"dates","KSU.Open","KSU.High","KSU.Low","KSU.Close","KSU.Volume","KSU.Adjusted"
"2013-02-19",98.07,99.080002,97.900002,99.080002,649600,89.772316
"2013-02-20",99.129997,99.290001,97.43,97.540001,967700,88.376999
"2013-02-21",97.150002,98.129997,96.349998,97.769997,984700,88.585365
"2013-02-22",98.059998,98.779999,97.089996,98.779999,577900,89.500504
"2013-02-25",99.339996,99.339996,96.529999,96.540001,661400,87.470924
"2013-02-26",97.029999,98.370003,96.230003,97.839996,843700,88.648819
"2013-02-27",99,107.32,98.550003,103.940002,3279800,94.175758
"2013-02-28",104.25,104.309998,102.669998,102.970001,1449400,93.296883
"2013-03-01",102,102.5,99.760002,102.019997,1667800,92.436111
"2013-03-04",101.959999,104.919998,101.769997,103.889999,981900,94.130478
"2013-03-05",104.540001,106.349998,103.599998,105.639999,993300,95.716049
"2013-03-06",105.669998,106.830002,104.059998,104.339996,615600,94.538177
"2013-03-07",105.019997,105.019997,102.629997,103.610001,789600,94.070602
"2013-03-08",104.610001,105.449997,103.230003,105.32,692100,95.623169
"2013-03-11",105.389999,106.82,104.989998,106.040001,476200,96.276871
"2013-03-12",106.139999,107.129997,104.940002,106.089996,752100,96.322281
"2013-03-13",106.120003,107.339996,105.660004,107.019997,750000,97.166634
"2013-03-14",107.239998,108.720001,106.690002,108.580002,810900,98.583
"2013-03-15",108.389999,108.93,107.360001,107.980003,859900,98.038261
"2013-03-18",106.660004,109.440002,106.199997,107.989998,754600,98.04734
"2013-03-19",108.099998,108.849998,106.440002,107.910004,394800,97.974709
"2013-03-20",108.57,109.199997,107.669998,108.980003,541900,98.946198
"2013-03-21",108.559998,108.720001,106.519997,106.589996,803200,96.776237
"2013-03-22",107.110001,108.260002,106.510002,107.559998,583200,97.656929
"2013-03-25",107.540001,108.559998,106.209999,106.709999,743400,96.885193
"2013-03-26",107.440002,109.540001,107.330002,109.510002,1009300,99.427383
"2013-03-27",108.779999,108.790001,106.419998,107.739998,1614900,97.820351
"2013-03-28",107.629997,112.25,107.339996,110.900002,1431300,100.689407
"2013-04-01",110.870003,111.160004,108.410004,108.57,700600,98.573944
"2013-04-02",109.019997,110.379997,105.510002,105.830002,1339600,96.086212
"2013-04-03",105.699997,106.68,102.75,104.459999,1537800,94.842346
"2013-04-04",104.400002,105.129997,103.010002,104,1056500,94.424698
"2013-04-05",101.589996,104.849998,100.349998,104.730003,1016500,95.087486
"2013-04-08",104.57,106.620003,104.489998,106.43,604400,96.630974
"2013-04-09",106.690002,106.980003,104.75,105.779999,479600,96.040825
"2013-04-10",106.209999,107.519997,105.879997,107.510002,641700,97.611519
"2013-04-11",107.68,108.099998,106.800003,107.209999,579700,97.339165
"2013-04-12",106.839996,107.889999,106.660004,107.769997,492800,97.847595
"2013-04-15",106.169998,106.169998,101.389999,101.860001,1593200,92.481735
"2013-04-16",103.18,104,102.190002,103.620003,868000,94.079681
"2013-04-17",102.910004,104.790001,102.019997,103.739998,922800,94.188637
"2013-04-18",104.480003,104.860001,102.440002,103.370003,1541600,93.852684
"2013-04-19",100.580002,107.089996,100.580002,106.459999,1133100,96.658195
"2013-04-22",106.489998,107.269997,103.529999,105.599998,975000,95.877373
"2013-04-23",106.269997,107.459999,105.760002,106.910004,734700,97.06675
"2013-04-24",106.900002,107.43,106.190002,106.75,666400,96.921509
"2013-04-25",107.269997,108.379997,107.010002,107.339996,637300,97.457176
"2013-04-26",107.25,107.43,106.099998,106.639999,411900,96.821617
"2013-04-29",106.769997,107.839996,106.290001,107.639999,566700,97.729546
"2013-04-30",107.739998,109.07,106.620003,109.07,1003700,99.027916
"2013-05-01",108.300003,109.279999,103.57,103.82,1096800,94.261261
"2013-05-02",104.089996,106.449997,104.050003,105.559998,839100,95.841049
"2013-05-03",106.349998,111.629997,106.349998,110.150002,1101300,100.008453
"2013-05-06",110.339996,110.620003,108.360001,109.230003,820900,99.173172
"2013-05-07",109.660004,110.5,109.25,109.860001,1063100,99.745163
"2013-05-08",109.260002,110.610001,109.220001,109.959999,1216500,99.83596
"2013-05-09",110.099998,110.730003,108.800003,109.260002,574800,99.200424
"2013-05-10",109.260002,110.18,108.809998,109.93,733800,99.808701
"2013-05-13",109.830002,112.169998,109.18,111.459999,786300,101.197845
"2013-05-14",111.589996,116.379997,111.389999,116.339996,1317500,105.62854
"2013-05-15",116.040001,117.139999,115.290001,117.139999,635000,106.354889
"2013-05-16",117.139999,118.879997,115.610001,116.190002,1036500,105.492363
"2013-05-17",117.370003,118.290001,116.43,117.160004,1050100,106.373047
"2013-05-20",116.389999,117.339996,114.25,114.699997,1227700,104.139519
"2013-05-21",114.699997,116.07,113.580002,113.779999,759900,103.304245
"2013-05-22",113.339996,114.110001,109.690002,110.269997,1273700,100.117416
"2013-05-23",109.239998,112,107.5,112,17341100,101.688126
"2013-05-24",111.75,112.650002,110.050003,111.370003,1059400,101.116135
"2013-05-28",113.209999,114.660004,112.620003,113.82,1097900,103.340569
"2013-05-29",112.889999,113.610001,111.559998,112.07,660400,101.751709
"2013-05-30",112.129997,112.970001,111.610001,112.029999,571400,101.71537
"2013-05-31",111.370003,113.620003,110.699997,110.699997,920000,100.507813
"2013-06-03",111.150002,111.239998,107.839996,109.68,916900,99.581734
"2013-06-04",109.5,111.160004,108.230003,108.849998,585500,98.828148
"2013-06-05",108.029999,108.790001,105.959999,106.129997,931400,96.358574
"2013-06-06",105.980003,108.400002,105.059998,108.360001,600900,98.582977
"2013-06-07",109.099998,111.300003,108.82,110.470001,514100,100.502609
"2013-06-10",110.75,110.940002,109.199997,110.230003,476700,100.284279
"2013-06-11",109.019997,111.209999,108.360001,109.339996,511500,99.474556
"2013-06-12",110.629997,110.970001,107.18,107.529999,620600,97.82785
"2013-06-13",107.529999,111.75,106.940002,111.449997,784600,101.394188
"2013-06-14",111.120003,112.449997,110.230003,110.599998,514600,100.620872
"2013-06-17",111.599998,111.690002,109.080002,109.980003,581100,100.056824
"2013-06-18",110.260002,112.410004,109.43,112.18,339900,102.058289
"2013-06-19",112.089996,112.339996,110.410004,110.43,469400,100.466202
"2013-06-20",109.139999,109.910004,107.830002,107.989998,909700,98.246376
"2013-06-21",108.760002,108.959999,106.440002,107.07,1035600,97.40937
"2013-06-24",104.959999,104.959999,102.029999,103.669998,936400,94.316147
"2013-06-25",105.110001,107.099998,104.220001,106.739998,662700,97.109154
"2013-06-26",107.489998,108.68,106.540001,107.870003,636700,98.137215
"2013-06-27",108.709999,109.110001,106.959999,107.68,781000,97.964325
"2013-06-28",107.419998,107.43,105.459999,105.959999,848200,96.399544
"2013-07-01",108.290001,109.550003,107.449997,108.419998,722400,98.637573
"2013-07-02",107.989998,110.080002,107.989998,109.989998,1133500,100.06591
"2013-07-03",109.709999,110.68,109.050003,109.970001,575300,100.047707
"2013-07-05",110.510002,113.07,110.510002,112.589996,657500,102.43132
"2013-07-08",112.620003,113.309998,111.290001,112.510002,865300,102.358536
"2013-07-09",112.949997,115,112.779999,114.949997,816400,104.578407
"2013-07-10",114.459999,115.489998,111.449997,112.769997,1272500,102.595085
"2013-07-11",114.199997,114.5,112.529999,113.269997,1141700,103.049995
"2013-07-12",112.900002,115.199997,112.300003,113.809998,852200,103.541229
"2013-07-15",114.010002,115.419998,113.919998,114.239998,821000,103.932449
"2013-07-16",114.389999,115.419998,113.339996,113.779999,641400,103.513947
"2013-07-17",114.480003,115.489998,113.540001,114.019997,506600,103.732292
"2013-07-18",114.160004,116.93,113.900002,116.870003,728600,106.325165
"2013-07-19",117.449997,118.300003,114.949997,118.300003,1111800,107.626137
"2013-07-22",118.68,118.68,115.489998,115.82,718400,105.369888
"2013-07-23",115.959999,116.309998,113.239998,113.25,1111000,103.031754
"2013-07-24",113.32,113.57,110.629997,110.809998,1162900,100.81192
"2013-07-25",110.599998,111.470001,108.800003,110.230003,1082700,100.284279
"2013-07-26",110.129997,110.559998,108.540001,110.129997,1022500,100.193275
"2013-07-29",109.739998,110.120003,108.019997,108.169998,769100,98.410118
"2013-07-30",108.730003,108.860001,107.360001,107.889999,654600,98.155396
"2013-07-31",108.040001,109.190002,107.190002,107.75,731100,98.028038
"2013-08-01",109.470001,112.050003,109.32,110.709999,1082200,100.720947
"2013-08-02",110.709999,111.57,109.580002,110.059998,923300,100.129585
"2013-08-05",110.059998,110.82,108.459999,108.889999,818300,99.06514
"2013-08-06",108.849998,109.419998,107.269997,107.760002,794300,98.037125
"2013-08-07",107.190002,107.790001,106.239998,106.419998,643000,96.818039
"2013-08-08",107.449997,108.190002,106.889999,107.82,792700,98.091682
"2013-08-09",107.690002,108.489998,107.199997,108.099998,571500,98.346458
"2013-08-12",107,108.220001,106.809998,108.010002,481500,98.264565
"2013-08-13",108.010002,109.519997,107.279999,109.209999,699900,99.356285
"2013-08-14",108.019997,108.93,106.809998,107.139999,527200,97.473076
"2013-08-15",106.059998,106.239998,104.540001,105.790001,510800,96.244858
"2013-08-16",105.540001,106.82,105.010002,106.519997,486300,96.908997
"2013-08-19",106.379997,106.5,105.419998,105.75,463100,96.208466
"2013-08-20",105.82,107.639999,105.160004,107.120003,638100,97.454857
"2013-08-21",107.18,107.18,105.260002,105.839996,530000,96.290352
"2013-08-22",106.260002,108.709999,105.989998,108.540001,456800,98.746742
"2013-08-23",108.580002,108.639999,107.360001,108.5,479600,98.710335
"2013-08-26",108.440002,108.989998,107.260002,107.699997,508000,97.982536
"2013-08-27",106.300003,107.110001,105.18,105.339996,568600,95.835472
"2013-08-28",105.300003,105.82,104.019997,105.309998,496400,95.808174
"2013-08-29",105.150002,107.290001,104.949997,106.940002,644900,97.291092
"2013-08-30",107.290001,107.480003,105.099998,105.419998,383400,95.908241
"2013-09-03",106.629997,107.459999,105.239998,105.989998,322900,96.426834
"2013-09-04",105.830002,108.349998,105.660004,108.080002,390400,98.328232
"2013-09-05",107.650002,108.830002,107.419998,108.389999,248200,98.806824
"2013-09-06",108.589996,109.209999,107.239998,108.050003,275200,98.496902
"2013-09-09",108.330002,109.800003,107.959999,109.720001,325100,100.019249
"2013-09-10",110.57,111.919998,109.919998,111.849998,438700,101.960907
"2013-09-11",111.330002,112,110.290001,111.050003,1476500,101.231636
"2013-09-12",111.32,111.459999,109.129997,109.730003,454700,100.028366
"2013-09-13",109.739998,110.839996,109.239998,110.290001,373600,100.538841
"2013-09-16",112.349998,112.440002,110.910004,111.199997,739000,101.368385
"2013-09-17",111.57,112.050003,110.779999,111.43,580900,101.578041
"2013-09-18",111.129997,113.199997,111.129997,112.75,1158500,102.781311
"2013-09-19",112.779999,113.239998,111.639999,112.239998,937600,102.316414
"2013-09-20",112.25,112.970001,111.239998,111.419998,618700,101.568932
"2013-09-23",111.150002,111.440002,110.029999,110.389999,607500,100.629982
"2013-09-24",110.300003,111.75,109.839996,111.129997,529800,101.304573
"2013-09-25",111.349998,111.470001,109.720001,109.830002,452600,100.119492
"2013-09-26",109.959999,110.43,109.32,110.389999,425200,100.629982
"2013-09-27",109.980003,110.470001,109.410004,110.110001,404900,100.374756
"2013-09-30",108.730003,109.839996,108.410004,109.360001,545300,99.691071
"2013-10-01",109.400002,111.699997,109.139999,111.489998,389100,101.632721
"2013-10-02",110.440002,111.269997,109.900002,111.059998,970700,101.240753
"2013-10-03",110.419998,110.959999,108.769997,110.389999,903700,100.629982
"2013-10-04",109.989998,112.419998,109.089996,111.989998,633400,102.088531
"2013-10-07",111.099998,111.779999,110.32,111.080002,449200,101.258987
"2013-10-08",110.949997,112.580002,110.669998,110.709999,1123100,100.9217
"2013-10-09",110.75,110.75,107.839996,109.870003,1252500,100.155968
"2013-10-10",110.949997,113.510002,110.949997,113.099998,519300,103.100388
"2013-10-11",113,113.760002,112.389999,113.290001,450700,103.27359
"2013-10-14",112.730003,113.330002,112.25,112.730003,629700,102.763123
"2013-10-15",112.589996,113.099998,111.029999,111.440002,635500,101.587166
"2013-10-16",112.029999,113.300003,111.239998,113.239998,848700,103.228012
"2013-10-17",112.650002,113.239998,112.019997,113.160004,973000,103.15509
"2013-10-18",116.050003,118.879997,114.510002,117.349998,1398200,106.974617
"2013-10-21",117.620003,118.120003,115.93,118.050003,866000,107.612762
"2013-10-22",118.5,120.919998,118.349998,120.769997,1115200,110.092247
"2013-10-23",120.889999,123.910004,120.650002,123.660004,1440000,112.726753
"2013-10-24",124.019997,124.550003,122.940002,124.459999,751400,113.456032
"2013-10-25",124.440002,124.449997,122.989998,123.489998,823900,112.57177
"2013-10-28",123.300003,123.769997,122.260002,122.769997,673500,111.915451
"2013-10-29",123.220001,123.940002,123.080002,123.629997,458300,112.699402
"2013-10-30",123.790001,124.160004,121.400002,121.910004,674400,111.131477
"2013-10-31",121.379997,122.480003,120.910004,121.519997,656500,110.77594
"2013-11-01",121.989998,123.32,121.5,122.610001,523800,111.769569
"2013-11-04",123.5,124.150002,122.93,124.059998,528800,113.091377
"2013-11-05",123.760002,124.900002,123.290001,124.599998,584100,113.583633
"2013-11-06",124.940002,125.860001,123.379997,124.519997,905200,113.510712
"2013-11-07",124.860001,125.330002,122.18,122.489998,739300,111.660172
"2013-11-08",122.169998,123.32,121.699997,123.32,384300,112.416809
"2013-11-11",123.199997,124.68,123.029999,124,336700,113.036667
"2013-11-12",123.860001,124.18,122.980003,123.830002,474100,112.881737
"2013-11-13",123.160004,125.190002,123.010002,125.040001,504000,113.984734
"2013-11-14",125.379997,125.959999,124.559998,125.199997,284500,114.130592
"2013-11-15",125.18,125.949997,123.879997,125.019997,483700,113.966515
"2013-11-18",125.050003,125.5,123.790001,124.400002,713500,113.401314
"2013-11-19",124.43,124.879997,121.129997,121.519997,637100,110.77594
"2013-11-20",121.599998,122.110001,120.599998,121.18,549500,110.466019
"2013-11-21",121.800003,122.959999,121,122.139999,497800,111.341141
"2013-11-22",122.459999,122.459999,121.07,121.800003,550400,111.031212
"2013-11-25",121.620003,122.739998,121.580002,121.980003,554800,111.19529
"2013-11-26",122.010002,122.620003,121.349998,121.550003,393500,110.803284
"2013-11-27",121.879997,122.379997,121.279999,121.43,343800,110.693901
"2013-11-29",121.519997,122.510002,120.870003,121.019997,211100,110.320137
"2013-12-02",121.410004,122.400002,120.650002,121.830002,490400,111.058556
"2013-12-03",121.269997,121.68,120.169998,121.019997,435300,110.320137
"2013-12-04",120.120003,121.099998,118.230003,119.980003,553800,109.372108
"2013-12-05",119.790001,120.300003,117.949997,118.089996,842700,107.649223
"2013-12-06",118.940002,119.919998,118.019997,118.150002,828000,107.703911
"2013-12-09",118.029999,120.220001,117.800003,119.879997,1047600,109.280937
"2013-12-10",119.75,122.129997,118.970001,119.029999,996600,108.506096
"2013-12-11",119.330002,119.400002,116.410004,117.010002,706400,106.664719
"2013-12-12",116.900002,117.440002,116.160004,117.050003,586000,106.701164
"2013-12-13",117,118.550003,117,117.440002,654800,107.056694
"2013-12-16",116.050003,119.190002,116.050003,118.800003,658900,108.296432
"2013-12-17",118.720001,118.769997,117.040001,117.480003,664500,107.09314
"2013-12-18",117.919998,120.889999,117.349998,120.800003,832500,110.119621
"2013-12-19",120.410004,120.760002,118.93,120.599998,552300,109.937279
"2013-12-20",121.300003,122.160004,120.230003,121.730003,1144100,110.967384
"2013-12-23",122.25,122.629997,121.260002,122.279999,501300,111.46875
"2013-12-24",122.040001,123.980003,121.959999,123.089996,447100,112.207138
"2013-12-26",123.099998,123.959999,122.82,123.669998,352500,112.735863
"2013-12-27",123.449997,124.099998,121.449997,122.040001,390500,111.443741
"2013-12-30",122.040001,122.650002,121.25,122.330002,327400,111.708549
"2013-12-31",122.879997,123.889999,122.699997,123.830002,508200,113.078323
"2014-01-02",123.040001,123.209999,119.459999,120,800500,109.580833
"2014-01-03",120.279999,121.709999,119.300003,119.769997,592400,109.370796
"2014-01-06",119.93,120.209999,115.68,116.370003,1203900,106.266029
"2014-01-07",116.760002,118.110001,116.370003,117.989998,972300,107.745369
"2014-01-08",117.760002,118.419998,115.940002,117.089996,817100,106.923515
"2014-01-09",117.360001,117.849998,115.239998,116.599998,1068200,106.476067
"2014-01-10",116.599998,117.089996,114.639999,116.379997,1079400,106.275177
"2014-01-13",116.32,117.620003,115.610001,116.010002,1232500,105.937286
"2014-01-14",116.260002,118.169998,115.690002,117.949997,695600,107.708839
"2014-01-15",118.220001,119.68,117.919998,119.160004,853400,108.813774
"2014-01-16",117.339996,117.559998,116.220001,117.099998,921700,106.93264
"2014-01-17",116.389999,117.43,116.309998,116.309998,932700,106.211235
"2014-01-21",117.540001,117.830002,116.169998,117.169998,629300,106.996559
"2014-01-22",117.690002,118.82,117,117.019997,874000,106.859604
"2014-01-23",116.650002,117.849998,116.5,117.279999,1184700,107.097015
"2014-01-24",103.010002,104,92.5,99.489998,14625300,90.851624
"2014-01-27",100.379997,100.540001,98.220001,99.290001,2629700,90.669029
"2014-01-28",100.040001,101.739998,100.040001,101.57,1677000,92.75106
"2014-01-29",101,104.25,100.510002,102.07,2369700,93.207649
"2014-01-30",102.379997,106,102.379997,105.529999,2020600,96.367233
"2014-01-31",104.029999,106.099998,103.459999,105.589996,1819000,96.422012
"2014-02-03",105.290001,106.18,100.040001,100.25,2443700,91.545662
"2014-02-04",100.639999,102.589996,100.419998,101.07,1578600,92.294464
"2014-02-05",100.75,101.040001,99.080002,99.919998,1257700,91.244286
"2014-02-06",100.269997,101.580002,100,101.139999,1014200,92.358391
"2014-02-07",101.93,103.089996,101,102.589996,958600,93.68248
"2014-02-10",102.629997,102.779999,101.059998,101.709999,892800,92.878891
"2014-02-11",101.339996,102.57,101.239998,102.110001,969300,93.244186
"2014-02-12",102.209999,102.480003,100.300003,100.919998,1377700,92.157501
"2014-02-13",99.589996,100.120003,98.199997,98.519997,2527600,89.965858
"2014-02-14",98.620003,98.900002,95.040001,95.959999,3457000,87.628151
"2014-02-18",93.910004,94.730003,88.559998,91.669998,6378700,83.710617
"2014-02-19",92.18,93.5,90.889999,91.120003,2314800,83.208389
"2014-02-20",91.220001,94.57,91.07,94.230003,2315000,86.048355
"2014-02-21",94.870003,97.360001,94.330002,95.580002,2402400,87.281151
"2014-02-24",95.349998,95.849998,94.470001,94.599998,1874200,86.38623
"2014-02-25",94.489998,94.870003,92.550003,93.389999,2454400,85.281288
"2014-02-26",93.230003,93.290001,91.449997,92.190002,2842800,84.185493
"2014-02-27",91.709999,93.75,91.449997,93.25,1557500,85.15345
"2014-02-28",93.099998,94.220001,92.480003,93.919998,1276800,85.765282
"2014-03-03",93.449997,95.419998,92.940002,94.660004,1385800,86.441017
"2014-03-04",96.239998,97.260002,96,97.029999,1242000,88.605255
"2014-03-05",96.830002,97.529999,96.410004,96.779999,978300,88.376961
"2014-03-06",96.919998,97.900002,96.75,97.550003,881500,89.338554
"2014-03-07",98.160004,99.110001,97,98.370003,1503100,90.089554
"2014-03-10",98.139999,99.199997,97.489998,99.160004,1667600,90.813049
"2014-03-11",99.300003,101.050003,98.160004,100.230003,2285100,91.792961
"2014-03-12",99.889999,102.239998,99.599998,101.239998,1989800,92.717957
"2014-03-13",101.519997,101.879997,97.110001,97.910004,2631800,89.668259
"2014-03-14",97.919998,98.330002,96.489998,96.599998,1633800,88.468544
"2014-03-17",97.400002,99.080002,97.400002,98.480003,942800,90.190285
"2014-03-18",98.82,100.129997,98.18,99.980003,1113700,91.564041
"2014-03-19",100.07,100.730003,99.370003,99.839996,976200,91.435791
"2014-03-20",99.290001,99.980003,98.309998,99.510002,783700,91.133591
"2014-03-21",100.459999,101.120003,98.559998,98.580002,1620100,90.281853
"2014-03-24",99,99.330002,97.099998,98.440002,951300,90.153656
"2014-03-25",99.199997,100.279999,99.129997,99.790001,1002700,91.390015
"2014-03-26",100,100.459999,97.480003,97.519997,1345400,89.311104
"2014-03-27",97.43,98.769997,97.199997,97.889999,1003400,89.649933
"2014-03-28",98.370003,100.68,98.080002,99.610001,1687600,91.225159
"2014-03-31",100.220001,102.540001,99.43,102.059998,1334300,93.468918
"2014-04-01",102.760002,103.150002,101.699997,103.120003,1048300,94.439682
"2014-04-02",103.25,105.730003,103.160004,104.300003,1687000,95.52037
"2014-04-03",104.239998,104.57,103.699997,104.480003,931400,95.685226
"2014-04-04",102.940002,103,99.349998,100.730003,2652400,92.250893
"2014-04-07",100.650002,101.809998,99.120003,99.910004,1192200,91.499916
"2014-04-08",100.129997,100.519997,99.019997,99.190002,1165800,90.840523
"2014-04-09",99.660004,101.300003,98.790001,101.279999,963200,92.754585
"2014-04-10",101.07,101.410004,97.459999,97.580002,1046000,89.366051
"2014-04-11",96.120003,97.099998,95.410004,95.540001,1389300,87.497749
"2014-04-14",96.720001,98.059998,96.120003,97.169998,1117200,88.990555
"2014-04-15",97.339996,99.639999,97.330002,99.160004,1533200,90.813049
"2014-04-16",99.160004,101.559998,98.510002,101.440002,1240000,92.901108
"2014-04-17",101.440002,104.510002,100.339996,101.139999,2152200,92.626358
"2014-04-21",101.529999,102.449997,101.120003,102.18,725600,93.578827
"2014-04-22",102.529999,102.790001,101.82,101.860001,859100,93.285759
"2014-04-23",101.879997,102.25,100.580002,100.959999,887300,92.461525
"2014-04-24",101.519997,101.849998,100.18,100.860001,787100,92.369934
"2014-04-25",100.709999,100.769997,98.919998,99.269997,668100,90.913773
"2014-04-28",99.830002,100.690002,98.040001,99.699997,1427300,91.307579
"2014-04-29",99.980003,101.110001,99.650002,100.110001,659200,91.68306
"2014-04-30",100.150002,100.970001,99.970001,100.879997,1436600,92.388245
"2014-05-01",100.800003,101.07,99.599998,99.720001,691200,91.325912
"2014-05-02",99.720001,100.589996,99.129997,99.300003,572700,90.941261
"2014-05-05",98.870003,99.589996,98.18,99.349998,586900,90.987045
"2014-05-06",98.769997,100.370003,98.720001,99.209999,760700,90.858833
"2014-05-07",99.699997,99.93,98.349998,99.550003,522500,91.170189
"2014-05-08",99.32,100.300003,98.849998,99.610001,608800,91.225159
"2014-05-09",99.440002,99.739998,98.580002,99.550003,362700,91.170189
"2014-05-12",100.120003,102.739998,100.120003,102.690002,790600,94.045906
"2014-05-13",103,103.660004,101.989998,102.25,509300,93.642906
"2014-05-14",102.209999,102.25,100.730003,100.800003,511400,92.314987
"2014-05-15",100.629997,100.68,98.370003,98.940002,964600,90.611572
"2014-05-16",100.309998,103.629997,100,103.519997,1246700,94.806046
"2014-05-19",103.099998,104.849998,102.75,104.739998,823900,95.92334
"2014-05-20",104.419998,105.18,103.790001,105.010002,1200900,96.170616
"2014-05-21",105.220001,106.760002,105.029999,106.730003,973800,97.745834
"2014-05-22",106.720001,107.370003,105.860001,106.089996,1042800,97.159706
"2014-05-23",106,107.830002,105.809998,107.459999,686400,98.41436
"2014-05-27",107.900002,108.870003,107.400002,107.910004,637300,98.826508
"2014-05-28",108.080002,108.650002,107.32,107.769997,766100,98.698288
"2014-05-29",108.059998,108.370003,106.809998,107.360001,601600,98.322784
"2014-05-30",107.230003,107.599998,106.800003,107.519997,1268000,98.46933
"2014-06-02",107.839996,107.839996,106.150002,107.129997,636600,98.112129
"2014-06-03",106.43,106.93,104.839996,105.470001,624200,96.591881
"2014-06-04",105.370003,105.580002,104.32,104.800003,949300,95.978287
"2014-06-05",104.980003,106.650002,104.68,106.410004,862700,97.713837
"2014-06-06",106.449997,107.669998,106.169998,107.559998,438900,98.769844
"2014-06-09",107.339996,108.769997,106.779999,107.059998,577300,98.310692
"2014-06-10",107.129997,107.300003,105.379997,106.110001,472800,97.438354
"2014-06-11",105.739998,105.879997,104.879997,105.730003,383400,97.089394
"2014-06-12",105.779999,105.800003,103.5,103.779999,678400,95.298767
"2014-06-13",104.050003,104.779999,103.529999,104.620003,525400,96.070114
"2014-06-16",104.550003,105.230003,104.07,104.620003,442600,96.070114
"2014-06-17",104.32,105.5,103.949997,105.099998,535600,96.51088
"2014-06-18",105.330002,107.040001,105.169998,106.959999,588900,98.218864
"2014-06-19",106.790001,108.169998,106.529999,107.440002,704000,98.65966
"2014-06-20",107.889999,108.040001,107.080002,107.839996,694700,99.026978
"2014-06-23",107.919998,107.919998,106.040001,106.93,423400,98.191345
"2014-06-24",106.849998,107.599998,106.019997,106.18,493900,97.50264
"2014-06-25",105.800003,107.279999,105.75,107.040001,500300,98.292343
"2014-06-26",107.040001,107.209999,105.5,106.349998,391000,97.658737
"2014-06-27",106.010002,106.919998,105.629997,106.080002,898500,97.410805
"2014-06-30",106.080002,108.099998,106.07,107.510002,676100,98.723923
"2014-07-01",107.440002,107.690002,106.669998,107.199997,434000,98.439278
"2014-07-02",106.949997,108.25,106.860001,107.989998,489600,99.164726
"2014-07-03",108.459999,109.650002,108.150002,109.389999,517400,100.450287
"2014-07-07",109.18,109.489998,107.879997,108.660004,603900,99.779976
"2014-07-08",109.75,110.760002,108.300003,109.57,1114700,100.615585
"2014-07-09",110.370003,111.739998,109.989998,111.720001,1113000,102.589882
"2014-07-10",110.25,112.169998,109.419998,111.779999,1467900,102.644981
"2014-07-11",111.589996,112.239998,110.839996,112.050003,774800,102.892929
"2014-07-14",112.599998,113.339996,112.459999,112.650002,746300,103.443886
"2014-07-15",112.599998,113.290001,112.43,112.720001,802000,103.508163
"2014-07-16",112.949997,113.5,112.260002,113.480003,550200,104.206039
"2014-07-17",113.25,114.32,112.709999,113.260002,1386600,104.004021
"2014-07-18",113.370003,116.879997,112.790001,116.370003,1960100,106.859879
"2014-07-21",116,117.110001,115.32,115.440002,1478100,106.005875
"2014-07-22",116.349998,117.209999,115.879997,116.550003,922600,107.025154
"2014-07-23",117.199997,117.25,115.650002,115.709999,671300,106.253822
"2014-07-24",115.709999,116.32,115.339996,115.660004,683800,106.207893
"2014-07-25",115.25,115.559998,113.879997,114.25,433300,104.913132
"2014-07-28",114.089996,114.269997,110.599998,111.029999,1059700,101.956276
"2014-07-29",111.050003,111.309998,109.5,110.110001,762100,101.11145
"2014-07-30",110.830002,111.25,109.910004,110.809998,479500,101.754234
"2014-07-31",109.690002,110.589996,108.550003,109.059998,627800,100.147285
"2014-08-01",108.5,109.980003,107.349998,107.790001,680500,98.981033
"2014-08-04",107.940002,108.889999,107.489998,108.800003,535600,99.908531
"2014-08-05",108,108.900002,107.720001,108.360001,628800,99.504456
"2014-08-06",107.589996,108.790001,107.379997,108.389999,610300,99.532021
"2014-08-07",108.959999,109.650002,107.129997,107.400002,729200,98.622917
"2014-08-08",107.889999,109.75,107.220001,109.660004,664600,100.69825
"2014-08-11",110.199997,112.809998,109.959999,111.669998,890800,102.543968
"2014-08-12",112.220001,112.580002,110.900002,111.470001,437400,102.360306
"2014-08-13",111.949997,111.970001,110.720001,111,555000,101.928711
"2014-08-14",111.379997,112.470001,110.779999,112.459999,394300,103.269394
"2014-08-15",113.129997,113.169998,111.32,112.540001,574500,103.34288
"2014-08-18",113.18,113.93,112.959999,113.400002,547000,104.132591
"2014-08-19",113.68,113.989998,112.709999,112.949997,636000,103.719353
"2014-08-20",112.970001,114.68,112.739998,114.519997,516800,105.161049
"2014-08-21",114.900002,114.989998,113.650002,114.260002,424400,104.922287
"2014-08-22",113.910004,114.18,113.290001,113.589996,446300,104.307037
"2014-08-25",114.220001,114.75,113.309998,113.709999,326900,104.417282
"2014-08-26",114.059998,114.25,113.050003,113.470001,369800,104.196877
"2014-08-27",113.529999,114.629997,113.010002,114.57,408600,105.20697
"2014-08-28",114.089996,114.720001,113.709999,114.389999,367800,105.041695
"2014-08-29",114.389999,115.440002,113.949997,115.360001,522900,105.932411
"2014-09-02",115.419998,117,115.419998,116.169998,835600,106.676201
"2014-09-03",116.580002,116.989998,115.639999,115.730003,793300,106.272179
"2014-09-04",115.559998,116.830002,115.449997,116.199997,787300,106.962563
"2014-09-05",115.959999,117.43,115.510002,117.209999,719600,107.892258
"2014-09-08",117.25,117.440002,115.800003,116.089996,689000,106.861298
