"dates","BA.Open","BA.High","BA.Low","BA.Close","BA.Volume","BA.Adjusted"
"2011-10-28",67.550003,68.389999,67.309998,68.169998,6102900,55.427219
"2011-10-31",67.120003,67.489998,65.739998,65.790001,6879500,53.492119
"2011-11-01",64.230003,64.339996,62.369999,63.169998,8962200,51.361843
"2011-11-02",63.970001,64.760002,63.830002,64.400002,5782800,52.361931
"2011-11-03",65.160004,66.370003,64.5,66.190002,4896800,53.817333
"2011-11-04",65.589996,65.949997,65,65.800003,3458000,53.500244
"2011-11-07",65.709999,66.400002,65.169998,66.290001,3624200,53.898636
"2011-11-08",66.440002,66.800003,65.449997,66.650002,4827000,54.53688
"2011-11-09",65.169998,65.699997,64.330002,64.550003,5753500,52.818546
"2011-11-10",65.089996,65.599998,64.589996,64.830002,3853400,53.047646
"2011-11-11",65.43,67.260002,65.43,66.919998,4397700,54.757816
"2011-11-14",68.889999,68.970001,67.699997,67.940002,6366100,55.592445
"2011-11-15",67.900002,68.339996,67.050003,67.940002,5112800,55.592445
"2011-11-16",67.129997,67.660004,66.199997,66.339996,5352800,54.28323
"2011-11-17",67.199997,67.349998,65.410004,66.089996,7122800,54.078648
"2011-11-18",66.93,67.849998,66.290001,67.459999,7055300,55.199661
"2011-11-21",66.32,66.449997,64,65.559998,8102900,53.644989
"2011-11-22",65.300003,65.440002,63.880001,64.349998,5000300,52.654892
"2011-11-23",63.619999,63.75,62.330002,62.360001,4273000,51.026566
"2011-11-25",62.16,63.619999,62.119999,62.779999,2122300,51.370224
"2011-11-28",64.529999,65.629997,64.529999,64.989998,4621100,53.178589
"2011-11-29",65.019997,66,64.839996,65.260002,5317900,53.399506
"2011-11-30",67.080002,68.75,66.989998,68.690002,8601100,56.206131
"2011-12-01",68.699997,71.709999,68.510002,70.980003,12018200,58.079948
"2011-12-02",71.699997,71.980003,70.93,71.300003,7252600,58.341793
"2011-12-05",72.279999,72.760002,70.349998,71.089996,8133700,58.169941
"2011-12-06",70.919998,71.589996,70.800003,70.870003,4624300,57.989906
"2011-12-07",70.300003,71.510002,69.639999,70.599998,6455100,57.769005
"2011-12-08",70.459999,71.129997,69.830002,70.169998,6034800,57.417145
"2011-12-09",70.809998,72,70.410004,71.93,5545900,58.857288
"2011-12-12",71.510002,71.959999,70.18,70.900002,5463400,58.014473
"2011-12-13",71.669998,72.650002,70.620003,70.900002,7555600,58.014473
"2011-12-14",70.349998,71.540001,69.720001,69.940002,5999900,57.228947
"2011-12-15",70.809998,70.949997,70.050003,70.610001,4076400,57.777187
"2011-12-16",71.110001,72.370003,70.559998,71.010002,8854900,58.104485
"2011-12-19",71.199997,71.620003,69.910004,70.160004,3572500,57.408966
"2011-12-20",71.230003,72.68,71.230003,72.440002,5408600,59.274593
"2011-12-21",72.730003,73.709999,72.059998,73.589996,5471700,60.215591
"2011-12-22",73.830002,74.739998,73.480003,74.290001,5849400,60.788361
"2011-12-23",74.529999,74.709999,73.599998,73.970001,3578100,60.526531
"2011-12-27",73.68,74.489998,73.370003,74.269997,2536700,60.771999
"2011-12-28",74.480003,74.599998,73.029999,73.260002,2568200,59.945557
"2011-12-29",73.440002,74.360001,73.309998,74.110001,2749300,60.641075
"2011-12-30",73.860001,74.080002,73.239998,73.349998,2811800,60.019222
"2012-01-03",74.699997,75,74.120003,74.220001,6859300,60.731094
"2012-01-04",74.099998,74.599998,73.589996,74.330002,4923000,60.821095
"2012-01-05",73.769997,73.900002,72.739998,73.529999,6797900,60.166485
"2012-01-06",73.730003,74.269997,72.949997,73.980003,4779800,60.534698
"2012-01-09",74.809998,74.870003,74.18,74.529999,4469600,60.98476
"2012-01-10",75.129997,75.339996,74.5,75,4622400,61.369335
"2012-01-11",74.779999,74.949997,74.230003,74.739998,3082700,61.156593
"2012-01-12",74.809998,75.690002,74.779999,75.510002,3934500,61.786644
"2012-01-13",75.040001,75.199997,74.160004,74.599998,4641100,61.04203
"2012-01-17",75.300003,76,75.139999,75.239998,3700100,61.565697
"2012-01-18",74.949997,75.449997,74.769997,75.059998,4189500,61.418438
"2012-01-19",75.269997,75.919998,75.099998,75.559998,5397300,61.827557
"2012-01-20",75.68,75.900002,75.139999,75.519997,4552300,61.794811
"2012-01-23",75.660004,76.370003,75.32,75.510002,4083700,61.786644
"2012-01-24",75.059998,75.620003,74.599998,75.360001,4942700,61.663891
"2012-01-25",73.970001,76.699997,72.849998,75.82,14049100,62.040306
"2012-01-26",75.839996,76.360001,75,75.309998,4187400,61.622978
"2012-01-27",74.800003,75.230003,74.400002,74.550003,4754600,61.001125
"2012-01-30",73.989998,74.349998,73.68,74.160004,5043000,60.681992
"2012-01-31",74.510002,75.199997,73.959999,74.18,4777200,60.69836
"2012-02-01",74.959999,75.889999,74.959999,75.370003,4296400,61.672073
"2012-02-02",75.199997,75.330002,74.5,75.220001,3528100,61.549377
"2012-02-03",76.089996,76.739998,75.860001,76.339996,3472400,62.465809
"2012-02-06",75.260002,75.550003,75.160004,75.459999,4162500,61.745743
"2012-02-07",75.040001,75.349998,74.300003,75.199997,4438700,61.532982
"2012-02-08",74.709999,75.650002,74.510002,75.459999,5350000,62.10915
"2012-02-09",75.779999,76.230003,75.370003,75.900002,4491100,62.471306
"2012-02-10",75.449997,75.559998,74.57,74.949997,3361700,61.689358
"2012-02-13",75.5,75.510002,74.75,74.849998,3456500,61.607067
"2012-02-14",75.510002,75.57,74.900002,75.559998,4652000,62.191448
"2012-02-15",75.860001,76,75,75.209999,4252400,61.903366
"2012-02-16",75.040001,75.470001,74.870003,75.269997,4992800,61.952751
"2012-02-17",75.529999,75.550003,75.019997,75.349998,4927300,62.018593
"2012-02-21",75.669998,75.949997,75.080002,75.720001,3978100,62.323139
"2012-02-22",75.559998,76.300003,75.309998,76.059998,3764800,62.602985
"2012-02-23",75.760002,76.169998,75.519997,75.849998,4187200,62.430134
"2012-02-24",75.75,76.639999,75.629997,76.059998,3347000,62.602985
"2012-02-27",75.690002,75.779999,75.010002,75.209999,5379400,61.903366
"2012-02-28",75.18,75.410004,74.809998,75.160004,3667400,61.862213
"2012-02-29",75.279999,75.720001,74.75,74.949997,4631800,61.689358
"2012-03-01",74.959999,75.629997,74.860001,75.080002,3343100,61.796371
"2012-03-02",75.07,75.279999,74.629997,74.900002,2806600,61.648224
"2012-03-05",74.949997,74.980003,73.93,74.129997,4156800,61.014427
"2012-03-06",73.239998,73.239998,72.300003,72.559998,5455700,59.72221
"2012-03-07",72.580002,73.699997,72.510002,73.519997,4279000,60.512379
"2012-03-08",74.269997,74.699997,73.830002,74.169998,3881200,61.047375
"2012-03-09",74.139999,74.309998,73.169998,73.290001,5535900,60.323086
"2012-03-12",73.199997,74.029999,73.199997,73.599998,2833500,60.57822
"2012-03-13",73.879997,74.349998,73.379997,74.309998,4532700,61.162601
"2012-03-14",74.32,75.379997,74.309998,75.230003,5297100,61.91983
"2012-03-15",75.5,75.629997,74.879997,75.43,4850700,62.084454
"2012-03-16",75.760002,75.809998,75,75.199997,7079200,61.895161
"2012-03-19",75,75.690002,75,75.400002,2683800,62.059757
"2012-03-20",75.089996,75.470001,74.519997,75.139999,4384000,61.845764
"2012-03-21",75.050003,75.440002,74.800003,75.010002,3644100,61.738773
"2012-03-22",74.620003,74.660004,73.370003,73.919998,4921400,60.841595
"2012-03-23",74.050003,74.339996,73.75,73.970001,2518400,60.882755
"2012-03-26",74.519997,75.230003,74.470001,75.18,3715800,61.878693
"2012-03-27",75.110001,75.25,74.800003,74.809998,3510700,61.574154
"2012-03-28",74.989998,75.290001,73.900002,74.330002,3412200,61.17905
"2012-03-29",73.769997,74.150002,72.949997,74.080002,3587600,60.973297
"2012-03-30",74.32,74.440002,73.779999,74.370003,3203800,61.211987
"2012-04-02",74,75.470001,73.610001,75.169998,4104600,61.870449
"2012-04-03",75,75.110001,74.150002,74.650002,3485900,61.442467
"2012-04-04",73.970001,74.199997,73.489998,73.669998,2490500,60.635853
"2012-04-05",73.419998,73.889999,73.300003,73.589996,2640200,60.569988
"2012-04-09",72.629997,72.790001,72.269997,72.43,2443400,59.615238
"2012-04-10",72.25,72.309998,70.589996,70.599998,5339000,58.108994
"2012-04-11",71.629997,72.510002,71.489998,71.769997,5099900,59.071976
"2012-04-12",71.690002,73.830002,71.690002,73.5,3938800,60.495907
"2012-04-13",73.18,73.379997,72.370003,72.919998,3329100,60.018524
"2012-04-16",72.980003,73.190002,72.300003,72.68,4800000,59.820992
"2012-04-17",73.129997,74.360001,73.099998,74.089996,3345300,60.981514
"2012-04-18",73.580002,74.239998,73.470001,73.709999,2248900,60.668751
"2012-04-19",73.730003,73.959999,72.660004,73.099998,3729300,60.166679
"2012-04-20",73.269997,74.029999,73.099998,73.550003,4302100,60.537083
"2012-04-23",72.690002,73.129997,72.169998,72.860001,5022100,59.969147
"2012-04-24",73.209999,73.739998,72.769997,73.209999,3664500,60.257225
"2012-04-25",75.050003,77.5,74.900002,77.080002,10621200,63.442516
"2012-04-26",76.709999,77.199997,76.550003,76.989998,4704700,63.368423
"2012-04-27",77.279999,77.57,76.900002,77.269997,4168700,63.598888
"2012-04-30",76.510002,76.870003,75.68,76.800003,5811100,63.212051
"2012-05-01",76.589996,77.830002,75.849998,77.25,4287600,63.582451
"2012-05-02",76.769997,77.5,76.339996,77.260002,3073500,63.590698
"2012-05-03",77.129997,77.330002,76.519997,76.830002,3304800,63.23674
"2012-05-04",76.349998,76.559998,75.5,75.839996,3366400,62.42189
"2012-05-07",75.790001,76.080002,75.370003,75.959999,3551800,62.520664
"2012-05-08",75.379997,75.599998,74.550003,75.400002,4033400,62.059757
"2012-05-09",74.25,74.860001,73.32,74.050003,3926600,61.306347
"2012-05-10",74.459999,75.07,73.629997,73.800003,2952700,61.099392
"2012-05-11",73.589996,74.110001,73.25,73.559998,3189000,60.900677
"2012-05-14",72.889999,73.790001,72.349998,73.120003,3585700,60.536411
"2012-05-15",73,73.669998,72.419998,72.580002,3252300,60.08934
"2012-05-16",72.82,73.510002,72.290001,72.349998,3648100,59.898926
"2012-05-17",72.309998,72.480003,69.459999,69.730003,6172200,57.72982
"2012-05-18",69.949997,70.339996,68.93,69.150002,5597400,57.24963
"2012-05-21",70.459999,71.849998,70.139999,71.779999,4709700,59.426998
"2012-05-22",71.650002,72.209999,71.080002,71.480003,4269400,59.178642
"2012-05-23",70.690002,71.629997,69.919998,71.57,4222700,59.253151
"2012-05-24",71.639999,71.949997,70.25,71.389999,2942600,59.104137
"2012-05-25",71.209999,71.389999,69.660004,70,5163300,57.953342
"2012-05-29",70.279999,70.5,69.75,70.400002,3973600,58.284504
"2012-05-30",69.879997,70.089996,69.25,69.389999,4677600,57.448326
"2012-05-31",69.540001,70.110001,69.07,69.610001,4191400,57.630478
"2012-06-01",68.669998,68.879997,67.139999,67.239998,5592000,55.668331
"2012-06-04",68.150002,68.150002,67.050003,67.5,5478200,55.883572
"2012-06-05",67.309998,67.699997,66.82,67.580002,3747300,55.949821
"2012-06-06",67.970001,69.019997,67.959999,69.019997,4050300,57.141991
"2012-06-07",69.57,70.330002,69.43,69.949997,4004600,57.911972
"2012-06-08",69.660004,69.970001,69.269997,69.940002,3933400,57.903671
"2012-06-11",70.610001,70.849998,69.800003,70.110001,4369400,58.044399
"2012-06-12",70.93,72.82,70.739998,72.580002,6458100,60.08934
"2012-06-13",72.410004,72.699997,71.57,72.059998,4720300,59.658833
"2012-06-14",72.080002,72.300003,71.389999,71.849998,5822900,59.484962
"2012-06-15",72.089996,72.379997,71.580002,71.989998,5308300,59.60088
"2012-06-18",71.690002,72.339996,71.25,71.900002,3435200,59.52636
"2012-06-19",72.360001,73.220001,72.019997,72.919998,4167200,60.370823
"2012-06-20",72.699997,73.459999,72.349998,73.010002,3468700,60.445339
"2012-06-21",73.349998,73.620003,71.25,71.370003,3659300,59.087578
"2012-06-22",71.550003,72.099998,71.07,71.959999,3267300,59.576046
"2012-06-25",71.809998,71.919998,71.029999,71.050003,4111400,58.822651
"2012-06-26",71.300003,71.629997,70.480003,70.93,2757600,58.723286
"2012-06-27",70.980003,72.040001,70.949997,71.870003,2514600,59.501526
"2012-06-28",71.150002,71.739998,70.629997,71.580002,3144600,59.261456
"2012-06-29",73.059998,74.370003,72.889999,74.300003,4419400,61.513344
"2012-07-02",74.209999,74.739998,72.449997,73.18,4893400,60.586094
"2012-07-03",73.080002,74.269997,73.080002,74.269997,2166200,61.488495
"2012-07-05",74.379997,74.739998,73.849998,74.440002,2539000,61.629253
"2012-07-06",73.779999,73.809998,72.900002,73.690002,3579100,61.00832
"2012-07-09",74.269997,74.849998,73.800003,74.029999,4357700,61.289787
"2012-07-10",74.629997,75.050003,72.889999,73.220001,4756700,60.61919
"2012-07-11",72.690002,72.760002,71.230003,71.519997,6072200,59.21175
"2012-07-12",71.199997,72.019997,70.849998,71.709999,5799800,59.369061
"2012-07-13",71.93,73.559998,71.849998,73.510002,3616000,60.859291
"2012-07-16",73.129997,73.190002,72.25,72.970001,3538400,60.412224
"2012-07-17",73.25,73.510002,72.040001,73.110001,2775700,60.52813
"2012-07-18",72.709999,74.440002,72.709999,73.889999,3756200,61.173893
"2012-07-19",73.989998,75.110001,73.699997,74.860001,4543200,61.976986
"2012-07-20",74.5,74.800003,73.610001,73.889999,3148100,61.173893
"2012-07-23",72.309998,73.080002,71.580002,72.910004,3432200,60.362553
"2012-07-24",72.870003,73.169998,71.349998,72.029999,3866500,59.633991
"2012-07-25",74.199997,74.480003,72.699997,74.029999,6130400,61.289787
"2012-07-26",75.129997,75.959999,74.269997,74.910004,4949200,62.018368
"2012-07-27",75.580002,75.940002,75.080002,75.510002,4066300,62.515102
"2012-07-30",74.599998,75.589996,74.43,74.860001,4999700,61.976986
"2012-07-31",74.82,75.059998,73.879997,73.910004,3978700,61.190464
"2012-08-01",74.32,74.480003,72.639999,72.769997,4696000,60.246643
"2012-08-02",72.389999,72.519997,71.150002,71.989998,4615000,59.60088
"2012-08-03",73.129997,73.339996,72.68,72.809998,4588500,60.279758
"2012-08-06",73.209999,73.330002,72.709999,72.889999,3758800,60.345997
"2012-08-07",73.269997,74.550003,72.93,74.459999,4717200,61.645794
"2012-08-08",74.029999,74.690002,74.010002,74.599998,3410700,61.761711
"2012-08-09",74.610001,74.610001,73.910004,74.279999,2387500,61.496758
"2012-08-10",73.870003,74.309998,73.760002,74.209999,2843600,61.438828
"2012-08-13",73.709999,74.43,73.599998,74.190002,2379900,61.422253
"2012-08-14",74.300003,74.440002,73.599998,73.809998,2616700,61.107651
"2012-08-15",73.339996,73.650002,72.75,73.07,3278200,60.857784
"2012-08-16",73.099998,73.75,73.019997,73.639999,2802700,61.332523
"2012-08-17",73.690002,73.980003,73.400002,73.910004,3235800,61.557423
"2012-08-20",73.610001,74,73.339996,73.830002,2481900,61.490803
"2012-08-21",74.089996,74.360001,73.120003,73.269997,3136400,61.024376
"2012-08-22",73.339996,73.599998,72.550003,72.800003,4242600,60.632919
"2012-08-23",72.089996,72.150002,70.019997,70.360001,9431200,58.600719
"2012-08-24",70.32,71.169998,70.050003,71.089996,5351300,59.208706
"2012-08-27",70.949997,71.779999,70.879997,71.379997,3538100,59.450241
"2012-08-28",71.18,71.849998,71.050003,71.519997,3029200,59.566833
"2012-08-29",71.639999,71.989998,71.129997,71.440002,2687200,59.500229
"2012-08-30",71.050003,71.129997,70.5,70.82,3393100,58.983841
"2012-08-31",71.269997,71.75,70.610001,71.400002,3171800,59.466919
"2012-09-04",71.5,71.5,70.400002,70.870003,3916400,59.025482
"2012-09-05",71.379997,72.050003,71.110001,71.919998,4946900,59.900002
"2012-09-06",72.370003,73.269997,72.370003,72.82,4358800,60.649578
"2012-09-07",72.870003,73.029999,72.550003,72.889999,3080400,60.707905
"2012-09-10",72.309998,72.32,70.809998,71.080002,8354500,59.200397
"2012-09-11",71.190002,71.669998,71.150002,71.269997,3951300,59.358643
"2012-09-12",71.43,71.68,70.800003,70.959999,4400800,59.100445
"2012-09-13",70.68,71.989998,70.440002,71.580002,5314100,59.61684
"2012-09-14",72.019997,72.43,71,71.279999,6530200,59.366955
"2012-09-17",70.769997,70.82,69.889999,69.919998,6917200,58.234257
"2012-09-18",69.860001,70.459999,69.559998,70.449997,5490300,58.675678
"2012-09-19",70.739998,70.739998,69.879997,69.900002,5193400,58.217606
"2012-09-20",69.349998,69.860001,69.029999,69.849998,4875100,58.175964
"2012-09-21",70.089996,70.150002,69.470001,69.970001,13161000,58.275898
"2012-09-24",69.449997,70.18,69.209999,70.029999,5037900,58.325882
"2012-09-25",70.290001,70.489998,69.379997,69.379997,4085900,57.784504
"2012-09-26",69.339996,70.510002,69.309998,70.25,5256400,58.509121
"2012-09-27",70.400002,70.550003,69.709999,70.099998,4147700,58.384171
"2012-09-28",69.75,70.050003,69.18,69.599998,4057500,57.967735
"2012-10-01",69.860001,70.669998,69.800003,70.010002,4012100,58.309219
"2012-10-02",70.110001,70.300003,69.199997,69.529999,3077900,57.909439
"2012-10-03",69.900002,70,69.360001,69.860001,3106400,58.184288
"2012-10-04",70.239998,70.379997,69.720001,69.940002,2818300,58.250908
"2012-10-05",70.260002,71.25,70.209999,70.889999,3741600,59.042149
"2012-10-08",70.720001,71.190002,70.550003,70.57,2838800,58.775631
"2012-10-09",70.699997,71.209999,70.360001,70.639999,4116600,58.833931
"2012-10-10",70.800003,71.300003,70.230003,70.339996,3642600,58.584084
"2012-10-11",70.900002,71.550003,70.800003,70.830002,3183200,58.992172
"2012-10-12",71.080002,72.239998,71,71.849998,4345600,59.84169
"2012-10-15",71.849998,72.279999,71.68,72.25,3858000,60.174843
"2012-10-16",72.760002,73.709999,72.5,73.480003,4799300,61.19928
"2012-10-17",73.739998,73.900002,72.629997,73.629997,6061500,61.324223
"2012-10-18",73.519997,74.260002,73.239998,74.260002,3414200,61.848927
"2012-10-19",74.029999,74.230003,73.589996,74.010002,5407000,61.640705
"2012-10-22",73.800003,74.150002,73.25,73.699997,4419800,61.382511
"2012-10-23",72.989998,73.230003,72.610001,72.82,4544900,60.649578
"2012-10-24",74.949997,75,72.25,72.709999,8346600,60.557961
"2012-10-25",73.050003,73.089996,70.650002,71.540001,8191500,59.583515
"2012-10-26",71.160004,71.580002,70.550003,71.110001,4389000,59.225384
"2012-10-31",71.349998,71.449997,70.269997,70.440002,3778700,58.667355
"2012-11-01",70.589996,71.559998,70.440002,70.790001,3992800,58.958839
"2012-11-02",71,71.360001,69.959999,70.050003,4400400,58.342533
"2012-11-05",69.870003,70.599998,69.849998,70.410004,3833000,58.642368
"2012-11-06",70.470001,72.440002,70.470001,72.019997,4923700,59.983288
"2012-11-07",70.690002,70.769997,69.300003,70.110001,6675400,58.751423
"2012-11-08",70.129997,71.32,70.089996,70.980003,7363500,59.480507
"2012-11-09",70.760002,73.300003,70.599998,73.25,10269800,61.382736
"2012-11-12",73.410004,74.18,73.279999,73.690002,6497600,61.75145
"2012-11-13",73.019997,74.25,72.839996,73.360001,7293400,61.47493
"2012-11-14",73.339996,73.650002,71.120003,71.290001,6063100,59.740265
"2012-11-15",71.220001,71.989998,70.779999,71.040001,3928100,59.530777
"2012-11-16",71.190002,71.220001,70.290001,70.769997,4856300,59.304497
"2012-11-19",71.489998,72.080002,71.080002,71.959999,3475700,60.301731
"2012-11-20",71.870003,72.800003,71.790001,72.540001,3161000,60.78775
"2012-11-21",72.540001,73.860001,72.389999,73.150002,3119800,61.298927
"2012-11-23",73.349998,73.75,73.089996,73.739998,1579200,61.793362
"2012-11-26",73.400002,74.300003,73.199997,74.269997,3709100,62.23748
"2012-11-27",74.120003,74.540001,73.599998,74.489998,5353500,62.421822
"2012-11-28",74,74.239998,73.150002,74.089996,4245900,62.086643
"2012-11-29",74.360001,74.860001,73.839996,74.120003,2998900,62.111782
"2012-11-30",74.360001,74.660004,73.860001,74.279999,3863400,62.245838
"2012-12-03",74.410004,74.489998,73.57,74.019997,3721600,62.027977
"2012-12-04",73.889999,74.709999,73.730003,74.050003,3827700,62.053104
"2012-12-05",73.940002,74.449997,73.18,73.870003,3818800,61.90229
"2012-12-06",73.800003,73.989998,72.93,73.980003,3895400,61.994442
"2012-12-07",74.089996,74.660004,73.610001,74.639999,3718000,62.547531
"2012-12-10",74.620003,75.580002,74.43,75.529999,5323800,63.293346
"2012-12-11",75.620003,76.050003,75.5,75.82,5960300,63.536373
"2012-12-12",75.839996,76.040001,75.260002,75.470001,5191300,63.243057
"2012-12-13",75.419998,75.489998,74.099998,74.32,4977600,62.279366
"2012-12-14",74.330002,74.660004,73.870003,74.019997,4209300,62.027977
"2012-12-17",74.199997,74.660004,73.529999,74.650002,5537800,62.555939
"2012-12-18",74.300003,75.699997,74.139999,75.519997,5767500,63.284943
"2012-12-19",75.610001,76.190002,75.300003,75.510002,6075200,63.276581
"2012-12-20",75.75,76.239998,75.510002,76.199997,4599300,63.854797
"2012-12-21",75.080002,76.220001,74.580002,76.169998,6831500,63.829659
"2012-12-24",75.889999,76.559998,75.529999,75.970001,1931900,63.662056
"2012-12-26",75.970001,76.300003,75.75,76.019997,2710300,63.703949
"2012-12-27",76.010002,76.300003,75.010002,75.830002,4041400,63.544754
"2012-12-28",75.209999,75.739998,74.559998,74.690002,2970400,62.589443
"2012-12-31",74.610001,75.410004,74,75.360001,4939000,63.150879
"2013-01-02",76.550003,77.330002,76.449997,77.07,5036400,64.583839
"2013-01-03",76.989998,77.980003,76.370003,77.470001,3987000,64.919044
"2013-01-04",77.790001,78.019997,77.440002,77.690002,3431700,65.103409
"2013-01-07",77.540001,77.690002,75.339996,76.129997,7172600,63.796143
"2013-01-08",75.239998,75.809998,73.110001,74.129997,20268100,62.120163
"2013-01-09",74.919998,76.809998,74.910004,76.760002,10915800,64.324059
"2013-01-10",76.93,77.120003,76.160004,77.089996,5026600,64.600616
"2013-01-11",75.709999,76.099998,74.599998,75.160004,9808500,62.983303
"2013-01-14",75.230003,76.589996,74.900002,76.550003,6221100,64.148094
"2013-01-15",76.209999,76.980003,76.18,76.940002,3900600,64.474915
"2013-01-16",73.849998,74.639999,73.559998,74.339996,18212000,62.296139
"2013-01-17",72.779999,75.629997,72.68,75.260002,21849200,63.067093
"2013-01-18",75.160004,75.160004,74.290001,75.040001,10829000,62.88274
"2013-01-22",74.120003,74.269997,73.769997,74.160004,9161900,62.14529
"2013-01-23",73.989998,74.589996,73.449997,74.290001,7784900,62.254223
"2013-01-24",74.410004,75.540001,74.410004,75.32,7292200,63.117367
"2013-01-25",75.290001,75.419998,74.790001,75.029999,6163200,62.87434
"2013-01-28",73.900002,74.650002,73.889999,74,7759000,62.011215
"2013-01-29",74.239998,74.239998,73,73.650002,9296800,61.717926
"2013-01-30",74.419998,74.75,73.730003,74.589996,10048600,62.505646
"2013-01-31",74.5,74.620003,73.760002,73.870003,7639000,61.90229
"2013-02-01",74.489998,75.07,74.230003,74.870003,6749300,62.740273
"2013-02-04",74.290001,75.529999,74.25,75.209999,5799800,63.025173
"2013-02-05",75.690002,76.980003,75.610001,75.889999,6831200,63.595013
"2013-02-06",75.470001,76.300003,75.400002,76.290001,4716600,63.930218
"2013-02-07",76.32,77.540001,76.279999,77.43,7773000,64.885529
"2013-02-08",77.239998,77.389999,76.279999,76.559998,5100400,64.156471
"2013-02-11",76.419998,76.440002,75.849998,75.870003,3677100,63.57827
"2013-02-12",76.059998,76.25,75.830002,75.989998,3597400,63.678802
"2013-02-13",75.669998,75.830002,74.629997,74.779999,4313500,63.067394
