"dates","ROL.Open","ROL.High","ROL.Low","ROL.Close","ROL.Volume","ROL.Adjusted"
"2011-09-16",6.026667,6.065185,5.946667,5.979259,1525163,5.192065
"2011-09-19",5.825185,5.92,5.792593,5.878519,776588,5.104589
"2011-09-20",5.89037,5.988148,5.780741,5.786667,988538,5.02483
"2011-09-21",5.792593,5.837037,5.57037,5.582222,967950,4.8473
"2011-09-22",5.398519,5.564444,5.362963,5.451852,1253475,4.734094
"2011-09-23",5.425185,5.534815,5.416296,5.49037,1701675,4.767541
"2011-09-26",5.546667,5.706667,5.451852,5.691852,717188,4.942498
"2011-09-27",5.831111,5.940741,5.771852,5.828148,1028363,5.060848
"2011-09-28",5.813333,5.851852,5.52,5.522963,1092150,4.795843
"2011-09-29",5.635556,5.682963,5.46963,5.65037,840038,4.906478
"2011-09-30",5.561481,5.691852,5.531852,5.543704,949725,4.813853
"2011-10-03",5.499259,5.712593,5.185185,5.185185,1767825,4.502535
"2011-10-04",5.131852,5.54963,5.125926,5.537778,2475225,4.808708
"2011-10-05",5.561481,5.703704,5.49037,5.677037,859950,4.929633
"2011-10-06",5.647407,5.73037,5.6,5.724444,1095188,4.970798
"2011-10-07",5.745185,5.768889,5.54963,5.62963,1057050,4.888466
"2011-10-10",5.736296,5.857778,5.694815,5.857778,1056038,5.086579
"2011-10-11",5.813333,5.911111,5.798519,5.878519,849488,5.104589
"2011-10-12",5.917037,6.059259,5.902222,6.011852,1082363,5.220367
"2011-10-13",5.961481,5.994074,5.857778,5.958519,643950,5.174056
"2011-10-14",6.02963,6.106667,5.97037,6.103704,585225,5.300127
"2011-10-17",6.059259,6.059259,5.946667,5.964444,1080675,5.179204
"2011-10-18",5.991111,6.121481,5.863704,6.094815,976388,5.292408
"2011-10-19",6.082963,6.213333,5.97037,6.023704,1081688,5.23066
"2011-10-20",6.017778,6.038519,5.893333,6.011852,628763,5.220367
"2011-10-21",6.127407,6.234074,6.065185,6.162963,847800,5.351585
"2011-10-24",6.162963,6.340741,6.13037,6.284444,897750,5.457073
"2011-10-25",6.251852,6.272593,6.05037,6.077037,970650,5.276971
"2011-10-26",6.183704,6.441481,6.100741,6.382222,1252463,5.541977
"2011-10-27",6.722963,7.034074,6.551111,6.939259,1754663,6.025679
"2011-10-28",6.936296,6.939259,6.634074,6.642963,1326375,5.76839
"2011-10-31",6.542222,6.675556,6.444444,6.453333,1584900,5.603726
"2011-11-01",6.331852,6.394074,6.139259,6.151111,1454625,5.341293
"2011-11-02",6.275556,6.376296,6.216296,6.352593,1196775,5.51625
"2011-11-03",6.441481,6.654815,6.305185,6.628148,1176863,5.755526
"2011-11-04",6.604444,6.604444,6.414815,6.491852,691538,5.637174
"2011-11-07",6.503704,6.557037,6.275556,6.491852,736425,5.637174
"2011-11-08",6.503704,6.622222,6.334815,6.607407,786375,5.755907
"2011-11-09",6.420741,6.441481,6.219259,6.231111,956475,5.428104
"2011-11-10",6.355556,6.355556,6.204444,6.293333,827888,5.482306
"2011-11-11",6.340741,6.411852,6.308148,6.4,991575,5.575227
"2011-11-14",6.355556,6.361481,6.198519,6.248889,932175,5.443591
"2011-11-15",6.195556,6.394074,6.157037,6.358519,859613,5.539092
"2011-11-16",6.26963,6.414815,6.225185,6.237037,669600,5.433266
"2011-11-17",6.251852,6.340741,6.16,6.213333,805613,5.412617
"2011-11-18",6.222222,6.278519,6.180741,6.237037,506250,5.433266
"2011-11-21",6.133333,6.133333,5.943704,6.014815,980438,5.239682
"2011-11-22",5.991111,6.053333,5.931852,5.967407,1064138,5.198382
"2011-11-23",5.911111,5.934815,5.795556,5.828148,1005413,5.07707
"2011-11-25",5.801481,5.905185,5.765926,5.765926,572400,5.022868
"2011-11-28",5.976296,6.124444,5.97037,6.106667,842400,5.319696
"2011-11-29",6.133333,6.162963,6.02963,6.088889,736088,5.30421
"2011-11-30",6.592593,6.592593,6.219259,6.577778,2205900,5.730094
"2011-12-01",6.571852,6.642963,6.494815,6.494815,1307813,5.657824
"2011-12-02",6.565926,6.651852,6.50963,6.551111,748238,5.706865
"2011-12-05",6.660741,6.69037,6.545185,6.592593,792450,5.743002
"2011-12-06",6.595556,6.666667,6.542222,6.577778,860963,5.730094
"2011-12-07",6.536296,6.536296,6.376296,6.456296,1262250,5.624269
"2011-12-08",6.4,6.426667,6.254815,6.26963,892688,5.461659
"2011-12-09",6.296296,6.551111,6.29037,6.456296,1266975,5.624269
"2011-12-12",6.364444,6.497778,6.34963,6.497778,1031738,5.660404
"2011-12-13",6.562963,6.628148,6.355556,6.385185,1004738,5.562322
"2011-12-14",6.325926,6.385185,6.287407,6.37037,979763,5.549416
"2011-12-15",6.474074,6.497778,6.405926,6.468148,917325,5.634592
"2011-12-16",6.527407,6.631111,6.346667,6.364444,2623725,5.544253
"2011-12-19",6.414815,6.533333,6.275556,6.29037,1008113,5.479725
"2011-12-20",6.423704,6.616296,6.420741,6.548148,1029038,5.704284
"2011-12-21",6.515556,6.634074,6.453333,6.61037,710775,5.758486
"2011-12-22",6.631111,6.663704,6.536296,6.595556,614588,5.745582
"2011-12-23",6.61037,6.651852,6.56,6.613333,383063,5.761069
"2011-12-27",6.571852,6.663704,6.527407,6.642963,480600,5.786879
"2011-12-28",6.628148,6.628148,6.485926,6.491852,552825,5.655241
"2011-12-29",6.527407,6.663704,6.515556,6.645926,536963,5.789461
"2011-12-30",6.625185,6.666667,6.580741,6.583704,564975,5.735256
"2012-01-03",6.714074,6.764444,6.565926,6.607407,1264950,5.755907
"2012-01-04",6.551111,6.604444,6.494815,6.545185,768150,5.701702
"2012-01-05",6.503704,6.574815,6.402963,6.536296,583875,5.69396
"2012-01-06",6.521481,6.554074,6.432593,6.503704,791100,5.665566
"2012-01-09",6.53037,6.53037,6.438519,6.468148,770175,5.634592
"2012-01-10",6.551111,6.551111,6.491852,6.518519,727313,5.678472
"2012-01-11",6.485926,6.539259,6.471111,6.512593,618300,5.67331
"2012-01-12",6.512593,6.53037,6.447407,6.524444,662850,5.683634
"2012-01-13",6.438519,6.536296,6.417778,6.515556,607163,5.675892
"2012-01-17",6.580741,6.645926,6.551111,6.554074,694575,5.709445
"2012-01-18",6.536296,6.601481,6.521481,6.601481,532575,5.750745
"2012-01-19",6.604444,6.696296,6.580741,6.637037,590963,5.781716
"2012-01-20",6.619259,6.74963,6.619259,6.696296,496125,5.83334
"2012-01-23",6.675556,6.705185,6.518519,6.648889,611213,5.792041
"2012-01-24",6.604444,6.761481,6.56,6.737778,612225,5.869476
"2012-01-25",6.764444,6.826667,6.684444,6.758519,854888,5.887543
"2012-01-26",6.779259,6.779259,6.379259,6.441481,1203863,5.611363
"2012-01-27",6.397037,6.482963,6.355556,6.447407,936225,5.616525
"2012-01-30",6.373333,6.405926,6.331852,6.358519,619650,5.539092
"2012-01-31",6.385185,6.420741,6.293333,6.337778,845438,5.521025
"2012-02-01",6.382222,6.482963,6.343704,6.45037,1455300,5.619106
"2012-02-02",6.48,6.48,6.364444,6.373333,717863,5.551997
"2012-02-03",6.50963,6.651852,6.465185,6.562963,887288,5.71719
"2012-02-06",6.512593,6.565926,6.435556,6.459259,507938,5.626849
"2012-02-07",6.453333,6.474074,6.385185,6.4,552150,5.575227
"2012-02-08",6.417778,6.432593,6.287407,6.328889,569025,5.533777
"2012-02-09",6.343704,6.355556,6.263704,6.311111,555525,5.518231
"2012-02-10",6.237037,6.275556,6.16,6.177778,619650,5.401649
"2012-02-13",6.257778,6.328889,6.216296,6.328889,627075,5.533777
"2012-02-14",6.29037,6.302222,6.168889,6.234074,393863,5.450872
"2012-02-15",6.263704,6.284444,6.106667,6.136296,789413,5.365379
"2012-02-16",6.154074,6.308148,6.151111,6.186667,1026000,5.409421
"2012-02-17",6.222222,6.284444,6.112593,6.133333,872438,5.362789
"2012-02-21",6.157037,6.192593,5.967407,6,1526850,5.246206
"2012-02-22",6.038519,6.121481,6,6.091852,1205888,5.326519
"2012-02-23",6.106667,6.254815,6.091852,6.254815,796500,5.469008
"2012-02-24",6.248889,6.26963,6.139259,6.213333,409725,5.432739
"2012-02-27",6.142222,6.204444,6.085926,6.162963,439088,5.388695
"2012-02-28",6.157037,6.157037,6.05037,6.082963,582525,5.318745
"2012-02-29",6.106667,6.148148,6.002963,6.002963,1525500,5.248796
"2012-03-01",6.026667,6.056296,5.946667,5.955556,1530225,5.207345
"2012-03-02",5.940741,5.943704,5.745185,5.765926,1697963,5.041539
"2012-03-05",5.762963,5.908148,5.718519,5.902222,866363,5.160713
"2012-03-06",5.81037,6.053333,5.81037,5.97037,2027700,5.220299
"2012-03-07",5.979259,6.026667,5.92,5.991111,890325,5.238434
"2012-03-08",6.053333,6.115556,5.982222,6.091852,1099913,5.326519
"2012-03-09",6.08,6.266667,6.056296,6.213333,1220400,5.432739
"2012-03-12",6.222222,6.24,6.148148,6.228148,1021613,5.445692
"2012-03-13",6.26963,6.317037,6.207407,6.317037,893700,5.523414
"2012-03-14",6.293333,6.293333,6.16,6.171852,913613,5.396469
"2012-03-15",6.165926,6.248889,6.148148,6.237037,666225,5.453465
"2012-03-16",6.248889,6.311111,6.18963,6.198519,1321313,5.419785
"2012-03-19",6.145185,6.278519,6.145185,6.228148,638888,5.445692
"2012-03-20",6.171852,6.231111,6.162963,6.171852,517050,5.396469
"2012-03-21",6.204444,6.225185,6.151111,6.183704,700988,5.40683
"2012-03-22",6.106667,6.183704,6.038519,6.124444,662850,5.355014
"2012-03-23",6.127407,6.204444,6.056296,6.204444,628763,5.424965
"2012-03-26",6.272593,6.331852,6.231111,6.331852,847125,5.536367
"2012-03-27",6.317037,6.340741,6.251852,6.281481,604463,5.492325
"2012-03-28",6.272593,6.32,6.207407,6.266667,703013,5.479373
"2012-03-29",6.248889,6.299259,6.162963,6.281481,621338,5.492325
"2012-03-30",6.340741,6.352593,6.237037,6.305185,945675,5.513051
"2012-04-02",6.296296,6.305185,6.237037,6.260741,1132650,5.474188
"2012-04-03",6.237037,6.296296,6.174815,6.213333,958500,5.432739
"2012-04-04",6.139259,6.177778,6.05037,6.115556,795488,5.347245
"2012-04-05",6.103704,6.171852,6.091852,6.133333,595688,5.362789
"2012-04-09",6.023704,6.062222,5.979259,6,869400,5.246206
"2012-04-10",5.991111,6.023704,5.934815,6.002963,1473863,5.248796
"2012-04-11",6.068148,6.121481,6.023704,6.121481,949050,5.352425
"2012-04-12",6.115556,6.174815,6.077037,6.151111,858263,5.378334
"2012-04-13",6.115556,6.124444,6.038519,6.059259,772538,5.298022
"2012-04-16",6.085926,6.168889,6.005926,6.151111,716175,5.378334
"2012-04-17",6.157037,6.248889,6.097778,6.133333,1292963,5.362789
"2012-04-18",6.085926,6.16,6.074074,6.148148,885600,5.375743
"2012-04-19",6.154074,6.186667,5.991111,6.071111,907538,5.308384
"2012-04-20",6.142222,6.216296,6.085926,6.171852,1005413,5.396469
"2012-04-23",6.094815,6.094815,5.958519,5.997037,914625,5.243615
"2012-04-24",6.011852,6.192593,5.97037,6.180741,989550,5.40424
"2012-04-25",6.287407,6.394074,6.24,6.293333,946350,5.502687
"2012-04-26",6.308148,6.397037,6.305185,6.331852,852525,5.536367
"2012-04-27",6.34963,6.405926,6.311111,6.385185,1767488,5.583
"2012-04-30",6.364444,6.364444,6.281481,6.296296,894375,5.505278
"2012-05-01",6.302222,6.453333,6.275556,6.284444,1459350,5.494914
"2012-05-02",6.24,6.379259,6.231111,6.361481,1030388,5.562274
"2012-05-03",6.376296,6.376296,6.245926,6.296296,1539338,5.505278
"2012-05-04",6.251852,6.287407,6.21037,6.245926,1318950,5.461236
"2012-05-07",6.21037,6.305185,6.21037,6.254815,934875,5.469008
"2012-05-08",6.171852,6.358519,6.151111,6.328889,1048613,5.554827
"2012-05-09",6.242963,6.32,6.225185,6.302222,1140413,5.531422
"2012-05-10",6.343704,6.343704,6.242963,6.308148,539663,5.536623
"2012-05-11",6.248889,6.352593,6.219259,6.29037,948375,5.52102
"2012-05-14",6.216296,6.272593,6.201481,6.216296,1105988,5.456007
"2012-05-15",6.195556,6.305185,6.183704,6.287407,1022625,5.518418
"2012-05-16",6.317037,6.373333,6.293333,6.32,935213,5.547025
"2012-05-17",6.328889,6.373333,6.254815,6.257778,1669275,5.492413
"2012-05-18",6.251852,6.299259,6.145185,6.165926,1615950,5.411797
"2012-05-21",6.162963,6.296296,6.13037,6.242963,1227488,5.479411
"2012-05-22",6.24,6.32,6.219259,6.242963,988875,5.479411
"2012-05-23",6.18963,6.340741,6.162963,6.317037,1005750,5.544425
"2012-05-24",6.322963,6.37037,6.219259,6.355556,958163,5.578234
"2012-05-25",6.34963,6.391111,6.222222,6.275556,695588,5.508017
"2012-05-29",6.334815,6.397037,6.26963,6.352593,767475,5.575632
"2012-05-30",6.29037,6.311111,6.234074,6.263704,791438,5.497616
"2012-05-31",6.254815,6.358519,6.195556,6.293333,1715850,5.523621
"2012-06-01",6.177778,6.24,6.115556,6.133333,1263938,5.383189
"2012-06-04",6.171852,6.254815,6.136296,6.207407,988875,5.448203
"2012-06-05",6.171852,6.248889,6.157037,6.248889,1038488,5.484612
"2012-06-06",6.257778,6.376296,6.257778,6.373333,800888,5.593837
"2012-06-07",6.441481,6.465185,6.257778,6.257778,1387125,5.492413
"2012-06-08",6.219259,6.388148,6.219259,6.328889,1376663,5.554827
"2012-06-11",6.394074,6.394074,6.284444,6.308148,2095200,5.536623
"2012-06-12",6.340741,6.397037,6.257778,6.388148,1043888,5.606838
"2012-06-13",6.391111,6.447407,6.322963,6.346667,1154588,5.570431
"2012-06-14",6.367407,6.48,6.355556,6.42963,1036125,5.643247
"2012-06-15",6.432593,6.521481,6.417778,6.45037,1549125,5.661451
"2012-06-18",6.397037,6.53037,6.376296,6.506667,1210275,5.710863
"2012-06-19",6.518519,6.622222,6.503704,6.586667,1798200,5.781079
"2012-06-20",6.595556,6.607407,6.482963,6.497778,715163,5.70306
"2012-06-21",6.506667,6.515556,6.257778,6.26963,1504238,5.502816
"2012-06-22",6.311111,6.397037,6.257778,6.311111,18153450,5.539224
"2012-06-25",6.24,6.32,6.225185,6.305185,1167075,5.534023
"2012-06-26",6.311111,6.334815,6.245926,6.299259,922388,5.528823
"2012-06-27",6.325926,6.417778,6.314074,6.408889,675338,5.625042
"2012-06-28",6.346667,6.468148,6.314074,6.468148,1176525,5.677054
"2012-06-29",6.592593,6.660741,6.491852,6.628148,1170788,5.817485
"2012-07-02",6.604444,6.651852,6.565926,6.648889,692888,5.83569
"2012-07-03",6.628148,6.708148,6.604444,6.693333,700313,5.874698
"2012-07-05",6.654815,6.72,6.654815,6.675556,639225,5.859096
"2012-07-06",6.613333,6.657778,6.542222,6.654815,559238,5.84089
"2012-07-09",6.634074,6.708148,6.592593,6.708148,1033425,5.8877
"2012-07-10",6.740741,6.776296,6.58963,6.625185,429975,5.814884
"2012-07-11",6.619259,6.666667,6.601481,6.651852,525150,5.838291
"2012-07-12",6.616296,6.714074,6.574815,6.687407,700650,5.869497
"2012-07-13",6.705185,6.814815,6.69037,6.808889,797850,5.97612
"2012-07-16",6.776296,6.853333,6.752593,6.788148,745538,5.957916
"2012-07-17",6.835556,6.88,6.77037,6.82963,527175,5.994325
"2012-07-18",6.820741,6.951111,6.797037,6.927407,417488,6.080143
"2012-07-19",6.945185,6.954074,6.871111,6.882963,672300,6.041136
"2012-07-20",6.841481,6.88,6.782222,6.814815,546413,5.981323
"2012-07-23",6.72,6.817778,6.645926,6.797037,407025,5.965718
"2012-07-24",6.826667,6.826667,6.666667,6.714074,542025,5.892903
"2012-07-25",6.761481,6.924444,6.761481,6.888889,758700,6.046337
"2012-07-26",6.962963,7.057778,6.924444,6.971852,636525,6.119152
"2012-07-27",7.001481,7.093333,6.924444,7.04,677363,6.178967
"2012-07-30",7.037037,7.105185,6.995556,7.013333,496125,6.15556
"2012-07-31",7.001481,7.060741,6.977778,6.986667,748238,6.132154
"2012-08-01",7.022222,7.037037,6.924444,6.927407,395550,6.080143
"2012-08-02",6.888889,6.965926,6.859259,6.962963,636863,6.11135
"2012-08-03",7.066667,7.161481,7.013333,7.078519,544388,6.212774
"2012-08-06",7.105185,7.114074,7.028148,7.066667,572063,6.202371
"2012-08-07",7.102222,7.108148,7.028148,7.09037,442125,6.223175
"2012-08-08",7.045926,7.06963,7.001481,7.01037,587250,6.173599
"2012-08-09",6.998519,7.028148,6.936296,7.001481,285525,6.165771
"2012-08-10",7.031111,7.072593,6.939259,7.048889,433013,6.207519
"2012-08-13",7.019259,7.034074,6.939259,7.013333,383738,6.176207
"2012-08-14",7.057778,7.063704,6.977778,7.019259,387113,6.181426
"2012-08-15",6.980741,7.034074,6.954074,7.019259,503888,6.181426
"2012-08-16",7.019259,7.051852,6.974815,7.025185,572738,6.186646
"2012-08-17",7.04,7.111111,7.001481,7.099259,581175,6.251878
"2012-08-20",7.060741,7.096296,7.01037,7.048889,453938,6.207519
"2012-08-21",7.051852,7.09037,6.962963,6.995556,629775,6.160552
"2012-08-22",7.004444,7.022222,6.900741,6.936296,461363,6.108366
"2012-08-23",6.933333,6.948148,6.868148,6.936296,497475,6.108366
"2012-08-24",6.897778,6.965926,6.897778,6.933333,456300,6.105757
"2012-08-27",6.951111,6.951111,6.882963,6.906667,451238,6.082273
"2012-08-28",6.894815,6.971852,6.888889,6.951111,371250,6.121411
"2012-08-29",6.936296,7.022222,6.897778,6.927407,544050,6.100538
"2012-08-30",6.894815,6.918519,6.835556,6.868148,500850,6.048352
"2012-08-31",6.924444,6.93037,6.838519,6.897778,532575,6.074446
"2012-09-04",6.93037,7.034074,6.835556,6.974815,859613,6.142287
"2012-09-05",6.980741,7.063704,6.936296,7.034074,961875,6.194473
"2012-09-06",7.054815,7.232593,7.051852,7.191111,700988,6.332767
"2012-09-07",7.185185,7.232593,7.179259,7.197037,353363,6.337984
"2012-09-10",7.197037,7.217778,7.14963,7.158519,337838,6.304063
"2012-09-11",7.155556,7.197037,7.111111,7.117037,286200,6.267533
"2012-09-12",7.105185,7.114074,7.057778,7.096296,338850,6.249269
"2012-09-13",7.078519,7.152593,7.007407,7.12,478575,6.270143
"2012-09-14",7.146667,7.208889,7.111111,7.146667,762750,6.293627
"2012-09-17",7.108148,7.128889,7.031111,7.034074,642938,6.194473
"2012-09-18",7.04,7.108148,7.013333,7.072593,602775,6.228395
"2012-09-19",7.093333,7.105185,7.007407,7.072593,609188,6.228395
"2012-09-20",7.022222,7.078519,6.992593,7.031111,580500,6.191864
"2012-09-21",7.093333,7.093333,7.01037,7.01037,1608188,6.173599
"2012-09-24",6.992593,7.087407,6.965926,7.04,507938,6.199692
"2012-09-25",7.06963,7.081481,6.957037,6.957037,617963,6.126631
"2012-09-26",6.96,6.977778,6.888889,6.894815,655763,6.071837
"2012-09-27",6.933333,6.951111,6.891852,6.915556,405338,6.090102
"2012-09-28",6.894815,6.98963,6.874074,6.93037,788738,6.103147
"2012-10-01",6.93037,6.939259,6.69037,6.794074,1618650,5.983119
"2012-10-02",6.823704,6.903704,6.764444,6.891852,774225,6.069227
"2012-10-03",6.897778,6.977778,6.868148,6.933333,402638,6.105757
"2012-10-04",6.945185,6.951111,6.868148,6.921481,562613,6.095318
"2012-10-05",6.945185,6.974815,6.885926,6.897778,581850,6.074446
"2012-10-08",6.882963,6.903704,6.82963,6.882963,340200,6.061398
"2012-10-09",6.871111,6.871111,6.782222,6.823704,310838,6.009213
"2012-10-10",6.835556,6.859259,6.797037,6.805926,257850,5.993556
"2012-10-11",6.844444,6.862222,6.773333,6.773333,428625,5.964854
"2012-10-12",6.791111,6.802963,6.72,6.764444,576450,5.957027
"2012-10-15",6.755556,6.820741,6.737778,6.811852,375975,5.998775
"2012-10-16",6.820741,6.844444,6.767407,6.791111,332775,5.980511
"2012-10-17",6.776296,6.853333,6.740741,6.782222,762413,5.972682
"2012-10-18",6.791111,6.802963,6.714074,6.728889,609188,5.925715
"2012-10-19",6.702222,6.743704,6.637037,6.708148,550800,5.90745
"2012-10-22",6.711111,6.728889,6.568889,6.580741,615938,5.795251
"2012-10-23",6.506667,6.672593,6.373333,6.645926,1291950,5.852655
"2012-10-24",6.660741,6.714074,6.503704,6.634074,644963,5.842217
"2012-10-25",6.702222,6.77037,6.616296,6.714074,793125,5.91267
"2012-10-26",6.725926,6.758519,6.631111,6.657778,371250,5.863092
"2012-10-31",6.654815,6.740741,6.604444,6.717037,540338,5.915278
"2012-11-01",6.711111,6.912593,6.642963,6.897778,1257525,6.074446
"2012-11-02",6.942222,7.051852,6.906667,6.933333,1283175,6.105757
"2012-11-05",6.915556,6.924444,6.85037,6.888889,577800,6.066618
"2012-11-06",6.93037,6.96,6.877037,6.93037,749588,6.103147
"2012-11-07",6.847407,6.847407,6.725926,6.776296,551475,6.01893
"2012-11-08",6.767407,6.797037,6.666667,6.714074,812025,5.963661
"2012-11-09",6.711111,6.785185,6.645926,6.663704,790425,5.918922
"2012-11-12",6.717037,6.755556,6.622222,6.69037,612900,5.942607
"2012-11-13",6.64,6.687407,6.512593,6.56,1035450,5.826808
"2012-11-14",6.565926,6.583704,6.42963,6.456296,680400,5.734694
"2012-11-15",6.462222,6.50963,6.376296,6.411852,566325,5.695217
"2012-11-16",6.402963,6.441481,6.346667,6.420741,565650,5.703114
"2012-11-19",6.468148,6.533333,6.423704,6.488889,597713,5.763645
"2012-11-20",6.468148,6.592593,6.423704,6.577778,707063,5.8426
"2012-11-21",6.580741,6.616296,6.533333,6.583704,347288,5.847863
"2012-11-23",6.61037,6.651852,6.598519,6.634074,174488,5.892604
"2012-11-26",6.625185,6.675556,6.580741,6.645926,502538,5.90313
"2012-11-27",6.607407,6.693333,6.583704,6.657778,601088,5.913657
"2012-11-28",6.634074,6.72,6.607407,6.681481,515700,5.934712
"2012-11-29",6.72,6.752593,6.684444,6.728889,388463,5.976821
"2012-11-30",6.740741,6.752593,6.705185,6.746667,916313,5.992611
"2012-12-03",6.77037,6.77037,6.592593,6.628148,720900,5.887339
"2012-12-04",6.622222,6.660741,6.542222,6.625185,581175,5.884708
"2012-12-05",6.628148,6.722963,6.628148,6.666667,1030725,5.921552
"2012-12-06",6.660741,6.722963,6.645926,6.687407,641250,5.939976
"2012-12-07",6.699259,6.767407,6.607407,6.637037,392513,5.895234
"2012-12-10",6.625185,6.72,6.557037,6.708148,516713,5.958397
"2012-12-11",6.725926,6.740741,6.657778,6.69037,693563,5.942607
"2012-12-12",6.722963,6.752593,6.645926,6.651852,390150,5.908394
"2012-12-13",6.672593,6.711111,6.625185,6.634074,710775,5.892604
"2012-12-14",6.619259,6.657778,6.551111,6.574815,239625,5.839967
"2012-12-17",6.586667,6.622222,6.562963,6.604444,331088,5.866284
"2012-12-18",6.577778,6.72,6.512593,6.717037,410063,5.966294
"2012-12-19",6.705185,6.714074,6.657778,6.663704,280800,5.918922
"2012-12-20",6.693333,6.702222,6.642963,6.675556,667575,5.929449
"2012-12-21",6.580741,6.64,6.521481,6.554074,1758713,5.821542
"2012-12-24",6.565926,6.628148,6.554074,6.628148,299025,5.887339
"2012-12-26",6.622222,6.660741,6.53037,6.542222,669938,5.811018
"2012-12-27",6.56,6.56,6.462222,6.512593,738450,5.7847
"2012-12-28",6.477037,6.50963,6.394074,6.405926,730688,5.689954
"2012-12-31",6.388148,6.551111,6.382222,6.53037,727313,5.80049
"2013-01-02",6.619259,6.746667,6.619259,6.743704,649688,5.98998
"2013-01-03",6.746667,6.820741,6.722963,6.788148,618300,6.029457
"2013-01-04",6.805926,6.877037,6.779259,6.82963,639225,6.066303
"2013-01-07",6.811852,6.894815,6.788148,6.853333,792113,6.087357
"2013-01-08",6.841481,6.900741,6.817778,6.856296,738113,6.089988
"2013-01-09",6.888889,6.962963,6.862222,6.951111,698288,6.174205
"2013-01-10",6.971852,6.995556,6.90963,6.980741,1026675,6.200525
"2013-01-11",6.995556,7.013333,6.945185,6.977778,474525,6.197892
"2013-01-14",6.977778,7.093333,6.96,7.042963,1015875,6.255792
"2013-01-15",6.995556,7.034074,6.96,6.983704,529200,6.203155
"2013-01-16",6.974815,6.983704,6.900741,6.965926,774900,6.187366
"2013-01-17",6.971852,7.146667,6.962963,7.093333,520088,6.300532
"2013-01-18",7.108148,7.117037,7.04,7.075556,584888,6.284742
"2013-01-22",7.048889,7.197037,7.048889,7.197037,644963,6.392645
"2013-01-23",7.164444,7.247407,7.01037,7.220741,1075950,6.413701
"2013-01-24",7.247407,7.36,7.075556,7.321481,1084388,6.503182
"2013-01-25",7.354074,7.428148,7.318519,7.368889,860963,6.545289
"2013-01-28",7.362963,7.38963,7.268148,7.30963,730688,6.492654
"2013-01-29",7.28,7.342222,7.253333,7.327407,595013,6.508444
"2013-01-30",7.324444,7.333333,7.241481,7.262222,706725,6.450545
"2013-01-31",7.28,7.401481,7.265185,7.324444,3848850,6.505813
"2013-02-01",7.383704,7.437037,7.28,7.362963,1135350,6.540027
"2013-02-04",7.327407,7.380741,7.321481,7.362963,698288,6.540027
"2013-02-05",7.404444,7.425185,7.345185,7.419259,823500,6.590031
"2013-02-06",7.362963,7.41037,7.327407,7.407407,616275,6.603237
"2013-02-07",7.398519,7.451852,7.371852,7.44,557550,6.632291
"2013-02-08",7.431111,7.460741,7.377778,7.404444,323663,6.600595
"2013-02-11",7.419259,7.419259,7.345185,7.383704,478913,6.582107
"2013-02-12",7.38963,7.454815,7.380741,7.395556,666225,6.592673
"2013-02-13",7.380741,7.431111,7.339259,7.425185,656775,6.619085
"2013-02-14",7.392593,7.472593,7.374815,7.460741,400950,6.650782
"2013-02-15",7.463704,7.511111,7.445926,7.481481,467100,6.669269
"2013-02-19",7.484444,7.588148,7.484444,7.573333,815063,6.75115
"2013-02-20",7.546667,7.546667,7.333333,7.342222,1513688,6.545129
"2013-02-21",7.339259,7.357037,7.226667,7.265185,796500,6.476454
"2013-02-22",7.294815,7.339259,7.271111,7.339259,594000,6.542487
"2013-02-25",7.368889,7.380741,7.191111,7.191111,509963,6.410425
"2013-02-26",7.217778,7.274074,7.191111,7.265185,395213,6.476454
"2013-02-27",7.262222,7.336296,7.259259,7.282963,623025,6.492303
"2013-02-28",7.28,7.342222,7.253333,7.262222,664875,6.473814
"2013-03-01",7.226667,7.241481,7.066667,7.194074,1393538,6.413064
"2013-03-04",7.173333,7.176296,7.063704,7.143704,859950,6.368164
"2013-03-05",7.188148,7.259259,7.176296,7.226667,833625,6.442118
"2013-03-06",7.25037,7.271111,7.182222,7.197037,870075,6.415705
"2013-03-07",7.197037,7.223704,7.167407,7.208889,401625,6.42627
"2013-03-08",7.271111,7.294815,7.202963,7.274074,529875,6.484379
"2013-03-11",7.25037,7.256296,7.155556,7.191111,619988,6.410425
"2013-03-12",7.197037,7.235556,7.161481,7.205926,452925,6.423629
"2013-03-13",7.220741,7.28,7.2,7.265185,274050,6.476454
"2013-03-14",7.265185,7.288889,7.22963,7.265185,408375,6.476454
"2013-03-15",7.247407,7.247407,7.140741,7.205926,1308825,6.423629
"2013-03-18",7.117037,7.197037,7.096296,7.152593,480938,6.376086
"2013-03-19",7.188148,7.217778,7.108148,7.179259,486000,6.399856
"2013-03-20",7.188148,7.253333,7.146667,7.220741,499838,6.436836
"2013-03-21",7.191111,7.274074,7.158519,7.173333,430650,6.394574
"2013-03-22",7.185185,7.191111,7.102222,7.17037,641925,6.391933
"2013-03-25",7.205926,7.256296,7.14963,7.223704,390488,6.439476
"2013-03-26",7.220741,7.262222,7.202963,7.25037,612563,6.463248
"2013-03-27",7.188148,7.226667,7.146667,7.205926,500850,6.423629
"2013-03-28",7.217778,7.285926,7.191111,7.274074,863663,6.484379
"2013-04-01",7.238519,7.265185,7.131852,7.241481,661163,6.455324
"2013-04-02",7.285926,7.324444,7.2,7.22963,654413,6.44476
