"dates","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"2011-07-14",82.099998,82.910004,80.769997,81.43,4976800,65.58149
"2011-07-15",81.809998,82.110001,80.510002,81.690002,4540700,65.790855
"2011-07-18",81.220001,81.489998,79.199997,79.800003,6235300,64.268738
"2011-07-19",80.75,81.459999,79.93,80.879997,4756700,65.138496
"2011-07-20",81.629997,81.629997,80.379997,80.480003,3511400,64.816368
"2011-07-21",81.18,82.660004,80.599998,82.300003,5251100,66.282166
"2011-07-22",81.129997,81.480003,80.25,81.239998,4624400,65.428436
"2011-07-25",80.290001,82.540001,80.139999,81.889999,4019800,65.951935
"2011-07-26",82.489998,82.489998,80.82,80.900002,3769000,65.154625
"2011-07-27",80.300003,80.379997,78.309998,79.419998,7382200,63.962639
"2011-07-28",79.449997,80.629997,79.120003,79.389999,6089800,63.938492
"2011-07-29",78.139999,79.589996,77.790001,78.510002,5197900,63.229774
"2011-08-01",81.110001,81.139999,77.550003,78.720001,5108300,63.398903
"2011-08-02",78.360001,79.900002,76.82,76.82,6441600,61.868698
"2011-08-03",77.339996,77.690002,74.540001,77.07,6289100,62.07003
"2011-08-04",75.910004,75.910004,72.370003,72.410004,8001800,58.317009
"2011-08-05",73.489998,74.300003,70.5,72.660004,9047300,58.518368
"2011-08-08",69.279999,70.739998,66.809998,67.050003,8852300,54.000217
"2011-08-09",69.139999,70.980003,66.059998,70.93,8675500,57.125072
"2011-08-10",69.5,70.529999,67.580002,67.989998,7040800,54.757256
"2011-08-11",68.779999,74.57,68.709999,73.480003,10600800,59.178734
"2011-08-12",75.690002,75.919998,73.879997,74.970001,5923200,60.378765
"2011-08-15",75.779999,76.599998,75.370003,76.5,4690300,61.610977
"2011-08-16",75.669998,75.889999,74.230003,75.160004,4652100,60.531799
"2011-08-17",73.449997,75.489998,73,74.260002,11444200,59.806965
"2011-08-18",71.309998,71.32,68.889999,70.150002,8715700,56.496876
"2011-08-19",69.18,72.300003,68.970001,69.010002,7352000,55.578743
"2011-08-22",70.739998,70.970001,69.599998,70,7311800,56.37606
"2011-08-23",70.480003,72.699997,70.010002,72.660004,5259300,58.518368
"2011-08-24",72.540001,75.190002,72.050003,75.099998,5586100,60.483471
"2011-08-25",75.510002,76,72.769997,73.059998,5315800,58.840492
"2011-08-26",72.349998,76.330002,71.440002,76.029999,5451700,61.232464
"2011-08-29",77.620003,79.059998,77.139999,78.910004,4783300,63.55191
"2011-08-30",78.379997,80.730003,77.800003,80.110001,6183700,64.518379
"2011-08-31",81,82.559998,79.730003,80.82,6896100,65.090172
"2011-09-01",80.730003,82.220001,79.639999,79.889999,4947100,64.341202
"2011-09-02",77.519997,79.160004,77.120003,78.029999,4078600,62.843201
"2011-09-06",74.980003,77.410004,74.209999,77.139999,4998000,62.126427
"2011-09-07",78.970001,79.480003,78.099998,79.349998,4133100,63.906269
"2011-09-08",78.419998,79.010002,76.779999,77.260002,5212000,62.223049
"2011-09-09",76.220001,76.690002,74.379997,75.260002,6061300,60.612301
"2011-09-12",74.120003,75.82,72.68,75.040001,5696100,60.435131
"2011-09-13",75.25,77.099998,74.809998,76.559998,4681000,61.659275
"2011-09-14",77.139999,78.379997,74.559998,77.290001,5228200,62.247238
"2011-09-15",78.449997,78.980003,77.410004,78.639999,4724800,63.33448
"2011-09-16",79.139999,79.220001,77.440002,78.019997,4968800,62.83514
"2011-09-19",76.57,77.730003,75.150002,77.190002,4142500,62.166683
"2011-09-20",77.660004,78.290001,75.980003,75.980003,3641000,61.192188
"2011-09-21",75.919998,76.419998,72.82,72.82,4565700,58.647198
"2011-09-22",69.709999,70.239998,67.099998,68.589996,8937300,55.240494
"2011-09-23",68.269997,69.120003,66.879997,67.470001,7114400,54.338478
"2011-09-26",68.360001,68.599998,66,68.440002,6157000,55.119671
"2011-09-27",70.379997,71.459999,69.019997,69.480003,5059800,55.957253
"2011-09-28",69.480003,70.32,67.300003,67.419998,4949200,54.620514
"2011-09-29",68.860001,69.07,66.129997,68.040001,4434200,55.122807
"2011-09-30",66.839996,66.940002,64.559998,64.57,6281900,52.311569
"2011-10-03",63.900002,64.730003,61.630001,61.720001,7637000,50.002647
"2011-10-04",60.73,63.619999,59.919998,63.48,8600000,51.428505
"2011-10-05",63.740002,66.459999,63.099998,66.160004,5073200,53.599724
"2011-10-06",65.779999,67.220001,64.580002,66.57,5691600,53.931885
"2011-10-07",67.080002,67.220001,65,65.699997,5400200,53.227051
"2011-10-10",67.760002,69.580002,67.519997,69.379997,4711700,56.208405
"2011-10-11",69.639999,72.370003,68.839996,71.68,7753500,58.071762
"2011-10-12",72.050003,72.93,69.709999,71.050003,6456600,57.561375
"2011-10-13",70.790001,71.470001,68.410004,69.800003,8142500,56.548687
"2011-10-14",70.889999,71.559998,69.599998,71.389999,4189700,57.83683
"2011-10-17",71.089996,71.389999,69.18,69.57,3774900,56.362335
"2011-10-18",69.480003,70.589996,68.510002,70.129997,6713900,56.81604
"2011-10-19",70.220001,71.029999,68.699997,69.110001,4385200,55.989674
"2011-10-20",69.379997,69.639999,67.779999,69.25,4571900,56.103115
"2011-10-21",70.480003,72.230003,69.900002,72.230003,5678500,58.517342
"2011-10-24",73.739998,75.010002,73.360001,74.550003,5347600,60.396896
"2011-10-25",73.760002,74.589996,71.669998,73.120003,4444200,59.238388
"2011-10-26",74,74.279999,72.25,73.93,3941500,59.894604
"2011-10-27",76.849998,78.75,76.849998,77.739998,6253000,62.981289
"2011-10-28",77.169998,78.989998,77.169998,78.669998,4644900,63.734734
"2011-10-31",77.080002,77.690002,75.870003,75.900002,3905500,61.490623
"2011-11-01",72.620003,75.300003,71.760002,73.699997,6488100,59.708275
"2011-11-02",75.050003,75.610001,73.129997,74.07,5008500,60.008038
"2011-11-03",75.139999,76.040001,74.059998,75.730003,4442200,61.352886
"2011-11-04",75.309998,75.870003,73.400002,75.389999,3087200,61.077427
"2011-11-07",75.040001,76.010002,74.040001,75.150002,3369500,60.882992
"2011-11-08",75.419998,76,74.5,75.629997,5699500,61.271877
"2011-11-09",73.75,74.830002,72.389999,72.779999,5151700,58.96294
"2011-11-10",73.730003,74.199997,72.400002,73.580002,3584300,59.611057
"2011-11-11",74.120003,76.639999,74.059998,75.790001,3620400,61.401497
"2011-11-14",75.900002,76.57,74.139999,74.699997,3463300,60.518433
"2011-11-15",74.68,76.629997,74.480003,76.330002,3367600,61.83897
"2011-11-16",75.529999,78.519997,75.459999,76.43,4978400,61.919994
"2011-11-17",76.760002,77.089996,74.300003,75.019997,4210300,60.77766
"2011-11-18",75.559998,75.660004,74,74.269997,3089000,60.170048
"2011-11-21",72.839996,73.150002,71.519997,72.68,3830800,58.881916
"2011-11-22",72.07,72.400002,70.519997,71.919998,5891500,58.266201
"2011-11-23",75.57,75.980003,73.589996,74.720001,12085500,60.534634
"2011-11-25",74.639999,75.5,73.620003,73.639999,2278200,59.659664
"2011-11-28",76.129997,76.559998,75.589996,76.5,5387300,61.976704
"2011-11-29",76.57,77.150002,75.739998,75.839996,4495600,61.442013
"2011-11-30",78.260002,79.300003,78.209999,79.25,6284400,64.204613
"2011-12-01",78.650002,79.419998,77.919998,78.730003,3341400,63.783352
"2011-12-02",79.489998,79.699997,76.849998,77.690002,5226900,62.940758
"2011-12-05",78.970001,78.970001,77.5,78.139999,3554100,63.305344
"2011-12-06",78.150002,79.029999,77.25,78.379997,3512300,63.49979
"2011-12-07",77.610001,79.25,77.029999,78.910004,4639400,63.929176
"2011-12-08",78.550003,79.470001,76.720001,76.879997,4023500,62.284565
"2011-12-09",76.75,78.599998,76.75,78.339996,2838200,63.467381
"2011-12-12",77.470001,77.580002,76,76.970001,3203800,62.357487
"2011-12-13",77.379997,77.809998,74.559998,75.220001,5101400,60.939701
"2011-12-14",74.389999,75.309998,73.230003,73.809998,4542600,59.797382
"2011-12-15",74.949997,75.110001,73.400002,73.720001,3765500,59.724472
"2011-12-16",74.300003,75.5,73.309998,73.650002,4979300,59.667774
"2011-12-19",74.18,74.730003,73.279999,73.559998,3251000,59.594826
"2011-12-20",74.639999,76.75,74.489998,76.639999,3360000,62.090103
"2011-12-21",76.75,77.379997,75.57,76.919998,3802900,62.316956
"2011-12-22",76.980003,78.089996,76.980003,77.760002,3037700,62.997505
"2011-12-23",78.459999,78.690002,77.870003,78.690002,2301700,63.750938
"2011-12-27",78.410004,78.830002,78.209999,78.440002,1712000,63.548409
"2011-12-28",78.120003,78.349998,76.790001,76.919998,2416600,62.644386
"2011-12-29",76.949997,77.839996,76.790001,77.589996,2102700,63.190048
"2011-12-30",77.389999,78.220001,77.349998,77.349998,1481200,62.994602
"2012-01-03",79.120003,79.989998,78.839996,79.309998,3317300,64.590851
"2012-01-04",79.129997,81.099998,79.129997,80.470001,4381900,65.535553
"2012-01-05",80.449997,81.75,80.120003,81.639999,3498500,66.488411
"2012-01-06",82,82.57,81.139999,82.300003,3839500,67.02594
"2012-01-09",82.620003,82.970001,82.220001,82.730003,3501300,67.376122
"2012-01-10",83.779999,84,82.639999,83.75,4850400,68.20681
"2012-01-11",83.410004,84.660004,83.110001,84.5,3591400,68.817642
"2012-01-12",83.470001,84.849998,82.660004,84.440002,4715900,68.768768
"2012-01-13",83.879997,84.82,83.169998,84.660004,3036100,68.947968
"2012-01-17",85.110001,85.639999,84.739998,84.910004,3729300,69.151543
"2012-01-18",84.889999,86.220001,84.32,86.220001,3322500,70.218422
"2012-01-19",86.300003,87.129997,85.669998,86.940002,3736700,70.804802
"2012-01-20",86.540001,87.089996,86.400002,87.040001,2626800,70.886246
"2012-01-23",87.190002,87.900002,86.68,86.900002,4021500,70.772217
"2012-01-24",85.519997,86.610001,84.480003,86.419998,5341700,70.381279
"2012-01-25",86.370003,87.980003,85.480003,87.760002,5457100,71.472603
"2012-01-26",88.209999,88.889999,87.379997,87.660004,5098800,71.391151
"2012-01-27",87.410004,88.330002,87.089996,87.989998,3370200,71.65992
"2012-01-30",86.830002,87.599998,86.339996,87.410004,3101700,71.187569
"2012-01-31",87.900002,88.190002,85.370003,86.150002,4364400,70.161392
"2012-02-01",87.269997,87.599998,86.5,86.919998,2868400,70.788506
"2012-02-02",87.099998,87.93,86.760002,87.419998,2638000,71.195702
"2012-02-03",88.300003,88.980003,87.919998,88.400002,4070800,71.993828
"2012-02-06",87.709999,88.199997,87.120003,87.82,2810700,71.521461
"2012-02-07",87.529999,88.120003,86.790001,87.940002,2110900,71.619194
"2012-02-08",88.260002,88.75,87.860001,88.5,3060800,72.075264
"2012-02-09",88.699997,88.949997,87.660004,87.93,3479100,71.611046
"2012-02-10",87.230003,87.580002,86.370003,87.550003,2779300,71.301575
"2012-02-13",88.849998,88.970001,88,88.68,3735500,72.22187
"2012-02-14",88.589996,89.699997,87.900002,89.050003,4420900,72.523178
"2012-02-15",87.190002,87.639999,84.040001,84.279999,11666300,68.638458
"2012-02-16",84.260002,84.260002,82.519997,83.110001,9176600,67.685623
"2012-02-17",83.669998,84.120003,83.230003,83.870003,4364400,68.304535
"2012-02-21",84.220001,84.75,83.779999,84.190002,3709300,68.565186
"2012-02-22",84.379997,85.029999,84.059998,84.370003,2516200,68.711761
"2012-02-23",84.059998,84.419998,83.449997,84.099998,2771900,68.491867
"2012-02-24",84.129997,84.400002,83.089996,83.269997,2964000,67.815903
"2012-02-27",82.940002,83.839996,82.190002,83.389999,2512600,67.913635
"2012-02-28",83.449997,84.099998,83.18,83.330002,2515100,67.864777
"2012-02-29",83.720001,83.989998,82.43,82.93,3176300,67.539001
"2012-03-01",83,83.75,82.760002,83.080002,2905200,67.661163
"2012-03-02",82.879997,83.150002,81.93,82.279999,2674900,67.009651
"2012-03-05",82.099998,82.169998,80.519997,81.830002,3946600,66.643173
"2012-03-06",80.300003,80.669998,78.690002,79.209999,5799000,64.509407
"2012-03-07",79.809998,79.980003,78.800003,79.209999,4118600,64.509407
"2012-03-08",79.870003,80.589996,79.089996,80.379997,4843700,65.462257
"2012-03-09",80.510002,80.900002,79.949997,80.169998,3542500,65.291245
"2012-03-12",80.279999,80.279999,79,79.459999,2878300,64.712975
"2012-03-13",79.910004,81.830002,79.68,81.660004,4713300,66.5047
"2012-03-14",81.910004,82.029999,80.919998,81.589996,3493400,66.447708
"2012-03-15",81.93,82.089996,81.110001,81.639999,3251200,66.488411
"2012-03-16",81.839996,83.25,81.809998,83.220001,6215700,67.775185
"2012-03-19",82.779999,83.839996,82.660004,83.160004,3044000,67.726303
"2012-03-20",82.68,82.790001,81.769997,82.389999,3169100,67.099228
"2012-03-21",82.489998,82.639999,81.650002,81.989998,3777700,66.773453
"2012-03-22",81.169998,81.290001,79.599998,80.43,4120600,65.502991
"2012-03-23",80.150002,81.260002,79.809998,80.839996,3047900,65.836884
"2012-03-26",82.32,83,82.089996,82.779999,5006500,67.41687
"2012-03-27",83.019997,83.339996,82.309998,82.400002,3750600,67.107391
"2012-03-28",82.110001,82.120003,79.959999,80.360001,3994800,65.81337
"2012-03-29",79.910004,80.669998,79.489998,80.489998,3636000,65.919846
"2012-03-30",81.18,81.68,80.5,80.900002,4211700,66.255661
"2012-04-02",80.620003,82.720001,80.510002,82.190002,3509700,67.312111
"2012-04-03",82.169998,82.5,81.209999,81.75,3251400,66.951759
"2012-04-04",80.919998,81.580002,80.57,81.209999,2958000,66.509514
"2012-04-05",81.639999,83.25,81.459999,81.830002,4210200,67.017303
"2012-04-09",80.260002,80.580002,79.269997,79.449997,5828100,65.068108
"2012-04-10",79.080002,79.239998,75.919998,76.510002,8861700,62.660297
"2012-04-11",77.629997,78.330002,77,77.550003,5668800,63.512054
"2012-04-12",78,79.699997,77.809998,79.339996,3769200,64.97802
"2012-04-13",79.019997,80.139999,78.860001,79.470001,3772500,65.08448
"2012-04-16",80.230003,80.489998,78.919998,79.57,3081600,65.166374
"2012-04-17",80.339996,81.25,79.839996,80.900002,2925300,66.255661
"2012-04-18",80.629997,81.57,80.519997,80.940002,3095600,66.288376
"2012-04-19",80.900002,81.5,79.519997,80.389999,2858800,65.837952
"2012-04-20",80.620003,81.370003,80.519997,80.910004,3114900,66.263809
"2012-04-23",79.849998,80.169998,79.029999,79.989998,3593300,65.510368
"2012-04-24",80.190002,81.209999,80.099998,80.980003,2759200,66.321144
"2012-04-25",81.980003,81.980003,81.089996,81.440002,3304000,66.697853
"2012-04-26",81.5,82.379997,81.099998,82.300003,2848300,67.402214
"2012-04-27",82.599998,83.139999,82,82.889999,2554000,67.885414
"2012-04-30",82.940002,82.970001,81.900002,82.360001,2458800,67.451347
"2012-05-01",83.220001,83.900002,82.260002,83.339996,3397100,68.253944
"2012-05-02",82.93,83.470001,82.330002,83.43,2849400,68.32766
"2012-05-03",83.529999,83.919998,82.18,82.489998,2843000,67.557816
"2012-05-04",82.07,82.07,80.150002,80.690002,3384100,66.083649
"2012-05-07",80.199997,80.800003,79.559998,80.220001,2434700,65.698723
"2012-05-08",79.699997,80.68,78.669998,80.540001,3873200,65.9608
"2012-05-09",79.129997,79.699997,78.260002,79.050003,4027500,64.740532
"2012-05-10",79.800003,80.339996,78.879997,78.959999,3361700,64.666794
"2012-05-11",78.440002,79.75,78.25,79.07,3258600,64.756897
"2012-05-14",78.260002,78.440002,76.860001,77.330002,4249500,63.331867
"2012-05-15",77.239998,77.839996,76.110001,76.620003,4402300,62.750393
"2012-05-16",76.489998,76.730003,74.050003,74.18,8328500,60.752068
"2012-05-17",74.669998,74.980003,71.860001,72.970001,6058400,59.761097
"2012-05-18",73.419998,74.519997,72.959999,73.190002,4040900,59.941284
"2012-05-21",73.629997,75.730003,73.550003,75.309998,3858200,61.677528
"2012-05-22",75.620003,76.029999,74.449997,74.93,3748600,61.366299
"2012-05-23",74.360001,76.150002,73.440002,75.949997,3386900,62.201664
"2012-05-24",76.230003,76.650002,74.599998,75.669998,2775900,61.972363
"2012-05-25",75.779999,76.400002,74.779999,75.139999,2534800,61.538284
"2012-05-29",75.919998,77.010002,75.730003,76.290001,2924700,62.480106
"2012-05-30",75.720001,76.279999,75.410004,75.809998,3531500,62.086998
"2012-05-31",74.900002,75.209999,73.220001,73.870003,5148700,60.498188
"2012-06-01",71.68,72.470001,71.129997,71.519997,5336500,58.573586
"2012-06-04",71.610001,71.610001,69.510002,70.589996,3767500,57.811924
"2012-06-05",70.470001,71.959999,70.309998,71.650002,2903800,58.680042
"2012-06-06",72.099998,73.519997,71.919998,73.510002,3188700,60.20335
"2012-06-07",74.550003,75.440002,73.330002,73.510002,2951900,60.20335
"2012-06-08",72.980003,74.32,72.559998,74.309998,3574800,60.858521
"2012-06-11",75.199997,75.309998,72.419998,72.540001,2896100,59.408939
"2012-06-12",72.809998,74.190002,72.379997,74.059998,2626000,60.65379
"2012-06-13",73.889999,74.400002,72.910004,73.269997,3021100,60.006783
"2012-06-14",73.339996,75.010002,72.830002,74.709999,3646200,61.186138
"2012-06-15",75.199997,75.809998,74.910004,75.349998,4118200,61.710278
"2012-06-18",75,75.370003,74.400002,74.889999,3479800,61.333549
"2012-06-19",75.599998,77.989998,75.510002,77.029999,3782300,63.086182
"2012-06-20",76.68,77.860001,76.300003,76.860001,3042500,62.94693
"2012-06-21",76.959999,77.650002,74.940002,75.059998,2706500,61.472763
"2012-06-22",75.300003,76.160004,75.029999,75.529999,3574000,61.857693
"2012-06-25",74.889999,75.110001,73.75,74.410004,3031000,60.940441
"2012-06-26",74.720001,76.370003,74.43,76,4600100,62.242626
"2012-06-27",76.080002,78.389999,75.949997,78.080002,5240700,64.335518
"2012-06-28",77.480003,78.720001,76.959999,78.239998,4127400,64.467331
"2012-06-29",80.029999,80.879997,79.410004,80.870003,4880500,66.634384
"2012-07-02",81,81.050003,79.910004,80.449997,3375800,66.2883
"2012-07-03",80.800003,81.720001,80.410004,81.720001,1989400,67.334747
"2012-07-05",81.160004,82.459999,80.809998,81.980003,2799900,67.549011
"2012-07-06",80.790001,81,80.099998,80.699997,2624000,66.494316
"2012-07-09",80.300003,80.690002,79.629997,80.529999,2715200,66.35421
"2012-07-10",80.699997,81.400002,78.089996,78.599998,4481000,64.763962
"2012-07-11",78.849998,79.059998,77.57,78.160004,4238400,64.401421
"2012-07-12",78.169998,78.849998,77,78.260002,3482200,64.483826
"2012-07-13",78.230003,78.230003,76.349998,77.480003,5452900,63.841133
"2012-07-16",77.059998,77.489998,75.330002,76.779999,3469400,63.264343
"2012-07-17",75.459999,76.760002,74.139999,75.940002,6071500,62.572224
"2012-07-18",75.489998,75.940002,74.849998,75.660004,4319300,62.341484
"2012-07-19",75.900002,76.129997,75.099998,75.690002,3701400,62.366207
"2012-07-20",75.190002,76.610001,74.949997,75.879997,3233000,62.522755
"2012-07-23",74.470001,75.739998,74.169998,75.150002,2811700,61.921257
"2012-07-24",75.209999,75.330002,73.230003,73.870003,3550400,60.866589
"2012-07-25",74.699997,75.059998,72.849998,73.730003,3484400,60.75124
"2012-07-26",74.949997,75.379997,73.860001,75.029999,3563200,61.822395
"2012-07-27",75.43,78.870003,75.230003,78.099998,5698000,64.351959
"2012-07-30",78.860001,79.150002,77.160004,77.32,3805000,63.709278
"2012-07-31",77.32,78.260002,76.610001,76.82,3494700,63.297276
"2012-08-01",77.629997,80.790001,76.5,77.529999,11282500,63.882294
"2012-08-02",77,78,75.75,76.410004,3864300,62.959469
"2012-08-03",77.730003,78.209999,77.269997,77.510002,3804900,63.865856
"2012-08-06",77.949997,78.989998,77.57,78.43,2385600,64.623886
"2012-08-07",78.699997,79.690002,78.699997,78.970001,2506400,65.068817
"2012-08-08",78.559998,79.849998,78.339996,79.169998,2412700,65.23362
"2012-08-09",79.099998,79.169998,78.25,78.68,2746400,64.829895
"2012-08-10",78.400002,79.400002,77.379997,79.370003,5904100,65.398422
"2012-08-13",79.610001,80.32,79.220001,79.760002,3088600,65.719749
"2012-08-14",80.339996,80.389999,79.839996,80.129997,3615100,66.024658
"2012-08-15",76.110001,76.139999,73.75,75.099998,18927300,61.880074
"2012-08-16",75.290001,75.540001,74.309998,75.510002,9385700,62.217922
"2012-08-17",76.349998,77,76.07,76.940002,5687200,63.396206
"2012-08-20",77,77.980003,76.559998,77.889999,4939700,64.178947
"2012-08-21",78.239998,79.019997,77.330002,77.650002,4729500,63.981171
"2012-08-22",77.470001,77.660004,76.610001,77.029999,3622200,63.470341
"2012-08-23",76.629997,76.760002,75.849998,76.120003,3119100,62.720505
"2012-08-24",76,77.019997,75.440002,76.669998,3769300,63.17371
"2012-08-27",76.760002,76.949997,75.120003,75.269997,4171600,62.020126
"2012-08-28",74.889999,74.949997,73.730003,73.809998,7335200,60.817135
"2012-08-29",73.660004,74.400002,73.139999,74.32,4241400,61.237366
"2012-08-30",73.900002,74.849998,73.800003,74.529999,3185300,61.410404
"2012-08-31",75.239998,75.639999,74.370003,75.110001,3157600,61.888313
"2012-09-04",74.980003,75.089996,73.620003,74.120003,3704300,61.072578
"2012-09-05",73.93,75.099998,73.730003,74.82,3636800,61.649345
"2012-09-06",75.279999,77.089996,75.230003,77.040001,4307200,63.478565
"2012-09-07",77.190002,78.949997,77.080002,78.220001,4231500,64.450851
"2012-09-10",77.150002,78.150002,77,77.190002,3453100,63.60218
"2012-09-11",77.440002,78.550003,77.169998,78.25,3127100,64.475571
"2012-09-12",78.379997,79,78.230003,78.790001,3121000,64.920525
"2012-09-13",79.010002,80.660004,78.400002,80.370003,4237000,66.222382
"2012-09-14",80.540001,82.089996,80.540001,82,5590800,67.565475
"2012-09-17",81.839996,82.150002,80.709999,81.019997,3901800,66.75798
"2012-09-18",81.110001,81.540001,80.800003,81.309998,3343500,66.996941
"2012-09-19",81.260002,82.220001,81.059998,81.980003,2720900,67.549011
"2012-09-20",81.330002,82.589996,80.949997,82.290001,3378600,67.80442
"2012-09-21",82.510002,83.040001,81.709999,82.699997,4143800,68.142265
"2012-09-24",82.540001,83.449997,82.440002,82.949997,4168800,68.348221
"2012-09-25",81.800003,83.400002,81.529999,81.650002,4547000,67.277077
"2012-09-26",81.040001,81.790001,80.339996,81.410004,3602400,67.459404
"2012-09-27",81.959999,82.400002,81.400002,82.099998,2845600,68.03112
"2012-09-28",82,83.150002,81.610001,82.470001,4426900,68.337715
"2012-10-01",83.110001,83.650002,82.309998,82.599998,3450500,68.445457
"2012-10-02",82.879997,83.120003,81.970001,82.220001,4000500,68.130569
"2012-10-03",82.169998,82.269997,81.239998,81.910004,3074600,67.873695
"2012-10-04",82.25,82.93,81.790001,82.830002,2679000,68.63604
"2012-10-05",83.269997,83.75,82.5,82.779999,2548600,68.59462
"2012-10-08",82.370003,82.910004,81.940002,82.769997,1579400,68.586288
"2012-10-09",82.550003,83.010002,81.629997,81.730003,3270200,67.724533
"2012-10-10",80.949997,81.720001,79.75,81.190002,5243900,67.277069
"2012-10-11",82.129997,82.989998,81.849998,82.370003,3380300,68.254868
"2012-10-12",82.43,82.870003,81.93,82.440002,2765200,68.312859
"2012-10-15",82.720001,83.379997,82.43,83.230003,1948000,68.967499
"2012-10-16",83.690002,84.639999,83.5,84.559998,2843000,70.069588
"2012-10-17",84.839996,85.970001,84.709999,85.809998,3432300,71.105354
"2012-10-18",85.529999,87.129997,85.449997,86.860001,4042000,71.975441
"2012-10-19",86.449997,86.449997,84.760002,84.989998,3826700,70.425873
"2012-10-22",84.839996,86.230003,84.730003,85.889999,2680100,71.171677
"2012-10-23",84.699997,85.309998,84.18,85.029999,2346400,70.459038
"2012-10-24",85.120003,85.300003,84.160004,84.309998,2179500,69.862404
"2012-10-25",84.879997,85.199997,83.620003,84.690002,2228100,70.177315
"2012-10-26",84.639999,85.870003,84.190002,85.470001,2737000,70.823654
"2012-10-31",86.040001,86.389999,84.82,85.440002,2415800,70.79879
"2012-11-01",85.629997,87.199997,84.860001,86.870003,2812300,71.983696
"2012-11-02",87.279999,87.5,85.550003,85.599998,2566700,70.931351
"2012-11-05",84.230003,86.040001,84.230003,85.889999,1516900,71.171677
"2012-11-06",86.389999,86.910004,85.989998,86.099998,2201600,71.34568
"2012-11-07",84.599998,85.779999,83.5,84.129997,3135100,69.713272
"2012-11-08",84.040001,84.870003,83.480003,83.589996,2673800,69.265793
"2012-11-09",83.169998,84.82,83,84.290001,2485600,69.845856
"2012-11-12",84.440002,86.5,84.239998,85.68,2560400,70.997658
"2012-11-13",85.150002,86.900002,85.010002,85.690002,3389300,71.00592
"2012-11-14",86.019997,86.360001,84.559998,84.739998,3199300,70.218727
"2012-11-15",85,85.760002,84.580002,85.389999,3134400,70.757355
"2012-11-16",85.599998,85.849998,84.43,85.25,3781600,70.641335
"2012-11-19",86.160004,86.660004,85.849998,86.25,3886300,71.469963
"2012-11-20",86.230003,86.489998,85.160004,85.989998,4556600,71.254524
"2012-11-21",83.160004,84.330002,82.059998,82.830002,10601600,68.63604
"2012-11-23",83.620003,84.120003,83.349998,83.970001,2198700,69.580704
"2012-11-26",83.57,84.559998,83.25,84.459999,3609200,69.98671
"2012-11-27",84.239998,85.25,84.150002,84.400002,3188500,69.936989
"2012-11-28",84,84.519997,83.43,84.269997,2886800,69.829277
"2012-11-29",84.699997,84.989998,84.209999,84.860001,2069800,70.318169
"2012-11-30",85,85,83.779999,84.050003,2706400,69.64698
"2012-12-03",84.18,84.699997,83.099998,83.220001,2090100,68.959198
"2012-12-04",83.410004,83.849998,82.949997,83.5,2870100,69.191208
"2012-12-05",83.959999,84.699997,83.379997,84.239998,3010400,69.80442
"2012-12-06",84.120003,84.870003,83.910004,84.730003,1999200,70.210449
"2012-12-07",84.940002,85.489998,84.669998,85.43,2805800,70.790497
"2012-12-10",85.059998,85.940002,84.900002,85.779999,3094700,71.080521
"2012-12-11",85.75,86.199997,84.940002,85.43,3098300,70.790497
"2012-12-12",85.75,86.949997,85.709999,86.25,2900900,71.469963
"2012-12-13",86.050003,86.199997,85.080002,85.550003,2511800,70.889938
"2012-12-14",85.5,86.690002,85.5,85.93,2241300,71.204819
"2012-12-17",86.07,86.480003,85.709999,86.370003,2289800,71.569412
"2012-12-18",86.5,87.150002,86.110001,86.860001,3281600,71.975441
"2012-12-19",86.669998,87.07,86.059998,86.089996,2627800,71.337387
"2012-12-20",86.389999,86.779999,85.690002,86.75,2179000,71.884285
"2012-12-21",85.849998,86.419998,85.410004,86.190002,3403200,71.420288
"2012-12-24",85.75,86.400002,85.629997,86.099998,878000,71.34568
"2012-12-26",86.349998,87.209999,86.160004,86.519997,2000700,71.693695
"2012-12-27",86.389999,86.800003,85,85.940002,1760000,71.593758
"2012-12-28",85.309998,85.57,84.489998,84.550003,1662400,70.435791
"2012-12-31",84.519997,86.5,84.300003,86.419998,2093700,71.993599
"2013-01-02",87.970001,88.290001,87.199997,87.989998,3479400,73.301521
"2013-01-03",88.07,88.660004,87.519997,87.769997,2377900,73.118248
"2013-01-04",88.18,89.120003,88.099998,88.669998,2696300,73.868004
"2013-01-07",88.190002,88.790001,88.099998,88.599998,1859400,73.809685
"2013-01-08",88.360001,88.879997,87.209999,87.68,2173700,73.043274
"2013-01-09",88.160004,89.290001,87.980003,89.059998,2569200,74.192902
"2013-01-10",89.440002,89.93,88.800003,89.910004,2364800,74.901009
"2013-01-11",89.860001,90.639999,89.519997,89.620003,3284900,74.659401
"2013-01-14",90.540001,91,89.449997,89.860001,2169000,74.859352
"2013-01-15",89.449997,90,89.300003,89.730003,1736100,74.75106
"2013-01-16",89.589996,89.93,89.279999,89.559998,1483700,74.609451
"2013-01-17",89.980003,90.239998,89.690002,90.099998,2029000,75.059303
"2013-01-18",90.339996,90.959999,89.959999,90.959999,3189600,75.775734
"2013-01-22",91,92.839996,90.959999,92.660004,4206500,77.191948
"2013-01-23",92.209999,92.889999,91.900002,92.769997,2594000,77.283577
"2013-01-24",92.360001,93.699997,92.360001,93.239998,2820500,77.67514
