"dates","INTU.Open","INTU.High","INTU.Low","INTU.Close","INTU.Volume","INTU.Adjusted"
"2013-02-07",62.93,63.16,62.07,62.25,3569600,57.552128
"2013-02-08",62.639999,62.66,60.119999,61.509998,5142100,56.867973
"2013-02-11",61.650002,61.869999,61.169998,61.419998,2166900,56.784763
"2013-02-12",61.389999,61.610001,61.16,61.439999,1498800,56.803238
"2013-02-13",61.73,62,60.93,61.439999,1759500,56.803238
"2013-02-14",61.220001,61.389999,60.599998,60.759998,2988200,56.174564
"2013-02-15",60.959999,62.110001,60.759998,62.07,2139900,57.385712
"2013-02-19",62.099998,62.560001,61.98,62.209999,1421800,57.515148
"2013-02-20",62.380001,62.5,61.369999,61.419998,2107800,56.784763
"2013-02-21",60.759998,61.619999,60.759998,61.299999,1941300,56.673813
"2013-02-22",62,63.07,61.049999,62.779999,3073900,58.042126
"2013-02-25",62.93,63.240002,62.009998,62.02,2495500,57.339481
"2013-02-26",62.009998,62.759998,61.869999,62.639999,2054700,57.912689
"2013-02-27",62.779999,64.18,62.259998,63.759998,2097100,58.948166
"2013-02-28",63.759998,64.660004,63.700001,64.470001,2473600,59.604595
"2013-03-01",64.040001,65.110001,63.779999,65.040001,2307300,60.131557
"2013-03-04",64.870003,66.290001,64.760002,66.269997,2519400,61.268753
"2013-03-05",66.57,67.910004,66.43,67.879997,2678200,62.757233
"2013-03-06",67.989998,68.410004,67.769997,67.989998,2242000,62.858929
"2013-03-07",67.989998,68.199997,67.629997,67.93,1496000,62.803459
"2013-03-08",67.919998,68.269997,67.290001,67.75,1882300,62.637058
"2013-03-11",66.800003,67.230003,66.099998,66.559998,3188200,61.53685
"2013-03-12",66.519997,66.82,66.199997,66.360001,1555000,61.351963
"2013-03-13",66.610001,66.809998,66.209999,66.25,1685500,61.250244
"2013-03-14",66.599998,66.699997,66,66.18,2778000,61.185547
"2013-03-15",65.980003,66.339996,65.419998,65.43,2502600,60.492146
"2013-03-18",64.879997,65.639999,64.599998,65.410004,1259400,60.473644
"2013-03-19",65.370003,65.629997,64.669998,65.290001,1851600,60.362713
"2013-03-20",65.760002,65.970001,65.080002,65.169998,1688300,60.25177
"2013-03-21",64.75,65.529999,64.309998,65.300003,2608100,60.371967
"2013-03-22",65.309998,65.889999,64.910004,65.540001,1339200,60.593826
"2013-03-25",65.599998,65.75,64.739998,64.839996,2343000,59.946659
"2013-03-26",65.279999,65.93,65,65.730003,1987800,60.769516
"2013-03-27",66.209999,66.220001,64.989998,65.470001,1083000,60.529114
"2013-03-28",65.190002,65.699997,65.099998,65.660004,1911200,60.7048
"2013-04-01",65.660004,65.940002,64.860001,65.099998,1443700,60.187035
"2013-04-02",65.5,66.110001,65.18,65.379997,1705900,60.4459
"2013-04-03",65.279999,65.379997,64.419998,64.589996,1333800,59.715527
"2013-04-04",64.669998,64.860001,64.139999,64.709999,906300,59.826477
"2013-04-05",63.68,64.559998,63,64.459999,1490200,59.595341
"2013-04-08",64.519997,64.519997,63.52,63.84,1106000,59.178204
"2013-04-09",64.139999,64.139999,63.18,63.799999,2261800,59.141117
"2013-04-10",64,65,63.759998,64.82,1090000,60.086639
"2013-04-11",64.949997,65.300003,64.720001,64.93,1568500,60.188622
"2013-04-12",65.150002,65.169998,64.269997,64.699997,1368600,59.975407
"2013-04-15",64.540001,64.610001,63.02,63.080002,1769300,58.473705
"2013-04-16",63.16,64.239998,63.07,64.220001,1989600,59.530457
"2013-04-17",63.790001,63.880001,62.540001,63.040001,2050700,58.436626
"2013-04-18",63.310001,63.310001,62.189999,62.509998,2059400,57.94532
"2013-04-19",62.080002,63.169998,61.849998,62.970001,2824400,58.371738
"2013-04-22",63.09,63.240002,62.110001,62.860001,1601200,58.269779
"2013-04-23",63.32,64.25,63.130001,63.98,1687500,59.307972
"2013-04-24",64.290001,64.599998,63.689999,64.190002,1525800,59.502644
"2013-04-25",55.75,57.970001,55.540001,57.09,15922300,52.921116
"2013-04-26",57,59.799999,56.810001,59.349998,9119200,55.016079
"2013-04-29",59.5,61.099998,59.380001,60.939999,4182700,56.489964
"2013-04-30",60.82,60.82,59.110001,59.639999,5255700,55.284889
"2013-05-01",59.509998,60.470001,59.25,59.970001,2485000,55.590794
"2013-05-02",59.91,60.639999,59.330002,60.07,2343800,55.683502
"2013-05-03",60.669998,60.75,60.110001,60.259998,2367400,55.859619
"2013-05-06",60.759998,60.98,60.130001,60.75,2033500,56.313847
"2013-05-07",60.580002,60.700001,60.169998,60.560001,1543400,56.137711
"2013-05-08",60.290001,60.549999,60.02,60.490002,2067300,56.072826
"2013-05-09",59.650002,60.259998,58.880001,59,3915200,54.691639
"2013-05-10",59.540001,60.220001,59.279999,60.200001,2401400,55.804005
"2013-05-13",59.889999,59.970001,58.93,58.990002,2206000,54.682354
"2013-05-14",59.139999,59.57,58.869999,59.110001,2114100,54.79361
"2013-05-15",59.139999,60.860001,59.009998,60.59,3318100,56.165531
"2013-05-16",60.41,60.900002,59.84,59.849998,2417400,55.479565
"2013-05-17",59.959999,60.830002,59.470001,60.630001,2247700,56.202618
"2013-05-20",60.34,60.75,59.52,59.639999,1727000,55.284889
"2013-05-21",59.639999,60,57.779999,57.889999,5136400,53.662693
"2013-05-22",58.939999,60.950001,58.049999,58.59,7938200,54.311581
"2013-05-23",58.119999,59.209999,57.330002,58.759998,4314700,54.469151
"2013-05-24",58.139999,58.43,57.389999,57.900002,4359400,53.671955
"2013-05-28",58.41,59.310001,58,59.110001,2773600,54.79361
"2013-05-29",58.689999,59.619999,58.290001,59.25,3255000,54.923374
"2013-05-30",58.82,59.619999,58.82,59.330002,2261100,54.99754
"2013-05-31",58.98,59.5,58.299999,58.439999,2534700,54.172523
"2013-06-03",58.450001,58.689999,57.599998,58.07,2645100,53.829544
"2013-06-04",58.049999,58.529999,57.57,57.779999,2138900,53.560722
"2013-06-05",57.009998,57.869999,57.009998,57.57,3088800,53.366066
"2013-06-06",57.790001,58.459999,57.48,58.450001,2485400,54.181797
"2013-06-07",58.830002,59.709999,58.540001,59.459999,2852300,55.118046
"2013-06-10",59.439999,59.619999,58.610001,58.970001,2112100,54.66383
"2013-06-11",58.310001,58.630001,57.630001,57.73,2427500,53.514366
"2013-06-12",58.209999,58.209999,57.5,57.779999,1327800,53.560722
"2013-06-13",57.59,58.09,57.169998,57.970001,2423500,53.736843
"2013-06-14",57.889999,58.220001,57.290001,57.5,1456400,53.301163
"2013-06-17",57.779999,58.150002,57.189999,58.029999,2262300,53.792454
"2013-06-18",57.93,58.790001,57.93,58.700001,2710400,54.413548
"2013-06-19",58.52,59.080002,58.349998,58.439999,2079600,54.172523
"2013-06-20",58,58.580002,57.75,57.849998,2199600,53.625603
"2013-06-21",58.049999,58.220001,57.169998,57.860001,2572100,53.634876
"2013-06-24",57.779999,58,56.740002,57.509998,1952200,53.310448
"2013-06-25",57.82,59.040001,57.57,58.810001,3350800,54.515507
"2013-06-26",59.200001,59.759998,58.75,59.450001,3122700,55.108776
"2013-06-27",59.880001,61.369999,59.880001,60.790001,2831700,56.350922
"2013-06-28",60.299999,61.369999,60.189999,61.040001,3500300,56.582661
"2013-07-01",62.099998,63.830002,61.900002,63.150002,4443200,58.538589
"2013-07-02",62.880001,63.049999,61.529999,62.369999,3928800,57.815552
"2013-07-03",62.02,62.700001,61.889999,62.380001,1615300,57.824818
"2013-07-05",61.59,62.700001,61.59,62.549999,1589600,57.982407
"2013-07-08",62.720001,63.34,62.290001,62.970001,2538400,58.530811
"2013-07-09",63.279999,63.560001,63.099998,63.240002,1639900,58.781792
"2013-07-10",63.27,63.5,63.060001,63.360001,1564900,58.893314
"2013-07-11",63.68,64.419998,63.639999,64.379997,1871100,59.841415
"2013-07-12",64.459999,64.849998,64.220001,64.720001,1884200,60.15744
"2013-07-15",64.580002,64.839996,64.349998,64.830002,2251600,60.259689
"2013-07-16",64.940002,65.18,64.690002,64.879997,1585200,60.306156
"2013-07-17",65,65.32,64.809998,65.010002,1889000,60.42701
"2013-07-18",64.970001,65.730003,64.839996,64.870003,1650300,60.296875
"2013-07-19",64.459999,64.779999,63.939999,64.080002,2075700,59.562565
"2013-07-22",64.400002,64.709999,64.019997,64.410004,1110600,59.869297
"2013-07-23",65.239998,65.239998,63.650002,63.77,1293500,59.274422
"2013-07-24",64.190002,64.650002,63.060001,63.110001,1927400,58.660938
"2013-07-25",63.119999,63.389999,62.900002,63.169998,1737100,58.716705
"2013-07-26",63.029999,63.959999,62.740002,63.919998,1694100,59.413826
"2013-07-29",63.560001,64.529999,63.389999,63.540001,1692100,59.060623
"2013-07-30",63.630001,63.98,63.259998,63.34,1146800,58.874729
"2013-07-31",63.639999,64.199997,63.439999,63.919998,1193600,59.413826
"2013-08-01",64.230003,64.760002,63.759998,64.489998,1702300,59.943665
"2013-08-02",64.18,64.309998,63.34,63.889999,1771200,59.385952
"2013-08-05",63.790001,64.220001,63.73,63.919998,1326600,59.413826
"2013-08-06",63.709999,63.919998,63.380001,63.650002,1178900,59.162876
"2013-08-07",63.349998,64.470001,63.349998,64.120003,2088600,59.599739
"2013-08-08",64.470001,64.470001,63.82,64.199997,2148000,59.674091
"2013-08-09",63.91,64.690002,63.91,64.449997,1567200,59.906467
"2013-08-12",64.510002,64.839996,64.010002,64.669998,1088800,60.110954
"2013-08-13",64.800003,65.32,64.239998,65,1177900,60.417702
"2013-08-14",65.010002,65.080002,64.290001,64.769997,1301500,60.203915
"2013-08-15",64.059998,64.410004,63.669998,63.830002,1637800,59.330189
"2013-08-16",63.790001,64.410004,63.66,64.239998,1814200,59.711285
"2013-08-19",64.019997,64.279999,63.349998,63.419998,1308900,58.949078
"2013-08-20",63.330002,63.689999,63.080002,63.139999,2328100,58.688824
"2013-08-21",62.740002,64,62.619999,63.02,3115800,58.577286
"2013-08-22",63.119999,63.68,62.610001,63.610001,1600100,59.125694
"2013-08-23",63.560001,64.349998,63.25,64.18,2311000,59.655506
"2013-08-26",61.5,65.110001,61.5,64.32,2693300,59.785637
"2013-08-27",63.509998,63.959999,63.25,63.709999,3077600,59.218647
"2013-08-28",63.919998,63.990002,63.25,63.400002,3205800,58.930492
"2013-08-29",63.150002,63.880001,62.889999,63.59,1547200,59.10709
"2013-08-30",63.849998,63.939999,63.310001,63.529999,1455000,59.051331
"2013-09-03",63.799999,64.599998,63.59,63.75,1796500,59.255821
"2013-09-04",64.059998,64.699997,63.709999,64.160004,2815000,59.636925
"2013-09-05",64.360001,64.57,64.019997,64.18,1393000,59.655506
"2013-09-06",64.059998,64.949997,63.540001,64.449997,1921500,59.906467
"2013-09-09",64.449997,65.589996,64.25,65.449997,2007800,60.835964
"2013-09-10",65.940002,66.330002,65.529999,66.32,1618400,61.64463
"2013-09-11",66.389999,66.730003,66.110001,66.32,1890200,61.64463
"2013-09-12",66.110001,66.110001,65.440002,65.449997,2353800,60.835964
"2013-09-13",65.800003,66.059998,65.480003,65.949997,1502100,61.300739
"2013-09-16",66.790001,66.870003,65.769997,65.910004,2081200,61.263554
"2013-09-17",66.07,66.660004,65.82,66.300003,1730600,61.626068
"2013-09-18",65.279999,66.199997,65.089996,66.080002,3015000,61.42157
"2013-09-19",66.059998,66.550003,65.739998,66.419998,3126000,61.737598
"2013-09-20",66.639999,67.339996,66.5,66.839996,7165800,62.127987
"2013-09-23",66.589996,66.970001,66.32,66.410004,1947300,61.728306
"2013-09-24",67,67,65.730003,65.959999,2748800,61.31002
"2013-09-25",65.870003,66.440002,65.800003,66.260002,2974400,61.588879
"2013-09-26",66.580002,66.660004,66,66.360001,2364900,61.681828
"2013-09-27",65.900002,66.779999,65.599998,66.510002,3161600,61.821251
"2013-09-30",65.75,66.669998,65.720001,66.309998,2933400,61.635345
"2013-10-01",66.529999,67.089996,66.190002,66.449997,2095700,61.765476
"2013-10-02",66.43,66.550003,65.809998,66.449997,1647900,61.765476
"2013-10-03",66.370003,66.5,65.260002,65.830002,3682100,61.189205
"2013-10-04",66.029999,66.540001,65.459999,66.300003,2365700,61.626068
"2013-10-07",65.739998,66.459999,65.230003,66.239998,2263100,61.570278
"2013-10-08",66.099998,66.239998,65.120003,65.400002,2216500,60.964371
"2013-10-09",65.529999,65.660004,65.129997,65.290001,2119200,60.861839
"2013-10-10",65.919998,66.129997,65.470001,65.800003,2104900,61.337254
"2013-10-11",65.379997,66.93,65.379997,66.93,2047700,62.390598
"2013-10-14",66.720001,67.480003,66.010002,67.43,2009000,62.856693
"2013-10-15",67.110001,67.410004,66.730003,66.760002,2227800,62.232132
"2013-10-16",67.029999,67.339996,66.650002,67,2027100,62.455853
"2013-10-17",66.889999,68.029999,66.699997,68,1761600,63.388035
"2013-10-18",68.760002,69.120003,68.620003,68.739998,2554700,64.077835
"2013-10-21",68.68,69.190002,68.580002,69.010002,1245400,64.329514
"2013-10-22",69.029999,69.540001,68.830002,69.470001,1874000,64.758324
"2013-10-23",69.260002,69.5,68.980003,69.18,1306100,64.487999
"2013-10-24",69.199997,70.199997,69.120003,69.82,1996700,65.084595
"2013-10-25",70.190002,70.510002,69.800003,70.440002,1718900,65.662537
"2013-10-28",70.510002,71,70.239998,70.839996,1179800,66.035423
"2013-10-29",71.18,71.800003,70.93,71.480003,1441500,66.632019
"2013-10-30",71.5,71.800003,71.199997,71.459999,1467200,66.61335
"2013-10-31",71.690002,71.970001,71.360001,71.410004,1996700,66.566765
"2013-11-01",71.769997,72,71.139999,71.330002,2376700,66.492195
"2013-11-04",71.370003,71.489998,70.809998,71.410004,1504800,66.566765
"2013-11-05",71.379997,71.849998,70.989998,71.760002,1712400,66.893036
"2013-11-06",71.68,72.449997,71.510002,72.239998,1332300,67.340454
"2013-11-07",72.309998,72.629997,71.650002,71.68,1195200,66.818443
"2013-11-08",71.860001,72.489998,71.849998,72.480003,1862400,67.564186
"2013-11-11",72.260002,72.629997,71.809998,72.279999,1302700,67.377747
"2013-11-12",72.199997,72.449997,71.949997,72.410004,1049900,67.49894
"2013-11-13",72.580002,72.959999,71.940002,72.959999,2645900,68.011635
"2013-11-14",72.949997,73.290001,72.269997,73.160004,1606200,68.198082
"2013-11-15",73.269997,73.730003,72.860001,73.669998,1832400,68.673485
"2013-11-18",73.730003,73.940002,73.150002,73.410004,1784300,68.431122
"2013-11-19",73.589996,73.879997,73.040001,73.360001,1130900,68.384483
"2013-11-20",73.650002,73.650002,72.980003,73.139999,1837900,68.179413
"2013-11-21",73.050003,73.389999,72.330002,73.160004,2354600,68.198082
"2013-11-22",72.93,73.160004,70.870003,72.029999,4434600,67.144699
"2013-11-25",72.300003,72.989998,71.75,72.730003,2521200,67.797234
"2013-11-26",72.57,73.440002,72.559998,72.839996,2014700,67.89975
"2013-11-27",73.059998,73.639999,72.940002,73.540001,1445200,68.552292
"2013-11-29",73.800003,74.330002,73.730003,74.230003,1377700,69.195473
"2013-12-02",74.160004,74.790001,73.870003,74.230003,2028200,69.195473
"2013-12-03",74.190002,74.779999,73.919998,74.360001,1647100,69.316673
"2013-12-04",73.82,74.550003,73.470001,74.339996,1548700,69.298035
"2013-12-05",74.209999,74.379997,73.839996,74.010002,1424800,68.990417
"2013-12-06",74.769997,75.029999,74.269997,74.910004,1463400,69.829369
"2013-12-09",74.870003,74.910004,74.120003,74.400002,1631900,69.353966
"2013-12-10",75.510002,75.620003,74.25,75,2112100,69.913269
"2013-12-11",75.25,75.599998,74.459999,74.529999,1747400,69.475151
"2013-12-12",74.370003,74.610001,73.720001,74.230003,1639200,69.195473
"2013-12-13",74.620003,75.25,74.580002,75.019997,1698100,69.931908
"2013-12-16",74.980003,75.470001,74.610001,74.860001,2071200,69.782761
"2013-12-17",74.980003,75.050003,74.529999,74.690002,1652700,69.624283
"2013-12-18",74.400002,75.82,74.019997,75.809998,2327400,70.66832
"2013-12-19",75.970001,76.209999,75.519997,75.690002,1879200,70.55648
"2013-12-20",75.980003,76.330002,75.25,75.279999,6408300,70.174271
"2013-12-23",75.650002,76.650002,75.5,76.32,1362000,71.14373
"2013-12-24",76.5,76.57,76.220001,76.419998,393500,71.236954
"2013-12-26",76.209999,76.709999,75.980003,76.349998,581300,71.1717
"2013-12-27",76.360001,76.889999,75.989998,76.089996,698400,70.929337
"2013-12-30",76.629997,76.839996,76.239998,76.57,838100,71.376785
"2013-12-31",76.550003,76.760002,76.080002,76.32,1040800,71.14373
"2014-01-02",76.110001,76.160004,75.400002,75.940002,1355700,70.78952
"2014-01-03",75.75,76.379997,75.529999,75.800003,998800,70.658981
"2014-01-06",75.800003,76,75.470001,75.739998,1268700,70.603073
"2014-01-07",75.879997,77.349998,75.739998,77.059998,1551000,71.833534
"2014-01-08",76.889999,77.050003,76.010002,76.440002,2437600,71.431725
"2014-01-09",76.800003,77,76.32,76.629997,1130000,71.609268
"2014-01-10",76.900002,76.959999,75.830002,76.239998,1165200,71.244812
"2014-01-13",75.980003,76.220001,74.82,75.010002,1109000,70.095413
"2014-01-14",75.339996,76.080002,75.150002,76.059998,1113700,71.076645
"2014-01-15",76.230003,77.220001,75.949997,76.779999,1285600,71.749466
"2014-01-16",76.459999,77.150002,76.360001,76.790001,1470500,71.758812
"2014-01-17",76.059998,77.580002,76.059998,76.989998,1764500,71.945694
"2014-01-21",77.730003,77.779999,76.110001,76.18,1229300,71.188751
"2014-01-22",76.010002,76.160004,75.169998,75.57,2855300,70.618736
"2014-01-23",75.059998,75.739998,74.849998,75.32,1339300,70.385101
"2014-01-24",75.110001,75.43,73.169998,73.239998,1749800,68.441383
"2014-01-27",73.18,73.489998,72.830002,73.059998,1670700,68.273178
"2014-01-28",73.349998,74.120003,73.18,73.480003,1776500,68.665665
"2014-01-29",73.279999,73.989998,72.889999,73.18,1618500,68.385284
"2014-01-30",73.470001,74.559998,73.199997,74.190002,1140800,69.329163
"2014-01-31",73.260002,73.550003,72.660004,73.25,2103800,68.450737
"2014-02-03",73.489998,73.790001,70.709999,70.809998,2489300,66.170601
"2014-02-04",70.959999,71.169998,70.699997,70.910004,1732300,66.264046
"2014-02-05",70.540001,71.010002,70.360001,70.75,1462700,66.114525
"2014-02-06",70.730003,71.360001,70.730003,71.029999,1590600,66.37619
"2014-02-07",71.290001,71.730003,71.010002,71.449997,2112100,66.768677
"2014-02-10",71.540001,71.57,70.989998,71.449997,1774800,66.768677
"2014-02-11",71.400002,73,71.400002,72.720001,1853900,67.95546
"2014-02-12",71.5,72.720001,69.019997,69.720001,5066600,65.152023
"2014-02-13",69.489998,70.760002,69.120003,70.720001,3164900,66.086487
"2014-02-14",70.550003,71.870003,70.32,71.690002,2490600,66.99295
"2014-02-18",71.900002,73.260002,71.68,73.050003,2489500,68.26384
"2014-02-19",73.190002,73.900002,72.860001,73.419998,2359700,68.609596
"2014-02-20",73.669998,74.190002,73.040001,73.849998,1894000,69.011414
"2014-02-21",75.470001,78.739998,74.199997,77.239998,5414300,72.179306
"2014-02-24",76.669998,78.18,76.410004,77.410004,2680200,72.338181
"2014-02-25",77.550003,77.660004,76.650002,77.330002,1527300,72.26342
"2014-02-26",81.209999,81.209999,77.230003,77.699997,1233100,72.609146
"2014-02-27",77.669998,78.160004,77.089996,78.099998,1289500,72.982971
"2014-02-28",77.389999,78.300003,77.269997,78.150002,2318100,73.029694
"2014-03-03",78.589996,78.739998,77.230003,77.870003,1622300,72.768044
"2014-03-04",78.529999,81.239998,78.510002,80.910004,3059900,75.608864
"2014-03-05",80.889999,80.889999,80.120003,80.629997,1884900,75.347191
"2014-03-06",80.449997,81.120003,80.440002,80.730003,1297800,75.440651
"2014-03-07",81.290001,82.379997,80.57,82.199997,2778000,76.814331
"2014-03-10",81.760002,82.330002,81.309998,81.82,2189000,76.459236
"2014-03-11",82.059998,82.400002,80.830002,81.269997,1682700,75.945267
"2014-03-12",81.089996,81.190002,80.489998,80.93,2117900,75.627541
"2014-03-13",81.160004,81.440002,79.940002,80.150002,1558500,74.898659
"2014-03-14",80.150002,80.389999,79.589996,79.910004,1308800,74.674377
"2014-03-17",80.239998,81.18,80.010002,80.550003,1184900,75.272461
"2014-03-18",80.489998,80.849998,80.190002,80.660004,1157300,75.375244
"2014-03-19",80.279999,80.75,79.639999,80.209999,1168700,74.954712
"2014-03-20",79.940002,80.699997,79.809998,80.690002,841200,75.403275
"2014-03-21",81.540001,81.540001,79.389999,79.440002,2257100,74.235191
"2014-03-24",79.360001,79.809998,78.010002,78.809998,1623700,73.646439
"2014-03-25",79.379997,79.709999,77.949997,78.669998,1366300,73.51561
"2014-03-26",79.089996,79.089996,77.699997,77.720001,1630300,72.627884
"2014-03-27",77.410004,77.959999,76.910004,77.580002,1893100,72.49704
"2014-03-28",77.769997,78.25,77.419998,77.769997,960200,72.674591
"2014-03-31",78.269997,78.669998,77.550003,77.730003,1942300,72.637222
"2014-04-01",77.980003,78.919998,77.730003,78.889999,2108200,73.721199
"2014-04-02",78.690002,79.220001,78.309998,78.970001,1543100,73.795967
"2014-04-03",79,79.43,78.080002,78.580002,2007300,73.431503
"2014-04-04",79.089996,79.360001,77.129997,77.190002,2219200,72.132576
"2014-04-07",76.959999,77.190002,74.300003,74.790001,2731900,69.889824
"2014-04-08",74.790001,75.75,74.410004,74.540001,2374800,69.833603
"2014-04-09",74.550003,75.129997,74.120003,75.110001,1337400,70.367622
"2014-04-10",75.040001,75.160004,73.440002,73.589996,1791500,68.943596
"2014-04-11",73.309998,73.720001,72.440002,72.519997,2290400,67.941154
"2014-04-14",73.389999,73.860001,72.809998,73.379997,1934100,68.746864
"2014-04-15",73.339996,74.059998,72.809998,73.739998,1999700,69.084129
"2014-04-16",74.099998,74.489998,73.5,74.269997,1100600,69.580666
"2014-04-17",74.07,74.75,73.660004,74.029999,1463300,69.355804
"2014-04-21",74.160004,74.489998,73.699997,74,1802800,69.327705
"2014-04-22",74.599998,75.790001,74.440002,74.839996,2162000,70.11467
"2014-04-23",74.43,74.790001,74.07,74.389999,1151000,69.693092
"2014-04-24",75.080002,77.269997,74.010002,74.160004,1488200,69.477615
"2014-04-25",74.669998,77.150002,74.559998,75.339996,3736600,70.583122
"2014-04-28",75.849998,76.010002,74.029999,74.690002,2138800,69.974152
"2014-04-29",75.150002,75.82,74.849998,75.400002,1823600,70.63932
"2014-04-30",74.93,75.839996,74.919998,75.75,1549400,70.967232
"2014-05-01",75.690002,76.769997,75.419998,75.93,1356600,71.135864
"2014-05-02",76.160004,76.25,75.260002,75.290001,902200,70.536301
"2014-05-05",74.839996,75.629997,74.410004,75.57,958000,70.798607
"2014-05-06",75.510002,75.709999,74.639999,74.669998,901200,69.955414
"2014-05-07",74.5,75,73.660004,74.32,1134100,69.627525
"2014-05-08",74.32,75.480003,73.82,74.620003,1266500,69.908585
"2014-05-09",74.510002,75.279999,74.029999,74.919998,880900,70.189629
"2014-05-12",75.18,76.5,75.129997,76.110001,1233700,71.304489
"2014-05-13",76.199997,76.290001,75.440002,75.690002,947100,70.911041
"2014-05-14",75.440002,75.650002,74.870003,74.989998,987700,70.255211
"2014-05-15",74.940002,75.459999,73.739998,74.080002,1623900,69.402664
"2014-05-16",74.470001,75.589996,73.830002,75.510002,2064700,70.742363
"2014-05-19",75.349998,77.160004,75.32,77.07,2274300,72.203888
"2014-05-20",76.809998,77.269997,76.150002,76.839996,2863000,71.988411
"2014-05-21",74,78.400002,73.5,77.470001,3935200,72.578636
"2014-05-22",77.279999,78.82,77.160004,78.32,1975300,73.374962
"2014-05-23",78.57,79.800003,78.349998,79.589996,1777800,74.564766
"2014-05-27",79.779999,80.440002,79.419998,80.139999,1336800,75.080032
"2014-05-28",80.330002,80.330002,79.059998,79.080002,1493600,74.086967
"2014-05-29",79.089996,79.730003,78.900002,79.110001,1484600,74.115082
"2014-05-30",79.419998,79.459999,78.889999,79.290001,1562200,74.283722
"2014-06-02",79.389999,79.709999,79.010002,79.43,675100,74.414879
"2014-06-03",79.169998,79.489998,79.059998,79.389999,1267800,74.377396
"2014-06-04",79.099998,79.480003,79.040001,79.300003,949400,74.293098
"2014-06-05",79.199997,79.660004,78.809998,79.360001,1623400,74.349281
"2014-06-06",79.839996,80.050003,79.379997,80.029999,1399500,74.97699
"2014-06-09",79.75,80.620003,79.510002,79.839996,1235700,74.798988
"2014-06-10",79.449997,79.940002,78.760002,79.160004,1284700,74.161919
"2014-06-11",78.629997,79.209999,78.349998,79.169998,1262000,74.171303
"2014-06-12",78.879997,79.209999,78.699997,78.910004,1375600,73.927696
"2014-06-13",79.07,79.279999,78.739998,78.989998,1006400,74.00267
"2014-06-16",78.550003,79.110001,78.519997,78.910004,1274900,73.927696
"2014-06-17",78.669998,79.129997,78.610001,78.839996,1394400,73.862129
"2014-06-18",78.629997,79.440002,78.629997,79.330002,1358900,74.321182
"2014-06-19",81.989998,81.989998,78.839996,79.290001,1082400,74.283722
"2014-06-20",79.720001,79.720001,78.809998,79.5,1868800,74.480476
"2014-06-23",79.300003,79.699997,79.169998,79.669998,1000100,74.639725
"2014-06-24",79.690002,80.93,79.389999,80.550003,1769500,75.464172
"2014-06-25",80.040001,81.18,80.029999,81.120003,1158700,75.998169
"2014-06-26",81.25,81.25,80.209999,80.959999,1276600,75.848274
"2014-06-27",80.589996,81.370003,80.589996,81.32,1758100,76.185562
"2014-06-30",80.980003,81.209999,80.410004,80.529999,1516700,75.445442
"2014-07-01",80.5,81.550003,80.470001,81.279999,1360800,76.148056
"2014-07-02",80.910004,81.489998,80.849998,81.300003,926700,76.166801
"2014-07-03",81.199997,82.459999,81.080002,82.230003,1036200,77.038071
"2014-07-07",81.290001,81.940002,80.800003,81.220001,1393600,76.09185
"2014-07-08",80.790001,81.389999,80.790001,81.150002,1594000,76.204536
"2014-07-09",81.349998,81.669998,80.730003,81.059998,922600,76.120026
"2014-07-10",80.110001,80.769997,80.059998,80.419998,1078100,75.51902
"2014-07-11",80.690002,80.779999,80.169998,80.449997,1044700,75.547195
"2014-07-14",80.879997,81.559998,80.489998,81.330002,933000,76.373566
"2014-07-15",81.389999,81.720001,80.959999,81.169998,1128900,76.223335
"2014-07-16",81.239998,81.900002,81.209999,81.529999,968900,76.561394
"2014-07-17",81.120003,81.620003,80.730003,80.779999,1191000,75.857086
"2014-07-18",81.25,81.959999,80.800003,81.919998,1108100,76.927612
"2014-07-21",81.650002,81.93,80.830002,81.43,1107700,76.467468
"2014-07-22",81.68,82.949997,81.669998,82.129997,993600,77.124802
"2014-07-23",81.970001,82.300003,81.690002,82.029999,829500,77.030891
"2014-07-24",82.059998,83.089996,81.989998,82.589996,1354500,77.556793
"2014-07-25",82.339996,82.839996,82.239998,82.639999,513500,77.603745
"2014-07-28",82.510002,83.080002,82.18,82.849998,530100,77.800919
"2014-07-29",82.989998,83.489998,82.519997,82.68,1128400,77.641289
"2014-07-30",83.089996,83.540001,82.489998,83.290001,935600,78.214119
"2014-07-31",83.019997,83.190002,81.879997,81.970001,1638500,76.974564
"2014-08-01",79.669998,82.139999,79.669998,80.559998,1226400,75.65049
"2014-08-04",80.620003,81.160004,80.260002,81.019997,871500,76.082458
"2014-08-05",80.919998,81.290001,80.209999,80.449997,819500,75.547195
"2014-08-06",80.389999,81.150002,80.110001,80.959999,869000,76.026123
"2014-08-07",81.139999,81.760002,80.580002,80.839996,735200,75.913422
"2014-08-08",80.93,81.480003,80.510002,81.379997,745700,76.420547
"2014-08-11",81.699997,82.279999,81.300003,81.800003,521100,76.814919
"2014-08-12",81.629997,82.150002,81.330002,82.029999,1190100,77.030891
"2014-08-13",82.400002,83.650002,82.010002,83.379997,1260900,78.298615
"2014-08-14",83.480003,83.879997,83.190002,83.809998,1089800,78.702461
"2014-08-15",84.25,84.879997,83.120003,83.720001,3122000,78.617928
"2014-08-18",84.220001,84.669998,83.900002,84.43,1411400,79.284653
"2014-08-19",84.339996,85.580002,84.339996,85.389999,1614100,80.186165
