"dates","APD.Open","APD.High","APD.Low","APD.Close","APD.Volume","APD.Adjusted"
"2011-08-04",79.037926,79.037926,75.864937,75.929695,2659260,59.35397
"2011-08-05",76.95652,77.409805,74.255318,76.08696,2425007,59.476917
"2011-08-08",74.625343,75.504166,71.452362,71.461609,2748551,55.861282
"2011-08-09",72.377426,74.283073,70.203514,74.236816,3877763,58.030655
"2011-08-10",73.04348,74.976875,71.85939,71.988899,3884249,56.273472
"2011-08-11",72.368179,76.170212,71.970398,75.263641,2247183,58.833328
"2011-08-12",75.948196,76.706757,74.680855,75.846436,1410921,59.288887
"2011-08-15",76.503235,76.771507,74.838112,76.105461,1768300,59.491383
"2011-08-16",75.346901,76.281219,74.921371,75.550415,1982554,59.057491
"2011-08-17",76.096207,76.567993,75.115631,75.439407,1699873,58.970695
"2011-08-18",73.42276,73.561516,70.508789,71.082329,2385767,55.5648
"2011-08-19",70.037003,71.683624,69.306198,69.602219,1984176,54.40781
"2011-08-22",71.10083,71.202591,68.991676,69.19519,1408543,54.089634
"2011-08-23",69.861237,70.915817,69.518967,70.777061,2120057,55.326202
"2011-08-24",70.925072,71.831635,70.08326,71.748383,1724195,56.085464
"2011-08-25",71.896393,72.405182,71.082329,71.683624,1294498,56.034836
"2011-08-26",71.008324,73.052727,69.657722,72.747459,1536317,56.866409
"2011-08-29",73.885292,75.263641,73.561516,75.161888,1036030,58.753788
"2011-08-30",74.967621,76.364479,74.680855,75.948196,999601,59.368431
"2011-08-31",76.716003,77.382057,75.263641,75.735428,1423677,59.202126
"2011-09-01",75.522667,76.780762,75.226639,75.374657,1989040,58.920109
"2011-09-02",73.959297,75.023125,73.441261,74.042557,1581179,57.878807
"2011-09-06",72.43293,74.37558,71.646622,74.273819,2381227,58.059586
"2011-09-07",75.282143,76.42923,74.884369,76.345978,1762354,59.679371
"2011-09-08",76.08696,76.253471,74.653099,75.004623,1959961,58.630829
"2011-09-09",73.987045,74.22757,72.173912,72.51619,1696521,56.68565
"2011-09-12",71.840889,72.691956,70.629044,71.748383,1602691,56.085464
"2011-09-13",72.09066,73.108231,71.48011,72.886215,1072676,56.974903
"2011-09-14",73.228493,75.087883,71.850136,74.116562,1711331,57.936646
"2011-09-15",74.930618,75.892693,74.199814,75.77243,1635661,59.23103
"2011-09-16",76.484734,76.734505,75.411659,76.188713,1529183,59.556465
"2011-09-19",74.717857,75.763184,73.968552,75.467163,1067488,58.992397
"2011-09-20",76.040703,76.910271,75.106384,76.022202,1466917,59.426285
"2011-09-21",75.938942,75.938942,72.201668,72.275673,1822998,56.497639
"2011-09-22",70.277519,70.999077,69.417206,70.536537,2752767,55.138172
"2011-09-23",69.685478,71.165588,69.47271,70.971321,2273019,55.478043
"2011-09-26",71.452362,73.024979,70.647552,72.941719,1803324,57.018288
"2011-09-27",74.532837,76.216469,74.384827,74.791862,1558802,58.464542
"2011-09-28",75.356155,75.365402,72.941719,73.080482,1738032,57.126751
"2011-09-29",73.968552,74.236816,72.136909,73.348747,1278066,57.760509
"2011-09-30",72.118408,73.126732,70.638298,70.647552,1708737,55.633392
"2011-10-03",70.212769,71.396858,68.316376,68.334877,2237454,53.812199
"2011-10-04",67.789085,70.888069,66.845512,70.777061,1729600,55.73539
"2011-10-05",70.971321,73.737282,70.351524,73.200737,1321739,57.643974
"2011-10-06",73.015724,74.458832,72.358925,74.22757,1088675,58.452579
"2011-10-07",74.875114,75.171135,73.071228,74.033302,1131807,58.299595
"2011-10-10",75.504166,76.965775,75.420906,76.780762,865124,60.463146
"2011-10-11",76.392227,77.012024,75.106384,75.605919,1145103,59.537987
"2011-10-12",76.059204,77.502312,75.652176,76.614243,1359033,60.332031
"2011-10-13",76.299721,77.002777,75.346901,76.688255,769348,60.390301
"2011-10-14",77.520813,78.029602,77.113785,77.76133,1061542,61.235321
"2011-10-17",77.678078,77.724327,76.170212,76.447731,1730897,60.200916
"2011-10-18",76.419983,79.296944,75.670677,78.926918,1446594,62.15321
"2011-10-19",78.852913,78.852913,76.512489,77.002777,1078622,60.637993
"2011-10-20",77.224792,78.159111,75.85569,76.854767,1896939,60.521423
"2011-10-21",74.838112,78.149864,72.849213,76.540237,4027806,60.273762
"2011-10-24",76.466232,77.243294,75.994453,76.919518,1561937,60.572441
"2011-10-25",76.688255,78.14061,75.753929,76.271973,1649822,60.062504
"2011-10-26",77.465309,78.640144,75.809433,78.205368,1675442,61.585018
"2011-10-27",80.351524,82.775208,79.47271,82.099907,2112382,64.651863
"2011-10-28",81.489365,83.441261,80.666054,82.710449,1707331,65.132668
"2011-10-31",81.461609,81.572617,79.657722,79.685478,1461188,62.750549
"2011-11-01",76.76226,78.741905,75.966698,76.993523,1682793,60.630692
"2011-11-02",78.001846,79.084183,77.474564,78.584641,1058515,61.883682
"2011-11-03",79.759483,80.111008,78.390381,79.861237,959820,62.888962
"2011-11-04",78.908417,79.750229,78.001846,79.343201,864584,62.481018
"2011-11-07",79.518967,80.064758,78.075859,79.990746,1088783,62.990944
"2011-11-08",79.990746,81.18409,78.973175,80.971321,1109106,63.76313
"2011-11-09",79.407959,79.407959,76.827011,77.150787,1376762,60.754559
"2011-11-10",78.103607,78.732658,77.206291,78.14061,802967,61.534004
"2011-11-11",79.324699,80.462532,79.278442,79.981499,835397,62.983669
"2011-11-14",79.759483,79.962997,78.270119,79.130432,621251,62.313477
"2011-11-15",79.019424,79.777985,78.159111,79.19519,709677,62.364471
"2011-11-16",78.279373,79.056427,77.030525,77.197037,1046516,60.790955
"2011-11-17",76.864014,77.132286,74.366325,75.124886,1414489,59.159195
"2011-11-18",75.180389,75.346901,74.098061,75.004623,1374059,59.064472
"2011-11-21",73.959297,74.181313,73.052727,73.395004,1450918,57.796944
"2011-11-22",73.006477,74.107307,72.608696,72.89547,1079379,57.403557
"2011-11-23",72.155411,72.340424,71.008324,71.174835,1477619,56.048603
"2011-11-25",71.045326,71.794632,70.897316,70.989822,447750,55.902916
"2011-11-28",74.181313,74.181313,72.58094,73.19149,1232881,57.636681
"2011-11-29",73.543015,74.107307,72.58094,73.015724,1207801,57.498264
"2011-11-30",75.023125,77.594818,75.023125,77.474564,1529291,61.009495
"2011-12-01",77.437561,78.085106,76.345978,76.447731,1175047,60.200916
"2011-12-02",77.437561,77.594818,75.134132,75.818687,1413732,59.705555
"2011-12-05",77.206291,77.853836,76.38298,77.123032,1229421,60.732677
"2011-12-06",77.224792,77.557816,76.540237,76.614243,1100350,60.332031
"2011-12-07",76.438484,77.779831,75.809433,77.280296,1799865,60.856522
"2011-12-08",76.882515,76.965775,75.448662,76.040703,1377194,59.880363
"2011-12-09",75.726181,77.530067,75.134132,76.984276,1565504,60.623432
"2011-12-12",75.957443,75.957443,74.236816,75.106384,1282498,59.144619
"2011-12-13",75.689178,76.790009,74.209068,74.810364,1162724,58.911507
"2011-12-14",74.384827,75.47641,74.033302,74.449585,1156021,58.627396
"2011-12-15",75.504166,76.207214,74.75486,76.022202,1344224,59.865807
"2011-12-16",76.780762,77.3358,75.652176,76.355225,1563450,60.128063
"2011-12-19",76.530991,76.993523,75.09713,75.300652,1141860,59.297604
"2011-12-20",76.919518,78.510635,76.734505,78.455132,1082946,61.781666
"2011-12-21",78.630898,79.111931,77.178535,77.964844,931282,61.395622
"2011-12-22",78.223869,78.760406,77.631821,78.445885,784049,61.774403
"2011-12-23",78.871414,79.639221,78.427383,79.602219,643087,62.68499
"2011-12-27",79.435707,80.138763,79.296944,79.944496,359324,62.954517
"2011-12-28",80.138763,80.138763,78.510635,78.612396,534014,61.905525
"2011-12-29",78.362625,78.926918,78.177612,78.621651,593685,62.33828
"2011-12-30",78.741905,79.056427,78.381126,78.806664,505151,62.484982
"2012-01-03",80.129509,80.610542,79.657722,79.879738,963712,63.335815
"2012-01-04",79.787231,80.943573,79.518967,80.564293,724486,63.878582
"2012-01-05",80.212769,80.453285,79.185936,80.018501,750971,63.445835
"2012-01-06",80.342278,80.342278,79.463463,79.85199,543743,63.313816
"2012-01-09",79.750229,80.342278,79.19519,79.85199,707298,63.313816
"2012-01-10",80.52729,80.943573,80.277519,80.767807,833235,64.039917
"2012-01-11",80.490288,81.359856,80.305275,81.350601,1032896,64.502037
"2012-01-12",81.868637,83.432007,81.655876,83.376503,1151373,66.108353
"2012-01-13",82.460686,83.246994,81.3321,83.172989,1080243,65.947014
"2012-01-17",83.358002,84.024055,83.006477,83.663277,1344115,66.335739
"2012-01-18",83.91304,84.847366,83.246994,84.699348,1233637,67.157249
"2012-01-19",84.236816,85.319145,83.598518,84.958374,1324766,67.362587
"2012-01-20",84.653099,84.801109,83.533768,83.857536,1941692,66.489761
"2012-01-23",83.820534,84.625343,82.904716,83.182236,1951962,65.95433
"2012-01-24",81.56337,81.637375,80.194267,81.017578,2868974,64.237968
"2012-01-25",80.462532,81.600372,79.888992,81.165588,1398922,64.355347
"2012-01-26",81.62812,82.654945,81.119331,81.554115,949010,64.663391
"2012-01-27",81.48011,81.961143,81.10083,81.581871,932903,64.685402
"2012-01-30",80.888069,81.766884,80.740059,81.71138,800481,64.788094
"2012-01-31",82.062904,82.23867,80.90657,81.433861,1275796,64.568069
"2012-02-01",82.321922,83.209991,82.210915,82.6642,1224665,65.543579
"2012-02-02",82.867714,82.978722,81.887138,81.914894,878313,64.949448
"2012-02-03",83.108231,83.718781,82.81221,83.626274,1388761,66.306374
"2012-02-06",83.126732,83.27475,82.821465,83.19149,660599,65.961655
"2012-02-07",82.849213,83.506012,82.405182,83.293243,649789,66.042343
"2012-02-08",83.385757,83.968552,83.145233,83.940796,900365,66.555771
"2012-02-09",84.098061,84.431084,83.459763,84.22757,684814,66.783165
"2012-02-10",83.172989,83.718781,82.913971,83.626274,836802,66.306374
"2012-02-13",84.255318,84.357079,83.487511,83.737282,552715,66.394402
"2012-02-14",83.644775,83.977798,83.098984,83.977798,860260,66.585098
"2012-02-15",84.181313,84.440331,83.626274,83.931541,981332,66.548447
"2012-02-16",83.894539,85.013878,83.61702,85.004623,550878,67.399261
"2012-02-17",85.106384,85.235893,84.542091,85.161888,970089,67.523987
"2012-02-21",85.513412,85.513412,84.52359,84.875114,907716,67.296585
"2012-02-22",84.94912,84.94912,83.931541,84.042557,652600,66.636475
"2012-02-23",84.153564,85.106384,83.589272,85.023125,875826,67.413933
"2012-02-24",84.976875,85.485664,84.791862,85.05088,569363,67.435951
"2012-02-27",84.764107,85.439407,84.255318,85.115631,837883,67.487282
"2012-02-28",85.115631,85.300652,84.033302,84.403328,1012897,66.922523
"2012-02-29",84.653099,84.782608,83.209991,83.478264,1075379,66.189026
"2012-03-01",83.876038,84.995377,83.802032,84.986122,1154400,67.38459
"2012-03-02",85.032379,85.550415,84.680855,84.995377,804696,67.39196
"2012-03-05",84.643845,84.643845,83.478264,84.088806,703191,66.673141
"2012-03-06",82.691956,82.821465,81.544868,81.914894,1482592,64.949448
"2012-03-07",82.312675,82.617943,81.655876,82.229416,1232340,65.19886
"2012-03-08",82.691956,83.404259,82.543938,83.265495,834100,66.020355
"2012-03-09",83.348747,83.598518,82.636452,82.738205,838424,65.602272
"2012-03-12",82.599442,83.209991,82.377426,82.636452,890960,65.521568
"2012-03-13",82.839966,84.014801,82.738205,83.940796,806750,66.555771
"2012-03-14",83.987045,84.384827,83.681778,84.310822,645898,66.849167
"2012-03-15",84.403328,84.828865,83.3395,84.75486,1018951,67.201225
"2012-03-16",84.819611,85.39315,84.597595,84.838112,1226611,67.267258
"2012-03-19",85.3284,85.47641,84.625343,85.115631,678111,67.487282
"2012-03-20",84.320076,84.505089,83.626274,84.338577,678652,66.871185
"2012-03-21",84.431084,84.773361,83.672523,84.107307,655843,66.687805
"2012-03-22",83.598518,83.783531,82.405182,82.886215,1108998,65.719604
"2012-03-23",83.061981,83.61702,82.571693,83.441261,964360,66.159714
"2012-03-26",82.183167,84.52359,82.183167,84.486588,1264121,66.988533
"2012-03-27",84.828865,85.420906,84.421829,84.838112,771294,67.267258
"2012-03-28",84.708603,84.828865,83.496765,84.301575,790211,66.841827
"2012-03-29",83.543015,84.810364,83.256241,84.782608,1283363,67.698685
"2012-03-30",84.856613,85.365402,84.449585,84.921371,1614365,67.809471
"2012-04-02",84.94912,85.837189,84.588341,85.735428,1255257,68.459488
"2012-04-03",85.679924,85.70768,84.477333,84.884369,1047705,67.779945
"2012-04-04",84.088806,84.181313,83.691025,83.792786,870962,66.908302
"2012-04-05",83.561516,84.116562,83.385757,84.005547,1244663,67.078186
"2012-04-09",82.590195,83.052727,82.062904,82.28492,947064,65.704254
"2012-04-10",82.099907,82.349678,80.397781,80.453285,2862920,64.24173
"2012-04-11",81.147087,81.683624,80.508789,80.795563,1498266,64.515038
"2012-04-12",80.832565,82.941719,80.814064,82.784462,1222935,66.103172
"2012-04-13",82.645699,82.858467,81.600372,81.646622,1149860,65.194611
"2012-04-16",82.062904,82.58094,81.489365,82.469933,1004249,65.85202
"2012-04-17",82.987976,83.728027,82.488434,83.367256,804588,66.568527
"2012-04-18",82.987976,83.024979,81.776131,81.803886,1292876,65.320175
"2012-04-19",81.887138,82.765961,81.369102,82.571693,1355250,65.933296
"2012-04-20",82.793709,83.61702,82.525436,83.024979,1188560,66.295227
"2012-04-23",81.951897,82.571693,81.877892,82.081406,1549181,65.541771
"2012-04-24",79.019424,80.092506,75.467163,78.37188,4912280,62.579716
"2012-04-25",78.945419,79.19519,78.566139,79.065681,1984608,63.13372
"2012-04-26",79.037926,79.981499,78.917671,79.824234,1217963,63.739437
"2012-04-27",79.537468,79.796486,79.019424,79.148933,2509109,63.200226
"2012-04-30",79.315453,79.417206,78.677155,79.084183,1840078,63.148502
"2012-05-01",78.464386,80.342278,78.390381,79.666977,1553181,63.613861
"2012-05-02",79.435707,79.870491,78.936172,79.722481,1192884,63.65818
"2012-05-03",79.814987,80.092506,79.250694,79.842735,1220773,63.754208
"2012-05-04",79.648476,79.657722,78.732658,79.111931,2031956,63.17067
"2012-05-07",78.566139,79.759483,78.566139,79.333946,1096999,63.347939
"2012-05-08",78.732658,79.019424,77.946342,78.852913,1267473,62.963829
"2012-05-09",77.964844,78.6679,77.197037,77.224792,1720844,61.663784
"2012-05-10",77.863091,77.937096,76.706757,76.817764,1406489,61.338768
"2012-05-11",76.438484,77.604073,76.336723,76.938019,1101107,61.434807
"2012-05-14",76.345978,77.41906,75.883438,76.669746,1073757,61.220589
"2012-05-15",76.604996,76.928772,75.531914,75.781685,812480,60.511444
"2012-05-16",76.216469,76.521736,74.94912,74.958374,1026301,59.854061
"2012-05-17",75.041626,75.291397,73.358002,73.395004,1253636,58.605709
"2012-05-18",73.746529,73.931541,71.766884,71.979645,1803649,57.475552
"2012-05-21",72.266418,74.246071,72.007401,74.061058,1556100,59.137569
"2012-05-22",74.310822,74.875114,73.506012,73.91304,1194397,59.019371
"2012-05-23",73.320999,73.783531,72.608696,73.580017,1547127,58.753452
"2012-05-24",74.014801,74.431084,73.515266,74.421829,1076352,59.425621
"2012-05-25",74.125809,74.60685,73.728027,73.950043,629574,59.048901
"2012-05-29",74.717857,75.161888,74.246071,75.032379,1044030,59.913151
"2012-05-30",74.209068,74.847366,73.052727,73.154488,927498,58.413681
"2012-05-31",73.061981,73.644775,72.062904,73.117485,1104242,58.384125
"2012-06-01",71.951897,72.488434,71.045326,71.119331,1665281,56.788605
"2012-06-04",71.304352,71.794632,70.75856,71.674377,1368006,57.231796
"2012-06-05",71.369102,72.488434,71.156334,71.840889,2042117,57.36475
"2012-06-06",72.303421,73.200737,72.257172,72.849213,1389626,58.169895
"2012-06-07",73.848289,74.75486,73.728027,74.024055,4313406,59.108013
"2012-06-08",73.311745,73.922295,72.830711,73.654022,1534588,58.812519
"2012-06-11",74.320076,74.542091,73.145233,73.200737,1042841,58.450603
"2012-06-12",73.654022,73.894539,72.858467,73.395004,1237961,58.605709
"2012-06-13",73.098984,73.469009,72.192413,72.395927,934200,57.807949
"2012-06-14",72.562439,72.858467,71.90564,72.571693,956361,57.948296
"2012-06-15",72.849213,73.681778,72.793709,73.524513,1432217,58.709141
"2012-06-18",73.320999,73.931541,73.052727,73.635521,755835,58.797771
"2012-06-19",74.218315,75.596672,74.181313,75.467163,1291903,60.26033
"2012-06-20",75.494911,75.494911,73.672523,74.033302,1149968,59.115383
"2012-06-21",74.255318,74.357079,71.970398,72.025902,893771,57.512489
"2012-06-22",72.58094,72.682701,71.683624,72.136909,3468280,57.601116
"2012-06-25",71.369102,71.62812,70.971321,71.119331,1057218,56.788605
"2012-06-26",71.24884,71.646622,70.647552,71.406105,994304,57.01757
"2012-06-27",72.192413,72.257172,71.193336,71.415359,1155913,57.024971
"2012-06-28",70.730804,72.247917,70.407028,72.201668,1568639,58.134773
"2012-06-29",73.654022,74.699348,73.376503,74.680855,1739978,60.130955
"2012-07-02",73.959297,74.458832,72.793709,73.654022,1667551,59.304169
"2012-07-03",74.810364,74.810364,73.718781,74.218315,915499,59.75853
"2012-07-05",74.005547,74.347824,73.42276,74.061058,1117322,59.631927
"2012-07-06",73.19149,74.005547,72.96022,73.839035,641898,59.453152
"2012-07-09",73.802032,74.051804,73.3395,73.663277,793346,59.31163
"2012-07-10",74.329323,74.338577,72.386681,72.738205,727513,58.566788
"2012-07-11",72.987976,72.997223,72.155411,72.719704,916364,58.551907
"2012-07-12",72.155411,72.331177,71.424606,71.896393,684489,57.888981
"2012-07-13",72.275673,73.894539,72.183167,73.857536,793346,59.46804
"2012-07-16",73.635521,73.728027,72.997223,73.496765,903392,59.177578
"2012-07-17",73.885292,74.273819,73.367256,74.264572,1107809,59.795765
"2012-07-18",74.218315,75.439407,73.857536,75.430161,1319144,60.73428
"2012-07-19",75.615173,75.85569,74.921371,75.39315,1214504,60.704479
"2012-07-20",74.699348,75.013878,74.357079,74.403328,1368978,59.907478
"2012-07-23",73.200737,73.931541,73.098984,73.61702,973873,59.274384
"2012-07-24",73.515266,74.088806,71.794632,72.969475,1267905,58.752998
"2012-07-25",73.302498,73.857536,72.793709,72.997223,1896290,58.775337
"2012-07-26",74.014801,74.616096,73.395004,73.894539,1549722,59.497833
"2012-07-27",74.727104,75.346901,73.894539,75.171135,2795142,60.525711
"2012-07-30",75.134132,75.70768,74.634598,75.24514,1232881,60.585293
"2012-07-31",74.865868,74.958374,74.135063,74.403328,1668740,59.907478
"2012-08-01",74.773361,75.652176,74.542091,75.152634,1358925,60.510807
"2012-08-02",74.468086,74.819611,73.441261,74.37558,1024139,59.885159
"2012-08-03",75.698425,76.392227,75.023125,76.077705,839397,61.255676
"2012-08-06",76.503235,76.845512,76.142464,76.521736,576497,61.613174
"2012-08-07",76.790009,77.095284,76.373726,76.993523,701353,61.993042
"2012-08-08",76.641998,78.066605,76.540237,77.641075,768051,62.514446
"2012-08-09",77.428307,78.131363,77.049026,77.742828,1000898,62.596367
"2012-08-10",77.56707,77.678078,76.697502,77.456062,978737,62.365475
"2012-08-13",77.317299,77.474564,76.80851,77.363548,417590,62.291004
"2012-08-14",77.742828,77.974098,76.965775,77.243294,997331,62.194172
"2012-08-15",77.10453,77.604073,76.873268,77.308044,681138,62.246292
"2012-08-16",77.594818,78.473633,77.363548,78.325623,790968,63.065628
"2012-08-17",78.575394,78.788162,77.890839,78.09436,1037652,62.879406
"2012-08-20",77.937096,78.28862,77.798332,78.233116,776050,62.991161
"2012-08-21",78.408882,78.630898,77.826088,78.112862,838424,62.894318
"2012-08-22",77.76133,78.630898,77.150787,78.630898,1116457,63.311428
"2012-08-23",78.529137,78.529137,77.132286,77.252541,640493,62.201611
"2012-08-24",77.150787,77.243294,76.697502,77.086029,668815,62.067539
"2012-08-27",77.280296,77.437561,76.262718,76.355225,626980,61.47913
"2012-08-28",76.179466,76.419983,75.837189,76.096207,708271,61.270565
"2012-08-29",76.225716,76.493988,75.661423,75.883438,1315793,61.099255
"2012-08-30",75.77243,75.975945,75.291397,75.633675,767186,60.898159
"2012-08-31",76.133209,76.558739,75.70768,76.392227,741242,61.508884
"2012-09-04",76.281219,76.604996,75.078629,75.383904,1151049,60.697037
"2012-09-05",75.300652,76.133209,75.300652,75.957443,962306,61.158825
"2012-09-06",76.336723,77.585571,76.336723,77.261795,999168,62.209057
"2012-09-07",77.437561,77.853836,76.891769,77.345055,1018734,62.276089
"2012-09-10",77.289551,77.659576,76.965775,76.993523,778428,61.993042
"2012-09-11",77.197037,78.020355,77.086029,77.696579,898203,62.559132
"2012-09-12",77.705826,77.872337,76.817764,77.141533,1053326,62.112232
"2012-09-13",77.067528,78.482887,76.6605,77.974098,1067488,62.782593
"2012-09-14",77.927841,79.259941,77.539314,79.084183,1156346,63.676403
"2012-09-17",79.04718,79.398705,78.871414,79.204437,867394,63.773224
"2012-09-18",79.121185,79.259941,78.482887,78.936172,592280,63.557209
"2012-09-19",79.04718,79.09343,78.464386,78.852913,695732,63.490177
"2012-09-20",78.427383,78.741905,78.057358,78.677155,786319,63.348671
"2012-09-21",78.908417,78.954674,78.112862,78.177612,1442919,62.946438
"2012-09-24",77.881592,77.983353,77.261795,77.650322,709893,62.521893
"2012-09-25",77.835335,78.233116,77.067528,77.10453,743728,62.08242
"2012-09-26",76.80851,77.049026,76.151711,76.947273,1291363,61.955814
"2012-09-27",76.743759,76.910271,76.197968,76.456985,869556,62.038391
"2012-09-28",76.225716,76.586494,75.846436,76.503235,851288,62.075905
"2012-10-01",76.345978,77.474564,76.08696,76.641998,957874,62.188496
"2012-10-02",76.734505,77.197037,76.08696,76.475487,678976,62.053391
"2012-10-03",76.438484,76.679001,76.040703,76.530991,585686,62.098427
"2012-10-04",76.984276,77.3358,76.540237,77.141533,675301,62.593838
"2012-10-05",77.71508,78.251617,77.289551,77.613319,754214,62.976662
"2012-10-08",77.243294,77.742828,76.984276,77.594818,463317,62.961613
"2012-10-09",77.687325,77.807587,76.734505,76.743759,675517,62.27108
"2012-10-10",76.753006,76.753006,75.679924,75.874191,940902,61.565491
"2012-10-11",76.318222,76.530991,75.818687,75.827934,421374,61.527958
"2012-10-12",75.85569,76.632744,75.485664,75.85569,694326,61.550507
"2012-10-15",76.271973,76.373726,75.85569,76.123962,776482,61.768154
"2012-10-16",76.771507,78.307121,76.401482,78.270119,791076,63.509567
"2012-10-17",78.085106,78.936172,78.085106,78.584641,1029869,63.764816
"2012-10-18",78.492134,79.509712,78.085106,78.954674,1598475,64.065048
"2012-10-19",76.734505,77.012024,73.746529,73.9963,5500236,60.041748
"2012-10-22",73.395004,73.441261,71.48011,73.04348,3355748,59.268608
"2012-10-23",71.813133,72.43293,71.276596,71.489365,2968102,58.007572
"2012-10-24",71.831635,72.118408,71.026825,71.313599,2018551,57.864948
"2012-10-25",72.109161,72.321922,71.239594,71.90564,905446,58.345341
"2012-10-26",71.600372,72.23867,71.267342,72.081406,939281,58.487976
"2012-10-31",72.506935,72.728958,71.3321,71.720627,1424109,58.195229
"2012-11-01",72.220169,73.42276,71.3321,72.331177,2581104,58.690647
"2012-11-02",72.395927,73.246994,71.230339,72.294174,2536891,58.660606
"2012-11-05",72.062904,73.006477,71.877892,72.849213,1564964,59.110977
"2012-11-06",72.941719,74.449585,72.617943,73.774284,1544317,59.861618
"2012-11-07",72.987976,73.839035,72.738205,73.506012,2091843,59.643921
"2012-11-08",73.496765,74.107307,73.126732,73.219238,2308151,59.411232
"2012-11-09",73.089729,74.162811,73.089729,73.755783,1447459,59.846588
"2012-11-12",73.940796,74.301575,73.626274,73.959297,987926,60.011726
"2012-11-13",74.514336,75.152634,74.273819,74.505089,1924829,60.454567
"2012-11-14",74.680855,74.764107,73.857536,74.218315,1724087,60.221886
"2012-11-15",74.162811,74.616096,73.543015,73.866791,1408975,59.936642
"2012-11-16",73.950043,74.301575,73.358002,74.005547,1819107,60.049232
"2012-11-19",74.532837,74.865868,74.264572,74.810364,1765057,60.702286
"2012-11-20",74.560593,75.513412,74.560593,75.494911,871827,61.25774
"2012-11-21",75.911194,75.948196,75.513412,75.800186,820263,61.505444
"2012-11-23",76.179466,76.845512,76.031448,76.817764,391430,62.331131
"2012-11-26",76.530991,77.095284,76.484734,77.095284,1051164,62.556286
"2012-11-27",77.049026,77.095284,76.484734,76.6605,1373302,62.203529
"2012-11-28",76.216469,76.6605,75.753929,76.271973,1703440,61.888268
"2012-11-29",76.447731,77.012024,75.948196,76.179466,1720628,61.81319
"2012-11-30",76.318222,76.95652,76.23497,76.72525,1490915,62.256062
"2012-12-03",76.965775,77.141533,75.3284,75.457909,1171264,61.227699
"2012-12-04",75.078629,76.022202,75.078629,75.578171,1011276,61.325302
"2012-12-05",75.504166,76.040703,75.254395,75.846436,1064785,61.54298
"2012-12-06",75.864937,76.049957,75.337646,75.994453,1344440,61.663082
"2012-12-07",75.901939,76.854767,75.439407,76.836266,1203477,62.346142
"2012-12-10",76.799263,76.965775,76.558739,76.882515,658113,62.383656
"2012-12-11",77.021278,77.530067,76.790009,77.002777,966090,62.481236
"2012-12-12",77.437561,77.520813,76.225716,76.373726,976792,61.970829
"2012-12-13",76.456985,76.919518,76.308975,76.734505,746106,62.263565
"2012-12-14",76.799263,77.058281,76.290474,76.364479,856476,61.963314
"2012-12-17",76.456985,77.289551,76.392227,77.113785,821560,62.571301
"2012-12-18",77.280296,78.381126,76.790009,78.14061,959928,63.404491
"2012-12-19",78.251617,78.492134,77.493065,77.493065,1035814,62.87907
"2012-12-20",77.622574,78.677155,77.557816,78.677155,1088243,63.839863
"2012-12-21",78.297874,78.677155,77.76133,77.964844,1779218,63.261898
"2012-12-24",78.223869,78.917671,77.733582,78.871414,527528,63.997482
"2012-12-26",78.982422,79.842735,78.806664,79.324699,1097647,64.36528
"2012-12-27",79.454208,79.47271,77.428307,78.445885,1314820,63.652203
"2012-12-28",77.76133,77.798332,76.679001,76.716003,877232,62.721931
"2012-12-31",76.216469,77.752083,75.85569,77.724327,874853,63.546326
"2013-01-02",79.056427,79.500465,78.6679,79.42646,1312875,64.937943
"2013-01-03",79.518967,79.925995,78.936172,79.148933,766321,64.711044
"2013-01-04",79.42646,80.305275,79.269196,80.212769,1051813,65.580818
"2013-01-07",79.907494,80.222015,79.315453,80.138763,898743,65.520302
"2013-01-08",80.092506,80.305275,79.121185,80.286774,1425839,65.641319
"2013-01-09",80.397781,81.507866,80.129509,81.369102,1547235,66.526245
"2013-01-10",81.637375,81.637375,80.629044,81.295097,728270,66.465736
"2013-01-11",81.461609,81.776131,80.897316,81.748383,808048,66.836319
"2013-01-14",81.62812,81.776131,81.091583,81.396858,578119,66.548935
"2013-01-15",81.026825,81.406105,80.777061,81.128586,514016,66.329567
"2013-01-16",80.75856,81.230339,80.185013,80.749306,750106,66.019485
"2013-01-17",81.091583,82.294174,80.925072,81.794632,912148,66.87413
"2013-01-18",81.933395,82.201668,81.211838,82.044403,1255473,67.078339
"2013-01-22",82.09066,82.89547,81.665123,82.701202,1126510,67.615334
"2013-01-23",82.747459,83.246994,81.017578,81.813133,2117571,66.889252
"2013-01-24",81.48011,82.044403,80.80481,81.618874,1272121,66.730431
"2013-01-25",81.868637,82.081406,81.350601,81.739128,1107160,66.828758
"2013-01-28",81.71138,81.794632,81.10083,81.415359,1028463,66.564026
"2013-01-29",81.535614,82.469933,81.396858,82.220169,1096999,67.222046
"2013-01-30",82.053658,82.294174,81.295097,81.396858,737026,66.548935
"2013-01-31",81.147087,81.591118,80.823311,80.878815,1185208,66.125381
"2013-02-01",81.544868,82.312675,81.452362,82.081406,960360,67.108589
"2013-02-04",81.535614,81.729881,80.555038,80.610542,861233,65.906044
"2013-02-05",81.054581,81.517113,80.851067,80.934319,886096,66.170761
"2013-02-06",80.767807,81.082329,80.444031,80.943573,1093972,66.178329
"2013-02-07",81.091583,81.091583,80.268272,80.814064,660059,66.072456
"2013-02-08",80.989822,81.85939,80.786308,81.729881,845342,66.821182
