"dates","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"2014-08-19",165.729996,167.029999,165.729996,167,530500,147.994843
"2014-08-20",166.419998,169.910004,165.830002,169.330002,995000,150.059662
"2014-08-21",169.539993,170,168.410004,169.270004,731700,150.006485
"2014-08-22",169.5,170.830002,168.809998,169.770004,583800,150.4496
"2014-08-25",170.289993,170.729996,169.649994,169.960007,624400,150.617996
"2014-08-26",169.899994,169.899994,168.639999,169,805800,149.767181
"2014-08-27",169.75,170.630005,168.660004,169.679993,635700,150.369843
"2014-08-28",168.449997,169.270004,167.289993,169.050003,658700,149.811508
"2014-08-29",169,169.350006,167.919998,169.199997,517800,149.944458
"2014-09-02",169.289993,170.339996,168.839996,169.809998,611200,150.485016
"2014-09-03",169.899994,170.009995,168.720001,169.050003,596400,149.811508
"2014-09-04",169.75,173.460007,169.75,172.460007,1096800,152.833466
"2014-09-05",171.660004,172.990005,171.059998,172.899994,582400,153.223389
"2014-09-08",172.380005,173.360001,172.220001,172.5,426700,152.868927
"2014-09-09",174.309998,174.470001,172.919998,173.520004,745100,153.772812
"2014-09-10",173.509995,174.759995,173.25,174.699997,733600,154.818527
"2014-09-11",174.139999,174.979996,172.880005,173.270004,676100,153.551254
"2014-09-12",172.970001,174.089996,172.970001,173.789993,920600,154.012085
"2014-09-15",173.460007,174.009995,170.759995,170.990005,986800,151.530746
"2014-09-16",171,172.600006,170.630005,172.600006,732700,152.957535
"2014-09-17",173.100006,173.389999,171.619995,172.779999,578000,153.117035
"2014-09-18",172.800003,173.809998,172.240005,172.839996,567300,153.170227
"2014-09-19",173.899994,173.960007,171.660004,171.979996,1377700,152.408051
"2014-09-22",171.880005,172.589996,169.289993,169.839996,1061700,150.511627
"2014-09-23",169.679993,170.570007,169.160004,170.009995,955700,150.662262
"2014-09-24",170.190002,170.809998,166.759995,167.600006,1403700,148.920731
"2014-09-25",167.130005,167.440002,163.850006,164.919998,1151100,146.539429
"2014-09-26",165.889999,166.059998,163.100006,165.639999,838300,147.179153
"2014-09-29",164.669998,166.190002,164.369995,165.029999,597600,146.637131
"2014-09-30",164.889999,165.699997,163.759995,164.729996,694800,146.370605
"2014-10-01",164.800003,164.800003,161.839996,163.360001,975300,145.15329
"2014-10-02",163.270004,167.339996,162.860001,167.119995,1126200,148.494217
"2014-10-03",167.509995,168.440002,166.220001,166.399994,772100,147.854462
"2014-10-06",166.759995,167.520004,163.979996,164.389999,804400,146.068497
"2014-10-07",163.479996,164.820007,162.929993,163.119995,914800,144.940018
"2014-10-08",163.509995,166.300003,162.779999,166.110001,886400,147.596756
"2014-10-09",165.220001,166.119995,162.850006,163.039993,1044000,144.868912
"2014-10-10",163.389999,164.289993,160.429993,160.429993,799300,142.549835
"2014-10-13",160.160004,160.199997,157.220001,157.529999,768000,139.973007
"2014-10-14",158.949997,159.270004,156.850006,157.729996,853200,140.150742
"2014-10-15",155.539993,157.389999,153.389999,156.720001,1047600,139.253326
"2014-10-16",154.509995,159.509995,153.5,157.669998,793500,140.097427
"2014-10-17",158.929993,159.509995,155.559998,156.25,1174900,138.835724
"2014-10-20",155.309998,157.470001,154.029999,157.199997,912400,139.67981
"2014-10-21",157.679993,161.220001,157.669998,161.160004,602900,143.198502
"2014-10-22",161.210007,162.990005,160.559998,160.570007,476800,142.674225
"2014-10-23",161.380005,163.350006,160.860001,161.179993,727800,143.216248
"2014-10-24",161.029999,161.029999,159.479996,160.25,1148900,142.389877
"2014-10-27",160.25,161.539993,158.479996,161.350006,1071000,143.367294
"2014-10-28",161.059998,161.470001,158.960007,160.919998,1167700,142.985214
"2014-10-29",157.669998,167,157.520004,161.789993,2436800,143.758255
"2014-10-30",161.550003,166.589996,160.970001,166.110001,952200,147.596756
"2014-10-31",167.100006,167.949997,164.279999,164.839996,908500,146.468369
"2014-11-03",164.75,166.559998,164.320007,165.679993,684900,147.214722
"2014-11-04",165.479996,165.5,162.309998,164.149994,718200,145.855209
"2014-11-05",164.610001,165.690002,164,164.779999,536200,146.415024
"2014-11-06",165.470001,171.600006,165.309998,171.389999,872800,152.288315
"2014-11-07",170.919998,174.899994,170.779999,174,1387400,154.607452
"2014-11-10",174.369995,175.449997,171.580002,171.919998,762000,152.759247
"2014-11-11",171.080002,172.460007,170.399994,171.070007,657700,152.003967
"2014-11-12",170.940002,173.419998,169.899994,172.929993,839400,153.656677
"2014-11-13",172.830002,174.149994,171.509995,173.169998,746800,153.869965
"2014-11-14",173.419998,174.729996,172.470001,174.240005,727400,154.820648
"2014-11-17",173.789993,176.410004,173.119995,176.050003,805100,156.42897
"2014-11-18",175.580002,176.720001,174.639999,176.559998,723600,156.882141
"2014-11-19",176,179.779999,175.610001,179.660004,948800,159.636597
"2014-11-20",178.740005,182.020004,178.110001,179.779999,1038600,159.74324
"2014-11-21",181.410004,182.5,179.429993,180.050003,945000,159.983154
"2014-11-24",180.520004,181.800003,178.809998,181.320007,605100,161.111572
"2014-11-25",181.320007,183.479996,181.149994,182.639999,857600,162.284515
"2014-11-26",182.619995,183.279999,181.570007,182.070007,501600,161.778046
"2014-11-28",182.589996,185.139999,182.520004,184.899994,511000,164.292618
"2014-12-01",183.830002,184.259995,180.649994,181.279999,1002800,161.076065
"2014-12-02",181.770004,182.779999,180.220001,180.580002,630800,160.454071
"2014-12-03",180.550003,183.399994,180.050003,183.279999,633600,162.853149
"2014-12-04",182.419998,184.660004,182.240005,183.160004,907900,162.746536
"2014-12-05",182.789993,183.589996,181.570007,183.300003,553600,162.870941
"2014-12-08",183.179993,184.449997,182.119995,183.080002,723700,162.675446
"2014-12-09",180.970001,183.229996,180.559998,182.440002,542700,162.106812
"2014-12-10",182.070007,182.830002,179.350006,180.100006,596000,160.027542
"2014-12-11",180.110001,183.350006,179.639999,180.919998,600500,160.756165
"2014-12-12",180.919998,183.75,179.899994,181.639999,811500,161.39595
"2014-12-15",182.25,182.729996,178.889999,180.029999,900900,159.965393
"2014-12-16",179.789993,179.850006,176.5,176.600006,785300,156.917648
"2014-12-17",176.820007,179.619995,175.199997,179.199997,804900,159.227859
"2014-12-18",181,181.820007,179.210007,180.589996,827800,160.462982
"2014-12-19",180.789993,181.800003,176.929993,178.820007,899800,158.890244
"2014-12-22",179.149994,180.440002,178.889999,180.229996,653600,160.143066
"2014-12-23",180.229996,184.279999,180.229996,183.649994,725200,163.590408
"2014-12-24",184.149994,184.869995,183.899994,184.350006,342900,164.213943
"2014-12-26",184.839996,185.919998,184.479996,185.119995,400100,164.899841
"2014-12-29",184.5,187.25,184.259995,186.729996,532000,166.333969
"2014-12-30",186.679993,187.460007,185.220001,186.229996,382400,165.88855
"2014-12-31",186.410004,187.490005,185.119995,185.160004,461100,164.935471
"2015-01-02",185.979996,186.669998,181.410004,183.100006,503400,163.100433
"2015-01-05",179.779999,180.5,176.820007,177.880005,1761800,158.450607
"2015-01-06",178.039993,178.490005,173.25,174.410004,1486500,155.35968
"2015-01-07",175.669998,178.899994,175.5,178.779999,620400,159.25235
"2015-01-08",177.699997,179.570007,177.089996,178.570007,790700,159.065277
"2015-01-09",177.169998,177.410004,174.279999,175.990005,749200,156.767044
"2015-01-12",174.649994,176,173.229996,174.419998,1003200,155.368561
"2015-01-13",175.880005,177.529999,172.199997,173.639999,922300,154.673721
"2015-01-14",171.800003,173.449997,169.720001,172.300003,774500,153.480118
"2015-01-15",172.830002,172.830002,169.410004,169.460007,532100,150.950363
"2015-01-16",169.570007,170.320007,167.539993,170.050003,1249700,151.475861
"2015-01-20",170.850006,170.949997,167.820007,168.220001,1083000,149.845779
"2015-01-21",167.559998,171,167.25,169.520004,744300,151.003769
"2015-01-22",170.229996,172.089996,169.289993,170.830002,1207500,152.170685
"2015-01-23",170.479996,171.529999,168.660004,168.770004,955500,150.335693
"2015-01-26",168.199997,169.630005,166.529999,169.289993,1030200,150.798859
"2015-01-27",168.479996,168.649994,164.490005,167.5,1303700,149.204407
"2015-01-28",168.699997,169.139999,166.110001,166.199997,922800,148.046371
"2015-01-29",167.119995,170.529999,166.779999,170.029999,764200,151.458038
"2015-01-30",167.809998,169.869995,166,166.889999,959500,148.661041
"2015-02-02",166.440002,168.440002,164.009995,167.800003,1068100,149.471619
"2015-02-03",168.789993,171.270004,168.139999,170.830002,1181500,152.170685
"2015-02-04",151.5,153.270004,139.210007,139.710007,10498600,124.449837
"2015-02-05",138.089996,143.199997,136.5,141.770004,4375100,126.284813
"2015-02-06",142.240005,142.240005,138.399994,138.869995,2437800,123.701576
"2015-02-09",138.550003,138.690002,135.100006,136.089996,1949700,121.225243
"2015-02-10",137.039993,137.490005,134.880005,135.110001,1804800,120.352272
"2015-02-11",135.490005,136.279999,134.339996,135.169998,1851400,120.405746
"2015-02-12",135.320007,136.199997,134.259995,135.800003,1341200,120.966919
"2015-02-13",135.899994,137.149994,134.869995,135.199997,1364000,120.432442
"2015-02-17",135.210007,136.740005,133.5,136.339996,1206200,121.447937
"2015-02-18",136.300003,137.139999,136.009995,136.419998,1025700,121.51918
"2015-02-19",136.050003,137.5,135.690002,136.970001,1174100,122.009109
"2015-02-20",136.75,140.479996,136.440002,139.300003,1517900,124.084648
"2015-02-23",139.770004,140.009995,138.300003,138.669998,1093600,123.52343
"2015-02-24",138.369995,139.070007,137.869995,138.089996,720700,123.00676
"2015-02-25",138.100006,139.009995,137.910004,138.440002,983700,123.31855
"2015-02-26",138.429993,139.020004,137.210007,137.479996,758300,122.463394
"2015-02-27",137.479996,137.979996,136.020004,137.410004,813900,122.401062
"2015-03-02",137.850006,138.589996,136.919998,138.059998,775600,122.980064
"2015-03-03",138.470001,138.470001,135.649994,135.929993,901100,121.08271
"2015-03-04",135.789993,136.039993,134.440002,134.940002,1138800,120.200836
"2015-03-05",134.990005,135.660004,134.139999,134.289993,634100,119.621834
"2015-03-06",134.149994,134.800003,131.5,131.929993,1125100,117.5196
"2015-03-09",131.789993,133.009995,131.179993,132.860001,975400,118.34803
"2015-03-10",132.009995,132.009995,129.5,130.460007,1165000,116.21019
"2015-03-11",130.5,131.320007,127.290001,127.660004,1248400,113.716034
"2015-03-12",128.130005,130.649994,127.599998,130.479996,1049500,116.227997
"2015-03-13",129.729996,130.529999,128.929993,130.009995,752500,115.809334
"2015-03-16",130.110001,130.600006,129,129.699997,864400,115.53318
"2015-03-17",129.020004,130.229996,128.710007,129.100006,779800,114.998726
"2015-03-18",128.949997,132.660004,128.820007,132.300003,1020400,117.849213
"2015-03-19",132.100006,133.440002,131.589996,132.639999,890800,118.152069
"2015-03-20",132.940002,133.880005,132.5,133.179993,1187100,118.633095
"2015-03-23",133.160004,134.350006,133.119995,133.869995,538700,119.247711
"2015-03-24",133.550003,134.119995,133.199997,133.729996,647900,119.123009
"2015-03-25",133.440002,134.399994,132.860001,132.860001,982300,118.792175
"2015-03-26",131.869995,132.699997,131.25,131.970001,567100,117.996437
"2015-03-27",131.710007,132.990005,130.289993,131.220001,562000,117.325851
"2015-03-30",132.759995,133.119995,131.919998,132.270004,457300,118.264664
"2015-03-31",131.449997,132.889999,131.130005,131.5,622900,117.576195
"2015-04-01",131.570007,132.759995,130.029999,132.699997,1026800,118.649132
"2015-04-02",132.910004,134.809998,132.470001,134.669998,1398000,120.410561
"2015-04-06",133.759995,138.020004,133.759995,137.820007,1807000,123.226997
"2015-04-07",139.059998,140.490005,139,139.190002,1541200,124.451965
"2015-04-08",139.889999,140.660004,138.600006,139.440002,919800,124.675476
"2015-04-09",139.330002,141.080002,139.210007,140.259995,880800,125.40863
"2015-04-10",139.919998,140.139999,137.139999,138.119995,917600,123.495247
"2015-04-13",137.679993,138,136.800003,137.529999,662500,122.967697
"2015-04-14",137.339996,137.990005,136.729996,137.089996,506100,122.574287
"2015-04-15",138,138.369995,137.479996,137.570007,628800,123.003487
"2015-04-16",137.779999,138.169998,136.619995,137.320007,686500,122.779953
"2015-04-17",136.160004,136.75,133.460007,133.779999,782000,119.614769
"2015-04-20",135.089996,137.610001,134.830002,136.949997,711200,122.449165
"2015-04-21",137.139999,137.839996,134.550003,135.949997,759800,121.555031
"2015-04-22",136.630005,136.630005,135.330002,136.389999,615700,121.948395
"2015-04-23",136.910004,138.679993,136.339996,137.369995,585200,122.824654
"2015-04-24",137.300003,138.320007,136.029999,136.470001,475200,122.019943
"2015-04-27",136.199997,136.940002,135.309998,135.699997,453900,121.331467
"2015-04-28",134.740005,136.160004,133.600006,134.860001,523600,120.580429
"2015-04-29",134.449997,134.699997,132.910004,134.070007,855100,119.874054
"2015-04-30",134.009995,134.539993,132.279999,133.410004,834400,119.283958
"2015-05-01",134.110001,136.649994,133.940002,136.119995,738300,121.707008
"2015-05-04",136.110001,136.860001,135.369995,135.949997,685900,121.555031
"2015-05-05",135.270004,136.169998,134.389999,135.399994,622000,121.063248
"2015-05-06",135.309998,135.490005,133.699997,133.940002,601700,119.757828
"2015-05-07",134.229996,134.699997,133.179993,134.080002,621800,119.883003
"2015-05-08",135,135.880005,134.240005,134.389999,746000,120.160194
"2015-05-11",134.25,135.580002,133.960007,134.639999,1061600,120.383705
"2015-05-12",133.649994,134.729996,132.380005,133.199997,1824500,119.096191
"2015-05-13",129.5,134.779999,128.279999,129.179993,3250800,115.501846
"2015-05-14",130.259995,132.75,127.769997,131.690002,1625700,117.746071
"2015-05-15",131.770004,134.100006,131.479996,133.110001,919400,119.015739
"2015-05-18",133.369995,134.309998,132.320007,132.529999,753800,118.497131
"2015-05-19",132.369995,132.759995,130.350006,130.699997,894500,116.860909
"2015-05-20",131.039993,132.360001,130.820007,131.389999,1055700,117.477837
"2015-05-21",131.039993,131.770004,130.710007,131.529999,879700,117.603035
"2015-05-22",131.75,133.399994,131.690002,133.029999,677700,118.944176
"2015-05-26",132.529999,132.639999,128.419998,128.440002,1189200,114.840202
"2015-05-27",128.029999,129.720001,127.779999,128.259995,765300,114.67926
"2015-05-28",130.710007,132.949997,129.990005,131.850006,1050500,117.889137
"2015-05-29",131.630005,132.220001,130,130.399994,790300,116.592659
"2015-06-01",130.770004,132.240005,129.779999,131.600006,755100,117.665619
"2015-06-02",132.139999,136.270004,132.110001,135.369995,1844500,121.036438
"2015-06-03",135.369995,137.570007,135.169998,136.860001,1181000,122.368652
"2015-06-04",135.949997,137.889999,135.949997,137.080002,963100,122.565384
"2015-06-05",137,138.050003,136.759995,137.100006,887800,122.58326
"2015-06-08",136.5,137.229996,136.100006,136.429993,583600,121.984154
"2015-06-09",136.699997,137.259995,135.660004,136.309998,684000,121.876892
"2015-06-10",136.720001,137.419998,135.470001,135.580002,605800,121.224152
"2015-06-11",135.559998,136.320007,134.25,135.770004,518400,121.394058
"2015-06-12",135.279999,135.419998,134.179993,135.25,357600,120.929138
"2015-06-15",134.490005,134.850006,133.330002,134.050003,506300,119.856186
"2015-06-16",133.5,134.880005,133.080002,134.369995,716000,120.142303
"2015-06-17",134.610001,135.169998,132.949997,134.710007,721500,120.446327
"2015-06-18",135.529999,140,135.25,139.5,1230500,124.729103
"2015-06-19",139.100006,140.899994,138.710007,140.240005,1148700,125.390778
"2015-06-22",141,141.029999,138.979996,139.259995,593900,124.514549
"2015-06-23",139.110001,140,138.520004,139.559998,571200,124.782776
"2015-06-24",138.899994,139,137.419998,137.649994,974600,123.517517
"2015-06-25",138.020004,138.440002,136.110001,136.169998,625500,122.189499
"2015-06-26",136.809998,137.440002,135.779999,136.860001,1357600,122.808655
"2015-06-29",135.389999,135.669998,133.779999,133.830002,836100,120.089729
"2015-06-30",134.580002,134.580002,131.940002,132.360001,599500,118.770676
"2015-07-01",133.339996,133.580002,131.830002,133.259995,858900,119.578239
"2015-07-02",133.580002,135.270004,133.320007,134.759995,639400,120.924255
"2015-07-06",133.690002,134.070007,131.419998,132.619995,674100,119.00396
"2015-07-07",133.050003,133.949997,130.869995,133.789993,618800,120.053841
"2015-07-08",132.639999,133.800003,129.050003,129.539993,725900,116.240181
"2015-07-09",130.800003,131.529999,128.779999,128.990005,621700,115.746658
"2015-07-10",130.5,131.429993,128.449997,129.699997,791900,116.383751
"2015-07-13",132,134.550003,131.639999,134.270004,819500,120.484573
"2015-07-14",134.5,135.520004,133.889999,135.279999,541100,121.390869
"2015-07-15",135.029999,135.169998,132.369995,132.589996,625000,118.977036
"2015-07-16",133.449997,134.169998,132.679993,132.990005,500600,119.335976
"2015-07-17",132.600006,133,130.25,130.759995,427900,117.334915
"2015-07-20",130.710007,131.139999,129.820007,130.509995,691300,117.110565
"2015-07-21",130.429993,132.039993,129.520004,130.270004,448700,116.895233
"2015-07-22",129.869995,130.639999,129.580002,130.029999,489000,116.679863
"2015-07-23",130.779999,130.779999,128.589996,128.820007,389500,115.594101
"2015-07-24",129.589996,129.899994,125.440002,126.849998,573000,113.826347
"2015-07-27",126.489998,126.5,124.379997,125,792500,112.166306
"2015-07-28",125.5,126.730003,123.519997,126.610001,764800,113.610992
"2015-07-29",126.459999,127.07,125.440002,126.919998,539300,113.889191
"2015-07-30",126.379997,127.800003,125.879997,127.120003,548600,114.068634
"2015-07-31",127.419998,127.839996,125.739998,125.889999,1194100,112.96492
"2015-08-03",125.239998,125.660004,119.160004,123.290001,2223800,110.631866
"2015-08-04",123.510002,125.730003,122.43,123.309998,1489200,110.649811
"2015-08-05",127.650002,129.160004,120.879997,121.5,2201500,109.025642
"2015-08-06",121.830002,122.290001,119.620003,120.169998,2291400,107.832214
"2015-08-07",119.739998,120.839996,119,120.199997,1434900,107.859108
"2015-08-10",121.029999,121.410004,119.309998,120.540001,1349600,108.164207
"2015-08-11",119.830002,120.010002,118.510002,119,1212900,106.782341
"2015-08-12",118.480003,118.480003,116.18,118,1107600,105.884987
"2015-08-13",118.230003,118.699997,117.019997,117.290001,906000,105.247887
"2015-08-14",117.330002,118.580002,117.029999,118,1165100,105.884987
"2015-08-17",117.269997,118.150002,116.459999,117.989998,711500,105.876015
"2015-08-18",118,118.309998,116.620003,117.230003,1018300,105.194054
"2015-08-19",117.080002,117.43,115.43,115.720001,1164700,103.839088
"2015-08-20",114.459999,115.480003,112.879997,112.900002,1456800,101.308601
"2015-08-21",111.650002,112.5,110.18,110.639999,1514100,99.28064
"2015-08-24",105.040001,111.720001,104.629997,107.589996,2295400,96.543762
"2015-08-25",110.010002,110.199997,104.940002,105.019997,1294300,94.237656
"2015-08-26",107.690002,108.290001,104.339996,106.790001,1348800,95.825912
"2015-08-27",108.629997,109.879997,107.129997,109.18,1151200,97.970543
"2015-08-28",109.040001,111.720001,108.5,110.889999,1019700,99.504967
"2015-08-31",110.370003,113.190002,109.419998,111.190002,1140600,99.774162
"2015-09-01",109.370003,110.709999,107.760002,108.440002,773200,97.306519
"2015-09-02",109.669998,109.870003,107.5,109.5,611000,98.257675
"2015-09-03",110.199997,111.540001,109.050003,110.959999,922400,99.56778
"2015-09-04",109.449997,110.32,108.25,108.980003,517400,97.791077
"2015-09-08",110.730003,111.360001,109.940002,111.050003,636700,99.648552
"2015-09-09",112.260002,113.5,108.599998,108.839996,662900,97.665443
"2015-09-10",108.660004,110.260002,108.589996,109.120003,631300,97.916702
"2015-09-11",108.879997,110.330002,108.040001,109.709999,651500,98.446114
"2015-09-14",109.370003,109.379997,107.410004,107.910004,629400,96.830925
"2015-09-15",108.339996,109.900002,107.800003,109.709999,719800,98.446114
"2015-09-16",109.709999,114.910004,109.5,114.599998,1249200,102.834061
"2015-09-17",114.410004,116.050003,113.489998,113.949997,1235100,102.250801
"2015-09-18",112.5,112.830002,109.07,109.379997,1021500,98.150009
"2015-09-21",110.779999,111.889999,110.110001,111.510002,1116100,100.061295
"2015-09-22",110,110.68,109.050003,110.349998,785400,99.020409
"2015-09-23",110.440002,112.07,106.919998,108.07,563400,97.415901
"2015-09-24",109.529999,110.629997,106.919998,109.199997,932600,98.434494
"2015-09-25",110.470001,110.709999,107.75,108.32,746100,97.641243
"2015-09-28",107.790001,109.230003,104.610001,104.879997,763100,94.540359
"2015-09-29",104.790001,105.790001,103.290001,104.050003,717700,93.792213
"2015-09-30",111.620003,119.139999,111.550003,118.160004,4770500,106.511169
"2015-10-01",117.199997,118.25,115.110001,116.559998,1562700,105.068886
"2015-10-02",115.459999,117.370003,113.5,117.360001,1105700,105.790031
"2015-10-05",118.260002,119.519997,116.309998,119.279999,915500,107.520752
"2015-10-06",119.110001,121.300003,117.889999,119.989998,990600,108.160744
"2015-10-07",120.330002,120.970001,117.269997,118.620003,1100700,106.925819
"2015-10-08",118.639999,122.089996,117.099998,121.25,939500,109.296532
"2015-10-09",120,121.559998,118.900002,120.540001,751200,108.65654
"2015-10-12",121.849998,123,119.739998,120.580002,596000,108.692574
"2015-10-13",119.269997,120.269997,118.190002,118.730003,633800,107.024986
"2015-10-14",119.110001,120.099998,118.120003,118.730003,744700,107.024986
"2015-10-15",119.230003,119.610001,115.879997,117.290001,827700,105.726936
"2015-10-16",117.82,117.82,115.18,116.959999,735900,105.429459
"2015-10-19",116.669998,117.660004,115.75,117.209999,914900,105.654823
"2015-10-20",117.209999,118.650002,116,117.75,971500,106.141594
"2015-10-21",118.080002,118.099998,115.5,115.809998,931300,104.392845
"2015-10-22",116.290001,117.510002,115.809998,116.68,404100,105.177086
"2015-10-23",114.940002,116.68,110.480003,113.690002,2024300,102.481834
"2015-10-26",114.099998,115.519997,113,113.610001,652500,102.409729
"2015-10-27",113.800003,114.470001,112.050003,112.18,917900,101.120705
"2015-10-28",112.279999,113.360001,110.589996,112.43,861900,101.346046
"2015-10-29",109.419998,111.010002,108.980003,110.330002,1222400,99.453102
"2015-10-30",110.669998,112,110.260002,110.769997,1008500,99.849709
"2015-11-02",110.889999,111.330002,108.75,110.849998,573800,99.921814
"2015-11-03",111.449997,114.589996,110.459999,114.169998,1186900,102.91452
"2015-11-04",114.470001,115.139999,112.07,113.57,1413300,102.373672
"2015-11-05",127,135.220001,126.760002,130.5,4720500,117.634628
"2015-11-06",130.639999,137.380005,130.479996,137.240005,2392700,123.71019
"2015-11-09",136.899994,136.910004,133.350006,134.339996,1541300,121.096039
"2015-11-10",133.649994,134.699997,130.139999,133.199997,1046000,120.068451
"2015-11-11",132.029999,132.490005,124.639999,124.959999,2034900,112.640793
"2015-11-12",123.879997,125.360001,121.959999,122.129997,1354200,110.089798
"2015-11-13",119,120.919998,116.629997,119.720001,2092500,107.917366
"2015-11-16",119.010002,121.099998,117.550003,120.639999,1013900,108.746666
"2015-11-17",120.800003,121.400002,116.629997,119.32,1431700,107.556824
"2015-11-18",119.410004,119.639999,117.010002,119.389999,1127400,107.619904
"2015-11-19",119.209999,123.480003,119.209999,122.709999,1405100,110.61261
"2015-11-20",123.019997,125.57,122.169998,123.709999,1077800,111.514008
"2015-11-23",123.199997,126.910004,122.989998,126.199997,902500,113.75853
"2015-11-24",124.410004,125.580002,121.93,124.989998,1149500,112.667824
"2015-11-25",125.769997,126.709999,124.529999,125.610001,606000,113.226715
"2015-11-27",125.68,126.290001,122.860001,123.989998,405500,111.766426
"2015-11-30",123.160004,125.010002,122.169998,124.209999,1127400,111.964722
"2015-12-01",124.470001,125.610001,123.980003,124.830002,733500,112.523605
"2015-12-02",125.18,127.010002,124.510002,125.720001,994900,113.325867
"2015-12-03",124.709999,124.82,120.940002,122.169998,1587700,110.125839
"2015-12-04",121.949997,123.870003,119.68,120.839996,1611400,108.926956
"2015-12-07",119.150002,119.900002,116.080002,119.589996,1277500,107.800186
"2015-12-08",117.529999,119,114.379997,118.669998,1833600,106.970894
"2015-12-09",117.510002,119.599998,116.839996,118.190002,868000,106.538185
"2015-12-10",117.940002,119.220001,115.57,115.849998,689000,104.428902
"2015-12-11",114.410004,114.790001,112.639999,112.980003,1063700,101.841843
"2015-12-14",112.900002,113.949997,111.519997,113.040001,880800,101.895927
"2015-12-15",114.040001,114.93,112.75,114.540001,773800,103.248055
"2015-12-16",114.93,117.220001,114.269997,115.860001,811400,104.43792
"2015-12-17",116,116.580002,111.970001,112.75,1206600,101.634506
"2015-12-18",112.129997,113.529999,109.730003,111.660004,2013000,100.651962
"2015-12-21",112.050003,112.290001,109.470001,110.610001,777900,99.70549
"2015-12-22",111.07,113.43,109.239998,111.809998,1086100,101.24485
"2015-12-23",112.93,114.839996,111.809998,114.510002,779800,103.68972
"2015-12-24",114.040001,114.790001,112.010002,113.379997,360100,102.666496
"2015-12-28",113.010002,113.849998,110.639999,112.389999,437700,101.77005
"2015-12-29",113.339996,114.639999,112.669998,113.980003,447100,103.209785
"2015-12-30",113.959999,114.93,112.110001,112.660004,663500,102.014534
"2015-12-31",112.419998,113.669998,111.43,111.480003,508600,100.946037
"2016-01-04",109.989998,111.720001,108.010002,111.559998,1358500,101.018478
"2016-01-05",112.110001,112.110001,108.330002,110.879997,1051300,100.402725
"2016-01-06",109.93,110.150002,106.169998,108.099998,1417000,97.885422
"2016-01-07",106.120003,109.550003,104.449997,104.559998,1161400,94.679909
"2016-01-08",105,106.779999,103.349998,103.589996,1066400,93.801567
"2016-01-11",103.209999,104.669998,100.370003,102.040001,1341300,92.398048
"2016-01-12",103.599998,105.870003,101.839996,103.959999,1071700,94.136612
"2016-01-13",104.959999,105.989998,100.57,100.779999,1045900,91.257088
"2016-01-14",100.620003,102.059998,98.150002,101.040001,1140100,91.492531
"2016-01-15",98.519997,101.849998,98.25,100.68,1420800,91.166557
"2016-01-19",101.440002,104,99.339996,101.379997,1332500,91.8004
"2016-01-20",99.919998,105.059998,99.660004,103.400002,2268700,93.629532
"2016-01-21",103.510002,108.059998,102.080002,105.940002,1642000,95.929527
"2016-01-22",107.839996,109.699997,105.980003,106.970001,1042600,96.86219
"2016-01-25",106.940002,107.849998,105.050003,106.529999,904200,96.46376
"2016-01-26",107.370003,110.239998,106.730003,109.120003,963300,98.809036
"2016-01-27",108.059998,110.959999,107.260002,108.459999,1087200,98.211403
"2016-01-28",110.610001,112.82,108.160004,109.629997,1050400,99.270844
"2016-01-29",110.620003,113.029999,109.059998,112.5,1421700,101.869652
"2016-02-01",111.199997,113.5,110.309998,112.330002,1370300,101.715721
"2016-02-02",114.610001,115.540001,110.550003,111.760002,2034000,101.199562
"2016-02-03",112.660004,115.849998,110.5,115.559998,2338700,104.640511
"2016-02-04",103.269997,103.5,88.239998,89.949997,10823200,81.450439
"2016-02-05",88.529999,90.629997,87.010002,87.25,4940000,79.005569
"2016-02-08",85.099998,87.309998,84,85.230003,2826400,77.176453
"2016-02-09",84.75,85.910004,82.790001,83.699997,2354800,75.791016
"2016-02-10",84.330002,86.059998,83,84.5,2513000,76.515434
"2016-02-11",83.629997,85.699997,82.150002,83.18,1831200,75.320145
"2016-02-12",83.800003,87.769997,83.800003,86.940002,2491100,78.724869
"2016-02-16",87.709999,89.07,86.230003,88.330002,1328300,79.983536
"2016-02-17",89.559998,90.650002,88.470001,89.239998,1552600,80.807533
"2016-02-18",89.360001,89.830002,88.330002,88.830002,731600,80.436295
"2016-02-19",87.699997,88.580002,86.550003,88.279999,830000,79.938248
"2016-02-22",89.489998,91.43,88.279999,91,1057700,82.40123
"2016-02-23",90.889999,92.139999,89.480003,89.800003,1102900,81.314606
"2016-02-24",88.610001,90.330002,88.169998,89.959999,1053200,81.459496
"2016-02-25",90.199997,92.25,88.599998,91.919998,856200,83.234299
"2016-02-26",91.970001,92.029999,89.360001,90.849998,927100,82.265388
"2016-02-29",90.849998,92.540001,90.690002,90.760002,733200,82.183899
"2016-03-01",92.019997,94.120003,91.120003,93.690002,1064700,84.837059
"2016-03-02",93.519997,94.620003,92.769997,94.57,643800,85.633888
"2016-03-03",94.32,96,94.099998,95.769997,1120300,86.720497
"2016-03-04",95.839996,98.449997,95.32,97.160004,1132200,87.979164
"2016-03-07",96.730003,100,96.419998,98.699997,1436700,89.373642
"2016-03-08",98.25,98.879997,97.029999,97.120003,950600,87.942947
