"dates","MTB.Open","MTB.High","MTB.Low","MTB.Close","MTB.Volume","MTB.Adjusted"
"2013-02-13",105.690002,105.860001,104.410004,104.669998,660100,85.377785
"2013-02-14",104.510002,104.919998,104.029999,104.599998,794000,85.320717
"2013-02-15",104.980003,105.099998,104,104.830002,639200,85.508286
"2013-02-19",104.989998,105.889999,104.870003,105.779999,1174600,86.283226
"2013-02-20",105.410004,105.519997,104.540001,104.650002,666100,85.361481
"2013-02-21",104.440002,104.790001,102.970001,103.089996,647000,84.089012
"2013-02-22",103.650002,104.730003,103.220001,104.730003,696300,85.426743
"2013-02-25",105.230003,105.610001,101.790001,101.860001,952800,83.085724
"2013-02-26",102.25,102.540001,100.879997,102.050003,757300,83.240707
"2013-02-27",102,102.879997,101.300003,102.650002,626200,83.73011
"2013-02-28",101.769997,102.769997,101.550003,102.089996,741600,83.845078
"2013-03-01",101.589996,102.879997,100.82,102.660004,616700,84.313217
"2013-03-04",102.169998,103.360001,102.169998,103.269997,537200,84.814194
"2013-03-05",103.650002,104.18,103.440002,103.660004,793500,85.134506
"2013-03-06",104.099998,104.190002,103.360001,103.830002,785600,85.274132
"2013-03-07",103.949997,104.120003,103.449997,103.959999,604100,85.38089
"2013-03-08",104.57,104.599998,103.629997,103.959999,556200,85.38089
"2013-03-11",103.980003,104.220001,103.75,104.18,660000,85.561584
"2013-03-12",103.809998,104.199997,103.800003,104.089996,989200,85.487663
"2013-03-13",104.150002,104.309998,103.68,104.220001,475100,85.594444
"2013-03-14",104.419998,104.769997,104.239998,104.669998,395700,85.964012
"2013-03-15",104.650002,104.870003,104.019997,104.349998,968600,85.701195
"2013-03-18",104.099998,104.599998,102.5,103.309998,636000,84.847061
"2013-03-19",103.639999,104.029999,102.629997,102.849998,867100,84.469246
"2013-03-20",103.459999,103.489998,102.690002,103.290001,1002100,84.830643
"2013-03-21",102.800003,103.260002,102.489998,102.68,547500,84.329651
"2013-03-22",102.970001,103.169998,102.540001,103.120003,574600,84.69101
"2013-03-25",103.580002,103.639999,102.599998,102.800003,584600,84.428215
"2013-03-26",103.300003,103.32,102.339996,102.57,851100,84.239304
"2013-03-27",102,103.220001,101.790001,103.139999,486500,84.707443
"2013-03-28",103.419998,103.690002,100.760002,103.160004,710800,84.723877
"2013-04-01",103.18,103.18,102.07,102.5,427700,84.181778
"2013-04-02",102.839996,103.029999,101.790001,102.080002,880600,83.836891
"2013-04-03",102.160004,102.160004,100.620003,100.82,639800,82.802048
"2013-04-04",101.129997,102,100.949997,101.610001,528800,83.450882
"2013-04-05",100.110001,101.309998,99.889999,101.199997,1127400,83.114159
"2013-04-08",101.120003,101.18,100.419998,101.089996,1133400,83.023819
"2013-04-09",101.010002,102.940002,100.93,102.790001,885600,84.419998
"2013-04-10",103.120003,104.589996,102.839996,104.489998,648800,85.816177
"2013-04-11",104.470001,105.25,104.349998,104.919998,629400,86.169342
"2013-04-12",101.5,103.519997,99.940002,100.239998,2484700,82.325699
"2013-04-15",100,100.470001,98.360001,98.360001,1471400,80.781693
"2013-04-16",98.089996,98.650002,97.660004,98.480003,1470400,80.880249
"2013-04-17",97.550003,97.809998,96.43,96.550003,882800,79.295166
"2013-04-18",96.620003,97.959999,95.68,97.57,1261500,80.132858
"2013-04-19",97.940002,98.940002,97.480003,98.75,914500,81.101997
"2013-04-22",98.889999,98.970001,98.019997,98.68,615800,81.044502
"2013-04-23",99.18,99.699997,98.559998,99.559998,598400,81.767227
"2013-04-24",99.839996,100.029999,99.360001,99.919998,565900,82.062912
"2013-04-25",100.18,100.5,99.839996,100.089996,755000,82.202515
"2013-04-26",100.160004,100.379997,99.68,99.82,598800,81.980782
"2013-04-29",100.129997,100.449997,99.480003,99.809998,422700,81.972542
"2013-04-30",99.75,100.379997,99.040001,100.199997,657400,82.292847
"2013-05-01",99.870003,100.139999,99.339996,99.540001,731900,81.750801
"2013-05-02",99.709999,101.150002,99.459999,100.419998,717300,82.473511
"2013-05-03",101.07,101.410004,100.5,100.769997,420100,82.760971
"2013-05-06",100.760002,101.440002,100.68,101.230003,282200,83.138794
"2013-05-07",101.5,102.360001,101.269997,102.300003,501500,84.017563
"2013-05-08",102.339996,103.339996,102,103.190002,407000,84.74852
"2013-05-09",103.169998,103.489998,102.730003,103.07,472300,84.649956
"2013-05-10",103.309998,103.690002,102.830002,103.519997,374400,85.019531
"2013-05-13",103.169998,103.900002,103.019997,103.339996,381700,84.871674
"2013-05-14",103.419998,104,103.25,103.989998,612400,85.405533
"2013-05-15",103.489998,105.839996,103.489998,105.370003,578800,86.538925
"2013-05-16",105.029999,105.639999,104.339996,104.690002,602200,85.980438
"2013-05-17",104.760002,106.080002,104.760002,105.940002,530900,87.007042
"2013-05-20",105.779999,106.32,105.440002,106.029999,400800,87.080948
"2013-05-21",106,106.68,105.790001,106.25,486300,87.26165
"2013-05-22",106.139999,107.410004,104.489998,104.669998,622200,85.964012
"2013-05-23",103.889999,104.889999,103.760002,104.260002,465900,85.627296
"2013-05-24",103.800003,104.739998,103.239998,104.709999,385900,85.996857
"2013-05-28",105.620003,106.580002,105.5,106.080002,486300,87.122032
"2013-05-29",105.660004,106.529999,105.510002,105.989998,741400,87.048119
"2013-05-30",105.800003,106.470001,105.110001,106.010002,439000,87.643349
"2013-05-31",105.800003,106.290001,104.900002,104.900002,664700,86.72567
"2013-06-03",105.160004,105.720001,104.43,105.599998,818100,87.304382
"2013-06-04",105.580002,106.260002,104,104.290001,1270800,86.221352
"2013-06-05",103.830002,104.379997,102.660004,102.790001,691100,84.981239
"2013-06-06",102.300003,102.779999,100.669998,102.68,1030700,84.890305
"2013-06-07",103.150002,103.830002,102.730003,103.739998,405500,85.766647
"2013-06-10",104.040001,104.419998,103.610001,103.989998,635600,85.973328
"2013-06-11",103.160004,103.68,102.459999,102.900002,892100,85.072159
"2013-06-12",103.389999,103.739998,102.059998,102.059998,666100,84.377708
"2013-06-13",102.080002,103.650002,101.57,103.559998,552300,85.617821
"2013-06-14",104.5,104.5,102.32,102.510002,544900,84.749748
"2013-06-17",103.349998,103.410004,102.540001,103.040001,531800,85.18792
"2013-06-18",103.029999,104.699997,102.360001,104.129997,1459200,86.089081
"2013-06-19",104.120003,104.419998,103.32,103.510002,634300,85.5765
"2013-06-20",102.900002,104.919998,102.379997,104.300003,1070900,86.229652
"2013-06-21",105.519997,106.660004,104.489998,106.25,1407100,87.841812
"2013-06-24",105.230003,105.980003,104.379997,105.169998,784500,86.948898
"2013-06-25",105.709999,107.510002,105.209999,107.230003,953300,88.651978
"2013-06-26",108.589996,110.129997,108.489998,109.709999,1109900,90.702332
"2013-06-27",110.209999,111.779999,110.190002,111.5,974300,92.182198
"2013-06-28",111.32,112.010002,110.68,111.75,1063000,92.388885
"2013-07-01",112,113.849998,111.790001,112.900002,861500,93.339653
"2013-07-02",112.779999,114.059998,112.68,113.730003,947100,94.025848
"2013-07-03",113.18,113.860001,112.489998,113.550003,456300,93.877045
"2013-07-05",114.440002,116.400002,114.360001,116.400002,634300,96.233246
"2013-07-08",116.199997,117.120003,115.900002,116.879997,859400,96.630089
"2013-07-09",117.309998,118.360001,116.550003,117.57,1076600,97.200546
"2013-07-10",117.440002,117.989998,116.510002,117.519997,876200,97.159203
"2013-07-11",118.540001,118.540001,116.089996,116.849998,725900,96.605309
"2013-07-12",117.059998,117.93,116.389999,117.779999,752700,97.374168
"2013-07-15",118.150002,118.419998,117.440002,118.029999,496600,97.580849
"2013-07-16",117.919998,118.080002,115.949997,117.589996,874600,97.217056
"2013-07-17",118.269997,118.730003,116.660004,117.940002,867800,97.506439
"2013-07-18",117.389999,119.540001,115.029999,119.300003,1500900,98.630814
"2013-07-19",118.970001,119.099998,117.809998,118.230003,1373500,97.746208
"2013-07-22",118.370003,119.5,118.190002,119.25,760300,98.589462
"2013-07-23",119.25,119.290001,118.43,118.699997,625300,98.134766
"2013-07-24",118.75,119.349998,118.209999,118.43,702400,97.911545
"2013-07-25",118.199997,118.639999,117.220001,117.720001,670300,97.324554
"2013-07-26",117.470001,117.470001,116.349998,117.25,434700,96.935982
"2013-07-29",117.379997,117.379997,115.809998,116.150002,504700,96.026558
"2013-07-30",116.779999,117.339996,116.43,116.790001,536100,96.555717
"2013-07-31",117,118.639999,116.690002,116.860001,886900,96.613556
"2013-08-01",118.089996,119.169998,117.870003,119.120003,645900,98.481995
"2013-08-02",118.800003,119.389999,118.410004,119.120003,815000,98.481995
"2013-08-05",118.639999,119.440002,118.089996,118.849998,515500,98.258759
"2013-08-06",118.790001,118.790001,117.879997,118.260002,551300,97.771019
"2013-08-07",117.830002,118.169998,116.800003,117.370003,1192900,97.035202
"2013-08-08",117.839996,118.730003,117.029999,118,433800,97.556046
"2013-08-09",117.75,118.230003,117.099998,117.669998,587500,97.283211
"2013-08-12",117.260002,118.07,116.809998,117.82,532300,97.407227
"2013-08-13",117.93,117.93,116.910004,117.379997,512300,97.043465
"2013-08-14",117.43,117.779999,116.919998,117.419998,550400,97.07653
"2013-08-15",116.830002,117.339996,116.410004,116.739998,623600,96.514351
"2013-08-16",116.5,117.620003,116.440002,116.769997,614800,96.539139
"2013-08-19",116.830002,116.940002,115.889999,116.059998,570900,95.952148
"2013-08-20",116.129997,117.279999,115.93,116.709999,398700,96.489525
"2013-08-21",116.220001,117.010002,115.309998,116.230003,650200,96.092705
"2013-08-22",116.419998,119.190002,116.400002,118.75,658700,98.176109
"2013-08-23",119.410004,119.419998,117.68,118.260002,562600,97.771019
"2013-08-26",118.139999,118.93,117.800003,118.540001,804600,98.002472
"2013-08-27",117.330002,117.510002,114.360001,114.410004,1078200,94.588036
"2013-08-28",114.290001,115.160004,114.010002,114.489998,593700,94.65416
"2013-08-29",113.440002,114.419998,113,113.809998,396800,94.670799
"2013-08-30",114.309998,114.32,112.440002,113.339996,511100,94.279831
"2013-09-03",114.360001,115.629997,112.949997,114.169998,996800,94.970253
"2013-09-04",114.110001,115.790001,114.110001,115.519997,759000,96.093231
"2013-09-05",115.449997,116.489998,115.349998,115.910004,489800,96.417656
"2013-09-06",115.330002,115.900002,113.110001,114.980003,559900,95.644058
"2013-09-09",115.010002,115.269997,112.93,113.139999,1461400,94.113472
"2013-09-10",113.75,114.040001,112.790001,113.150002,1139400,94.121796
"2013-09-11",113.18,113.489998,112.029999,112.650002,768500,93.705879
"2013-09-12",112.910004,112.989998,111.559998,111.709999,634600,92.92395
"2013-09-13",111.709999,112.519997,111.470001,111.93,454200,93.106979
"2013-09-16",112.610001,113.290001,111.919998,112.290001,829000,93.40641
"2013-09-17",112.559998,113.580002,111.690002,113.540001,583700,94.44622
"2013-09-18",113.529999,114.690002,112.800003,113.470001,969500,94.388008
"2013-09-19",113.620003,114.059998,111.389999,112.599998,1005300,93.664268
"2013-09-20",112.580002,113.230003,111.440002,111.529999,1792200,92.774223
"2013-09-23",111.529999,111.709999,109.470001,110.730003,921600,92.108757
"2013-09-24",110.730003,111.169998,110.019997,110.489998,796200,91.909126
"2013-09-25",110.82,111.349998,109.870003,111.050003,638600,92.374939
"2013-09-26",111.099998,112.089996,110.980003,112.040001,813700,93.198471
"2013-09-27",111.349998,112.519997,111.190002,112.080002,836300,93.231735
"2013-09-30",111.199997,112.139999,110.529999,111.919998,854000,93.098618
"2013-10-01",111.959999,112.440002,111.559998,112.220001,656400,93.348206
"2013-10-02",111.739998,111.800003,111.010002,111.43,571600,92.69104
"2013-10-03",111.139999,111.75,110.449997,111.110001,644200,92.424843
"2013-10-04",111.150002,112.970001,110.889999,112.830002,501600,93.855614
"2013-10-07",111.839996,112,110.529999,110.599998,538500,92.000618
"2013-10-08",110.830002,111.32,109.860001,109.910004,1054800,91.426666
"2013-10-09",110.370003,110.959999,109.230003,110.629997,931400,92.025551
"2013-10-10",111.660004,113.129997,111.620003,113.019997,877900,94.013634
"2013-10-11",112.779999,114.849998,111.889999,114.449997,975800,95.203186
"2013-10-14",113.650002,114.940002,113.650002,114.879997,598900,95.560867
"2013-10-15",114.389999,114.849998,113.440002,113.730003,532000,94.604271
"2013-10-16",114.730003,116.169998,114.410004,116.059998,858100,96.542427
"2013-10-17",115.029999,115.339996,111.75,112.620003,2118200,93.680923
"2013-10-18",112.459999,114.889999,110.360001,114.800003,1972500,95.494316
"2013-10-21",114.919998,115.459999,113.760002,114,1289600,94.828857
"2013-10-22",113.970001,114,113.040001,113.209999,782700,94.171692
"2013-10-23",112.699997,112.910004,111.919998,112.870003,1347400,93.888885
"2013-10-24",113.599998,114.029999,112.059998,112.339996,1184600,93.447998
"2013-10-25",112.550003,112.839996,111.690002,112.550003,1026300,93.622704
"2013-10-28",112.410004,112.629997,111.870003,112.040001,1157300,93.198471
"2013-10-29",112.540001,112.730003,111.93,112.690002,1129000,93.739136
"2013-10-30",112.690002,114.989998,112.510002,114.309998,1340800,95.086716
"2013-10-31",114.260002,114.290001,112.529999,112.529999,953400,93.606056
"2013-11-01",112.580002,113.599998,111.279999,111.900002,927300,93.082001
"2013-11-04",112.080002,112.470001,111.110001,111.639999,629700,92.86573
"2013-11-05",111.190002,111.75,110.900002,111.43,731900,92.69104
"2013-11-06",112,112.440002,111.309998,112.129997,665300,93.273338
"2013-11-07",112.389999,112.949997,111.07,111.139999,374400,92.449814
"2013-11-08",111.309998,114.389999,111.309998,113.870003,1039100,94.720734
"2013-11-11",113.510002,113.949997,113.139999,113.510002,478400,94.421257
"2013-11-12",113.129997,113.75,111.120003,111.389999,851300,92.657768
"2013-11-13",111.190002,111.75,110.389999,111.669998,827300,92.890678
"2013-11-14",112,112.739998,111.519997,112.510002,658900,93.589409
"2013-11-15",112.800003,113.410004,112.269997,113.230003,1469700,94.188347
"2013-11-18",113.25,114.589996,113,113.75,743700,94.620872
"2013-11-19",113.830002,114.150002,112.900002,113.529999,538500,94.437881
"2013-11-20",113.970001,114.419998,113.089996,113.970001,550600,94.803894
"2013-11-21",114.389999,115.910004,114.290001,115.370003,602700,95.968452
"2013-11-22",115.379997,116.160004,114.610001,116.120003,493700,96.592339
"2013-11-25",116.150002,117.099998,115.82,116.470001,493800,96.883476
"2013-11-26",116.540001,117,116.089996,116.160004,695600,96.625626
"2013-11-27",115.860001,116.32,115.43,115.949997,535300,97.03569
"2013-11-29",115.989998,116.349998,115.290001,115.360001,228200,96.541924
"2013-12-02",115.07,116.25,114.519997,114.669998,738300,95.964478
"2013-12-03",114.580002,115.639999,113.360001,114.120003,805700,95.504204
"2013-12-04",113.290001,114.769997,112.839996,113.410004,553700,94.910019
"2013-12-05",113.230003,113.709999,112.610001,112.730003,925200,94.340927
"2013-12-06",113.889999,114.580002,113.519997,114.300003,994700,95.654846
"2013-12-09",114.779999,115.400002,114.25,114.82,1026500,96.090019
"2013-12-10",114.419998,114.790001,113.57,114.25,926200,95.612976
"2013-12-11",114.480003,114.809998,113.480003,113.809998,1057200,95.244766
"2013-12-12",113.779999,114.540001,113.32,114,759200,95.403778
"2013-12-13",114.120003,114.730003,113.43,113.75,1084700,95.194534
"2013-12-16",113.940002,115.599998,113.830002,115.160004,986200,96.37455
"2013-12-17",115.400002,115.5,112.650002,113.730003,3079100,95.177818
"2013-12-18",114.029999,114.449997,111.57,114.139999,2252600,95.520935
"2013-12-19",114.050003,114.07,113.059998,113.730003,1590300,95.177818
"2013-12-20",114.190002,114.760002,113.339996,114.339996,947300,95.688293
"2013-12-23",115.309998,115.779999,114.470001,115.330002,586300,96.51683
"2013-12-24",115.32,115.989998,115.160004,115.739998,167300,96.859932
"2013-12-26",115.889999,116.510002,114.93,115.919998,740800,97.010559
"2013-12-27",116.400002,116.449997,115.620003,116.07,379100,97.136086
"2013-12-30",116.120003,116.419998,115.669998,116.330002,562600,97.353691
"2013-12-31",116.309998,117.290001,116.290001,116.419998,549200,97.429008
"2014-01-02",116.379997,116.400002,114.860001,115.059998,1069000,96.290863
"2014-01-03",115.239998,115.650002,115.040001,115.209999,741600,96.416382
"2014-01-06",115.489998,116.300003,114.809998,114.849998,877700,96.11512
"2014-01-07",115.129997,115.82,114.650002,115.480003,941700,96.642342
"2014-01-08",115.470001,116.129997,115.339996,115.800003,2240700,96.910141
"2014-01-09",116.379997,116.849998,115.989998,116.519997,1795800,97.512695
"2014-01-10",116.379997,116.459999,115.660004,116,837300,97.07753
"2014-01-13",115.68,116.150002,113.889999,114.349998,1118500,95.696678
"2014-01-14",114.010002,115,113.849998,114.800003,834200,96.07328
"2014-01-15",115.099998,115.809998,114.970001,115.019997,1001800,96.257378
"2014-01-16",114.940002,115.279999,113.790001,114.669998,1090800,95.964478
"2014-01-17",113.989998,114.760002,110.260002,111.989998,2671900,93.721649
"2014-01-21",110.330002,112.57,110,111.769997,2490900,93.537552
"2014-01-22",111.830002,112.669998,111.650002,112.599998,939900,94.23214
"2014-01-23",112.110001,112.379997,111.309998,111.849998,1290900,93.604485
"2014-01-24",111.160004,112.019997,110.870003,111.269997,1298500,93.119118
"2014-01-27",111.160004,112.230003,110.610001,110.660004,1885800,92.608612
"2014-01-28",110.980003,111.349998,110.25,111.25,986100,93.102356
"2014-01-29",110.43,112.669998,110.279999,111.690002,1452100,93.470589
"2014-01-30",112.190002,113.029999,111.760002,112.800003,692100,94.399521
"2014-01-31",111.239998,112.279999,111.230003,111.510002,840300,93.319954
"2014-02-03",111.360001,111.830002,109.160004,109.300003,1396700,91.470428
"2014-02-04",110.099998,111.07,109.459999,110.839996,1261300,92.759232
"2014-02-05",110.589996,111.900002,110.459999,111.349998,683200,93.186028
"2014-02-06",111.5,112.489998,111.349998,112.419998,567100,94.08149
"2014-02-07",112.809998,113.839996,112.410004,113,764900,94.566872
"2014-02-10",112.860001,113.349998,112.190002,112.940002,537100,94.516655
"2014-02-11",112.910004,114.260002,112.400002,113.989998,565500,95.395409
"2014-02-12",113.879997,114.790001,112.870003,113.190002,942200,94.725914
"2014-02-13",112.589996,113.540001,111.699997,113.360001,822800,94.868156
"2014-02-14",113.440002,114.129997,113.440002,114.059998,343600,95.453987
"2014-02-18",114.309998,114.699997,113.519997,113.730003,384300,95.177818
"2014-02-19",113.919998,114.239998,112.129997,112.239998,942100,93.930862
"2014-02-20",112.449997,113.099998,111.300003,112.43,710100,94.089859
"2014-02-21",112.389999,113.75,112.230003,113.510002,770200,94.993698
"2014-02-24",113.389999,115.550003,113.050003,114.900002,724000,96.15696
"2014-02-25",114.690002,115.040001,113.989998,114.489998,750800,95.813812
"2014-02-26",114.690002,116.269997,113.809998,115.720001,658800,96.843201
"2014-02-27",115.010002,115.68,113.989998,115.68,791600,97.398903
"2014-02-28",115.739998,117.720001,115.620003,116.589996,813700,98.165062
"2014-03-03",115.449997,115.959999,114.769997,115.68,532400,97.398903
"2014-03-04",116.389999,117.980003,116.389999,117.839996,702400,99.217552
"2014-03-05",117.650002,117.739998,116.919998,117.360001,687000,98.813393
"2014-03-06",117.730003,119.300003,117.730003,118.910004,730700,100.118446
"2014-03-07",119.940002,120.660004,118.709999,119.379997,968700,100.514175
"2014-03-10",119.059998,119.93,119,119.349998,590900,100.48893
"2014-03-11",119.379997,119.5,117.330002,118.190002,901100,99.51223
"2014-03-12",117.709999,118.440002,117.209999,118.360001,566300,99.65538
"2014-03-13",118.860001,119,116.879997,117.300003,700600,98.762871
"2014-03-14",117.010002,118.18,116.919998,117.43,658400,98.872337
"2014-03-17",117.849998,118.290001,117.120003,117.709999,576300,99.108101
"2014-03-18",118.209999,118.379997,117.419998,118.019997,485400,99.369095
"2014-03-19",118.040001,119.349998,117.410004,118.269997,761500,99.579613
"2014-03-20",117.889999,121.07,117.470001,120.959999,1175100,101.844498
"2014-03-21",121.839996,123.040001,120.860001,121.129997,1404100,101.987602
"2014-03-24",121.389999,122.550003,120.43,121.050003,825300,101.920265
"2014-03-25",121.470001,121.760002,120.419998,121.169998,628200,102.021301
"2014-03-26",121.599998,122.129997,120.919998,120.980003,679500,101.86132
"2014-03-27",120.769997,121.300003,119.440002,119.559998,1052700,100.665733
"2014-03-28",120,120.970001,119.519997,120.440002,672700,101.406654
"2014-03-31",120.980003,121.489998,120.580002,121.300003,680800,102.13076
"2014-04-01",121.800003,121.910004,120.68,121.769997,621000,102.526482
"2014-04-02",121.959999,121.959999,120.919998,121.239998,600400,102.080246
"2014-04-03",121.300003,121.910004,120.900002,121.839996,541400,102.585419
"2014-04-04",122.040001,122.860001,120.489998,120.550003,566300,101.499268
"2014-04-07",120.540001,120.589996,119.400002,119.900002,650700,100.952003
"2014-04-08",119.860001,121.260002,119.269997,120.970001,1259800,101.852898
"2014-04-09",121.279999,121.790001,120.639999,121.349998,734100,102.172859
"2014-04-10",121.330002,121.489998,118.440002,118.459999,1124100,99.739578
"2014-04-11",117.489998,118.889999,116.099998,118.220001,1196900,99.537491
"2014-04-14",119.400002,122.199997,119.07,120.849998,1296500,101.751862
"2014-04-15",121.150002,122.040001,119.059998,120.389999,1170100,101.364555
"2014-04-16",120.82,121.830002,120.639999,121.639999,795500,102.417015
"2014-04-17",121.5,121.93,120.800003,121.540001,700600,102.332832
"2014-04-21",121.540001,122.18,120.800003,121.169998,547700,102.021301
"2014-04-22",121.050003,122.690002,120.559998,121.949997,538600,102.678047
"2014-04-23",121.93,123.059998,121.389999,122.989998,649800,103.553658
"2014-04-24",124,124.160004,122.400002,122.910004,878800,103.486343
"2014-04-25",122.910004,122.910004,121.720001,122.239998,602800,102.922188
"2014-04-28",122.629997,122.760002,120.900002,121.889999,888300,102.627525
"2014-04-29",122.209999,123,121.459999,121.610001,521300,102.391762
"2014-04-30",121.510002,122.110001,121.019997,122.010002,673700,102.728531
"2014-05-01",122.230003,122.43,121.18,121.489998,557000,102.290741
"2014-05-02",121.760002,122.980003,121.129997,121.800003,436800,102.551758
"2014-05-05",121.309998,121.589996,120.720001,121.449997,559100,102.25705
"2014-05-06",121.110001,121.300003,119.290001,119.410004,596100,100.539421
"2014-05-07",119.889999,120.970001,119.529999,120.910004,674500,101.802368
"2014-05-08",120.849998,121.589996,120.379997,120.919998,531700,101.810806
"2014-05-09",120.879997,121.440002,119.870003,121.370003,754200,102.189705
"2014-05-12",123.300003,123.440002,121.660004,123.050003,777200,103.604187
"2014-05-13",123,123,121.82,121.970001,580000,102.694885
"2014-05-14",122.099998,122.099998,119.629997,119.800003,513000,100.867798
"2014-05-15",119,119.419998,117.150002,118.720001,744500,99.958473
"2014-05-16",118.620003,119.139999,117.75,118.559998,797100,99.823784
"2014-05-19",118.139999,120.269997,118.139999,120.110001,765700,101.128815
"2014-05-20",120.050003,120.129997,118.660004,119.389999,575800,100.522591
"2014-05-21",119.589996,120.540001,119.160004,120.050003,426300,101.0783
"2014-05-22",120.040001,120.769997,119.889999,120.769997,868800,101.684479
"2014-05-23",120.559998,121.269997,120.190002,121.169998,361900,102.021301
"2014-05-27",121.650002,122.489998,121.099998,121.449997,415200,102.25705
"2014-05-28",121.629997,122.169998,120.790001,122.110001,700900,102.812744
"2014-05-29",121,121.419998,120.080002,120.639999,996700,102.16069
"2014-05-30",120.300003,122.160004,120.300003,121.370003,1127500,102.778877
"2014-06-02",121.389999,121.599998,120.309998,121.449997,793500,102.846626
"2014-06-03",121.169998,122.709999,121.169998,122.290001,684700,103.557953
"2014-06-04",121.949997,122.629997,121.68,122.010002,507300,103.320831
"2014-06-05",122.220001,123.269997,121.629997,123.239998,499500,104.362442
"2014-06-06",123.57,124.400002,123.089996,123.730003,507500,104.777367
"2014-06-09",123.660004,125.610001,123.169998,125.610001,959300,106.3694
"2014-06-10",125.139999,125.900002,124.669998,124.690002,708100,105.590317
"2014-06-11",124.419998,124.480003,123.379997,123.620003,798400,104.684219
"2014-06-12",123.519997,124.029999,122.839996,122.900002,689300,104.074509
"2014-06-13",123.279999,124.089996,122.519997,122.669998,981000,103.879738
"2014-06-16",122.510002,122.620003,121.860001,121.940002,884700,103.261551
"2014-06-17",121.82,124.050003,121.82,123.68,670800,104.735046
"2014-06-18",123.650002,124.129997,122.660004,123.889999,539300,104.912857
"2014-06-19",123.919998,123.919998,122.779999,123.620003,618800,104.684219
"2014-06-20",124.330002,125.209999,124.139999,124.730003,1156400,105.624199
"2014-06-23",124.800003,124.989998,123.940002,124.230003,781600,105.200798
"2014-06-24",123.940002,124.889999,123.330002,123.529999,886700,104.607986
"2014-06-25",123.099998,124.389999,122.349998,124.169998,985400,105.149979
"2014-06-26",123.860001,124.239998,122.970001,123.82,497900,104.853607
"2014-06-27",123.449997,124.419998,123,124.120003,573700,105.107651
"2014-06-30",124.190002,124.43,123.5,124.050003,667900,105.04837
"2014-07-01",124.550003,125.699997,124.190002,124.970001,636000,105.827438
"2014-07-02",124.779999,125.209999,123.629997,123.830002,603200,104.862061
"2014-07-03",124.199997,125.139999,124.029999,124.940002,388100,105.802055
"2014-07-07",124.580002,124.93,124.040001,124.650002,543200,105.556442
"2014-07-08",124.279999,124.669998,123.019997,123.279999,479500,104.396301
"2014-07-09",123.620003,124.169998,122.730003,122.82,591200,104.006767
"2014-07-10",121.5,122.169998,120.970001,121.690002,672900,103.04985
"2014-07-11",121.360001,122.050003,120.68,122.010002,553600,103.320831
"2014-07-14",123.25,123.300003,121.589996,121.629997,419900,102.999039
"2014-07-15",122.239998,123.349998,121.910004,123.169998,558200,104.303154
"2014-07-16",123.279999,123.529999,121.610001,122.260002,899500,103.532547
"2014-07-17",122.809998,123.919998,121.589996,121.910004,1108500,103.23616
"2014-07-18",122.830002,122.830002,121.370003,122.059998,660500,103.363159
"2014-07-21",122.099998,122.459999,121.389999,122.449997,501900,103.693443
"2014-07-22",122.589996,123.730003,122.279999,122.309998,771600,103.57489
"2014-07-23",122.18,122.68,121.639999,122.470001,452300,103.710373
"2014-07-24",122.760002,123.800003,122.449997,123.57,743600,104.641891
"2014-07-25",123.269997,124.480003,123.269997,124.199997,591800,105.1754
"2014-07-28",123.769997,123.949997,122.309998,122.68,496400,103.888222
"2014-07-29",122.510002,123.18,122.230003,122.230003,423300,103.507141
"2014-07-30",122.879997,123.339996,121.830002,122.709999,444300,103.91362
"2014-07-31",122.220001,122.5,121.190002,121.5,857400,102.888954
"2014-08-01",121,121.730003,119.449997,119.910004,605700,101.542526
"2014-08-04",120.269997,120.330002,118.949997,120.129997,445000,101.728828
"2014-08-05",119.5,120.889999,119.260002,119.790001,491000,101.440926
"2014-08-06",119.639999,120.839996,119.620003,120.029999,322100,101.644135
"2014-08-07",120.099998,120.370003,118.559998,118.82,481500,100.619469
"2014-08-08",118.800003,119.940002,118.510002,119.900002,390700,101.53405
"2014-08-11",120,120.07,119.470001,119.580002,357400,101.263054
"2014-08-12",119.489998,119.910004,119.07,119.5,461000,101.195313
"2014-08-13",119.949997,120.529999,119.440002,120.230003,534100,101.813515
"2014-08-14",120.209999,120.650002,119.900002,120.099998,283800,101.7034
"2014-08-15",120.349998,120.959999,119.099998,119.959999,480000,101.584862
"2014-08-18",120.440002,121.400002,120.220001,121.07,309800,102.524818
"2014-08-19",121.400002,121.980003,121.099998,121.400002,313200,102.804276
"2014-08-20",121,121.540001,120.589996,121.400002,353200,102.804276
"2014-08-21",121.510002,123.519997,121.309998,123.290001,543600,104.404785
"2014-08-22",122.879997,123.580002,122.550003,122.669998,394100,103.879738
"2014-08-25",123.139999,124.279999,122.919998,123.800003,690600,104.836655
"2014-08-26",123.669998,124.360001,123.669998,124.18,666300,105.158455
"2014-08-27",124.5,124.5,123.629997,123.779999,453200,104.81971
"2014-08-28",122.660004,123.019997,121.879997,122.660004,326500,104.462021
"2014-08-29",122.68,123.690002,122.580002,123.629997,359800,105.288109
"2014-09-02",124,124.449997,123.230003,124.410004,409800,105.952393
"2014-09-03",124.449997,124.760002,123.370003,123.589996,396200,105.254044
"2014-09-04",123.599998,124.989998,123.339996,124.089996,355300,105.679871
