"dates","GL.Open","GL.High","GL.Low","GL.Close","GL.Volume","GL.Adjusted"
"2011-07-07",28.953333,29.139999,28.9,29.120001,1142250,26.653364
"2011-07-08",28.76,28.813334,28.58,28.780001,1018500,26.342163
"2011-07-11",28.120001,28.253332,27.799999,27.860001,1921950,25.500092
"2011-07-12",27.726667,28.126667,27.726667,27.780001,1751700,25.426865
"2011-07-13",27.873333,28.24,27.733334,27.833332,1400400,25.475685
"2011-07-14",28.006666,28.126667,27.6,27.693333,1369350,25.347548
"2011-07-15",27.893333,28.113333,27.413334,27.58,1240050,25.243805
"2011-07-18",27.379999,27.6,27,27.266666,1672200,24.957014
"2011-07-19",27.486668,27.639999,27.266666,27.6,770250,25.262117
"2011-07-20",27.666668,27.799999,27.446667,27.639999,714900,25.298721
"2011-07-21",27.873333,28.32,27.84,28.126667,1001550,25.744167
"2011-07-22",28.126667,28.153334,27.826668,27.973333,512550,25.603825
"2011-07-25",27.673332,27.866667,27.646667,27.746668,970650,25.396351
"2011-07-26",27.693333,27.766666,27.386667,27.433332,980400,25.109564
"2011-07-27",27.426666,27.639999,26.76,26.793333,1569600,24.523773
"2011-07-28",27.533333,28.606667,27.139999,27.273333,2316300,24.963114
"2011-07-29",27.18,27.353333,26.879999,26.926666,1740750,24.645813
"2011-08-01",27.246668,27.246668,26.466667,26.646667,1514700,24.389534
"2011-08-02",26.459999,26.686666,25.886667,25.886667,1511700,23.693913
"2011-08-03",25.926666,26.193333,25.459999,25.973333,1734000,23.773239
"2011-08-04",25.646667,25.860001,24.706667,24.780001,2266050,22.680986
"2011-08-05",25.093332,25.16,23.833332,24.406668,2202450,22.339272
"2011-08-08",23.733334,24.08,22.1,22.120001,4530000,20.246304
"2011-08-09",22.5,23.773333,21.846666,23.753332,4378950,21.741287
"2011-08-10",23.246668,23.48,22.333332,22.373333,4514400,20.478178
"2011-08-11",22.52,24.713333,22.506666,24.293333,4351200,22.235544
"2011-08-12",24.306667,24.833332,23.946667,24.1,2557650,22.05859
"2011-08-15",24.273333,24.566668,24.193333,24.566668,2526750,22.485722
"2011-08-16",24.246668,24.6,23.953333,24.106667,2470800,22.064682
"2011-08-17",24.226667,24.42,23.9,24.200001,3204300,22.150112
"2011-08-18",23.453333,23.893333,23.333332,23.546667,3418650,21.55212
"2011-08-19",23.266666,24.166668,23.200001,23.493334,2658450,21.503305
"2011-08-22",24.086666,24.113333,23.373333,23.586666,2164050,21.588734
"2011-08-23",23.613333,24.440001,23.433332,24.406668,2223000,22.339272
"2011-08-24",24.533333,24.973333,24.213333,24.959999,1545450,22.845734
"2011-08-25",25.113333,25.360001,23.973333,24.219999,1803900,22.168419
"2011-08-26",24.026667,24.486668,23.513332,24.353333,2012100,22.290453
"2011-08-29",24.766666,25.360001,24.693333,25.306667,1150500,23.163038
"2011-08-30",25.139999,25.366667,24.633333,25.18,1499550,23.047108
"2011-08-31",25.360001,25.713333,25.133333,25.473333,2166000,23.31559
"2011-09-01",25.42,25.486668,24.673332,24.68,2191500,22.589457
"2011-09-02",24.120001,24.473333,23.913334,23.913334,1244550,21.887732
"2011-09-06",23.206667,23.593332,22.879999,23.540001,2746050,21.546026
"2011-09-07",24.02,24.866667,23.966667,24.833332,1290300,22.729803
"2011-09-08",24.453333,24.799999,24.32,24.373333,1199550,22.308764
"2011-09-09",24.153334,24.313334,23.593332,23.826668,1640550,21.808405
"2011-09-12",23.446667,24.146667,23.366667,24.139999,1789500,22.095198
"2011-09-13",24.226667,24.546667,24.006666,24.313334,1132350,22.253849
"2011-09-14",24.406668,24.746668,23.846666,24.473333,1305600,22.400291
"2011-09-15",24.733334,24.780001,24.379999,24.6,1870350,22.516237
"2011-09-16",24.733334,25.093332,24.546667,24.780001,2369400,22.680986
"2011-09-19",24.200001,24.406668,23.879999,24.18,1117050,22.131809
"2011-09-20",24.200001,24.493334,23.959999,23.986668,1358250,21.954855
"2011-09-21",23.986668,24.106667,22.873333,22.879999,1824600,20.941923
"2011-09-22",22.286667,23.053333,22.08,22.959999,4349850,21.015152
"2011-09-23",22.786667,23.24,22.686666,22.873333,2031600,20.93582
"2011-09-26",23.206667,23.546667,22.946667,23.5,2237700,21.509405
"2011-09-27",24.086666,24.246668,23.526667,23.686666,1879050,21.680262
"2011-09-28",23.793333,23.860001,23.033333,23.033333,1923000,21.082273
"2011-09-29",23.653334,23.886667,23.26,23.853333,2268000,21.832809
"2011-09-30",23.406668,23.719999,23.226667,23.24,1535550,21.271435
"2011-10-03",23.133333,23.666668,22.446667,22.48,2421150,20.575806
"2011-10-04",22.406668,23.18,21.966667,23.113333,3450000,21.155499
"2011-10-05",23.033333,23.853333,22.92,23.746668,2173800,21.810667
"2011-10-06",23.673332,24.48,23.293333,24.379999,2429700,22.392374
"2011-10-07",24.5,24.646667,23.780001,23.799999,2408100,21.859655
"2011-10-10",24.413334,24.986668,24.346666,24.973333,1746750,22.93733
"2011-10-11",24.66,25.18,24.593332,24.846666,1372950,22.820988
"2011-10-12",25.146667,25.646667,25.006666,25.366667,1543200,23.298597
"2011-10-13",25.02,25.120001,24.440001,25.006666,2231250,22.967941
"2011-10-14",25.42,25.76,25.106667,25.666668,1650750,23.574142
"2011-10-17",25.406668,25.48,25.073334,25.106667,2062200,23.059799
"2011-10-18",25.226667,26.146667,24.82,25.98,2565450,23.861927
"2011-10-19",25.933332,26.186666,25.113333,25.186666,2520900,23.133268
"2011-10-20",25.193333,26,25.133333,25.92,1893600,23.80682
"2011-10-21",26.253332,26.733334,26.013332,26.533333,2416650,24.37015
"2011-10-24",26.033333,27.040001,26.033333,26.906668,1677900,24.713049
"2011-10-25",26.700001,26.719999,25.926666,25.986668,1633500,23.868046
"2011-10-26",26.440001,26.74,25.799999,26.533333,2149050,24.37015
"2011-10-27",27.66,28.133333,26.813334,27.219999,4157700,25.000834
"2011-10-28",27.126667,27.773333,26.993334,27.713333,2819550,25.453951
"2011-10-31",27.266666,27.973333,27.166668,27.286667,3804000,25.062069
"2011-11-01",26.266666,27.106667,26.053333,26.313334,4220700,24.168085
"2011-11-02",26.906668,27.546667,26.793333,27.4,2329800,25.166159
"2011-11-03",27.639999,27.76,27.026667,27.673332,2214000,25.417206
"2011-11-04",27.333332,27.826668,27.126667,27.733334,1917750,25.472315
"2011-11-07",27.646667,28.18,27.540001,28.139999,2414400,25.845825
"2011-11-08",28.293333,28.433332,27.566668,28.4,2657700,26.084635
"2011-11-09",27.620001,27.906668,27.266666,27.32,2184600,25.092676
"2011-11-10",27.753332,27.986668,27.433332,27.780001,2156850,25.515175
"2011-11-11",28.186666,28.559999,28.013332,28.226667,1949250,25.925436
"2011-11-14",28.02,28.366667,27.866667,28.166668,1823700,25.870319
"2011-11-15",28.006666,28.693333,27.926666,28.459999,1888350,26.139736
"2011-11-16",28.153334,28.486668,27.879999,27.906668,2220750,25.631525
"2011-11-17",27.906668,28.24,27.566668,27.706667,2897400,25.447826
"2011-11-18",28.059999,28.133333,27.666668,28.040001,2194500,25.753981
"2011-11-21",27.66,27.74,27.206667,27.559999,1921050,25.313114
"2011-11-22",27.593332,27.846666,27.433332,27.52,1805400,25.276373
"2011-11-23",27.200001,27.200001,26.459999,26.533333,2200800,24.37015
"2011-11-25",26.526667,27.066668,26.413334,26.453333,1121100,24.296675
"2011-11-28",27.273333,27.5,27.033333,27.299999,1761150,25.07431
"2011-11-29",27.42,27.646667,27.126667,27.386667,2038800,25.153912
"2011-11-30",28.353333,28.5,27.853333,28.393333,3657450,26.07851
"2011-12-01",28.266666,28.513332,28.059999,28.379999,1986900,26.066259
"2011-12-02",28.713333,29.066668,28.333332,28.413334,1773000,26.096884
"2011-12-05",28.799999,29.006666,28.386667,28.76,2048400,26.415281
"2011-12-06",28.799999,29.34,28.646667,29.16,1980450,26.782669
"2011-12-07",28.853333,29.139999,28.366667,29.040001,2079300,26.672462
"2011-12-08",28.746668,28.786667,28.16,28.213333,1673850,25.913185
"2011-12-09",28.440001,28.853333,28.379999,28.773333,1251000,26.427528
"2011-12-12",28.373333,28.833332,28.306667,28.666668,2596050,26.329561
"2011-12-13",28.766666,28.860001,27.766666,27.959999,2201100,25.680504
"2011-12-14",27.879999,28.353333,27.793333,28.200001,2043450,25.900942
"2011-12-15",28.52,28.533333,28.193333,28.233334,1334550,25.931551
"2011-12-16",28.433332,28.473333,27.806667,28.093332,2441850,25.802965
"2011-12-19",28.573334,28.753332,27.706667,27.74,2347050,25.478439
"2011-12-20",28.18,28.473333,28.013332,28.306667,4026750,25.998913
"2011-12-21",28.306667,28.546667,28.219999,28.406668,3116850,26.090757
"2011-12-22",28.586666,28.806667,28.486668,28.666668,1373250,26.329561
"2011-12-23",28.860001,29.066668,28.76,29.006666,871650,26.641848
"2011-12-27",28.993334,29.226667,28.946667,28.959999,712800,26.598974
"2011-12-28",28.940001,29,28.526667,28.533333,1152300,26.207096
"2011-12-29",28.746668,29.273333,28.633333,29.113333,1135050,26.739813
"2011-12-30",29.153334,29.200001,28.926666,28.926666,763200,26.568359
"2012-01-03",29.486668,29.886667,29.093332,29.16,1912200,26.782669
"2012-01-04",29.059999,29.1,28.68,28.966667,1235400,26.678295
"2012-01-05",28.793333,29.4,28.459999,29.32,1914900,27.003708
"2012-01-06",29.333332,29.386667,28.940001,28.973333,1963650,26.684427
"2012-01-09",28.940001,29.066668,28.766666,28.906668,1013400,26.623028
"2012-01-10",29.286667,29.4,29.093332,29.26,1869300,26.948448
"2012-01-11",29.093332,29.379999,29,29.280001,2394900,26.966873
"2012-01-12",29.346666,29.413334,29.126667,29.406668,1581300,27.083532
"2012-01-13",29.106667,29.366667,28.806667,29.306667,1135500,26.991428
"2012-01-17",29.386667,29.700001,29.206667,29.273333,1058700,26.960733
"2012-01-18",29.306667,29.719999,29.153334,29.700001,1563300,27.353689
"2012-01-19",29.666668,29.986668,29.5,29.92,2121150,27.556309
"2012-01-20",29.886667,30.426666,29.84,30.213333,1992300,27.826469
"2012-01-23",30.226667,30.626667,30.219999,30.326668,1467450,27.930851
"2012-01-24",30.093332,30.4,29.966667,30.233334,1631700,27.844889
"2012-01-25",30.126667,30.366667,29.959999,30.34,1228650,27.94313
"2012-01-26",30.446667,30.473333,29.886667,30,1822050,27.629992
"2012-01-27",29.853333,30.726667,29.813334,30.5,1994250,28.09049
"2012-01-30",30.146667,30.306667,29.706667,30.08,2002350,27.703671
"2012-01-31",30.193333,30.526667,30.173332,30.446667,1720650,28.041374
"2012-02-01",30.733334,31.059999,30.5,30.833332,1964250,28.397488
"2012-02-02",30.9,31.226667,30.686666,31.153334,1520400,28.692219
"2012-02-03",31.440001,31.780001,31.34,31.780001,1263450,29.269373
"2012-02-06",31.606667,31.666668,31.213333,31.573334,1435200,29.079035
"2012-02-07",31.333332,32,31.233334,31.493334,1423350,29.005352
"2012-02-08",31.453333,31.719999,31.213333,31.440001,1813050,28.956234
"2012-02-09",31.513332,31.586666,30.879999,31.113333,2088450,28.655365
"2012-02-10",30.9,31.540001,30.84,31.466667,1563600,28.980789
"2012-02-13",31.646667,32.119999,31.6,32.013332,1889850,29.484274
"2012-02-14",31.853333,32.113335,31.686666,32.066666,1985100,29.533394
"2012-02-15",32.18,32.346668,31.786667,31.826668,1920750,29.312347
"2012-02-16",31.826668,32.466667,31.753332,32.439999,1305000,29.877228
"2012-02-17",32.540001,32.580002,32.293331,32.48,1419750,29.914068
"2012-02-21",32.613335,32.926666,32.459999,32.726665,1480650,30.141253
"2012-02-22",32.66,32.793331,32.32,32.48,1152300,29.914068
"2012-02-23",32.439999,32.580002,32.32,32.52,851250,29.950916
"2012-02-24",32.580002,32.766666,32.333332,32.533333,749100,29.963184
"2012-02-27",32.433334,32.540001,31.973333,32.406666,1513200,29.846535
"2012-02-28",32.52,32.646667,32.273335,32.493332,1126350,29.926352
"2012-02-29",32.599998,32.799999,32.266666,32.293331,1312950,29.742147
"2012-03-01",32.326668,32.733334,32.299999,32.446667,1341600,29.883369
"2012-03-02",32.386665,32.613335,32.313332,32.373333,780600,29.815828
"2012-03-05",32.286667,32.82,32.253334,32.793331,1115250,30.202652
"2012-03-06",32.373333,32.446667,32.093334,32.119999,1307700,29.582504
"2012-03-07",32.133331,32.259998,32.033333,32.200001,857250,29.656185
"2012-03-08",32.426666,32.566666,32.119999,32.333332,919500,29.77899
"2012-03-09",32.299999,32.666668,32.259998,32.513332,757650,29.944773
"2012-03-12",32.599998,32.599998,32.313332,32.380001,1011000,29.821981
"2012-03-13",32.526669,33.006668,32.393333,32.98,1500750,30.374565
"2012-03-14",32.926666,33.200001,32.799999,33.060001,1149900,30.448252
"2012-03-15",33.033333,33.639999,33,33.619999,1318950,30.964005
"2012-03-16",33.779999,34,33.439999,33.700001,2623650,31.037699
"2012-03-19",33.619999,33.82,33.433334,33.540001,870750,30.890335
"2012-03-20",33.34,33.693333,33.166668,33.593334,1022100,30.939455
"2012-03-21",33.693333,33.799999,33.333332,33.386665,874350,30.749113
"2012-03-22",33.186668,33.246666,32.873333,32.953335,880500,30.350008
"2012-03-23",32.966667,33.139999,32.833332,33.040001,930150,30.429832
"2012-03-26",33.266666,33.759998,33.266666,33.666668,1377300,31.006987
"2012-03-27",33.693333,33.813332,33.513332,33.546665,1050000,30.896469
"2012-03-28",33.513332,33.599998,33.193333,33.486668,918600,30.841215
"2012-03-29",33.259998,33.306667,32.846668,33.093334,1038600,30.478956
"2012-03-30",33.306667,33.360001,33.02,33.233334,1502550,30.607893
"2012-04-02",33.186668,33.693333,33.086666,33.473331,1325700,30.828915
"2012-04-03",33.366669,33.439999,32.919998,33.266666,1025400,30.730404
"2012-04-04",32.900002,32.98,32.759998,32.806667,1179300,30.305471
"2012-04-05",32.693333,32.866669,32.593334,32.720001,870150,30.225407
"2012-04-09",32.226665,32.459999,32.099998,32.246666,1360050,29.788158
"2012-04-10",32.166668,32.240002,31.866667,31.986668,1750500,29.547983
"2012-04-11",32.386665,32.546665,32.259998,32.426666,1191450,29.954435
"2012-04-12",32.426666,32.880001,32.273335,32.853333,1406700,30.348572
"2012-04-13",32.726665,32.753334,32.353333,32.353333,1020450,29.886698
"2012-04-16",32.580002,32.653332,32.220001,32.506668,1114050,30.028345
"2012-04-17",32.653332,33.126667,32.633331,33.02,941400,30.502529
"2012-04-18",32.860001,33.02,32.639999,32.846668,720600,30.342422
"2012-04-19",32.946667,33.006668,32.240002,32.419998,1353750,29.948278
"2012-04-20",32.506668,32.806667,32.393333,32.419998,762600,29.948278
"2012-04-23",32.066666,32.259998,31.933332,32.206669,877650,29.751211
"2012-04-24",32.253334,32.653332,32.133331,32.593334,920550,30.108397
"2012-04-25",31.940001,32.433334,31.353333,32.026669,3334200,29.584936
"2012-04-26",32.446667,32.633331,31.799999,32.433334,2197350,29.960596
"2012-04-27",32.580002,32.833332,32.493332,32.726665,2218650,30.231571
"2012-04-30",32.653332,32.726665,32.333332,32.473331,1728000,29.997549
"2012-05-01",32.486668,33.146667,32.486668,32.626667,1813200,30.139196
"2012-05-02",32.48,32.546665,32.013332,32.453335,1418850,29.979073
"2012-05-03",32.386665,32.506668,32.093334,32.18,1346700,29.726578
"2012-05-04",32,32.086666,31.673332,31.706667,1213200,29.289326
"2012-05-07",31.586666,32.006668,31.58,31.906668,1055250,29.474085
"2012-05-08",31.666668,32.193333,31.573334,32.119999,1813650,29.67115
"2012-05-09",31.793333,32.080002,31.593332,31.74,1557150,29.320124
"2012-05-10",32.099998,32.326668,31.940001,31.993334,1414800,29.554144
"2012-05-11",31.700001,32.32,31.586666,32.139999,1292400,29.689625
"2012-05-14",31.746668,31.993334,31.433332,31.74,1606950,29.320124
"2012-05-15",31.719999,31.746668,31.280001,31.326668,866850,28.938309
"2012-05-16",31.533333,31.573334,30.9,30.9,1368300,28.544165
"2012-05-17",30.92,31.02,30.473333,30.5,1292700,28.174664
"2012-05-18",30.653334,30.846666,30.253332,30.333332,1470450,28.0207
"2012-05-21",30.333332,30.799999,30.106667,30.780001,1295250,28.433315
"2012-05-22",30.793333,31.08,30.620001,30.853333,1274700,28.501059
"2012-05-23",30.639999,31.040001,30.26,30.966667,1587900,28.605753
"2012-05-24",30.826668,31.379999,30.673332,31.379999,1526550,28.987568
"2012-05-25",31.32,31.333332,30.92,30.98,692700,28.618067
"2012-05-29",31.233334,31.333332,30.853333,31.059999,976950,28.691965
"2012-05-30",30.826668,30.866667,30.559999,30.773333,1221750,28.427155
"2012-05-31",30.813334,31.346666,30.533333,31.106667,1948800,28.735075
"2012-06-01",30.593332,30.706667,30.360001,30.373333,1487700,28.057642
"2012-06-04",30.413334,30.58,30.08,30.193333,1353150,27.891378
"2012-06-05",30.059999,30.799999,30.059999,30.673332,1148850,28.334782
"2012-06-06",30.886667,31.453333,30.753332,31.453333,1121850,29.055315
"2012-06-07",31.559999,32.133331,31.446667,31.513332,1118400,29.110743
"2012-06-08",31.34,31.666668,31.219999,31.666668,925200,29.252378
"2012-06-11",31.959999,32,31.526667,31.559999,1623000,29.153847
"2012-06-12",31.613333,31.9,31.533333,31.893333,1622400,29.461765
"2012-06-13",31.799999,32.006668,31.466667,31.546667,899250,29.141525
"2012-06-14",31.620001,32.139999,31.620001,31.986668,870900,29.547983
"2012-06-15",32.173332,32.286667,31.953333,32.213333,1611300,29.757368
"2012-06-18",32.126667,32.939999,32.013332,32.84,2011650,30.336258
"2012-06-19",33.006668,33.393333,32.966667,33.213333,1417650,30.681128
"2012-06-20",33.16,33.386665,32.813332,33.040001,1108950,30.521009
"2012-06-21",33.139999,33.246666,32.386665,32.446667,1016100,29.972914
"2012-06-22",32.653332,32.733334,32.426666,32.52,1142100,30.040653
"2012-06-25",32.213333,32.313332,31.893333,32.220001,935400,29.763529
"2012-06-26",32.266666,32.560001,32.106667,32.426666,891750,29.954435
"2012-06-27",32.526669,33.040001,32.306667,32.933334,1147050,30.422472
"2012-06-28",32.646667,33.086666,32.400002,33.066666,1102200,30.545649
"2012-06-29",33.799999,33.853333,33.373333,33.700001,1445100,31.130709
"2012-07-02",33.900002,33.966667,33.566666,33.826668,946500,31.247698
"2012-07-03",33.726665,34.253334,33.613335,34.240002,325800,31.723312
"2012-07-05",34.040001,34.32,33.860001,34.139999,1064850,31.630655
"2012-07-06",33.826668,34.033333,33.646667,33.926666,664200,31.433008
"2012-07-09",33.919998,33.98,33.686668,33.866669,822600,31.377413
"2012-07-10",34,34.226665,33.66,33.779999,573300,31.297113
"2012-07-11",33.860001,34.16,33.686668,34.046665,674250,31.544182
"2012-07-12",33.846668,33.986668,33.580002,33.826668,694500,31.340351
"2012-07-13",33.959999,34.599998,33.933334,34.599998,577500,32.056839
"2012-07-16",34.593334,34.66,34.266666,34.326668,724050,31.8036
"2012-07-17",34.446667,34.446667,33.946667,34.386665,988200,31.85918
"2012-07-18",34.266666,34.646667,34.259998,34.586666,943650,32.044491
"2012-07-19",34.619999,34.666668,34.353333,34.386665,870000,31.85918
"2012-07-20",34.16,34.333332,34.066666,34.126667,923100,31.618294
"2012-07-23",33.733334,34.066666,33.506668,33.880001,664200,31.389761
"2012-07-24",33.926666,33.926666,33.439999,33.613335,1053900,31.142704
"2012-07-25",33.82,33.82,33.113335,33.580002,2086050,31.111813
"2012-07-26",33.666668,33.666668,32.153332,32.733334,3138600,30.327374
"2012-07-27",33.046665,33.493332,32.846668,33.34,1576050,30.889458
"2012-07-30",33.293331,33.493332,33.226665,33.360001,934800,30.907991
"2012-07-31",33.380001,33.619999,33.066666,33.166668,954300,30.728865
"2012-08-01",33.226665,33.486668,32.933334,33.099998,1002000,30.667086
"2012-08-02",32.926666,33.946667,32.900002,33.593334,1682700,31.124165
"2012-08-03",34.046665,34.513332,33.946667,34.240002,1632750,31.723312
"2012-08-06",34.306667,34.533333,34.233334,34.246666,645600,31.729473
"2012-08-07",34.373333,34.513332,34.200001,34.246666,882600,31.729473
"2012-08-08",34.073334,34.16,33.693333,33.806667,1909050,31.321821
"2012-08-09",33.720001,33.873333,33.099998,33.200001,1943250,30.759741
"2012-08-10",33.16,33.613335,32.933334,33.540001,1486050,31.074749
"2012-08-13",33.453335,33.706669,33.273335,33.653332,1250700,31.179756
"2012-08-14",33.779999,33.919998,33.466667,33.546665,714150,31.080923
"2012-08-15",33.540001,33.726665,33.473331,33.686668,645450,31.210646
"2012-08-16",33.666668,34,33.52,33.939999,570300,31.445354
"2012-08-17",33.853333,34.093334,33.82,34.073334,563550,31.568893
"2012-08-20",33.993332,34.126667,33.873333,34.046665,667950,31.544182
"2012-08-21",34.220001,34.273335,33.740002,33.766666,943050,31.284763
"2012-08-22",33.653332,33.866669,33.433334,33.713333,969150,31.235342
"2012-08-23",33.633331,33.759998,33.446667,33.646667,849750,31.173578
"2012-08-24",33.560001,34.026669,33.473331,33.959999,930450,31.463884
"2012-08-27",34.053333,34.173332,33.98,34.080002,777150,31.575077
"2012-08-28",33.946667,34.206669,33.833332,33.986668,816450,31.488592
"2012-08-29",34.033333,34.173332,33.966667,34.066666,910650,31.562712
"2012-08-30",33.973331,34.046665,33.866669,33.886665,824850,31.395939
"2012-08-31",34.080002,34.453335,33.946667,34.119999,908700,31.61212
"2012-09-04",34.119999,34.446667,34.060001,34.34,888450,31.815948
"2012-09-05",34.453335,34.533333,34.253334,34.380001,897000,31.85301
"2012-09-06",34.486668,34.779999,34.419998,34.759998,816450,32.205074
"2012-09-07",34.893333,34.966667,34.68,34.846668,727950,32.285378
"2012-09-10",34.779999,34.853333,34.593334,34.593334,799200,32.050667
"2012-09-11",34.540001,34.900002,34.439999,34.893333,800850,32.328613
"2012-09-12",34.993332,35.126667,34.633331,34.793331,621900,32.235962
"2012-09-13",34.686668,35.119999,34.619999,35.046665,974850,32.470692
"2012-09-14",35.093334,35.433334,34.966667,35.173332,771000,32.588032
"2012-09-17",35.106667,35.173332,34.746666,34.826668,502650,32.266853
"2012-09-18",34.453335,35.126667,34.453335,34.726665,773100,32.174198
"2012-09-19",34.779999,34.919998,34.686668,34.753334,557250,32.198898
"2012-09-20",34.540001,34.833332,34.513332,34.82,924600,32.260677
"2012-09-21",35.16,35.306667,34.193333,34.613335,1541100,32.069206
"2012-09-24",34.540001,34.799999,34.406666,34.653332,459750,32.106258
"2012-09-25",34.700001,34.853333,34.200001,34.206669,695250,31.692423
"2012-09-26",34.16,34.193333,33.806667,33.880001,834900,31.389761
"2012-09-27",34.099998,34.233334,33.826668,34.099998,639900,31.593597
"2012-09-28",34,34.273335,33.84,34.233334,1097850,31.717129
"2012-10-01",34.293331,34.5,34.080002,34.206669,863550,31.692423
"2012-10-02",34.286667,34.439999,33.740002,34.02,698700,31.519468
"2012-10-03",33.939999,34.139999,33.900002,34.02,706950,31.612391
"2012-10-04",34.193333,34.493332,34.046665,34.459999,472800,32.021259
"2012-10-05",34.66,34.84,34.473331,34.619999,501450,32.169937
"2012-10-08",34.533333,34.586666,34.393333,34.5,231150,32.058434
"2012-10-09",34.400002,34.486668,34.033333,34.060001,451200,31.649563
"2012-10-10",34.026669,34.060001,33.759998,33.913334,919200,31.513273
"2012-10-11",34.113335,34.386665,33.993332,34.146667,543600,31.730108
"2012-10-12",34.133331,34.426666,33.773335,33.846668,544950,31.451334
"2012-10-15",34.02,34.02,33.673332,33.833332,1021350,31.438944
"2012-10-16",33.973331,34.366669,33.866669,34.259998,1504500,31.835415
"2012-10-17",34.439999,34.846668,34.326668,34.726665,668100,32.269051
"2012-10-18",34.779999,34.906666,34.606667,34.626667,1014450,32.176136
"2012-10-19",34.599998,34.639999,33.939999,34.066666,922050,31.655764
"2012-10-22",34.006668,34.240002,33.080002,34.126667,1212450,31.71151
"2012-10-23",33.706669,34.013332,33.613335,33.893333,660900,31.494698
"2012-10-24",33.919998,34.253334,33.799999,33.993332,763050,31.587624
"2012-10-25",33.993332,34.046665,33.259998,33.446667,2052600,31.079651
"2012-10-26",33.486668,33.746666,33.413334,33.639999,1127400,31.259283
"2012-10-31",33.526669,33.740002,33.393333,33.726665,752700,31.339823
"2012-11-01",33.799999,34.026669,33.333332,34,1012500,31.593807
"2012-11-02",34.02,34.333332,33.666668,33.706669,839700,31.321238
"2012-11-05",33.486668,33.853333,33.333332,33.759998,538950,31.370802
"2012-11-06",33.766666,34.166668,33.766666,33.866669,1019250,31.469921
"2012-11-07",33.573334,33.673332,33.099998,33.213333,1405650,30.862818
"2012-11-08",33.119999,33.446667,33.119999,33.18,1261200,30.831839
"2012-11-09",33.073334,33.646667,33.033333,33.48,1353600,31.110615
"2012-11-12",33.506668,33.633331,33.326668,33.373333,1213050,31.011497
"2012-11-13",33.259998,33.733334,33.153332,33.34,1071300,30.980524
"2012-11-14",33.393333,33.573334,32.806667,33.033333,1562400,30.69556
"2012-11-15",33.086666,33.393333,32.873333,33.220001,1078500,30.869011
"2012-11-16",33.166668,33.66,32.733334,33.646667,4140600,31.265486
"2012-11-19",33.946667,34.060001,33.779999,33.946667,744000,31.544254
"2012-11-20",33.860001,34.106667,33.786667,34.106667,525150,31.692936
"2012-11-21",34.200001,34.200001,33.966667,34.153332,431250,31.736301
"2012-11-23",34.333332,34.560001,34.066666,34.560001,426900,32.11417
"2012-11-26",34.299999,34.473331,34.193333,34.466667,656400,32.027447
"2012-11-27",34.413334,34.560001,34.266666,34.386665,951750,31.953108
"2012-11-28",34.273335,34.52,34.153332,34.513332,893100,32.070812
"2012-11-29",34.626667,34.686668,34.413334,34.599998,771150,32.151352
"2012-11-30",34.639999,34.713333,34.48,34.66,1314600,32.207104
"2012-12-03",34.639999,34.773335,34.466667,34.540001,1008150,32.095592
"2012-12-04",34.613335,34.639999,34.400002,34.446667,956250,32.008873
"2012-12-05",34.52,34.700001,34.253334,34.546665,935250,32.101784
"2012-12-06",34.566666,34.593334,34.053333,34.419998,1350000,31.984093
"2012-12-07",34.526669,34.66,34.326668,34.513332,673500,32.070812
"2012-12-10",34.439999,34.826668,34.366669,34.740002,874950,32.281441
"2012-12-11",34.833332,34.860001,34.606667,34.666668,602550,32.213306
"2012-12-12",34.766666,35.133331,34.66,34.726665,624000,32.269051
"2012-12-13",34.686668,34.773335,34.066666,34.093334,1064700,31.680536
"2012-12-14",34.080002,34.119999,33.68,33.720001,775950,31.333635
"2012-12-17",33.846668,34.546665,33.846668,34.540001,1316850,32.095592
"2012-12-18",34.573334,34.580002,34.253334,34.573334,1311300,32.126579
"2012-12-19",34.666668,34.993332,34.560001,34.580002,1528200,32.132771
"2012-12-20",34.599998,35.32,34.586666,35.313332,1118400,32.814201
"2012-12-21",34.959999,35.060001,34.526669,34.740002,1186200,32.281441
"2012-12-24",34.740002,34.98,34.506668,34.733334,502500,32.275253
"2012-12-26",34.799999,34.799999,34.273335,34.400002,553500,31.965502
"2012-12-27",34.439999,34.459999,33.786667,34.093334,920100,31.680536
"2012-12-28",33.906666,34.200001,33.813332,33.973331,756450,31.569033
"2012-12-31",33.986668,34.446667,33.733334,34.446667,787800,32.008873
"2013-01-02",34.933334,35.040001,34.419998,35.033333,705300,32.648796
"2013-01-03",35.013332,35.426666,34.886665,35.419998,1110900,33.009148
"2013-01-04",35.386665,35.793331,35.386665,35.639999,833550,33.21418
"2013-01-07",35.413334,35.713333,35.240002,35.686668,667500,33.257656
"2013-01-08",35.526669,35.593334,35.246666,35.366669,1071450,32.959435
"2013-01-09",35.34,35.66,35.32,35.353333,1060200,32.947033
"2013-01-10",34.786667,35.599998,34.786667,35.493332,1386000,33.077484
"2013-01-11",35.626667,35.686668,35.259998,35.633331,883350,33.207954
"2013-01-14",35.646667,35.813332,35.433334,35.68,857850,33.251442
"2013-01-15",35.5,35.653332,35.366669,35.626667,565800,33.201736
"2013-01-16",35.52,35.753334,35.346668,35.713333,668550,33.282516
"2013-01-17",35.766666,36.02,35.706669,35.740002,804300,33.307365
