"dates","RTX.Open","RTX.High","RTX.Low","RTX.Close","RTX.Volume","RTX.Adjusted"
"2011-10-06",43.901825,44.701069,43.530521,44.669605,9206189,35.572575
"2011-10-07",45.053493,45.550659,44.612965,44.97168,8279167,35.813129
"2011-10-10",45.752045,46.412838,45.594715,46.412838,5421509,36.960789
"2011-10-11",46.331024,46.576462,45.909378,46.406544,5773790,36.95578
"2011-10-12",46.752674,47.199497,46.463184,46.721207,8097862,37.206356
"2011-10-13",47.09251,47.149151,45.556953,46.280682,7555059,36.855541
"2011-10-14",46.853367,47.105099,46.563877,46.972939,5022511,37.40683
"2011-10-17",46.872246,46.928886,45.280048,45.387035,6371731,36.143902
"2011-10-18",45.601006,47.149151,45.122719,46.645687,7953104,37.146214
"2011-10-19",46.255508,47.061047,45.626179,46.104469,10210437,36.715218
"2011-10-20",46.305855,46.979233,45.670235,46.727501,7980594,37.211372
"2011-10-21",47.199497,47.72813,46.903713,47.551918,9614880,37.867901
"2011-10-24",47.860291,48.401508,47.696667,48.237885,6672211,38.414165
"2011-10-25",47.30019,48.049088,47.174324,47.37571,6660929,37.72757
"2011-10-26",48.074261,48.36375,47.218376,47.866585,7892404,38.118477
"2011-10-27",49.005665,50.327251,48.967903,49.905602,9747244,39.742245
"2011-10-28",49.723095,50.295784,49.691631,50.037762,6552242,39.847507
"2011-10-31",49.817493,49.823788,49.049717,49.07489,5896461,39.080715
"2011-11-01",47.910637,47.992447,46.796726,47.319069,9308839,37.682468
"2011-11-02",48.168659,48.703587,47.93581,48.401508,7526616,38.544464
"2011-11-03",48.967903,49.49654,48.552547,49.36438,7003676,39.311241
"2011-11-04",49.188168,49.188168,48.156075,48.961613,6565430,38.990509
"2011-11-07",49.137821,49.307739,48.376335,49.301449,5476171,39.261139
"2011-11-08",49.483952,49.716805,49.030838,49.634991,5969873,39.52676
"2011-11-09",48.72876,48.86721,47.80365,48.105728,7440651,38.308918
"2011-11-10",48.640656,49.162994,48.370045,48.753933,5822573,38.8251
"2011-11-11",49.502831,50.572685,49.502831,50.239143,7267609,40.007874
"2011-11-14",49.830082,50.176212,49.515419,49.748268,5004556,39.616955
"2011-11-15",49.597233,50.220264,49.175583,49.92448,5999270,39.757275
"2011-11-16",49.030838,49.65387,48.672119,48.741348,9135956,39.051388
"2011-11-17",48.621777,48.722466,47.155445,47.633732,7822965,38.163963
"2011-11-18",47.986156,48.09314,47.369415,47.898048,5469815,38.375736
"2011-11-21",46.972939,47.098804,45.840153,46.614223,7456065,37.34713
"2011-11-22",46.469479,46.538704,45.645061,45.972309,6066961,36.83284
"2011-11-23",45.166771,45.582127,44.663311,44.663311,7489910,35.784081
"2011-11-25",44.310886,45.31781,44.310886,44.707363,3007341,35.81937
"2011-11-28",45.695408,46.305855,45.619888,46.02895,6397473,36.878223
"2011-11-29",46.393959,46.500942,45.909378,45.928257,5942701,36.797543
"2011-11-30",47.419762,48.414097,47.413467,48.206421,8453957,38.622803
"2011-12-01",47.954689,48.552547,47.954689,48.193832,4347981,38.61272
"2011-12-02",48.842037,49.28886,48.112019,48.168659,7512315,38.592545
"2011-12-05",48.986786,49.1567,47.853996,48.23159,7177195,38.642971
"2011-12-06",48.43927,48.458149,47.910637,48.023914,5641109,38.476582
"2011-12-07",47.765888,48.2253,47.004406,47.986156,8233880,38.446331
"2011-12-08",47.621143,47.910637,46.626808,46.80302,6823325,37.498409
"2011-12-09",47.004406,48.193832,46.941471,48.023914,6275438,38.476582
"2011-12-12",47.59597,47.677784,46.66457,46.872246,7698228,37.553871
"2011-12-13",47.205791,47.80365,46.412838,46.696033,8574562,37.412697
"2011-12-14",46.419132,46.696033,45.783512,46.047829,8224664,36.893345
"2011-12-15",46.318439,46.58905,45.890495,46.274387,6046304,37.074863
"2011-12-16",46.362492,46.765263,45.223412,45.556953,18548238,36.500065
"2011-12-19",45.695408,46.117054,45.059788,45.154186,6826185,36.177372
"2011-12-20",46.079296,46.985523,45.865322,46.821899,7592242,37.513531
"2011-12-21",46.991817,47.142857,45.852737,46.331024,9805401,37.120232
"2011-12-22",46.393959,46.469479,45.903084,46.261799,9199039,37.064781
"2011-12-23",46.406544,46.721207,46.098175,46.683449,3615293,37.402611
"2011-12-27",46.551289,46.941471,46.431717,46.58905,4030499,37.326973
"2011-12-28",46.557583,46.614223,45.909378,46.022655,4047024,36.87318
"2011-12-29",45.544369,46.488358,45.487728,46.45689,3972659,37.221081
"2011-12-30",46.482063,46.551289,45.991188,45.997482,3857774,36.853016
"2012-01-03",47.142857,47.602264,46.840778,46.985523,7746693,37.644623
"2012-01-04",46.74638,47.356827,46.626808,47.230965,9805242,37.84127
"2012-01-05",46.859661,47.023285,46.362492,46.777847,7320682,37.47823
"2012-01-06",46.708622,46.897419,46.331024,46.507236,5544180,37.261421
"2012-01-09",46.884834,46.884834,46.419132,46.633102,6873378,37.36227
"2012-01-10",47.350536,48.049088,47.098804,47.847702,7503576,38.3354
"2012-01-11",47.564507,48.43927,47.51416,48.269352,7306381,38.673225
"2012-01-12",48.558842,48.779106,48.14978,48.609188,5901069,38.945503
"2012-01-13",48.181248,48.294525,47.709251,47.879169,5519550,38.3606
"2012-01-17",48.590309,49.225929,48.451859,48.483322,8173975,38.844654
"2012-01-18",48.332283,48.999371,48.187538,48.835747,5980202,39.127014
"2012-01-19",48.86721,48.993076,48.502205,48.577721,7142555,38.920303
"2012-01-20",48.288231,48.94273,47.633732,48.263058,10356308,38.668175
"2012-01-23",48.124607,48.797985,48.124607,48.370045,6873696,38.753895
"2012-01-24",48.2253,48.961613,48.143486,48.949024,8908729,39.217773
"2012-01-25",48.426682,49.502831,47.59597,48.86721,11590802,39.152233
"2012-01-26",49.628696,49.628696,48.470737,48.716175,7823442,39.031223
"2012-01-27",48.558842,49.005665,48.401508,48.848331,6472633,39.137108
"2012-01-30",48.432976,48.854626,48.09314,48.842037,7584774,39.132057
"2012-01-31",48.86092,49.559471,48.86092,49.307739,9542898,39.505169
"2012-02-01",49.697922,50.585274,49.697922,50.484581,10773102,40.448055
"2012-02-02",50.648205,50.742603,50.220264,50.358715,7990922,40.347218
"2012-02-03",50.950283,51.290119,50.84959,51.006924,8557401,40.866562
"2012-02-06",50.660793,50.855885,50.42165,50.704845,6123370,40.624535
"2012-02-07",50.560101,50.654499,50.138451,50.522343,4448723,40.478325
"2012-02-08",50.679672,51.516678,50.201385,51.441158,10986028,41.214466
"2012-02-09",52.070484,53.058529,51.919445,52.724983,14154018,42.243061
"2012-02-10",52.183762,52.548775,52.013844,52.548775,7165437,42.101883
"2012-02-13",52.9893,53.618629,52.91378,53.417244,8842308,42.797695
"2012-02-14",53.152927,53.272499,52.844555,53.266205,5649213,42.676682
"2012-02-15",53.266205,53.291378,51.90686,51.98238,10283055,41.885628
"2012-02-16",51.950912,52.441788,51.90686,52.372562,6626925,42.200024
"2012-02-17",52.756451,52.983009,52.529892,52.724983,6065849,42.483994
"2012-02-21",53.052235,53.266205,52.397736,52.838264,5721512,42.575275
"2012-02-22",52.800503,53.052235,52.511013,52.83197,5045870,42.570206
"2012-02-23",52.9893,53.266205,52.240402,52.54248,7473862,42.336933
"2012-02-24",52.680931,53.203274,52.592827,52.844555,5226221,42.58033
"2012-02-27",52.435493,52.938953,52.127125,52.630585,4852965,42.407925
"2012-02-28",52.687225,52.731277,52.303333,52.529892,4089133,42.326797
"2012-02-29",52.737572,53.064819,52.567654,52.781624,6637889,42.529644
"2012-03-01",52.77533,53.140339,52.655758,52.964127,6413681,42.676678
"2012-03-02",52.813091,53.266205,52.800503,53.203274,5722307,42.869385
"2012-03-05",52.938953,52.9893,52.146004,52.416615,5015837,42.235527
"2012-03-06",51.98867,52.032726,50.98175,51.220894,7690919,41.272038
"2012-03-07",51.541851,52.152298,51.422279,51.963497,6778833,41.870422
"2012-03-08",52.561359,52.857143,52.240402,52.567654,4353224,42.35722
"2012-03-09",52.54248,52.813091,52.378857,52.580238,3990138,42.367367
"2012-03-12",52.762745,53.008183,52.668346,52.857143,5708324,42.590481
"2012-03-13",53.184395,54.581497,52.901196,54.480804,12067978,43.898777
"2012-03-14",54.342354,54.688484,54.027691,54.631844,11116485,44.020473
"2012-03-15",54.68219,55.066078,54.059158,54.68219,11445885,44.061047
"2012-03-16",54.751415,54.977974,53.637508,53.794842,12724076,43.346043
"2012-03-19",53.945877,53.945877,53.215858,53.25362,7327356,42.909946
"2012-03-20",52.781624,52.920074,52.27816,52.397736,7242821,42.220303
"2012-03-21",52.548775,52.561359,51.862808,52.057899,5371456,41.946476
"2012-03-22",51.730648,51.862808,51.315292,51.648834,8194155,41.616863
"2012-03-23",51.629955,51.787289,51.302708,51.478916,6069186,41.47995
"2012-03-26",51.957207,52.561359,51.925739,52.548775,5657476,42.34201
"2012-03-27",52.504719,52.548775,52.139709,52.303333,5772996,42.144238
"2012-03-28",52.397736,52.397736,51.050976,51.302708,7743515,41.337963
"2012-03-29",51.05727,51.843925,50.975456,51.806168,5963358,41.743637
"2012-03-30",52.208935,52.40403,51.780994,52.19635,5557210,42.058037
"2012-04-02",51.919445,52.592827,51.548141,52.06419,5302016,41.951561
"2012-04-03",52.001259,52.303333,51.460037,51.730648,5188244,41.682804
"2012-04-04",51.441158,51.661423,51.233479,51.554436,4719966,41.54081
"2012-04-05",51.321587,51.705475,51.2146,51.35305,3945646,41.378536
"2012-04-09",50.862179,50.862179,50.320957,50.490875,5087184,40.683826
"2012-04-10",50.226559,50.390182,49.307739,49.389553,7984884,39.796417
"2012-04-11",49.993706,50.365009,49.798615,50.113277,5895826,40.379562
"2012-04-12",50.094398,51.264946,50.088104,51.082443,4358468,41.16048
"2012-04-13",50.698551,50.931404,50.182507,50.220264,5167746,40.465767
"2012-04-16",50.42794,50.950283,50.100693,50.270611,5058264,40.506344
"2012-04-17",50.578979,51.35305,50.415356,51.126495,4801322,41.195972
"2012-04-18",50.950283,51.258652,50.881058,51.101322,4137756,41.175705
"2012-04-19",51.032097,51.340466,50.34613,50.597858,4227693,40.770035
"2012-04-20",50.730019,51.315292,50.730019,50.975456,5753610,41.07428
"2012-04-23",50.409061,50.50346,49.962238,50.188797,7739860,40.440414
"2012-04-24",50.490875,50.818127,49.880428,50.251732,5931260,40.491135
"2012-04-25",50.748898,51.025803,49.930775,50.226559,6558439,40.470848
"2012-04-26",50.264317,51.202015,50.050346,51.13279,4907150,41.201054
"2012-04-27",51.371933,51.667717,51.264946,51.604782,4399782,41.581379
"2012-04-30",51.592197,51.894272,51.176842,51.378223,3941197,41.398827
"2012-05-01",51.290119,51.755821,50.767776,51.246067,3852213,41.292339
"2012-05-02",51.088734,51.397106,50.874763,51.321587,3531394,41.353195
"2012-05-03",51.258652,51.390812,50.685966,50.918816,3667412,41.028645
"2012-05-04",50.761486,50.799244,49.899307,50.018879,4012225,40.303501
"2012-05-07",49.647575,49.981121,49.603523,49.660164,4488448,40.014462
"2012-05-08",49.414726,49.716805,48.892384,49.603523,4814670,39.96883
"2012-05-09",48.791695,49.030838,48.30711,48.464443,7940869,39.050983
"2012-05-10",48.747639,49.037128,48.508495,48.640656,4538820,39.192974
"2012-05-11",48.370045,49.100063,48.281937,48.57143,3754489,39.137211
"2012-05-14",48.042793,48.206421,47.608559,47.797356,6974757,38.513477
"2012-05-15",47.72813,48.489616,47.583385,47.93581,6322631,38.62505
"2012-05-16",47.910637,47.967274,46.95406,47.0107,7005901,38.119835
"2012-05-17",46.985523,46.998112,46.117054,46.148521,6704786,37.420712
"2012-05-18",46.293266,46.318439,45.399624,45.550659,9157089,36.935921
"2012-05-21",45.682819,46.412838,45.544369,46.381371,6217916,37.60952
"2012-05-22",46.658276,47.073631,46.312145,46.53241,7897966,37.732006
"2012-05-23",46.161106,46.721207,45.588421,46.607929,6715432,37.793243
"2012-05-24",46.677155,46.702328,45.689114,46.255508,5460757,37.507469
"2012-05-25",46.123348,46.469479,45.802391,45.95343,4017945,37.262512
"2012-05-29",46.419132,47.281307,46.224041,47.256138,9154388,38.318855
"2012-05-30",46.777847,46.922592,46.337318,46.406544,5622835,37.629948
"2012-05-31",46.727501,47.054752,46.412838,46.639397,6382060,37.818764
"2012-06-01",45.758339,46.117054,45.173065,45.324104,7727625,36.75222
"2012-06-04",45.261169,45.355572,44.556324,44.965385,6656003,36.461334
"2012-06-05",44.650723,44.915043,44.499683,44.60667,7063264,36.17046
"2012-06-06",45.015732,46.356197,44.990559,46.343613,6691438,37.578911
"2012-06-07",47.155445,47.885464,47.004406,47.451225,9128328,38.477047
"2012-06-08",47.30019,47.665199,47.136562,47.51416,4701215,38.528084
"2012-06-11",47.942101,48.067966,46.891125,46.960354,3777689,38.07901
"2012-06-12",46.337318,46.947765,46.337318,46.790436,10484858,37.941238
"2012-06-13",46.790436,46.853367,45.915668,46.280682,13081919,37.527878
"2012-06-14",46.312145,47.029579,46.274387,46.658276,12445048,37.834068
"2012-06-15",46.714916,46.884834,46.331024,46.87854,10612613,38.012665
"2012-06-18",46.758968,47.356827,46.576462,47.199497,5103074,38.272926
"2012-06-19",47.570801,48.458149,47.570801,48.080555,6767710,38.987354
"2012-06-20",48.055382,48.281937,47.482693,47.772182,5462982,38.737309
"2012-06-21",48.181248,48.489616,47.035873,47.08622,6584180,38.181084
"2012-06-22",47.293896,47.501572,47.079926,47.325363,8042882,38.374992
"2012-06-25",47.0107,47.0107,46.293266,46.412838,4436488,37.63504
"2012-06-26",46.4506,46.570171,45.827564,46.337318,5494126,37.573807
"2012-06-27",46.557583,46.74638,46.419132,46.67086,4292366,37.844273
"2012-06-28",46.24292,46.312145,45.223412,45.689114,7661840,37.048199
"2012-06-29",46.53241,47.558212,46.513531,47.533039,8155701,38.543385
"2012-07-02",47.451225,47.910637,46.897419,47.22467,5589149,38.293339
"2012-07-03",47.105099,47.797356,47.061047,47.671494,2426085,38.655659
"2012-07-05",47.570801,47.778477,47.293896,47.444935,3691883,38.471943
"2012-07-06",47.023285,47.061047,46.173695,46.626808,5752180,37.808544
"2012-07-09",46.570171,46.95406,46.419132,46.777847,5122777,37.931015
"2012-07-10",47.658905,47.809944,46.324734,46.66457,6653302,37.839172
"2012-07-11",46.620518,46.620518,45.475143,45.632473,7932606,37.002258
"2012-07-12",45.097546,45.556953,44.650723,45.210823,6016907,36.660362
"2012-07-13",45.273758,46.356197,45.273758,46.312145,4909216,37.553387
"2012-07-16",46.217747,46.299561,45.506607,46.073002,4122819,37.35947
"2012-07-17",46.286972,46.758968,45.52549,46.318439,4889512,37.558498
"2012-07-18",46.356197,47.312775,46.022655,47.105099,4981038,38.196377
"2012-07-19",47.149151,47.828823,46.897419,47.715546,5703716,38.691387
"2012-07-20",47.419762,47.488987,46.639397,46.714916,7151930,37.879986
"2012-07-23",46.419132,46.419132,45.342983,46.117054,4599202,37.395195
"2012-07-24",46.003777,46.148521,44.933922,45.273758,5848156,36.711388
"2012-07-25",45.588421,46.091881,45.248585,45.695408,6489635,37.053295
"2012-07-26",45.928257,47.394588,45.52549,45.89679,10272091,37.216599
"2012-07-27",46.224041,47.186909,45.714287,46.74638,7899555,37.905502
"2012-07-30",46.740089,47.564507,46.740089,47.180618,7051982,38.25761
"2012-07-31",46.972939,47.249844,46.752674,46.847073,5572146,37.987144
"2012-08-01",47.136562,47.432346,46.828194,47.067337,6575759,38.16576
"2012-08-02",46.733795,47.067337,46.003777,46.847073,7139695,37.987144
"2012-08-03",47.149151,48.615482,47.149151,48.338577,6747530,39.196579
"2012-08-06",48.596603,48.886093,48.219006,48.237885,5336815,39.114937
"2012-08-07",48.584015,49.408432,48.521084,49.162994,7780221,39.865078
"2012-08-08",49.125237,49.376968,48.609188,48.760227,5091315,39.538483
"2012-08-09",48.753933,48.791695,48.036503,48.477032,4074196,39.308842
"2012-08-10",48.281937,49.037128,48.137192,49.01825,4344644,39.747704
"2012-08-13",48.911266,49.011955,48.357456,48.753933,3529010,39.533379
"2012-08-14",48.892384,49.251102,48.722466,48.949024,4895391,39.691574
"2012-08-15",48.615482,49.194462,48.495911,49.081184,5150426,40.074383
"2012-08-16",48.722466,49.78603,48.722466,49.57206,5817329,40.475182
"2012-08-17",50,50.597858,49.716805,50.578979,7746852,41.297321
"2012-08-20",50.522343,51.095028,50.21397,50.396477,9750899,41.148323
"2012-08-21",50.415356,50.685966,49.842667,49.886723,5919184,40.732101
"2012-08-22",49.748268,50.314663,49.723095,50.13216,5793971,40.93251
"2012-08-23",49.968533,50.094398,49.57835,49.842667,3961854,40.69614
"2012-08-24",49.748268,50.471996,49.716805,50.396477,5248944,41.148323
"2012-08-27",50.534927,51.044682,50.232849,50.698551,7524710,41.394955
"2012-08-28",50.572685,50.937698,50.320957,50.748898,6008962,41.436066
"2012-08-29",50.830711,50.887352,50.377598,50.453114,3907192,41.194565
"2012-08-30",50.050346,50.270611,49.320328,49.754562,5888040,40.624199
"2012-08-31",50.21397,50.648205,49.817493,50.251732,5109112,41.03014
"2012-09-04",50.157333,50.390182,49.037128,49.307739,7514063,40.259354
"2012-09-05",49.28886,49.28886,48.766521,49.106358,8840402,40.094948
"2012-09-06",49.553177,50.163624,49.49654,49.968533,7280480,40.798912
"2012-09-07",50.409061,50.560101,49.748268,49.974827,7346106,40.804043
"2012-09-10",49.842667,50.088104,49.465073,49.471367,6066643,40.392971
"2012-09-11",49.477657,49.949654,49.421021,49.565765,5211920,40.470047
"2012-09-12",49.616112,49.949654,49.402142,49.609818,5486340,40.506012
"2012-09-13",49.672749,50.906231,49.528004,50.679672,7406170,41.379528
"2012-09-14",50.975456,51.919445,50.774071,51.887981,11829628,42.366127
"2012-09-17",51.843925,51.957207,51.48521,51.699181,5900275,42.211971
"2012-09-18",51.340466,51.604782,51.032097,51.277534,6512675,41.867687
"2012-09-19",51.202015,51.466331,50.534927,51.42857,6481054,41.991016
"2012-09-20",51.220894,51.290119,50.459408,50.92511,9000414,41.579948
"2012-09-21",51.095028,51.195721,50.484581,50.818127,20199686,41.492584
"2012-09-24",50.616741,50.616741,49.987411,50.365009,5783642,41.12262
"2012-09-25",50.402767,50.497169,49.515419,49.57206,8666565,40.475182
"2012-09-26",49.65387,49.754562,49.28257,49.421021,7429370,40.351864
"2012-09-27",49.622402,49.716805,49.062302,49.307739,7638482,40.259354
"2012-09-28",48.760227,49.345501,48.414097,49.269981,9653016,40.228542
"2012-10-01",49.439899,49.949654,49.200756,49.307739,5593280,40.259354
"2012-10-02",49.452484,49.71051,49.07489,49.332912,4805454,40.279926
"2012-10-03",49.446194,49.565765,49.043423,49.439899,5837192,40.367283
"2012-10-04",49.672749,49.861549,49.36438,49.421021,4660696,40.351864
"2012-10-05",49.779736,49.886723,49.200756,49.408432,4325258,40.341587
"2012-10-08",49.207047,49.421021,48.949024,49.320328,3116188,40.269634
"2012-10-09",49.219635,49.395847,48.665829,48.665829,6543979,39.735245
"2012-10-10",48.584015,48.703587,47.734425,47.841412,7931335,39.062119
"2012-10-11",48.156075,48.552547,47.853996,47.860291,7004153,39.077538
"2012-10-12",47.828823,48.036503,47.633732,47.80365,6818717,39.0313
"2012-10-15",47.910637,48.174953,47.753304,47.923222,4535642,39.128914
"2012-10-16",48.256763,48.904972,48.080555,48.835747,4601585,39.873989
"2012-10-17",48.917557,49.57206,48.7854,49.427315,5737720,40.356995
"2012-10-18",49.295155,49.943359,49.118942,49.861549,5270713,40.711555
"2012-10-19",49.603523,49.804909,48.86092,49.081184,6526659,40.074383
"2012-10-22",48.86721,49.622402,48.659534,48.980492,5811132,39.99218
"2012-10-23",48.14978,49.402142,48.049088,48.502205,10463565,39.601654
"2012-10-24",48.835747,49.28257,48.325993,49.024544,9084472,40.028133
"2012-10-25",49.238514,49.465073,48.470737,48.640656,7197058,39.714695
"2012-10-26",48.741348,49.358086,48.640656,49.213341,6870200,40.182285
"2012-10-31",49.830082,49.830082,48.993076,49.188168,6506637,40.161736
"2012-11-01",49.376968,50.591568,49.162994,49.754562,9566733,40.624199
"2012-11-02",49.899307,50.283195,49.106358,49.131531,7777361,40.115498
"2012-11-05",49.087475,49.295155,48.904972,49.024544,5585335,40.028133
"2012-11-06",49.125237,50.509754,49.024544,50.327251,7306381,41.091805
"2012-11-07",49.817493,49.817493,48.401508,48.886093,8230226,39.9151
"2012-11-08",48.735054,48.898678,47.923222,47.929516,5402282,39.134064
"2012-11-09",47.835117,48.206421,47.602264,47.72813,6125754,38.969627
"2012-11-12",47.93581,48.577721,47.677784,48.426682,4857891,39.539997
"2012-11-13",48.067966,48.955318,47.992447,48.458149,5929036,39.565681
"2012-11-14",48.325993,48.332283,46.847073,46.979233,6792022,38.626537
"2012-11-15",47.117683,47.407173,46.916302,47.098804,5759966,38.724854
"2012-11-16",47.180618,47.633732,46.865952,47.356827,6808071,38.936996
"2012-11-19",47.879169,48.288231,47.577091,48.193832,6061876,39.625191
"2012-11-20",47.967274,48.344872,47.778477,48.263058,4478438,39.68211
"2012-11-21",48.338577,48.986786,48.118313,48.665829,4626374,40.013271
"2012-11-23",48.974197,49.502831,48.842037,49.471367,2266391,40.675579
"2012-11-26",48.94273,49.565765,48.94273,49.515419,4672296,40.711803
"2012-11-27",49.36438,49.716805,49.024544,49.609818,8359570,40.789425
"2012-11-28",49.402142,50.34613,49.320328,50.220264,6783123,41.291325
