"dates","BWA.Open","BWA.High","BWA.Low","BWA.Close","BWA.Volume","BWA.Adjusted"
"2013-02-19",38.110001,38.595001,38.064999,38.400002,2419000,34.442326
"2013-02-20",38.380001,38.494999,37.814999,37.834999,1697000,33.935558
"2013-02-21",37.610001,37.715,36.810001,37.189999,2446400,33.35704
"2013-02-22",37.380001,37.560001,36.919998,37.224998,1870200,33.388428
"2013-02-25",37.514999,37.740002,36.384998,36.389999,1801400,32.639488
"2013-02-26",36.654999,36.720001,36.029999,36.669998,1287600,32.890625
"2013-02-27",36.66,37.560001,36.415001,37.419998,1317000,33.563335
"2013-02-28",37.41,37.639999,37.205002,37.205002,1762200,33.370499
"2013-03-01",36.98,37.865002,36.785,37.535,2366800,33.66647
"2013-03-04",37.400002,37.555,36.985001,37.325001,1231600,33.478123
"2013-03-05",37.549999,37.825001,37.455002,37.759998,2560200,33.868286
"2013-03-06",37.845001,38.77,37.790001,38.59,2403600,34.612755
"2013-03-07",38.66,39.134998,38.529999,38.755001,2067800,34.760746
"2013-03-08",38.970001,39.799999,38.830002,39.75,1937200,35.653194
"2013-03-11",39.575001,39.945,39.424999,39.735001,1954400,35.639744
"2013-03-12",39.75,39.939999,39.419998,39.639999,1710600,35.554535
"2013-03-13",39.584999,39.720001,39.349998,39.564999,1396200,35.487255
"2013-03-14",39.669998,40.029999,39.490002,39.965,2197800,35.846046
"2013-03-15",40.049999,40.049999,39.639999,39.880001,2138800,35.769794
"2013-03-18",39.264999,39.485001,38.509998,39.290001,2051200,35.240601
"2013-03-19",39.375,39.68,38.634998,38.994999,2240200,34.976009
"2013-03-20",39.215,39.544998,39.09,39.220001,1650400,35.177814
"2013-03-21",38.799999,39.049999,38.325001,38.564999,2493400,34.590321
"2013-03-22",38.755001,38.794998,38,38.209999,1239600,34.271927
"2013-03-25",38.549999,38.59,37.669998,38.009998,2132600,34.092518
"2013-03-26",38.23,38.695,37.93,38.689999,1444800,34.702446
"2013-03-27",38.395,38.990002,38.154999,38.900002,1431400,34.890793
"2013-03-28",38.794998,38.98,38.275002,38.669998,1466800,34.684498
"2013-04-01",38.685001,38.73,38.23,38.345001,1246000,34.392998
"2013-04-02",38.485001,38.59,37.485001,37.66,2182800,33.778587
"2013-04-03",37.744999,37.814999,37.139999,37.23,2649600,33.392921
"2013-04-04",37.330002,37.424999,36.27,36.994999,4503000,33.182137
"2013-04-05",36.365002,36.689999,36.064999,36.610001,1916000,32.836826
"2013-04-08",36.555,36.705002,36.084999,36.290001,2259400,32.549797
"2013-04-09",36.355,36.52,36.005001,36.27,1871600,32.531872
"2013-04-10",36.43,37.380001,36.360001,37.360001,2407400,33.509514
"2013-04-11",37.349998,37.895,37.290001,37.700001,1383200,33.814468
"2013-04-12",37.415001,37.529999,37.115002,37.404999,1516200,33.549885
"2013-04-15",37.035,37.290001,35.869999,35.91,2046800,32.208961
"2013-04-16",36.360001,37.080002,36.294998,37.040001,2008400,33.222507
"2013-04-17",36.549999,36.650002,35.445,35.810001,2435800,32.119274
"2013-04-18",35.924999,36.099998,35.215,35.419998,1725600,31.769463
"2013-04-19",35.639999,36.509998,35.560001,36.345001,1692800,32.599121
"2013-04-22",36.404999,36.724998,35.775002,36.375,2308200,32.626034
"2013-04-23",36.5,36.715,36.244999,36.68,2525800,32.899609
"2013-04-24",36.790001,37.605,36.674999,37.584999,2401000,33.711338
"2013-04-25",38.505001,39.215,37.889999,38.775002,3884000,34.77869
"2013-04-26",39,39.310001,38.785,38.965,2109000,34.949104
"2013-04-29",39.18,39.625,38.764999,39.59,2254000,35.509689
"2013-04-30",39.59,39.689999,38.919998,39.084999,2295400,35.056721
"2013-05-01",38.985001,39.235001,38.650002,38.810001,1739800,34.810074
"2013-05-02",38.919998,39.130001,38.764999,38.880001,1232000,34.872864
"2013-05-03",39.384998,39.990002,39.380001,39.669998,1676600,35.581444
"2013-05-06",39.584999,39.915001,39.544998,39.68,1324000,35.590405
"2013-05-07",39.82,40.310001,39.509998,40.305,1533200,36.150993
"2013-05-08",40.23,41.174999,40.23,41.055,1940800,36.823696
"2013-05-09",41.080002,41.419998,40.825001,40.884998,1628000,36.671207
"2013-05-10",40.985001,41.209999,40.665001,41.110001,1124200,36.87302
"2013-05-13",40.884998,41.115002,40.68,40.959999,1067600,36.738491
"2013-05-14",40.91,41.779999,40.91,41.669998,1493200,37.375301
"2013-05-15",41.619999,42.029999,41.419998,41.935001,1816600,37.613003
"2013-05-16",41.82,42.220001,41.535,41.610001,1801800,37.321495
"2013-05-17",41.619999,42.689999,41.615002,42.674999,1887800,38.27673
"2013-05-20",42.605,42.645,42.154999,42.404999,1185600,38.034561
"2013-05-21",42.43,42.535,41.904999,41.974998,1968600,37.648872
"2013-05-22",41.935001,42.200001,40.994999,41.34,2314800,37.07933
"2013-05-23",40.834999,41.325001,40.68,41.075001,1452600,36.841637
"2013-05-24",40.759998,41.154999,40.57,40.98,1258200,36.756432
"2013-05-28",41.654999,42.029999,41.264999,41.345001,1620400,37.083805
"2013-05-29",41.035,41.720001,41.035,41.43,1716400,37.160042
"2013-05-30",41.490002,41.814999,41.365002,41.395,1255800,37.128651
"2013-05-31",41.220001,41.419998,40.535,40.535,1632600,36.357277
"2013-06-03",40.709999,41.145,39.814999,40.264999,2266000,36.115116
"2013-06-04",40.235001,40.544998,39.759998,40.189999,1553400,36.047848
"2013-06-05",40.049999,40.200001,39.404999,39.724998,1582200,35.630772
"2013-06-06",39.715,40.105,39.404999,40.095001,1601800,35.962639
"2013-06-07",40,41.314999,39.215,41.310001,2519000,37.052422
"2013-06-10",41.509998,42.075001,41.215,41.919998,2360400,37.599541
"2013-06-11",41.310001,42.09,41.060001,41.805,2422800,37.496395
"2013-06-12",42.369999,42.424999,41.625,41.639999,2035800,37.3484
"2013-06-13",41.535,42.945,41.470001,42.849998,1385200,38.433697
"2013-06-14",42.790001,42.915001,42.235001,42.27,1479600,37.913471
"2013-06-17",42.685001,43.34,42.625,43.145,2035600,38.698292
"2013-06-18",43.134998,43.645,42.955002,43.360001,1976000,38.891136
"2013-06-19",43.305,43.634998,42.869999,42.889999,1934400,38.46957
"2013-06-20",42.264999,42.400002,41.325001,41.560001,2004800,37.276642
"2013-06-21",41.900002,42.02,41.424999,41.630001,2568800,37.33942
"2013-06-24",40.794998,41.299999,40.255001,40.935001,2012400,36.716064
"2013-06-25",41.305,41.775002,41.215,41.514999,1405200,37.23629
"2013-06-26",41.790001,42.564999,41.700001,42.27,1251200,37.913471
"2013-06-27",42.68,43.380001,42.619999,43.215,1479200,38.761074
"2013-06-28",43.075001,43.830002,42.924999,43.075001,1773000,38.635506
"2013-07-01",43.299999,43.494999,42.994999,43.119999,1733200,38.675861
"2013-07-02",43.099998,43.174999,42.285,42.48,2478200,38.101833
"2013-07-03",42.23,42.419998,42.07,42.235001,1201200,37.88208
"2013-07-05",42.779999,43.23,42.450001,43.145,1811000,38.698292
"2013-07-08",43.415001,43.595001,42.875,43.174999,1026000,38.725204
"2013-07-09",43.595001,43.735001,43.130001,43.365002,1095400,38.895615
"2013-07-10",43.360001,43.645,43.264999,43.625,1344800,39.128826
"2013-07-11",44.139999,44.439999,44.040001,44.424999,1650600,39.846363
"2013-07-12",44.404999,44.900002,44.375,44.650002,2045800,40.048183
"2013-07-15",44.685001,44.689999,44.285,44.404999,1231400,39.82843
"2013-07-16",44.41,44.514999,43.415001,43.605,1726200,39.110889
"2013-07-17",44.459999,44.735001,44.349998,44.68,2281000,40.075092
"2013-07-18",44.919998,45.439999,44.450001,45.41,2063000,40.729843
"2013-07-19",45.380001,45.605,44.82,45.584999,1411200,40.886806
"2013-07-22",45.665001,45.875,45.459999,45.830002,1131800,41.10656
"2013-07-23",45.865002,46.07,45.584999,45.799999,1192200,41.079659
"2013-07-24",46.049999,46.674999,46.02,46.084999,2712600,41.335278
"2013-07-25",46.150002,46.84,45.880001,46.619999,2952200,41.815144
"2013-07-26",46.5,46.869999,46.215,46.264999,2191800,41.496738
"2013-07-29",46.285,47.110001,46.285,46.759998,1240800,41.94072
"2013-07-30",47.060001,47.470001,46.904999,47.220001,1677600,42.353306
"2013-07-31",47.16,48.189999,47.16,47.715,2389000,42.797279
"2013-08-01",48.209999,49.490002,47.91,49.349998,2842400,44.380043
"2013-08-02",49.025002,49.415001,48.669998,48.73,1702400,43.822479
"2013-08-05",48.57,48.98,48.275002,48.400002,1771600,43.525715
"2013-08-06",48.299999,48.419998,47.845001,47.93,1616400,43.103039
"2013-08-07",47.744999,47.775002,47.119999,47.154999,1341600,42.406094
"2013-08-08",47.610001,48.380001,47.595001,48.215,1469600,43.359352
"2013-08-09",48.32,48.84,47.75,47.884998,1342800,43.062565
"2013-08-12",47.724998,48.900002,47.540001,48.785,1648000,43.871941
"2013-08-13",48.744999,50.27,48.689999,49.915001,2307000,44.888145
"2013-08-14",49.82,49.970001,49.220001,49.240002,1218400,44.281109
"2013-08-15",48.709999,48.849998,47.884998,48.16,1206400,43.309887
"2013-08-16",48.185001,48.785,48.060001,48.084999,1359800,43.242432
"2013-08-19",48.105,48.424999,47.669998,47.724998,641000,42.918686
"2013-08-20",47.93,48.549999,47.564999,48.349998,819600,43.480747
"2013-08-21",48.23,48.724998,47.82,48.009998,1087600,43.174992
"2013-08-22",48.049999,49.564999,48.049999,49.375,924200,44.402527
"2013-08-23",49.415001,49.564999,49.075001,49.209999,1103000,44.254147
"2013-08-26",49.224998,49.595001,48.645,48.830002,1178600,43.912415
"2013-08-27",48.185001,48.34,47.334999,47.375,1347200,42.603947
"2013-08-28",47.48,48.560001,47.145,48.345001,1208400,43.476254
"2013-08-29",48.290001,49.419998,48.215,48.919998,1091600,43.993332
"2013-08-30",48.924999,49.02,47.875,48.290001,1120800,43.426788
"2013-09-03",48.93,49.32,48.035,48.404999,972800,43.530209
"2013-09-04",48.450001,49.895,48.450001,49.759998,1537400,44.748753
"2013-09-05",49.779999,50.154999,49.584999,49.639999,1252400,44.640839
"2013-09-06",49.810001,50.040001,48.720001,48.884998,1650400,43.961864
"2013-09-09",48.955002,49.375,48.955002,49.240002,1734600,44.281109
"2013-09-10",49.715,50.02,49.48,49.744999,1636200,44.73526
"2013-09-11",49.810001,50.110001,49.294998,49.77,1449000,44.757748
"2013-09-12",49.665001,49.709999,48.845001,49.154999,994200,44.20467
"2013-09-13",49.32,49.615002,48.869999,49.544998,891200,44.555401
"2013-09-16",50.174999,50.490002,50.029999,50.23,1311400,45.171425
"2013-09-17",50.165001,50.465,49.650002,50.240002,1204800,45.18042
"2013-09-18",50.134998,50.755001,49.744999,50.584999,1494600,45.490669
"2013-09-19",50.84,51.080002,50.369999,50.584999,716200,45.490669
"2013-09-20",50.625,51.240002,50.349998,50.43,1542400,45.351284
"2013-09-23",50.330002,50.669998,49.735001,50.599998,1065000,45.504158
"2013-09-24",50.555,51.544998,50.505001,51.16,1315800,46.007763
"2013-09-25",51.205002,51.279999,50.560001,51.09,895800,45.944813
"2013-09-26",51.154999,51.630001,50.595001,51,1252800,45.863873
"2013-09-27",50.764999,50.860001,50.474998,50.755001,922400,45.643555
"2013-09-30",49.970001,50.845001,49.794998,50.695,1448600,45.589592
"2013-10-01",50.825001,51.095001,50.240002,50.77,1025800,45.657036
"2013-10-02",50.299999,51.185001,50.165001,51.154999,1118000,46.003265
"2013-10-03",50.93,51.34,50.185001,50.91,1048200,45.782936
"2013-10-04",50.945,52.09,50.775002,51.744999,1140600,46.53384
"2013-10-07",50.965,51.369999,50.764999,50.810001,871400,45.693008
"2013-10-08",50.855,51.07,49.07,49.16,1596600,44.209183
"2013-10-09",49.134998,49.404999,48.125,48.990002,2215600,44.05629
"2013-10-10",49.709999,51.025002,49.564999,50.740002,1830000,45.630058
"2013-10-11",50.705002,51.540001,50.584999,51.450001,1112600,46.268547
"2013-10-14",51.095001,51.630001,50.674999,51.5,787600,46.313511
"2013-10-15",51.474998,51.5,50.685001,50.919998,888800,45.791935
"2013-10-16",51.470001,52.325001,51.310001,52.049999,1091200,46.808128
"2013-10-17",51.845001,52.455002,51.549999,52.330002,957200,47.059937
"2013-10-18",52.685001,52.950001,52.334999,52.830002,666000,47.509567
"2013-10-21",52.990002,53.005001,52.264999,52.825001,966400,47.505081
"2013-10-22",52.740002,53.459999,52.615002,53.275002,1096400,47.909752
"2013-10-23",53.029999,53.110001,52.145,52.895,973600,47.568024
"2013-10-24",52.535,54.02,52.325001,53.334999,1525800,47.963722
"2013-10-25",53.395,53.735001,52.785,53.134998,961000,47.783859
"2013-10-28",53.025002,53.424999,52.849998,53.064999,933400,47.720905
"2013-10-29",53.115002,53.264999,52.275002,52.450001,1469000,47.167847
"2013-10-30",53,53.400002,49.985001,50.395,2817800,45.428078
"2013-10-31",50.459999,52.174999,50.395,51.564999,1375400,46.482754
"2013-11-01",51.619999,51.810001,50.645,51.32,1116000,46.261894
"2013-11-04",51.455002,51.685001,51.165001,51.5,1079800,46.424152
"2013-11-05",51.18,52.825001,50.48,51.465,3341600,46.392605
"2013-11-06",51.93,52.509998,51.544998,52.035,1475400,46.906425
"2013-11-07",52.424999,52.525002,50.384998,50.540001,1785200,45.558769
"2013-11-08",50.404999,50.990002,50.185001,50.625,2379800,45.635399
"2013-11-11",50.860001,51.009998,50.43,50.535,1357600,45.554276
"2013-11-12",50.52,50.73,49.860001,50.209999,1910400,45.261303
"2013-11-13",49.970001,50.610001,49.709999,50.439999,2238200,45.468628
"2013-11-14",50.950001,51.25,50.355,51.049999,1588600,46.018509
"2013-11-15",51.375,52.325001,51.080002,52.16,1604600,47.019096
"2013-11-18",52.285,52.810001,51.82,51.915001,1439800,46.798252
"2013-11-19",51.875,52.16,50.994999,51.084999,1813800,46.050053
"2013-11-20",51.134998,51.735001,50.985001,51.264999,1602400,46.212318
"2013-11-21",51.595001,53.404999,51.595001,53.080002,2383600,47.848434
"2013-11-22",53.16,53.384998,52.740002,53.080002,1554000,47.848434
"2013-11-25",53.34,53.34,52.494999,52.875,894400,47.663631
"2013-11-26",52.860001,53.244999,52.459999,52.82,1389000,47.614067
"2013-11-27",53.029999,53.435001,52.790001,53.365002,551600,48.10535
"2013-11-29",53.285,54.035,53.285,53.584999,612000,48.303658
"2013-12-02",53.759998,53.945,52.875,53.009998,1508400,47.785336
"2013-12-03",52.82,52.880001,52,52.285,1432800,47.131786
"2013-12-04",52.064999,52.634998,51.709999,52.150002,1101600,47.010101
"2013-12-05",52.009998,52.799999,51.814999,52.764999,1517600,47.564468
"2013-12-06",53.560001,53.634998,53.145,53.535,1072800,48.258591
"2013-12-09",53.665001,54.25,53.52,53.959999,1196600,48.641705
"2013-12-10",53.674999,54.535,53.674999,54.48,1615800,49.110447
"2013-12-11",54.575001,54.77,52.785,53.099998,1497400,47.866459
"2013-12-12",52.959999,53.575001,52.560001,53.375,1179200,48.114365
"2013-12-13",53.48,54.185001,53.41,53.785,1008800,48.483952
"2013-12-16",54,54.75,53.75,54.695,1353200,49.304268
"2013-12-17",54.639999,55.450001,54.5,55.389999,1340300,49.930756
"2013-12-18",55.18,55.860001,53.779999,55.860001,2289500,50.354443
"2013-12-19",55.810001,55.810001,54.09,54.59,2264100,49.20961
"2013-12-20",54.779999,55.110001,54.48,55.02,2040000,49.597225
"2013-12-23",55.5,56.099998,55.5,55.830002,1104700,50.327396
"2013-12-24",55.950001,56,55.610001,55.849998,303500,50.345425
"2013-12-26",56.169998,56.290001,55.43,55.75,1263300,50.255276
"2013-12-27",55.73,55.990002,55.490002,55.830002,696600,50.327396
"2013-12-30",55.669998,56.139999,55.32,55.959999,772300,50.44458
"2013-12-31",55.91,56.450001,55.689999,55.91,902400,50.399502
"2014-01-02",55.889999,55.959999,54.59,54.939999,1301500,49.525108
"2014-01-03",54.959999,55.130001,54.5,54.889999,1155100,49.480045
"2014-01-06",55,55.610001,54.68,55,1292500,49.579193
"2014-01-07",55.459999,56.43,55.330002,56.380001,1349300,50.823185
"2014-01-08",56.459999,57,55.990002,56.279999,1466400,50.733044
"2014-01-09",56.450001,56.990002,55.860001,56.299999,1056800,50.751072
"2014-01-10",56.560001,56.939999,56.259998,56.75,883200,51.156712
"2014-01-13",56.830002,57.290001,55.490002,55.57,1347100,50.093021
"2014-01-14",55.939999,56.830002,55.779999,56.779999,1217400,51.183754
"2014-01-15",56.860001,56.919998,54.52,55.959999,3576600,50.44458
"2014-01-16",56.02,56.939999,55.93,56.93,1607500,51.31897
"2014-01-17",56.93,56.93,55.689999,55.810001,1930300,50.309361
"2014-01-21",56.259998,56.459999,55.209999,56.110001,1513600,50.579803
"2014-01-22",56.380001,56.790001,55.68,56.75,1116000,51.156712
"2014-01-23",56.34,56.52,55.099998,55.639999,1412000,50.156124
"2014-01-24",54.970001,55.009998,53.48,53.709999,1643600,48.416344
"2014-01-27",54.189999,54.43,53.259998,53.68,1779500,48.389294
"2014-01-28",53.880001,54.330002,53.68,54,1295000,48.677757
"2014-01-29",53.57,54.439999,53.150002,53.950001,2134200,48.632683
"2014-01-30",54.259998,54.490002,53.779999,54.220001,1060100,48.989582
"2014-01-31",53.369999,54.169998,53.34,53.700001,1142400,48.519749
"2014-02-03",53.779999,53.849998,50.98,51.32,2573600,46.369347
"2014-02-04",51.66,52.220001,50.830002,52.18,1675000,47.146378
"2014-02-05",51.880001,52.57,51.360001,52.439999,1344400,47.381298
"2014-02-06",52.490002,53.639999,52.41,53.439999,1093300,48.284813
"2014-02-07",53.77,54.34,53.5,53.91,1723400,48.709488
"2014-02-10",53.990002,54.040001,53.41,53.900002,1754700,48.700459
"2014-02-11",54.110001,54.68,53.900002,54.669998,1843400,49.396164
"2014-02-12",54.77,55.549999,54.73,55.439999,1766000,50.091885
"2014-02-13",55.09,57.25,54.790001,56.93,1660400,51.438156
"2014-02-14",57.48,58.259998,57.41,57.959999,2241000,52.36879
"2014-02-18",58.110001,58.48,57.799999,58.099998,1826600,52.495289
"2014-02-19",57.98,59.75,57.939999,59.27,2051200,53.552425
"2014-02-20",59.220001,60.580002,59.02,60.419998,2055700,54.591488
"2014-02-21",60.41,61.540001,60.16,61.16,1676600,55.260101
"2014-02-24",61.32,61.68,61.150002,61.299999,1220000,55.386585
"2014-02-25",61.380001,61.610001,60.82,61.009998,992300,55.124569
"2014-02-26",61.09,61.48,60.599998,60.869999,971500,54.998074
"2014-02-27",60.790001,61.439999,60.59,61.389999,1010400,55.467918
"2014-02-28",61.389999,61.82,60.860001,61.450001,1312300,55.522125
"2014-03-03",60.790001,61.169998,59.970001,60.799999,1342700,54.934834
"2014-03-04",61.540001,62.169998,61.18,62.02,1281200,56.03714
"2014-03-05",61.939999,62.099998,61.220001,61.450001,1769200,55.522125
"2014-03-06",61.759998,62.07,61.48,61.849998,796500,55.883545
"2014-03-07",62.009998,62.080002,61.049999,61.310001,1025600,55.395634
"2014-03-10",61.259998,61.599998,60.889999,61.560001,803300,55.621513
"2014-03-11",61.599998,61.759998,60.91,61.150002,1165300,55.251072
"2014-03-12",60.799999,61.400002,60.369999,61.380001,1136200,55.458878
"2014-03-13",61.599998,61.759998,60.419998,60.700001,1529200,54.844475
"2014-03-14",60.419998,61.540001,60.27,61.130001,1235100,55.233006
"2014-03-17",61.419998,62.27,60.790001,61.360001,1516600,55.440811
"2014-03-18",61.509998,62.220001,61.380001,62.169998,610000,56.172672
"2014-03-19",62.220001,62.279999,61.009998,61.400002,1131500,55.476955
"2014-03-20",61.27,62.5,61.189999,62.419998,991100,56.398552
"2014-03-21",63.029999,63.040001,61.709999,61.740002,1354600,55.784161
"2014-03-24",61.889999,61.98,60.259998,60.73,1294800,54.871582
"2014-03-25",60.950001,61.259998,59.59,59.880001,1518100,54.10358
"2014-03-26",60.360001,60.98,59.610001,60.049999,1361100,54.257187
"2014-03-27",59.959999,60.049999,59.130001,59.639999,1120100,53.88673
"2014-03-28",59.93,60.490002,59.650002,60.02,1062300,54.230076
"2014-03-31",60.549999,61.549999,60.490002,61.470001,1128200,55.540195
"2014-04-01",61.790001,63.119999,61.290001,63.07,1221200,56.985851
"2014-04-02",63.209999,63.889999,63.209999,63.599998,1218000,57.464725
"2014-04-03",63.639999,63.880001,62.869999,63.200001,861900,57.103306
"2014-04-04",63.75,63.82,61.919998,62.099998,1163800,56.109425
"2014-04-07",61.779999,61.91,59.98,60.259998,1678400,54.446922
"2014-04-08",60.16,60.799999,59.950001,60.5,1311300,54.663776
"2014-04-09",60.880001,62.18,60.860001,62.119999,1683000,56.127495
"2014-04-10",62.110001,62.240002,60.400002,60.400002,909500,54.573418
"2014-04-11",60.099998,60.610001,59.209999,59.27,1053500,53.552425
"2014-04-14",59.919998,60.43,59.259998,60.360001,1389700,54.537285
"2014-04-15",60.48,61.259998,59.52,60.939999,1166300,55.061325
"2014-04-16",61.700001,62.34,61.43,62.060001,1123300,56.073269
"2014-04-17",61.939999,63.080002,61.790001,62.59,771000,56.552158
"2014-04-21",62.490002,63.490002,62.25,63.130001,958900,57.040066
"2014-04-22",63.09,63.889999,63.049999,63.389999,1282600,57.27499
"2014-04-23",63.310001,63.66,62.900002,63.490002,982600,57.365337
"2014-04-24",63.91,64.230003,63.220001,63.75,1325300,57.600258
"2014-04-25",63.470001,63.709999,61.540001,61.639999,1365700,55.693794
"2014-04-28",62.049999,62.220001,59.970001,61.32,1600700,55.404667
"2014-04-29",61.700001,61.84,60.77,61.150002,1304600,55.251072
"2014-04-30",60.959999,62.200001,60.59,62.139999,2561400,56.260578
"2014-05-01",62.080002,62.540001,60.540001,60.66,2897000,54.920597
"2014-05-02",60.810001,61.130001,60.049999,60.650002,2018700,54.911549
"2014-05-05",60.330002,60.650002,59.849998,60.5,1323600,54.775745
"2014-05-06",60.52,60.799999,59.959999,60.16,1412200,54.467907
"2014-05-07",60.34,60.599998,59.360001,59.93,1003800,54.25967
"2014-05-08",59.849998,61.049999,59.599998,59.82,812300,54.160069
"2014-05-09",59.849998,59.970001,58.849998,59.119999,1182800,53.52631
"2014-05-12",59.580002,61.18,59.490002,61.110001,1110000,55.328026
"2014-05-13",61.209999,61.34,60.599998,60.84,763000,55.083569
"2014-05-14",60.790001,61.049999,60.259998,60.349998,654900,54.639942
"2014-05-15",60.029999,60.09,58.240002,59.060001,1551300,53.472
"2014-05-16",59.09,59.790001,58.540001,59.720001,1206900,54.06953
"2014-05-19",59.639999,60.27,59.419998,59.970001,964900,54.295883
"2014-05-20",60.060001,60.080002,59.049999,59.389999,1072100,53.77076
"2014-05-21",59.52,60.630001,59.369999,60.48,1235800,54.757629
"2014-05-22",60.630001,61.459999,60.490002,61.060001,1495100,55.282757
"2014-05-23",61.02,62.450001,60.919998,62.169998,1329900,56.287731
"2014-05-27",62.400002,62.84,62.189999,62.360001,915500,56.459763
"2014-05-28",62.43,62.939999,61.939999,62.630001,1146600,56.704212
"2014-05-29",62.77,63.209999,62.310001,62.84,637100,56.894329
"2014-05-30",62.73,63.41,62.630001,62.889999,1483100,56.93961
"2014-06-02",62.889999,63.360001,62.18,63.310001,964200,57.319878
"2014-06-03",63.169998,64,63.07,63.799999,1072700,57.763508
"2014-06-04",63.470001,64.559998,62.959999,64.389999,1214700,58.297684
"2014-06-05",64.82,65.370003,64.559998,65.150002,1715600,58.985783
"2014-06-06",65.400002,66.379997,65.209999,66.160004,2108700,59.900208
"2014-06-09",66.099998,66.519997,65.760002,65.910004,809800,59.673885
"2014-06-10",65.629997,66.330002,65.5,66.07,1033100,59.818729
"2014-06-11",65.639999,66.190002,65.5,66.080002,789400,59.827785
"2014-06-12",65.900002,65.900002,64.239998,64.470001,1525700,58.370113
"2014-06-13",64.440002,65.300003,64.220001,65.120003,842900,58.958618
"2014-06-16",64.949997,65.669998,64.589996,65.139999,926200,58.976719
"2014-06-17",65.010002,65.650002,64.760002,65.07,707100,58.913349
"2014-06-18",65.150002,65.209999,64.120003,64.949997,1220500,58.804691
"2014-06-19",65.160004,65.239998,64.830002,65.089996,923000,58.931461
"2014-06-20",65.059998,65.57,64.550003,64.660004,1670500,58.542137
"2014-06-23",64.720001,64.940002,64.480003,64.599998,1120900,58.487816
"2014-06-24",64.5,64.849998,63.599998,63.689999,996900,57.663914
"2014-06-25",63.41,64.610001,63.209999,64.529999,1156100,58.424438
"2014-06-26",64.580002,65.18,63.57,65.059998,1590500,58.904278
"2014-06-27",64.93,65.75,64.559998,65.360001,813300,59.175907
"2014-06-30",65.339996,65.459999,64.800003,65.190002,960700,59.021999
"2014-07-01",65.589996,66.349998,65.379997,66.080002,801600,59.827785
"2014-07-02",66.07,67.489998,66.040001,66.620003,1362200,60.316689
"2014-07-03",66.620003,67.080002,66.5,67.010002,515100,60.669792
"2014-07-07",66.790001,67.029999,66.470001,66.730003,751600,60.416298
"2014-07-08",66.389999,66.769997,65.68,66.559998,1449900,60.262356
"2014-07-09",66.610001,67.400002,66.480003,67.379997,1125200,61.004784
"2014-07-10",66.309998,67.489998,65.949997,66.150002,1691700,59.891163
"2014-07-11",66.050003,66.260002,65.699997,66.190002,1259300,59.927376
"2014-07-14",66.790001,66.790001,65.510002,65.900002,1557900,59.66481
"2014-07-15",65.769997,66.129997,65.220001,65.370003,1700600,59.184975
"2014-07-16",65.550003,65.959999,65.089996,65.18,1671200,59.012928
"2014-07-17",64.860001,65.669998,64.040001,64.160004,1680200,58.089451
"2014-07-18",64.419998,65.300003,64.080002,65.18,998500,59.012928
"2014-07-21",65,65.629997,64.699997,64.830002,696400,58.696053
"2014-07-22",65.349998,65.940002,65.269997,65.699997,1196600,59.483734
"2014-07-23",65.959999,66,65.25,65.470001,753600,59.275497
"2014-07-24",65.800003,65.940002,65.410004,65.559998,929200,59.356995
"2014-07-25",65.220001,66.150002,65.220001,65.839996,955600,59.610485
"2014-07-28",65.760002,65.769997,64.760002,65.489998,880700,59.293606
"2014-07-29",65.389999,65.959999,64.519997,64.529999,1002300,58.424438
"2014-07-30",64.690002,64.739998,63.740002,64.5,2277000,58.397282
"2014-07-31",63.41,63.439999,61.509998,62.25,2523400,56.360157
"2014-08-01",61.98,62.23,60.439999,60.91,1936400,55.146946
"2014-08-04",61.259998,62.16,61.009998,62.02,1224400,56.151924
"2014-08-05",61.52,62.209999,61.310001,61.389999,1583200,55.581532
"2014-08-06",60.959999,61.380001,60.759998,60.779999,1380200,55.029243
"2014-08-07",61.279999,61.689999,60.52,60.759998,1569400,55.011139
"2014-08-08",60.860001,62,60.810001,61.919998,1223300,56.06139
"2014-08-11",61.959999,62.240002,61.790001,61.84,818600,55.98896
"2014-08-12",61.689999,62.16,61.380001,61.66,627600,55.825985
"2014-08-13",62.080002,62.349998,61.490002,62.23,905900,56.342045
"2014-08-14",62.080002,62.48,61.779999,62.419998,696300,56.51408
"2014-08-15",62.75,62.970001,61.669998,62.16,851500,56.278675
"2014-08-18",62.650002,62.799999,62.220001,62.419998,839800,56.51408
"2014-08-19",62.68,62.959999,62.279999,62.889999,739200,56.93961
"2014-08-20",62.799999,64,62.459999,63.720001,946700,57.691086
"2014-08-21",63.889999,63.900002,62.689999,62.709999,925800,56.776634
"2014-08-22",62.5,62.529999,61.889999,62.23,937000,56.342045
"2014-08-25",62.720001,62.959999,62.259998,62.41,628100,56.505016
"2014-08-26",62.610001,62.650002,61.779999,61.82,743300,55.970852
"2014-08-27",62.049999,62.200001,61.610001,61.970001,484500,56.106655
"2014-08-28",61.599998,62.200001,61.32,61.950001,864800,56.206455
"2014-08-29",62.290001,62.310001,61.860001,62.189999,791700,56.424202
"2014-09-02",62.23,62.959999,62.029999,62.689999,965700,56.877842
"2014-09-03",63.080002,63.200001,62.689999,62.77,1106800,56.950428
"2014-09-04",62.779999,63.619999,62.779999,63.049999,1001100,57.204479
"2014-09-05",62.939999,63.240002,62.27,63.189999,1030800,57.331482
