"dates","EL.Open","EL.High","EL.Low","EL.Close","EL.Volume","EL.Adjusted"
"2013-02-13",62.68,63.439999,62.650002,63.299999,1490100,57.713055
"2013-02-14",63.25,63.779999,62.84,63.540001,1208300,57.931873
"2013-02-15",63.43,64.099998,62.990002,63.110001,2661500,57.539837
"2013-02-19",63.099998,63.619999,62.5,63.599998,2073900,57.986572
"2013-02-20",63.669998,64.290001,63.650002,63.709999,1917900,58.086876
"2013-02-21",63.310001,63.860001,62.57,63.029999,1660100,57.466896
"2013-02-22",63.259998,63.619999,62.66,63.310001,1561200,57.722183
"2013-02-25",63.639999,63.639999,61.73,61.779999,1409400,56.327217
"2013-02-26",61.709999,62.470001,61.299999,62.330002,1932900,56.99472
"2013-02-27",62.119999,64.040001,62.09,63.93,1762900,58.457771
"2013-02-28",63.66,64.599998,63.610001,64.099998,1850500,58.613216
"2013-03-01",63.68,64.480003,63.169998,64.470001,1319600,58.951557
"2013-03-04",64.440002,64.889999,64.089996,64.889999,1412300,59.335594
"2013-03-05",65,66.510002,64.970001,65.849998,2299300,60.213432
"2013-03-06",65.889999,66.169998,65.68,65.919998,1343600,60.277439
"2013-03-07",65.82,66.230003,65.68,65.900002,1861800,60.259159
"2013-03-08",66,66,64.900002,65.699997,1622200,60.076267
"2013-03-11",65.480003,65.959999,65.290001,65.75,578400,60.121994
"2013-03-12",65.940002,66.190002,65.760002,65.830002,1538000,60.195152
"2013-03-13",65.809998,65.889999,64.580002,65.019997,1407000,59.454475
"2013-03-14",65.260002,65.339996,64.879997,65.019997,1030900,59.454475
"2013-03-15",64.739998,64.760002,63.279999,63.34,2207300,57.918289
"2013-03-18",62.720001,62.970001,62.259998,62.439999,1907800,57.095314
"2013-03-19",62.82,63,61.869999,62.25,2340800,56.921581
"2013-03-20",62.759998,63.91,62.759998,63.75,2398300,58.293186
"2013-03-21",63.43,63.639999,63.029999,63.040001,1364900,57.643959
"2013-03-22",63.139999,64.139999,63.110001,63.889999,1193600,58.4212
"2013-03-25",64.010002,64.419998,63.080002,63.279999,852400,57.863411
"2013-03-26",63.669998,64.010002,63.310001,63.990002,870400,58.512646
"2013-03-27",63.610001,63.639999,63.119999,63.540001,969000,58.101158
"2013-03-28",63.790001,64.110001,63.130001,64.029999,1361600,58.549221
"2013-04-01",63.98,64.129997,63.32,63.66,769500,58.210896
"2013-04-02",64.110001,65.599998,64.050003,65.279999,1337200,59.692211
"2013-04-03",65.32,65.410004,64.489998,64.879997,1587400,59.326462
"2013-04-04",64.919998,65.160004,64.370003,64.529999,1593400,59.006416
"2013-04-05",63.639999,63.799999,62.290001,63.169998,2177200,57.762833
"2013-04-08",63.07,64.389999,63.040001,64.389999,1189200,58.878387
"2013-04-09",64.529999,64.599998,63.689999,64.480003,1241000,58.960705
"2013-04-10",64.559998,65.870003,64.449997,65.489998,1253300,59.884247
"2013-04-11",65.57,67.779999,65.400002,67.559998,2414700,61.777061
"2013-04-12",67.269997,68.260002,66.900002,68.239998,1834800,62.398853
"2013-04-15",67.889999,68.080002,67.040001,67.400002,2911000,61.63076
"2013-04-16",67.800003,68.120003,67.459999,67.889999,2062400,62.078812
"2013-04-17",67.540001,67.68,66.300003,66.709999,1858400,60.999817
"2013-04-18",66.860001,67.389999,66.489998,67.209999,1772300,61.457035
"2013-04-19",67.629997,69.779999,66.940002,69.669998,3549600,63.706455
"2013-04-22",69.489998,69.82,69.160004,69.589996,1861800,63.633305
"2013-04-23",70,70.800003,69.559998,70.379997,2069300,64.355675
"2013-04-24",70.279999,70.510002,68.809998,68.82,1270400,62.929192
"2013-04-25",69.120003,69.849998,68.510002,68.93,1997400,63.029797
"2013-04-26",69.139999,69.629997,68.830002,68.879997,1745600,62.984093
"2013-04-29",69.239998,69.650002,68.720001,68.919998,1489300,63.020634
"2013-04-30",69.050003,70,68.989998,69.349998,2088400,63.413837
"2013-05-01",69.379997,70.900002,68.690002,68.790001,2884900,62.901772
"2013-05-02",67.089996,71.779999,66.699997,70.599998,4387900,64.556847
"2013-05-03",71.029999,71.529999,70.290001,71.230003,2083700,65.132935
"2013-05-06",71.07,71.080002,69.989998,70,2332300,64.008209
"2013-05-07",69.879997,70.5,69.720001,70.309998,1674200,64.291664
"2013-05-08",70.389999,70.669998,69.949997,70.010002,1820900,64.017319
"2013-05-09",69.980003,70.099998,69.129997,69.269997,1599200,63.340683
"2013-05-10",69.32,71.089996,69.160004,71.050003,1722000,64.968346
"2013-05-13",70.709999,71.129997,70.339996,71.019997,1346400,64.940887
"2013-05-14",70.919998,71.830002,70.849998,71.800003,1254200,65.654121
"2013-05-15",71.699997,72.080002,71.410004,71.629997,1338200,65.498672
"2013-05-16",71.290001,71.57,70.669998,70.779999,1447100,64.721436
"2013-05-17",71.190002,71.760002,70.379997,70.849998,2235500,64.785446
"2013-05-20",70.720001,71.690002,70.389999,71.459999,2160200,65.343239
"2013-05-21",71.410004,71.720001,70.489998,71.120003,1180800,65.032326
"2013-05-22",71.07,72.309998,70.040001,70.139999,1443400,64.136215
"2013-05-23",70.169998,70.809998,69.690002,70.330002,1213300,64.309959
"2013-05-24",70.050003,71.120003,70.029999,70.949997,1167000,64.876877
"2013-05-28",71.730003,72.699997,71,71.050003,1715000,64.968346
"2013-05-29",70.339996,70.68,69.019997,69.209999,1160300,63.446564
"2013-05-30",69.440002,70.18,69.410004,69.580002,1174700,63.785732
"2013-05-31",69.019997,69.260002,67.779999,67.779999,1541200,62.135658
"2013-06-03",67.860001,67.989998,66.470001,67.5,1330800,61.878979
"2013-06-04",67.57,68.190002,67.129997,67.470001,2035900,61.851456
"2013-06-05",67.220001,67.519997,66.459999,66.480003,1492200,60.943905
"2013-06-06",66.540001,66.919998,65.230003,65.970001,2239100,60.476379
"2013-06-07",66.440002,68.610001,66.160004,68.120003,2414300,62.447338
"2013-06-10",68.209999,68.330002,67.199997,67.599998,1653500,61.970615
"2013-06-11",67.059998,68.230003,66.57,67.75,1443900,62.108139
"2013-06-12",68.360001,68.589996,67.349998,67.419998,2023600,61.805622
"2013-06-13",67.290001,68.349998,66.889999,68.050003,1067500,62.38316
"2013-06-14",67.900002,68.610001,67.550003,68.410004,1254400,62.713188
"2013-06-17",68.900002,70.650002,68.809998,70.199997,2015300,64.354118
"2013-06-18",70.349998,70.349998,69.199997,69.720001,1346600,63.914089
"2013-06-19",69.580002,70,68.32,68.379997,1148300,62.68568
"2013-06-20",67.910004,67.910004,65.269997,65.510002,2393200,60.054676
"2013-06-21",65.919998,66.279999,64.790001,65.790001,2045600,60.311363
"2013-06-24",64.889999,65.709999,63.93,64.739998,1884600,59.348801
"2013-06-25",65.089996,65.480003,64.57,64.739998,2147100,59.348801
"2013-06-26",65.459999,66.040001,65.459999,65.639999,881300,60.173862
"2013-06-27",66.269997,67.029999,66.220001,66.470001,999400,60.934731
"2013-06-28",66.150002,66.540001,65.459999,65.769997,1431200,60.293011
"2013-07-01",66.480003,67.25,66.18,66.940002,1224200,61.365604
"2013-07-02",66.830002,68.040001,66.800003,67.449997,1021800,61.83313
"2013-07-03",67.32,67.510002,66.830002,67.25,606400,61.64978
"2013-07-05",67.940002,68.309998,67.389999,67.93,861500,62.273155
"2013-07-08",68.150002,68.779999,67.779999,67.919998,1068800,62.263992
"2013-07-09",67.620003,67.800003,66.029999,66.589996,2653100,61.044712
"2013-07-10",66.620003,67.550003,66.589996,67.029999,1413600,61.44809
"2013-07-11",68.080002,68.349998,67.690002,68.059998,1237400,62.392326
"2013-07-12",68.190002,68.639999,68.050003,68.459999,1163500,62.759007
"2013-07-15",68.349998,68.580002,66.970001,67.440002,1620000,61.823975
"2013-07-16",67.400002,67.589996,66.43,66.779999,1453600,61.218918
"2013-07-17",66.900002,67.190002,66.290001,66.330002,1286300,60.806404
"2013-07-18",66.349998,67.139999,66.349998,66.739998,1397900,61.182247
"2013-07-19",66.889999,68.639999,66.75,67.57,2664400,61.94313
"2013-07-22",67.730003,68.120003,66.629997,66.669998,1304900,61.118076
"2013-07-23",66.529999,66.599998,64.900002,64.949997,4405000,59.541306
"2013-07-24",65.099998,65.220001,64.43,64.709999,2425200,59.321304
"2013-07-25",64.620003,65.739998,64.440002,65.290001,3666900,59.853008
"2013-07-26",65.059998,66.400002,65.059998,66.199997,2314100,60.687225
"2013-07-29",66.120003,66.830002,65.68,66,1273200,60.50386
"2013-07-30",66.349998,66.730003,65.360001,65.599998,1890400,60.13718
"2013-07-31",65.980003,66.239998,65.589996,65.650002,1954300,60.183018
"2013-08-01",66.129997,67.010002,65.910004,66.790001,2167400,61.228096
"2013-08-02",66.529999,67.010002,66.459999,66.889999,1463500,61.319759
"2013-08-05",66.650002,67.360001,66.629997,67.279999,1449800,61.677292
"2013-08-06",67.190002,67.529999,66.860001,67.43,1692000,61.814789
"2013-08-07",67.120003,67.43,66.25,66.639999,1726000,61.090584
"2013-08-08",66.739998,66.959999,65.860001,66,1928700,60.50386
"2013-08-09",65.980003,66.959999,65.529999,66.589996,1527300,61.044712
"2013-08-12",66.510002,66.93,66.190002,66.580002,1535700,61.035576
"2013-08-13",66.489998,66.629997,65.910004,66.449997,1663300,60.916401
"2013-08-14",66.209999,66.410004,64.940002,65.129997,2913500,59.706326
"2013-08-15",66.889999,68.82,66.68,67.360001,6230400,61.750614
"2013-08-16",67.169998,67.709999,66.900002,67.25,1994200,61.64978
"2013-08-19",67.110001,67.239998,66.300003,66.75,2021200,61.191414
"2013-08-20",66.690002,67.660004,66.339996,66.860001,3961100,61.292252
"2013-08-21",66.889999,67.019997,66.220001,66.32,1994700,60.797222
"2013-08-22",66.279999,67.379997,66.239998,67.269997,1220700,61.66811
"2013-08-23",67.220001,68.260002,66.989998,68.150002,1718300,62.474842
"2013-08-26",68.129997,68.559998,67.260002,67.269997,1509200,61.66811
"2013-08-27",66.540001,66.540001,65.550003,65.639999,1724600,60.173862
"2013-08-28",65.279999,65.610001,64.629997,65.379997,1854400,60.100311
"2013-08-29",64.730003,65.860001,64.449997,65.370003,1490200,60.091129
"2013-08-30",65.5,65.620003,64.989998,65.360001,835500,60.081924
"2013-09-03",66.059998,67.099998,66.019997,66.260002,1715600,60.909264
"2013-09-04",66.360001,67.5,66.019997,67.309998,1667500,61.874439
"2013-09-05",67.419998,67.93,67.160004,67.370003,1182800,61.929611
"2013-09-06",67.489998,68.07,66.709999,67.580002,1385000,62.122643
"2013-09-09",68.480003,69.5,68.480003,69.489998,1834700,63.878414
"2013-09-10",69.540001,69.620003,68.589996,68.970001,1575900,63.400414
"2013-09-11",68.839996,69.699997,68.690002,69.690002,1403700,64.062286
"2013-09-12",69.82,70.580002,69.540001,70.330002,1388700,64.650566
"2013-09-13",70.690002,71.040001,70.32,70.800003,1233300,65.082626
"2013-09-16",71.410004,71.669998,70.75,71.110001,1252300,65.367615
"2013-09-17",70.949997,71.519997,70.940002,71.330002,1126900,65.569817
"2013-09-18",71.300003,72.220001,70.419998,72.169998,1334000,66.341988
"2013-09-19",72.150002,72.480003,71.449997,72.43,1573500,66.581001
"2013-09-20",72.550003,72.690002,71.68,71.75,3738900,65.955902
"2013-09-23",71.650002,71.669998,70.75,70.760002,1214300,65.045876
"2013-09-24",70.839996,71.910004,70.57,71.510002,1604500,65.735298
"2013-09-25",71.57,71.910004,70.900002,71.139999,1330300,65.39518
"2013-09-26",71.150002,71.550003,70.5,70.739998,1042900,65.027466
"2013-09-27",70.489998,70.610001,70.019997,70.419998,893800,64.733322
"2013-09-30",70.169998,70.889999,69.779999,69.900002,1659700,64.255287
"2013-10-01",69.900002,70.550003,69.830002,70.5,1015300,64.806847
"2013-10-02",70.290001,70.440002,69.510002,70.410004,1021900,64.724121
"2013-10-03",70.220001,70.32,69.230003,69.440002,921100,63.832474
"2013-10-04",69.489998,70.220001,69.330002,69.980003,1638800,64.328857
"2013-10-07",69.309998,69.599998,69,69.290001,1289600,63.694572
"2013-10-08",69.379997,69.629997,68.660004,68.709999,1655100,63.161404
"2013-10-09",68.860001,69.059998,68.25,68.769997,1525000,63.216557
"2013-10-10",69.510002,70.650002,69.470001,70.629997,1473000,64.926369
"2013-10-11",70.510002,71.029999,69.980003,71.010002,1742100,65.275665
"2013-10-14",70.57,71.650002,70.57,71.650002,1048300,65.863998
"2013-10-15",71.190002,71.330002,70.400002,70.5,1886400,64.806847
"2013-10-16",70.900002,71.300003,70.5,70.989998,1562800,65.257278
"2013-10-17",70.940002,71.839996,70.360001,71.709999,1314800,65.919136
"2013-10-18",71.849998,72.150002,71.620003,72.050003,1671100,66.231697
"2013-10-21",72.019997,72.059998,70.489998,71.07,1262300,65.330833
"2013-10-22",71.57,72.290001,71.309998,71.93,1220900,66.121384
"2013-10-23",71.440002,71.650002,70.980003,71.269997,923800,65.514648
"2013-10-24",71.599998,71.830002,71.160004,71.389999,1049200,65.624977
"2013-10-25",71.629997,71.980003,71.099998,71.510002,1027000,65.735298
"2013-10-28",71.720001,71.800003,71.290001,71.559998,1637600,65.781265
"2013-10-29",71.889999,72.959999,71.610001,72.809998,1881200,66.930321
"2013-10-30",73,73.110001,71.18,71.379997,1843700,65.615799
"2013-10-31",73.300003,74.620003,70.900002,70.959999,3044400,65.229706
"2013-11-01",70.699997,70.940002,69.269997,69.940002,3948000,64.292084
"2013-11-04",70.339996,70.82,69.669998,70.139999,1784700,64.475914
"2013-11-05",69.349998,71.010002,69.300003,70.75,1529300,65.036659
"2013-11-06",70.760002,71.309998,70.559998,71.25,1279200,65.496269
"2013-11-07",71.309998,71.589996,70.220001,70.32,1368400,64.641396
"2013-11-08",70.150002,71,69.93,70.959999,1055600,65.229706
"2013-11-11",70.75,71.169998,70.669998,70.900002,931700,65.174561
"2013-11-12",70.580002,71.080002,70.529999,70.68,944600,64.972305
"2013-11-13",70.260002,73.089996,70.260002,73.029999,2267300,67.13253
"2013-11-14",73.059998,73.669998,73.010002,73.440002,1097300,67.509422
"2013-11-15",73.230003,73.669998,72.529999,73.669998,1542100,67.720871
"2013-11-18",73.620003,73.690002,72.650002,72.860001,956700,66.976273
"2013-11-19",72.690002,72.970001,72.309998,72.559998,1113600,66.700493
"2013-11-20",72.889999,73.910004,72.5,73.300003,1291000,67.380753
"2013-11-21",73.5,74.07,73.239998,74.010002,1127500,68.033424
"2013-11-22",74.089996,75.019997,74.050003,75.010002,1763300,68.952644
"2013-11-25",74.93,75.220001,74.169998,74.32,935900,68.318375
"2013-11-26",74.440002,75.459999,74.43,75.07,1382000,69.194031
"2013-11-27",74.959999,75.419998,74.480003,75.25,1131500,69.359924
"2013-11-29",75.260002,75.769997,74.93,74.959999,595700,69.092598
"2013-12-02",74.989998,75.290001,74.449997,74.879997,1136800,69.018875
"2013-12-03",74.550003,74.57,73.889999,74.489998,1774700,68.659409
"2013-12-04",73.919998,74.099998,72.559998,73.099998,2279000,67.378204
"2013-12-05",73.010002,73.290001,72.620003,72.730003,1901600,67.037186
"2013-12-06",73.410004,73.959999,73.339996,73.709999,836400,67.940483
"2013-12-09",73.970001,74.349998,73.480003,73.889999,659800,68.106384
"2013-12-10",73.599998,73.830002,73.029999,73.599998,885200,67.839081
"2013-12-11",73.730003,74.550003,73.620003,73.82,1406200,68.04187
"2013-12-12",73.559998,73.559998,72.290001,73.07,1665900,67.350563
"2013-12-13",73.050003,73.160004,71.449997,72.639999,1405700,66.954224
"2013-12-16",73.010002,73.419998,72.489998,73.160004,993900,67.43354
"2013-12-17",73.080002,73.269997,72.339996,72.75,1040800,67.055595
"2013-12-18",72.709999,74.059998,72.300003,74,1459100,68.207764
"2013-12-19",73.800003,74.279999,73.650002,73.910004,687800,68.124832
"2013-12-20",73.279999,75.059998,73.279999,74.349998,1200200,68.530357
"2013-12-23",74.82,75.139999,74.199997,74.760002,1055100,68.908279
"2013-12-24",74.790001,74.879997,74.230003,74.620003,295400,68.779251
"2013-12-26",74.599998,74.93,74.190002,74.639999,564700,68.797668
"2013-12-27",74.650002,75.040001,74.129997,74.449997,698600,68.622559
"2013-12-30",74.449997,75.18,74.360001,75.040001,683900,69.166374
"2013-12-31",75.389999,75.550003,74.959999,75.32,704300,69.424446
"2014-01-02",74.989998,75.099998,73.559998,73.709999,1070100,67.940483
"2014-01-03",73.720001,74.360001,73.599998,73.650002,802500,67.885178
"2014-01-06",74.739998,74.870003,73.870003,74.080002,1265000,68.281502
"2014-01-07",74.309998,74.75,73.449997,73.889999,1111700,68.106384
"2014-01-08",73.889999,73.900002,72.93,73.080002,1434900,67.359787
"2014-01-09",73.519997,73.959999,73.110001,73.440002,1138600,67.691582
"2014-01-10",73.75,74.18,73.580002,74.050003,1511000,68.253845
"2014-01-13",74.980003,75.129997,73.769997,73.839996,2531200,68.060287
"2014-01-14",73.989998,74.050003,73.050003,73.739998,1546700,67.968109
"2014-01-15",73.889999,73.940002,72,72.870003,2029200,67.166237
"2014-01-16",72.610001,72.870003,72.080002,72.190002,2134300,66.539452
"2014-01-17",71.699997,72.709999,71.610001,72.57,1516700,66.889717
"2014-01-21",73.190002,73.989998,71.970001,72.18,1945200,66.530235
"2014-01-22",72.389999,72.699997,71.800003,72.129997,1140600,66.484138
"2014-01-23",71.529999,71.589996,70.309998,70.470001,2240000,64.954079
"2014-01-24",70.309998,70.470001,68.760002,68.790001,2493500,63.405563
"2014-01-27",68.739998,69.120003,67.580002,68.559998,3299300,63.193581
"2014-01-28",68.910004,70.419998,68.699997,69.849998,2551900,64.382622
"2014-01-29",69.629997,69.660004,68.169998,68.540001,2070200,63.175144
"2014-01-30",69.059998,69.379997,68.209999,68.949997,2451100,63.553055
"2014-01-31",67.870003,69.260002,67.589996,68.739998,1897900,63.359486
"2014-02-03",68.870003,69.07,67.870003,68.279999,3010600,62.93549
"2014-02-04",68.870003,69.769997,68.699997,69.190002,2464300,63.774269
"2014-02-05",69.550003,69.550003,63.630001,65.360001,8099600,60.244038
"2014-02-06",67.07,67.199997,66.230003,66.800003,5119800,61.571339
"2014-02-07",66.510002,66.919998,65.790001,66.5,3536100,61.294811
"2014-02-10",66.5,66.900002,66.129997,66.389999,6060800,61.193436
"2014-02-11",66.279999,67.139999,66.099998,66.779999,3681600,61.552898
"2014-02-12",67.260002,67.470001,66.470001,66.879997,3256600,61.645065
"2014-02-13",66.699997,67.639999,66.480003,67.540001,2955000,62.25341
"2014-02-14",67.440002,68.279999,67.419998,67.980003,2629000,62.658981
"2014-02-18",68,68.379997,67.57,68.080002,1722300,62.751141
"2014-02-19",67.699997,68.230003,67.360001,67.389999,1843300,62.115154
"2014-02-20",67.620003,68.099998,67.400002,67.860001,1867100,62.548355
"2014-02-21",67.849998,68.5,67.589996,67.650002,1397400,62.354805
"2014-02-24",67.610001,68.480003,67.489998,67.900002,1373300,62.585228
"2014-02-25",68.07,68.139999,67.150002,67.480003,3757700,62.198116
"2014-02-26",68.260002,68.720001,67.860001,67.980003,2464300,62.845245
"2014-02-27",67.529999,68.010002,67.349998,67.599998,1989600,62.493946
"2014-02-28",67.82,69.5,67.730003,68.839996,3054400,63.640285
"2014-03-03",68.459999,68.739998,68.059998,68.559998,1632800,63.381432
"2014-03-04",69.699997,70.620003,69.089996,69.730003,1601300,64.463066
"2014-03-05",69.529999,69.599998,69,69.269997,3033900,64.037796
"2014-03-06",69.290001,69.580002,68.989998,69.040001,1271900,63.825169
"2014-03-07",69.410004,70.25,69.150002,70.019997,1901200,64.731133
"2014-03-10",69.800003,70.199997,69.440002,70.199997,1464400,64.897545
"2014-03-11",70.199997,70.470001,69.68,70.110001,2205800,64.814346
"2014-03-12",69.620003,70.370003,69.599998,70.199997,1680600,64.897545
"2014-03-13",70.260002,70.440002,69.580002,69.779999,2149700,64.50927
"2014-03-14",69.75,69.879997,68.919998,69.300003,2462300,64.065529
"2014-03-17",69.690002,70.419998,69.650002,69.949997,1902400,64.666435
"2014-03-18",70.029999,70.610001,69.970001,70.120003,1237200,64.823593
"2014-03-19",70.019997,70.230003,69.209999,69.690002,1628500,64.426102
"2014-03-20",69.540001,69.540001,68.839996,69.120003,1441400,63.899143
"2014-03-21",69.459999,69.639999,68.279999,68.370003,3006800,63.20578
"2014-03-24",68.57,68.879997,67.089996,67.300003,2707100,62.216599
"2014-03-25",67.389999,67.720001,66.839996,67.370003,2849400,62.281307
"2014-03-26",67.599998,67.769997,67.190002,67.230003,3309800,62.15189
"2014-03-27",67.230003,67.910004,67,67.230003,2433300,62.15189
"2014-03-28",67.260002,67.449997,66.370003,66.730003,2866400,61.689674
"2014-03-31",67.339996,67.360001,66.540001,66.879997,2689200,61.828312
"2014-04-01",67.519997,68.290001,67.220001,68.260002,4578000,63.104084
"2014-04-02",68.519997,68.760002,68,68.089996,1997700,62.946918
"2014-04-03",68.269997,68.620003,67.949997,68.209999,4221100,63.057858
"2014-04-04",68.370003,68.5,66.82,66.980003,2122000,61.920776
"2014-04-07",66.970001,67.5,66.860001,67.300003,6167900,62.216599
"2014-04-08",68.25,70.290001,68,69.529999,4789300,64.278152
"2014-04-09",69.870003,69.949997,69.019997,69.709999,2464100,64.444557
"2014-04-10",69.599998,70.199997,68.779999,68.919998,1663400,63.714241
"2014-04-11",68.410004,68.989998,68.07,68.18,2547100,63.030132
"2014-04-14",68.519997,69.199997,68.360001,69.18,1970200,63.954597
"2014-04-15",69.830002,70.830002,69.300003,70.800003,2790800,65.452225
"2014-04-16",71.199997,72.150002,70.959999,72.089996,2782700,66.644783
"2014-04-17",71.889999,72.279999,71.230003,72.150002,3037200,66.700256
"2014-04-21",71.900002,71.970001,71.410004,71.900002,1131600,66.469154
"2014-04-22",72.169998,72.43,71.690002,72.099998,1447800,66.654037
"2014-04-23",72,72.18,71.379997,71.669998,1938100,66.256516
"2014-04-24",71.760002,72.139999,71.5,72.089996,1022200,66.644783
"2014-04-25",72.019997,72.260002,71.580002,72.199997,1395300,66.746475
"2014-04-28",72.279999,72.769997,71.5,71.900002,2506300,66.469154
"2014-04-29",72.080002,72.989998,71.910004,72.93,2387100,67.421349
"2014-04-30",72.699997,72.919998,72.209999,72.57,1712400,67.088562
"2014-05-01",72.209999,72.489998,71.5,72.190002,2514000,66.737236
"2014-05-02",74.290001,76.239998,73.970001,75.620003,7079400,69.908165
"2014-05-05",74.75,75.18,73.720001,74.059998,3357300,68.465996
"2014-05-06",73.68,73.75,73.050003,73.550003,2943400,67.99453
"2014-05-07",73.639999,73.989998,73.330002,73.690002,2356200,68.123932
"2014-05-08",73.690002,73.980003,73.279999,73.32,1845600,67.781883
"2014-05-09",73.269997,73.550003,72.970001,73.239998,1986100,67.707939
"2014-05-12",73.5,73.730003,73.410004,73.629997,1120800,68.068451
"2014-05-13",73.32,73.980003,73.199997,73.93,1474500,68.34581
"2014-05-14",73.849998,74.160004,73.489998,73.68,1021200,68.114685
"2014-05-15",73.349998,73.5,72.650002,73.07,1308100,67.550758
"2014-05-16",73.169998,73.540001,73.110001,73.160004,1976100,67.633987
"2014-05-19",73.230003,74.120003,73.199997,74.019997,1229000,68.429008
"2014-05-20",74.029999,74.330002,73.68,73.879997,1048700,68.299591
"2014-05-21",74.110001,74.370003,73.809998,74.120003,981100,68.521461
"2014-05-22",74.089996,75.059998,74.050003,74.910004,1752700,69.251801
"2014-05-23",74.830002,75.199997,74.629997,74.900002,1149500,69.242546
"2014-05-27",74.919998,75.650002,74.839996,75.580002,1429300,69.871185
"2014-05-28",75.379997,76.190002,75.360001,75.650002,2350000,70.121452
"2014-05-29",76.099998,76.519997,75.870003,76.510002,1974200,70.918602
"2014-05-30",76.190002,76.739998,76.160004,76.620003,1235400,71.020554
"2014-06-02",76.599998,77,76.370003,76.75,1263200,71.141068
"2014-06-03",76.730003,76.730003,76.059998,76.690002,1530000,71.085457
"2014-06-04",76.440002,76.529999,75.809998,76.459999,1822700,70.872238
"2014-06-05",76.410004,76.809998,76.099998,76.599998,1126400,71.002014
"2014-06-06",76.900002,77.339996,76.650002,76.769997,1010500,71.159607
"2014-06-09",76.639999,76.800003,76.360001,76.5,1125200,70.90934
"2014-06-10",76.440002,76.669998,76.089996,76.419998,993300,70.835182
"2014-06-11",76.389999,76.68,76.220001,76.559998,980300,70.964966
"2014-06-12",76.739998,77.230003,76.360001,76.699997,1671300,71.094711
"2014-06-13",76.599998,76.760002,75.769997,76.489998,1881500,70.900055
"2014-06-16",76.470001,76.57,75.760002,75.910004,1384500,70.362465
"2014-06-17",75.959999,76.220001,75.040001,75.25,1576200,69.750671
"2014-06-18",75.339996,76.160004,75.139999,76.129997,1211000,70.566353
"2014-06-19",76.050003,76.830002,75.269997,76.519997,2030200,70.927864
"2014-06-20",76.5,76.709999,75.370003,75.75,1986400,70.214142
"2014-06-23",75.75,75.82,74.529999,74.830002,1548000,69.361382
"2014-06-24",74.860001,75.190002,74.5,74.519997,801800,69.074028
"2014-06-25",74.440002,75.059998,74.309998,75,1149700,69.518944
"2014-06-26",74.260002,74.720001,73.82,74.599998,1379600,69.148163
"2014-06-27",74.57,74.989998,74.5,74.709999,1050000,69.25016
"2014-06-30",74.949997,75.440002,74.169998,74.260002,1571200,68.833031
"2014-07-01",74.540001,74.540001,74.050003,74.230003,2067400,68.805222
"2014-07-02",74.239998,74.370003,73.709999,73.959999,1457000,68.554955
"2014-07-03",74.089996,75.220001,74.089996,74.970001,1158300,69.49115
"2014-07-07",74.75,74.870003,74.360001,74.809998,959700,69.342834
"2014-07-08",74.540001,74.830002,73.709999,74.059998,1546500,68.647644
"2014-07-09",74.199997,74.910004,74.010002,74.669998,1390100,69.213066
"2014-07-10",74.019997,74.860001,74.019997,74.690002,1414900,69.231606
"2014-07-11",74.660004,74.839996,74.269997,74.5,1179200,69.055473
"2014-07-14",75.029999,76,75.029999,75.379997,1574800,69.87117
"2014-07-15",75.309998,76.230003,75.300003,75.730003,2427600,70.195595
"2014-07-16",75.809998,76.050003,75.059998,75.139999,1564700,69.648712
"2014-07-17",75.220001,75.440002,74.449997,74.489998,1169600,69.046219
"2014-07-18",74.690002,76.080002,74.339996,76.080002,1778400,70.52002
"2014-07-21",75.529999,75.709999,74.900002,75.419998,1244000,69.908264
"2014-07-22",75.760002,76.360001,75.269997,76.239998,1905300,70.66832
"2014-07-23",76.199997,76.239998,75.550003,75.940002,1619300,70.390259
"2014-07-24",76.089996,76.410004,75.620003,75.910004,1602800,70.362465
"2014-07-25",75.599998,75.959999,75.300003,75.669998,957400,70.139977
"2014-07-28",75.800003,75.870003,74.639999,74.93,1327000,69.454071
"2014-07-29",74.879997,75.400002,74.360001,74.389999,994000,68.953514
"2014-07-30",74.470001,74.709999,73.690002,74.269997,1891500,68.842316
"2014-07-31",74.019997,74.400002,73.239998,73.459999,2010100,68.091507
"2014-08-01",73.489998,74.269997,72.830002,73.870003,1814400,68.471542
"2014-08-04",74.230003,74.690002,73.720001,74.220001,1072500,68.795952
"2014-08-05",74.169998,74.339996,73.669998,73.949997,1163600,68.545685
"2014-08-06",73.989998,75.169998,73.769997,74.260002,2353400,68.833031
"2014-08-07",74.650002,74.739998,73.080002,73.199997,2216600,67.850502
"2014-08-08",73.220001,74.239998,72.849998,74.199997,1909400,68.777412
"2014-08-11",74.589996,75.910004,74.510002,75.5,1403000,69.982414
"2014-08-12",75.25,75.879997,74.959999,75.370003,1183800,69.861916
"2014-08-13",75.519997,75.830002,74.949997,75.150002,1184500,69.658012
"2014-08-14",75.370003,76.269997,75.169998,75.900002,2275700,70.35318
"2014-08-15",75.440002,76.699997,74.5,76.160004,3086000,70.594193
"2014-08-18",76.889999,77.25,76.510002,76.790001,2042800,71.178146
"2014-08-19",76.669998,76.800003,76.029999,76.639999,1700100,71.039116
"2014-08-20",76.279999,76.989998,76.25,76.580002,1250900,70.983467
"2014-08-21",76.550003,77.07,76.239998,76.269997,1725100,70.696136
"2014-08-22",76.339996,76.790001,76.269997,76.290001,1329600,70.714706
