"dates","HSIC.Open","HSIC.High","HSIC.Low","HSIC.Close","HSIC.Volume","HSIC.Adjusted"
"2013-01-11",32.77647,32.890198,32.498039,32.576469,897345,32.576469
"2013-01-14",32.615685,32.960785,32.568626,32.960785,918000,32.960785
"2013-01-15",32.8549,32.976471,32.603924,32.94902,1003680,32.94902
"2013-01-16",32.819607,33,32.690197,32.925491,588540,32.925491
"2013-01-17",33.062744,33.356861,32.882355,33.180393,723945,33.180393
"2013-01-18",33.070587,33.349018,33.070587,33.321568,829770,33.321568
"2013-01-22",33.188236,33.486275,33.188236,33.482353,762450,33.482353
"2013-01-23",33.427452,33.725491,33.349018,33.635296,1005975,33.635296
"2013-01-24",33.705883,34.192158,33.662746,34.141174,1735785,34.141174
"2013-01-25",34.325489,34.470589,34.141174,34.427452,1114095,34.427452
"2013-01-28",34.376472,34.470589,34.1451,34.180393,588540,34.180393
"2013-01-29",34.207844,34.309803,34.058823,34.117645,1505010,34.117645
"2013-01-30",34.043137,34.282352,33.913727,34.011765,809370,34.011765
"2013-01-31",33.882355,34.062744,33.760784,33.858826,793560,33.858826
"2013-02-01",34.066666,34.356861,33.678432,34.333332,1420095,34.333332
"2013-02-04",34.082352,34.533333,33.909805,34.17255,1099560,34.17255
"2013-02-05",34.321568,34.501961,34.17255,34.431374,862410,34.431374
"2013-02-06",34.254902,34.77647,34.254902,34.764706,978435,34.764706
"2013-02-07",34.764706,34.988235,34.431374,34.760784,1058505,34.760784
"2013-02-08",34.92157,35.031372,34.823528,34.945099,872100,34.945099
"2013-02-11",34.996078,35.168629,34.866669,35.07843,1199010,35.07843
"2013-02-12",35.101959,35.678432,35.070587,35.439217,2199885,35.439217
"2013-02-13",35.431374,35.729412,34.898041,35,2286330,35
"2013-02-14",34.705883,35.047058,34.533333,34.666668,2234055,34.666668
"2013-02-15",34.760784,35.039215,34.635296,34.77647,1124550,34.77647
"2013-02-19",34.745098,35.266666,34.713726,35.019608,1428000,35.019608
"2013-02-20",34.988235,35.109802,34.674511,34.674511,841500,34.674511
"2013-02-21",34.61961,34.77647,34.117645,34.254902,1298205,34.254902
"2013-02-22",34.400002,34.509804,34.274509,34.423531,884850,34.423531
"2013-02-25",34.615685,34.815685,34.25098,34.262745,1948965,34.262745
"2013-02-26",34.407845,34.478432,34.035294,34.235294,1046775,34.235294
"2013-02-27",34.376472,34.8549,33.988235,34.690197,746640,34.690197
"2013-02-28",34.658825,35.117645,34.627453,34.988235,1172745,34.988235
"2013-03-01",34.784313,34.992157,34.470589,34.839214,1492260,34.839214
"2013-03-04",34.878429,34.878429,34.607841,34.807842,1028160,34.807842
"2013-03-05",34.972549,35.44706,34.92157,35.254902,925395,35.254902
"2013-03-06",35.266666,35.372547,35.176472,35.192158,793560,35.192158
"2013-03-07",35.160786,35.317646,34.956863,35.019608,967725,35.019608
"2013-03-08",35.137257,35.47451,35.109802,35.419609,839970,35.419609
"2013-03-11",35.070587,35.501961,34.815685,35.262745,1155150,35.262745
"2013-03-12",35.133331,35.384315,35.090195,35.305882,864450,35.305882
"2013-03-13",35.400002,35.454903,35.274509,35.396076,778770,35.396076
"2013-03-14",35.431374,35.545097,35.30196,35.541176,776985,35.541176
"2013-03-15",35.458824,35.52549,35.184315,35.247059,1445595,35.247059
"2013-03-18",35.960785,35.960785,35.043137,35.188236,672435,35.188236
"2013-03-19",35.164707,35.556862,35.164707,35.309803,1538670,35.309803
"2013-03-20",35.498039,35.764706,35.498039,35.64706,969000,35.64706
"2013-03-21",35.435295,35.572548,35.278431,35.529411,833085,35.529411
"2013-03-22",35.64706,35.745098,35.454903,35.521568,523260,35.521568
"2013-03-25",35.678432,35.874512,35.274509,35.411766,730065,35.411766
"2013-03-26",35.588234,35.843136,35.513725,35.741177,541110,35.741177
"2013-03-27",35.529411,35.792156,35.364704,35.768627,457215,35.768627
"2013-03-28",35.658825,36.337254,35.556862,36.294117,1172235,36.294117
"2013-04-01",36.129414,36.329411,35.847057,36.05098,771630,36.05098
"2013-04-02",36.231373,36.431374,35.960785,36.109802,748170,36.109802
"2013-04-03",36.07843,36.129414,35.611767,35.701962,707880,35.701962
"2013-04-04",35.709805,36.082352,35.670589,35.839214,574770,35.839214
"2013-04-05",35.454903,35.513725,35.22353,35.466667,935340,35.466667
"2013-04-08",35.400002,35.843136,35.400002,35.835293,659175,35.835293
"2013-04-09",35.8549,35.878429,35.266666,35.603924,788205,35.603924
"2013-04-10",35.607841,36.121571,35.541176,36.003922,685440,36.003922
"2013-04-11",36.105881,36.313725,35.976471,36.211765,609960,36.211765
"2013-04-12",36.368626,36.388233,35.866669,36.043137,553350,36.043137
"2013-04-15",36.015686,36.17255,35.180393,35.298038,675240,35.298038
"2013-04-16",35.521568,35.843136,35.231373,35.792156,512805,35.792156
"2013-04-17",35.443138,35.494118,35.054901,35.431374,767040,35.431374
"2013-04-18",35.44706,35.501961,35.121571,35.345097,734145,35.345097
"2013-04-19",35.133331,35.952942,35.133331,35.862743,707625,35.862743
"2013-04-22",35.925491,35.94902,35.435295,35.576469,461295,35.576469
"2013-04-23",35.760784,35.858826,34.862743,35.219608,1981095,35.219608
"2013-04-24",35.105881,35.356861,35.094116,35.149021,1105680,35.149021
"2013-04-25",35.262745,35.368626,35.141174,35.235294,831300,35.235294
"2013-04-26",35.258823,35.44706,35.027451,35.196079,794835,35.196079
"2013-04-29",35.25098,35.372547,35.090195,35.270588,1123785,35.270588
"2013-04-30",35.200001,35.47451,35.058823,35.450981,1675095,35.450981
"2013-05-01",35.341175,35.423531,35.039215,35.098038,870570,35.098038
"2013-05-02",35.113724,35.368626,34.968628,35.321568,817785,35.321568
"2013-05-03",35.643139,35.878429,35.266666,35.576469,881790,35.576469
"2013-05-06",35.576469,35.937256,35.470589,35.737255,987105,35.737255
"2013-05-07",35.392159,36.137257,35.125488,36.043137,1388985,36.043137
"2013-05-08",35.94902,36.494118,35.737255,36.494118,1106955,36.494118
"2013-05-09",36.349018,36.69804,36.349018,36.584312,779535,36.584312
"2013-05-10",36.505882,37.180393,36.498039,37.019608,1046010,37.019608
"2013-05-13",37.058823,37.247059,36.807842,37.164707,1402500,37.164707
"2013-05-14",37.215687,37.623528,37.070587,37.415688,824925,37.415688
"2013-05-15",37.431374,37.666668,37.317646,37.639217,854505,37.639217
"2013-05-16",37.364704,37.643139,37.30196,37.392159,839970,37.392159
"2013-05-17",37.756863,37.756863,37.235294,37.403923,855780,37.403923
"2013-05-20",37.458824,37.639217,37.337254,37.372547,710175,37.372547
"2013-05-21",37.321568,37.756863,37.321568,37.705883,1096755,37.705883
"2013-05-22",37.745098,38.074509,37.298038,37.38039,1347420,37.38039
"2013-05-23",37.098038,37.560783,37.011765,37.52549,759900,37.52549
"2013-05-24",37.286274,37.505882,36.964706,37.298038,892755,37.298038
"2013-05-28",37.537254,38.043137,37.313725,37.843136,1078140,37.843136
"2013-05-29",37.709805,37.709805,37.231373,37.345097,976650,37.345097
"2013-05-30",37.266666,37.819607,37.105881,37.733334,512550,37.733334
"2013-05-31",37.615685,38.011765,37.360783,37.760784,1419330,37.760784
"2013-06-03",37.752941,37.780392,37.278431,37.764706,1186260,37.764706
"2013-06-04",37.784313,38.023529,37.435295,37.55294,797895,37.55294
"2013-06-05",37.584312,37.61961,36.678432,36.847057,1364505,36.847057
"2013-06-06",36.956863,37.149021,36.415688,36.858826,1831155,36.858826
"2013-06-07",36.925491,37.490196,36.858826,37.427452,772395,37.427452
"2013-06-10",37.568626,37.756863,37.321568,37.752941,673200,37.752941
"2013-06-11",37.490196,38.003922,37.266666,37.839214,1001130,37.839214
"2013-06-12",38.047058,38.098038,37.356861,37.509804,627300,37.509804
"2013-06-13",38.07843,38.149021,37.392159,38.019608,956505,38.019608
"2013-06-14",38.094116,38.25098,37.870586,38.011765,728280,38.011765
"2013-06-17",38.305882,38.501961,38.074509,38.290195,1215585,38.290195
"2013-06-18",38.392159,38.541176,38.215687,38.490196,843540,38.490196
"2013-06-19",38.392159,38.501961,37.847057,37.878429,631125,37.878429
"2013-06-20",37.592155,37.839214,36.674511,36.823528,1155660,36.823528
"2013-06-21",36.870586,37.235294,36.603924,36.733334,2380425,36.733334
"2013-06-24",36.674511,37.129414,36.427452,36.890198,1083240,36.890198
"2013-06-25",37.266666,37.345097,36.756863,37.090195,665550,37.090195
"2013-06-26",37.407845,37.505882,37.125488,37.325489,944520,37.325489
"2013-06-27",37.517647,37.623528,37.345097,37.349018,558705,37.349018
"2013-06-28",37.196079,37.792156,36.890198,37.545097,3395580,37.545097
"2013-07-01",37.819607,38.321568,37.623528,38.066666,1304070,38.066666
"2013-07-02",38.196079,38.349018,37.92157,38.007843,1020000,38.007843
"2013-07-03",37.843136,38.152943,37.701962,37.964706,542895,37.964706
"2013-07-05",38.392159,38.658825,37.933334,38.466667,661215,38.466667
"2013-07-08",38.721569,38.764706,38.443138,38.694118,706605,38.694118
"2013-07-09",38.866669,38.929413,38.607841,38.850979,448290,38.850979
"2013-07-10",38.713726,39.345097,38.678432,39.313725,806310,39.313725
"2013-07-11",39.576469,39.917648,39.517647,39.882355,697935,39.882355
"2013-07-12",39.968628,40.266666,39.792156,40.219608,993480,40.219608
"2013-07-15",40.372547,40.501961,40.039215,40.156864,791010,40.156864
"2013-07-16",40.094116,40.294117,39.964706,40.054901,850680,40.054901
"2013-07-17",40.270588,40.270588,40.007843,40.07843,709920,40.07843
"2013-07-18",40.188236,40.52549,40.094116,40.521568,687480,40.521568
"2013-07-19",40.521568,40.807842,40.203922,40.615685,797130,40.615685
"2013-07-22",40.909805,41.101959,40.639217,40.764706,839460,40.764706
"2013-07-23",40.745098,40.807842,40.450981,40.513725,886125,40.513725
"2013-07-24",40.721569,40.913727,40.247059,40.376472,533970,40.376472
"2013-07-25",40.227451,40.55294,40.215687,40.529411,908310,40.529411
"2013-07-26",40.305882,40.607841,40.196079,40.486275,915450,40.486275
"2013-07-29",40.478432,40.61961,40.133331,40.498039,763725,40.498039
"2013-07-30",40.509804,40.588234,39.913727,40.22353,1544025,40.22353
"2013-07-31",40.470589,41.015686,40.309803,40.717648,870315,40.717648
"2013-08-01",41.188236,41.886276,40.807842,41.74902,1660815,41.74902
"2013-08-02",41.701962,41.701962,41.231373,41.564705,911880,41.564705
"2013-08-05",41.639217,41.788235,41.027451,41.270588,1824525,41.270588
"2013-08-06",41.333332,41.490196,40.576469,41.180393,1327530,41.180393
"2013-08-07",41.176472,41.290195,40.815685,41.164707,706605,41.164707
"2013-08-08",41.176472,41.64706,41.098038,41.513725,1097775,41.513725
"2013-08-09",41.356861,41.69804,41.309803,41.584312,795345,41.584312
"2013-08-12",41.588234,41.803921,41.411766,41.764706,856290,41.764706
"2013-08-13",41.941177,42.254902,41.427452,42.023529,957780,42.023529
"2013-08-14",41.960785,42.070587,41.388233,41.494118,1182435,41.494118
"2013-08-15",41.035294,41.266666,40.450981,40.666668,977925,40.666668
"2013-08-16",40.61961,40.803921,40.403923,40.470589,948855,40.470589
"2013-08-19",40.482353,40.878429,40.192158,40.541176,836400,40.541176
"2013-08-20",40.588234,40.92157,40.490196,40.745098,942225,40.745098
"2013-08-21",40.466667,40.858826,40.415688,40.576469,1062330,40.576469
"2013-08-22",40.650982,40.874512,40.466667,40.721569,566355,40.721569
"2013-08-23",40.729412,40.870586,40.360783,40.501961,1178355,40.501961
"2013-08-26",40.450981,40.901962,40.450981,40.576469,784635,40.576469
"2013-08-27",40.282352,40.376472,39.862743,39.905884,574260,39.905884
"2013-08-28",39.984314,40.239216,39.831371,40.011765,687225,40.011765
"2013-08-29",39.870586,40.337254,39.741177,39.980392,597720,39.980392
"2013-08-30",40.086273,40.231373,39.52549,39.627453,988635,39.627453
"2013-09-03",40.062744,40.741177,39.466667,39.909805,2094825,39.909805
"2013-09-04",39.917648,40.196079,39.77647,40.141174,2044080,40.141174
"2013-09-05",40.105881,40.384315,39.77647,40.227451,786675,40.227451
"2013-09-06",40.450981,40.501961,39.686275,40.196079,888930,40.196079
"2013-09-09",40.266666,40.666668,40.200001,40.568626,593640,40.568626
"2013-09-10",40.843136,41.133331,40.674511,41.117645,1113840,41.117645
"2013-09-11",41.062744,41.439217,41.062744,41.411766,1355070,41.411766
"2013-09-12",41.309803,41.545097,41.176472,41.309803,850680,41.309803
"2013-09-13",41.52549,41.560783,40.882355,40.988235,920040,40.988235
"2013-09-16",41.411766,41.482353,41.207844,41.415688,576300,41.415688
"2013-09-17",41.423531,41.568626,41.254902,41.423531,1094205,41.423531
"2013-09-18",41.372547,41.419609,40.996078,41.254902,900405,41.254902
"2013-09-19",41.333332,41.44706,41.098038,41.349018,565080,41.349018
"2013-09-20",41.505882,41.568626,41.058823,41.176472,2290155,41.176472
"2013-09-23",41.015686,41.529411,40.972549,41.176472,618885,41.176472
"2013-09-24",41.278431,41.278431,40.74902,40.811764,1150815,40.811764
"2013-09-25",40.799999,40.956863,40.533333,40.55294,807840,40.55294
"2013-09-26",40.713726,41.098038,40.623528,40.82745,683655,40.82745
"2013-09-27",40.635296,40.835293,40.490196,40.580391,404685,40.580391
"2013-09-30",40.341175,40.77647,40.196079,40.694118,1296675,40.694118
"2013-10-01",40.537254,41.364704,40.466667,41.247059,1697025,41.247059
"2013-10-02",41.17255,41.231373,40.658825,41.219608,589560,41.219608
"2013-10-03",41.031372,41.125488,40.494118,40.74902,762960,40.74902
"2013-10-04",40.662746,41.372547,40.615685,41.294117,623220,41.294117
"2013-10-07",40.988235,41.211765,40.705883,40.713726,616590,40.713726
"2013-10-08",40.666668,40.960785,40.349018,40.384315,626535,40.384315
"2013-10-09",40.674511,41.176472,40.498039,41.066666,1329060,41.066666
"2013-10-10",41.423531,41.929413,41.137257,41.862743,1355070,41.862743
"2013-10-11",41.670589,42.176472,41.670589,42.07843,647190,42.07843
"2013-10-14",41.549019,42.427452,41.549019,42.419609,834105,42.419609
"2013-10-15",42.156864,42.654903,42.156864,42.529411,1669740,42.529411
"2013-10-16",42.670589,43.070587,42.611767,43.031372,1284180,43.031372
"2013-10-17",42.964706,43.564705,42.780392,43.52549,1091145,43.52549
"2013-10-18",43.717648,43.737255,43.376472,43.721569,587520,43.721569
"2013-10-21",43.635296,43.847057,43.443138,43.662746,464355,43.662746
"2013-10-22",43.717648,44.109802,43.588234,43.64706,752760,43.64706
"2013-10-23",43.556862,43.882355,43.490196,43.850979,474300,43.850979
"2013-10-24",43.725491,43.847057,43.439217,43.494118,941205,43.494118
"2013-10-25",43.807842,43.807842,43.396076,43.541176,883575,43.541176
"2013-10-28",43.529411,43.843136,43.356861,43.823528,914940,43.823528
"2013-10-29",43.996078,44.309803,43.890198,44.305882,572730,44.305882
"2013-10-30",44.333332,44.584312,43.760784,43.913727,921570,43.913727
"2013-10-31",43.937256,44.247059,43.611767,44.090195,1566720,44.090195
"2013-11-01",44.415688,44.415688,43.862743,44.070587,756075,44.070587
"2013-11-04",44.07843,44.396076,43.443138,44.349018,1696770,44.349018
"2013-11-05",43.137257,44.109802,42.650982,43.364704,1981605,43.364704
"2013-11-06",43.82745,43.882355,43.137257,43.207844,1041165,43.207844
"2013-11-07",43.396076,43.517647,42.807842,42.878429,1053405,42.878429
"2013-11-08",43.015686,43.592155,42.909805,43.588234,666825,43.588234
"2013-11-11",43.572548,43.796078,43.407845,43.627453,715785,43.627453
"2013-11-12",43.423531,44.094116,43.349018,44.094116,1025355,44.094116
"2013-11-13",43.972549,44.490196,43.764706,44.470589,742560,44.470589
"2013-11-14",44.415688,45.023529,44.160786,45.015686,975120,45.015686
"2013-11-15",45.188236,45.188236,44.509804,44.682354,753525,44.682354
"2013-11-18",44.643139,44.780392,44.349018,44.533333,708390,44.533333
"2013-11-19",44.419609,44.674511,44.290195,44.30196,698190,44.30196
"2013-11-20",44.243137,44.686275,44.184315,44.423531,554625,44.423531
"2013-11-21",44.439217,44.972549,44.152943,44.909805,532950,44.909805
"2013-11-22",44.909805,45.031372,44.686275,44.913727,574005,44.913727
"2013-11-25",44.317646,45.22353,44.317646,44.992157,582675,44.992157
"2013-11-26",44.992157,45.278431,44.803921,44.843136,934320,44.843136
"2013-11-27",44.831371,44.976471,44.611767,44.866669,589050,44.866669
"2013-11-29",44.77647,44.941177,44.490196,44.705883,363885,44.705883
"2013-12-02",44.494118,45.1451,44.494118,44.941177,635460,44.941177
"2013-12-03",44.74902,44.956863,44.662746,44.941177,655605,44.941177
"2013-12-04",44.811764,44.850979,44.278431,44.588234,574515,44.588234
"2013-12-05",44.462746,44.682354,43.925491,44.098038,1450440,44.098038
"2013-12-06",44.705883,44.796078,44.207844,44.658825,1617210,44.658825
"2013-12-09",44.788235,45.329411,44.396076,44.501961,927690,44.501961
"2013-12-10",44.666668,45.235294,44.235294,45.184315,2137410,45.184315
"2013-12-11",45.341175,45.517647,44.219608,44.239216,1096500,44.239216
"2013-12-12",44.117645,44.764706,43.733334,43.815685,1061820,43.815685
"2013-12-13",44.07843,44.254902,43.654903,43.952942,805290,43.952942
"2013-12-16",44.168629,44.462746,43.839214,43.956863,661980,43.956863
"2013-12-17",44.109802,44.164707,43.580391,43.686275,1042950,43.686275
"2013-12-18",43.870586,44.384315,43.294117,44.372547,757860,44.372547
"2013-12-19",44.196079,44.443138,43.760784,43.941177,915450,43.941177
"2013-12-20",43.972549,44.313725,43.972549,44.258823,1616190,44.258823
"2013-12-23",44.505882,44.764706,44.22353,44.631374,705840,44.631374
"2013-12-24",44.705883,44.811764,44.388233,44.796078,269025,44.796078
"2013-12-26",44.823528,44.945099,44.537254,44.796078,430950,44.796078
"2013-12-27",44.894119,45.058823,44.799999,44.874512,501330,44.874512
"2013-12-30",44.898041,44.956863,44.631374,44.901962,370005,44.901962
"2013-12-31",45.058823,45.066666,44.701962,44.807842,735420,44.807842
"2014-01-02",44.709805,44.807842,44.309803,44.505882,884595,44.505882
"2014-01-03",44.592155,44.823528,44.368626,44.670589,513825,44.670589
"2014-01-06",44.686275,44.835293,44.258823,44.568626,932025,44.568626
"2014-01-07",44.701962,45.411766,44.305882,45.22353,878475,45.22353
"2014-01-08",45.168629,46.007843,45.098038,45.984314,1411170,45.984314
"2014-01-09",46.243137,46.478432,45.870586,46.090195,1142400,46.090195
"2014-01-10",45.929413,46.007843,45.533333,45.568626,1237005,45.568626
"2014-01-13",45.521568,45.654903,44.74902,44.82745,1250265,44.82745
"2014-01-14",44.901962,45.501961,44.729412,45.25098,901425,45.25098
"2014-01-15",45.541176,45.541176,45.298038,45.411766,1225020,45.411766
"2014-01-16",45.411766,45.486275,45.1451,45.403923,921570,45.403923
"2014-01-17",45.262745,45.678432,45.082352,45.55294,1107975,45.55294
"2014-01-21",45.980392,45.980392,45.584312,45.909805,1047540,45.909805
"2014-01-22",46.070587,46.227451,45.61961,46.219608,1000620,46.219608
"2014-01-23",45.976471,46.211765,45.513725,45.823528,1099305,45.823528
"2014-01-24",45.615685,45.925491,44.968628,45.082352,1387200,45.082352
"2014-01-27",45.05098,45.176472,44.262745,44.290195,1370880,44.290195
"2014-01-28",44.364704,44.768627,44.101959,44.768627,1251285,44.768627
"2014-01-29",44.313725,44.917648,43.964706,44.69804,1546065,44.69804
"2014-01-30",45.188236,45.490196,44.92157,45.121571,662235,45.121571
"2014-01-31",44.392159,45.207844,44.317646,45.054901,1709520,45.054901
"2014-02-03",45.058823,45.419609,43.015686,43.219608,2921025,43.219608
"2014-02-04",43.454903,43.662746,43.215687,43.278431,1859970,43.278431
"2014-02-05",43.129414,43.654903,43.047058,43.55294,944265,43.55294
"2014-02-06",43.607841,43.960785,43.180393,43.733334,920295,43.733334
"2014-02-07",43.984314,44.580391,43.454903,44.458824,1077630,44.458824
"2014-02-10",44.325489,45.058823,44.325489,45.035294,1282650,45.035294
"2014-02-11",45.192158,45.470589,44.031372,44.874512,2494155,44.874512
"2014-02-12",45.058823,45.509804,44.741177,45.101959,1570800,45.101959
"2014-02-13",45.070587,45.964706,44.729412,45.941177,1551420,45.941177
"2014-02-14",45.701962,46.035294,45.560783,45.894119,908820,45.894119
"2014-02-18",46.101959,46.329411,45.984314,46.192158,789480,46.192158
"2014-02-19",46.176472,46.266666,45.756863,45.82745,793050,45.82745
"2014-02-20",45.741177,46.341175,45.541176,46.274509,872355,46.274509
"2014-02-21",46.490196,46.725491,46.058823,46.55294,1257660,46.55294
"2014-02-24",46.733334,47.176472,46.400002,46.894119,1074825,46.894119
"2014-02-25",46.898041,47.058823,46.603924,46.725491,1808460,46.725491
"2014-02-26",46.870586,47.082352,46.38039,46.517647,1208190,46.517647
"2014-02-27",46.533333,46.737255,46.262745,46.564705,739245,46.564705
"2014-02-28",46.639217,47.039215,46.337254,46.682354,967215,46.682354
"2014-03-03",46.231373,46.517647,45.701962,45.964706,1843650,45.964706
"2014-03-04",46.603924,47.058823,46.470589,46.796078,1062330,46.796078
"2014-03-05",46.925491,46.925491,46.521568,46.803921,769335,46.803921
"2014-03-06",46.898041,47.196079,46.77647,46.964706,657135,46.964706
"2014-03-07",47.211765,47.211765,46.654903,46.968628,505155,46.968628
"2014-03-10",46.933334,47.184315,46.654903,47.125488,980730,47.125488
"2014-03-11",46.956863,47.341175,46.666668,46.898041,969765,46.898041
"2014-03-12",46.572548,46.831371,46.450981,46.690197,1598340,46.690197
"2014-03-13",47,47.200001,46.364704,46.462746,1626390,46.462746
"2014-03-14",46.38039,46.807842,46.282352,46.431374,903975,46.431374
"2014-03-17",46.650982,47.011765,46.458824,46.658825,848640,46.658825
"2014-03-18",46.737255,46.901962,46.533333,46.741177,810900,46.741177
"2014-03-19",46.584312,46.82745,46.200001,46.454903,1029435,46.454903
"2014-03-20",46.345097,46.654903,46.207844,46.52549,775710,46.52549
"2014-03-21",46.768627,47.054901,45.913727,45.952942,1852830,45.952942
"2014-03-24",46.125488,46.458824,45.133331,45.545097,949875,45.545097
"2014-03-25",45.654903,46.113724,45.200001,45.466667,887655,45.466667
"2014-03-26",45.61961,46.011765,45.388233,45.725491,1219410,45.725491
"2014-03-27",45.882355,45.941177,45.388233,45.533333,855525,45.533333
"2014-03-28",45.768627,46.64706,45.321568,46.180393,1266840,46.180393
"2014-03-31",46.423531,46.929413,46.282352,46.811764,1021275,46.811764
"2014-04-01",46.890198,47.058823,46.537254,47.027451,1106190,47.027451
"2014-04-02",47.113724,47.298038,46.886276,46.956863,1077120,46.956863
"2014-04-03",47.176472,47.176472,46.615685,46.937256,1202070,46.937256
"2014-04-04",47.313725,47.44706,45.588234,45.678432,1364505,45.678432
"2014-04-07",45.462746,45.670589,44.439217,44.686275,2088960,44.686275
"2014-04-08",44.866669,45.513725,44.278431,45.200001,1782960,45.200001
"2014-04-09",45.415688,45.807842,44.886276,45.799999,898365,45.799999
"2014-04-10",45.729412,45.831371,44.560783,44.717648,1343850,44.717648
"2014-04-11",44.356861,44.82745,44.066666,44.090195,853740,44.090195
"2014-04-14",44.517647,44.737255,43.996078,44.439217,980220,44.439217
"2014-04-15",44.482353,44.815685,43.52549,44.466667,978435,44.466667
"2014-04-16",44.82745,44.952942,44.337254,44.509804,806565,44.509804
"2014-04-17",44.607841,45.290195,44.529411,44.654903,1377510,44.654903
"2014-04-21",44.694118,45.023529,44.345097,44.77647,703035,44.77647
"2014-04-22",44.878429,45.101959,44.607841,44.901962,926925,44.901962
"2014-04-23",44.968628,45.309803,44.603924,44.898041,701505,44.898041
"2014-04-24",45.227451,45.298038,44.55294,44.576469,1042185,44.576469
"2014-04-25",44.349018,44.662746,44.207844,44.52549,1334415,44.52549
"2014-04-28",44.796078,45.082352,44.035294,44.627453,1031475,44.627453
"2014-04-29",44.701962,44.898041,44.537254,44.627453,683655,44.627453
"2014-04-30",44.533333,44.796078,44.411766,44.796078,1309170,44.796078
"2014-05-01",45.039215,45.098038,44.486275,44.815685,830790,44.815685
"2014-05-02",45.035294,45.203922,44.658825,44.682354,1260465,44.682354
"2014-05-05",44.545097,45.239216,44.333332,45.168629,1117665,45.168629
"2014-05-06",44.992157,45.470589,44.494118,44.556862,1293615,44.556862
"2014-05-07",44.372547,44.466667,43.960785,44.38039,1679175,44.38039
"2014-05-08",44.329411,45.094116,44.329411,44.470589,1144440,44.470589
"2014-05-09",44.396076,45.203922,44.207844,45.176472,997560,45.176472
"2014-05-12",45.286274,45.898041,45.211765,45.580391,931005,45.580391
"2014-05-13",45.635296,45.792156,45.098038,45.286274,806055,45.286274
"2014-05-14",45.243137,45.243137,44.82745,44.894119,1034535,44.894119
"2014-05-15",44.737255,44.886276,44.321568,44.784313,850170,44.784313
"2014-05-16",44.737255,45.305882,44.607841,45.262745,932535,45.262745
"2014-05-19",45.156864,45.650982,45.137257,45.505882,1214310,45.505882
"2014-05-20",45.282352,45.494118,44.82745,45.219608,875160,45.219608
"2014-05-21",45.35294,45.74902,45.227451,45.588234,979710,45.588234
"2014-05-22",45.470589,45.705883,45.207844,45.549019,1351245,45.549019
"2014-05-23",45.737255,45.819607,45.403923,45.803921,992205,45.803921
"2014-05-27",45.901962,46.325489,45.760784,46.325489,1117410,46.325489
"2014-05-28",46.305882,46.701962,46.164707,46.337254,1189575,46.337254
"2014-05-29",46.349018,46.650982,46.125488,46.643139,665040,46.643139
"2014-05-30",46.015686,46.956863,46.015686,46.92157,3371355,46.92157
"2014-06-02",46.976471,47.043137,46.607841,46.941177,846090,46.941177
"2014-06-03",46.623528,47.270588,46.623528,47.247059,1027650,47.247059
"2014-06-04",47.070587,47.196079,46.721569,46.835293,1656735,46.835293
"2014-06-05",46.768627,46.988235,46.509804,46.737255,1202325,46.737255
"2014-06-06",47.019608,47.019608,46.678432,46.913727,688755,46.913727
"2014-06-09",46.823528,47.270588,46.709805,47.05098,824670,47.05098
"2014-06-10",46.917648,47.007843,46.576469,46.882355,737460,46.882355
"2014-06-11",46.674511,47.058823,46.494118,46.584312,456195,46.584312
"2014-06-12",46.537254,46.537254,46.141174,46.329411,672180,46.329411
"2014-06-13",46.505882,46.549019,46.227451,46.305882,488580,46.305882
"2014-06-16",46.431374,46.772549,46.066666,46.180393,823395,46.180393
"2014-06-17",46.22353,46.729412,46.141174,46.407845,1133985,46.407845
"2014-06-18",46.505882,46.815685,46.329411,46.705883,750975,46.705883
"2014-06-19",46.882355,46.882355,46.482353,46.69804,577320,46.69804
"2014-06-20",46.874512,46.992157,46.682354,46.882355,1393830,46.882355
"2014-06-23",46.811764,47.090195,46.690197,47.07843,761685,47.07843
"2014-06-24",47.058823,47.411766,46.968628,47.058823,924885,47.058823
"2014-06-25",46.839214,47.364704,46.682354,47.160786,798915,47.160786
"2014-06-26",47.17255,47.203922,46.796078,47.023529,668865,47.023529
"2014-06-27",46.984314,46.984314,46.576469,46.611767,1390770,46.611767
"2014-06-30",46.623528,46.92157,46.309803,46.533333,1576155,46.533333
"2014-07-01",46.733334,47.203922,46.599998,47.019608,1560090,47.019608
"2014-07-02",46.917648,47.043137,46.662746,46.784313,765765,46.784313
"2014-07-03",46.917648,47.023529,46.682354,46.929413,816255,46.929413
"2014-07-07",46.929413,47.058823,46.635296,46.799999,858075,46.799999
"2014-07-08",46.82745,46.82745,46.627453,46.64706,1127355,46.64706
"2014-07-09",46.799999,46.960785,46.556862,46.654903,505920,46.654903
"2014-07-10",46.188236,46.658825,46.098038,46.498039,779790,46.498039
"2014-07-11",46.627453,46.627453,46.184315,46.529411,668610,46.529411
"2014-07-14",46.909805,47.054901,46.372547,46.505882,569415,46.505882
"2014-07-15",46.584312,46.584312,46.101959,46.494118,1218645,46.494118
"2014-07-16",46.615685,46.92157,46.254902,46.874512,1740885,46.874512
"2014-07-17",46.780392,46.94902,46.286274,46.470589,1179885,46.470589
"2014-07-18",46.760784,46.976471,46.309803,46.937256,1343595,46.937256
"2014-07-21",46.686275,46.686275,46.200001,46.309803,1120215,46.309803
