"dates","COP.Open","COP.High","COP.Low","COP.Close","COP.Volume","COP.Adjusted"
"2011-11-02",52.767551,53.255436,52.294914,52.676075,10156017,38.644558
"2011-11-03",53.19445,53.949142,52.561726,53.743317,12149546,39.427498
"2011-11-04",53.232567,54.002506,53.034363,53.903404,8212599,39.544956
"2011-11-07",53.994881,54.787689,53.697578,54.56662,7949978,40.031502
"2011-11-08",54.863922,55.62624,54.261692,55.450905,10131093,40.680237
"2011-11-09",53.987259,54.673344,53.285927,53.529869,12178668,39.270912
"2011-11-10",54.269318,54.749577,53.476505,54.459896,8220076,39.953205
"2011-11-11",55.100243,55.4814,54.871548,54.993515,8604431,40.344685
"2011-11-14",54.741951,54.978271,54.231201,54.658096,10844707,40.098625
"2011-11-15",54.558994,55.267948,54.444649,54.879169,8651130,40.260792
"2011-11-16",54.269318,54.505634,52.912392,53.179203,13159756,39.01366
"2011-11-17",53.072479,54.040623,52.584595,53.026741,11358929,38.901814
"2011-11-18",53.293552,53.354534,52.477871,52.805668,10538142,38.739628
"2011-11-21",52.066219,52.752308,51.738426,52.485497,10987693,38.504738
"2011-11-22",52.3559,52.546478,51.768917,51.944248,8898534,38.107662
"2011-11-23",51.288658,51.654572,51.021847,51.021847,11323511,37.430969
"2011-11-25",50.892254,51.204803,50.411995,50.419617,5497585,36.989151
"2011-11-28",51.89851,52.04335,50.83889,51.281036,13043663,37.621128
"2011-11-29",51.456367,52.21106,51.281036,51.944248,11096440,38.107662
"2011-11-30",53.385029,54.406532,53.369781,54.368416,15364877,39.886105
"2011-12-01",54.246445,54.802937,54.139721,54.703835,9337066,40.132172
"2011-12-02",55.199341,55.740585,54.76482,55.306065,14742038,40.573975
"2011-12-05",55.816818,56.335194,55.138355,55.51189,12112422,40.724976
"2011-12-06",55.580502,55.877804,55.298443,55.298443,11239032,40.56839
"2011-12-07",55.016384,55.557632,54.61998,55.199341,11222634,40.495678
"2011-12-08",54.932529,55.138355,53.972012,54.139721,9983123,39.718323
"2011-12-09",54.42178,55.161224,54.383663,54.848675,9268853,40.238419
"2011-12-12",54.238823,54.429401,53.171581,53.728069,9719584,39.416321
"2011-12-13",54.078735,54.61998,53.026741,53.24781,12212118,39.063992
"2011-12-14",52.920013,53.324043,51.959496,52.233932,12136428,38.32019
"2011-12-15",52.607468,52.851406,51.807034,52.058598,9276986,38.191559
"2011-12-16",52.676075,52.683697,51.822281,52.142452,22967493,38.253071
"2011-12-19",51.868019,52.409264,51.570717,51.723179,8296553,37.945484
"2011-12-20",52.775173,53.36216,52.698944,53.19445,8933559,39.024845
"2011-12-21",53.331665,53.956764,53.163956,53.834797,9004527,39.494621
"2011-12-22",53.918652,54.818184,53.81955,54.688591,9878836,40.120983
"2011-12-23",54.795315,55.22221,54.749577,55.214588,5381754,40.506863
"2011-12-27",55.031631,55.778702,55.031631,55.603371,5836945,40.792099
"2011-12-28",55.603371,55.732964,54.696213,54.749577,6935833,40.165726
"2011-12-29",54.818184,55.580502,54.818184,55.550007,5944119,40.752945
"2011-12-30",55.588123,55.801571,55.428036,55.550007,6077397,40.752945
"2012-01-03",56.350441,57.044147,56.350441,56.541019,10172677,41.47998
"2012-01-04",56.335194,56.480034,55.854935,56.274208,7411094,41.284237
"2012-01-05",55.847309,56.007397,55.36705,55.824444,10276177,40.954277
"2012-01-06",55.999775,56.030266,55.336559,55.389919,7268372,40.635498
"2012-01-09",55.466152,55.6796,55.252705,55.603371,10997793,40.792099
"2012-01-10",56.068382,56.274208,55.725342,55.862556,6925994,40.982239
"2012-01-11",55.557632,55.671978,54.848675,54.894417,9819280,40.271984
"2012-01-12",54.467518,54.658096,53.87291,53.941521,14941562,39.572914
"2012-01-13",53.659462,54.040623,53.400276,53.621346,12567089,39.338024
"2012-01-17",54.124477,54.322678,53.735695,53.972012,8332234,39.595276
"2012-01-18",54.040623,54.680965,53.743317,54.505634,9496186,39.986763
"2012-01-19",54.673344,54.726707,53.979633,54.330299,10689391,39.858139
"2012-01-20",54.147346,54.276939,53.682331,54.276939,10097118,39.818989
"2012-01-23",53.956764,54.154968,53.667088,53.789055,12179192,39.461067
"2012-01-24",53.468884,54.071114,53.377403,53.827171,10897310,39.489025
"2012-01-25",54.513256,54.597111,52.607468,53.346912,22200882,39.136696
"2012-01-26",53.728069,53.735695,52.874275,53.003868,13117516,38.885036
"2012-01-27",52.660828,53.179203,52.439754,52.90477,10192616,38.812328
"2012-01-30",52.531235,52.64558,52.028107,52.386395,15003872,38.43203
"2012-01-31",52.607468,52.729435,51.837524,51.997612,28422444,38.146809
"2012-02-01",52.523609,53.095348,52.249176,52.843784,13598813,38.76759
"2012-02-02",52.75993,53.41552,52.752308,53.293552,11579442,39.097549
"2012-02-03",53.81955,53.865288,53.41552,53.712826,13078950,39.405144
"2012-02-06",53.545116,54.398911,53.514622,54.368416,8888696,39.886105
"2012-02-07",54.490387,54.985893,54.330299,54.825806,10817029,40.221642
"2012-02-08",55.107864,55.214588,54.673344,55.07737,7713331,40.406189
"2012-02-09",55.069748,55.267948,54.30743,54.543751,31544638,40.014729
"2012-02-10",54.642853,55.245083,54.467518,55.07737,46148676,40.406189
"2012-02-13",55.412792,55.580502,54.871548,55.504269,41798121,40.719395
"2012-02-14",55.359428,56.342815,55.351807,56.106499,10558212,41.161198
"2012-02-15",56.411427,56.411427,55.732964,55.992149,11559633,41.07732
"2012-02-16",55.588123,55.610992,54.993515,55.4814,11008025,41.071667
"2012-02-17",55.763454,56.045513,55.618614,55.923542,10545619,41.398983
"2012-02-21",56.365685,56.510525,56.121746,56.28183,12840204,41.664211
"2012-02-22",56.434296,56.784962,56.342815,56.510525,8688517,41.833515
"2012-02-23",56.693481,57.17374,56.563889,57.0289,9835284,42.217258
"2012-02-24",57.234726,58.126637,57.17374,57.897942,14767750,42.860573
"2012-02-27",57.852203,58.576405,57.707363,58.263855,10564640,43.131462
"2012-02-28",58.515419,59.026173,58.240986,58.904202,14028949,43.605495
"2012-02-29",58.94994,59.247242,57.981796,58.355331,15948493,43.199173
"2012-03-01",58.78223,59.643646,58.705997,59.628403,12182341,44.141598
"2012-03-02",59.399708,59.605534,59.003304,59.193882,9302697,43.81995
"2012-03-05",58.888954,59.247242,58.530666,59.125271,9240912,43.769157
"2012-03-06",58.164753,58.477303,57.882694,58.279102,11580884,43.142746
"2012-03-07",58.279102,59.079533,58.157131,58.713619,9301516,43.464413
"2012-03-08",59.049042,59.193882,58.805099,58.866085,8055840,43.577278
"2012-03-09",58.873707,59.460693,58.759361,58.820347,11161505,43.54343
"2012-03-12",58.827969,59.308228,58.683128,58.934692,9714993,43.628067
"2012-03-13",59.216751,59.315849,58.728867,59.277737,11394610,43.882008
"2012-03-14",59.300606,59.544544,58.911823,59.087154,10688735,43.740932
"2012-03-15",59.071911,59.231998,58.03516,58.416317,12184046,43.244324
"2012-03-16",58.622143,59.071911,58.538288,58.83559,19925449,43.554707
"2012-03-19",58.873707,59.681763,58.713619,59.514053,7828506,44.05695
"2012-03-20",59.087154,59.453068,58.78223,59.132896,9302172,43.774799
"2012-03-21",59.285358,59.315849,58.683128,58.919449,10526205,43.616791
"2012-03-22",58.591652,58.698376,57.72261,57.852203,12144036,42.826721
"2012-03-23",57.943684,58.606895,57.593018,58.324841,10680340,43.176609
"2012-03-26",58.759361,59.033794,58.645012,58.972809,7875862,43.656284
"2012-03-27",59.064285,59.079533,58.545914,58.576405,8212730,43.362835
"2012-03-28",58.408695,58.538288,57.562523,57.920811,9905203,42.877518
"2012-03-29",57.326206,57.821712,56.746845,57.783596,10084918,42.775928
"2012-03-30",58.058029,58.370579,57.814087,57.943684,9034829,42.894444
"2012-04-02",57.928436,58.934692,57.844582,58.599274,7962309,43.379761
"2012-04-03",58.439186,58.507797,57.692116,58.172379,8912308,43.063736
"2012-04-04",57.730232,58.507797,57.478668,58.073277,9762349,42.990376
"2012-04-05",57.981796,58.202869,57.364323,57.448177,8342204,42.527626
"2012-04-09",56.914555,57.547276,56.868816,57.211857,8865739,42.352692
"2012-04-10",57.135628,57.364323,55.984528,56.175106,12813050,41.585205
"2012-04-11",56.708729,57.006031,55.96928,56.068382,12058508,41.506203
"2012-04-12",56.015022,56.97554,56.015022,56.815453,11161898,42.059242
"2012-04-13",56.541019,56.906933,56.129368,56.129368,9080611,41.551346
"2012-04-16",56.266586,56.807831,56.121746,56.28183,16771248,41.664211
"2012-04-17",56.716351,56.929802,56.579136,56.609627,7822603,41.906868
"2012-04-18",55.893051,56.28183,55.778702,55.870182,9701744,41.359482
"2012-04-19",55.793949,55.946411,55.115486,55.565254,9462342,41.133759
"2012-04-20",55.732964,56.06076,55.397545,55.557632,9299155,41.128105
"2012-04-23",54.688591,55.435661,54.406532,55.138355,10106956,40.817734
"2012-04-24",54.993515,55.214588,54.749577,54.795315,11502964,40.563774
"2012-04-25",55.054501,55.054501,53.766186,54.139721,13373972,40.078453
"2012-04-26",54.177837,55.161224,54.063492,55.031631,10519383,40.738708
"2012-04-27",55.16885,55.267948,54.528503,54.871548,7357573,40.620209
"2012-04-30",54.848675,55.115486,54.429401,54.604736,9670261,40.422691
"2012-05-01",55.919998,56.740002,55.459999,56.509998,15247300,41.833115
"2012-05-02",55.830002,55.830002,54.43,54.59,14678600,40.411793
"2012-05-03",54.669998,54.959999,53.810001,54.259998,12943300,40.167496
"2012-05-04",53.799999,54,52.959999,53.169998,12443400,39.360592
"2012-05-07",52.240002,53.43,52.130001,53.349998,12194300,39.493839
"2012-05-08",52.84,54.490002,52.73,54.310001,14149700,40.204514
"2012-05-09",53.68,53.93,52.68,53.470001,10859400,39.582676
"2012-05-10",54.09,54.599998,53.82,54.220001,30869700,40.13789
"2012-05-11",54.009998,54.5,53.43,53.5,31293500,39.604885
"2012-05-14",52.66,53.169998,52.509998,52.93,31388900,39.182919
"2012-05-15",53,53.119999,52.41,52.529999,8085600,38.886799
"2012-05-16",52.75,53.110001,52.32,52.32,10259300,38.73135
"2012-05-17",51.799999,52.080002,51.169998,51.189999,8634200,38.378971
"2012-05-18",51.330002,51.610001,50.66,50.82,13088300,38.101578
"2012-05-21",50.82,51.880001,50.799999,51.77,9445000,38.813831
"2012-05-22",51.990002,52.450001,51.360001,51.669998,8906600,38.73885
"2012-05-23",51.299999,52.119999,50.970001,52.09,8513800,39.053741
"2012-05-24",52.360001,52.389999,51.57,52.139999,7334200,39.091217
"2012-05-25",52.220001,52.439999,51.970001,52.110001,5785400,39.068733
"2012-05-29",52.91,53.5,52.709999,53.27,10987600,39.938442
"2012-05-30",52.689999,52.759998,51.91,52.040001,9675800,39.016247
"2012-05-31",52.189999,52.639999,51.34,52.16,12155900,39.106216
"2012-06-01",51.400002,51.639999,50.889999,51.189999,16184000,38.378971
"2012-06-04",51.400002,51.52,50.619999,51.299999,9257700,38.461452
"2012-06-05",51.779999,52,51.349998,51.869999,9662800,38.888805
"2012-06-06",52.400002,53.580002,52.400002,53.580002,15104200,40.170849
"2012-06-07",54.240002,54.59,53.75,53.810001,14205400,40.3433
"2012-06-08",53.77,54.279999,53.57,53.970001,8630900,40.463245
"2012-06-11",54.509998,54.77,53.799999,53.880001,9279500,40.395767
"2012-06-12",54.27,54.75,53.939999,54.709999,7442100,41.018051
"2012-06-13",54.630001,54.84,53.84,54.099998,9045900,40.560711
"2012-06-14",54.029999,54.889999,53.790001,54.68,9699500,40.995552
"2012-06-15",54.759998,55.459999,54.709999,55.459999,12542400,41.580349
"2012-06-18",55.029999,55.240002,54.540001,55.07,8850100,41.287949
"2012-06-19",55.5,56,55.299999,55.639999,9477800,41.715302
"2012-06-20",55.34,55.549999,53.990002,54.439999,11757400,40.815624
"2012-06-21",54.330002,54.48,52.68,52.759998,12560600,39.556061
"2012-06-22",53.189999,53.700001,52.75,53.41,12575700,40.043396
"2012-06-25",52.82,53.049999,52.290001,52.959999,6980100,39.706009
"2012-06-26",53.349998,53.889999,53,53.639999,7548900,40.215839
"2012-06-27",53.889999,54.599998,53.740002,54.450001,9130600,40.82312
"2012-06-28",54.07,54.610001,53.66,54.529999,8444900,40.883095
"2012-06-29",55.68,55.880001,55.25,55.880001,8550500,41.895226
"2012-07-02",55.970001,56.099998,55.189999,55.73,6163100,41.782787
"2012-07-03",56.009998,56.470001,55.82,56.41,5784200,42.292599
"2012-07-05",56.23,56.310001,55.189999,55.279999,19880900,41.445385
"2012-07-06",54.77,54.91,54.25,54.75,16980400,41.048042
"2012-07-09",54.669998,54.75,54.049999,54.330002,13532900,40.733158
"2012-07-10",54.610001,54.75,53.23,53.48,7696800,40.095871
"2012-07-11",53.5,54.650002,53.389999,54.360001,11461300,40.755642
"2012-07-12",53.849998,54.25,53.5,53.98,6494800,40.470745
"2012-07-13",54.240002,55.049999,54.110001,54.98,5514900,41.22047
"2012-07-16",54.91,55.619999,54.599998,55.459999,6008900,41.580349
"2012-07-17",55.77,56.360001,55.080002,56.279999,6910500,42.195122
"2012-07-18",56.209999,56.889999,56.02,56.77,6103700,42.562504
"2012-07-19",56.419998,56.560001,55.950001,56.369999,7473200,42.759724
"2012-07-20",56.07,56.07,55.509998,55.990002,7843500,42.47147
"2012-07-23",54.82,55.189999,54.349998,55.049999,7692500,41.758438
"2012-07-24",55.040001,55.130001,53.830002,54.639999,6951600,41.447426
"2012-07-25",54.259998,54.599998,52.84,53.240002,12716800,40.385448
"2012-07-26",54.029999,54.529999,53.32,54.400002,10981800,41.265377
"2012-07-27",54.869999,55.16,54.48,54.970001,13707500,41.69775
"2012-07-30",54.939999,55.16,54.560001,54.860001,5810000,41.614315
"2012-07-31",54.849998,55.099998,54.16,54.439999,8958000,41.295731
"2012-08-01",54.639999,55.419998,54.279999,55.220001,7613900,41.887379
"2012-08-02",54.619999,55.209999,54.189999,54.650002,8003900,41.455013
"2012-08-03",55.560001,55.990002,55.41,55.709999,6640700,42.259079
"2012-08-06",55.93,56.389999,55.799999,55.889999,5922800,42.395622
"2012-08-07",56.34,56.700001,56.240002,56.450001,7858300,42.820415
"2012-08-08",56.029999,57.349998,56.029999,57.169998,10027100,43.366577
"2012-08-09",57.169998,57.369999,56.849998,57.09,5093100,43.305893
"2012-08-10",56.799999,57.32,56.580002,57.279999,4700600,43.450016
"2012-08-13",57.459999,57.650002,57.040001,57.310001,5692900,43.472763
"2012-08-14",57.669998,57.759998,57.209999,57.349998,4445100,43.503117
"2012-08-15",57.360001,57.5,57.07,57.240002,4052100,43.41967
"2012-08-16",57.290001,57.68,57.220001,57.549999,5065300,43.654827
"2012-08-17",57.740002,57.77,57.25,57.389999,5182300,43.533459
"2012-08-20",57.34,57.369999,56.869999,57.029999,7862600,43.26038
"2012-08-21",57.110001,57.299999,56.57,56.630001,6032000,42.956947
"2012-08-22",56.490002,56.779999,56.200001,56.68,4454500,42.994881
"2012-08-23",56.650002,56.650002,56.060001,56.16,4637000,42.600437
"2012-08-24",56.07,56.450001,55.779999,56.360001,3931300,42.752144
"2012-08-27",56.419998,56.77,56.330002,56.380001,3412500,42.767307
"2012-08-28",56.439999,56.630001,56.27,56.459999,4057800,42.827995
"2012-08-29",56.380001,56.560001,56.16,56.349998,6401500,42.744553
"2012-08-30",56.130001,56.34,55.970001,56.110001,4001000,42.562504
"2012-08-31",56.57,57.130001,56.540001,56.790001,11848700,43.078312
"2012-09-04",56.959999,57,56,56.209999,5698700,42.638355
"2012-09-05",56.16,56.18,54.830002,54.869999,8608700,41.621887
"2012-09-06",55.27,56.18,55.27,55.790001,6560600,42.319767
"2012-09-07",56.029999,56.68,56,56.639999,5837500,42.964531
"2012-09-10",56.669998,56.68,56.150002,56.18,4696400,42.615604
"2012-09-11",56.419998,56.799999,56.349998,56.369999,5112500,42.759724
"2012-09-12",56.73,56.779999,56.360001,56.540001,4807300,42.888691
"2012-09-13",56.669998,57.970001,56.099998,57.650002,7735800,43.730671
"2012-09-14",57.889999,58.900002,57.889999,58.209999,8576300,44.155464
"2012-09-17",58.099998,58.75,58.02,58.299999,11627300,44.22374
"2012-09-18",58.360001,58.389999,57.599998,57.82,5837400,43.859631
"2012-09-19",57.709999,57.880001,57.259998,57.310001,5166100,43.472763
"2012-09-20",57.110001,57.759998,56.77,57.59,6137000,43.685169
"2012-09-21",57.759998,57.849998,57.130001,57.360001,12777500,43.510704
"2012-09-24",57.099998,58.060001,57.049999,57.959999,7289900,43.965836
"2012-09-25",58.060001,58.080002,57.349998,57.41,7457600,43.548634
"2012-09-26",57.32,57.470001,56.880001,57.009998,6459100,43.245201
"2012-09-27",57.299999,57.459999,57.02,57.389999,4240200,43.533459
"2012-09-28",57.169998,57.32,56.830002,57.18,5013500,43.374157
"2012-10-01",57.48,57.849998,57.25,57.41,4817600,43.548634
"2012-10-02",57.700001,57.810001,57.040001,57.369999,5187800,43.518288
"2012-10-03",57.32,57.389999,56.59,56.77,6840200,43.063152
"2012-10-04",57.119999,57.450001,56.810001,57.400002,4432200,43.541039
"2012-10-05",57.610001,58.029999,57.41,57.580002,4362700,43.677574
"2012-10-08",57.369999,57.689999,57.27,57.619999,2463200,43.707916
"2012-10-09",57.709999,58.23,57.619999,57.799999,4924800,43.844463
"2012-10-10",57.700001,57.830002,57.130001,57.240002,6493600,43.41967
"2012-10-11",57.080002,57.080002,56.630001,56.630001,5972900,43.458035
"2012-10-12",56.799999,56.889999,55.900002,56.169998,5854900,43.105034
"2012-10-15",56.169998,56.889999,55.889999,56.790001,4697500,43.580822
"2012-10-16",57.150002,57.799999,56.959999,57.619999,5490300,44.217777
"2012-10-17",57.470001,58.279999,57.360001,58.119999,4687000,44.601482
"2012-10-18",58.25,58.52,58.099998,58.27,4853400,44.716583
"2012-10-19",58.200001,58.349998,57.330002,57.450001,5982800,44.087315
"2012-10-22",57.52,57.540001,56.43,57.040001,5891200,43.772678
"2012-10-23",56.259998,56.330002,55.700001,56.060001,6852800,43.020618
"2012-10-24",56.080002,56.43,55.810001,55.950001,6605000,42.936203
"2012-10-25",56.709999,57.529999,56.650002,57.16,9705100,43.864773
"2012-10-26",57.009998,57.57,57,57.310001,6012900,43.979874
"2012-10-31",57.610001,57.919998,57.5,57.849998,6167800,44.394279
"2012-11-01",58,58.5,57.919998,58.419998,6731500,44.831696
"2012-11-02",58.610001,58.799999,57.560001,57.650002,11408200,44.240788
"2012-11-05",57.490002,57.82,57.279999,57.529999,4805200,44.148705
"2012-11-06",57.540001,58.41,57.470001,58.220001,7424500,44.678215
"2012-11-07",57.43,57.549999,56.57,56.77,7946200,43.565483
"2012-11-08",56.73,56.990002,55.849998,55.860001,6084800,42.867146
"2012-11-09",55.68,56.259998,55.610001,55.669998,5695900,42.721333
"2012-11-12",55.830002,56.049999,55.439999,55.639999,3989300,42.698318
"2012-11-13",55.310001,56,55.25,55.349998,4463300,42.475769
"2012-11-14",55.369999,55.700001,54.66,54.77,6435000,42.030666
"2012-11-15",54.650002,55.139999,54.119999,54.59,7598900,41.89254
"2012-11-16",54.57,55.139999,53.950001,55.029999,8942400,42.230186
"2012-11-19",55.689999,56.009998,55.43,55.73,5675300,42.767387
"2012-11-20",55.630001,55.689999,55.16,55.630001,4432200,42.690636
"2012-11-21",55.82,56.060001,55.529999,56.049999,3325700,43.012939
"2012-11-23",56.310001,56.700001,56.09,56.669998,2057300,43.488743
"2012-11-26",56.23,56.799999,56.009998,56.799999,5478400,43.588497
"2012-11-27",56.669998,57.009998,56.139999,56.18,7198000,43.112709
"2012-11-28",55.939999,57.07,55.779999,57.060001,7168100,43.788021
"2012-11-29",57.310001,57.380001,56.869999,56.98,4398400,43.726627
"2012-11-30",57.130001,57.200001,56.75,56.939999,7627100,43.69593
"2012-12-03",57.330002,57.400002,56.869999,57.169998,7163100,43.87244
"2012-12-04",57.07,57.200001,56.57,56.84,5416200,43.619205
"2012-12-05",56.84,57.610001,56.650002,57.18,6072900,43.880112
"2012-12-06",57.18,57.509998,56.919998,57.349998,6688700,44.010567
"2012-12-07",57.490002,57.939999,57.400002,57.939999,5342100,44.463337
"2012-12-10",57.59,58.080002,57.59,57.880001,5328400,44.417297
"2012-12-11",58.009998,58.380001,57.849998,58.119999,4806400,44.601482
"2012-12-12",58.360001,58.75,58.09,58.200001,5480200,44.662861
"2012-12-13",58.099998,58.130001,57.529999,57.880001,6066100,44.417297
"2012-12-14",57.59,57.91,57.549999,57.689999,3858000,44.271488
"2012-12-17",57.98,58.66,57.669998,58.279999,5484600,44.724251
"2012-12-18",58.220001,59.34,58.18,59.299999,7308900,45.506992
"2012-12-19",59.34,59.650002,59.200001,59.200001,6877500,45.430264
"2012-12-20",59.299999,59.5,58.529999,59.279999,7144500,45.491661
"2012-12-21",58.540001,59.029999,58.209999,58.610001,15284900,44.977505
"2012-12-24",58.560001,58.689999,58.330002,58.439999,2121500,44.847042
"2012-12-26",58.619999,58.669998,57.880001,57.950001,4761600,44.471016
"2012-12-27",58,58.189999,57.200001,57.900002,5110800,44.432644
"2012-12-28",57.630001,57.700001,57.009998,57.07,4861000,43.795692
"2012-12-31",56.98,58.02,56.84,57.990002,6877700,44.501705
"2013-01-02",59.150002,59.23,58.509998,59.209999,6263400,45.437935
"2013-01-03",59.139999,59.470001,58.869999,59.169998,4377500,45.407242
"2013-01-04",59.290001,59.900002,59.25,59.830002,4827700,45.913734
"2013-01-07",59.630001,59.709999,59.040001,59.169998,5489500,45.407242
"2013-01-08",58.990002,59.09,58.25,58.369999,6137700,44.793327
"2013-01-09",58.59,58.669998,58.169998,58.25,4156300,44.701233
"2013-01-10",58.529999,58.630001,58.119999,58.5,5433800,44.893097
"2013-01-11",58.330002,58.360001,58.029999,58.27,3964700,44.716583
"2013-01-14",58.200001,58.549999,58.189999,58.470001,4219900,44.870068
"2013-01-15",58.400002,59.080002,58.279999,59.029999,6180400,45.299816
"2013-01-16",58.939999,59.139999,58.73,58.880001,5598100,45.184696
"2013-01-17",59.110001,59.32,58.650002,59.139999,5299700,45.384224
"2013-01-18",59.060001,59.360001,58.970001,59.27,5309500,45.483994
"2013-01-22",59.299999,59.98,59.169998,59.98,4712600,46.028843
"2013-01-23",59.84,59.919998,59.43,59.549999,4493400,45.698864
"2013-01-24",59.669998,60.580002,59.52,60.41,7088600,46.358822
"2013-01-25",60.470001,61.099998,60.34,61.060001,5500100,46.85762
"2013-01-28",60.880001,60.939999,60.18,60.75,4889300,46.61974
"2013-01-29",61,61.759998,60.939999,61.66,7362200,47.318077
"2013-01-30",61.669998,62.049999,60.919998,61.09,6792500,46.880661
"2013-01-31",59.200001,59.459999,57.810001,58,16914000,44.509399
"2013-02-01",58.470001,58.84,58.02,58.82,11468700,45.138657
"2013-02-04",58.470001,58.48,58,58.029999,7313100,44.532394
"2013-02-05",58.439999,58.529999,57.630001,57.720001,7783100,44.294518
"2013-02-06",57.5,57.700001,57.049999,57.59,6874600,44.194752
"2013-02-07",57.669998,57.84,57.360001,57.630001,5705900,44.225441
"2013-02-08",57.82,57.869999,57.580002,57.869999,17871800,44.409622
"2013-02-11",57.939999,57.939999,57.529999,57.59,19329700,44.194752
"2013-02-12",57.84,58.259998,57.599998,58.25,21826800,44.701233
"2013-02-13",58.349998,58.619999,58,58.610001,6789300,44.977505
"2013-02-14",57.799999,58.009998,57.619999,57.919998,5764400,44.954216
"2013-02-15",57.900002,58.009998,56.779999,57.02,9695600,44.25568
"2013-02-19",57.639999,58.610001,57.52,58.599998,8119800,45.481995
"2013-02-20",58.599998,58.610001,57.639999,57.669998,5925400,44.760181
"2013-02-21",57.560001,58.16,57.09,58.110001,7297900,45.101681
"2013-02-22",58.299999,58.330002,57.650002,58.200001,4386600,45.171532
"2013-02-25",58.470001,58.549999,56.830002,56.889999,8408400,44.154781
"2013-02-26",57.299999,57.919998,56.950001,57.75,7763500,44.822277
"2013-02-27",57.560001,58.18,57.41,58.040001,6116300,45.047352
"2013-02-28",57.900002,58.299999,57.849998,57.950001,7527700,44.977509
"2013-03-01",57.93,58.279999,57.650002,58.279999,6730000,45.23362
"2013-03-04",58.139999,58.189999,57.25,57.619999,5845200,44.721375
"2013-03-05",57.939999,58.009998,57.360001,57.66,7151000,44.75243
"2013-03-06",57.93,58.040001,57.439999,58,6691100,45.016315
"2013-03-07",58,58.139999,57.849998,57.860001,5329000,44.907658
"2013-03-08",57.970001,58.490002,57.830002,58.389999,4797900,45.319
"2013-03-11",58.41,58.599998,58.080002,58.439999,4726000,45.357815
"2013-03-12",58.560001,58.919998,58.450001,58.73,4664700,45.582878
"2013-03-13",58.759998,58.939999,58.560001,58.779999,4485100,45.621704
"2013-03-14",59,59.560001,58.869999,59.52,5129700,46.196049
"2013-03-15",59.099998,59.389999,58.810001,59.07,10303400,45.846783
"2013-03-18",58.669998,59.650002,58.549999,59.150002,5002900,45.908867
"2013-03-19",59.209999,59.48,58.709999,59.310001,6748900,46.033054
"2013-03-20",60,60.540001,59.630001,60.439999,8178800,46.910107
"2013-03-21",60.169998,61.029999,60.009998,60.939999,8993500,47.298164
"2013-03-22",61.110001,61.110001,60.68,60.91,6440800,47.274891
"2013-03-25",61,61.189999,60.060001,60.209999,5776900,46.731583
"2013-03-26",60.5,60.619999,60.080002,60.439999,4516300,46.910107
"2013-03-27",60.200001,60.709999,60.029999,60.380001,4103200,46.863533
"2013-03-28",60.400002,60.59,60.060001,60.099998,5293000,46.646217
"2013-04-01",60.200001,60.700001,60.02,60.48,4118900,46.941132
"2013-04-02",60.580002,60.650002,59.849998,60.040001,4769900,46.599632
"2013-04-03",60.139999,60.349998,59.130001,59.279999,5535500,46.009773
"2013-04-04",59.220001,59.41,58.700001,58.880001,4965200,45.699306
"2013-04-05",58.380001,58.689999,58.060001,58.540001,6736500,45.435421
"2013-04-08",58.599998,59.34,58.509998,59.310001,4744100,46.033054
"2013-04-09",59.509998,60.060001,59,59.779999,4618100,46.397835
"2013-04-10",59.98,60.599998,59.889999,60.25,5449400,46.762623
"2013-04-11",60.400002,60.630001,59.830002,60.16,6837200,46.69278
"2013-04-12",59.630001,59.860001,59.080002,59.360001,5148200,46.071865
"2013-04-15",58.720001,58.720001,57.200001,57.240002,9785400,44.42643
"2013-04-16",58.009998,58.009998,56.880001,57.439999,9318800,44.581665
"2013-04-17",57.169998,57.200001,56.380001,56.810001,7038700,44.092693
"2013-04-18",56.959999,57.57,56.470001,57.32,6182100,44.488533
"2013-04-19",57.639999,57.990002,57.040001,57.490002,6411900,44.62048
"2013-04-22",57.580002,57.790001,56.919998,57.389999,5465400,44.542858
"2013-04-23",57.610001,57.799999,57,57.779999,7522300,44.845547
"2013-04-24",57.889999,58.549999,57.889999,58.259998,7812100,45.218094
"2013-04-25",58.369999,58.77,57.720001,58.369999,6285700,45.303482
"2013-04-26",58.419998,59,58.360001,58.91,6303600,45.722595
"2013-04-29",59.290001,60.049999,59.02,59.900002,5645200,46.490978
"2013-04-30",59.84,60.450001,59.509998,60.450001,6207700,46.91787
"2013-05-01",60.150002,60.720001,59.900002,60.009998,7150200,46.576355
"2013-05-02",60.099998,61.23,59.950001,60.959999,8343100,47.313686
"2013-05-03",61.41,61.970001,61.25,61.919998,6456400,48.058788
"2013-05-06",61.959999,62.419998,61.709999,62.220001,5802500,48.291637
"2013-05-07",62.380001,62.990002,62.259998,62.84,5933700,48.772839
"2013-05-08",62.799999,62.939999,62.330002,62.59,6497100,48.578808
"2013-05-09",62.560001,62.889999,62.330002,62.580002,11026300,48.571041
"2013-05-10",62.439999,62.580002,61.82,62.23,12466000,48.299397
"2013-05-13",62.110001,62.330002,61.75,62,12518500,48.120872
"2013-05-14",62.02,63.139999,61.84,63.060001,6927600,48.9436
"2013-05-15",62.84,62.84,61.860001,62.419998,8092100,48.446854
"2013-05-16",62.369999,62.869999,62.240002,62.43,5214000,48.45462
"2013-05-17",62.389999,63.310001,62.369999,63.310001,7076800,49.13763
