"dates","JNJ.Open","JNJ.High","JNJ.Low","JNJ.Close","JNJ.Volume","JNJ.Adjusted"
"2013-01-29",73.669998,74.620003,73.639999,74.410004,12386500,59.263519
"2013-01-30",74.449997,74.800003,74.010002,74.089996,9245500,59.008644
"2013-01-31",74.080002,74.360001,73.779999,73.919998,10448700,58.873264
"2013-02-01",74.139999,74.419998,74.080002,74.18,10016300,59.080334
"2013-02-04",73.559998,74.25,73.559998,74.110001,9200700,59.024593
"2013-02-05",74.489998,74.82,74.470001,74.660004,10230800,59.462639
"2013-02-06",74.57,75.389999,74.519997,75.389999,12084000,60.044037
"2013-02-07",74.82,75.199997,74.68,75.059998,9798200,59.781204
"2013-02-08",75.169998,75.610001,74.730003,75.480003,8153300,60.115719
"2013-02-11",75.279999,75.5,75.050003,75.410004,5697100,60.059978
"2013-02-12",75.419998,75.860001,75.419998,75.800003,7598900,60.370583
"2013-02-13",75.790001,75.870003,75.370003,75.660004,8014800,60.25906
"2013-02-14",75.5,76.089996,75.379997,75.809998,9681800,60.378548
"2013-02-15",75.720001,76.160004,75.510002,76.160004,10528400,60.657303
"2013-02-19",76.029999,77,75.959999,76.959999,9747400,61.29446
"2013-02-20",76.790001,76.970001,76.540001,76.650002,7857500,61.047565
"2013-02-21",76.470001,77.019997,76.379997,76.870003,9465700,61.222794
"2013-02-22",76.389999,76.489998,75.970001,76.25,8571500,61.214745
"2013-02-25",76.470001,76.660004,75.57,75.57,10603300,60.668842
"2013-02-26",75.879997,76.339996,75.5,75.75,10742100,60.813343
"2013-02-27",75.68,76.449997,75.599998,76.32,8180300,61.270958
"2013-02-28",76.230003,76.489998,76.110001,76.110001,11806300,61.102383
"2013-03-01",75.790001,76.769997,75.730003,76.699997,9528300,61.576035
"2013-03-04",76.730003,77.279999,76.730003,77.199997,12628000,61.977428
"2013-03-05",77.559998,77.709999,77.440002,77.660004,9399400,62.346722
"2013-03-06",77.690002,77.739998,77.220001,77.389999,8535200,62.129955
"2013-03-07",77.620003,77.959999,77.589996,77.75,7996500,62.418983
"2013-03-08",77.839996,78.220001,77.699997,78.190002,8554100,62.772205
"2013-03-11",77.919998,78.519997,77.839996,78.440002,8807600,62.972908
"2013-03-12",78.5,78.690002,78.209999,78.559998,8790500,63.069252
"2013-03-13",78.519997,78.669998,78.199997,78.550003,7983400,63.06123
"2013-03-14",78.669998,79.099998,78.489998,79.099998,10130400,63.502762
"2013-03-15",78.620003,79.239998,78.620003,79.190002,18296500,63.575012
"2013-03-18",78.720001,79.190002,78.699997,78.809998,8005400,63.269966
"2013-03-19",78.980003,79.089996,78.5,78.860001,7095800,63.310101
"2013-03-20",79.18,79.610001,79.169998,79.449997,8000800,63.78376
"2013-03-21",79.120003,79.5,78.769997,79.010002,8436300,63.430515
"2013-03-22",79.110001,79.739998,79.019997,79.739998,6873100,64.016571
"2013-03-25",79.830002,79.940002,79.470001,79.68,9616600,63.96843
"2013-03-26",79.93,80.879997,79.849998,80.849998,12682900,64.9077
"2013-03-27",80.559998,81.349998,80.269997,81.269997,10703400,65.244881
"2013-03-28",81.370003,81.589996,80.949997,81.529999,11332100,65.453621
"2013-04-01",81.389999,81.959999,81.279999,81.93,7376800,65.774742
"2013-04-02",82,82.690002,81.900002,82.690002,10342200,66.384895
"2013-04-03",82.739998,82.949997,81.57,82.07,12254000,65.887146
"2013-04-04",82.199997,82.720001,81.93,82.410004,10303000,66.160103
"2013-04-05",81.790001,82.110001,81.620003,82.040001,8581400,65.863068
"2013-04-08",81.269997,81.389999,80.309998,81.110001,15828500,65.116432
"2013-04-09",81.260002,81.75,81.239998,81.519997,9111000,65.44558
"2013-04-10",81.830002,82.199997,81.739998,82.019997,7583200,65.846992
"2013-04-11",82.139999,82.959999,82.080002,82.32,9882700,66.087845
"2013-04-12",82.25,82.739998,82.169998,82.739998,6987000,66.425018
"2013-04-15",82.720001,83.089996,81.709999,81.709999,12385800,65.598114
"2013-04-16",82.330002,83.540001,82.07,83.440002,12620000,66.987
"2013-04-17",83.360001,84.43,83.290001,83.900002,13693300,67.356285
"2013-04-18",83.959999,84.300003,83.029999,83.18,9921500,66.778259
"2013-04-19",83.510002,84.57,83.470001,84.489998,10787600,67.829956
"2013-04-22",84.589996,84.93,84.199997,84.830002,6989900,68.102921
"2013-04-23",84.989998,85.68,84,85.449997,8982100,68.600647
"2013-04-24",85.68,85.739998,84.279999,84.389999,9480600,67.749657
"2013-04-25",84.540001,85.440002,84.339996,85.220001,8689400,68.416
"2013-04-26",85.300003,85.489998,84.809998,85.120003,6784700,68.335732
"2013-04-29",85.019997,85.889999,84.910004,85.580002,8038000,68.705048
"2013-04-30",85.389999,85.699997,84.889999,85.230003,12099600,68.424034
"2013-05-01",84.5,85.129997,83.879997,84.230003,12312100,67.621231
"2013-05-02",84.440002,85.209999,84.169998,85.160004,8668900,68.367836
"2013-05-03",85.580002,85.989998,85.449997,85.75,9213800,68.841515
"2013-05-06",85.779999,85.779999,84.550003,84.68,8815600,67.982475
"2013-05-07",84.870003,85.57,84.629997,85.529999,9061800,68.664856
"2013-05-08",85.480003,85.599998,84.93,85.459999,8044600,68.60865
"2013-05-09",85.449997,85.690002,84.959999,85.150002,8342000,68.359833
"2013-05-10",85.290001,85.760002,85.18,85.760002,7594800,68.849525
"2013-05-13",85.559998,86.07,85.440002,85.849998,6631500,68.921783
"2013-05-14",85.760002,87.080002,85.760002,86.970001,10360700,69.82093
"2013-05-15",86.940002,87.879997,86.940002,87.639999,13444400,70.358833
"2013-05-16",87.330002,87.769997,87.059998,87.449997,9441900,70.206284
"2013-05-17",87.470001,88.199997,87.410004,88.089996,11437700,70.720116
"2013-05-20",88.099998,88.199997,87.809998,88.010002,7235800,70.655861
"2013-05-21",87.940002,88.639999,87.790001,88.589996,10099600,71.121483
"2013-05-22",88.699997,89.989998,88.199997,88.459999,13825900,71.017143
"2013-05-23",87.110001,87.970001,87,87.209999,14446900,70.539909
"2013-05-24",86.800003,87.029999,86.489998,86.82,10390100,70.224457
"2013-05-28",87.540001,88.290001,87.269997,87.610001,8380200,70.863449
"2013-05-29",87.080002,87.160004,85.139999,85.650002,11872100,69.278122
"2013-05-30",85.709999,86.309998,85.68,85.989998,7801200,69.553108
"2013-05-31",85.68,85.989998,84.18,84.18,13302700,68.089096
"2013-06-03",84.279999,84.709999,83.370003,84.709999,11768500,68.517776
"2013-06-04",84.720001,85.029999,83.559998,84.099998,9972000,68.024384
"2013-06-05",83.910004,85,83.480003,83.68,9839100,67.684685
"2013-06-06",83.589996,84.459999,82.650002,84.459999,10671000,68.31559
"2013-06-07",84.959999,85.18,84.400002,84.910004,8907700,68.67955
"2013-06-10",85.010002,85.709999,84.730003,85.139999,8477100,68.865585
"2013-06-11",84.760002,85.019997,84.129997,84.690002,8967000,68.50161
"2013-06-12",85.18,85.5,83.699997,83.739998,8413200,67.733192
"2013-06-13",83.599998,84.959999,83.080002,84.910004,8570000,68.67955
"2013-06-14",84.709999,85.480003,84.660004,84.910004,6357100,68.67955
"2013-06-17",85.370003,86.400002,84.980003,85.629997,8429100,69.261932
"2013-06-18",85.75,86.440002,85.629997,86.360001,7233600,69.852386
"2013-06-19",86.43,86.5,84.800003,84.860001,8288400,68.639107
"2013-06-20",84.209999,84.449997,82.120003,82.620003,15172600,66.827286
"2013-06-21",83,84.32,82.5,83.199997,20715800,67.296425
"2013-06-24",82.919998,85.309998,82.809998,84.610001,14777500,68.436905
"2013-06-25",85.160004,85.589996,84.540001,85.349998,11239400,69.035439
"2013-06-26",85.949997,87.32,85.940002,86.989998,11966500,70.361961
"2013-06-27",87.529999,87.82,86.489998,86.709999,8890300,70.135468
"2013-06-28",86.720001,87.379997,85.849998,85.860001,11896300,69.447975
"2013-07-01",85.720001,87.639999,85.5,86.629997,9905200,70.070793
"2013-07-02",86.650002,87.199997,86.209999,86.57,8572100,70.022247
"2013-07-03",86.540001,87.040001,86.099998,86.779999,3599900,70.192116
"2013-07-05",87.580002,87.879997,86.919998,87.870003,5403600,71.073769
"2013-07-08",88.089996,88.989998,87.970001,88.589996,12051400,71.656113
"2013-07-09",88.650002,89.080002,88.360001,88.879997,9348600,71.890709
"2013-07-10",88.879997,89.480003,88.809998,89.239998,7067100,72.181885
"2013-07-11",89.809998,89.93,89,89.669998,8941300,72.529678
"2013-07-12",89.690002,89.989998,89.379997,89.989998,7590600,72.788498
"2013-07-15",89.910004,90.809998,89.760002,90.400002,13343200,73.120125
"2013-07-16",91.040001,91.660004,90.129997,90.400002,11409200,73.120125
"2013-07-17",90.580002,90.970001,89.879997,90.129997,12832200,72.901756
"2013-07-18",90.330002,90.949997,90.059998,90.169998,8329300,72.934113
"2013-07-19",90.239998,92.269997,90.050003,92.230003,12506300,74.600334
"2013-07-22",92.080002,92.559998,91.610001,92.279999,9916200,74.640793
"2013-07-23",92.389999,92.860001,92.110001,92.419998,8467700,74.754051
"2013-07-24",92.650002,92.660004,91.75,92.360001,6846300,74.705475
"2013-07-25",92,92.75,91.75,92.57,7368000,74.875366
"2013-07-26",92.32,92.93,91.650002,92.830002,8663700,75.08564
"2013-07-29",92.629997,93.389999,92.610001,93.209999,7925000,75.393028
"2013-07-30",93.470001,93.970001,93.019997,93.169998,8863000,75.360672
"2013-07-31",93.230003,94.419998,93.190002,93.5,11365700,75.627579
"2013-08-01",94.160004,94.400002,93.699997,93.769997,11098600,75.845993
"2013-08-02",93.559998,94.389999,93.449997,94.389999,8503100,76.347466
"2013-08-05",94.050003,94.300003,93.43,93.800003,7192400,75.870247
"2013-08-06",93.879997,93.940002,93.5,93.809998,6415000,75.878326
"2013-08-07",93.599998,94.029999,93.470001,93.660004,9056900,75.757019
"2013-08-08",94.269997,94.370003,92.709999,93.339996,11090000,75.498177
"2013-08-09",93.389999,93.389999,91.779999,92.360001,12135800,74.705475
"2013-08-12",92.080002,92.769997,91.75,92,11012300,74.414314
"2013-08-13",91.889999,93.349998,91.760002,93.010002,10099800,75.23127
"2013-08-14",92.790001,92.949997,90.510002,90.699997,12716800,73.362808
"2013-08-15",90.32,90.410004,89.089996,89.550003,12010700,72.432632
"2013-08-16",89.129997,89.800003,88.769997,89.370003,14100700,72.287033
"2013-08-19",89.470001,91.25,89.349998,90.449997,8687000,73.160591
"2013-08-20",90.550003,91.650002,89.730003,89.730003,8559200,72.578217
"2013-08-21",89.470001,89.629997,88.68,88.800003,7940700,71.825989
"2013-08-22",88.760002,89.029999,88.120003,88.260002,7191900,71.389221
"2013-08-23",87.93,88.440002,87.209999,88.410004,7714900,72.049324
"2013-08-26",88.360001,88.480003,87.389999,87.529999,6724500,71.332169
"2013-08-27",86.970001,87.080002,85.959999,86.169998,9941200,70.223854
"2013-08-28",86.360001,86.910004,85.879997,86.529999,8829200,70.517204
"2013-08-29",86.410004,87.139999,85.989998,86.57,5768800,70.549805
"2013-08-30",86.779999,86.779999,85.849998,86.410004,7471300,70.419426
"2013-09-03",86.889999,87.300003,86.029999,86.419998,7590500,70.427582
"2013-09-04",86.459999,87.25,86.25,86.900002,8458800,70.818718
"2013-09-05",87,87.169998,86.620003,87.040001,5647900,70.932846
"2013-09-06",87.220001,87.919998,86,87.160004,10034900,71.030624
"2013-09-09",87.389999,87.599998,87.010002,87.559998,6819700,71.356621
"2013-09-10",88.139999,88.580002,87.849998,88.529999,8658700,72.147102
"2013-09-11",88.629997,89.269997,88.139999,89.230003,8098100,72.717545
"2013-09-12",89.300003,89.57,88.879997,89.010002,7938500,72.538277
"2013-09-13",89.129997,89.25,88.199997,88.57,7738600,72.17971
"2013-09-16",89.43,89.57,88.830002,89.029999,7563700,72.554588
"2013-09-17",89.050003,89.220001,88.580002,89.059998,6291100,72.579018
"2013-09-18",88.910004,89.910004,88.300003,89.910004,10115500,73.271736
"2013-09-19",90.050003,90.199997,89.790001,90.07,6721000,73.402115
"2013-09-20",90.199997,90.720001,89.68,89.68,14708600,73.084282
"2013-09-23",89.43,89.75,88.809998,89.089996,7376200,72.60347
"2013-09-24",89.019997,89.199997,88.150002,88.220001,7797500,71.894493
"2013-09-25",88.419998,88.470001,87.07,87.080002,7493200,70.965424
"2013-09-26",87.279999,87.699997,86.720001,87.07,6400600,70.957283
"2013-09-27",86.809998,86.940002,86.440002,86.730003,5461100,70.680206
"2013-09-30",86.330002,86.949997,86.150002,86.690002,7962300,70.647614
"2013-10-01",86.589996,87.489998,86.260002,87.470001,6318700,71.283264
"2013-10-02",87.129997,87.290001,86.440002,87.290001,6383400,71.136574
"2013-10-03",87.190002,87.400002,86.279999,86.580002,7724600,70.557968
"2013-10-04",86.82,87.419998,86.559998,87.309998,6050000,71.152901
"2013-10-07",86.699997,86.980003,86.290001,86.589996,5705200,70.566101
"2013-10-08",86.620003,86.739998,85.57,85.610001,8669800,69.767479
"2013-10-09",85.93,86.230003,85.5,85.959999,8014200,70.052689
"2013-10-10",86.720001,87.779999,86.699997,87.779999,8647900,71.535889
"2013-10-11",88.620003,89.480003,88.019997,89.449997,8449800,72.896866
"2013-10-14",88.830002,89.889999,88.629997,89.800003,9198600,73.182098
"2013-10-15",90.330002,91.459999,89.93,89.93,11024000,73.288017
"2013-10-16",90.419998,91.169998,90.160004,91.110001,8116000,74.249657
"2013-10-17",90.870003,92,90.769997,91.970001,8569600,74.9505
"2013-10-18",91.75,92.050003,91.139999,91.629997,9082600,74.673439
"2013-10-21",91.629997,91.629997,90.769997,91.199997,6940500,74.322998
"2013-10-22",91.529999,92.559998,91.5,92.360001,9635500,75.268333
"2013-10-23",92.07,92.43,91.519997,92.099998,6449600,75.056458
"2013-10-24",92.650002,92.989998,92.139999,92.349998,5251000,75.260208
"2013-10-25",92.040001,92.269997,91.779999,92.089996,6076000,75.048309
"2013-10-28",91.959999,92.800003,91.919998,92.389999,6551000,75.292778
"2013-10-29",92.800003,93.18,92.580002,93.139999,6096700,75.903992
"2013-10-30",93.269997,93.449997,92.650002,92.790001,6295400,75.618774
"2013-10-31",92.849998,93.349998,92.32,92.610001,7773900,75.472084
"2013-11-01",92.379997,93.580002,92.379997,93.370003,6835900,76.091423
"2013-11-04",93.459999,93.5,92.43,93.029999,6862500,75.814377
"2013-11-05",92.540001,92.949997,92.279999,92.809998,5350600,75.635048
"2013-11-06",93.029999,93.199997,92.720001,93.040001,5301300,75.822517
"2013-11-07",93.190002,93.349998,92.690002,92.690002,6116900,75.537285
"2013-11-08",92.629997,94.099998,92.559998,94.050003,7229500,76.64563
"2013-11-11",93.970001,94.639999,93.940002,94.290001,4723100,76.841217
"2013-11-12",93.980003,94.089996,93,93.559998,7639600,76.246277
"2013-11-13",93.360001,93.449997,92.32,93.339996,8954300,76.066994
"2013-11-14",93.400002,94.139999,93.400002,93.919998,7045700,76.539673
"2013-11-15",93.629997,94.400002,93.550003,94.389999,7063000,76.922684
"2013-11-18",94.360001,94.599998,94.010002,94.300003,8492000,76.849342
"2013-11-19",94.269997,94.919998,94,94.860001,6624200,77.305725
"2013-11-20",94.940002,95.470001,94.660004,95.150002,7076500,77.54203
"2013-11-21",95.459999,95.75,95.050003,95.199997,6896200,77.582771
"2013-11-22",94.389999,95.580002,94.389999,95.25,6462100,78.165436
"2013-11-25",95.489998,95.989998,95.080002,95.629997,6374600,78.477264
"2013-11-26",95.580002,95.870003,94.970001,95.059998,7267600,78.009514
"2013-11-27",95.339996,95.370003,94.610001,94.980003,4603800,77.943871
"2013-11-29",95.230003,95.5,94.43,94.660004,4106800,77.681274
"2013-12-02",94.410004,94.660004,93.970001,94.279999,5827400,77.369431
"2013-12-03",94.199997,94.559998,93.510002,93.970001,9061100,77.115036
"2013-12-04",93.760002,94.25,93.129997,93.629997,6218500,76.836021
"2013-12-05",93.419998,93.629997,92.660004,92.970001,8666200,76.294395
"2013-12-06",93.599998,94.480003,93.419998,94.440002,7280400,77.500732
"2013-12-09",94.300003,94.480003,93.699997,94.440002,6974500,77.500732
"2013-12-10",94.580002,94.790001,93.959999,94.139999,7576600,77.254532
"2013-12-11",94.400002,94.449997,93.029999,93.110001,9424300,76.409271
"2013-12-12",92.839996,92.860001,91.07,91.160004,12285700,74.809059
"2013-12-13",91.459999,91.860001,91.080002,91.349998,7909000,74.964981
"2013-12-16",91.419998,92.32,91.160004,91.370003,6623000,74.981384
"2013-12-17",91.300003,91.330002,90.5,90.660004,8794000,74.398743
"2013-12-18",90.949997,92.660004,89.769997,92.639999,9691100,76.023582
"2013-12-19",92.400002,92.400002,91.419998,91.980003,7341000,75.481964
"2013-12-20",91.949997,92.75,91.949997,92.089996,11265000,75.572227
"2013-12-23",92.559998,92.68,91.760002,92.029999,5312200,75.523003
"2013-12-24",92.18,92.389999,91.849998,92.059998,3147300,75.5476
"2013-12-26",91.989998,92.540001,91.769997,92.540001,3459100,75.941513
"2013-12-27",92.769997,92.959999,92.18,92.349998,3511300,75.785614
"2013-12-30",92.160004,92.300003,91.730003,92.300003,4370100,75.744591
"2013-12-31",92.169998,92.220001,91.150002,91.589996,6348200,75.161919
"2014-01-02",91.139999,91.730003,91.010002,91.029999,5919600,74.702354
"2014-01-03",91.290001,92.220001,91.260002,91.849998,5637600,75.375275
"2014-01-06",91.93,92.75,91.870003,92.330002,7443500,75.769188
"2014-01-07",93.040001,94.620003,92.989998,94.290001,11063300,77.37764
"2014-01-08",94.169998,94.599998,93.879997,94.160004,9096700,77.27095
"2014-01-09",94.940002,95.379997,94.089996,94.730003,7944700,77.738724
"2014-01-10",94.639999,94.980003,94.139999,94.739998,6697400,77.746918
"2014-01-13",94.370003,94.989998,94.059998,94.5,9589200,77.549965
"2014-01-14",94.599998,94.900002,94.32,94.720001,7567300,77.730522
"2014-01-15",94.650002,95.269997,94.510002,94.800003,7390700,77.796158
"2014-01-16",94.599998,95.089996,94.230003,94.639999,8401100,77.664848
"2014-01-17",94.720001,95.169998,94.379997,95.059998,13714400,78.009514
"2014-01-21",94.93,95.099998,92.620003,94.029999,16368400,77.164276
"2014-01-22",93.989998,94.550003,93.540001,94.32,8875500,77.40226
"2014-01-23",93.739998,93.800003,92.410004,92.739998,9322300,76.105644
"2014-01-24",92.120003,92.610001,90.610001,90.610001,10604200,74.357697
"2014-01-27",90.300003,90.760002,89.849998,89.940002,8685200,73.807877
"2014-01-28",90.580002,90.599998,89.790001,90.099998,8254400,73.939186
"2014-01-29",89.470001,89.709999,88.529999,88.900002,11160100,72.95443
"2014-01-30",89.620003,89.779999,89.010002,89.5,6874900,73.446785
"2014-01-31",89.010002,89.339996,88.150002,88.470001,12193800,72.601555
"2014-02-03",88.75,88.779999,86.610001,86.779999,13944600,71.214653
"2014-02-04",86.93,87.279999,86.089996,86.620003,11436400,71.083366
"2014-02-05",86.489998,87.669998,86.480003,87.279999,10667300,71.624985
"2014-02-06",87.629997,88.760002,87.550003,88.75,10037900,72.831322
"2014-02-07",88.919998,90.040001,88.610001,90.040001,9435100,73.889923
"2014-02-10",90.239998,91.080002,89.800003,91.07,8080200,74.735176
"2014-02-11",91.089996,92.970001,90.949997,92.970001,11556300,76.294395
"2014-02-12",92.949997,92.989998,91.949997,92.419998,7696100,75.843056
"2014-02-13",92,92.620003,91.709999,92.559998,5926000,75.957932
"2014-02-14",92.599998,92.949997,92.029999,92.760002,5485100,76.122055
"2014-02-18",92.769997,92.849998,92.089996,92.169998,6926500,75.637871
"2014-02-19",92.150002,92.75,91.57,91.639999,7693400,75.20295
"2014-02-20",91.690002,92.730003,91.309998,92.379997,8160100,75.810242
"2014-02-21",91.860001,92.25,91.449997,91.519997,7381500,75.64492
"2014-02-24",91.449997,92.059998,91.099998,91.110001,8406700,75.306038
"2014-02-25",91.589996,91.870003,90.660004,91.110001,6383400,75.306038
"2014-02-26",91.110001,91.540001,90.769997,91.110001,6334100,75.306038
"2014-02-27",91.160004,91.419998,90.75,91.360001,7040300,75.512665
"2014-02-28",91.419998,92.639999,91.059998,92.120003,9643700,76.140816
"2014-03-03",91.129997,91.980003,90.830002,91.559998,7506700,75.677979
"2014-03-04",92.470001,93.459999,92.25,93.339996,8796300,77.149223
"2014-03-05",93.269997,93.300003,92.379997,92.589996,6842500,76.529312
"2014-03-06",93.190002,93.650002,92.82,92.889999,7718300,76.777283
"2014-03-07",93.370003,93.480003,92.690002,93.32,6792000,77.132683
"2014-03-10",93.169998,93.489998,92.790001,93.449997,4878200,77.24012
"2014-03-11",93.709999,93.75,93.089996,93.489998,5837200,77.273209
"2014-03-12",92.82,93.620003,92.650002,93.599998,6154900,77.364113
"2014-03-13",93.849998,94.199997,92.980003,93,7659400,76.868187
"2014-03-14",92.879997,93.440002,92.459999,92.809998,7337800,76.711128
"2014-03-17",93.260002,94.18,93.18,93.93,5872600,77.636887
"2014-03-18",93.900002,94.239998,93.480003,93.940002,5891900,77.645157
"2014-03-19",93.889999,94.360001,92.919998,93.589996,5937600,77.355858
"2014-03-20",93.519997,94.190002,92.959999,94.120003,5727400,77.793922
"2014-03-21",94.769997,95.93,93.879997,95.93,23988800,79.289963
"2014-03-24",95.300003,95.43,94.540001,95.199997,13944100,78.686554
"2014-03-25",95.699997,97.699997,95.699997,97.379997,14167300,80.488441
"2014-03-26",97.510002,98.470001,97.050003,97.050003,11215100,80.215675
"2014-03-27",97.080002,97.699997,96.260002,97.279999,8694600,80.405785
"2014-03-28",97.510002,98.220001,96.959999,97.440002,8816000,80.538025
"2014-03-31",98,98.599998,97.610001,98.230003,7545700,81.190987
"2014-04-01",98.309998,98.68,97.370003,97.940002,7068500,80.951309
"2014-04-02",98.010002,98.389999,97.370003,98.230003,7995600,81.190987
"2014-04-03",97.970001,98.339996,97.529999,98.260002,5471200,81.21579
"2014-04-04",98.620003,99.379997,98.32,98.419998,10309700,81.348038
"2014-04-07",98.389999,99.360001,97.830002,97.889999,11409200,80.909988
"2014-04-08",98.029999,98.730003,97.5,98.059998,9601800,81.050484
"2014-04-09",98.419998,99,97.779999,98.949997,8921300,81.786079
"2014-04-10",98.860001,98.93,96.519997,96.540001,9667800,79.794128
"2014-04-11",96.199997,97.199997,96.050003,96.870003,8710700,80.066902
"2014-04-14",97.279999,97.360001,96.25,97.139999,8617200,80.290062
"2014-04-15",98.449997,99.209999,98.050003,99.199997,13999100,81.992744
"2014-04-16",99.57,99.709999,98.07,98.75,11308000,81.620804
"2014-04-17",98.690002,99.650002,98.690002,98.959999,9153500,81.794373
"2014-04-21",99.010002,100.129997,98.669998,100,7031400,82.653961
"2014-04-22",100,100.75,99.739998,100.18,7937900,82.802734
"2014-04-23",100.239998,100.559998,99.919998,100.220001,5876000,82.835793
"2014-04-24",100.239998,100.370003,99.550003,99.959999,6149900,82.620903
"2014-04-25",99.970001,100.260002,99.400002,99.790001,5895900,82.480408
"2014-04-28",100.559998,101.5,100.120003,101.339996,8792900,83.761543
"2014-04-29",101.629997,101.980003,100.959999,101.029999,7811200,83.505325
"2014-04-30",100.839996,101.669998,100.699997,101.290001,8513600,83.720207
"2014-05-01",100.769997,101.029999,99.93,100.529999,6590500,83.092064
"2014-05-02",100.169998,100.379997,98.879997,99.309998,8744200,82.083649
"2014-05-05",99.290001,100.169998,99.040001,100,5438200,82.653961
"2014-05-06",100.019997,100.019997,99.510002,99.510002,5795900,82.248947
"2014-05-07",99.849998,101.050003,99.349998,100.910004,8720800,83.406128
"2014-05-08",100.669998,101.089996,100.360001,100.5,5667900,83.067238
"2014-05-09",100.860001,101.25,100.410004,100.910004,5691700,83.406128
"2014-05-12",101.239998,101.239998,100.419998,100.519997,7437300,83.083771
"2014-05-13",100.900002,101.489998,100.629997,101.019997,6183200,83.497032
"2014-05-14",100.949997,101.099998,100.769997,100.870003,4187200,83.373062
"2014-05-15",100.639999,100.839996,100.410004,100.690002,7007600,83.224289
"2014-05-16",100.57,100.889999,100.139999,100.580002,6516900,83.133369
"2014-05-19",100.220001,100.93,100.129997,100.639999,6997200,83.182953
"2014-05-20",100.809998,100.980003,99.959999,100.25,5438400,82.860603
"2014-05-21",100.599998,101.199997,100.529999,101.139999,5302500,83.596214
"2014-05-22",100.580002,101.010002,100.080002,100.959999,5124900,84.029007
"2014-05-23",101.040001,101.160004,100.669998,100.980003,5275700,84.04567
"2014-05-27",101.099998,101.360001,100.269997,100.809998,4524400,83.90416
"2014-05-28",100.669998,100.93,100.120003,100.300003,4352700,83.479706
"2014-05-29",100.559998,100.800003,100.150002,100.760002,3685200,83.862572
"2014-05-30",100.699997,101.540001,100.550003,101.459999,5973900,84.445175
"2014-06-02",101.540001,102.260002,101.010002,102.169998,5845400,85.036118
"2014-06-03",101.910004,102.599998,101.839996,102.459999,6681300,85.277481
"2014-06-04",102.230003,102.709999,101.940002,102.68,5608600,85.460571
"2014-06-05",102.779999,103.360001,102.419998,103.220001,4730900,85.910027
"2014-06-06",103.25,103.330002,102.839996,103.18,4624000,85.876709
"2014-06-09",103.07,103.230003,102.68,103.220001,3748800,85.910027
"2014-06-10",103.470001,104.120003,102.769997,104.099998,5792100,86.642426
"2014-06-11",103.809998,104.150002,103.129997,103.32,5960500,85.99324
"2014-06-12",103.18,103.209999,102.510002,102.529999,5930700,85.335709
"2014-06-13",102.510002,102.650002,102.169998,102.529999,4301600,85.335709
"2014-06-16",102.519997,102.889999,101.839996,102.449997,5645500,85.269127
"2014-06-17",102.129997,102.199997,101.379997,101.93,4834600,84.836342
"2014-06-18",101.910004,102.830002,101.860001,102.809998,5445000,85.568748
"2014-06-19",102.93,103.870003,102.809998,103.809998,5481500,86.40107
"2014-06-20",104.370003,105.480003,104.07,105.269997,12459700,87.616241
"2014-06-23",104.910004,105.120003,104.440002,104.75,6063200,87.183434
"2014-06-24",104.629997,105.230003,104.550003,104.589996,5915000,87.050247
"2014-06-25",104.230003,105.870003,104.230003,105.760002,6411100,88.024063
"2014-06-26",105.839996,105.970001,105.029999,105.650002,5106900,87.932518
"2014-06-27",105.470001,105.589996,104.449997,104.989998,6463000,87.383179
"2014-06-30",105.620003,106,104.519997,104.620003,6877800,87.075241
"2014-07-01",105.150002,106,104.989998,105.870003,5129200,88.115631
"2014-07-02",105.699997,105.970001,105.300003,105.860001,3764900,88.107292
"2014-07-03",105.870003,106.25,105.110001,105.419998,4199100,87.741089
"2014-07-07",105.419998,106.739998,105.269997,106.470001,7014900,88.614975
"2014-07-08",106.209999,106.25,105.519997,105.720001,6268400,87.990768
"2014-07-09",106,106.209999,105.720001,106.040001,5720900,88.257103
"2014-07-10",105.080002,106,104.519997,105.800003,4955100,88.057358
"2014-07-11",105.839996,106.010002,104.860001,105.099998,5461000,87.474739
"2014-07-14",105.379997,105.489998,105.110001,105.379997,7784800,87.707771
"2014-07-15",105.230003,105.470001,102.769997,103.279999,14219700,85.959969
"2014-07-16",103.529999,103.669998,101.949997,102.220001,11946800,85.077736
"2014-07-17",101.900002,102.099998,100.260002,100.370003,11218900,83.537941
"2014-07-18",100.669998,101.959999,100.370003,101.800003,8408400,84.728172
"2014-07-21",101.440002,101.580002,101.019997,101.269997,6379900,84.287025
"2014-07-22",101.910004,102.540001,101.779999,102.470001,6554100,85.285805
"2014-07-23",102.800003,102.93,101.879997,102.190002,4815300,85.052757
"2014-07-24",102.339996,102.730003,102.019997,102.199997,5177200,85.061073
"2014-07-25",102.269997,102.400002,101.800003,102.110001,3951500,84.986168
"2014-07-28",101.889999,102.400002,101.660004,102.110001,4634800,84.986168
"2014-07-29",102.449997,102.510002,101.690002,101.959999,6053900,84.86132
"2014-07-30",102.269997,102.849998,101.809998,102.300003,5994800,85.14431
"2014-07-31",101.769997,101.839996,100.050003,100.089996,9141500,83.304916
"2014-08-01",99.760002,100.410004,98.800003,99.900002,8610700,83.146782
"2014-08-04",99.989998,100.379997,99.32,100.160004,6790800,83.36319
"2014-08-05",99.830002,100.239998,99.550003,99.82,6230900,83.0802
