"dates","PRGO.Open","PRGO.High","PRGO.Low","PRGO.Close","PRGO.Volume","PRGO.Adjusted"
"2013-02-20",115.099998,115.43,114.129997,114.129997,431500,106.085258
"2013-02-21",113.610001,114.480003,112.769997,113.580002,643400,105.574051
"2013-02-22",114.139999,114.5,112.849998,113.309998,390000,105.323082
"2013-02-25",115.709999,116.900002,114.599998,114.599998,1060700,106.522133
"2013-02-26",114.699997,115.089996,113.330002,113.669998,635600,105.657684
"2013-02-27",113.389999,114.610001,112.449997,114.139999,397500,106.178642
"2013-02-28",114.32,114.879997,113.139999,113.169998,745000,105.276276
"2013-03-01",113.25,113.660004,112.300003,113.050003,659800,105.164642
"2013-03-04",113.199997,114.669998,113.199997,114.599998,694500,106.606537
"2013-03-05",115.279999,116.25,114.019997,114.989998,432100,106.969345
"2013-03-06",115.129997,116.720001,115.129997,116.690002,734400,108.550797
"2013-03-07",116.099998,116.279999,115.150002,115.440002,574200,107.387947
"2013-03-08",115.910004,116.029999,115.019997,115.690002,405300,107.620522
"2013-03-11",115.839996,116.449997,115.459999,116.400002,559500,108.280991
"2013-03-12",116.25,117.75,115.629997,117.599998,587100,109.397285
"2013-03-13",117.18,117.410004,116.300003,117.019997,364500,108.857735
"2013-03-14",117.190002,117.699997,116.489998,116.699997,615600,108.560074
"2013-03-15",116.089996,116.779999,115.970001,116.220001,753100,108.113556
"2013-03-18",115.510002,117.230003,115.18,117.199997,497300,109.025185
"2013-03-19",117.459999,117.75,116.870003,117.300003,475500,109.11821
"2013-03-20",118.349998,118.370003,117.050003,117.650002,541600,109.443794
"2013-03-21",117.160004,118.370003,117.139999,118.269997,598200,110.020569
"2013-03-22",117.879997,118.739998,117.57,118.25,359200,110.001976
"2013-03-25",118.599998,118.599998,117.419998,118.080002,430200,109.843803
"2013-03-26",118.339996,118.599998,117.419998,117.540001,446300,109.341469
"2013-03-27",117.150002,117.82,116.419998,117.169998,349200,108.997269
"2013-03-28",117.349998,118.860001,117.089996,118.739998,702300,110.457764
"2013-04-01",118.419998,119.330002,117.769997,118.870003,573700,110.57872
"2013-04-02",119.07,120.940002,119.07,119.739998,963300,111.388016
"2013-04-03",119.43,119.849998,117.760002,118.5,357200,110.234497
"2013-04-04",118.699997,118.730003,117.489998,118.510002,245200,110.243805
"2013-04-05",117.349998,118.209999,116.68,118.050003,307500,109.81588
"2013-04-08",117.650002,118.699997,116.699997,118.699997,346700,110.420547
"2013-04-09",118.370003,118.879997,117.870003,118.389999,373600,110.132172
"2013-04-10",118.75,119.739998,118.089996,119.68,368100,111.33223
"2013-04-11",119.93,120.089996,119.279999,119.739998,419000,111.388016
"2013-04-12",120.129997,120.489998,119.330002,119.919998,367200,111.555466
"2013-04-15",119.760002,120.480003,117.099998,117.300003,530500,109.11821
"2013-04-16",117.790001,118.660004,116.379997,118.410004,521600,110.15081
"2013-04-17",117.519997,117.980003,116.18,117.849998,473200,109.629845
"2013-04-18",117.400002,117.870003,116.620003,117.699997,335500,109.490295
"2013-04-19",117.160004,119.559998,117.160004,119.470001,370000,111.136856
"2013-04-22",120.470001,120.889999,118.870003,119.760002,660000,111.406624
"2013-04-23",120.300003,121.120003,118.599998,119.980003,410200,111.611267
"2013-04-24",120.110001,120.110001,117.550003,117.800003,538300,109.583351
"2013-04-25",117.949997,119.540001,117.480003,119.019997,593200,110.718269
"2013-04-26",119.169998,119.870003,118.379997,118.809998,267000,110.522896
"2013-04-29",119.120003,120.279999,118.57,120.080002,268600,111.7043
"2013-04-30",119.550003,119.669998,118.269997,119.410004,369100,111.081047
"2013-05-01",119.25,119.949997,118.099998,118.529999,247700,110.262428
"2013-05-02",118.730003,119.489998,118.050003,118.610001,244200,110.336838
"2013-05-03",119.690002,120.669998,118.900002,119.230003,407600,110.913612
"2013-05-06",119.199997,119.5,118.349998,118.839996,414200,110.550804
"2013-05-07",116.860001,116.860001,113.379997,116.290001,1755200,108.178665
"2013-05-08",116.169998,120.300003,115.93,118.279999,623900,110.029846
"2013-05-09",117.82,118.75,116.709999,117.029999,470100,108.867058
"2013-05-10",117.330002,119.720001,117.32,119.639999,385300,111.295006
"2013-05-13",119.449997,120.07,119.190002,119.410004,371600,111.081047
"2013-05-14",119.559998,120.720001,118.919998,120.379997,508600,111.983383
"2013-05-15",120.449997,121.330002,119.800003,121.050003,597800,112.606651
"2013-05-16",120.599998,120.949997,119.720001,119.809998,590300,111.453156
"2013-05-17",120.32,120.739998,119.220001,119.480003,493800,111.146172
"2013-05-20",119.480003,120.519997,118.739998,119.029999,320500,110.727554
"2013-05-21",118.589996,119.309998,117.93,118.650002,322800,110.374069
"2013-05-22",119.010002,120.449997,117.25,118.07,505200,109.834518
"2013-05-23",117.709999,118.699997,116.970001,117.860001,548400,109.639145
"2013-05-24",117.349998,119.129997,116.669998,118.919998,403800,110.625229
"2013-05-28",119.599998,119.949997,118.900002,119.339996,675900,111.015915
"2013-05-29",119.080002,119.349998,116.699997,117.029999,727200,108.949219
"2013-05-30",117.18,118.18,116.870003,117.199997,358400,109.10746
"2013-05-31",116.800003,116.970001,115.360001,115.839996,905400,107.841385
"2013-06-03",116.239998,116.349998,114.099998,115.949997,673100,107.943787
"2013-06-04",116.379997,116.550003,113.980003,114.620003,596500,106.705612
"2013-06-05",115.400002,115.43,112.050003,113.139999,4750100,105.327797
"2013-06-06",113.860001,117.800003,113.760002,117.519997,1177700,109.405396
"2013-06-07",117.870003,118.400002,116.290001,116.809998,551200,108.744415
"2013-06-10",117.379997,117.900002,116.669998,117.389999,470600,109.28437
"2013-06-11",116.389999,117.849998,115.879997,117.150002,408600,109.060936
"2013-06-12",118.150002,118.57,115.889999,116.470001,798700,108.427872
"2013-06-13",116.18,118.209999,115.43,118.07,804300,109.917419
"2013-06-14",117.309998,119.059998,117.309998,118.599998,456700,110.410789
"2013-06-17",119.889999,120.5,118.690002,119.510002,764500,111.25798
"2013-06-18",119.470001,121.300003,119.440002,121.160004,502300,112.794052
"2013-06-19",120.300003,122.040001,119.959999,120.089996,667500,111.797928
"2013-06-20",119.790001,119.790001,118.139999,118.449997,619600,110.271156
"2013-06-21",119.25,119.779999,118.209999,119.610001,719500,111.351067
"2013-06-24",118.879997,119.550003,117.889999,118.5,773600,110.317719
"2013-06-25",119.550003,119.550003,117.779999,118.790001,403500,110.587692
"2013-06-26",119.139999,120.120003,118.860001,119.599998,498100,111.341736
"2013-06-27",119.860001,120.940002,119.519997,120.879997,396700,112.533379
"2013-06-28",120.860001,121.959999,119.949997,121,743800,112.645096
"2013-07-01",121.190002,122.550003,120.599998,121.940002,670500,113.520203
"2013-07-02",121.470001,122.260002,120.940002,122.010002,506900,113.585342
"2013-07-03",121.839996,122.300003,120.989998,122.129997,415600,113.697083
"2013-07-05",122.150002,123.949997,121.639999,123.769997,685200,115.223816
"2013-07-08",124.400002,124.559998,123.370003,124.32,514200,115.73584
"2013-07-09",125.089996,126.709999,124.699997,126.419998,1268100,117.690849
"2013-07-10",126.510002,128.029999,126.510002,127.839996,1174200,119.012794
"2013-07-11",128.570007,129.080002,127.57,128.210007,753200,119.357239
"2013-07-12",128.639999,129,127.699997,128.490005,604700,119.617928
"2013-07-15",128.259995,128.5,126.730003,128.330002,515100,119.468971
"2013-07-16",128.660004,128.660004,126.879997,127.949997,419700,119.115181
"2013-07-17",128.460007,128.820007,127.519997,127.849998,444700,119.02211
"2013-07-18",127.949997,129.110001,127.769997,128.990005,532100,120.083405
"2013-07-19",128.320007,133.490005,128.240005,129.369995,481500,120.437149
"2013-07-22",129.529999,130.600006,128.919998,130.190002,318500,121.200523
"2013-07-23",130.169998,130.279999,129.130005,129.279999,566800,120.353378
"2013-07-24",129.550003,130.710007,129.470001,130.009995,452300,121.032974
"2013-07-25",129.529999,132.550003,129.110001,132.369995,665500,123.22998
"2013-07-26",132.220001,134.309998,131.350006,134.229996,473600,124.96154
"2013-07-29",129.899994,131.110001,122.989998,125.169998,10879100,116.527168
"2013-07-30",127.709999,128.5,125.300003,126.209999,3896100,117.495338
"2013-07-31",126.879997,127.169998,124.199997,124.389999,2594200,115.801025
"2013-08-01",125.519997,126.68,125.209999,125.410004,1632600,116.750595
"2013-08-02",125.400002,128.389999,124.709999,128.389999,1951300,119.524818
"2013-08-05",128.479996,128.479996,127.050003,127.209999,1210400,118.426292
"2013-08-06",127.349998,128.479996,127.059998,127.889999,873600,119.059334
"2013-08-07",127.809998,128.699997,127.690002,128.490005,1048600,119.617928
"2013-08-08",128.380005,129.179993,127.620003,128.929993,864800,120.027527
"2013-08-09",129.429993,129.429993,128.199997,128.369995,714700,119.506187
"2013-08-12",128.100006,128.710007,128.039993,128.300003,551200,119.441048
"2013-08-13",127.980003,128.229996,127.050003,127.639999,534300,118.826607
"2013-08-14",127.839996,128.070007,125.959999,126.419998,1473100,117.690849
"2013-08-15",124,124.82,122,122.309998,2579500,113.864624
"2013-08-16",120.230003,120.980003,119.279999,120,3695700,111.714142
"2013-08-19",120.260002,120.910004,118.5,118.739998,1163400,110.541122
"2013-08-20",119.260002,119.510002,118.110001,119.019997,1001300,110.801811
"2013-08-21",118.400002,119.480003,118.360001,118.5,805600,110.317719
"2013-08-22",118.5,119.910004,118.459999,119.779999,597200,111.509323
"2013-08-23",120.309998,120.309998,119.150002,119.379997,445100,111.136955
"2013-08-26",119.300003,119.93,118.82,119.220001,519200,110.988007
"2013-08-27",117.910004,117.989998,116.279999,116.830002,995200,108.763054
"2013-08-28",116.360001,118.790001,115.940002,118.260002,1324200,110.179161
"2013-08-29",118.309998,121.489998,117.800003,121.040001,1557900,112.76918
"2013-08-30",120.610001,121.669998,119.839996,121.550003,1063100,113.244331
"2013-09-03",122.230003,122.5,121.199997,122,1248900,113.66362
"2013-09-04",122.239998,124.110001,122.029999,123.730003,1265500,115.275406
"2013-09-05",124.029999,124.029999,122.5,123.379997,658300,114.949287
"2013-09-06",123.5,124.5,122.419998,123.940002,886800,115.471039
"2013-09-09",123.589996,124.410004,122.230003,123.230003,1098200,114.809547
"2013-09-10",123.699997,124.040001,123.080002,123.739998,749200,115.284698
"2013-09-11",123.5,124.239998,123.050003,123.580002,718900,115.135628
"2013-09-12",123.269997,124,122.830002,122.919998,518800,114.520752
"2013-09-13",123.410004,123.760002,122.940002,123.440002,683000,115.005211
"2013-09-16",124.339996,124.989998,123.75,123.910004,747400,115.4431
"2013-09-17",124.290001,124.919998,124.199997,124.639999,622200,116.123215
"2013-09-18",124.5,125.059998,123.230003,125,748900,116.458595
"2013-09-19",125.610001,126.019997,124.989998,125.330002,856600,116.766068
"2013-09-20",125.93,126.220001,124.910004,124.980003,1476300,116.43998
"2013-09-23",125.169998,125.260002,123.970001,124.440002,918100,115.93689
"2013-09-24",124.360001,125.239998,124.050003,124.360001,686200,115.862358
"2013-09-25",124.599998,124.669998,123.080002,123.139999,713200,114.725693
"2013-09-26",123.279999,124.089996,122.5,122.860001,1027800,114.464828
"2013-09-27",122.25,124.129997,122.120003,123.699997,1691700,115.247421
"2013-09-30",123.139999,124.349998,122.559998,123.379997,871800,114.949287
"2013-10-01",123.349998,125.290001,123.110001,125.199997,941000,116.644928
"2013-10-02",125.010002,125.400002,124.300003,125.110001,1055800,116.561081
"2013-10-03",125.879997,126.470001,124.839996,125.209999,1416600,116.654251
"2013-10-04",125.559998,129.139999,125.32,129.050003,1428200,120.231865
"2013-10-07",129.039993,129.910004,128.320007,129.199997,1422700,120.371613
"2013-10-08",129.339996,129.990005,127.690002,128.179993,1289800,119.421303
"2013-10-09",128.860001,128.919998,127.480003,128.429993,863100,119.654213
"2013-10-10",129.240005,129.839996,128.679993,129.839996,880600,120.967888
"2013-10-11",129.860001,129.860001,128.419998,129.589996,1166100,120.73497
"2013-10-14",128.869995,130.949997,128.690002,130.949997,1122000,122.002052
"2013-10-15",130.389999,131.059998,129.460007,130.630005,1396500,121.703911
"2013-10-16",131.320007,132.119995,130.779999,131.940002,1262500,122.924385
"2013-10-17",131.539993,132.279999,131.160004,132.190002,528400,123.157295
"2013-10-18",132.639999,132.690002,131.479996,132.649994,714100,123.585861
"2013-10-21",133.020004,133.059998,130.820007,131.25,485400,122.28154
"2013-10-22",131.320007,132.339996,130.559998,131.020004,781200,122.067245
"2013-10-23",131.119995,131.190002,128.300003,129.350006,1592500,120.511375
"2013-10-24",129.830002,130.220001,128.389999,129.199997,1360600,120.371613
"2013-10-25",129.160004,130.630005,128.880005,130.610001,707600,121.685287
"2013-10-28",130.639999,131.240005,130.070007,130.809998,488800,121.871605
"2013-10-29",130.789993,131.190002,130.149994,130.600006,474700,121.675957
"2013-10-30",131.020004,131.490005,128.050003,128.619995,1252100,119.831261
"2013-10-31",133.5,139.320007,133.389999,137.889999,4064000,128.467819
"2013-11-01",138.220001,142.580002,137.029999,142.380005,2537600,132.651001
"2013-11-04",142.830002,143.740005,141.529999,143.729996,1327100,133.908752
"2013-11-05",143.580002,144.029999,141.839996,142.5,1273800,132.762833
"2013-11-06",143.130005,145.339996,142.690002,145.279999,943600,135.352798
"2013-11-07",145.539993,145.850006,142.669998,145.190002,1227800,135.268997
"2013-11-08",145.440002,148.850006,144.380005,148.75,1294500,138.585739
"2013-11-11",148.979996,149.759995,147.919998,149.610001,863200,139.386978
"2013-11-12",149.380005,150.479996,148.899994,150.029999,1020600,139.778305
"2013-11-13",149.820007,150.759995,149.130005,150.710007,948300,140.41185
"2013-11-14",151.059998,153.380005,150.759995,152.509995,966700,142.088806
"2013-11-15",152.190002,153.190002,151.380005,153.130005,916500,142.666428
"2013-11-18",153.639999,153.800003,151.839996,152.289993,804600,141.883835
"2013-11-19",152.759995,152.850006,151.279999,152.210007,820900,141.809311
"2013-11-20",151.589996,153.800003,151.589996,152.809998,721600,142.368347
"2013-11-21",153.110001,155.089996,153.070007,155,596100,144.408676
"2013-11-22",155.369995,156.100006,154.580002,155.279999,567100,144.669571
"2013-11-25",156.470001,156.600006,155.059998,156.440002,943900,145.750305
"2013-11-26",156.690002,157.020004,155.360001,156.449997,584800,145.84346
"2013-11-27",156.600006,156.729996,155.380005,155.800003,451400,145.237595
"2013-11-29",155.820007,156.369995,155.360001,155.889999,257300,145.321457
"2013-12-02",156.880005,157.470001,156.139999,156.880005,821100,146.244339
"2013-12-03",156.830002,157.070007,154.580002,155.229996,551600,144.706192
"2013-12-04",155.029999,155.309998,153.039993,154.889999,704400,144.389221
"2013-12-05",155.190002,156.429993,155.130005,155.619995,808300,145.069763
"2013-12-06",156.149994,156.820007,155.25,155.630005,1246900,145.079132
"2013-12-09",156.369995,156.75,154.179993,154.509995,1047200,144.035034
"2013-12-10",153.570007,155.570007,153.419998,154.399994,969800,143.93248
"2013-12-11",154.139999,154.520004,150.979996,151.110001,1192400,140.865494
"2013-12-12",150.720001,154.389999,149.320007,153.679993,1761100,143.261276
"2013-12-13",153.300003,153.429993,151.5,151.820007,1709600,141.527374
"2013-12-16",152.229996,152.509995,149.490005,151.039993,2064000,140.800217
"2013-12-17",149.699997,153.25,149.119995,153.25,6028700,142.860443
"2013-12-18",153.449997,156.470001,153.020004,155.669998,9790200,145.116425
"2013-12-19",155.550003,155.550003,148.860001,151.139999,2484700,140.902542
"2013-12-20",151.610001,152.259995,148.149994,152.259995,3168800,141.946671
"2013-12-23",153.059998,153.339996,151,151.800003,1024300,141.517822
"2013-12-24",151.570007,152.119995,150.529999,151.600006,285500,141.33139
"2013-12-26",151.580002,152.979996,151.509995,152.169998,503200,141.862808
"2013-12-27",152.5,152.5,150.809998,152.119995,508800,141.816208
"2013-12-30",152.710007,153.5,151.809998,153.110001,910800,142.73912
"2013-12-31",153.589996,154.130005,152.520004,153.460007,758300,143.065414
"2014-01-02",152.449997,154.520004,152.110001,153.100006,1209500,142.729752
"2014-01-03",152.990005,154.380005,152.610001,154.229996,712300,143.783234
"2014-01-06",154.889999,155.270004,152.429993,152.929993,1029700,142.571289
"2014-01-07",154.729996,155.330002,153.710007,154.580002,1384600,144.109528
"2014-01-08",154.610001,158.160004,154.600006,158.029999,1720200,147.325912
"2014-01-09",158.199997,158.990005,157.050003,158.949997,949200,148.183502
"2014-01-10",158.830002,161.759995,158,161.699997,1278900,150.747284
"2014-01-13",161.679993,162.350006,159.199997,160.880005,2046800,149.982773
"2014-01-14",160.070007,160.639999,155.770004,158.009995,2052100,147.30722
"2014-01-15",157.389999,158.830002,157.119995,157.699997,1035200,147.018234
"2014-01-16",157.539993,158.089996,156.429993,157.160004,532300,146.514816
"2014-01-17",157.339996,158.839996,155.830002,156.029999,1178000,145.461319
"2014-01-21",155.679993,157.119995,153.589996,155.210007,1436400,144.696884
"2014-01-22",155.820007,157.470001,155.759995,157.070007,807000,146.430862
"2014-01-23",155.279999,156.020004,154.139999,155.160004,753400,144.650238
"2014-01-24",154.800003,155.880005,152.759995,152.789993,750800,142.440765
"2014-01-27",152.889999,154.559998,151.130005,153.320007,1043000,142.934891
"2014-01-28",153.910004,157.160004,153.910004,157.050003,803800,146.412201
"2014-01-29",154.940002,155.550003,152.960007,153.679993,1159500,143.270508
"2014-01-30",153.770004,156.179993,153.199997,155.899994,914300,145.340103
"2014-01-31",154.729996,156.690002,152.039993,155.660004,785000,145.116394
"2014-02-03",155.020004,155.350006,151.529999,152.070007,1062500,141.769547
"2014-02-04",152.649994,156.149994,152.479996,155.789993,1187700,145.237564
"2014-02-05",155.639999,155.75,151.910004,153.279999,1549100,142.897598
"2014-02-06",153.869995,155.220001,144.460007,146.490005,3765100,136.567505
"2014-02-07",146.490005,146.490005,144.669998,145.740005,2212600,135.868362
"2014-02-10",145.729996,147.660004,144.830002,147.320007,1914600,137.341278
"2014-02-11",147.419998,147.869995,145.910004,147.830002,1060000,137.816772
"2014-02-12",147.660004,149.139999,147.399994,148.869995,1012800,138.786285
"2014-02-13",148.949997,150.899994,148.410004,150.759995,1450800,140.548325
"2014-02-14",150.960007,151.949997,148.860001,149.279999,930200,139.168503
"2014-02-18",150.580002,156.380005,150.529999,156.139999,1520400,145.563889
"2014-02-19",155.949997,157.380005,154.490005,154.720001,892200,144.240036
"2014-02-20",155.110001,161.509995,154.539993,161.029999,1546600,150.122635
"2014-02-21",160.210007,161.029999,158.410004,159.059998,1554400,148.286057
"2014-02-24",158.869995,161,158.429993,160.509995,881500,149.637863
"2014-02-25",160.5,161.940002,159.410004,161.149994,818600,150.234528
"2014-02-26",161.419998,166.75,161,162.960007,1409700,152.020966
"2014-02-27",163.139999,166.360001,162.529999,166.320007,1278600,155.155426
"2014-02-28",166.559998,168.389999,161.580002,164.440002,2114700,153.401596
"2014-03-03",162.949997,165.009995,162.009995,164.949997,1375700,153.877396
"2014-03-04",167.110001,168.009995,165.820007,167.600006,864800,156.349503
"2014-03-05",167.830002,167.970001,166.009995,166.949997,523200,155.743118
"2014-03-06",167.880005,168.240005,163.399994,163.889999,659600,152.888519
"2014-03-07",164.580002,165.449997,162.300003,164.479996,694100,153.438889
"2014-03-10",164.259995,165.399994,163.5,165.320007,775500,154.222549
"2014-03-11",165.059998,165.839996,163.809998,163.910004,477000,152.907227
"2014-03-12",163.690002,166.570007,163.630005,165.850006,823600,154.716995
"2014-03-13",166.350006,167.25,162.479996,162.820007,849900,151.89035
"2014-03-14",162.820007,165.580002,161.25,165.490005,1110200,154.381104
"2014-03-17",165.729996,167.389999,164.639999,165.149994,658500,154.06395
"2014-03-18",165.539993,168.229996,164.960007,167.479996,530500,156.237534
"2014-03-19",167,168.100006,165,166.160004,783000,155.00618
"2014-03-20",166.100006,166.429993,163.369995,164,615200,152.991119
"2014-03-21",164.800003,165.990005,158.929993,159.009995,1801000,148.336105
"2014-03-24",159.660004,160.009995,155.5,155.940002,1231800,145.472183
"2014-03-25",157.410004,160.179993,155.509995,158.050003,858700,147.440582
"2014-03-26",158.270004,159.029999,155.360001,155.550003,719800,145.108368
"2014-03-27",156.559998,156.830002,152.970001,154.050003,993400,143.709076
"2014-03-28",153.25,155.979996,151.869995,153.160004,741400,142.878799
"2014-03-31",154.160004,154.800003,152.710007,154.660004,774100,144.278107
"2014-04-01",154.860001,156.880005,154.369995,155.850006,646400,145.388214
"2014-04-02",156.779999,158.990005,156.580002,157.199997,793700,146.647614
"2014-04-03",157.220001,157.220001,151.869995,152.770004,1338400,142.514969
"2014-04-04",153.100006,155.869995,150.910004,151.029999,726000,140.891754
"2014-04-07",152.320007,152.850006,146.470001,146.990005,1314700,137.122971
"2014-04-08",149.580002,149.789993,145.020004,148.270004,1442800,138.317078
"2014-04-09",148.800003,149.830002,147.399994,149.660004,990800,139.61377
"2014-04-10",149.779999,150,141.729996,144.25,1977500,134.56691
"2014-04-11",143.279999,144.490005,139.220001,140.070007,1607100,130.667526
"2014-04-14",140.470001,143.630005,138.100006,140.479996,1312500,131.049957
"2014-04-15",141.070007,141.960007,137.529999,140.860001,1359500,131.404526
"2014-04-16",141.479996,143.770004,141.119995,143.320007,934400,133.699356
"2014-04-17",142.559998,143.690002,141.289993,141.990005,842700,132.458603
"2014-04-21",141.820007,145.690002,141.160004,145.149994,610600,135.406494
"2014-04-22",147.610001,156,147.410004,151.550003,2188200,141.376892
"2014-04-23",151.550003,151.809998,148.729996,149.929993,1007900,139.865616
"2014-04-24",150.919998,151.009995,147.279999,147.699997,777400,137.785355
"2014-04-25",146.419998,148.570007,145.240005,146.699997,878300,136.852432
"2014-04-28",147.440002,149,145.169998,147.039993,1104900,137.169617
"2014-04-29",147.25,147.880005,144.820007,145.690002,850800,135.910294
"2014-04-30",144.850006,145.520004,143.600006,144.860001,1079100,135.135956
"2014-05-01",145.149994,146.490005,144.979996,146.020004,809000,136.218079
"2014-05-02",145.229996,146.339996,144.669998,145.279999,496000,135.527756
"2014-05-05",144.220001,146.320007,143.210007,145.800003,727700,136.012894
"2014-05-06",144.970001,145.899994,142.990005,142.990005,921500,133.391495
"2014-05-07",134.380005,135.490005,129.179993,130.550003,4590900,121.786552
"2014-05-08",130.550003,131.759995,125.370003,126.870003,3195600,118.353584
"2014-05-09",126.239998,129.660004,125.839996,129.509995,2092900,120.816376
"2014-05-12",130.559998,132.520004,130.369995,130.820007,1479900,122.038467
"2014-05-13",131.389999,131.919998,130.740005,131.309998,1173600,122.495537
"2014-05-14",131.320007,132.149994,130.979996,131.259995,1203000,122.448868
"2014-05-15",131.759995,132.509995,130.199997,132.369995,1491900,123.48436
"2014-05-16",132.699997,132.929993,131.059998,132.800003,1810300,123.885513
"2014-05-19",132.899994,134.130005,132.240005,133.169998,1194100,124.23069
"2014-05-20",133.270004,133.410004,131.759995,132.899994,1082600,123.978783
"2014-05-21",133.350006,133.779999,132.550003,133.139999,1252500,124.202721
"2014-05-22",132.979996,137.020004,132.839996,136.830002,1104400,127.644989
"2014-05-23",137.199997,139.240005,135.070007,138.630005,1723300,129.324158
"2014-05-27",139.880005,140.009995,135.770004,135.839996,1205400,126.721466
"2014-05-28",135.360001,137.160004,134.889999,136.720001,2031500,127.641068
"2014-05-29",137.330002,139.690002,137.009995,138.800003,936300,129.582916
"2014-05-30",138.169998,138.970001,137.470001,138.199997,1002400,129.022736
"2014-06-02",138.75,139.830002,138.240005,138.660004,861100,129.452194
"2014-06-03",138.039993,138.710007,136.660004,137.509995,935600,128.378571
"2014-06-04",136.960007,137.679993,136.179993,136.539993,1371700,127.473007
"2014-06-05",137.25,140.210007,136.25,139.339996,1575600,130.087051
"2014-06-06",139.880005,139.880005,138.220001,138.949997,659900,129.722961
"2014-06-09",140.440002,140.630005,139.220001,140.029999,1128700,130.731232
"2014-06-10",140.130005,140.789993,139,139.410004,943400,130.15242
"2014-06-11",139.050003,141.25,138.520004,141.169998,780900,131.795532
"2014-06-12",141.720001,143.580002,141.020004,142.679993,1671600,133.205261
"2014-06-13",142.679993,142.679993,140,140.389999,874100,131.067352
"2014-06-16",140.210007,142.270004,140.119995,141.679993,871300,132.271652
"2014-06-17",141.649994,142.009995,140.630005,141.5,502300,132.103653
"2014-06-18",141.529999,143.669998,141.410004,143.619995,1093400,134.082794
"2014-06-19",143.589996,143.600006,141.350006,141.860001,1244300,132.439728
"2014-06-20",141.919998,144.059998,141.919998,143.910004,1344600,134.353561
"2014-06-23",144.419998,144.690002,143.270004,144.300003,558300,134.717682
"2014-06-24",144.770004,145.509995,144.179993,145,760500,135.371155
"2014-06-25",144.740005,148.020004,144.740005,147.940002,984000,138.115936
"2014-06-26",148.279999,149.009995,147.070007,148.899994,1296800,139.012238
"2014-06-27",148.220001,148.850006,145.660004,145.970001,2490200,136.27681
"2014-06-30",145.100006,146.679993,145.020004,145.759995,1184000,136.080719
"2014-07-01",146.350006,150.740005,146.059998,150.419998,1370100,140.43129
"2014-07-02",150.869995,153.720001,148.860001,153.309998,1610100,143.129364
"2014-07-03",152.919998,153.740005,150.600006,153.309998,1111500,143.129364
"2014-07-07",153.589996,155.669998,150.429993,151.149994,1541000,141.112762
"2014-07-08",151.759995,152.039993,146.710007,148.839996,1297900,138.956223
"2014-07-09",149.449997,149.789993,147.190002,148.059998,1494000,138.228027
"2014-07-10",145.979996,147.600006,144.5,147.270004,945100,137.490479
"2014-07-11",145.5,146.809998,143.479996,146.149994,1316500,136.444794
"2014-07-14",147.130005,160.649994,144.149994,158.850006,8133200,148.301514
"2014-07-15",156.25,157.529999,152.539993,153.440002,2710700,143.250748
"2014-07-16",154.399994,155.419998,152.570007,155.350006,1230200,145.033936
"2014-07-17",155.139999,155.550003,151.440002,151.860001,1198400,141.775681
"2014-07-18",152,154.910004,150.5,154.809998,800300,144.52977
"2014-07-21",154.440002,154.630005,150.75,151.089996,1009800,141.056747
"2014-07-22",152.169998,155.779999,151.820007,155.330002,1295200,145.015213
"2014-07-23",155.880005,157.520004,155.210007,157.279999,1176800,146.835709
"2014-07-24",157.229996,157.419998,155.490005,157.070007,804800,146.639709
"2014-07-25",156.949997,156.949997,154.800003,154.990005,402500,144.697845
"2014-07-28",155.199997,155.580002,153.25,153.839996,683500,143.624191
"2014-07-29",154.330002,155.050003,153.100006,154.639999,443200,144.371078
"2014-07-30",155.279999,155.589996,153.520004,153.889999,586700,143.670898
"2014-07-31",153.330002,153.440002,150.330002,150.449997,913600,140.459305
"2014-08-01",150.009995,152.479996,150.009995,151.589996,792600,141.523605
"2014-08-04",151.740005,152.330002,148.330002,150.009995,705800,140.048508
"2014-08-05",148.759995,150.009995,147.050003,148.100006,728200,138.26532
"2014-08-06",146.050003,146.380005,141.479996,142.820007,2091800,133.335968
"2014-08-07",143.259995,143.589996,141.259995,141.559998,778600,132.159622
"2014-08-08",141.460007,143.419998,140.059998,143.279999,1188700,133.765457
"2014-08-11",144.679993,144.679993,142.190002,142.25,892900,132.803833
"2014-08-12",141.839996,142.320007,137.779999,139,1652600,129.769623
"2014-08-13",139.619995,140.110001,137.289993,139.149994,1897000,129.909653
"2014-08-14",145.410004,149.770004,145.149994,149.289993,2593000,139.376328
"2014-08-15",149.699997,149.699997,146.720001,148.529999,1274900,138.666779
"2014-08-18",147.990005,148.399994,146.369995,147.880005,1063300,138.059952
"2014-08-19",146.839996,151.470001,146.839996,150.839996,1099200,140.823349
"2014-08-20",149.589996,150.759995,148.720001,149.429993,607500,139.507034
"2014-08-21",149.229996,149.800003,147.550003,147.75,486400,137.938538
"2014-08-22",147.779999,149.770004,147.440002,149.220001,528500,139.311005
"2014-08-25",148.410004,149.369995,147.800003,147.990005,514500,138.162659
"2014-08-26",149.210007,149.210007,147.979996,148.119995,556400,138.283966
"2014-08-27",149.5,150.259995,148.380005,148.820007,980000,139.036133
"2014-08-28",148.570007,150.169998,148.020004,150.029999,709600,140.166534
"2014-08-29",152.630005,153,148.190002,148.740005,578400,138.961349
"2014-09-02",149.440002,150.570007,148.820007,148.949997,930200,139.157532
"2014-09-03",149.839996,150.559998,149.130005,149.940002,939200,140.082443
