"dates","YUM.Open","YUM.High","YUM.Low","YUM.Close","YUM.Volume","YUM.Adjusted"
"2013-05-06",48.885693,49.417686,48.849747,49.158878,3277196,42.290016
"2013-05-07",49.338604,49.439251,49.000717,49.331417,2546504,42.438454
"2013-05-08",49.388927,50.093456,49.209202,50.021568,4374278,43.032173
"2013-05-09",49.841839,49.956867,49.482388,49.654926,3071328,42.716763
"2013-05-10",49.827461,50.582314,49.798706,50.582314,4571243,43.514572
"2013-05-13",49.805897,50.373833,49.194824,49.547089,6619769,42.623989
"2013-05-14",49.734005,50.481667,49.604603,50.431343,3810088,43.384697
"2013-05-15",50.251617,50.754852,50.186916,50.265995,4646636,43.242439
"2013-05-16",50.265995,50.416965,49.841839,50.057514,3872266,43.063091
"2013-05-17",50.122215,50.53199,49.769951,50.438534,3929575,43.390865
"2013-05-20",50.395397,50.733284,50.093456,50.654205,3700199,43.576412
"2013-05-21",50.510426,50.783607,50.323509,50.452911,3627728,43.403252
"2013-05-22",50.359455,50.992092,49.971245,50.201294,3034188,43.186794
"2013-05-23",49.561466,49.870598,49.360172,49.820274,3330610,42.859001
"2013-05-24",49.698059,49.784328,49.281094,49.755573,2517432,42.803345
"2013-05-28",50.222862,50.618259,50.035946,50.345074,2623982,43.310471
"2013-05-29",50.129402,50.38821,49.813084,49.992809,2978687,43.007439
"2013-05-30",49.964054,49.978432,49.28828,49.317039,2802865,42.426083
"2013-05-31",49.245148,49.662113,48.705967,48.705967,3412540,41.900394
"2013-06-03",48.734722,49.61179,48.734722,49.61179,4069927,42.679649
"2013-06-04",49.633358,50.402588,49.252335,49.503956,3617156,42.58688
"2013-06-05",49.324226,49.690868,48.741913,48.907261,2813993,42.073559
"2013-06-06",49.101364,51.222141,49.094177,51.128685,10332070,43.984596
"2013-06-07",51.933861,52.940331,51.847591,52.854061,7818255,45.468887
"2013-06-10",52.767792,53.120056,51.905106,52.099209,5529364,44.819508
"2013-06-11",51.660675,52.523365,51.538464,51.588783,4803958,44.380402
"2013-06-12",51.646297,52.242992,51.344357,51.54565,4801732,44.343292
"2013-06-13",51.423435,51.653488,51.078362,51.480949,4023607,44.287636
"2013-06-14",51.473759,51.574406,51.01366,51.121494,2488082,43.978413
"2013-06-17",51.430626,51.933861,51.01366,51.473759,2644152,44.28146
"2013-06-18",51.595974,52.207047,51.595974,51.919483,2421731,44.664894
"2013-06-19",51.905106,52.221424,51.279655,51.409058,2546782,44.225788
"2013-06-20",50.905823,51.042416,49.769951,49.884975,4347431,42.914665
"2013-06-21",50.122215,50.323509,49.475197,49.590221,6585272,42.661091
"2013-06-24",48.928829,49.28828,48.209923,48.957584,4572217,42.116859
"2013-06-25",49.511143,49.683681,49.115746,49.130123,3136149,42.265289
"2013-06-26",49.575844,49.906544,49.252335,49.76276,2978966,42.809528
"2013-06-27",50.186916,50.316319,49.719627,50.035946,2542470,43.044548
"2013-06-28",50.050323,50.244427,49.532711,49.84903,4260216,42.883743
"2013-07-01",50.035946,50.675774,49.791515,50.481667,3013045,43.42799
"2013-07-02",50.452911,50.948959,50.23724,50.395397,3218635,43.353764
"2013-07-03",50.273186,51.222141,50.064701,51.128685,2560414,43.984596
"2013-07-05",51.473759,51.567219,50.855499,51.516895,2127256,44.318565
"2013-07-08",52.1064,52.523365,51.905106,52.113586,3477917,44.831875
"2013-07-09",52.703091,52.810928,52.235802,52.480228,3604916,45.147282
"2013-07-10",52.228615,52.286125,51.660675,52.02013,3679195,44.957802
"2013-07-11",50.984901,52.293316,50.596691,51.423435,9153893,44.442108
"2013-07-12",51.39468,51.7757,50.647018,50.783607,8187704,43.889133
"2013-07-15",50.934578,51.840405,50.891445,51.588783,4633004,44.585003
"2013-07-16",51.797268,51.984184,50.977715,51.452194,4121394,44.466965
"2013-07-17",51.761322,51.761322,51.107117,51.329979,2357328,44.361328
"2013-07-18",51.308411,52.034508,51.24371,51.905106,3812453,44.858376
"2013-07-19",51.976994,51.998562,51.430626,51.818836,2811767,44.783821
"2013-07-22",51.416248,51.754135,51.258087,51.380302,2391129,44.404823
"2013-07-23",51.351547,51.452194,50.345074,50.632637,4410722,43.758667
"2013-07-24",50.783607,51.401871,50.618259,51.365925,4464693,44.392403
"2013-07-25",51.502518,51.840405,51.308411,51.833214,2850020,44.796253
"2013-07-26",51.761322,53.213516,51.595974,53.199139,5451051,45.976727
"2013-07-29",52.918762,53.033791,52.49461,52.854061,2477093,45.678516
"2013-07-30",53.055355,53.184757,52.336449,52.516174,2303496,45.386482
"2013-07-31",52.717468,52.875629,52.31488,52.422718,2157858,45.305725
"2013-08-01",52.839684,53.292595,52.73185,53.127247,2290142,45.914608
"2013-08-02",53.127247,53.50108,52.803738,53.479511,2973123,46.219055
"2013-08-05",53.55859,53.80302,52.997845,53.788643,3597126,46.48621
"2013-08-06",53.723942,53.774261,53.148815,53.199139,2614663,45.976727
"2013-08-07",53.436378,53.673615,53.08411,53.112869,2378888,45.902176
"2013-08-08",53.271027,53.55859,53.134438,53.271027,1822210,46.038864
"2013-08-09",53.141624,53.882099,53.055355,53.486698,2532455,46.225254
"2013-08-12",53.386051,54.011501,53.32135,53.537025,4386797,46.268745
"2013-08-13",52.056076,52.55212,51.567219,52.458664,8134290,45.336784
"2013-08-14",52.034508,52.710281,51.962616,52.523365,3653322,45.392696
"2013-08-15",52.242992,52.386772,51.941051,52.099209,2856279,45.026127
"2013-08-16",51.941051,52.192665,51.761322,51.876347,2736236,44.833523
"2013-08-19",51.969807,52.480228,51.804459,51.818836,2207656,44.783821
"2013-08-20",51.991371,52.508987,51.948238,52.221424,2107504,45.131752
"2013-08-21",52.171101,52.415527,51.818836,51.912292,2797718,44.864601
"2013-08-22",52.070454,52.480228,52.02013,52.300503,1539837,45.2001
"2013-08-23",52.365204,52.422718,51.703812,52.171101,2512981,45.088257
"2013-08-26",52.156723,52.300503,51.696621,51.78289,2091786,44.75275
"2013-08-27",51.373112,51.703812,51.229332,51.308411,2371377,44.342693
"2013-08-28",51.171818,51.258087,50.869877,50.884254,4123480,43.976128
"2013-08-29",50.819553,51.272465,50.611073,50.718906,3630510,43.83321
"2013-08-30",50.697338,50.697338,50.014378,50.337887,4298607,43.503929
"2013-09-03",50.855499,50.999283,50.071892,50.323509,3441195,43.491508
"2013-09-04",49.777138,50.100647,49.446442,50.057514,8021619,43.26162
"2013-09-05",50.244427,50.913013,50.136593,50.208485,3663059,43.392101
"2013-09-06",50.366642,50.596691,49.913731,50.043133,4798672,43.249195
"2013-09-09",50.424156,51.552841,50.424156,51.387489,4622989,44.411041
"2013-09-10",51.552841,51.639111,51.063984,51.423435,3970888,44.442108
"2013-09-11",51.480949,51.912292,51.272465,51.912292,2178306,44.864601
"2013-09-12",52.005753,52.365204,51.854782,52.041698,2497123,44.976425
"2013-09-13",52.127964,52.264557,51.826023,52.142345,2485717,45.063419
"2013-09-16",52.480228,52.624012,52.113586,52.228615,2805369,45.137966
"2013-09-17",52.171101,52.63839,52.092018,52.293316,3241447,45.193886
"2013-09-18",52.178288,53.0266,51.969807,52.925953,2825260,45.740643
"2013-09-19",52.954708,52.954708,52.25737,52.286125,3010820,45.187679
"2013-09-20",52.271748,52.329262,51.761322,51.826023,3826919,44.790028
"2013-09-23",51.696621,51.876347,51.322788,51.624729,1810804,44.616062
"2013-09-24",51.653488,52.271748,51.552841,51.804459,1980645,44.771397
"2013-09-25",51.761322,51.790077,51.365925,51.473759,1678381,44.485588
"2013-09-26",51.682243,52.156723,51.54565,52.027317,2089143,44.963989
"2013-09-27",51.854782,52.16391,51.696621,51.854782,1601041,44.814888
"2013-09-30",51.416248,51.660675,51.056793,51.322788,3146720,44.355125
"2013-10-01",51.459381,51.574406,51.092739,51.459381,2323387,44.473171
"2013-10-02",50.977715,51.315601,50.323509,50.826744,4730930,43.926414
"2013-10-03",50.682961,51.222141,50.524803,50.639828,3487793,43.764881
"2013-10-04",50.754852,51.531273,50.733284,51.423435,3110832,44.442108
"2013-10-07",51.020847,51.610352,50.963337,51.351547,4515325,44.379974
"2013-10-08",51.222141,51.818836,50.999283,51.524082,9120926,44.529083
"2013-10-09",47.26815,48.13084,46.671459,47.792953,28721785,41.518848
"2013-10-10",48.058949,48.274624,47.21064,47.404743,9549632,41.181602
"2013-10-11",47.426311,48.260242,47.311287,48.166786,7804206,41.843601
"2013-10-14",48.051762,48.375271,47.843277,48.123653,4566931,41.806129
"2013-10-15",48.087708,48.102085,47.275341,47.304096,6947071,41.09417
"2013-10-16",47.570091,47.879223,47.534149,47.778576,5301797,41.506359
"2013-10-17",47.735443,48.511864,47.677929,48.447159,5681818,42.087173
"2013-10-18",48.677212,48.734722,47.8936,47.936737,6731327,41.643753
"2013-10-21",47.987061,48.2243,47.778576,48.058949,4692399,41.749924
"2013-10-22",48.195541,48.36808,48.008629,48.21711,5900344,41.887329
"2013-10-23",48.166786,48.166786,46.067577,46.851185,14097507,40.70071
"2013-10-24",47.030914,47.462257,46.879944,47.44788,3790614,41.21907
"2013-10-25",47.634796,48.166786,47.491013,47.857655,3848480,41.575043
"2013-10-28",47.857655,48.13084,47.857655,47.994247,3008872,41.693714
"2013-10-29",48.094894,48.274624,48.001438,48.209923,2834163,41.881081
"2013-10-30",48.504673,49.245148,48.504673,49.000717,5355906,42.568054
"2013-10-31",48.813805,48.885693,48.253056,48.612511,3596431,42.23082
"2013-11-01",48.60532,49.324226,48.533428,49.23077,4559142,42.767914
"2013-11-04",49.539898,50.323509,49.453629,50.258808,5858475,43.660988
"2013-11-05",49.956867,50.553558,49.76276,50.488857,4046419,43.86084
"2013-11-06",50.553558,50.826744,50.186916,50.560749,4096634,43.923283
"2013-11-07",50.632637,50.826744,50.057514,50.179726,3700060,43.592293
"2013-11-08",50.057514,50.776421,49.813084,50.733284,4208053,44.073181
"2013-11-11",50.984901,52.25737,50.762043,51.574406,7108706,44.803886
"2013-11-12",51.445004,51.574406,50.841122,51.39468,6719643,44.647758
"2013-11-13",51.294033,52.659958,51.186195,52.616821,6525320,45.709454
"2013-11-14",52.624012,52.832497,52.429909,52.724659,3442030,45.803131
"2013-11-15",52.825306,53.191948,52.609634,53.184757,4154778,46.20282
"2013-11-18",53.091301,53.378864,52.688713,52.774982,3687958,45.846851
"2013-11-19",52.839684,53.191948,52.667145,53.040977,2774906,46.077927
"2013-11-20",53.199139,53.199139,51.833214,51.991371,5166035,45.166103
"2013-11-21",52.077641,54.025883,52.005753,53.860531,7915207,46.789883
"2013-11-22",54.507549,56.563622,54.485981,56.29044,11573537,48.90081
"2013-11-25",55.988499,56.340763,55.679367,56.081955,4057269,48.719692
"2013-11-26",55.643421,56.276058,55.636234,55.823151,4526314,48.494858
"2013-11-27",55.700935,55.851906,55.269588,55.780014,3364968,48.457394
"2013-11-29",55.780014,56.247303,55.614666,55.844715,1893568,48.513599
"2013-12-02",55.758446,56.484543,55.629044,55.866283,3478613,48.53233
"2013-12-03",54.205608,54.931705,53.79583,54.356579,9340287,47.22081
"2013-12-04",54.392525,54.751976,54.205608,54.392525,3437857,47.252045
"2013-12-05",53.989937,54.12653,53.199139,53.479511,5271334,46.458893
"2013-12-06",54.097771,54.162472,53.256649,53.465134,4021103,46.4464
"2013-12-09",53.465134,53.716751,53.32135,53.41481,3878247,46.402672
"2013-12-10",53.41481,53.41481,52.652767,52.774982,3445368,45.846851
"2013-12-11",52.904385,53.213516,52.307693,52.40834,2654028,45.528339
"2013-12-12",52.214233,52.40115,51.401871,51.473759,4113604,44.71645
"2013-12-13",51.574406,52.228615,51.495327,51.624729,3095671,44.847591
"2013-12-16",52.530556,53.120056,52.264557,52.64558,4104424,45.73444
"2013-12-17",52.530556,52.616821,51.581596,51.667866,3431736,44.885078
"2013-12-18",51.667866,52.293316,51.222141,52.286125,3615905,45.422169
"2013-12-19",52.1064,52.429909,51.603165,52.300503,3752501,45.43465
"2013-12-20",52.372395,53.048168,52.31488,52.760605,4312517,45.834362
"2013-12-23",52.839684,53.199139,52.343639,53.17757,2531898,46.196587
"2013-12-24",53.17038,53.335732,52.933144,53.271027,984967,46.277771
"2013-12-26",53.285404,53.486698,53.141624,53.278217,1130327,46.284016
"2013-12-27",53.493889,53.493889,52.882816,53.105679,1213369,46.134129
"2013-12-30",53.091301,53.896477,53.08411,53.860531,2717040,46.789883
"2013-12-31",53.918045,54.931705,53.918045,54.356579,2966864,47.22081
"2014-01-02",54.191231,54.356579,53.79583,53.982746,2721213,46.896069
"2014-01-03",54.248741,54.708843,53.918045,54.320633,2026826,47.189598
"2014-01-06",54.291878,54.737598,54.12653,54.277496,4083698,47.152119
"2014-01-07",55.276779,55.506828,54.946083,55.039539,5035003,47.814121
"2014-01-08",55.125809,55.593098,54.787922,55.017975,6188003,47.795395
"2014-01-09",53.853344,54.277496,53.738319,53.953991,5248382,46.871078
"2014-01-10",54.205608,54.57225,53.745506,53.932423,3591840,46.852337
"2014-01-13",53.925236,54.004314,52.710281,52.774982,4834838,45.846851
"2014-01-14",52.854061,53.292595,52.588066,52.64558,6219578,45.73444
"2014-01-15",52.652767,53.055355,52.465851,52.602444,4402237,45.929016
"2014-01-16",52.659958,53.076923,51.941051,51.976994,5269525,45.382919
"2014-01-17",52.070454,52.235802,51.667866,51.833214,5164088,45.257378
"2014-01-21",52.271748,52.379581,51.035225,51.150253,5081462,44.661064
"2014-01-22",51.488136,51.703812,51.121494,51.286842,4398342,44.780319
"2014-01-23",50.71172,50.812366,49.834652,50.179726,6457996,43.81366
"2014-01-24",49.834652,50.165348,49.475197,49.475197,5824813,43.198513
"2014-01-27",49.453629,49.539898,48.209923,48.770668,6489571,42.58337
"2014-01-28",48.950394,49.317039,48.777859,49.029476,4341728,42.809338
"2014-01-29",48.705967,48.828182,47.35442,47.814522,9568272,41.748528
"2014-01-30",48.058949,48.152409,47.570091,47.879223,6079783,41.805016
"2014-01-31",47.541336,48.590942,47.325665,48.274624,7493734,42.150246
"2014-02-03",48.425594,48.928829,47.332855,47.562904,9392310,41.528828
"2014-02-04",51.466572,52.178288,50.718906,51.804459,19678755,45.232277
"2014-02-05",51.581596,51.581596,50.208485,50.71172,7912008,44.27816
"2014-02-06",50.819553,51.660675,50.718906,51.164631,4736911,44.673603
"2014-02-07",51.466572,52.077641,51.365925,51.567219,3965046,45.025135
"2014-02-10",51.761322,52.336449,51.524082,52.307693,5052529,45.671669
"2014-02-11",52.444286,52.933144,52.264557,52.631203,4988682,45.954132
"2014-02-12",52.724659,53.0266,52.64558,52.846874,4220433,46.142437
"2014-02-13",52.516174,53.120056,52.379581,53.069733,3078005,46.337029
"2014-02-14",52.839684,53.127247,52.55212,52.782169,4025693,46.085953
"2014-02-18",52.767792,53.012222,52.458664,52.652767,3909406,45.972965
"2014-02-19",52.868439,53.242271,52.31488,52.350826,3123351,45.709328
"2014-02-20",52.40834,52.710281,52.084831,52.465851,2762804,45.809746
"2014-02-21",52.437096,52.63839,52.027317,52.372395,2920822,45.728149
"2014-02-24",52.386772,52.767792,52.293316,52.458664,2503244,45.803482
"2014-02-25",52.480228,53.055355,52.135155,52.681522,3142269,45.998062
"2014-02-26",52.73185,53.012222,52.508987,52.760605,3506294,46.067112
"2014-02-27",52.760605,53.32135,52.753414,53.048168,2980078,46.318195
"2014-02-28",53.076923,53.443565,52.767792,53.256649,3304321,46.500229
"2014-03-03",52.724659,53.0266,52.264557,52.918762,3364829,46.205204
"2014-03-04",53.551403,53.838966,53.457943,53.659237,3708684,46.851749
"2014-03-05",53.867722,53.88929,53.436378,53.781452,2702852,46.958447
"2014-03-06",54.464413,55.895039,54.457226,55.564342,7327232,48.515152
"2014-03-07",55.629044,55.851906,55.003593,55.470882,4111518,48.433544
"2014-03-10",55.276779,55.672176,55.017975,55.643421,3365803,48.584209
"2014-03-11",55.607475,56.038822,55.355858,55.593098,3249932,48.54026
"2014-03-12",55.370235,55.600288,55.233646,55.442127,2765586,48.408451
"2014-03-13",55.528397,55.715313,54.349388,54.514736,3277892,47.598705
"2014-03-14",54.205608,54.780731,53.939613,53.975555,4622849,47.127926
"2014-03-17",54.219986,54.485981,53.867722,54.004314,4440489,47.153038
"2014-03-18",54.047447,54.428471,53.867722,53.961178,2702574,47.115383
"2014-03-19",54.119339,54.306255,52.961899,53.342918,2774210,46.575562
"2014-03-20",53.544212,54.320633,53.32135,54.097771,4031674,47.234638
"2014-03-21",54.636951,55.140186,54.083393,54.112148,4146154,47.247192
"2014-03-24",54.076202,54.119339,53.328541,53.580158,2917066,46.7827
"2014-03-25",53.867722,53.896477,52.890007,53.040977,3983407,46.311916
"2014-03-26",53.220703,53.666428,53.120056,53.32135,4669448,46.556721
"2014-03-27",53.163193,53.292595,51.92667,52.624012,5459536,45.947845
"2014-03-28",52.832497,53.515457,52.774982,53.342918,3167168,46.575562
"2014-03-31",53.867722,54.320633,53.565781,54.198418,4592526,47.322517
"2014-04-01",54.284687,54.816677,54.284687,54.680084,3799517,47.743084
"2014-04-02",56.010063,56.010063,54.874191,55.43494,5344778,48.402172
"2014-04-03",55.700935,55.787205,54.730412,54.95327,3832205,47.981613
"2014-04-04",55.219269,55.262402,53.997124,54.234364,3627867,47.353912
"2014-04-07",54.097771,54.414089,53.65205,54.083393,4565818,47.222095
"2014-04-08",53.867722,55.097054,53.70956,54.859814,6326824,47.900009
"2014-04-09",54.71603,55.406181,54.644142,55.219269,4810078,48.448769
"2014-04-10",55.168941,55.291157,53.731129,54.054638,4654008,47.426933
"2014-04-11",53.846153,54.04026,53.393242,53.465134,3509354,46.909718
"2014-04-14",53.79583,54.320633,53.752697,54.227177,3584607,47.578327
"2014-04-15",54.385334,54.823868,53.745506,54.255932,3477361,47.603546
"2014-04-16",54.831059,55.269588,54.514736,55.255211,3614096,48.480309
"2014-04-17",55.10424,55.43494,54.766354,54.881378,3611314,48.152309
"2014-04-21",54.241554,54.708843,54.018692,54.644142,3719951,47.944149
"2014-04-22",54.802299,55.81596,54.708843,55.700935,7030253,48.871376
"2014-04-23",57.260963,57.296909,54.119339,55.219269,10534599,48.448769
"2014-04-24",55.700935,55.715313,54.471603,55.204887,3275805,48.436157
"2014-04-25",55.075485,55.981308,54.974838,55.837528,5415719,48.991234
"2014-04-28",56.132278,56.139469,55.355858,55.851906,5326000,49.003838
"2014-04-29",55.938175,56.002876,55.255211,55.34148,4141703,48.555992
"2014-04-30",55.269588,55.370235,54.80949,55.348671,2629964,48.562302
"2014-05-01",55.298347,55.34148,54.543495,54.816677,4208331,48.095547
"2014-05-02",54.960461,55.327103,54.737598,54.780731,3237135,48.064003
"2014-05-05",54.644142,54.931705,54.284687,54.852623,2213777,48.127075
"2014-05-06",54.838245,55.319916,54.514736,54.529118,2751537,47.843243
"2014-05-07",54.730412,54.780731,54.241554,54.471603,2907746,47.792778
"2014-05-08",54.471603,54.967648,54.435658,54.593819,3632318,47.900009
"2014-05-09",54.838245,54.888569,54.270309,54.874191,2167178,48.146011
"2014-05-12",54.946083,55.082672,54.543495,54.730412,3380686,48.019852
"2014-05-13",55.10424,55.248024,54.823868,54.974838,2528003,48.234306
"2014-05-14",55.089863,55.233646,54.385334,54.536304,1867000,47.849552
