"dates","OKE.Open","OKE.High","OKE.Low","OKE.Close","OKE.Volume","OKE.Adjusted"
"2013-01-02",37.944317,38.627213,37.85677,38.618458,1931803,23.953356
"2013-01-03",38.635967,38.767292,38.399578,38.522148,1256877,23.89362
"2013-01-04",38.627213,38.854843,38.45211,38.846085,1784345,24.094536
"2013-01-07",38.600945,39.038696,38.548416,38.793556,2085771,24.06196
"2013-01-08",38.71476,39.170025,38.644722,39.073715,1437801,24.235725
"2013-01-09",39.073715,39.187534,38.732269,38.811066,941515,24.072819
"2013-01-10",38.933636,39.292591,38.854843,39.266327,1546082,24.355194
"2013-01-11",39.213799,39.362633,39.126247,39.318859,812675,24.387783
"2013-01-14",39.66906,39.984241,39.415165,39.476448,1437002,24.485519
"2013-01-15",39.380142,39.782875,39.283836,39.721588,1282234,24.637575
"2013-01-16",39.555244,39.826649,39.493958,39.739101,1230949,24.648436
"2013-01-17",39.835403,40.763439,39.765366,40.605846,1615413,25.186041
"2013-01-18",40.649624,41.09613,40.527054,41.09613,1413016,25.490147
"2013-01-22",41.017334,41.297497,40.807213,41.271233,1177266,25.598747
"2013-01-23",41.157417,41.420067,41.043598,41.420067,1102451,25.691072
"2013-01-24",41.481354,41.70023,41.2187,41.455086,943115,25.71279
"2013-01-25",41.481354,41.70023,41.131149,41.516373,1074696,25.750801
"2013-01-28",41.612679,41.708984,41.2187,41.472595,980579,25.72365
"2013-01-29",41.262478,41.586411,41.183681,41.542637,1334775,25.964407
"2013-01-30",41.498863,41.612679,41.052357,41.087376,1664414,25.679869
"2013-01-31",40.99107,41.630188,40.97356,41.157417,3244648,25.723652
"2013-02-01",41.385044,41.586411,41.288742,41.428822,1552136,25.893282
"2013-02-04",41.271233,41.376289,41.008579,41.209946,1255506,25.756481
"2013-02-05",41.306252,41.70023,40.999825,41.385044,1261217,25.865911
"2013-02-06",41.323761,41.717739,41.069866,41.691471,2378974,26.057438
"2013-02-07",41.8228,41.910347,41.446331,41.866573,1098340,26.166876
"2013-02-08",41.805286,41.980389,41.752758,41.866573,792687,26.166876
"2013-02-11",41.708984,41.936615,41.472595,41.849064,1094913,26.155935
"2013-02-12",41.779022,42.199265,41.638943,42.173,1239401,26.358393
"2013-02-13",42.146732,42.216774,41.840309,41.980389,1075381,26.238012
"2013-02-14",41.892838,42.146732,41.673962,41.682716,1132834,26.05197
"2013-02-15",41.595165,42.015408,41.595165,41.805286,1061104,26.128576
"2013-02-19",41.840309,42.015408,41.498863,41.980389,1097083,26.238012
"2013-02-20",41.884083,42.06794,41.446331,41.46384,1655962,25.915161
"2013-02-21",41.385044,41.393803,40.789703,41.026089,1046712,25.641571
"2013-02-22",41.11364,41.516373,40.912273,41.507618,810734,25.942528
"2013-02-25",41.708984,42.059185,40.448257,40.448257,1580805,25.280424
"2013-02-26",40.273155,40.430748,38.741028,38.81982,5162516,24.262638
"2013-02-27",38.679741,39.957977,38.618458,39.520226,3044191,24.700392
"2013-02-28",39.371387,39.77412,38.959904,39.388901,2120494,24.618315
"2013-03-01",39.248817,39.721588,38.907372,39.073715,1831403,24.421322
"2013-03-04",39.029942,39.581509,38.959904,39.581509,1349509,24.738695
"2013-03-05",39.800385,39.940468,39.54649,39.686569,1013931,24.804365
"2013-03-06",39.677814,39.79163,39.091228,39.712833,1793254,24.820776
"2013-03-07",39.765366,39.800385,39.493958,39.65155,1340029,24.782476
"2013-03-08",39.782875,39.835403,39.40641,39.607773,1208105,24.755114
"2013-03-11",39.511471,39.756611,39.397655,39.52898,1322211,24.705862
"2013-03-12",39.54649,39.870426,39.42392,39.572754,1525522,24.733223
"2013-03-13",39.555244,39.581509,39.038696,39.54649,1280406,24.716816
"2013-03-14",39.581509,39.730347,39.40641,39.599018,658021,24.749638
"2013-03-15",39.42392,39.686569,39.283836,39.371387,1330549,24.607367
"2013-03-18",39.021187,39.467693,38.94239,39.161266,872869,24.476051
"2013-03-19",39.213799,39.476448,38.924881,39.283836,1140487,24.552654
"2013-03-20",39.476448,40.299423,39.476448,40.273155,1076752,25.17098
"2013-03-21",40.080547,40.518299,40.010506,40.299423,1116386,25.187395
"2013-03-22",40.369461,40.62336,40.290668,40.465767,1137631,25.291365
"2013-03-25",40.649624,41.008579,40.535809,40.74593,1217699,25.466475
"2013-03-26",40.964806,40.964806,40.509544,40.710911,1085890,25.444582
"2013-03-27",40.483276,40.737175,40.334442,40.570827,1493655,25.357031
"2013-03-28",40.693398,41.840309,40.605846,41.735249,2140026,26.084801
"2013-04-01",41.717739,42.444405,41.621433,42.426895,3010268,26.517086
"2013-04-02",42.523201,42.899666,42.19051,42.444405,1913985,26.528027
"2013-04-03",42.672035,42.672035,41.332516,41.708984,2067039,26.06838
"2013-04-04",41.647697,42.05043,41.630188,42.015408,877095,26.259899
"2013-04-05",41.673962,41.8228,41.192436,41.787777,1174524,26.117628
"2013-04-08",41.761513,42.584484,41.708984,42.575729,948711,26.610106
"2013-04-09",42.637016,42.838383,42.461918,42.645771,1258019,26.653872
"2013-04-10",42.689545,42.847137,42.505692,42.768341,1403650,26.73049
"2013-04-11",42.768341,42.864647,42.41814,42.549465,1079493,26.593687
"2013-04-12",42.426895,43.24987,42.339344,43.24987,1480977,27.031448
"2013-04-15",43.477501,43.582561,42.479427,42.488182,1930432,26.555384
"2013-04-16",42.777096,43.792683,42.707058,43.775169,1467042,27.35977
"2013-04-17",43.63509,43.661354,42.768341,43.197338,1631747,26.998613
"2013-04-18",43.319908,43.845211,43.223602,43.705132,1126780,27.315989
"2013-04-19",43.906494,44.992119,43.626335,44.9571,1994738,28.098482
"2013-04-22",45.009632,45.736298,44.676937,45.639992,1680062,28.52528
"2013-04-23",45.745052,45.876377,45.088425,45.377342,1320840,28.361124
"2013-04-24",45.464893,45.604973,45.053406,45.07967,1775664,28.175085
"2013-04-25",45.263527,45.928909,45.053406,45.053406,1575893,28.158667
"2013-04-26",44.808266,45.324814,44.221676,44.493084,1814842,28.00437
"2013-04-29",44.650673,44.922081,44.650673,44.81702,1324495,28.208263
"2013-04-30",44.81702,44.965855,44.396778,44.965855,1339344,28.301937
"2013-05-01",42.461918,43.381195,41.770267,41.910347,5139443,26.378782
"2013-05-02",41.875328,41.92786,40.72842,41.244965,3913291,25.95997
"2013-05-03",41.516373,41.621433,41.034843,41.23621,2169266,25.954462
"2013-05-06",41.227455,41.665207,41.026089,41.315006,2017811,26.004061
"2013-05-07",41.498863,41.954124,41.315006,41.910347,1807303,26.378782
"2013-05-08",41.787777,42.164246,41.595165,42.076694,1610502,26.483471
"2013-05-09",42.076694,42.137978,41.630188,41.989143,1436202,26.42837
"2013-05-10",41.997898,42.032921,41.603924,41.954124,1299253,26.406328
"2013-05-13",41.796532,42.006653,41.507618,41.8228,1113188,26.323675
"2013-05-14",41.805286,42.593243,41.805286,42.549465,1177380,26.78104
"2013-05-15",42.566975,43.521275,42.356853,42.934689,1534774,27.0235
"2013-05-16",42.777096,42.917175,42.383121,42.461918,1686230,26.725946
"2013-05-17",42.409386,43.241116,42.146732,43.118542,2896962,27.139231
"2013-05-20",43.092278,43.26738,42.882156,43.258625,1153394,27.227392
"2013-05-21",43.258625,43.538784,42.969707,43.197338,832664,27.188818
"2013-05-22",43.092278,43.626335,42.094204,42.19051,1004222,26.555107
"2013-05-23",42.006653,42.006653,41.393803,41.638943,1871609,26.207954
"2013-05-24",41.481354,41.507618,41.09613,41.279987,976467,25.982018
"2013-05-28",41.568901,41.849064,41.052357,41.271233,1022155,25.976505
"2013-05-29",40.97356,41.008579,39.590263,40.14183,3644646,25.265657
"2013-05-30",40.115566,40.535809,39.9142,39.9142,1422039,25.122381
"2013-05-31",39.782875,40.325687,39.511471,39.520226,1581147,24.874409
"2013-06-03",39.555244,39.905445,39.108738,39.607773,1682461,24.929514
"2013-06-04",39.502712,39.616531,38.57468,38.644722,1747566,24.323357
"2013-06-05",38.565926,38.618458,37.74295,37.830502,1943225,23.810877
"2013-06-06",37.830502,38.59219,37.462791,38.583435,1612558,24.28479
"2013-06-07",38.767292,39.161266,38.487129,39.152512,985833,24.642971
"2013-06-10",39.196289,39.196289,38.32954,38.434601,1173382,24.191101
"2013-06-11",37.471546,38.565926,37.427773,38.373314,1754419,24.152527
"2013-06-12",38.618458,38.951145,37.865524,37.926807,1312616,23.871494
"2013-06-13",37.926807,39.126247,37.839256,39.073715,1383090,24.593369
"2013-06-14",39.091228,39.117493,38.644722,38.81982,917758,24.433565
"2013-06-17",39.082474,39.30135,38.57468,38.83733,1136717,24.444582
"2013-06-18",38.872353,39.143757,38.609699,39.021187,942658,24.560314
"2013-06-19",38.933636,38.94239,37.567852,37.567852,1774865,23.645567
"2013-06-20",37.278934,37.39275,35.921906,36.035721,2769835,22.681225
"2013-06-21",36.377167,36.534756,35.554195,36.307129,2401818,22.852057
"2013-06-24",35.755558,36.473473,35.387848,36.079494,1445568,22.70878
"2013-06-25",36.490982,36.508492,35.878132,36.245842,1116044,22.813478
"2013-06-26",36.517246,36.718613,36.237087,36.245842,2300733,22.813478
"2013-06-27",36.438454,37.217651,36.412186,36.578533,2007873,23.022881
"2013-06-28",36.508492,36.771145,36.140781,36.167046,1980803,22.763882
"2013-07-01",36.403431,36.499737,35.571705,35.860619,1984116,22.571018
"2013-07-02",35.860619,36.132027,35.256523,35.396603,1522895,22.278959
"2013-07-03",35.422867,35.597969,34.985115,35.186481,1037689,22.146711
"2013-07-05",35.361584,35.414112,34.48608,35.020138,1344141,22.042015
"2013-07-08",35.177727,36.377167,35.055157,36.263351,2534656,22.824501
"2013-07-09",36.569778,37.602871,36.42094,37.322712,2740252,23.491272
"2013-07-10",37.331467,37.62038,36.963753,37.51532,1874693,23.612503
"2013-07-11",38.014359,38.031868,37.480301,37.611626,1385146,23.673117
"2013-07-12",37.646648,37.821747,37.340221,37.795483,954194,23.788843
"2013-07-15",37.716686,38.600945,37.655403,38.460865,1231748,24.20764
"2013-07-16",38.434601,38.609699,37.953072,38.198215,1091715,24.042326
"2013-07-17",38.408337,38.495884,37.883034,38.040623,887375,23.943134
"2013-07-18",38.040623,38.504639,37.891788,38.023113,969956,23.932114
"2013-07-19",38.023113,38.241989,37.909298,38.128174,987660,23.998236
"2013-07-22",38.136929,38.443356,38.066887,38.277008,711476,24.091919
"2013-07-23",38.294518,38.600945,38.049377,38.303272,930550,24.108446
"2013-07-24",38.338295,38.338295,37.419018,37.49781,1047283,23.60148
"2013-07-25",42.120468,47.452286,41.638943,47.075817,18030541,29.629965
"2013-07-26",46.603046,46.629311,45.123447,45.66626,5915454,28.742779
"2013-07-29",45.604973,45.675014,44.930836,45.587463,3018492,28.693193
"2013-07-30",45.701279,45.928909,45.07967,45.368587,3563207,28.555426
"2013-07-31",46.454212,48.581684,46.235336,46.357906,5647379,29.178104
"2013-08-01",46.603046,46.856941,45.972683,46.419189,2966065,29.427874
"2013-08-02",46.27911,46.392925,45.613728,46.025215,1809131,29.178104
"2013-08-05",45.745052,46.270355,45.701279,45.780075,1391542,29.022703
"2013-08-06",45.569954,46.366661,45.552444,46.077744,1967440,29.211412
"2013-08-07",46.051479,46.252846,45.736298,46.165295,2750646,29.266912
"2013-08-08",45.955173,46.489231,45.920155,46.27911,2061785,29.339075
"2013-08-09",46.112766,46.436703,45.850113,45.902645,2674347,29.100407
"2013-08-12",45.683769,46.147785,45.491158,45.526176,1760359,28.86174
"2013-08-13",45.464893,45.526176,44.922081,45.105934,1584574,28.595327
"2013-08-14",45.149712,45.307301,44.212921,44.869549,2008330,28.445465
"2013-08-15",44.668182,44.852039,43.924007,43.994045,1876520,27.89043
"2013-08-16",43.810192,44.370514,43.661354,43.897739,1691484,27.829382
"2013-08-19",43.818947,44.204166,43.626335,44.020313,1390286,27.907084
"2013-08-20",43.941517,45.000877,43.783924,44.598145,1666241,28.273407
"2013-08-21",44.431797,44.9571,43.941517,44.510593,1165615,28.217905
"2013-08-22",44.545612,45.508667,44.265453,45.254772,1123125,28.689686
"2013-08-23",45.333569,45.526176,44.501839,45.464893,2019524,28.822886
"2013-08-26",45.499912,45.832603,45.324814,45.508667,2259843,28.850636
"2013-08-27",45.018387,45.561199,44.852039,45.342323,1215072,28.745176
"2013-08-28",45.403606,45.77132,45.053406,45.421116,1286460,28.795134
"2013-08-29",45.219749,45.823849,45.140957,45.604973,1011647,28.911694
"2013-08-30",45.561199,45.727543,44.852039,45.035896,1627863,28.550917
"2013-09-03",45.421116,45.491158,44.379269,44.746979,1080521,28.367762
"2013-09-04",44.300472,45.499912,44.256699,45.088425,2419408,28.584221
"2013-09-05",44.992119,45.184731,44.650673,44.799511,1657789,28.401066
"2013-09-06",45.009632,45.088425,44.58939,44.895817,1169955,28.462118
"2013-09-09",44.948345,45.473648,44.878304,45.456139,1018728,28.817326
"2013-09-10",45.499912,45.937664,45.149712,45.937664,1190401,29.122608
"2013-09-11",45.9114,45.9114,44.746979,45.027142,1284632,28.545376
"2013-09-12",44.965855,45.254772,44.799511,44.887058,1030950,28.456568
"2013-09-13",44.9571,45.158466,44.431797,44.755733,1061332,28.373308
"2013-09-16",45.394852,45.780075,44.895817,45.088425,1119584,28.584221
"2013-09-17",45.149712,46.025215,45.149712,45.701279,1369269,28.972752
"2013-09-18",45.552444,47.741199,45.429871,47.399754,2394051,30.049509
"2013-09-19",47.373489,48.345299,46.821922,47.2159,1955446,29.932959
"2013-09-20",47.180878,47.268429,46.357906,46.506741,1436088,29.483377
"2013-09-23",46.40168,47.180878,46.314133,46.883209,976924,29.722034
"2013-09-24",46.821922,47.023289,46.638065,46.690598,1038488,29.599928
"2013-09-25",46.638065,46.944492,46.585537,46.681843,990402,29.594395
"2013-09-26",46.839432,46.962002,46.708107,46.883209,1020327,29.722034
"2013-09-27",46.655579,46.874454,46.384171,46.436703,1075496,29.438978
"2013-09-30",46.13903,46.891964,46.13903,46.681843,1856760,29.594395
"2013-10-01",46.664333,46.900719,46.40168,46.900719,2135914,29.733137
"2013-10-02",46.839432,47.259674,46.550518,46.883209,1456648,29.722034
"2013-10-03",46.673088,46.760635,46.112766,46.664333,1328835,29.583288
"2013-10-04",46.629311,47.531078,46.480476,47.172123,1220669,29.905201
"2013-10-07",46.778149,47.2159,46.410435,46.594292,2553388,29.538883
"2013-10-08",46.533005,47.032043,46.165295,46.165295,1462701,29.266912
"2013-10-09",46.209068,46.40168,45.77132,45.998947,1225124,29.161463
"2013-10-10",46.699352,48.205219,46.533005,47.583611,4864744,30.166067
"2013-10-11",47.207146,48.178951,47.005779,48.100159,1544026,30.493542
"2013-10-14",47.644897,48.196465,46.856941,48.196465,1709759,30.554604
"2013-10-15",48.012608,48.196465,47.189632,47.434776,1430263,30.071712
"2013-10-16",47.758713,48.021362,47.084576,47.487305,1537515,30.105013
"2013-10-17",47.373489,48.152687,46.935738,48.038872,1046712,30.454687
"2013-10-18",48.170197,48.336544,47.776222,48.117668,1250138,30.504629
"2013-10-21",48.047626,48.240238,47.697426,48.082649,925410,30.482443
"2013-10-22",48.152687,49.0457,48.091404,48.826824,1160247,30.954214
"2013-10-23",48.879356,49.929958,48.774296,49.071964,1183205,31.109627
"2013-10-24",49.255821,49.369637,48.713009,49.325863,813361,31.270576
"2013-10-25",49.325863,49.492207,48.896866,49.369637,1121069,31.298344
"2013-10-28",49.38715,49.728596,49.0457,49.719837,1134433,31.520342
"2013-10-29",49.693573,50.24514,49.50972,50.236385,1228208,31.847822
"2013-10-30",50.26265,50.393978,49.562248,49.75486,1351451,31.542555
"2013-10-31",49.220802,49.87743,49.036945,49.465942,1293427,31.570482
"2013-11-01",49.465942,49.921204,49.071964,49.378391,1306106,31.514616
"2013-11-04",49.404659,50.061283,49.133251,50,1634374,31.911346
"2013-11-05",49.702328,49.886185,49.019436,49.080723,1764014,31.324635
"2013-11-06",48.993172,50.665382,48.721764,50.621609,1842940,32.308067
"2013-11-07",50.630363,50.93679,49.73735,49.912449,1634031,31.855476
"2013-11-08",49.75486,50.700401,49.098232,50.691647,1294912,32.352768
"2013-11-11",50.735424,50.919277,50.385223,50.621609,1190744,32.308067
"2013-11-12",50.595341,50.875504,49.75486,49.938717,1120841,31.872227
"2013-11-13",49.588512,50.175102,49.080723,50.131325,1251280,31.995157
"2013-11-14",50.341446,50.928036,49.964981,50.210121,1136717,32.045441
"2013-11-15",50.192612,50.604095,50.131325,50.604095,887832,32.296898
"2013-11-18",50.595341,50.595341,50.017509,50.402733,1320726,32.168373
"2013-11-19",50.472771,50.682892,49.73735,49.973736,960476,31.894577
"2013-11-20",50.035019,50.998074,49.746105,50.026264,1259390,31.928108
"2013-11-21",50.12257,50.560322,50.12257,50.36771,1242599,32.146019
"2013-11-22",50.385223,51.680965,50.131325,51.610928,1539686,32.93948
"2013-11-25",51.619682,52.101208,51.56715,51.891087,1992339,33.118282
"2013-11-26",52.083698,52.083698,51.409561,51.470844,1490000,32.850075
"2013-11-27",51.392052,51.768517,50.875504,51.286991,1223753,32.732731
"2013-11-29",51.470844,51.637192,50.735424,50.840485,855051,32.447754
"2013-12-02",50.919277,51.094379,49.929958,50.140079,2207873,32.000748
"2013-12-03",50.787952,52.775345,50.341446,52.101208,2956585,33.252388
"2013-12-04",52.092453,52.705307,51.58466,52.635265,2310899,33.593235
"2013-12-05",51.891087,52.206268,51.610928,51.926109,2143567,33.140636
"2013-12-06",52.285065,52.486431,51.698479,52.250046,1288858,33.347385
"2013-12-09",52.425144,52.512695,51.488358,51.619682,1249909,32.945072
"2013-12-10",51.479603,51.707233,51.120644,51.409561,902566,32.810955
"2013-12-11",51.330765,51.357029,50.945545,51.050606,904394,32.581871
"2013-12-12",51.164421,51.593414,50.796707,51.33952,995313,32.766266
"2013-12-13",51.418316,51.435825,50.822971,51.348274,989831,32.771851
"2013-12-16",51.645947,51.751007,51.234459,51.383293,1041458,32.794205
"2013-12-17",51.295746,51.698479,51.295746,51.645947,1733517,32.96183
"2013-12-18",51.794781,52.109962,50.963055,52.074944,1952362,33.235619
"2013-12-19",51.882332,52.074944,51.357029,51.742252,1381148,33.023293
"2013-12-20",51.908596,52.381371,51.243214,52.311329,1934887,33.386501
"2013-12-23",52.530205,52.854141,52.109962,52.197514,1280064,33.313858
"2013-12-24",52.355103,52.775345,51.996147,52.53896,861333,33.53178
"2013-12-26",52.530205,52.76659,52.337593,52.617756,1080978,33.582062
"2013-12-27",52.573978,53.615829,52.468922,53.300648,1249110,34.017914
"2013-12-30",53.186832,53.834705,52.932938,53.659603,895827,34.246998
"2013-12-31",53.712135,54.482578,53.712135,54.438801,912846,34.744308
"2014-01-02",54.412537,54.412537,53.466995,53.563297,1251965,34.185535
"2014-01-03",53.563297,53.895988,53.405708,53.685867,810962,34.263763
"2014-01-06",53.887234,54.412537,53.852215,54.10611,1605933,34.531975
"2014-01-07",54.10611,54.859043,53.86097,54.701454,1362987,34.911942
"2014-01-08",54.561375,55.314304,54.123623,55.209244,1438829,35.236015
"2014-01-09",55.384346,55.717037,55.16547,55.498161,1431291,35.420422
"2014-01-10",55.594467,56.907722,55.576958,56.347401,1635059,35.962418
"2014-01-13",56.233585,56.312382,55.18298,55.42812,1081207,35.375717
"2014-01-14",55.53318,56.522499,55.156715,56.452461,1210504,36.029476
"2014-01-15",56.36491,56.898968,56.075993,56.785152,1439286,36.241806
"2014-01-16",57.056557,58.317284,56.469971,58.282261,2747334,37.197311
"2014-01-17",58.107162,59.262825,57.94957,58.772545,3529855,37.510208
"2014-01-21",58.956402,59.665558,58.509892,59.639294,2904729,38.0634
"2014-01-22",59.613026,59.989494,58.973911,59.560497,1768811,38.013111
"2014-01-23",59.709332,59.709332,58.466118,58.947643,1669440,37.621967
"2014-01-24",58.737522,58.807564,57.214149,57.222904,2278461,36.521187
"2014-01-27",57.187881,57.634392,56.767639,57.31921,1695939,36.582672
"2014-01-28",57.44178,58.019611,57.310455,57.923306,1946537,36.968212
"2014-01-29",57.713184,59.113991,57.450535,58.457363,2438254,37.309052
"2014-01-30",58.790054,59.324112,58.378567,58.772545,1401936,37.510208
"2014-01-31",57.967079,60.015759,57.967079,59.96323,8217101,38.270145
"2014-02-03",60.709999,60.740002,57.91,57.919998,4195000,36.966091
"2014-02-04",58.130001,60.950001,57.98,60.669998,3235300,38.721222
"2014-02-05",59.610001,60.549999,58.759998,59.369999,1831700,37.891533
"2014-02-06",59.080002,59.389999,58.580002,59,1595200,37.910809
"2014-02-07",59.369999,59.549999,58.939999,59.080002,1896700,37.962215
"2014-02-10",59.02,59.299999,58.259998,58.849998,1140900,37.814415
"2014-02-11",58.799999,59.400002,58.419998,59.290001,1338700,38.097141
"2014-02-12",59.380001,59.900002,59.34,59.860001,1127100,38.463398
"2014-02-13",59.450001,60.279999,59.330002,60.049999,1050700,38.585484
"2014-02-14",59.98,60.189999,59.580002,59.959999,956400,38.527668
"2014-02-18",60.200001,60.77,60.049999,60.669998,1311500,38.983871
"2014-02-19",60.490002,61.740002,60.470001,60.849998,1646200,39.099529
"2014-02-20",60.84,61.360001,60.66,60.98,1211600,39.183064
"2014-02-21",61.139999,61.240002,60.610001,60.709999,1299700,39.009575
"2014-02-24",61.110001,61.779999,60.290001,61.23,1679300,39.343708
"2014-02-25",59.200001,59.970001,57.970001,58.810001,2862200,37.788723
"2014-02-26",59.540001,59.619999,58.25,59.040001,3251500,37.936512
"2014-02-27",59.110001,59.310001,58.68,58.98,1116200,37.897945
"2014-02-28",59.23,59.549999,58.759998,59.139999,1483600,38.000759
"2014-03-03",58.59,59.16,58.310001,58.869999,1483300,37.827274
"2014-03-04",59.200001,59.830002,59.169998,59.68,1080900,38.347744
"2014-03-05",59.630001,59.810001,59.09,59.369999,803700,38.148552
"2014-03-06",59.400002,59.57,58.970001,59.209999,1110600,38.045742
"2014-03-07",59,59.43,58.73,58.959999,1084900,37.885105
"2014-03-10",58.959999,59.209999,58.599998,58.779999,726900,37.769444
"2014-03-11",58.709999,58.799999,58.049999,58.150002,941300,37.364635
"2014-03-12",57.970001,58.790001,57.669998,58.68,740900,37.705185
"2014-03-13",58.759998,58.779999,58.16,58.330002,792100,37.480289
"2014-03-14",58.419998,58.970001,58.360001,58.799999,835200,37.782299
"2014-03-17",58.970001,59.790001,58.619999,59.59,910400,38.289909
"2014-03-18",59.619999,60.48,59.360001,60.23,882900,38.701145
"2014-03-19",60.23,60.279999,59.330002,59.5,709100,38.232079
"2014-03-20",59.240002,59.560001,58.650002,59.41,844500,38.174255
"2014-03-21",59.880001,60.150002,59.32,59.43,2149800,38.187099
"2014-03-24",59.68,59.75,58.32,58.540001,1187300,37.615231
"2014-03-25",58.830002,58.959999,58.279999,58.400002,1244100,37.525272
"2014-03-26",58.41,58.75,57.759998,57.779999,1303400,37.126881
"2014-03-27",57.860001,58.48,57.299999,58.400002,1150900,37.525272
"2014-03-28",58.549999,58.759998,57.869999,58.490002,1030900,37.583096
"2014-03-31",58.580002,59.369999,58.23,59.25,1345300,38.071438
"2014-04-01",59.43,59.599998,58.57,59.139999,1120400,38.000759
"2014-04-02",59.23,60.049999,59.060001,59.869999,1093400,38.469833
"2014-04-03",60.07,60.240002,59.509998,59.630001,912300,38.315613
"2014-04-04",59.93,60.509998,59.419998,59.77,905400,38.405567
"2014-04-07",59.66,59.84,58.439999,58.48,827100,37.576672
"2014-04-08",58.419998,59.110001,58.110001,58.75,1196800,37.750172
"2014-04-09",59.220001,59.57,58.830002,59.560001,709400,38.27063
"2014-04-10",59.599998,59.849998,58.459999,58.610001,1201400,37.660206
"2014-04-11",58.48,59.009998,58.23,58.509998,1094700,37.595955
"2014-04-14",58.790001,59.439999,58.450001,58.919998,771500,37.859394
"2014-04-15",58.919998,59.639999,58.669998,59.41,1029900,38.174255
"2014-04-16",60.52,60.849998,59.689999,60.82,874400,39.080261
"2014-04-17",60.799999,61.439999,60.669998,61.029999,1092100,39.215187
"2014-04-21",61.34,61.880001,61.259998,61.700001,1005700,39.645702
"2014-04-22",61.759998,62.68,61.43,62.490002,906400,40.153324
"2014-04-23",62.41,62.599998,62.02,62.209999,1020800,39.973415
"2014-04-24",62.389999,62.849998,62.099998,62.200001,1180000,39.96698
"2014-04-25",62.16,62.759998,61.57,62.689999,1260600,40.281834
"2014-04-28",62.220001,62.540001,61.91,62.419998,1226600,40.469849
"2014-04-29",62.549999,63.200001,62.5,62.799999,889800,40.716217
"2014-04-30",62.75,63.360001,62.73,63.220001,1308800,40.988537
"2014-05-01",63.240002,63.740002,62.950001,63.290001,880300,41.033916
"2014-05-02",63.259998,63.66,62.84,63.18,631000,40.962597
"2014-05-05",63.119999,63.84,62.919998,63.73,481400,41.319183
"2014-05-06",63.580002,63.939999,63.169998,63.200001,1269200,40.975574
"2014-05-07",64.25,65.309998,63.290001,64.610001,2252100,41.889732
"2014-05-08",64.059998,64.919998,62.860001,62.939999,1711100,40.806992
"2014-05-09",62.279999,62.700001,61.5,61.889999,1155500,40.126236
"2014-05-12",62.189999,62.639999,61.959999,62.119999,1038600,40.275349
"2014-05-13",62.25,62.380001,61.869999,61.880001,1132900,40.119751
"2014-05-14",62.07,63.189999,62,63.110001,1144300,40.91721
"2014-05-15",63.25,63.259998,62.509998,62.59,1055800,40.580074
"2014-05-16",63.09,63.09,62.25,62.5,1057700,40.521725
"2014-05-19",62.5,62.720001,62.119999,62.200001,665000,40.327217
"2014-05-20",62.330002,63.560001,62.32,63.209999,945300,40.982052
"2014-05-21",63.380001,63.849998,63.240002,63.709999,711500,41.306232
"2014-05-22",63.540001,64.93,63.310001,64.349998,750500,41.721169
"2014-05-23",64.599998,65.059998,64.349998,64.809998,644800,42.019402
"2014-05-27",64.980003,65.220001,64.510002,64.800003,1023600,42.012924
"2014-05-28",64.919998,65.129997,64.690002,64.849998,982600,42.045338
"2014-05-29",65,65.050003,64.260002,64.599998,851900,41.883259
"2014-05-30",64.660004,64.790001,64.309998,64.489998,1184200,41.811935
"2014-06-02",64.629997,64.709999,64.25,64.459999,840700,41.792488
"2014-06-03",64.459999,64.660004,64.290001,64.480003,872500,41.805458
"2014-06-04",64.389999,65,64.209999,64.949997,819500,42.110172
"2014-06-05",64.860001,65.790001,64.839996,65.550003,802300,42.499195
"2014-06-06",65.540001,66.209999,65.5,65.889999,649700,42.719616
"2014-06-09",65.75,66.050003,65.449997,65.68,647200,42.583469
"2014-06-10",65.449997,65.959999,64.970001,65.260002,761400,42.311172
"2014-06-11",64.93,65.300003,64.279999,64.769997,1184700,41.993473
"2014-06-12",64.720001,64.940002,64.410004,64.620003,871000,41.896225
"2014-06-13",64.760002,65.230003,64.480003,65.150002,654300,42.239849
"2014-06-16",65.029999,66.220001,65,65.32,1217300,42.350063
"2014-06-17",65.099998,65.470001,64.449997,64.510002,1515600,41.824905
"2014-06-18",64.470001,64.760002,63.650002,64.379997,1894600,41.740616
"2014-06-19",64.449997,64.839996,64.300003,64.459999,983000,41.792488
"2014-06-20",64.669998,66.400002,64.669998,66.339996,2261900,43.011375
"2014-06-23",66.470001,67.169998,66.18,67.019997,1152200,43.452255
"2014-06-24",66.980003,67.730003,66.800003,67.129997,1022400,43.523575
"2014-06-25",66.919998,68.059998,66.919998,68.019997,1430800,44.100601
"2014-06-26",68.019997,68.019997,67.32,67.620003,772600,43.841263
"2014-06-27",67.489998,67.709999,67.110001,67.519997,1627800,43.776428
"2014-06-30",67.690002,68.139999,67.260002,68.080002,767900,44.139496
"2014-07-01",68.07,68.459999,67.919998,68.290001,589400,44.275661
"2014-07-02",68.25,68.25,67.529999,67.75,698400,43.925549
"2014-07-03",67.75,67.75,66.940002,67.610001,858600,43.83477
"2014-07-07",67.580002,67.779999,66.129997,66.330002,1356800,43.004906
"2014-07-08",66.449997,66.82,66.220001,66.779999,1027300,43.296654
"2014-07-09",66.809998,67.040001,66.449997,67.040001,707600,43.465221
