"dates","SPG.Open","SPG.High","SPG.Low","SPG.Close","SPG.Volume","SPG.Adjusted"
"2012-12-31",146.500473,148.73941,146.274689,148.720596,1094359,106.331055
"2013-01-02",150.696136,151.204132,149.06868,150.329254,1455034,107.481178
"2013-01-03",150.667923,151.006592,148.654755,149.125122,1400396,106.620277
"2013-01-04",149.247406,149.774231,148.447784,149.190964,1330238,106.667358
"2013-01-07",148.748825,150.413925,148.701782,150.253998,953830,107.427383
"2013-01-08",150.329254,150.40451,148.974594,149.708374,802352,107.037292
"2013-01-09",150.065857,150.602066,149.68956,150.442139,735596,107.561867
"2013-01-10",150.630295,151.128876,149.567261,150.423325,983594,107.548447
"2013-01-11",150.423325,150.771408,149.971771,150.498596,806817,107.602242
"2013-01-14",150.489182,150.489182,149.576675,149.990601,598682,107.239044
"2013-01-15",149.567261,150.940735,149.397934,150.696136,1300793,107.743492
"2013-01-16",150.09407,150.799622,149.698959,150.253998,1203741,107.427383
"2013-01-17",150.978363,150.978363,150.103485,150.423325,742187,107.548447
"2013-01-18",150.244598,150.545624,149.416748,150.413925,1555913,107.541702
"2013-01-22",150.395111,151.646286,150.169327,151.411102,1003047,108.254684
"2013-01-23",151.072433,152.210724,150.630295,151.928497,890050,108.62455
"2013-01-24",152.295395,152.841019,151.6745,152.549393,903550,109.06852
"2013-01-25",152.841019,153.179688,151.947311,152.728134,932145,109.196297
"2013-01-28",153.988708,153.988708,152.135468,153.066788,888562,109.438423
"2013-01-29",152.81279,153.386642,152.417679,153.142044,644072,109.492249
"2013-01-30",152.737534,153.170273,151.222961,151.815613,922153,108.543884
"2013-01-31",151.6651,151.759171,150.667923,150.686737,1369357,107.736755
"2013-02-01",151.740356,153.358414,150.959549,152.370651,1225639,108.940697
"2013-02-04",151.646286,153.762939,151.646286,152.878647,1296860,109.303932
"2013-02-05",153.847595,154.581375,151.937912,152.173096,1734072,108.799492
"2013-02-06",151.326431,152.775162,151.241776,152.116653,1212352,108.759109
"2013-02-07",152.304794,152.436493,151.26059,151.26059,981255,108.147034
"2013-02-08",151.514587,153.160858,151.26059,153.113831,1114768,109.472107
"2013-02-11",153.198502,153.819382,152.859833,153.809967,920133,109.969788
"2013-02-12",152.803391,153.725311,151.655685,153.311386,868471,110.389778
"2013-02-13",153.480713,153.65004,151.956726,152.445908,754517,109.766563
"2013-02-14",152.116653,152.28598,150.846664,151.053619,1187690,108.764076
"2013-02-15",150.366882,150.940735,149.313263,150.423325,2178831,108.310272
"2013-02-19",150.385696,151.081848,150.366882,150.987762,1294309,108.716675
"2013-02-20",150.630295,151.683914,149.962372,150.065857,1269754,108.052879
"2013-02-21",149.623703,149.849487,148.033859,148.654755,1257316,107.036812
"2013-02-22",148.95578,150.385696,148.899338,150.253998,1100737,108.188332
"2013-02-25",151.13829,151.204132,147.986832,148.043274,1228509,106.596512
"2013-02-26",148.466599,149.717773,147.412979,148.523041,1172914,106.941963
"2013-02-27",148.54187,150.075256,148.033859,149.764816,1022287,107.836098
"2013-02-28",149.952957,150.479767,149.228592,149.444962,1793068,107.605812
"2013-03-01",149.181564,150.658508,148.570084,150.507996,1279746,108.371208
"2013-03-04",150.395111,152.690506,150.065857,151.890869,1074480,109.366913
"2013-03-05",152.445908,153.292572,151.495773,152.972717,896215,110.145935
"2013-03-06",153.734711,153.734711,151.890869,152.323608,717738,109.678505
"2013-03-07",152.455322,152.775162,150.263412,150.592667,1654134,108.432167
"2013-03-08",150.82785,150.83725,148.654755,150.51741,1667634,108.377991
"2013-03-11",150.507996,151.486359,149.887115,151.45813,1284529,109.055351
"2013-03-12",151.194733,151.382874,149.849487,150.065857,1337679,108.052879
"2013-03-13",150.413925,150.893692,149.548447,149.858887,763447,107.903862
"2013-03-14",149.802444,150.959549,149.680145,150.40451,855609,108.296692
"2013-03-15",149.774231,150.338669,149.256821,150.141113,2655055,108.107063
"2013-03-18",149.087494,149.896515,148.3255,149.322678,1312699,107.517738
"2013-03-19",149.294449,149.435562,146.829727,147.789276,1810395,106.413643
"2013-03-20",148.588898,149.078079,148.165573,149.078079,1195875,107.341652
"2013-03-21",148.635941,149.651932,148.269043,148.692383,1085323,107.063896
"2013-03-22",149.06868,150.009399,148.692383,149.708374,800864,107.795471
"2013-03-25",150.705551,150.950134,149.539047,149.915329,940330,107.944481
"2013-03-26",150.780807,150.884293,149.567261,149.887115,1405605,107.924164
"2013-03-27",149.078079,150.103485,148.936966,149.764816,820955,107.836098
"2013-03-28",149.764816,150.51741,148.3255,149.16275,1596095,107.402573
"2013-04-01",149.181564,149.877701,148.824081,149.877701,1539649,107.917381
"2013-04-02",150.714951,151.476959,150.51741,151.429916,1006023,109.035042
"2013-04-03",152.144867,152.398865,151.213547,152.398865,1264864,109.732712
"2013-04-04",152.398865,154.233307,152.229538,153.904037,1328006,110.816475
"2013-04-05",152.765762,156.444031,152.765762,156.378174,2077740,112.597969
"2013-04-08",155.757294,159.078079,155.710251,159.078079,2261001,114.541992
"2013-04-09",159.266235,159.924744,157.902161,159.087494,1489582,114.548798
"2013-04-10",158.767639,161.100662,158.682968,160.649109,1541350,115.673195
"2013-04-11",160.940735,164.092194,160.696136,163.941681,2558854,118.043907
"2013-04-12",163.603012,164.035751,162.267166,163.367828,1210332,117.630791
"2013-04-15",162.135468,163.753525,160.301041,160.338669,1780738,115.449646
"2013-04-16",161.119476,164.741302,160.065857,164.139236,1817305,118.186203
"2013-04-17",163.311386,163.414871,161.185318,162.558792,1307596,117.048225
"2013-04-18",162.81279,163.085602,161.57103,162.662277,1109772,117.122749
"2013-04-19",162.982132,165.672623,162.822205,165.672623,1739918,119.290298
"2013-04-22",165.954849,166.218246,164.148636,165.09877,1071398,118.877098
"2013-04-23",165.83255,166.199432,164.581375,165.606766,1067146,119.242874
"2013-04-24",165.804321,166.45343,165.117599,166.35936,999220,119.784798
"2013-04-25",166.227661,166.406403,165.051743,165.578552,984232,119.222572
"2013-04-26",165.079956,166.735657,164.158051,165.21167,1004535,118.958344
"2013-04-29",165.841949,166.152405,165.051743,165.559738,877081,119.20903
"2013-04-30",165.851364,167.544678,165.362183,167.516464,1679009,120.617943
"2013-05-01",167.309494,167.71402,166.04892,166.105362,1380624,119.601891
"2013-05-02",166.679214,168.363129,165.870178,167.478836,1080858,120.590858
"2013-05-03",168.466599,169.444962,168.043274,168.805267,1067039,121.545959
"2013-05-06",168.664154,169.661331,168.278458,168.73941,890581,121.49852
"2013-05-07",168.654755,168.654755,167.337723,168.269043,860711,121.159775
"2013-05-08",168.222015,170.056442,167.243652,169.651932,1670611,122.155571
"2013-05-09",170.037628,170.131699,168.052689,168.297272,1567394,121.180122
"2013-05-10",168.54187,168.95578,168.080902,168.73941,868365,121.49852
"2013-05-13",168.73941,169.78363,168.485413,169.294449,1008787,121.898117
"2013-05-14",169.868301,169.962372,168.109131,168.607712,1189284,121.403679
"2013-05-15",167.676392,168.993408,166.923798,168.974594,1549004,122.453552
"2013-05-16",168.278458,169.604889,166.632172,167.036682,1520090,121.049141
"2013-05-17",167.779861,169.247406,167.196609,169.190964,1379561,122.610329
"2013-05-20",168.918152,169.350891,167.572906,168.353714,794911,122.003593
"2013-05-21",168.485413,170.555038,168.485413,169.548447,987846,122.869438
"2013-05-22",168.607712,171.636871,164.421448,165.606766,1868648,120.012909
"2013-05-23",164.750702,164.957672,162.568207,163.301971,1485543,118.342674
"2013-05-24",161.796799,164.675446,161.345245,164.129822,1225426,118.942612
"2013-05-28",165.945435,167.206024,163.292572,165.042328,1787116,119.603897
"2013-05-29",163.866409,163.979309,159.059265,161.683914,1979306,117.170097
"2013-05-30",161.97554,162.869232,159.896515,159.924744,1418361,115.895226
"2013-05-31",159.200378,160.790222,156.528687,156.575729,2578944,113.468239
"2013-06-03",156.472244,157.648163,154.910629,156.801498,1932959,113.631859
"2013-06-04",157.027283,157.450607,155.409225,155.841949,1418892,112.936501
"2013-06-05",155.258698,156.114777,153.706497,154.205078,1206186,111.750282
"2013-06-06",153.988708,156.848541,153.057388,156.688614,1303557,113.550079
"2013-06-07",157.563507,157.883347,154.647232,157.347137,1433030,114.027298
"2013-06-10",157.384766,157.911575,155.108185,155.475067,986996,112.670609
"2013-06-11",154.120407,155.362183,152.59642,152.605835,1395294,110.591339
"2013-06-12",153.471313,153.574783,149.59549,150.206955,1763836,108.852875
"2013-06-13",150.329254,155.92662,149.444962,155.31514,1979093,112.55471
"2013-06-14",155.31514,158.316086,154.57196,156.208847,1581106,113.202415
"2013-06-17",157.309494,158.946381,156.133591,158.513641,1912231,114.872604
"2013-06-18",158.381943,158.64534,156.933212,157.384766,1528169,114.054558
"2013-06-19",157.488235,157.930389,150.893692,152.888046,2212422,110.795876
"2013-06-20",151.279404,151.373474,144.57196,145.418625,3090566,105.382858
"2013-06-21",146.575729,149.397934,145.239883,147.300095,2928990,106.746338
"2013-06-24",145.663223,149.633118,143.010345,145.794922,2998829,105.655548
"2013-06-25",146.952026,148.457199,145.813736,147.535278,2259832,106.916771
"2013-06-26",148.871124,150.460953,148.174973,148.889938,1701757,107.898483
"2013-06-27",149.755402,151.335846,149.698959,151.157104,1796364,109.541443
"2013-06-28",151.57103,154.873001,148.560684,148.560684,2160866,107.659859
"2013-07-01",149.764816,150.573853,148.005646,148.306686,1374246,107.475807
"2013-07-02",148.316086,153.038574,148.306686,152.991531,2555346,110.870834
"2013-07-03",151.495773,151.495773,148.523041,149.557861,1251683,108.382462
"2013-07-05",149.576675,150.272812,147.102539,150.018814,1304514,108.716553
"2013-07-08",150.385696,151.6651,149.604889,149.78363,1289951,108.546112
"2013-07-09",150.950134,152.445908,149.877701,152.135468,1254553,110.250465
"2013-07-10",152.135468,152.135468,149.614304,151.269989,974133,109.623238
"2013-07-11",154.223892,155.268112,153.405457,154.346191,1499999,111.852547
"2013-07-12",154.656631,155.202255,152.587021,153.3396,1057685,111.12307
"2013-07-15",152.963318,154.026337,152.605835,153.245529,911629,111.054893
"2013-07-16",153.264343,153.960495,152.681091,153.3396,1329813,111.12307
"2013-07-17",153.574783,153.772339,152.445908,153.151459,820955,110.986748
"2013-07-18",153.066788,154.957672,153.066788,154.957672,1429204,112.295662
"2013-07-19",154.675446,155.493881,153.932266,155.183441,1203210,112.459274
"2013-07-22",155.268112,156.312317,154.760117,156.208847,749415,113.202415
"2013-07-23",156.999054,157.102539,154.948257,156.14299,873680,113.154663
"2013-07-24",156.105362,156.726242,153.292572,154.666046,1863652,112.084335
"2013-07-25",153.809967,154.440262,153.12323,154.082779,1668166,111.661652
"2013-07-26",153.687683,154.816559,152.49295,154.78833,921940,112.172981
"2013-07-29",155.634995,155.964249,153.12323,153.386642,926830,111.157158
"2013-07-30",154.412048,155.73848,151.627472,152.135468,1052051,110.250465
"2013-07-31",152.398865,153.12323,149.106308,150.573853,2209339,109.11879
"2013-08-01",151.298218,151.834427,148.682968,149.548447,1482672,108.375725
"2013-08-02",149.633118,149.887115,148.005646,148.269043,1100843,107.448502
"2013-08-05",148.222015,148.306686,147.102539,147.610535,814364,106.971291
"2013-08-06",146.97084,148.033859,146.481659,147.083725,792892,106.589508
"2013-08-07",146.857956,147.723419,145.888992,147.563507,935440,106.937218
"2013-08-08",147.920975,148.250229,146.575729,147.083725,901849,106.589508
"2013-08-09",147.140167,149.59549,146.914398,148.588898,966692,107.680313
"2013-08-12",148.250229,148.316086,147.008469,147.968018,991992,107.230377
"2013-08-13",148.11853,148.127945,145.296326,146.001877,1030791,105.805527
"2013-08-14",145.31514,145.587952,143.471313,143.621826,1140068,104.857712
"2013-08-15",142.436493,142.916275,140.366882,140.818436,1451314,102.810974
"2013-08-16",140.338669,140.818436,136.190033,136.688614,1862695,99.795799
"2013-08-19",136.114777,136.594543,134.713074,134.731888,1588228,98.367203
"2013-08-20",135.221069,138.42897,134.78833,137.281281,1336616,100.228508
"2013-08-21",136.904984,138.664154,135.672623,136.35936,1538799,99.555412
"2013-08-22",136.735657,137.732834,135.475067,137.685791,1329069,100.523842
"2013-08-23",140.583252,140.583252,137.779861,138.758224,1576323,101.306816
"2013-08-26",138.95578,139.529633,138.033859,138.410156,921727,101.052704
"2013-08-27",137.572906,138.033859,136.594543,137.102539,1537736,100.098
"2013-08-28",137.394165,137.450607,136.067734,136.6604,1258167,99.77523
"2013-08-29",135.992477,137.789276,135.465668,137.666977,1294309,100.510109
"2013-08-30",137.902161,138.54187,136.34996,136.999054,1756926,100.022446
"2013-09-03",137.572906,138.005646,134.647232,135.879593,1572283,99.205162
"2013-09-04",135.73848,137.111954,134.910629,136.001877,1639996,99.294395
"2013-09-05",135.992477,136.538101,134.026337,134.092194,1328112,97.900169
"2013-09-06",135.973663,137.826904,135.973663,136.34996,1522748,99.548553
"2013-09-09",136.914398,139.642517,136.735657,139.642517,2007794,101.952431
"2013-09-10",140.479767,141.110062,139.303864,139.915329,1425696,102.151619
"2013-09-11",139.717773,140.357483,139.388519,140.282227,1237438,102.419495
"2013-09-12",140.301041,141.288803,139.332077,139.510818,1060555,101.856316
"2013-09-13",139.764816,140.413925,139.426147,139.717773,966586,102.007401
"2013-09-16",142.558792,143.349014,141.796799,142.718719,1479802,104.198372
"2013-09-17",142.436493,143.706497,141.862656,142.455322,1560059,104.006073
"2013-09-18",142.060211,145.343369,139.59549,145.30574,3081318,106.087128
"2013-09-19",146.011292,148.062088,145.333954,145.362183,2469987,106.128349
"2013-09-20",145.362183,145.83255,142.050797,142.050797,2307667,103.710724
"2013-09-23",141.834427,143.085602,141.110062,142.323608,1423038,103.909882
"2013-09-24",141.796799,142.323608,141.053619,141.110062,1310785,103.023888
"2013-09-25",141.204132,142.737534,140.141113,141.335846,926192,103.188728
"2013-09-26",141.298218,142.351837,141.100662,142.304794,1179080,103.896156
"2013-09-27",141.749771,142.370651,140.319855,141.204132,1141875,103.092567
"2013-09-30",140.037628,141.777985,138.758224,139.444962,1275494,101.80822
"2013-10-01",139.633118,143.160858,139.002823,140.677322,1433030,102.707947
"2013-10-02",139.896515,142.615234,139.764816,142.605835,1462582,104.115913
"2013-10-03",141.787399,142.615234,139.06868,139.962372,1582276,102.185974
"2013-10-04",140.131699,140.865479,139.059265,140.329254,1111048,102.453804
"2013-10-07",138.95578,142.737534,138.85231,142.107239,1393274,103.751938
"2013-10-08",142.031982,142.511765,140.122299,140.206955,1044504,102.364532
"2013-10-09",140.903107,141.825027,139.727188,140.413925,1085217,102.515633
"2013-10-10",141.204132,143.715897,140.865479,143.697083,1313230,104.912674
"2013-10-11",143.104416,144.938858,142.859833,144.863586,1150804,105.764328
"2013-10-14",143.904037,145.569138,143.461899,145.174042,1169513,105.990974
"2013-10-15",144.750702,146.208847,143.998123,144.807144,1260399,105.723106
"2013-10-16",145.249298,148.02446,144.957672,147.864532,1417936,107.955292
"2013-10-17",147.582321,149.633118,146.707428,149.200378,1530614,108.930595
"2013-10-18",149.990601,150.51741,148.438385,148.64534,1302707,108.525368
"2013-10-21",148.504227,148.504227,146.698029,147.478836,1314825,107.673721
"2013-10-22",148.231415,150.761993,148.222015,150.282227,1504145,109.720451
"2013-10-23",149.47319,150.395111,148.476013,149.388519,1404861,109.067947
"2013-10-24",149.435562,150.987762,148.692383,150.987762,1442385,110.235565
"2013-10-25",151.57103,152.389465,148.626526,150.235184,1551661,109.686111
"2013-10-28",150.423325,150.423325,147.648163,148.212601,1383495,108.209404
"2013-10-29",148.212601,148.786453,146.688614,147.394165,1229041,107.611877
"2013-10-30",146.801498,148.174973,145.870178,146.622772,1274643,107.048691
"2013-10-31",146.716843,147.657578,145.089371,145.390411,1636701,106.148979
"2013-11-01",146.105362,147.450607,145.380997,147.318909,1408794,107.556953
"2013-11-04",147.582321,147.80809,145.917221,147.80809,1148465,107.914093
"2013-11-05",146.622772,147.055496,145.823135,146.011292,1212245,106.602257
"2013-11-06",146.745056,147.845718,146.434616,146.904984,1104882,107.254738
"2013-11-07",147.544678,147.71402,145.653809,146.114777,1439940,106.677803
"2013-11-08",145.145813,145.145813,142.182495,143.941681,1566649,105.091217
"2013-11-11",144.139236,144.628403,143.283157,143.443085,972432,104.727234
"2013-11-12",142.822205,143.226715,140.348068,140.921921,1601091,102.88652
"2013-11-13",139.369705,140.809036,138.767639,140.809036,1545602,103.6343
"2013-11-14",140.639694,143.584198,140.62088,143.047974,1423251,105.28215
"2013-11-15",142.530579,144.534332,142.530579,144.430862,1718233,106.299942
"2013-11-18",144.440262,145.023514,143.264343,143.405457,1260187,105.54525
"2013-11-19",143.189087,144.223892,142.116653,143.104416,1135816,105.323662
"2013-11-20",143.160858,144.393234,140.940735,141.157104,1137197,103.890442
"2013-11-21",141.382874,142.041397,140.649109,141.759171,959676,104.333595
"2013-11-22",142.060211,142.069611,140.329254,140.714951,869215,103.565063
"2013-11-25",141.26059,141.429916,139.821259,140.018814,964460,103.052704
"2013-11-26",140.188141,141.712128,139.586075,141.232361,1722698,103.945862
"2013-11-27",141.561615,142.925674,141.13829,142.737534,1605236,105.053635
"2013-11-29",143.010345,143.452499,140.950134,140.968964,938523,103.751991
"2013-12-02",142.182495,142.182495,139.774231,140.018814,1562929,103.052704
"2013-12-03",139.59549,140.799622,139.256821,140.047043,1204698,103.073456
"2013-12-04",138.880524,141.072433,138.805267,140.507996,1299411,103.412712
"2013-12-05",140.084671,142.079025,139.416748,141.862656,1616717,104.409737
"2013-12-06",143.02916,143.725311,142.229538,143.697083,1363935,105.759872
"2013-12-09",143.932266,144.703674,142.756348,144.628403,1301006,106.445305
"2013-12-10",144.825958,145.418625,144.007523,144.045151,1298561,106.016052
"2013-12-11",144.280334,144.703674,141.467545,141.523987,1670292,104.160484
"2013-12-12",141.580429,141.768585,139.567261,139.576675,1666784,102.727303
"2013-12-13",142.831604,145.823135,142.229538,142.643463,2636240,104.984383
"2013-12-16",142.568207,143.424271,141.420502,143.254944,1861207,105.434441
"2013-12-17",143.000946,143.979309,142.737534,143.555969,1619162,105.655998
"2013-12-18",143.301971,146.509872,141.909683,145.879593,2744135,107.366188
"2013-12-19",145.719666,145.785507,143.697083,144.873001,1836651,106.625343
"2013-12-20",144.57196,145.61618,144.336777,145.540924,2509105,107.116936
"2013-12-23",146.265289,146.622772,144.506119,144.835373,1456416,106.597641
"2013-12-24",145.230484,145.766693,144.176865,144.985886,462937,106.708427
"2013-12-26",145.174042,146.265289,144.402634,145.089371,735065,106.784569
"2013-12-27",144.16745,144.534332,143.396042,144.139236,1190985,106.085281
"2013-12-30",144.421448,145.719666,143.95108,144.308563,934909,106.209908
"2013-12-31",144.336777,144.760117,142.624649,143.142044,1657111,105.351364
"2014-01-02",143.358414,144.186264,142.069611,143.076202,1465346,105.302887
"2014-01-03",143.12323,145.390411,142.577606,144.825958,1215541,106.590744
"2014-01-06",144.90123,146.199432,144.675446,145.804321,1563567,107.310799
"2014-01-07",145.804321,146.754471,144.590775,145.700851,1765324,107.234619
"2014-01-08",145.61618,146.086548,144.054565,145.202255,1784139,106.867645
"2014-01-09",145.136414,145.653809,143.753525,145.061142,1376054,106.763817
"2014-01-10",146.011292,146.886169,145.606766,146.472244,1665721,107.802361
"2014-01-13",145.484482,147.328323,145.465668,145.973663,1326305,107.43541
"2014-01-14",145.964249,147.309494,145.343369,146.98024,1502125,108.176262
"2014-01-15",146.98024,148.54187,146.171219,147.864532,1588228,108.827057
"2014-01-16",147.281281,148.353714,147.281281,148.071503,889412,108.979416
"2014-01-17",148.033859,148.363129,146.829727,147.422394,1668272,108.501678
"2014-01-21",147.855133,149.294449,146.726242,148.55127,1797852,109.332542
"2014-01-22",148.842896,149.557861,147.920975,148.127945,1297923,109.020966
"2014-01-23",147.422394,148.532455,146.34996,146.87677,1574835,108.10009
"2014-01-24",146.462845,146.547501,144.111008,144.111008,2225284,106.064529
"2014-01-27",144.223892,145.117599,142.248352,142.925674,1999397,105.192116
"2014-01-28",143.01976,144.223892,142.90686,143.038574,1348947,105.2752
"2014-01-29",142.126053,143.160858,140.733765,141.693314,1951774,104.285118
"2014-01-30",142.455322,144.082779,142.248352,143.885223,1932109,105.898346
"2014-01-31",143.941681,146.745056,143.273758,145.663223,2624866,107.20694
"2014-02-03",144.967072,144.967072,141.815613,142.220139,2096768,104.672844
"2014-02-04",142.464722,144.619003,141.495773,144.317963,1903302,106.216835
"2014-02-05",143.932266,145.117599,143.3302,144.807144,1531677,106.576866
"2014-02-06",144.78833,146.538101,144.57196,146.114777,1512011,107.539284
"2014-02-07",146.773285,147.798676,144.553146,147.666977,1690808,108.681671
"2014-02-10",148.109131,149.576675,147.412979,148.95578,1523385,109.630219
"2014-02-11",148.720596,150.21637,148.3255,149.764816,1577598,110.22567
"2014-02-12",148.316086,149.002823,147.695206,148.579498,1133902,110.218704
"2014-02-13",147.986832,150.131699,147.817505,149.322678,1170044,110.769997
"2014-02-14",149.078079,151.015991,148.984009,150.696136,1069165,111.788864
"2014-02-18",150.771408,150.968964,149.134521,150.771408,1499999,111.844704
"2014-02-19",150.141113,152.116653,150.09407,150.686737,1347990,111.781876
"2014-02-20",150.555038,151.45813,149.557861,150.442139,1126142,111.600418
"2014-02-21",150.178741,151.175919,149.322678,150.103485,1293246,111.34922
"2014-02-24",150.282227,152.154282,149.943558,150.432739,1535929,111.593452
"2014-02-25",150.507996,150.968964,149.642517,149.915329,1285911,111.209633
"2014-02-26",151.006592,151.909683,150.460953,151.514587,1533484,112.395981
"2014-02-27",151.693314,152.135468,149.793045,150.874878,1229678,111.921455
"2014-02-28",150.809036,152.568207,150.705551,151.730957,2377931,112.556503
"2014-03-03",151.053619,152.474136,150.733765,152.342422,1381794,113.010117
"2014-03-04",153.998123,154.90123,153.414871,154.619003,1649245,114.698921
"2014-03-05",154.637817,154.750702,152.699905,154.38382,1379349,114.524452
"2014-03-06",155.155228,155.155228,153.179688,153.875824,1171107,114.147614
"2014-03-07",153.64064,153.885223,150.611481,152.126053,1573027,112.849586
"2014-03-10",151.97554,152.549393,150.583252,151.364059,1308978,112.284309
"2014-03-11",151.806213,152.944504,151.702728,152.474136,871660,113.107796
"2014-03-12",151.834427,153.386642,151.834427,152.652863,1090851,113.240372
"2014-03-13",153.12323,153.189087,151.561615,152.154282,928637,112.870529
"2014-03-14",151.890869,153.179688,151.091248,151.523987,1094040,112.402962
"2014-03-17",152.173096,153.612411,152.088425,153.076202,1328219,113.55442
"2014-03-18",153.02916,153.866409,152.238953,153.781754,1005917,114.077827
"2014-03-19",153.508942,153.979309,149.727188,150.178741,1682729,111.405045
"2014-03-20",150.432739,150.82785,147.770462,150.82785,1748529,111.886566
"2014-03-21",151.909683,152.530579,150.921921,151.721542,3037204,112.549507
"2014-03-24",151.646286,152.069611,149.37912,150.82785,1134965,111.886566
"2014-03-25",151.909683,152.90686,150.696136,152.314209,1286549,112.989189
"2014-03-26",152.737534,153.095016,150.056442,150.056442,1352030,111.314323
"2014-03-27",149.924744,151.853241,149.200378,151.815613,1278364,112.619293
"2014-03-28",152.568207,154.148636,152.295395,154.148636,1568138,114.349976
"2014-03-31",154.355591,155.061142,152.718719,154.280334,1627134,114.447693
"2014-04-01",154.148636,155.343369,153.518341,155.145813,1236482,115.089706
"2014-04-02",154.750702,155.155228,153.725311,154.722488,1093827,114.775665
"2014-04-03",155.399811,155.399811,153.593597,154.647232,928956,114.719826
"2014-04-04",155.032928,156.302917,154.289749,155.587952,1466196,115.417656
"2014-04-07",156.095963,158.062088,155.870178,157.177795,2149918,116.597076
"2014-04-08",156.848541,157.554092,155.52211,157.394165,1317376,116.757576
"2014-04-09",157.431793,157.996231,156.180618,157.50705,1267946,116.841278
"2014-04-10",157.49765,158.099716,156.735657,157.158981,2179363,116.583115
"2014-04-11",156.274689,158.184387,156.274689,156.519287,2116539,116.108589
"2014-04-14",157.196609,158.222015,156.97084,158.11853,1169619,117.294884
"2014-04-15",158.344315,160.489182,158.109131,159.877701,1935510,118.599907
"2014-04-16",160.686737,161.712128,159.539047,161.420502,1356388,119.744415
"2014-04-17",160.761993,161.787399,159.021637,159.793045,1973885,118.537086
"2014-04-21",160.21637,161.015991,159.736588,160.52681,1228403,119.081413
"2014-04-22",160.865479,161.712128,159.125122,160.52681,1286762,119.081413
"2014-04-23",160.536224,160.997177,159.463776,160.639694,1827403,119.165161
"2014-04-24",160.874878,161.514587,160.178741,160.987762,1076925,119.423347
"2014-04-25",161.04422,161.608658,160.291626,160.451553,1074693,119.025589
"2014-04-28",160.921921,161.618057,159.47319,161.185318,1841648,119.569901
"2014-04-29",161.335846,162.59642,160.451553,162.013168,1148253,120.184006
"2014-04-30",162.041397,162.953903,161.608658,162.935089,1193324,120.86792
"2014-05-01",162.831604,163.612411,161.411102,163.358414,992948,121.181953
"2014-05-02",162.878647,164.129822,161.777985,162.81279,1376798,120.777191
"2014-05-05",161.937912,163.734711,161.806213,163.734711,872085,121.461082
"2014-05-06",162.935089,163.424271,162.238953,163.12323,816065,121.007492
"2014-05-07",164.26152,165.512695,163.697083,165.31514,1573665,122.633514
"2014-05-08",165.512695,166.208847,165.09877,165.61618,1323541,122.856781
"2014-05-09",165.286926,166.462845,164.270935,165.239883,993161,122.577621
"2014-05-12",165.691437,166.114777,165.126999,165.61618,972220,122.856781
"2014-05-13",165.992477,166.801498,163.960495,164.242706,1624796,121.837906
"2014-05-14",163.292572,164.252121,163.000946,163.941681,1505633,122.526939
"2014-05-15",163.734711,164.675446,163.000946,164.515518,1752249,122.955849
"2014-05-16",164.148636,165.691437,163.791153,165.691437,1226277,123.834694
"2014-05-19",165.230484,166.6604,164.26152,165.108185,1038657,123.398781
"2014-05-20",165.108185,165.663223,164.346191,164.938858,950641,123.272209
"2014-05-21",166.030106,166.35936,164.026337,164.063965,1046205,122.618355
"2014-05-22",164.186264,164.854187,163.631226,163.706497,1148678,122.351166
"2014-05-23",164.242706,165.070557,163.960495,164.873001,798419,123.223038
"2014-05-27",165.324554,166.14299,164.38382,166.086548,1528488,124.12999
"2014-05-28",165.785507,166.133591,164.158051,165.512695,1470979,123.701118
"2014-05-29",165.779999,165.899994,164.369995,165.289993,1190800,123.534645
"2014-05-30",164.919998,166.649994,164.039993,166.460007,1976700,124.409119
"2014-06-02",166.330002,166.929993,165.949997,166.800003,1589100,124.663208
"2014-06-03",166.899994,166.899994,165.630005,165.869995,1072800,123.968178
"2014-06-04",165.800003,167,165.050003,166.770004,1352900,124.640785
"2014-06-05",166.600006,169.990005,166.139999,169.839996,1551100,126.935219
"2014-06-06",170.25,170.339996,169,169.679993,1529100,126.815666
"2014-06-09",169.220001,170,166.770004,167,1354600,124.812706
"2014-06-10",166.710007,167.320007,165.339996,165.679993,1778600,123.826157
"2014-06-11",165.669998,166.199997,164.100006,164.690002,1272800,123.086227
"2014-06-12",164.720001,164.809998,163.279999,163.889999,1304600,122.488327
"2014-06-13",163.970001,164.419998,162.559998,164.139999,1569100,122.675186
"2014-06-16",164,164.820007,163.119995,163.509995,1100300,122.204361
"2014-06-17",163.309998,164.789993,162.740005,164.789993,1436200,123.160957
"2014-06-18",164.350006,166.669998,163.479996,166.5,1378900,124.438972
"2014-06-19",166.130005,167.330002,165.050003,167.270004,1407000,125.014496
"2014-06-20",167.979996,167.979996,165.880005,167.429993,2385600,125.134048
"2014-06-23",167.169998,168.059998,166.330002,166.660004,1182800,124.558571
"2014-06-24",166.25,166.979996,165.649994,166.369995,1378300,124.341774
"2014-06-25",165.770004,166.710007,165.600006,166.039993,1066100,124.095184
"2014-06-26",166.410004,166.470001,165.119995,165.789993,1143200,123.908356
"2014-06-27",165.210007,167.289993,165.080002,167.059998,1731200,124.857536
"2014-06-30",166.960007,167,165.539993,166.279999,1248300,124.274574
"2014-07-01",166.869995,167.509995,165.309998,166.880005,1093100,124.722984
"2014-07-02",166.699997,166.899994,165.449997,166.740005,900200,124.61834
