"dates","PNR.Open","PNR.High","PNR.Low","PNR.Close","PNR.Volume","PNR.Adjusted"
"2013-01-14",33.760914,33.875084,33.646744,33.807926,1337420,28.869436
"2013-01-15",33.559437,33.922096,33.492275,33.787777,1418868,28.852243
"2013-01-16",33.707188,34.224312,33.5863,34.137005,1788438,29.150448
"2013-01-17",34.251175,34.976494,34.251175,34.822029,2463253,29.735407
"2013-01-18",34.949631,35.319008,34.506378,35.31229,4086561,30.154062
"2013-01-22",35.278709,35.621223,35.070518,35.574211,1901453,30.377718
"2013-01-23",35.413029,35.6548,35.231701,35.547348,2372424,30.48715
"2013-01-24",35.580929,35.755543,35.392879,35.493622,2691368,30.441076
"2013-01-25",35.580929,35.836132,34.654129,35.762257,2227991,30.671473
"2013-01-28",35.782406,35.815983,35.433178,35.480186,2456552,30.429556
"2013-01-29",35.191402,35.191402,33.868366,34.486233,5793401,29.577089
"2013-01-30",34.385494,34.499664,33.351242,33.512424,5800697,28.741911
"2013-01-31",33.546005,34.15715,33.546005,34.036266,4802472,29.191179
"2013-02-01",34.257893,34.466084,33.901947,34.257893,2076113,29.381256
"2013-02-04",33.98254,34.593685,33.969109,34.251175,1466963,29.3755
"2013-02-05",34.533245,34.85561,34.184017,34.539959,1612140,29.623173
"2013-02-06",34.278038,34.432507,34.09671,34.237743,1302279,29.363976
"2013-02-07",34.311619,34.398926,33.646744,33.935528,1498827,29.104769
"2013-02-08",33.975822,34.486233,33.975822,34.284756,2543957,29.404291
"2013-02-11",34.304901,34.660847,34.298187,34.398926,1485278,29.502207
"2013-02-12",34.466084,35.117531,34.392208,34.942917,2073433,29.968769
"2013-02-13",35.043652,35.587643,34.969776,35.580929,2264620,30.515951
"2013-02-14",35.406315,35.721962,35.406315,35.480186,2123165,30.429556
"2013-02-15",35.480186,35.748825,35.319008,35.533916,2054224,30.475634
"2013-02-19",35.527199,35.90329,35.31229,35.339153,1869886,30.308609
"2013-02-20",35.339153,35.460041,34.566822,34.580254,1512973,29.657728
"2013-02-21",34.45937,34.472801,33.975822,34.15715,1279200,29.294849
"2013-02-22",34.351913,34.808598,34.284756,34.627266,1705203,29.698036
"2013-02-25",34.754868,35.036938,34.083279,34.09671,2654589,29.243015
"2013-02-26",34.15715,34.32505,33.727333,34.076561,1615863,29.225739
"2013-02-27",34.069847,35.500336,34.069847,35.339153,1368987,30.308609
"2013-02-28",35.352585,36.158497,35.352585,35.775688,2086834,30.682985
"2013-03-01",35.339153,35.453323,34.714573,35.077232,2084898,30.083965
"2013-03-04",35.070518,35.151108,34.613834,34.91605,1370625,29.945719
"2013-03-05",35.204834,35.889858,35.164539,35.359303,2121974,30.325872
"2013-03-06",35.580929,35.580929,34.701141,34.869041,3377797,29.905411
"2013-03-07",34.909336,35.218266,34.560108,34.647415,1844722,29.715322
"2013-03-08",34.895905,34.963062,34.620552,34.714573,1800201,29.772928
"2013-03-11",34.721291,34.895905,34.613834,34.647415,2063754,29.715322
"2013-03-12",34.728004,34.748154,33.948959,34.197449,2344877,29.329409
"2013-03-13",34.224312,34.68771,33.975822,34.640697,2110062,29.709562
"2013-03-14",34.781734,35.258564,34.680992,35.177971,1487511,30.170355
"2013-03-15",35.016788,35.735394,34.976494,35.386166,3002866,30.348913
"2013-03-18",35.003357,35.755543,34.842175,35.446609,1321041,30.400753
"2013-03-19",35.59436,35.90329,35.305573,35.795837,2246157,30.700277
"2013-03-20",35.950302,36.400269,35.869713,35.923439,1684357,30.809713
"2013-03-21",35.681667,36.158497,35.493622,35.721962,2519537,30.636906
"2013-03-22",35.782406,36.010746,35.634655,35.856277,1771017,30.752106
"2013-03-25",35.970451,36.084621,34.734722,34.902618,2433473,29.934196
"2013-03-26",35.090664,35.14439,34.372063,34.68771,3136132,29.749891
"2013-03-27",34.513096,34.734722,34.21088,34.627266,1547816,29.698036
"2013-03-28",34.620552,35.466755,34.486233,35.42646,2292464,30.383476
"2013-04-01",35.352585,35.480186,34.600403,34.660847,1825514,29.726841
"2013-04-02",34.869041,35.325722,34.721291,34.848892,2704322,29.888126
"2013-04-03",34.922768,35.130959,34.539959,34.795166,2246901,29.842045
"2013-04-04",34.85561,35.486904,34.835461,35.446609,2303930,30.400753
"2013-04-05",35.003357,35.245132,34.654129,34.91605,2031592,29.945719
"2013-04-08",34.842175,35.554062,34.768299,35.527199,1261779,30.469877
"2013-04-09",35.554062,35.936871,35.500336,35.782406,1578787,30.688759
"2013-04-10",35.795837,36.29953,35.601074,36.29953,1795585,31.132257
"2013-04-11",36.198792,36.783077,36.118198,36.225655,2299909,31.068903
"2013-04-12",36.077904,36.400269,35.782406,35.829414,1452520,30.729071
"2013-04-15",35.648087,35.695099,34.580254,34.647415,1577298,29.715322
"2013-04-16",34.862324,35.278709,34.466084,35.271996,1800648,30.251007
"2013-04-17",34.976494,34.976494,34.385494,34.828743,2208038,29.870848
"2013-04-18",34.889187,34.983212,33.908665,33.98254,2441216,29.145105
"2013-04-19",33.989254,34.076561,33.384823,33.740765,3565708,28.937738
"2013-04-22",33.807926,33.834789,33.35796,33.613163,2497202,28.828302
"2013-04-23",34.68771,36.541302,34.68771,35.554062,4765545,30.49291
"2013-04-24",35.56078,36.615177,35.56078,36.514439,2896254,31.453222
"2013-04-25",36.595032,36.92411,36.447281,36.514439,1826705,31.453222
"2013-04-26",36.487576,36.588314,36.010746,36.131634,1314936,31.123493
"2013-04-29",36.198792,36.709202,36.131634,36.628609,1199092,31.551569
"2013-04-30",36.521156,36.830086,36.171928,36.501007,2070157,31.441652
"2013-05-01",36.453995,36.897247,35.916721,35.930153,2148031,30.949926
"2013-05-02",36.064472,36.131634,35.580929,35.762257,2243476,30.805307
"2013-05-03",36.024178,36.574883,36.024178,36.4137,2639848,31.366442
"2013-05-06",36.373405,36.729347,36.326393,36.601746,1161420,31.528437
"2013-05-07",36.762928,37.246475,36.702484,37.179314,1051681,32.02594
"2013-05-08",37.092007,37.421089,36.930824,37.259907,901143,32.095371
"2013-05-09",37.259907,37.844193,37.159168,37.474815,1117048,32.280487
"2013-05-10",37.481529,37.723305,37.1726,37.441235,1633582,32.251579
"2013-05-13",37.374077,37.891201,37.28677,37.777031,1235423,32.540817
"2013-05-14",37.803894,38.509068,37.803894,38.280724,1835937,32.974701
"2013-05-15",38.079247,38.804565,37.830757,38.791134,1388790,33.414356
"2013-05-16",38.777702,38.972466,38.468773,38.636669,1390279,33.281292
"2013-05-17",38.690395,39.093349,38.515781,38.831429,2142820,33.449062
"2013-05-20",38.710545,39.26125,38.569511,39.006042,1114963,33.599468
"2013-05-21",38.952316,39.348557,38.838146,38.871727,1498976,33.483784
"2013-05-22",38.858295,39.314976,38.240429,38.321022,1500316,33.009411
"2013-05-23",37.817326,38.408329,37.74345,37.897919,2232011,32.644947
"2013-05-24",37.74345,38.676964,37.642712,38.596375,1809284,33.24659
"2013-05-28",38.952316,39.281399,38.55608,38.750839,1143403,33.379642
"2013-05-29",38.38818,38.992611,38.314304,38.871727,1157995,33.483784
"2013-05-30",38.999329,39.617191,38.831429,39.382137,1975754,33.923439
"2013-05-31",39.200806,40.020149,39.100067,39.113499,2502116,33.692024
"2013-06-03",39.214237,39.348557,38.334454,39.12693,1783673,33.703598
"2013-06-04",39.032909,39.267963,38.132977,38.797852,2775645,33.420143
"2013-06-05",38.609806,38.703827,38.052383,38.394897,2239456,33.073036
"2013-06-06",38.314304,39.093349,38.25386,39.093349,2063456,33.674686
"2013-06-07",39.368706,39.845535,39.207523,39.65749,1875247,34.160618
"2013-06-10",39.744797,39.973137,39.529884,39.932842,1712350,34.397812
"2013-06-11",39.442577,39.77166,39.194092,39.388851,1159484,33.929226
"2013-06-12",39.704498,39.711216,38.89859,38.985897,845156,33.582119
"2013-06-13",38.918736,39.986568,38.482204,39.88583,1918577,34.357323
"2013-06-14",39.798523,40.295502,39.711216,40.107456,1623903,34.548214
"2013-06-17",40.335796,40.389523,39.29483,39.496307,3314961,34.021782
"2013-06-18",39.590328,40.11417,39.267963,40.006718,1649812,34.461449
"2013-06-19",39.973137,40.235058,39.388851,39.402283,2474569,33.9408
"2013-06-20",39.066486,39.066486,38.018806,38.085964,2402055,32.806923
"2013-06-21",38.347885,38.455338,37.91135,38.193417,3303644,32.89949
"2013-06-24",37.703156,38.018806,37.266621,37.474815,2297825,32.280487
"2013-06-25",37.783749,38.247147,37.74345,38.012089,1989751,32.743301
"2013-06-26",38.300873,38.495636,37.958363,38.428474,1289921,33.101971
"2013-06-27",38.609806,39.301544,38.609806,39.254532,1205643,33.813511
"2013-06-28",39.180656,39.281399,38.710545,38.744125,3109330,33.373863
"2013-07-01",38.952316,39.301544,38.717258,39.120216,1246889,33.69783
"2013-07-02",39.039623,39.409,38.777702,38.912022,1711010,33.518482
"2013-07-03",38.764271,38.992611,38.535931,38.905308,528148,33.512707
"2013-07-05",39.180656,39.482876,38.938885,39.476158,857217,34.004429
"2013-07-08",39.664204,39.677635,39.361988,39.496307,1238699,34.021782
"2013-07-09",39.778374,39.959705,39.409,39.550034,1563748,34.068066
"2013-07-10",39.476158,39.731361,39.113499,39.52317,1286496,34.044918
"2013-07-11",40.141033,40.812626,39.758228,40.732037,2054224,35.086235
"2013-07-12",40.591,40.953659,40.349228,40.946945,1278902,35.271358
"2013-07-15",41.10141,41.175285,40.47683,40.886501,1968458,35.219292
"2013-07-16",40.946945,41.282742,40.402954,40.423103,1285007,34.820118
"2013-07-17",40.617863,40.826057,40.335796,40.449966,984378,34.843266
"2013-07-18",40.64473,40.664875,40.275352,40.597717,1426462,34.97052
"2013-07-19",40.64473,40.953659,40.389523,40.792477,1808688,35.13829
"2013-07-22",40.946945,41.470787,40.550705,40.584286,1601271,34.958958
"2013-07-23",39.973137,41.289455,39.825386,40.241772,2093832,34.663921
"2013-07-24",40.322365,40.591,40.094025,40.214909,1996302,34.785915
"2013-07-25",40.248489,40.839489,40.060444,40.826057,1012073,35.314548
"2013-07-26",40.537273,40.73875,40.308933,40.718601,1891477,35.221622
"2013-07-29",40.631294,40.799194,40.235058,40.537273,1092628,35.064751
"2013-07-30",40.604431,41.027534,40.188046,40.886501,1730963,35.366837
"2013-07-31",40.993958,41.410343,40.805908,41.020821,2031443,35.483025
"2013-08-01",41.302887,42.169243,41.302887,41.947617,1315085,36.284725
"2013-08-02",41.867023,41.994629,41.517796,41.994629,879403,36.325382
"2013-08-05",42.014774,42.451309,41.914036,42.451309,1183159,36.720406
"2013-08-06",42.249832,42.545334,42.175957,42.464741,1356181,36.732029
"2013-08-07",42.323708,42.545334,41.981194,42.48489,1333400,36.749458
"2013-08-08",42.652786,42.8274,42.431164,42.719948,1240933,36.952778
"2013-08-09",42.592342,42.887844,42.20282,42.59906,1086821,36.848206
"2013-08-12",42.424446,42.928139,42.424446,42.887844,975146,37.098003
"2013-08-13",42.981869,43.230354,42.780392,43.096039,1082950,37.278099
"2013-08-14",43.169914,43.572868,42.578911,42.619209,1368689,36.865643
"2013-08-15",42.209538,42.229683,41.759571,41.927467,1418570,36.267281
"2013-08-16",41.806583,41.95433,41.618538,41.712559,1487064,36.081379
"2013-08-19",41.705845,41.786434,41.390194,41.430489,850368,35.837383
"2013-08-20",41.430489,41.779716,41.276024,41.584957,758646,35.971004
"2013-08-21",41.511082,41.74614,41.108128,41.128273,787979,35.575977
"2013-08-22",41.229012,41.813297,41.229012,41.712559,578030,36.081379
"2013-08-23",41.793152,41.853592,41.296173,41.484219,690003,35.883869
"2013-08-26",41.457355,41.766285,41.323036,41.403625,860940,35.814148
"2013-08-27",40.859638,41.087978,40.517124,40.557423,1065082,35.082188
"2013-08-28",40.550705,40.879784,40.221626,40.685024,960554,35.19257
"2013-08-29",40.543987,41.302887,40.503693,40.953659,1010287,35.424931
"2013-08-30",40.973808,41.094692,40.275352,40.369373,975295,34.919537
"2013-09-03",41.047684,41.229012,40.543987,40.718601,1173034,35.221622
"2013-09-04",40.805908,41.484219,40.664875,41.390194,988547,35.802544
"2013-09-05",41.323036,41.867023,41.168571,41.799866,1154868,36.156898
"2013-09-06",41.914036,41.97448,41.067829,41.396912,987654,35.808342
"2013-09-09",41.605103,42.216251,41.591671,42.175957,594111,36.48222
"2013-09-10",42.437878,43.216923,42.330421,43.196777,928094,37.365223
"2013-09-11",43.169914,43.310947,42.807255,43.284084,792297,37.44075
"2013-09-12",43.210209,43.431831,42.867695,43.05574,1001055,37.243237
"2013-09-13",43.183346,43.216923,42.860981,43.042309,856920,37.231625
"2013-09-16",43.713902,43.774345,43.149765,43.216923,572967,37.382652
"2013-09-17",43.156483,43.47213,43.028877,43.371391,610639,37.516273
"2013-09-18",43.351242,43.875084,43.035595,43.740765,1100818,37.835785
"2013-09-19",43.908665,44.398926,43.908665,43.942242,1317616,38.010056
"2013-09-20",43.915379,44.654129,43.915379,44.204163,4116192,38.236622
"2013-09-23",44.076561,44.110142,43.216923,43.431831,1511633,37.568565
"2013-09-24",43.384823,44.022835,43.284084,43.707188,1308533,37.806744
"2013-09-25",43.774345,44.150436,43.593014,43.989254,1479917,38.050724
"2013-09-26",44.076561,44.29147,43.794495,44.271324,872852,38.294716
"2013-09-27",43.942242,44.15715,43.760914,44.002686,745393,38.062347
"2013-09-30",43.673607,43.915379,43.505711,43.613163,1491829,37.725407
"2013-10-01",43.47213,44.398926,43.47213,44.311619,1432567,38.329563
"2013-10-02",43.935528,44.533245,43.720619,44.506378,1406956,38.498035
"2013-10-03",44.331764,44.526527,43.552719,44.04298,1090841,38.097183
"2013-10-04",44.029549,44.701141,43.848221,44.533245,1072080,38.521278
"2013-10-07",43.754196,44.184017,43.660175,43.821358,1089204,37.905495
"2013-10-08",43.734051,44.09671,42.834118,42.867695,1282178,37.08057
"2013-10-09",42.968433,43.196777,42.538616,42.847549,994503,37.063156
"2013-10-10",43.425117,43.935528,43.310947,43.935528,1093968,38.004261
"2013-10-11",43.888515,44.728004,43.821358,44.586971,765644,38.567745
"2013-10-14",44.351913,44.499664,43.955673,44.318333,1334889,38.335381
"2013-10-15",44.184017,44.318333,43.35796,43.478844,1303620,37.609222
"2013-10-16",43.747482,44.09671,43.384823,43.760914,1613927,37.853218
"2013-10-17",43.485561,43.552719,43.102753,43.35796,2219503,37.504665
"2013-10-18",43.626595,43.962391,43.378105,43.81464,3060640,37.899685
"2013-10-21",43.989254,44.204163,43.861652,44.123573,1984688,38.166908
"2013-10-22",43.653458,43.734051,42.175957,43.438549,4264943,37.574375
"2013-10-23",43.270653,43.760914,42.847549,43.727333,2530258,37.970928
"2013-10-24",43.794495,44.298187,43.646744,44.177299,1674827,38.36166
"2013-10-25",44.15715,44.795166,44.04298,44.775017,1569555,38.880695
"2013-10-28",44.680992,44.85561,44.499664,44.57354,1213535,38.705738
"2013-10-29",44.694427,45.480186,44.593685,45.42646,1492574,39.446377
"2013-10-30",45.332439,45.634655,44.963062,45.097382,1309724,39.160618
"2013-10-31",45.238415,45.379448,44.701141,45.057083,1389833,39.125626
"2013-11-01",45.251846,45.574211,44.882469,45.319008,1189115,39.353065
"2013-11-04",45.446609,45.701813,45.285427,45.567493,874043,39.568836
"2013-11-05",45.399597,45.997314,44.969776,45.775688,1272053,39.749641
"2013-11-06",45.90329,46.030891,45.460041,45.681667,871512,39.66798
"2013-11-07",45.876427,45.990597,44.486233,44.553391,1240486,38.688244
"2013-11-08",44.546677,45.251846,44.533245,45.238415,1647579,39.283092
"2013-11-11",45.278709,45.688381,45.211552,45.601074,1784864,39.598003
"2013-11-12",45.554062,45.936871,45.406315,45.701813,922584,39.685474
"2013-11-13",45.460041,45.983883,45.352585,45.970451,1183904,39.918758
"2013-11-14",46.18536,46.877098,46.051041,46.836803,1180033,40.671062
"2013-11-15",47.212894,47.508396,46.957691,47.333782,1785907,41.102627
"2013-11-18",47.494965,47.642712,47.03828,47.206181,949982,40.991806
"2013-11-19",47.233044,47.380791,46.554733,46.742779,1129704,40.589397
"2013-11-20",47.011417,47.280052,46.682339,46.769646,1402787,40.612747
"2013-11-21",46.910679,47.347214,46.742779,47.293488,1319105,41.067627
"2013-11-22",47.233044,47.414371,46.568169,47.259907,1340845,41.038464
"2013-11-25",47.347214,47.723305,47.340496,47.548691,890273,41.289238
"2013-11-26",47.528542,47.884487,47.461384,47.642712,1245102,41.370876
"2013-11-27",47.68301,47.965076,47.28677,47.864338,918117,41.563332
"2013-11-29",47.871056,47.918064,47.481529,47.494965,539018,41.242584
"2013-12-02",47.414371,47.669579,47.092007,47.300201,1149061,41.07346
"2013-12-03",46.991268,47.179314,46.574883,47.0047,1175417,40.816849
"2013-12-04",46.709202,47.199463,46.286098,46.863667,815228,40.694378
"2013-12-05",46.762928,47.098724,46.554733,46.843517,893102,40.676884
"2013-12-06",47.541973,47.790462,47.186031,47.649429,1124195,41.376713
"2013-12-09",47.555405,47.998657,47.414371,47.844193,954300,41.545834
"2013-12-10",47.595703,48.55608,47.468098,48.112827,1343674,41.779102
"2013-12-11",48.085964,48.240429,47.092007,47.179314,1420208,40.968472
"2013-12-12",47.065144,47.273338,46.615177,46.991268,1533968,40.805187
"2013-12-13",47.179314,47.447952,46.816654,47.018131,1167823,40.828518
"2013-12-16",47.51511,48.206848,46.850235,48.085964,2174089,41.755783
"2013-12-17",48.851578,49.341839,48.334454,48.912022,2106191,42.473091
"2013-12-18",49.079918,50.463398,48.717258,50.429817,1622266,43.791073
"2013-12-19",50.295502,50.402954,49.858967,50.295502,1497487,43.674435
"2013-12-20",50.315647,50.980522,50.248489,50.638012,2239307,43.971859
"2013-12-23",51.081264,51.21558,50.550705,50.98724,1984539,44.27512
"2013-12-24",51.121559,51.544662,51.061115,51.410343,560906,44.642529
"2013-12-26",51.356613,52.108799,51.249161,51.97448,917820,45.132397
"2013-12-27",52.149094,52.364002,51.97448,52.095367,1040811,45.237366
"2013-12-30",52.095367,52.323708,51.84016,51.97448,755370,45.132397
"2013-12-31",52.175957,52.31699,51.779716,52.162525,1049001,45.295689
"2014-01-02",51.947617,52.175957,51.323036,51.625252,1583552,44.829132
"2014-01-03",51.631969,52.095367,51.423775,51.464069,1399660,44.689175
"2014-01-06",51.739422,51.86031,51.114841,51.141705,2022658,44.409248
"2014-01-07",51.370049,51.947617,51.269306,51.69241,1299748,44.887447
"2014-01-08",51.578239,52.048355,51.370049,51.887173,1413508,45.056587
"2014-01-09",52.00806,52.296844,51.779716,51.920753,1340845,45.085747
"2014-01-10",52.048355,52.135662,51.584957,51.72599,1353352,44.916618
"2014-01-13",51.457355,51.591671,50.322365,50.423103,2811232,43.785259
"2014-01-14",50.570854,51.034252,50.208195,50.906651,2227395,44.205132
"2014-01-15",51.087978,51.84016,51.014103,51.84016,1686144,45.015751
"2014-01-16",51.678978,52.00806,51.551376,51.833447,1347694,45.00993
"2014-01-17",51.826729,52.283413,51.121559,52.115513,3398494,45.25486
"2014-01-21",52.350571,52.505035,51.652115,52.216251,2285317,45.342335
"2014-01-22",52.411015,52.431164,51.712559,51.967766,1368093,45.272133
"2014-01-23",51.658833,51.799866,50.671593,50.846207,1919172,44.295078
"2014-01-24",50.51041,50.62458,48.374748,48.50235,3818987,42.253204
"2014-01-27",48.858295,49.032909,47.877769,48.361317,2614833,42.130348
"2014-01-28",52.236401,52.236401,49.079918,50.235058,4057078,43.76268
"2014-01-29",50.22834,50.852921,49.429146,49.684353,3517911,43.282925
"2014-01-30",50.147751,50.288784,49.630627,50.194763,1744661,43.727566
"2014-01-31",49.939556,50.335796,49.026192,49.919411,1868844,43.487682
"2014-02-03",49.919411,50.308933,47.998657,48.065815,4305295,41.872921
"2014-02-04",48.394897,49.65749,47.91135,49.597046,3033986,43.206863
"2014-02-05",49.409,50.376091,49.29483,50.241772,3262846,43.76852
"2014-02-06",50.11417,50.530556,49.805237,50.329079,1856039,43.844578
"2014-02-07",50.537273,51.316319,50.39624,51.289455,2249283,44.68121
"2014-02-10",51.289455,51.504364,50.886501,51.410343,1980966,44.78653
"2014-02-11",51.289455,52.155807,51.289455,51.920753,2641784,45.231186
"2014-02-12",51.95433,52.545334,51.940899,52.162525,1466367,45.441795
"2014-02-13",51.759571,52.343857,51.323036,52.337139,1502997,45.593918
"2014-02-14",52.283413,52.693085,51.961048,52.639355,1382834,45.857201
"2014-02-18",52.975151,53.10947,52.491604,53.089321,1321190,46.249191
"2014-02-19",52.981869,53.210209,52.196106,52.269981,1808986,45.535416
"2014-02-20",52.404297,53.22364,52.323708,53.049026,2058245,46.214085
"2014-02-21",53.203491,53.693752,52.8274,53.169914,1867951,46.319397
"2014-02-24",53.257221,53.720619,53.183346,53.404968,1526821,46.524166
"2014-02-25",53.445267,54.09671,53.30423,53.848221,3821667,46.910305
"2014-02-26",53.922096,54.271324,53.572868,53.989254,1787247,47.033165
"2014-02-27",53.975822,54.452652,53.801208,54.358631,1369582,47.354961
"2014-02-28",54.492947,54.660847,53.955673,54.271324,1296472,47.278904
"2014-03-03",53.794495,54.170586,53.431831,53.915379,1173183,46.968807
"2014-03-04",54.640697,55.151108,54.57354,55.016788,1310916,47.928314
"2014-03-05",55.010075,55.19812,54.701141,55.010075,1490489,47.922462
"2014-03-06",54.949631,55.601074,54.949631,55.554062,1507017,48.396366
"2014-03-07",55.762257,55.990597,55.339153,55.614506,1525332,48.449024
"2014-03-10",55.466755,55.56078,54.996643,55.325722,896527,48.197441
"2014-03-11",55.31229,55.587643,54.378777,54.633984,2204018,47.594826
"2014-03-12",54.217594,54.23103,53.371391,53.888515,2537256,46.9454
"2014-03-13",54.069847,54.197449,52.424446,52.766956,3204924,45.968369
"2014-03-14",52.773674,52.955002,51.961048,52.001343,2865581,45.301388
"2014-03-17",52.531902,53.317661,52.491604,53.10947,2114827,46.266735
"2014-03-18",53.290798,53.539288,53.089321,53.364674,1218449,46.489059
"2014-03-19",53.391537,53.5863,52.451309,52.793819,1138787,45.991756
"2014-03-20",52.612492,53.082607,52.350571,53.069176,1352012,46.23164
"2014-03-21",53.552719,53.720619,52.437878,52.552048,3263739,45.781139
"2014-03-24",52.867695,53.284084,52.142376,52.545334,1253291,45.77528
"2014-03-25",52.881126,53.324379,52.31699,52.807255,1380452,46.003468
"2014-03-26",53.10947,53.364674,51.853592,51.873741,1312256,45.190228
"2014-03-27",51.887173,51.97448,51.087978,51.390194,1541115,44.768982
"2014-03-28",51.477501,52.303558,51.396912,52.155807,1408743,45.435947
"2014-03-31",52.572197,53.317661,52.444595,53.284084,1536648,46.418854
"2014-04-01",53.297516,54.204163,53.297516,53.888515,1495254,46.9454
"2014-04-02",53.989254,54.425789,53.935528,54.09671,1319701,47.126774
"2014-04-03",54.177299,54.311619,53.552719,53.727333,1313000,46.805
"2014-04-04",54.284756,54.284756,52.37072,52.538616,1422888,45.769444
"2014-04-07",52.249832,52.310276,51.141705,51.524513,1718008,44.885998
"2014-04-08",51.658833,52.719948,51.524513,52.686367,2072241,45.898151
"2014-04-09",52.847549,53.841503,52.545334,53.794495,1830428,46.863506
"2014-04-10",53.767628,53.807926,52.444595,52.471458,2409500,45.71093
"2014-04-11",52.162525,52.672935,51.598389,51.74614,1773697,45.079067
"2014-04-14",52.20282,52.538616,51.732708,51.994629,1642963,45.295536
"2014-04-15",52.20282,52.478172,51.181999,52.20282,1186882,45.476902
"2014-04-16",52.807255,53.727333,52.451309,53.720619,1150699,46.799156
"2014-04-17",53.955673,53.955673,53.425117,53.425117,2185554,46.54171
"2014-04-21",53.458698,54.110142,53.297516,54.049698,1803179,47.085823
"2014-04-22",52.384151,52.491604,50,50.335796,7981338,43.850422
"2014-04-23",49.167225,51.047684,49.147079,50.490261,3886588,44.132195
"2014-04-24",50.785763,50.785763,50.033581,50.261921,2979489,43.932617
"2014-04-25",50.127602,50.362659,49.496307,49.583614,2148925,43.339729
"2014-04-28",49.758228,49.845535,48.327736,49.100067,3694507,42.917065
"2014-04-29",49.301544,49.630627,48.858295,49.429146,2686901,43.2047
"2014-04-30",49.388851,50.047012,49.140362,49.892544,2134779,43.609756
"2014-05-01",49.892544,50.047012,49.48959,49.838818,1489745,43.562794
"2014-05-02",50.033581,50.617863,49.879112,50.167896,1917236,43.85043
"2014-05-05",49.879112,50.39624,49.630627,50.315647,1768634,43.97958
"2014-05-06",50.174614,50.490261,49.845535,50.275352,1809731,43.944363
"2014-05-07",50.34251,50.62458,50.026863,50.463398,2501073,44.108719
"2014-05-08",50.255203,51.000671,50.248489,50.752182,1729622,44.361141
"2014-05-09",50.611149,50.70517,49.926125,50.349228,1857230,44.008923
"2014-05-12",50.597717,51.349899,50.597717,51.323036,2144160,44.860111
"2014-05-13",51.450638,51.658833,51.114841,51.282742,1300642,44.824894
"2014-05-14",51.094692,51.282742,50.449966,50.517124,947897,44.155678
"2014-05-15",50.22834,50.28207,49.046341,49.764942,2756437,43.498207
"2014-05-16",49.388851,49.738079,48.885159,49.267963,2598752,43.063808
"2014-05-19",49.173943,50.080589,48.952316,49.939556,1267288,43.650845
"2014-05-20",49.939556,50.013432,48.858295,49.039623,1345907,42.864239
"2014-05-21",49.106785,49.711216,49.086636,49.550034,1390726,43.310368
"2014-05-22",49.731361,50.107456,49.597046,49.764942,1000906,43.498207
"2014-05-23",49.919411,50.235058,49.778374,50.181332,890869,43.862164
"2014-05-27",50.51041,50.993958,50.436535,50.463398,1668425,44.108719
"2014-05-28",50.577568,50.906651,50.067158,50.107456,1224405,43.7976
"2014-05-29",50.161182,50.288784,49.650772,49.966419,1440608,43.674328
"2014-05-30",49.912693,50.167896,49.509739,50.127602,2283530,43.815205
"2014-06-02",50.22834,50.39624,49.65749,50.34251,1001353,44.003059
"2014-06-03",50.194763,50.322365,49.684353,49.892544,981549,43.609756
"2014-06-04",49.811954,50.255203,49.785091,50.060444,1403383,43.756504
"2014-06-05",50.315647,51.370049,50,51.161854,1618692,44.719219
"2014-06-06",51.262592,52.00806,51.262592,51.981194,919755,45.435379
"2014-06-09",51.867023,53.19006,51.853592,52.719948,1475897,46.081108
"2014-06-10",52.545334,52.672935,52.323708,52.424446,1000459,45.822819
"2014-06-11",52.169243,52.310276,51.873741,51.994629,1153528,45.447121
"2014-06-12",51.967766,52.128944,50.47683,50.604431,1884776,44.231987
"2014-06-13",50.617863,50.7589,50.302216,50.490261,1165887,44.132195
"2014-06-16",50.436535,50.98724,50.329079,50.691738,1787098,44.308308
"2014-06-17",50.470116,50.879784,50.402954,50.678307,1933467,44.296566
"2014-06-18",50.7589,50.832775,49.892544,50.302216,1416486,43.967831
"2014-06-19",50.329079,50.329079,49.845535,50.147751,2453425,43.832817
"2014-06-20",50.248489,50.765614,50.120888,50.617863,2383145,44.243748
"2014-06-23",50.617863,50.779045,50.523842,50.651443,1002395,44.273083
"2014-06-24",50.785763,50.839489,50.302216,50.329079,1551985,43.991322
"2014-06-25",50.188046,50.28207,49.610477,49.791805,2052438,43.52169
"2014-06-26",49.644054,49.778374,49.032909,49.140362,1926022,42.952293
"2014-06-27",48.838146,49.12693,48.603088,48.865009,3010609,42.711613
"2014-06-30",48.78442,49.267963,48.30759,48.435192,3155191,42.335915
"2014-07-01",48.737408,48.871727,48.294155,48.690395,2174536,42.558987
"2014-07-02",48.542645,48.78442,48.25386,48.287441,2088620,42.206768
"2014-07-03",48.582943,48.844864,48.408329,48.488918,1141467,42.382874
"2014-07-07",48.30759,48.341167,47.62928,47.716587,2445087,41.707802
"2014-07-08",47.68301,47.716587,47.018131,47.1726,2485290,41.232327
"2014-07-09",47.353928,47.756886,47.239758,47.662861,3261506,41.660839
"2014-07-10",47.071861,47.541973,46.783077,47.333782,1766699,41.373211
"2014-07-11",47.468098,47.68301,47.018131,47.575554,1866313,41.584534
"2014-07-14",48.018806,48.656818,47.904633,48.515781,3990967,42.406357
"2014-07-15",48.354599,48.791134,48.052383,48.690395,3283096,42.558987
