"dates","BLK.Open","BLK.High","BLK.Low","BLK.Close","BLK.Volume","BLK.Adjusted"
"2013-02-20",243.539993,243.979996,239,239.119995,741200,194.01326
"2013-02-21",238.160004,238.5,235.300003,236.220001,955000,191.66037
"2013-02-22",238,240.880005,238,240.869995,836700,195.433197
"2013-02-25",242.699997,243.660004,236.5,236.5,793600,191.887573
"2013-02-26",238.089996,239.210007,234.339996,236.149994,876800,191.603561
"2013-02-27",236.029999,241.630005,235.050003,241.070007,520400,195.595505
"2013-02-28",240.940002,242.110001,239.559998,239.75,565500,194.52449
"2013-03-01",238.169998,238.169998,233.800003,236.830002,836200,192.155304
"2013-03-04",236.229996,241.380005,236,241.270004,688600,195.757751
"2013-03-05",242.240005,244.610001,238.289993,244.389999,1033400,199.679611
"2013-03-06",245.770004,250,245.770004,249.570007,1117800,203.911972
"2013-03-07",250.449997,251.699997,248.279999,248.470001,769500,203.013184
"2013-03-08",250.100006,251.020004,247.440002,248.270004,582000,202.849792
"2013-03-11",248.270004,248.440002,246.279999,247.869995,565300,202.522949
"2013-03-12",248.080002,250.289993,247.710007,249.440002,1014500,203.80571
"2013-03-13",250.339996,254,249.5,253.699997,776800,207.286407
"2013-03-14",254.889999,257.769989,254.110001,256.040009,967100,209.198303
"2013-03-15",255.070007,256.799988,254.259995,256.73999,981400,209.770233
"2013-03-18",254.110001,256.529999,253.429993,255.25,449300,208.552826
"2013-03-19",255.080002,256.359985,250.690002,253.179993,565300,206.861511
"2013-03-20",255.25,259.570007,255.25,258.700012,755000,211.371628
"2013-03-21",256.279999,259.190002,252.809998,253,1039600,206.714432
"2013-03-22",253.520004,254.520004,252.119995,253.130005,692800,206.820679
"2013-03-25",255,257.329987,251.440002,251.820007,853300,205.75029
"2013-03-26",252.800003,258.679993,252.039993,258.410004,635900,211.134689
"2013-03-27",257.200012,257.600006,254.880005,256.570007,349900,209.631332
"2013-03-28",257.359985,258.649994,255.259995,256.880005,547100,209.884598
"2013-04-01",256.5,256.850006,252.470001,252.960007,389600,206.681793
"2013-04-02",253.410004,257.880005,253.210007,257.440002,644200,210.342163
"2013-04-03",257.829987,258,247.339996,248.229996,882500,202.817078
"2013-04-04",248.220001,251.149994,247.600006,251.110001,806900,205.170197
"2013-04-05",247.229996,248,241.039993,245.789993,1332600,200.823502
"2013-04-08",245.470001,249.410004,244.100006,249.380005,470200,203.756744
"2013-04-09",251.910004,255.559998,249.720001,254.039993,760100,207.564117
"2013-04-10",255.429993,260.779999,254.960007,260.769989,657300,213.062943
"2013-04-11",261.350006,265.570007,261.350006,264.140015,735800,215.816452
"2013-04-12",262.950012,264.980011,262.100006,263.130005,421900,214.991226
"2013-04-15",260,262.459991,253.779999,253.860001,939700,207.417068
"2013-04-16",257.769989,257.899994,251.479996,257.220001,1039800,210.16243
"2013-04-17",254.550003,255.429993,249.020004,251.029999,864600,205.104874
"2013-04-18",251.009995,251.179993,243.580002,245.300003,1012500,200.423096
"2013-04-19",246.460007,250.460007,246.119995,250.160004,737100,204.394028
"2013-04-22",251.240005,251.580002,247.380005,250.509995,605600,204.679977
"2013-04-23",252.5,259.970001,251.940002,259.480011,985700,212.008942
"2013-04-24",259.940002,260.730011,257.670013,258.670013,574200,211.347122
"2013-04-25",259.869995,264.329987,259.26001,263.570007,755900,215.350708
"2013-04-26",262.609985,264.619995,262.200012,263.769989,481200,215.514069
"2013-04-29",264.160004,268.73999,263.320007,268.209991,608200,219.1418
"2013-04-30",268.459991,269.809998,265.779999,266.5,950400,217.744659
"2013-05-01",265.380005,266.5,260.690002,260.940002,793100,213.201813
"2013-05-02",261.690002,263.410004,260.980011,262.350006,670800,214.353882
"2013-05-03",265.679993,271.600006,265.140015,271.339996,835400,221.699203
"2013-05-06",271.549988,275.209991,270.23999,274.350006,659400,224.158524
"2013-05-07",274.540009,275.820007,272.410004,275.549988,431800,225.138992
"2013-05-08",275.350006,277.369995,268.029999,277.25,495600,226.528
"2013-05-09",274.730011,278.820007,272.429993,275.799988,891700,225.343262
"2013-05-10",276.23999,277.459991,275.209991,276.670013,555900,226.054138
"2013-05-13",275.76001,281,275.420013,279.390015,465800,228.276535
"2013-05-14",280,284.980011,280,284.450012,573200,232.410736
"2013-05-15",283.980011,289.410004,283,289.290009,695400,236.365295
"2013-05-16",288.440002,290.829987,284.76001,285.410004,607700,233.195129
"2013-05-17",287.100006,291.209991,286.700012,290.950012,567100,237.721603
"2013-05-20",289.100006,291.829987,287.059998,289.25,552000,236.332657
"2013-05-21",290.600006,293.309998,288.940002,291.690002,737200,238.326218
"2013-05-22",291.660004,298.140015,282.910004,285.329987,1172100,233.129745
"2013-05-23",280.850006,283.690002,277.450012,282.799988,748300,231.062637
"2013-05-24",279.880005,283.540009,279.799988,283.350006,417500,231.511948
"2013-05-28",285.420013,292.290009,285.140015,288.320007,564200,235.572723
"2013-05-29",286.309998,288.859985,282.769989,283.640015,749600,231.749008
"2013-05-30",282.5,286.679993,281.299988,284.980011,781900,232.843811
"2013-05-31",283.709991,285.98999,279.140015,279.200012,812600,228.121231
"2013-06-03",279.940002,279.950012,273.029999,278.329987,774700,227.410355
"2013-06-04",278.730011,281.579987,274.690002,276.279999,719000,225.735474
"2013-06-05",275.899994,277.779999,263.109985,266.970001,1305900,218.128647
"2013-06-06",265.390015,269.230011,260.519989,268.98999,1409400,221.170914
"2013-06-07",272.98999,280.690002,269.769989,280.230011,899200,230.412781
"2013-06-10",279.049988,282.910004,276.410004,281.339996,695300,231.325394
"2013-06-11",279.390015,279.730011,275.170013,276.200012,644000,227.099213
"2013-06-12",278.369995,280,268.529999,269.040009,866600,221.212006
"2013-06-13",268.779999,272.700012,264.709991,272.429993,1162700,223.999329
"2013-06-14",272.359985,273.700012,268.049988,269.730011,761600,221.779404
"2013-06-17",272.559998,278.079987,271,275.98999,762700,226.926498
"2013-06-18",277.380005,279.329987,274.769989,276.48999,506500,227.337601
"2013-06-19",276.890015,278.209991,268.230011,268.459991,832100,220.735077
"2013-06-20",264.720001,265.920013,250.550003,252.009995,2373400,207.209442
"2013-06-21",258.51001,258.649994,241.990005,248.669998,2622500,204.463242
"2013-06-24",246.389999,248.300003,240.600006,245.630005,1564400,201.963699
"2013-06-25",249.610001,253.869995,247.649994,252.580002,1258400,207.678146
"2013-06-26",252.330002,259.399994,252.330002,258.040009,1028400,212.167526
"2013-06-27",257.350006,265.5,257.350006,264.059998,1042100,217.117294
"2013-06-28",263.880005,263.880005,256.230011,256.850006,1407100,211.189117
"2013-07-01",257.609985,261.600006,255.809998,256.109985,835800,210.580582
"2013-07-02",255.910004,259.399994,254.710007,256.820007,483300,211.164383
"2013-07-03",254.490005,257.220001,253,255.259995,248300,209.881714
"2013-07-05",257.820007,258.940002,253.380005,257.26001,596200,211.526184
"2013-07-08",259.980011,260.549988,255.869995,257.019989,844400,211.328827
"2013-07-09",259.399994,263.769989,255.240005,263.380005,939100,216.558182
"2013-07-10",265,266.320007,262.399994,264.709991,885000,217.651749
"2013-07-11",267.570007,272.029999,266.950012,269.890015,932200,221.910934
"2013-07-12",269.5,269.790009,265.730011,269.73999,675100,221.787521
"2013-07-15",270.170013,271.170013,269.019989,269.809998,463100,221.845078
"2013-07-16",270.059998,273.470001,265.5,268.350006,661300,220.644699
"2013-07-17",268.809998,272.290009,268.149994,272.290009,1074800,223.884262
"2013-07-18",273.619995,279.630005,272.299988,278.910004,1233700,229.327393
"2013-07-19",279.980011,280.720001,275.290009,280.720001,775200,230.815689
"2013-07-22",280.25,286,278.929993,286,769400,235.156982
"2013-07-23",286.019989,288.820007,284.779999,284.950012,706100,234.293655
"2013-07-24",285.170013,286.440002,282.549988,283.950012,856300,233.471436
"2013-07-25",282.209991,286.529999,281.25,284.980011,580400,234.318359
"2013-07-26",283.070007,286.399994,281.679993,286.380005,421300,235.469452
"2013-07-29",286.809998,286.809998,282.029999,283.119995,424000,232.78894
"2013-07-30",284.790009,285.290009,281.869995,282.440002,494500,232.229797
"2013-07-31",282.679993,285.809998,281.269989,281.959991,733900,231.835205
"2013-08-01",286,287,283.679993,285.269989,774500,234.556747
"2013-08-02",285.5,288.320007,284.350006,286.619995,610600,235.666718
"2013-08-05",284.970001,286.029999,283.429993,285.720001,334500,234.926819
"2013-08-06",285.200012,286.630005,282.920013,284.589996,335500,233.997604
"2013-08-07",283.140015,283.140015,278.149994,280.899994,478000,230.963638
"2013-08-08",283.329987,283.929993,278.390015,278.519989,501200,229.006729
"2013-08-09",278.859985,283.5,277.26001,280.570007,576200,230.692322
"2013-08-12",279.170013,280.299988,276.630005,278.209991,356500,228.751862
"2013-08-13",278.540009,280.660004,276.309998,279.809998,383000,230.067383
"2013-08-14",280,280.820007,277.290009,277.320007,3e+05,228.020096
"2013-08-15",274.440002,274.660004,267.570007,270.089996,593000,222.075378
"2013-08-16",269.079987,272.850006,268.01001,270.149994,622100,222.124725
"2013-08-19",269,270.910004,266.470001,266.73999,712200,219.320877
"2013-08-20",267.089996,267.670013,265.350006,266.929993,833100,219.477127
"2013-08-21",266.220001,268.170013,263.079987,264.01001,809900,217.076218
"2013-08-22",265.399994,268.829987,264.51001,268.059998,355500,220.406296
"2013-08-23",269.929993,270.25,266.410004,268.799988,443200,221.014725
"2013-08-26",268.959991,272.690002,267.630005,269.519989,988500,221.606644
"2013-08-27",265.470001,266.640015,258.890015,258.959991,625000,212.92395
"2013-08-28",258,262.809998,257.190002,259.440002,511400,213.318649
"2013-08-29",257.540009,262.600006,257.299988,260.540009,335600,215.619324
"2013-08-30",261.630005,262.890015,259.23999,260.320007,573700,215.437241
"2013-09-03",265,266.640015,260.880005,263.779999,517000,218.30069
"2013-09-04",263.5,267.359985,262.089996,266.100006,486500,220.220688
"2013-09-05",265.869995,266.880005,262.059998,262.769989,536200,217.464828
"2013-09-06",263.440002,264.51001,259.420013,261.230011,616500,216.190384
"2013-09-09",262.350006,263.140015,259.890015,263.049988,613600,217.696594
"2013-09-10",266,268.019989,265.130005,266.51001,604700,220.560028
"2013-09-11",264.380005,264.869995,261.01001,261.75,788900,216.620712
"2013-09-12",259.480011,263.850006,259.480011,262.26001,608700,217.042786
"2013-09-13",262.390015,264.799988,261.570007,264.630005,561000,219.004196
"2013-09-16",271,273.299988,269.01001,272.660004,1277600,225.649689
"2013-09-17",272.660004,273.299988,271.279999,272.98999,604300,225.922775
"2013-09-18",272.559998,281.559998,271.799988,279.410004,1183400,231.235947
"2013-09-19",280.839996,285.320007,280.019989,283.640015,895400,234.736542
"2013-09-20",283.700012,285.429993,278.029999,278.299988,947800,230.317291
"2013-09-23",278.779999,278.779999,272.959991,274.959991,629800,227.55307
"2013-09-24",274.890015,275.429993,272.100006,272.5,431000,225.517273
"2013-09-25",270.019989,271.790009,268.540009,270.23999,635900,223.646912
"2013-09-26",271.209991,273.25,270.570007,272.679993,314200,225.666229
"2013-09-27",269.850006,271.829987,268.309998,270.950012,507500,224.234543
"2013-09-30",265.660004,271.100006,265.660004,270.619995,538000,223.961441
"2013-10-01",270,270.679993,266.850006,270.089996,595600,223.522827
"2013-10-02",269.23999,271.209991,266.25,271.209991,589600,224.449692
"2013-10-03",269.619995,271.98999,266.5,269.929993,574800,223.390335
"2013-10-04",270.339996,272.25,269.369995,272.01001,336600,225.111755
"2013-10-07",268.820007,270.269989,267.040009,267.190002,392500,221.122803
"2013-10-08",268.149994,269.579987,262.679993,262.75,640400,217.448303
"2013-10-09",263.100006,269.279999,263.049988,266.799988,908600,220.799988
"2013-10-10",268.23999,277.73999,268.23999,277.25,577900,229.448364
"2013-10-11",277.269989,281.179993,275.910004,280.48999,459400,232.129623
"2013-10-14",279.390015,282.649994,277.5,282.269989,441400,233.602798
"2013-10-15",283.100006,284.880005,281.140015,282.269989,740100,233.602798
"2013-10-16",284.73999,293.519989,281.890015,290.470001,887300,240.388992
"2013-10-17",289.890015,299.089996,288.23999,298.51001,992400,247.042847
"2013-10-18",299.459991,302.440002,296.589996,301.660004,807800,249.649719
"2013-10-21",301.679993,303.649994,300.480011,301.540009,581800,249.5504
"2013-10-22",304.350006,307.600006,302.380005,306.220001,686500,253.423492
"2013-10-23",304.720001,304.899994,300.119995,303.029999,770100,250.783524
"2013-10-24",304.730011,308.420013,303.23999,306.950012,610000,254.027573
"2013-10-25",306.950012,308.480011,305.380005,307.609985,123500,254.573792
"2013-10-28",308,310.25,305.940002,308.440002,507100,255.260681
"2013-10-29",308.76001,309.839996,307.440002,309.26001,423700,255.939407
"2013-10-30",309.059998,311.320007,305.649994,306.179993,612100,253.390381
"2013-10-31",306.369995,309.179993,300.720001,300.809998,882200,248.946167
"2013-11-01",300.920013,304.170013,300.149994,303.649994,494400,251.296509
"2013-11-04",303.730011,304.679993,303.01001,303.480011,431000,251.155899
"2013-11-05",303.76001,304.26001,300.48999,301.850006,431200,249.806961
"2013-11-06",306,307.019989,303.109985,305.01001,477300,252.422211
"2013-11-07",308.48999,308.48999,296.540009,296.679993,480900,245.52832
"2013-11-08",297.049988,302.100006,297,301.589996,863200,249.591705
"2013-11-11",300.730011,303.690002,299.75,302.190002,423500,250.088287
"2013-11-12",300.600006,302.369995,296.440002,297.209991,463900,245.966919
"2013-11-13",295.160004,298.859985,294.369995,298.679993,639500,247.183456
"2013-11-14",298.429993,302.850006,297.880005,302.600006,639600,250.427536
"2013-11-15",302.5,305.570007,301.769989,303.190002,494700,250.915878
"2013-11-18",305.75,306.609985,302.98999,303.940002,555700,251.53656
"2013-11-19",304.23999,306.01001,301.609985,302.399994,341600,250.262131
"2013-11-20",302.75,305.23999,297.380005,299.029999,490300,247.473145
"2013-11-21",299.279999,303.880005,297.809998,303.429993,400400,251.114517
"2013-11-22",303.970001,303.980011,300.920013,303.76001,615100,251.387695
"2013-11-25",304.529999,305,301.209991,301.619995,304200,249.616608
"2013-11-26",299.079987,305.73999,299.079987,303.440002,674700,251.122711
"2013-11-27",304.160004,307.859985,303.579987,307.600006,421500,254.565521
"2013-11-29",309.850006,309.850006,302.410004,302.75,231700,251.927582
"2013-12-02",302.5,309.209991,302.5,305,489300,253.799988
"2013-12-03",302.809998,304.549988,296.399994,298.410004,650300,248.316254
"2013-12-04",297.029999,300.470001,292.019989,297.459991,466500,247.525711
"2013-12-05",295.660004,296.649994,293.429993,295.549988,544500,245.93634
"2013-12-06",299.579987,302.079987,299.200012,301.829987,496000,251.162125
"2013-12-09",302.649994,304.929993,300.459991,302.709991,375900,251.894394
"2013-12-10",300.299988,302.619995,298.549988,299.399994,483700,249.140015
"2013-12-11",299.679993,300.779999,292.049988,292.320007,669900,243.248611
"2013-12-12",292.299988,295.359985,291.670013,291.769989,717300,242.790833
"2013-12-13",293.350006,299.059998,293.350006,297.799988,612300,247.808624
"2013-12-16",298,304.950012,297.48999,304.76001,934300,253.600266
"2013-12-17",304.51001,305.809998,302.130005,302.630005,809400,251.827866
"2013-12-18",301.790009,309.859985,297.880005,309.690002,960400,257.702698
"2013-12-19",309.640015,309.980011,306.119995,308.390015,701700,256.620911
"2013-12-20",309.450012,317.149994,308.399994,314.339996,1260700,261.572083
"2013-12-23",318.559998,318.559998,314.380005,315.420013,460800,262.470795
"2013-12-24",315.26001,316.790009,313.959991,316.200012,188100,263.119873
"2013-12-26",323,323,313.049988,315.390015,340500,262.44577
"2013-12-27",316,318.98999,314.209991,316.380005,284300,263.269684
"2013-12-30",316.290009,316.98999,313.839996,316.079987,339000,263.019958
"2013-12-31",317.420013,318.76001,314.970001,316.470001,325600,263.344482
"2014-01-02",315.380005,315.380005,310.470001,312.799988,396500,260.290527
"2014-01-03",311.950012,315.98999,310.420013,314.170013,442900,261.430695
"2014-01-06",316.279999,317.649994,312.380005,314.070007,502400,261.347473
"2014-01-07",314.119995,319.630005,314.119995,316.959991,422700,263.752319
"2014-01-08",317.679993,319.339996,315.049988,316.859985,689100,263.669067
"2014-01-09",317.320007,318.920013,314.01001,316.079987,472600,263.019958
"2014-01-10",315.73999,319,311.369995,314.940002,517500,262.071381
"2014-01-13",313.51001,315.779999,305.880005,306.470001,789400,255.023224
"2014-01-14",308,311.209991,306.369995,310.519989,608400,258.393341
"2014-01-15",311.429993,313.429993,309.079987,312.75,1043600,260.248932
"2014-01-16",324.309998,326,313.480011,317.779999,1526000,264.434631
"2014-01-17",319.850006,322.589996,315.519989,316.720001,1024100,263.552551
"2014-01-21",318.799988,320.299988,317,318.769989,669200,265.258392
"2014-01-22",319.98999,324.73999,318.720001,323.890015,1001400,269.519043
"2014-01-23",320.529999,322.26001,315.329987,315.570007,1136500,262.595612
"2014-01-24",313.720001,313.720001,302.899994,303.109985,1046400,252.227249
"2014-01-27",306.609985,307.630005,299.200012,299.950012,1133700,249.597733
"2014-01-28",301,304.200012,299.730011,303.690002,1063700,252.709915
"2014-01-29",301.839996,302.959991,298.23999,299.209991,747200,248.981903
"2014-01-30",301.429993,307.109985,301.429993,305.440002,689200,254.166168
"2014-01-31",301,304.929993,296,300.470001,920100,250.030472
"2014-02-03",297.049988,298.73999,284.779999,286.390015,1583700,238.314026
"2014-02-04",286.769989,292.559998,286.279999,289.75,918300,241.109985
"2014-02-05",290.850006,294.380005,286.040009,289.269989,917900,240.710526
"2014-02-06",291.309998,295.640015,290.399994,294.869995,858300,245.370529
"2014-02-07",297,300,295.100006,299.869995,864900,249.531097
"2014-02-10",297.820007,302.040009,296.73999,301.029999,734700,250.496384
"2014-02-11",301,306.5,300.01001,305.149994,763800,253.924713
"2014-02-12",304.809998,307.48999,302.179993,303.51001,659700,252.560135
"2014-02-13",298.98999,305.76001,296.130005,304.540009,550500,253.417236
"2014-02-14",304.480011,306.589996,302.730011,303.029999,664300,252.160706
"2014-02-18",303.309998,306.76001,303,305.959991,513800,254.598801
"2014-02-19",303.269989,307.940002,300.130005,300.48999,592500,250.047058
"2014-02-20",300.390015,301.950012,297.5,300.519989,606400,250.072052
"2014-02-21",300.600006,302.290009,298.799988,299,567600,248.807205
"2014-02-24",298.950012,304.549988,298.940002,302.589996,635100,251.794479
"2014-02-25",302.109985,303.799988,299.549988,300.200012,716100,249.805725
"2014-02-26",300.290009,301.459991,295.880005,297.630005,681100,247.667175
"2014-02-27",297.730011,306.630005,297.679993,305.809998,792500,254.474014
"2014-02-28",305.769989,308.899994,303.399994,304.839996,887400,253.666824
"2014-03-03",300.76001,301.609985,297.799988,300.350006,683400,249.930542
"2014-03-04",304.25,308.839996,304.01001,307.220001,732900,255.647308
"2014-03-05",305.73999,307.899994,305,307.079987,540400,257.14621
"2014-03-06",308.799988,312.209991,307.279999,311.109985,737400,260.520935
"2014-03-07",314.23999,314.23999,309.48999,310.790009,760300,260.25293
"2014-03-10",310.670013,310.98999,306.630005,308.470001,809800,258.310272
"2014-03-11",309.140015,310.959991,307.609985,308.790009,845800,258.578217
"2014-03-12",306.070007,308.899994,304.529999,308.880005,555100,258.653595
"2014-03-13",310.440002,311.25,298.670013,299.25,1027800,250.589478
"2014-03-14",298.769989,301.089996,295.709991,295.709991,718100,247.625122
"2014-03-17",298.019989,302.109985,297.619995,298.709991,746400,250.137268
"2014-03-18",300.109985,301.75,299.160004,301.079987,410000,252.121918
"2014-03-19",301.320007,301.600006,295.950012,298.399994,668400,249.877716
"2014-03-20",296.980011,302.5,296.670013,300.98999,646000,252.046555
"2014-03-21",302.679993,304.200012,299.089996,301.859985,1333100,252.77504
"2014-03-24",301.809998,303.920013,298.609985,302.579987,882900,253.377945
"2014-03-25",304.339996,307.820007,301.559998,307.600006,907700,257.581757
"2014-03-26",311.579987,313.359985,308.339996,309.25,963100,258.963379
"2014-03-27",309.5,310.73999,305.549988,306.5,665200,256.660553
"2014-03-28",309.399994,313.920013,308.410004,310.890015,701500,260.33667
"2014-03-31",314.459991,315.709991,312.790009,314.480011,652100,263.342957
"2014-04-01",316.119995,317.149994,312.809998,316.890015,758300,265.361084
"2014-04-02",317.01001,321.459991,315.440002,318.549988,586400,266.751099
"2014-04-03",319.609985,319.609985,313.450012,314.640015,554500,263.476929
"2014-04-04",319.549988,320.019989,308.23999,308.920013,875800,258.687073
"2014-04-07",309.720001,310.529999,303.160004,303.890015,833300,254.475021
"2014-04-08",303.570007,305.089996,300.040009,302.399994,831200,253.227219
"2014-04-09",303.470001,308.850006,302.700012,308.320007,569900,258.184601
"2014-04-10",309.100006,309.130005,295.950012,295.950012,875600,247.826065
"2014-04-11",295.75,297.579987,292.200012,293.709991,929600,245.950348
"2014-04-14",298.209991,298.98999,294.899994,298.470001,729100,249.93631
"2014-04-15",299.869995,301.75,295,300.709991,633500,251.812042
"2014-04-16",301.75,310.649994,301.75,310.149994,1089800,259.716949
"2014-04-17",312.950012,313.209991,300.75,308.380005,1011700,258.234772
"2014-04-21",308.130005,308.320007,305.190002,305.880005,651400,256.141327
"2014-04-22",306.25,310.26001,305.019989,308.269989,581900,258.1427
"2014-04-23",308.01001,309.929993,305.920013,307.600006,485100,257.581757
"2014-04-24",305.579987,307.589996,302.790009,303.619995,545100,254.248886
"2014-04-25",302.98999,303.589996,299.179993,300.450012,394100,251.594406
"2014-04-28",302.019989,303.619995,295.369995,298.5,807600,249.961472
"2014-04-29",301.480011,302.579987,299.809998,300.5,492300,251.636185
"2014-04-30",299.130005,302.140015,298,301,423000,252.054962
"2014-05-01",299.980011,302.769989,298.01001,301.049988,588700,252.09671
"2014-05-02",300.799988,304.25,298.76001,299,605300,250.380127
"2014-05-05",298.25,299.549988,295.279999,298.5,509600,249.961472
"2014-05-06",298.23999,299.26001,296.119995,296.309998,591400,248.127533
"2014-05-07",296.790009,299.549988,295.109985,299,611700,250.380127
"2014-05-08",298.399994,302.869995,298.399994,300.380005,581900,251.535675
"2014-05-09",300.23999,302.670013,298.619995,302.339996,524400,253.177002
"2014-05-12",297.420013,306.5,297.420013,304.579987,694200,255.052734
"2014-05-13",304.98999,307.359985,302.070007,302.959991,595000,253.696198
"2014-05-14",303.160004,304.059998,301.170013,301.799988,474900,252.724823
"2014-05-15",301.220001,301.75,295.149994,297.019989,662500,248.722031
"2014-05-16",300.799988,300.799988,294.660004,297.529999,544600,249.149155
"2014-05-19",297.179993,299.670013,296.200012,299,402100,250.380127
"2014-05-20",299,300.200012,295,296.429993,437400,248.227997
"2014-05-21",297.410004,301,297.410004,299.899994,450200,251.133789
"2014-05-22",299.130005,301.75,298.029999,300.570007,410600,251.694839
"2014-05-23",300.429993,301.209991,299.220001,300.690002,358100,251.795334
"2014-05-27",303.170013,305.899994,301.910004,304.630005,464000,255.094681
"2014-05-28",304.769989,305.809998,301.26001,301.470001,623000,252.448471
"2014-05-29",302.829987,305.230011,301.950012,304.820007,406400,255.253754
"2014-05-30",304.279999,305.98999,303.320007,304.899994,365100,255.320709
"2014-06-02",304.959991,306.640015,302.329987,306.029999,404200,256.266937
"2014-06-03",304.869995,310.339996,304.26001,308.609985,719300,258.42749
"2014-06-04",307.410004,311.100006,306.429993,310.75,558200,260.219452
"2014-06-05",309.549988,310.850006,306.459991,309.929993,566400,261.154755
"2014-06-06",311.73999,314.570007,310.589996,313.959991,457000,264.550415
"2014-06-09",312.959991,315.75,312.540009,314.570007,401500,265.064545
"2014-06-10",314.149994,315.75,312.130005,314.700012,392700,265.174103
"2014-06-11",312.829987,313.980011,309.809998,311.390015,408200,262.384979
"2014-06-12",311.540009,311.859985,307.23999,308.820007,519900,260.219513
"2014-06-13",309.640015,311,308.089996,309.450012,340700,260.750336
"2014-06-16",308.450012,309.98999,306.51001,309.380005,471700,260.691376
"2014-06-17",307.690002,312.190002,305.839996,312.049988,453200,262.941223
"2014-06-18",312.25,320.679993,310.450012,319.850006,935200,269.513672
"2014-06-19",320.079987,321.140015,316.279999,318.799988,700900,268.628906
"2014-06-20",319.579987,320.529999,316.76001,318.049988,670100,267.996948
"2014-06-23",317.160004,318.929993,316.209991,317.920013,466700,267.88736
"2014-06-24",316.98999,319.98999,315.160004,316.26001,584200,266.488586
"2014-06-25",315.390015,318.679993,314.059998,317,514600,267.112274
"2014-06-26",317.25,317.809998,312.540009,315.220001,605300,265.612305
"2014-06-27",315,317.670013,313.809998,317.089996,521300,267.188019
"2014-06-30",317.109985,320.640015,316.5,319.600006,503500,269.302979
"2014-07-01",321.700012,324.859985,320.350006,322.380005,494600,271.645508
"2014-07-02",322.700012,322.899994,319.859985,321.869995,540100,271.215759
"2014-07-03",320.98999,324.5,320.589996,323.600006,276500,272.673462
"2014-07-07",321.26001,322.76001,320.119995,321.179993,387200,270.63443
"2014-07-08",321.019989,321.179993,317.670013,318.309998,451300,268.215912
"2014-07-09",320.5,321.700012,318.920013,320.959991,345500,270.448975
"2014-07-10",316.480011,317.839996,314.019989,315.899994,538900,266.185181
"2014-07-11",316.100006,318.690002,314.5,317.809998,614800,267.794769
"2014-07-14",319.230011,323.809998,319.049988,323.26001,650700,272.386932
"2014-07-15",323.01001,326.200012,322.220001,323.73999,1063000,272.791473
"2014-07-16",327.040009,331.899994,322.540009,325.170013,883300,273.99646
"2014-07-17",322.98999,325.899994,317.309998,317.790009,761700,267.777893
"2014-07-18",318.109985,321.720001,317.660004,320.859985,672800,270.364685
"2014-07-21",318.070007,320.559998,317.459991,318.619995,558100,268.477203
"2014-07-22",319.149994,321.390015,318.640015,319.059998,520400,268.847992
"2014-07-23",319.880005,320,316.5,316.549988,688900,266.732941
"2014-07-24",318.279999,319.170013,316.440002,317.359985,395600,267.415466
"2014-07-25",315.670013,316.76001,313.619995,314.910004,508300,265.351074
"2014-07-28",314.899994,317.579987,313.25,316.429993,558900,266.631866
"2014-07-29",317.149994,319.25,314.390015,314.540009,454500,265.039276
"2014-07-30",316.170013,317.149994,312.630005,314.820007,504000,265.275238
"2014-07-31",311.75,311.98999,304.730011,304.730011,843500,256.773193
"2014-08-01",300.700012,308.079987,300,303.450012,770000,255.694611
"2014-08-04",306.48999,306.48999,303.290009,305.369995,881200,257.312439
"2014-08-05",304.130005,305.640015,300.369995,301.100006,755400,253.714355
"2014-08-06",299.790009,305.980011,299.339996,304.019989,668900,256.174805
"2014-08-07",305.51001,307.73999,301.519989,302.970001,431500,255.290085
"2014-08-08",304.440002,308.109985,302.609985,307.799988,395800,259.359955
"2014-08-11",309.200012,310.779999,308.119995,308.440002,355700,259.899261
"2014-08-12",307.690002,311.380005,307.609985,310.880005,554100,261.955292
"2014-08-13",312.929993,314.25,311.700012,313,383600,263.74173
"2014-08-14",313.320007,314.869995,312.899994,314.720001,334300,265.190948
"2014-08-15",316.459991,317.149994,312.25,315.109985,588400,265.519592
"2014-08-18",317.079987,319.859985,316.390015,319.730011,465200,269.412476
"2014-08-19",319.519989,321.850006,318.809998,321.549988,708900,270.946075
"2014-08-20",321.410004,324.959991,319.799988,324.720001,527400,273.617249
"2014-08-21",324.450012,326.399994,322.959991,326.290009,516000,274.940216
"2014-08-22",325.100006,327.690002,324.299988,326,457500,274.69574
"2014-08-25",327.630005,333.480011,327.470001,332.959991,706800,280.560333
"2014-08-26",334.109985,337.279999,333.149994,336.470001,696900,283.518097
"2014-08-27",336.549988,337.649994,332.019989,333.549988,553600,281.057617
"2014-08-28",330.649994,331.380005,328.079987,328.839996,555200,278.701477
"2014-08-29",330,330.809998,328.570007,330.529999,492500,280.133789
"2014-09-02",332.410004,332.660004,327.019989,328.820007,772500,278.68454
"2014-09-03",331.579987,332.730011,329.76001,331.209991,446200,280.710052
"2014-09-04",333.049988,334.950012,330.829987,331.730011,441100,281.150848
"2014-09-05",331,332.76001,328.230011,332.73999,395100,282.006866
"2014-09-08",331.959991,334.25,330.640015,332.410004,334100,281.727203
"2014-09-09",331.410004,332.100006,327.850006,328.440002,373100,278.362579
"2014-09-10",329.959991,331.339996,329.079987,329.859985,468800,279.565887
"2014-09-11",327.779999,329.5,326.809998,328.51001,505000,278.421814
