"dates","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"2013-01-18",170.66333,171.92334,169.023331,169.443329,1779000,169.443329
"2013-01-22",168.383331,173.729996,168.339996,172.830002,3005700,172.830002
"2013-01-23",188.536667,192.42334,187,189.020004,5270700,189.020004
"2013-01-24",189.396667,194.483337,189.33667,193.666672,2247600,193.666672
"2013-01-25",192.190002,193.600006,190.756668,192.606674,1494300,192.606674
"2013-01-28",191.666672,193.570007,190.856674,192.643326,998400,192.643326
"2013-01-29",192.643326,192.643326,190.25,191.476669,611400,191.476669
"2013-01-30",191.036667,192.016663,190,191,700500,191
"2013-01-31",190.833328,191.906662,190.436661,191.460007,778500,191.460007
"2013-02-01",192.383331,195.223328,192,194.556671,1221600,194.556671
"2013-02-04",192.793335,193.633331,190.706665,191.203339,924300,191.203339
"2013-02-05",191.833328,192.610001,190.213333,191.203339,712500,191.203339
"2013-02-06",190.733337,192.46666,189.419998,190.626663,574200,190.626663
"2013-02-07",190.063339,191.639999,187.813339,190.110001,544500,190.110001
"2013-02-08",190.67334,193.21666,190.183334,192.916672,509700,192.916672
"2013-02-11",192.119995,192.646667,189.46666,190.506668,771000,190.506668
"2013-02-12",191.136673,191.236664,189.509995,190.463333,423300,190.463333
"2013-02-13",190.21666,192.416672,190.123337,191.233337,337800,191.233337
"2013-02-14",189.740005,191.196671,189.023331,190.419998,582600,190.419998
"2013-02-15",190.003326,190.626663,189.309998,189.736664,734100,189.736664
"2013-02-19",189.050003,194.333328,188.843338,194.089996,886800,194.089996
"2013-02-20",192.003326,192.563339,184.166672,185.610001,2200200,185.610001
"2013-02-21",183.779999,187.896667,182.253326,187.083328,1627500,187.083328
"2013-02-22",191.300003,193.143326,190,191.350006,882000,191.350006
"2013-02-25",192.160004,192.986664,188.779999,188.779999,659700,188.779999
"2013-02-26",189.070007,191.059998,187.883331,189.58667,606300,189.58667
"2013-02-27",189.259995,192.926666,189.259995,191.17334,506100,191.17334
"2013-02-28",191.146667,192.286667,164.116669,169.963333,2747700,169.963333
"2013-03-01",184.333328,186,182.186661,184.46666,3417000,184.46666
"2013-03-04",183.67334,184.286667,176.75,180.440002,1890300,180.440002
"2013-03-05",177.756668,178.503326,171.333328,175.240005,3249900,175.240005
"2013-03-06",175.5,178.470001,172.363327,173.259995,1730400,173.259995
"2013-03-07",173.273331,174.323334,168.553329,171.059998,2238900,171.059998
"2013-03-08",171.406662,172.979996,169.119995,171.543335,1101900,171.543335
"2013-03-11",170.593338,174.583328,170.593338,172.253326,753900,172.253326
"2013-03-12",172.103333,172.779999,169.046661,170.973328,1072800,170.973328
"2013-03-13",170.746674,171.46666,169,169.776672,901200,169.776672
"2013-03-14",171.410004,172.479996,161.126663,163.296661,4704900,163.296661
"2013-03-15",161.986664,162.92334,151.726669,153.146667,7624500,153.146667
"2013-03-18",155.066666,162.330002,155.066666,161.839996,3534900,161.839996
"2013-03-19",161.656662,162.020004,157.089996,160.893326,2122500,160.893326
"2013-03-20",161.286667,165.626663,161,165.289993,2348400,165.289993
"2013-03-21",170,170.666672,162.113327,162.263336,2214300,162.263336
"2013-03-22",162.863327,164.309998,160.683334,163.130005,1678800,163.130005
"2013-03-25",163.33667,164.539993,161.369995,162.800003,1210200,162.800003
"2013-03-26",162.633331,165.860001,160.729996,165.75,2132100,165.75
"2013-03-27",165.096664,166.543335,163.056671,163.509995,1231800,163.509995
"2013-03-28",163.330002,164.979996,162.779999,163.729996,888900,163.729996
"2013-04-01",164.289993,164.666672,161.136673,161.526672,984300,161.526672
"2013-04-02",161.943329,165.243332,161.943329,163.600006,1087200,163.600006
"2013-04-03",164.666672,167.866669,163.646667,166.16333,1363200,166.16333
"2013-04-04",166.333328,168,163.33667,165.546661,1310400,165.546661
"2013-04-05",163.270004,164.330002,162.013336,163.323334,824700,163.323334
"2013-04-08",164.063339,167.199997,163.869995,164.666672,997200,164.666672
"2013-04-09",165.5,166.426666,163.596664,165.509995,852000,165.509995
"2013-04-10",165.676666,167.5,164.970001,166.276672,917400,166.276672
"2013-04-11",166.666672,171.303329,166.666672,170.856674,1037400,170.856674
"2013-04-12",170.676666,171.66333,168.706665,170.683334,1119600,170.683334
"2013-04-15",170.383331,171.910004,169.333328,169.996674,1177800,169.996674
"2013-04-16",170.616669,171.666672,168.476669,170.126663,973500,170.126663
"2013-04-17",168.546661,170.880005,167.186661,169.213333,1186500,169.213333
"2013-04-18",169,170.106674,162.856674,164.456665,2148300,164.456665
"2013-04-19",156.333328,161.740005,155.240005,161.583328,4584300,161.583328
"2013-04-22",161.506668,163.08667,156.666672,158.289993,1967700,158.289993
"2013-04-23",158.32666,160.66333,155.896667,157.023331,1508700,157.023331
"2013-04-24",156.416672,159.860001,156.416672,158.960007,808200,158.960007
"2013-04-25",159.53334,162.746674,158.743332,161.266663,947100,161.266663
"2013-04-26",160.843338,162.746674,159.67334,162.253326,1041600,162.253326
"2013-04-29",162.733337,163.75,160.149994,163.053329,958500,163.053329
"2013-04-30",162.793335,164.486664,162.53334,164.096664,632700,164.096664
"2013-05-01",163.863327,165.626663,163.009995,163.386673,485400,163.386673
"2013-05-02",163.286667,164.929993,163.003326,163.953339,534300,163.953339
"2013-05-03",165.813339,168.183334,165.116669,167.940002,957900,167.940002
"2013-05-06",167.666672,168.166672,167.039993,167.193329,587100,167.193329
"2013-05-07",167.183334,167.600006,163.143326,163.356674,843600,163.356674
"2013-05-08",163.100006,163.589996,160.21666,163.103333,1125600,163.103333
"2013-05-09",163.406662,170.596664,163.333328,168.600006,1187700,168.600006
"2013-05-10",164.333328,166.883331,162.970001,166.523331,2547900,166.523331
"2013-05-13",165.746674,166.906662,161.666672,161.896667,1327800,161.896667
"2013-05-14",161.933334,163.696671,161.833328,162.57666,661500,162.57666
"2013-05-15",163.029999,163.110001,161.199997,161.46666,518700,161.46666
"2013-05-16",160.699997,161.743332,158.059998,158.740005,867000,158.740005
"2013-05-17",159.860001,161.610001,159.666672,161.333328,1172700,161.333328
"2013-05-20",160.789993,162.429993,159.46666,159.806671,603600,159.806671
"2013-05-21",159.566666,163.083328,159.566666,161.960007,620700,161.960007
"2013-05-22",162.046661,163.149994,156.199997,156.766663,1282800,156.766663
"2013-05-23",155.436661,160.653336,155.036667,159.486664,1480200,159.486664
"2013-05-24",164,169.333328,163.570007,167.176666,2745000,167.176666
"2013-05-28",168.406662,169.330002,166.346664,167.213333,833400,167.213333
"2013-05-29",166,167.596664,164.523331,166.166672,515100,166.166672
"2013-05-30",166.33667,169.130005,165.33667,168.226669,810300,168.226669
"2013-05-31",167.71666,167.919998,165.843338,165.843338,811500,165.843338
"2013-06-03",166.453339,166.856674,165.003326,166.743332,673500,166.743332
"2013-06-04",166.396667,166.96666,165.419998,166.196671,606000,166.196671
"2013-06-05",166.179993,168.446671,165.949997,166.846664,748800,166.846664
"2013-06-06",167.289993,169.296661,166.453339,169.136673,617400,169.136673
"2013-06-07",169.476669,171.16333,169.136673,171.16333,834600,171.16333
"2013-06-10",170.279999,171.416672,169.800003,170.070007,402600,170.070007
"2013-06-11",168.843338,169.149994,166.380005,166.523331,521100,166.523331
"2013-06-12",167.059998,167.843338,164.690002,165.146667,445500,165.146667
"2013-06-13",164.233337,168.446671,163.963333,168.166672,589200,168.166672
"2013-06-14",168.166672,168.573334,165.990005,166.103333,632700,166.103333
"2013-06-17",167.743332,168.313339,166.013336,166.440002,795600,166.440002
"2013-06-18",167.666672,170.293335,166.809998,169.869995,1625400,169.869995
"2013-06-19",170.166672,172.023331,169.503326,170,843000,170
"2013-06-20",168.940002,169.726669,165.483337,165.83667,928200,165.83667
"2013-06-21",166.75,168.363327,166,167.626663,975600,167.626663
"2013-06-24",166.166672,169.550003,165.113327,168.056671,801000,168.056671
"2013-06-25",168.943329,169.46666,166.220001,167.233337,489600,167.233337
"2013-06-26",165.983337,170.179993,165.833328,167.96666,724200,167.96666
"2013-06-27",168.806671,169.203339,166.996674,167.396667,470100,167.396667
"2013-06-28",166.666672,169.646667,166.21666,168.710007,866400,168.710007
"2013-07-01",169.733337,169.733337,166.889999,167.183334,826200,167.183334
"2013-07-02",166.596664,169.07666,166.33667,167.063339,831300,167.063339
"2013-07-03",166.766663,167.926666,166.436661,166.573334,350100,166.573334
"2013-07-05",168.149994,168.873337,166.973328,168.003326,474000,168.003326
"2013-07-08",167.96666,168.553329,166.130005,166.693329,1196700,166.693329
"2013-07-09",142.666672,143.293335,135.563339,139.766663,16728900,139.766663
"2013-07-10",139.179993,142.796661,138.996674,140.893326,3573300,140.893326
"2013-07-11",141.416672,143.5,140.706665,143.333328,1802400,143.333328
"2013-07-12",143.206665,144.166672,141.050003,143.013336,1981500,143.013336
"2013-07-15",142.520004,142.800003,139.266663,142.259995,2699700,142.259995
"2013-07-16",142.166672,142.603333,139.453339,140.710007,1287600,140.710007
"2013-07-17",141,141.666672,137.690002,138.513336,2309400,138.513336
"2013-07-18",138.526672,141.800003,138.333328,140.490005,2298900,140.490005
"2013-07-19",122,131.056671,119.006668,130.889999,14020500,130.889999
"2013-07-22",131.110001,133.289993,130.726669,131.970001,2492400,131.970001
"2013-07-23",132.070007,132.990005,130.46666,131.539993,2011200,131.539993
"2013-07-24",131.199997,131.916672,127.373337,127.986664,2111700,127.986664
"2013-07-25",126.916664,127.98333,123.529999,125.110001,2820300,125.110001
"2013-07-26",124.666664,127.963333,123.103333,127.43,1485300,127.43
"2013-07-29",132.433334,133.666672,128.729996,130.333328,4228500,130.333328
"2013-07-30",130.486664,131.253326,128,128.606674,2773200,128.606674
"2013-07-31",128.943329,130.796661,128.026672,129.333328,2600400,129.333328
"2013-08-01",129.696671,131.929993,129.5,130.820007,1925700,130.820007
"2013-08-02",130.130005,131.386673,129.666672,131.21666,1470300,131.21666
"2013-08-05",130.603333,131.333328,129.729996,131.210007,756000,131.210007
"2013-08-06",131.16333,131.58667,130.756668,130.976669,1001100,130.976669
"2013-08-07",131.136673,131.240005,128.733337,129.979996,1105800,129.979996
"2013-08-08",130.25,131.653336,129.850006,131.539993,747300,131.539993
"2013-08-09",131.593338,131.910004,129.333328,130.623337,789900,130.623337
"2013-08-12",130.566666,131.320007,129.256668,129.526672,721800,129.526672
"2013-08-13",129.833328,130.166672,126.196671,128.53334,1317900,128.53334
"2013-08-14",128.803329,129.313339,127.809998,128.646667,619800,128.646667
"2013-08-15",127.873337,128.346664,126.976669,127.910004,759900,127.910004
"2013-08-16",127.676666,128.126663,125.769997,126.110001,1269300,126.110001
"2013-08-19",126.443336,128.993332,125.18,128.316666,1951800,128.316666
"2013-08-20",128.606674,130.58667,128.160004,128.483337,973500,128.483337
"2013-08-21",128.369995,129.566666,127.833336,128.96666,592800,128.96666
"2013-08-22",128.830002,130.266663,128.016663,130.046661,379200,130.046661
"2013-08-23",130.649994,130.649994,129.363327,130.029999,615000,130.029999
"2013-08-26",130.350006,131.333328,129.756668,130.563339,677400,130.563339
"2013-08-27",130.013336,130.013336,128.236664,128.740005,930600,128.740005
"2013-08-28",129.046661,130.226669,128.473328,129.146667,1385100,129.146667
"2013-08-29",128.539993,129.893326,127.779999,128.199997,739800,128.199997
"2013-08-30",128.003326,130.036667,127.309998,128.839996,856200,128.839996
"2013-09-03",129.396667,130.16333,128.176666,128.389999,903000,128.389999
"2013-09-04",127.779999,129.493332,127.779999,129.106674,1614600,129.106674
"2013-09-05",129.389999,129.58667,127.90667,128.146667,827400,128.146667
"2013-09-06",128.296661,128.866669,127,128.229996,954900,128.229996
"2013-09-09",128.110001,129.206665,127.936668,128.300003,1186200,128.300003
"2013-09-10",128.333328,129.046661,125.626663,125.65667,2152800,125.65667
"2013-09-11",125.919998,126.16333,124.779999,125.5,1686000,125.5
"2013-09-12",125.169998,126.223335,123.453331,124.226669,3061200,124.226669
"2013-09-13",124.489998,125.59333,123.559998,125,2146200,125
"2013-09-16",125.669998,126.566666,124.910004,125.023331,761700,125.023331
"2013-09-17",124.666664,124.93,124.33667,124.653336,2518200,124.653336
"2013-09-18",124.940002,125,123.436668,124.166664,1248000,124.166664
"2013-09-19",124.209999,125.166664,123.036667,123.326668,1416300,123.326668
"2013-09-20",123.809998,125.246666,122.82,124.896667,3207900,124.896667
"2013-09-23",124.436668,125.123337,123.34333,123.610001,840300,123.610001
"2013-09-24",123.543335,123.606667,121.150002,121.296669,1427400,121.296669
"2013-09-25",126.056664,126.66333,121.846664,122.436668,2007300,122.436668
"2013-09-26",122.556664,123.773331,121.666664,122.796669,1226100,122.796669
"2013-09-27",122.113335,123.800003,121.989998,122.486664,1218000,122.486664
"2013-09-30",122.116669,125.996666,121.43,125.423332,1761300,125.423332
"2013-10-01",125.150002,125.673332,123.523331,124.133331,1276200,124.133331
"2013-10-02",123.863335,125.150002,122.870003,123.199997,910800,123.199997
"2013-10-03",123.440002,123.48333,119.339996,120.313332,2487300,120.313332
"2013-10-04",120.306664,121.956665,120.09333,121.426666,1104300,121.426666
"2013-10-07",120.919998,127.436668,120.763336,126.996666,2308500,126.996666
"2013-10-08",127.096664,133.766663,126.986664,127.076668,3852900,127.076668
"2013-10-09",127.816666,130.543335,127.633331,129.720001,2253600,129.720001
"2013-10-10",130.793335,130.809998,128.136673,129.070007,1197000,129.070007
"2013-10-11",128.403336,130.729996,127.923332,130.059998,577500,130.059998
"2013-10-14",129.380005,135.149994,128.403336,133.893326,1455600,133.893326
"2013-10-15",133.720001,134.589996,129.893326,130.070007,1256100,130.070007
"2013-10-16",131.016663,134.486664,130.953339,133.776672,1260600,133.776672
"2013-10-17",133.666672,136.296661,131.746674,133.043335,3098700,133.043335
"2013-10-18",123.40667,128.5,123.330002,125.506668,6370200,125.506668
"2013-10-21",125.523331,125.523331,122,124.006668,2631600,124.006668
"2013-10-22",123.803329,124.626663,122.486664,122.76667,1682100,122.76667
"2013-10-23",122.263336,125.626663,121.856667,124.993332,1487700,124.993332
"2013-10-24",125.753334,126.256668,122,123.43,974400,123.43
"2013-10-25",123.296669,123.736664,121.693336,123.043335,1167600,123.043335
"2013-10-28",123.333336,125.876663,122.57,125.199997,1605900,125.199997
"2013-10-29",124.959999,127.07,124.203331,125.889999,1994400,125.889999
"2013-10-30",126.333336,126.333336,124.533333,124.903336,1052100,124.903336
"2013-10-31",125,126.126663,123.41333,123.833336,1485900,123.833336
"2013-11-01",124.616669,124.703331,122.916664,124.010002,1296300,124.010002
"2013-11-04",124.279999,128.226669,124.083336,127.410004,1639500,127.410004
"2013-11-05",126.806664,127.296669,124.910004,124.959999,1224000,124.959999
"2013-11-06",125.33667,126.089996,124.713333,125.723335,582900,125.723335
"2013-11-07",126.616669,126.720001,125.276665,126.526665,930000,126.526665
"2013-11-08",126.213333,130.220001,125.699997,129.943329,1195200,129.943329
"2013-11-11",130.276672,132.666672,129.203339,131.793335,1637400,131.793335
"2013-11-12",130.690002,132.850006,130.5,132.013336,1366500,132.013336
"2013-11-13",132,132.57666,130.570007,132.083328,741300,132.083328
"2013-11-14",132.343338,132.666672,131.713333,132.42334,424800,132.42334
"2013-11-15",131.166672,132.270004,129.223328,131.479996,1054500,131.479996
"2013-11-18",131.496674,132.929993,129.960007,130.990005,888000,130.990005
"2013-11-19",131.116669,132.78334,130.416672,131.526672,428700,131.526672
"2013-11-20",131.886673,132.656662,131.023331,131.503326,417900,131.503326
"2013-11-21",131.42334,131.703339,129.406662,130.17334,642000,130.17334
"2013-11-22",129.699997,130.610001,129.006668,129.903336,425400,129.903336
"2013-11-25",129.643326,130.113327,127.703331,128.166672,591300,128.166672
"2013-11-26",127.18,127.926666,124.446671,124.83667,1423200,124.83667
"2013-11-27",125.48333,126.199997,124.699997,126.003334,652200,126.003334
"2013-11-29",126.139999,126.330002,124.760002,125.633331,415800,125.633331
"2013-12-02",126.073334,126.166664,124.793335,125.160004,585900,125.160004
"2013-12-03",124.660004,125.169998,124.040001,124.269997,819900,124.269997
"2013-12-04",122.496666,124.160004,120.739998,123.559998,2328300,123.559998
"2013-12-05",123.626663,123.98333,121.783333,122.613335,809400,122.613335
"2013-12-06",126.91333,127.199997,124.563332,125.793335,1533600,125.793335
"2013-12-09",125.463333,125.863335,124.166664,125.529999,1080900,125.529999
"2013-12-10",125.529999,127.173332,125.033333,126.506668,958200,126.506668
"2013-12-11",126.206665,126.206665,121.573334,122.206665,1703700,122.206665
"2013-12-12",121.813332,123.620003,121.676666,122.76667,1449600,122.76667
"2013-12-13",122.256668,123.676666,120.846664,120.980003,1270800,120.980003
"2013-12-16",121.323334,123.216667,120.666664,120.760002,1533900,120.760002
"2013-12-17",120.286667,121.333336,117.046669,118.643333,2252100,118.643333
"2013-12-18",118.839996,120.936668,118.166664,120.41333,1657800,120.41333
"2013-12-19",119.803329,120.513336,118.416664,119.699997,1229700,119.699997
"2013-12-20",119.723335,121.65667,119,121.449997,3164100,121.449997
"2013-12-23",121.669998,124.363335,121.206665,123.736664,1434300,123.736664
"2013-12-24",123.739998,124.833336,123.046669,123.653336,556800,123.653336
"2013-12-26",124.116669,125.25,123.333336,124.926666,1191600,124.926666
"2013-12-27",124.753334,127.846664,124.489998,126.66333,1261800,126.66333
"2013-12-30",126.646667,127.849998,125.976669,127.690002,979500,127.690002
"2013-12-31",127.400002,128.130005,126.029999,128.026672,1060800,128.026672
"2014-01-02",127.879997,127.879997,126.089996,126.669998,1382700,126.669998
"2014-01-03",126.783333,127.556664,124.246666,124.486664,1035000,124.486664
"2014-01-06",124.32,125.753334,123.34333,123.646667,1183800,123.646667
"2014-01-07",123.796669,125.629997,123.583336,124.58667,1164300,124.58667
"2014-01-08",124.803329,126.876663,124.690002,126.82,1495200,126.82
"2014-01-09",126.956665,129.949997,126.57,128.926666,1676400,128.926666
"2014-01-10",128.823334,141.526672,128.42334,140.050003,4488600,140.050003
"2014-01-13",137.356674,138.25,130.67334,131.023331,3272400,131.023331
"2014-01-14",146.843338,147.996674,138.646667,139.960007,5937000,139.960007
"2014-01-15",140.186661,140.360001,134.059998,137.600006,2918400,137.600006
"2014-01-16",138.160004,139.436661,136.16333,138.130005,852000,138.130005
"2014-01-17",138.593338,143.746674,137.996674,143.380005,2811000,143.380005
"2014-01-21",148.313339,149.166672,144.333328,146.460007,2350200,146.460007
"2014-01-22",146.053329,146.5,144.333328,146.373337,1180800,146.373337
"2014-01-23",146.333328,147.796661,144.850006,146.333328,2382000,146.333328
"2014-01-24",137.449997,142.17334,135.416672,136.919998,4486200,136.919998
"2014-01-27",137.066666,138.800003,136.080002,136.210007,1626600,136.210007
"2014-01-28",135.623337,138.289993,135.476669,136.513336,1214400,136.513336
"2014-01-29",135.006668,139.853333,135.006668,138.399994,1836600,138.399994
"2014-01-30",138.830002,140.676666,138.463333,138.78334,1267800,138.78334
"2014-01-31",136.639999,137.806671,135.346664,135.860001,1646100,135.860001
"2014-02-03",135.123337,136.330002,132.220001,133.723328,1998300,133.723328
"2014-02-04",134.436661,137.986664,134.156662,136.366669,1443600,136.366669
"2014-02-05",136.233337,139.193329,135.580002,138.366669,1197900,138.366669
"2014-02-06",137.843338,140,137.843338,138.263336,1389000,138.263336
"2014-02-07",138,139.333328,136.330002,139.226669,1209900,139.226669
"2014-02-10",138.690002,144.279999,138.356674,143.220001,1329600,143.220001
"2014-02-11",141.373337,143.823334,140.410004,142.149994,1154700,142.149994
"2014-02-12",142.910004,146.226669,142.399994,146.123337,1181400,146.123337
"2014-02-13",145.943329,147.643326,144.496674,147.513336,1335300,147.513336
"2014-02-14",144.026672,147.320007,143.753326,146.276672,1723800,146.276672
"2014-02-18",146.770004,148.330002,144.75,148.029999,951300,148.029999
"2014-02-19",146.726669,149.25,146.28334,146.653336,739200,146.653336
"2014-02-20",146.993332,147.343338,144.440002,146.013336,758400,146.013336
"2014-02-21",146.383331,147.166672,144.916672,145.063339,824700,145.063339
"2014-02-24",145.063339,147.229996,144.726669,146.179993,1091400,146.179993
"2014-02-25",145.713333,146.330002,144.333328,144.956665,875700,144.956665
"2014-02-26",146.139999,147.416672,144.92334,146.116669,824700,146.116669
"2014-02-27",146.056671,148.570007,145.333328,148.050003,1033200,148.050003
"2014-02-28",148.066666,151.656662,146.603333,148.276672,1847700,148.276672
"2014-03-03",147.433334,154.156662,146.683334,151.279999,2061900,151.279999
"2014-03-04",151.96666,151.96666,147.82666,149.83667,2227500,149.83667
"2014-03-05",149.513336,150.666672,147.846664,148.973328,780300,148.973328
"2014-03-06",149,149.916672,147.373337,148.116669,777300,148.116669
"2014-03-07",148.866669,150.156662,147.259995,147.993332,681600,147.993332
"2014-03-10",147.690002,148.16333,145.346664,146.196671,1098900,146.196671
"2014-03-11",146.550003,147.350006,144.636673,145.063339,836400,145.063339
"2014-03-12",144.276672,147.303329,143.023331,144.380005,1074300,144.380005
"2014-03-13",144.666672,146.330002,142.856674,143.223328,797100,143.223328
"2014-03-14",142.270004,143.91333,140.729996,141.023331,915000,141.023331
"2014-03-17",141.339996,143.440002,141.023331,142.203339,750600,142.203339
"2014-03-18",141.919998,143.253326,141.720001,143.006668,510900,143.006668
"2014-03-19",142.843338,145.03334,142.843338,144.846664,942300,144.846664
"2014-03-20",143.773331,145.789993,141.71666,145.669998,765000,145.669998
"2014-03-21",147.846664,147.846664,142.813339,142.963333,1927800,142.963333
"2014-03-24",143.723328,145.050003,139.753326,140.690002,1034700,140.690002
"2014-03-25",140.953339,142.513336,139.993332,140.970001,516000,140.970001
"2014-03-26",141.889999,143.333328,141.110001,141.553329,688200,141.553329
"2014-03-27",140.82666,143.843338,139.433334,142.869995,2185500,142.869995
"2014-03-28",143.203339,146.296661,142.880005,144.996674,1831500,144.996674
"2014-03-31",144.993332,147.333328,144.333328,145.996674,1557000,145.996674
"2014-04-01",162.016663,167.770004,156.740005,164.53334,8596200,164.53334
"2014-04-02",168.123337,174.166672,166.199997,172.833328,4019400,172.833328
"2014-04-03",173.153336,180.410004,173.153336,180.210007,3708600,180.210007
"2014-04-04",178.333328,178.889999,168.386673,168.506668,4227900,168.506668
"2014-04-07",168.330002,171.270004,165.453339,165.676666,2057700,165.676666
"2014-04-08",166.666672,166.779999,161.460007,163.279999,2334300,163.279999
"2014-04-09",147.306671,153.973328,146.339996,152.213333,7851300,152.213333
"2014-04-10",153.259995,155,150.82666,151.203339,2117700,151.203339
"2014-04-11",150.186661,150.543335,144.573334,146.543335,2433300,146.543335
"2014-04-14",147.376663,147.583328,140.803329,141.666672,2108700,141.666672
"2014-04-15",141.706665,142.419998,136.869995,139.029999,2303400,139.029999
"2014-04-16",141.953339,142.039993,137.753326,138.376663,2172000,138.376663
"2014-04-17",138.333328,139.176666,136.67334,137.330002,1619400,137.330002
"2014-04-21",136.669998,138.910004,136.136673,137.036667,1169400,137.036667
"2014-04-22",143.333328,143.876663,138.546661,140.776672,3029700,140.776672
"2014-04-23",129.066666,132.46666,124.110001,124.643333,6609600,124.643333
"2014-04-24",125.449997,125.513336,122.673332,123.773331,1534200,123.773331
"2014-04-25",122.839996,123.330002,120.809998,122.123337,1718700,122.123337
"2014-04-28",122.966667,123.963333,121.459999,122.599998,1570500,122.599998
"2014-04-29",124.129997,125.666664,117.793335,120.529999,1825200,120.529999
"2014-04-30",119.736664,121.223335,119.339996,120.566666,1256400,120.566666
"2014-05-01",121.746666,123.660004,119.459999,119.709999,1386000,119.709999
"2014-05-02",123.526665,123.543335,121.050003,121.196671,2415900,121.196671
"2014-05-05",120.463333,121.933334,119.760002,121.323334,1402500,121.323334
"2014-05-06",120.816666,122.103333,120.003334,120.099998,2134500,120.099998
"2014-05-07",120.083336,120.746666,117.513336,117.650002,2193600,117.650002
"2014-05-08",117.303329,119.943336,117.099998,117.449997,3065100,117.449997
"2014-05-09",117.190002,117.76667,115.486664,117.686668,2754000,117.686668
"2014-05-12",118.23333,122.383331,116.686668,121.889999,1607700,121.889999
"2014-05-13",121.703331,122.790001,120.666664,121.823334,1315800,121.823334
"2014-05-14",121.303329,125.199997,120.666664,123.889999,2412000,123.889999
"2014-05-15",124.316666,124.316666,120.186668,121.476669,1926900,121.476669
"2014-05-16",121.720001,124.900002,120.809998,124.696671,1893000,124.696671
"2014-05-19",124.013336,125.726669,123.353333,123.643333,1287900,123.643333
"2014-05-20",123.223335,123.66333,121.059998,121.199997,785700,121.199997
"2014-05-21",121.830002,122.809998,121.043335,122.110001,530100,122.110001
"2014-05-22",121.756668,123.620003,121.083336,121.546669,857400,121.546669
"2014-05-23",121.563332,121.996666,120.876663,121.286667,851700,121.286667
"2014-05-27",121.523331,124.269997,120.839996,123.790001,1481700,123.790001
"2014-05-28",123.739998,123.963333,121.550003,121.559998,1119000,121.559998
"2014-05-29",122.196671,125.400002,121.603333,124.949997,1242000,124.949997
"2014-05-30",125.013336,125.023331,122.426666,123.246666,914700,123.246666
"2014-06-02",122.903336,124.089996,122.063332,123.633331,1181700,123.633331
"2014-06-03",122.986664,124.639999,122.986664,123.646667,728100,123.646667
"2014-06-04",123.096664,124.126663,122.896667,123.376663,896700,123.376663
"2014-06-05",123.720001,124.873337,122.813332,122.946671,1090200,122.946671
"2014-06-06",123.403336,123.856667,122.673332,123.753334,884400,123.753334
"2014-06-09",123.639999,125.273331,123.286667,124.946671,959700,124.946671
"2014-06-10",124.446671,126.533333,124.296669,125.866669,987600,125.866669
"2014-06-11",125.736664,128.229996,125.599998,127.459999,1293000,127.459999
"2014-06-12",127.033333,130.96666,127,130.789993,1830900,130.789993
"2014-06-13",130.619995,132.953339,130.213333,132.273331,1675800,132.273331
"2014-06-16",132.496674,136.993332,132.289993,136.606674,2201400,136.606674
"2014-06-17",136.933334,137.313339,134.356674,134.41333,1487100,134.41333
"2014-06-18",134.119995,134.839996,133.25,134.723328,888600,134.723328
"2014-06-19",135.350006,135.350006,132.679993,134.066666,1098300,134.066666
"2014-06-20",134.743332,135,132.953339,134.71666,1812000,134.71666
"2014-06-23",135.306671,136.436661,133.596664,134.323334,1121100,134.323334
"2014-06-24",134.46666,135.710007,133.92334,134.083328,1277100,134.083328
"2014-06-25",134.746674,135.330002,133.233337,135.026672,804900,135.026672
"2014-06-26",134.726669,137.096664,134.046661,136.929993,1866000,136.929993
"2014-06-27",137.263336,142.143326,136.526672,141.133331,3540600,141.133331
"2014-06-30",140.593338,140.723328,136.666672,137.266663,1477500,137.266663
"2014-07-01",137.276672,138.116669,135.240005,135.496674,1171200,135.496674
"2014-07-02",136.006668,136.403336,134.023331,134.446671,1031400,134.446671
"2014-07-03",134.333328,134.973328,133.623337,134.679993,680700,134.679993
"2014-07-07",134.526672,134.656662,130.416672,131.419998,1541100,131.419998
"2014-07-08",131.800003,131.800003,127.373337,128.639999,1550400,128.639999
"2014-07-09",128.75,129.57666,127.253334,128.746674,1183200,128.746674
"2014-07-10",127.253334,129.073334,126.669998,127.639999,1281300,127.639999
"2014-07-11",128.08667,130.160004,128,129.746674,1446600,129.746674
"2014-07-14",130.07666,130.740005,127.699997,128.196671,1486800,128.196671
"2014-07-15",127.976669,129.443329,127.463333,127.856667,1712400,127.856667
"2014-07-16",127.82,129.050003,126.666664,126.753334,1360200,126.753334
"2014-07-17",125.783333,128.460007,125.333336,127.40667,1614300,127.40667
"2014-07-18",127.223335,129.630005,126.650002,129,1993500,129
"2014-07-21",127.300003,129.610001,126.68,129.573334,1361700,129.573334
"2014-07-22",130.983337,132.516663,130,130.720001,2958900,130.720001
"2014-07-23",146.710007,154.463333,146.183334,153.876663,8539800,153.876663
"2014-07-24",152.33667,161,151.666672,157.776672,3678900,157.776672
"2014-07-25",154.626663,157.253326,153.520004,156.566666,3009000,156.566666
"2014-07-28",158.279999,158.279999,153.869995,155.096664,1562400,155.096664
"2014-07-29",155.446671,156.333328,153.610001,155.07666,1106700,155.07666
"2014-07-30",155.910004,156.66333,154.979996,155.66333,812700,155.66333
