"dates","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"2012-12-26",40.21656,40.21656,39.653404,39.796429,1126636,30.854332
"2012-12-27",39.841122,40.010963,39.438869,39.912636,1669426,30.944427
"2012-12-28",39.572952,39.957329,39.51038,39.724915,2129097,30.798889
"2012-12-31",39.555077,40.30595,39.474625,40.288074,1886229,31.235504
"2013-01-02",40.833351,41.03001,40.073536,40.583061,1950777,31.464205
"2013-01-03",40.30595,40.457912,39.948391,40.082478,2025730,31.076107
"2013-01-04",40.207623,41.637863,40.207623,41.530594,2979864,32.19883
"2013-01-07",41.557411,41.557411,40.895924,41.155155,2029757,31.907749
"2013-01-08",40.440037,40.609879,40.14505,40.502609,2035910,31.746603
"2013-01-09",40.583061,40.958496,40.511547,40.94062,2043517,32.089931
"2013-01-10",41.1194,41.1194,40.180805,40.440037,1805459,31.697569
"2013-01-11",40.448975,40.529427,39.742794,40.153988,2302942,31.473349
"2013-01-14",40.180805,40.279133,39.850063,39.903694,1699071,31.277166
"2013-01-15",39.921574,40.600937,39.912636,40.520489,1654771,31.760616
"2013-01-16",40.466854,40.591999,40.05566,40.547302,1491554,31.78163
"2013-01-17",40.735023,40.922741,40.32383,40.57412,1525338,31.802652
"2013-01-18",40.565182,40.770779,40.466854,40.565182,1388970,31.795649
"2013-01-22",40.288074,41.19091,39.984146,41.003193,2023828,32.138973
"2013-01-23",40.922741,41.199852,40.672451,40.672451,1174069,31.879728
"2013-01-24",40.770779,41.244545,40.708206,40.949558,2399597,32.096947
"2013-01-25",41.146217,41.173035,40.636696,41.003193,1963419,32.138973
"2013-01-28",40.994255,41.226669,40.886986,41.03001,1701533,32.159992
"2013-01-29",41.03001,41.226669,40.797596,41.110462,1145878,32.223049
"2013-01-30",41.03001,41.897095,40.94062,41.646801,2412462,32.643436
"2013-01-31",41.566349,41.66468,41.217728,41.566349,2011299,32.580383
"2013-02-01",41.611046,42.174202,41.387569,41.870277,2905470,32.818604
"2013-02-04",41.789825,42.370861,41.575291,41.950726,3794049,32.881664
"2013-02-05",42.049057,42.290409,41.816643,41.870277,2454861,32.818604
"2013-02-06",41.825581,42.326164,41.655739,42.299347,2356863,33.154919
"2013-02-07",42.335106,42.7463,42.084812,42.290409,2391431,33.147907
"2013-02-08",42.379799,42.379799,41.995422,42.335106,1586307,33.182945
"2013-02-11",42.290409,42.460251,41.986485,42.084812,1527800,32.986771
"2013-02-12",42.013302,42.040115,41.539532,41.84346,1488533,32.797592
"2013-02-13",41.414387,41.476959,40.717144,40.994255,2974829,32.131969
"2013-02-14",40.922741,41.038948,40.556244,40.690327,1748294,31.893738
"2013-02-15",40.672451,41.101521,40.279133,40.359585,2196443,31.634504
"2013-02-19",40.493671,40.985313,40.270195,40.448975,2402170,31.704552
"2013-02-20",40.511547,40.878048,40.046719,40.091415,2457098,31.424305
"2013-02-21",40.073536,40.493671,39.429928,39.993088,4378118,31.347237
"2013-02-22",40.341705,41.700436,40.279133,41.324997,8571093,32.391212
"2013-02-25",41.307117,41.611046,40.431095,40.448975,3829623,31.704552
"2013-02-26",40.127171,41.1194,40.05566,40.931683,3089719,32.082924
"2013-02-27",41.307117,42.120567,41.19091,41.861336,2519633,32.8116
"2013-02-28",41.861336,41.870277,41.271362,41.360752,2368162,32.419228
"2013-03-01",41.065765,41.307117,40.609879,41.2803,3774583,32.356171
"2013-03-04",41.2803,41.700436,41.262424,41.360752,2064437,32.419228
"2013-03-05",41.566349,41.798763,41.423325,41.673618,1290860,32.664459
"2013-03-06",41.700436,42.424496,41.700436,42.245712,2281799,33.112877
"2013-03-07",42.245712,42.496006,41.897095,42.442371,1916434,33.267014
"2013-03-08",42.630093,42.63903,41.950726,42.308289,1531267,33.16193
"2013-03-11",42.174202,42.612213,42.066933,42.540703,1395906,33.344093
"2013-03-12",42.576458,42.880383,42.504944,42.844627,1626692,33.582314
"2013-03-13",42.826748,43.953064,42.826748,43.81004,2900436,34.339027
"2013-03-14",43.818977,43.917309,43.488235,43.693832,1250364,34.247932
"2013-03-15",43.479298,44.274868,43.470356,44.131844,2324309,34.591267
"2013-03-18",43.756405,43.908367,43.389908,43.693832,1349592,34.247932
"2013-03-19",43.711712,43.801102,43.291576,43.497173,1075959,34.093792
"2013-03-20",43.595505,43.953064,43.309456,43.568687,1559235,34.149845
"2013-03-21",43.407784,43.836857,43.193249,43.765343,2289070,34.304001
"2013-03-22",43.622318,44.578793,43.497173,44.355316,2631502,34.766426
"2013-03-25",44.882717,45.50845,44.60561,45.034683,2951784,35.298923
"2013-03-26",45.106194,45.31179,44.703938,45.31179,1851885,35.516113
"2013-03-27",45.141949,45.338608,44.802269,45.284973,974270,35.495102
"2013-03-28",45.222401,46.357655,45.186646,46.196751,2289742,36.20977
"2013-04-01",46.250385,46.250385,45.445877,45.499512,1882313,35.663265
"2013-04-02",45.740864,46.035851,45.687229,45.883888,1868442,35.964527
"2013-04-03",46.053726,46.4828,45.141949,45.24028,1895514,35.460072
"2013-04-04",45.427998,45.910706,45.41906,45.660412,3975836,35.789379
"2013-04-05",45.204521,45.320728,44.632427,45.177708,3740128,35.41103
"2013-04-08",44.686062,44.918476,44.239113,44.60561,1575791,35.311947
"2013-04-09",44.632427,44.882717,43.497173,43.890491,4167133,34.745838
"2013-04-10",44.105026,45.016804,44.015636,44.846962,2254167,35.503017
"2013-04-11",44.775452,45.186646,44.364258,44.543037,2452735,35.262417
"2013-04-12",44.453648,45.043621,44.417892,44.927414,1639221,35.566704
"2013-04-15",44.802269,45.115131,43.515053,43.63126,1781184,34.540619
"2013-04-16",43.997757,44.310623,43.586563,44.194416,1816534,34.986431
"2013-04-17",43.890491,44.015636,43.237942,43.595505,1243092,34.512306
"2013-04-18",43.675953,43.827915,43.130676,43.649136,1454861,34.554752
"2013-04-19",43.872612,43.953064,43.515053,43.70277,929299,34.597221
"2013-04-22",43.801102,43.962002,43.336273,43.854733,1207853,34.717514
"2013-04-23",44.006699,44.882717,43.863674,44.58773,2293545,35.297802
"2013-04-24",44.739697,45.320728,44.650307,45.007866,2347802,35.630394
"2013-04-25",45.392242,45.946461,45.276035,45.562084,1948316,36.069145
"2013-04-26",45.427998,45.892826,45.347546,45.57996,1179886,36.08329
"2013-04-29",45.722984,45.722984,45.320728,45.481632,1141627,36.005447
"2013-04-30",45.857071,46.152058,45.597839,46.152058,2127643,36.536186
"2013-05-01",45.973278,46.447044,45.928581,46.205692,1884663,36.578651
"2013-05-02",46.205692,46.920811,46.009033,46.777786,1960175,37.031555
"2013-05-03",46.929749,47.644871,46.8493,47.215797,1808368,37.378307
"2013-05-06",47.153225,47.555481,47.072773,47.296249,808032,37.441986
"2013-05-07",47.403519,47.618053,47.09959,47.519726,822351,37.618904
"2013-05-08",47.376701,47.653809,47.144287,47.653809,1016221,37.725056
"2013-05-09",47.743198,47.761078,47.090652,47.36776,793489,37.4986
"2013-05-10",47.412457,48.011368,47.412457,47.877285,763173,37.90197
"2013-05-13",47.805771,48.038185,47.439274,47.519726,1050006,37.618904
"2013-05-14",47.582298,48.09182,47.242615,48.056065,1007831,38.043499
"2013-05-15",47.948795,48.458321,47.921978,48.190147,1114666,38.149647
"2013-05-16",48.047127,48.047127,47.162163,47.180042,1644367,37.349998
"2013-05-17",47.224735,47.761078,47.11747,47.761078,1254167,37.809982
"2013-05-20",47.770016,48.047127,47.492908,47.778954,673453,37.82412
"2013-05-21",47.877285,48.038185,47.689564,47.957733,926726,37.965649
"2013-05-22",47.886223,48.065002,46.920811,47.037018,1349592,37.236771
"2013-05-23",46.706276,47.591236,46.545372,47.573357,794272,37.661358
"2013-05-24",47.126408,47.376701,46.929749,47.224735,1120595,37.385384
"2013-05-28",47.600174,47.91304,47.385639,47.671688,833091,37.739204
"2013-05-29",47.403519,47.662746,47.20686,47.296249,1044300,37.441986
"2013-05-30",47.439274,47.573357,46.840359,46.911873,844613,37.137699
"2013-05-31",46.876118,47.260494,46.295082,46.30402,1101130,36.656498
"2013-06-03",46.402348,47.02808,46.39341,46.983383,983667,37.194313
"2013-06-04",47.135345,48.190147,47.135345,47.626991,1660812,37.703827
"2013-06-05",47.546539,47.546539,46.885056,47.144287,1196778,37.32169
"2013-06-06",47.126408,47.689564,47.001263,47.653809,1039154,37.725056
"2013-06-07",47.859406,48.565586,47.725323,48.476196,1031995,38.376102
"2013-06-10",48.771183,49.387974,48.458321,48.860573,997091,38.680393
"2013-06-11",48.529831,48.994659,48.324234,48.476196,1080882,38.376102
"2013-06-12",48.511951,48.529831,46.554314,47.081715,2987918,37.272152
"2013-06-13",47.11747,47.814713,46.876118,47.626991,1437297,37.703827
"2013-06-14",47.564419,47.698505,46.902931,46.965508,978745,37.180161
"2013-06-17",47.323067,47.510784,46.902931,47.171104,1435060,37.342922
"2013-06-18",47.153225,47.662746,47.037018,47.492908,1761383,37.597683
"2013-06-19",47.618053,47.957733,46.983383,47.037018,1781519,37.236771
"2013-06-20",46.8493,47.054897,45.571022,45.794498,2728158,36.253132
"2013-06-21",45.535267,45.588902,43.604443,44.802269,6415706,35.467632
"2013-06-24",44.230171,44.301685,43.291576,43.827915,3799978,34.696297
"2013-06-25",44.230171,44.283806,43.532928,43.863674,3381027,34.724606
"2013-06-26",44.158661,44.632427,43.988819,44.292744,1404296,35.064274
"2013-06-27",44.632427,44.954231,44.087147,44.167599,1766864,34.965199
"2013-06-28",44.158661,45.347546,43.899429,45.124073,3890480,35.722393
"2013-07-01",45.347546,45.839191,45.15089,45.267097,1842488,35.835617
"2013-07-02",45.258156,45.758739,45.168766,45.50845,1575568,36.026684
"2013-07-03",45.258156,45.678291,44.998924,45.553143,751538,36.062065
"2013-07-05",45.892826,46.000095,45.445877,45.883888,726144,36.323891
"2013-07-08",45.678291,46.39341,45.678291,46.23251,1576015,36.996304
"2013-07-09",46.491737,46.697334,46.259323,46.384472,923929,37.117905
"2013-07-10",46.312958,46.384472,45.168766,45.544205,1795391,36.445503
"2013-07-11",45.919643,46.035851,44.963169,45.186646,1737666,36.159374
"2013-07-12",45.222401,45.463753,44.981049,45.079376,1703994,36.073536
"2013-07-15",44.963169,45.749802,44.963169,45.722984,1781295,36.588566
"2013-07-16",45.365425,45.660412,44.766514,44.998924,1171496,36.009155
"2013-07-17",45.052559,45.213463,44.149719,44.301685,1390200,35.451218
"2013-07-18",44.51622,44.793327,44.51622,44.757572,1510124,35.816025
"2013-07-19",44.829086,44.864841,44.203354,44.239113,1232688,35.40115
"2013-07-22",44.212296,44.417892,43.926247,43.997757,1314577,35.208
"2013-07-23",44.194416,44.248051,43.854733,43.988819,1284819,35.200855
"2013-07-24",43.988819,44.087147,43.041286,43.246883,1553865,34.607136
"2013-07-25",43.041286,43.273701,42.692665,43.255821,1558340,34.614288
"2013-07-26",43.077042,43.756405,43.050224,43.738525,1939255,35.000565
"2013-07-29",43.801102,44.096088,43.63126,43.818977,1112652,35.064934
"2013-07-30",43.917309,44.105026,43.70277,43.818977,1149681,35.064934
"2013-07-31",43.818977,44.355316,43.774284,43.845795,1476787,35.086395
"2013-08-01",44.140781,44.641365,44.087147,44.301685,1543909,35.451218
"2013-08-02",44.42683,44.668182,44.105026,44.58773,1193758,35.680119
"2013-08-05",44.42683,44.543037,43.899429,44.355316,1116568,35.494137
"2013-08-06",44.373196,44.829086,43.97094,44.024574,1602752,35.229454
"2013-08-07",44.006699,44.686062,43.935184,44.408951,1019018,35.537045
"2013-08-08",44.569855,44.67712,44.221233,44.283806,820114,35.436909
"2013-08-09",44.292744,44.668182,44.176537,44.301685,985681,35.451218
"2013-08-12",44.140781,44.292744,43.854733,44.033512,1206287,35.236622
"2013-08-13",43.962002,43.997757,43.54187,43.926247,955923,35.150776
"2013-08-14",43.79216,43.845795,43.398846,43.586563,1225529,34.87896
"2013-08-15",43.264759,43.336273,42.612213,42.764175,1712943,34.220867
"2013-08-16",42.737358,42.99659,42.549641,42.826748,1199687,34.270935
"2013-08-19",42.83569,42.951897,42.469189,42.594334,1195995,34.084961
"2013-08-20",42.656906,43.327332,42.549641,42.764175,2889249,34.220867
"2013-08-21",42.460251,42.871445,41.736191,41.950726,2160532,33.569923
"2013-08-22",42.156322,42.576458,42.057995,42.254654,1423985,33.813133
"2013-08-23",42.236774,42.442371,41.673618,42.02224,2104486,33.627144
"2013-08-26",42.156322,42.352982,41.888153,41.950726,973934,33.569923
"2013-08-27",41.628922,41.897095,41.396507,41.530594,1556662,33.233719
"2013-08-28",41.432266,41.879215,41.217728,41.441204,1203267,33.162189
"2013-08-29",41.468021,41.807701,41.414387,41.611046,883768,33.298103
"2013-08-30",41.351814,41.521656,41.1194,41.307117,1200582,33.054893
"2013-09-03",41.780888,41.91497,40.860168,41.307117,1696275,33.054893
"2013-09-04",41.289242,41.93285,41.146217,41.807701,1540217,33.455471
"2013-09-05",41.763008,42.18314,41.75407,41.888153,1189730,33.519855
"2013-09-06",42.352982,42.81781,41.93285,42.415554,1924376,33.941887
"2013-09-09",42.469189,42.83569,42.469189,42.594334,1115225,34.084961
"2013-09-10",42.773113,42.97871,42.621151,42.782055,934221,34.235168
"2013-09-11",42.853565,43.291576,42.737358,43.291576,745721,34.642902
"2013-09-12",43.255821,43.61338,42.951897,43.094917,1078868,34.485523
"2013-09-13",43.184307,43.398846,42.710541,43.237942,1168363,34.599979
"2013-09-16",43.63126,44.033512,43.532928,43.667015,2172838,34.943333
"2013-09-17",43.61338,44.560917,43.586563,44.319561,1716635,35.465519
"2013-09-18",44.248051,44.525158,43.935184,44.525158,1244099,35.630051
"2013-09-19",44.498341,44.51622,43.729588,44.069271,2070813,35.265224
"2013-09-20",42.433434,42.755238,40.869106,40.922741,7097438,32.747303
"2013-09-23",40.949558,41.396507,40.028843,41.351814,4137823,33.09066
"2013-09-24",41.441204,41.637863,41.164097,41.494839,2374986,33.205105
"2013-09-25",41.485901,41.521656,41.101521,41.1194,2187940,32.904667
"2013-09-26",41.20879,41.512714,40.904865,41.512714,1880300,33.219425
"2013-09-27",41.307117,41.789825,41.271362,41.745129,1575008,33.405392
"2013-09-30",41.387569,41.637863,41.164097,41.378632,1494351,33.112125
"2013-10-01",41.405449,41.923908,41.396507,41.888153,1550956,33.519855
"2013-10-02",41.512714,41.673618,41.235607,41.628922,1401611,33.312408
"2013-10-03",41.468021,41.521656,40.609879,41.074703,2387851,32.8689
"2013-10-04",41.128338,41.763008,41.056828,41.763008,5446806,33.419712
"2013-10-07",41.450142,41.557411,40.994255,41.021072,4451728,32.825989
"2013-10-08",41.378632,41.923908,41.092583,41.369694,3046761,33.506557
"2013-10-09",41.342876,45.740864,40.833351,44.310623,14076295,35.888485
"2013-10-10",44.230171,44.596672,43.604443,44.498341,3841929,36.040543
"2013-10-11",44.328503,45.15089,44.033512,45.141949,3179103,36.561802
"2013-10-14",44.855904,45.633595,44.703938,45.553143,2808032,36.894848
"2013-10-15",45.392242,45.973278,45.213463,45.597839,5281799,36.931042
"2013-10-16",45.803436,45.866009,45.115131,45.284973,4003692,36.677647
"2013-10-17",45.186646,47.144287,44.408951,46.30402,6165119,37.503002
"2013-10-18",46.545372,46.768848,46.321899,46.545372,2020472,37.698486
"2013-10-21",46.455982,46.572189,46.28614,46.545372,1349032,37.698486
"2013-10-22",46.572189,46.688396,46.366592,46.438107,1156729,37.611607
"2013-10-23",46.187813,46.37553,45.50845,45.624657,1933550,36.952778
"2013-10-24",45.597839,46.080544,45.454815,46.026913,1308200,37.278572
"2013-10-25",46.14312,46.250385,45.722984,46.21463,1054704,37.430603
"2013-10-28",46.295082,46.295082,45.821316,46.062668,1292986,37.307533
"2013-10-29",46.357655,47.045956,46.250385,47.019138,1827497,38.082203
"2013-10-30",47.081715,47.108528,46.518555,46.688396,825931,37.814331
"2013-10-31",46.590069,46.616886,45.937523,46.062668,1101801,37.307533
"2013-11-01",46.160995,46.250385,45.705109,46.017971,1042287,37.271324
"2013-11-04",46.098423,46.500679,46.053726,46.473862,1055935,37.640572
"2013-11-05",46.455982,47.349884,46.277203,47.340942,1646269,38.342842
"2013-11-06",47.376701,47.573357,47.09959,47.430332,1067345,38.415241
"2013-11-07",47.385639,47.492908,46.491737,46.607944,1325652,37.749161
"2013-11-08",46.607944,46.768848,46.402348,46.625824,929746,37.763638
"2013-11-11",46.590069,46.929749,46.339775,46.616886,1133796,37.756405
"2013-11-12",46.357655,46.616886,46.187813,46.411289,1306969,37.589882
"2013-11-13",46.053726,46.777786,45.973278,46.670521,1087706,37.799847
"2013-11-14",46.652641,47.162163,46.590069,47.072773,804117,38.125641
"2013-11-15",47.090652,48.163334,46.965508,47.82365,1797628,38.733807
"2013-11-18",47.84153,47.993492,47.287312,47.510784,1193310,38.4804
"2013-11-19",47.36776,47.546539,46.831421,47.162163,1592124,38.198044
"2013-11-20",47.18898,47.752136,47.11747,47.340942,1440318,38.342842
"2013-11-21",47.600174,48.082882,47.11747,47.886223,1272849,38.784473
"2013-11-22",47.82365,48.261662,47.662746,48.154392,889361,39.001678
"2013-11-25",48.324234,48.342113,47.82365,47.84153,701421,38.748291
"2013-11-26",47.752136,47.975613,47.537601,47.582298,1124622,38.538326
"2013-11-27",47.537601,48.020309,47.430332,47.814713,1234366,38.726559
"2013-11-29",47.886223,47.939857,47.448212,47.671688,510012,38.610714
"2013-12-02",47.546539,47.752136,47.001263,47.296249,1866987,38.306633
"2013-12-03",46.983383,47.126408,46.312958,46.661579,1278107,37.792599
"2013-12-04",46.563251,46.911873,46.348717,46.679459,1537197,37.807091
"2013-12-05",46.697334,46.920811,46.429165,46.536434,822016,37.69125
"2013-12-06",46.885056,47.153225,46.822483,46.911873,1151583,37.995319
"2013-12-09",46.867176,47.090652,46.554314,46.733093,1252153,37.850529
"2013-12-10",46.670521,46.822483,46.23251,46.330837,1112429,37.524727
"2013-12-11",46.268265,46.464924,45.731922,46.009033,2403065,37.264088
"2013-12-12",46.044788,46.187813,45.31179,45.928581,1205951,37.198929
"2013-12-13",46.107361,46.23251,45.874947,46.152058,1213111,37.379917
"2013-12-16",46.250385,47.153225,46.21463,46.742031,2142857,37.857765
"2013-12-17",46.706276,47.376701,46.447044,46.777786,1829847,37.886723
"2013-12-18",46.893993,47.314129,46.607944,47.305187,2279673,38.313881
"2013-12-19",46.295082,46.321899,44.113964,45.606777,16620092,36.938301
"2013-12-20",45.562084,45.66935,45.168766,45.66935,4815975,36.988968
"2013-12-23",46.4828,49.06617,45.991154,48.583466,6276317,39.349201
"2013-12-24",48.494076,48.690735,48.261662,48.279537,1428907,39.103031
"2013-12-26",48.288479,48.6371,48.199089,48.556648,1000447,39.327477
"2013-12-27",48.851635,49.030415,48.413624,48.565586,845397,39.334709
"2013-12-30",48.520893,49.012535,48.342113,48.690735,1081888,39.436081
"2013-12-31",48.681793,48.896332,48.413624,48.601341,804900,39.363674
"2014-01-02",48.431503,48.574528,47.644871,47.662746,1994295,38.603474
"2014-01-03",47.582298,47.82365,47.224735,47.385639,2041168,38.379044
"2014-01-06",46.992325,47.090652,46.178875,46.491737,2511243,37.655041
"2014-01-07",46.742031,47.242615,46.742031,47.001263,1656002,38.067722
"2014-01-08",46.107361,46.527496,45.857071,46.134178,2089160,37.760429
"2014-01-09",46.080544,46.277203,45.749802,45.892826,901667,37.562881
"2014-01-10",46.116302,46.795666,46.053726,46.590069,1486967,38.133579
"2014-01-13",46.527496,46.590069,45.338608,45.436935,1249133,37.189743
"2014-01-14",45.535267,45.874947,45.356487,45.731922,1022821,37.431187
"2014-01-15",45.874947,46.402348,45.660412,46.366592,1280009,37.950657
"2014-01-16",46.411289,47.197922,46.259323,46.697334,2226088,38.221359
"2014-01-17",46.39341,46.429165,45.463753,45.553143,1230898,37.284859
"2014-01-21",45.919643,46.21463,45.115131,45.383305,1323079,37.145847
"2014-01-22",45.821316,46.026913,45.24028,45.481632,985793,37.226318
"2014-01-23",45.133011,45.749802,44.757572,45.66935,1434948,37.379971
"2014-01-24",45.249218,45.687229,44.784389,44.784389,1168923,36.655643
"2014-01-27",44.918476,45.338608,44.668182,44.900597,1127307,36.750755
"2014-01-28",44.900597,45.499512,44.802269,44.838024,1256069,36.699539
"2014-01-29",44.60561,44.775452,43.693832,43.953064,1903345,35.975208
"2014-01-30",44.265926,44.42683,43.899429,44.248051,1648507,36.216648
"2014-01-31",43.854733,44.569855,43.586563,44.194416,1326435,36.172749
"2014-02-03",44.230171,44.346378,42.236774,42.299347,1820673,34.621651
"2014-02-04",42.72842,42.925079,42.424496,42.647968,1712048,34.906994
"2014-02-05",42.397678,42.531761,42.057995,42.299347,1560130,34.621651
"2014-02-06",42.370861,43.077042,42.361919,42.7463,955700,34.98748
"2014-02-07",43.032345,43.175369,42.549641,43.139614,1076295,35.309395
"2014-02-10",43.068104,43.738525,42.9072,43.273701,1650073,35.419151
"2014-02-11",43.273701,43.908367,43.202187,43.649136,1147891,35.726437
"2014-02-12",43.63126,43.908367,43.291576,43.345211,866540,35.477699
"2014-02-13",43.032345,43.327332,42.916138,43.059162,1294440,35.243565
"2014-02-14",43.041286,43.398846,42.951897,43.246883,804341,35.397205
"2014-02-18",43.872612,43.935184,43.389908,43.81004,1834322,35.858147
"2014-02-19",43.675953,44.292744,43.506111,43.765343,1359884,35.821564
"2014-02-20",43.908367,45.267097,43.81004,45.141949,2441548,36.948292
"2014-02-21",45.231339,45.803436,45.007866,45.597839,2285826,37.321434
"2014-02-24",45.633595,45.776619,45.141949,45.597839,1430249,37.321434
"2014-02-25",45.705109,45.812374,45.186646,45.222401,1158183,37.014141
"2014-02-26",45.40118,45.597839,44.623489,44.695,2432151,36.582478
"2014-02-27",44.623489,44.748634,44.319561,44.51622,2265578,36.436146
"2014-02-28",44.614548,45.696167,44.373196,45.642532,1723795,37.358017
"2014-03-03",43.962002,44.248051,42.969772,43.202187,4232129,35.360626
"2014-03-04",43.577625,43.577625,42.898262,43.461418,2758138,35.572796
"2014-03-05",43.604443,43.604443,42.81781,42.853565,2272402,35.075264
"2014-03-06",43.094917,43.953064,43.005527,43.72065,2641794,35.784977
"2014-03-07",43.926247,44.712879,43.738525,44.650307,2318828,36.545898
"2014-03-10",44.659245,45.124073,44.51622,44.766514,1456874,36.641006
"2014-03-11",44.909534,45.159828,44.695,44.829086,1193646,36.692219
"2014-03-12",44.578793,45.079376,44.265926,44.989986,1292874,36.823925
"2014-03-13",45.168766,45.293915,43.434601,43.81004,3150800,35.858147
"2014-03-14",43.711712,44.346378,43.711712,43.997757,1379685,36.011784
"2014-03-17",44.274868,44.784389,44.051392,44.42683,1108961,36.36298
"2014-03-18",44.42683,44.560917,44.176537,44.221233,780848,36.194698
"2014-03-19",44.230171,44.480465,43.586563,43.872612,1083119,35.909359
"2014-03-20",43.845795,44.391075,43.684895,44.069271,1492673,36.07032
"2014-03-21",44.695,45.535267,44.265926,45.284973,3197561,37.065361
"2014-03-24",45.365425,45.49057,44.44471,45.302853,2699631,37.079998
"2014-03-25",45.517387,45.544205,44.954231,45.32967,1647835,37.101948
"2014-03-26",45.365425,45.57996,45.302853,45.41906,1319723,37.175114
"2014-03-27",45.436935,45.517387,44.695,44.864841,1291420,36.721493
"2014-03-28",44.981049,45.436935,44.793327,45.249218,829176,37.036106
"2014-03-31",45.50845,45.57996,45.258156,45.374363,967670,37.138519
"2014-04-01",45.544205,46.429165,45.410118,46.017971,2063989,37.665314
"2014-04-02",46.089485,46.599007,45.955399,46.563251,1139165,38.111618
"2014-04-03",46.599007,46.661579,46.178875,46.455982,854346,38.023815
"2014-04-04",46.4828,46.929749,45.749802,45.803436,1036469,37.489719
"2014-04-07",45.696167,45.848129,45.025742,45.115131,1139389,36.926342
"2014-04-08",44.596672,44.793327,44.256989,44.400013,1224410,36.741417
"2014-04-09",44.498341,44.963169,44.265926,44.954231,819107,37.200035
"2014-04-10",44.963169,45.651474,44.185478,44.185478,1288064,36.563896
"2014-04-11",43.979881,44.221233,43.300514,43.318394,1530261,35.846371
"2014-04-14",43.497173,44.382133,43.416721,44.087147,1486632,36.482517
"2014-04-15",44.087147,44.310623,43.193249,43.264759,1970355,35.801979
"2014-04-16",43.70277,43.935184,43.148552,43.926247,1440541,36.349373
"2014-04-17",44.015636,44.122906,43.130676,43.327332,1645822,35.853771
"2014-04-21",43.327332,43.327332,42.755238,43.077042,1153820,35.646648
"2014-04-22",43.193249,44.820145,43.014469,44.578793,3067122,36.889359
"2014-04-23",44.355316,45.454815,44.149719,44.963169,1952567,37.207447
"2014-04-24",45.186646,45.195583,44.67712,44.793327,987918,37.066902
"2014-04-25",44.58773,44.757572,44.283806,44.623489,952567,36.92635
"2014-04-28",44.846962,45.088318,44.131844,44.569855,759593,36.881977
"2014-04-29",44.846962,44.927414,44.435768,44.882717,976731,37.140862
"2014-04-30",44.686062,44.739697,44.301685,44.435768,1116680,36.771004
"2014-05-01",44.44471,44.525158,44.212296,44.364258,814633,36.71183
"2014-05-02",44.498341,44.909534,44.346378,44.400013,830070,36.741417
"2014-05-05",44.140781,44.373196,43.72065,43.899429,835216,36.327179
"2014-05-06",43.827915,44.239113,43.765343,44.006699,792371,36.415958
"2014-05-07",44.140781,44.176537,43.836857,43.979881,1489876,36.393764
"2014-05-08",43.997757,44.471523,43.97094,44.140781,885558,36.526905
"2014-05-09",44.140781,44.5341,44.015636,44.453648,1221949,36.785812
"2014-05-12",44.712879,45.31179,44.686062,45.231339,1173621,37.429359
"2014-05-13",45.249218,45.588902,45.186646,45.463753,1097214,37.621689
"2014-05-14",45.410118,45.57996,44.846962,45.115131,977626,37.333187
"2014-05-15",44.963169,45.410118,44.67712,45.31179,2392885,37.495914
"2014-05-16",44.176537,44.346378,43.157494,43.345211,5299362,35.86858
"2014-05-19",43.246883,43.863674,43.005527,43.783222,2773912,36.231018
"2014-05-20",43.515053,43.801102,42.83569,42.88932,2359436,35.491314
"2014-05-21",42.987652,43.649136,42.9072,43.523991,1549614,36.016499
"2014-05-22",43.488235,44.435768,43.273701,44.256989,1211545,36.62307
"2014-05-23",44.194416,44.51622,44.140781,44.292744,1036246,36.65266
"2014-05-27",44.435768,44.730755,44.319561,44.471523,1293210,36.800594
"2014-05-28",44.489403,45.097256,44.391075,44.855904,728829,37.118683
"2014-05-29",45.106194,45.106194,44.489403,44.58773,759033,36.896759
"2014-05-30",44.51622,44.838024,44.33744,44.802269,960958,37.074291
"2014-06-02",44.838024,45.31179,44.623489,45.267097,1015102,37.458939
"2014-06-03",45.088318,45.088318,44.480465,44.909534,1163665,37.163055
"2014-06-04",44.802269,44.873779,44.507282,44.775452,934445,37.052094
"2014-06-05",44.846962,45.535267,44.614548,45.32967,783421,37.510723
"2014-06-06",45.410118,45.767681,45.276035,45.66935,745050,37.791813
"2014-06-09",45.642532,45.776619,45.41906,45.50845,858597,37.658669
"2014-06-10",45.40118,45.50845,44.614548,45.016804,1107506,37.251823
"2014-06-11",44.954231,45.133011,44.784389,45.043621,631614,37.27401
"2014-06-12",44.873779,44.998924,43.801102,44.096088,1443674,36.489922
"2014-06-13",44.096088,44.507282,43.926247,44.408951,801879,36.748814
"2014-06-16",44.283806,44.820145,44.221233,44.659245,856695,36.95594
"2014-06-17",44.560917,44.641365,44.158661,44.328503,858485,36.682243
"2014-06-18",44.113964,44.489403,43.863674,44.44471,824365,36.778404
"2014-06-19",44.596672,44.846962,44.060329,44.265926,1619309,36.630455
"2014-06-20",42.487068,43.380966,42.263592,42.531761,6297796,35.195431
"2014-06-23",42.370861,42.710541,41.593166,42.692665,2680277,35.328583
"2014-06-24",42.487068,42.487068,41.75407,41.807701,1622441,34.596268
"2014-06-25",41.736191,41.75407,41.539532,41.628922,2596264,34.448322
"2014-06-26",41.619984,41.995422,41.387569,41.91497,1781743,34.685028
