"dates","PNC.Open","PNC.High","PNC.Low","PNC.Close","PNC.Volume","PNC.Adjusted"
"2013-02-06",62.669998,63.419998,62.669998,63.34,6757400,51.191872
"2013-02-07",63.25,63.849998,62.98,63.650002,2742900,51.442425
"2013-02-08",63.57,63.709999,63.23,63.349998,2197600,51.199959
"2013-02-11",63.490002,64.099998,63.310001,64,2571900,51.725285
"2013-02-12",64.150002,64.889999,63.73,64.769997,3038200,52.34761
"2013-02-13",64.800003,64.82,63.939999,64.169998,1704200,51.862694
"2013-02-14",63.889999,64.220001,63.700001,63.869999,2176000,51.620232
"2013-02-15",64.160004,64.230003,63.73,63.869999,2413800,51.620232
"2013-02-19",63.959999,64,63.400002,63.509998,2933000,51.329269
"2013-02-20",63.369999,63.57,63.02,63.169998,4372300,51.054478
"2013-02-21",62.919998,63.59,62.349998,62.389999,4956800,50.424061
"2013-02-22",62.779999,62.98,62.209999,62.900002,3342400,50.836266
"2013-02-25",63.25,63.25,60.82,60.82,3890300,49.155197
"2013-02-26",61.130001,61.290001,60.369999,61.139999,3306300,49.413811
"2013-02-27",61.130001,61.799999,60.84,61.68,2511700,49.850254
"2013-02-28",61.639999,62.610001,61.57,62.389999,3825700,50.424061
"2013-03-01",62.02,62.939999,61.52,62.779999,3522200,50.739288
"2013-03-04",62.639999,63.580002,62.419998,63.52,2322100,51.337345
"2013-03-05",63.900002,64.360001,63.369999,63.66,5066600,51.450508
"2013-03-06",64.099998,64.459999,63.360001,64.160004,3746400,51.854607
"2013-03-07",64.300003,64.989998,64.160004,64.809998,2665500,52.379932
"2013-03-08",65.029999,65.190002,64.440002,65.019997,3631900,52.549671
"2013-03-11",65.029999,65.900002,64.949997,65.870003,1991900,53.236645
"2013-03-12",65.779999,65.870003,65.110001,65.419998,1747300,52.87294
"2013-03-13",65.550003,65.989998,65.300003,65.93,1643300,53.28513
"2013-03-14",66.019997,66.480003,65.82,66.260002,2127700,53.55183
"2013-03-15",66,66.93,65.839996,66.800003,3445500,53.988281
"2013-03-18",65.900002,66.470001,65.519997,66.25,2055800,53.543743
"2013-03-19",66.279999,66.650002,65.709999,66.25,2333900,53.543743
"2013-03-20",66.629997,66.93,66.440002,66.699997,2279800,53.907444
"2013-03-21",66.330002,66.620003,65.830002,66.029999,2724500,53.365948
"2013-03-22",66.190002,66.480003,65.970001,66.209999,1950300,53.511414
"2013-03-25",66.440002,66.629997,65.730003,66.139999,1684900,53.454857
"2013-03-26",66.629997,66.639999,66.080002,66.279999,1681500,53.568001
"2013-03-27",65.900002,66.269997,65.529999,66.190002,2342200,53.495266
"2013-03-28",66.059998,66.580002,65.800003,66.5,2089500,53.745808
"2013-04-01",66.410004,66.550003,65.610001,65.790001,1259300,53.171986
"2013-04-02",66.150002,66.870003,65.959999,66.809998,3206100,53.996342
"2013-04-03",66.68,66.760002,64.910004,65.129997,3052800,52.638561
"2013-04-04",65.379997,65.989998,65,65.599998,2481200,53.018429
"2013-04-05",64.730003,65.349998,64.209999,65.239998,1848900,52.727463
"2013-04-08",65.150002,66.089996,64.790001,66.07,1695100,53.398285
"2013-04-09",66.129997,66.669998,65.980003,66.349998,2278100,53.62458
"2013-04-10",66.589996,67.32,66.529999,67.190002,2891500,54.303471
"2013-04-11",67.279999,67.57,66.959999,67.309998,2878800,54.400459
"2013-04-12",66.330002,66.480003,65.629997,65.809998,2716500,53.538116
"2013-04-15",65.690002,66.510002,63.740002,63.75,3143200,51.862244
"2013-04-16",64.279999,64.860001,63.689999,64.790001,3717500,52.708328
"2013-04-17",65.610001,66.25,64.470001,65.050003,5697800,52.919857
"2013-04-18",65.260002,65.949997,64.760002,65.239998,4073500,53.074406
"2013-04-19",65.5,65.559998,64.93,65.230003,3972000,53.066284
"2013-04-22",65.43,65.709999,65.110001,65.410004,2835200,53.212711
"2013-04-23",65.559998,67.440002,65.18,67.209999,4874800,54.677055
"2013-04-24",67.339996,68.470001,67,68.440002,4529600,55.6777
"2013-04-25",68.690002,69.650002,68.519997,68.699997,6241300,55.889206
"2013-04-26",68.610001,68.980003,67.889999,68.099998,3146200,55.401085
"2013-04-29",68.169998,68.57,68.029999,68.410004,2656900,55.653278
"2013-04-30",68.220001,68.339996,67.540001,67.879997,4437400,55.222115
"2013-05-01",67.800003,67.980003,67.080002,67.169998,2585300,54.644516
"2013-05-02",67.220001,67.550003,67.029999,67.18,2393700,54.652649
"2013-05-03",67.919998,68.57,67.900002,68.110001,2596800,55.409233
"2013-05-06",68.120003,68.459999,67.980003,68.260002,2605900,55.531261
"2013-05-07",68.470001,68.860001,68.010002,68.760002,2611600,55.938019
"2013-05-08",68.68,69.029999,68.400002,68.970001,3326600,56.108864
"2013-05-09",68.959999,69.089996,68.5,68.720001,2711200,55.905479
"2013-05-10",68.889999,69,68.379997,68.57,1787100,55.783459
"2013-05-13",68.5,69.019997,67.970001,68.760002,2038200,55.938019
"2013-05-14",68.860001,70.400002,68.739998,70.169998,3046600,57.085087
"2013-05-15",70.110001,70.970001,70.040001,70.849998,2678600,57.638294
"2013-05-16",70.529999,71.040001,70.349998,70.459999,2097300,57.321007
"2013-05-17",70.760002,71.68,70.660004,71.510002,2119200,58.17522
"2013-05-20",71.370003,71.940002,71.150002,71.279999,2460800,57.988102
"2013-05-21",71.290001,72.349998,71.18,72.199997,3156400,58.736553
"2013-05-22",72.160004,73.129997,70.940002,71.239998,3708400,57.955555
"2013-05-23",70.519997,71.190002,70.089996,70.940002,2443600,57.711517
"2013-05-24",70.510002,71.139999,70.07,71.110001,1830900,57.849808
"2013-05-28",72.059998,72.220001,70.769997,71.029999,2555600,57.784737
"2013-05-29",70.5,72.199997,70.309998,71.800003,3106400,58.411137
"2013-05-30",71.769997,73.230003,71.519997,72.879997,2864700,59.289749
"2013-05-31",72.5,73.040001,71.639999,71.639999,2803600,58.280968
"2013-06-03",71.75,72.059998,70.470001,71.830002,2668200,58.435539
"2013-06-04",71.900002,72.349998,70.870003,71.089996,2053500,57.833515
"2013-06-05",70.860001,71.220001,69.419998,69.830002,3554600,56.808498
"2013-06-06",69.650002,70.290001,69.150002,70.269997,2035500,57.166431
"2013-06-07",70.790001,71.239998,70.410004,71.099998,2563900,57.841679
"2013-06-10",71.470001,73.110001,71.279999,72.93,3553900,59.330433
"2013-06-11",72.260002,72.580002,71.599998,71.75,2563300,58.370457
"2013-06-12",72.18,72.230003,70.440002,70.839996,2595300,57.63015
"2013-06-13",70.839996,71.849998,70.110001,71.760002,2016600,58.37859
"2013-06-14",71.620003,71.949997,70.699997,71,1833300,57.760323
"2013-06-17",71.550003,71.910004,70.860001,71.290001,1862100,57.996231
"2013-06-18",71.449997,71.809998,71.160004,71.739998,1644200,58.362331
"2013-06-19",71.769997,71.949997,70.790001,70.879997,2728500,57.662685
"2013-06-20",70.349998,71.690002,70.150002,71.050003,4514000,57.80101
"2013-06-21",71.82,72.230003,71.019997,71.709999,5150100,58.337917
"2013-06-24",71.129997,71.139999,70.150002,70.529999,2714000,57.377956
"2013-06-25",71.349998,72.839996,70.860001,72.699997,3307800,59.143326
"2013-06-26",73.43,74.190002,73.040001,73.18,2838900,59.533794
"2013-06-27",73.699997,74.129997,73.43,73.629997,2128900,59.899895
"2013-06-28",73.480003,73.519997,72.559998,72.919998,2114300,59.3223
"2013-07-01",73.230003,74.330002,73.040001,73.489998,2475200,59.786003
"2013-07-02",73.269997,74.330002,73.260002,73.849998,2091500,60.07888
"2013-07-03",73.489998,74.089996,73.209999,73.970001,997700,60.176495
"2013-07-05",74.519997,75.940002,74.470001,75.919998,2250800,61.762886
"2013-07-08",76.25,76.720001,75.830002,76.349998,2263600,62.112675
"2013-07-09",76.639999,76.790001,75.860001,76.260002,2442200,62.039474
"2013-07-10",75.68,75.75,73.989998,74.589996,4016900,60.680862
"2013-07-11",75.160004,75.169998,73.459999,74.099998,2786800,60.639957
"2013-07-12",74.300003,74.959999,73.699997,74.910004,2819800,61.302818
"2013-07-15",74.989998,75.480003,74.790001,75.059998,2265000,61.425571
"2013-07-16",75.029999,75.330002,73.709999,74.5,2716300,60.967304
"2013-07-17",73.209999,74.419998,72.580002,73.550003,4665800,60.189877
"2013-07-18",73.910004,76.139999,73.709999,75.910004,3269800,62.121178
"2013-07-19",76.269997,77.309998,75.699997,77.190002,3851300,63.168671
"2013-07-22",77.190002,77.440002,76.669998,77.18,2026700,63.160507
"2013-07-23",76.660004,77.650002,76.400002,77.139999,2547600,63.127735
"2013-07-24",77.269997,77.910004,76.879997,77.099998,2643600,63.095009
"2013-07-25",76.43,76.959999,75.800003,76,2692700,62.194828
"2013-07-26",75.849998,75.959999,75.290001,75.900002,1650600,62.113003
"2013-07-29",75.870003,76.080002,75.300003,75.870003,1702900,62.088436
"2013-07-30",76.059998,76.419998,75.410004,75.540001,1992400,61.818378
"2013-07-31",75.639999,76.970001,75.639999,76.050003,3130800,62.235737
"2013-08-01",76.800003,77.830002,76.43,77.650002,2999800,63.545109
"2013-08-02",77.400002,77.93,76.949997,77.43,3327000,63.365063
"2013-08-05",77.290001,77.580002,76.839996,77.160004,1499200,63.144108
"2013-08-06",77.129997,77.160004,76.139999,76.529999,1746000,62.628555
"2013-08-07",76.199997,76.300003,75.540001,75.790001,1534500,62.02298
"2013-08-08",76.18,76.669998,75.540001,76.220001,1776900,62.374874
"2013-08-09",76.160004,76.5,75.669998,75.959999,1781100,62.162083
"2013-08-12",75.620003,76.519997,75.470001,76.110001,1643700,62.284847
"2013-08-13",76.25,76.290001,75.470001,75.980003,1069600,62.17844
"2013-08-14",76.040001,76.599998,75.870003,75.879997,1475700,62.096607
"2013-08-15",75.25,75.699997,74.529999,74.919998,1758000,61.310997
"2013-08-16",74.559998,75.389999,74.459999,74.910004,2274800,61.302818
"2013-08-19",74.760002,74.879997,73.900002,73.93,1574100,60.500828
"2013-08-20",73.889999,74.860001,73.720001,74.589996,1324300,61.040936
"2013-08-21",74.339996,74.980003,73.739998,74.400002,1565200,60.885483
"2013-08-22",74.480003,75.279999,74.370003,74.989998,1457100,61.368294
"2013-08-23",75.309998,75.370003,74.550003,75.019997,806100,61.392849
"2013-08-26",75.010002,75.099998,74.190002,74.209999,1310800,60.72998
"2013-08-27",73.32,73.5,72.120003,72.239998,1847700,59.117798
"2013-08-28",72.269997,73.25,71.970001,72.550003,1480700,59.371517
"2013-08-29",72.360001,73.129997,72,72.580002,842700,59.396061
"2013-08-30",72.690002,72.709999,71.970001,72.269997,1383300,59.142372
"2013-09-03",73.050003,73.779999,72.029999,72.480003,1762500,59.314232
"2013-09-04",72.440002,72.940002,72.139999,72.540001,1990800,59.363316
"2013-09-05",72.540001,73.610001,72.220001,73.349998,1144700,60.026207
"2013-09-06",73.599998,73.68,71.989998,73.190002,2075200,59.895237
"2013-09-09",73.230003,73.309998,72.360001,72.949997,1872600,59.698849
"2013-09-10",73.449997,73.849998,73.279999,73.650002,1395300,60.271709
"2013-09-11",73.599998,73.800003,73.080002,73.559998,1573500,60.198025
"2013-09-12",73.660004,73.709999,73.029999,73.110001,1312300,59.829792
"2013-09-13",73.279999,73.470001,72.730003,73.25,1379600,59.944351
"2013-09-16",74.339996,74.559998,73.650002,74.190002,1385700,60.713615
"2013-09-17",74.25,74.839996,73.690002,74.769997,1986800,61.188278
"2013-09-18",74.82,75.540001,74.290001,74.400002,3036100,60.885483
"2013-09-19",74.57,74.82,73.419998,74.050003,1936500,60.599037
"2013-09-20",74.120003,74.489998,73.760002,74.050003,2765000,60.599037
"2013-09-23",73.779999,73.870003,72.650002,72.959999,1659400,59.707047
"2013-09-24",72.779999,73.269997,72.519997,72.720001,2044000,59.510635
"2013-09-25",72.669998,73.650002,72.220001,73.050003,3092500,59.780697
"2013-09-26",73.129997,73.459999,72.040001,72.440002,2064900,59.281487
"2013-09-27",72.260002,72.919998,72.080002,72.629997,2070100,59.436966
"2013-09-30",71.949997,72.68,71.480003,72.449997,2040100,59.289673
"2013-10-01",72.400002,72.910004,72.160004,72.669998,2017300,59.469704
"2013-10-02",72.230003,72.989998,72.199997,72.68,2526100,59.477894
"2013-10-03",72.459999,72.699997,72.010002,72.419998,2411400,59.265125
"2013-10-04",72.790001,73.160004,72.360001,72.970001,1645500,59.715214
"2013-10-07",72.360001,72.389999,71.699997,71.879997,1497400,58.823212
"2013-10-08",71.760002,71.93,70.910004,70.940002,1904800,58.053963
"2013-10-09",71.029999,71.199997,70.629997,70.870003,2049400,57.996677
"2013-10-10",71.410004,72.709999,71.32,72.620003,2423700,59.800072
"2013-10-11",72.339996,73.120003,71.800003,72.959999,1807800,60.080048
"2013-10-14",72.559998,73.080002,72.150002,72.980003,2159500,60.096516
"2013-10-15",72.410004,73.230003,72.18,72.510002,2007000,59.709476
"2013-10-16",73.760002,74.379997,72.43,73.870003,3450800,60.829391
"2013-10-17",73.580002,74.769997,73.43,74.68,2655700,61.49641
"2013-10-18",74.550003,75.150002,73.860001,75.040001,3070400,61.792862
"2013-10-21",75.019997,75.209999,74.599998,75.120003,1854200,61.858719
"2013-10-22",75.089996,75.790001,74.790001,75.559998,1989500,62.221043
"2013-10-23",75.25,75.540001,75.07,75.239998,1818400,61.95755
"2013-10-24",75.269997,75.339996,74.68,74.82,2247600,61.611683
"2013-10-25",74.82,75.370003,74.68,75.360001,1816700,62.056362
"2013-10-28",75.269997,75.860001,74.989998,75.5,1629300,62.171654
"2013-10-29",75.589996,75.669998,74.82,75.199997,1607600,61.924591
"2013-10-30",75.309998,75.449997,74.559998,74.809998,1615500,61.603458
"2013-10-31",74.610001,74.889999,73.529999,73.529999,2181200,60.549435
"2013-11-01",73.620003,73.980003,72.989998,73.370003,1796800,60.417656
"2013-11-04",73.449997,73.580002,73,73.169998,1228700,60.252953
"2013-11-05",72.949997,74.019997,72.919998,73.290001,1939000,60.351795
"2013-11-06",73.970001,74,73.43,73.879997,1483100,60.837624
"2013-11-07",74.089996,74.239998,72.849998,72.900002,1917300,60.030632
"2013-11-08",73.279999,75.669998,72.919998,75.519997,3490200,62.188103
"2013-11-11",75.519997,75.809998,75.029999,75.419998,1563400,62.10577
"2013-11-12",75.160004,75.209999,73.870003,74.18,2225400,61.084667
"2013-11-13",73.949997,74.269997,73.330002,74.269997,2426400,61.158756
"2013-11-14",73.910004,74.730003,73.550003,74.68,2485900,61.49641
"2013-11-15",74.940002,75.599998,74.720001,75.139999,2082800,61.875198
"2013-11-18",75.199997,76,75.019997,75.309998,1559100,62.015171
"2013-11-19",75.440002,75.900002,75.18,75.5,1699800,62.171654
"2013-11-20",75.699997,75.849998,74.830002,75.199997,1813700,61.924591
"2013-11-21",75.419998,76.580002,75.25,76.330002,1996100,62.855095
"2013-11-22",76.339996,76.980003,76.129997,76.82,2259700,63.258606
"2013-11-25",76.949997,77.330002,76.25,76.32,1821700,62.846897
"2013-11-26",76.470001,76.849998,76.169998,76.610001,2615100,63.085686
"2013-11-27",76.550003,77.489998,76.389999,77.410004,1834100,63.744484
"2013-11-29",77.650002,77.849998,76.919998,76.949997,1015800,63.365662
"2013-12-02",76.849998,77.900002,76.849998,77.5,2303400,63.818577
"2013-12-03",77.220001,77.349998,75.410004,75.620003,3207500,62.270473
"2013-12-04",75.589996,76.440002,75.18,75.720001,2309200,62.352802
"2013-12-05",75.360001,75.519997,74.800003,75.019997,2031100,61.776371
"2013-12-06",75.959999,76.330002,75.440002,76.169998,1717300,62.723377
"2013-12-09",76.769997,76.790001,76.07,76.279999,1402500,62.81395
"2013-12-10",75.910004,76.889999,75.809998,76.559998,2867400,63.04451
"2013-12-11",76.459999,76.559998,75.230003,75.480003,2430000,62.155186
"2013-12-12",75.489998,76.110001,75.260002,75.82,1884300,62.435158
"2013-12-13",75.769997,76.269997,75.139999,75.379997,1690100,62.072838
"2013-12-16",75.099998,75.669998,75.089996,75.480003,2370500,62.155186
"2013-12-17",75.470001,75.5,74.410004,74.650002,2492000,61.471691
"2013-12-18",74.760002,75.650002,73.919998,75.639999,3258300,62.286922
"2013-12-19",75.379997,76.309998,74.910004,76,2535900,62.583363
"2013-12-20",76.279999,76.739998,76.209999,76.370003,2630100,62.888065
"2013-12-23",76.730003,77.389999,76.379997,77.019997,1553700,63.423328
"2013-12-24",77.089996,77.32,76.860001,77.129997,415400,63.513908
"2013-12-26",77.32,77.470001,77.129997,77.260002,663400,63.62096
"2013-12-27",77.510002,78.360001,77.190002,78.199997,2022000,64.395004
"2013-12-30",78.199997,78.290001,77.360001,77.510002,1251200,63.82679
"2013-12-31",77.540001,77.779999,77.349998,77.580002,1292300,63.884453
"2014-01-02",76.059998,77.220001,76.059998,76.599998,1742100,63.077454
"2014-01-03",76.809998,77.230003,76.669998,76.959999,1362200,63.373913
"2014-01-06",77.290001,77.940002,76.849998,76.860001,2966300,63.291557
"2014-01-07",76.690002,77.75,76.690002,77.43,1997700,63.760937
"2014-01-08",77.5,78.830002,77.5,78.720001,2929400,64.823227
"2014-01-09",78.949997,79.290001,78.650002,79.190002,3017800,65.210228
"2014-01-10",79.080002,79.139999,78.209999,78.769997,1975900,64.86438
"2014-01-13",78.029999,78.349998,77.169998,77.370003,1543100,64.069405
"2014-01-14",77.620003,78.190002,77.080002,78,1673600,64.59111
"2014-01-15",78.139999,79.120003,78.139999,78.839996,2355800,65.286697
"2014-01-16",80.690002,81.279999,78.839996,80.93,4537600,67.017418
"2014-01-17",82.150002,84.410004,81.760002,82.260002,4840100,68.118774
"2014-01-21",82.75,84.279999,82.620003,84.110001,4349600,69.650757
"2014-01-22",84.220001,84.43,83.449997,84.209999,2679700,69.733559
"2014-01-23",83.660004,83.779999,82.230003,82.660004,2985900,68.45002
"2014-01-24",82.129997,82.290001,81.029999,81.029999,2325000,67.10022
"2014-01-27",81.150002,81.660004,80.220001,80.800003,3382800,66.909767
"2014-01-28",81.389999,81.540001,80.739998,81.239998,2296300,67.274109
"2014-01-29",80.599998,81.300003,79.849998,79.870003,3148000,66.139664
"2014-01-30",80.900002,81.720001,80.43,81.620003,2028900,67.588791
"2014-01-31",80.330002,80.800003,79.779999,79.879997,2234900,66.147903
"2014-02-03",79.879997,80.379997,78.32,78.43,3092900,64.947189
"2014-02-04",78.870003,79.449997,78.160004,78.879997,2493600,65.319817
"2014-02-05",78.870003,79.129997,78.029999,78.809998,2453100,65.261848
"2014-02-06",78.910004,79.870003,78.580002,79.830002,2213500,66.106506
"2014-02-07",80.019997,80.800003,79.57,79.889999,1981000,66.156219
"2014-02-10",80.089996,80.370003,79.239998,79.839996,1702100,66.114792
"2014-02-11",79.82,81.269997,79.650002,81,2198000,67.075371
"2014-02-12",81.139999,81.769997,80.620003,81.019997,1395700,67.091949
"2014-02-13",80.449997,81.239998,80.110001,81.139999,1589700,67.191315
"2014-02-14",81.010002,81.800003,80.949997,81.620003,1833400,67.588791
"2014-02-18",83.529999,83.529999,81.410004,81.550003,1551800,67.530838
"2014-02-19",81.160004,81.459999,79.470001,79.669998,2625900,65.974045
"2014-02-20",79.970001,80.300003,79.059998,79.980003,2147700,66.230728
"2014-02-21",80,80.769997,79.809998,80.230003,1858900,66.437752
"2014-02-24",80.279999,81.82,80.220001,81.339996,2518900,67.356926
"2014-02-25",81.260002,81.339996,80.279999,80.709999,2008700,66.835243
"2014-02-26",81.07,81.339996,80.160004,81.129997,1185600,67.183044
"2014-02-27",80.989998,81.349998,80.400002,81.339996,1643300,67.356926
"2014-02-28",81.480003,82.650002,81.410004,81.779999,2453000,67.721298
"2014-03-03",80.82,81.209999,80.349998,80.980003,1748000,67.05883
"2014-03-04",80.25,82.220001,80.25,82.029999,1991900,67.928322
"2014-03-05",82.120003,82.980003,82.120003,82.940002,2427200,68.681877
"2014-03-06",83.040001,83.589996,82.709999,82.82,1950100,68.582497
"2014-03-07",83.400002,84.650002,83.290001,83.980003,2368600,69.543106
"2014-03-10",83.82,84.110001,83.349998,84.089996,1698100,69.634171
"2014-03-11",84.059998,84.059998,82.93,83.220001,1236400,68.913742
"2014-03-12",82.800003,83.529999,82.5,83.459999,1533600,69.11248
"2014-03-13",83.839996,84.050003,82.629997,82.790001,1703300,68.557648
"2014-03-14",82.75,83.550003,82.559998,82.860001,1587500,68.615639
"2014-03-17",83.260002,84.279999,83.260002,84.169998,1593800,69.700447
"2014-03-18",84.199997,84.699997,83.779999,84.620003,2130200,70.073097
"2014-03-19",84.730003,85.800003,83.849998,85.059998,3084300,70.437416
"2014-03-20",84.809998,86.879997,84.669998,86.629997,3300900,71.737526
"2014-03-21",87.589996,87.800003,86.669998,86.870003,4325200,71.936264
"2014-03-24",87.230003,87.639999,86.550003,86.949997,1798800,72.00251
"2014-03-25",87.150002,87.160004,86.150002,86.419998,2331200,71.563637
"2014-03-26",86.989998,86.989998,85.309998,85.32,2211300,70.652733
"2014-03-27",85.330002,86.099998,84.449997,85.139999,2376400,70.503685
"2014-03-28",85.629997,86.169998,85.099998,85.730003,1894700,70.992264
"2014-03-31",86.209999,87.290001,86.129997,87,2727500,72.04393
"2014-04-01",87.18,87.470001,86.540001,87.260002,2418600,72.259232
"2014-04-02",87.5,87.779999,87.260002,87.610001,2558000,72.549042
"2014-04-03",87.550003,87.669998,86.970001,87.410004,1579700,72.383446
"2014-04-04",87.830002,88.029999,86.199997,86.25,2329300,71.422852
"2014-04-07",86.040001,86.389999,84.610001,84.82,3579300,70.238724
"2014-04-08",84.940002,85.050003,83.910004,84.629997,2302200,70.081352
"2014-04-09",84.769997,84.900002,84.300003,84.589996,2487000,70.048233
"2014-04-10",84.610001,84.889999,82.199997,82.209999,3505200,68.07737
"2014-04-11",80.949997,81.93,79.800003,81.139999,3193900,67.585938
"2014-04-14",81.93,82.190002,80.730003,81.589996,2072700,67.960754
"2014-04-15",81.82,82.300003,80.870003,82.150002,2363400,68.427208
"2014-04-16",83.169998,84.650002,82.400002,84.379997,4320300,70.284691
"2014-04-17",83.910004,84.239998,83.190002,83.769997,2486500,69.776604
"2014-04-21",84.010002,84.629997,83.57,83.699997,1733400,69.718292
"2014-04-22",83.629997,84.779999,83.360001,84.660004,1938300,70.517944
"2014-04-23",84.5,84.919998,84.349998,84.730003,1695600,70.576248
"2014-04-24",85.040001,85.089996,84.040001,84.260002,1715800,70.184746
"2014-04-25",84.279999,84.730003,83.699997,83.870003,1787600,69.859909
"2014-04-28",84.110001,84.190002,82.540001,82.959999,2648600,69.101929
"2014-04-29",83.540001,84.019997,83.239998,83.419998,1665800,69.485062
"2014-04-30",83.519997,84.230003,83.400002,84.040001,2305500,70.001503
"2014-05-01",83.959999,84.360001,83.360001,83.769997,1734600,69.776604
"2014-05-02",84.07,85.879997,83.800003,84.730003,2950200,70.576248
"2014-05-05",84.5,84.5,83.510002,84.160004,2006900,70.101456
"2014-05-06",83.760002,83.830002,82.93,82.949997,1564800,69.093582
"2014-05-07",83.269997,83.959999,83.080002,83.860001,1669700,69.851563
"2014-05-08",83.559998,84.410004,83.529999,83.860001,1529700,69.851563
"2014-05-09",83.730003,84.209999,83.339996,84.18,1255300,70.118088
"2014-05-12",84.57,85.68,84.309998,85.470001,1903900,71.192612
"2014-05-13",85.519997,85.68,84.68,84.779999,1309700,70.617889
"2014-05-14",84.730003,85.050003,83.099998,83.290001,2678700,69.376778
"2014-05-15",83.059998,83.199997,81.650002,82.639999,2185400,68.83535
"2014-05-16",82.519997,82.949997,82.040001,82.779999,2185000,68.951965
"2014-05-19",82.540001,83.370003,82.480003,83.209999,1548100,69.310135
"2014-05-20",83,83.209999,82.330002,82.629997,1645700,68.827019
"2014-05-21",82.949997,84.239998,82.949997,83.519997,1593100,69.568375
"2014-05-22",83.559998,84.099998,83.360001,84.089996,1561300,70.043121
"2014-05-23",84.199997,84.690002,83.860001,84.510002,1280400,70.39299
"2014-05-27",84.879997,85.660004,84.639999,84.699997,1588200,70.551262
"2014-05-28",84.68,84.769997,84.150002,84.519997,1380600,70.401314
"2014-05-29",84.559998,84.82,84.160004,84.760002,2265700,70.601227
"2014-05-30",84.629997,85.580002,84.620003,85.269997,1414900,71.026016
"2014-06-02",85.510002,85.699997,84.709999,85.620003,1445200,71.317574
"2014-06-03",85.410004,85.790001,85.019997,85.43,1750500,71.159286
"2014-06-04",85.169998,85.870003,85.160004,85.68,1305700,71.367554
"2014-06-05",85.839996,86.800003,85.309998,86.629997,1499200,72.158844
"2014-06-06",86.860001,87.489998,86.650002,87.32,1162700,72.733604
"2014-06-09",87.339996,88.639999,87.339996,88.510002,1759700,73.7248
"2014-06-10",88.089996,88.5,87.75,88.419998,1175900,73.649834
"2014-06-11",87.940002,88.43,87.800003,88.029999,1428000,73.324974
"2014-06-12",87.269997,87.860001,86.839996,87.349998,2910400,72.758591
"2014-06-13",87.379997,88.260002,87.190002,87.809998,1930700,73.141739
"2014-06-16",87.650002,87.889999,87.260002,87.690002,2129400,73.041786
"2014-06-17",87.669998,88.720001,85.879997,88.360001,1762200,73.599854
"2014-06-18",88.32,88.720001,87.760002,88.629997,2047800,73.82476
"2014-06-19",88.68,88.82,88.260002,88.550003,1266600,73.758125
"2014-06-20",88.980003,89.610001,88.730003,89.419998,2576200,74.482788
"2014-06-23",89.580002,89.849998,89.010002,89.339996,1287300,74.416161
"2014-06-24",89.139999,89.800003,88.550003,88.599998,1287400,73.799782
"2014-06-25",88.709999,89.029999,87.809998,88.739998,1506000,73.916374
"2014-06-26",88.57,88.82,87.82,88.68,1010700,73.866409
"2014-06-27",88.550003,89.349998,88.519997,89.309998,1653400,74.391167
"2014-06-30",88.989998,89.589996,88.870003,89.050003,1645300,74.174614
"2014-07-01",89.440002,89.959999,89.099998,89.360001,1540500,74.432816
"2014-07-02",89.220001,89.629997,88.839996,88.949997,1394100,74.091301
"2014-07-03",89.519997,90,89.349998,89.970001,977700,74.940926
"2014-07-07",88.18,89.769997,88.18,89.07,2064600,74.191261
"2014-07-08",88.93,88.970001,87.900002,88.050003,2617800,73.341644
"2014-07-09",88.339996,88.470001,87.949997,88.260002,1944000,73.516571
"2014-07-10",87.239998,87.580002,86.839996,87.449997,2532500,72.841858
"2014-07-11",86.849998,87.510002,86.550003,87.330002,1678200,73.143394
"2014-07-14",88,88.349998,87,87.120003,2443600,72.967499
"2014-07-15",87.82,88.510002,87.519997,88.239998,3119800,73.905548
"2014-07-16",86.379997,87.190002,84.519997,85.18,6052800,71.342644
"2014-07-17",84.150002,84.470001,83.18,83.339996,4156500,69.801552
"2014-07-18",83.919998,84.169998,83.160004,83.879997,3002600,70.253838
"2014-07-21",83.410004,84.019997,83.029999,83.879997,2935000,70.253838
"2014-07-22",84.139999,84.470001,83.610001,83.68,2560600,70.086327
"2014-07-23",83.800003,84.18,83.519997,83.970001,1858600,70.329231
"2014-07-24",83.93,84.709999,83.93,84.57,2142600,70.831741
"2014-07-25",84.379997,84.919998,84.239998,84.82,2108800,71.041145
"2014-07-28",84.5,84.779999,83.790001,83.860001,1999600,70.237083
"2014-07-29",83.910004,84.07,83.449997,83.459999,3014800,69.902069
"2014-07-30",84.050003,84.470001,83.5,84.110001,2072500,70.44648
"2014-07-31",83.699997,84,82.550003,82.559998,2776900,69.148262
"2014-08-01",82.540001,82.949997,81.610001,82.010002,2569100,68.687645
"2014-08-04",82.339996,82.5,81.669998,82.300003,1999100,68.930511
"2014-08-05",80.629997,82.489998,80.43,81.849998,3193700,68.553612
"2014-08-06",81.620003,82.349998,81.410004,81.529999,2397900,68.285591
"2014-08-07",81.970001,82.199997,81.089996,81.230003,2365200,68.034325
"2014-08-08",81.330002,81.760002,81,81.720001,1711200,68.444725
"2014-08-11",82.089996,82.169998,81.559998,81.699997,1526700,68.427971
"2014-08-12",81.589996,82.400002,81.470001,81.800003,1666200,68.511734
"2014-08-13",82.269997,82.839996,81.959999,82.25,2629000,68.888618
"2014-08-14",82.199997,82.830002,82.080002,82.25,1543600,68.888618
