"dates","IFF.Open","IFF.High","IFF.Low","IFF.Close","IFF.Volume","IFF.Adjusted"
"2011-11-14",54.299999,54.720001,53.880001,54.169998,756000,44.511032
"2011-11-15",53.91,54.32,53.57,53.779999,881700,44.190571
"2011-11-16",53.220001,54.040001,53.200001,53.310001,944400,43.804386
"2011-11-17",53.119999,53.25,52.169998,52.41,1990400,43.06485
"2011-11-18",52.669998,52.849998,52.060001,52.529999,1101400,43.163452
"2011-11-21",52.630001,53.139999,52.25,52.66,1498100,43.270294
"2011-11-22",52.57,53.27,52.27,52.380001,782200,43.040207
"2011-11-23",51.830002,52.240002,51.450001,51.709999,934000,42.489677
"2011-11-25",51.630001,52.099998,51.490002,51.619999,220400,42.41573
"2011-11-28",53.130001,53.52,52.689999,53.25,1023300,43.755089
"2011-11-29",53.23,53.540001,52.279999,52.619999,1086600,43.237411
"2011-11-30",54.119999,54.310001,53.66,54.259998,912400,44.584988
"2011-12-01",54.040001,54.619999,53.59,53.799999,727700,44.20702
"2011-12-02",54.330002,54.57,53.459999,53.66,565900,44.091995
"2011-12-05",54.470001,54.57,53.68,54.119999,687100,44.469959
"2011-12-06",54.18,54.450001,53.759998,54.02,708100,44.387791
"2011-12-07",53.959999,54.799999,53.709999,54.459999,682900,44.749325
"2011-12-08",54.130001,54.200001,53.16,53.360001,590000,43.845463
"2011-12-09",53.490002,54.490002,53.25,54.200001,531700,44.53569
"2011-12-12",53.630001,53.639999,52.400002,52.84,628300,43.41819
"2011-12-13",53.189999,53.560001,52.060001,52.349998,640900,43.015545
"2011-12-14",52.189999,52.540001,51.880001,52.09,539100,42.801922
"2011-12-15",52.59,52.59,51.700001,52.169998,677700,42.867664
"2011-12-16",52.639999,52.900002,51.5,51.889999,1571600,42.637581
"2011-12-19",52.07,52.549999,51.200001,51.310001,603200,42.160999
"2011-12-20",52.240002,52.450001,52.040001,52.25,818300,42.933388
"2011-12-21",52.310001,52.57,51.970001,52.169998,554300,42.867664
"2011-12-22",52.23,52.419998,52.029999,52.18,546300,42.87587
"2011-12-23",52.040001,53.130001,51.939999,53.130001,662400,43.9174
"2011-12-27",53.060001,53.560001,52.919998,53.34,262200,44.090973
"2011-12-28",53.43,53.540001,52.009998,52.07,373100,43.041191
"2011-12-29",52.07,52.759998,52.07,52.689999,326100,43.553677
"2011-12-30",52.580002,52.91,52.360001,52.419998,250700,43.330494
"2012-01-03",53.389999,53.490002,52.82,52.880001,420700,43.710751
"2012-01-04",52.709999,53.02,52.5,52.950001,296600,43.768597
"2012-01-05",52.470001,53.080002,52.049999,52.900002,405000,43.72728
"2012-01-06",52.880001,53.310001,52.560001,53.07,361300,43.867798
"2012-01-09",53.009998,53.290001,52.900002,53.220001,438800,43.991791
"2012-01-10",53.68,54.25,53.68,54.060001,437200,44.686131
"2012-01-11",53.799999,54.240002,53.52,54.220001,524600,44.81839
"2012-01-12",54.23,55.09,53.93,55.080002,474300,45.52927
"2012-01-13",54.200001,54.68,54.02,54.57,413400,45.107697
