"dates","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"2013-01-09",52.593235,53.625324,52.471813,53.425846,1115412,47.923164
"2013-01-10",53.677364,53.712055,52.775368,53.651344,799490,48.125435
"2013-01-11",53.712055,53.712055,52.966175,53.252384,872014,47.76757
"2013-01-14",53.183002,53.564613,53.044231,53.174328,533263,47.697544
"2013-01-15",53.009541,53.443192,52.888119,53.044231,635649,47.580845
"2013-01-16",52.766697,52.89679,52.133564,52.758022,842151,47.324116
"2013-01-17",52.914139,53.035561,52.515179,52.758022,676696,47.324116
"2013-01-18",52.515179,52.870773,52.038162,52.567215,1331946,47.152969
"2013-01-22",52.888119,53.529922,52.57589,53.226364,730080,47.744217
"2013-01-23",52.992195,53.243713,52.679966,52.801388,760404,47.363018
"2013-01-24",52.97485,53.339115,52.723331,53.148308,671046,47.674194
"2013-01-25",53.451866,53.66869,52.9575,53.660015,799029,48.133209
"2013-01-28",53.824806,53.824806,52.645271,53.235039,651906,47.752007
"2013-01-29",53.078926,53.625324,52.931484,53.590633,405395,48.070972
"2013-01-30",53.469212,53.74675,53.29575,53.373806,586070,47.876484
"2013-01-31",53.148308,53.512577,52.931484,53.313095,523001,47.822029
"2013-02-01",53.755421,54.319168,53.287079,54.137035,814940,48.5611
"2013-02-04",53.963573,54.06765,53.599304,53.876842,689840,48.327705
"2013-02-05",54.111015,54.770164,53.920208,54.293148,928511,48.70113
"2013-02-06",54.024284,54.371204,53.373806,53.64267,1066410,48.117634
"2013-02-07",53.512577,53.512577,51.51778,51.83868,1899452,46.499466
"2013-02-08",51.786644,52.116219,51.222897,51.882046,1298739,46.538364
"2013-02-11",51.977451,52.142239,51.326973,51.344318,1103421,46.05603
"2013-02-12",51.691238,51.691238,50.312229,50.416306,1838228,45.223602
"2013-02-13",50.520382,51.17086,50.520382,51.006069,1274065,45.752613
"2013-02-14",50.815266,51.240242,50.520382,51.179531,1064104,45.908215
"2013-02-15",51.188206,51.942757,51.17086,51.578491,1370341,46.26609
"2013-02-19",51.803989,52.22897,51.448395,51.448395,1416461,46.149387
"2013-02-20",51.431049,51.630527,50.442326,50.503036,1636107,45.30138
"2013-02-21",50.234173,50.234173,49.436253,49.835213,1752445,44.702343
"2013-02-22",49.930614,50.962708,49.895924,50.919342,833850,45.67482
"2013-02-25",51.11882,51.326973,49.878578,49.878578,1383369,44.741245
"2013-02-26",50.121422,50.928013,50.008675,50.754555,1044387,45.526993
"2013-02-27",50.797916,52.020817,50.711189,51.734604,707020,46.406109
"2013-02-28",51.760624,52.619255,51.708588,52.26366,1806175,46.880669
"2013-03-01",52.012142,52.220295,51.292282,51.951431,1127749,46.600601
"2013-03-04",51.639202,52.272331,51.326973,52.246315,910985,46.865112
"2013-03-05",52.428448,52.914139,52.185604,52.679966,982010,47.254105
"2013-03-06",52.801388,53.200348,52.558544,52.966175,769973,47.510838
"2013-03-07",52.9575,53.32177,52.723331,52.810062,730656,47.370789
"2013-03-08",53.104942,53.34779,52.740677,53.009541,1058915,47.549732
"2013-03-11",53.052906,53.34779,52.792713,53.243713,818399,47.759781
"2013-03-12",53.191673,53.486557,52.914139,53.139637,1034126,47.666431
"2013-03-13",53.183002,53.183002,52.60191,53.035561,665858,47.573074
"2013-03-14",53.235039,53.434521,52.862099,53.044231,838692,47.580845
"2013-03-15",52.784042,53.070251,51.977451,52.038162,2980274,46.678406
"2013-03-18",51.630527,52.064178,51.448395,51.613182,1084512,46.297195
"2013-03-19",51.708588,51.777969,50.676495,51.405029,980511,46.110481
"2013-03-20",51.621857,51.85603,51.110146,51.309628,744146,46.024914
"2013-03-21",50.962708,51.032089,49.514309,49.60104,1582954,44.49229
"2013-03-22",49.869904,50.121422,49.62706,49.826538,1100423,44.69458
"2013-03-25",49.869904,49.965309,49.037292,49.132698,1129364,44.072197
"2013-03-26",49.193409,49.62706,49.002602,49.401562,774240,44.419224
"2013-03-27",49.002602,49.193409,48.794449,49.054642,995961,44.107285
"2013-03-28",49.089333,49.531658,48.941891,49.462273,1338287,44.473812
"2013-04-01",49.635735,49.635735,48.603642,48.690372,684190,43.779747
"2013-04-02",48.924545,49.158714,48.620991,48.915871,1122907,43.982517
"2013-04-03",49.002602,49.436253,48.282742,48.603642,1938078,43.701767
"2013-04-04",48.794449,49.193409,48.386818,48.794449,919056,43.873337
"2013-04-05",48.117954,48.317432,47.857761,48.091934,1221719,43.241669
"2013-04-08",48.647007,49.531658,48.447529,49.479618,1362270,44.489388
"2013-04-09",49.60104,49.956635,49.2281,49.566349,678310,44.567379
"2013-04-10",49.713791,50.164787,49.65308,50.164787,891730,45.105469
"2013-04-11",50.147442,51.049435,50.138767,50.901997,963562,45.768326
"2013-04-12",50.685169,50.797916,50.424976,50.676495,988121,45.565571
"2013-04-15",50.260193,50.459671,48.9072,48.9072,1284096,43.974709
"2013-04-16",49.262794,50.511707,49.202084,50.485691,1265879,45.394012
"2013-04-17",50.060711,50.529057,49.705116,50.138767,1707478,45.082085
"2013-04-18",50.190807,50.789246,49.843887,50.02602,1232326,44.980694
"2013-04-19",50.225498,50.633129,50.034691,50.199478,1000343,45.136654
"2013-04-22",50.268864,50.581093,49.531658,50.407631,548943,45.323822
"2013-04-23",50.589767,51.387684,50.277538,51.335648,756714,46.158241
"2013-04-24",51.613182,52.21162,51.448395,51.656548,804909,46.446781
"2013-04-25",51.986122,52.775368,51.803989,52.619255,687419,47.312397
"2013-04-26",52.471813,52.801388,51.942757,51.942757,994347,46.704124
"2013-04-29",52.333042,52.792713,51.812664,52.619255,584225,47.312397
"2013-04-30",52.419773,52.914139,52.116219,52.645271,1434563,47.335785
"2013-05-01",49.054642,53.772766,48.317432,50.624458,2309113,45.518772
"2013-05-02",50.667824,51.205551,50.234173,50.997398,1519654,45.854111
"2013-05-03",51.673893,52.142239,51.46574,51.665222,1493827,46.454582
"2013-05-06",51.613182,52.281006,51.431049,52.20295,570274,46.938065
"2013-05-07",52.185604,52.732002,51.8647,52.60191,1107918,47.296803
"2013-05-08",52.6366,53.64267,52.60191,53.616653,923784,48.209202
"2013-05-09",53.616653,53.616653,53.000866,53.356461,508127,47.975246
"2013-05-10",53.373806,53.74675,53.130962,53.729401,797300,48.310577
"2013-05-13",53.486557,53.625324,52.428448,52.645271,924591,47.335785
"2013-05-14",52.645271,54.891586,52.558544,54.553337,1753137,49.051411
"2013-05-15",54.388554,54.882915,54.01561,54.631397,949841,49.121597
"2013-05-16",54.44059,54.544666,53.712055,53.772766,725352,48.349556
"2013-05-17",53.824806,54.952297,53.824806,54.943626,807677,49.402344
"2013-05-20",54.804855,54.900261,54.405899,54.81353,881469,49.285366
"2013-05-21",54.657413,54.926277,54.44059,54.535992,675658,49.03582
"2013-05-22",54.535992,54.978317,54.353859,54.553337,1763975,49.051411
"2013-05-23",54.032959,55.637466,53.781441,55.073723,1430297,49.519314
"2013-05-24",54.735474,55.117085,54.501301,55.082394,890231,49.527126
"2013-05-28",55.810928,56.33131,55.472679,55.923676,970019,50.283546
"2013-05-29",55.455334,55.776237,54.978317,55.333912,989851,49.753265
"2013-05-30",55.481354,55.55941,54.908932,55.429314,677042,49.839058
"2013-05-31",55.108414,55.394623,54.388554,54.388554,811251,48.903252
"2013-06-03",54.492626,54.640068,53.460537,53.798786,1201887,48.372959
"2013-06-04",53.850822,54.509975,53.313095,53.928883,1363423,48.489944
"2013-06-05",53.660015,53.937553,53.061577,53.087597,863021,47.733494
"2013-06-06",53.104942,53.365135,52.61058,53.130962,994117,47.772495
"2013-06-07",53.460537,54.570686,53.156982,54.527321,898648,49.028023
"2013-06-10",54.78751,55.004337,53.937553,54.483955,539028,48.989029
"2013-06-11",53.868172,54.700783,53.607979,54.397224,868901,48.91106
"2013-06-12",54.891586,54.943626,53.651344,53.920208,622389,48.482147
"2013-06-13",53.712055,54.917606,53.252384,54.700783,859100,49.183998
"2013-06-14",54.700783,55.013008,53.954899,54.267128,657902,48.794064
"2013-06-17",54.700783,55.542065,54.284473,55.377277,1260114,49.792267
"2013-06-18",55.385948,56.33131,55.065048,56.114483,912369,50.455109
"2013-06-19",56.183868,56.339985,55.524719,55.611446,709441,50.002819
"2013-06-20",53.738075,55.16045,53.738075,54.310493,944768,48.833061
"2013-06-21",54.856895,55.039028,53.66869,54.275803,1196353,48.801884
"2013-06-24",53.790112,54.050304,52.983521,53.529922,804218,48.131218
"2013-06-25",54.06765,54.258457,53.044231,53.529922,1099731,48.131218
"2013-06-26",53.937553,54.163052,53.339115,53.928883,829238,48.596241
"2013-06-27",54.362534,54.570686,54.032959,54.111015,679348,48.760353
"2013-06-28",53.972244,54.145706,52.931484,52.9575,1237284,47.720905
"2013-07-01",53.391155,54.232437,53.330441,53.434521,530265,48.150761
"2013-07-02",53.408501,53.798786,52.57589,53.373806,1028361,48.09605
"2013-07-03",53.391155,54.006939,53.287079,53.512577,767437,48.221104
"2013-07-05",54.084995,54.154381,53.564613,54.050304,440331,48.705658
"2013-07-08",53.243713,53.599304,52.532524,53.104942,2337246,47.853767
"2013-07-09",53.469212,53.798786,53.235039,53.712055,1298393,48.400852
"2013-07-10",53.443192,54.137035,53.061577,54.04163,921247,48.697826
"2013-07-11",54.752819,54.856895,53.503902,54.006939,1126942,48.666576
"2013-07-12",54.050304,54.084995,53.339115,53.876842,997114,48.549343
"2013-07-15",54.006939,54.431915,53.790112,54.223763,1022019,48.861961
"2013-07-16",54.371204,54.379879,53.035561,53.408501,742301,48.127296
"2013-07-17",53.72073,54.275803,53.32177,54.032959,689263,48.690025
"2013-07-18",54.04163,54.770164,53.963573,54.726799,986853,49.315243
"2013-07-19",54.848221,55.099739,54.501301,55.056374,913522,49.612244
"2013-07-22",55.047703,55.498699,54.796185,54.856895,477111,49.432487
"2013-07-23",55.221161,55.229836,54.553337,54.614052,463275,49.213657
"2013-07-24",54.614052,55.151779,54.44059,55.117085,751064,49.666935
"2013-07-25",55.065048,55.273201,54.527321,55.203815,776546,49.745098
"2013-07-26",54.986992,55.290546,54.778839,55.021683,669201,49.580975
"2013-07-29",54.770164,55.377277,54.483955,55.143105,913753,49.690392
"2013-07-30",55.073723,56.877708,53.460537,56.808327,2663084,51.190956
"2013-07-31",56.808327,57.866436,56.565479,57.380745,1656515,51.706776
"2013-08-01",57.745014,58.100609,57.458801,57.987858,1059953,52.253853
"2013-08-02",57.73634,58.404163,57.588898,58.334778,773548,52.566463
"2013-08-05",58.126625,58.50824,57.45013,57.545532,864404,51.855255
"2013-08-06",57.528187,57.666958,56.921074,57.111881,743454,51.464493
"2013-08-07",56.67823,57.267998,56.556808,56.574154,961026,50.979931
"2013-08-08",56.65221,57.432785,56.504768,57.207287,800989,51.550449
"2013-08-09",56.027756,57.536861,56.027756,56.964439,833043,51.331619
"2013-08-12",56.669559,56.825672,56.33131,56.366001,971403,50.792366
"2013-08-13",56.70425,57.666958,56.374676,57.346054,935775,51.675514
"2013-08-14",57.302689,57.42411,56.400696,56.808327,1059722,51.190956
"2013-08-15",56.400696,56.712921,55.95837,56.374676,1056955,50.800179
"2013-08-16",55.888985,57.02515,55.888985,56.756287,1113106,51.144054
"2013-08-19",56.496098,56.712921,55.949696,56.366001,766514,50.792366
"2013-08-20",56.322636,57.033825,56.062447,56.738941,647179,51.128418
"2013-08-21",56.669559,57.137901,56.608845,56.816998,1137780,51.198769
"2013-08-22",56.912403,57.927147,56.816998,57.892452,729503,52.167873
"2013-08-23",57.892452,58.039894,57.476151,57.73634,607516,52.027206
"2013-08-26",57.892452,58.117954,57.510841,57.73634,554593,52.027206
"2013-08-27",57.632263,58.50824,57.250648,58.074589,1657553,52.331997
"2013-08-28",57.883781,58.022549,57.259323,57.484821,1009336,51.800541
"2013-08-29",57.406765,58.291412,57.406765,57.892452,584802,52.167873
"2013-08-30",57.805725,58.196011,57.554207,57.77103,1006223,52.058449
"2013-09-03",58.499565,58.751083,57.588898,57.901127,831544,52.175701
"2013-09-04",57.77103,58.690372,57.675629,58.412834,729849,52.636799
"2013-09-05",58.274067,58.967911,58.274067,58.404163,815056,52.628986
"2013-09-06",58.50824,59.150043,58.057243,58.803123,858985,52.988495
"2013-09-09",58.959236,59.696445,58.794449,59.522984,387177,53.637169
"2013-09-10",59.878578,60.433651,59.687771,60.086731,510664,54.145176
"2013-09-11",60.208153,61.032089,60.043365,61.006069,583072,54.973602
"2013-09-12",60.849957,61.405029,60.676495,60.910667,623312,54.887642
"2013-09-13",61.075455,61.335648,60.797916,60.858631,719818,54.840744
"2013-09-16",61.552471,61.578491,60.797916,61.023418,595179,54.989239
"2013-09-17",61.023418,61.379009,60.936687,61.222897,584686,55.168999
"2013-09-18",61.14484,61.812664,60.823936,61.795319,732847,55.684818
"2013-09-19",61.925411,62.558544,61.899391,62.298351,451284,56.138107
"2013-09-20",62.281006,62.749352,61.795319,61.89072,877664,55.770786
"2013-09-23",61.873375,62.159584,61.413704,61.682568,690416,55.58321
"2013-09-24",61.595837,62.194275,61.595837,61.942757,626425,55.817673
"2013-09-25",62.012142,62.341717,61.665222,61.994797,591374,55.864563
"2013-09-26",62.038162,62.402428,61.665222,62.133564,582611,56.09557
"2013-09-27",61.751949,62.159584,61.630527,62.029488,645911,56.001598
"2013-09-30",61.431049,62.376408,61.405029,62.20295,748643,56.158192
"2013-10-01",62.124893,62.541199,61.639202,61.882046,912023,55.868481
"2013-10-02",61.51778,62.23764,61.240242,62.090199,1112069,56.0564
"2013-10-03",61.847355,61.994797,61.326973,61.448395,986276,55.476971
"2013-10-04",61.448395,62.6366,61.335648,62.54987,692377,56.471397
"2013-10-07",62.003468,62.254986,61.647877,61.769299,475843,55.766689
"2013-10-08",61.691238,61.934086,61.127495,61.240242,788421,55.289047
"2013-10-09",61.326973,61.46574,60.71986,61.066784,540411,55.132439
"2013-10-10",61.821335,62.463139,61.647877,62.176929,722816,56.134712
"2013-10-11",62.072853,62.688637,61.83868,62.653946,634957,56.565369
"2013-10-14",62.23764,62.766697,62.142239,62.60191,492100,56.518391
"2013-10-15",62.445793,62.705982,62.046833,62.22897,408623,56.181694
"2013-10-16",62.766697,63.261059,62.593235,62.9575,723623,56.839432
"2013-10-17",62.810062,63.72073,62.671291,63.660015,573156,57.473671
"2013-10-18",63.798786,63.850822,63.425846,63.66869,683960,57.481499
"2013-10-21",63.599304,63.963573,63.252384,63.477882,500056,57.309231
"2013-10-22",63.633999,64.666084,63.633999,64.622726,729734,58.342819
"2013-10-23",64.457939,64.605377,63.807461,64.301819,419923,58.053104
"2013-10-24",64.275803,64.674759,63.963573,64.518646,392135,58.248871
"2013-10-25",64.518646,64.518646,63.651344,64.475281,693414,58.209709
"2013-10-28",64.33651,64.544662,63.74675,63.764095,744262,57.567635
"2013-10-29",63.651344,63.651344,61.734604,63.529922,2017519,57.35622
"2013-10-30",63.148308,64.11969,63.078926,63.339115,1097656,57.18396
"2013-10-31",63.365135,63.998264,63.070251,63.104942,862329,56.972534
"2013-11-01",63.130962,63.460537,62.367737,63.156982,661822,57.019531
"2013-11-04",63.130962,63.64267,62.60191,63.183002,911447,57.043022
"2013-11-05",63.018211,63.26973,62.593235,63.174328,665512,57.035187
"2013-11-06",63.29575,63.633999,63.113617,63.34779,475151,57.191776
"2013-11-07",63.373806,63.64267,62.437122,62.58456,1035394,56.50272
"2013-11-08",62.57589,63.686035,62.26366,63.677364,795109,57.489334
"2013-11-11",63.625324,63.764095,63.252384,63.313095,362388,57.160477
"2013-11-12",62.992195,63.26973,62.740677,62.940155,628039,56.823765
"2013-11-13",62.766697,63.798786,62.697311,63.781441,613857,57.583302
"2013-11-14",63.963573,64.232437,63.72073,64.041634,456588,57.818203
"2013-11-15",64.102341,65.151779,64.102341,65.13443,668048,58.804813
"2013-11-18",65.125755,65.333916,63.885517,64.050301,753486,57.826027
"2013-11-19",64.032959,64.189072,63.599304,63.755421,588261,57.559803
"2013-11-20",63.790112,63.972244,62.914139,63.009541,504322,56.886406
"2013-11-21",63.243713,63.382481,63.009541,63.122292,637955,56.988205
"2013-11-22",63.226364,63.607979,63.087597,63.243713,1231058,57.097828
"2013-11-25",63.339115,63.434521,62.57589,62.784042,696643,56.682827
"2013-11-26",62.870773,63.29575,62.836079,62.992195,636225,56.870743
"2013-11-27",62.966175,63.581959,62.853428,63.304424,769973,57.152634
"2013-11-29",63.32177,63.66869,63.113617,63.191673,302663,57.050842
"2013-12-02",63.217693,63.703381,63.052906,63.148308,635418,57.011684
"2013-12-03",62.697311,63.156982,62.20295,62.792713,920094,56.690655
"2013-12-04",62.679966,63.521248,62.385082,63.261059,1579379,57.11348
"2013-12-05",63.035561,63.72073,62.888119,63.425846,928050,57.262264
"2013-12-06",64.06765,64.527321,63.69471,64.527321,809521,58.256699
"2013-12-09",64.509972,64.926277,64.509972,64.917603,623197,58.609051
"2013-12-10",64.891586,65.50737,64.726799,65.099739,1096503,58.773487
"2013-12-11",65.117088,65.212486,64.076324,64.345184,1023172,58.092258
"2013-12-12",64.128365,64.137032,63.564613,63.69471,758213,57.504997
"2013-12-13",63.677364,64.189072,63.503902,63.581959,846533,57.403194
"2013-12-16",63.712055,64.137032,63.130962,63.156982,1436753,57.019531
"2013-12-17",63.009541,63.590633,62.905464,63.356461,869823,57.199619
"2013-12-18",63.148308,63.365135,62.367737,63.070251,2062256,56.941216
"2013-12-19",63.061577,63.460537,62.870773,63.330441,1764090,57.176128
"2013-12-20",63.278404,63.859497,63.156982,63.34779,2279020,57.191776
"2013-12-23",63.538593,63.816132,63.304424,63.703381,934391,57.512825
"2013-12-24",64.006935,64.631393,63.599304,64.579361,260347,58.303684
"2013-12-26",64.856895,65.481354,64.215088,65.394623,640722,59.039722
"2013-12-27",65.108414,65.637466,65.065048,65.446663,671507,59.19268
"2013-12-30",65.437988,65.533394,64.839546,65.264526,586070,59.027935
"2013-12-31",65.411972,65.568085,64.978317,65.446663,524269,59.19268
"2014-01-02",65.281876,65.377274,64.466606,64.640068,698603,58.463169
"2014-01-03",64.466606,64.882912,64.319168,64.414574,439870,58.259205
"2014-01-06",64.752815,64.752815,63.963573,63.998264,678310,57.882687
"2014-01-07",64.163055,64.804855,63.885517,64.44059,886081,58.282738
"2014-01-08",64.423241,64.804855,64.032959,64.544662,948343,58.376873
"2014-01-09",64.770164,65.177795,64.327843,64.49263,586301,58.329803
"2014-01-10",64.657417,64.804855,64.163055,64.371208,935660,58.219994
"2014-01-13",64.041634,64.301819,63.113617,63.183002,765938,57.14534
"2014-01-14",63.209019,64.267128,63.209019,64.249786,899686,58.11018
"2014-01-15",64.900261,65.724197,64.804855,65.680832,1122330,59.404469
"2014-01-16",65.55941,65.906334,65.533394,65.680832,641875,59.404469
"2014-01-17",65.750214,65.871635,65.316566,65.498695,503976,59.239742
"2014-01-21",65.915001,66.461403,65.524719,65.732872,1130978,59.451538
"2014-01-22",65.776237,65.915001,65.325241,65.854294,770089,59.561367
"2014-01-23",65.281876,65.464005,63.902863,64.301819,1059261,58.157234
"2014-01-24",63.69471,63.807461,62.116219,62.116219,949726,56.180485
"2014-01-27",61.986122,62.784042,61.370338,62.176929,1025132,56.235401
"2014-01-28",62.21162,62.58456,62.020817,62.159584,506628,56.219715
"2014-01-29",61.760624,62.801388,61.725933,62.150909,738151,56.211857
"2014-01-30",62.558544,62.61058,61.934086,62.324371,652829,56.368748
"2014-01-31",61.526451,62.081528,61.196877,61.257587,1144122,55.403896
"2014-02-03",61.214226,61.604511,59.427582,59.731136,1546865,54.023312
"2014-02-04",60.086731,60.980053,59.609715,60.294884,1215377,54.533207
"2014-02-05",59.97398,60.555073,58.803123,60.268864,1818627,54.509666
"2014-02-06",60.086731,62.914139,58.378143,62.064178,3595631,56.133419
"2014-02-07",62.21162,62.619255,61.058109,62.029488,1751176,56.102047
"2014-02-10",61.777969,62.107548,61.266262,62.012142,934737,56.086357
"2014-02-11",62.194275,62.992195,62.081528,62.619255,1130286,56.635448
"2014-02-12",62.766697,63.139637,62.220295,62.28968,896803,56.337372
"2014-02-13",61.986122,62.740677,61.639202,62.58456,600367,56.604065
"2014-02-14",62.497833,63.564613,62.359062,63.252384,883890,57.208073
"2014-02-18",63.096272,63.451866,62.940155,63.122292,972094,57.090424
"2014-02-19",63.122292,63.74675,62.784042,63.018211,1006800,56.996288
"2014-02-20",63.104942,63.555943,62.723331,63.382481,581573,57.325741
"2014-02-21",63.573288,63.660015,62.983521,63.052906,529112,57.027664
"2014-02-24",62.940155,63.408501,62.645271,62.723331,950187,56.729588
"2014-02-25",62.766697,63.313095,62.497833,63.026886,863136,57.004124
"2014-02-26",63.200348,65.281876,63.113617,65.229836,1628382,58.996559
"2014-02-27",65.23851,66.660889,65.229836,66.131828,2116562,59.812374
"2014-02-28",66.400696,67.935822,66.30529,66.938423,1982007,60.541901
"2014-03-03",66.227234,66.78231,65.750214,66.660889,869593,60.290874
"2014-03-04",67.328705,67.805725,66.912399,67.718994,979012,61.247864
"2014-03-05",67.606247,67.76236,67.111885,67.44146,1248353,60.996861
"2014-03-06",67.467476,68.013878,67.432785,67.718994,1040928,61.247864
"2014-03-07",67.927147,68.143974,67.484825,67.536858,1116911,61.083118
"2014-03-10",72.801392,72.801392,70.633133,72.072853,4036077,65.185677
"2014-03-11",71.266258,71.59584,70.05204,70.37294,2048650,63.648193
"2014-03-12",69.965309,70.104073,69.384216,69.601044,1971169,62.950073
"2014-03-13",69.973984,70.494362,69.045967,69.505638,1348664,62.863796
"2014-03-14",69.514313,69.878578,68.499565,68.50824,869247,61.961697
"2014-03-17",68.690376,69.635735,68.438858,69.193405,1610856,62.581367
"2014-03-18",69.019951,69.687775,67.788376,68.612312,2252731,62.055836
"2014-03-19",68.664352,68.846489,67.233307,67.588898,1324566,61.130196
"2014-03-20",67.528191,68.673027,67.38942,68.638336,1413347,62.079369
"2014-03-21",69.228104,69.62706,68.430183,68.430183,3962976,61.89109
"2014-03-24",68.941895,69.245445,67.692978,68.065918,1009913,61.561634
"2014-03-25",68.525581,68.993927,67.805725,67.866432,660438,61.381222
"2014-03-26",68.091934,68.291412,66.35733,66.383347,1232788,60.039864
"2014-03-27",67.44146,67.44146,66.287941,66.912399,1340363,60.637196
"2014-03-28",66.990463,67.484825,66.183868,66.30529,1244202,60.087013
"2014-03-31",66.565483,66.747612,65.871635,66.400696,2046114,60.173492
"2014-04-01",66.947098,67.198608,66.331306,67.059845,1378642,60.770798
"2014-04-02",66.903732,68.039894,66.825668,67.944496,1333329,61.572475
"2014-04-03",68.065918,68.430183,67.476151,67.857765,1147120,61.493885
"2014-04-04",68.369469,68.638336,66.452728,66.548134,942232,60.307079
"2014-04-07",66.426712,66.843018,65.516045,65.698181,1283981,59.536831
"2014-04-08",65.888985,66.591499,65.55941,66.348656,1030321,60.126308
"2014-04-09",66.487427,67.320038,66.25325,67.320038,715782,61.006592
"2014-04-10",67.215958,67.398094,65.50737,65.50737,877894,59.363914
"2014-04-11",65.255852,65.351257,64.379883,64.44059,1477570,58.397182
"2014-04-14",65.047699,65.50737,64.535995,64.986992,911677,58.892345
"2014-04-15",65.169121,65.542061,64.570686,65.420639,575693,59.285316
"2014-04-16",66.001732,66.808327,65.871635,66.617523,601866,60.369965
"2014-04-17",66.383347,67.007805,66.227234,66.565483,717627,60.322803
"2014-04-21",66.461403,66.843018,66.261925,66.600174,478264,60.354237
"2014-04-22",66.600174,66.869034,66.366005,66.704247,479763,60.448566
"2014-04-23",66.712921,66.981789,66.565483,66.721596,389253,60.464287
"2014-04-24",66.843018,66.938423,65.706856,65.767563,786692,59.599716
"2014-04-25",65.672157,66.045097,65.377274,65.568085,638070,59.418945
"2014-04-28",66.001732,66.140503,64.917603,65.307892,787614,59.183155
"2014-04-29",65.646141,66.35733,65.637466,66.053772,506974,59.85907
"2014-04-30",66.114487,66.929749,65.871635,66.78231,482415,60.519295
"2014-05-01",66.556808,66.78231,66.010406,66.539459,652252,60.29921
"2014-05-02",66.478752,66.929749,66.010406,66.062447,805255,59.866947
"2014-05-05",65.758888,66.227234,65.446663,66.027756,1103306,59.835506
"2014-05-06",66.157852,66.418037,65.550735,65.915001,909948,59.733315
"2014-05-07",66.062447,66.30529,62.89679,63.564613,4019704,57.603363
"2014-05-08",63.486557,64.570686,63.261059,63.339115,1689952,57.399014
"2014-05-09",63.278404,63.712055,62.940155,63.252384,1051421,57.320412
"2014-05-12",63.495232,64.319168,63.451866,63.755421,829238,57.776276
"2014-05-13",63.807461,64.058975,63.122292,63.183002,885273,57.257545
"2014-05-14",63.217693,63.686035,62.627926,63.408501,875127,57.461895
"2014-05-15",63.226364,63.29575,61.968777,62.697311,1196007,56.817394
"2014-05-16",62.445793,62.862099,61.509106,62.818733,1321453,56.927429
"2014-05-19",62.567215,64.024284,62.463139,63.599304,895189,57.634808
"2014-05-20",63.417171,63.963573,63.226364,63.842152,1508239,57.854874
"2014-05-21",64.06765,64.666084,63.946228,64.579361,1142738,58.522953
"2014-05-22",64.449265,65.88031,64.11969,65.724197,2213760,59.56041
"2014-05-23",65.307892,65.776237,65.229836,65.689507,1620426,59.528969
"2014-05-27",66.019081,66.444061,65.888985,66.140503,1074711,59.937679
"2014-05-28",66.140503,66.660889,65.958366,66.339981,893921,60.118439
"2014-05-29",66.582825,66.78231,65.854294,66.773636,558859,60.51144
"2014-05-30",66.69558,66.764961,66.279274,66.400696,802834,60.173492
"2014-06-02",66.461403,66.790977,66.131828,66.634865,836271,60.385696
"2014-06-03",66.348656,66.712921,66.097137,66.192543,1015217,59.984829
"2014-06-04",66.166519,66.973114,65.845619,66.869034,625157,60.597893
"2014-06-05",66.955765,68.065918,66.582825,67.866432,1050498,61.501743
"2014-06-06",67.805725,68.048569,67.432785,68.039894,449670,61.658947
"2014-06-09",67.961838,68.08326,67.476151,67.701645,427763,61.352421
"2014-06-10",67.415436,67.892456,66.69558,67.857765,595525,61.493885
"2014-06-11",67.458801,68.074585,66.99913,67.640938,540181,61.297386
"2014-06-12",67.536858,67.640938,66.686905,66.747612,479302,60.487854
"2014-06-13",66.78231,67.016479,66.652214,66.99913,539143,60.715767
"2014-06-16",66.886383,67.137901,66.296616,66.400696,557821,60.173492
"2014-06-17",66.418037,66.444061,65.689507,65.741547,1478146,59.576145
"2014-06-18",65.915001,66.001732,64.839546,65.047699,2147578,58.947376
"2014-06-19",65.212486,65.602776,64.934952,64.943626,1756250,58.853035
"2014-06-20",64.86557,65.160454,64.570686,64.830879,4124396,58.75087
"2014-06-23",63.677364,63.677364,61.535126,61.665222,3909708,55.882103
"2014-06-24",61.569817,62.072853,60.954033,61.526451,2025936,55.756348
"2014-06-25",61.552471,61.89072,60.962708,61.248917,1402855,55.504841
"2014-06-26",60.988724,61.595837,60.277538,61.578491,2306000,55.922279
"2014-06-27",61.405029,61.483089,60.997398,61.422375,1465463,55.78051
"2014-06-30",61.379009,61.942757,61.084129,61.743279,1983506,56.071945
"2014-07-01",61.769299,61.934086,61.387684,61.578491,1322952,55.922279
"2014-07-02",61.431049,61.760624,61.049435,61.196877,1167297,55.575722
"2014-07-03",61.413704,62.038162,61.266262,61.908066,515506,56.221584
"2014-07-07",61.699913,61.795319,61.14484,61.370338,690878,55.733242
"2014-07-08",61.361664,61.361664,60.485691,60.572418,1206730,55.008625
"2014-07-09",60.901997,60.997398,60.477016,60.7719,952609,55.189789
"2014-07-10",60.086731,60.433651,59.583694,59.965309,1687877,54.457275
"2014-07-11",60.052036,60.173462,59.843887,60.069386,734922,54.551796
"2014-07-14",59.444927,59.878578,59.392887,59.696445,929087,54.213112
"2014-07-15",60.901997,61.205551,59.713791,59.939289,2310266,54.433647
"2014-07-16",60.37294,60.390285,59.765827,60.052036,1043696,54.536041
"2014-07-17",59.739807,60.095402,59.297485,59.323505,1190357,53.874435
