"dates","FRT.Open","FRT.High","FRT.Low","FRT.Close","FRT.Volume","FRT.Adjusted"
"2013-02-20",109.050003,109.889999,108.489998,108.489998,329900,83.611221
"2013-02-21",108.550003,108.739998,107.330002,107.419998,339500,82.786583
"2013-02-22",107.849998,108.019997,107.470001,107.849998,321800,83.117981
"2013-02-25",108,108.360001,106.129997,106.150002,420300,81.807808
"2013-02-26",106.489998,107.440002,105.559998,106.18,747700,81.830971
"2013-02-27",106.370003,107.550003,106.150002,107.040001,468700,82.493721
"2013-02-28",107.050003,107.169998,106.209999,106.209999,637900,81.85408
"2013-03-01",106.349998,106.839996,104.900002,105.739998,624800,81.491844
"2013-03-04",105.800003,106.709999,105.470001,106.559998,431400,82.123825
"2013-03-05",106.989998,108.050003,106.400002,108.010002,427500,83.241295
"2013-03-06",108.010002,108.010002,107.029999,107.720001,306600,83.017799
"2013-03-07",107.839996,108.449997,106.839996,107.150002,694600,82.578499
"2013-03-08",107.809998,107.860001,106.239998,106.370003,312300,81.977379
"2013-03-11",106.230003,106.470001,105.730003,106.199997,355600,81.846336
"2013-03-12",105.440002,105.599998,104.699997,104.970001,360400,81.458359
"2013-03-13",104.970001,105.57,104.629997,104.93,326900,81.427299
"2013-03-14",105,105.260002,104.860001,104.970001,442600,81.458359
"2013-03-15",104.970001,105.279999,104.489998,105.25,454600,81.675636
"2013-03-18",104.480003,105.010002,104.129997,105,446000,81.481621
"2013-03-19",104.93,105.620003,104.550003,105.57,460600,81.923973
"2013-03-20",106.040001,106.040001,105.360001,105.900002,288500,82.180054
"2013-03-21",105.419998,106.32,105.419998,105.650002,271100,81.986069
"2013-03-22",105.980003,106.580002,105.910004,106.580002,289400,82.707748
"2013-03-25",106.489998,107.059998,106.199997,106.440002,369700,82.599098
"2013-03-26",106.580002,106.949997,106.139999,106.779999,286700,82.862938
"2013-03-27",105.790001,107.620003,105.790001,107.209999,369700,83.196625
"2013-03-28",106.949997,108.089996,106.860001,108.040001,410700,83.840729
"2013-04-01",108.099998,108.669998,107.459999,108.669998,273700,84.329613
"2013-04-02",108.550003,109.260002,107.809998,108.169998,329900,83.941612
"2013-04-03",108.839996,108.839996,107.550003,108.620003,455600,84.29081
"2013-04-04",108.559998,109.839996,108.5,109.730003,258800,85.152191
"2013-04-05",109.190002,110.650002,108.559998,110.610001,381000,85.835091
"2013-04-08",110.519997,111.779999,110.099998,111.739998,342000,86.711998
"2013-04-09",112.029999,112.559998,110.800003,111.830002,324400,86.781822
"2013-04-10",112.150002,112.910004,111.82,112.690002,256700,87.449203
"2013-04-11",112.610001,113.650002,112.440002,112.940002,248600,87.643196
"2013-04-12",112.699997,113.720001,112.489998,113.720001,237800,88.248489
"2013-04-15",113.120003,113.400002,111.050003,111.260002,327000,86.3395
"2013-04-16",111.730003,112.82,110.769997,111.809998,444700,86.766304
"2013-04-17",111.099998,111.190002,109.900002,110.809998,369600,85.990273
"2013-04-18",110.989998,111.480003,110.150002,111,234400,86.137726
"2013-04-19",111.18,113.550003,110.800003,113.370003,386400,87.976875
"2013-04-22",113.540001,113.739998,112.099998,113.419998,278600,88.015694
"2013-04-23",113.849998,114.459999,113.470001,113.940002,245700,88.419228
"2013-04-24",113.980003,114.769997,113.300003,113.970001,202100,88.442505
"2013-04-25",114.07,115.349998,112.959999,114.57,273700,88.908119
"2013-04-26",114.459999,114.730003,113.879997,114.279999,314100,88.683052
"2013-04-29",114.709999,115.410004,113.919998,115.279999,201200,89.459061
"2013-04-30",115.25,117.18,114.769997,117.010002,460300,90.801575
"2013-05-01",116.220001,117.120003,115.489998,115.779999,315400,89.847092
"2013-05-02",115.940002,117.339996,115.400002,116.660004,434600,90.529968
"2013-05-03",118.110001,118.129997,116.82,117.370003,271900,91.08094
"2013-05-06",117.25,118.519997,116.870003,117.290001,242300,91.01886
"2013-05-07",117.239998,117.830002,116.419998,116.639999,316400,90.514458
"2013-05-08",116.629997,117.080002,115.779999,116.709999,348600,90.568771
"2013-05-09",116.940002,116.940002,115.830002,116.010002,242300,90.025581
"2013-05-10",116.150002,116.550003,115.860001,116.410004,161400,90.335983
"2013-05-13",116.419998,117.120003,116.059998,117.120003,282500,90.886948
"2013-05-14",116.900002,118.050003,116.57,116.699997,328600,90.56102
"2013-05-15",116.800003,117.980003,116.360001,117.959999,480500,91.538811
"2013-05-16",118.059998,118.209999,116.209999,116.540001,229300,90.436852
"2013-05-17",117.010002,117.290001,116.239998,116.82,335700,90.654137
"2013-05-20",116.599998,117.050003,116.519997,116.760002,255700,90.60759
"2013-05-21",117.080002,117.940002,116.970001,117.419998,281300,91.119759
"2013-05-22",117.410004,118.040001,113.75,114.139999,441600,88.574402
"2013-05-23",112.349998,112.809998,111.190002,111.599998,545900,86.603355
"2013-05-24",111.389999,113.629997,110.760002,113.339996,434400,87.953606
"2013-05-28",114.059998,114.489998,111.449997,112.459999,420100,87.270706
"2013-05-29",111.57,112.059998,108.769997,110.220001,432700,85.53244
"2013-05-30",110.459999,111.080002,109.080002,109.120003,410000,84.678841
"2013-05-31",109.07,110.029999,107.699997,107.75,534700,83.615669
"2013-06-03",107.889999,108.940002,106.610001,108.239998,360900,83.995941
"2013-06-04",108.480003,108.480003,106.93,106.949997,432200,82.994881
"2013-06-05",106.93,107.269997,105.760002,106.059998,288800,82.304214
"2013-06-06",105.879997,107.620003,105.059998,107.589996,500500,83.491524
"2013-06-07",107.779999,107.82,105.959999,107.400002,646400,83.344093
"2013-06-10",107.480003,107.660004,106.449997,106.690002,298900,82.793121
"2013-06-11",104.940002,106.580002,104.559998,105.709999,476300,82.032608
"2013-06-12",105.870003,106.260002,103.269997,103.480003,591200,80.302109
"2013-06-13",103.18,105.800003,103.18,105.459999,556000,81.838608
"2013-06-14",105.699997,107.220001,105.300003,105.800003,442900,82.10247
"2013-06-17",106.489998,106.860001,104.68,105.300003,443000,81.71447
"2013-06-18",105.239998,105.739998,104.349998,104.849998,430600,81.365211
"2013-06-19",103.779999,104.589996,100.110001,100.769997,354600,78.747337
"2013-06-20",99.510002,99.75,95.809998,96.209999,472200,75.183914
"2013-06-21",96.82,98.160004,94.839996,97.230003,712200,75.980995
"2013-06-24",96.160004,98.5,94.349998,96.68,422000,75.551201
"2013-06-25",97.290001,99.220001,96.190002,98.57,554200,77.028152
"2013-06-26",99.339996,100.290001,99.139999,99.650002,493300,77.872131
"2013-06-27",100.459999,103.379997,100.389999,103.110001,482900,80.575966
"2013-06-28",103.230003,104.160004,102.110001,103.68,894900,81.0214
"2013-07-01",104.120003,104.529999,101.660004,102.480003,441700,80.083633
"2013-07-02",102.260002,104.690002,102.260002,103.889999,439100,81.185478
"2013-07-03",103.190002,103.760002,101.519997,102.209999,284100,79.87265
"2013-07-05",102.93,102.93,99.660004,102.080002,398500,79.77108
"2013-07-08",102.089996,103.269997,101.959999,102.160004,316900,79.833595
"2013-07-09",102.620003,103.599998,102.410004,103.470001,409200,80.857292
"2013-07-10",103.290001,103.419998,102.169998,102.93,378500,80.435303
"2013-07-11",104.300003,105.290001,104.110001,104.809998,389900,81.904434
"2013-07-12",104.489998,105.470001,104.190002,105.160004,339900,82.177948
"2013-07-15",105.230003,106.059998,104.339996,105.650002,293300,82.560883
"2013-07-16",105.550003,106.220001,105.32,105.690002,391800,82.59211
"2013-07-17",105.849998,106.449997,104.760002,104.900002,322600,81.974762
"2013-07-18",105.209999,106.029999,105.07,105.82,317300,82.693703
"2013-07-19",105.589996,106.290001,105.389999,105.650002,766600,82.560883
"2013-07-22",105.860001,106.25,105.050003,105.900002,389300,82.756226
"2013-07-23",106.099998,107.669998,105.440002,107.440002,508300,83.959663
"2013-07-24",107.440002,107.440002,103.900002,104.650002,397500,81.779396
"2013-07-25",104.199997,105.540001,104.029999,105.510002,342900,82.451447
"2013-07-26",105.129997,105.93,104.239998,105.830002,190000,82.70153
"2013-07-29",105.879997,106.199997,105.190002,105.809998,339200,82.685898
"2013-07-30",106.230003,107.160004,105.919998,106.169998,440300,82.967224
"2013-07-31",106.290001,106.800003,104.970001,105.330002,804900,82.310791
"2013-08-01",106.099998,107.290001,105.25,106,735400,82.834396
"2013-08-02",105.900002,107.400002,104.519997,104.580002,345800,81.724693
"2013-08-05",104.129997,104.720001,103.82,104.540001,253400,81.693443
"2013-08-06",104.209999,104.800003,103.629997,103.870003,809700,81.169861
"2013-08-07",103.830002,104.139999,103.040001,103.510002,561400,80.888527
"2013-08-08",104,104.139999,102.970001,103.720001,442900,81.05265
"2013-08-09",102.699997,104.919998,102.459999,104.349998,598500,81.544968
"2013-08-12",104.040001,104.169998,103.269997,104.099998,472800,81.349579
"2013-08-13",103.519997,103.839996,102.32,103.400002,561400,80.802597
"2013-08-14",103.160004,103.809998,102.730003,103.449997,434500,80.841652
"2013-08-15",102.120003,102.43,100.610001,102.360001,420400,79.989853
"2013-08-16",101.980003,101.980003,99.800003,99.980003,472700,78.130005
"2013-08-19",100.059998,100.309998,98.129997,98.150002,278400,76.699928
"2013-08-20",98.989998,100.82,98.599998,100.370003,601300,78.434776
"2013-08-21",100.269997,100.989998,98.980003,99.339996,357800,77.62986
"2013-08-22",99.669998,99.75,98.459999,99.480003,199100,77.739265
"2013-08-23",99.919998,100.489998,99.029999,100.330002,376500,78.403526
"2013-08-26",100.389999,100.489998,99.239998,99.480003,233300,77.739265
"2013-08-27",99.089996,100.129997,98.510002,99.199997,213300,77.520454
"2013-08-28",99.410004,99.410004,97.900002,98.410004,270600,76.90313
"2013-08-29",97.730003,99.010002,97.650002,99.010002,199800,77.372009
"2013-08-30",99.190002,99.480003,97.099998,97.309998,548200,76.043503
"2013-09-03",97.970001,97.970001,95.839996,96.989998,737900,75.793457
"2013-09-04",97.279999,98.279999,96.75,98.010002,426400,76.590523
"2013-09-05",97.860001,98.769997,97.07,97.190002,297200,75.949738
"2013-09-06",97.940002,99.330002,97.760002,98.480003,307800,76.957817
"2013-09-09",98.910004,99.889999,98.43,99.790001,386800,77.981537
"2013-09-10",99.82,100.32,99.18,99.540001,619400,77.786156
"2013-09-11",99.610001,100.900002,98.389999,100.059998,317400,78.19252
"2013-09-12",100.25,100.730003,99.389999,99.82,308100,78.004967
"2013-09-13",99.720001,100.800003,99.639999,100.550003,342800,78.575439
"2013-09-16",101.309998,102.330002,100.209999,100.580002,262000,78.598877
"2013-09-17",100.580002,101.360001,100.279999,100.75,256100,78.731728
"2013-09-18",101.040001,105.129997,100.25,105.010002,543000,82.060738
"2013-09-19",104.720001,105.550003,104,104.400002,453600,82.194588
"2013-09-20",104.32,104.389999,102.580002,102.760002,540200,80.903366
"2013-09-23",102.379997,103.529999,102.059998,102.57,321400,80.753792
"2013-09-24",102.480003,102.970001,101.800003,102.029999,434400,80.328667
"2013-09-25",101.940002,102.830002,101.040001,101.589996,393600,79.982216
"2013-09-26",101.580002,102.599998,101.239998,102.440002,289300,80.651459
"2013-09-27",102.080002,102.870003,101.620003,102.290001,230900,80.533356
"2013-09-30",101.709999,102.870003,101.029999,101.449997,358400,79.872047
"2013-10-01",101.730003,104.760002,101.050003,103.370003,605600,81.383644
"2013-10-02",102.900002,103.739998,102.080002,103.510002,416800,81.493866
"2013-10-03",102.989998,103.239998,101.760002,102.540001,565500,80.730194
"2013-10-04",102.400002,103.269997,101.5,102.639999,279800,80.808922
"2013-10-07",102.07,103.519997,101.779999,103.129997,327500,81.194702
"2013-10-08",102.889999,103.519997,101.900002,102.040001,316700,80.336517
"2013-10-09",102.089996,102.75,101.010002,101.239998,453600,79.70668
"2013-10-10",101.669998,103.980003,101.669998,103.959999,318200,81.848152
"2013-10-11",103.389999,104.419998,102.830002,104.389999,286500,82.186691
"2013-10-14",104.269997,104.769997,103.330002,104.449997,320400,82.233917
"2013-10-15",105.489998,105.489998,103.839996,104.019997,303500,81.895409
"2013-10-16",104.790001,106.110001,104.510002,106,260600,83.454254
"2013-10-17",105.349998,107.080002,105.220001,106.889999,456200,84.154976
"2013-10-18",107.099998,107.25,105.779999,106.529999,680600,83.871521
"2013-10-21",106.550003,106.550003,104.870003,105.199997,357200,82.824402
"2013-10-22",105.480003,106.599998,104,106.059998,264400,83.501495
"2013-10-23",105.849998,106.769997,105.260002,106.339996,286100,83.721939
"2013-10-24",106.199997,106.720001,105.699997,106.470001,189000,83.82428
"2013-10-25",106.889999,107.489998,106.5,107.18,299500,84.383263
"2013-10-28",107.360001,107.360001,105.18,105.860001,369600,83.344055
"2013-10-29",105.709999,106.160004,104.809998,106.010002,322100,83.462128
"2013-10-30",105.839996,106.309998,104.5,105.050003,346900,82.706329
"2013-10-31",104.779999,105.209999,103.459999,103.599998,698400,81.56472
"2013-11-01",108.82,111.989998,105.690002,108.150002,705200,85.146965
"2013-11-04",108.160004,109.220001,107.43,108.010002,427600,85.036743
"2013-11-05",107.269997,107.830002,106.889999,107.080002,661100,84.30455
"2013-11-06",109.400002,109.400002,106.629997,106.970001,287700,84.217957
"2013-11-07",107.019997,107.709999,105.080002,105.400002,580000,82.981888
"2013-11-08",105.040001,105.690002,102.550003,105.029999,516800,82.690575
"2013-11-11",105.169998,105.910004,104.470001,105.07,263100,82.722069
"2013-11-12",105.080002,105.080002,103.400002,104.82,297300,82.525223
"2013-11-13",104.489998,105.690002,102.980003,105.639999,411000,83.170853
"2013-11-14",105.970001,107.989998,105.889999,107.370003,389900,84.532852
"2013-11-15",107.120003,107.910004,106.589996,107.480003,369000,84.619476
"2013-11-18",107.730003,107.800003,106.57,106.660004,376500,83.973869
"2013-11-19",106.809998,106.809998,105.519997,106,365200,83.454254
"2013-11-20",106.010002,107.080002,104.709999,105.269997,633500,82.879547
"2013-11-21",105.639999,106.040001,104.779999,105.980003,374500,83.438507
"2013-11-22",105.870003,106.019997,105.040001,105.419998,210400,82.99762
"2013-11-25",105.5,105.599998,104.480003,104.610001,242000,82.359924
"2013-11-26",104.419998,105.059998,104.209999,104.389999,634100,82.186691
"2013-11-27",104.900002,105.050003,103.849998,104.910004,269500,82.596123
"2013-11-29",105.25,105.260002,103.279999,103.519997,173800,81.501747
"2013-12-02",103.25,104.580002,102.410004,103.139999,415100,81.202568
"2013-12-03",103.010002,104.099998,102.779999,103.790001,367600,81.71434
"2013-12-04",104.010002,104.239998,101.989998,103.32,332900,81.344299
"2013-12-05",103.010002,103.870003,102.239998,103.800003,387100,81.722183
"2013-12-06",104.339996,104.519997,103.480003,104.040001,320600,81.911133
"2013-12-09",103.540001,104.129997,103.300003,103.980003,489100,81.863899
"2013-12-10",104,104.18,103.209999,103.720001,352800,81.659203
"2013-12-11",103.57,103.57,100.830002,101.029999,462800,79.541359
"2013-12-12",101.169998,102.059998,100.269997,100.419998,420200,79.061104
"2013-12-13",100.93,102.260002,99.830002,100.300003,322900,78.966621
"2013-12-16",100.760002,100.879997,100.25,100.370003,396200,79.021736
"2013-12-17",101.120003,101.379997,100.480003,101,463600,79.517738
"2013-12-18",101,103.059998,99.849998,102.699997,634000,80.856155
"2013-12-19",102.349998,102.349998,100.190002,100.839996,473600,79.391762
"2013-12-20",101.110001,102,100.959999,101.830002,546200,80.171204
"2013-12-23",102.300003,102.489998,101.480003,101.720001,471700,80.084587
"2013-12-24",101.779999,102.510002,101.669998,102.150002,212500,80.423157
"2013-12-26",102.529999,103.120003,101.25,101.959999,277400,80.273552
"2013-12-27",101.910004,102.150002,100.970001,101.690002,260200,80.060974
"2013-12-30",100.779999,101.639999,100.699997,101.370003,276700,80.425919
"2013-12-31",101.260002,101.699997,100.959999,101.410004,418600,80.45768
"2014-01-02",101.379997,101.839996,100.370003,100.900002,501800,80.053032
"2014-01-03",101.129997,102.279999,100.970001,101.93,374000,80.870239
"2014-01-06",103.050003,103.580002,102.269997,103.260002,698700,81.92543
"2014-01-07",103.339996,104.360001,101.800003,103.970001,529000,82.488739
"2014-01-08",103.709999,103.919998,102.07,103.470001,460300,82.092049
"2014-01-09",103.639999,103.669998,102.199997,103.32,276400,81.973061
"2014-01-10",103.660004,104.800003,103.18,104.779999,366900,83.131378
"2014-01-13",104.389999,104.550003,103.68,104.269997,759900,82.726746
"2014-01-14",104.330002,105.389999,103.900002,105.160004,668700,83.432892
"2014-01-15",105.970001,106.300003,104.660004,104.720001,546400,83.083786
"2014-01-16",104.769997,105.419998,104.389999,104.5,525300,82.909241
"2014-01-17",104.760002,104.82,103.720001,103.720001,708000,82.290382
"2014-01-21",104.43,105.050003,104.199997,104.940002,460200,83.258324
"2014-01-22",105.400002,106.779999,105.400002,106.720001,681100,84.670563
"2014-01-23",106.110001,107.739998,106.050003,107.709999,642700,85.456017
"2014-01-24",107.5,107.839996,106.639999,107.080002,747100,84.9562
"2014-01-27",107.110001,107.620003,105.769997,106.550003,556600,84.535706
"2014-01-28",106.550003,108.330002,106.550003,108.279999,607100,85.908264
"2014-01-29",111.449997,111.449997,107.339996,108.160004,534800,85.813049
"2014-01-30",108.559998,109.610001,108.150002,108.379997,534100,85.987579
"2014-01-31",107.5,109.629997,107.5,109,529800,86.479492
"2014-02-03",108.529999,109.199997,105.800003,106.220001,855600,84.273865
"2014-02-04",106.449997,108.68,105.879997,108.5,717500,86.082809
"2014-02-05",108.480003,110.589996,107.93,110.370003,902800,87.566452
"2014-02-06",110.459999,111.800003,110.120003,111.699997,678100,88.621635
"2014-02-07",112.019997,112.910004,111.849998,112.620003,664100,89.35157
"2014-02-10",112.5,113.18,111.839996,113,479200,89.653053
"2014-02-11",112.830002,113.660004,112.660004,113.260002,532500,89.859344
"2014-02-12",112.120003,113.809998,109.629997,111.080002,813400,88.129768
"2014-02-13",110.440002,111.459999,110.199997,110.760002,606600,87.87587
"2014-02-14",111.019997,111.589996,110.68,111.43,508000,88.407433
"2014-02-18",111.610001,111.660004,110.580002,111.529999,558200,88.486786
"2014-02-19",111.410004,112.449997,111.019997,111.199997,572100,88.224953
"2014-02-20",111.389999,112.220001,109.919998,110.480003,424000,87.653717
"2014-02-21",110.849998,111.68,109.900002,111.57,367700,88.518494
"2014-02-24",111.970001,112.239998,110.949997,110.959999,436600,88.034538
"2014-02-25",111,112.07,110.769997,111.489998,360000,88.455025
"2014-02-26",111.949997,111.949997,111,111.260002,350000,88.27256
"2014-02-27",111.279999,112,110.43,110.940002,237600,88.018669
"2014-02-28",110.639999,111.830002,110.410004,111.309998,626400,88.312225
"2014-03-03",110.849998,111.440002,110.019997,110.68,433000,87.812408
"2014-03-04",112,112.370003,111.620003,112.260002,452700,89.065964
"2014-03-05",112.220001,112.690002,110.839996,111.239998,407600,88.256676
"2014-03-06",111.209999,111.790001,110.029999,110.690002,529000,87.820335
"2014-03-07",110.510002,110.82,109.650002,110.230003,513100,87.455376
"2014-03-10",110.139999,110.75,109.519997,110.110001,321800,87.360161
"2014-03-11",110.410004,110.870003,110.150002,110.82,426700,87.923477
"2014-03-12",110.589996,111.809998,110.589996,111.360001,383400,88.351906
"2014-03-13",111.400002,112.080002,110.400002,111.029999,360900,88.090088
"2014-03-14",110.629997,111.830002,110.629997,110.870003,201500,87.96312
"2014-03-17",111.510002,111.940002,110.540001,110.699997,339000,87.82827
"2014-03-18",110.599998,112.129997,110.589996,112.059998,490700,88.907272
"2014-03-19",111.400002,112.220001,109.220001,109.660004,516500,87.612991
"2014-03-20",109.410004,111.059998,108.919998,111,452900,88.683563
"2014-03-21",111.949997,113.089996,111.120003,112.93,1064300,90.22554
"2014-03-24",113.309998,113.669998,111.599998,112.199997,360100,89.642296
"2014-03-25",112.550003,113.589996,112.150002,113.209999,296400,90.449257
"2014-03-26",113.360001,113.43,112.019997,112.540001,348600,89.913956
"2014-03-27",112.209999,113.599998,111.830002,113.279999,275800,90.50518
"2014-03-28",113.660004,114.550003,113.290001,113.529999,413900,90.704918
"2014-03-31",114.089996,114.959999,112.720001,114.720001,547200,91.655678
"2014-04-01",114.940002,115.599998,113.790001,115.599998,648300,92.358749
"2014-04-02",115.330002,115.480003,114.540001,114.720001,640800,91.655678
"2014-04-03",114.540001,114.68,113.57,113.830002,737600,90.944611
"2014-04-04",114.389999,115.050003,113.669998,114.010002,404500,91.088417
"2014-04-07",114.129997,115.129997,113.860001,114.129997,421500,91.18428
"2014-04-08",114.309998,114.730003,113.589996,114.650002,336800,91.599754
"2014-04-09",114.589996,114.68,113.43,113.779999,357000,90.904648
"2014-04-10",113.629997,114.300003,112.510002,112.580002,431800,89.945923
"2014-04-11",112.18,112.940002,111.599998,112.07,580400,89.538437
"2014-04-14",112.889999,113.669998,112.269997,113.589996,377100,90.752853
"2014-04-15",113.529999,114.620003,113.459999,114.589996,493400,91.551804
"2014-04-16",114.660004,116.160004,114.120003,116.120003,520200,92.774193
"2014-04-17",115.389999,115.529999,114.379997,115.279999,1102300,92.103088
"2014-04-21",115.199997,115.760002,114.669998,115.690002,332600,92.430656
"2014-04-22",115.589996,116.220001,114.559998,116.010002,341900,92.68631
"2014-04-23",116.150002,116.5,115.230003,115.540001,480700,92.310814
"2014-04-24",115.660004,116.629997,115.32,116.599998,242600,93.1577
"2014-04-25",116.510002,116.779999,115.849998,115.93,352200,92.622406
"2014-04-28",116.32,117.379997,115.800003,117.370003,333500,93.772888
"2014-04-29",117.57,118.07,116.440002,116.709999,303000,93.245567
"2014-04-30",116.629997,117.580002,116.339996,117.540001,269400,93.908699
"2014-05-01",117.879997,118.5,116.25,118.339996,373500,94.547867
"2014-05-02",117.940002,119.07,117.470001,118.089996,178600,94.348122
"2014-05-05",117.650002,118.860001,117.010002,118.279999,269900,94.499924
"2014-05-06",117.860001,118.730003,117.489998,118.349998,342200,94.555855
"2014-05-07",118.910004,119.900002,118.580002,119.709999,383700,95.642448
"2014-05-08",119.760002,120.620003,119.449997,119.660004,301800,95.602509
"2014-05-09",119.75,119.75,117.089996,118.779999,452400,94.899414
"2014-05-12",118.980003,119.610001,118.300003,118.739998,354600,94.867447
"2014-05-13",118.730003,119.720001,117.629997,117.980003,292300,94.260254
"2014-05-14",118.199997,118.639999,117.510002,118.379997,400200,94.579826
"2014-05-15",118.209999,118.639999,117.400002,118.360001,414800,94.563828
"2014-05-16",118.169998,120.010002,117.790001,119.980003,418200,95.858154
"2014-05-19",119.75,120.220001,118.959999,119.389999,387400,95.38678
"2014-05-20",119.120003,119.900002,118.459999,118.989998,523700,95.067192
"2014-05-21",119.389999,119.709999,118.269997,118.889999,360100,94.987289
"2014-05-22",118.75,119.360001,118.480003,118.980003,355500,95.059219
"2014-05-23",118.800003,119.800003,118.800003,119.559998,359400,95.522591
"2014-05-27",119.959999,120.349998,119.610001,120.220001,291400,96.049911
"2014-05-28",119.980003,120,118.830002,119,487300,95.075165
"2014-05-29",119.260002,119.5,118.610001,119,375800,95.075165
"2014-05-30",119.190002,120.089996,118.889999,119.519997,563100,95.490646
"2014-06-02",119.93,121.010002,119.580002,120.860001,289600,96.561218
"2014-06-03",120.419998,121.199997,120.309998,120.730003,138800,96.457359
"2014-06-04",120.480003,121.699997,120.370003,121.419998,291400,97.008629
"2014-06-05",121.5,123.199997,121.209999,123.110001,369600,98.358864
"2014-06-06",123.370003,123.370003,122.059998,122.339996,275000,97.743668
"2014-06-09",121.599998,122.32,119.790001,120.230003,328300,96.057899
"2014-06-10",119.839996,120.690002,118.550003,119.389999,389600,95.38678
"2014-06-11",119.370003,119.650002,118.169998,119.269997,237800,95.290886
"2014-06-12",118.980003,119.459999,118.190002,119.129997,231100,95.179039
"2014-06-13",119.139999,119.760002,118.459999,119.720001,237100,95.650406
"2014-06-16",119.690002,120.290001,118.389999,118.470001,315900,94.651718
"2014-06-17",118.459999,119.959999,118.25,118.980003,498000,95.059219
"2014-06-18",118.959999,120.150002,118.709999,119.900002,326300,95.794212
"2014-06-19",119.029999,120.339996,118.059998,120.300003,287200,96.743156
"2014-06-20",120.669998,120.949997,119.339996,120.669998,459700,97.040733
"2014-06-23",120.550003,121.610001,119.879997,119.980003,302300,96.485832
"2014-06-24",120.019997,120.529999,119.349998,119.760002,382800,96.308907
"2014-06-25",119.849998,120.709999,119.400002,120.400002,383700,96.823563
"2014-06-26",120.550003,120.639999,119.269997,119.620003,266300,96.196335
"2014-06-27",119.620003,121.349998,119.480003,121.339996,475800,97.579521
"2014-06-30",121.400002,121.949997,120.029999,120.919998,414300,97.241745
"2014-07-01",121.209999,122.129997,120.309998,121.910004,550700,98.03791
"2014-07-02",121.650002,121.910004,120.449997,121.709999,422800,97.877052
"2014-07-03",121.650002,121.800003,120.870003,121.379997,282500,97.611679
"2014-07-07",120.959999,121.910004,120.959999,121.529999,229300,97.732307
"2014-07-08",121.529999,122.830002,120.980003,122.779999,308500,98.737541
"2014-07-09",122.720001,122.860001,121.629997,122.82,252400,98.769722
"2014-07-10",122.580002,123.75,122.510002,123.010002,279700,98.922508
"2014-07-11",122.900002,123.690002,122.690002,123.050003,205200,98.954674
"2014-07-14",123.220001,123.480003,122.620003,123.360001,209000,99.203987
"2014-07-15",123.5,123.75,122.639999,123.160004,244000,99.043137
"2014-07-16",123.580002,124.220001,122.43,123.089996,368200,98.986832
"2014-07-17",122.949997,123.220001,122.370003,122.720001,379000,98.689285
"2014-07-18",122.769997,124.379997,122.769997,124.220001,338700,99.895569
"2014-07-21",123.75,124.120003,123.269997,123.870003,217900,99.614098
"2014-07-22",124.279999,124.790001,124.029999,124.330002,224100,99.984032
"2014-07-23",124.209999,124.779999,124.019997,124.610001,155300,100.20919
"2014-07-24",124.580002,124.959999,123.779999,124.400002,253000,100.040321
"2014-07-25",124.099998,124.57,122.980003,123.25,264000,99.115524
"2014-07-28",123.339996,124.699997,122.720001,124.139999,165900,99.831215
"2014-07-29",124.209999,124.209999,123.25,123.300003,282000,99.155716
"2014-07-30",123.449997,123.82,122.68,123.339996,301800,99.187904
"2014-07-31",122.010002,123.230003,122.010002,122.099998,565800,98.190681
"2014-08-01",122,122.709999,121.370003,122.220001,629800,98.287201
"2014-08-04",122.220001,123.059998,121.980003,122.769997,411300,98.729485
"2014-08-05",122.25,122.940002,121.400002,121.599998,316400,97.788597
"2014-08-06",121.559998,121.730003,121.059998,121.129997,168300,97.410629
"2014-08-07",121.129997,121.860001,120.949997,121.419998,249100,97.64386
"2014-08-08",122.629997,123.019997,120.580002,121.699997,360300,97.869034
"2014-08-11",122.089996,123.440002,121.879997,123.190002,217600,99.067238
"2014-08-12",123.089996,123.470001,122.5,122.809998,228600,98.761673
"2014-08-13",123.25,124.43,122.959999,124.309998,309300,99.967926
"2014-08-14",124.300003,124.790001,123.25,123.790001,249300,99.549789
"2014-08-15",123.839996,124.790001,123.18,123.699997,253400,99.477394
"2014-08-18",123.75,124.360001,123.120003,124.330002,303600,99.984032
"2014-08-19",124.580002,125.169998,123.889999,125.120003,368200,100.619339
"2014-08-20",124.980003,125.949997,124.199997,125.800003,250700,101.166176
"2014-08-21",125.989998,126.400002,125.300003,125.540001,224100,100.957085
"2014-08-22",125.260002,126.279999,124.400002,124.610001,386200,100.20919
"2014-08-25",124.889999,125.290001,123.720001,124.059998,169700,99.766907
"2014-08-26",124.309998,124.919998,123.980003,124.440002,193300,100.072487
"2014-08-27",124.739998,124.739998,124,124.550003,161400,100.160934
"2014-08-28",124.080002,124.650002,123.970001,124.25,130900,99.919693
"2014-08-29",124.400002,124.900002,124.080002,124.779999,179100,100.345886
"2014-09-02",124.68,125.330002,124.150002,124.550003,628100,100.160934
"2014-09-03",124.980003,125.260002,124.019997,125.110001,425200,100.61129
"2014-09-04",125.019997,126.059998,124.75,125.190002,350700,100.675613
"2014-09-05",124.900002,126,124.839996,125.720001,441800,101.10183
"2014-09-08",125.510002,125.830002,124.889999,125.650002,306100,101.045563
"2014-09-09",125.330002,125.529999,124.879997,125.230003,241600,100.707802
"2014-09-10",124.639999,124.790001,123.339996,123.540001,321100,99.348724
"2014-09-11",123.18,124.050003,123,123.669998,208000,99.453255
