"dates","WLTW.Open","WLTW.High","WLTW.Low","WLTW.Close","WLTW.Volume","WLTW.Adjusted"
"2012-12-10",91.4702,91.655632,90.887421,91.258278,113099,77.125679
"2012-12-11",91.761589,91.761589,90.490067,90.754967,153907,76.700317
"2012-12-12",91.152321,91.708611,90.675499,91.046356,128765,76.946548
"2012-12-13",90.91391,91.496689,90.543045,90.807945,71612,76.745094
"2012-12-14",90.91391,91.311256,90.145699,90.357613,175198,76.364487
"2012-12-17",90.754967,91.655632,90.62252,90.754967,426990,76.700317
"2012-12-18",90.940399,90.993378,89.668877,89.774834,672743,75.871964
"2012-12-19",90.039734,90.331123,89.271523,89.37748,443940,75.536133
"2012-12-20",88.82119,89.695366,88.794701,89.589401,457681,75.715248
"2012-12-21",88.185432,89.403976,88.026489,88.741722,335673,74.998833
"2012-12-24",88.370857,89.165565,88.158943,88.715233,68403,74.976456
"2012-12-26",88.768211,89.615891,88.344368,88.847679,163873,75.088379
"2012-12-27",88.370857,89.139076,88.105957,88.847679,221215,75.697746
"2012-12-28",88.476822,89.112579,88.211922,88.476822,135485,75.381783
"2012-12-31",88.5298,88.874168,88,88.82119,192449,75.675201
"2013-01-02",89.774834,90.834435,89.774834,90.754967,389995,77.322762
"2013-01-03",90.940399,92.105957,90.940399,91.682121,325971,78.112671
"2013-01-04",91.920532,92.105957,91.284767,91.655632,266137,78.090126
"2013-01-07",91.311256,92.2649,91.311256,91.390732,351792,77.864449
"2013-01-08",91.258278,91.655632,90.834435,90.940399,272932,77.480728
"2013-01-09",91.17881,91.44371,90.516556,90.91391,128501,77.458191
"2013-01-10",91.205299,92.423843,90.62252,91.920532,347149,78.315819
"2013-01-11",91.920532,91.920532,90.993378,91.258278,143450,77.751587
"2013-01-14",91.17881,91.523178,90.701988,91.390732,154284,77.864449
"2013-01-15",90.940399,92.635765,90.940399,92.185432,276292,78.541512
"2013-01-16",92.079468,92.423843,91.682121,91.867554,226009,78.270683
"2013-01-17",92.052979,92.344368,91.364235,92.105957,249716,78.473801
"2013-01-18",92.344368,92.344368,91.788078,92.052979,284635,78.42868
"2013-01-22",92.052979,92.211922,91.682121,91.867554,588824,78.270683
"2013-01-23",91.708611,92.450333,91.4702,91.761589,277123,78.180397
"2013-01-24",91.549667,92.211922,91.311256,91.655632,400565,78.090126
"2013-01-25",92.211922,92.582779,91.761589,92.397354,235937,78.722069
"2013-01-28",92.794701,92.900665,92.158943,92.847679,196791,79.105736
"2013-01-29",92.715233,93.403976,92.688744,93.324501,250849,79.512001
"2013-01-30",93.08609,93.960266,92.715233,93.721855,282445,79.85054
"2013-01-31",93.668877,94.807945,93.642387,94.596024,472177,80.595314
"2013-02-01",95.549667,97.218544,94.728477,95.417221,349074,81.294991
"2013-02-04",95.205299,95.364235,93.986755,94.251656,218384,80.301933
"2013-02-05",94.331123,95.390732,93.986755,95.284767,274518,81.182106
"2013-02-06",94.940399,96.635765,94.62252,96.5298,311211,82.242897
"2013-02-07",96.82119,96.980133,95.602646,96.105957,136768,81.881767
"2013-02-08",96.079468,96.688744,95.4702,96.397354,243940,82.130035
"2013-02-11",95.788078,96.317879,95.44371,95.549667,231558,81.407829
"2013-02-12",95.496689,96.291389,94.887421,94.993378,507813,80.933861
"2013-02-13",98.198677,100.291389,97.907288,99.125832,1019476,84.454704
"2013-02-14",98.940399,99.072845,97.430466,97.668877,447526,83.213364
"2013-02-15",97.165565,97.960266,96.847679,97.192055,220460,82.807137
"2013-02-19",97.218544,97.562912,96.874168,97.165565,272555,82.784546
"2013-02-20",97.112579,97.668877,97.033112,97.218544,268063,82.829704
"2013-02-21",97.271523,97.933777,97.139076,97.721855,278670,83.25853
"2013-02-22",98.013245,98.013245,97.35099,97.456955,198036,83.032822
"2013-02-25",97.589401,97.986755,97.324501,97.695366,773082,83.235931
"2013-02-26",99.337746,99.417221,96.953644,98.728477,998299,84.116135
"2013-02-27",98.91391,99.655632,98.728477,99.602646,222121,84.860947
"2013-02-28",99.496689,101.033112,99.44371,100.874168,421026,85.944267
"2013-03-01",100.2649,101.006622,100.105957,100.688744,263268,85.786293
"2013-03-04",100.450333,101.298012,99.761589,101.112579,344167,86.147408
"2013-03-05",101.298012,101.933777,101.059601,101.192055,171687,86.215096
"2013-03-06",101.324501,101.615891,100.052979,100.317879,111740,85.470322
"2013-03-07",100.397354,100.582779,99.841057,100.185432,832350,85.357452
"2013-03-08",100.82119,101.08609,100.211922,100.450333,124575,85.58316
"2013-03-11",100.344368,100.847679,100.2649,100.741722,249792,85.831413
"2013-03-12",100.715233,100.927155,100.317879,100.476822,265307,85.605743
"2013-03-13",100.582779,100.662254,100.105957,100.132446,396073,85.312317
"2013-03-14",100.291389,100.847679,99.947021,100.768211,626461,85.853996
"2013-03-15",100.715233,101.298012,100.450333,100.688744,268100,85.786293
"2013-03-18",100.158943,100.874168,99.788078,99.973511,385654,85.176903
"2013-03-19",100.344368,101.271523,100.291389,101.192055,240241,86.215096
"2013-03-20",101.35099,103.046356,101.35099,102.860924,404340,87.636986
"2013-03-21",102.675499,103.152321,102.384109,102.754967,254624,87.5467
"2013-03-22",103.046356,103.549667,102.225166,102.304634,164288,87.163033
"2013-03-25",102.463577,103.231789,102.198677,102.728477,158474,87.524139
"2013-03-26",101.960266,103.125832,101.933777,103.046356,169875,88.433472
"2013-03-27",102.993378,103.364235,102.251656,103.072845,273725,88.456215
"2013-03-28",103.099335,104.635765,102.543045,104.609268,336428,89.774727
"2013-04-01",104.397354,104.900665,103.417221,104.211922,181351,89.433739
"2013-04-02",104.211922,104.609268,103.364235,103.602646,102378,88.910881
"2013-04-03",103.655632,103.7351,101.37748,101.695366,333106,87.274078
"2013-04-04",101.907288,102.62252,101.245033,101.37748,199471,87.001282
"2013-04-05",100.397354,101.986755,100.291389,101.774834,186183,87.34227
"2013-04-08",101.721855,102.198677,101.35099,101.986755,116647,87.524132
"2013-04-09",102.119202,102.940399,101.986755,102.410599,186372,87.887856
"2013-04-10",102.675499,103.44371,102.225166,103.311256,259758,88.660797
"2013-04-11",103.205299,105.139076,103.205299,104.052979,502943,89.297348
"2013-04-12",103.841057,104.609268,103.788078,104.185432,273423,89.411018
"2013-04-15",103.602646,105.721855,103.602646,103.841057,302679,89.115479
"2013-04-16",104.105957,104.158943,102.966888,103.523178,182672,88.842659
"2013-04-17",103.258278,103.417221,102.384109,102.516556,130011,87.978813
"2013-04-18",102.543045,102.64901,100.900665,101.589401,161306,87.183121
"2013-04-19",101.589401,102.198677,101.298012,102.198677,101019,87.706009
"2013-04-22",102.198677,103.099335,101.536423,102.701988,119516,88.137947
"2013-04-23",100.291389,103.708611,100.291389,103.072845,166704,88.456215
"2013-04-24",103.099335,103.4702,102.675499,102.940399,110570,88.342552
"2013-04-25",103.311256,104.158943,102.940399,103.920532,141827,89.183693
"2013-04-26",103.655632,104.026489,102.993378,103.549667,268818,88.865395
"2013-04-29",103.549667,104.052979,103.231789,103.311256,285616,88.660797
"2013-04-30",102.940399,105.748344,102.91391,105.112579,431596,90.20668
"2013-05-01",105.933777,107.682121,105.589401,106.860924,528538,91.7071
"2013-05-02",107.019867,108.397354,107.019867,108.211922,241373,92.866508
"2013-05-03",107.973511,113.960266,107.867554,108.211922,223102,92.866508
"2013-05-06",108.211922,108.476822,108.026489,108.105957,130464,92.775574
"2013-05-07",107.761589,108.026489,107.364235,107.629143,233597,92.366386
"2013-05-08",107.867554,108.503311,107.4702,108.397354,317628,93.025658
"2013-05-09",109.483444,109.483444,107.284767,107.311256,184635,92.093567
"2013-05-10",107.258278,108.079468,106.807945,107.841057,200717,92.548218
"2013-05-13",107.364235,109.536423,107.337746,109.35099,277387,93.844063
"2013-05-14",109.668877,109.907288,109.139076,109.827812,171196,94.253273
"2013-05-15",109.403976,110.860924,109.35099,110.675499,358474,94.980728
"2013-05-16",110.251656,111.17881,110.251656,110.860924,270290,95.139847
"2013-05-17",110.357613,110.516556,105.960266,110.410599,521554,94.753387
"2013-05-20",110.119202,110.251656,109.165565,109.774834,234503,94.207794
"2013-05-21",109.589401,109.695366,108.132446,108.476822,287089,93.093842
"2013-05-22",108.476822,108.635765,106.384109,107.019867,237183,91.843506
"2013-05-23",106.278145,107.17881,105.801323,106.410599,261645,91.320625
"2013-05-24",106.490067,106.490067,104.635765,104.900665,250698,90.024818
"2013-05-28",105.748344,106.198677,105.35099,105.615891,269497,90.638634
"2013-05-29",105.509933,105.748344,104.450333,104.900665,206266,90.024818
"2013-05-30",104.953644,106.039734,104.927155,105.960266,284446,90.934166
"2013-05-31",105.721855,105.933777,102.993378,103.4702,548470,88.797211
"2013-06-03",103.576157,103.841057,102.463577,103.841057,339372,89.115479
"2013-06-04",103.602646,104.132446,103.284767,103.947021,473309,89.206406
"2013-06-05",103.311256,104.5298,103.231789,103.947021,353038,89.206406
"2013-06-06",103.44371,104.476822,102.728477,104.476822,607473,89.661095
"2013-06-07",104.476822,105.112579,103.682121,105.059601,278293,90.161217
"2013-06-10",105.218544,105.324501,104.105957,104.238411,385767,89.456474
"2013-06-11",102.993378,104.662254,102.993378,104,280973,89.251884
"2013-06-12",104.582779,104.635765,103.655632,103.947021,271875,89.206406
"2013-06-13",103.841057,106.039734,103.708611,106.039734,305662,91.002365
"2013-06-14",106.013245,106.966888,106.013245,106.490067,230350,91.38884
"2013-06-17",107.019867,109.695366,106.91391,109.562912,572781,94.025925
"2013-06-18",109.033112,111.629143,109.033112,111.258278,708605,95.480896
"2013-06-19",110.834435,111.152321,109.801323,110.64901,695959,94.957993
"2013-06-20",109.880798,111.231789,109.033112,109.509933,880179,93.980453
"2013-06-21",109.192055,110.331123,109.059601,109.483444,1759527,93.957718
"2013-06-24",108.450333,109.615891,106.437088,109.483444,850394,93.957718
"2013-06-25",109.880798,111.655632,108.768211,109.271523,624007,93.775871
"2013-06-26",111.629143,111.629143,106.860924,108.2649,360059,93.546967
"2013-06-27",108.503311,108.635765,107.682121,108.317879,385163,93.592751
"2013-06-28",107.920532,108.211922,107.205299,108.026489,389391,93.340965
"2013-07-01",108.715233,109.006622,108.026489,108.715233,465571,93.936081
"2013-07-02",110.145699,110.145699,107.311256,107.708611,223971,93.066307
"2013-07-03",107.390732,108.026489,106.225166,107.761589,162287,93.112083
"2013-07-05",108.052979,109.006622,107.708611,108.768211,119328,93.981857
"2013-07-08",109.165565,110.251656,108.953644,109.695366,370025,94.782974
"2013-07-09",110.437088,111.231789,109.880798,110.675499,296111,95.629852
"2013-07-10",110.039734,111.072845,110.039734,111.019867,279501,95.927406
"2013-07-11",111.258278,113.721855,110.781456,113.562912,424234,98.124748
"2013-07-12",113.483444,114.490067,113.112579,114.251656,289580,98.719849
"2013-07-15",115.523178,115.708611,114.834435,115.099335,277576,99.452301
"2013-07-16",115.629143,115.814568,114.066223,114.754967,254963,99.154739
"2013-07-17",115.099335,116.052979,115.046356,115.523178,383125,99.81852
"2013-07-18",115.549667,116.211922,115.258278,115.629143,162816,99.910088
"2013-07-19",115.496689,115.523178,114.940399,115.072845,126953,99.429413
"2013-07-22",114.887421,115.602646,114.807945,115.019867,116534,99.383652
"2013-07-23",115.311256,115.894043,114.251656,114.91391,255869,99.292091
"2013-07-24",115.125832,115.761589,113.245033,113.907288,223253,98.42231
"2013-07-25",114.039734,115.894043,113.880798,114.64901,334842,99.063187
"2013-07-26",112.450333,114.092712,111.417221,114.013245,370667,98.51384
"2013-07-29",113.615891,113.907288,112.662254,112.953644,192789,97.598289
"2013-07-30",113.456955,114.516556,113.033112,113.960266,331067,98.468071
"2013-07-31",114.198677,114.278145,113.059601,113.37748,322611,97.964508
"2013-08-01",113.774834,114.675499,113.456955,114.675499,598828,99.086075
"2013-08-02",114.410599,115.4702,113.960266,114.940399,333785,99.315002
"2013-08-05",114.410599,114.754967,112.874168,113.721855,279086,98.262108
"2013-08-06",113.483444,113.536423,112.423843,112.715233,245639,97.392303
"2013-08-07",112.794701,113.536423,111.284767,111.364235,316118,96.224968
"2013-08-08",111.894043,112.503311,111.549667,111.973511,252396,96.751411
"2013-08-09",112,112.874168,111.417221,112.185432,280596,96.934517
"2013-08-12",111.496689,112.794701,111.231789,111.523178,248584,96.362289
"2013-08-13",111.655632,112.715233,111.4702,112.185432,144243,96.934517
"2013-08-14",111.894043,113.059601,111.894043,112.344368,207021,97.071869
"2013-08-15",111.867554,112.582779,110.119202,110.357613,99509,95.355194
"2013-08-16",109.933777,111.072845,109.933777,110.754967,102265,95.698517
"2013-08-19",110.64901,111.258278,110.516556,110.62252,72065,95.584091
"2013-08-20",110.62252,112.132446,110.437088,111.973511,185201,96.751411
"2013-08-21",111.655632,112.026489,110.490067,110.490067,159418,95.469635
"2013-08-22",110.701988,112.052979,110.701988,112.052979,110192,96.820061
"2013-08-23",112.158943,112.503311,111.44371,112.450333,114382,97.163422
"2013-08-26",112.55629,112.847679,111.284767,111.4702,101057,96.316536
"2013-08-27",110.64901,111.099335,109.403976,109.536423,123858,94.645622
"2013-08-28",109.033112,109.536423,107.947021,108.609268,264363,93.844536
"2013-08-29",108.423843,109.774834,108.423843,108.847679,82295,94.050522
"2013-08-30",109.059601,109.430466,108.476822,109.35099,231709,94.485413
"2013-09-03",110.251656,111.4702,109.615891,110.331123,373083,95.332283
"2013-09-04",109.139076,111.284767,109.139076,110.781456,244393,95.721397
"2013-09-05",110.754967,110.754967,109.589401,110.304634,124273,95.309418
"2013-09-06",110.437088,111.4702,109.827812,110.754967,248848,95.698517
"2013-09-09",110.834435,111.417221,110.569534,111.417221,170139,96.270737
"2013-09-10",111.629143,112.953644,111.629143,112.82119,160437,97.483879
"2013-09-11",112.476822,113.192055,111.973511,112.768211,150434,97.438095
"2013-09-12",113.006622,114.092712,112.662254,113.933777,260928,98.445183
"2013-09-13",114.384109,114.463577,113.165565,113.615891,407775,98.170525
"2013-09-16",114.278145,115.523178,114.278145,115.496689,330690,99.795647
"2013-09-17",115.682121,117.033112,115.072845,116.900665,351981,101.008759
"2013-09-18",116.5298,118.410599,116.5298,118.410599,293997,102.313416
"2013-09-19",118.384109,119.205299,118.384109,119.019867,466552,102.839867
"2013-09-20",118.993378,120.397354,116.927155,117.933777,975686,101.901413
"2013-09-23",118.410599,118.410599,116.238411,116.953644,343940,101.054527
"2013-09-24",116.794701,117.059601,116.2649,116.55629,214760,100.711205
"2013-09-25",116.794701,116.794701,116.105957,116.55629,176443,100.711205
"2013-09-26",115.788078,116.874168,115.390732,116.55629,286032,101.356209
"2013-09-27",116.238411,116.55629,115.390732,115.629143,150849,100.549965
"2013-09-30",114.675499,115.682121,114.331123,114.781456,247413,99.812836
"2013-10-01",115.258278,116.953644,115.072845,116.900665,263080,101.655655
"2013-10-02",116,116.953644,115.629143,116.874168,170781,101.632599
"2013-10-03",116.5298,116.5298,114.463577,114.463577,244242,99.536385
"2013-10-04",114.569534,115.947021,114.384109,115.258278,150698,100.227448
"2013-10-07",115.17881,115.17881,113.827812,114.198677,108267,99.30603
"2013-10-08",114.278145,114.596024,112.874168,112.900665,146017,98.177299
"2013-10-09",112.927155,113.192055,111.655632,111.814568,203963,97.232826
"2013-10-10",112.874168,114.066223,112.715233,113.907288,156927,99.05265
"2013-10-11",113.907288,115.496689,113.668877,115.4702,171158,100.411736
"2013-10-14",114.834435,117.08609,114.834435,117.006622,189920,101.747803
"2013-10-15",116.582779,117.218544,116.026489,116.476822,387390,101.287086
"2013-10-16",116.900665,118.437088,116.609268,118.410599,336994,102.968674
"2013-10-17",118.251656,119.867554,117.827812,119.867554,148584,104.235641
"2013-10-18",119.947021,120.317879,119.205299,119.44371,109097,103.867043
"2013-10-21",119.205299,119.761589,119.205299,119.761589,122046,104.143486
"2013-10-22",120.2649,125.08609,119.761589,121.801323,790636,105.917213
"2013-10-23",121.403976,122.596024,120.291389,121.430466,269233,105.594711
"2013-10-24",121.695366,122.198677,121.35099,122.198677,169724,106.262749
"2013-10-25",122.675499,122.940399,121.827812,121.907288,240128,106.009361
"2013-10-28",121.986755,122.781456,121.854301,122.013245,170668,106.101494
"2013-10-29",122.119202,122.516556,121.37748,121.854301,347375,105.963287
"2013-10-30",121.801323,121.960266,111.973511,118.993378,740353,103.475464
"2013-10-31",118.569534,119.496689,117.933777,119.390732,508153,103.820999
"2013-11-01",119.284767,119.549667,118.490067,118.966888,593128,103.452423
"2013-11-04",118.993378,119.125832,117.562912,117.668877,402528,102.323692
"2013-11-05",116.900665,117.960266,116.55629,116.847679,366439,101.609558
"2013-11-06",117.08609,118.092712,117.006622,117.589401,240279,102.254578
"2013-11-07",117.933777,118.543045,117.192055,117.562912,262325,102.231552
"2013-11-08",117.801323,118.437088,117.403976,118.437088,201132,102.991714
"2013-11-11",118.516556,119.655632,118.172188,119.17881,163608,103.636696
"2013-11-12",118.781456,119.099335,117.721855,118.516556,119592,103.060806
"2013-11-13",117.801323,118.675499,117.589401,118.675499,202415,103.199051
"2013-11-14",118.754967,120.741722,118.357613,119.973511,293053,104.327766
"2013-11-15",119.920532,120.132446,118.887421,119.867554,241487,104.235641
"2013-11-18",119.867554,119.867554,118.251656,118.490067,241373,103.037781
"2013-11-19",117.960266,118.569534,117.139076,117.218544,180256,101.932091
"2013-11-20",118.384109,119.046356,117.854301,118.384109,234994,102.945656
"2013-11-21",118.860924,119.072845,118.092712,118.807945,144167,103.314201
"2013-11-22",118.91391,119.761589,118.251656,119.4702,351075,103.890091
"2013-11-25",119.629143,119.867554,119.046356,119.099335,150018,103.567604
"2013-11-26",118.966888,119.258278,117.245033,117.271523,333106,101.978134
"2013-11-27",117.218544,117.854301,117.033112,117.827812,228123,102.461876
"2013-11-29",118.304634,119.390732,118.145699,118.62252,144545,103.152962
"2013-12-02",118.91391,120.450333,117.536423,119.364235,389806,103.797928
"2013-12-03",119.284767,120.158943,117.748344,117.933777,159229,102.554031
"2013-12-04",117.642387,118.119202,115.841057,117.112579,231294,101.83992
"2013-12-05",116.582779,118.198677,116.582779,118.092712,176896,102.692223
"2013-12-06",119.258278,119.867554,118.569534,119.099335,113741,103.567604
"2013-12-09",119.496689,119.629143,118.62252,119.311256,205549,103.751869
"2013-12-10",119.337746,120,118.357613,118.940399,145262,103.429382
"2013-12-11",118.490067,119.364235,117.218544,117.456955,212910,102.139404
"2013-12-12",117.37748,118.039734,117.059601,117.139076,160400,101.862991
"2013-12-13",117.483444,118.039734,117.218544,117.483444,222574,102.16243
"2013-12-16",118.013245,118.198677,117.165565,117.403976,196149,102.09333
"2013-12-17",117.08609,117.562912,116.5298,117.218544,169346,101.932091
"2013-12-18",117.033112,118.543045,116.317879,118.490067,210569,103.037781
"2013-12-19",118.410599,118.834435,117.986755,118.225166,195281,102.807426
"2013-12-20",118.543045,119.046356,118.516556,119.019867,371951,103.498497
"2013-12-23",119.284767,119.364235,118.675499,118.887421,145828,103.383324
"2013-12-24",118.728477,119.364235,118.728477,119.099335,39939,103.567604
"2013-12-26",117.642387,119.4702,117.642387,118.516556,278029,103.060806
"2013-12-27",118.490067,119.099335,116.927155,118.225166,161343,103.454895
"2013-12-30",118.357613,118.91391,117.960266,118.331123,270479,103.547585
"2013-12-31",118.807945,119.364235,118.357613,118.701988,159796,103.872124
"2014-01-02",118.701988,118.860924,116.503311,117.033112,185088,102.411743
"2014-01-03",116.927155,117.35099,115.814568,115.973511,269157,101.484528
"2014-01-06",115.973511,116.2649,115.205299,116,386145,101.507721
"2014-01-07",116.185432,117.35099,115.867554,116.344368,341071,101.809074
"2014-01-08",116.132446,116.874168,115.761589,116.5298,217855,101.971329
"2014-01-09",116.317879,117.986755,112.476822,117.35099,279501,102.689911
"2014-01-10",117.695366,117.774834,116.476822,117.112579,343600,102.4813
"2014-01-13",117.059601,117.642387,116.317879,116.741722,261268,102.156761
"2014-01-14",116.82119,117.695366,116.688744,117.483444,190826,102.805824
"2014-01-15",117.880798,118.039734,117.271523,117.960266,189731,103.223053
"2014-01-16",117.880798,117.880798,117.033112,117.35099,339184,102.689911
"2014-01-17",117.721855,117.721855,117.006622,117.509933,105247,102.829002
"2014-01-21",117.774834,118.675499,117.589401,118.675499,173574,103.848961
"2014-01-22",119.125832,120.211922,118.62252,120.052979,193167,105.054329
"2014-01-23",119.708611,119.708611,118.066223,118.834435,188486,103.988014
"2014-01-24",118.278145,118.278145,115.682121,115.7351,222461,101.275894
"2014-01-27",115.7351,115.814568,114.304634,114.569534,152887,100.255966
"2014-01-28",114.62252,116.158943,114.172188,115.629143,156889,101.183197
"2014-01-29",114.64901,115.602646,113.245033,114.596024,107701,100.279144
"2014-01-30",115.17881,116.397354,114.834435,115.337746,256624,100.9282
"2014-01-31",114.225166,114.781456,113.271523,114.066223,198036,99.815529
"2014-02-03",113.880798,114.966888,111.4702,111.549667,117591,97.613365
"2014-02-04",111.814568,112.609268,110.64901,110.860924,157493,97.010681
"2014-02-05",110.807945,111.761589,110.278145,111.4702,125481,97.543823
"2014-02-06",111.576157,112.238411,110.543045,110.62252,124197,96.802078
"2014-02-07",110.781456,112.980133,110.781456,112.927155,146772,98.818802
"2014-02-10",113.139076,114.251656,112.980133,113.933777,141336,99.699615
"2014-02-11",114.463577,115.920532,114.066223,115.364235,133635,100.951355
"2014-02-12",111.046356,113.139076,110.119202,110.357613,559191,96.570236
"2014-02-13",109.721855,110.516556,109.403976,109.668877,562437,95.967575
"2014-02-14",109.748344,110.64901,109.642387,109.827812,376518,96.106644
"2014-02-18",109.562912,110.384109,109.37748,109.933777,281388,96.199356
"2014-02-19",109.748344,111.019867,109.403976,110.675499,164061,96.848427
"2014-02-20",110.596024,112.847679,110.119202,112.715233,268063,98.633316
"2014-02-21",112.794701,113.08609,111.867554,111.973511,182144,97.984261
"2014-02-24",112,112.423843,111.761589,111.761589,215364,97.798813
"2014-02-25",111.655632,111.682121,110.463577,111.258278,250207,97.358383
"2014-02-26",111.258278,111.523178,107.867554,108.344368,543411,94.808517
"2014-02-27",108.132446,109.854301,107.867554,109.271523,251679,95.61985
"2014-02-28",109.403976,109.721855,108.132446,109.033112,818344,95.411217
"2014-03-03",108.609268,109.536423,108.370857,108.768211,306492,95.179413
"2014-03-04",109.483444,110.993378,109.456955,110.675499,312004,96.848427
"2014-03-05",111.019867,112.185432,110.437088,112.132446,455907,98.123352
"2014-03-06",112.079468,114.754967,111.973511,114.569534,277953,100.255966
"2014-03-07",115.17881,115.17881,113.907288,114.066223,209739,99.815529
"2014-03-10",113.668877,113.933777,113.192055,113.324501,292940,99.166473
"2014-03-11",114.039734,114.039734,113.112579,113.854301,293242,99.630081
"2014-03-12",113.033112,113.801323,112.927155,113.35099,251830,99.189659
"2014-03-13",113.509933,114.437088,113.112579,113.165565,311437,99.027374
"2014-03-14",113.112579,113.37748,112.132446,112.291389,216723,98.262444
"2014-03-17",112.768211,113.35099,112.052979,113.218544,264967,99.073761
"2014-03-18",113.112579,115.602646,113.112579,114.62252,306266,100.30233
"2014-03-19",114.754967,114.993378,113.695366,113.774834,168893,99.560539
"2014-03-20",113.721855,114.543045,112.768211,114.543045,184295,100.23278
"2014-03-21",114.543045,115.549667,114.437088,114.62252,294450,100.30233
"2014-03-24",114.860924,115.576157,112.2649,112.397354,452245,98.355171
"2014-03-25",112.874168,114.225166,112.423843,114.013245,185390,99.76915
"2014-03-26",114.172188,114.543045,112.55629,112.582779,165081,98.517426
"2014-03-27",112.662254,113.006622,111.867554,112.847679,272102,99.451241
"2014-03-28",113.139076,114.251656,111.920532,113.192055,233710,99.754715
"2014-03-31",113.589401,117.218544,113.35099,116.900665,544204,103.023087
"2014-04-01",116.158943,117.139076,115.973511,117.08609,327557,103.186485
"2014-04-02",117.006622,117.483444,116.609268,116.635765,194903,102.789635
"2014-04-03",117.854301,117.854301,116.2649,116.953644,241562,103.069771
"2014-04-04",117.615891,117.854301,115.337746,115.549667,199773,101.832481
"2014-04-07",116.423843,116.5298,112.900665,113.880798,306077,100.36171
"2014-04-08",113.907288,113.986755,112.609268,113.324501,192185,99.871452
"2014-04-09",113.483444,114.066223,112.317879,113.933777,269233,100.408379
"2014-04-10",114.013245,114.013245,112.450333,112.768211,279652,99.38121
"2014-04-11",112.370857,112.370857,110.596024,110.64901,257493,97.51358
"2014-04-14",111.337746,111.417221,110.463577,111.099335,262853,97.910431
"2014-04-15",111.284767,111.894043,109.774834,111.019867,224537,97.840401
"2014-04-16",111.841057,112.450333,111.602646,112,295054,98.704178
"2014-04-17",111.867554,112.397354,111.629143,111.920532,246621,98.634148
"2014-04-21",111.867554,112.291389,111.682121,112.185432,148131,98.867599
"2014-04-22",111.867554,113.907288,111.576157,113.456955,228954,99.988182
"2014-04-23",113.37748,114.066223,113.112579,113.615891,123442,100.128258
"2014-04-24",113.907288,114.278145,112.980133,113.192055,138882,99.754715
"2014-04-25",113.139076,114.410599,112.211922,114.198677,326235,100.641853
"2014-04-28",114.596024,114.834435,112.503311,113.854301,361834,100.338348
"2014-04-29",114.251656,115.072845,114.172188,114.437088,393808,100.851952
"2014-04-30",112.344368,112.55629,107.205299,108.582779,2639895,95.692612
"2014-05-01",107.311256,111.655632,107.311256,110.410599,628575,97.303459
"2014-05-02",109.483444,110.490067,108.503311,109.192055,541033,96.229568
"2014-05-05",108.847679,109.35099,108.635765,109.139076,217364,96.182899
"2014-05-06",108.900665,109.456955,108.397354,108.609268,249678,95.715988
"2014-05-07",108.82119,110.516556,108.715233,109.986755,609625,96.929916
"2014-05-08",110.013245,110.781456,109.218544,109.589401,340920,96.57975
"2014-05-09",109.748344,110.384109,109.298012,110.172188,258889,97.093353
"2014-05-12",110.039734,111.417221,110.039734,110.543045,256700,97.420197
"2014-05-13",110.940399,111.125832,110.463577,110.675499,175877,97.536919
"2014-05-14",110.62252,110.701988,109.668877,110.304634,202000,97.210091
"2014-05-15",109.483444,110.198677,109.271523,109.774834,496299,96.743164
"2014-05-16",110.066223,111.205299,109.430466,110.966888,296602,97.793709
"2014-05-19",110.966888,111.231789,110.198677,111.072845,251226,97.8871
"2014-05-20",110.781456,111.258278,109.801323,110.198677,382974,97.116707
"2014-05-21",110.198677,110.807945,109.112579,109.139076,383766,96.182899
"2014-05-22",108.953644,110.013245,108.609268,109.854301,223971,96.81321
"2014-05-23",109.907288,110.145699,109.509933,109.960266,235069,96.906593
"2014-05-27",110.543045,111.258278,110.543045,110.834435,335484,97.677002
"2014-05-28",111.17881,111.231789,109.668877,109.695366,272895,96.673134
"2014-05-29",110.092712,110.64901,109.774834,110.384109,360550,97.280098
"2014-05-30",110.410599,111.390732,109.695366,111.099335,689843,97.910431
"2014-06-02",111.44371,111.761589,111.046356,111.231789,195205,98.027161
"2014-06-03",111.231789,112.185432,110.993378,111.894043,277576,98.610809
"2014-06-04",111.947021,113.642387,111.947021,113.218544,370592,99.778076
"2014-06-05",113.403976,113.589401,112.158943,112.158943,331634,98.844254
"2014-06-06",112.370857,113.748344,112.026489,113.536423,191959,100.058228
"2014-06-09",113.615891,114.066223,113.218544,113.721855,292336,100.221642
"2014-06-10",113.324501,114.039734,113.298012,113.960266,188448,100.431747
"2014-06-11",113.324501,113.933777,113.033112,113.509933,199471,100.034874
"2014-06-12",113.483444,113.880798,112.741722,113.774834,162929,100.268311
"2014-06-13",113.880798,114.384109,113.642387,114.198677,273763,100.641853
"2014-06-16",113.854301,114.251656,113.483444,113.827812,252623,100.31501
"2014-06-17",113.403976,114.490067,113.37748,114.278145,291090,100.711876
"2014-06-18",114.092712,115.814568,113.774834,115.682121,263080,101.949181
"2014-06-19",115.549667,116.158943,115.072845,115.4702,139524,101.762436
"2014-06-20",116.026489,116.476822,115.417221,115.841057,303774,102.089264
"2014-06-23",116.450333,116.609268,115.523178,115.788078,177425,102.042564
"2014-06-24",115.576157,116.132446,115.205299,115.390732,144092,101.692406
