"dates","TDG.Open","TDG.High","TDG.Low","TDG.Close","TDG.Volume","TDG.Adjusted"
"2013-02-27",139.279999,143.529999,139,142.600006,358400,80.702179
"2013-02-28",142.820007,144.330002,141.940002,142.339996,454800,80.555031
"2013-03-01",141.710007,143.610001,140.539993,142.679993,196900,80.747444
"2013-03-04",142.089996,143.080002,141.009995,141.75,295500,80.22113
"2013-03-05",142.619995,144.610001,142.429993,142.839996,195500,80.837997
"2013-03-06",143.649994,144.139999,142.850006,143.509995,141800,81.217178
"2013-03-07",143.960007,144.369995,142.759995,143.720001,160700,81.336014
"2013-03-08",144.360001,144.660004,143.360001,143.850006,329600,81.409584
"2013-03-11",146.449997,147.75,145.309998,147.559998,526200,83.509201
"2013-03-12",147.669998,148.169998,146.179993,146.899994,272600,83.135681
"2013-03-13",146.970001,150.679993,146.610001,150.589996,325300,85.223984
"2013-03-14",150.970001,151.029999,149.509995,150.910004,245000,85.405083
"2013-03-15",150.270004,151.960007,150.089996,151.020004,628400,85.467339
"2013-03-18",149.479996,151.380005,149.429993,150.100006,264400,84.946686
"2013-03-19",150.449997,151,149,150.440002,319300,85.139091
"2013-03-20",150.960007,152.169998,149.949997,151.710007,216200,85.857834
"2013-03-21",150.809998,151.360001,149,149.710007,178300,84.725975
"2013-03-22",150.199997,150.470001,148.839996,149.350006,145100,84.522232
"2013-03-25",149.779999,150.660004,147.869995,148.279999,305600,83.916672
"2013-03-26",149.160004,150.580002,148.350006,150.270004,241600,85.042885
"2013-03-27",149.460007,151.5,148.630005,150.960007,179200,85.43338
"2013-03-28",151.190002,153.119995,150.149994,152.919998,213300,86.54261
"2013-04-01",153.190002,153.740005,150.669998,151.089996,269600,85.506943
"2013-04-02",151.169998,152.169998,150.229996,150.389999,241700,85.110786
"2013-04-03",150.809998,151.470001,148.839996,149.529999,243300,84.6241
"2013-04-04",149.679993,150.289993,148.75,149.839996,95000,84.799538
"2013-04-05",148.169998,148.550003,146.199997,147.880005,293700,83.690308
"2013-04-08",147.710007,151,147.630005,150.279999,192400,85.048546
"2013-04-09",150.399994,151.759995,150.330002,151.210007,266100,85.574867
"2013-04-10",151.639999,153.649994,150.360001,153.220001,285500,86.712402
"2013-04-11",153.630005,155.169998,151.990005,153.009995,308100,86.593552
"2013-04-12",152.360001,153.660004,151.059998,152.899994,139700,86.531288
"2013-04-15",152.899994,153.440002,148.5,148.880005,233600,84.256241
"2013-04-16",150.389999,150.5,146.860001,148.160004,365800,83.848763
"2013-04-17",146.759995,147.429993,143.820007,145.490005,351900,82.337723
"2013-04-18",145.630005,145.669998,142.929993,144.179993,146600,81.596352
"2013-04-19",144.710007,145.449997,144.050003,145.369995,128300,82.269806
"2013-04-22",145.600006,146.789993,143.320007,146.160004,212300,82.716904
"2013-04-23",147.139999,147.199997,145.009995,146.880005,139200,83.124367
"2013-04-24",147.529999,148.5,147.210007,148.089996,178100,83.809143
"2013-04-25",148.199997,148.410004,147.110001,147.350006,141500,83.390358
"2013-04-26",147.449997,147.610001,144.800003,145.309998,251200,82.235855
"2013-04-29",145.600006,145.929993,144.050003,144.869995,320700,81.986832
"2013-04-30",144.929993,147.089996,144.740005,146.800003,446500,83.079094
"2013-05-01",146.729996,148.149994,146.050003,147,325100,83.192284
"2013-05-02",147.619995,149.990005,147.619995,149.020004,192400,84.335472
"2013-05-03",150.889999,150.990005,149.429993,149.5,236700,84.607117
"2013-05-06",149.539993,151,149.009995,150.300003,265200,85.05986
"2013-05-07",151,151,146.25,150.130005,453400,84.963654
"2013-05-08",150.270004,150.660004,147.839996,148.5,283800,84.041183
"2013-05-09",149.039993,150.970001,147.990005,149.869995,253700,84.816505
"2013-05-10",149.800003,150.199997,148.649994,148.839996,142200,84.233604
"2013-05-13",148.850006,148.850006,147.289993,148.110001,265000,83.820457
"2013-05-14",147.889999,150.210007,147.880005,150.080002,251200,84.935349
"2013-05-15",150.080002,155.970001,149.899994,154.690002,556900,87.544319
"2013-05-16",154.949997,155.429993,150.169998,150.649994,443200,85.257942
"2013-05-17",150.690002,152.279999,148.809998,149.830002,447700,84.793861
"2013-05-20",149.470001,150.990005,149.330002,149.839996,158400,84.799538
"2013-05-21",149.820007,150.199997,148.960007,149.419998,190800,84.561844
"2013-05-22",149.289993,152.160004,149.100006,150.009995,399000,84.895737
"2013-05-23",148.679993,148.679993,147.309998,147.850006,247400,83.673325
"2013-05-24",147.619995,148.169998,146.330002,147,264100,83.192284
"2013-05-28",148.029999,150.800003,146.889999,148.259995,501300,83.905357
"2013-05-29",148.089996,148.139999,145.940002,146.919998,214400,83.147011
"2013-05-30",147.350006,148.960007,145.199997,146.100006,650700,82.682945
"2013-05-31",145.619995,147.160004,145.130005,146.100006,262000,82.682945
"2013-06-03",146.419998,149.270004,146.160004,148.880005,381000,84.256241
"2013-06-04",148.5,149.509995,147.550003,147.759995,312500,83.622383
"2013-06-05",147.169998,148.320007,146.229996,147.449997,318400,83.446945
"2013-06-06",147.679993,150.729996,146.710007,150.720001,430800,85.297562
"2013-06-07",151.070007,151.600006,149.369995,149.860001,406700,84.810844
"2013-06-10",149.850006,150.880005,149.380005,149.990005,298400,84.884422
"2013-06-11",148.699997,150.050003,147.350006,147.509995,420600,83.480896
"2013-06-12",148.630005,148.630005,145.039993,145.229996,366700,82.190575
"2013-06-13",142.919998,146.580002,142.919998,145.679993,751700,82.445236
"2013-06-14",145.539993,149.699997,143.020004,148.779999,817700,84.199638
"2013-06-17",149.929993,153.440002,149.479996,152.240005,361100,86.157768
"2013-06-18",158.559998,161.5,155.440002,156.850006,1492800,88.766739
"2013-06-19",157.100006,158.300003,155.899994,156.839996,914800,88.76107
"2013-06-20",154.479996,157.339996,153.729996,157.139999,899800,88.930847
"2013-06-21",155.190002,163.830002,155.190002,162.479996,1330500,91.952934
"2013-06-24",161.020004,164.169998,158.880005,162.190002,936400,91.788818
"2013-06-25",162.580002,164.619995,154.789993,156.809998,1311500,88.744087
"2013-06-26",157.809998,158.309998,155.919998,156.789993,665400,88.732773
"2013-06-27",158.350006,159.679993,156.880005,158.039993,769100,89.440186
"2013-06-28",157.389999,159.080002,156.600006,156.770004,609600,88.721466
"2013-07-01",156.570007,158.080002,154.350006,154.960007,988400,87.697121
"2013-07-02",155.110001,156.589996,150.139999,151.669998,702000,85.835182
"2013-07-03",151.630005,153.960007,150.690002,153.699997,342600,86.984032
"2013-07-05",157.5,158.259995,153.899994,158,854700,89.417549
"2013-07-08",158.279999,160.679993,158.25,160.110001,1207700,90.611671
"2013-07-09",160.520004,164.399994,159.479996,159.800003,906900,90.436226
"2013-07-10",160.080002,162.229996,159.059998,160.800003,1265700,91.002167
"2013-07-11",139.639999,143.149994,139.639999,141.639999,660900,92.864174
"2013-07-12",141.600006,142.940002,140.070007,142.360001,422200,93.336227
"2013-07-15",143,143.139999,140.850006,140.990005,369200,92.438004
"2013-07-16",140.940002,140.940002,138.919998,139.160004,494500,91.238197
"2013-07-17",139.289993,140.539993,137.559998,139.149994,711200,91.231636
"2013-07-18",139.039993,139.639999,138.089996,138.75,418600,90.969383
"2013-07-19",138.970001,139.119995,137.139999,138.419998,357200,90.753029
"2013-07-22",138.039993,140.190002,138.039993,140.020004,273200,91.802048
"2013-07-23",140.649994,141.369995,139.740005,140.949997,274100,92.411789
"2013-07-24",141.350006,142.190002,141.100006,141.809998,327600,92.975616
"2013-07-25",141.789993,142.020004,140.5,141.699997,248200,92.903511
"2013-07-26",141.429993,142.820007,141.020004,142.639999,259800,93.519806
"2013-07-29",142.910004,143.880005,141.990005,143.089996,368800,93.814827
"2013-07-30",143.729996,145.110001,143.190002,143.919998,302400,94.359024
"2013-07-31",144.669998,145.820007,143.919998,144.589996,318600,94.798286
"2013-08-01",145.699997,149.830002,145.270004,148.919998,453200,97.637192
"2013-08-02",149.009995,150.050003,147.210007,147.869995,366900,96.948776
"2013-08-05",147.259995,148.520004,145.820007,148.119995,617500,97.112694
"2013-08-06",145.929993,149.130005,144.389999,145.199997,643800,95.198235
"2013-08-07",144.710007,144.710007,141.570007,143.029999,488800,93.775497
"2013-08-08",143.460007,144.369995,139.919998,140.779999,632900,92.300323
"2013-08-09",140.479996,141.550003,140,140.679993,260300,92.234756
"2013-08-12",140.470001,140.960007,139.75,140.369995,282400,92.031517
"2013-08-13",140.330002,140.929993,139.399994,139.619995,163200,91.539787
"2013-08-14",139.479996,139.990005,138.039993,138.949997,181900,91.10051
"2013-08-15",138.899994,139.550003,137.75,137.899994,317400,90.412086
"2013-08-16",137.449997,138.199997,135.830002,137.059998,339300,89.861359
"2013-08-19",137,139.559998,137,138.199997,288100,90.60878
"2013-08-20",138.199997,139.279999,137.860001,138.509995,196200,90.812035
"2013-08-21",137.630005,139.059998,137.399994,138.240005,235800,90.63501
"2013-08-22",138.529999,139.789993,137.559998,139.179993,86300,91.251305
"2013-08-23",139.210007,140.399994,139.089996,139.929993,114800,91.743034
"2013-08-26",139.990005,140.910004,139.25,139.899994,202400,91.723358
"2013-08-27",138.759995,139.899994,136.520004,137.669998,169300,90.261292
"2013-08-28",137.869995,138.5,136.779999,137.479996,120000,90.136719
"2013-08-29",136.789993,139.669998,136.759995,137.899994,188600,90.412086
"2013-08-30",138.139999,138.139999,136.220001,137,310500,89.822021
"2013-09-03",137.830002,140.580002,137.830002,138.729996,312900,90.956276
"2013-09-04",138.690002,138.690002,136.639999,137.929993,588800,90.431755
"2013-09-05",137.830002,139.020004,137.720001,138.020004,268200,90.490768
"2013-09-06",138.080002,139.070007,136.070007,138.050003,215000,90.510437
"2013-09-09",138.639999,139.679993,137.929993,139.389999,195600,91.388985
"2013-09-10",139.639999,141,139.009995,140.869995,222200,92.359337
"2013-09-11",140.699997,142.029999,140.520004,142.029999,198000,93.119865
"2013-09-12",142.020004,145.110001,141.929993,144.830002,337900,94.955658
"2013-09-13",145.130005,145.389999,142,143.070007,285300,93.801735
"2013-09-16",144.350006,145.339996,143.270004,145.25,204700,95.23101
"2013-09-17",145.25,146.080002,144.630005,145,200100,95.067101
"2013-09-18",143.279999,143.699997,141.279999,142.75,698900,93.591927
"2013-09-19",142.690002,143.300003,142.009995,142.389999,306000,93.355896
"2013-09-20",141.970001,142.080002,139.429993,139.699997,335100,91.592232
"2013-09-23",139.240005,139.889999,134.710007,134.940002,668400,88.471405
"2013-09-24",134.479996,137.580002,134.479996,136.520004,876900,89.507317
"2013-09-25",137.199997,137.5,135.360001,135.669998,227100,88.95002
"2013-09-26",135.880005,137.320007,135.679993,137.220001,952600,89.966263
"2013-09-27",137.300003,138.919998,136.259995,138.669998,526900,90.916939
"2013-09-30",138.509995,140.070007,136.899994,138.699997,669500,90.9366
"2013-10-01",138.309998,141.289993,138.009995,141.279999,492900,92.628136
"2013-10-02",140.009995,142.339996,139.669998,142.220001,762000,93.244446
"2013-10-03",141.570007,142.429993,140.100006,141.050003,656100,92.477341
"2013-10-04",140.940002,141.119995,140.020004,140.490005,716200,92.110184
"2013-10-07",139.130005,140.919998,138.160004,139.759995,248200,91.631569
"2013-10-08",139.600006,140.369995,138.669998,139.679993,678800,91.579124
"2013-10-09",139.690002,140.470001,136.860001,137.860001,725800,90.385864
"2013-10-10",139.479996,141.020004,138.770004,140.690002,466500,92.241318
"2013-10-11",140.839996,142.199997,140.259995,140.570007,678000,92.162651
"2013-10-14",139.630005,141.029999,139.350006,140.5,242400,92.116753
"2013-10-15",140.410004,141.050003,139.100006,139.740005,159400,91.618469
"2013-10-16",140.880005,141.410004,139.600006,140.169998,411000,91.900383
"2013-10-17",139.899994,141.229996,139.649994,140.910004,824100,92.385559
"2013-10-18",141.419998,141.839996,139.350006,140.130005,1312400,91.874168
"2013-10-21",140.600006,141.039993,139.009995,139.539993,299000,91.487335
"2013-10-22",139.580002,140.479996,139.080002,139.460007,429900,91.434891
"2013-10-23",139.580002,146.259995,139.320007,145.419998,886200,95.342468
"2013-10-24",145.649994,147.050003,144.779999,146.460007,609100,96.024338
"2013-10-25",146.509995,147.119995,145.289993,146.220001,249300,95.866982
"2013-10-28",146.270004,146.679993,144.779999,145.199997,749200,95.198235
"2013-10-29",145.259995,147.539993,144.940002,147.179993,568200,96.496384
"2013-10-30",147.600006,148.600006,145.869995,147.179993,203000,96.496384
"2013-10-31",146.850006,147.210007,145.210007,145.410004,371800,95.335915
"2013-11-01",145.410004,147.570007,145.410004,147.350006,373700,96.607841
"2013-11-04",147.970001,149.080002,147.289993,148.720001,316800,97.506073
"2013-11-05",148.449997,148.449997,146.559998,147.720001,286900,96.850433
"2013-11-06",147.710007,148.919998,147.399994,148.759995,257000,97.532288
"2013-11-07",149.279999,149.839996,145.710007,146.119995,351700,95.801414
"2013-11-08",145.839996,147.600006,145.839996,147.270004,332200,96.555389
"2013-11-11",147.740005,148.649994,146.940002,147.229996,300800,96.529175
"2013-11-12",147.139999,148.089996,146.300003,147.740005,311900,96.863556
"2013-11-13",147.389999,149.589996,146.619995,149.149994,320400,97.787987
"2013-11-14",149.580002,149.580002,143.539993,145.850006,806900,95.624397
"2013-11-15",146.75,149.830002,146.75,148.449997,642800,97.329041
"2013-11-18",149.149994,149.979996,146.809998,147.110001,610900,96.4505
"2013-11-19",147.289993,147.350006,144.559998,145.100006,266200,95.132668
"2013-11-20",145.440002,145.440002,143.190002,143.369995,299400,93.998413
"2013-11-21",143.559998,145.839996,143.449997,145.050003,214900,95.099884
"2013-11-22",145.289993,149.100006,145,148.5,635200,97.361832
"2013-11-25",148.949997,153.520004,148.229996,151.539993,650100,99.35495
"2013-11-26",151.699997,156.990005,151.490005,156.059998,712800,102.318436
"2013-11-27",155.940002,158.100006,155.570007,157.919998,1039400,103.537918
"2013-11-29",158.639999,159.199997,156.520004,156.520004,184400,102.620033
"2013-12-02",156.839996,157.770004,154.080002,154.960007,481300,101.597237
"2013-12-03",155.029999,157.860001,154.880005,155.190002,364900,101.748039
"2013-12-04",154.690002,156.289993,153.240005,154.169998,595800,101.079285
"2013-12-05",154.339996,154.979996,153.479996,154.059998,255900,101.007164
"2013-12-06",154.759995,156.199997,153.869995,156.080002,315400,102.331543
"2013-12-09",155.630005,156.270004,154.389999,154.779999,351300,101.479202
"2013-12-10",154.270004,156.110001,154.080002,155.509995,354700,101.957825
"2013-12-11",155.539993,156.850006,155.169998,156.25,388900,102.443001
"2013-12-12",155.860001,157.320007,154.300003,156.630005,293500,102.692139
"2013-12-13",157.089996,157.089996,154.199997,156.289993,388700,102.469223
"2013-12-16",156.600006,156.759995,155.509995,156.259995,317800,102.449562
"2013-12-17",156.190002,158.139999,153.869995,154.770004,405400,101.472664
"2013-12-18",155,155.669998,153.100006,154.570007,524800,101.341537
"2013-12-19",154.179993,157.039993,154.179993,156.639999,284500,102.6987
"2013-12-20",156.589996,160.279999,156.020004,160.110001,457200,104.973755
"2013-12-23",160.589996,161.149994,159.300003,159.559998,499800,104.613159
"2013-12-24",159.490005,160.139999,159.110001,159.970001,88600,104.881966
"2013-12-26",160.179993,161.300003,160.050003,160.929993,132900,105.51136
"2013-12-27",162.889999,162.949997,159.130005,160.119995,120000,104.980301
"2013-12-30",160.119995,160.830002,159.050003,159.630005,107000,104.65905
"2013-12-31",159.550003,161.199997,159.449997,161.020004,125400,105.570389
"2014-01-02",160.600006,160.600006,158.869995,159.570007,519900,104.619713
"2014-01-03",159.649994,162.070007,159.399994,160.910004,192900,105.498276
"2014-01-06",160.630005,161.889999,159.990005,160.240005,186900,105.058975
"2014-01-07",160.300003,161.949997,160.020004,161.029999,174400,105.576935
"2014-01-08",161.039993,162.820007,160.139999,162.779999,264200,106.724304
"2014-01-09",163.660004,165.110001,162.660004,164.789993,377000,108.042122
"2014-01-10",163.119995,164.619995,161.600006,164.570007,375900,107.897888
"2014-01-13",165.470001,170.240005,163.929993,167.419998,766400,109.766441
"2014-01-14",167.160004,169.759995,166.649994,169.710007,325000,111.267853
"2014-01-15",169.5,173.179993,169.080002,172.25,565700,112.933159
"2014-01-16",172.25,172.630005,171.309998,172.539993,315900,113.123299
"2014-01-17",173.020004,174.160004,171.809998,173.210007,449100,113.562569
"2014-01-21",174.210007,174.940002,173.020004,173.809998,179600,113.955956
"2014-01-22",174.580002,176.259995,173.5,176.110001,397800,115.463913
"2014-01-23",175.050003,175.050003,173.199997,173.759995,489800,113.92318
"2014-01-24",172.529999,174.119995,169.080002,169.100006,352600,110.86792
"2014-01-27",169.869995,170.889999,166.770004,166.970001,538000,109.471413
"2014-01-28",167.800003,170.820007,166.339996,170.229996,529000,111.608772
"2014-01-29",168.830002,169.520004,167.279999,168.139999,243100,110.23851
"2014-01-30",170.169998,170.360001,166.979996,167.929993,235000,110.100822
"2014-01-31",166.339996,168.990005,166.100006,167.029999,405800,109.51075
"2014-02-03",167.550003,170.630005,164.820007,165,498800,108.179817
"2014-02-04",173.419998,175.759995,166.300003,171.919998,1659800,112.716805
"2014-02-05",172.800003,173.990005,170.139999,173.449997,968400,113.719917
"2014-02-06",173.490005,176.080002,171.759995,172.220001,798500,112.91349
"2014-02-07",173.169998,175.860001,170.800003,172.380005,512500,113.018394
"2014-02-10",172.759995,174.320007,172.190002,173.889999,435700,114.008408
"2014-02-11",173.779999,174.300003,171.080002,173.289993,347100,113.615028
"2014-02-12",173.699997,175.179993,173.210007,175.059998,382100,114.77549
"2014-02-13",173.779999,175.559998,173.020004,174.570007,278800,114.454247
"2014-02-14",174.449997,175.970001,172.570007,175.770004,212400,115.240997
"2014-02-18",176.100006,177.589996,175.080002,175.899994,353800,115.326233
"2014-02-19",175.809998,178.380005,174.990005,176.580002,267000,115.772064
"2014-02-20",176.690002,178.119995,175.429993,177.820007,184400,116.58506
"2014-02-21",178.020004,179.25,177.199997,178.490005,151600,117.02433
"2014-02-24",178.860001,180.830002,178.210007,178.220001,204400,116.847305
"2014-02-25",178.339996,179.910004,176.070007,176.369995,194500,115.634377
"2014-02-26",176.479996,177.809998,176.050003,176.570007,167700,115.765518
"2014-02-27",176.5,177.949997,175.429993,177.270004,117200,116.224449
"2014-02-28",177.429993,178.979996,176.619995,178.139999,206500,116.794853
"2014-03-03",177.690002,179.149994,176.600006,178.979996,177700,117.345589
"2014-03-04",180,182.809998,179.580002,182.580002,262900,119.705887
"2014-03-05",182.550003,184.210007,180.970001,181.149994,147800,118.768318
"2014-03-06",181.729996,183.210007,181.050003,182.559998,198200,119.692757
"2014-03-07",182.559998,184.199997,179.520004,180.630005,500800,118.427383
"2014-03-10",179.580002,180.270004,178.610001,179.850006,595800,117.915993
"2014-03-11",179.770004,181.419998,179.360001,179.639999,459300,117.778305
"2014-03-12",180.100006,180.669998,178.039993,180.440002,408200,118.302826
"2014-03-13",180.380005,181.5,179.75,181.110001,416700,118.742096
"2014-03-14",180.529999,182.460007,179.059998,179.529999,848700,117.706192
"2014-03-17",179.940002,181.970001,178.869995,181.5,222300,118.997787
"2014-03-18",181.5,182.979996,181.020004,182.350006,199300,119.555084
"2014-03-19",182.690002,183.330002,180.330002,181.300003,238700,118.866669
"2014-03-20",180.679993,181.740005,179.190002,181.600006,174800,119.063347
"2014-03-21",182.690002,183.559998,181.399994,183.080002,653800,120.033707
"2014-03-24",184.220001,184.789993,180.630005,183,805600,119.981232
"2014-03-25",183.369995,186.199997,182.259995,185.210007,798100,121.430206
"2014-03-26",185.210007,187.639999,183.990005,184.5,1158100,120.964706
"2014-03-27",185.009995,187.5,182.020004,184.190002,1797600,120.761459
"2014-03-28",185.059998,186.5,183.220001,183.860001,734400,120.545082
"2014-03-31",184.080002,186.300003,183.160004,185.199997,1115200,121.423645
"2014-04-01",185.949997,187.059998,184.330002,186.669998,580400,122.387421
"2014-04-02",186.889999,187.589996,185.160004,185.619995,228100,121.698997
"2014-04-03",186.020004,186.020004,184.720001,184.929993,370900,121.246613
"2014-04-04",185.639999,186.279999,180.330002,180.690002,359000,118.466721
"2014-04-07",181,181.580002,176.679993,178.059998,375900,116.742401
"2014-04-08",177.690002,178.100006,174.649994,176.190002,355000,115.516373
"2014-04-09",176.199997,179.100006,174.800003,178.960007,333500,117.332489
"2014-04-10",179.070007,179.979996,174.949997,175.080002,240700,114.788612
"2014-04-11",174.559998,175.440002,173.169998,173.330002,172900,113.641251
"2014-04-14",172.740005,174.679993,172.110001,173.580002,368200,113.805153
"2014-04-15",174.210007,176.429993,172.770004,176.309998,314900,115.595039
"2014-04-16",176.619995,178.990005,176.029999,178.020004,267200,116.716187
"2014-04-17",178.009995,181.369995,177.619995,181,262800,118.669968
"2014-04-21",181.410004,181.619995,179.910004,181.309998,213700,118.873222
"2014-04-22",181.850006,182.800003,180.440002,181.419998,215700,118.945343
"2014-04-23",181.779999,182.949997,180.710007,180.949997,185900,118.637184
"2014-04-24",181.320007,182.160004,178.399994,179.669998,170800,117.797966
"2014-04-25",179.320007,179.539993,175.210007,175.330002,254800,114.952522
"2014-04-28",176.220001,177.369995,172.929993,174.460007,620600,114.382133
"2014-04-29",175.279999,176.110001,174.149994,174.729996,384900,114.559135
"2014-04-30",174.809998,178.179993,173.949997,177.869995,216800,116.617828
"2014-05-01",177.600006,180.059998,176.850006,178.789993,242400,117.221008
"2014-05-02",178.570007,181.350006,178.220001,179.509995,295900,117.693085
"2014-05-05",179.520004,184,178.330002,183.220001,417200,120.125481
"2014-05-06",180.009995,182.529999,175.050003,178.639999,830500,117.122665
"2014-05-07",179.330002,179.399994,177.470001,178.960007,479800,117.332489
"2014-05-08",179.309998,182.479996,177.809998,181.289993,268600,118.860115
"2014-05-09",180.990005,182.050003,179.199997,180,194700,118.014336
"2014-05-12",180.300003,180.779999,179.179993,179.419998,450900,117.634071
"2014-05-13",180.740005,186.479996,180,183.729996,1017400,120.459846
"2014-05-14",183.740005,185.050003,181.889999,185,614800,121.292519
"2014-05-15",184.949997,184.949997,182.699997,183.600006,813400,120.374626
"2014-05-16",182.850006,183.850006,181.479996,183.649994,617500,120.407402
"2014-05-19",183.740005,186.710007,183.309998,186.639999,837400,122.367767
"2014-05-20",186.389999,187.970001,182.399994,182.559998,496500,119.692757
"2014-05-21",182.619995,185.259995,182.570007,185.080002,306700,121.344971
"2014-05-22",185.119995,188.229996,183.960007,187.529999,394500,122.951279
"2014-05-23",187.389999,187.580002,185.759995,186.339996,509600,122.171074
"2014-05-27",186.779999,187.410004,185.429993,187.339996,263700,122.826706
"2014-05-28",187.809998,188.580002,186.160004,188.029999,7e+05,123.279099
"2014-05-29",188.029999,188.529999,186.169998,188.279999,295400,123.442993
"2014-05-30",188.009995,188.830002,187.070007,188.710007,266000,123.72493
"2014-06-02",189.080002,189.979996,188.339996,189.899994,154600,124.505127
"2014-06-03",189.979996,191.429993,188.979996,191.039993,326000,125.252548
"2014-06-04",190.449997,191.699997,190.039993,191.160004,414100,125.331238
"2014-06-05",193.580002,193.619995,188.229996,190.970001,1177600,125.206665
"2014-06-06",191.539993,196.929993,191,195.580002,1115800,128.229141
"2014-06-09",195.520004,198.289993,195.520004,197,1136300,129.160126
"2014-06-10",196.300003,196.869995,193.110001,195.419998,858400,128.124237
"2014-06-11",194.080002,196.389999,194.080002,195.240005,563600,128.006226
"2014-06-12",169.610001,170,162.199997,167.699997,895000,126.096359
"2014-06-13",168.169998,169.130005,167.899994,168.800003,429600,126.92347
"2014-06-16",168.869995,170.300003,168.679993,170.020004,560900,127.840797
"2014-06-17",168.929993,170.470001,168.740005,169.190002,253900,127.216705
"2014-06-18",169.699997,171.649994,168.779999,171.270004,559000,128.780685
"2014-06-19",171.440002,171.460007,169.490005,170.580002,201100,128.261856
"2014-06-20",171.009995,172.419998,169.820007,172.419998,806600,129.645401
"2014-06-23",171.919998,172.029999,169.5,170.240005,318300,128.006226
"2014-06-24",170.240005,170.520004,167.789993,167.809998,442900,126.179054
"2014-06-25",167.5,168.149994,167,167.720001,396300,126.111389
"2014-06-26",167.789993,168.740005,166.869995,167.75,360400,126.133942
"2014-06-27",167.509995,168.050003,166.300003,167.369995,440800,125.848213
"2014-06-30",167.369995,167.800003,166.070007,167.259995,448100,125.765503
"2014-07-01",167.199997,168.779999,166.089996,168.369995,401000,126.600136
"2014-07-02",167.960007,168.960007,166.240005,168.419998,325900,126.637726
"2014-07-03",168.479996,169.100006,166.830002,168.199997,306000,126.472321
"2014-07-07",168.110001,168.75,167,167.529999,514500,125.968529
"2014-07-08",167.770004,168.440002,165.050003,165.330002,911400,124.314301
"2014-07-09",165.759995,166.259995,165.009995,166.039993,335500,124.848175
"2014-07-10",165,166.440002,164.740005,165.610001,280700,124.524849
"2014-07-11",166.070007,167.729996,165.429993,167.580002,309900,126.006126
"2014-07-14",168.550003,169.919998,168.009995,169.729996,527800,127.622749
"2014-07-15",170,170.929993,168.5,169.070007,227700,127.126488
"2014-07-16",169.490005,170.490005,168.309998,168.669998,260600,126.825714
"2014-07-17",168.190002,169.610001,166.660004,166.809998,232000,125.427147
"2014-07-18",167.130005,169.75,167.130005,169.529999,234600,127.472359
"2014-07-21",169.169998,172.259995,168.720001,171.899994,264700,129.254395
"2014-07-22",172.779999,175.059998,172.210007,173.990005,447400,130.825912
"2014-07-23",173.589996,174.410004,171.699997,171.800003,269600,129.179199
"2014-07-24",171.740005,173.009995,170.25,170.710007,409500,128.359619
"2014-07-25",170.559998,171.309998,169.809998,170.199997,503500,127.976151
"2014-07-28",170.600006,171.300003,169.679993,171.149994,536800,128.690445
"2014-07-29",171.070007,172.289993,169.669998,170,347300,127.825768
"2014-07-30",171.039993,171.229996,169.380005,170.850006,296800,128.464874
"2014-07-31",170,170.110001,167.520004,167.919998,278800,126.261765
"2014-08-01",167.649994,170.210007,167.649994,169.649994,376100,127.562576
"2014-08-04",170.149994,170.25,168.529999,169.929993,283000,127.773132
"2014-08-05",169.100006,175.470001,168.610001,175.110001,1307800,131.668045
"2014-08-06",174.009995,174.449997,171.399994,172.5,826700,129.705536
"2014-08-07",173,174.729996,172.820007,174.020004,364000,130.848465
"2014-08-08",174.389999,174.860001,172.960007,173.460007,481900,130.427399
"2014-08-11",174.75,176,173.539993,174.350006,318900,131.096603
"2014-08-12",174.610001,175.029999,173.419998,173.710007,347200,130.615372
"2014-08-13",174.080002,176.910004,174.080002,176.740005,364300,132.893677
"2014-08-14",176.929993,177.880005,175.809998,177.320007,231200,133.329803
"2014-08-15",177.820007,179.309998,177,178.479996,241900,134.202011
"2014-08-18",179.690002,180.419998,179.199997,180.169998,234900,135.472733
"2014-08-19",181,181.669998,180.050003,180.399994,190100,135.645676
"2014-08-20",180.5,184.240005,180.5,183.550003,325900,138.014221
"2014-08-21",184.220001,185.75,183.960007,184.919998,548400,139.044357
"2014-08-22",185.029999,186.179993,184.110001,184.940002,280700,139.059402
"2014-08-25",185.809998,189.369995,185.160004,188.580002,592100,141.796356
"2014-08-26",188.389999,189.130005,187.490005,187.910004,325600,141.292572
"2014-08-27",188.380005,188.5,187.529999,188.179993,292700,141.495575
"2014-08-28",186.690002,188.440002,186.119995,187.970001,202000,141.337692
"2014-08-29",189.979996,189.979996,187.660004,187.990005,297600,141.352722
"2014-09-02",188,188.649994,187.119995,188.149994,507700,141.473022
"2014-09-03",188.399994,189.330002,187.970001,188.669998,307100,141.864029
"2014-09-04",189.380005,189.660004,187.380005,187.830002,228400,141.232422
"2014-09-05",188.979996,189.949997,186.889999,188.570007,326700,141.788849
"2014-09-08",188.839996,189.210007,187.440002,187.809998,332700,141.217392
"2014-09-09",187.960007,188.839996,187.389999,187.839996,272700,141.239944
"2014-09-10",187.240005,189.160004,187.149994,188.169998,269700,141.488068
"2014-09-11",187.75,188.899994,186.520004,188.509995,188900,141.743713
"2014-09-12",188.899994,190.149994,188.619995,189.419998,434500,142.427948
"2014-09-15",188.229996,190.339996,187.869995,189.990005,305900,142.856567
"2014-09-16",189.990005,190.240005,188.699997,190.169998,193100,142.991898
