"dates","XOM.Open","XOM.High","XOM.Low","XOM.Close","XOM.Volume","XOM.Adjusted"
"2013-01-24",90.879997,91.720001,90.75,91.349998,11100000,64.906212
"2013-01-25",91.57,91.800003,91.129997,91.730003,11090600,65.176216
"2013-01-28",91.669998,91.669998,90.769997,91.110001,11617500,64.735695
"2013-01-29",91.209999,91.93,91.199997,91.760002,11700600,65.197517
"2013-01-30",91.169998,91.720001,90.379997,90.669998,15645400,64.423035
"2013-01-31",90.690002,91.209999,89.739998,89.970001,15991500,63.925716
"2013-02-01",90.440002,90.5,89.360001,90.040001,15699200,63.975422
"2013-02-04",89.410004,89.620003,88.839996,89.150002,13347300,63.343071
"2013-02-05",89.879997,90.190002,89.419998,89.739998,11679700,63.762287
"2013-02-06",89.370003,89.889999,89.160004,89.790001,11768700,63.797813
"2013-02-07",89.209999,89.220001,87.610001,88.25,13463300,63.104191
"2013-02-08",88.5,88.800003,88.110001,88.610001,11412300,63.361599
"2013-02-11",88.349998,88.510002,87.970001,88.279999,8764700,63.125652
"2013-02-12",88.25,88.620003,87.919998,88.459999,9752100,63.25433
"2013-02-13",88.459999,88.769997,88.239998,88.669998,8940300,63.40451
"2013-02-14",88.339996,88.809998,88.059998,88.519997,13238900,63.297226
"2013-02-15",88.57,88.610001,87.800003,88.360001,15696900,63.18285
"2013-02-19",88.540001,89.410004,88.379997,89.32,12158900,63.869301
"2013-02-20",89.139999,89.82,88.900002,88.970001,13936400,63.619022
"2013-02-21",88.790001,89.019997,88.360001,88.589996,10939800,63.347309
"2013-02-22",89.019997,89.279999,88.400002,89.199997,10260200,63.783497
"2013-02-25",89.879997,90.190002,87.699997,87.699997,15302900,62.710907
"2013-02-26",88.5,88.980003,87.760002,88.510002,15073200,63.290104
"2013-02-27",88.5,89.650002,88.309998,89.529999,11195200,64.01947
"2013-02-28",89.669998,89.809998,89.029999,89.550003,14552000,64.033752
"2013-03-01",89.07,89.68,88.919998,89.43,11301600,63.947952
"2013-03-04",89.129997,89.25,88.459999,88.949997,10994000,63.604733
"2013-03-05",89.480003,90.150002,89.290001,89.610001,13072600,64.076675
"2013-03-06",89.599998,89.949997,89.050003,89.559998,13234400,64.040916
"2013-03-07",89.629997,89.760002,88.68,88.709999,12905300,63.433117
"2013-03-08",89.010002,89.230003,88.349998,88.970001,11896300,63.619022
"2013-03-11",89.010002,89.550003,88.540001,89.160004,12454800,63.754883
"2013-03-12",89.449997,89.910004,89.010002,89.160004,11470000,63.754883
"2013-03-13",89.019997,89.5,88.830002,89.260002,10539900,63.826405
"2013-03-14",89.410004,89.910004,89.410004,89.830002,13775500,64.233994
"2013-03-15",89.199997,89.610001,88.790001,89.370003,29240100,63.905045
"2013-03-18",88.739998,89.389999,88.550003,88.769997,11553700,63.476017
"2013-03-19",88.889999,89.089996,88.019997,88.580002,11987900,63.340172
"2013-03-20",88.949997,89.209999,88.300003,88.629997,11319000,63.375908
"2013-03-21",88.120003,88.639999,87.900002,88.169998,13447500,63.046993
"2013-03-22",88.400002,89.290001,88.32,89.290001,10786600,63.847839
"2013-03-25",89.5,89.900002,88.660004,89.019997,12900800,63.654781
"2013-03-26",89.410004,90.300003,89.360001,90.129997,12329600,64.448502
"2013-03-27",89.559998,90.739998,89.470001,90.580002,12350800,64.770294
"2013-03-28",90.639999,90.980003,89.989998,90.110001,17485200,64.434212
"2013-04-01",90.129997,90.989998,89.980003,90.769997,9414200,64.906136
"2013-04-02",90.589996,90.919998,90.279999,90.580002,9991800,64.770294
"2013-04-03",90.650002,90.830002,89.860001,89.93,12197100,64.305496
"2013-04-04",90.099998,90.330002,89.220001,89.769997,11582000,64.191093
"2013-04-05",88.610001,89.209999,88.400002,89.010002,12771600,63.647636
"2013-04-08",89.110001,89.110001,88.150002,88.599998,11013900,63.354454
"2013-04-09",88.690002,89.339996,88.589996,88.769997,10753400,63.476017
"2013-04-10",88.449997,89.160004,88.199997,88.68,14823700,63.411659
"2013-04-11",88.949997,89.269997,88.230003,89.220001,14979900,63.797798
"2013-04-12",88.879997,89.190002,88.410004,88.989998,11505100,63.633339
"2013-04-15",88.290001,88.669998,86.269997,86.489998,19626200,61.845676
"2013-04-16",87.190002,87.230003,86.089996,86.610001,14578800,61.931496
"2013-04-17",86.209999,86.379997,85.019997,86.080002,17341200,61.552521
"2013-04-18",86.279999,87.080002,85.779999,86.620003,14730400,61.938644
"2013-04-19",87.269997,87.489998,86.43,87.449997,18393300,62.532146
"2013-04-22",87.610001,88.32,87.290001,88.089996,11262000,62.989773
"2013-04-23",88.389999,89.489998,87.940002,89.300003,15567700,63.855011
"2013-04-24",89.449997,89.889999,89.349998,89.43,13028800,63.947952
"2013-04-25",88.889999,88.900002,87.650002,88.07,16328700,62.975491
"2013-04-26",87.809998,88.279999,87.599998,88,10791800,62.925434
"2013-04-29",88.260002,88.830002,88.010002,88.209999,11093000,63.075584
"2013-04-30",88.260002,88.989998,87.760002,88.989998,14572600,63.633339
"2013-05-01",88.519997,88.839996,87.480003,87.510002,11616500,62.57505
"2013-05-02",87.980003,88.839996,87.739998,88.629997,11330100,63.375908
"2013-05-03",89,90.190002,88.919998,90.019997,13036600,64.369858
"2013-05-06",90.25,90.879997,89.93,90.580002,10613400,64.770294
"2013-05-07",90.620003,91.150002,90.139999,91.150002,11088900,65.177864
"2013-05-08",91.050003,91.849998,91.029999,91.699997,13638300,65.571144
"2013-05-09",91.139999,91.559998,90.690002,91.029999,13771900,65.542358
"2013-05-10",90.870003,90.949997,89.790001,90.139999,10975400,64.901543
"2013-05-13",89.800003,90.139999,89.43,90.099998,9810100,64.872749
"2013-05-14",90.150002,91.190002,90.019997,91.110001,9890300,65.599976
"2013-05-15",90.639999,91.32,90.410004,91.239998,10399400,65.693527
"2013-05-16",90.800003,91.290001,90.5,90.699997,10469600,65.304756
"2013-05-17",91.07,91.879997,90.529999,91.760002,12721300,66.067932
"2013-05-20",91.610001,92.690002,91.459999,92.519997,12417700,66.615143
"2013-05-21",92.669998,93.43,92.379997,92.800003,12519900,66.816757
"2013-05-22",92.830002,93.5,91.809998,92.190002,19253300,66.377571
"2013-05-23",91.559998,92.360001,91.360001,91.790001,15357300,66.089561
"2013-05-24",91.379997,91.769997,91,91.529999,12771900,65.902351
"2013-05-28",92.940002,93.18,91.760002,92.379997,15197800,66.514366
"2013-05-29",91.760002,92.419998,91.589996,92.080002,11563200,66.29837
"2013-05-30",91.970001,92.68,91.599998,92.089996,9734700,66.30555
"2013-05-31",91.949997,92.370003,90.459999,90.470001,17917400,65.13913
"2013-06-03",90.529999,91.510002,90.480003,91.459999,14177500,65.851967
"2013-06-04",91.18,91.489998,90.220001,90.790001,12481300,65.369545
"2013-06-05",90.68,91.120003,89.610001,89.650002,12888000,64.548729
"2013-06-06",89.449997,90.230003,89,90.230003,15393300,64.966331
"2013-06-07",90.889999,91.5,90.489998,91.449997,12504700,65.844742
"2013-06-10",91.93,91.940002,90.870003,91.120003,10372300,65.607162
"2013-06-11",90.379997,91.040001,90.230003,90.459999,10739400,65.131943
"2013-06-12",91.129997,91.32,89.589996,89.739998,10864500,64.613518
"2013-06-13",89.629997,91.709999,89.610001,91.330002,13501300,65.758331
"2013-06-14",91.160004,91.300003,90.290001,90.580002,12158400,65.218353
"2013-06-17",90.970001,91.769997,90.769997,91.510002,12026400,65.887947
"2013-06-18",91.360001,92.059998,91.260002,91.93,10678200,66.190361
"2013-06-19",91.790001,92.269997,91,91,14189500,65.520767
"2013-06-20",90.239998,90.519997,88.790001,89.050003,21077700,64.116737
"2013-06-21",89.760002,90.139999,88.849998,89.480003,25493800,64.426315
"2013-06-24",88.949997,89.5,88.019997,88.480003,17653000,63.706326
"2013-06-25",89.580002,89.620003,88.480003,89.110001,15790100,64.159935
"2013-06-26",89.419998,89.970001,88.730003,89.800003,14446000,64.656746
"2013-06-27",90.239998,90.669998,90.029999,90.040001,12348000,64.829536
"2013-06-28",89.849998,90.75,89.559998,90.349998,22984200,65.052742
"2013-07-01",90.389999,91.129997,89.959999,90.300003,13182200,65.016739
"2013-07-02",90.370003,91.099998,90.120003,90.639999,12320700,65.261536
"2013-07-03",90.629997,90.870003,90.139999,90.690002,5674000,65.297539
"2013-07-05",91.099998,91.610001,90.57,91.57,8917900,65.931152
"2013-07-08",91.959999,92.529999,91.900002,92.25,12086700,66.420746
"2013-07-09",92.639999,93.440002,92.25,93.339996,12940000,67.205582
"2013-07-10",93.279999,93.389999,92.379997,92.82,12430000,66.831161
"2013-07-11",93.800003,93.809998,93.040001,93.269997,16184700,67.155159
"2013-07-12",93.25,93.449997,92.720001,93.400002,11370300,67.248772
"2013-07-15",93.190002,93.5,93.089996,93.25,8256200,67.140755
"2013-07-16",93.190002,93.470001,92.769997,93.300003,11413500,67.176765
"2013-07-17",93.559998,93.739998,93.139999,93.459999,9393300,67.291954
"2013-07-18",93.800003,94.839996,93.709999,94.379997,10555400,67.954369
"2013-07-19",94.690002,95.25,94.410004,95.169998,14431700,68.523178
"2013-07-22",94.870003,95.199997,94.779999,94.830002,9530400,68.278389
"2013-07-23",94.860001,95.489998,94.839996,95.199997,7377400,68.544762
"2013-07-24",95.309998,95.309998,94.419998,94.989998,8222800,68.393562
"2013-07-25",94.690002,95.309998,94.419998,94.970001,10059800,68.379166
"2013-07-26",94.769997,94.860001,93.839996,94.790001,9721000,68.249596
"2013-07-29",94.510002,94.519997,93.610001,94.029999,8844700,67.7024
"2013-07-30",94.220001,94.330002,93.459999,93.809998,10470700,67.543968
"2013-07-31",93.93,94.599998,93.379997,93.75,14400800,67.500763
"2013-08-01",92.690002,93.099998,91.25,92.730003,23117700,66.766373
"2013-08-02",92.459999,92.529999,91.339996,91.949997,14408600,66.204758
"2013-08-05",91.419998,91.760002,91.010002,91.589996,12625900,65.945549
"2013-08-06",91.330002,91.910004,91.279999,91.470001,11689200,65.859154
"2013-08-07",91.18,91.550003,91.129997,91.339996,8163800,65.765533
"2013-08-08",91.93,91.970001,91.279999,91.779999,11529500,66.082352
"2013-08-09",91.199997,91.360001,90.43,90.720001,9467800,65.770615
"2013-08-12",90.43,90.43,89.690002,89.889999,10133700,65.168869
"2013-08-13",89.849998,89.919998,89.139999,89.400002,10892700,64.813614
"2013-08-14",89.339996,89.480003,88.900002,88.949997,9797300,64.487366
"2013-08-15",88.660004,88.870003,88.059998,88.160004,11273400,63.914646
"2013-08-16",88.010002,88.489998,87.650002,87.910004,11872500,63.73341
"2013-08-19",87.82,87.870003,86.779999,86.919998,11745600,63.015659
"2013-08-20",87.129997,87.870003,86.830002,86.830002,16498800,62.95042
"2013-08-21",86.949997,87.349998,86.389999,86.419998,12766900,62.65316
"2013-08-22",86.580002,87.419998,86.449997,86.980003,10199900,63.059166
"2013-08-23",87.150002,87.690002,86.760002,87.519997,9206400,63.450638
"2013-08-26",87.5,87.699997,86.82,87.089996,10654700,63.13892
"2013-08-27",86.620003,87.489998,86.580002,86.82,13960200,62.94318
"2013-08-28",87.279999,88.989998,87.279999,88.839996,17738800,64.407639
"2013-08-29",88.629997,88.629997,87.230003,87.269997,11407800,63.269424
"2013-08-30",87.389999,87.550003,86.790001,87.160004,12480400,63.18969
"2013-09-03",87.699997,88,86.830002,87.150002,10546700,63.182426
"2013-09-04",87.010002,87.980003,86.900002,87.760002,9822300,63.624653
"2013-09-05",88.059998,88.300003,87.330002,87.349998,11740100,63.327435
"2013-09-06",87.489998,87.730003,86.800003,87.25,12950600,63.254906
"2013-09-09",87.339996,88.190002,87.309998,88.040001,9297000,63.827648
"2013-09-10",88.400002,88.400002,87.279999,87.82,11823100,63.668159
"2013-09-11",87.879997,88.849998,87.879997,88.839996,11201200,64.407639
"2013-09-12",88.589996,88.800003,87.860001,87.980003,10917200,63.784164
"2013-09-13",88.150002,88.879997,88.150002,88.400002,8254200,64.088661
"2013-09-16",88.879997,89.18,88.489998,88.669998,9421300,64.284409
"2013-09-17",88.709999,89.349998,88.650002,88.940002,8941200,64.480156
"2013-09-18",88.910004,89.870003,88.370003,89.580002,15134700,64.94413
"2013-09-19",89.639999,89.739998,88.980003,89.279999,11757500,64.726616
"2013-09-20",89.529999,89.75,88.589996,88.660004,20651100,64.277138
"2013-09-23",88.290001,88.910004,87.639999,87.75,12227700,63.617405
"2013-09-24",87.589996,88.07,87.279999,87.360001,12129200,63.334675
"2013-09-25",87.589996,87.599998,86.93,87.139999,13577400,63.175171
"2013-09-26",87.400002,87.449997,86.809998,87.07,9787100,63.124424
"2013-09-27",86.849998,87.010002,86.610001,86.900002,10867100,63.001183
"2013-09-30",86.059998,86.699997,85.610001,86.040001,17486100,62.377682
"2013-10-01",85.989998,86.339996,85.779999,86,11885100,62.34869
"2013-10-02",85.75,86.110001,85.279999,86.080002,11841400,62.406708
"2013-10-03",86.040001,86.050003,85.339996,85.5,13923400,61.986195
"2013-10-04",86.309998,86.419998,85.68,86.32,11325500,62.580681
"2013-10-07",85.57,86.290001,85.269997,85.900002,10985800,62.276203
"2013-10-08",85.860001,85.949997,85.470001,85.510002,15335700,61.993443
"2013-10-09",85.349998,85.589996,84.830002,85.160004,13575100,61.739704
"2013-10-10",85.519997,86.040001,84.790001,86.040001,17532400,62.377682
"2013-10-11",85.900002,86.949997,85.5,86.949997,12661800,63.037411
"2013-10-14",86.510002,87.739998,86.510002,87.599998,9742100,63.508656
"2013-10-15",87.470001,87.580002,86.639999,86.790001,12018000,62.921429
"2013-10-16",87.480003,87.860001,86.720001,87.309998,11668100,63.29842
"2013-10-17",87.129997,87.5,87.010002,87.480003,10438200,63.421658
"2013-10-18",87.690002,87.739998,87.300003,87.550003,12425100,63.472412
"2013-10-21",87.5,87.650002,86.839996,87.230003,10730900,63.240414
"2013-10-22",87.290001,88.150002,87.129997,87.980003,12710600,63.784164
"2013-10-23",87.519997,87.650002,86.949997,87.610001,11449100,63.515926
"2013-10-24",87.980003,88.730003,87.970001,88.419998,12288900,64.103149
"2013-10-25",88.230003,88.650002,87.82,87.970001,11382000,63.776886
"2013-10-28",87.830002,88.459999,87.610001,88.230003,9921900,63.965408
"2013-10-29",88.449997,89.029999,88.440002,88.93,10340000,64.472878
"2013-10-30",88.970001,89.480003,88.690002,88.809998,14305900,64.385902
"2013-10-31",89.449997,90.959999,89.199997,89.620003,19185200,64.973137
"2013-11-01",89.739998,90.040001,88.269997,89.82,19023500,65.118141
"2013-11-04",90,92.269997,90,92.099998,20591600,66.771095
"2013-11-05",91.339996,93.25,91.239998,91.989998,21122500,66.691322
"2013-11-06",92.419998,93.279999,92.120003,93.220001,13464600,67.583076
"2013-11-07",92.639999,92.980003,91.760002,91.959999,16572100,67.123222
"2013-11-08",91.800003,92.82,91.480003,92.730003,12330100,67.685257
"2013-11-11",92.849998,93.230003,92.5,92.959999,7924700,67.853157
"2013-11-12",92.669998,93.32,92.5,92.669998,10727300,67.641457
"2013-11-13",92.220001,92.739998,92.07,92.589996,9280000,67.583061
"2013-11-14",92.68,93.419998,92.68,93.220001,7909200,68.042938
"2013-11-15",94.150002,95.290001,94.029999,95.269997,18374500,69.539246
"2013-11-18",95.980003,96,95.059998,95.449997,14243700,69.670624
"2013-11-19",95.400002,95.790001,95.160004,95.419998,12697300,69.64875
"2013-11-20",95.75,95.949997,94.370003,94.68,10455400,69.108589
"2013-11-21",94.849998,95.389999,94.629997,94.690002,9128400,69.115913
"2013-11-22",94.959999,95.07,94.290001,95.010002,8534700,69.349449
"2013-11-25",95.209999,95.75,94.830002,95.089996,10515100,69.407875
"2013-11-26",94.75,94.809998,94.150002,94.269997,11857900,68.809341
"2013-11-27",94.360001,94.419998,93.480003,93.800003,8828100,68.46627
"2013-11-29",93.650002,94.220001,93.300003,93.480003,6770500,68.232697
"2013-12-02",93.269997,94.040001,92.919998,93.519997,9310500,68.261887
"2013-12-03",93.599998,94.480003,93.230003,94.389999,12599500,68.896935
"2013-12-04",94.190002,94.900002,93.919998,94.669998,13074000,69.101295
"2013-12-05",94.07,94.650002,93.919998,94.129997,10586000,68.707161
"2013-12-06",94.970001,95.709999,94.589996,95.650002,12063400,69.816612
"2013-12-09",95.949997,96.25,95.599998,95.839996,15516700,69.955292
"2013-12-10",95.900002,95.980003,95.389999,95.709999,9868100,69.86042
"2013-12-11",95.379997,95.540001,94.160004,94.260002,12811800,68.802048
"2013-12-12",94.5,95.879997,94.279999,95.360001,15562600,69.60495
"2013-12-13",95.129997,95.919998,94.660004,95.309998,10629500,69.568451
"2013-12-16",96.279999,98.879997,96.129997,97.220001,23226000,70.962601
"2013-12-17",97.019997,97.129997,96.029999,96.75,14920900,70.61953
"2013-12-18",97.43,99.949997,97.010002,99.540001,21331300,72.656013
"2013-12-19",99.5,99.599998,99,99.43,12905900,72.575722
"2013-12-20",99.389999,99.599998,98.599998,98.68,23331000,72.028259
"2013-12-23",99,99.290001,98.389999,98.510002,10127600,71.904205
"2013-12-24",98.330002,99.440002,98.330002,99.220001,4168300,72.42244
"2013-12-26",99.419998,101.029999,99.379997,100.900002,9531200,73.648712
"2013-12-27",101.239998,101.739998,100.989998,101.510002,10209000,74.093941
"2013-12-30",101.529999,101.550003,100.309998,100.309998,9007900,73.21804
"2013-12-31",100.489998,101.389999,100.43,101.199997,8509600,73.867668
"2014-01-02",100.599998,100.760002,99.389999,99.75,11028100,72.809273
"2014-01-03",99.769997,100.169998,99.139999,99.510002,9295600,72.634109
"2014-01-06",99.940002,100.139999,98.889999,99.660004,11848500,72.743599
"2014-01-07",99.610001,101.220001,99.419998,101.07,11187000,73.772751
"2014-01-08",101.190002,101.190002,100.150002,100.739998,11180400,73.531898
"2014-01-09",100.199997,100.389999,99.029999,99.760002,11674300,72.816566
"2014-01-10",99.989998,100.629997,99.120003,100.519997,10535400,73.371307
"2014-01-13",99.910004,100.099998,98.269997,98.550003,12110900,71.933395
"2014-01-14",98.800003,99.269997,98.650002,99.120003,9265000,72.349449
"2014-01-15",99.160004,99.349998,98.629997,98.779999,9425500,72.101273
"2014-01-16",98.790001,99.040001,98.25,98.940002,9421700,72.218048
"2014-01-17",99.18,100.339996,98.669998,99.160004,15998000,72.378632
"2014-01-21",98.57,98.889999,98.040001,98.5,13847300,71.896904
"2014-01-22",98.879997,98.949997,97.839996,97.879997,11642800,71.444336
"2014-01-23",97.25,97.389999,96.010002,96.970001,15393200,70.780113
"2014-01-24",96.18,96.25,94.82,94.849998,14584300,69.232681
"2014-01-27",95.080002,95.580002,94.75,94.919998,12474600,69.28376
"2014-01-28",95.349998,95.919998,94.769997,95.650002,10773600,69.816612
"2014-01-29",94.93,96.199997,94.650002,95.110001,13191500,69.422478
"2014-01-30",94,94.949997,93.059998,93.989998,14628400,68.604958
"2014-01-31",92.849998,93.279999,91.699997,92.160004,17361400,67.269196
"2014-02-03",91.919998,92.309998,89.639999,90.050003,20377900,65.729088
"2014-02-04",90.370003,90.639999,89.389999,90.019997,17414400,65.707191
"2014-02-05",90.309998,90.610001,89.379997,89.580002,16393600,65.386017
"2014-02-06",89.510002,90.18,89.25,89.800003,13646100,66.010841
"2014-02-07",90.120003,90.629997,89.75,90.580002,12573800,66.584213
"2014-02-10",90.449997,90.529999,89.360001,89.519997,12237700,65.805023
"2014-02-11",89.559998,91,89.400002,90.839996,13422800,66.775345
"2014-02-12",91.010002,91.860001,90.639999,91.080002,10752400,66.951767
"2014-02-13",90.589996,91.650002,90.400002,91.43,9775300,67.209045
"2014-02-14",91.809998,94.43,91.599998,94.110001,18260400,69.17907
"2014-02-18",94.07,94.720001,93.360001,94.07,12979300,69.149681
"2014-02-19",93.800003,95.290001,93.800003,93.949997,12227800,69.061462
"2014-02-20",93.849998,95.769997,93.75,95.370003,14424300,70.105278
"2014-02-21",95.480003,95.580002,94.940002,95.029999,11282200,69.855339
"2014-02-24",95.610001,97.25,95.410004,96.440002,16012500,70.891853
"2014-02-25",96.540001,96.970001,95.959999,96.309998,10663000,70.796272
"2014-02-26",96.559998,96.860001,95.529999,95.790001,9087600,70.414017
"2014-02-27",95.580002,96.050003,95.160004,95.839996,9101200,70.450775
"2014-02-28",95.959999,96.830002,95.779999,96.269997,12651400,70.766876
"2014-03-03",95.760002,96.540001,94.830002,95.5,11896700,70.200859
"2014-03-04",96.589996,96.860001,95.870003,96.519997,12566100,70.950645
"2014-03-05",95.199997,95.290001,93.400002,93.800003,19829600,68.951187
"2014-03-06",93.669998,93.940002,93.269997,93.760002,12610400,68.921791
"2014-03-07",94.370003,95.059998,93.989998,94.989998,12659100,69.825943
"2014-03-10",95.150002,95.550003,94.660004,95.5,9964500,70.200859
"2014-03-11",95.360001,95.589996,93.519997,94.010002,12143600,69.105576
"2014-03-12",93.639999,94.470001,93.550003,94.209999,9705400,69.252594
"2014-03-13",94.440002,94.57,93.330002,93.639999,9872500,68.833565
"2014-03-14",93.580002,94.220001,93.290001,93.470001,11723300,68.708618
"2014-03-17",93.949997,94.529999,93.75,94.32,8676100,69.333458
"2014-03-18",94.410004,95.25,94.07,94.709999,8757300,69.62011
"2014-03-19",94.650002,95.300003,93.129997,93.730003,9914700,68.899742
"2014-03-20",93.440002,94.739998,93.010002,94.580002,10405000,69.524582
"2014-03-21",95.099998,95.989998,94.309998,94.309998,24479800,69.326088
"2014-03-24",94.760002,95.099998,94.480003,94.639999,9539800,69.568687
"2014-03-25",95.099998,95.82,94.800003,94.910004,9796600,69.767136
"2014-03-26",95.559998,95.580002,94.410004,94.699997,11033300,69.612785
"2014-03-27",94.610001,96.5,94.059998,96.239998,15427500,70.744812
"2014-03-28",96.470001,97.970001,96.470001,97.699997,12321800,71.818039
"2014-03-31",98.489998,98.849998,97.32,97.68,12375200,71.803337
"2014-04-01",97.650002,97.93,97.279999,97.730003,9475300,71.840088
"2014-04-02",97.529999,98.059998,97.18,97.949997,9551000,72.001808
"2014-04-03",97.830002,98.540001,97.559998,97.93,10113000,71.987099
"2014-04-04",98.300003,98.709999,97.279999,97.360001,12496100,71.568123
"2014-04-07",97.25,97.529999,96.75,96.779999,10120700,71.141739
"2014-04-08",97.010002,97.879997,96.75,97.449997,10243000,71.634277
"2014-04-09",97.75,97.790001,96.629997,97.330002,10463900,71.546051
"2014-04-10",96.980003,97.779999,96.239998,96.779999,13443400,71.141739
"2014-04-11",96.510002,97.440002,96.279999,96.720001,13352500,71.097649
"2014-04-14",97.489998,98.059998,96.739998,97.860001,9610200,71.935669
"2014-04-15",97.580002,98.699997,97.07,98.68,12961600,72.538406
"2014-04-16",99.050003,100.099998,98.970001,99.940002,12508100,73.46463
"2014-04-17",99.690002,100.970001,99.690002,100.419998,15435700,73.817474
"2014-04-21",100.029999,100.93,99.889999,100.93,8002100,74.192345
"2014-04-22",100.529999,100.860001,100.220001,100.370003,8212100,73.780731
"2014-04-23",100.589996,100.949997,100.330002,100.5,8686000,73.876289
"2014-04-24",100.480003,100.599998,99.860001,100.010002,9057800,73.516106
"2014-04-25",99.989998,100.57,99.93,100.410004,10391500,73.810112
"2014-04-28",100.720001,101.459999,100.309998,101.169998,12710800,74.368774
"2014-04-29",101.57,102.57,101.230003,101.449997,10094600,74.574608
"2014-04-30",101.129997,102.410004,100.709999,102.410004,13966700,75.280304
"2014-05-01",101.959999,102.389999,101.199997,101.410004,11161700,74.545212
"2014-05-02",101.279999,102.910004,100.980003,102.010002,11168100,74.986259
"2014-05-05",101.690002,103.129997,101.580002,102.910004,7614200,75.647842
"2014-05-06",102.599998,103.300003,102.410004,102.669998,9669800,75.471405
"2014-05-07",103.120003,103.449997,102.790001,103.110001,11007400,75.794868
"2014-05-08",103.089996,103.290001,102.169998,102.32,8922500,75.214149
"2014-05-09",101.709999,102.18,101.260002,101.949997,8948800,75.450943
"2014-05-12",102.330002,102.349998,101.529999,102.230003,8830500,75.658188
"2014-05-13",102.18,102.709999,101.940002,102.360001,7528800,75.754402
"2014-05-14",102.360001,102.68,102.110001,102.290001,6999200,75.702591
"2014-05-15",102,102.419998,100.330002,100.779999,13658700,74.585075
"2014-05-16",100.589996,101,100.32,100.739998,10369200,74.555466
"2014-05-19",100.419998,101.110001,100.419998,100.870003,5851400,74.651703
"2014-05-20",100.690002,101.080002,100.449997,100.669998,6134100,74.503654
"2014-05-21",100.849998,102.220001,100.720001,102.029999,7747900,75.510147
"2014-05-22",101.809998,101.970001,101.470001,101.5,5304300,75.117958
"2014-05-23",101.550003,101.93,101.269997,101.32,5410900,74.984703
"2014-05-27",101.610001,101.900002,100.93,101.360001,8359700,75.014343
"2014-05-28",101.230003,102.07,101.050003,101.059998,7586700,74.792297
"2014-05-29",101.540001,101.650002,101.019997,101.269997,6113700,74.947716
"2014-05-30",100.800003,101.150002,100.370003,100.529999,11499000,74.400055
"2014-06-02",100.529999,100.879997,99.669998,99.940002,7761300,73.963394
"2014-06-03",99.589996,100.690002,99.589996,100.389999,9384200,74.296432
"2014-06-04",100.209999,100.459999,99.959999,100.040001,7148800,74.037415
"2014-06-05",100.099998,100.830002,99.959999,100.550003,12296100,74.414856
"2014-06-06",100.610001,101.629997,100.599998,101.599998,9340900,75.19194
"2014-06-09",101.449997,101.959999,101.190002,101.519997,6404800,75.132736
"2014-06-10",101.480003,101.730003,101,101.459999,7917500,75.088318
"2014-06-11",101.190002,102.330002,101,101.949997,10270300,75.450943
"2014-06-12",102.459999,102.949997,101.57,101.660004,11421000,75.236343
"2014-06-13",101.93,102.660004,101.629997,102.650002,8240300,75.96904
"2014-06-16",102.57,103.25,102.169998,102.919998,8977600,76.168839
"2014-06-17",102.580002,102.589996,101.449997,102.419998,9355400,75.798782
"2014-06-18",102.57,102.949997,102.059998,102.730003,9575100,76.028236
"2014-06-19",102.610001,102.839996,101.68,102.629997,11105600,75.954216
"2014-06-20",103.279999,104.059998,102.940002,103.830002,17674400,76.842308
"2014-06-23",104.110001,104.610001,103.879997,104.379997,8553700,77.249367
"2014-06-24",104.18,104.470001,102.470001,102.730003,9708400,76.028236
"2014-06-25",102.339996,102.620003,101.529999,102.139999,10714800,75.591576
"2014-06-26",101.940002,102.379997,100.849998,102.029999,8424200,75.510147
"2014-06-27",101.669998,101.790001,100.660004,101.209999,15147400,74.903297
"2014-06-30",101.209999,101.269997,100.519997,100.68,9454800,74.511055
"2014-07-01",101.150002,101.589996,100.790001,101.360001,8399600,75.014343
"2014-07-02",101.150002,101.639999,101.040001,101.57,6954400,75.169739
"2014-07-03",101.949997,103.269997,101.68,102.589996,6922600,75.924614
"2014-07-07",102.330002,102.650002,102.019997,102.650002,7979600,75.96904
"2014-07-08",102.330002,103.230003,102.169998,102.830002,9613600,76.102226
"2014-07-09",102.959999,103.690002,102.809998,103.550003,7655300,76.635086
"2014-07-10",102.879997,103.07,102.040001,102.57,8533700,75.909805
"2014-07-11",102.400002,102.5,101.32,101.739998,7680800,75.295555
"2014-07-14",102.169998,103.080002,102.160004,102.68,8253100,75.991226
"2014-07-15",102.529999,102.599998,101.739998,102.389999,8755800,75.776588
"2014-07-16",102.559998,103.790001,102.540001,103.769997,8870200,76.797913
"2014-07-17",103.379997,103.889999,102.290001,102.309998,8145700,75.717384
"2014-07-18",102.690002,102.959999,101.860001,102.730003,8208300,76.028236
"2014-07-21",102.360001,103.190002,102.059998,103.080002,6632400,76.287247
"2014-07-22",103.639999,104.190002,103.5,103.540001,7426300,76.627686
"2014-07-23",103.639999,104.449997,103.529999,104.25,7007200,77.153137
"2014-07-24",104.419998,104.720001,103.949997,104.279999,7943000,77.175339
"2014-07-25",103.93,103.989998,102.959999,103.18,7775500,76.361267
"2014-07-28",103.290001,104.519997,102.830002,104.370003,9197800,77.241959
"2014-07-29",104.209999,104.760002,103.519997,103.550003,8055400,76.635086
"2014-07-30",103.730003,104.150002,102.57,103.25,11072100,76.413055
"2014-07-31",101.980003,101.980003,98.93,98.940002,18291800,73.22332
