"dates","AMT.Open","AMT.High","AMT.Low","AMT.Close","AMT.Volume","AMT.Adjusted"
"2013-02-01",76.610001,77.110001,76.400002,76.650002,3043000,66.138176
"2013-02-04",76.260002,76.779999,76.150002,76.459999,2717400,65.974228
"2013-02-05",76.790001,76.980003,76.540001,76.730003,2993200,66.207199
"2013-02-06",76.400002,76.57,75.68,75.949997,2096100,65.534157
"2013-02-07",76.120003,76.470001,75.660004,75.889999,3342700,65.482376
"2013-02-08",75.760002,77.080002,75.550003,77.059998,1941100,66.491936
"2013-02-11",76.809998,76.879997,76.25,76.379997,1257100,65.905197
"2013-02-12",76.370003,76.57,75.449997,75.589996,2150700,65.223511
"2013-02-13",75.639999,75.699997,73.589996,74,4744000,63.851563
"2013-02-14",73.669998,73.919998,72.559998,73.480003,4252600,63.402885
"2013-02-15",73.669998,75.260002,73.559998,75.18,3591300,64.869774
"2013-02-19",75.370003,75.5,73.980003,74.620003,2622400,64.386566
"2013-02-20",74.529999,74.739998,73.919998,73.949997,2179700,63.808441
"2013-02-21",73.739998,74.120003,73.559998,73.779999,2294700,63.661777
"2013-02-22",74.199997,74.989998,74.150002,74.519997,2464000,64.300262
"2013-02-25",74.809998,75.690002,73.660004,73.660004,3727600,63.558205
"2013-02-26",73.900002,75.779999,73.830002,75.510002,4046200,65.154495
"2013-02-27",75.510002,78.089996,75.269997,77.400002,4956300,66.785301
"2013-02-28",77.239998,78.309998,77.120003,77.599998,3004400,66.957893
"2013-03-01",77.540001,78.190002,77.269997,78.129997,2246600,67.415192
"2013-03-04",77.989998,78.900002,77.800003,78.860001,1470900,68.04509
"2013-03-05",79.32,79.349998,78.32,78.650002,1715100,67.863892
"2013-03-06",78.790001,78.989998,77.360001,77.5,2074000,66.871597
"2013-03-07",77.330002,77.879997,77.169998,77.559998,1817300,66.923363
"2013-03-08",77.900002,78.07,76.82,77.139999,2022600,66.560959
"2013-03-11",77.129997,77.470001,76.589996,76.900002,1712600,66.353867
"2013-03-12",76.839996,77.110001,75.790001,76.029999,2455600,65.603157
"2013-03-13",75.980003,76.339996,75.760002,76.120003,2722400,65.680855
"2013-03-14",76.25,76.839996,76.209999,76.410004,1640700,65.931076
"2013-03-15",76.050003,76.129997,75.260002,75.559998,2912500,65.197647
"2013-03-18",75.07,75.5,74.889999,75.050003,2249500,64.757599
"2013-03-19",75.230003,75.32,73.910004,74.529999,2729200,64.308876
"2013-03-20",74.639999,75.370003,74.550003,75.32,1771600,64.990578
"2013-03-21",75.209999,77.019997,75.199997,76.290001,3336500,65.827545
"2013-03-22",76.510002,77.07,76.290001,76.730003,1799600,66.207199
"2013-03-25",76.889999,77.080002,76.080002,76.260002,1847800,65.801659
"2013-03-26",76.620003,76.959999,75.809998,75.889999,2459500,65.482376
"2013-03-27",75.470001,77.139999,75.470001,76.860001,1741400,66.319366
"2013-03-28",76.910004,77.209999,76.279999,76.919998,2008900,66.37114
"2013-04-01",76.970001,77.75,76.599998,77.75,1722500,67.087326
"2013-04-02",77.879997,78.870003,77.68,78.730003,2103900,67.932915
"2013-04-03",78.68,78.760002,77.489998,78.019997,2315500,67.320274
"2013-04-04",78.160004,78.870003,78.160004,78.580002,1989200,67.803474
"2013-04-05",77.769997,78.129997,77.25,77.82,2206300,67.14772
"2013-04-08",77.769997,79,77.68,79,1628800,68.394402
"2013-04-09",79.080002,79.440002,78.43,79.290001,2319200,68.64547
"2013-04-10",79.480003,79.980003,79.389999,79.870003,1855800,69.147591
"2013-04-11",79.910004,80.730003,79.82,80.32,1396500,69.537178
"2013-04-12",80.239998,80.68,79.870003,80.669998,1617200,69.840195
"2013-04-15",80.629997,80.93,79.43,79.43,1919400,68.76667
"2013-04-16",79.809998,80.620003,79.110001,80.589996,1598800,69.770927
"2013-04-17",79.980003,80.199997,79.510002,79.779999,1716800,69.069679
"2013-04-18",79.93,80.099998,79.080002,80.059998,2235200,69.31208
"2013-04-19",80.339996,81.410004,80.120003,81.050003,1877200,70.169182
"2013-04-22",81.389999,81.580002,80.57,81.019997,1504700,70.143196
"2013-04-23",81.25,82.43,80.790001,81.900002,1591400,70.905075
"2013-04-24",82,82.059998,80.849998,81,1880600,70.125885
"2013-04-25",81.360001,84.290001,81.139999,83.839996,3041200,72.58461
"2013-04-26",83.800003,83.989998,82.550003,82.970001,1527500,71.831436
"2013-04-29",83.040001,83.150002,82.470001,83.040001,1266900,71.892021
"2013-04-30",83.419998,84.019997,82.830002,83.989998,2182900,72.714485
"2013-05-01",78.540001,84.209999,78.540001,83.93,2367900,72.662552
"2013-05-02",84.25,84.980003,83.25,83.849998,1659900,72.593292
"2013-05-03",84.57,84.669998,83.230003,83.559998,1669600,72.342209
"2013-05-06",83.589996,83.879997,82.760002,83.080002,1446100,71.926643
"2013-05-07",83.400002,83.709999,83.150002,83.550003,1550100,72.333542
"2013-05-08",83.5,85.150002,83.25,84.629997,2353500,73.268562
"2013-05-09",84.699997,84.769997,83.330002,83.559998,1692700,72.342209
"2013-05-10",83.879997,84.739998,82.900002,83.099998,2017200,71.943985
"2013-05-13",83.150002,83.879997,82.919998,82.959999,1884300,71.822754
"2013-05-14",83.080002,83.980003,83.080002,83.730003,2199500,72.489403
"2013-05-15",83.620003,84.389999,83.419998,84.330002,1295000,73.008842
"2013-05-16",84.040001,84.419998,83.080002,83.209999,1416400,72.039223
"2013-05-17",83.129997,84.480003,83.129997,84.449997,1826000,73.112732
"2013-05-20",84.459999,84.709999,83.720001,83.919998,1686400,72.65387
"2013-05-21",84.370003,85.260002,84.110001,84.639999,1657000,73.277252
"2013-05-22",84.629997,84.980003,81.669998,82.169998,2275300,71.138832
"2013-05-23",81.709999,81.900002,80.480003,81.580002,2722100,70.628029
"2013-05-24",81.160004,81.849998,80.889999,81.720001,1487800,70.749222
"2013-05-28",82.57,83.080002,81.160004,81.5,2175600,70.558746
"2013-05-29",80.919998,80.940002,78.900002,79.440002,3547600,68.775322
"2013-05-30",79.480003,80.150002,78.669998,78.769997,2850200,68.195259
"2013-05-31",78.75,79.43,77.839996,77.839996,3326600,67.390121
"2013-06-03",77.830002,78.589996,77.199997,77.419998,3734400,67.026497
"2013-06-04",77.309998,77.970001,76.57,76.629997,3311300,66.34256
"2013-06-05",76.639999,77.300003,75.769997,75.870003,3769700,65.684586
"2013-06-06",75.849998,78.519997,75.790001,78.480003,3230300,67.944206
"2013-06-07",78.790001,79.050003,77.269997,78.769997,3873600,68.195259
"2013-06-10",78.790001,78.860001,76.400002,76.449997,3986300,66.186722
"2013-06-11",75.980003,76.410004,75.209999,75.82,3498900,65.641289
"2013-06-12",76.199997,76.349998,74.43,74.599998,3772900,64.585091
"2013-06-13",74.43,76.629997,74.330002,76.480003,3548200,66.453232
"2013-06-14",76.190002,78.349998,76.190002,77.330002,3522400,67.191788
"2013-06-17",77.720001,77.879997,76.419998,76.919998,2870900,66.83551
"2013-06-18",77.110001,78.139999,77.029999,77.290001,2258300,67.157013
"2013-06-19",77.32,77.470001,74.410004,74.440002,3936500,64.680664
"2013-06-20",73.769997,73.769997,70.239998,70.440002,7500000,61.205093
"2013-06-21",70.919998,72.669998,70.629997,71.989998,6099500,62.551849
"2013-06-24",71.239998,72.279999,69.540001,71.089996,4436800,61.769863
"2013-06-25",71.459999,73.32,71.309998,72.900002,4107500,63.342556
"2013-06-26",73.489998,74.080002,73.43,73.830002,3401100,64.150635
"2013-06-27",74.080002,75.550003,73.910004,74.230003,3645900,64.498184
"2013-06-28",74.199997,74.220001,72.910004,73.169998,5954200,63.577175
"2013-07-01",73.43,73.959999,71.830002,72.010002,5240000,62.569244
"2013-07-02",71.760002,72.809998,71.760002,72.169998,3486900,62.708248
"2013-07-03",71.889999,72.510002,70.919998,72.379997,3457200,62.890732
"2013-07-05",72.769997,72.769997,70.019997,71.669998,4240200,62.273823
"2013-07-08",72,72.660004,71.669998,72.050003,3483500,62.604015
"2013-07-09",72.720001,72.910004,72.080002,72.860001,3772400,63.307781
"2013-07-10",72.610001,75.860001,72.57,75.739998,6939600,65.810219
"2013-07-11",76.940002,78.330002,76.610001,77.230003,5572400,67.104897
"2013-07-12",77.830002,78.32,76.910004,77.839996,2874500,67.634911
"2013-07-15",76.449997,77.720001,75.400002,76.160004,5076600,66.175163
"2013-07-16",75.949997,76.440002,74.349998,74.709999,5977100,64.915268
"2013-07-17",73.019997,74.699997,71.5,73.870003,26259800,64.185394
"2013-07-18",74.5,75.32,74.07,74.440002,6358000,64.680664
"2013-07-19",74.550003,75.160004,74.339996,75.129997,4090600,65.280205
"2013-07-22",75.150002,75.260002,73.599998,74.32,3882200,64.576393
"2013-07-23",74.629997,75.010002,74.099998,74.75,3198200,64.95002
"2013-07-24",74.779999,74.800003,73.589996,73.940002,3459600,64.246201
"2013-07-25",73.339996,73.510002,72.089996,72.309998,4466600,62.829918
"2013-07-26",72.199997,72.650002,72.029999,72.580002,2580200,63.064514
"2013-07-29",72.57,73.040001,72.230003,72.419998,2659200,62.925507
"2013-07-30",72.82,73.449997,72.470001,72.669998,2931700,63.142708
"2013-07-31",72.790001,73.160004,69.739998,70.790001,7677400,61.509186
"2013-08-01",71.400002,72.510002,71.010002,71.279999,4097800,61.934944
"2013-08-02",71.209999,72.190002,70.489998,70.5,3664700,61.257217
"2013-08-05",70.220001,71,70.220001,70.940002,2671700,61.639519
"2013-08-06",70.720001,71.279999,70.059998,70.269997,3766300,61.057358
"2013-08-07",70.300003,70.470001,69,69.089996,3922800,60.032047
"2013-08-08",69.010002,69.400002,68.029999,68.989998,4713200,59.945187
"2013-08-09",68.769997,70.510002,68.769997,70.160004,4988100,60.961784
"2013-08-12",70.099998,70.18,69.349998,69.660004,3506900,60.527332
"2013-08-13",70.099998,70.190002,68.970001,69.279999,3529700,60.197159
"2013-08-14",69.440002,69.93,69.029999,69.699997,3299100,60.562084
"2013-08-15",68.889999,69.589996,68.559998,69.480003,3105500,60.370949
"2013-08-16",69.160004,69.580002,68.550003,68.580002,2716200,59.588921
"2013-08-19",68.57,69.389999,68.339996,68.360001,2361300,59.397781
"2013-08-20",68.400002,69.989998,68.389999,69.379997,2481500,60.284027
"2013-08-21",69.190002,69.779999,68.809998,69.029999,2083400,59.979927
"2013-08-22",68.709999,69.010002,67.889999,68.879997,2141200,59.849598
"2013-08-23",69.040001,70.099998,68.809998,70.059998,2524300,60.874886
"2013-08-26",70.019997,70.489998,69.699997,69.940002,2323300,60.770622
"2013-08-27",69.199997,70.239998,69.040001,70.059998,3515900,60.874886
"2013-08-28",69.949997,70.330002,69.080002,69.089996,3179600,60.032047
"2013-08-29",69.050003,69.93,68.839996,69.690002,1964000,60.553406
"2013-08-30",69.760002,69.940002,69.32,69.489998,2464600,60.379627
"2013-09-03",69.82,70.300003,68.790001,69.230003,2446800,60.153721
"2013-09-04",69.230003,69.489998,68.919998,69.239998,3287200,60.162392
"2013-09-05",69.290001,69.690002,68.690002,68.75,2641800,59.736641
"2013-09-06",71.050003,72.440002,70.709999,71.910004,6812300,62.482357
"2013-09-09",72.160004,74.269997,72.160004,74.260002,4212100,64.524269
"2013-09-10",74.690002,74.949997,74.089996,74.580002,3733500,64.80233
"2013-09-11",74.690002,75.019997,74.269997,75.019997,2613000,65.184616
"2013-09-12",75.150002,75.150002,73.720001,74.120003,2538300,64.402618
"2013-09-13",74.25,74.269997,73.349998,73.709999,1919700,64.046364
"2013-09-16",75.160004,75.739998,74.220001,74.269997,2715400,64.532928
"2013-09-17",74.129997,74.68,73.68,73.919998,2935100,64.228851
"2013-09-18",74,75.989998,72.760002,75.75,4725500,65.818916
"2013-09-19",75.769997,75.82,74.779999,74.82,2338700,65.252037
"2013-09-20",74.93,75.019997,73.639999,73.919998,3416000,64.467148
"2013-09-23",73.650002,74.419998,72.940002,72.959999,2305600,63.629879
"2013-09-24",73.040001,73.419998,72.370003,72.849998,2635300,63.533966
"2013-09-25",72.620003,73.830002,72.510002,73.769997,2270200,64.336304
"2013-09-26",73.900002,74.629997,73.830002,74.629997,1875100,65.086334
"2013-09-27",74.540001,74.900002,74.230003,74.519997,2552200,64.990395
"2013-09-30",73.849998,74.559998,73.610001,74.129997,2719900,64.650276
"2013-10-01",74.129997,74.449997,73.809998,74.059998,2219200,64.589226
"2013-10-02",73.849998,74.279999,73.510002,73.989998,1766100,64.528191
"2013-10-03",73.849998,73.970001,73.190002,73.43,2712900,64.03981
"2013-10-04",73.279999,73.739998,72.360001,72.690002,2649400,63.394424
"2013-10-07",72.389999,73.550003,72.309998,73.029999,1844900,63.690945
"2013-10-08",72.75,73.120003,71.830002,71.889999,1944200,62.696728
"2013-10-09",72.080002,72.379997,71.550003,71.620003,2209000,62.46125
"2013-10-10",72.110001,73.639999,72.050003,73.589996,2665800,64.179329
"2013-10-11",73.620003,74.730003,73.599998,74.440002,2131400,64.920631
"2013-10-14",74.010002,74.739998,73.82,74.639999,1794200,65.095055
"2013-10-15",74.290001,75.169998,74.269997,74.730003,2141200,65.173553
"2013-10-16",75.260002,77.25,75.019997,77.120003,4014800,67.257935
"2013-10-17",76.949997,79.480003,76.779999,79.339996,3561100,69.194008
"2013-10-18",79.699997,79.949997,78.739998,79.010002,2778000,68.906235
"2013-10-21",78.699997,79.760002,78.260002,79.510002,3199400,69.342293
"2013-10-22",79.599998,80.970001,79.330002,80.129997,3649600,69.883018
"2013-10-23",79.559998,79.639999,78.339996,79,2242400,68.897507
"2013-10-24",79.389999,80.559998,79.160004,80.379997,2188700,70.101021
"2013-10-25",80.300003,80.870003,79.709999,80.82,2251900,70.484764
"2013-10-28",80.940002,80.959999,79.900002,80.300003,2541800,70.031281
"2013-10-29",80.260002,80.519997,79.669998,80.290001,1917700,70.022545
"2013-10-30",79.050003,81.360001,78.75,80.690002,3562900,70.371376
"2013-10-31",80.25,80.959999,79.129997,79.349998,3676800,69.202744
"2013-11-01",79.449997,80.43,78.610001,79.370003,2759400,69.220177
"2013-11-04",79.419998,79.709999,78.669998,79,1868400,68.897507
"2013-11-05",78.900002,79.800003,78.309998,78.599998,3250200,68.548645
"2013-11-06",78.949997,79.809998,78.779999,79.529999,2104300,69.359726
"2013-11-07",79.57,80.050003,78.639999,78.769997,2878000,68.696884
"2013-11-08",78.470001,78.769997,76.440002,77.790001,3746200,67.842247
"2013-11-11",79.010002,79.010002,77.419998,77.449997,2277000,67.545685
"2013-11-12",77.720001,78.410004,77.190002,77.959999,2408800,67.990486
"2013-11-13",77.57,78.300003,77.410004,78.169998,2000900,68.173637
"2013-11-14",78.639999,79.419998,78,79.099998,2065400,68.984718
"2013-11-15",78.879997,79.489998,78.790001,79.279999,1852100,69.141693
"2013-11-18",79.18,79.389999,78.449997,78.57,1236500,68.522491
"2013-11-19",78.57,79.059998,77.93,78.099998,2041500,68.112579
"2013-11-20",78.480003,79.559998,77.440002,78.129997,2196800,68.138756
"2013-11-21",78.190002,78.360001,77.43,77.589996,2058100,67.667801
"2013-11-22",77.650002,77.800003,76.220001,77.279999,2078200,67.397469
"2013-11-25",77.339996,77.389999,76.629997,77,2077100,67.153259
"2013-11-26",76.949997,78.489998,76.93,78.029999,3368700,68.051559
"2013-11-27",77.900002,78.5,77.389999,78.370003,1444000,68.348053
"2013-11-29",78.360001,78.879997,77.610001,77.769997,834800,67.824791
"2013-12-02",77.629997,78.629997,77.300003,78.209999,2036400,68.208527
"2013-12-03",77.830002,78.120003,77.550003,77.709999,2039300,67.772484
"2013-12-04",77.330002,78.410004,77.139999,77.43,2197200,67.528259
"2013-12-05",77.370003,78.160004,76.720001,77.75,2018900,67.807358
"2013-12-06",78.309998,78.489998,77.470001,78.080002,1465300,68.095161
"2013-12-09",78.169998,78.900002,77.690002,78.839996,2165300,68.757965
"2013-12-10",78.709999,79.480003,78.389999,79.209999,1794200,69.08065
"2013-12-11",79.089996,79.199997,77.550003,77.809998,2760500,67.859657
"2013-12-12",77.25,77.449997,76.599998,76.690002,2299700,67.133102
"2013-12-13",77,77.739998,76.5,76.760002,2253300,67.194397
"2013-12-16",76.860001,76.980003,75.650002,76.089996,3439600,66.607872
"2013-12-17",76.169998,76.82,75.879997,76.389999,2656100,66.870514
"2013-12-18",77.220001,78.370003,75.910004,78.220001,3121900,68.472443
"2013-12-19",78.080002,78.599998,77.470001,78.110001,2554500,68.37616
"2013-12-20",78.269997,78.760002,77.760002,77.949997,3072900,68.236076
"2013-12-23",79.019997,79.300003,78.25,78.419998,1785300,68.647522
"2013-12-24",78.339996,78.790001,78.220001,78.709999,559700,68.901382
"2013-12-26",78.879997,79.07,78.419998,78.839996,951300,69.015182
"2013-12-27",79.110001,79.110001,78.339996,78.82,1444900,68.997658
"2013-12-30",78.949997,79.879997,78.940002,79.800003,1201000,69.855545
"2013-12-31",79.940002,80.129997,79.300003,79.82,1438500,69.87307
"2014-01-02",79.510002,79.739998,78.849998,79.449997,1701100,69.549179
"2014-01-03",79.330002,80.040001,79.32,79.68,1790100,69.750504
"2014-01-06",79.860001,80.279999,79.389999,80.190002,2426700,70.196938
"2014-01-07",80.07,81.389999,80.040001,81.300003,2570500,71.16864
"2014-01-08",81.360001,82.279999,80.93,81.940002,2469300,71.728882
"2014-01-09",82.269997,82.309998,81.629997,82.099998,2084200,71.868942
"2014-01-10",82.379997,82.870003,82.220001,82.639999,2093900,72.341614
"2014-01-13",82.330002,82.75,81.959999,82.139999,1880000,71.903954
"2014-01-14",82.519997,82.769997,82.18,82.660004,1957200,72.359138
"2014-01-15",82.699997,83.639999,82.650002,83.260002,1772900,72.884369
"2014-01-16",83.290001,83.629997,82.650002,83.269997,1301800,72.89312
"2014-01-17",83.529999,83.68,82.879997,83.150002,2636800,72.788071
"2014-01-21",83.470001,83.940002,82.980003,83.629997,1583700,73.208267
"2014-01-22",83.690002,84.650002,83.419998,83.419998,2139800,73.024414
"2014-01-23",83.169998,84.139999,82.610001,83.279999,3796600,72.901878
"2014-01-24",82.449997,82.980003,78.769997,79.620003,7207200,69.697968
"2014-01-27",79.760002,80.559998,78.599998,79.25,2614600,69.374084
"2014-01-28",79.25,80.669998,79.18,80.559998,2188700,70.520844
"2014-01-29",80.010002,80.129997,79.139999,79.559998,2990600,69.645447
"2014-01-30",80.029999,81.800003,80.029999,81.18,2179400,71.063568
"2014-01-31",80.489998,81.43,80.019997,80.879997,2398300,70.800957
"2014-02-03",80.739998,81.010002,78.669998,78.830002,3040200,69.006424
"2014-02-04",79.160004,79.489998,78.379997,79.139999,2202400,69.277794
"2014-02-05",78.949997,79.629997,78.800003,79.010002,1455400,69.163986
"2014-02-06",79.220001,79.790001,78.830002,79.760002,1931000,69.820534
"2014-02-07",80.099998,80.699997,79.389999,80.379997,2222400,70.363266
"2014-02-10",80.480003,81.589996,80.400002,81.519997,2134300,71.361214
"2014-02-11",81.550003,82,80.980003,81.919998,1371900,71.711349
"2014-02-12",81.82,81.93,81.029999,81.790001,1109700,71.597588
"2014-02-13",81.309998,82.910004,81.160004,82.489998,1485000,72.21032
"2014-02-14",82.57,83.349998,82.519997,83.199997,1088100,72.831848
"2014-02-18",83.300003,83.559998,82.620003,83.529999,1670100,73.120728
"2014-02-19",83.32,84.349998,83.32,83.75,1827400,73.313332
"2014-02-20",83.629997,84.580002,83.120003,84.510002,1829300,73.978592
"2014-02-21",84.510002,84.900002,83.93,84.050003,2852100,73.575928
"2014-02-24",84.059998,84.519997,82.919998,82.980003,3105700,72.639275
"2014-02-25",83.699997,83.699997,79.760002,80.160004,5612200,70.1707
"2014-02-26",80.559998,81.410004,80.080002,80.830002,2996000,70.75721
"2014-02-27",80.879997,81.580002,80.860001,81.459999,2251500,71.308678
"2014-02-28",81.480003,81.650002,80.730003,81.470001,2650700,71.317444
"2014-03-03",81.080002,81.540001,80.709999,81.459999,1735000,71.308678
"2014-03-04",81.919998,82.029999,81.290001,81.540001,2592900,71.378716
"2014-03-05",81.550003,81.559998,80.330002,80.800003,2809300,70.730927
"2014-03-06",80.980003,82.43,80.900002,81.919998,2184000,71.711349
"2014-03-07",81.919998,81.919998,80.290001,81.309998,1809300,71.177383
"2014-03-10",81.089996,81.489998,80.480003,81.18,1293500,71.063568
"2014-03-11",81.059998,81.860001,80.809998,81.699997,1550000,71.518761
"2014-03-12",81.25,81.540001,80.519997,80.839996,2458100,70.765945
"2014-03-13",81.010002,81.239998,80.269997,80.349998,2444100,70.337013
"2014-03-14",80.110001,81.059998,80.050003,80.389999,1696000,70.372025
"2014-03-17",80.779999,81.989998,80.779999,81.739998,2480800,71.55378
"2014-03-18",81.800003,82.290001,81.5,81.800003,1464100,71.606331
"2014-03-19",81.860001,82.989998,80.300003,80.68,1997000,70.625893
"2014-03-20",80.550003,81.269997,80.110001,81.230003,1815500,71.10733
"2014-03-21",81.839996,81.93,80.769997,81.07,3506100,70.9673
"2014-03-24",81.43,81.860001,80.169998,80.900002,2142800,70.818481
"2014-03-25",81.589996,81.849998,81.019997,81.709999,1988300,71.527534
"2014-03-26",81.860001,82.419998,80.739998,80.809998,2478300,70.73967
"2014-03-27",80.699997,81.080002,80.010002,80.669998,1889600,70.617119
"2014-03-28",80.980003,82.620003,80.910004,82.129997,2467900,71.895195
"2014-03-31",82.57,82.989998,81.68,81.870003,1959300,71.667603
"2014-04-01",81.980003,82.089996,80.900002,81.610001,2414600,71.439972
"2014-04-02",81.5,82.330002,81.129997,81.269997,2161800,71.142357
"2014-04-03",81.349998,81.620003,80.699997,81.25,1527200,71.124855
"2014-04-04",81.709999,81.75,80.099998,80.730003,2884500,70.669655
"2014-04-07",80.800003,81.769997,80.610001,80.669998,3475300,70.617119
"2014-04-08",80.68,81.68,80.169998,81.5,2991200,71.627853
"2014-04-09",81.650002,82,80.910004,81.870003,1974300,71.953018
"2014-04-10",81.849998,82.339996,81.230003,81.550003,2492500,71.671791
"2014-04-11",81.239998,81.550003,80.540001,80.550003,2284100,70.792892
"2014-04-14",81,81.660004,80.610001,81.309998,1629700,71.460846
"2014-04-15",81.300003,81.860001,80.860001,81.68,1714300,71.786041
"2014-04-16",82.269997,82.5,81.940002,82.379997,1608600,72.401245
"2014-04-17",82.489998,83.129997,82.32,82.650002,1826200,72.638519
"2014-04-21",82.889999,83.089996,82.309998,83.089996,1472600,73.02523
"2014-04-22",83.040001,84.129997,82.860001,83.93,2175900,73.763481
"2014-04-23",83.660004,84.099998,83.18,84.029999,1477500,73.851372
"2014-04-24",84.25,84.269997,83.080002,83.559998,4173100,73.438278
"2014-04-25",83.309998,83.589996,82.93,83.080002,1063700,73.016426
"2014-04-28",83.339996,83.800003,82.809998,83.459999,1639200,73.350426
"2014-04-29",83.690002,83.830002,82.889999,83,1664400,72.946121
"2014-04-30",83.07,83.769997,82.949997,83.519997,2238200,73.403145
"2014-05-01",84.050003,86.519997,83.699997,86.230003,3442300,75.784874
"2014-05-02",86.07,88,85.949997,87,2788500,76.461594
"2014-05-05",86.739998,88.82,86.620003,88.400002,2769200,77.692039
"2014-05-06",87.540001,87.699997,87.139999,87.199997,2792000,76.637383
"2014-05-07",88.330002,88.879997,87.589996,88.349998,2843300,77.648079
"2014-05-08",88.199997,88.669998,87.839996,88.25,1706100,77.560196
"2014-05-09",88.419998,88.650002,88.029999,88.650002,1289800,77.911743
"2014-05-12",88.849998,88.849998,88.160004,88.309998,1729100,77.61293
"2014-05-13",88.300003,90,88.230003,88.529999,1330600,77.806282
"2014-05-14",88.629997,89.400002,88.620003,88.760002,1254800,78.008415
"2014-05-15",88.599998,88.75,87.709999,88.660004,1501800,77.920547
"2014-05-16",88.75,89.550003,88.25,88.860001,1579000,78.096306
"2014-05-19",88.540001,89.099998,87.760002,87.839996,1515300,77.199867
"2014-05-20",87.82,88.510002,87.5,88.029999,1677600,77.366844
"2014-05-21",88.129997,88.459999,87.989998,88.379997,1197400,77.674438
"2014-05-22",88.449997,88.860001,88.32,88.459999,1345100,77.744766
"2014-05-23",88.489998,88.940002,88.059998,88.410004,1234700,77.700829
"2014-05-27",88.620003,89.300003,88.57,89,1321500,78.219337
"2014-05-28",88.470001,89.300003,88.339996,89.190002,1371700,78.38633
"2014-05-29",89.129997,89.449997,88.790001,89.379997,1235400,78.553322
"2014-05-30",89.32,89.730003,89.099998,89.629997,1676600,78.773041
"2014-06-02",89.669998,89.779999,88.169998,88.389999,2296100,77.68325
"2014-06-03",88.389999,88.889999,88.389999,88.720001,1572600,77.973251
"2014-06-04",88.720001,89.120003,88.300003,89.010002,1896900,78.228157
"2014-06-05",89.120003,89.830002,88.760002,89.730003,1587500,78.860916
"2014-06-06",89.82,90.639999,89.650002,90.419998,1457200,79.467331
"2014-06-09",90.529999,90.730003,89.410004,89.660004,1764500,78.7994
"2014-06-10",89.379997,90.269997,88.790001,89.32,1267600,78.500595
"2014-06-11",89.050003,89.050003,88.339996,88.769997,1131300,78.017181
"2014-06-12",88.760002,88.760002,87.800003,88.239998,1772900,77.551399
"2014-06-13",88.580002,88.599998,87.419998,88.440002,1296400,78.027832
"2014-06-16",88.690002,88.760002,87.410004,87.93,1192500,77.577858
"2014-06-17",87.830002,88.470001,87.370003,88.230003,1727400,77.842552
"2014-06-18",88.059998,88.239998,87.050003,88.07,1554600,77.701393
"2014-06-19",88.010002,88.75,87.699997,88.75,1455400,78.301346
"2014-06-20",88.720001,89.139999,88.330002,89.099998,1811100,78.61013
"2014-06-23",89,89.239998,88.839996,89.089996,915100,78.601318
"2014-06-24",88.800003,89.610001,88.769997,89.25,1223500,78.742477
"2014-06-25",88.489998,89.580002,88.489998,89.279999,1126200,78.768921
"2014-06-26",89.239998,89.339996,88.589996,88.629997,1493200,78.195465
"2014-06-27",88.550003,89.510002,88.550003,89.019997,1398600,78.539536
"2014-06-30",89.059998,90,88.879997,89.980003,2167500,79.386551
"2014-07-01",90.080002,90.080002,89.260002,89.709999,2419300,79.148323
"2014-07-02",89.699997,90.169998,89.260002,89.739998,1913100,79.174789
"2014-07-03",89.730003,90.089996,89.050003,90.010002,1165700,79.412979
"2014-07-07",89.720001,90.849998,89.599998,90.730003,1794900,80.048233
"2014-07-08",90.459999,90.800003,90,90.360001,1750200,79.721786
"2014-07-09",90.459999,91.139999,89.870003,90.870003,1613600,80.171745
"2014-07-10",90.260002,91.620003,90.110001,91.410004,1569700,80.64817
"2014-07-11",91.349998,91.830002,90.989998,91.639999,1066200,80.851082
"2014-07-14",91.949997,92.099998,91.419998,91.970001,1469100,81.142242
"2014-07-15",91.949997,92.019997,90.809998,91.629997,1776500,80.842278
"2014-07-16",91.900002,92.160004,91.440002,92.050003,1294300,81.212799
"2014-07-17",91.669998,92,90.75,90.839996,1330600,80.145264
"2014-07-18",91.239998,92.529999,91.120003,92.470001,1561900,81.583374
"2014-07-21",92.169998,92.330002,91.779999,91.860001,1031200,81.045204
"2014-07-22",92.32,92.949997,91.800003,92.879997,1563700,81.945099
"2014-07-23",93.18,93.300003,92.849998,92.959999,1232300,82.015694
"2014-07-24",92.949997,93.050003,92.269997,92.370003,1121500,81.495148
"2014-07-25",92.239998,92.949997,92.110001,92.220001,904000,81.362823
"2014-07-28",92.449997,92.860001,92.010002,92.400002,1672700,81.521606
"2014-07-29",92.510002,93.199997,92.120003,92.349998,1672700,81.477516
"2014-07-30",93.57,97.559998,93.57,96.25,2873600,84.918335
"2014-07-31",95.839996,96.260002,94.389999,94.389999,2444000,83.277336
"2014-08-01",94.470001,95.610001,94.080002,94.349998,1720400,83.24202
"2014-08-04",94.75,95.730003,93.879997,95.559998,1864800,84.309578
"2014-08-05",94.940002,95.269997,94.110001,94.790001,1976700,83.630241
"2014-08-06",95.099998,96.029999,94.129997,95.650002,2432200,84.389
"2014-08-07",95.970001,97.610001,95.779999,97.239998,3220300,85.791794
"2014-08-08",97.190002,98.18,96.839996,98.110001,1873900,86.559387
