"dates","VNO.Open","VNO.High","VNO.Low","VNO.Close","VNO.Volume","VNO.Adjusted"
"2013-01-02",59.487106,59.509052,58.740864,59.201778,1240554,42.925999
"2013-01-03",59.304203,59.735851,58.894505,59.487106,1284840,43.1329
"2013-01-04",59.384682,60.204082,59.231045,60.174816,885719,43.631531
"2013-01-07",60.079708,60.218716,59.728539,59.948017,1075848,43.467094
"2013-01-08",59.918755,60.079708,59.318836,59.355415,1170571,43.037399
"2013-01-09",59.443211,59.618793,59.267624,59.531002,1456653,43.164715
"2013-01-10",59.889492,59.969967,59.165199,59.296886,1575159,42.994968
"2013-01-11",59.391998,59.472473,58.850605,59.318836,1421251,43.010876
"2013-01-14",59.340782,60.357719,59.245674,60.291878,1058079,43.716415
"2013-01-15",60.145554,60.584518,59.933388,60.52599,946681,43.886166
"2013-01-16",60.782055,61.023483,60.408932,60.840584,1367398,44.114265
"2013-01-17",60.899113,61.17712,60.591835,61.060066,1042634,44.273418
"2013-01-18",61.586823,61.945313,61.096645,61.916046,1682593,44.894062
"2013-01-22",61.72583,62.025787,61.586823,62.011154,927272,44.96302
"2013-01-23",61.820938,62.259903,61.747776,62.040421,1040037,44.984253
"2013-01-24",61.740459,62.047737,61.520977,62.018471,1301105,45.358803
"2013-01-25",62.216007,62.537914,61.923363,62.515965,786076,45.722652
"2013-01-28",62.018471,62.479385,61.981892,62.311115,1034296,45.572838
"2013-01-29",62.252586,62.706184,62.223324,62.654972,1049878,45.824326
"2013-01-30",62.457436,62.633022,62.172112,62.303799,1983711,45.567482
"2013-01-31",62.296482,62.369644,61.72583,61.791672,1365484,45.192924
"2013-02-01",62.011154,62.676922,61.930679,62.479385,1437244,45.695904
"2013-02-04",62.091633,62.501335,61.652668,61.813622,1803696,45.208973
"2013-02-05",62.025787,62.201374,61.689247,61.864834,967730,45.246429
"2013-02-06",61.528294,61.959942,61.147858,61.316128,1424395,44.845119
"2013-02-07",61.374657,61.469765,60.847897,60.928375,1149932,44.561531
"2013-02-08",61.103962,61.857517,61.103962,61.828255,871094,45.219688
"2013-02-11",61.8941,62.23064,61.755093,62.040421,988096,45.374859
"2013-02-12",62.084316,62.662289,62.025787,62.60376,1162370,45.786861
"2013-02-13",62.647655,62.874454,62.479385,62.618389,1181916,45.797573
"2013-02-14",62.340382,62.391594,61.901417,62.216007,949961,45.503277
"2013-02-15",62.442806,62.552547,61.959942,62.106266,2509265,45.423012
"2013-02-19",62.135529,62.735451,62.084316,62.735451,1165377,45.883186
"2013-02-20",62.58181,62.815926,62.033104,62.098949,1026232,45.41766
"2013-02-21",62.113583,62.113583,61.403919,61.455132,1165104,44.946789
"2013-02-22",61.718513,62.442806,61.681931,62.43549,839930,45.663795
"2013-02-25",62.684235,62.859821,60.760105,60.767422,1210756,44.44381
"2013-02-26",61.140541,61.499031,60.467461,60.723526,1414691,44.411716
"2013-02-27",60.255295,60.950321,59.691956,60.48941,2026630,44.240486
"2013-02-28",60.635731,60.913742,58.682335,58.682335,5051061,42.918839
"2013-03-01",58.41164,58.755497,58.111683,58.755497,1778956,42.972336
"2013-03-04",59.113983,59.735851,58.894505,59.523685,1552059,43.53418
"2013-03-05",59.940704,61.711197,59.889492,61.53561,3153735,45.005653
"2013-03-06",61.667301,61.769726,60.591835,60.88448,1195174,44.529415
"2013-03-07",60.855213,61.17712,60.613785,60.738155,1597575,44.422398
"2013-03-08",61.294178,61.791672,61.089329,61.630718,1695852,45.075218
"2013-03-11",61.38929,62.091633,61.147858,62.069687,1465127,45.396267
"2013-03-12",61.967258,62.055054,61.125908,61.191753,1343614,44.754162
"2013-03-13",61.155174,61.469765,60.650364,60.840584,1231396,44.497311
"2013-03-14",60.972271,61.206387,60.789368,60.994221,1055619,44.609695
"2013-03-15",60.760105,61.272232,60.328457,60.928375,2888976,44.561531
"2013-03-18",60.48941,60.818634,60.15287,60.496727,1496018,44.245831
"2013-03-19",60.540623,60.686943,59.333469,59.787064,1989861,43.726807
"2013-03-20",60.065079,60.196766,59.721222,59.823647,1385030,43.753551
"2013-03-21",59.472473,59.955334,59.472473,59.611481,1681910,43.598385
"2013-03-22",59.889492,60.035812,59.472473,59.691956,842253,43.657246
"2013-03-25",59.83828,59.940704,59.428577,59.640743,1040037,43.619778
"2013-03-26",59.940704,60.262611,59.911438,60.233349,867404,44.053207
"2013-03-27",59.874859,61.162491,59.538319,61.05275,1854817,44.652493
"2013-03-28",60.972271,61.235649,60.613785,61.191753,1153485,44.754162
"2013-04-01",61.133224,61.645351,61.067383,61.616089,841843,45.064514
"2013-04-02",61.90873,62.106266,61.542927,61.755093,881072,45.166176
"2013-04-03",62.077,62.077,61.601456,61.769726,1150752,45.176876
"2013-04-04",62.508652,63.876759,62.41354,63.810913,1847162,46.669743
"2013-04-05",63.174416,63.642643,62.801292,63.620693,890367,46.530628
"2013-04-08",63.474373,64.359619,62.932983,64.323036,1183419,47.044292
"2013-04-09",64.323036,64.323036,63.203678,63.503639,1087877,46.445007
"2013-04-10",63.525585,64.103554,63.525585,63.693855,1354412,46.584145
"2013-04-11",63.723122,64.374252,63.723122,63.79628,1503399,46.659058
"2013-04-12",63.715805,64.052345,63.62801,63.949921,1586367,46.771412
"2013-04-15",63.693855,64.023079,62.589127,62.633022,1231943,45.808273
"2013-04-16",62.925667,64.008446,62.60376,63.701172,1127925,46.589481
"2013-04-17",63.408527,63.430477,62.515965,63.10857,1599215,46.156063
"2013-04-18",63.101254,63.130516,61.806305,62.186741,1428632,45.481861
"2013-04-19",62.494019,63.203678,62.303799,62.932983,1493968,46.027649
"2013-04-22",63.08662,63.532902,62.669605,63.342686,859612,46.327297
"2013-04-23",63.576797,63.693855,62.991512,63.474373,762019,46.423618
"2013-04-24",63.679222,64.118187,63.386581,63.752384,734136,46.626945
"2013-04-25",63.620693,63.803596,62.647655,63.313419,803845,46.305893
"2013-04-26",63.320736,63.701172,62.786659,62.867138,1089380,45.9795
"2013-04-29",63.079304,63.759701,62.764713,63.606064,871777,46.519939
"2013-04-30",63.62801,64.17672,63.386581,64.059662,1043864,46.851677
"2013-05-01",63.606064,64.51326,63.474373,63.942604,1118767,46.766068
"2013-05-02",63.942604,64.352303,63.64996,63.832863,910323,46.68581
"2013-05-03",64.184036,64.315727,63.584114,63.598747,1051382,46.514568
"2013-05-06",63.510956,64.498627,63.510956,64.264511,1206519,47.001499
"2013-05-07",63.64996,63.64996,61.162491,63.518269,1499572,46.455708
"2013-05-08",63.481689,64.213295,63.371948,63.96455,1613977,46.782108
"2013-05-09",63.701172,64.008446,62.859821,63.035408,1644868,46.490742
"2013-05-10",63.079304,63.247574,62.530598,63.115887,1541534,46.550091
"2013-05-13",63.232944,63.481689,62.903721,63.474373,1817502,46.814503
"2013-05-14",63.430477,63.803596,63.181728,63.642643,1562994,46.938587
"2013-05-15",63.510956,64.608368,63.240257,64.49131,1711707,47.564518
"2013-05-16",64.330353,64.754692,63.927971,64.081612,1338967,47.262348
"2013-05-17",64.147453,64.51326,63.620693,63.9865,1201872,47.192204
"2013-05-20",63.9865,64.257195,63.79628,64.140137,1099221,47.305519
"2013-05-21",64.293777,64.381569,64.037712,64.169403,1036073,47.32711
"2013-05-22",64.162086,64.915642,62.318432,62.676922,1085553,46.226349
"2013-05-23",62.120895,62.172112,61.191753,61.396606,1765698,45.28207
"2013-05-24",61.19907,61.791672,60.511356,61.652668,1312860,45.470917
"2013-05-28",62.347694,62.347694,60.957638,61.162491,1714304,45.109406
"2013-05-29",60.811317,60.950321,59.882175,60.496727,1487954,44.618378
"2013-05-30",60.569885,60.921059,59.47979,59.545635,1453509,43.91692
"2013-05-31",59.260307,59.940704,58.492119,58.492119,1709794,43.139915
"2013-06-03",58.492119,59.296886,57.797089,59.128616,1414827,43.609352
"2013-06-04",59.099354,59.318836,58.506748,58.557964,1374232,43.188477
"2013-06-05",58.492119,58.653072,57.636135,57.950729,1195858,42.74062
"2013-06-06",57.921463,58.974979,57.467865,58.974979,1225245,43.496025
"2013-06-07",58.960346,59.955334,58.77013,59.618793,2534005,43.970867
"2013-06-10",59.699272,59.918755,59.055458,59.333469,1692161,43.760433
"2013-06-11",58.872555,59.113983,58.192158,58.418957,1728110,43.085953
"2013-06-12",58.960346,59.040825,57.848301,58.082417,1226612,42.837746
"2013-06-13",58.023888,60.438198,58.023888,60.365036,1512010,44.521248
"2013-06-14",60.196766,61.34539,59.882175,60.613785,1761461,44.704704
"2013-06-17",60.913742,61.689247,60.562572,60.855213,1506680,44.882771
"2013-06-18",60.825951,61.806305,60.52599,61.447819,1343478,45.319839
"2013-06-19",61.440502,61.594139,59.040825,59.194462,1461847,43.657906
"2013-06-20",58.784763,58.784763,55.858326,56.136337,1537707,41.402443
"2013-06-21",56.619202,57.775143,56.15097,57.306911,2758578,42.265781
"2013-06-24",56.626514,58.41164,55.741268,57.167908,1692571,42.163265
"2013-06-25",57.628819,58.345795,56.824051,57.936096,1687514,42.72982
"2013-06-26",58.506748,59.231045,58.492119,58.967663,1431093,43.490639
"2013-06-27",59.391998,60.738155,59.333469,60.672314,1248345,44.747883
"2013-06-28",60.48941,61.05275,59.96265,60.613785,2056700,44.704704
"2013-07-01",60.86253,61.286861,60.167503,60.730843,1365621,44.791031
"2013-07-02",60.562572,61.835571,60.52599,61.828255,1292084,45.60043
"2013-07-03",61.264915,61.90873,60.86253,61.564877,1244518,45.406174
"2013-07-05",61.477081,61.820938,60.708893,61.777042,1742051,45.562653
"2013-07-08",61.784355,62.296482,61.777042,61.967258,2117799,45.702942
"2013-07-09",62.26722,62.903721,61.90873,62.567181,1661270,46.145405
"2013-07-10",62.333065,62.757397,61.864834,62.530598,1475105,46.118431
"2013-07-11",63.430477,64.103554,63.057358,64.023079,1531010,47.219181
"2013-07-12",64.198669,64.198669,63.028091,63.620693,786213,46.922417
"2013-07-15",63.708488,64.242561,63.10857,64.213295,818197,47.35947
"2013-07-16",64.249878,64.381569,63.745068,63.854809,806032,47.095074
"2013-07-17",64.264511,64.374252,63.913338,64.066978,693403,47.25156
"2013-07-18",64.301094,65.076599,64.066978,64.901009,657592,47.86668
"2013-07-19",64.703476,65.076599,64.542519,64.681526,1961294,47.704803
"2013-07-22",64.988808,65.171707,64.637634,65.047333,838973,47.974606
"2013-07-23",65.179024,65.36924,64.732742,64.879059,875741,47.850494
"2013-07-24",65.120491,65.157074,63.159782,63.701172,1137220,46.981766
"2013-07-25",63.532902,63.920654,63.079304,63.525585,916884,46.852268
"2013-07-26",63.29147,64.059662,63.08662,64.037712,653218,47.229973
"2013-07-29",63.774334,63.906021,63.269524,63.598747,791270,46.906219
"2013-07-30",63.957233,64.140137,62.793976,63.035408,1109610,46.490742
"2013-07-31",63.145149,63.642643,61.111279,62.047737,2157711,45.762302
"2013-08-01",62.450123,62.611076,61.564877,61.572189,1453372,45.411564
"2013-08-02",61.616089,62.003841,60.979588,61.001537,1102229,44.990696
"2013-08-05",61.001537,61.616089,60.738155,61.17712,1082272,45.120174
"2013-08-06",61.17712,61.740459,60.562572,61.491714,1749296,45.352219
"2013-08-07",61.323444,62.047737,60.855213,62.003841,1821329,45.729923
"2013-08-08",61.755093,62.23064,61.572189,62.025787,1575842,46.143578
"2013-08-09",61.989208,62.43549,61.87215,62.120895,1943662,46.214333
"2013-08-12",62.084316,62.084316,60.833267,61.272232,1463487,45.582973
"2013-08-13",61.272232,61.294178,60.357719,60.899113,1019807,45.305393
"2013-08-14",60.745472,61.506348,60.357719,61.469765,1142551,45.729927
"2013-08-15",60.782055,60.818634,59.948017,60.606468,1377786,45.087681
"2013-08-16",60.423565,60.804001,59.472473,59.552952,3092363,44.303928
"2013-08-19",59.245674,59.50174,58.206791,58.221424,1205699,43.313347
"2013-08-20",58.45554,59.626114,58.279949,59.391998,1150478,44.184185
"2013-08-21",59.165199,60.255295,58.62381,59.304203,990010,44.118874
"2013-08-22",59.333469,60.087025,58.909134,59.9846,901301,44.625053
"2013-08-23",59.96265,60.708893,59.699272,60.69426,1064913,45.153
"2013-08-26",60.643047,60.950321,60.401615,60.701576,707755,45.158436
"2013-08-27",60.043129,60.818634,59.64806,60.635731,905675,45.109459
"2013-08-28",60.745472,60.88448,60.079708,60.343086,1001218,44.891743
"2013-08-29",60.211399,60.211399,59.260307,59.845592,749308,44.521633
"2013-08-30",60.028496,60.233349,59.289574,59.47979,980989,44.249496
"2013-09-03",60.043129,60.072392,58.587227,59.231045,1411820,44.064453
"2013-09-04",59.113983,60.079708,58.667706,59.640743,1057122,44.369225
"2013-09-05",59.969967,60.028496,58.967663,59.077404,837059,43.950142
"2013-09-06",59.801697,60.877163,59.79438,60.269928,1139407,44.837315
"2013-09-09",60.328457,61.857517,60.211399,61.857517,1112890,46.018391
"2013-09-10",62.333065,62.369644,61.089329,61.659985,844850,45.871437
"2013-09-11",61.499031,62.472069,61.499031,62.303799,872051,46.350399
"2013-09-12",62.369644,62.486702,61.564877,61.689247,701605,45.8932
"2013-09-13",61.630718,62.098949,61.403919,61.857517,670714,46.018391
"2013-09-16",62.742764,63.284157,62.216007,62.450123,697777,46.459259
"2013-09-17",62.318432,62.815926,61.959942,62.223324,798241,46.290527
"2013-09-18",62.040421,64.666893,61.484398,64.46936,1757087,47.961456
"2013-09-19",64.425468,65.281448,64.374252,64.864433,1751756,48.255356
"2013-09-20",64.864433,64.966858,63.101254,63.152466,2241089,46.981762
"2013-09-23",62.764713,63.701172,62.691551,62.9403,992334,46.823917
"2013-09-24",62.91835,63.013458,61.8941,61.959942,1129019,46.094589
"2013-09-25",61.916046,62.662289,61.51366,61.747776,992470,45.936756
"2013-09-26",61.952625,62.362328,61.696564,62.333065,964177,46.372162
"2013-09-27",62.011154,62.24527,61.250282,61.755093,990967,45.942192
"2013-09-30",61.638035,62.464752,61.316128,61.499031,1326392,45.751694
"2013-10-01",61.623402,62.75008,61.455132,61.981892,1166470,46.110916
"2013-10-02",61.857517,62.420856,61.19907,61.645351,1366441,45.860558
"2013-10-03",61.645351,61.784355,60.52599,60.833267,1660450,45.256405
"2013-10-04",60.833267,61.8941,60.716209,61.835571,1242604,46.002056
"2013-10-07",61.118591,61.87215,60.928375,61.740459,855922,45.931301
"2013-10-08",61.616089,61.981892,61.140541,61.242966,1116717,45.561203
"2013-10-09",61.228336,61.952625,61.089329,61.235649,687799,45.555759
"2013-10-10",61.696564,63.430477,61.55756,63.408527,1349629,47.172249
"2013-10-11",62.9403,63.606064,62.713501,63.591431,968961,47.308315
"2013-10-14",63.27684,63.737755,62.925667,63.679222,863166,47.373615
"2013-10-15",63.240257,63.935287,63.101254,63.218311,810679,47.030743
"2013-10-16",63.584114,64.922958,63.145149,64.725426,1082819,48.151943
"2013-10-17",64.49131,65.552139,64.198669,65.435081,952148,48.679886
"2013-10-18",65.647247,65.647247,64.623001,65.179024,1014203,48.489399
"2013-10-21",65.179024,65.179024,64.198669,64.922958,983996,48.298893
"2013-10-22",64.996117,65.947212,64.996117,65.625305,862893,48.8214
"2013-10-23",65.39119,65.735046,65.127808,65.398506,1051792,48.652676
"2013-10-24",65.398506,65.837471,65.120491,65.778938,789356,48.935696
"2013-10-25",66.108162,66.722717,65.844788,66.656868,780745,49.588818
"2013-10-28",66.642242,66.678818,65.581406,66.174011,853462,49.229603
"2013-10-29",66.174011,66.174011,65.332657,65.998421,714316,49.098984
"2013-10-30",65.874046,66.06427,64.820534,65.252182,1071748,48.543827
"2013-10-31",65.318024,65.68383,64.644943,65.157074,1171254,48.473064
"2013-11-01",65.596039,66.02037,65.091232,65.822838,1147335,48.968353
"2013-11-04",65.844788,66.298386,65.427773,66.174011,1656760,49.229603
"2013-11-05",65.88868,67.000725,65.735046,66.232536,1548642,49.27314
"2013-11-06",66.430077,67.242157,66.122795,66.313019,868907,49.333012
"2013-11-07",65.852104,66.210587,64.659576,64.813217,1092934,48.608746
"2013-11-08",64.184036,64.725426,63.064674,64.440094,863576,48.328911
"2013-11-11",64.542519,64.974174,64.198669,64.615685,538266,48.460602
"2013-11-12",64.359619,64.483994,63.452423,64.293777,857152,48.219173
"2013-11-13",64.15477,64.937592,63.671909,64.871742,1055619,48.652641
"2013-11-14",65.208282,66.130112,65.054649,65.435081,734136,49.075134
"2013-11-15",65.310715,65.983788,65.274132,65.866737,930005,49.398876
"2013-11-18",65.735046,66.371544,65.435081,65.676514,1157449,49.25621
"2013-11-19",65.903313,66.093536,65.040016,65.252182,920027,48.937969
"2013-11-20",65.244865,65.910629,64.308411,64.710793,907999,48.531933
"2013-11-21",64.579102,65.808205,64.579102,65.669197,969507,49.250717
"2013-11-22",65.617989,65.822838,65.252182,65.800888,836376,49.34948
"2013-11-25",65.735046,65.954529,65.061966,65.135124,846491,48.85017
"2013-11-26",65.18634,65.588722,64.593735,64.623001,1206109,48.46608
"2013-11-27",64.813217,65.32534,64.696159,65.230232,690670,48.921501
"2013-11-29",65.32534,66.342278,64.205978,64.330353,499037,48.246601
"2013-12-02",64.198669,64.937592,63.547535,64.323036,799198,48.241104
"2013-12-03",64.462044,65.471664,64.337669,65.098541,1392684,48.822742
"2013-12-04",64.732742,65.771622,64.505943,65.610672,1257776,49.206806
"2013-12-05",65.222916,65.771622,64.579102,65.581406,1197771,49.184868
"2013-12-06",65.932579,66.40081,65.376556,66.393494,1033203,49.793934
"2013-12-09",66.576393,66.656868,65.844788,66.203278,1346211,49.651268
"2013-12-10",66.093536,66.56176,65.903313,66.217903,1307803,49.662235
"2013-12-11",66.210587,66.210587,64.096245,64.279144,1039353,48.208214
"2013-12-12",64.308411,64.601051,63.525585,63.862125,2133654,47.895447
"2013-12-13",63.957233,64.776634,63.62801,64.432777,1023908,48.323429
"2013-12-16",64.498627,64.542519,63.869442,64.213295,1025685,48.15881
"2013-12-17",64.074295,64.666893,63.803596,64.396202,1018851,48.29599
"2013-12-18",64.571785,65.925262,63.759701,65.771622,1813128,49.327522
"2013-12-19",65.471664,65.625305,64.615685,64.820534,1447768,48.614235
"2013-12-20",64.732742,65.127808,64.549835,64.996117,1475515,48.74593
"2013-12-23",65.157074,65.735046,64.944908,65.193657,1532650,48.894066
"2013-12-24",65.435081,65.713097,64.988808,65.179024,425364,48.883099
"2013-12-26",65.310715,65.581406,65.003433,65.266815,709669,48.94894
"2013-12-27",65.522881,65.866737,64.725426,65.771622,903215,49.327522
"2013-12-30",65.676514,66.06427,65.442398,65.66188,594853,49.245232
"2013-12-31",65.66188,65.756996,64.783951,64.959541,1419748,48.718487
"2014-01-02",65.230232,65.32534,64.249878,64.8498,1071474,48.636173
"2014-01-03",64.8498,65.859421,64.586418,65.530197,879022,49.146465
"2014-01-06",65.654572,65.756996,64.996117,65.288765,967730,48.965389
"2014-01-07",65.288765,66.334961,65.222916,66.210587,1008873,49.656746
"2014-01-08",65.925262,66.247169,65.310715,65.764313,860296,49.322044
"2014-01-09",65.822838,66.210587,64.842484,66.174011,929869,49.629307
"2014-01-10",66.430077,67.293373,66.320328,67.088524,1317097,50.315193
"2014-01-13",66.73735,67.403114,66.291069,66.532501,957616,49.89817
"2014-01-14",66.605659,67.161682,66.466652,66.956833,840067,50.216408
"2014-01-15",66.890984,67.600647,66.890984,67.315315,864123,50.485271
"2014-01-16",67.30069,67.849396,67.212891,67.725021,664016,50.792538
"2014-01-17",67.95182,67.966454,66.912933,67.147049,1082409,50.359089
"2014-01-21",67.447006,67.820129,67.073891,67.512856,1334730,50.63343
"2014-01-22",67.805496,68.661476,67.725021,68.259094,854965,51.193089
"2014-01-23",67.168999,67.43969,66.861725,67.110466,865627,50.72855
"2014-01-24",66.649551,66.927567,65.676514,66.02037,1255726,49.904541
"2014-01-27",65.639938,66.627609,65.361923,66.056953,1580626,49.932201
"2014-01-28",66.130112,67.066574,66.130112,66.832458,952422,50.518406
"2014-01-29",66.122795,67.000725,65.771622,66.313019,1662774,50.125755
"2014-01-30",66.890984,67.410431,66.730034,66.854408,2202133,50.535004
"2014-01-31",66.466652,67.600647,66.152061,67.183632,1596892,50.783859
"2014-02-03",67.249474,67.425064,65.735046,65.991112,1484127,49.882435
"2014-02-04",66.203278,67.366531,65.983788,67.125099,1171391,50.739616
"2014-02-05",66.956833,67.183632,66.283752,66.686134,1255452,50.407803
"2014-02-06",66.73735,68.032295,66.605659,67.966454,1474832,51.375591
"2014-02-07",68.193253,68.617584,67.022675,67.586014,1318601,51.08802
"2014-02-10",67.622597,68.954124,67.403114,68.763908,1067510,51.978374
"2014-02-11",68.617584,69.773521,68.420052,69.422356,957342,52.476105
"2014-02-12",69.495514,69.86132,69.078499,69.678413,891460,52.669651
"2014-02-13",69.290665,70.373444,69.158974,69.817421,1144191,52.774723
"2014-02-14",69.744263,70.439285,69.66378,70.014954,810543,52.924046
"2014-02-18",70.146645,70.278336,69.510147,70.271019,844167,53.117603
"2014-02-19",69.919846,70.731934,69.839371,69.985687,841707,52.901932
"2014-02-20",70.036903,70.219803,69.239449,69.52478,912373,52.553528
"2014-02-21",69.312614,69.795471,68.82975,69.341873,1728110,52.41526
"2014-02-24",69.480881,70.117378,69.210182,69.239449,1672479,52.337845
"2014-02-25",70.892883,70.951416,68.537109,69.261398,1940381,52.354439
"2014-02-26",68.8078,69.517464,68.617584,69.232132,1435330,52.332314
"2014-02-27",69.312614,69.802788,68.895592,69.34919,1219231,52.420788
"2014-02-28",69.37114,70.556343,69.224815,70.446602,2066678,53.25032
"2014-03-03",70.036903,71.565964,69.883263,70.585609,1170434,53.355392
"2014-03-04",71.251373,71.939087,71.053841,71.865929,1519118,54.323193
"2014-03-05",72.239044,72.685326,71.887871,72.575584,2055880,54.859615
"2014-03-06",72.83165,72.992599,72.231728,72.597534,1541534,54.876217
"2014-03-07",72.524376,72.692642,72.056145,72.539009,1879967,54.831951
"2014-03-10",72.582901,72.699959,72.019562,72.385368,1283883,54.715832
"2014-03-11",72.465843,73.175507,72.319527,72.641434,1878463,54.909389
"2014-03-12",72.407318,72.634117,71.697655,71.97567,1808890,54.406143
"2014-03-13",72.334152,72.334152,71.507439,71.529388,1176585,54.068798
"2014-03-14",71.522072,72.121986,71.331848,71.368431,883122,53.947124
"2014-03-17",71.602547,71.97567,71.185532,71.368431,1212397,53.947124
"2014-03-18",71.405014,72.195152,71.229424,72.187836,1514334,54.566517
"2014-03-19",72.239044,72.714592,70.373444,70.673401,1879283,53.421757
"2014-03-20",70.658768,71.851295,70.153961,71.843979,1589648,54.306591
"2014-03-21",72.392685,72.509743,71.748871,71.961037,1755447,54.395077
"2014-03-24",72.165886,72.209785,70.892883,71.441589,1360563,54.002434
"2014-03-25",71.748871,71.887871,71.287956,71.653755,1091294,54.162811
"2014-03-26",71.763496,71.887871,70.73925,70.73925,1211987,53.471546
"2014-03-27",70.680717,71.339165,70.490501,70.870941,1313817,53.571079
"2014-03-28",71.200165,71.93177,71.031891,71.770813,1470321,54.251301
"2014-03-31",72.085411,72.275627,71.295273,72.107353,1215267,54.505688
"2014-04-01",72.151253,72.8097,71.770813,72.751175,1065870,54.992348
"2014-04-02",72.590218,72.8536,72.341469,72.597534,1224152,54.876217
"2014-04-03",72.78775,72.846283,72.158569,72.568268,848541,54.854092
"2014-04-04",73.007233,73.153557,72.246361,72.546326,1130112,54.837517
"2014-04-07",72.612167,73.153557,72.539009,72.670692,1083913,54.931507
"2014-04-08",72.692642,73.387672,72.085411,73.351089,1347442,55.445824
"2014-04-09",73.343773,73.475464,72.246361,72.641434,1338010,54.909389
"2014-04-10",72.802383,73.270615,71.522072,71.917137,1624639,54.361885
"2014-04-11",71.690338,72.253677,71.492805,71.807396,1060540,54.278938
"2014-04-14",72.407318,72.407318,70.914833,71.492805,1632020,54.041142
"2014-04-15",71.763496,72.590218,71.551331,72.568268,1142551,54.854092
"2014-04-16",72.824333,73.460831,72.370735,73.358406,1221008,55.451351
"2014-04-17",73.358406,73.585205,73.029182,73.541313,1387080,55.589615
"2014-04-21",73.468147,73.760796,73.109657,73.54863,1338694,55.595139
"2014-04-22",73.387672,74.148544,73.043816,74.04612,990420,55.971191
"2014-04-23",73.885162,73.987595,73.453514,73.899796,1182053,55.860573
"2014-04-24",74.02417,74.111961,73.614471,73.907112,1017620,55.866108
"2014-04-25",73.892479,73.914429,72.795067,73.716896,637909,55.72234
"2014-04-28",74.090019,74.7192,73.790054,74.572876,1061496,56.369366
"2014-04-29",74.924049,74.997208,74.272919,74.609459,1135990,56.397003
"2014-04-30",74.455818,75.085007,74.170494,75.063057,811363,56.739891
"2014-05-01",75.092323,75.531288,74.514351,75.472755,743840,57.049576
"2014-05-02",75.282539,76.123886,74.960632,75.589813,989190,57.13805
"2014-05-05",75.560547,75.845879,75.136215,75.750771,871094,57.259727
"2014-05-06",74.726517,76.072678,74.726517,75.721504,1116444,57.237602
"2014-05-07",75.984886,77.12619,75.904404,76.96524,1252445,58.177742
"2014-05-08",76.570168,77.199356,76.401901,76.848183,1268711,58.495167
"2014-05-09",77.12619,77.316414,76.657967,77.17009,1369585,58.740196
"2014-05-12",77.301781,77.565155,77.162773,77.521263,767077,59.007492
"2014-05-13",77.550522,78.02607,76.723808,76.98719,1140774,58.600967
"2014-05-14",77.016449,77.565155,76.65065,77.360306,949551,58.884975
"2014-05-15",77.111557,77.389572,76.533592,77.199356,827765,58.762466
"2014-05-16",77.082298,77.455414,76.6287,77.433472,1093617,58.940678
"2014-05-19",77.243248,77.243248,76.540909,77.10424,847721,58.690071
"2014-05-20",77.10424,77.396889,76.511642,76.921341,560819,58.55085
"2014-05-21",77.089615,77.48468,76.431168,76.716492,624104,58.394928
"2014-05-22",76.833549,77.074982,76.29216,76.343369,907316,58.110893
"2014-05-23",76.60675,77.228615,76.570168,77.053032,697914,58.651081
"2014-05-27",77.184723,77.945595,77.038399,77.945595,819017,59.33049
"2014-05-28",77.784637,77.967545,76.818916,77.674896,1077489,59.124443
"2014-05-29",77.623688,77.923645,77.272514,77.879745,500814,59.280365
"2014-05-30",77.82122,78.567459,77.82122,78.34066,1346895,59.631199
"2014-06-02",78.494301,78.962532,78.34066,78.662575,904719,59.876244
"2014-06-03",78.501617,78.647942,78.091919,78.150444,993427,59.486423
"2014-06-04",77.923645,78.369926,77.762695,78.216286,803435,59.536533
"2014-06-05",78.333344,79.57708,78.077286,79.518555,1123551,60.527782
"2014-06-06",79.75267,79.75267,78.852791,78.969849,1054662,60.110138
"2014-06-09",78.860107,79.255173,77.828537,77.879745,1382843,59.280365
"2014-06-10",77.84317,78.172394,77.045715,77.265198,1347988,58.812584
"2014-06-11",77.228615,77.543205,76.833549,77.074982,798378,58.667797
"2014-06-12",76.950607,77.140823,76.31411,76.482376,1013657,58.216728
"2014-06-13",76.643333,76.709175,76.101936,76.45311,1214720,58.19445
"2014-06-16",76.467743,76.906708,76.167786,76.27021,1062863,58.055218
"2014-06-17",76.153152,76.665276,75.91172,76.540909,1292768,58.261265
"2014-06-18",76.518959,77.001816,76.101936,76.833549,1783604,58.484016
"2014-06-19",76.928658,77.806587,76.701859,77.806587,1417424,59.224682
"2014-06-20",77.601738,78.033386,77.111557,77.982178,1394325,59.358334
"2014-06-23",77.938278,78.230919,77.660271,77.799271,861799,59.219109
"2014-06-24",77.704163,78.033386,77.46273,77.696846,658002,59.141151
"2014-06-25",77.66758,77.857803,77.48468,77.791954,895424,59.213539
"2014-06-26",77.791954,77.872437,77.155457,77.455414,883396,58.957375
"2014-06-27",77.50663,78.633308,77.48468,78.5382,1586640,59.781574
"2014-06-30",78.38456,78.574776,77.360306,78.084602,1205972,59.436287
"2014-07-01",77.938278,79.833145,77.331039,78.069969,1082956,59.425148
"2014-07-02",77.974861,78.17971,77.426155,78.128494,713223,59.469707
"2014-07-03",77.879745,77.894379,76.957924,77.513947,817240,59.001926
"2014-07-07",77.543205,78.033386,77.243248,77.48468,827628,58.979645
