"dates","LMT.Open","LMT.High","LMT.Low","LMT.Close","LMT.Volume","LMT.Adjusted"
"2013-01-10",94.279999,94.349998,93.559998,94.110001,1634300,73.875763
"2013-01-11",94.459999,94.769997,93.629997,93.709999,1174300,73.561783
"2013-01-14",93.089996,93.940002,93.089996,93.910004,850100,73.718781
"2013-01-15",93.489998,94.339996,93.349998,94.019997,1239200,73.805138
"2013-01-16",93.769997,93.809998,93.040001,93.550003,1150600,73.436165
"2013-01-17",93.959999,95,93.709999,94.75,1343700,74.378151
"2013-01-18",94.75,94.910004,93.879997,93.970001,2414700,73.765877
"2013-01-22",94,95.610001,93.790001,95.330002,1613600,74.833473
"2013-01-23",94.720001,96.07,94.019997,96.07,2417000,75.414352
"2013-01-24",96.519997,96.519997,92.900002,93.25,4129600,73.200684
"2013-01-25",93.239998,93.260002,92.279999,92.389999,3366100,72.525597
"2013-01-28",92.489998,92.489998,89.019997,89.32,4172000,70.115669
"2013-01-29",89.449997,90.519997,89.300003,89.849998,3028500,70.531723
"2013-01-30",89.879997,89.980003,88.029999,88.209999,6843500,69.244354
"2013-01-31",88.059998,88.379997,86.720001,86.870003,5312000,68.192421
"2013-02-01",87.519997,87.790001,86.370003,87.220001,3427400,68.467163
"2013-02-04",86.540001,87.110001,86.370003,86.699997,2837700,68.05896
"2013-02-05",87.489998,87.529999,86.589996,87.010002,2888300,68.302307
"2013-02-06",86.699997,87.599998,86.610001,87.599998,2524000,68.76545
"2013-02-07",87.400002,88.050003,86.849998,87.440002,1963100,68.63987
"2013-02-08",87.43,88.230003,87.43,88.010002,1936900,69.087311
"2013-02-11",87.989998,88.010002,87.209999,87.529999,1781700,68.710518
"2013-02-12",87.779999,87.989998,87.010002,87.260002,1746900,68.498566
"2013-02-13",87.309998,87.489998,86.489998,87.059998,1899900,68.341576
"2013-02-14",86.480003,87.360001,85.879997,87.080002,2400200,68.3573
"2013-02-15",87.080002,87.870003,87.050003,87.870003,2562400,68.977425
"2013-02-19",87.949997,88.230003,87.410004,88.230003,2442200,69.260033
"2013-02-20",87.93,88.480003,87.720001,87.730003,2883900,68.867523
"2013-02-21",87.650002,87.800003,87.099998,87.559998,1955700,68.734062
"2013-02-22",87.900002,88.669998,87.650002,88.120003,6849200,69.173668
"2013-02-25",88.43,89.080002,87.709999,87.879997,10852400,68.98526
"2013-02-26",88.080002,88.339996,87.040001,87.300003,12053400,68.529976
"2013-02-27",85.910004,88.580002,85.910004,88.330002,2665700,70.264114
"2013-02-28",88.589996,88.790001,87.940002,88,2281700,70.001595
"2013-03-01",87.75,88.370003,87.089996,88.169998,1866200,70.136833
"2013-03-04",87.839996,87.889999,86.510002,87.099998,1765900,69.285645
"2013-03-05",87.099998,88.089996,86.900002,87.809998,1492500,69.850456
"2013-03-06",88.099998,88.419998,87.709999,88.360001,1684400,70.287956
"2013-03-07",88.540001,89.279999,88.419998,88.790001,1416200,70.630005
"2013-03-08",89.160004,90.199997,88.980003,89.989998,1771100,71.584595
"2013-03-11",89.790001,90.580002,89.699997,90.540001,2104000,72.022079
"2013-03-12",90.230003,90.440002,89.949997,90.370003,2116100,71.886856
"2013-03-13",90.639999,92.489998,90.300003,92.300003,2079100,73.422119
"2013-03-14",92.290001,92.540001,92.010002,92.540001,1879400,73.61306
"2013-03-15",92.089996,92.800003,92.019997,92.739998,2516400,73.772133
"2013-03-18",91.809998,93.139999,91.699997,92.360001,1491200,73.469856
"2013-03-19",92.730003,93.57,92.459999,92.870003,1465500,73.875549
"2013-03-20",93.230003,93.5,92.230003,92.239998,1849800,73.374397
"2013-03-21",92,92.449997,91.650002,91.68,1571500,72.928947
"2013-03-22",92.169998,92.839996,91.800003,92.260002,1560400,73.390312
"2013-03-25",92.610001,93,91.910004,92.309998,1324400,73.430069
"2013-03-26",92.75,93.75,92.629997,93.699997,1974100,74.535782
"2013-03-27",93.239998,94.669998,93.040001,94.470001,1904300,75.148315
"2013-03-28",94.389999,96.589996,94.389999,96.519997,3824000,76.779015
"2013-04-01",96.139999,96.449997,94.779999,95,2139300,75.569923
"2013-04-02",95.5,95.639999,94.690002,95.010002,1676500,75.577866
"2013-04-03",95.279999,96.459999,95.040001,95.089996,2627100,75.64151
"2013-04-04",95.489998,96.129997,95.260002,95.400002,1465100,75.888092
"2013-04-05",94.830002,95.209999,94,94.529999,2581700,75.196037
"2013-04-08",94.580002,95.099998,94.040001,95.089996,1197700,75.64151
"2013-04-09",95.32,95.510002,94.309998,95.410004,1432700,75.896034
"2013-04-10",95.860001,96.370003,95.690002,95.980003,1372100,76.349449
"2013-04-11",96.339996,97.57,96.269997,97.300003,1868000,77.399483
"2013-04-12",96.900002,97.25,96.25,97.18,1235000,77.304039
"2013-04-15",96.559998,97.150002,95.239998,95.440002,1636300,75.919914
"2013-04-16",96.07,96.339996,95.620003,96.260002,1516900,76.572189
"2013-04-17",95.889999,96.07,94.699997,95.559998,1883900,76.015358
"2013-04-18",95.849998,95.949997,94.540001,95.019997,1287800,75.585808
"2013-04-19",95.5,96.5,95.360001,96.279999,1487500,76.588112
"2013-04-22",96.599998,96.669998,95.669998,95.849998,1378500,76.24604
"2013-04-23",98.25,99.489998,95.860001,97.059998,2489300,77.208572
"2013-04-24",97.629997,98.279999,97.550003,97.690002,1913400,77.709732
"2013-04-25",96.040001,98.650002,96,98.269997,2109700,78.171097
"2013-04-26",98.269997,99.400002,98.139999,98.970001,1634800,78.727921
"2013-04-29",98.989998,99.209999,98.57,99.059998,1232000,78.799507
"2013-04-30",98.599998,99.199997,98.339996,99.089996,1813500,78.823395
"2013-05-01",98.900002,100.239998,98.769997,99.349998,1957100,79.030197
"2013-05-02",99.529999,101.120003,99.160004,100.669998,1805400,80.080223
"2013-05-03",101,102.150002,100.839996,102.010002,2356600,81.146164
"2013-05-06",101.720001,102.889999,101.57,102.190002,2300200,81.289345
"2013-05-07",102.25,102.889999,102.029999,102.879997,1497800,81.838211
"2013-05-08",102.559998,102.610001,101.690002,101.800003,1972700,80.979111
"2013-05-09",102,102.279999,101.059998,101.349998,2024000,80.621155
"2013-05-10",101.230003,101.949997,101.230003,101.940002,1307500,81.090508
"2013-05-13",101.879997,102.25,101.5,101.889999,1327000,81.050705
"2013-05-14",102,102.889999,101.800003,102.870003,1115100,81.830276
"2013-05-15",101.800003,104.089996,101.32,104.050003,2214200,82.768929
"2013-05-16",103.919998,104.650002,103.779999,104,1574300,82.729149
"2013-05-17",104.529999,106.410004,104.529999,106.410004,2610700,84.646263
"2013-05-20",105.93,107,105.830002,106.559998,1501100,84.765572
"2013-05-21",106.779999,107.099998,106.099998,106.989998,1452000,85.107613
"2013-05-22",106.82,107.93,106.260002,106.489998,2119500,84.709877
"2013-05-23",105.68,106.790001,105.459999,106.300003,4760300,84.558723
"2013-05-24",106.080002,107.099998,105.529999,107.059998,4807100,85.1633
"2013-05-28",107.760002,108.800003,107.550003,107.75,5380200,85.712181
"2013-05-29",107.150002,107.709999,106.580002,107.309998,1546300,85.362175
"2013-05-30",107.629997,108.550003,107.019997,107.029999,2068600,86.061714
"2013-05-31",106.669998,107.790001,105.830002,105.830002,1975800,85.096817
"2013-06-03",106,106,104.650002,105.440002,2035200,84.783203
"2013-06-04",105.239998,105.82,104.660004,105.07,1554900,84.48571
"2013-06-05",104.860001,104.93,103.440002,103.589996,1333500,83.29567
"2013-06-06",103.800003,104.510002,103.040001,104.370003,1652600,83.922867
"2013-06-07",104.559998,107.459999,104.419998,107.360001,1826600,86.327072
"2013-06-10",107.440002,107.639999,106.419998,106.669998,1108500,85.772247
"2013-06-11",105.959999,106.660004,105.220001,105.959999,1139100,85.201347
"2013-06-12",106.910004,107.400002,106.300003,107.050003,1597200,86.077812
"2013-06-13",107.040001,108.290001,106.620003,107.970001,1831000,86.817551
"2013-06-14",107.75,108.459999,107.209999,107.699997,1053100,86.600471
"2013-06-17",108.25,109.25,107.739998,108.269997,1144300,87.058792
"2013-06-18",108.580002,109.260002,108.32,108.849998,1656600,87.525185
"2013-06-19",108.760002,109.089996,106.900002,106.93,1566000,85.981323
"2013-06-20",106.260002,106.93,105,105.040001,2591400,84.461578
"2013-06-21",105.5,106.129997,105,105.059998,2836100,84.477684
"2013-06-24",104.709999,104.919998,103.510002,103.830002,1419200,83.48864
"2013-06-25",104.5,104.610001,103.540001,103.669998,1467900,83.360008
"2013-06-26",104.5,105.910004,104.360001,105.769997,1666600,85.048569
"2013-06-27",106.150002,107.629997,106.010002,107.360001,2536000,86.327072
"2013-06-28",107.110001,108.860001,107.110001,108.459999,2717300,87.211563
"2013-07-01",108.459999,108.849998,107.889999,108.059998,1509100,86.889969
"2013-07-02",107.959999,107.959999,105.940002,106.400002,1587000,85.555161
"2013-07-03",106.290001,107.379997,105.540001,107.199997,651600,86.19841
"2013-07-05",107.580002,108.669998,107.370003,108.660004,731800,87.372406
"2013-07-08",109.050003,109.389999,108.720001,109.169998,1102500,87.782471
"2013-07-09",109.730003,110.309998,109.150002,109.57,1150900,88.104111
"2013-07-10",109.620003,111.68,109.480003,111.519997,1397000,89.672104
"2013-07-11",112.379997,113.160004,112.019997,113.099998,1118300,90.942574
"2013-07-12",113.120003,113.57,111.779999,112.529999,1459400,90.484215
"2013-07-15",112.75,114.370003,112.459999,114.370003,1446000,91.963753
"2013-07-16",114.330002,114.510002,112.57,112.599998,1274500,90.54052
"2013-07-17",112.989998,114.080002,112.900002,114.080002,1130600,91.73056
"2013-07-18",114.18,115.389999,114.07,115.389999,1058200,92.783913
"2013-07-19",114.980003,115.629997,114.690002,115.550003,1713900,92.912582
"2013-07-22",115.800003,115.900002,115.18,115.650002,1129200,92.992996
"2013-07-23",118.199997,119.610001,117.010002,117.919998,2643500,94.818268
"2013-07-24",118.57,120.379997,118.230003,119.120003,2220700,95.783188
"2013-07-25",117.599998,119.519997,117.300003,119.5,2833300,96.08876
"2013-07-26",119,120.050003,118.809998,120,1675800,96.490776
"2013-07-29",118.82,120.389999,118.809998,119.989998,1726900,96.482742
"2013-07-30",120.519997,120.919998,119.480003,120.089996,1584600,96.563118
"2013-07-31",120.440002,121.57,119.32,120.120003,1852200,96.587265
"2013-08-01",120.760002,122.239998,120.75,122.169998,1238500,98.235657
"2013-08-02",123.120003,124.080002,121.940002,123.769997,1842300,99.522194
"2013-08-05",123.550003,124.629997,123.230003,124.150002,1166200,99.827751
"2013-08-06",124.040001,124.529999,123.870003,124.260002,1597700,99.916191
"2013-08-07",124,124.699997,123.699997,124.540001,1372100,100.141342
"2013-08-08",125,125,123.809998,124.639999,1358700,100.221748
"2013-08-09",124.510002,124.699997,123.599998,124.019997,1307800,99.723221
"2013-08-12",123.839996,124.18,122.980003,123,1376200,98.903046
"2013-08-13",123.269997,124.300003,123,124.059998,1481600,99.755379
"2013-08-14",124,124.279999,123.349998,123.620003,1045300,99.401588
"2013-08-15",122.75,123.360001,121.830002,122.129997,1191700,98.203491
"2013-08-16",121.830002,122.779999,121.699997,122.199997,1400300,98.259758
"2013-08-19",121.919998,122.580002,121.25,121.910004,1191700,98.026581
"2013-08-20",121.919998,123.970001,121.919998,122.410004,1545400,98.42865
"2013-08-21",122.370003,123.93,121.870003,122.93,1455900,98.846756
"2013-08-22",123.32,124.57,123.050003,123.709999,4718000,99.473961
"2013-08-23",123.720001,126.300003,123.589996,126,4927100,101.315315
"2013-08-26",126,126.730003,125.099998,125.190002,1311100,100.664009
"2013-08-27",124.449997,125.82,122.800003,123.139999,1315200,99.01561
"2013-08-28",123.260002,124,123.220001,123.300003,1207700,99.144272
"2013-08-29",122.43,123.050003,122.029999,122.339996,1333600,99.298477
"2013-08-30",122.580002,122.669998,121.720001,122.419998,1847000,99.363419
"2013-09-03",123.349998,124.360001,123.099998,123.629997,1525400,100.345535
"2013-09-04",123.349998,124.860001,123.25,124.269997,1360300,100.86499
"2013-09-05",123.580002,124.360001,123.07,124.139999,1337200,100.75946
"2013-09-06",124.540001,124.879997,122.540001,123.730003,1662600,100.426689
"2013-09-09",123.970001,124.870003,123.82,124.07,1220200,100.70266
"2013-09-10",124.690002,125.800003,124.339996,125.07,1352500,101.51432
"2013-09-11",124.910004,126.57,124.910004,126.57,1143300,102.731812
"2013-09-12",126.309998,127.389999,126.199997,126.540001,1886100,102.707466
"2013-09-13",126.970001,127.32,126.019997,127.25,973200,103.28373
"2013-09-16",128.210007,129.169998,127.900002,128.460007,1418000,104.265816
"2013-09-17",128.470001,129.759995,128.210007,129.639999,1169300,105.223602
"2013-09-18",129.649994,130.889999,128.449997,130.839996,1386500,106.197578
"2013-09-19",131,131.600006,130.199997,130.389999,1403500,105.832352
"2013-09-20",130.440002,130.630005,128,128,2284900,103.892441
"2013-09-23",128.119995,128.860001,127,127.620003,1138700,103.584045
"2013-09-24",127.879997,129.220001,127.879997,128.139999,1309100,104.006111
"2013-09-25",127.690002,128.449997,127.290001,127.860001,1062300,103.778831
"2013-09-26",128.149994,129.949997,128.009995,129.850006,1525700,105.394043
"2013-09-27",129.589996,129.850006,128.070007,129.240005,1308900,104.898933
"2013-09-30",128.080002,128.580002,127.25,127.550003,1588500,103.527245
"2013-10-01",127.769997,128.300003,127.440002,127.5,1377500,103.486656
"2013-10-02",127.110001,127.150002,124.099998,125.080002,3204200,101.522423
"2013-10-03",124.910004,124.919998,122.099998,122.830002,2668500,99.69619
"2013-10-04",123.150002,123.410004,121.519997,122.5,2490300,99.42836
"2013-10-07",122.169998,124.959999,121.830002,123.559998,1950700,100.288712
"2013-10-08",123.629997,123.949997,122.389999,122.459999,1080200,99.395889
"2013-10-09",122.620003,123.139999,121.75,122.029999,1531000,99.046867
"2013-10-10",122.709999,126.699997,122.709999,126.68,1323200,102.821083
"2013-10-11",126.209999,126.580002,125.75,126.169998,1260000,102.40715
"2013-10-14",125.839996,127.629997,125.330002,127.5,790600,103.486656
"2013-10-15",127.470001,127.629997,125.720001,125.900002,1109500,102.188004
"2013-10-16",126.660004,127.989998,126.029999,127.860001,1494000,103.778831
"2013-10-17",127.57,129.449997,127.089996,129.360001,857700,104.996361
"2013-10-18",129.610001,129.610001,128.649994,128.899994,1447500,104.622955
"2013-10-21",128.899994,129.059998,125.089996,125.300003,3450600,101.701019
"2013-10-22",129.589996,130.179993,127.290001,130.050003,2784200,105.556381
"2013-10-23",130,132.029999,130,131.979996,1672200,107.122864
"2013-10-24",132.020004,132.990005,131.389999,132.619995,1125400,107.642349
"2013-10-25",132.410004,134.190002,131.899994,134,1578100,108.762436
"2013-10-28",133.759995,134.380005,132.949997,133.229996,1316400,108.137459
"2013-10-29",133.399994,133.889999,132.869995,133.660004,1231100,108.486473
"2013-10-30",134.119995,134.960007,133.320007,133.720001,1196100,108.535194
"2013-10-31",134.009995,134.779999,133.160004,133.339996,1516500,108.226746
"2013-11-01",133.539993,136.839996,133.429993,134.550003,2135000,109.208847
"2013-11-04",135,136,134.910004,135.740005,833400,110.174744
"2013-11-05",135.330002,136.360001,135.050003,135.470001,885700,109.955574
"2013-11-06",135.529999,136.929993,135.529999,136.869995,921900,111.091927
"2013-11-07",136.889999,138.149994,136.089996,136.199997,1285400,110.548088
"2013-11-08",136.169998,138.149994,136.009995,138.110001,1281400,112.098404
"2013-11-11",137.919998,137.919998,136.300003,137.149994,1029900,111.319145
"2013-11-12",137.149994,137.240005,136.399994,137.229996,1485100,111.384071
"2013-11-13",136.539993,137.380005,135.539993,137.259995,1667500,111.408455
"2013-11-14",137.740005,138.399994,137,138.289993,886200,112.244453
"2013-11-15",137.929993,138.039993,136.389999,137.449997,2043000,111.562675
"2013-11-18",137.619995,138.850006,137.619995,137.850006,897700,111.887329
"2013-11-19",138.110001,139.350006,137.720001,138.970001,1047000,112.796402
"2013-11-20",138.839996,138.839996,136.990005,137.190002,858600,111.351646
"2013-11-21",137.630005,139.009995,137.259995,138.669998,3642300,112.552895
"2013-11-22",139.070007,140.940002,138.770004,140.880005,4836800,114.346664
"2013-11-25",141.160004,142.130005,140.800003,141.759995,6402400,115.060921
"2013-11-26",141.5,143.419998,141.309998,143.059998,2432600,116.116074
"2013-11-27",142.089996,144.429993,142.089996,143.940002,1896400,117.926704
"2013-11-29",143.869995,144.270004,141.240005,141.669998,1553300,116.06691
"2013-12-02",141.850006,142.5,139.429993,139.699997,1676600,114.452942
"2013-12-03",139.309998,139.699997,137.699997,138.770004,1987300,113.69101
"2013-12-04",138.570007,138.679993,135.389999,136.229996,2163400,111.610039
"2013-12-05",136.259995,137.559998,136.009995,136.660004,1190800,111.962334
"2013-12-06",137.899994,138.5,137.220001,138.190002,1416600,113.215858
"2013-12-09",138.5,139.289993,138.289993,138.929993,1389100,113.822075
"2013-12-10",138.710007,139.860001,138.399994,139.309998,1197900,114.13343
"2013-12-11",139.5,139.5,137.240005,137.460007,1163200,112.617775
"2013-12-12",137.220001,138.679993,137.220001,137.979996,1193900,113.043785
"2013-12-13",138.639999,139.199997,138.199997,139.029999,1017100,113.904015
"2013-12-16",139.130005,140.410004,139.029999,140.050003,1270700,114.739693
"2013-12-17",140.460007,140.990005,139.860001,140.850006,1161700,115.395119
"2013-12-18",140.929993,143.990005,140,143.729996,2282800,117.754623
"2013-12-19",143.75,143.75,141.869995,142.990005,1530400,117.148369
"2013-12-20",143.389999,144.929993,142.899994,144.210007,1953600,118.147888
"2013-12-23",144.949997,146,144.740005,145.059998,1806100,118.844269
"2013-12-24",145.169998,146.279999,145,146.139999,726700,119.72908
"2013-12-26",146.339996,149.210007,146.179993,148.839996,1498600,121.941132
"2013-12-27",149.259995,149.990005,147.520004,148.130005,711400,121.359444
"2013-12-30",148.039993,148.770004,146.009995,146.979996,835600,120.417259
"2013-12-31",147.309998,148.860001,147.309998,148.660004,693000,121.793663
"2014-01-02",147.050003,147.789993,145.839996,146.070007,1115900,119.67173
"2014-01-03",146.5,147.330002,146.479996,147.059998,843400,120.482773
"2014-01-06",147.300003,148.089996,146.100006,146.279999,1134800,119.84375
"2014-01-07",149,149.300003,147.5,148.610001,1684100,121.75267
"2014-01-08",148.389999,149.100006,147.710007,148.5,1222700,121.662567
"2014-01-09",149,150.429993,148.539993,148.729996,1646600,121.850983
"2014-01-10",148.990005,149.690002,147.550003,149.449997,1245800,122.440895
"2014-01-13",153.699997,154.350006,150.509995,150.919998,3449000,123.645248
"2014-01-14",151.130005,151.929993,149.190002,151.419998,2575800,124.054855
"2014-01-15",151.419998,154.339996,151.100006,153.5,2294200,125.758957
"2014-01-16",153,153.520004,152.619995,153.490005,1378700,125.75074
"2014-01-17",153.729996,153.990005,153.009995,153.820007,2016300,126.021088
"2014-01-21",154,156.539993,153.789993,154.100006,2274600,126.250519
"2014-01-22",155,157.050003,154.259995,156.649994,2646600,128.339661
"2014-01-23",157.110001,158.429993,150.300003,150.490005,3944100,123.292938
"2014-01-24",151.330002,151.330002,146.679993,147.759995,3496200,121.056305
"2014-01-27",148.119995,149.089996,145.119995,147.020004,2851400,120.450035
"2014-01-28",147.009995,148.820007,146.800003,148.279999,2676000,121.48233
"2014-01-29",147.139999,148.240005,146.5,147.350006,2501000,120.72039
"2014-01-30",148.589996,150.289993,147.669998,148.660004,1931600,121.793663
"2014-01-31",147.070007,151.990005,145.940002,150.910004,2618200,123.637054
"2014-02-03",150.539993,152,147.419998,147.740005,2307200,121.03994
"2014-02-04",147.789993,148.970001,144.690002,148.179993,2205000,121.40036
"2014-02-05",147.740005,151.970001,147.429993,150.389999,2728100,123.211029
"2014-02-06",149.729996,152.639999,149.5,151.740005,2073800,124.317032
"2014-02-07",151.899994,155.699997,151.059998,155.130005,2072700,127.094376
"2014-02-10",154.75,155.410004,153.509995,153.979996,2375000,126.152214
"2014-02-11",154.570007,158.320007,154.179993,157.559998,2242200,129.08522
"2014-02-12",158.710007,159.449997,157.970001,158.919998,1851100,130.199417
"2014-02-13",157.660004,160.759995,156.539993,159.800003,2461600,130.920425
"2014-02-14",159.800003,163.240005,159.309998,162.889999,2556400,133.451965
"2014-02-18",161.529999,163.949997,161.529999,162.699997,1985200,133.296295
"2014-02-19",162.600006,164.710007,162.009995,162.649994,1762400,133.255325
"2014-02-20",163,165.889999,162.919998,164.270004,2112600,134.582581
"2014-02-21",165,165.440002,163.369995,164.330002,2377600,134.63176
"2014-02-24",165.619995,168.410004,164.800003,166.139999,2534300,136.114609
"2014-02-25",166.580002,167.429993,163.100006,163.610001,2278400,134.04187
"2014-02-26",163.300003,164.410004,160.809998,160.830002,2691000,131.764267
"2014-02-27",160.399994,161.669998,159.509995,161.440002,3075100,133.366882
"2014-02-28",161.149994,163.309998,161.149994,162.300003,2232700,134.077347
"2014-03-03",160.820007,164.210007,160.520004,163.550003,1709000,135.10997
"2014-03-04",164.289993,166.169998,164.289993,165.639999,1748200,136.836563
"2014-03-05",166.229996,167.429993,165.5,166.820007,1889200,137.811356
"2014-03-06",166.850006,167.479996,166.399994,166.839996,1378300,137.827896
"2014-03-07",167.5,167.869995,165.970001,166.570007,1403500,137.604843
"2014-03-10",165.690002,166.699997,165.110001,165.479996,1377100,136.704361
"2014-03-11",165.369995,165.699997,163.720001,163.800003,1738200,135.316513
"2014-03-12",163.470001,164,162,163.860001,1503100,135.366104
"2014-03-13",164.529999,165.110001,162.320007,162.830002,1404600,134.515182
"2014-03-14",162.539993,164.600006,162.149994,162.419998,1386100,134.176498
"2014-03-17",163.440002,164.649994,163.080002,164.070007,1466300,135.539551
"2014-03-18",164.850006,165.089996,163.850006,163.979996,1652400,135.465195
"2014-03-19",164.369995,164.580002,160.009995,160.899994,2068200,132.920807
"2014-03-20",161.119995,162.470001,159.369995,159.929993,3228500,132.119461
"2014-03-21",161,161.369995,157.399994,157.399994,4247800,130.029419
"2014-03-24",158.529999,159.369995,157.009995,158.190002,1997300,130.682037
"2014-03-25",158.75,161.130005,158.580002,160.570007,2099700,132.648148
"2014-03-26",160.839996,162.089996,159.619995,159.639999,1299200,131.879929
"2014-03-27",159.289993,159.949997,158.020004,158.880005,1857000,131.252106
"2014-03-28",159.529999,161.369995,159.240005,160.539993,1191800,132.623428
"2014-03-31",162.25,163.550003,161.600006,163.240005,1458700,134.853882
"2014-04-01",163.520004,164.130005,162.529999,163.710007,981900,135.242203
"2014-04-02",164,164.770004,162.679993,164.699997,1050300,136.060028
"2014-04-03",165,165.130005,163.699997,163.75,1254600,135.275192
"2014-04-04",164.949997,164.949997,159.419998,159.610001,1622500,131.855148
"2014-04-07",159.380005,160.610001,157.479996,157.740005,1315200,130.310303
"2014-04-08",157.570007,157.800003,154.75,156.649994,1782800,129.409866
"2014-04-09",158.029999,159.949997,156.919998,158.830002,1124300,131.210785
"2014-04-10",159.080002,159.649994,155.309998,155.429993,1499300,128.401978
"2014-04-11",154.970001,155.389999,153.539993,153.820007,2024200,127.071983
"2014-04-14",155,157.160004,154.289993,155.820007,1356100,128.724197
"2014-04-15",155.550003,157.589996,154.210007,157.389999,1160500,130.021194
"2014-04-16",158.440002,159.470001,156.869995,159.440002,1167900,131.714706
"2014-04-17",158.25,160.490005,158.25,160.25,1544900,132.38385
"2014-04-21",163.240005,163.240005,160.360001,161.490005,1303700,133.408279
"2014-04-22",164.679993,164.710007,156.199997,156.690002,2674100,129.442856
"2014-04-23",156.809998,162.429993,155.820007,161.979996,2862400,133.813019
"2014-04-24",162.429993,162.589996,159.600006,160.619995,1398300,132.689514
"2014-04-25",160.220001,161.490005,158.690002,161.089996,1803400,133.077759
"2014-04-28",161.330002,162.270004,159.800003,161.369995,1352700,133.309082
"2014-04-29",161.300003,162.529999,160.910004,161.990005,1225900,133.821304
"2014-04-30",162.020004,164.380005,161.350006,164.139999,1615800,135.597382
"2014-05-01",163.720001,164.839996,162.320007,162.850006,1301700,134.531708
"2014-05-02",163,164.110001,162.699997,163.899994,1133100,135.399185
"2014-05-05",163.5,165.369995,162.789993,165.119995,945500,136.406982
"2014-05-06",164.660004,165.300003,163.190002,163.490005,1026600,135.06044
"2014-05-07",164,164.470001,162.570007,164.199997,1173300,135.646957
"2014-05-08",164.179993,165.350006,163.639999,164.389999,1024700,135.80394
"2014-05-09",164.149994,165.199997,163.380005,165.179993,837900,136.456558
"2014-05-12",165.5,167.169998,165.300003,166.919998,1051900,137.894012
"2014-05-13",166.919998,167.979996,166.330002,167.639999,968400,138.488724
"2014-05-14",167.990005,168,164.850006,165.259995,1165600,136.522598
"2014-05-15",164.820007,165.419998,162.770004,163.539993,1061100,135.10173
"2014-05-16",163.690002,164.289993,162.009995,162.100006,1739200,133.912155
"2014-05-19",162.149994,163.240005,161.699997,162.300003,1460200,134.077347
"2014-05-20",162.490005,162.5,159.889999,160.570007,907600,132.648148
"2014-05-21",161.160004,162.080002,160.850006,161.889999,859500,133.738617
"2014-05-22",162.070007,162.380005,161.259995,161.820007,823200,133.680832
"2014-05-23",162.669998,163.240005,161.899994,162.639999,1663400,134.358215
"2014-05-27",163.130005,163.229996,162.009995,162.949997,1294500,134.614334
"2014-05-28",163.429993,164.600006,161.869995,162.100006,1831500,133.912155
"2014-05-29",161.119995,163.389999,160.580002,163.149994,1489200,135.894562
"2014-05-30",162.729996,163.960007,162.289993,163.649994,2121200,136.311005
"2014-06-02",163.880005,164.410004,162.630005,164.110001,1012600,136.694214
"2014-06-03",164.110001,164.479996,163.190002,163.889999,850900,136.51091
"2014-06-04",163.490005,164.720001,162.990005,164.520004,871300,137.035675
"2014-06-05",164.529999,166.509995,164.529999,166.330002,996100,138.54335
"2014-06-06",166.529999,167.229996,166.350006,167.169998,891000,139.242981
"2014-06-09",166.210007,168.869995,165.699997,168.080002,1351000,140.000961
"2014-06-10",167.990005,168.070007,166.279999,167.339996,1002700,139.384552
"2014-06-11",166.520004,166.940002,164.029999,164.529999,1297500,137.043976
"2014-06-12",164.300003,164.759995,162.179993,162.639999,857100,135.469788
"2014-06-13",162.960007,164.589996,162.660004,164.039993,750200,136.635864
"2014-06-16",163.860001,165.630005,163.529999,165.139999,889300,137.552124
"2014-06-17",165,165.639999,163.550003,164.240005,858100,136.802444
"2014-06-18",164.130005,164.220001,162.050003,163.789993,1028200,136.427643
"2014-06-19",164.009995,165.619995,163.300003,164.199997,1045800,136.769135
"2014-06-20",163.75,165.699997,163.75,165.399994,1862900,137.768677
"2014-06-23",165.270004,165.809998,163.320007,163.949997,829500,136.560867
"2014-06-24",163.279999,164.5,162.460007,162.509995,812500,135.361481
"2014-06-25",162.649994,162.910004,161.440002,162.449997,988400,135.311493
"2014-06-26",162.809998,162.809998,160.509995,162.050003,988400,134.978317
"2014-06-27",162.279999,162.929993,161.860001,162.699997,1102200,135.519714
"2014-06-30",162.759995,162.830002,160.360001,160.729996,1234500,133.878815
"2014-07-01",160.039993,161.770004,158.589996,160.639999,1358200,133.803864
"2014-07-02",160.770004,160.880005,158.199997,158.979996,1309800,132.421234
"2014-07-03",159.800003,160.380005,159.110001,159.899994,687200,133.187454
"2014-07-07",159.25,159.710007,157.710007,158.300003,1164700,131.854797
"2014-07-08",158.440002,158.440002,156.960007,157.210007,970900,130.946854
"2014-07-09",158.119995,158.729996,157.429993,157.929993,827400,131.546631
"2014-07-10",156.229996,159.039993,156.229996,158.179993,815700,131.754837
"2014-07-11",158.130005,160.619995,157.929993,160.309998,1073600,133.528992
"2014-07-14",160.779999,161.979996,160.5,161.809998,1045100,134.778366
"2014-07-15",161.729996,163.490005,161.470001,162.619995,1312000,135.453094
"2014-07-16",163.080002,163.460007,161.149994,161.550003,947800,134.561844
"2014-07-17",161.110001,163.199997,160.559998,161.330002,1190600,134.378601
"2014-07-18",161.820007,162.539993,161.059998,162.490005,1074700,135.344803
"2014-07-21",162,163.669998,161.190002,162.979996,1201200,135.752945
"2014-07-22",164.5,168.179993,164.389999,167.869995,2174500,139.826019
"2014-07-23",167.759995,169.210007,167.220001,168.100006,1808500,140.017624
