"dates","V.Open","V.High","V.Low","V.Close","V.Volume","V.Adjusted"
"2010-05-19",17.6775,18.549999,17.6775,18.2425,131631200,16.889244
"2010-05-20",18,18.855,17.7775,18.205,101612800,16.854532
"2010-05-21",18.002501,19,18.002501,18.549999,79601200,17.173935
"2010-05-24",18.860001,19.049999,18.4375,18.637501,41148000,17.254951
"2010-05-25",18.264999,18.4625,17.942499,18.2425,45448000,16.889244
"2010-05-26",18.535,18.797501,18.34,18.35,44406000,16.988775
"2010-05-27",18.75,18.797501,18.227501,18.422501,39094800,17.055897
"2010-05-28",18.342501,18.375,18,18.115,26581200,16.771206
"2010-06-01",18.122499,18.4,17.84,17.872499,25082000,16.546694
"2010-06-02",17.865,17.967501,17.504999,17.8125,37608800,16.49115
"2010-06-03",17.9825,18.3025,17.915001,18.209999,39125600,16.859167
"2010-06-04",17.762501,18.35,17.762501,18.032499,42138400,16.69483
"2010-06-07",18,18.445,17.887501,17.9725,30615200,16.639278
"2010-06-08",18.0275,18.372499,17.772499,18.3375,30502800,16.977205
"2010-06-09",18.530001,18.870001,18.295,18.450001,35586800,17.081358
"2010-06-10",18.907499,19.372499,18.75,19.362499,36380000,17.926172
