"dates","XRX.Open","XRX.High","XRX.Low","XRX.Close","XRX.Volume","XRX.Adjusted"
"2012-12-20",18.577074,18.86693,18.392622,18.78788,2190512,12.567283
"2012-12-21",18.471672,18.577074,18.181818,18.577074,7687076,12.426279
"2012-12-24",18.471672,18.577074,18.31357,18.392622,1193793,12.302896
"2012-12-26",18.36627,18.761528,18.129116,18.181818,2687657,12.161887
"2012-12-27",18.129116,18.155468,17.470356,17.891962,3741642,12.043054
"2012-12-28",17.681158,17.812912,17.575758,17.628458,3077859,11.865692
"2012-12-31",17.549406,18.023714,17.444004,17.971014,3234934,12.096261
"2013-01-02",18.418972,18.945982,18.36627,18.945982,4974334,12.752512
"2013-01-03",18.998682,19.183136,18.761528,18.945982,3392502,12.752512
"2013-01-04",18.998682,19.025034,18.603426,18.735178,3294743,12.61062
"2013-01-07",18.577074,19.130436,18.577074,19.051382,3852836,12.823454
"2013-01-08",18.945982,19.130436,18.735178,19.025034,3397208,12.805724
"2013-01-09",19.104084,19.341238,18.86693,19.025034,2724279,12.805724
"2013-01-10",19.130436,19.262186,18.893282,19.209486,3499104,12.929877
"2013-01-11",19.314888,19.314888,18.91963,19.130436,3381535,12.876668
"2013-01-14",19.130436,19.683794,19.104084,19.49934,4711834,13.12498
"2013-01-15",19.36759,19.578394,19.104084,19.552042,2884200,13.160448
"2013-01-16",19.44664,20.184452,19.36759,19.97365,4372257,13.444232
"2013-01-17",20.02635,20.105402,19.868248,19.97365,2810387,13.444232
"2013-01-18",20.02635,20.184452,19.815548,20.131752,3532462,13.550654
"2013-01-22",20.052702,20.158104,19.710146,19.841896,5106021,13.355551
"2013-01-23",19.815548,20.052702,19.710146,19.97365,4039967,13.444232
"2013-01-24",20.316206,21.15942,20.052702,20.421606,12827176,13.745753
"2013-01-25",20.606062,21.08037,20.55336,20.895916,6647170,14.065016
"2013-01-28",21.054018,21.897232,20.974966,21.68643,9887873,14.597108
"2013-01-29",21.528328,21.607378,21.001318,21.449274,4582842,14.437471
"2013-01-30",21.475626,21.660078,21.396574,21.501976,3584871,14.47295
"2013-01-31",21.475626,21.63373,21.001318,21.106718,18376491,14.2069
"2013-02-01",21.343874,21.396574,21.08037,21.13307,3779858,14.224644
"2013-02-04",21.054018,21.21212,20.922266,20.922266,3685400,14.082747
"2013-02-05",21.027668,21.238472,20.974966,21.13307,3638722,14.224644
"2013-02-06",21.027668,21.15942,20.948618,21.054018,3375501,14.171431
"2013-02-07",21.08037,21.15942,20.764162,21.054018,2533314,14.171431
"2013-02-08",21.13307,21.15942,20.895916,20.974966,2583940,14.118218
"2013-02-11",21.027668,21.106718,20.948618,21.054018,2239619,14.171431
"2013-02-12",21.106718,21.15942,20.948618,20.974966,2866781,14.118218
"2013-02-13",21.054018,21.15942,20.922266,21.08037,4346679,14.189164
"2013-02-14",20.974966,21.238472,20.948618,21.15942,2420906,14.242373
"2013-02-15",21.13307,21.15942,20.948618,21.001318,2307322,14.135954
"2013-02-19",21.08037,21.21212,21.027668,21.08037,2692515,14.189164
"2013-02-20",21.13307,21.317522,20.685112,20.711462,3226433,13.940851
"2013-02-21",20.790514,20.869564,20.421606,20.658762,4396128,13.905386
"2013-02-22",20.790514,21.422926,20.764162,21.396574,5795838,14.402006
"2013-02-25",21.475626,21.501976,20.764162,20.790514,4321253,13.994063
"2013-02-26",20.843216,21.291174,20.658762,21.13307,4149757,14.224644
"2013-02-27",21.13307,21.607378,21.08037,21.554676,3297779,14.508421
"2013-02-28",21.607378,21.68643,21.370224,21.370224,3302713,14.384268
"2013-03-01",21.264822,21.607378,21.15942,21.475626,2695968,14.455213
"2013-03-04",21.396574,21.554676,21.106718,21.554676,3037670,14.508421
"2013-03-05",21.63373,21.844532,21.554676,21.660078,3065981,14.579369
"2013-03-06",21.79183,22.424242,21.68643,22.424242,5208220,15.093725
"2013-03-07",22.503294,22.608696,22.26614,22.582344,3374552,15.200147
"2013-03-08",22.8722,23.056652,22.608696,22.951252,5151143,15.448453
"2013-03-11",22.8722,22.8722,22.608696,22.819498,2785188,15.359775
"2013-03-12",22.740448,22.79315,22.476942,22.635046,3417398,15.235616
"2013-03-13",22.661398,22.740448,22.555996,22.635046,1834845,15.235616
"2013-03-14",22.661398,23.109354,22.476942,22.898552,3971695,15.412986
"2013-03-15",22.819498,23.083004,22.661398,22.951252,4810618,15.448453
"2013-03-18",22.714096,23.003954,22.687746,22.819498,2754828,15.359775
"2013-03-19",22.9249,22.977602,22.555996,22.714096,3188066,15.288833
"2013-03-20",22.740448,23.083004,22.714096,23.083004,2457414,15.537135
"2013-03-21",22.84585,23.003954,22.476942,22.529644,2829969,15.164673
"2013-03-22",22.661398,22.687746,22.397892,22.661398,2297151,15.253354
"2013-03-25",22.79315,22.898552,22.424242,22.424242,2553162,15.093725
"2013-03-26",22.503294,22.687746,22.34519,22.608696,2733576,15.322308
"2013-03-27",22.450594,22.635046,22.424242,22.503294,1740577,15.250875
"2013-03-28",22.529644,22.714096,22.397892,22.661398,2327663,15.358025
"2013-04-01",22.714096,22.8722,22.582344,22.661398,1995942,15.358025
"2013-04-02",22.766798,23.320158,22.608696,23.320158,3823956,15.804478
"2013-04-03",23.34651,23.372858,22.424242,22.555996,4592292,15.286599
"2013-04-04",22.608696,23.003954,22.529644,22.819498,2898659,15.465176
"2013-04-05",22.529644,22.8722,22.371542,22.740448,3016570,15.411602
"2013-04-08",22.714096,22.819498,22.503294,22.766798,2727618,15.429459
"2013-04-09",22.8722,23.241108,22.687746,23.135706,2279239,15.679472
"2013-04-10",23.162054,23.662714,23.162054,23.610012,3070952,16.000923
"2013-04-11",23.715414,24.716734,23.662714,24.426876,7928059,16.554523
"2013-04-12",24.321476,24.374178,23.689066,23.873518,3493943,16.179501
"2013-04-15",23.847166,23.899868,23.42556,23.478262,3201842,15.911633
"2013-04-16",23.715414,24.189722,23.583664,23.899868,3562936,16.197359
"2013-04-17",23.741764,23.741764,23.267456,23.50461,3467150,15.929487
"2013-04-18",23.530962,23.583664,22.582344,22.740448,4153628,15.411602
"2013-04-19",22.79315,22.819498,22.160738,22.29249,5117520,15.108012
"2013-04-22",22.582344,23.056652,22.160738,22.661398,5849575,15.358025
"2013-04-23",22.661398,22.79315,21.370224,22.239788,7842633,15.072297
"2013-04-24",22.26614,22.424242,21.844532,22.055336,6509867,14.947289
"2013-04-25",22.318842,22.635046,22.002634,22.424242,5766047,15.197304
"2013-04-26",22.397892,22.424242,22.055336,22.081686,3015659,14.965146
"2013-04-29",22.134386,22.34519,22.002634,22.26614,2102088,15.090155
"2013-04-30",22.29249,22.608696,22.160738,22.608696,3627451,15.322308
"2013-05-01",22.503294,22.529644,21.765482,21.949934,4639729,14.875856
"2013-05-02",21.976286,22.239788,21.870884,22.160738,1556140,15.018726
"2013-05-03",22.26614,22.555996,22.108038,22.503294,2003229,15.250875
"2013-05-06",22.555996,23.083004,22.397892,23.083004,4832515,15.643761
"2013-05-07",23.135706,23.293808,22.79315,23.109354,2727808,15.661613
"2013-05-08",23.056652,23.372858,23.003954,23.188406,2534946,15.71519
"2013-05-09",23.214756,23.847166,23.214756,23.715414,4586144,16.072348
"2013-05-10",23.768116,23.952568,23.636364,23.715414,3230114,16.072348
"2013-05-13",23.689066,23.715414,23.34651,23.42556,2254268,15.875912
"2013-05-14",23.45191,23.610012,23.320158,23.50461,1855300,15.929487
"2013-05-15",23.530962,23.741764,23.478262,23.715414,2925262,16.072348
"2013-05-16",23.689066,23.741764,22.977602,23.083004,3586085,15.643761
"2013-05-17",23.162054,23.320158,22.740448,23.241108,5608175,15.750906
"2013-05-20",23.241108,23.715414,23.214756,23.610012,3721415,16.000923
"2013-05-21",23.610012,23.873518,23.530962,23.768116,2985109,16.108068
"2013-05-22",23.768116,24.00527,23.188406,23.214756,3406240,15.733047
"2013-05-23",23.003954,23.662714,23.003954,23.50461,2193510,15.929487
"2013-05-24",23.372858,23.610012,23.188406,23.50461,1416218,15.929487
"2013-05-28",23.847166,24.031622,23.689066,23.741764,2426219,16.090206
"2013-05-29",23.530962,23.794466,23.45191,23.662714,2917710,16.03664
"2013-05-30",23.662714,23.820818,23.50461,23.689066,2437111,16.054495
"2013-05-31",23.557312,23.847166,23.162054,23.162054,3816669,15.697331
"2013-06-03",23.188406,23.478262,22.977602,23.45191,2063949,15.893771
"2013-06-04",23.530962,23.899868,23.478262,23.689066,3274174,16.054495
"2013-06-05",23.610012,23.662714,22.951252,23.056652,3506390,15.6259
"2013-06-06",23.056652,23.293808,22.819498,23.188406,2808414,15.71519
"2013-06-07",23.293808,24.189722,23.135706,24.163374,3738948,16.37594
"2013-06-10",24.08432,24.347826,23.97892,24.268776,2913080,16.447372
"2013-06-11",23.92622,24.268776,23.873518,23.97892,2355405,16.250935
"2013-06-12",24.216074,24.216074,23.241108,23.320158,3915339,15.804478
"2013-06-13",23.267456,24.05797,23.109354,23.97892,2471038,16.250935
"2013-06-14",23.952568,24.110672,23.715414,23.97892,1781259,16.250935
"2013-06-17",24.242424,24.347826,23.97892,24.137022,1930668,16.35808
"2013-06-18",24.242424,25.322792,24.216074,25.006588,5638156,16.947405
"2013-06-19",25.05929,25.349144,24.848486,24.901186,3633523,16.875969
"2013-06-20",24.611332,24.822134,24.216074,24.321476,4219319,16.483093
"2013-06-21",24.453228,24.769432,24.110672,24.453228,4125317,16.572384
"2013-06-24",24.163374,24.321476,23.42556,23.583664,4336736,15.983066
"2013-06-25",23.847166,23.952568,23.583664,23.636364,4263834,16.018782
"2013-06-26",23.768116,23.794466,23.320158,23.583664,3492880,16.087084
"2013-06-27",23.768116,24.321476,23.741764,24.189722,2356278,16.500486
"2013-06-28",24.031622,24.242424,23.768116,23.899868,3085639,16.302774
"2013-07-01",23.97892,24.400526,23.899868,24.347826,2170247,16.608339
"2013-07-02",24.321476,24.58498,24.00527,24.321476,2358706,16.590366
"2013-07-03",24.137022,24.795784,24.110672,24.453228,1817919,16.680237
"2013-07-05",24.110672,25.032938,24.08432,24.874834,2426106,16.967827
"2013-07-08",24.980236,25.111988,24.664032,24.769432,2372255,16.895927
"2013-07-09",24.848486,25.032938,24.58498,24.769432,2128767,16.895927
"2013-07-10",24.848486,25.296444,24.822134,25.296444,2406599,17.255415
"2013-07-11",25.559946,25.7971,25.401846,25.586298,3284231,17.453136
"2013-07-12",25.612648,25.955204,25.454544,25.876154,2467395,17.650854
"2013-07-15",25.928854,26.034256,25.7971,25.928854,2077763,17.686802
"2013-07-16",26.034256,26.086958,25.559946,25.639,3523430,17.489084
"2013-07-17",25.744402,25.770752,25.322792,25.533598,3730447,17.417191
"2013-07-18",25.612648,25.928854,25.559946,25.876154,4163001,17.650854
"2013-07-19",25.928854,25.955204,25.480896,25.559946,2793120,17.43516
"2013-07-22",25.639,25.876154,25.533598,25.849802,2179658,17.632879
"2013-07-23",25.876154,25.955204,25.612648,25.7971,3600544,17.596928
"2013-07-24",25.955204,26.007904,25.612648,25.902502,4415900,17.668825
"2013-07-25",26.192358,26.35046,25.71805,25.823452,9894324,17.614904
"2013-07-26",25.6917,25.849802,25.349144,25.533598,4307363,17.417191
"2013-07-29",25.533598,25.6917,25.375494,25.428196,2959455,17.345291
"2013-07-30",25.559946,25.665348,25.401846,25.401846,5234747,17.327312
"2013-07-31",25.454544,25.876154,25.375494,25.559946,5894698,17.43516
"2013-08-01",25.770752,26.139656,25.665348,26.113308,4618515,17.812626
"2013-08-02",26.113308,26.35046,25.955204,26.35046,4118903,17.97439
"2013-08-05",26.29776,26.666668,26.245058,26.534914,4374648,18.100212
"2013-08-06",26.534914,26.613966,26.086958,26.27141,3837087,17.920473
"2013-08-07",26.192358,26.27141,25.876154,26.007904,2234913,17.740728
"2013-08-08",26.166008,26.403162,25.981556,26.29776,3477966,17.938446
"2013-08-09",26.27141,26.455864,26.139656,26.429514,3383888,18.028318
"2013-08-12",26.27141,26.77207,26.27141,26.745718,4164937,18.244007
"2013-08-13",27.40448,27.720684,27.220026,27.641634,9399190,18.855139
"2013-08-14",27.562582,27.799736,27.50988,27.694336,4293891,18.891088
"2013-08-15",27.40448,27.536232,26.903822,27.088274,3866346,18.47768
"2013-08-16",26.903822,27.325428,26.903822,27.140976,3784829,18.513628
"2013-08-19",26.93017,27.140976,26.561266,26.719368,3948849,18.226036
"2013-08-20",26.693016,26.745718,26.324112,26.534914,6173061,18.100212
"2013-08-21",26.534914,26.613966,26.27141,26.29776,3094064,17.938446
"2013-08-22",26.561266,26.666668,26.27141,26.429514,2433506,18.028318
"2013-08-23",26.561266,26.561266,26.35046,26.455864,2895509,18.046299
"2013-08-26",26.429514,26.613966,26.35046,26.35046,2077952,17.97439
"2013-08-27",26.192358,26.192358,25.375494,25.480896,5217594,17.381235
"2013-08-28",25.428196,26.192358,25.428196,26.139656,6779350,17.830597
"2013-08-29",26.086958,26.666668,25.981556,26.455864,5240971,18.046299
"2013-08-30",26.482212,26.587614,26.21871,26.29776,3445139,17.938446
"2013-09-03",26.666668,26.956522,26.587614,26.666668,4804546,18.190088
"2013-09-04",26.719368,26.77207,26.29776,26.376812,6415448,17.992369
"2013-09-05",26.376812,26.561266,26.35046,26.508564,4289337,18.082241
"2013-09-06",26.613966,26.666668,26.21871,26.429514,5768172,18.028318
"2013-09-09",26.85112,26.85112,26.376812,26.561266,4874791,18.118193
"2013-09-10",26.745718,27.009224,26.640316,26.93017,9752239,18.369827
"2013-09-11",26.93017,27.193676,26.824768,27.114626,5442523,18.495655
"2013-09-12",27.193676,27.220026,26.613966,26.719368,3322181,18.226036
"2013-09-13",26.85112,27.536232,26.693016,27.536232,4903747,18.783239
"2013-09-16",27.773386,27.852436,27.272726,27.40448,4646864,18.693369
"2013-09-17",27.483532,27.826088,27.378128,27.40448,5011639,18.693369
"2013-09-18",27.50988,27.536232,26.903822,27.299078,5598080,18.621468
"2013-09-19",27.43083,27.536232,26.824768,26.982872,4367058,18.405777
"2013-09-20",27.140976,27.140976,26.534914,26.719368,7752084,18.226036
"2013-09-23",26.87747,26.87747,26.403162,26.561266,4369677,18.118193
"2013-09-24",26.745718,27.43083,26.666668,27.167324,5346168,18.531599
"2013-09-25",27.272726,27.615282,27.114626,27.457182,4762383,18.729324
"2013-09-26",27.325428,27.536232,27.140976,27.35178,3513753,18.761858
"2013-09-27",27.325428,27.536232,27.140976,27.325428,2877179,18.743782
"2013-09-30",27.193676,27.325428,27.009224,27.114626,2945793,18.59918
"2013-10-01",27.088274,27.667984,27.088274,27.641634,4083003,18.960678
"2013-10-02",27.536232,27.720684,27.378128,27.694336,3258501,18.996826
"2013-10-03",27.588934,27.773386,27.114626,27.40448,2552555,18.798004
"2013-10-04",27.40448,27.878788,27.325428,27.747036,2249486,19.032982
"2013-10-07",27.457182,27.667984,27.193676,27.40448,2383867,18.798004
"2013-10-08",26.93017,27.246378,26.613966,26.719368,7096840,18.328053
"2013-10-09",26.85112,27.035572,26.35046,26.903822,4436165,18.45458
"2013-10-10",27.272726,28.06324,27.272726,28.06324,4351727,19.249876
"2013-10-11",27.878788,28.326746,27.878788,28.036892,3453905,19.2318
"2013-10-14",27.852436,28.142292,27.694336,28.089592,2635817,19.26795
"2013-10-15",28.036892,28.194992,27.773386,27.826088,3056948,19.087208
"2013-10-16",28.06324,28.221344,27.98419,28.089592,3190950,19.26795
"2013-10-17",28.089592,28.5112,27.98419,28.458498,2940024,19.521002
"2013-10-18",28.669302,28.774704,28.5112,28.748352,2020003,19.719826
"2013-10-21",28.880104,29.380764,28.801054,29.011858,4453926,19.900579
"2013-10-22",29.196312,29.275362,28.774704,28.880104,4265201,19.8102
"2013-10-23",28.801054,28.827404,28.142292,28.274046,3246433,19.394476
"2013-10-24",27.588934,27.667984,25.16469,25.322792,12692909,17.370071
"2013-10-25",25.665348,25.665348,25.270092,25.586298,7070768,17.550825
"2013-10-28",25.6917,25.902502,25.533598,25.744402,4240267,17.659281
"2013-10-29",25.928854,26.324112,25.6917,25.849802,6621668,17.731577
"2013-10-30",25.849802,26.007904,25.6917,25.876154,4789859,17.749657
"2013-10-31",25.823452,26.482212,25.6917,26.192358,5233267,17.966555
"2013-11-01",26.376812,26.613966,25.902502,26.403162,5703771,18.111153
"2013-11-04",26.561266,26.87747,26.455864,26.85112,4421023,18.418423
"2013-11-05",27.114626,27.193676,26.77207,27.088274,4258787,18.581108
"2013-11-06",27.299078,27.457182,26.824768,27.167324,3015203,18.635326
"2013-11-07",27.246378,27.325428,26.482212,26.587614,5605025,18.237679
"2013-11-08",26.508564,27.193676,26.482212,27.140976,4494229,18.617254
"2013-11-11",27.167324,27.299078,27.009224,27.088274,4078335,18.581108
"2013-11-12",27.167324,28.221344,26.87747,28.168644,5494401,19.322178
"2013-11-13",28.194992,29.090908,28.036892,29.090908,5981793,19.954802
"2013-11-14",29.14361,29.249012,28.669302,29.06456,4148466,19.936729
"2013-11-15",28.985506,29.196312,28.880104,29.090908,3113608,19.954802
"2013-11-18",29.06456,29.459816,29.06456,29.22266,3893101,20.045181
"2013-11-19",29.275362,29.670618,29.249012,29.565216,4390967,20.280149
"2013-11-20",29.486166,29.486166,28.537548,28.932806,5660546,19.84635
"2013-11-21",29.196312,29.407116,28.985506,29.16996,5131447,20.009026
"2013-11-22",29.22266,29.591568,28.932806,29.565216,4210287,20.280149
"2013-11-25",29.591568,29.69697,29.328062,29.591568,3074443,20.298227
"2013-11-26",29.617918,30.065876,29.512516,29.670618,4390587,20.352453
"2013-11-27",29.77602,29.960474,29.538868,29.749672,2549102,20.406679
"2013-11-29",29.907772,30.250328,29.855072,29.986826,1510448,20.569357
"2013-12-02",29.960474,30.83004,29.802372,30.408432,4532900,20.858555
"2013-12-03",30.22398,30.461132,29.565216,29.802372,5463472,20.442827
"2013-12-04",29.670618,29.69697,29.14361,29.196312,5265600,20.027107
"2013-12-05",29.301714,29.591568,28.959158,29.090908,3843614,19.954802
"2013-12-06",29.380764,29.855072,29.22266,29.72332,3093988,20.388601
"2013-12-09",29.828722,30.250328,29.802372,30.144928,2546179,20.677803
"2013-12-10",29.64427,30.329382,29.486166,30.22398,3264687,20.732033
"2013-12-11",30.30303,30.30303,29.328062,29.407116,4061751,20.171707
"2013-12-12",29.433464,29.670618,29.14361,29.512516,2514301,20.244003
"2013-12-13",29.512516,29.986826,29.275362,29.855072,2678245,20.478977
"2013-12-16",29.960474,30.408432,29.881424,30.329382,2563788,20.804329
"2013-12-17",30.27668,30.540184,30.118576,30.27668,2853992,20.768181
"2013-12-18",30.27668,30.988142,29.934124,30.961792,5332241,21.238127
"2013-12-19",30.988142,31.225296,30.77734,31.040842,2914636,21.292351
"2013-12-20",31.040842,31.4888,30.85639,31.304348,4429258,21.473104
"2013-12-23",31.4888,31.831356,31.304348,31.699606,2668720,21.74423
"2013-12-24",31.805008,32.147564,31.752306,32.094864,1365289,22.015356
"2013-12-26",32.121212,32.358364,32.068512,32.226616,1741146,22.105728
"2013-12-27",32.226616,32.279316,32.04216,32.147564,1423011,22.156582
"2013-12-30",32.121212,32.121212,31.831356,32.015808,1459823,22.065769
"2013-12-31",32.147564,32.279316,31.910408,32.068512,2033475,22.102097
"2014-01-02",31.857708,31.910408,31.014494,31.383398,3977691,21.629908
"2014-01-03",31.4361,31.725954,31.225296,31.594204,2763747,21.775198
"2014-01-06",31.725954,31.98946,31.567852,31.857708,5657131,21.956812
"2014-01-07",31.910408,32.226616,31.857708,32.121212,5837583,22.138422
"2014-01-08",32.147564,32.173912,31.699606,31.831356,2972775,21.938646
"2014-01-09",31.884058,32.015808,31.40975,31.752306,2427965,21.884167
"2014-01-10",31.778656,31.805008,31.462452,31.594204,1817957,21.775198
"2014-01-13",31.594204,32.384716,31.515152,32.173912,9232172,22.174738
"2014-01-14",32.121212,32.358364,31.857708,32.305664,3159565,22.265545
"2014-01-15",32.279316,32.806324,32.279316,32.64822,2589556,22.501642
"2014-01-16",32.64822,33.333332,32.64822,32.779976,4647281,22.592453
"2014-01-17",32.727272,32.779976,32.04216,32.147564,3242220,22.156582
"2014-01-21",32.332016,32.516468,31.910408,31.98946,3039567,22.047613
"2014-01-22",32.147564,32.411068,31.567852,31.778656,5703809,21.90233
"2014-01-23",31.541502,31.620552,30.750988,30.988142,8865803,21.357491
"2014-01-24",30.408432,30.803688,29.196312,29.617918,13483445,20.413115
"2014-01-27",29.249012,29.301714,27.826088,27.957838,9527310,19.268963
"2014-01-28",28.405796,28.801054,28.274046,28.669302,8266345,19.759312
"2014-01-29",28.353096,28.64295,27.852436,27.957838,6929328,19.268963
"2014-01-30",28.115942,29.249012,28.089592,29.11726,9649205,20.068052
"2014-01-31",29.011858,29.301714,28.432148,28.59025,10918784,19.704826
"2014-02-03",28.669302,28.801054,27.299078,27.43083,7930070,18.905741
"2014-02-04",27.457182,27.562582,27.167324,27.35178,6064182,18.851255
"2014-02-05",27.299078,27.50988,27.035572,27.140976,4760524,18.705965
"2014-02-06",27.220026,27.457182,27.140976,27.272726,6615596,18.796772
"2014-02-07",27.378128,27.641634,27.299078,27.43083,9197107,18.905741
"2014-02-10",27.378128,27.536232,27.272726,27.40448,8624745,18.887573
"2014-02-11",27.35178,28.089592,27.325428,27.852436,8326989,19.196318
"2014-02-12",27.905138,28.168644,27.826088,28.089592,5284538,19.35976
"2014-02-13",28.036892,28.484848,27.957838,28.432148,4600413,19.595861
"2014-02-14",28.353096,28.537548,28.221344,28.247694,3934201,19.468735
"2014-02-18",28.326746,28.669302,28.221344,28.247694,4037349,19.468735
"2014-02-19",28.194992,28.59025,28.089592,28.142292,4212602,19.39609
"2014-02-20",28.221344,28.458498,27.826088,28.300394,4296623,19.505056
"2014-02-21",28.326746,28.484848,28.247694,28.300394,4009000,19.505056
"2014-02-24",28.326746,28.59025,28.247694,28.405796,3441686,19.577698
"2014-02-25",28.353096,28.616602,28.06324,28.115942,4103571,19.377926
"2014-02-26",28.194992,28.695652,27.98419,28.326746,4935777,19.523216
"2014-02-27",28.221344,29.22266,28.221344,28.985506,5410038,19.97724
"2014-02-28",28.959158,29.22266,28.669302,28.959158,4477948,19.95908
"2014-03-03",28.774704,28.932806,28.353096,28.64295,3605516,19.741146
"2014-03-04",28.932806,29.354414,28.932806,29.14361,3672042,20.086214
"2014-03-05",29.090908,29.275362,28.722004,28.774704,4657110,19.831953
"2014-03-06",28.932806,29.354414,28.774704,29.22266,2904845,20.140701
"2014-03-07",29.328062,29.459816,28.695652,28.801054,3555991,19.850115
"2014-03-10",28.722004,28.906456,28.432148,28.59025,2277531,19.704826
"2014-03-11",28.59025,28.748352,28.221344,28.274046,2644128,19.486893
"2014-03-12",28.089592,28.64295,28.06324,28.432148,3613447,19.595861
"2014-03-13",28.458498,28.5112,27.667984,27.93149,3857124,19.250801
"2014-03-14",27.878788,28.194992,27.826088,27.93149,3220589,19.250801
"2014-03-17",28.036892,28.326746,28.01054,28.247694,2692780,19.468735
"2014-03-18",28.300394,28.827404,28.300394,28.59025,2579879,19.704826
"2014-03-19",28.458498,28.616602,28.036892,28.247694,3300701,19.468735
"2014-03-20",28.247694,29.249012,28.194992,28.880104,4084748,19.904596
"2014-03-21",29.380764,29.64427,29.06456,29.512516,10539891,20.340467
"2014-03-24",29.617918,29.69697,28.326746,28.932806,6265811,19.940918
"2014-03-25",29.090908,29.249012,28.722004,29.11726,4991639,20.068052
"2014-03-26",29.22266,29.380764,28.722004,28.853756,3287191,19.886438
"2014-03-27",28.59025,28.906456,28.353096,28.748352,3605402,19.92845
"2014-03-28",28.774704,29.459816,28.616602,29.14361,4268350,20.202444
"2014-03-31",29.380764,30.039526,29.196312,29.77602,3792951,20.640831
"2014-04-01",29.907772,30.197628,29.538868,30.144928,5603697,20.896559
"2014-04-02",30.171278,30.566536,30.065876,30.30303,4183798,21.006157
"2014-04-03",30.30303,31.067194,30.30303,31.014494,5193078,21.499352
"2014-04-04",31.172596,31.515152,30.22398,30.250328,4368197,20.969625
"2014-04-07",30.30303,30.592884,29.77602,30.118576,3256148,20.878292
"2014-04-08",30.065876,30.566536,29.907772,30.27668,3373717,20.987892
"2014-04-09",30.408432,30.461132,30.092228,30.27668,2995811,20.987892
"2014-04-10",30.35573,30.408432,29.670618,29.802372,3307305,20.6591
"2014-04-11",29.617918,29.802372,29.011858,29.14361,2824884,20.202444
"2014-04-14",29.433464,29.934124,29.16996,29.907772,3323054,20.732162
"2014-04-15",29.881424,30.144928,29.275362,29.802372,3874885,20.6591
"2014-04-16",30.144928,30.408432,29.881424,30.30303,2817674,21.006157
"2014-04-17",30.065876,30.27668,29.565216,30.118576,4076665,20.878292
"2014-04-21",30.329382,30.408432,29.934124,30.22398,3475119,20.951363
"2014-04-22",29.459816,30.988142,29.196312,30.540184,7404918,21.170555
"2014-04-23",30.540184,32.332016,30.434784,31.515152,6812632,21.846405
"2014-04-24",31.778656,31.805008,30.909092,31.594204,4850655,21.901205
"2014-04-25",31.40975,31.4888,30.93544,30.93544,5667187,21.444546
"2014-04-28",31.146244,31.673254,30.566536,31.620552,5328142,21.91947
"2014-04-29",31.699606,32.015808,31.515152,31.910408,4652670,22.12039
"2014-04-30",31.805008,31.910408,31.383398,31.857708,3867788,22.08387
"2014-05-01",31.884058,32.147564,31.725954,31.831356,2679498,22.065599
"2014-05-02",31.699606,32.068512,31.567852,31.699606,3060554,21.97427
"2014-05-05",31.567852,31.699606,31.4361,31.567852,3197401,21.882936
"2014-05-06",31.4361,31.541502,30.83004,30.88274,4055147,21.408009
"2014-05-07",30.988142,31.383398,30.83004,31.172596,3800275,21.60894
"2014-05-08",31.067194,31.673254,30.85639,31.40975,2934408,21.773342
"2014-05-09",31.304348,31.383398,31.040842,31.198946,2125693,21.627209
"2014-05-12",31.304348,31.778656,31.277996,31.646904,2912321,21.937738
"2014-05-13",31.515152,31.98946,31.304348,31.857708,3187800,22.08387
"2014-05-14",32.015808,32.068512,31.40975,31.567852,1813555,21.882936
"2014-05-15",31.4888,31.673254,30.961792,31.251648,2592706,21.663744
"2014-05-16",31.225296,31.567852,30.988142,31.4361,2386486,21.791607
"2014-05-19",31.4361,32.094864,31.40975,32.068512,1909644,22.229996
"2014-05-20",32.068512,32.121212,31.4888,31.620552,2070666,21.91947
"2014-05-21",31.699606,31.725954,31.014494,31.225296,4789328,21.645475
"2014-05-22",31.119896,31.462452,31.093544,31.146244,2966210,21.590672
"2014-05-23",31.383398,31.805008,31.225296,31.778656,2069527,22.029074
"2014-05-27",31.963108,32.305664,31.673254,32.015808,5422941,22.193459
"2014-05-28",32.015808,32.411068,31.778656,32.147564,2747846,22.284792
"2014-05-29",32.358364,32.411068,31.910408,32.411068,1722816,22.467455
"2014-05-30",32.384716,32.59552,32.200264,32.54282,2694184,22.558786
"2014-06-02",32.59552,32.806324,32.332016,32.70092,1579175,22.668381
"2014-06-03",32.54282,32.911728,32.411068,32.832676,2428269,22.759714
"2014-06-04",32.674572,33.280632,32.64822,32.938076,2566748,22.832781
"2014-06-05",33.017128,33.043476,32.59552,32.70092,2182315,22.668381
"2014-06-06",32.832676,33.913044,32.832676,33.860344,5186702,23.472097
"2014-06-09",33.886692,34.281952,33.675888,34.044796,4034502,23.599962
"2014-06-10",33.886692,34.071144,33.781292,33.833992,2475289,23.453833
"2014-06-11",33.728588,33.807644,33.517788,33.59684,1839778,23.28944
"2014-06-12",33.64954,33.781292,33.20158,33.280632,2230322,23.07024
"2014-06-13",33.333332,33.544136,33.122532,33.227932,1958144,23.033712
"2014-06-16",33.333332,33.544136,33.069828,33.09618,1621907,22.942375
"2014-06-17",33.043476,33.807644,33.017128,33.623188,2385613,23.307703
"2014-06-18",33.623188,33.623188,33.20158,33.517788,3485290,23.234638
"2014-06-19",33.491436,33.517788,32.727272,32.779976,2499121,22.723186
"2014-06-20",32.938076,32.938076,32.516468,32.54282,4115526,22.558786
