"dates","CTXS.Open","CTXS.High","CTXS.Low","CTXS.Close","CTXS.Volume","CTXS.Adjusted"
"2012-12-28",51.536869,52.11021,51.202419,51.202419,1168396,49.645
"2012-12-31",51.305939,52.404842,50.931679,52.253544,1526425,50.664158
"2013-01-02",53.448002,54.491161,52.87466,54.284122,3092533,52.632969
"2013-01-03",54.347824,54.451347,52.285397,52.452621,3233057,50.857182
"2013-01-04",52.611881,53.416149,52.173912,52.994106,2165878,51.382198
"2013-01-07",53.392262,54.58672,52.380951,54.276157,3408744,52.625252
"2013-01-08",54.300049,54.793758,53.543556,54.515049,3395055,52.85688
"2013-01-09",55.430801,56.497849,55.430801,56.338589,4387012,54.624943
"2013-01-10",56.609333,56.91193,55.08839,56.123589,3224392,54.416489
"2013-01-11",56.163403,57.023411,56.020065,56.91193,4242092,55.180847
"2013-01-14",56.91193,57.748051,55.63784,56.306736,2775067,54.594059
"2013-01-15",55.717472,55.781174,53.965599,55.518394,3878413,53.8297
"2013-01-16",55.144131,55.470615,54.618568,54.841534,2644087,53.173431
"2013-01-17",55.279503,55.47858,54.546902,54.634495,2150934,52.972694
"2013-01-18",54.64246,54.921165,53.495781,53.870045,3218364,52.231499
"2013-01-22",53.949673,54.156712,53.479855,53.806339,2501930,52.16972
"2013-01-23",54.220417,55.319317,53.870045,54.825607,2725463,53.15799
"2013-01-24",55.008759,56.362476,54.666348,55.287464,3572500,53.605801
"2013-01-25",55.454689,57.103043,54.968945,56.975632,2790136,55.242615
"2013-01-28",57.238415,57.46138,56.489887,56.864151,2538851,55.134529
"2013-01-29",53.352444,55.701546,52.707436,54.730053,5759978,53.065338
"2013-01-30",54.730053,54.785793,53.129478,53.336517,6003101,51.714191
"2013-01-31",59.953815,60.121037,57.875458,58.257683,7586413,56.485676
"2013-02-01",58.353241,59.714924,57.349895,58.95047,4485843,57.157394
"2013-02-04",58.815098,59.372513,57.493233,57.875458,3864222,56.115067
"2013-02-05",58.488613,58.663799,57.7799,58.377129,2384513,56.601482
"2013-02-06",57.875458,58.45676,57.668419,57.85157,2250394,56.091915
"2013-02-07",57.700272,57.978977,56.625259,57.238415,2439643,55.497406
"2013-02-08",57.222488,58.448799,57.206562,58.058609,1954904,56.292648
"2013-02-11",57.915272,58.201942,57.365822,57.652493,1841380,55.898888
"2013-02-12",57.867496,58.846951,57.541012,58.600098,2139381,56.817673
"2013-02-13",58.448799,58.472687,56.896004,57.644527,2226031,55.891163
"2013-02-14",57.373787,57.692307,57.031376,57.341934,1938453,55.597771
"2013-02-15",57.294155,58.424908,57.190636,57.827679,2877540,56.068745
"2013-02-19",57.931198,58.568241,57.771938,58.496574,1886965,56.717297
"2013-02-20",58.536392,58.838985,57.357861,57.469341,1845398,55.72131
"2013-02-21",57.278229,57.326008,56.083771,56.856186,2171278,55.126804
"2013-02-22",57.326008,58.106384,56.927856,58.058609,1467151,56.292648
"2013-02-25",58.337315,59.00621,56.545628,56.704887,2006015,54.980114
"2013-02-26",56.927856,57.899345,55.74136,56.346554,3197267,54.632671
"2013-02-27",56.346554,57.063229,55.860806,56.569515,1914216,54.84885
"2013-02-28",56.681,57.286194,56.322662,56.458035,2626003,54.740761
"2013-03-01",56.473961,57.302116,55.653767,56.824333,3072691,55.095913
"2013-03-04",56.776558,58.042683,56.338589,58.042683,2076340,56.27721
"2013-03-05",58.34528,59.10973,58.217869,58.799171,1515625,57.010689
"2013-03-06",59.046024,59.292881,58.623985,59.189362,1222145,57.389011
"2013-03-07",59.189362,59.452141,58.751392,59.133621,907316,57.334961
"2013-03-08",59.507881,59.683071,58.942509,59.268993,1389543,57.466225
"2013-03-11",58.998249,59.714924,58.998249,59.44418,1108746,57.636078
"2013-03-12",59.882149,59.882149,58.432873,58.966396,1274386,57.172825
"2013-03-13",59.173435,59.683071,58.440834,59.364548,1802450,57.558868
"2013-03-14",59.388439,60.065296,58.89473,59.842331,1629149,58.022121
"2013-03-15",59.539738,60.121037,58.71954,58.759357,2704993,56.972088
"2013-03-18",58.002869,58.265648,57.341934,57.485268,2586320,55.736752
"2013-03-19",57.668419,57.732124,56.147476,56.776558,2549902,55.049603
"2013-03-20",57.469341,58.034718,57.063229,57.7799,1727730,56.022427
"2013-03-21",56.96767,57.692307,56.553593,57.341934,2210208,55.597771
"2013-03-22",57.437489,57.437489,56.378403,56.545628,2230175,54.825699
"2013-03-25",56.609333,56.832298,55.653767,55.828953,3196388,54.130817
"2013-03-26",56.235069,56.673038,55.605988,56.529701,3402590,54.810249
"2013-03-27",56.059883,57.206562,55.5821,56.856186,1790645,55.126804
"2013-03-28",56.529701,57.541012,55.97229,57.453415,2687914,55.705868
"2013-04-01",57.588787,57.85157,56.704887,56.880077,1464263,55.149971
"2013-04-02",57.142857,57.477306,56.394329,56.943783,2039670,55.211727
"2013-04-03",57.007484,57.095078,55.97229,56.099697,2178311,54.393326
"2013-04-04",55.97229,56.123589,55.175983,55.52636,1766534,53.837421
"2013-04-05",53.248924,55.056538,50.963528,54.865425,4409365,53.196594
"2013-04-08",54.960979,55.096352,53.217072,54.180603,3128449,52.532597
"2013-04-09",54.331902,54.443382,53.089664,53.527634,3364916,51.899498
"2013-04-10",53.814301,55.144131,53.535595,54.745979,2895624,53.08078
"2013-04-11",54.507088,55.311356,54.029305,55.048576,3253275,53.374172
"2013-04-12",55.390987,56.091736,54.913204,56.051918,3292456,54.346992
"2013-04-15",55.908585,56.250996,54.785793,54.913204,2521898,53.24292
"2013-04-16",55.279503,56.665073,55.024685,56.617294,3095673,54.895184
"2013-04-17",56.051918,56.73674,54.658386,55.000797,2853806,53.327858
"2013-04-18",55.064503,55.215797,53.527634,53.615227,2280784,51.984421
"2013-04-19",53.463928,54.013378,52.707436,53.487816,3120035,51.860882
"2013-04-22",53.670967,53.830227,52.938366,53.471889,1584945,51.845444
"2013-04-23",53.885967,54.419495,53.400223,54.005417,2002248,52.362743
"2013-04-24",53.663006,54.339863,53.575409,53.878006,4292701,52.239208
"2013-04-25",51.162605,51.600574,49.538143,50.119446,11387343,48.594971
"2013-04-26",50.079632,50.310558,49.068321,49.211658,3857441,47.714798
"2013-04-29",49.283325,49.745182,48.996655,49.490364,2632157,47.985023
"2013-04-30",49.1161,50.047779,48.972767,49.498329,4284162,47.992744
"2013-05-01",49.347031,50.039814,49.283325,49.538143,2666063,48.031349
"2013-05-02",49.490364,50.007961,49.052399,49.960186,2872894,48.440559
"2013-05-03",50.589268,50.836121,50.175186,50.557415,2589962,49.019619
"2013-05-06",50.844082,51.146679,50.581303,51.0989,3011157,49.544632
"2013-05-07",51.051125,51.536869,50.812229,51.059086,1476695,49.506023
"2013-05-08",50.748528,51.449276,50.748528,51.417423,1705125,49.85347
"2013-05-09",51.799648,52.540215,51.059086,52.197803,3464627,50.610111
"2013-05-10",52.253544,53.017998,52.157986,53.002071,2843885,51.389915
"2013-05-13",52.802994,52.914478,52.205765,52.396877,2001494,50.803131
"2013-05-14",52.436695,52.986145,52.253544,52.396877,2861843,50.803131
"2013-05-15",52.349098,52.42873,51.608536,51.895206,3799674,50.316723
"2013-05-16",52.150024,53.989491,52.150024,53.217072,4230288,51.598377
"2013-05-17",53.42411,53.933746,52.842808,53.225037,3335154,51.606098
"2013-05-20",53.248924,53.416149,52.333176,52.707436,1825431,51.104248
"2013-05-21",52.842808,53.256889,52.261505,52.850773,1630154,51.243225
"2013-05-22",52.779106,52.994106,51.130753,51.290012,2442657,49.729931
"2013-05-23",50.621117,51.266125,50.44593,50.684822,2326370,49.14315
"2013-05-24",50.191113,51.130753,49.856667,50.509636,2076089,48.973293
"2013-05-28",50.907787,52.006687,50.875935,51.385571,2159348,49.822578
"2013-05-29",50.963528,51.632427,50.963528,51.15464,1994713,49.598682
"2013-05-30",51.313904,52.26947,50.979454,52.014652,1684656,50.432533
"2013-05-31",51.560757,52.102245,51.242237,51.266125,1628145,49.706776
"2013-06-03",51.266125,51.560757,49.769073,50.437969,2766904,48.903805
"2013-06-04",50.270744,50.430004,49.378883,49.697403,3062143,48.185764
"2013-06-05",50.72464,51.226311,49.960186,50.039814,3509333,48.517761
"2013-06-06",49.920368,50.095558,48.654243,50.015926,4745417,48.494606
"2013-06-07",49.737221,50.78038,49.737221,50.652969,2240473,49.112267
"2013-06-10",50.533524,50.748528,49.920368,50.461857,1805464,48.926975
"2013-06-11",50.135372,50.764454,49.617775,50,2049842,48.479156
"2013-06-12",50.501671,50.597229,49.21962,49.331104,1537476,47.830605
"2013-06-13",49.243511,49.498329,48.82943,49.339066,2313812,47.838329
"2013-06-14",49.339066,49.530182,48.654243,48.757763,1838994,47.274708
"2013-06-17",49.179806,49.546104,48.773689,48.853321,2724207,47.367363
"2013-06-18",48.996655,49.681477,48.9011,49.530182,2919735,48.023636
"2013-06-19",49.633701,49.936295,48.765728,48.773689,2125190,47.290157
"2013-06-20",48.654243,49.641663,48.502945,48.789616,2729984,47.305599
"2013-06-21",48.813503,48.813503,47.443859,47.770348,4780831,46.317326
"2013-06-24",47.388119,47.531452,46.185699,46.615704,3049961,45.1978
"2013-06-25",46.735149,47.404045,46.520145,46.615704,2498665,45.1978
"2013-06-26",47.053673,48.264053,46.918301,47.491638,2309667,46.047092
"2013-06-27",47.642937,48.526836,47.62701,48.407391,1915974,46.934994
"2013-06-28",48.184425,48.463131,47.268673,48.06498,2247756,46.602993
"2013-07-01",48.319798,49.092213,48.216274,48.72591,3743791,47.243813
"2013-07-02",48.805542,49.323139,48.256092,48.654243,2891605,47.174332
"2013-07-03",48.248131,49.442585,48.17646,49.291286,1451579,47.792004
"2013-07-05",49.617775,50.469818,49.339066,50.453896,1926397,48.919254
"2013-07-08",50.732601,50.732601,50.175186,50.414078,1745688,48.880646
"2013-07-09",50.613155,51.194458,50.430004,51.090939,2254412,49.536919
"2013-07-10",51.019272,52.014652,50.860008,51.990765,2201669,50.409363
"2013-07-11",52.595955,53.408188,52.333176,53.201145,2317704,51.582935
"2013-07-12",53.31263,53.933746,53.201145,53.678928,2077596,52.046185
"2013-07-15",53.527634,53.567448,52.396877,53.002071,2715919,51.389915
"2013-07-16",52.938366,53.04985,52.37299,52.938366,2249515,51.328156
"2013-07-17",53.121517,53.320591,52.062431,52.086319,2208073,50.502014
"2013-07-18",51.512981,52.237617,51.313904,51.568722,2724333,50.000168
"2013-07-19",51.481129,51.958912,51.401497,51.815575,2392801,50.239513
"2013-07-22",52.285397,52.611881,51.815575,52.556141,1619982,50.95755
"2013-07-23",52.619843,53.041885,52.444656,52.611881,1965955,51.0116
"2013-07-24",53.36837,54.347824,53.352444,53.742634,4545117,52.107956
"2013-07-25",56.099697,56.266922,53.336517,54.132824,8375307,52.486279
"2013-07-26",54.077084,54.077084,52.994106,53.973564,4047192,52.331863
"2013-07-29",53.678928,55.016724,53.678928,54.929131,3118151,53.258362
"2013-07-30",55.239689,56.434147,54.976906,56.195255,3965314,54.485977
"2013-07-31",56.243031,57.533047,55.980251,57.349895,5086743,55.605499
"2013-08-01",57.556934,58.711578,57.556934,57.978977,3283917,56.215439
"2013-08-02",58.17009,58.727505,57.986942,58.225834,2846522,56.454788
"2013-08-05",58.082497,58.536392,57.899345,58.201942,1499300,56.431625
"2013-08-06",58.018791,58.281574,57.533047,57.891384,1844017,56.130512
"2013-08-07",57.604713,58.002869,57.150822,57.318043,1391552,55.574615
"2013-08-08",57.684345,58.265648,57.477306,57.978977,1455975,56.215439
"2013-08-09",57.85157,58.281574,57.604713,58.098423,1394691,56.331257
"2013-08-12",57.692307,58.608059,57.628605,58.40102,1350990,56.624645
"2013-08-13",58.623985,58.974358,57.867496,58.663799,1227419,56.879433
"2013-08-14",58.71954,58.767319,58.026756,58.568241,1289455,56.786781
"2013-08-15",57.771938,57.915272,57.381748,57.787865,2207822,56.030144
"2013-08-16",57.708233,57.915272,57.007484,57.01545,1588838,55.281223
"2013-08-19",57.111004,57.811752,56.824333,56.935818,2421936,55.204018
"2013-08-20",56.951744,57.501194,56.681,57.12693,1549908,55.389309
"2013-08-21",56.872112,57.485268,56.673038,57.095078,1918611,55.358433
"2013-08-22",57.214523,58.40102,57.174709,58.313427,1108118,56.539719
"2013-08-23",57.923237,58.480652,57.732124,57.899345,1778087,56.138226
"2013-08-26",58.496574,58.496574,57.278229,57.333969,1457481,55.590057
"2013-08-27",56.872112,56.983597,55.876732,56.012104,1428096,54.308388
"2013-08-28",56.123589,56.57748,55.90062,55.948399,898525,54.246628
"2013-08-29",55.97229,57.182671,55.621914,56.681,973747,54.956944
"2013-08-30",56.919891,57.349895,56.179329,56.354515,1289832,54.640388
"2013-09-03",56.983597,57.652493,56.147476,56.696926,1082123,54.972389
"2013-09-04",56.641186,56.951744,56.139511,56.776558,1071072,55.049603
"2013-09-05",56.649147,57.095078,56.426182,56.593407,906436,54.872013
"2013-09-06",56.617294,57.206562,55.749325,56.84026,1309046,55.111359
"2013-09-09",57.079151,57.445454,56.704887,57.302116,950515,55.559166
"2013-09-10",57.684345,57.827679,56.888039,57.222488,1578164,55.481968
"2013-09-11",57.134895,58.058609,57.134895,57.732124,1398459,55.976089
"2013-09-12",58.058609,59.173435,57.891384,58.703613,2100828,56.918041
"2013-09-13",58.815098,58.815098,57.986942,58.759357,1199540,56.972088
"2013-09-16",59.332695,59.468067,58.480652,58.639912,1251279,56.85627
"2013-09-17",58.775284,59.141582,58.432873,58.926582,1351366,57.134224
"2013-09-18",58.982323,59.818443,58.79121,59.683071,1092797,57.86771
"2013-09-19",60.121037,61.100494,59.953815,60.781971,2269984,58.933174
"2013-09-20",61.100494,61.442905,60.471413,60.582893,1869635,58.740162
"2013-09-23",60.367893,60.511227,59.197323,59.229176,1509220,57.427608
"2013-09-24",58.56028,58.631947,57.103043,57.564899,3526035,55.813961
"2013-09-25",57.771938,58.082497,57.079151,57.134895,1799436,55.397034
"2013-09-26",57.166744,57.835644,57.166744,57.381748,1900528,55.636383
"2013-09-27",57.118969,57.556934,56.306736,56.378403,2459987,54.663555
"2013-09-30",55.820992,56.426182,55.263577,56.227104,1829701,54.516853
"2013-10-01",56.338589,56.760632,56.195255,56.481922,991454,54.76392
"2013-10-02",56.195255,56.696926,55.964325,56.362476,1405994,54.648113
"2013-10-03",56.059883,56.386368,54.554867,54.841534,2412141,53.173431
"2013-10-04",54.769867,56.394329,54.730053,56.123589,1455723,54.416489
"2013-10-07",56.266922,57.12693,55.74136,56.099697,1735641,54.393326
"2013-10-08",55.956364,56.250996,53.670967,53.838192,3942835,52.200603
"2013-10-09",54.116898,54.14875,52.938366,53.081699,4455202,51.467129
"2013-10-10",46.472366,47.372192,46.185699,46.782928,19399850,45.35994
"2013-10-11",47.005894,47.642937,46.782928,47.045708,4356119,45.614731
"2013-10-14",46.639591,46.997929,46.496258,46.615704,4706362,45.1978
"2013-10-15",46.551998,46.583851,45.349579,45.500877,6073300,44.11689
"2013-10-16",45.652176,45.954769,45.397354,45.556618,5610161,44.170929
"2013-10-17",45.309765,45.63625,44.975315,45.58847,6615052,44.201817
"2013-10-18",45.246059,45.835323,45.110687,45.596432,4940192,44.209538
"2013-10-21",45.652176,45.946808,45.269947,45.309765,3496022,43.931587
"2013-10-22",45.612358,45.684025,44.816055,45.118649,6188080,43.746288
"2013-10-23",44.991241,45.397354,44.131229,44.64883,6416510,43.290764
"2013-10-24",46.289219,47.579231,45.381432,46.814777,8178398,45.39082
"2013-10-25",46.838669,47.045708,46.074215,46.169773,4247492,44.76543
"2013-10-28",46.281254,46.360886,45.779583,45.938843,3186593,44.541531
"2013-10-29",45.930882,46.249405,45.429207,45.556618,3712019,44.170929
"2013-10-30",45.516804,45.986622,45.166428,45.405319,2124060,44.024231
"2013-10-31",45.3018,45.827362,45.094761,45.214207,3014297,43.838932
"2013-11-01",45.492912,45.58847,45.031055,45.246059,2219375,43.86982
"2013-11-04",45.556618,46.098106,45.405319,45.914955,3630643,44.518372
"2013-11-05",45.883102,45.970695,45.476986,45.684025,2214603,44.294464
"2013-11-06",45.819397,47.746456,45.811436,47.563305,4491871,46.116573
"2013-11-07",47.96146,48.415352,47.427933,47.539417,4301492,46.09343
"2013-11-08",47.619049,48.049053,46.966076,47.611084,3248252,46.162914
"2013-11-11",47.412006,48.104794,47.244785,47.96146,1795292,46.502628
"2013-11-12",47.746456,48.678131,47.587196,48.534798,2716672,47.058525
"2013-11-13",48.303871,49.084248,44.298454,46.201626,20232947,44.796322
"2013-11-14",45.946808,46.010509,43.414555,43.764931,16693852,42.433739
"2013-11-15",43.86845,45.676064,43.820671,45.309765,7338518,43.931587
"2013-11-18",45.421246,45.899029,44.943462,45.524765,3234815,44.140049
"2013-11-19",45.564579,45.628284,44.800125,45.031055,2852047,43.66135
"2013-11-20",44.927536,45.883102,44.91161,45.707916,3305894,44.317627
"2013-11-21",45.899029,46.751076,45.628284,46.695335,2623115,45.275017
"2013-11-22",46.647556,47.109413,46.265327,46.982002,3432101,45.552963
"2013-11-25",46.902374,46.974041,46.376812,46.870522,2122428,45.44487
"2013-11-26",46.894409,47.07756,46.520145,46.798855,2797671,45.375381
"2013-11-27",46.735149,47.053673,46.384773,46.918301,1935188,45.491196
"2013-11-29",47.308491,47.547379,46.679409,47.23682,1348227,45.800026
"2013-12-02",46.989967,47.332378,46.273293,46.321072,2167385,44.912128
"2013-12-03",46.225513,46.647556,45.930882,46.313107,1761134,44.904408
"2013-12-04",45.827362,48.200352,45.827362,47.778309,3716163,46.325043
"2013-12-05",47.595158,47.778309,46.504219,46.830708,2418420,45.406265
"2013-12-06",47.300526,48.080906,47.037746,47.802197,2444289,46.348206
"2013-12-09",47.78627,48.128681,47.07756,47.244785,2374215,45.807743
"2013-12-10",47.157192,47.244785,46.615704,46.95015,1914593,45.522076
"2013-12-11",46.886448,47.07756,46.08218,46.129955,1683777,44.72683
"2013-12-12",46.002548,46.034401,45.309765,45.69199,3131840,44.302181
"2013-12-13",45.938843,46.321072,45.620323,46.177734,2680631,44.773155
"2013-12-16",46.448479,46.926262,46.106068,46.751076,2249640,45.329056
"2013-12-17",46.615704,46.615704,45.938843,46.129955,1697339,44.72683
"2013-12-18",46.185699,47.189041,46.050327,47.165154,2767909,45.730537
"2013-12-19",47.244785,47.658863,47.037746,47.07756,1860468,45.645611
"2013-12-20",47.300526,49.203693,47.173119,49.155918,4174279,47.660744
"2013-12-23",49.235546,49.323139,48.439243,48.757763,1997224,47.274708
"2013-12-24",48.702023,48.797581,48.375538,48.717949,931804,47.236103
"2013-12-26",48.630356,48.837395,48.27998,48.765728,1000119,47.282433
"2013-12-27",48.749802,49.402771,48.749802,49.108139,1113518,47.614426
"2013-12-30",49.06036,50.191113,48.877209,50.119446,2003001,48.594971
"2013-12-31",50.238892,50.517597,49.800922,50.366299,1391678,48.834316
"2014-01-02",50.199078,50.318523,49.347031,49.761108,1278907,48.247532
"2014-01-03",49.442585,50.326485,49.39481,49.753143,2121925,48.239811
"2014-01-06",49.705368,49.928333,48.558689,48.582577,2590339,47.104847
"2014-01-07",48.630356,48.741837,47.491638,47.857941,4671074,46.40226
"2014-01-08",47.873863,48.805542,47.499603,48.789616,3456213,47.305599
"2014-01-09",49.020546,49.211658,48.009235,48.057014,2408122,46.595276
"2014-01-10",48.447205,48.463131,47.451824,47.881828,2191748,46.425407
"2014-01-13",47.881828,48.240166,46.671444,46.814777,3283540,45.39082
"2014-01-14",46.958115,47.857941,46.79089,47.826088,4159712,46.371372
"2014-01-15",47.96146,50.310558,47.865902,50.151299,6738372,48.625858
"2014-01-16",49.45055,50.015926,48.622391,48.853321,5106962,47.367363
"2014-01-17",49.315178,49.538143,47.818123,48.128681,3608165,46.664768
"2014-01-21",48.487019,49.00462,47.993313,48.964802,3992314,47.475445
"2014-01-22",48.248131,49.147953,47.62701,48.733875,4807328,47.251545
"2014-01-23",48.295906,48.733875,46.743111,47.51553,4058243,46.070259
"2014-01-24",47.276634,47.467751,46.655518,46.902374,3238959,45.475754
"2014-01-27",47.093487,47.101448,46.185699,46.29718,4918090,44.888966
"2014-01-28",46.512184,47.117374,46.392738,46.767002,4780831,45.344501
"2014-01-29",46.591812,46.591812,45.668098,45.867176,6167862,44.472046
"2014-01-30",41.033604,42.705845,40.754898,42.435101,22769161,41.144367
"2014-01-31",43.605671,43.948082,42.976589,43.056217,8017027,41.746586
"2014-02-03",43.119923,43.366779,41.423794,41.981209,6786971,40.704269
"2014-02-04",42.005096,42.777512,41.893616,42.697884,6681861,41.399147
"2014-02-05",42.785477,43.151775,42.228062,42.976589,4640307,41.669376
"2014-02-06",43.119923,43.661411,42.801399,43.183628,3849906,41.870125
"2014-02-07",43.207516,44.155121,42.705845,44.019749,4845755,42.680813
"2014-02-10",43.844563,44.47364,43.81271,44.123268,2874149,42.781181
"2014-02-11",44.09938,44.91161,44.051601,44.632904,3600002,43.275314
"2014-02-12",44.672718,45.174393,44.513458,44.792164,4487350,43.429733
"2014-02-13",44.760311,46.281254,44.218826,45.899029,8418381,44.502926
"2014-02-14",45.054947,45.891064,44.991241,45.500877,6607392,44.11689
"2014-02-18",45.580505,45.811436,45.317726,45.771622,3091780,44.379395
"2014-02-19",45.564579,46.034401,45.476986,45.580505,2234822,44.194088
"2014-02-20",45.63625,48.542763,45.086796,48.248131,10524734,46.780579
"2014-02-21",48.582577,48.662209,47.18108,47.619049,4786231,46.170631
"2014-02-24",47.523491,48.192387,47.364231,47.467751,2367685,46.023937
"2014-02-25",47.778309,47.993313,47.157192,47.977386,2577404,46.518066
"2014-02-26",48.0172,48.646282,47.778309,48.407391,2934805,46.934994
"2014-02-27",48.415352,48.630356,48.001274,48.51091,1848161,47.035358
"2014-02-28",48.415352,48.415352,47.427933,47.818123,3070682,46.363647
"2014-03-03",47.220894,47.834049,47.117374,47.634975,2506326,46.186066
"2014-03-04",47.96146,48.582577,47.96146,48.399426,2547265,46.927269
"2014-03-05",48.415352,49.968147,48.096832,49.816849,5086241,48.301579
"2014-03-06",49.816849,49.968147,48.56665,48.678131,4262436,47.197495
"2014-03-07",48.702023,49.307217,48.17646,48.56665,2254287,47.089405
"2014-03-10",48.638317,48.733875,47.834049,48.375538,2271617,46.90411
"2014-03-11",48.343685,48.82943,47.897755,48.041088,1884956,46.579838
"2014-03-12",47.881828,48.319798,47.443859,48.295906,1639824,46.826897
"2014-03-13",48.479057,48.757763,47.404045,47.794235,2405736,46.340488
"2014-03-14",47.459785,48.001274,46.68737,47.619049,3419292,46.170631
"2014-03-17",47.842014,48.654243,47.842014,48.407391,2772430,46.934994
"2014-03-18",48.27998,49.00462,48.208313,48.813503,2052982,47.328751
"2014-03-19",48.72591,49.617775,48.399426,49.251472,3125812,47.753403
"2014-03-20",49.1161,49.777035,49.092213,49.66555,2439643,48.154884
"2014-03-21",50.103519,50.103519,48.678131,49.386845,3998718,47.884651
"2014-03-24",49.617775,49.66555,48.088867,48.686096,2333653,47.205223
"2014-03-25",48.940914,49.315178,48.27998,48.494984,2005261,47.019917
"2014-03-26",48.646282,49.124065,45.317726,46.313107,10051549,44.904408
"2014-03-27",46.169773,46.68737,45.524765,46.368851,4864341,44.958462
"2014-03-28",46.352921,46.79089,45.644211,45.763657,3451817,44.371674
"2014-03-31",45.811436,46.153847,45.269947,45.739765,4800547,44.348507
"2014-04-01",45.930882,46.615704,45.684025,46.567924,1979015,45.151478
"2014-04-02",46.57589,47.276634,46.559963,46.759037,1942471,45.336781
"2014-04-03",46.751076,46.982002,45.166428,45.437172,3594853,44.055119
"2014-04-04",45.660137,45.660137,44.378086,45.015129,4877402,43.645912
"2014-04-07",44.728458,44.943462,43.86845,43.892342,4203665,42.557274
"2014-04-08",43.844563,45.070869,43.844563,44.91161,3760242,43.545544
"2014-04-09",44.02771,45.723843,44.02771,45.429207,4163982,44.047398
"2014-04-10",45.46106,45.508839,43.932156,43.979935,4785477,42.642204
"2014-04-11",43.860489,43.924191,43.271221,43.446407,2733751,42.124901
"2014-04-14",43.81271,44.091415,43.311035,43.541965,3230294,42.21756
"2014-04-15",43.629559,44.019749,42.888996,43.876411,2908810,42.54184
"2014-04-16",44.242714,44.784203,43.884377,44.52142,2552162,43.167225
"2014-04-17",44.306419,44.816055,43.876411,44.593086,1718311,43.236713
"2014-04-21",44.624939,45.094761,44.481606,45.039021,1908439,43.669083
"2014-04-22",44.855869,46.360886,44.776237,45.835323,3017311,44.441158
"2014-04-23",45.580505,45.644211,44.52142,44.585125,5346443,43.228985
"2014-04-24",47.913681,49.569996,47.348305,47.778309,10604478,46.325043
"2014-04-25",48.088867,48.494984,47.013855,47.316452,11604345,45.877239
"2014-04-28",47.419971,47.738495,46.114033,46.806816,4929768,45.383099
"2014-04-29",47.053673,47.069595,46.153847,46.480331,5077576,45.066547
"2014-04-30",46.432552,47.268673,46.002548,47.228859,2929781,45.792309
"2014-05-01",47.905716,47.985348,47.085522,47.173119,3398069,45.738258
"2014-05-02",47.316452,47.316452,46.456444,46.982002,3742912,45.552963
"2014-05-05",46.84663,47.260712,46.671444,47.189041,3345200,45.7537
"2014-05-06",47.284599,48.06498,47.069595,47.069595,4405472,45.63789
"2014-05-07",47.109413,47.96146,46.743111,47.881828,5587054,46.425407
"2014-05-08",47.73053,48.821468,47.531452,47.857941,3260936,46.40226
"2014-05-09",47.778309,48.041088,47.197006,47.73053,3006762,46.278717
"2014-05-12",47.929607,48.773689,47.690716,48.606464,3324982,47.128017
"2014-05-13",48.582577,48.67017,47.969421,48.072941,3487733,46.61071
"2014-05-14",47.849976,48.415352,47.762383,47.929607,2783732,46.471745
"2014-05-15",48.216274,48.574615,47.197006,48.431278,6106955,46.958157
"2014-05-16",48.574615,48.574615,47.619049,48.152573,8569328,46.68792
"2014-05-19",48.049053,48.789616,47.921642,48.558689,2744049,47.081692
"2014-05-20",48.614429,48.813503,48.072941,48.558689,2235324,47.081692
"2014-05-21",48.558689,49.227585,48.558689,48.805542,1992201,47.32103
"2014-05-22",48.781654,49.108139,48.423317,48.909061,2092791,47.421406
"2014-05-23",48.924988,49.028507,48.526836,48.924988,1763897,47.436848
"2014-05-27",49.124065,49.171844,48.45517,48.67017,4935294,47.189777
"2014-05-28",48.717949,48.765728,48.049053,48.463131,6168490,46.98904
"2014-05-29",48.534798,49.291286,48.367573,49.100174,4996577,47.606705
"2014-05-30",49.243511,49.721294,49.012581,49.347031,7479294,47.84605
"2014-06-02",49.370918,49.370918,48.582577,48.893135,2527423,47.40596
"2014-06-03",48.781654,48.940914,48.216274,48.447205,3318075,46.973602
"2014-06-04",48.319798,48.431278,48.0172,48.216274,2578409,46.749691
"2014-06-05",48.264053,48.885174,48.0172,48.733875,3103333,47.251545
"2014-06-06",48.948875,49.490364,48.765728,49.418697,2154702,47.915539
"2014-06-09",49.307217,50.230927,49.307217,49.976112,3616830,48.45599
"2014-06-10",50.023888,51.369644,49.888515,51.082973,7132191,49.52919
"2014-06-11",50.875935,51.473164,50.637043,51.43335,2953390,49.868916
"2014-06-12",51.138718,51.313904,50.565376,50.676861,4353105,49.135437
"2014-06-13",50.676861,50.844082,50.278706,50.700748,3552030,49.158596
"2014-06-16",50.597229,51.226311,50.342411,51.122791,2787374,49.567802
"2014-06-17",51.035198,51.727982,50.852047,51.568722,3385386,50.000168
"2014-06-18",51.520943,51.950947,51.162605,51.887241,4179930,50.308998
"2014-06-19",52.054466,52.333176,51.425385,51.727982,3668443,50.154583
"2014-06-20",51.847427,51.998726,51.48909,51.704094,5993180,50.13142
"2014-06-23",51.600574,51.950947,51.282051,51.807613,2649110,50.231792
"2014-06-24",51.815575,51.895206,51.0989,51.226311,3023339,49.668171
"2014-06-25",51.313904,51.616501,51.0989,51.441311,2313560,49.876629
"2014-06-26",51.520943,51.664276,50.716675,51.250198,2363918,49.691334
"2014-06-27",51.003345,51.297977,50.461857,51.122791,3558435,49.567802
