"dates","DXC.Open","DXC.High","DXC.Low","DXC.Close","DXC.Volume","DXC.Adjusted"
"2011-06-29",18.546053,18.66032,18.42185,18.595734,2971336,11.688271
"2011-06-30",18.650385,19.092548,18.615606,18.859047,3229179,11.853775
"2011-07-01",18.878918,19.127325,18.749746,19.057772,1847574,11.978684
"2011-07-05",18.998154,19.042868,18.759684,18.923632,2491478,11.894371
"2011-07-06",18.878918,19.082611,18.819302,18.913694,1867702,11.888124
"2011-07-07",19.062738,19.082611,18.9286,19.013058,3092306,11.950583
"2011-07-08",18.809364,18.864014,18.541084,18.789492,2325218,11.810056
"2011-07-11",18.575863,18.620575,18.382105,18.441723,2706447,11.591469
"2011-07-12",18.406944,18.521212,18.272806,18.387074,3677234,11.55712
"2011-07-13",18.461596,18.536118,18.272806,18.28771,2947785,11.494667
"2011-07-14",18.411913,18.63051,18.223124,18.242996,3544186,11.466561
"2011-07-15",18.332422,18.332422,18.059175,18.20822,3663547,11.4447
"2011-07-18",18.143635,18.203253,17.9151,18.01943,4166351,11.326039
"2011-07-19",18.183378,18.401978,18.133698,18.362232,2743081,11.541505
"2011-07-20",18.44669,18.551022,18.332422,18.466562,1914803,11.607082
"2011-07-21",18.555988,18.918663,18.466562,18.819302,2437131,11.82879
"2011-07-22",18.789492,18.873949,18.71497,18.844141,1530151,11.844405
"2011-07-25",18.28771,18.471531,18.054209,18.322487,3841883,11.516524
"2011-07-26",18.302614,18.382105,18.178411,18.228092,2467927,11.457191
"2011-07-27",18.133698,18.163507,17.602106,17.641851,3754527,11.088715
"2011-07-28",17.676628,17.795864,17.542488,17.557394,3955608,11.035627
"2011-07-29",17.413319,17.696503,17.333828,17.527584,4361595,11.01689
"2011-08-01",17.661724,17.726311,16.93141,17.110262,5197321,10.754584
"2011-08-02",16.941345,17.080454,16.692938,16.891665,5421751,10.617189
"2011-08-03",16.787333,16.832047,16.39485,16.762491,6500425,10.535997
"2011-08-04",16.464403,16.494213,16.146442,16.345169,9787574,10.273687
"2011-08-05",16.524021,16.707844,15.952686,16.638288,12464432,10.457925
"2011-08-08",16.26071,16.658161,15.311796,15.321733,17213296,9.630411
"2011-08-09",15.530394,15.898036,14.879568,15.883132,10086478,9.983275
"2011-08-10",15.063389,15.078294,13.071167,14.030017,23032580,8.818508
"2011-08-11",14.039953,14.675875,13.935622,14.586448,11662723,9.16825
"2011-08-12",14.482117,14.760333,14.417532,14.526831,6260295,9.13078
"2011-08-15",14.651034,14.95409,14.551671,14.939186,4495448,9.389962
"2011-08-16",14.790142,14.993836,14.626193,14.864664,4172792,9.343123
"2011-08-17",14.924282,15.103135,14.680843,14.750397,2905717,9.2713
"2011-08-18",14.28836,14.362882,13.905814,14.04989,10436710,8.831
"2011-08-19",13.866069,13.950527,13.324542,13.374223,8474003,8.406313
"2011-08-22",13.632566,13.955495,13.632566,13.771674,5566071,8.656126
"2011-08-23",13.791547,14.417532,13.746833,14.417532,4033706,9.06208
"2011-08-24",14.417532,14.755365,14.298296,14.576512,4711425,9.162006
"2011-08-25",14.651034,14.745429,14.034985,14.07473,7633043,8.846611
"2011-08-26",14.010145,14.50199,13.776642,14.323137,7493756,9.002748
"2011-08-29",14.58148,15.123007,14.551671,15.098166,11777656,9.489889
"2011-08-30",15.013708,15.426063,14.884537,15.321733,4193524,9.630411
"2011-08-31",15.440968,15.540331,15.16772,15.232306,3811087,9.574202
"2011-09-01",15.227338,15.316764,14.859696,14.864664,5263946,9.343123
"2011-09-02",14.675875,14.705684,14.159189,14.203902,3383160,8.987883
"2011-09-06",13.866069,13.866069,13.284797,13.736897,6459364,8.692374
"2011-09-07",13.925686,14.511926,13.8611,14.511926,3614836,9.182792
"2011-09-08",14.397659,14.482117,14.04989,14.124412,4294769,8.937582
"2011-09-09",13.940591,14.015113,13.612694,13.726961,3884555,8.686089
"2011-09-12",13.563012,13.885941,13.458681,13.8611,3443142,8.770967
"2011-09-13",13.935622,14.144284,13.83626,14.000208,3144036,8.858989
"2011-09-14",14.104539,14.233711,13.876005,14.059826,4241027,8.896716
"2011-09-15",14.223774,14.34301,14.07473,14.328105,3864226,9.066477
"2011-09-16",14.462245,14.665939,14.387723,14.546703,3702998,9.204799
"2011-09-19",14.273456,14.36785,14.005176,14.213838,2783740,8.994169
"2011-09-20",14.213838,14.462245,13.970399,13.980336,3602961,8.846413
"2011-09-21",14.010145,14.139316,13.369255,13.394096,3007969,8.475457
"2011-09-22",12.937027,13.140721,12.753206,12.932059,7408211,8.183094
"2011-09-23",12.763142,13.076135,12.718429,12.937027,4344285,8.186235
"2011-09-26",13.100976,13.54314,12.971804,13.523267,4476528,8.557192
"2011-09-27",13.880973,14.253583,13.75677,13.846196,3824372,8.761534
"2011-09-28",13.930654,13.955495,13.413968,13.433841,3939505,8.500608
"2011-09-29",13.726961,14.030017,13.453713,13.726961,3726146,8.686089
"2011-09-30",13.503395,13.662375,13.314605,13.339446,3138601,8.440881
"2011-10-03",13.269892,13.443777,13.135753,13.215243,7835534,8.362284
"2011-10-04",12.986708,13.62263,12.946963,13.597789,5245830,8.604345
"2011-10-05",13.612694,14.020081,13.478554,13.955495,4428019,8.830699
"2011-10-06",13.960463,14.392691,13.930654,14.36785,2806686,9.091625
"2011-10-07",14.477149,14.551671,14.020081,14.203902,3252729,8.987883
"2011-10-10",14.511926,14.780206,14.477149,14.780206,2811517,9.352555
"2011-10-11",14.665939,14.978931,14.631162,14.814983,2083477,9.374558
"2011-10-12",14.993836,15.346573,14.993836,15.103135,2959460,9.556896
"2011-10-13",14.973963,15.023644,14.765301,14.934218,2595943,9.450006
"2011-10-14",15.172688,15.281987,15.078294,15.202497,2353196,9.61977
"2011-10-17",15.123007,15.123007,14.656002,14.700715,2553674,9.302254
"2011-10-18",14.700715,15.063389,14.397659,14.959059,2955837,9.465729
"2011-10-19",15.003772,15.013708,14.526831,14.586448,2687124,9.229948
"2011-10-20",14.576512,14.670907,14.149252,14.541735,2779111,9.201654
"2011-10-21",14.745429,15.113071,14.71562,14.919313,2635596,9.440578
"2011-10-24",15.018676,15.386318,14.909377,15.351541,3380543,9.71408
"2011-10-25",15.321733,15.341605,14.964027,14.998804,2737244,9.490878
"2011-10-26",15.202497,15.281987,14.79511,15.212434,2217733,9.626057
"2011-10-27",15.714215,16.454468,15.619821,16.300455,4595486,10.314531
"2011-10-28",16.081858,16.3402,15.94275,16.116634,3485412,10.198214
"2011-10-31",15.932813,16.042112,15.609884,15.629757,2976569,9.890127
"2011-11-01",15.123007,15.22237,14.765301,14.864664,3837455,9.405994
"2011-11-02",15.162752,15.296892,14.934218,15.073326,2485640,9.538033
"2011-11-03",15.252179,16.136507,15.172688,16.096762,4383334,10.185639
"2011-11-04",15.917909,16.20606,15.734088,16.096762,3193753,10.185639
"2011-11-07",16.047079,16.250774,15.848355,16.037144,2768241,10.147914
"2011-11-08",16.196125,16.39485,15.96759,16.379946,3409327,10.364831
"2011-11-09",14.55664,15.048485,13.811419,13.8611,10289371,8.770967
"2011-11-10",13.597789,13.826323,12.380596,12.539576,13288283,7.934741
"2011-11-11",12.927091,13.245052,12.812824,13.155625,8289426,8.324559
"2011-11-14",13.03639,13.03639,12.524672,12.648875,4751077,8.003899
"2011-11-15",12.594226,13.46365,12.45015,13.076135,13241182,8.27426
"2011-11-16",12.912186,13.354351,12.812824,12.827728,5125463,8.117074
"2011-11-17",12.76811,12.837664,12.415373,12.494863,4372666,7.906444
"2011-11-18",12.52964,12.594226,12.246456,12.524672,5100303,7.925305
"2011-11-21",12.320978,12.460086,12.18187,12.340851,6021373,7.808992
"2011-11-22",12.251424,12.335883,12.02289,12.166966,5662888,7.69896
"2011-11-23",12.057667,12.072571,11.411809,11.426714,7591378,7.230547
"2011-11-25",11.416777,11.501236,11.327351,11.391937,2641634,7.20854
"2011-11-28",11.80926,11.86391,11.491299,11.59563,6198300,7.337431
"2011-11-29",11.655248,11.694993,11.506204,11.575758,8992909,7.324858
"2011-11-30",11.794356,12.166966,11.67512,12.137157,6501432,7.680099
"2011-12-01",12.082508,12.340851,11.983145,12.281233,4495650,7.771265
"2011-12-02",12.360723,12.494863,12.201743,12.256392,3505942,7.755545
"2011-12-05",12.470022,12.76811,12.37066,12.733333,6175153,8.057342
"2011-12-06",12.773079,12.773079,12.455118,12.589258,3376920,7.966174
"2011-12-07",12.484927,12.76811,12.380596,12.68862,4012370,8.029051
"2011-12-08",12.509767,12.633971,12.415373,12.430277,6597041,7.865575
"2011-12-09",12.489895,13.041358,12.435245,12.892314,4044575,8.157941
"2011-12-12",12.753206,12.946963,12.45015,12.539576,4605952,7.934741
"2011-12-13",12.653843,12.827728,12.271297,12.385564,4094896,7.837283
"2011-12-14",12.375628,12.455118,12.221615,12.385564,5740583,7.837283
"2011-12-15",12.574353,12.733333,12.559449,12.648875,5394377,8.003899
"2011-12-16",12.787983,12.961868,12.748238,12.882378,6063239,8.151654
"2011-12-19",12.877409,13.011549,12.37066,12.420341,4303223,7.859289
"2011-12-20",12.658811,13.215243,12.629003,13.160593,3393023,8.327704
"2011-12-21",13.051294,13.105944,12.494863,12.753206,4319930,8.13131
"2011-12-22",12.802887,13.081103,12.783015,13.011549,3959030,8.296026
"2011-12-23",13.11588,13.205306,13.046326,13.155625,1874143,8.387888
"2011-12-27",12.206711,12.415373,11.88875,11.973209,5895571,7.633992
"2011-12-28",12.007986,12.117285,11.680089,11.804292,5201145,7.526292
"2011-12-29",11.858941,11.878814,11.640343,11.764547,3930045,7.500953
"2011-12-30",11.819196,11.86391,11.685057,11.774483,3230588,7.507285
"2012-01-03",12.067603,12.296137,11.933464,12.18187,3479776,7.767031
"2012-01-04",12.132189,12.176902,11.928495,12.166966,4230761,7.75753
"2012-01-05",12.137157,12.360723,12.003017,12.077539,6044319,7.700512
"2012-01-06",12.077539,12.152062,11.665184,11.690025,6004264,7.453438
"2012-01-09",11.769515,11.839069,11.560853,11.610535,4542951,7.402756
"2012-01-10",11.849005,12.176902,11.764547,12.127221,4548184,7.732188
"2012-01-11",12.117285,12.251424,12.02289,12.211679,2778909,7.786039
"2012-01-12",12.216647,12.385564,12.017922,12.360723,4026057,7.881066
"2012-01-13",12.246456,12.261361,11.96824,11.998049,2578633,7.649827
"2012-01-17",12.152062,12.400468,12.127221,12.266329,3339884,7.820881
"2012-01-18",12.301106,12.703525,12.201743,12.678684,3203616,8.083799
"2012-01-19",12.668748,13.06123,12.633971,12.961868,3185702,8.264351
"2012-01-20",12.98174,13.051294,12.857537,12.966836,2529117,8.267518
"2012-01-23",12.991677,13.19537,12.897282,13.06123,2437534,8.327704
"2012-01-24",12.98174,13.056262,12.792951,12.961868,2800648,8.264351
"2012-01-25",12.966836,13.120848,12.773079,13.076135,2288786,8.337204
"2012-01-26",13.120848,13.245052,12.857537,12.932059,2487049,8.245346
"2012-01-27",12.887346,13.056262,12.842632,13.006581,2088107,8.292859
"2012-01-30",12.872441,12.976772,12.728365,12.882378,2668002,8.213666
"2012-01-31",12.932059,12.9569,12.624034,12.832696,3530096,8.181993
"2012-02-01",12.971804,13.632566,12.802887,13.508363,4256123,8.612791
"2012-02-02",13.558044,13.682248,13.46365,13.54314,2357826,8.634964
"2012-02-03",13.741865,13.975368,13.712056,13.945559,2480407,8.891541
"2012-02-06",13.771674,13.771674,13.478554,13.637534,5546748,8.695148
"2012-02-07",13.498426,13.528235,13.110912,13.155625,8315794,8.387888
"2012-02-08",14.218806,16.643257,14.218806,15.59498,28023989,9.943194
"2012-02-09",15.629757,16.603512,15.575107,16.365042,11339061,10.434178
"2012-02-10",16.136507,16.265678,15.982495,16.131538,6030430,10.2853
"2012-02-13",16.270647,16.3402,15.838419,16.081858,4509135,10.253625
"2012-02-14",16.066954,16.275616,15.962622,16.196125,4490617,10.326478
"2012-02-15",16.350138,16.792301,16.02224,16.379946,7749385,10.443683
"2012-02-16",16.414722,16.633322,16.10173,16.524021,3012196,10.535542
"2012-02-17",16.643257,16.683002,16.404785,16.434595,3865232,10.478522
"2012-02-21",16.44453,16.588608,15.773833,15.883132,5229325,10.126917
"2012-02-22",15.893068,16.032175,15.788737,15.843387,3629731,10.101576
"2012-02-23",15.878164,16.05205,15.798674,16.037144,3017429,10.225115
"2012-02-24",16.042112,16.10173,15.863259,15.94275,2545824,10.164927
"2012-02-27",15.898036,16.20606,15.724152,16.07192,2618084,10.247287
"2012-02-28",16.091793,16.166315,15.907973,16.012302,2832048,10.209276
"2012-02-29",16.081858,16.171284,15.768865,15.778801,2891628,10.060395
"2012-03-01",15.893068,15.952686,15.734088,15.823514,2375136,10.088905
"2012-03-02",15.838419,15.997399,15.560203,15.560203,2569575,9.921021
"2012-03-05",16.012302,16.315359,15.72912,15.863259,4241429,10.114248
"2012-03-06",15.634725,15.694343,15.336637,15.406191,3918773,9.822825
"2012-03-07",15.490649,15.505554,15.336637,15.366446,2388018,9.797482
"2012-03-08",15.555235,15.639693,15.436,15.545299,2143057,9.911519
"2012-03-09",15.609884,15.758929,15.510522,15.634725,2555888,9.968534
"2012-03-12",15.634725,15.848355,15.431032,15.475745,3018838,9.867173
"2012-03-13",15.624789,15.694343,15.505554,15.624789,3641406,9.962202
"2012-03-14",15.64963,15.704279,15.386318,15.436,2499730,9.84183
"2012-03-15",15.436,15.962622,15.351541,15.947718,3232399,10.168098
"2012-03-16",15.972558,16.086826,15.619821,15.699311,4242637,10.009715
"2012-03-19",15.59498,15.878164,15.470777,15.654598,3642010,9.981209
"2012-03-20",15.505554,15.505554,15.103135,15.137911,3656703,9.651772
"2012-03-21",15.118039,15.411159,15.073326,15.331669,2757976,9.839898
"2012-03-22",15.157784,15.182625,15.013708,15.108103,2548038,9.696413
"2012-03-23",15.078294,15.286956,15.013708,15.24721,2802258,9.785694
"2012-03-26",15.426063,15.525426,15.311796,15.440968,3404295,9.910048
"2012-03-27",15.455872,15.619821,15.311796,15.455872,2712687,9.919611
"2012-03-28",15.465808,15.465808,15.058421,15.162752,1708689,9.731488
"2012-03-29",15.00874,15.083262,14.745429,15.043517,2161978,9.654963
"2012-03-30",15.172688,15.227338,14.819951,14.8746,2894848,9.546552
"2012-04-02",14.829887,15.018676,14.651034,14.968995,2296837,9.607133
"2012-04-03",14.934218,15.043517,14.641098,14.740461,2874519,9.460461
"2012-04-04",14.591416,14.66097,14.328105,14.407595,3019241,9.246826
"2012-04-05",14.372818,14.611289,14.20887,14.58148,3479172,9.358426
"2012-04-09",14.28836,14.28836,14.124412,14.218806,1978005,9.12566
"2012-04-10",14.144284,14.20887,13.955495,14.000208,2976569,8.985362
"2012-04-11",13.03639,13.8611,12.753206,13.607725,11618039,8.733468
"2012-04-12",13.597789,13.78161,13.48849,13.75677,5121438,8.829126
"2012-04-13",13.632566,13.642502,13.289765,13.423904,3404898,8.615492
"2012-04-16",13.617662,13.910782,13.513331,13.592821,4208419,8.723901
"2012-04-17",13.677279,13.816387,13.597789,13.75677,2748113,8.829126
"2012-04-18",13.627598,13.871037,13.627598,13.83626,3930850,8.880143
"2012-04-19",13.880973,13.980336,13.632566,13.692184,2556089,8.787673
"2012-04-20",13.746833,13.796515,13.513331,13.54314,2893842,8.692019
"2012-04-23",13.369255,13.399064,13.155625,13.314605,2665184,8.545341
"2012-04-24",13.344414,13.468618,13.200338,13.468618,3077814,8.644191
"2012-04-25",13.667343,13.83626,13.587853,13.796515,3050037,8.854634
"2012-04-26",13.731929,13.965431,13.731929,13.910782,2251549,8.927969
"2012-04-27",13.985304,14.149252,13.900846,14.149252,3011391,9.081021
"2012-04-30",14.094603,14.094603,13.846196,13.940591,2801252,8.947099
"2012-05-01",13.91575,14.159189,13.880973,14.099571,2200825,9.049137
"2012-05-02",13.99524,14.159189,13.930654,14.010145,2834262,8.99174
"2012-05-03",14.015113,14.030017,13.816387,13.910782,2616675,8.927969
"2012-05-04",13.766706,13.766706,13.508363,13.518299,2974355,8.676072
"2012-05-07",13.369255,13.647471,13.344414,13.538172,2642037,8.688827
"2012-05-08",13.364287,13.418936,13.225179,13.413968,3631744,8.609113
"2012-05-09",13.230147,13.572949,13.105944,13.503395,3484405,8.66651
"2012-05-10",13.672311,13.682248,13.339446,13.413968,2323406,8.609113
"2012-05-11",13.339446,13.56798,13.289765,13.468618,2395264,8.644191
"2012-05-14",13.299701,13.339446,13.096007,13.210275,1970960,8.478384
"2012-05-15",13.215243,13.27486,13.071167,13.100976,3306069,8.408234
"2012-05-16",13.264924,13.458681,13.110912,13.125816,5649000,8.424181
"2012-05-17",13.091039,13.130784,12.758174,12.802887,7861499,8.216917
"2012-05-18",12.802887,13.011549,12.668748,12.792951,6352080,8.210543
"2012-05-21",12.797919,13.210275,12.683652,13.190402,3042187,8.46563
"2012-05-22",13.135753,13.364287,13.03639,13.110912,3505540,8.414613
"2012-05-23",13.006581,13.269892,12.917155,13.25002,3350150,8.503891
"2012-05-24",13.289765,13.289765,13.03639,13.140721,2873311,8.433744
"2012-05-25",13.110912,13.413968,13.091039,13.225179,2257386,8.48795
"2012-05-29",13.374223,13.592821,13.374223,13.563012,2713090,8.704772
"2012-05-30",13.433841,13.503395,13.25002,13.369255,3226965,8.580416
"2012-05-31",13.369255,13.389127,13.03639,13.235115,2554076,8.494328
"2012-06-01",12.986708,13.031422,12.817792,12.817792,3328411,8.226486
"2012-06-04",12.837664,12.862505,12.494863,12.668748,4863594,8.130828
"2012-06-05",12.643907,13.076135,12.604162,12.917155,3799211,8.290258
"2012-06-06",13.041358,13.130784,13.001613,13.096007,3070568,8.405046
"2012-06-07",13.314605,13.394096,12.98174,12.98174,2623318,8.33171
"2012-06-08",12.986708,13.001613,12.802887,12.991677,2889615,8.338087
"2012-06-11",13.125816,13.135753,12.430277,12.445182,3639393,7.987346
"2012-06-12",12.360723,12.380596,12.132189,12.31601,3809678,7.968059
"2012-06-13",12.306074,12.306074,11.983145,12.02289,3001327,7.77842
"2012-06-14",12.02289,12.166966,11.96824,12.077539,3048427,7.813778
"2012-06-15",12.082508,12.276265,12.047731,12.276265,2620902,7.942345
"2012-06-18",12.221615,12.31601,12.02289,12.231552,2113066,7.913417
"2012-06-19",12.306074,12.330914,12.112316,12.261361,3087677,7.932703
"2012-06-20",12.286201,12.355755,12.171934,12.276265,2107229,7.942345
"2012-06-21",12.266329,12.355755,11.844037,11.849005,3211265,7.665921
"2012-06-22",11.923527,11.933464,11.799324,11.873846,2197001,7.681993
"2012-06-25",11.739706,11.739706,11.501236,11.590662,2848352,7.49878
"2012-06-26",11.625439,11.65028,11.476395,11.57079,2336892,7.485926
"2012-06-27",11.615503,11.759579,11.555885,11.754611,2909542,7.604851
"2012-06-28",11.665184,11.829133,11.620471,11.804292,3310899,7.636992
"2012-06-29",12.032826,12.335883,12.032826,12.330914,4385548,7.977702
"2012-07-02",12.380596,12.430277,12.152062,12.325946,2678469,7.974486
"2012-07-03",12.350787,12.494863,12.301106,12.465054,2521066,8.064486
"2012-07-05",12.440213,12.514735,12.360723,12.420341,2442566,8.035558
"2012-07-06",12.311042,12.375628,11.973209,12.037794,4160111,7.788064
"2012-07-09",11.983145,12.012954,11.714866,11.923527,3723529,7.714137
"2012-07-10",11.978177,12.067603,11.550917,11.645312,3319957,7.534139
"2012-07-11",11.67512,11.724802,11.431682,11.51614,2692156,7.450567
"2012-07-12",11.396905,11.521108,11.282638,11.456522,3717692,7.411999
"2012-07-13",11.471427,11.839069,11.441618,11.789388,3826586,7.627351
"2012-07-16",11.759579,11.794356,11.550917,11.590662,1984849,7.49878
"2012-07-17",11.630407,11.759579,11.431682,11.65028,967163,7.537352
"2012-07-18",11.640343,11.893718,11.610535,11.853973,2540792,7.669136
"2012-07-19",11.913591,12.062635,11.685057,11.724802,3328411,7.585566
"2012-07-20",11.655248,11.72977,11.575758,11.600598,3371687,7.505211
"2012-07-23",11.35716,11.396905,11.163402,11.332319,3098144,7.331641
"2012-07-24",11.312446,11.332319,11.024295,11.178307,10854372,7.232001
"2012-07-25",11.198179,11.382,11.14353,11.292574,3784719,7.30593
"2012-07-26",11.526076,11.839069,11.526076,11.719834,4218685,7.582354
"2012-07-27",11.784419,12.107348,11.719834,12.037794,2277313,7.788064
"2012-07-30",11.998049,12.10238,11.918559,12.067603,1814362,7.807348
"2012-07-31",12.077539,12.256392,11.963272,12.231552,2868480,7.913417
"2012-08-01",12.251424,12.31601,12.127221,12.171934,3077009,7.874846
"2012-08-02",12.042763,12.127221,11.839069,11.998049,2158757,7.762348
"2012-08-03",12.226584,12.390532,12.191807,12.335883,1783767,7.980917
"2012-08-06",12.385564,12.539576,12.375628,12.484927,1509620,8.077343
"2012-08-07",12.52964,12.792951,12.52964,12.678684,1887428,8.202696
"2012-08-08",13.170529,15.048485,13.170529,14.670907,15101035,9.491602
"2012-08-09",14.695747,15.24721,14.631162,15.157784,7251009,9.806597
"2012-08-10",15.123007,15.599948,15.058421,15.560203,4326773,10.066946
"2012-08-13",15.570139,15.689375,15.361478,15.604916,3514598,10.095875
"2012-08-14",15.634725,15.783769,15.490649,15.570139,3383563,10.073374
"2012-08-15",15.570139,15.664534,15.366446,15.570139,4303626,10.073374
"2012-08-16",15.64963,16.086826,15.550267,15.932813,6134493,10.308012
"2012-08-17",15.977527,16.39485,15.932813,16.23587,5084402,10.504083
"2012-08-20",16.176252,16.39485,16.07192,16.384914,3221329,10.60051
"2012-08-21",16.370008,16.603512,16.345169,16.414722,2881966,10.619793
"2012-08-22",16.3402,16.494213,16.320328,16.365042,2997905,10.58765
"2012-08-23",16.330263,16.42466,16.166315,16.305424,2712285,10.549081
"2012-08-24",16.29052,16.449499,16.076889,16.389881,1964519,10.603722
"2012-08-27",16.489244,16.543894,16.26071,16.384914,1774307,10.60051
"2012-08-28",16.310392,16.350138,16.131538,16.20606,3033129,10.484797
"2012-08-29",16.225933,16.3402,16.076889,16.141476,2716914,10.443012
"2012-08-30",16.081858,16.116634,15.838419,15.997399,2857611,10.349797
"2012-08-31",16.086826,16.141476,15.903004,16.002367,2518852,10.417721
"2012-09-04",16.23587,16.23587,15.64963,15.878164,3439720,10.336862
"2012-09-05",15.883132,16.096762,15.833451,16.076889,2370305,10.466234
"2012-09-06",16.146442,16.360073,16.057016,16.270647,3291979,10.592373
"2012-09-07",16.29052,16.499182,16.230902,16.414722,3760162,10.686169
"2012-09-10",16.305424,16.871792,16.285551,16.439564,5855717,10.70234
"2012-09-11",16.519053,16.543894,16.285551,16.345169,3289563,10.640886
"2012-09-12",16.360073,16.489244,16.270647,16.42466,3606986,10.692634
"2012-09-13",16.404785,16.812174,16.404785,16.668097,7280597,10.851116
"2012-09-14",16.658161,17.259306,16.588608,17.229498,4481560,11.216596
"2012-09-17",17.16988,17.219561,16.856888,16.981091,2574205,11.054877
"2012-09-18",17.060579,17.199688,16.692938,16.737652,3432072,10.896396
"2012-09-19",16.752556,16.777395,16.583639,16.66313,2571789,10.847881
"2012-09-20",16.439564,16.479307,16.111666,16.42466,3314321,10.692634
"2012-09-21",16.533958,16.628351,16.414722,16.434595,2580042,10.699103
"2012-09-24",16.409754,16.494213,16.305424,16.320328,2139434,10.624716
"2012-09-25",16.389881,16.419691,15.8881,15.893068,3106598,10.346562
"2012-09-26",15.94275,15.997399,15.778801,15.863259,3075399,10.327157
"2012-09-27",15.957654,16.05205,15.843387,16.007336,4068930,10.420953
"2012-09-28",15.94275,16.131538,15.878164,16.002367,2806284,10.417721
"2012-10-01",16.061985,16.146442,15.748992,15.768865,2951207,10.265707
"2012-10-02",15.833451,15.937781,15.619821,15.798674,3241859,10.285114
"2012-10-03",15.898036,16.007336,15.734088,15.788737,2335081,10.278643
"2012-10-04",15.818546,15.863259,15.684406,15.798674,2307908,10.285114
"2012-10-05",15.898036,16.007336,15.798674,15.838419,1562759,10.310987
"2012-10-08",15.763897,15.912941,15.644661,15.863259,2483426,10.327157
"2012-10-09",15.818546,15.853323,15.406191,15.540331,1995316,10.116929
"2012-10-10",15.520458,15.629757,15.470777,15.565171,2147284,10.1331
"2012-10-11",15.654598,15.773833,15.500585,15.67447,2302070,10.204254
"2012-10-12",15.709247,15.734088,15.535362,15.609884,1183945,10.162209
"2012-10-15",15.64963,15.788737,15.525426,15.773833,1659375,10.268939
"2012-10-16",15.843387,16.05205,15.823514,16.017273,1896285,10.427423
"2012-10-17",16.02224,16.191156,15.907973,16.106697,1214339,10.485636
"2012-10-18",16.081858,16.10173,15.863259,15.947718,1091757,10.382143
"2012-10-19",15.8881,15.927845,15.550267,15.629757,2368896,10.175148
"2012-10-22",15.619821,15.773833,15.555235,15.75396,2153323,10.256005
"2012-10-23",15.599948,15.639693,15.336637,15.485681,2221356,10.08135
"2012-10-24",15.535362,15.560203,15.277019,15.291924,1526528,9.955214
"2012-10-25",15.406191,15.470777,15.157784,15.272051,1153753,9.942276
"2012-10-26",15.197529,15.316764,15.053453,15.197529,1256205,9.893759
"2012-10-31",15.252179,15.252179,14.978931,15.127975,1920237,9.848482
"2012-11-01",15.16772,15.495617,15.16772,15.465808,2816147,10.068414
"2012-11-02",15.599948,15.599948,15.346573,15.46084,2478595,10.065179
"2012-11-05",15.386318,15.739056,15.316764,15.629757,3803640,10.175148
"2012-11-06",17.219561,18.779554,17.115231,18.282742,14897941,11.902267
"2012-11-07",18.173443,18.252934,17.626947,17.785929,4576364,11.578837
"2012-11-08",17.701469,17.920069,17.552425,17.552425,2210487,11.426826
"2012-11-09",17.522617,17.661724,17.403381,17.497776,2761599,11.391249
"2012-11-12",17.532553,17.621981,17.448095,17.507713,2072004,11.397718
"2012-11-13",17.388477,17.626947,17.338797,17.497776,2044630,11.391249
"2012-11-14",17.537521,17.636885,17.214592,17.289116,3006560,11.255409
"2012-11-15",17.308987,17.328859,17.065548,17.105293,3738424,11.135737
"2012-11-16",17.120197,17.14007,16.981091,17.125166,3900457,11.148673
"2012-11-19",17.621981,18.098921,17.621981,17.840578,3308887,11.614412
"2012-11-20",17.840578,18.416882,17.721342,18.337391,4452374,11.937849
"2012-11-21",18.337391,18.486435,18.20822,18.312551,1559740,11.921675
"2012-11-23",18.362232,18.839172,18.28771,18.829237,1436152,12.258043
"2012-11-26",18.719938,18.789492,18.625544,18.774588,1490700,12.222466
"2012-11-27",18.739811,18.948471,18.66032,18.675224,3619265,12.157779
"2012-11-28",18.536118,19.018026,18.436754,18.98325,2250341,12.358307
"2012-11-29",19.047834,19.216751,19.022993,19.08758,1880584,12.426229
"2012-11-30",19.077644,19.11739,18.819302,18.908728,2331659,12.309791
"2012-12-03",19.311146,20.041462,19.311146,19.509871,3692531,12.701141
"2012-12-04",19.549618,19.743374,18.873949,19.122356,5996011,12.448867
"2012-12-05",19.16707,19.316114,19.047834,19.177006,6079946,12.484443
"2012-12-06",19.092548,19.261465,18.685162,19.261465,4683849,12.53943
"2012-12-07",19.32605,19.360826,19.077644,19.311146,3729165,12.571771
"2012-12-10",19.226688,19.46019,19.226688,19.430382,2573802,12.649392
"2012-12-11",19.519808,19.62414,19.385668,19.514839,4438083,12.704379
"2012-12-12",19.589361,19.837769,19.589361,19.793055,5025627,12.885498
"2012-12-13",19.72847,19.922228,19.683756,19.783119,2704837,12.879031
"2012-12-14",19.59433,19.793055,19.549618,19.67382,2058317,12.807877
"2012-12-17",19.609234,20.160698,19.524776,20.160698,3607389,13.124837
"2012-12-18",20.135857,20.185537,19.817896,19.986813,4675194,13.01164
"2012-12-19",20.006685,20.125919,19.892418,19.897387,2059324,12.953421
"2012-12-20",19.867577,19.937132,19.614202,19.827831,5639338,12.90814
"2012-12-21",19.584394,19.584394,19.316114,19.400572,5049378,12.629988
"2012-12-24",19.410509,19.59433,19.390636,19.494967,1149526,12.69144
"2012-12-26",19.499935,19.718533,19.360826,19.49,1902122,12.753207
"2012-12-27",19.465158,19.648979,19.276369,19.494967,3124914,12.756458
