"dates","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
"2013-04-01",63.09,63.169998,61.560001,61.75,3734600,45.245911
"2013-04-02",62.43,62.610001,59.540001,59.84,6255400,43.846397
"2013-04-03",59.77,59.799999,57.779999,58.650002,10159800,42.974461
"2013-04-04",58.799999,59.32,58.610001,58.779999,3655200,43.069721
"2013-04-05",57.669998,59.040001,57.110001,58.98,4232100,43.216251
"2013-04-08",59.029999,59.099998,58.200001,58.799999,4337600,43.084358
"2013-04-09",58.84,60.349998,58.689999,60.220001,3583700,44.124836
"2013-04-10",60.419998,60.869999,59.919998,60.77,2354300,44.527847
"2013-04-11",60.75,62.130001,60.549999,61.380001,3175700,44.974808
"2013-04-12",61.07,61.200001,58.669998,59.459999,4362800,43.567963
"2013-04-15",58.639999,58.709999,55.470001,55.509998,7147600,40.673687
"2013-04-16",56.150002,57.549999,55.700001,57.330002,4901800,42.007256
"2013-04-17",56.66,56.66,55.419998,56.099998,6444600,41.106003
"2013-04-18",56.240002,56.349998,55.02,55.810001,4929300,40.893509
"2013-04-19",56.25,58.009998,56.16,57.860001,4639600,42.395592
"2013-04-22",58.150002,59.110001,57.369999,58.639999,2878100,42.967121
"2013-04-23",58.889999,59.700001,58.689999,59.34,2779300,43.480038
"2013-04-24",59.560001,60.560001,59.130001,60.330002,3638700,44.205429
"2013-04-25",61.900002,63.27,60.77,60.919998,4978300,44.637753
"2013-04-26",61.990002,62.240002,58.57,60.139999,4348200,44.066216
"2013-04-29",60.389999,61.639999,59.68,61.459999,3344900,45.033417
"2013-04-30",61.439999,61.490002,60.48,60.700001,3456000,44.476536
"2013-05-01",60.549999,60.75,57.41,57.540001,5845600,42.16114
"2013-05-02",57.959999,59.470001,57.330002,58.900002,5113500,43.157631
"2013-05-03",60.169998,61.060001,60.07,60.950001,4445700,44.659733
"2013-05-06",62.59,62.650002,61.23,62.650002,4331500,45.905365
"2013-05-07",62.939999,63.799999,62.110001,63.279999,4320500,46.366982
"2013-05-08",63.299999,63.52,61.91,62.84,3595700,46.044582
"2013-05-09",62.66,62.91,61.369999,61.470001,5334000,45.04076
"2013-05-10",61.110001,61.610001,60.41,61.549999,4563000,45.099369
"2013-05-13",62.5,62.779999,61.34,62.299999,5771000,45.648911
"2013-05-14",62.07,64.989998,61.990002,64.639999,6491800,47.363483
"2013-05-15",64.419998,65.360001,64.360001,64.68,3677600,47.392803
"2013-05-16",64.349998,66.199997,64.279999,66.110001,5269500,48.440594
"2013-05-17",66.339996,67.32,65.739998,67.32,5283700,49.327209
"2013-05-20",67.269997,67.449997,66.800003,66.949997,2870000,49.056087
"2013-05-21",66.919998,67.279999,65.809998,65.849998,4137800,48.250088
"2013-05-22",65.589996,67.050003,64.639999,65.07,3481700,47.678566
"2013-05-23",64.800003,66.220001,62.709999,65.830002,4929900,48.235428
"2013-05-24",65.260002,65.919998,64.849998,65.720001,2250300,48.154839
"2013-05-28",66.739998,68.089996,66.32,67.18,4458900,49.224617
"2013-05-29",66.540001,67.080002,65.720001,66.279999,3045700,48.565159
"2013-05-30",66.25,67.589996,65.839996,66.790001,3137600,49.310844
"2013-05-31",66.610001,68.07,66.010002,66.650002,6467400,49.207485
"2013-06-03",66.82,67.370003,65.220001,67.309998,4076400,49.694759
"2013-06-04",67.089996,68.459999,67.089996,67.68,4081400,49.967922
"2013-06-05",67.410004,67.639999,65.400002,65.68,4468500,48.491329
"2013-06-06",65.559998,66.580002,65.300003,66.400002,4045600,49.022919
"2013-06-07",65.489998,65.599998,64.620003,64.870003,7591100,47.893314
"2013-06-10",65.059998,65.839996,64.769997,65,3366200,47.989296
"2013-06-11",64.230003,65.220001,63.669998,64.190002,3285900,47.391266
"2013-06-12",65.040001,65.290001,64.029999,64.120003,2382100,47.339596
"2013-06-13",64.050003,66.900002,64,66.589996,7208400,49.163177
"2013-06-14",66.480003,68.110001,66.300003,67.419998,4428000,49.775959
"2013-06-17",68.099998,68.529999,67.449997,68.139999,3489500,50.307541
"2013-06-18",68.480003,69.449997,68.389999,68.809998,3209500,50.802204
"2013-06-19",68.970001,69.419998,68.489998,68.610001,2692200,50.654541
"2013-06-20",67.449997,68.160004,66.699997,67,3979700,49.465878
"2013-06-21",67.540001,67.690002,65.230003,66.75,5077300,49.281311
"2013-06-24",65.059998,65.75,63.889999,65.029999,4875000,48.011433
"2013-06-25",65.690002,66.889999,65.690002,66.459999,3535800,49.067207
"2013-06-26",66.949997,67.230003,65.580002,66.980003,3619100,49.451118
"2013-06-27",67.699997,68.019997,67.07,67.5,4610100,49.835041
"2013-06-28",67.449997,67.75,66.260002,66.260002,9611400,48.91954
"2013-07-01",67,68.379997,66.07,66.279999,6962200,48.934307
"2013-07-02",66.309998,66.699997,64.940002,65.410004,5823100,48.291996
"2013-07-03",64.959999,66.610001,64.739998,66.5,1988000,49.096733
"2013-07-05",67.330002,67.690002,66.709999,67.68,2870300,49.967922
"2013-07-08",68.330002,68.620003,67.769997,68.300003,2207100,50.425671
"2013-07-09",69,69.489998,68,68.970001,2485700,50.920334
"2013-07-10",68.629997,69.919998,68.580002,69.809998,3841600,51.540493
"2013-07-11",70.610001,70.639999,69.110001,69.389999,3655800,51.230412
"2013-07-12",69.389999,70.18,68.779999,70,2900900,51.680763
"2013-07-15",70.440002,71.330002,69.889999,70.889999,3633100,52.337856
"2013-07-16",71.260002,71.279999,68.739998,69.260002,3074300,51.134449
"2013-07-17",69.730003,70.019997,67.839996,67.940002,4318400,50.159878
"2013-07-18",68.300003,68.620003,67.529999,67.540001,4580900,49.864571
"2013-07-19",67.519997,68.879997,67.199997,68.410004,3750100,50.506882
"2013-07-22",68.610001,69.050003,68.349998,68.459999,1821100,50.543793
"2013-07-23",69.050003,69.260002,67.849998,67.900002,2511000,50.130348
"2013-07-24",68,68.269997,67.230003,67.419998,2020600,49.775959
"2013-07-25",67.410004,68.279999,67.389999,68.050003,2231400,50.241093
"2013-07-26",69.830002,70.269997,66.5,67.400002,3382500,49.761196
"2013-07-29",67.400002,68.029999,66.349998,67.720001,2935300,49.997463
"2013-07-30",67.650002,69.470001,67.019997,68.919998,3626300,50.883404
"2013-07-31",68.889999,69.470001,68.25,68.709999,2319400,50.728371
"2013-08-01",68.300003,68.93,67.860001,67.989998,9263800,50.1968
"2013-08-02",68,69.239998,67.739998,68.949997,4138500,50.905563
"2013-08-05",68.940002,69.709999,68.919998,69.470001,3867000,51.289486
"2013-08-06",69.370003,69.519997,68.370003,68.580002,4236700,50.632389
"2013-08-07",68.389999,68.559998,67.959999,67.989998,3351900,50.1968
"2013-08-08",68.75,69,68.239998,68.589996,3046500,50.639782
"2013-08-09",68.769997,69.510002,68.139999,68.699997,2596500,50.720982
"2013-08-12",68.419998,68.800003,68.050003,68.300003,3386100,50.425671
"2013-08-13",68.480003,70.400002,68.120003,70.080002,3925700,51.739849
"2013-08-14",70.169998,70.529999,69.550003,69.580002,2854600,51.370693
"2013-08-15",69.349998,69.519997,68.18,68.339996,4126500,50.4552
"2013-08-16",68.07,69,67.739998,68.870003,2948200,50.8465
"2013-08-19",68.510002,69.300003,68.349998,68.519997,2247000,50.5881
"2013-08-20",68.519997,68.599998,67.519997,68.239998,2535800,50.381378
"2013-08-21",68.18,68.400002,67.669998,67.75,2283300,50.0196
"2013-08-22",67.889999,69.959999,67.75,69.5,2325200,51.311638
"2013-08-23",69.699997,70.190002,69.300003,70.120003,2065300,51.769363
"2013-08-26",70.300003,71.040001,70.089996,70.120003,3131400,51.769363
"2013-08-27",69.199997,69.620003,68.529999,68.790001,3209500,50.787441
"2013-08-28",68.870003,69.699997,68.32,69.480003,2049400,51.296856
"2013-08-29",69.25,70.669998,69.040001,70.300003,2661700,51.902271
"2013-08-30",70.43,70.669998,69.779999,70.150002,2800100,51.791519
"2013-09-03",71.190002,71.889999,69.800003,70.470001,4316300,52.027771
"2013-09-04",69.230003,69.669998,68.940002,69.459999,6404900,51.282104
"2013-09-05",69.400002,70.629997,69.239998,70.339996,4686800,51.931793
"2013-09-06",70.629997,71,69.980003,70.32,3255000,51.917042
"2013-09-09",70.349998,70.889999,70.260002,70.739998,2886600,52.227119
"2013-09-10",71.309998,71.669998,70.82,70.900002,4361000,52.34523
"2013-09-11",71.089996,71.089996,70.260002,70.730003,3891700,52.219738
"2013-09-12",70.739998,70.949997,70.080002,70.190002,4248800,51.821045
"2013-09-13",70.480003,71.230003,70.389999,71,3647000,52.419071
"2013-09-16",71.959999,72.169998,71.160004,71.389999,4312500,52.707001
"2013-09-17",71.639999,72.900002,71.410004,72.68,2937200,53.659401
"2013-09-18",72.879997,73.519997,72.510002,73.370003,4927700,54.16885
"2013-09-19",73.459999,75.669998,73,73.790001,5150700,54.85273
"2013-09-20",73.889999,74.220001,72.93,73.029999,12059100,54.287773
"2013-09-23",72.599998,72.949997,71.779999,72.629997,3255100,53.990433
"2013-09-24",72.660004,72.970001,72.309998,72.419998,2537000,53.83432
"2013-09-25",72.470001,73.400002,72.089996,72.919998,2448500,54.205994
"2013-09-26",73.389999,74.230003,73.110001,74.010002,3188800,55.016277
"2013-09-27",73.699997,74.220001,73.300003,73.389999,2364100,54.555386
"2013-09-30",72.370003,73.589996,72.099998,73.230003,2032900,54.436443
"2013-10-01",73.290001,74.110001,73.25,74.110001,1805000,55.090626
"2013-10-02",73.760002,74.150002,72.919998,74.040001,2122700,55.038574
"2013-10-03",73.940002,74.209999,72.57,73.980003,3364200,54.993961
"2013-10-04",73.860001,75.470001,73.650002,75.389999,2933400,56.04211
"2013-10-07",74.75,75.57,74.349998,74.580002,1764400,55.439983
"2013-10-08",74.400002,74.449997,72.800003,73.169998,3140300,54.391846
"2013-10-09",73.290001,73.339996,72.269997,72.730003,2939800,54.06477
"2013-10-10",74.629997,75.309998,73.779999,75.089996,2726500,55.819111
"2013-10-11",75.150002,76.129997,74.879997,75.970001,1822800,56.473248
"2013-10-14",75.559998,76.080002,75.089996,75.709999,1990400,56.27998
"2013-10-15",75.669998,76.040001,75.089996,75.190002,2472400,55.893425
"2013-10-16",75.75,76.540001,75.209999,76.5,2543900,56.867256
"2013-10-17",76.169998,77.739998,76.169998,77.57,1882000,57.662632
"2013-10-18",77.639999,78.5,77.150002,77.910004,3210200,57.915382
"2013-10-21",78.129997,78.5,77.730003,78.360001,2250300,58.249897
"2013-10-22",78.220001,79.169998,78.07,78.760002,2174800,58.54723
"2013-10-23",78.540001,79.339996,78,78.669998,2738600,58.480347
"2013-10-24",78.860001,79.080002,77.889999,78.050003,2580800,58.019447
"2013-10-25",78.080002,78.150002,75.639999,77.099998,3630700,57.313267
"2013-10-28",77.190002,77.32,75.32,75.510002,4249300,56.131313
"2013-10-29",73.029999,75.639999,72.529999,75.559998,6004000,56.168472
"2013-10-30",75.959999,77.059998,75.029999,75.300003,2821100,55.975212
"2013-10-31",75.290001,76.099998,74.599998,74.599998,3089700,55.454845
"2013-11-01",74.260002,74.300003,73.599998,73.93,6373600,54.956795
"2013-11-04",74.160004,74.529999,73.690002,74.489998,3461700,55.373085
"2013-11-05",74.239998,74.629997,73.720001,74.300003,2836200,55.231834
"2013-11-06",74.709999,75.370003,74.550003,75.169998,2712400,55.878563
"2013-11-07",75.519997,76.010002,74.510002,74.809998,4737700,55.610958
"2013-11-08",74.940002,75.5,74.629997,75.389999,3882000,56.04211
"2013-11-11",75.400002,75.82,75.089996,75.620003,3104800,56.213089
"2013-11-12",75.599998,75.900002,75.269997,75.330002,2408500,55.997505
"2013-11-13",75.300003,76.57,75.220001,76.519997,3490600,56.882111
"2013-11-14",76.889999,78.470001,76.660004,78.260002,3362400,58.175571
"2013-11-15",78.239998,78.870003,78.169998,78.57,2660300,58.405987
"2013-11-18",78.639999,79.290001,78.239998,78.470001,2095500,58.331665
"2013-11-19",78.389999,78.620003,77.459999,77.650002,2947900,57.722115
"2013-11-20",77.629997,78.110001,77.019997,77.510002,2700500,57.618034
"2013-11-21",77.080002,78.220001,77.080002,77.760002,2569900,58.254837
"2013-11-22",77.980003,79.339996,77.709999,79.290001,2354500,59.401058
"2013-11-25",78.419998,78.519997,76.260002,76.550003,7441600,57.348328
"2013-11-26",76.800003,77.559998,76.300003,76.339996,3745600,57.19101
"2013-11-27",76.739998,77.82,76.599998,77.459999,2782300,58.030083
"2013-11-29",77.75,78.190002,77.040001,77.18,1780100,57.820305
"2013-12-02",77.440002,78.010002,76.769997,77.849998,2775600,58.322247
"2013-12-03",77.449997,78,76.760002,77.120003,3398500,57.775368
"2013-12-04",76.93,77.010002,75.5,76.559998,4103900,57.355827
"2013-12-05",76.199997,76.360001,74.510002,75.150002,4283400,56.299519
"2013-12-06",76.220001,76.959999,75.760002,76.550003,2320400,57.348328
"2013-12-09",77,77.550003,76.339996,76.800003,3342000,57.535633
"2013-12-10",76.830002,77.169998,76.629997,76.870003,1897300,57.588078
"2013-12-11",77.300003,77.599998,75.290001,75.550003,2503000,56.599174
"2013-12-12",76.5,78.260002,76.029999,76.5,3057900,57.31089
"2013-12-13",76.709999,76.839996,76,76.190002,2229000,57.078655
"2013-12-16",77.190002,77.830002,76.910004,77,2859000,57.685452
"2013-12-17",76.709999,77.82,76.639999,77.629997,3256100,58.157429
"2013-12-18",78.019997,78.519997,76.599998,78.440002,4491300,58.764271
"2013-12-19",78.349998,78.949997,77.510002,77.959999,3258600,58.404644
"2013-12-20",77.949997,78.709999,77.68,78.599998,4287600,58.884113
"2013-12-23",79,79.099998,77.629997,78.080002,2684100,58.494541
"2013-12-24",78.209999,79.269997,78.089996,79.169998,1168100,59.31115
"2013-12-26",79.300003,79.669998,78.949997,79.330002,1633500,59.431019
"2013-12-27",79.349998,79.57,79.110001,79.43,1035100,59.50592
"2013-12-30",79.589996,79.769997,78.860001,79.449997,3309700,59.520908
"2013-12-31",79.650002,80.330002,79.32,80.279999,1618600,60.142704
"2014-01-02",80.050003,80.209999,77.900002,78.779999,4918500,59.01897
"2014-01-03",78.949997,79.129997,78.330002,78.709999,1528500,58.966526
"2014-01-06",79.059998,79.059998,77.709999,77.970001,3119200,58.412163
"2014-01-07",78.160004,79.25,77.900002,78.940002,2730700,59.138828
"2014-01-08",80.370003,80.419998,78.519997,79.730003,3419200,59.730679
"2014-01-09",79.809998,80.82,79.779999,80.480003,3499600,60.292549
"2014-01-10",80.650002,81.620003,80.019997,80.349998,2350400,60.195148
"2014-01-13",80.419998,80.599998,79.629997,79.82,3218600,59.798115
"2014-01-14",80.169998,82.18,80.050003,81.809998,3530400,61.288937
"2014-01-15",82.019997,82.809998,81.760002,82.75,2785700,61.993153
"2014-01-16",82.419998,82.970001,81.910004,82.220001,2352000,61.596088
"2014-01-17",82.029999,82.099998,80.900002,81.400002,2520700,60.981781
"2014-01-21",82.129997,82.610001,80.690002,80.949997,2860600,60.644657
"2014-01-22",81.209999,81.43,78.910004,80.220001,5102600,60.097752
"2014-01-23",80.190002,80.190002,76.489998,77.760002,10501700,58.254837
"2014-01-24",77.160004,77.769997,75.860001,75.919998,5905800,56.876358
"2014-01-27",75.919998,76.650002,74.370003,75.739998,5521300,56.741512
"2014-01-28",75.959999,77.489998,75.760002,76.690002,2963000,57.453224
"2014-01-29",76.720001,78.029999,75.599998,76.660004,4430100,57.430763
"2014-01-30",77.389999,78.93,76.650002,78.059998,4588100,58.479572
"2014-01-31",79,80.82,77.5,78.760002,5926200,59.003971
"2014-02-03",78.989998,79.410004,76.730003,77.209999,4799300,57.842781
"2014-02-04",77.589996,78.839996,77.169998,78.040001,3660200,58.464603
"2014-02-05",77.370003,77.949997,76.32,77.610001,4798800,58.142452
"2014-02-06",78,79.25,77.559998,79.120003,2804200,59.273689
"2014-02-07",79.919998,81.110001,79.57,80.830002,3439400,60.554756
"2014-02-10",80.709999,81.300003,80.379997,80.959999,3019900,60.652142
"2014-02-11",81.279999,82.269997,80.82,81.68,4130700,61.191536
"2014-02-12",81.699997,82.970001,81.699997,82.620003,3191500,61.895744
"2014-02-13",81.879997,83.760002,81.879997,83.370003,3304900,62.457607
"2014-02-14",83.199997,84.519997,83.010002,84.470001,2930800,63.281696
"2014-02-18",84.989998,85.400002,84.029999,85.330002,3614800,63.92598
"2014-02-19",85,86.099998,84.129997,84.279999,3899600,63.139343
"2014-02-20",84.32,86.239998,83.470001,85.800003,4003700,64.278099
"2014-02-21",86.360001,86.790001,85.589996,85.650002,3302600,64.165733
"2014-02-24",85.699997,87.099998,85.610001,85.970001,2976100,64.405441
"2014-02-25",85.900002,86.720001,85.400002,86.300003,2936700,64.652664
"2014-02-26",86.389999,87.5,86.18,87.419998,3226500,65.491737
"2014-02-27",86.889999,87.919998,86.43,87.870003,3754100,66.283791
"2014-02-28",88.139999,89.190002,87.620003,88.080002,4633800,66.442215
"2014-03-03",87.279999,88.480003,87.040001,88.470001,2428100,66.736397
"2014-03-04",89.629997,89.800003,88.860001,89.68,3005800,67.649132
"2014-03-05",89.639999,90.360001,89.529999,90.099998,2930000,67.965973
"2014-03-06",90.57,91.940002,90.529999,91.059998,4128400,68.690132
"2014-03-07",91.309998,91.57,90.300003,90.900002,2679200,68.569427
"2014-03-10",90.610001,91.169998,90,91.029999,2326300,68.66748
"2014-03-11",91.110001,91.589996,90.300003,90.440002,2827300,68.222443
"2014-03-12",89.889999,90.830002,89.440002,90.160004,2829400,68.011215
"2014-03-13",90.650002,91.019997,88.830002,89.029999,3118400,67.158806
"2014-03-14",88.809998,90.089996,88.730003,88.919998,3376900,67.075829
"2014-03-17",89.57,91.019997,89.510002,90.599998,2286500,68.343132
"2014-03-18",90.760002,91.110001,90.550003,90.699997,3985600,68.418564
"2014-03-19",90.919998,90.919998,88.860001,89.699997,3421600,67.66423
"2014-03-20",89.559998,90.300003,89.25,90.260002,2245900,68.086655
"2014-03-21",90.550003,90.730003,89.949997,90.040001,3906500,67.920708
"2014-03-24",90.519997,90.900002,89.120003,89.57,3558800,67.56617
"2014-03-25",90.309998,91.480003,90.269997,90.57,3616300,68.320496
"2014-03-26",91.370003,91.370003,89.860001,89.879997,3300000,67.800011
"2014-03-27",89.75,89.790001,87.339996,87.360001,4686600,65.899086
"2014-03-28",87.269997,88.769997,87.199997,88.379997,2495800,66.668488
"2014-03-31",89.540001,89.779999,88.769997,88.940002,2592100,67.090935
"2014-04-01",89.150002,89.160004,88.489998,88.769997,3642400,66.962685
"2014-04-02",88.860001,90.32,88.599998,90.269997,2517400,68.0942
"2014-04-03",90.07,90.910004,89.800003,90.459999,2567300,68.237511
"2014-04-04",91.5,91.870003,88.980003,89.029999,3363000,67.158806
"2014-04-07",88.730003,89.089996,86.5,87.120003,3918200,65.718018
"2014-04-08",87.150002,87.779999,86.5,87.040001,3388200,65.657692
"2014-04-09",87.260002,89.050003,86.910004,88.540001,2983600,66.789185
"2014-04-10",88.93,88.93,87.169998,87.379997,4479800,65.914146
"2014-04-11",85.400002,88.239998,85.400002,87.110001,3775400,65.710487
"2014-04-14",87.860001,88.57,87.410004,88.150002,2568800,66.495003
"2014-04-15",88.419998,89.669998,87.800003,89.550003,3742700,67.551071
"2014-04-16",91.389999,92.110001,90.309998,91.459999,3600300,68.991859
"2014-04-17",91.620003,92.489998,90.43,92.110001,3280600,69.482193
"2014-04-21",93.43,93.43,91.800003,92.239998,2481900,69.580238
"2014-04-22",93.029999,93.989998,92.309998,93.269997,2479300,70.357216
"2014-04-23",92.980003,93.900002,91.589996,92.300003,3577600,69.625511
"2014-04-24",92.019997,92.199997,90.790001,91.480003,2298300,69.534294
"2014-04-25",91.349998,91.589996,90.669998,91.050003,3205200,69.207451
"2014-04-28",91.739998,91.93,89.860001,90.739998,3474500,68.971825
"2014-04-29",90.220001,92.550003,89.75,90.970001,6085300,69.14666
"2014-04-30",91.290001,93.410004,90.830002,92.5,5344000,70.309586
"2014-05-01",92.790001,92.830002,91.870003,92.419998,2194700,70.248795
"2014-05-02",92.080002,93.18,92,92.400002,2042100,70.233589
"2014-05-05",92.209999,94.040001,92.120003,93.660004,1952300,71.191315
"2014-05-06",93.400002,94.43,92.970001,94.050003,2235900,71.487762
"2014-05-07",94.370003,95.809998,93.93,95.769997,2549400,72.79512
"2014-05-08",95.540001,96.360001,93.910004,94.449997,3756700,71.791809
"2014-05-09",94.82,95.470001,93.809998,95.449997,2312400,72.551888
"2014-05-12",96.199997,96.720001,95.900002,96.279999,2369900,73.182785
"2014-05-13",96.720001,97.110001,95.919998,95.989998,2651200,72.962357
"2014-05-14",96.349998,97.07,95.760002,96.57,2387300,73.403236
"2014-05-15",96.18,96.339996,94.290001,95.239998,2984500,72.392281
"2014-05-16",95.300003,96.330002,94.639999,96.139999,2218600,73.076385
"2014-05-19",96.160004,98.18,96.080002,96.800003,3558700,73.578056
"2014-05-20",96.57,97.730003,96.419998,97,2871800,73.730072
"2014-05-21",97.449997,98.389999,97.269997,98.160004,2917000,74.611778
"2014-05-22",98,98.459999,97.559998,97.699997,2662400,74.262146
"2014-05-23",97.699997,98.919998,97.68,98.779999,1849300,75.083054
"2014-05-27",99.050003,99.699997,98.25,98.470001,3229900,74.847427
"2014-05-28",98.839996,99.900002,98.510002,98.989998,3100900,75.242653
"2014-05-29",99.160004,100.489998,98.519997,100.349998,1954200,76.276428
"2014-05-30",100.260002,100.290001,99.120003,99.57,3241500,75.683548
"2014-06-02",99.93,100.5,99.260002,100.199997,2216100,76.162384
"2014-06-03",100.220001,101,99.839996,99.889999,2224700,75.92675
"2014-06-04",99.940002,100.610001,99.32,100.129997,2455500,76.1092
"2014-06-05",99.900002,100.330002,98.769997,99.040001,3706500,75.280685
"2014-06-06",99.199997,99.650002,98.830002,99,3609600,75.250267
"2014-06-09",98.739998,99.669998,98.519997,98.919998,2126000,75.189453
"2014-06-10",99,100.07,98.900002,99.949997,2236900,75.972359
"2014-06-11",99.059998,99.620003,99.010002,99.199997,1938900,75.402283
"2014-06-12",98.730003,101.129997,98.730003,99.260002,4191800,75.447906
"2014-06-13",99.080002,99.75,98.730003,98.959999,2530800,75.219872
"2014-06-16",99.120003,99.330002,98.129997,98.870003,2392100,75.151466
"2014-06-17",98.540001,99.339996,98.410004,98.779999,2342100,75.083054
"2014-06-18",98.550003,99.059998,97.860001,98.970001,2681300,75.227493
"2014-06-19",99.059998,99.410004,98.550003,98.800003,2091500,75.098251
"2014-06-20",99.360001,100.330002,99.089996,100.150002,5610500,76.124413
"2014-06-23",100.330002,101,99.629997,100.720001,3123400,76.557663
"2014-06-24",102.629997,102.629997,100.059998,100.099998,4549500,76.086365
"2014-06-25",99.330002,100.349998,98.400002,98.580002,4048200,74.931038
"2014-06-26",98.959999,99,97.629997,98.5,2604500,74.870216
"2014-06-27",98.139999,98.629997,96.360001,96.870003,6178400,73.631256
"2014-06-30",97.139999,98.129997,96.629997,97.650002,3010100,74.224136
"2014-07-01",98.300003,99.129997,97.540001,98.519997,2248600,74.885429
"2014-07-02",98.209999,99.220001,98.160004,98.75,2098000,75.060242
"2014-07-03",98.870003,99.889999,98.839996,99.669998,1320600,75.759544
"2014-07-07",99.269997,99.470001,97.790001,98.339996,2208400,74.748596
"2014-07-08",97.800003,98.309998,97.089996,97.68,2346500,74.246941
"2014-07-09",98.160004,99.07,98.010002,98.82,2299800,75.113457
"2014-07-10",97.639999,99.300003,97.57,98.489998,2085700,74.86264
"2014-07-11",98.599998,99.419998,98.300003,99.160004,1781600,75.371895
"2014-07-14",99.599998,99.599998,98.650002,98.989998,2168200,75.242653
"2014-07-15",99.260002,99.779999,98.230003,98.470001,2595300,74.847427
"2014-07-16",98.470001,99.589996,98.470001,99.449997,2327300,75.592316
"2014-07-17",98.489998,100.419998,98.470001,99.529999,2279600,75.65313
"2014-07-18",99.309998,101.209999,99.239998,101.029999,2624200,76.793297
"2014-07-21",100.620003,101.379997,100.099998,101.220001,2145800,76.937706
"2014-07-22",101.25,102.199997,101.080002,102.150002,2394300,77.644608
"2014-07-23",102.5,103.040001,102.239998,102.5,2099700,77.910622
"2014-07-24",103.110001,103.470001,102.139999,102.419998,2287900,77.849823
"2014-07-25",105,107.68,104.519997,107.489998,4070300,81.703568
"2014-07-28",107.5,109.910004,107.419998,109.650002,4021000,83.345375
"2014-07-29",109.669998,110.379997,108.25,108.290001,2674600,82.311661
"2014-07-30",108.75,109.260002,107.790001,108.18,2842000,82.228027
"2014-07-31",107.330002,107.589996,105.949997,106.25,3505700,80.761032
"2014-08-01",106.25,106.959999,105.639999,106.550003,2564400,80.989067
"2014-08-04",107.160004,108.68,106.059998,108.639999,3226600,82.577675
"2014-08-05",107.690002,109.18,106.690002,107.360001,3053900,81.604744
"2014-08-06",107.379997,109.75,107.370003,108.989998,2724000,82.843712
"2014-08-07",109.150002,109.989998,107.660004,107.93,2604600,82.038017
"2014-08-08",108.019997,108.610001,107.589996,108.370003,3937000,82.372437
"2014-08-11",109.129997,109.800003,107.93,108.279999,2932400,82.304031
"2014-08-12",108.419998,109.040001,107.769997,108.889999,2736500,82.7677
"2014-08-13",109.050003,110.139999,108.650002,109.849998,2741900,83.497398
"2014-08-14",110,110.489998,109.699997,109.790001,1909100,83.451797
"2014-08-15",110,110.669998,108.720001,110.599998,2593100,84.067467
"2014-08-18",111.580002,112,110.68,111.160004,2569100,84.493118
"2014-08-19",111.410004,112.370003,111.169998,112.199997,2171200,85.283646
"2014-08-20",112.379997,112.519997,111.830002,112.169998,1751000,85.260834
"2014-08-21",112.190002,112.730003,111.459999,112.300003,1887600,85.895676
"2014-08-22",111.800003,112.43,111.5,112.139999,1587700,85.773308
"2014-08-25",112.830002,113.650002,112.57,112.949997,2034700,86.392845
"2014-08-26",113.139999,113.139999,112.349998,112.599998,1516900,86.125153
"2014-08-27",113.120003,113.709999,112.449997,113.599998,1654800,86.89003
"2014-08-28",113.510002,113.709999,112.559998,113.480003,1602100,86.798248
"2014-08-29",113.940002,114.379997,113.339996,114.349998,2052300,87.463684
"2014-09-02",115.07,115.330002,113.779999,114.190002,2548200,87.341324
"2014-09-03",114.449997,114.779999,114.080002,114.230003,1770800,87.371925
"2014-09-04",114.470001,114.910004,113.580002,113.839996,1573000,87.073616
"2014-09-05",113.940002,114.720001,113.510002,114.589996,1772800,87.647263
"2014-09-08",114.32,115.010002,113.889999,114,2064400,87.195984
"2014-09-09",113.779999,114.260002,112.940002,113.029999,1604700,86.454063
"2014-09-10",113.019997,113.639999,112,113.449997,1445400,86.775276
"2014-09-11",113.010002,113.419998,112.550003,113.230003,1806500,86.607025
"2014-09-12",113.379997,113.599998,111.459999,111.68,2316300,85.421478
"2014-09-15",111.470001,112.050003,110.82,111.860001,2150200,85.559158
"2014-09-16",111.779999,112.519997,111.459999,111.559998,2959700,85.329689
"2014-09-17",112.019997,113.080002,110.870003,111.580002,2981500,85.345001
"2014-09-18",112.220001,113.860001,112.190002,113.75,2911500,87.004768
"2014-09-19",114.629997,115.400002,113.540001,114,4759800,87.195984
"2014-09-22",114,114.279999,112.559998,112.610001,2475500,86.132805
"2014-09-23",112.559998,112.82,110.150002,110.309998,2779100,84.373581
"2014-09-24",110.910004,111.980003,109.739998,111.949997,2875800,85.627983
"2014-09-25",111.43,111.790001,109.980003,110.059998,2033300,84.182373
"2014-09-26",110.349998,113.650002,110.25,113.25,2622500,86.622314
"2014-09-29",112.120003,113.589996,111.25,113.300003,2202500,86.660568
"2014-09-30",112.489998,112.690002,107.669998,108.660004,6396000,83.111549
"2014-10-01",107.769997,107.790001,104.449997,105,6965300,80.31208
"2014-10-02",104.199997,104.5,100.779999,103,7078200,78.782341
"2014-10-03",103.120003,103.650002,100.809998,101.720001,6060800,77.803284
"2014-10-06",102,102.599998,101.370003,101.889999,4249600,77.933334
"2014-10-07",101.239998,101.339996,99.239998,99.330002,4939200,75.975258
