"dates","IP.Open","IP.High","IP.Low","IP.Close","IP.Volume","IP.Adjusted"
"2011-09-14",26.558186,26.83432,25.897436,26.518738,5183264,18.5247
"2011-09-15",26.844181,27.49507,26.686392,27.39645,4929865,19.137829
"2011-09-16",27.652861,27.919132,27.337278,27.593687,4324203,19.275608
"2011-09-19",26.972387,27.386587,26.577909,27.228798,3472443,19.020714
"2011-09-20",27.534517,27.642998,26.814596,26.844181,3207181,18.752031
"2011-09-21",26.804733,27.218935,25.591717,25.611441,6070717,17.890903
"2011-09-22",24.792898,25.128204,23.885603,24.319527,10786831,16.988441
"2011-09-23",24.230768,25.069035,24.161736,24.674557,6324217,17.236443
"2011-09-26",24.980276,25.236687,24.270218,25.069035,12576946,17.512001
"2011-09-27",25.907297,26.568047,25.591717,25.788956,5320762,18.014908
"2011-09-28",25.818541,25.936884,23.865877,23.944773,10495914,16.726652
"2011-09-29",24.516766,24.763313,23.214991,23.816568,13737672,16.637093
"2011-09-30",23.323471,23.530573,22.8501,22.928993,7378777,16.017084
"2011-10-03",22.731754,23.293886,22.297831,22.337278,7274842,15.603738
"2011-10-04",21.854042,22.909269,21.252464,22.879684,8010600,15.982635
"2011-10-05",22.978304,23.796844,22.50493,23.717949,6291160,16.568203
"2011-10-06",23.491123,24.378698,23.126232,24.151875,5524576,16.871326
"2011-10-07",24.240631,24.398422,23.422091,23.717949,4714593,16.568203
"2011-10-10",24.339251,24.812622,24.280079,24.753452,2993835,17.291555
"2011-10-11",24.457594,25.177515,24.349112,24.881657,4087535,17.381121
"2011-10-12",25.147928,25.591717,25.059172,25.345167,4585105,17.704893
"2011-10-13",25.059172,25.424063,24.901381,25.35503,4335357,17.711788
"2011-10-14",25.719921,25.986193,25.285995,25.650888,4785066,17.918461
"2011-10-17",25.414202,25.502958,24.654833,24.743589,4119071,17.284668
"2011-10-18",24.743589,25.828402,24.457594,25.56213,5243293,17.856455
"2011-10-19",25.56213,25.798817,24.930965,25.049311,3477817,17.498232
"2011-10-20",25.039448,25.433926,24.684418,25.236687,4942540,17.629114
"2011-10-21",25.522682,25.848125,25.088757,25.571993,4779489,17.863344
"2011-10-24",25.779093,26.548323,25.729782,26.390533,4240345,18.435137
"2011-10-25",26.321499,26.37081,25.739645,25.91716,4083581,18.104464
"2011-10-26",26.400394,26.518738,25.463511,26.213018,6634095,18.311134
"2011-10-27",27.366863,28.846153,27.337278,28.550297,9000670,19.943851
"2011-10-28",28.244576,28.540434,27.810652,28.41223,5359396,19.847403
"2011-10-31",27.8501,28.027613,27.307692,27.317554,4329172,19.082712
"2011-11-01",26.360947,27.04142,26.183432,26.617357,6325129,18.593584
"2011-11-02",27.110455,27.248522,26.706114,27.090731,3896701,18.924265
"2011-11-03",27.573963,28.145958,27.04142,28.057199,4853308,19.599392
"2011-11-04",27.702169,28.619329,27.465483,28.41223,5335060,19.847403
"2011-11-07",28.284023,28.491123,27.731754,28.313608,4174435,19.778502
"2011-11-08",28.540434,29.003944,28.06706,28.934912,4690865,20.212515
"2011-11-09",27.761341,28.313608,27.534517,27.682446,6234275,19.337608
"2011-11-10",28.116371,28.274162,27.642998,27.938856,4287091,19.516724
"2011-11-11",28.392506,28.826429,28.293886,28.491123,4065227,19.90251
"2011-11-14",28.205128,28.313608,27.593687,27.761341,4267318,19.570887
"2011-11-15",27.593687,27.998028,27.406313,27.751478,4218139,19.563931
"2011-11-16",27.455622,28.224852,27.297831,27.623274,5803122,19.473555
"2011-11-17",27.49507,27.633137,27.090731,27.445759,7792894,19.348408
"2011-11-18",27.721893,28.244576,27.514793,27.633137,5863861,19.480503
"2011-11-21",27.189348,27.238659,26.568047,26.745562,9830933,18.854792
"2011-11-22",26.715977,26.844181,26.143984,26.262327,5374808,18.514126
"2011-11-23",25.907297,26.015779,25.009863,25.226824,9347255,17.784124
"2011-11-25",25.207102,25.927023,25.207102,25.532543,3396393,17.999645
"2011-11-28",26.439842,26.548323,25.867849,26.114397,5007740,18.409842
"2011-11-29",26.459566,26.83432,26.213018,26.301775,4207593,18.541933
"2011-11-30",27.386587,28.027613,27.347139,28.007891,5927236,19.744686
"2011-12-01",27.859961,27.938856,27.179487,27.435898,4372976,19.341463
"2011-12-02",27.928993,28.500986,27.919132,28.372782,6418823,20.001926
"2011-12-05",28.757397,28.865877,28.175543,28.668638,5406344,20.210501
"2011-12-06",28.303747,28.471399,27.830376,28.234715,4847528,19.904594
"2011-12-07",28.057199,28.461538,27.682446,28.274162,3925498,19.932405
"2011-12-08",28.047337,28.047337,27.248522,27.327415,4594333,19.264978
"2011-12-09",27.514793,28.007891,27.435898,27.879684,3517059,19.654312
"2011-12-12",27.583826,27.583826,27.100592,27.416174,3368609,19.327553
"2011-12-13",27.613413,27.988167,26.607494,26.893492,4587032,18.959078
"2011-12-14",26.804733,27.317554,26.676529,26.903353,4603864,18.966028
"2011-12-15",27.357002,27.583826,27.011833,27.1499,4377235,19.139833
"2011-12-16",27.366863,27.840237,27.1499,27.406313,5914966,19.320599
"2011-12-19",27.50493,27.8501,26.883629,26.972387,3915054,19.014694
"2011-12-20",27.455622,28.382643,27.455622,28.106508,4257076,19.814217
"2011-12-21",28.195267,28.353058,27.761341,28.313608,3452569,19.960213
"2011-12-22",28.510847,28.747536,28.284023,28.560158,2777549,20.134027
"2011-12-23",28.698225,28.846153,28.441814,28.836292,2249762,20.328695
"2011-12-27",28.786982,29.270218,28.777121,29.013807,2329057,20.453836
"2011-12-28",29.132151,29.230768,28.698225,28.895464,3248957,20.370409
"2011-12-29",28.984221,29.43787,28.796844,29.230768,3010972,20.606781
"2011-12-30",29.32939,29.388559,29.092703,29.19132,2361505,20.578972
"2012-01-03",29.812622,30.078896,29.220907,29.556213,4983810,20.83621
"2012-01-04",29.43787,29.832348,29.319527,29.684418,4425704,20.926592
"2012-01-05",29.595661,30.305719,29.043392,30.029587,4565636,21.169924
"2012-01-06",30.098619,30.848125,29.980276,30.512821,4489992,21.510597
"2012-01-09",30.512821,30.749508,30.236687,30.641026,9377472,21.600973
"2012-01-10",31.074951,31.410255,30.769232,30.887573,4254136,21.77478
"2012-01-11",30.80868,31.134123,30.67061,30.710058,3998202,21.649637
"2012-01-12",30.887573,31.321499,30.700197,31.301775,4272489,22.06678
"2012-01-13",31.084812,31.134123,30.719921,31.055227,4204145,21.892969
"2012-01-17",31.360947,31.508877,31.153847,31.242603,4748866,22.02507
"2012-01-18",31.12426,31.706114,30.956608,31.627218,3724726,22.296204
"2012-01-19",31.854042,32.130177,31.686392,31.982248,3516856,22.546494
"2012-01-20",31.972387,32.071007,31.518738,32.011833,3934726,22.567347
"2012-01-23",32.051281,32.061146,30.966469,30.996056,7512523,21.851254
"2012-01-24",30.80868,31.903353,30.80868,31.715977,4246125,22.35878
"2012-01-25",31.420118,31.420118,30.828402,30.887573,7095465,21.77478
"2012-01-26",31.065088,31.449703,30.700197,30.818541,4183764,21.726116
"2012-01-27",30.729782,30.818541,30.157791,30.552267,4593014,21.538399
"2012-01-30",30.207102,30.838264,30.078896,30.660749,3466663,21.614876
"2012-01-31",30.966469,31.104536,30.483234,30.710058,3356948,21.649637
"2012-02-01",31.045364,31.360947,30.877712,30.946747,4028318,21.816492
"2012-02-02",31.518738,31.804733,31.12426,31.163708,4324913,21.969446
"2012-02-03",31.420118,31.715977,31.262327,31.410255,5310318,22.143251
"2012-02-06",31.232742,31.351086,30.818541,31.035503,3980356,21.87907
"2012-02-07",30.897436,30.996056,30.433926,30.680473,5903305,21.628782
"2012-02-08",30.719921,30.838264,30.473373,30.522682,4356347,21.517546
"2012-02-09",30.650888,31.183432,30.532543,31.045364,3360599,21.886019
"2012-02-10",30.818541,31.459566,30.532543,31.410255,7780625,22.143251
"2012-02-13",31.568047,32.761341,31.499014,32.564102,10011425,23.14782
"2012-02-14",32.534515,32.702171,32.258385,32.593689,6207100,23.168856
"2012-02-15",32.790928,32.830376,32.287968,32.39645,4345091,23.028652
"2012-02-16",32.731754,33.412228,32.435898,33.234715,5939809,23.624519
"2012-02-17",33.323471,33.323471,32.652859,32.998028,5478946,23.45628
"2012-02-21",33.214989,33.323471,32.731754,32.859962,3939187,23.358135
"2012-02-22",32.672585,32.909271,32.475346,32.642998,3212453,23.203905
"2012-02-23",32.435898,32.938854,32.268246,32.504932,3057413,23.105762
"2012-02-24",32.514793,32.850098,32.406311,32.465485,6796639,23.077724
"2012-02-27",32.317554,33.639053,32.297829,33.441814,5939708,23.771736
"2012-02-28",33.510849,34.309666,33.274162,34.151875,8820989,24.276476
"2012-02-29",34.250492,35.50296,34.250492,34.664696,10061719,24.641008
"2012-03-01",34.694279,34.990139,34.506905,34.714005,4324710,24.676062
"2012-03-02",34.753452,35.50296,34.743591,35.128204,4895592,24.970488
"2012-03-05",35.078896,35.424065,34.861935,35,4841242,24.879353
"2012-03-06",34.566074,34.704144,34.309666,34.64497,5884242,24.626986
"2012-03-07",34.714005,34.763313,33.688362,34.28994,7289443,24.374615
"2012-03-08",34.556213,35.078896,34.487179,34.802761,4750387,24.739147
"2012-03-09",34.970413,35.128204,34.487179,34.743591,4004894,24.697086
"2012-03-12",34.763313,35.069035,34.704144,34.990139,3750887,24.872339
"2012-03-13",35.157791,35.798817,35.088757,35.788956,5739240,25.440178
"2012-03-14",35.779095,35.996056,35.069035,35.216965,5083790,25.033583
"2012-03-15",35.216965,35.512821,34.723866,35.443787,6093633,25.194817
"2012-03-16",35.443787,35.443787,34.822487,35.078896,6238027,24.935436
"2012-03-19",35.118343,35.285995,34.753452,34.950691,3648372,24.844299
"2012-03-20",34.5858,34.842209,34.260357,34.812622,5077909,24.746161
"2012-03-21",35,35.295856,34.911243,35.187378,4347626,25.01255
"2012-03-22",34.64497,34.753452,34.122288,34.566074,3806556,24.570902
"2012-03-23",34.664696,34.743591,34.063114,34.704144,4835462,24.669043
"2012-03-26",35.069035,35.542404,35.019726,35.483234,4037545,25.222855
"2012-03-27",35.581856,35.729782,35.226826,35.236687,3798343,25.047596
"2012-03-28",35.128204,35.197239,34.23077,34.388561,5125162,24.444729
"2012-03-29",34.122288,34.773174,34.072979,34.674557,3881288,24.648018
"2012-03-30",34.861935,34.861935,34.28994,34.615383,3917285,24.605951
"2012-04-02",34.615383,34.822487,34.418144,34.684418,4328867,24.655025
"2012-04-03",34.664696,35.098618,34.378696,34.49704,6034922,24.52182
"2012-04-04",34.566074,34.733727,34.122288,34.615383,4672005,24.605951
"2012-04-05",34.536488,34.822487,34.171597,34.388561,3536224,24.444729
"2012-04-09",33.708088,33.777119,33.362919,33.500984,5114210,23.813795
"2012-04-10",33.491123,33.540436,32.149902,32.218933,8535041,22.90246
"2012-04-11",32.741615,32.800789,32.258385,32.287968,6243097,22.951542
"2012-04-12",32.366863,32.919132,32.268246,32.81065,5202631,23.323078
"2012-04-13",32.761341,32.879684,32.45562,32.514793,4059245,23.112772
"2012-04-16",32.583824,32.75148,32.228798,32.406311,4395893,23.035654
"2012-04-17",32.554241,32.869823,32.199211,32.761341,4898634,23.288033
"2012-04-18",32.613411,32.790928,32.485207,32.593689,3595745,23.168856
"2012-04-19",32.633137,32.761341,32.228798,32.504932,3417586,23.105762
"2012-04-20",32.642998,32.919132,32.495068,32.564102,3356239,23.14782
"2012-04-23",32.140038,32.149902,31.518738,31.854042,4632763,22.643089
"2012-04-24",31.942801,32.445759,31.903353,32.366863,4473160,23.007622
"2012-04-25",32.633137,33.145958,32.564102,33.086784,4163991,23.519365
"2012-04-26",32.938854,33.461536,32.899406,33.284023,5145847,23.659565
"2012-04-27",33.284023,33.846153,33.067062,33.382645,5270671,23.729671
"2012-04-30",33.214989,33.224854,32.495068,32.850098,5051241,23.351112
"2012-05-01",32.771202,33.145958,32.386589,32.938854,5353210,23.414213
"2012-05-02",32.702171,32.948719,32.485207,32.869823,3599903,23.365137
"2012-05-03",32.830376,32.889545,32.159763,32.297829,3855735,22.958546
"2012-05-04",32.238659,32.287968,31.459566,31.686392,3742167,22.523911
"2012-05-07",31.528601,31.893492,31.489153,31.508877,4020510,22.397726
"2012-05-08",31.252464,31.291912,30.463511,31.232742,6375322,22.201443
"2012-05-09",30.80868,31.065088,30.335306,30.91716,6282136,21.977116
"2012-05-10",31.163708,31.311638,30.690334,30.80868,4182344,21.899998
"2012-05-11",30.512821,31.213018,30.374754,30.848125,4134179,21.928041
"2012-05-14",30.571993,30.769232,30.177515,30.325443,4645945,21.556496
"2012-05-15",30.246548,31.055227,30.098619,30.512821,6647176,21.689701
"2012-05-16",30.690334,30.729782,29.635109,29.674557,6245226,21.093826
"2012-05-17",29.704142,29.852072,28.353058,28.392506,8320884,20.182487
"2012-05-18",28.471399,28.747536,28.214991,28.481262,5128711,20.245581
"2012-05-21",28.510847,29.585798,28.510847,29.497042,5203341,20.967634
"2012-05-22",29.289942,29.871796,29.003944,29.250492,5099913,20.976833
"2012-05-23",28.925049,29.497042,28.41223,29.378698,6605095,21.068777
"2012-05-24",29.43787,29.802761,28.885603,29.211044,5661770,20.94854
"2012-05-25",29.309666,29.32939,28.688362,28.905325,5144022,20.729292
"2012-05-29",29.211044,29.822485,29.211044,29.506903,4856046,21.160719
"2012-05-30",29.132151,29.171598,28.767258,28.87574,3578305,20.708078
"2012-05-31",28.846153,29.063116,28.333332,28.796844,4339514,20.651503
"2012-06-01",28.057199,28.274162,27.633137,27.741617,3992625,19.894756
"2012-06-04",27.771202,27.771202,26.913216,27.426037,5595151,19.668428
"2012-06-05",27.317554,27.830376,27.228798,27.692308,3449020,19.859385
"2012-06-06",27.909269,28.777121,27.909269,28.767258,5610868,20.63028
"2012-06-07",29.250492,29.842209,28.708088,28.816568,5103969,20.665642
"2012-06-08",28.678501,28.895464,28.195267,28.865877,3400449,20.70101
"2012-06-11",29.211044,29.270218,28.195267,28.214991,3506209,20.234228
"2012-06-12",28.333332,28.767258,28.224852,28.747536,3183352,20.61614
"2012-06-13",28.639053,28.846153,28.106508,28.205128,2839403,20.227156
"2012-06-14",28.205128,28.560158,27.988167,28.382643,3265080,20.354464
"2012-06-15",28.599606,28.688362,28.175543,28.441814,3817811,20.396893
"2012-06-18",28.41223,28.925049,28.145958,28.757397,3723611,20.623207
"2012-06-19",28.925049,29.792898,28.786982,29.516766,4764887,21.167788
"2012-06-20",29.487179,29.566074,28.984221,29.260355,3183047,20.983898
"2012-06-21",29.358974,29.467457,28.441814,28.471399,2716100,20.418114
"2012-06-22",28.658777,28.925049,28.175543,28.816568,5342056,20.665642
"2012-06-25",28.402367,28.41223,27.741617,27.800789,3393655,19.937185
"2012-06-26",27.810652,27.928993,27.50493,27.623274,3899337,19.809883
"2012-06-27",27.751478,28.037476,27.642998,27.781065,3201299,19.92304
"2012-06-28",27.623274,27.672585,27.021696,27.50493,4098994,19.725008
"2012-06-29",28.353058,28.619329,28.205128,28.510847,4921145,20.446402
"2012-07-02",28.510847,28.639053,27.948717,28.560158,3692684,20.481764
"2012-07-03",28.639053,29.428007,28.579882,29.161736,2340718,20.913183
"2012-07-05",29.102564,29.280079,28.62919,29.102564,2130617,20.870743
"2012-07-06",28.62919,28.767258,28.422091,28.668638,3868511,20.559561
"2012-07-09",28.579882,28.648914,28.195267,28.510847,3512395,20.446402
"2012-07-10",28.648914,28.954636,27.899408,28.16568,3865469,20.19886
"2012-07-11",28.688362,29.506903,28.62919,29.299803,8054101,21.012192
"2012-07-12",28.964497,29.911243,28.786982,29.635109,5202733,21.252653
"2012-07-13",29.664694,30.956608,29.605522,30.325443,6609455,21.747721
"2012-07-16",30.285995,30.493097,29.536489,30.276134,5554286,21.71237
"2012-07-17",30.552267,31.804733,30.552267,31.439842,7887196,22.546913
"2012-07-18",31.153847,32.169624,30.966469,31.883629,6484530,22.86517
"2012-07-19",31.93294,32.406311,31.341223,32.140038,6545471,23.049049
"2012-07-20",31.844181,32.327415,31.656805,31.844181,4484111,22.836882
"2012-07-23",31.785009,31.962524,31.213018,31.666668,4356752,22.709578
"2012-07-24",31.637081,31.765285,30.690334,30.976332,3949530,22.214508
"2012-07-25",31.390533,31.577909,30.650888,30.936884,4806157,22.186214
"2012-07-26",31.775148,33.195267,31.558186,31.992109,5605595,22.942966
"2012-07-27",32.623276,33.16568,32.39645,32.899406,5843479,23.593632
"2012-07-30",32.840237,32.840237,32.228798,32.386589,3821563,23.225866
"2012-07-31",32.426037,32.633137,32.317554,32.357002,2830175,23.204647
"2012-08-01",32.514793,32.652859,31.952663,31.982248,2762136,22.935892
"2012-08-02",31.47929,31.883629,31.055227,31.597633,4117651,22.660069
"2012-08-03",32.031559,32.672585,32.001972,32.258385,3473254,23.133924
"2012-08-06",32.287968,32.465485,32.080868,32.347141,2445869,23.19758
"2012-08-07",32.475346,33.057198,32.386589,32.771202,3052343,23.501692
"2012-08-08",32.593689,32.623276,32.209072,32.287968,3733954,23.15514
"2012-08-09",32.061146,32.524654,31.785009,32.238659,2988055,23.119778
"2012-08-10",32.051281,32.642998,31.982248,32.435898,4453285,23.261229
"2012-08-13",32.721893,33.570019,32.662724,33.471401,6520933,24.197323
"2012-08-14",33.589745,33.974358,33.353058,33.639053,5512712,24.318529
"2012-08-15",33.491123,33.964497,33.264301,33.865879,5485436,24.482502
"2012-08-16",33.905327,34.635109,33.836292,34.398422,6178606,24.867493
"2012-08-17",34.625248,34.664696,33.905327,34.102566,3358064,24.653608
"2012-08-20",33.648914,34.151875,33.10651,34.063114,4101224,24.625093
"2012-08-21",34.191322,34.506905,33.974358,34.181461,4147564,24.710646
"2012-08-22",33.944775,34.260357,33.678501,34.240631,3653036,24.753422
"2012-08-23",34.122288,34.122288,33.560158,33.698223,2622305,24.361296
"2012-08-24",33.658775,34.250492,33.589745,34.072979,2275619,24.632217
"2012-08-27",34.122288,34.181461,33.905327,33.984222,1733332,24.568052
"2012-08-28",33.964497,34.211044,33.786983,33.865879,2340008,24.482502
"2012-08-29",33.915188,34.418144,33.72781,34.368835,3228576,24.846104
"2012-08-30",34.220905,34.23077,33.796844,33.885601,2334836,24.496769
"2012-08-31",34.260357,34.339249,33.836292,34.08284,2523238,24.639353
"2012-09-04",33.984222,34.319527,33.491123,33.708088,4276849,24.368429
"2012-09-05",33.688362,33.974358,33.491123,33.708088,3431782,24.368429
"2012-09-06",34.260357,35.177513,34.260357,35.059174,4980869,25.345167
"2012-09-07",35.216965,35.936886,35.216965,35.798817,7310129,25.879871
"2012-09-10",34.506905,35.118343,34.102566,34.309666,8127413,24.803322
"2012-09-11",34.319527,34.398422,33.974358,34.003944,4253020,24.582315
"2012-09-12",34.132149,34.615383,34.132149,34.575935,3914750,24.995819
"2012-09-13",34.684418,35.857986,34.546352,35.266273,6215110,25.494883
"2012-09-14",35.266273,35.996056,34.901382,35.029587,5748873,25.323774
"2012-09-17",34.319527,34.43787,33.609467,33.708088,6273821,24.368429
"2012-09-18",34.043392,34.309666,33.244576,33.599606,6371672,24.290007
"2012-09-19",33.747536,33.865879,33.392506,33.658775,4356245,24.332777
"2012-09-20",33.382645,34.319527,33.244576,34.220905,4581860,24.739155
"2012-09-21",35.946747,35.996056,34.861935,35.019726,8386997,25.31665
"2012-09-24",36.360947,36.735699,35.956608,36.27219,9283373,26.22208
"2012-09-25",36.252464,36.33136,35.473373,35.473373,5824720,25.6446
"2012-09-26",35.246548,35.680473,35.029587,35.532543,4802608,25.687368
"2012-09-27",35.631165,36.134121,35.621304,36.045364,3181729,26.058115
"2012-09-28",35.76923,35.996056,35.50296,35.818539,4389403,25.894133
"2012-10-01",35.936886,36.242603,35.552269,35.660751,3242468,25.780066
"2012-10-02",35.729782,35.936886,35.424065,35.493095,3416673,25.658859
"2012-10-03",35.552269,35.857986,35.305721,35.690334,2706062,25.801445
"2012-10-04",35.887573,36.143986,35.759369,35.986195,2728775,26.015329
"2012-10-05",36.27219,36.863907,36.114399,36.301777,3772993,26.243471
"2012-10-08",36.074951,36.410255,35.71006,36.341225,3146442,26.272001
"2012-10-09",36.291912,36.459564,35.91716,36.06509,2882194,26.072363
"2012-10-10",36.005917,36.213017,35.680473,36.104534,3780598,26.100883
"2012-10-11",36.469429,36.814594,36.282051,36.725838,4943351,26.550049
"2012-10-12",36.706116,36.83432,36.143986,36.291912,3112169,26.236341
"2012-10-15",36.489151,37.120316,36.341225,37.071007,2714985,26.799562
"2012-10-16",37.140038,37.879684,37.140038,37.672585,3587735,27.234461
"2012-10-17",37.702171,37.889545,36.735699,36.992111,5312143,26.742537
"2012-10-18",36.962524,37.75148,36.962524,37.623276,3960583,27.198816
"2012-10-19",37.682446,37.721893,36.814594,36.903355,3414037,26.678371
"2012-10-22",36.903355,37.130177,36.607494,37.110455,3792968,26.828093
"2012-10-23",36.380672,36.646942,36.193295,36.27219,3196939,26.22208
"2012-10-24",36.400394,36.725838,35.719921,35.877712,3989482,25.936899
"2012-10-25",35.295856,35.571991,34.349113,34.773174,7232355,25.138407
"2012-10-26",34.773174,35.197239,34.704144,35.167652,4746737,25.423582
"2012-10-31",35.571991,35.571991,34.763313,35.335304,4208404,25.544779
"2012-11-01",35.325443,36.459564,35.078896,36.420116,4175145,26.329025
"2012-11-02",36.538464,36.538464,35.285995,35.433926,4294189,25.616087
"2012-11-05",35.433926,35.493095,34.64497,34.881657,3637319,25.216827
"2012-11-06",34.901382,35.542404,34.881657,35.128204,3161449,25.395073
"2012-11-07",34.674557,34.7929,34.378696,34.487179,3788811,24.931656
"2012-11-08",34.5858,34.5858,33.66864,34.003944,3418802,24.582315
"2012-11-09",33.609467,35.14793,33.609467,34.368835,3950950,24.846104
"2012-11-12",34.240631,34.358974,33.865879,34.181461,2325001,24.710646
"2012-11-13",33.816566,34.102566,33.284023,33.885601,4075063,24.710649
"2012-11-14",33.93491,33.93491,33.067062,33.155819,4232335,24.178461
"2012-11-15",33.303749,33.816566,33.076923,33.185406,3895078,24.200029
"2012-11-16",33.195267,33.895466,32.495068,33.836292,5998925,24.674679
"2012-11-19",34.516766,35.138065,34.250492,35.098618,4033996,25.595215
"2012-11-20",34.980274,35.128204,34.674557,34.871796,3494954,25.429813
"2012-11-21",35.019726,35.039448,34.822487,34.970413,1939072,25.501728
"2012-11-23",35.187378,35.759369,35.14793,35.759369,1277437,26.077059
"2012-11-26",35.591717,35.660751,35.226826,35.601578,2088637,25.962
"2012-11-27",35.483234,36.252464,35.345169,35.749508,4571923,26.069876
"2012-11-28",35.483234,36.459564,35.345169,36.420116,3240947,26.558907
"2012-11-29",36.489151,36.814594,36.27219,36.794872,3674330,26.83219
"2012-11-30",36.804733,36.83432,36.370808,36.62722,2379757,26.70993
"2012-12-03",36.735699,36.932938,36.222881,36.301777,2618351,26.472605
"2012-12-04",36.203156,36.715977,35.680473,35.749508,4021930,26.069876
"2012-12-05",35.749508,35.857986,34.625248,35.532543,5393466,25.911648
"2012-12-06",35.611439,35.641026,35.236687,35.473373,2954897,25.868504
"2012-12-07",35.601578,35.749508,35.335304,35.542404,2278458,25.918842
"2012-12-10",35.394478,35.867851,35.364891,35.828403,1923964,26.127407
"2012-12-11",36.015778,36.637081,36.005917,36.617355,3821462,26.70274
"2012-12-12",36.785011,37.24852,36.499016,36.863907,5163389,26.882534
"2012-12-13",37.376724,37.583824,36.873768,37.120316,5140676,27.069513
"2012-12-14",37.140038,37.682446,37.130177,37.534515,3057109,27.371561
"2012-12-17",37.60355,37.721893,37.278107,37.633137,3495968,27.443489
"2012-12-18",37.682446,38.441814,37.495068,38.402367,3460376,28.00444
"2012-12-19",38.333332,38.560158,38.096645,38.362919,3338291,27.975672
"2012-12-20",38.353058,39.211044,38.264301,39.043392,4316497,28.471895
"2012-12-21",38.629192,38.954636,38.205128,38.767258,4406844,28.270529
"2012-12-24",38.66864,39.211044,38.461536,38.925049,1345984,28.385597
"2012-12-26",39.063114,39.270218,38.905327,39.142014,2141974,28.543808
"2012-12-27",39.072979,39.201183,38.560158,39.072979,2045035,28.493465
"2012-12-28",38.619328,38.737675,38.303749,38.37278,2793164,27.982859
"2012-12-31",38.205128,39.329388,38.116371,39.28994,3578000,28.651686
"2013-01-02",39.575935,40.078896,39.398422,39.930965,4523251,29.119146
"2013-01-03",39.802761,40.029587,39.398422,39.812622,3994045,29.032839
"2013-01-04",39.802761,40.325443,39.595661,40.285995,3318416,29.378046
"2013-01-07",40.009861,40.364891,39.911243,40.226826,2519993,29.334902
"2013-01-08",40.049309,40.138065,39.605522,39.85207,3835354,29.061617
"2013-01-09",39.891518,40.2071,39.575935,39.773174,3611868,29.004087
"2013-01-10",39.940826,39.970413,38.984222,39.457596,3945880,28.773947
"2013-01-11",39.5858,39.5858,39.102566,39.556213,1827634,28.845858
"2013-01-14",39.566074,40.266273,39.566074,40.266273,3499111,29.363665
"2013-01-15",39.970413,40.35503,39.457596,40.236687,3308074,29.342081
"2013-01-16",39.990139,40.2071,39.85207,40.029587,1910984,29.191059
"2013-01-17",40.276134,41.617355,40.167652,41.06509,4947509,29.946199
"2013-01-18",41.084812,41.33136,40.946747,41.33136,3069479,30.140368
"2013-01-22",41.074951,41.528599,41.045364,41.47929,3628599,30.248241
"2013-01-23",41.400394,41.883629,41.321499,41.666668,3399638,30.384886
"2013-01-24",41.706116,42.149902,41.617355,41.804733,2722996,30.485577
"2013-01-25",42.011833,42.011833,41.617355,41.923077,3095336,30.571873
"2013-01-28",41.844181,41.844181,41.114399,41.538464,3684673,30.291393
"2013-01-29",40.4142,41.715977,40.4142,41.321499,5599308,30.133186
"2013-01-30",41.015778,41.47929,40.927021,41.193295,4234768,30.03968
"2013-01-31",41.055225,41.400394,40.848125,40.848125,2932589,29.787977
"2013-02-01",41.27219,41.854042,41.262325,41.765285,3542612,30.456799
"2013-02-04",41.410255,41.607494,41.27219,41.538464,3080532,30.291393
"2013-02-05",41.794872,42.307693,41.794872,42.199211,3421337,30.773235
"2013-02-06",42.001972,42.209072,41.745564,41.863907,2760514,30.528719
"2013-02-07",42.04142,42.061146,41.055225,41.568047,2216503,30.312971
"2013-02-08",41.706116,42.04142,41.587772,42.011833,1904191,30.636595
"2013-02-11",41.883629,41.903355,41.449703,41.587772,2637617,30.327353
"2013-02-12",41.538464,41.765285,41.410255,41.429981,2488052,30.212292
"2013-02-13",41.321499,41.390533,41.005917,41.173569,3880477,30.241257
"2013-02-14",41.015778,41.420116,40.97633,41.222881,3235066,30.277472
"2013-02-15",41.351086,41.992111,41.321499,41.587772,3050213,30.545488
"2013-02-19",41.518738,41.913216,41.242603,41.33136,2905516,30.357155
"2013-02-20",41.262325,41.360947,39.368835,39.516766,6395501,29.024368
"2013-02-21",39.319527,41.173569,38.925049,40.739643,10313901,29.922554
"2013-02-22",40.97633,42.406311,40.97633,42.406311,8019827,31.146675
"2013-02-25",42.731754,42.889545,41.203156,41.213017,7053688,30.270229
"2013-02-26",41.568047,42.307693,41.390533,42.159763,5073143,30.965599
"2013-02-27",42.366863,43.639053,42.357002,43.441814,5509366,31.907249
"2013-02-28",43.392506,44.122288,43.195267,43.402367,4625767,31.878275
"2013-03-01",43.136093,44.132149,42.909271,43.66864,4309703,32.073853
"2013-03-04",43.471401,43.93491,43.333332,43.925049,3487146,32.262169
"2013-03-05",44.191322,44.773174,44.132149,44.635109,4395589,32.783703
"2013-03-06",44.950691,45.512821,44.921104,45.4142,4539272,33.35593
"2013-03-07",45.483234,45.641026,45.325443,45.601578,2878847,33.493557
"2013-03-08",45.779095,46.242603,45.700195,46.134121,3419107,33.884701
"2013-03-11",45.946747,46.597633,45.71006,46.351086,4509866,34.044048
"2013-03-12",46.301777,46.548325,45.581856,45.591717,4364357,33.486313
"2013-03-13",45.601578,45.660751,45.019726,45.108482,4628910,33.131378
"2013-03-14",45.14793,45.4142,45.049309,45.266273,2899330,33.247272
"2013-03-15",45.2071,45.315582,44.921104,45.029587,4952173,33.073444
