"dates","BF.B.Open","BF.B.High","BF.B.Low","BF.B.Close","BF.B.Volume","BF.B.Adjusted"
"2012-05-08",23.093332,23.170668,22.968,23.106667,552000,20.156275
"2012-05-09",22.906668,23.077333,22.826668,22.874666,566250,19.953896
"2012-05-10",23.08,23.24,23.005333,23.087999,398250,20.13999
"2012-05-11",23.032,23.271999,22.946667,23.117332,461250,20.165583
"2012-05-14",22.914667,23.096001,22.629333,23.034666,592500,20.093464
"2012-05-15",22.938667,23.461332,22.890667,23.410667,1615500,20.421463
"2012-05-16",23.450666,23.658667,23.269333,23.549334,998250,20.542423
"2012-05-17",23.517332,23.568001,23.090668,23.125334,711000,20.17256
"2012-05-18",23.16,23.16,22.757334,22.856001,1026375,19.937618
"2012-05-21",22.861334,23.063999,22.784,23.048,478875,20.105108
"2012-05-22",23.066668,23.24,22.976,23.077333,697500,20.130688
"2012-05-23",23.063999,23.109333,22.813334,23.002666,641250,20.065556
"2012-05-24",23.050667,23.381332,22.981333,23.298668,489375,20.323763
"2012-05-25",23.306667,23.544001,23.277332,23.389334,292875,20.402853
"2012-05-29",23.504,23.605333,23.378668,23.506666,405375,20.505199
"2012-05-30",23.511999,23.642668,23.271999,23.327999,677250,20.349348
"2012-05-31",23.304001,23.397333,23.112,23.247999,900375,20.279568
"2012-06-01",22.893333,23.167999,22.416,22.528,1541625,19.651497
"2012-06-04",22.440001,22.576,22.247999,22.4,1300500,19.621132
"2012-06-05",22.32,22.770666,22.173332,22.597334,678375,19.793982
"2012-06-06",22.664,23.639999,22.426666,23.639999,1290750,20.707296
"2012-06-07",23.842667,24.133333,23.485332,23.562668,735750,20.639565
"2012-06-08",23.48,23.861334,23.48,23.786667,546000,20.835773
"2012-06-11",23.927999,24.117332,23.402666,23.421333,569250,20.515762
"2012-06-12",23.455999,23.914667,23.455999,23.698668,856875,20.75869
"2012-06-13",23.672001,23.861334,23.514668,23.584,714000,20.658245
"2012-06-14",23.834667,24.312,23.773333,24.271999,820875,21.260897
"2012-06-15",24.533333,24.879999,24.368,24.405333,1895250,21.377689
"2012-06-18",24.426666,24.768,24.4,24.557333,886500,21.510832
"2012-06-19",24.653334,24.944,24.581333,24.845333,1031250,21.763103
"2012-06-20",24.805332,24.896,24.653334,24.797333,1107750,21.721058
"2012-06-21",24.903999,25.010668,24.773333,24.778667,1066125,21.704714
"2012-06-22",24.903999,24.968,24.573334,24.741333,1511625,21.672005
"2012-06-25",24.642668,24.816,24.605333,24.792,697125,21.716387
"2012-06-26",24.973333,25.688,24.973333,25.530666,2049750,22.363417
"2012-06-27",25.802668,25.858667,25.007999,25.058666,1199625,21.949972
"2012-06-28",24.784,25.290667,24.784,25.253332,834000,22.120485
"2012-06-29",25.6,26.120001,25.6,25.826668,1914750,22.622698
"2012-07-02",25.885332,26.130667,25.719999,25.850668,1609500,22.643715
"2012-07-03",26.077333,26.077333,25.581333,25.719999,794250,22.529264
"2012-07-05",25.610666,25.728001,25.341333,25.341333,1595625,22.197578
"2012-07-06",25.178667,25.541332,25.032,25.098667,1342500,21.985016
"2012-07-09",25.032,25.296,24.882668,25.010668,1144875,21.907925
"2012-07-10",25.133333,25.368,24.949333,25.085333,1308375,21.97333
"2012-07-11",24.973333,25.165333,24.853333,25.069332,1246500,21.95932
"2012-07-12",24.962667,25.688,24.805332,25.511999,1424250,22.347063
"2012-07-13",25.493334,25.997334,25.493334,25.733334,1049625,22.540945
"2012-07-16",25.794666,25.927999,25.488001,25.578667,1041000,22.405464
"2012-07-17",25.610666,25.872,25.533333,25.728001,1200750,22.536276
"2012-07-18",25.608,25.834667,25.608,25.789333,688500,22.589996
"2012-07-19",25.784,25.802668,25.509333,25.6,1484250,22.424154
"2012-07-20",25.570667,25.639999,25.24,25.466667,4590750,22.30736
"2012-07-23",24.992001,25.098667,24.792,24.888,817125,21.800484
"2012-07-24",24.858667,24.925333,24.48,24.717333,533625,21.650982
"2012-07-25",24.797333,24.797333,24.573334,24.591999,646875,21.541199
"2012-07-26",25.024,25.162666,24.853333,24.944,747375,21.849531
"2012-07-27",25.200001,25.466667,25,25.277332,1089375,22.141514
"2012-07-30",25.370667,25.384001,25.034666,25.253332,482250,22.120485
"2012-07-31",25.128,25.184,24.92,24.949333,492750,21.854204
"2012-08-01",25.120001,25.511999,24.954666,25.010668,582000,21.907925
"2012-08-02",24.778667,24.959999,24.394667,24.581333,790125,21.531857
"2012-08-03",25.066668,25.306667,24.906668,25.266666,442875,22.132168
"2012-08-06",25.378668,25.431999,24.762667,24.818666,564000,21.73974
"2012-08-07",24.936001,24.997334,24.775999,24.850668,526125,21.767778
"2012-08-08",24.906668,24.906668,24.477333,24.589333,519375,21.538864
"2012-08-09",24.533333,24.594667,24.322666,24.416,844500,21.387032
"2012-08-10",24.266666,24.602667,24.176001,24.578667,764625,21.52952
"2012-08-13",24.732,24.912001,24.351999,24.591999,263500,21.541199
"2012-08-14",24.68,24.728001,24.4,24.684,551500,21.621784
"2012-08-15",24.768,24.844,24.591999,24.792,419500,21.716387
"2012-08-16",24.756001,24.940001,24.624001,24.799999,831000,21.723398
"2012-08-17",25.040001,25.044001,24.559999,24.868,765500,21.782959
"2012-08-20",24.832001,24.908001,24.427999,24.799999,459500,21.723398
"2012-08-21",24.808001,24.908001,24.524,24.672001,421750,21.611273
"2012-08-22",24.652,24.816,24.587999,24.74,549250,21.670843
"2012-08-23",24.691999,24.784,24.556,24.688,343500,21.62529
"2012-08-24",24.643999,24.988001,24.628,24.884001,626750,21.796978
"2012-08-27",24.9,25.232,24.9,25.08,757250,21.96866
"2012-08-28",25.02,25.292,24.916,25.112,586250,21.996689
"2012-08-29",25.204,25.896,25.204,25.68,1035250,22.494225
"2012-08-30",25.532,25.796,25.372,25.504,665000,22.340055
"2012-08-31",25.664,25.948,25.48,25.639999,864500,22.459188
"2012-09-04",25.756001,26.076,25.604,25.864,8e+05,22.655397
"2012-09-05",25.879999,26.284,25.808001,25.959999,1058250,22.821728
"2012-09-06",26.139999,26.719999,26.059999,26.716,1237000,23.486336
"2012-09-07",26.780001,26.836,26.544001,26.691999,809500,23.46524
"2012-09-10",26.672001,26.704,26.42,26.576,624250,23.363266
"2012-09-11",26.524,27.164,26.204,26.208,1224000,23.039749
"2012-09-12",26.208,26.327999,25.700001,25.836,949250,22.712717
"2012-09-13",25.736,26.035999,25.736,25.959999,929250,22.821728
"2012-09-14",26.128,26.136,25.572001,25.676001,992500,22.572062
"2012-09-17",25.728001,25.743999,25.496,25.612,937500,22.515799
"2012-09-18",25.612,25.996,25.608,25.944,638500,22.807659
"2012-09-19",26.028,26.124001,25.851999,25.948,656750,22.811182
"2012-09-20",25.884001,26.044001,25.804001,25.868,682000,22.740849
"2012-09-21",25.948,25.996,25.743999,25.768,2056250,22.652933
"2012-09-24",25.68,25.799999,25.568001,25.708,530750,22.600191
"2012-09-25",25.808001,25.952,25.716,25.844,777750,22.719751
"2012-09-26",25.875999,26.072001,25.691999,25.780001,766750,22.66349
"2012-09-27",25.832001,26.02,25.66,26.02,542000,22.874481
"2012-09-28",25.976,26.108,25.704,26.1,1251750,22.944801
"2012-10-01",26.104,26.264,26.104,26.195999,1035250,23.029196
"2012-10-02",26.271999,26.540001,26.247999,26.488001,619750,23.285896
"2012-10-03",26.576,26.896,26.440001,26.868,1073500,23.619953
"2012-10-04",26.924,27.076,26.496,26.612,932000,23.394909
"2012-10-05",26.771999,26.82,26.516001,26.667999,840000,23.444134
"2012-10-08",26.667999,26.700001,26.5,26.58,432000,23.366777
"2012-10-09",26.58,26.68,26.476,26.48,909000,23.278864
"2012-10-10",26.472,26.504,26,26.040001,822750,22.892063
"2012-10-11",26.24,26.416,26.040001,26.072001,972500,22.920195
"2012-10-12",26.212,26.392,26.011999,26.184,939250,23.018648
"2012-10-15",26.280001,26.728001,26.208,26.632,1072250,23.412487
"2012-10-16",26.799999,26.812,26.540001,26.752001,683750,23.517984
"2012-10-17",27.108,27.152,26.747999,26.844,651000,23.598866
"2012-10-18",26.827999,26.84,26.323999,26.436001,774250,23.240181
"2012-10-19",26.388,26.396,25.764,25.784,1225000,22.667006
"2012-10-22",25.667999,25.98,25.667999,25.940001,800500,22.80415
"2012-10-23",25.764,25.9,25.108,25.488001,1056500,22.406786
"2012-10-24",25.568001,25.700001,25.243999,25.364,494500,22.297775
"2012-10-25",25.559999,25.587999,25.368,25.58,470750,22.487671
"2012-10-26",25.612,25.667999,25.304001,25.440001,572250,22.364582
"2012-10-31",25.448,25.788,25.26,25.624001,709250,22.526344
"2012-11-01",25.672001,25.827999,25.348,25.812,971750,22.691616
"2012-11-02",26.011999,26.063999,25.764,25.788,741750,22.670519
"2012-11-05",25.736,25.879999,25.444,25.775999,695250,22.659975
"2012-11-06",25.771999,26.011999,25.719999,25.84,584250,22.716234
"2012-11-07",25.704,25.848,25.236,25.76,867500,22.645899
"2012-11-08",25.700001,25.927999,25.544001,25.812,971250,22.691616
"2012-11-09",25.719999,25.892,25.639999,25.66,777250,22.557991
"2012-11-12",25.700001,25.700001,25.4,25.639999,469500,22.540411
"2012-11-13",25.548,26.044001,25.516001,25.82,567250,22.698654
"2012-11-14",25.903999,25.903999,25.556,25.672001,556500,22.568537
"2012-11-15",25.712,25.983999,25.639999,25.896,965750,22.765467
"2012-11-16",25.888,26.243999,25.524,26.124001,3236000,22.965906
"2012-11-19",26.312,26.732,26.084,26.732,920000,23.500402
"2012-11-20",26.652,26.916,26.507999,26.916,593000,23.662161
"2012-11-21",26.9,27.052,26.615999,26.788,431250,23.549629
"2012-11-23",26.916,27.368,26.827999,27.368,224250,24.059517
"2012-11-26",27.236,27.344,27.056,27.191999,1286500,23.904785
"2012-11-27",28.084,28.348,27.572001,27.716,1888750,24.365442
"2012-11-28",27.648001,27.916,27.364,27.74,1212500,24.386545
"2012-11-29",27.775999,28.26,27.604,28.056,1168500,24.664345
"2012-11-30",27.796,28.084,27.044001,28.072001,2739000,24.678406
"2012-12-03",28.120001,28.252001,27.74,27.888,1829250,24.606056
"2012-12-04",27.827999,27.916,27.416,27.496,1962500,24.260193
"2012-12-05",27.700001,28.4,27.271999,27.372,1958750,24.15078
"2012-12-06",27.368,27.5,27.128,27.243999,1485000,24.03784
"2012-12-07",27.292,27.563999,27.204,27.427999,3778250,24.20019
"2012-12-10",25.844,26.388,25.799999,26.212,2131250,23.127302
"2012-12-11",26.236,26.427999,26.016001,26.191999,1709250,23.109648
"2012-12-12",26.232,26.299999,25.563999,25.6,1810000,22.58732
"2012-12-13",25.572001,25.708,25.268,25.296,1962500,22.319094
"2012-12-14",25.296,25.516001,25.056,25.312,1190250,22.333208
"2012-12-17",25.348,25.636,25.264,25.436001,1117250,22.442616
"2012-12-18",25.42,25.604,25.212,25.604,1483750,22.590843
"2012-12-19",25.576,25.576,25.264,25.284,1541500,22.308504
"2012-12-20",25.348,25.572001,25.304001,25.459999,1233000,22.463795
"2012-12-21",25.483999,25.591999,25.143999,25.323999,2036750,22.343798
"2012-12-24",25.247999,25.424,25.120001,25.4,321000,22.410854
"2012-12-26",25.247999,25.416,25.059999,25.087999,814750,22.135571
"2012-12-27",25.148001,25.304001,24.936001,25.184,959000,22.220272
"2012-12-28",25.08,25.143999,24.82,24.82,580500,21.899107
"2012-12-31",24.799999,25.299999,24.667999,25.299999,1120000,22.32262
"2013-01-02",25.488001,25.6,25.292,25.568001,1934500,22.559084
"2013-01-03",25.440001,25.584,24.927999,25,1368250,22.05793
"2013-01-04",25.004,25.132,24.916,25.091999,1939500,22.139101
"2013-01-07",24.964001,25.139999,24.58,24.684,1905750,21.779116
"2013-01-08",24.552,25.195999,24.360001,25.156,2549500,22.195562
"2013-01-09",25.200001,25.312,24.827999,24.927999,1436500,21.994398
"2013-01-10",25.084,25.216,24.927999,25.143999,1178500,22.184982
"2013-01-11",25.143999,25.327999,24.908001,25.176001,1513750,22.213213
"2013-01-14",25.176001,25.48,25.096001,25.444,1390250,22.449673
"2013-01-15",25.384001,25.528,25.195999,25.516001,1428500,22.513205
"2013-01-16",25.42,25.504,25.344,25.440001,824000,22.44615
"2013-01-17",25.535999,25.84,25.440001,25.667999,968000,22.647314
"2013-01-18",25.732,25.888,25.636,25.848,1870750,22.806131
"2013-01-22",25.799999,25.827999,25.608,25.747999,778250,22.717896
"2013-01-23",25.771999,25.848,25.52,25.632,697500,22.615553
"2013-01-24",25.624001,25.9,25.624001,25.788,564000,22.753199
"2013-01-25",25.823999,26.056,25.639999,26.035999,1209250,22.972004
"2013-01-28",26.1,26.1,25.656,25.736,916750,22.707319
"2013-01-29",25.76,26,25.756001,25.955999,975000,22.901426
"2013-01-30",25.948,26.364,25.832001,26.048,885000,22.982594
"2013-01-31",26.08,26.356001,25.82,25.879999,1917250,22.834368
"2013-02-01",26.028,26.243999,25.892,26.176001,1122500,23.095539
"2013-02-04",26.032,26.087999,25.848,25.868,717000,22.823774
"2013-02-05",25.931999,26.076,25.76,25.992001,1254250,22.933184
"2013-02-06",25.976,26.108,25.832001,25.924,860500,22.87319
"2013-02-07",25.948,26.252001,25.884001,26.028,844000,22.964949
"2013-02-08",26.076,26.156,25.924,26.032,678000,22.968481
"2013-02-11",26.048,26.132,25.604,25.639999,877500,22.622612
"2013-02-12",25.700001,25.875999,25.620001,25.68,690750,22.657904
"2013-02-13",25.728001,25.799999,25.559999,25.643999,843250,22.626143
"2013-02-14",25.676001,26,25.535999,25.732,1406500,22.703787
"2013-02-15",25.827999,26.284,25.752001,26.096001,3359000,23.024948
"2013-02-19",26.132,26.6,26.084,26.591999,1439000,23.462578
"2013-02-20",26.58,26.76,26.416,26.444,1007250,23.331987
"2013-02-21",26.448,26.528,26.247999,26.34,721250,23.240229
"2013-02-22",26.372,26.747999,26.344,26.747999,583500,23.600216
"2013-02-25",26.808001,26.836,26.32,26.32,982750,23.222582
"2013-02-26",26.384001,26.559999,26.16,26.26,679000,23.169651
"2013-02-27",26.228001,26.351999,26.112,26.232,1073750,23.144941
"2013-02-28",26.312,26.448,26.200001,26.247999,1139000,23.159061
"2013-03-01",26.24,26.4,26.112,26.24,1513750,23.152002
"2013-03-04",26.264,26.884001,26.256001,26.884001,965500,23.720215
"2013-03-05",27.007999,27.344,26.903999,27.212,898750,24.009615
"2013-03-06",27.243999,27.32,26.936001,27.152,800500,24.04681
"2013-03-07",27.200001,27.271999,26.856001,26.952,860250,23.869684
"2013-03-08",27.076,27.08,26.856001,26.992001,590500,23.905109
"2013-03-11",26.964001,27.292,26.927999,27.275999,679250,24.156626
"2013-03-12",27.344,27.344,27.195999,27.268,567500,24.149548
"2013-03-13",27.275999,27.427999,27.156,27.392,446500,24.259367
"2013-03-14",27.408001,27.552,27.316,27.532,658250,24.383356
"2013-03-15",27.452,27.612,27.296,27.540001,1266500,24.390432
"2013-03-18",27.256001,27.436001,27.128,27.216,715000,24.103491
"2013-03-19",27.304001,27.576,27.268,27.476,546000,24.333752
"2013-03-20",27.615999,27.656,27.472,27.576,420500,24.422325
"2013-03-21",27.483999,27.6,27.26,27.284,503500,24.163719
"2013-03-22",27.431999,27.708,27.416,27.576,649250,24.422325
"2013-03-25",27.664,27.927999,27.576,27.691999,647250,24.525049
"2013-03-26",27.84,28.139999,27.719999,28.136,478750,24.91828
"2013-03-27",27.968,28.076,27.784,28.076,428000,24.865147
"2013-03-28",28.108,28.584,27.988001,28.559999,1058250,25.293785
"2013-04-01",28.540001,28.540001,28.224001,28.42,775750,25.169798
"2013-04-02",28.559999,28.780001,28.468,28.743999,665250,25.456741
"2013-04-03",28.796,28.796,28.087999,28.136,666250,24.91828
"2013-04-04",28.232,28.304001,27.927999,28.028,764250,24.822628
"2013-04-05",27.944,27.944,27.648001,27.771999,696000,24.595909
"2013-04-08",27.747999,27.888,27.708,27.872,449500,24.684464
"2013-04-09",27.856001,27.996,27.620001,27.756001,505500,24.58173
"2013-04-10",27.728001,28.164,27.615999,28.152,650500,24.932446
"2013-04-11",28.164,28.408001,28.02,28.372,467000,25.127293
"2013-04-12",28.216,28.344,28.052,28.32,452750,25.081234
"2013-04-15",28.24,28.695999,28.032,28.032,898000,24.826174
"2013-04-16",28.16,28.700001,27.9,28.695999,751500,25.41423
"2013-04-17",28.563999,28.576,28.072001,28.264,752500,25.031639
"2013-04-18",28.308001,28.572001,28.091999,28.280001,743500,25.045811
"2013-04-19",28.372,28.792,28.316,28.684,1057250,25.403612
"2013-04-22",28.643999,28.643999,28.312,28.384001,595000,25.13792
"2013-04-23",28.504,28.612,28.1,28.532,623000,25.268988
"2013-04-24",28.612,28.612,27.944,27.98,465000,24.780115
"2013-04-25",28.136,28.256001,27.816,28.084,495500,24.872219
"2013-04-26",28.1,28.148001,27.948,28.08,442250,24.868679
"2013-04-29",28.112,28.188,27.940001,28.143999,406750,24.925364
"2013-04-30",28.128,28.243999,27.74,28.200001,663250,24.974957
"2013-05-01",28.195999,28.364,27.931999,27.98,466250,24.780115
"2013-05-02",27.996,28.472,27.875999,28.368,979750,25.123741
"2013-05-03",28.476,28.672001,28.228001,28.639999,693500,25.364632
"2013-05-06",28.559999,28.636,28.059999,28.219999,532000,24.992668
"2013-05-07",28.228001,28.576,28.056,28.535999,608250,25.272532
"2013-05-08",28.431999,28.596001,28.256001,28.488001,527250,25.230024
"2013-05-09",28.476,28.476,28.1,28.18,509750,24.957247
"2013-05-10",28.216,28.388,28.084,28.232,640250,25.003292
"2013-05-13",28.172001,28.388,28.087999,28.195999,788000,24.971415
"2013-05-14",28.167999,28.799999,28.167999,28.780001,555000,25.488625
"2013-05-15",28.728001,29.292,28.624001,29.195999,712250,25.857054
"2013-05-16",29.112,29.716,29,29.104,636500,25.775581
"2013-05-17",29.048,29.195999,28.964001,29.152,702500,25.818083
"2013-05-20",29.115999,29.176001,28.771999,28.860001,464250,25.559481
"2013-05-21",28.799999,28.884001,28.552,28.716,614000,25.431948
"2013-05-22",28.695999,29.172001,28.412001,28.455999,641000,25.201685
"2013-05-23",28.356001,28.552,28.200001,28.464001,531750,25.208769
"2013-05-24",28.424,28.604,28.236,28.412001,428000,25.162714
"2013-05-28",28.636,28.936001,28.48,28.6,386000,25.32922
"2013-05-29",28.444,28.596001,28.18,28.256001,565750,25.024553
"2013-05-30",28.323999,28.532,28.280001,28.368,546500,25.123741
"2013-05-31",28.24,28.312,27.528,27.528,1545250,24.379807
"2013-06-03",27.42,27.856001,27.18,27.296,1348500,24.264246
"2013-06-04",27.384001,27.684,27.34,27.392,962500,24.349583
"2013-06-05",27.620001,27.620001,27.232,27.280001,686000,24.250027
"2013-06-06",27.232,27.68,27.152,27.652,899750,24.580708
"2013-06-07",27.903999,28.32,27.796,27.955999,1070250,24.850943
"2013-06-10",27.952,28.18,27.688,27.948,530250,24.84383
"2013-06-11",27.76,28.34,27.708,27.988001,679750,24.879393
"2013-06-12",28.132,28.296,27.58,27.587999,664750,24.523811
"2013-06-13",27.608,28.124001,27.312,28.076,694000,24.957619
"2013-06-14",28.091999,28.427999,27.908001,27.976,542750,24.868717
"2013-06-17",28.104,28.459999,28.032,28.232,606250,25.096289
"2013-06-18",28.228001,28.356001,28.076,28.256001,484500,25.117617
"2013-06-19",28.292,28.431999,27.563999,27.6,609000,24.534481
"2013-06-20",27.412001,27.444,26.576,26.6,978250,23.645554
"2013-06-21",26.851999,27.672001,26.851999,27.296,1553750,24.264246
"2013-06-24",27.176001,27.412001,26.788,27.044001,720250,24.040241
"2013-06-25",27.216,27.268,26.868,27.087999,645250,24.07935
"2013-06-26",27.264,27.507999,27.152,27.172001,965250,24.154022
"2013-06-27",27.388,27.6,27.236,27.372,467000,24.331812
"2013-06-28",27.32,27.5,27.007999,27.02,1412500,24.018906
"2013-07-01",27.076,27.379999,26.948,26.98,985750,23.983351
"2013-07-02",26.98,27.224001,26.875999,27.096001,1230250,24.086464
"2013-07-03",26.92,27.104,26.775999,26.972,335250,23.97624
"2013-07-05",27.096001,27.236,26.736,26.992001,449000,23.994011
"2013-07-08",27.007999,27.632,26.992001,27.6,995250,24.534481
"2013-07-09",27.799999,27.940001,27.667999,27.864,594250,24.769161
"2013-07-10",27.804001,28.299999,27.804001,28.288,1104750,25.14607
"2013-07-11",28.624001,28.872,28.4,28.82,1143250,25.618982
"2013-07-12",28.796,28.916,28.639999,28.864,939250,25.658092
"2013-07-15",28.816,28.940001,28.695999,28.892,607250,25.682981
"2013-07-16",28.816,29.136,28.66,29.011999,841250,25.789652
"2013-07-17",29.16,29.444,29.156,29.364,1171250,26.102564
"2013-07-18",29.364,29.436001,29.24,29.372,540250,26.109673
"2013-07-19",29.483999,29.483999,29.143999,29.200001,1315000,25.956772
"2013-07-22",29.132,29.219999,28.875999,29.1,725750,25.86788
"2013-07-23",29.191999,29.268,28.872,29.108,390500,25.874992
"2013-07-24",29.18,29.208,28.66,28.784,453750,25.586975
"2013-07-25",28.775999,29.052,28.747999,28.968,315250,25.750538
"2013-07-26",28.808001,28.952,28.440001,28.832001,463000,25.629652
"2013-07-29",28.704,28.916,28.639999,28.832001,367250,25.629652
"2013-07-30",29.076,29.108,28.576,28.615999,565250,25.437637
"2013-07-31",28.804001,29.360001,28.775999,29.004,1593500,25.782541
"2013-08-01",29.296,29.492001,29.115999,29.16,808750,25.921219
"2013-08-02",29.120001,29.224001,28.764,29.048,829750,25.821659
"2013-08-05",29.032,29.268,28.948,29.148001,538500,25.910549
"2013-08-06",29.188,29.327999,29.032,29.208,964250,25.963882
"2013-08-07",29.148001,29.208,28.812,28.823999,569750,25.622534
"2013-08-08",28.848,29.167999,28.796,29.143999,919500,25.906994
"2013-08-09",29.24,29.247999,28.816,29.024,717500,25.800325
"2013-08-12",28.844,28.864,28.548,28.6,493000,25.42341
"2013-08-13",28.667999,28.76,28.492001,28.652,586500,25.469643
"2013-08-14",28.604,28.747999,28.448,28.459999,489500,25.298958
"2013-08-15",28.368,28.403999,27.879999,27.952,581250,24.847389
"2013-08-16",27.884001,28,27.472,27.5,1315750,24.445589
"2013-08-19",27.52,27.884001,27.52,27.708,729000,24.630489
"2013-08-20",27.743999,27.976,27.6,27.864,724750,24.769161
"2013-08-21",27.892,27.892,27.360001,27.576,739000,24.513144
"2013-08-22",27.568001,28.252001,27.344,28.011999,580000,24.900728
"2013-08-23",28.084,28.24,27.796,27.948,288750,24.84383
"2013-08-26",27.944,28.087999,27.584,27.648001,422500,24.577152
"2013-08-27",27.232,27.780001,27.232,27.608,820500,24.541595
"2013-08-28",27.652,27.84,27.059999,27.184,1335250,24.164686
"2013-08-29",27.18,27.388,27.016001,27.059999,1090000,24.054461
"2013-08-30",27.076,27.200001,26.732,26.796,1137750,23.819777
"2013-09-03",26.959999,27.072001,26.563999,26.676001,807250,23.80372
"2013-09-04",26.624001,27.448,26.624001,27.268,1980750,24.331974
"2013-09-05",27.200001,27.344,27.091999,27.268,680500,24.331974
"2013-09-06",27.275999,27.459999,27.032,27.292,738750,24.353394
"2013-09-09",27.288,27.624001,27.176001,27.608,844500,24.63537
"2013-09-10",27.752001,27.768,27.572001,27.676001,816000,24.696047
"2013-09-11",27.719999,27.959999,27.572001,27.896,627000,24.892363
"2013-09-12",27.851999,27.908001,27.771999,27.851999,530250,24.853098
"2013-09-13",27.976,28.040001,27.792,28.011999,613500,24.995876
"2013-09-16",28.408001,28.540001,28.200001,28.288,752500,25.242151
"2013-09-17",28.296,28.42,28.252001,28.368,561000,25.313536
"2013-09-18",28.448,28.868,28.048,28.832001,767500,25.727583
"2013-09-19",28.955999,29.011999,28.563999,28.591999,944750,25.51342
"2013-09-20",28.704,28.799999,28.184,28.184,5440500,25.149353
"2013-09-23",28.219999,28.299999,28.048,28.176001,939500,25.142214
"2013-09-24",28.232,28.26,27.724001,27.76,975750,24.771
"2013-09-25",27.868,28.044001,27.472,27.516001,555750,24.553282
"2013-09-26",27.559999,27.74,27.472,27.643999,428750,24.667492
"2013-09-27",27.604,27.620001,27.364,27.507999,514250,24.546135
"2013-09-30",27.396,27.511999,27.167999,27.252001,788250,24.317698
"2013-10-01",27.312,27.648001,27.132,27.648001,1077250,24.67107
"2013-10-02",27.448,27.68,27.035999,27.34,1569500,24.396229
"2013-10-03",27.200001,27.304001,27.004,27.1,1073000,24.182066
"2013-10-04",27.08,27.587999,27.052,27.5,916000,24.538998
"2013-10-07",27.184,27.563999,27.184,27.436001,731250,24.481894
"2013-10-08",27.372,27.596001,27.136,27.143999,891000,24.221333
"2013-10-09",27.247999,27.316,26.9,26.959999,703750,24.057144
"2013-10-10",27.219999,27.927999,27.219999,27.927999,811250,24.920912
"2013-10-11",27.959999,28.104,27.868,28.091999,965500,25.067261
"2013-10-14",27.888,28.176001,27.888,28.16,1141500,25.127937
"2013-10-15",28.004,28.188,27.823999,27.9,915500,24.895931
"2013-10-16",28,28.483999,28,28.455999,1030000,25.392063
"2013-10-17",28.375999,28.992001,28.32,28.976,1028000,25.856071
"2013-10-18",29.208,29.32,28.756001,29.044001,1341000,25.916754
"2013-10-21",28.875999,29.24,28.492001,29.052,655000,25.923889
"2013-10-22",29.132,29.396,29.024,29.280001,471250,26.127338
"2013-10-23",29.132,29.195999,28.856001,28.983999,644500,25.863207
"2013-10-24",29.096001,29.112,28.827999,28.968,601000,25.848932
"2013-10-25",29.048,29.143999,28.507999,29.120001,652250,25.98457
"2013-10-28",29.271999,29.604,29.167999,29.584,888500,26.398609
"2013-10-29",29.591999,29.872,29.492001,29.82,1065250,26.609203
"2013-10-30",29.860001,29.983999,29.535999,29.552,621250,26.370054
"2013-10-31",29.532,29.676001,29.152,29.191999,961250,26.048817
"2013-11-01",29.152,29.312,29.007999,29.236,696250,26.088074
"2013-11-04",29.308001,29.431999,29.104,29.416,612000,26.248701
"2013-11-05",29.368,29.6,29.112,29.416,795500,26.248701
"2013-11-06",29.476,29.652,29.264,29.648001,652500,26.455723
"2013-11-07",29.691999,29.784,29.143999,29.195999,834250,26.052385
"2013-11-08",29.32,29.700001,28.844,29.684,666750,26.487844
"2013-11-11",29.74,29.780001,29.412001,29.576,523250,26.391472
"2013-11-12",29.568001,29.700001,29.299999,29.540001,493250,26.359344
"2013-11-13",29.375999,29.788,29.195999,29.704,753750,26.505692
"2013-11-14",29.875999,30.032,29.66,29.924,377500,26.701996
"2013-11-15",29.827999,30.139999,29.764,30.035999,444000,26.801937
"2013-11-18",30.224001,30.576,29.872,30.032,574500,26.79837
"2013-11-19",29.936001,30.204,29.816,29.927999,454000,26.705566
"2013-11-20",29.968,30.052,29.639999,29.796,4e+05,26.587776
"2013-11-21",29.924,30.172001,29.888,30.143999,399500,26.89831
"2013-11-22",30.056,30.24,29.864,30.152,422000,26.905449
"2013-11-25",30.156,30.483999,30.068001,30.219999,536000,26.966129
"2013-11-26",30.452,30.452,30.059999,30.156,611500,26.909023
"2013-11-27",30.292,30.483999,30.059999,30.26,380750,27.00182
"2013-11-29",30.247999,30.476,29.983999,30.007999,313750,26.776958
"2013-12-02",30,30.368,29.472,29.552,1027000,26.472389
"2013-12-03",29.636,29.936001,29.360001,29.799999,1167250,26.694542
"2013-12-04",29.968,30.172001,29.5,29.976,1183000,26.8522
"2013-12-05",29.896,30.032,29.756001,29.764,858000,26.662292
"2013-12-06",30.672001,30.676001,29.98,30.524,1064750,27.343088
"2013-12-09",30.691999,30.691999,30.256001,30.464001,982000,27.289351
"2013-12-10",30.327999,30.444,30.004,30.08,848250,26.945366
"2013-12-11",30.1,30.4,29.912001,29.955999,1126000,26.834288
"2013-12-12",30.024,30.035999,29.348,29.384001,666500,26.321894
"2013-12-13",29.504,29.632,29.167999,29.348,733000,26.289646
"2013-12-16",29.360001,29.924,29.360001,29.532,518500,26.45447
"2013-12-17",29.524,29.6,29.208,29.284,765000,26.232315
"2013-12-18",29.360001,30.007999,29,29.959999,870000,26.83787
