"dates","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"2013-03-20",76.940002,77.510002,76.940002,77.220001,165700,77.220001
"2013-03-21",76.739998,77.43,76.330002,76.650002,82200,76.650002
"2013-03-22",76.769997,77.400002,76.75,76.970001,80500,76.970001
"2013-03-25",77.25,77.559998,75.589996,76.629997,131300,76.629997
"2013-03-26",76.839996,77.769997,76.839996,77.57,69800,77.57
"2013-03-27",76.919998,78.419998,76.739998,78.32,103500,78.32
"2013-03-28",78.57,78.709999,77.860001,78.440002,72600,78.440002
"2013-04-01",78.459999,78.889999,76.75,78.040001,239200,78.040001
"2013-04-02",78.330002,78.389999,76.980003,77.209999,90100,77.209999
"2013-04-03",77.239998,77.889999,75.800003,76.059998,178200,76.059998
"2013-04-04",76.199997,76.480003,75.68,75.940002,170500,75.940002
"2013-04-05",74.580002,75.919998,74.540001,75.580002,108300,75.580002
"2013-04-08",75.709999,78.050003,75.699997,77.970001,166400,77.970001
"2013-04-09",77.910004,78.010002,76.989998,77.019997,96300,77.019997
"2013-04-10",77.360001,78.690002,77.360001,78.580002,123000,78.580002
"2013-04-11",78.529999,78.889999,78.010002,78.339996,80400,78.339996
"2013-04-12",77.919998,78.43,77.919998,78.330002,68200,78.330002
"2013-04-15",77.910004,77.910004,75.080002,75.260002,141800,75.260002
"2013-04-16",75.75,77.389999,75.480003,77.300003,166300,77.300003
"2013-04-17",76.860001,76.860001,74.129997,74.639999,187200,74.639999
"2013-04-18",74.760002,74.760002,72.489998,73.139999,233400,73.139999
"2013-04-19",73.129997,73.599998,72.690002,73.209999,263000,73.209999
"2013-04-22",73.379997,74.099998,72.529999,73.959999,115400,73.959999
"2013-04-23",74.57,74.709999,72.959999,74.050003,150300,74.050003
"2013-04-24",73.760002,75.540001,73.290001,75.129997,189300,75.129997
"2013-04-25",75.559998,76.040001,75.290001,75.449997,262900,75.449997
"2013-04-26",75.419998,75.580002,74.5,74.82,115200,74.82
"2013-04-29",74.940002,75.199997,74.370003,75.029999,149100,75.029999
"2013-04-30",75.099998,75.370003,74.43,75.059998,84400,75.059998
"2013-05-01",74.949997,75.150002,73.839996,73.93,199800,73.93
"2013-05-02",74.110001,74.57,73.75,74.330002,115600,74.330002
"2013-05-03",75.169998,76.540001,75.169998,76.339996,126500,76.339996
"2013-05-06",76.360001,76.900002,76.089996,76.199997,90400,76.199997
"2013-05-07",76.470001,77.540001,75.989998,77.5,78300,77.5
"2013-05-08",77.089996,78.120003,77.040001,77.790001,77200,77.790001
"2013-05-09",77.269997,78.150002,77.269997,77.449997,99300,77.449997
"2013-05-10",77.459999,78,77.269997,77.559998,81000,77.559998
"2013-05-13",77.190002,77.43,76.809998,77.019997,67800,77.019997
"2013-05-14",77.139999,78.25,77.139999,77.559998,169900,77.559998
"2013-05-15",77.349998,77.730003,77.089996,77.519997,158200,77.519997
"2013-05-16",77.32,77.620003,76.480003,76.800003,97000,76.800003
"2013-05-17",77.300003,77.449997,77.099998,77.339996,177100,77.339996
"2013-05-20",77.059998,77.459999,76.739998,77.040001,117800,77.040001
"2013-05-21",77.019997,77.239998,76.629997,77.110001,91400,77.110001
"2013-05-22",77.040001,77.449997,75.779999,76.309998,115200,76.309998
"2013-05-23",76.089996,76.690002,75.730003,76.5,83300,76.5
"2013-05-24",76.290001,77.099998,75.669998,77.019997,126500,77.019997
"2013-05-28",78.040001,79.040001,77.849998,78.459999,143600,78.459999
"2013-05-29",77.699997,78.199997,77.18,77.650002,49100,77.650002
"2013-05-30",77.730003,78.209999,77.629997,77.949997,47200,77.949997
"2013-05-31",77.449997,78.07,77.220001,77.220001,93800,77.220001
"2013-06-03",77.519997,78.209999,76.889999,77.910004,213600,77.910004
"2013-06-04",77.790001,78.129997,76.029999,76.589996,94400,76.589996
"2013-06-05",76.269997,76.779999,74.580002,74.739998,99200,74.739998
"2013-06-06",74.639999,74.93,74.18,74.690002,170200,74.690002
"2013-06-07",75,75.849998,74.529999,75.559998,146300,75.559998
"2013-06-10",75.82,75.82,75.260002,75.589996,79000,75.589996
"2013-06-11",75,75.389999,73.910004,75.089996,134900,75.089996
"2013-06-12",75.5,75.580002,73.989998,74.279999,66100,74.279999
"2013-06-13",73.769997,75.769997,73.360001,75.669998,66500,75.669998
"2013-06-14",75.730003,75.790001,74.220001,74.970001,63500,74.970001
"2013-06-17",75.790001,76.410004,75.190002,76.059998,93400,76.059998
"2013-06-18",76.099998,77.790001,76.07,77.360001,89400,77.360001
"2013-06-19",77.120003,77.419998,76.190002,76.220001,95500,76.220001
"2013-06-20",75.050003,75.519997,74.510002,74.790001,72800,74.790001
"2013-06-21",75.019997,76.220001,74.599998,75.910004,254400,75.910004
"2013-06-24",75.370003,75.879997,74.370003,74.93,119500,74.93
"2013-06-25",75.43,75.739998,73.519997,74.410004,130300,74.410004
"2013-06-26",74.860001,75.809998,74.580002,75.120003,82100,75.120003
"2013-06-27",75.800003,76.970001,75.669998,76.75,113100,76.75
"2013-06-28",76.480003,77.919998,76.480003,77.349998,379000,77.349998
"2013-07-01",77.720001,78.860001,77.550003,77.669998,149700,77.669998
"2013-07-02",77.669998,78.260002,76.690002,76.919998,174800,76.919998
"2013-07-03",76.699997,77.620003,76.260002,77.339996,50900,77.339996
"2013-07-05",78.360001,79.910004,77.989998,79.290001,117600,79.290001
"2013-07-08",79.830002,79.989998,79.260002,79.610001,118900,79.610001
"2013-07-09",80.129997,80.519997,79.699997,80.059998,112800,80.059998
"2013-07-10",79.93,80.489998,79.550003,79.970001,76000,79.970001
"2013-07-11",80.889999,80.889999,80.07,80.360001,117700,80.360001
"2013-07-12",80.650002,81.57,79.830002,79.959999,104900,79.959999
"2013-07-15",79.989998,80.739998,79.870003,80.349998,98700,80.349998
"2013-07-16",80.419998,80.419998,79.059998,79.699997,75200,79.699997
"2013-07-17",80.019997,80.279999,79.290001,79.68,91900,79.68
"2013-07-18",79.690002,80.879997,79.690002,80.339996,110000,80.339996
"2013-07-19",80.309998,80.620003,80.129997,80.440002,89500,80.440002
"2013-07-22",80.449997,81.220001,80.150002,80.910004,126600,80.910004
"2013-07-23",81.309998,82.190002,81.089996,81.269997,114000,81.269997
"2013-07-24",81.389999,81.860001,80.93,81.199997,164100,81.199997
"2013-07-25",81.019997,81.839996,80.730003,81.25,359700,81.25
"2013-07-26",80.669998,81.07,80.330002,80.989998,177300,80.989998
"2013-07-29",80.660004,81.260002,80.389999,80.910004,346900,80.910004
"2013-07-30",80.900002,81.300003,80.139999,80.690002,115700,80.690002
"2013-07-31",80.620003,81.199997,80.129997,80.169998,148100,80.169998
"2013-08-01",80.860001,82.580002,80.739998,82.43,149700,82.43
"2013-08-02",82.089996,83.290001,81.639999,82.32,187100,82.32
"2013-08-05",82.110001,83.470001,82.110001,82.940002,137800,82.940002
"2013-08-06",83.519997,83.519997,82.050003,82.269997,90600,82.269997
"2013-08-07",81.970001,82.230003,81.480003,81.830002,61100,81.830002
"2013-08-08",82.080002,82.760002,81.779999,81.970001,89400,81.970001
"2013-08-09",81.82,81.980003,81.07,81.669998,73300,81.669998
"2013-08-12",81.059998,81.589996,80.919998,81.330002,82500,81.330002
"2013-08-13",81.169998,81.860001,81,81.489998,91800,81.489998
"2013-08-14",81.300003,81.660004,80.610001,81.150002,115800,81.150002
"2013-08-15",80.5,80.5,79.589996,79.980003,95600,79.980003
"2013-08-16",79.82,81.099998,79.809998,80.309998,97400,80.309998
"2013-08-19",80.449997,80.650002,79.32,79.339996,69100,79.339996
"2013-08-20",79.660004,80.839996,78.870003,80.349998,72900,80.349998
"2013-08-21",79.93,80.32,79.279999,79.5,61000,79.5
"2013-08-22",79.68,80.599998,79.269997,80.099998,86400,80.099998
"2013-08-23",80.099998,80.790001,80,80.650002,121800,80.650002
"2013-08-26",80.57,80.93,79.730003,79.760002,80300,79.760002
"2013-08-27",78.669998,79.550003,77.720001,77.800003,55900,77.800003
"2013-08-28",77.779999,78.739998,77.410004,78.32,87100,78.32
"2013-08-29",78.059998,79.330002,77.839996,78.589996,71800,78.589996
"2013-08-30",78.440002,78.489998,76.959999,77.169998,122600,77.169998
"2013-09-03",78.099998,79.260002,76.970001,78,152200,78
"2013-09-04",78.050003,79.349998,78.050003,79.050003,78300,79.050003
"2013-09-05",79.18,79.860001,78.760002,79.559998,116600,79.559998
"2013-09-06",80.160004,80.160004,77.510002,79.389999,56700,79.389999
"2013-09-09",79.68,81.32,79.68,80.889999,93200,80.889999
"2013-09-10",81.150002,82.199997,80.459999,82.139999,98500,82.139999
"2013-09-11",81.849998,82.769997,81.739998,82.349998,58600,82.349998
"2013-09-12",82.220001,82.589996,81.959999,82.18,67400,82.18
"2013-09-13",82.669998,83.120003,82.080002,82.760002,70700,82.760002
"2013-09-16",84.059998,84.059998,83,83.559998,59300,83.559998
"2013-09-17",83.239998,85.959999,83.050003,85.949997,143400,85.949997
"2013-09-18",85.75,87.099998,84.580002,86.660004,137800,86.660004
"2013-09-19",86.940002,86.940002,85.589996,85.769997,73700,85.769997
"2013-09-20",86.110001,86.300003,84.589996,84.989998,216500,84.989998
"2013-09-23",85,85.169998,84.190002,84.639999,87400,84.639999
"2013-09-24",84.489998,85.540001,83.309998,85.010002,82200,85.010002
"2013-09-25",84.889999,85.330002,84.129997,84.290001,66400,84.290001
"2013-09-26",84.269997,85.489998,84.269997,85.459999,86600,85.459999
"2013-09-27",84.699997,85.190002,84.419998,84.809998,109600,84.809998
"2013-09-30",83.769997,85.040001,83.769997,84.93,75200,84.93
"2013-10-01",84.919998,85.830002,84.629997,85.830002,126500,85.830002
"2013-10-02",85.309998,85.57,84.199997,85.360001,111200,85.360001
"2013-10-03",85.010002,86.010002,83.559998,84.18,138700,84.18
"2013-10-04",83.959999,84.82,83.959999,84.290001,50800,84.290001
"2013-10-07",83.290001,84.290001,82.970001,83.669998,72800,83.669998
"2013-10-08",83.769997,84.209999,83.050003,83.279999,79800,83.279999
"2013-10-09",83.480003,84.139999,82.419998,82.779999,102000,82.779999
"2013-10-10",83.809998,85.699997,82.970001,85.699997,48000,85.699997
"2013-10-11",85.199997,87.230003,85,87.169998,94600,87.169998
"2013-10-14",86.870003,87.910004,86.190002,87.620003,117800,87.620003
"2013-10-15",87.550003,87.809998,86.120003,86.260002,82600,86.260002
"2013-10-16",86.610001,87.349998,86.18,87.230003,112500,87.230003
"2013-10-17",86.93,88.269997,86.93,88.080002,111400,88.080002
"2013-10-18",88.879997,88.940002,86.970001,88.230003,150000,88.230003
"2013-10-21",88.269997,88.720001,87.790001,88.540001,168600,88.540001
"2013-10-22",88.650002,89.989998,88.449997,89.419998,111200,89.419998
"2013-10-23",88.940002,91.190002,88.940002,89.589996,148600,89.589996
"2013-10-24",90.139999,90.919998,88.959999,90.540001,157800,90.540001
"2013-10-25",91.120003,91.169998,88.620003,90.25,207800,90.25
"2013-10-28",90.139999,90.800003,89.419998,90.580002,159100,90.580002
"2013-10-29",90.580002,91.25,90.309998,91.230003,131900,91.230003
"2013-10-30",91.099998,91.519997,89.050003,89.389999,111400,89.389999
"2013-10-31",89.470001,90.57,88.800003,88.82,173500,88.82
"2013-11-01",88.68,89.029999,86.980003,87.529999,302700,87.529999
"2013-11-04",87.620003,88.790001,87.43,88.68,154900,88.68
"2013-11-05",88.309998,89.110001,87.970001,88.650002,118500,88.650002
"2013-11-06",88.970001,90.080002,88.360001,88.690002,126900,88.690002
"2013-11-07",88.82,89.190002,86.93,87.019997,118300,87.019997
"2013-11-08",86.919998,87.839996,86.400002,87.510002,117800,87.510002
"2013-11-11",87.410004,87.480003,86.690002,87.309998,81200,87.309998
"2013-11-12",87.089996,88.440002,86.709999,88.129997,242600,88.129997
"2013-11-13",87.440002,88.870003,87.440002,88.760002,79700,88.760002
"2013-11-14",88.470001,89.730003,88.470001,89.449997,107800,89.449997
"2013-11-15",89.330002,89.330002,88.239998,88.860001,98300,88.860001
"2013-11-18",89.449997,89.68,88.110001,88.620003,87500,88.620003
"2013-11-19",88.470001,89.610001,88.290001,88.709999,112500,88.709999
"2013-11-20",89.209999,89.209999,87.5,88.150002,130100,88.150002
"2013-11-21",88.32,90.18,87.330002,90.169998,117500,90.169998
"2013-11-22",90.43,91.099998,89.610001,90.790001,81300,90.790001
"2013-11-25",90.779999,91.800003,90.370003,91.18,99700,91.18
"2013-11-26",91.330002,92.43,89.93,92.389999,120800,92.389999
"2013-11-27",92.730003,93.160004,91.790001,92.989998,161400,92.989998
"2013-11-29",93.580002,93.580002,92.68,92.730003,49900,92.730003
"2013-12-02",92.580002,92.800003,90.849998,91.220001,100400,91.220001
"2013-12-03",90.809998,91.82,90.32,90.470001,110900,90.470001
"2013-12-04",89.830002,90.43,88.510002,89.739998,144800,89.739998
"2013-12-05",89.449997,90.889999,89.330002,90.419998,71400,90.419998
"2013-12-06",91.519997,91.519997,90.529999,90.699997,80700,90.699997
"2013-12-09",90.699997,91.110001,89.669998,90,109200,90
"2013-12-10",89.650002,90.370003,89.010002,89.089996,114700,89.089996
"2013-12-11",89.199997,89.580002,87.330002,87.889999,141000,87.889999
"2013-12-12",88.019997,89.459999,87.870003,88.970001,155600,88.970001
"2013-12-13",89.099998,90.290001,88.919998,89.690002,192200,89.690002
"2013-12-16",89.919998,90.949997,89.559998,89.699997,134100,89.699997
"2013-12-17",89.639999,89.900002,88.839996,89.68,106700,89.68
"2013-12-18",90.040001,91.419998,89.199997,91.25,111400,91.25
"2013-12-19",91.160004,91.160004,90.379997,90.699997,65700,90.699997
"2013-12-20",90.849998,91.379997,90.57,90.760002,524200,90.760002
"2013-12-23",91.029999,91.879997,90.790001,91.550003,88400,91.550003
"2013-12-24",91.879997,93.050003,90.709999,92.629997,62200,92.629997
"2013-12-26",92.949997,93.769997,92.629997,92.860001,97000,92.860001
"2013-12-27",93.290001,93.290001,92.099998,92.449997,84600,92.449997
"2013-12-30",92.529999,92.599998,91.629997,91.830002,70300,91.830002
"2013-12-31",91.860001,92.330002,91.760002,91.860001,101800,91.860001
"2014-01-02",91.790001,91.879997,89.57,90.059998,129100,90.059998
"2014-01-03",90.400002,90.989998,89.830002,90.07,93800,90.07
"2014-01-06",90.209999,90.699997,89.260002,89.580002,87000,89.580002
"2014-01-07",89.989998,90.639999,89.510002,90.489998,97000,90.489998
"2014-01-08",90.25,90.970001,89.160004,90.5,101400,90.5
"2014-01-09",90.709999,92.010002,90.709999,92,133700,92
"2014-01-10",92.220001,92.5,91.639999,92.410004,73900,92.410004
"2014-01-13",92.080002,92.889999,91.360001,92.010002,105600,92.010002
"2014-01-14",92.220001,92.440002,91.559998,92.239998,101300,92.239998
"2014-01-15",92.160004,94.360001,92.160004,93.839996,97400,93.839996
"2014-01-16",93.839996,94.480003,92.860001,93.220001,95100,93.220001
"2014-01-17",92.980003,93.650002,92.029999,93.059998,120500,93.059998
"2014-01-21",93.260002,94.440002,92.970001,94.400002,211000,94.400002
"2014-01-22",94.699997,96.440002,93.790001,96.199997,188300,96.199997
"2014-01-23",95.870003,96.489998,93.349998,94.949997,438700,94.949997
"2014-01-24",94.589996,94.589996,91.980003,92.800003,386400,92.800003
"2014-01-27",93.050003,93.5,91.769997,92.32,367000,92.32
"2014-01-28",92.470001,92.839996,91.540001,92.610001,225800,92.610001
"2014-01-29",90.779999,92.610001,90.779999,92.010002,167200,92.010002
"2014-01-30",92.93,93.82,92.419998,92.660004,138600,92.660004
"2014-01-31",91.160004,92.540001,91.160004,91.870003,158300,91.870003
"2014-02-03",91.870003,92.389999,87.879997,88.599998,281600,88.599998
"2014-02-04",89.18,89.620003,87.57,89.199997,197200,89.199997
"2014-02-05",88.68,88.989998,87.5,88.480003,156800,88.480003
"2014-02-06",88.739998,90.120003,88.739998,89.82,156400,89.82
"2014-02-07",90.080002,91.510002,89.629997,90.5,158000,90.5
"2014-02-10",90.150002,90.919998,89.019997,90.529999,187600,90.529999
"2014-02-11",90.269997,92.029999,90.080002,91.580002,126300,91.580002
"2014-02-12",91.639999,93.349998,90.400002,92.849998,172300,92.849998
"2014-02-13",92.019997,93.989998,91.410004,93.599998,112600,93.599998
"2014-02-14",93.610001,94.57,93.029999,94.190002,135100,94.190002
"2014-02-18",94.32,95.349998,94.099998,94.809998,140400,94.809998
"2014-02-19",94.760002,95.959999,93.440002,93.459999,204600,93.459999
"2014-02-20",93.669998,95.269997,93.57,95.18,99500,95.18
"2014-02-21",95.639999,96.940002,94.660004,96.739998,282700,96.739998
"2014-02-24",96.82,99.360001,96.410004,97.650002,371900,97.650002
"2014-02-25",97.599998,97.599998,95.769997,96.82,135700,96.82
"2014-02-26",96.699997,97.970001,96.349998,96.889999,125900,96.889999
"2014-02-27",96.620003,97.519997,96.279999,96.839996,118800,96.839996
"2014-02-28",97.110001,98.629997,96.769997,97.980003,135600,97.980003
"2014-03-03",97.300003,97.57,95.860001,97.050003,211900,97.050003
"2014-03-04",98.169998,101.690002,97.769997,101.110001,314900,101.110001
"2014-03-05",100.660004,101.199997,100.480003,100.779999,163700,100.779999
"2014-03-06",100.739998,101.339996,100.470001,101.139999,94000,101.139999
"2014-03-07",101.57,102.190002,100.910004,101.599998,120000,101.599998
"2014-03-10",101.629997,102,100.510002,101.389999,283000,101.389999
"2014-03-11",101.650002,102.400002,100.230003,100.309998,158500,100.309998
"2014-03-12",99.660004,100.610001,98.660004,99.309998,154500,99.309998
"2014-03-13",99.330002,100.019997,97.519997,97.879997,205200,97.879997
"2014-03-14",97.480003,98.589996,97.260002,97.790001,114600,97.790001
"2014-03-17",98.510002,99.120003,97.93,98.449997,142800,98.449997
"2014-03-18",98.699997,99.309998,98.040001,99.309998,104500,99.309998
"2014-03-19",98.919998,99.720001,97.989998,98.650002,97000,98.650002
"2014-03-20",98.449997,99.419998,98.129997,98.550003,88500,98.550003
"2014-03-21",99.290001,99.300003,97.75,98,240300,98
"2014-03-24",98.529999,98.830002,96.57,97.580002,115500,97.580002
"2014-03-25",98.080002,98.690002,97.110001,97.449997,113400,97.449997
"2014-03-26",98.139999,98.5,95.739998,95.769997,136500,95.769997
"2014-03-27",95.699997,96.260002,94.959999,95.389999,87400,95.389999
"2014-03-28",95.440002,96.589996,94.870003,95.139999,117500,95.139999
"2014-03-31",95.889999,98.110001,95.75,97.330002,144200,97.330002
"2014-04-01",97.849998,99.269997,97.43,99.129997,129300,99.129997
"2014-04-02",99.330002,99.879997,98.32,99.269997,85200,99.269997
"2014-04-03",99.300003,99.599998,98.220001,98.510002,101200,98.510002
"2014-04-04",98.57,98.940002,95.5,95.629997,114000,95.629997
"2014-04-07",95.449997,95.739998,94.199997,94.769997,104400,94.769997
"2014-04-08",94.739998,95.650002,94.260002,94.599998,113200,94.599998
"2014-04-09",95.129997,95.269997,94.150002,95.040001,111700,95.040001
"2014-04-10",95.220001,95.419998,92.57,92.779999,134300,92.779999
"2014-04-11",91.709999,92.980003,91.709999,92.440002,122600,92.440002
"2014-04-14",93.709999,93.709999,92.43,92.860001,121800,92.860001
"2014-04-15",93.139999,94.5,91.540001,93.269997,119700,93.269997
"2014-04-16",94,94.620003,93.379997,94.339996,65600,94.339996
"2014-04-17",94.370003,96.25,93.660004,95.529999,75300,95.529999
"2014-04-21",95.510002,96.269997,94.889999,96.260002,68500,96.260002
"2014-04-22",96.639999,97.099998,95.730003,96.5,126900,96.5
"2014-04-23",95.949997,98.230003,93.730003,94.239998,252300,94.239998
"2014-04-24",94.489998,94.510002,92.339996,94.290001,120800,94.290001
"2014-04-25",93.68,94.010002,91.870003,92.580002,117700,92.580002
"2014-04-28",92.730003,93.599998,91.629997,92.870003,179300,92.870003
"2014-04-29",93.239998,93.68,92.120003,92.300003,83600,92.300003
"2014-04-30",91.949997,92.900002,91.459999,92.860001,163100,92.860001
"2014-05-01",92.620003,93.970001,91.559998,92.93,162100,92.93
"2014-05-02",93.300003,94.300003,92.769997,93.669998,165100,93.669998
"2014-05-05",92.800003,95.660004,92.540001,94.779999,168300,94.779999
"2014-05-06",94.489998,94.980003,93.389999,94,140100,94
"2014-05-07",93.830002,94.959999,92.980003,94.949997,130600,94.949997
"2014-05-08",94.970001,95.870003,93.989998,94.669998,108200,94.669998
"2014-05-09",93.989998,95.230003,93.5,95.139999,102800,95.139999
"2014-05-12",95.360001,98.510002,95.360001,98.010002,200500,98.010002
"2014-05-13",97.760002,98.239998,97.099998,97.139999,218800,97.139999
"2014-05-14",96.739998,96.739998,95.339996,95.669998,194400,95.669998
"2014-05-15",95.139999,95.769997,93.57,94.809998,147100,94.809998
"2014-05-16",94.589996,94.949997,93.25,94.769997,114600,94.769997
"2014-05-19",94.669998,95.82,94.669998,95.300003,88500,95.300003
"2014-05-20",94.75,94.75,91.959999,92.790001,202100,92.790001
"2014-05-21",93.410004,94.099998,91.989998,93.080002,80700,93.080002
"2014-05-22",93.010002,93.82,92.660004,93.309998,83300,93.309998
"2014-05-23",93.550003,95.019997,93.5,94.779999,110300,94.779999
"2014-05-27",95.540001,96.239998,94.93,95.809998,79900,95.809998
"2014-05-28",95.339996,95.730003,94.739998,94.739998,90400,94.739998
"2014-05-29",95.129997,95.919998,94.290001,95.610001,92300,95.610001
"2014-05-30",95.879997,95.879997,94.43,94.769997,103700,94.769997
"2014-06-02",94.879997,95.300003,93.720001,94.989998,70900,94.989998
"2014-06-03",94.830002,95.089996,93.449997,94.620003,141100,94.620003
"2014-06-04",94.480003,94.980003,93.849998,94.889999,149000,94.889999
"2014-06-05",94.949997,97.440002,94.459999,97.379997,145200,97.379997
"2014-06-06",98.120003,98.940002,98.120003,98.709999,129500,98.709999
"2014-06-09",98.419998,101.43,98.349998,101.010002,177300,101.010002
"2014-06-10",100.230003,100.57,99.110001,100.290001,117300,100.290001
"2014-06-11",99.510002,100.040001,99.110001,99.489998,165100,99.489998
"2014-06-12",99.07,99.190002,97.839996,98.480003,134800,98.480003
"2014-06-13",99.050003,99.400002,97.849998,98.290001,209500,98.290001
"2014-06-16",98.230003,98.559998,96.919998,97.379997,175700,97.379997
"2014-06-17",97.139999,97.959999,96.400002,97.709999,244000,97.709999
"2014-06-18",97.739998,98.510002,96.82,97.779999,126200,97.779999
"2014-06-19",98.18,98.32,97.139999,97.620003,117800,97.620003
"2014-06-20",97.419998,98.339996,97.169998,97.870003,243900,97.870003
"2014-06-23",97.769997,97.769997,95.550003,96.559998,166000,96.559998
"2014-06-24",96.279999,97.510002,95.510002,95.550003,152700,95.550003
"2014-06-25",95.089996,96.580002,95,96.330002,138100,96.330002
"2014-06-26",96.43,96.529999,95.510002,96.199997,82500,96.199997
"2014-06-27",95.43,97.029999,95.43,97.010002,210100,97.010002
"2014-06-30",96.849998,97.25,95.75,97.169998,153000,97.169998
"2014-07-01",97.589996,98.639999,97.199997,97.970001,222200,97.970001
"2014-07-02",97.559998,97.959999,96.190002,96.349998,96000,96.349998
"2014-07-03",96.769997,97.089996,96.160004,96.860001,125800,96.860001
"2014-07-07",96.57,97.440002,95.57,95.739998,172000,95.739998
"2014-07-08",95.540001,96.110001,94.620003,95.519997,147500,95.519997
"2014-07-09",95.889999,96.489998,95.050003,95.690002,74500,95.690002
"2014-07-10",94,95.25,93.230003,94.639999,90200,94.639999
"2014-07-11",94.419998,94.940002,93.980003,94.639999,80700,94.639999
"2014-07-14",95.620003,95.860001,95.110001,95.470001,71600,95.470001
"2014-07-15",95.650002,95.830002,93.889999,95.330002,164100,95.330002
"2014-07-16",95.349998,95.93,94.389999,94.970001,104700,94.970001
"2014-07-17",94.339996,95.580002,93.779999,94.239998,146900,94.239998
"2014-07-18",94.129997,96,94.129997,95.660004,151000,95.660004
"2014-07-21",95.25,95.57,94.169998,95.169998,110400,95.169998
"2014-07-22",95.839996,96.07,94.739998,95.279999,100200,95.279999
"2014-07-23",95.589996,95.870003,94.339996,95.269997,123200,95.269997
"2014-07-24",98.050003,98.360001,93.32,94.589996,153200,94.589996
"2014-07-25",94.010002,94.07,92.480003,93.470001,182900,93.470001
"2014-07-28",93.470001,94.25,92.889999,93.959999,138800,93.959999
"2014-07-29",94.139999,94.370003,92.5,92.849998,114100,92.849998
"2014-07-30",93.769997,93.790001,92.419998,93.269997,159300,93.269997
"2014-07-31",92.339996,92.449997,91.110001,91.199997,159000,91.199997
"2014-08-01",91.370003,92.230003,90.540001,91.199997,108700,91.199997
"2014-08-04",91.5,92.309998,91.25,92.209999,165200,92.209999
"2014-08-05",91.730003,93.230003,91.68,92.120003,95300,92.120003
"2014-08-06",91.970001,92.93,91.610001,91.879997,92500,91.879997
"2014-08-07",92.099998,92.709999,91.139999,91.519997,80900,91.519997
"2014-08-08",91.419998,93.239998,91.190002,93.080002,84400,93.080002
"2014-08-11",93.57,94.480003,93.32,93.360001,80100,93.360001
"2014-08-12",92.860001,93.989998,92.209999,92.82,75300,92.82
"2014-08-13",93.279999,94.419998,93.190002,93.919998,95900,93.919998
"2014-08-14",94.050003,94.279999,93.660004,93.760002,74800,93.760002
"2014-08-15",94.699997,94.699997,92.370003,93.389999,135900,93.389999
"2014-08-18",94.260002,95.43,94.099998,95.419998,131400,95.419998
"2014-08-19",95.339996,96.269997,95.339996,96.040001,158500,96.040001
"2014-08-20",95.650002,96.129997,94.970001,95.5,176900,95.5
"2014-08-21",95.489998,96.269997,94.889999,96,91100,96
"2014-08-22",95.970001,96.720001,95.330002,96.239998,121700,96.239998
"2014-08-25",96.510002,96.809998,95.790001,96.32,92300,96.32
"2014-08-26",96.379997,97.610001,96.269997,96.989998,152300,96.989998
"2014-08-27",97.419998,97.57,96.599998,96.900002,117600,96.900002
"2014-08-28",96.790001,97.269997,96.010002,96.849998,94200,96.849998
"2014-08-29",96.800003,97.230003,96.370003,97.07,74600,97.07
"2014-09-02",97.660004,98.599998,96.849998,97.68,104200,97.68
"2014-09-03",97.919998,98.650002,97.07,97.400002,101600,97.400002
"2014-09-04",98.209999,99.870003,98.190002,98.620003,245500,98.620003
"2014-09-05",98.529999,99.730003,98.480003,99.470001,161400,99.470001
"2014-09-08",99.510002,99.900002,98.709999,98.959999,167100,98.959999
"2014-09-09",98.629997,99.199997,97.809998,98.419998,157600,98.419998
"2014-09-10",98.68,99.07,98,98.760002,104100,98.760002
"2014-09-11",98.510002,100.230003,98.449997,99.75,153000,99.75
"2014-09-12",99.959999,99.959999,98.809998,99.389999,176800,99.389999
"2014-09-15",99.239998,99.339996,98.129997,98.730003,123900,98.730003
"2014-09-16",98.779999,98.809998,97.57,98.519997,113100,98.519997
"2014-09-17",98.43,98.93,97.599998,98.43,123600,98.43
"2014-09-18",98.839996,99.120003,98.199997,98.599998,126300,98.599998
"2014-09-19",98.790001,99.760002,97.5,97.529999,250900,97.529999
"2014-09-22",97.260002,97.260002,96.099998,96.300003,107400,96.300003
"2014-09-23",96.150002,96.150002,94.739998,95.07,116400,95.07
"2014-09-24",95.459999,95.989998,94.589996,95.82,111100,95.82
"2014-09-25",95.790001,95.790001,93.980003,94.260002,114000,94.260002
"2014-09-26",94.32,95.32,94.059998,95.139999,86300,95.139999
"2014-09-29",94.150002,95.75,94.129997,95.300003,123600,95.300003
"2014-09-30",95.190002,95.709999,94.010002,94.010002,198800,94.010002
"2014-10-01",94.199997,94.489998,92.089996,92.480003,151800,92.480003
"2014-10-02",92.769997,93.019997,91.169998,92.660004,88300,92.660004
"2014-10-03",93.720001,93.93,93.120003,93.610001,121200,93.610001
"2014-10-06",94.110001,94.349998,93.260002,93.449997,78100,93.449997
"2014-10-07",92.830002,93.510002,92,92.040001,113700,92.040001
"2014-10-08",91.919998,94.279999,91.550003,94.25,190800,94.25
"2014-10-09",94.379997,94.400002,92.18,92.959999,193000,92.959999
"2014-10-10",92.43,94.110001,92.150002,92.389999,194000,92.389999
"2014-10-13",92.809998,94.709999,92.809998,93.32,256700,93.32
