"dates","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"2013-01-18",70.889999,71.150002,70.410004,70.660004,2283400,59.071476
"2013-01-22",70.470001,70.769997,70.410004,70.709999,1853400,59.113266
"2013-01-23",68.370003,71.690002,67.199997,71.449997,8097300,59.731907
"2013-01-24",71.360001,71.449997,70.029999,70.639999,4237700,59.054745
"2013-01-25",70.75,71.089996,70.199997,70.959999,2513400,59.322273
"2013-01-28",70.669998,70.849998,69.93,70.010002,2846100,58.528076
"2013-01-29",69.849998,69.910004,69.029999,69.25,2953600,57.8927
"2013-01-30",69.330002,69.349998,68.239998,68.43,3040900,57.207188
"2013-01-31",68.220001,68.370003,66.129997,66.300003,5447300,55.426514
"2013-02-01",66.459999,66.839996,64.949997,65.879997,7156000,55.075405
"2013-02-04",65.160004,65.639999,64.470001,64.57,4565300,53.980255
"2013-02-05",65.019997,66.019997,64.900002,65.139999,4732800,54.456772
"2013-02-06",65,66.32,65,66.269997,4061800,55.401451
"2013-02-07",66.290001,67.120003,65.980003,66.769997,3747200,55.819443
"2013-02-08",66.739998,66.879997,66.470001,66.82,2099200,55.861244
"2013-02-11",66.82,67.089996,66.300003,66.660004,1650700,55.727497
"2013-02-12",66.93,66.989998,66.5,66.68,1950800,55.744205
"2013-02-13",66.709999,66.900002,65.720001,66.110001,2673800,55.26767
"2013-02-14",65.809998,66.75,65.629997,66.220001,2642200,55.359642
"2013-02-15",66.18,66.489998,65.900002,66.400002,2015400,55.510124
"2013-02-19",66.519997,67.029999,66.209999,67.029999,2391600,56.036797
"2013-02-20",67.040001,67.110001,66.580002,66.610001,2304000,55.68568
"2013-02-21",66.599998,66.75,66.040001,66.489998,1910300,55.585361
"2013-02-22",66.709999,67.769997,66.709999,67.32,2115100,56.279243
"2013-02-25",67.709999,67.889999,66.669998,66.690002,3383200,55.752563
"2013-02-26",67.010002,67.190002,66.5,66.910004,2701900,55.936481
"2013-02-27",66.75,68.739998,66.599998,68.550003,3236400,57.307514
"2013-02-28",68.449997,69.040001,67.959999,67.970001,2338200,56.822636
"2013-03-01",67.540001,68.139999,66.910004,67.730003,1726500,56.622002
"2013-03-04",67.419998,67.639999,66.470001,67.040001,1598000,56.045158
"2013-03-05",67.300003,67.870003,67.279999,67.669998,1432300,56.571835
"2013-03-06",67.879997,68,67.400002,67.68,1945400,56.580208
"2013-03-07",67.900002,68.32,67.57,67.739998,1930400,56.630367
"2013-03-08",68.050003,68.959999,68.050003,68.889999,2456600,57.591759
"2013-03-11",68.849998,69.300003,68.580002,69.160004,1492800,57.817471
"2013-03-12",69.110001,69.339996,68.379997,68.769997,1341700,57.491425
"2013-03-13",68.900002,70.18,68.879997,70.110001,2444300,58.611668
"2013-03-14",70.129997,70.379997,69.599998,69.650002,1580800,58.227116
"2013-03-15",69.32,69.910004,69.120003,69.910004,3352500,58.444496
"2013-03-18",69.199997,70.099998,69.129997,69.690002,1314400,58.260567
"2013-03-19",70,70.489998,69.68,69.919998,1847600,58.452839
"2013-03-20",70.209999,70.480003,69.68,69.739998,1572300,58.302341
"2013-03-21",69.370003,69.690002,68.860001,68.889999,1544300,57.591759
"2013-03-22",69.139999,69.440002,69,69.290001,1138700,57.926147
"2013-03-25",69.529999,69.919998,69.160004,69.529999,1949200,58.126778
"2013-03-26",69.779999,70.360001,69.730003,70.300003,2362200,58.7705
"2013-03-27",69.809998,70.610001,69.68,70.260002,2560600,58.737057
"2013-03-28",70.290001,70.800003,70.18,70.510002,2504300,58.946068
"2013-04-01",70.139999,70.239998,68.120003,68.160004,2788800,56.981468
"2013-04-02",68.540001,68.660004,66.650002,67,3552900,56.011726
"2013-04-03",67.160004,68.629997,66.870003,68.389999,3044400,57.173748
"2013-04-04",68.489998,68.720001,67.190002,67.690002,2333600,56.588558
"2013-04-05",67.370003,69.639999,67.169998,69.559998,3411400,58.151863
"2013-04-08",69.550003,69.559998,68.629997,69.080002,1861500,57.750603
"2013-04-09",69.370003,69.68,68.790001,69.330002,1502700,57.959595
"2013-04-10",68.849998,69.709999,68.739998,69.459999,1748100,58.541126
"2013-04-11",69.699997,71.379997,69.599998,71.330002,2784600,60.117168
"2013-04-12",70.779999,70.910004,69.989998,70.599998,3324400,59.501911
"2013-04-15",69.669998,70,68.099998,68.190002,2224500,57.470776
"2013-04-16",68.550003,68.839996,67.970001,68.389999,1810300,57.639332
"2013-04-17",67.739998,67.970001,65.769997,66.43,3789700,55.987438
"2013-04-18",66.5,66.660004,65.370003,65.989998,3396300,55.616589
"2013-04-19",66.349998,67.129997,66.269997,67,2861600,56.467831
"2013-04-22",67.160004,67.160004,66.050003,66.370003,1760900,55.936871
"2013-04-23",66.940002,67.18,66.230003,67.099998,1719000,56.552109
"2013-04-24",68.519997,72.18,68.5,71.730003,5152800,60.454311
"2013-04-25",71.559998,73.959999,71.120003,73.529999,4411900,61.971352
"2013-04-26",73.360001,73.900002,73.010002,73.300003,2026300,61.7775
"2013-04-29",73.480003,73.480003,72.970001,73.279999,1994400,61.760643
"2013-04-30",73.300003,74.089996,72.68,73.959999,2080300,62.333736
"2013-05-01",73.68,74.540001,73.669998,73.779999,2345900,62.182041
"2013-05-02",73.839996,74.470001,73.690002,74.459999,1293300,62.755146
"2013-05-03",74.5,75.379997,74.480003,75.239998,1803100,63.412548
"2013-05-06",75.07,75.5,74.900002,75.25,1480900,63.420963
"2013-05-07",75.290001,75.599998,74.889999,75.199997,1595700,63.378807
"2013-05-08",75.099998,75.629997,74.739998,75.419998,1584400,63.564232
"2013-05-09",75.440002,75.870003,75.019997,75.25,1202100,63.420963
"2013-05-10",75.25,75.769997,75.150002,75.699997,1876600,63.80022
"2013-05-13",75.419998,75.699997,74.760002,75.199997,1733300,63.378807
"2013-05-14",75.32,77,75.32,76.639999,2664000,64.592445
"2013-05-15",76.330002,76.720001,75.709999,76.610001,2191700,64.567184
"2013-05-16",76.550003,77.050003,76.040001,76.139999,2057100,64.171043
"2013-05-17",76.389999,78.290001,76.379997,78.290001,2720900,65.983093
"2013-05-20",78.150002,78.669998,77.889999,78.599998,2315700,66.244324
"2013-05-21",78.470001,78.690002,77.82,77.980003,1875000,65.721817
"2013-05-22",78.120003,78.599998,77.139999,77.419998,1742100,65.249847
"2013-05-23",76.440002,77.269997,76.160004,76.940002,1368300,64.845314
"2013-05-24",76.650002,77.699997,76.370003,77.339996,1278600,65.182404
"2013-05-28",78.120003,78.519997,77.489998,77.870003,1068300,65.629097
"2013-05-29",77.459999,78.089996,77.089996,77.529999,1151000,65.342552
"2013-05-30",77.790001,78.760002,77.769997,78.349998,1167600,66.033623
"2013-05-31",78,78.379997,77.099998,77.099998,1715800,64.980125
"2013-06-03",77.230003,77.919998,76.809998,77.57,1612700,65.376259
"2013-06-04",77.410004,77.809998,76.349998,77.209999,1661400,65.072868
"2013-06-05",76.870003,77.160004,76.459999,76.68,1310000,64.626167
"2013-06-06",76.690002,77.879997,76.379997,77.849998,1844100,65.612213
"2013-06-07",78.300003,79.459999,78.080002,79.120003,1914000,66.68261
"2013-06-10",79.019997,79.25,78.360001,78.580002,1672300,66.227501
"2013-06-11",77.949997,79.110001,77.800003,78.169998,1448800,65.881958
"2013-06-12",78.660004,79,77.910004,78.300003,1258500,65.991508
"2013-06-13",78.150002,78.589996,77.690002,78.07,2498400,65.797653
"2013-06-14",78.110001,79,77.900002,78,1570000,65.73867
"2013-06-17",78.629997,79.129997,77.959999,78.379997,1322200,66.058929
"2013-06-18",78.580002,79.480003,78.529999,78.849998,1890300,66.455055
"2013-06-19",78.940002,78.959999,77.480003,77.5,1735200,65.317253
"2013-06-20",76.980003,77.629997,76.129997,76.230003,2246400,64.246895
"2013-06-21",76.809998,77.209999,76.199997,76.199997,3264400,64.221611
"2013-06-24",76.040001,77.099998,75.629997,76.480003,2283500,64.457626
"2013-06-25",76.970001,77.120003,76.099998,76.419998,2067900,64.407021
"2013-06-26",77.199997,77.970001,76.690002,77.889999,2217400,65.645958
"2013-06-27",78.339996,79.010002,78.029999,78.669998,1848700,66.303352
"2013-06-28",78.440002,78.93,78.269997,78.330002,2382600,66.016792
"2013-07-01",78.059998,79.370003,77.959999,79.010002,2260700,66.589912
"2013-07-02",78.209999,78.730003,77.599998,78.07,2863900,66.267342
"2013-07-03",77.910004,78.589996,77.400002,78.339996,885800,66.496536
"2013-07-05",79.040001,79.57,78.620003,79.419998,1172000,67.413246
"2013-07-08",79.910004,80.150002,79.379997,79.720001,2848800,67.667877
"2013-07-09",80.209999,80.540001,79.720001,79.860001,1942800,67.786751
"2013-07-10",79.989998,80.959999,79.919998,80.599998,2234500,68.414871
"2013-07-11",81.330002,82.720001,81.220001,82.449997,2794200,69.985146
"2013-07-12",82.279999,83.059998,82.230003,82.599998,2296900,70.112511
"2013-07-15",82.650002,83.580002,82.550003,83.559998,1563800,70.927368
"2013-07-16",83.629997,83.879997,82.949997,83.010002,3147300,70.460503
"2013-07-17",83.029999,83.440002,82.620003,82.93,1020700,70.392586
"2013-07-18",83.25,84.150002,83.089996,83.720001,1553400,71.063187
"2013-07-19",83.809998,84.669998,83.540001,84.400002,2955200,71.640381
"2013-07-22",84.160004,84.809998,83.93,84.230003,1897500,71.496078
"2013-07-23",84.449997,84.559998,83.779999,84.029999,1469800,71.326302
"2013-07-24",85.019997,86.599998,84.940002,85.309998,2996300,72.412796
"2013-07-25",85.400002,85.919998,84.629997,85.800003,1605500,72.82872
"2013-07-26",85.32,85.860001,85.050003,85.860001,1142900,72.879662
"2013-07-29",84.800003,85.330002,83.989998,85.019997,2024900,72.166649
"2013-07-30",85.169998,86.010002,85,85.650002,1496400,72.701401
"2013-07-31",85.5,86.169998,85.07,85.339996,2853400,72.438278
"2013-08-01",85.800003,86.970001,85.760002,86.809998,1524400,73.686035
"2013-08-02",86.68,87.540001,86.440002,87.489998,1761700,74.263237
"2013-08-05",87.040001,87.82,86.550003,87.690002,1547900,74.432976
"2013-08-06",87.279999,87.849998,87.230003,87.339996,1658600,74.13591
"2013-08-07",87.300003,87.540001,86.790001,87.019997,2125300,73.864281
"2013-08-08",87.379997,87.800003,86.860001,87.019997,998500,73.864281
"2013-08-09",87.029999,87.279999,86.459999,86.919998,1337700,73.779411
"2013-08-12",86.629997,86.709999,85.739998,85.769997,1265400,72.803276
"2013-08-13",85.809998,86.190002,85.279999,86,1266100,72.998482
"2013-08-14",86.029999,86.040001,85.160004,85.290001,1384400,72.395821
"2013-08-15",84.440002,84.779999,83.720001,83.809998,1171700,71.139603
"2013-08-16",83.480003,84.300003,83.410004,83.75,1466300,71.088646
"2013-08-19",83.43,84.550003,83.410004,84.150002,1299800,71.428185
"2013-08-20",84.139999,84.779999,84.059998,84.110001,882900,71.394226
"2013-08-21",84,84.269997,83.540001,83.709999,1084600,71.05468
"2013-08-22",84,84.690002,83.870003,84.5,1022200,71.725273
"2013-08-23",84.470001,84.709999,84.190002,84.610001,954500,71.818626
"2013-08-26",84.669998,85.199997,84.239998,84.239998,1534100,71.50457
"2013-08-27",83.739998,84.349998,82.730003,82.910004,1275400,70.375618
"2013-08-28",82.870003,83.360001,82.230003,82.849998,1265600,70.324715
"2013-08-29",82.690002,83.769997,82.459999,83.580002,1011300,70.944344
"2013-08-30",83.639999,83.709999,83.010002,83.25,1178700,70.664238
"2013-09-03",84.32,84.739998,83.970001,84.349998,1239500,71.597939
"2013-09-04",84.129997,85.089996,84.019997,84.989998,2013800,72.141174
"2013-09-05",84.839996,85.050003,84.330002,84.989998,838500,72.141174
"2013-09-06",85.110001,85.169998,83.760002,84.57,973800,71.784668
"2013-09-09",84.760002,85.489998,84.760002,85.279999,1101100,72.387352
"2013-09-10",85.599998,86.760002,85.519997,86.739998,1348700,73.62661
"2013-09-11",86.300003,86.989998,86.110001,86.900002,1072900,73.762428
"2013-09-12",87.019997,87.129997,86.389999,86.629997,931400,73.533241
"2013-09-13",86.860001,87.279999,86.309998,87.129997,922300,73.957657
"2013-09-16",87.57,88.330002,87.43,88.07,1209000,74.755524
"2013-09-17",86.650002,89.199997,86.650002,89.139999,1315800,75.663803
"2013-09-18",89,89.779999,88.089996,89.389999,1319800,75.875999
"2013-09-19",89.379997,89.940002,88.900002,89.650002,1279800,76.096687
"2013-09-20",89.620003,89.709999,88.099998,88.150002,1688900,74.823456
"2013-09-23",88.059998,88.610001,87.610001,87.910004,1293700,74.619728
"2013-09-24",87.849998,88.330002,87.769997,87.93,1536000,74.636711
"2013-09-25",88.040001,88.160004,87.580002,87.739998,1288100,74.475456
"2013-09-26",87.68,88.459999,87.57,88.25,823300,74.908348
"2013-09-27",87.900002,88.379997,87.730003,88.290001,1126100,74.942291
"2013-09-30",86.25,87.910004,86.169998,87.519997,1695600,74.288681
"2013-10-01",87.449997,88.489998,87.440002,88.480003,1127400,75.103561
"2013-10-02",88.040001,88.040001,86.669998,87.510002,1303300,74.280197
"2013-10-03",87.459999,87.459999,85.190002,85.980003,1472700,72.981522
"2013-10-04",85.870003,86.279999,85.410004,85.910004,911400,72.922104
"2013-10-07",85.360001,86.809998,85.25,86.169998,1232400,73.142792
"2013-10-08",86.309998,86.489998,84.919998,84.970001,1491300,72.124184
"2013-10-09",84.519997,84.900002,83.610001,84.279999,1513200,72.013123
"2013-10-10",85.029999,87.410004,84.949997,87.410004,1765800,74.687584
"2013-10-11",87.410004,87.769997,87.139999,87.760002,963500,74.986618
"2013-10-14",87.129997,87.940002,86.790001,87.809998,709500,75.029289
"2013-10-15",87.889999,88,86.510002,86.849998,787900,74.209053
"2013-10-16",87.160004,87.629997,86.940002,87.550003,1025000,74.807182
"2013-10-17",87.470001,88.5,87.18,88.379997,801400,75.516357
"2013-10-18",88.470001,88.550003,87.919998,88.400002,1360300,75.533463
"2013-10-21",88.599998,88.739998,87.93,88,1980300,75.191681
"2013-10-22",88.449997,88.690002,87.989998,88.160004,2098200,75.328392
"2013-10-23",88.889999,88.980003,85.830002,86.230003,2410100,73.679306
"2013-10-24",86.199997,87.150002,85.790001,87.120003,2036300,74.439766
"2013-10-25",86.919998,88.300003,86.550003,88.260002,1907600,75.413834
"2013-10-28",88.110001,88.160004,87.339996,87.650002,1750100,74.892639
"2013-10-29",87.82,87.919998,87.099998,87.879997,1762700,75.089149
"2013-10-30",88.089996,88.449997,86.349998,86.489998,2055100,73.901466
"2013-10-31",86.620003,86.93,86.129997,86.629997,1446800,74.021065
"2013-11-01",86.849998,87.730003,86.660004,87.150002,877700,74.465393
"2013-11-04",87.459999,87.57,86.959999,87.080002,800900,74.405586
"2013-11-05",87.050003,87.540001,86.760002,87.099998,1081500,74.422684
"2013-11-06",87.589996,87.849998,87.199997,87.669998,1192200,74.909714
"2013-11-07",87.709999,87.989998,86.739998,86.800003,1349900,74.166336
"2013-11-08",86.760002,87.459999,86.589996,87.199997,1427900,74.50811
"2013-11-11",87.220001,87.309998,87.040001,87.169998,989400,74.482491
"2013-11-12",86.760002,87.25,86.639999,86.730003,1014000,74.106529
"2013-11-13",86.510002,87.150002,86.360001,87.080002,1846200,74.405586
"2013-11-14",87.5,87.940002,87.209999,87.940002,2238800,75.140419
"2013-11-15",87.82,88.779999,87.290001,88.709999,1588600,75.79834
"2013-11-18",89,89.93,88.910004,89.300003,1407500,76.302467
"2013-11-19",89.169998,89.93,89.050003,89.809998,1796600,76.738243
"2013-11-20",89.900002,90.419998,89.300003,89.620003,1688900,76.575882
"2013-11-21",90,91.160004,89.830002,91.099998,1796900,77.840462
"2013-11-22",90.940002,92.220001,90.720001,92.150002,1538400,78.737656
"2013-11-25",92.309998,92.489998,91.300003,91.68,1122900,78.33606
"2013-11-26",91.720001,92.290001,91.690002,91.919998,1004700,78.541145
"2013-11-27",91.989998,92.75,91.919998,92.269997,886300,78.840172
"2013-11-29",92.330002,92.5,91.57,91.660004,776200,78.31897
"2013-12-02",91.400002,92.080002,91.019997,91.220001,1136900,77.943031
"2013-12-03",91.089996,91.360001,90.019997,90.339996,1198600,77.191101
"2013-12-04",90,90.769997,88.849998,89.480003,1597700,76.456276
"2013-12-05",89.279999,90.260002,89.099998,89.230003,882000,76.242653
"2013-12-06",90.059998,90.790001,89.779999,90.790001,1042700,77.5756
"2013-12-09",90.889999,90.980003,90.410004,90.529999,690200,77.353447
"2013-12-10",90.230003,90.959999,89.989998,90.550003,893000,77.370537
"2013-12-11",90.739998,90.900002,89.18,89.699997,1924600,76.644218
"2013-12-12",89.470001,90.099998,89.410004,89.889999,1141100,76.80661
"2013-12-13",89.889999,90.620003,89.379997,90.260002,1178100,77.122719
"2013-12-16",90.480003,91.339996,90.290001,90.919998,1200800,77.686676
"2013-12-17",91.269997,91.5,91.010002,91.440002,1124200,78.130974
"2013-12-18",91.400002,93.610001,91.010002,93.550003,1926800,79.933891
"2013-12-19",92.949997,93.129997,92.050003,92.660004,1365600,79.173439
"2013-12-20",92.639999,93.910004,92.639999,93.370003,1832100,79.78009
"2013-12-23",93.849998,93.910004,93.010002,93.18,1019500,79.617729
"2013-12-24",93.32,93.769997,93.139999,93.769997,358400,80.121857
"2013-12-26",93.949997,94.940002,93.949997,94.839996,786800,81.036133
"2013-12-27",94.489998,95.040001,94.449997,95,944600,81.172844
"2013-12-30",94.970001,95.099998,94.660004,95.099998,1015100,81.25827
"2013-12-31",94.739998,95.760002,94.360001,95.550003,1078900,81.642807
"2014-01-02",94.849998,95.529999,94.540001,94.75,1816400,80.959229
"2014-01-03",94.760002,95.370003,94.339996,94.739998,1045600,80.950668
"2014-01-06",94.949997,95.269997,94.029999,94.459999,1581900,80.711426
"2014-01-07",94.699997,95.660004,94.669998,95.260002,1470800,81.394989
"2014-01-08",95.160004,95.300003,94.199997,94.720001,1842200,80.933586
"2014-01-09",95.019997,95.970001,94.989998,95.230003,1848500,81.36937
"2014-01-10",95.599998,95.639999,94.529999,95.099998,1459900,81.25827
"2014-01-13",94.889999,96.279999,94.699997,95.010002,1846500,81.181374
"2014-01-14",95.440002,95.959999,95,95.959999,1659900,81.993111
"2014-01-15",95.230003,96.650002,94.93,95.589996,2668300,82.15641
"2014-01-16",95.449997,95.830002,95.18,95.400002,777300,81.993118
"2014-01-17",95.400002,95.919998,95.330002,95.470001,1748500,82.053276
"2014-01-21",95.839996,96.870003,95.209999,95.300003,1673100,81.907166
"2014-01-22",96.120003,100.599998,93.849998,99.650002,5421000,85.645836
"2014-01-23",99.959999,101.800003,99.93,101.550003,3070600,87.278839
"2014-01-24",100.040001,100.209999,98.099998,98.309998,3503500,84.494156
"2014-01-27",97.860001,100.370003,97.860001,99.949997,3145800,85.903679
"2014-01-28",100.019997,101.730003,100.019997,100.5,3568800,86.376389
"2014-01-29",99.779999,99.989998,98.43,99.010002,2536200,85.095795
"2014-01-30",99.139999,100.709999,99.110001,100.489998,2363900,86.36779
"2014-01-31",99.209999,102.18,98.830002,101.309998,3304200,87.072571
"2014-02-03",101,101.769997,98.400002,98.470001,2721800,84.631691
"2014-02-04",100.82,101.589996,98.75,99.68,7819300,85.671616
"2014-02-05",99.260002,99.839996,97.580002,98.879997,4055600,84.984032
"2014-02-06",100.150002,101.589996,99.620003,101.220001,3383200,86.995216
"2014-02-07",101.870003,104.580002,101.510002,104.190002,3158900,89.547836
"2014-02-10",103.199997,103.639999,102.440002,102.510002,2759600,88.103928
"2014-02-11",102.760002,103.75,102.559998,103.220001,1949100,88.714134
"2014-02-12",103.290001,103.809998,103.040001,103.660004,2008900,89.0923
"2014-02-13",103.040001,104.010002,102.900002,103.730003,1629500,89.152458
"2014-02-14",103.620003,106.449997,103.220001,106.349998,2579600,91.404274
"2014-02-18",106.080002,107.220001,105.580002,106.769997,2246800,91.765221
"2014-02-19",106.330002,107.25,105.050003,105.260002,2762400,90.467445
"2014-02-20",105.650002,108,105.529999,107.75,2377000,92.607513
"2014-02-21",108.07,108.209999,107.059998,107.449997,2426000,92.349686
"2014-02-24",107.269997,109.57,107,108.760002,2642400,93.475586
"2014-02-25",108.610001,109.260002,107.980003,108.269997,2090400,93.054428
"2014-02-26",108.239998,108.699997,107.389999,108.029999,2137700,92.84816
"2014-02-27",107.980003,109.040001,107.410004,108.980003,1894100,93.664673
"2014-02-28",109.040001,110.25,108.790001,109.540001,2282300,94.145966
"2014-03-03",108.059998,110.980003,107.730003,110.610001,3125000,95.06559
"2014-03-04",111.129997,113.57,111.099998,112.660004,3641800,96.827507
"2014-03-05",112.400002,113.099998,111.690002,111.839996,2236800,96.122719
"2014-03-06",110.809998,112.129997,110.720001,111.449997,2589700,95.787544
"2014-03-07",110.830002,112.089996,110.620003,111.489998,2642300,95.82193
"2014-03-10",110.519997,111.279999,110.010002,110.410004,2191300,94.893692
"2014-03-11",109.839996,110.629997,108.919998,108.989998,1905200,93.673279
"2014-03-12",108.5,109.459999,108.040001,109.379997,1793500,94.008461
"2014-03-13",109.580002,110.32,107.300003,107.989998,3006200,92.813782
"2014-03-14",107.849998,108.470001,107.209999,107.629997,2445400,92.504387
"2014-03-17",106.360001,108.919998,106.290001,108.410004,1756700,93.174782
"2014-03-18",108.889999,109.639999,108.68,109.400002,2034200,94.02565
"2014-03-19",109.660004,110.330002,107.480003,108.019997,2185600,92.839592
"2014-03-20",107.949997,108.379997,106.870003,107.25,2057300,92.177788
"2014-03-21",108.279999,108.440002,107.040001,107.080002,5152100,92.03167
"2014-03-24",107.5,107.959999,105.660004,106.580002,2191600,91.601944
"2014-03-25",107.129997,108.519997,106.809998,107.650002,1850800,92.521576
"2014-03-26",108.190002,108.82,106.660004,106.660004,2073500,91.670715
"2014-03-27",106.199997,107.230003,105.5,106.370003,1893000,91.421455
"2014-03-28",106.43,108.080002,106.379997,107.699997,1505700,92.564537
"2014-03-31",108.5,109.18,108.190002,108.919998,1713500,93.613083
"2014-04-01",109.160004,109.739998,108.660004,109.68,1441100,94.266296
"2014-04-02",109.769997,111.209999,109.75,110.610001,1672500,95.06559
"2014-04-03",110.959999,111.32,110.199997,110.889999,1199100,95.306259
"2014-04-04",111.349998,111.830002,108.010002,108.290001,2052000,93.071617
"2014-04-07",108.290001,109.25,107.139999,107.650002,2338300,92.521576
"2014-04-08",107.650002,108,106.099998,106.379997,2403500,91.430046
"2014-04-09",106.150002,108.18,106.050003,108.040001,1695400,93.401131
"2014-04-10",108.269997,108.699997,105.650002,105.709999,1453700,91.38681
"2014-04-11",105.370003,106.139999,104.940002,104.989998,1447800,90.764389
"2014-04-14",105.410004,106.019997,104.220001,105.129997,1718200,90.885406
"2014-04-15",105.449997,106.919998,104.699997,106.699997,1709900,92.242676
"2014-04-16",107.449997,108.190002,106.690002,108.18,1194800,93.522171
"2014-04-17",108.43,109.489998,107.610001,109.059998,1556800,94.282906
"2014-04-21",109.190002,109.599998,108.419998,109.300003,1280000,94.490379
"2014-04-22",109.360001,109.910004,108.010002,108.040001,2020900,93.401131
"2014-04-23",108.370003,112.099998,106.540001,111.580002,2264700,96.461479
"2014-04-24",111.800003,111.989998,109.919998,110.419998,2016700,95.458656
"2014-04-25",110,110.389999,108.730003,109.010002,1258400,94.239693
"2014-04-28",109.870003,109.910004,106.580002,107.389999,2644200,92.83918
"2014-04-29",108.540001,109.080002,108.129997,108.260002,2801700,93.591309
"2014-04-30",108.379997,109.900002,107.839996,109.449997,2409100,94.620079
"2014-05-01",109.510002,110.790001,109.18,109.769997,1880500,94.89669
"2014-05-02",109.970001,111.690002,109.709999,111.010002,2124700,95.968697
"2014-05-05",110.599998,111.989998,110.410004,111.879997,2117800,96.720825
"2014-05-06",111.339996,112.230003,111.169998,111.720001,1795200,96.582504
"2014-05-07",112,112.370003,111.209999,111.959999,2503700,96.789963
"2014-05-08",111.970001,112.559998,111.43,111.93,2128800,96.764053
"2014-05-09",111.860001,112.790001,111.080002,112.790001,2129900,97.507515
"2014-05-12",113,114.940002,112.93,114.849998,2412000,99.288414
"2014-05-13",115,115.959999,114.75,115.290001,2225400,99.668777
"2014-05-14",115.339996,115.870003,114.57,114.660004,1958600,99.124153
"2014-05-15",114.559998,114.830002,113.089996,113.220001,2110100,97.879272
"2014-05-16",113.32,113.699997,112.43,113.559998,2534700,98.17318
"2014-05-19",112.93,115,112.82,114.82,2027800,99.262482
"2014-05-20",114.040001,114.559998,112.629997,113.080002,1853500,97.758224
"2014-05-21",113.279999,114.730003,113.260002,114.650002,1550800,99.115517
"2014-05-22",114.699997,115.239998,114.309998,114.980003,1313200,99.400787
"2014-05-23",115.029999,115.879997,114.980003,115.489998,1472100,99.841675
"2014-05-27",115.75,116.480003,115.489998,116.349998,1151600,100.585159
"2014-05-28",116.07,117.75,115.559998,117.559998,2146700,101.631203
"2014-05-29",117.529999,118.190002,116.830002,117.970001,1893300,101.985664
"2014-05-30",117.699997,118.220001,116.970001,118.120003,1870900,102.115341
"2014-06-02",118.110001,118.480003,117.629997,118.019997,1508700,102.028885
"2014-06-03",117,118.760002,117,118.360001,2090900,102.322823
"2014-06-04",118.32,118.660004,117.860001,118.360001,1512700,102.322823
"2014-06-05",118.75,120.910004,118.669998,120.889999,1969200,104.51001
"2014-06-06",120.769997,121.540001,120.480003,120.830002,1871600,104.458138
"2014-06-09",121,121.68,120.290001,120.620003,2245200,104.276596
"2014-06-10",120.550003,121.089996,119.989998,120.82,1586000,104.449501
"2014-06-11",120.32,120.739998,119.610001,119.870003,1578200,103.628212
"2014-06-12",119.769997,120.07,118.120003,118.459999,1049300,102.409264
"2014-06-13",118.760002,119.57,118.260002,119.139999,956500,102.997139
"2014-06-16",118.900002,119.709999,118.699997,119.199997,1251200,103.049004
"2014-06-17",119.260002,119.379997,118.190002,119.099998,1197900,102.962547
"2014-06-18",119.32,119.790001,118.459999,119.639999,926500,103.429382
"2014-06-19",119.660004,120.169998,118.980003,120.040001,1256800,103.775177
"2014-06-20",119.699997,120.099998,119.440002,119.550003,2210200,103.351578
"2014-06-23",119.82,119.82,118.43,118.739998,1193200,102.651321
"2014-06-24",118.110001,118.849998,116.629997,116.690002,1483400,100.879112
"2014-06-25",116.699997,117.410004,116.199997,117.220001,1215900,101.337288
"2014-06-26",117.290001,117.370003,116.160004,116.980003,909200,101.129807
"2014-06-27",116.779999,117.75,116.75,117.5,1522400,101.579346
"2014-06-30",117.410004,117.559998,116.379997,116.550003,1231500,100.758041
"2014-07-01",115.169998,117.07,114.660004,116.449997,2174100,101.210014
"2014-07-02",116.190002,116.449997,115.129997,115.5,1484300,100.384338
"2014-07-03",116.050003,116.519997,115.75,116.019997,888900,100.836281
"2014-07-07",116.169998,116.230003,115.339996,115.75,1392000,100.601601
"2014-07-08",115.669998,115.75,114.32,114.800003,1316300,99.775963
"2014-07-09",115,115.68,114.529999,115.620003,1094800,100.488625
"2014-07-10",114.07,116.120003,114.040001,115.529999,1173200,100.4104
"2014-07-11",115.669998,117.019997,115.309998,116.849998,1513300,101.557648
"2014-07-14",117.089996,117.449997,116.410004,116.68,1556900,101.40992
"2014-07-15",116.889999,118.099998,116.870003,117.510002,1596700,102.13131
"2014-07-16",117.959999,118.150002,117.150002,117.510002,798800,102.13131
"2014-07-17",117.059998,117.550003,116.050003,116.099998,795800,100.905792
"2014-07-18",116.650002,117.879997,116.510002,117.639999,1424900,102.244263
"2014-07-21",117.480003,118.470001,117.099998,118.349998,828500,102.861359
"2014-07-22",118.709999,119.139999,118.349998,118.550003,1382700,103.035187
"2014-07-23",120.349998,121.110001,119.110001,120.730003,2915400,104.929901
"2014-07-24",120.720001,121.93,120.650002,121.480003,2182100,105.581734
"2014-07-25",120.959999,122.169998,120.860001,121.139999,1220600,105.286224
"2014-07-28",120.709999,121.110001,119.709999,120.480003,1239300,104.712593
"2014-07-29",120.480003,120.709999,119.18,119.18,990000,103.582718
"2014-07-30",119.230003,119.980003,118.550003,119.209999,1184200,103.608788
