"dates","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
"2013-04-09",31.285,31.43,31.08,31.129999,163400,29.531431
"2013-04-10",31.205,31.9,31.055,31.83,196000,30.19549
"2013-04-11",31.780001,31.924999,31.565001,31.715,189600,30.086397
"2013-04-12",31.655001,31.905001,31.559999,31.74,149400,30.110106
"2013-04-15",31.6,31.67,30.85,30.950001,278800,29.448822
"2013-04-16",31.195,31.775,31.040001,31.75,302200,30.210012
"2013-04-17",31.594999,31.705,31.275,31.459999,309400,29.93408
"2013-04-18",31.535,31.610001,31.35,31.530001,276600,30.000687
"2013-04-19",31.540001,32.060001,31.445,31.9,321600,30.352743
"2013-04-22",32.009998,32.009998,31.43,31.745001,178000,30.205263
"2013-04-23",31.959999,32.09,31.540001,32.025002,217000,30.471682
"2013-04-24",32.02,32.080002,31.67,31.73,119000,30.190989
"2013-04-25",31.834999,32.130001,31.745001,31.805,250600,30.262352
"2013-04-26",31.815001,31.905001,31.415001,31.514999,235400,29.986416
"2013-04-29",31.615,31.995001,31.565001,31.785,158800,30.243322
"2013-04-30",31.780001,31.975,31.684999,31.93,158600,30.381289
"2013-05-01",31.785,31.965,31.639999,31.735001,519600,30.195742
"2013-05-02",33.779999,34.625,31.975,31.995001,196600,30.443136
"2013-05-03",32.360001,32.369999,32.075001,32.110001,159200,30.552561
"2013-05-06",31.799999,31.950001,31.525,31.75,204800,30.210012
"2013-05-07",31.82,32.455002,31.719999,32.455002,123600,30.880827
"2013-05-08",32.5,32.560001,32.060001,32.549999,193600,30.971212
"2013-05-09",32.615002,32.735001,32.435001,32.625,184600,31.042572
"2013-05-10",32.599998,32.935001,32.355,32.755001,246200,31.16626
"2013-05-13",32.709999,33.025002,32.654999,32.955002,96400,31.356575
"2013-05-14",32.900002,33.330002,32.900002,33.27,167800,31.656281
"2013-05-15",33.150002,33.549999,32.994999,33.535,143200,31.908443
"2013-05-16",33.535,33.965,33.435001,33.845001,169800,32.203403
"2013-05-17",33.855,34.255001,33.715,34.209999,282000,32.550705
"2013-05-20",34.055,34.455002,33.950001,34.369999,289600,32.702934
"2013-05-21",34.355,34.435001,34.130001,34.205002,218000,32.545956
"2013-05-22",34.125,34.240002,33.369999,33.669998,250000,32.036892
"2013-05-23",33.43,33.825001,33.43,33.805,191000,32.165337
"2013-05-24",33.700001,33.790001,33.535,33.689999,140800,32.055927
"2013-05-28",34.009998,34.285,33.715,33.990002,209600,32.341366
"2013-05-29",33.799999,33.869999,33.485001,33.669998,116000,32.036892
"2013-05-30",33.685001,34.224998,33.619999,34.224998,163800,32.564957
"2013-05-31",34.035,34.645,33.915001,34.275002,337600,32.612537
"2013-06-03",34.32,34.66,33.965,34.575001,421800,32.897999
"2013-06-04",34.535,34.744999,33.974998,34.395,222200,32.726719
"2013-06-05",34.395,34.5,33.77,33.860001,138800,32.217678
"2013-06-06",33.77,33.849998,33.380001,33.5,167200,31.875141
"2013-06-07",32.830002,33.720001,31.83,33.485001,254800,31.860865
"2013-06-10",33.615002,33.615002,33.139999,33.275002,173800,31.661051
"2013-06-11",33.115002,33.375,32.779999,33.224998,139600,31.613474
"2013-06-12",33.290001,33.610001,32.93,33.174999,438800,31.565903
"2013-06-13",33.174999,33.855,32.950001,33.685001,204600,32.051155
"2013-06-14",33.619999,33.695,33.494999,33.630001,164600,31.998831
"2013-06-17",33.790001,33.965,33.605,33.830002,356200,32.189133
"2013-06-18",33.959999,34.264999,33.724998,34.084999,216800,32.431763
"2013-06-19",34.035,34.119999,33.744999,33.744999,157400,32.108246
"2013-06-20",33.389999,33.494999,33.189999,33.325001,179800,31.708632
"2013-06-21",33.23,33.935001,33.080002,33.935001,721800,32.28904
"2013-06-24",33.744999,34.23,33.564999,34.130001,359000,32.474583
"2013-06-25",34.255001,34.615002,34.035,34.615002,469000,32.93605
"2013-06-26",34.665001,34.91,34.470001,34.775002,308800,33.088295
"2013-06-27",34.945,35.349998,34.945,35.134998,430000,33.430832
"2013-06-28",34.970001,35.445,34.970001,35.130001,982400,33.426079
"2013-07-01",35.380001,35.77,35.244999,35.755001,241800,34.020748
"2013-07-02",35.755001,35.849998,35.349998,35.639999,692800,33.911339
"2013-07-03",35.505001,35.73,35.424999,35.59,119800,33.863766
"2013-07-05",35.970001,36.360001,35.650002,36.360001,174400,34.596413
"2013-07-08",36.375,36.494999,36.18,36.299999,172800,34.539333
"2013-07-09",36.360001,36.435001,36.014999,36.080002,352800,34.330002
"2013-07-10",36.125,36.125,35.810001,36.064999,422200,34.315723
"2013-07-11",36.445,36.445,36.009998,36.235001,422800,34.477474
"2013-07-12",36.209999,36.509998,35.919998,36.415001,396200,34.648754
"2013-07-15",36.41,36.544998,35.955002,36.220001,509800,34.463207
"2013-07-16",36.290001,36.435001,36.07,36.235001,267000,34.477474
"2013-07-17",36.259998,36.505001,36.16,36.255001,120800,34.49651
"2013-07-18",36.259998,36.799999,36.259998,36.77,204000,34.986526
"2013-07-19",36.740002,37.244999,36.740002,36.945,178200,35.153038
"2013-07-22",36.869999,37.205002,36.735001,37.154999,153200,35.443985
"2013-07-23",37.125,37.255001,37.044998,37.119999,112400,35.41061
"2013-07-24",37.119999,37.119999,36.439999,36.514999,196000,34.833462
"2013-07-25",36.404999,37.014999,36.404999,36.915001,185600,35.215057
"2013-07-26",36.685001,36.735001,36.215,36.400002,158400,34.72377
"2013-07-29",36.349998,36.435001,35.939999,36.029999,288400,34.3708
"2013-07-30",36.049999,36.43,35.945,36.365002,225800,34.69038
"2013-07-31",36.459999,37.080002,36.25,36.880001,270000,35.181656
"2013-08-01",37.900002,38.470001,37.790001,37.970001,369000,36.22147
"2013-08-02",36.279999,38.200001,36.279999,38.150002,366200,36.393177
"2013-08-05",38.235001,39.244999,38.209999,39.244999,422200,37.437759
"2013-08-06",39.174999,39.575001,39.084999,39.205002,314000,37.399593
"2013-08-07",39.055,39.459999,39.055,39.16,177600,37.356667
"2013-08-08",37.369999,39.23,37.369999,39.195,346400,37.390053
"2013-08-09",39.099998,39.41,39.099998,39.174999,207400,37.370968
"2013-08-12",39.125,39.575001,39.025002,39.25,218000,37.44252
"2013-08-13",39.145,39.625,39.07,39.540001,127400,37.719166
"2013-08-14",39.665001,39.689999,39.209999,39.375,180600,37.561768
"2013-08-15",38.994999,39.040001,38.125,38.185001,162200,36.426563
"2013-08-16",37.990002,38.174999,37.595001,37.985001,161000,36.235783
"2013-08-19",38,38.285,37.849998,37.985001,147000,36.235783
"2013-08-20",37.990002,38.415001,37.935001,38.27,215000,36.507656
"2013-08-21",38.029999,38.595001,37.965,38.134998,133200,36.378872
"2013-08-22",38.115002,38.575001,37.919998,38.445,121600,36.674595
"2013-08-23",38.445,38.689999,38.32,38.584999,122000,36.808144
"2013-08-26",38.689999,39.27,38.485001,38.549999,137200,36.77475
"2013-08-27",38.244999,38.544998,38.025002,38.325001,319200,36.56012
"2013-08-28",38.275002,38.41,38.169998,38.205002,277600,36.445648
"2013-08-29",38.224998,38.389999,37.759998,37.904999,268800,36.159458
"2013-08-30",37.845001,37.904999,36.875,36.974998,184200,35.272285
"2013-09-03",37.355,37.810001,37.084999,37.305,225200,35.587097
"2013-09-04",37.375,37.43,37.07,37.369999,353800,35.649101
"2013-09-05",37.424999,37.779999,37.365002,37.68,202000,35.944813
"2013-09-06",37.875,37.945,36.77,37.759998,276800,36.021137
"2013-09-09",37.985001,38.959999,37.924999,38.93,189800,37.13726
"2013-09-10",39.189999,39.494999,38.970001,39.490002,193200,37.671467
"2013-09-11",39.415001,40.139999,39.415001,40.099998,333800,38.253384
"2013-09-12",40.099998,40.099998,39.325001,39.465,329600,37.647621
"2013-09-13",39.68,39.735001,39.235001,39.5,212800,37.681007
"2013-09-16",39.970001,40.105,39.395,39.490002,127400,37.671467
"2013-09-17",39.435001,40.125,39.27,40.099998,163600,38.253384
"2013-09-18",40.139999,40.700001,39.830002,40.575001,180800,38.706497
"2013-09-19",40.57,41.064999,40.509998,41.044998,193400,39.154858
"2013-09-20",41.259998,41.540001,40.549999,40.575001,571800,38.706497
"2013-09-23",40.610001,40.709999,40.07,40.439999,283800,38.577728
"2013-09-24",40.439999,40.93,40.25,40.580002,238600,38.711273
"2013-09-25",40.535,40.775002,40.23,40.240002,184600,38.386936
"2013-09-26",40.43,40.599998,40.080002,40.599998,194600,38.730366
"2013-09-27",40.450001,41.029999,40.389999,40.93,187400,39.045158
"2013-09-30",40.740002,41.16,40.330002,41.150002,300200,39.255035
"2013-10-01",41.27,41.439999,40.869999,41.439999,215800,39.531677
"2013-10-02",41.27,41.490002,40.860001,41.009998,204800,39.121464
"2013-10-03",40.990002,41.07,40.27,40.48,199900,38.615879
"2013-10-04",40.360001,40.689999,40.290001,40.290001,143100,38.434624
"2013-10-07",40.110001,40.380001,39.619999,39.880001,304500,38.043526
"2013-10-08",40.27,41.849998,40,41.599998,586400,39.684299
"2013-10-09",41.610001,42.830002,41.610001,42.580002,503800,40.619179
"2013-10-10",43.130001,43.169998,42.18,43.16,359100,41.172466
"2013-10-11",42.93,43.889999,42.779999,43.84,285800,41.821159
"2013-10-14",43.779999,44.799999,43.68,44.799999,346800,42.736946
"2013-10-15",44.59,44.759998,43.939999,44.099998,252900,42.06918
"2013-10-16",44.23,45.290001,43.91,45.209999,229400,43.128059
"2013-10-17",45.139999,45.84,44.82,45.470001,304200,43.37608
"2013-10-18",45.720001,46.060001,45.439999,45.700001,266800,43.595493
"2013-10-21",45.610001,46.119999,45.549999,45.900002,214100,43.882309
"2013-10-22",45.900002,46.290001,45.57,45.759998,159100,43.748463
"2013-10-23",45.689999,46.34,45.57,46.080002,264600,44.054386
"2013-10-24",46.080002,46.490002,45.93,46.279999,151300,44.245613
"2013-10-25",46.48,46.48,45.68,46.110001,135900,44.08308
"2013-10-28",46,46.91,45.939999,46.91,275500,44.847916
"2013-10-29",46.869999,47.07,46.189999,46.82,268200,44.761871
"2013-10-30",46.880001,47.080002,46.419998,46.720001,263500,44.666256
"2013-10-31",47.23,48.810001,46.98,48.349998,643100,46.224609
"2013-11-01",48.200001,48.240002,46.57,47,463900,44.933956
"2013-11-04",47.119999,47.630001,46.619999,47.009998,412400,44.943516
"2013-11-05",46.799999,47.060001,46.630001,46.75,217300,44.694939
"2013-11-06",47,47.25,46.43,46.57,147500,44.522854
"2013-11-07",46.59,46.740002,45.830002,45.900002,261500,43.882309
"2013-11-08",45.84,47.099998,45.740002,46.700001,277100,44.647144
"2013-11-11",46.709999,47.130001,46.59,46.75,174800,44.694939
"2013-11-12",46.5,46.970001,46.259998,46.849998,190300,44.790543
"2013-11-13",46.5,47.080002,46.5,46.970001,120400,44.905266
"2013-11-14",46.939999,47.630001,46.700001,47.220001,146600,45.144283
"2013-11-15",47.150002,47.779999,47.060001,47.689999,155000,45.593613
"2013-11-18",47.919998,48.02,47.240002,47.330002,116900,45.249443
"2013-11-19",47.209999,47.959999,47.060001,47.150002,216400,45.077354
"2013-11-20",47.349998,47.650002,46.900002,47.32,96100,45.239891
"2013-11-21",47.560001,49.23,47.23,48.799999,214300,46.654835
"2013-11-22",48.950001,48.990002,48.07,48.27,231700,46.148129
"2013-11-25",48.27,49.119999,47.970001,48.459999,127500,46.329781
"2013-11-26",48.459999,48.98,48.259998,48.970001,290200,46.817364
"2013-11-27",48.98,50.150002,48.889999,50.080002,190900,47.878571
"2013-11-29",50.349998,50.599998,49.869999,49.919998,105200,47.725594
"2013-12-02",49.779999,50.07,49.119999,49.189999,155100,47.027687
"2013-12-03",49.189999,49.849998,48.900002,49.43,230400,47.257126
"2013-12-04",49.169998,49.709999,48.419998,48.650002,248600,46.511433
"2013-12-05",48.639999,49.150002,48.529999,48.880001,161000,46.731316
"2013-12-06",49.119999,49.720001,48.75,49.490002,237200,47.314499
"2013-12-09",49.669998,49.889999,49.34,49.779999,231300,47.591751
"2013-12-10",49.59,49.98,48.889999,48.91,208200,46.760006
"2013-12-11",49.060001,49.360001,47.27,47.360001,279900,45.278133
"2013-12-12",47.360001,47.939999,47.279999,47.490002,225000,45.402424
"2013-12-13",47.709999,48.139999,47.5,47.669998,180200,45.574501
"2013-12-16",47.77,48.900002,47.5,48.860001,197400,46.712193
"2013-12-17",48.790001,48.790001,47.549999,47.700001,155200,45.603184
"2013-12-18",47.869999,48.93,47.400002,48.860001,233100,46.712193
"2013-12-19",48.57,48.689999,47.830002,47.84,213500,45.737038
"2013-12-20",48.009998,49.75,48.009998,49.400002,894900,47.228458
"2013-12-23",49.41,49.82,48.959999,49.720001,265900,47.534401
"2013-12-24",49.689999,49.990002,49.099998,49.23,140100,47.065933
"2013-12-26",49.279999,49.84,48.830002,49.48,131500,47.304932
"2013-12-27",49.689999,49.990002,48.639999,48.959999,150900,46.807793
"2013-12-30",48.91,49.139999,48.560001,48.91,186900,46.760006
"2013-12-31",49.009998,49.52,48.610001,49.060001,270200,46.903412
"2014-01-02",49.060001,49.07,48.200001,48.68,210200,46.540104
"2014-01-03",48.669998,49.48,48.669998,49.119999,223900,46.960751
"2014-01-06",49.32,49.32,48.529999,48.849998,277800,46.702641
"2014-01-07",48.93,49.59,48.669998,49.220001,375800,47.056374
"2014-01-08",49.220001,49.970001,48.939999,49.93,600900,47.735153
"2014-01-09",50.099998,50.66,48.639999,49.57,519500,47.390984
"2014-01-10",49.509998,49.880001,49.060001,49.689999,595500,47.505711
"2014-01-13",49.759998,50.439999,49.009998,49.27,472700,47.104176
"2014-01-14",49.57,50.32,49.529999,50.240002,463700,48.031536
"2014-01-15",50.32,50.880001,49.759998,50.470001,440600,48.251423
"2014-01-16",50.299999,51.099998,50.200001,51.009998,323000,48.767685
"2014-01-17",50.77,51.119999,50,50.23,1795300,48.116291
"2014-01-21",50.439999,50.439999,49.490002,50.16,504700,48.049236
"2014-01-22",50.139999,50.16,49.529999,49.810001,344100,47.713978
"2014-01-23",49.470001,49.68,48.919998,49.630001,389400,47.541546
"2014-01-24",49.16,49.419998,48.110001,48.209999,238700,46.181301
"2014-01-27",48.25,48.360001,47.18,47.330002,426000,45.338326
"2014-01-28",47.41,48.209999,47.07,48.200001,371900,46.171707
"2014-01-29",47.759998,48.139999,47.189999,47.419998,328500,45.424557
"2014-01-30",47.889999,48.48,47.560001,48.169998,278200,46.142986
"2014-01-31",47.459999,47.919998,47.080002,47.450001,315800,45.453281
"2014-02-03",47.389999,47.450001,46.009998,46.32,440000,44.370838
"2014-02-04",46.470001,46.810001,45.860001,45.91,264300,43.978092
"2014-02-05",45.759998,46.060001,45.16,45.84,334300,43.911022
"2014-02-06",46.02,46.389999,45.709999,46.25,233300,44.30378
"2014-02-07",46.380001,47.080002,46.34,47.049999,279100,45.070103
"2014-02-10",47,47.82,46.73,47.490002,274200,45.4916
"2014-02-11",47.41,48.060001,47.25,47.849998,156100,45.836456
"2014-02-12",47.84,48.34,47.450001,47.610001,180500,45.606548
"2014-02-13",47.310001,48.610001,47.139999,48.490002,177100,46.449505
"2014-02-14",48.490002,48.720001,48.029999,48.110001,133700,46.085518
"2014-02-18",48.200001,48.939999,48.200001,48.689999,231800,46.641102
"2014-02-19",48.490002,48.849998,47.619999,47.740002,207800,45.731079
"2014-02-20",47.669998,48.560001,44.790001,48.419998,549700,46.382458
"2014-02-21",48.439999,48.549999,47.709999,48.119999,323600,46.095093
"2014-02-24",48,48,47.18,47.34,286400,45.347919
"2014-02-25",47.349998,47.439999,46.310001,46.419998,178400,44.466614
"2014-02-26",46.5,46.779999,46.009998,46.200001,278100,44.255871
"2014-02-27",46.060001,46.189999,45.549999,45.799999,213900,43.872715
"2014-02-28",45.939999,46.349998,45.310001,45.580002,265600,43.661968
"2014-03-03",45.330002,45.540001,44.939999,45.099998,249800,43.202187
"2014-03-04",45.5,46.919998,45.27,46.619999,515600,44.658195
"2014-03-05",46.529999,46.84,46.169998,46.619999,272500,44.658195
"2014-03-06",46.66,46.93,46.48,46.810001,217300,44.840214
"2014-03-07",47.23,47.349998,46.34,46.52,215600,44.562416
"2014-03-10",46.43,46.59,46.16,46.299999,180900,44.351677
"2014-03-11",46.360001,46.5,45.490002,45.549999,204300,43.633236
"2014-03-12",45.369999,45.93,45.119999,45.91,134000,43.978092
"2014-03-13",46.099998,46.299999,45.360001,45.490002,181000,43.575768
"2014-03-14",45.23,45.799999,44.52,44.75,344100,42.86689
"2014-03-17",44.900002,45.25,44.880001,45.200001,232000,43.297958
"2014-03-18",45.330002,45.549999,45.16,45.52,217500,43.604492
"2014-03-19",45.389999,45.599998,44.849998,45.220001,186600,43.31712
"2014-03-20",45.139999,45.400002,44.91,45.119999,221600,43.221317
"2014-03-21",45.169998,45.490002,44.240002,44.470001,638000,42.598682
"2014-03-24",44.560001,44.630001,43.25,43.490002,350700,41.659927
"2014-03-25",43.689999,44.32,43.689999,43.790001,265300,41.947304
"2014-03-26",44.049999,44.080002,42.84,42.860001,225700,41.056435
"2014-03-27",42.91,43.110001,42.25,42.48,272900,40.692421
"2014-03-28",42.48,42.720001,41.41,41.68,426000,39.926079
"2014-03-31",42.07,44.360001,41.830002,44.049999,355700,42.196354
"2014-04-01",44.130001,44.830002,43.869999,44.830002,368800,42.943523
"2014-04-02",44.799999,45.349998,44.459999,45.220001,252600,43.31712
"2014-04-03",45.330002,45.490002,44.799999,45.009998,223500,43.115952
"2014-04-04",45.220001,45.389999,44.169998,44.5,499100,42.627419
"2014-04-07",44.400002,44.669998,43.849998,43.91,421600,42.062241
"2014-04-08",43.990002,44.349998,43.169998,44.18,339100,42.320873
"2014-04-09",44.439999,45.73,44.349998,45.459999,373300,43.547009
"2014-04-10",45.389999,45.689999,43.720001,43.91,293700,42.062241
"2014-04-11",43.450001,43.990002,42.439999,42.82,325900,41.018116
"2014-04-14",43.279999,43.43,42.669998,43.049999,285300,41.23843
"2014-04-15",43.240002,43.380001,42.009998,43.029999,489800,41.219276
"2014-04-16",43.439999,43.66,42.709999,43.029999,324900,41.219276
"2014-04-17",42.860001,43.849998,42.75,43.759998,557700,41.918552
"2014-04-21",43.610001,43.970001,43.279999,43.509998,192200,41.77454
"2014-04-22",43.669998,43.860001,43.23,43.560001,264800,41.822548
"2014-04-23",43.360001,43.549999,42.68,42.799999,244700,41.092861
"2014-04-24",43.139999,43.139999,42.200001,42.540001,201100,40.843235
"2014-04-25",42.360001,42.419998,41.959999,42.049999,242200,40.372772
"2014-04-28",42.330002,43.110001,41.919998,42.91,224900,41.198475
"2014-04-29",43.200001,43.48,42.720001,42.93,259700,41.217674
"2014-04-30",42.900002,43.470001,42.41,43.380001,267200,41.649731
"2014-05-01",43.119999,43.119999,41.419998,42.779999,409900,41.073654
"2014-05-02",42.91,43.700001,42.790001,43.580002,258200,41.841755
"2014-05-05",43.279999,43.580002,42.84,43.5,190200,41.764935
"2014-05-06",43.34,43.700001,43.049999,43.099998,266700,41.380886
"2014-05-07",43.09,43.25,42.360001,43.18,246000,41.45771
"2014-05-08",43.200001,43.970001,42.380001,42.450001,433700,40.756813
"2014-05-09",42.18,43.060001,42.040001,43.040001,257000,41.323288
"2014-05-12",43.279999,44.279999,43.060001,44.07,276800,42.31221
"2014-05-13",44.099998,44.139999,42.93,42.950001,301900,41.23687
"2014-05-14",42.889999,42.889999,41.740002,42,563300,40.324772
"2014-05-15",41.669998,42.029999,41.130001,41.93,457900,40.257565
"2014-05-16",41.830002,42.150002,41.639999,42.099998,290000,40.420784
"2014-05-19",41.830002,42.91,41.830002,42.860001,176600,41.150471
"2014-05-20",42.599998,42.650002,41.240002,41.700001,434800,40.036739
"2014-05-21",41.880001,42.450001,41.669998,42.259998,277000,40.57439
"2014-05-22",42.169998,42.59,41.709999,42.209999,209700,40.526394
"2014-05-23",42.330002,42.990002,42.16,42.869999,234900,41.160069
"2014-05-27",43.25,43.869999,43.080002,43.779999,276500,42.03376
"2014-05-28",43.73,43.73,42.93,42.990002,228300,41.275295
"2014-05-29",43.119999,43.200001,42.529999,42.580002,196900,40.881634
"2014-05-30",42.720001,42.720001,41.98,42.09,238900,40.411171
"2014-06-02",42.169998,42.470001,41.41,42.189999,214500,40.507183
"2014-06-03",41.990002,42.27,41.470001,41.740002,216400,40.075138
"2014-06-04",41.450001,42.009998,41.25,41.950001,175200,40.276768
"2014-06-05",41.98,42.82,41.57,42.77,227600,41.064056
"2014-06-06",43.060001,43.060001,42.560001,42.68,348000,40.977646
"2014-06-09",42.57,42.950001,42.490002,42.91,314700,41.198475
"2014-06-10",42.849998,42.849998,42.200001,42.720001,151400,41.01606
"2014-06-11",42.389999,42.529999,42.23,42.470001,214800,40.77602
"2014-06-12",42.290001,42.290001,41.540001,41.68,117500,40.017529
"2014-06-13",41.880001,41.880001,41.150002,41.279999,110700,39.633488
"2014-06-16",41.27,41.700001,40.93,41.450001,125800,39.796707
"2014-06-17",41.439999,41.720001,41.34,41.439999,236500,39.787102
"2014-06-18",41.400002,41.860001,41.23,41.830002,173700,40.161549
"2014-06-19",41.990002,42.279999,41.82,42.18,226500,40.497593
"2014-06-20",42.34,42.619999,42.189999,42.59,534300,40.891235
"2014-06-23",42.639999,42.639999,41.990002,42.27,120400,40.584007
"2014-06-24",42.119999,42.5,41.529999,41.549999,276500,39.892708
"2014-06-25",41.240002,41.889999,41.240002,41.779999,194900,40.113537
"2014-06-26",41.599998,41.830002,41.099998,41.799999,223800,40.132744
"2014-06-27",41.450001,42.220001,41.34,42.150002,284400,40.468784
"2014-06-30",42.029999,42.330002,41.700001,42.18,459100,40.497593
"2014-07-01",42.450001,43.700001,42.209999,43.5,587100,41.764935
"2014-07-02",43.43,43.580002,42.849998,42.869999,303000,41.160069
"2014-07-03",42.990002,43.450001,42.919998,43.419998,108900,41.688129
"2014-07-07",43.209999,43.490002,42.779999,42.799999,264000,41.092861
"2014-07-08",42.610001,42.73,42.169998,42.330002,279200,40.641594
"2014-07-09",42.5,42.639999,42.099998,42.25,215400,40.564789
"2014-07-10",41.169998,42.5,41.130001,42.130001,235700,40.44957
"2014-07-11",42.110001,42.599998,41.779999,42.419998,190700,40.728012
"2014-07-14",42.82,42.82,41.990002,42.040001,249500,40.363171
"2014-07-15",41.98,42.220001,41.23,41.259998,255200,39.614292
"2014-07-16",41.52,41.599998,40.299999,40.349998,364700,38.740582
"2014-07-17",40.029999,40.27,39.59,39.709999,403500,38.12611
"2014-07-18",39.599998,40.700001,39.599998,40.330002,720800,38.721382
"2014-07-21",39.970001,40.330002,39.41,40.040001,307900,38.538509
"2014-07-22",40.189999,40.75,40.189999,40.599998,315400,39.077503
"2014-07-23",40.610001,40.98,40.439999,40.759998,196900,39.23151
"2014-07-24",40.939999,40.939999,40.310001,40.450001,204100,38.933128
"2014-07-25",39.970001,40.669998,39.860001,40.34,222200,38.827263
"2014-07-28",40.380001,40.84,40.110001,40.279999,322200,38.769508
"2014-07-29",40.330002,40.389999,39.990002,40.099998,378800,38.596252
"2014-07-30",40.349998,40.669998,39.889999,40.279999,450100,38.769508
"2014-07-31",41.450001,41.529999,40.360001,40.75,400700,39.221882
"2014-08-01",40.689999,41.029999,39.860001,40.240002,314800,38.731003
"2014-08-04",40.5,40.580002,39.919998,40.490002,239200,38.97163
"2014-08-05",40.32,40.950001,40.139999,40.68,202000,39.154499
"2014-08-06",40.27,40.970001,40.139999,40.919998,280600,39.385502
"2014-08-07",40.98,41,40.060001,40.18,155600,38.67326
"2014-08-08",40.150002,40.52,39.91,40.130001,259600,38.625137
"2014-08-11",40.209999,40.290001,39.759998,39.939999,288800,38.442253
"2014-08-12",39.900002,39.950001,39.110001,39.259998,202600,37.787754
"2014-08-13",39.290001,40.52,39.290001,40.5,246900,38.981251
"2014-08-14",40.66,41.509998,40.439999,41.5,315900,39.943748
"2014-08-15",41.93,42.16,41.389999,42.02,657200,40.444248
"2014-08-18",42.380001,42.799999,42.139999,42.740002,339200,41.13726
"2014-08-19",42.73,43.549999,42.599998,43.450001,390700,41.820633
"2014-08-20",43.299999,44.349998,43.299999,43.939999,553700,42.292252
"2014-08-21",43.82,44.200001,43.380001,44.049999,415900,42.398125
"2014-08-22",44.029999,44.330002,43.57,43.669998,280000,42.032383
"2014-08-25",44.040001,44.310001,43.889999,44.16,313700,42.504009
"2014-08-26",44.080002,44.700001,43.990002,44.68,336700,43.004509
"2014-08-27",44.66,44.91,43.82,43.84,235600,42.195999
"2014-08-28",43.759998,43.98,43.400002,43.450001,322100,41.820633
"2014-08-29",43.41,43.610001,43.25,43.43,273500,41.80138
"2014-09-02",43.5,43.990002,43.380001,43.970001,297500,42.321129
"2014-09-03",44.139999,44.349998,43.889999,44.110001,280200,42.455875
"2014-09-04",44.09,44.490002,43.779999,43.849998,232100,42.205627
"2014-09-05",43.669998,44.07,43.580002,43.98,166800,42.330761
"2014-09-08",44.02,44.259998,43.810001,44.16,206400,42.504009
"2014-09-09",44,44.049999,43.369999,43.560001,237300,41.926506
"2014-09-10",43.529999,43.84,43.52,43.68,226600,42.042004
"2014-09-11",43.380001,44.02,43.380001,43.900002,263300,42.253769
"2014-09-12",43.990002,43.990002,43.459999,43.619999,295900,41.984245
"2014-09-15",43.709999,43.709999,43.110001,43.369999,212700,41.743622
"2014-09-16",43.330002,43.73,43.169998,43.580002,163700,41.945751
"2014-09-17",43.580002,44.169998,43.439999,44.009998,333200,42.359623
"2014-09-18",44.209999,44.889999,44.060001,44.889999,237600,43.206631
"2014-09-19",44.939999,45.049999,44.360001,44.790001,675300,43.110386
"2014-09-22",44.560001,44.75,44.299999,44.5,288100,42.831249
"2014-09-23",44.209999,44.470001,43.98,44.32,413400,42.658005
"2014-09-24",44.52,44.57,43.950001,44.389999,226300,42.725384
"2014-09-25",44.349998,44.349998,43.740002,44.169998,423500,42.513626
"2014-09-26",44.189999,44.540001,44.02,44.5,345800,42.831249
"2014-09-29",44.119999,44.98,44.119999,44.950001,297800,43.264378
"2014-09-30",44.950001,45.43,44.43,44.759998,510400,43.081505
"2014-10-01",44.639999,44.810001,43.549999,44.049999,399700,42.398125
"2014-10-02",44.130001,44.75,43.889999,44.400002,208200,42.735008
"2014-10-03",44.869999,45.049999,44.599998,44.900002,238000,43.216251
"2014-10-06",44.900002,45.23,44.75,44.75,215400,43.071884
"2014-10-07",44.580002,44.650002,43.759998,43.77,324600,42.128628
"2014-10-08",43.630001,44.82,43.490002,44.77,344900,43.091129
"2014-10-09",44.700001,44.93,44.330002,44.610001,311400,42.937141
"2014-10-10",44.450001,45.220001,44.169998,44.290001,309200,42.629131
"2014-10-13",44.240002,45.169998,44,44.560001,223600,42.889008
"2014-10-14",44.91,45.93,44.580002,45.369999,500300,43.668636
"2014-10-15",44,45.139999,43.529999,44.75,440900,43.071884
"2014-10-16",44.169998,44.84,43.84,44.279999,515600,42.619495
"2014-10-17",44.869999,44.91,44,44.43,587700,42.763878
"2014-10-20",44,44.970001,44,44.970001,266200,43.391056
"2014-10-21",45.380001,45.419998,44.810001,45.150002,294200,43.564739
"2014-10-22",45.110001,45.41,44.639999,44.73,405600,43.159496
"2014-10-23",45.029999,45.43,44.220001,45.099998,276700,43.516487
"2014-10-24",45.25,45.529999,45.169998,45.48,152800,43.88316
"2014-10-27",45.259998,45.880001,45.259998,45.880001,160400,44.269104
"2014-10-28",46.169998,47.709999,45.880001,47.669998,389500,45.996254
"2014-10-29",47.689999,48.02,46.799999,47.310001,335500,45.648903
"2014-10-30",47.439999,51.119999,47.439999,50.18,549300,48.418125
"2014-10-31",51,51.630001,50.669998,51.25,430200,49.450558
"2014-11-03",51.259998,51.259998,49.990002,50.5,486100,48.726883
"2014-11-04",50.299999,50.959999,50.099998,50.77,219500,48.987411
"2014-11-05",51.099998,51.330002,50.540001,50.799999,196800,49.016354
"2014-11-06",50.959999,51.099998,50.470001,50.849998,239800,49.064602
