"dates","ADP.Open","ADP.High","ADP.Low","ADP.Close","ADP.Volume","ADP.Adjusted"
"2012-12-20",51.141354,51.255486,50.684811,51.246708,1975823,42.385445
"2012-12-21",50.465321,51.115013,50.245831,50.553116,4965129,41.811783
"2012-12-24",50.412643,50.623356,50.201931,50.465321,934208,41.739174
"2012-12-26",50.465321,50.632133,49.929764,50.131695,1128066,41.463249
"2012-12-27",50.140472,50.21949,49.394203,49.947323,2002248,41.310753
"2012-12-28",49.552238,50.052677,49.420544,49.455662,1728433,40.904102
"2012-12-31",49.157154,50.052677,49.157154,49.982441,2376865,41.339794
"2013-01-02",50.974541,51.404739,50.70237,51.264267,3217561,42.399967
"2013-01-03",51.45742,51.65057,50.70237,51.466198,2564459,42.566998
"2013-01-04",51.641792,52.054436,51.413521,51.922737,2113301,42.944584
"2013-01-07",51.641792,51.878841,51.299385,51.720806,1712828,42.777569
"2013-01-08",51.615452,52.080772,51.448639,52.019314,1924341,43.024456
"2013-01-09",52.151009,52.168568,51.685688,51.887623,2210457,42.915546
"2013-01-10",52.221249,52.230026,51.773487,52.080772,2071385,43.075294
"2013-01-11",52.616329,52.677788,51.966637,52.168568,1521704,43.147915
"2013-01-14",52.168568,52.282703,51.949078,52.15979,2016600,43.140648
"2013-01-15",52.063213,52.071995,51.720806,51.922737,2103619,42.944584
"2013-01-16",52.045654,52.115891,51.615452,51.65057,1891765,42.719475
"2013-01-17",51.9403,52.107113,51.720806,51.949078,1383999,42.966373
"2013-01-18",51.957859,52.440739,51.87006,52.431957,2865382,43.365757
"2013-01-22",52.370499,52.651447,52.036873,52.64267,2477895,43.540028
"2013-01-23",52.651447,52.651447,52.15979,52.291485,2019105,43.249577
"2013-01-24",52.493416,52.651447,52.186127,52.42318,2066488,43.358494
"2013-01-25",52.660229,52.677788,52.273926,52.581211,1653828,43.489201
"2013-01-28",52.677788,52.677788,52.344162,52.361721,1578312,43.307659
"2013-01-29",52.256367,52.976295,52.089554,52.914837,2663210,43.765141
"2013-01-30",52.81826,52.897278,52.098331,52.212467,2177768,43.184208
"2013-01-31",52.089554,52.475857,52.028095,52.054436,2961742,43.053516
"2013-02-01",52.572433,53.309921,52.484634,53.248463,2861282,44.041077
"2013-02-04",53.116768,53.336262,52.221249,52.282703,3206855,43.242313
"2013-02-05",52.537312,53.775242,52.291485,53.757683,3515182,44.462246
"2013-02-06",53.529411,53.731342,52.844601,53.353821,2229251,44.12822
"2013-02-07",53.230904,53.32748,52.528534,53.116768,2389508,43.932152
"2013-02-08",53.30114,53.555752,53.125549,53.494293,2065235,44.2444
"2013-02-11",53.37138,53.538193,52.923618,52.976295,1556330,43.815968
"2013-02-12",52.8885,53.178226,52.677788,52.993855,1528994,43.830498
"2013-02-13",53.169449,53.37138,52.721687,53.072872,2057148,43.895847
"2013-02-14",52.897278,53.362598,52.704124,53.32748,1941881,44.106426
"2013-02-15",53.784019,53.784019,53.336262,53.748901,2497599,44.454979
"2013-02-19",53.748901,53.985954,53.634766,53.959614,1892904,44.629261
"2013-02-20",53.933273,54.223003,53.669888,53.740124,2278911,44.447727
"2013-02-21",53.696224,53.696224,52.739246,52.914837,2625623,43.765141
"2013-02-22",53.30114,53.573311,52.976295,53.564529,1788344,44.30249
"2013-02-25",53.977173,54.205444,53.345039,53.353821,2936570,44.12822
"2013-02-26",53.661106,53.880596,53.309921,53.625988,2226517,44.353321
"2013-02-27",53.432835,54.284458,53.257244,54.07375,1890512,44.72366
"2013-02-28",54.170326,54.187885,53.871819,53.871819,2211938,44.556648
"2013-03-01",53.81036,54.214222,53.283581,54.126427,1940173,44.76722
"2013-03-04",53.8367,54.337139,53.643547,54.29324,2008968,44.90519
"2013-03-05",54.433716,55.048286,54.363476,55.013168,2061590,45.500641
"2013-03-06",54.907814,54.925373,54.460052,54.697102,1768070,45.555489
"2013-03-07",54.855137,55.812115,54.697102,55.610184,4031491,46.315956
"2013-03-08",55.539948,55.935032,55.452152,55.618965,2384838,46.323269
"2013-03-11",55.645302,56.093063,55.610184,56.075504,2049061,46.70351
"2013-03-12",56.101845,56.172081,55.97015,56.1633,2228454,46.776627
"2013-03-13",56.18964,56.374012,56.057945,56.347672,1623531,46.930176
"2013-03-14",56.365234,57.093941,56.365234,57.085163,2849550,47.544418
"2013-03-15",56.777874,57.1115,56.514484,56.611061,4055865,47.149548
"2013-03-18",56.075504,56.602283,56.014046,56.382793,1867732,46.959438
"2013-03-19",56.461807,56.593502,55.891132,56.461807,1792330,47.025246
"2013-03-20",56.760315,56.909569,56.330112,56.567165,1871491,47.112991
"2013-03-21",56.172081,56.532047,55.689201,55.952591,2528580,46.601143
"2013-03-22",56.18964,56.382793,55.882355,56.259876,1819780,46.857063
"2013-03-25",56.584724,56.67252,55.803337,56.128181,1950082,46.747379
"2013-03-26",56.224758,56.89201,56.224758,56.883232,2185969,47.376236
"2013-03-27",56.540825,56.830551,56.277435,56.769096,1721485,47.281178
"2013-03-28",56.62862,57.172958,56.479366,57.093941,2521290,47.551735
"2013-04-01",56.769096,57.225636,56.62862,56.786655,1707247,47.295803
"2013-04-02",57.199299,57.664619,56.935909,57.313435,2197359,47.734547
"2013-04-03",57.295876,57.497807,56.681297,56.84811,1822514,47.346989
"2013-04-04",56.935909,57.120281,56.470589,56.821774,1374659,47.32505
"2013-04-05",56.277435,56.286217,55.575066,55.987709,1924568,46.63039
"2013-04-08",55.917473,56.417912,55.785778,56.417912,1238207,46.988701
"2013-04-09",56.496925,56.821774,56.049168,56.593502,1714195,47.134922
"2013-04-10",56.575943,57.682178,56.444248,57.64706,1586399,48.012413
"2013-04-11",57.629501,58.12994,57.480247,58.042141,1362814,48.341461
"2013-04-12",58.0597,58.0597,57.515366,57.86655,1722054,48.195217
"2013-04-15",57.769974,57.857769,56.575943,56.593502,2075258,47.134922
"2013-04-16",56.812992,57.480247,56.646179,57.427567,1753377,47.829605
"2013-04-17",56.909569,57.436348,56.172081,57.374889,3394562,47.785721
"2013-04-18",57.796314,57.831432,56.523266,56.742756,1656789,47.259243
"2013-04-19",56.514484,57.445126,56.514484,57.269535,2442927,47.697979
"2013-04-22",57.251976,57.664619,56.812992,57.506584,1575123,47.895409
"2013-04-23",57.892887,58.287971,57.427567,58.261635,1444822,48.524265
"2013-04-24",58.560139,58.779633,58.340649,58.533802,1460312,48.750942
"2013-04-25",58.762074,58.805969,58.375767,58.621597,1738456,48.82407
"2013-04-26",58.61282,58.621597,58.121159,58.463566,982046,48.692448
"2013-04-29",58.428448,59.043018,58.296753,58.946445,1081481,49.09462
"2013-04-30",58.814751,59.130817,58.709393,59.122036,1869896,49.240864
"2013-05-01",59.165936,59.165936,58.560139,58.665497,1755427,48.860634
"2013-05-02",58.674274,59.473221,58.472343,59.165936,1912951,49.277443
"2013-05-03",60.158031,60.825287,59.719051,60.781387,2141092,50.622894
"2013-05-06",60.719929,60.719929,60.166813,60.298508,1525121,50.220715
"2013-05-07",60.421421,60.65847,60.166813,60.272167,2227542,50.198769
"2013-05-08",60.26339,60.403862,60.061459,60.193153,2788272,50.132969
"2013-05-09",60.48288,61.67691,60.403862,61.45742,3489554,51.185936
"2013-05-10",61.562775,61.694469,61.088673,61.483757,1882767,51.207867
"2013-05-13",61.264267,61.606674,61.229149,61.527657,1545965,51.244427
"2013-05-14",61.633011,62.256367,61.624233,62.168568,2074005,51.778229
"2013-05-15",62.203686,62.993855,62.115891,62.985077,2558536,52.458279
"2013-05-16",62.791924,63.134327,62.230026,62.317822,2192461,51.902534
"2013-05-17",62.739246,63.213345,62.335381,63.204563,2910145,52.641075
"2013-05-20",63.213345,63.213345,62.177349,62.37928,2452153,51.95372
"2013-05-21",62.361721,62.712906,62.168568,62.361721,2231643,51.939095
"2013-05-22",62.414398,62.493416,61.474979,61.685688,3174621,51.376049
"2013-05-23",61.378403,61.641792,61.21159,61.395962,2207610,51.13475
"2013-05-24",61.16769,61.325726,60.834064,61.325726,1788116,51.076252
"2013-05-28",61.8964,62.388062,61.65057,61.887623,2093824,51.544228
"2013-05-29",61.45742,61.633011,61.018436,61.255486,1695857,51.017738
"2013-05-30",61.466198,61.633011,61.290607,61.290607,1700755,51.047001
"2013-05-31",60.956982,61.597893,60.21949,60.333626,3552769,50.249958
"2013-06-03",60.280949,61.115013,60.280949,61.062336,2462290,50.856876
"2013-06-04",60.974541,61.343285,60.245831,60.553116,2023320,50.432766
"2013-06-05",60.254608,60.491657,59.51712,59.578579,1976165,49.621113
"2013-06-06",59.420544,59.727833,59.069359,59.648815,2544070,49.679604
"2013-06-07",60.149254,60.623356,59.859528,60.500439,2335633,50.388889
"2013-06-10",60.544338,60.667252,60.210712,60.386303,1297663,50.293842
"2013-06-11",59.991219,60.307285,59.683933,59.798069,1816705,49.803909
"2013-06-12",59.920982,60,59.0518,59.113258,1646311,49.55003
"2013-06-13",59.113258,60.131695,58.964005,59.947323,1762375,50.249149
"2013-06-14",59.745392,60.175594,59.569798,59.710274,1620455,50.050453
"2013-06-17",60.193153,60.65847,60.0439,60.316067,1931402,50.558243
"2013-06-18",60.289726,61.176472,60.237049,61.106236,1458148,51.220585
"2013-06-19",60.649693,61.439861,60.50922,60.614574,2168998,50.80846
"2013-06-20",60.087795,60.280949,59.771729,59.877087,2839413,50.190281
"2013-06-21",60.298508,60.561897,59.692715,60.298508,3641725,50.543518
"2013-06-24",60.070236,60.517998,59.798069,60.035118,2064210,50.322746
"2013-06-25",60.719929,60.719929,59.841969,60.43898,1499721,50.661274
"2013-06-26",61.018436,61.237926,60.711151,60.886742,1947121,51.036591
"2013-06-27",61.176472,61.38718,60.746269,60.904301,1571592,51.051308
"2013-06-28",60.500439,60.904301,60.140472,60.456539,3545479,50.675991
"2013-07-01",60.430202,61.38718,60.359966,60.974541,2221278,51.110188
"2013-07-02",61.273048,61.887623,60.755047,61.527657,2683484,51.573818
"2013-07-03",61.185249,61.975418,61.071114,61.668129,1200392,51.691574
"2013-07-05",62.019314,62.484634,61.45742,62.115891,1748023,52.066879
"2013-07-08",62.230026,62.572433,62.13345,62.309044,1546420,52.22879
"2013-07-09",62.335381,62.633888,62.238808,62.370499,1692668,52.280319
"2013-07-10",62.212467,63.099209,62.194908,62.993855,1924113,52.802826
"2013-07-11",63.406498,63.731342,62.993855,63.08165,2565939,52.876404
"2013-07-12",63.204563,64.477615,63.15189,64.451271,3199451,54.024452
"2013-07-15",64.310799,64.372253,63.406498,63.529411,2370942,53.251728
"2013-07-16",63.687447,63.76646,63.274803,63.476734,1484914,53.207581
"2013-07-17",63.801579,63.959614,63.441616,63.494293,2153052,53.222298
"2013-07-18",63.801579,64.135208,63.705006,63.933273,1459173,53.590263
"2013-07-19",64.214226,64.240562,63.441616,63.985954,2580291,53.634422
"2013-07-22",64.784897,64.820015,63.906937,64.231781,1826159,53.840473
"2013-07-23",64.240562,64.381035,63.634766,63.643547,1754971,53.347401
"2013-07-24",64.047409,64.047409,63.257244,63.406498,1464868,53.148712
"2013-07-25",63.37138,63.564529,62.914837,63.362598,1791191,53.111912
"2013-07-26",63.257244,63.652328,62.958736,63.634766,1624897,53.340054
"2013-07-29",63.353821,63.643547,63.08165,63.30114,1054828,53.060383
"2013-07-30",63.819141,63.819141,63.222126,63.336262,1426598,53.08984
"2013-07-31",63.757683,63.898155,63.248463,63.292362,2489285,53.05304
"2013-08-01",61.905182,63.230904,61.553993,63.08165,2633368,52.876404
"2013-08-02",62.528534,62.879719,62.212467,62.844601,2377890,52.677719
"2013-08-05",62.800701,62.958736,62.475857,62.86216,2314562,52.692429
"2013-08-06",62.756805,63.54697,62.42318,63.424057,1926960,53.163425
"2013-08-07",63.309921,63.459175,62.923618,63.204563,1663965,52.979443
"2013-08-08",63.529411,63.784019,63.169449,63.511852,1566581,53.237022
"2013-08-09",63.274803,63.740124,63.160667,63.617207,1410993,53.325325
"2013-08-12",63.222126,63.942055,63.125549,63.915714,1452681,53.575546
"2013-08-13",64.082527,64.117645,63.775242,64.082527,2841919,53.71537
"2013-08-14",63.950832,64.161545,63.775242,63.81036,1584805,53.487232
"2013-08-15",63.406498,63.424057,62.64267,62.870937,1769323,52.699791
"2013-08-16",62.748024,63.283581,62.669006,63.116768,2041771,52.905849
"2013-08-19",62.870937,63.424057,62.870937,63.125549,1581843,52.913212
"2013-08-20",63.028973,63.661106,62.993855,63.511852,1400970,53.237022
"2013-08-21",63.345039,63.54697,62.870937,63.064091,1781852,52.861698
"2013-08-22",63.222126,63.775242,63.125549,63.599648,922021,53.310593
"2013-08-23",63.634766,63.705006,63.222126,63.459175,1501658,53.192867
"2013-08-26",61.360844,63.634766,61.360844,63.239685,1251989,53.008881
"2013-08-27",62.528534,62.844601,62.247585,62.282703,1858620,52.20673
"2013-08-28",62.440739,62.686565,62.203686,62.282703,1810099,52.20673
"2013-08-29",62.142231,62.897278,61.826164,62.59877,1614760,52.471649
"2013-08-30",62.589993,62.607552,62.124672,62.475857,1715334,52.368614
"2013-09-03",63.195786,63.608429,62.335381,62.695347,2068652,52.552605
"2013-09-04",61.536434,63.318703,61.246708,63.257244,1904180,53.023602
"2013-09-05",63.064091,63.54697,63.028973,63.511852,1329896,53.237022
"2013-09-06",63.608429,64.337135,62.660229,64.205444,2637582,53.818405
"2013-09-09",64.214226,64.916595,64.214226,64.784897,1936642,54.304108
"2013-09-10",65.302895,65.302895,64.740997,64.740997,3594684,54.267319
"2013-09-11",64.407372,65.065849,64.249344,64.97805,3492516,54.789223
"2013-09-12",64.890259,65.41703,64.749779,65.127304,1521818,54.915081
"2013-09-13",65.171204,65.259003,64.495171,65.048286,2144054,54.848446
"2013-09-16",65.715538,65.785774,64.995613,65.057068,2229934,54.855854
"2013-09-17",65.179985,65.329239,64.881477,65.109741,2614119,54.900269
"2013-09-18",65.118523,65.724319,64.749779,65.618965,1884020,55.329655
"2013-09-19",65.750656,65.803337,65.390694,65.566284,1887779,55.285221
"2013-09-20",65.63652,65.741882,65.285339,65.346794,2742598,55.10014
"2013-09-23",65.144867,65.513611,63.8367,64.205444,3461535,54.137768
"2013-09-24",63.608429,64.354698,63.467953,64.047409,2185399,54.004501
"2013-09-25",64.170326,64.284462,63.494293,63.669888,1334908,53.686188
"2013-09-26",63.942055,64.266899,63.713783,64.021072,1366003,53.982315
"2013-09-27",63.827919,63.854259,62.870937,63.705006,1590044,53.715797
"2013-09-30",63.485516,63.661106,63.116768,63.54697,2005437,53.582561
"2013-10-01",63.722565,63.722565,63.116768,63.353821,1691757,53.419685
"2013-10-02",63.213345,63.309921,62.914837,63.230904,1970128,53.316032
"2013-10-03",62.958736,63.213345,62.238808,62.42318,1552001,52.634975
"2013-10-04",62.563652,62.870937,62.282703,62.791924,1413499,52.945892
"2013-10-07",62.238808,62.64267,61.91396,62.35294,1003003,52.575741
"2013-10-08",62.458298,62.546093,61.606674,61.668129,1712031,51.998318
"2013-10-09",61.67691,61.984196,61.378403,61.703247,1612141,52.027927
"2013-10-10",62.194908,63.15189,61.992977,63.046532,1597448,53.160583
"2013-10-11",62.563652,63.678665,62.528534,63.661106,1225564,53.67878
"2013-10-14",63.529411,63.994732,63.336262,63.968391,1124535,53.937885
"2013-10-15",63.687447,63.8367,63.37138,63.494293,2040177,53.538128
"2013-10-16",64.047409,64.784897,63.845478,64.723442,2066374,54.574543
"2013-10-17",64.451271,65.100967,64.310799,65.039505,1608838,54.841049
"2013-10-18",65.100967,65.408257,64.855133,65.136086,1962155,54.922489
"2013-10-21",64.960495,65.627747,64.872696,65.583847,1410765,55.300041
"2013-10-22",65.777,66.505707,65.531166,66.242317,1556671,55.855244
"2013-10-23",66.057945,66.1194,65.697983,65.94381,1266112,55.603558
"2013-10-24",66.110626,66.409134,65.970146,66.207199,1583096,55.825645
"2013-10-25",66.1194,66.470589,65.812119,66.294998,1330124,55.899681
"2013-10-28",66.128181,66.795433,65.978928,66.435471,1877186,56.018116
"2013-10-29",66.760315,67.304649,66.347672,67.032486,1917393,56.521526
"2013-10-30",66.646179,66.646179,64.767342,65.232658,2471061,55.003914
"2013-10-31",65.19754,66.066727,64.97805,65.873573,3106053,55.544323
"2013-11-01",66.154526,66.268654,65.750656,66.1194,2109770,55.75161
"2013-11-04",66.47937,66.646179,65.803337,66.294998,1800873,55.899681
"2013-11-05",66.066727,66.435471,65.618965,66.294998,1329099,55.899681
"2013-11-06",66.145744,66.769096,66.128181,66.575943,1427737,56.136555
"2013-11-07",66.856895,67.085159,66.031609,66.136963,1745745,55.766422
"2013-11-08",66.233536,66.751534,66.031609,66.733978,1570909,56.269829
"2013-11-11",66.575943,66.760315,66.286217,66.514488,1328871,56.08474
"2013-11-12",66.453026,66.637398,66.189636,66.47937,2064551,56.05513
"2013-11-13",66.417908,67.164177,66.057945,67.120277,2775629,56.595551
"2013-11-14",67.287094,67.980682,67.172958,67.57682,2494752,56.980499
"2013-11-15",67.489021,67.954346,67.208076,67.892891,2674030,57.247009
"2013-11-18",67.919228,68.217735,67.726074,67.919228,2006235,57.269222
"2013-11-19",69.183495,70.623352,68.726952,69.982445,7722648,59.008915
"2013-11-20",70.158035,70.351189,69.192276,69.402985,3275536,58.520309
"2013-11-21",69.640038,70.122917,69.473221,70.0439,2192575,59.060738
"2013-11-22",69.929764,70.272171,69.850746,70.245827,1765906,59.230991
"2013-11-25",70.237053,70.588234,70.184372,70.342407,1921721,59.312428
"2013-11-26",73.028976,73.590866,70.061455,70.509216,2641911,59.453098
"2013-11-27",70.500443,70.693588,70.201935,70.526779,1211213,59.467899
"2013-11-29",70.395081,70.807724,70.21949,70.254608,951065,59.238377
"2013-12-02",70.193153,70.351189,69.745392,69.859528,1557583,58.905273
"2013-12-03",70.544334,70.956978,69.973663,70.535561,3243075,59.475285
"2013-12-04",70.140472,70.359962,69.130814,69.648811,2120249,58.727585
"2013-12-05",69.315186,69.824409,68.832306,68.946442,2527327,58.135357
"2013-12-06",69.754173,70.035118,69.473221,69.938545,2130727,58.971897
"2013-12-09",69.973663,70.035118,68.972786,69.367867,2705581,58.490715
"2013-12-10",69.236176,69.402985,68.797188,68.928886,2278456,58.120544
"2013-12-11",68.744514,68.964005,67.79631,67.980682,3309251,57.673649
"2013-12-12",67.787537,68.261635,67.690956,67.734856,3402421,57.46508
"2013-12-13",68.182617,68.27919,67.585602,67.62072,1884817,57.368271
"2013-12-16",68.068481,68.454788,67.769974,68.0597,1548129,57.740688
"2013-12-17",67.427567,68.0597,67.269531,67.822655,1950082,57.539566
"2013-12-18",68.235291,69.490784,67.708519,69.438103,3256287,58.91011
"2013-12-19",69.666374,70.105354,69.244949,69.73661,2828365,59.163353
"2013-12-20",69.727829,70.447762,69.34153,70.210709,4040375,59.565559
"2013-12-23",70.509216,70.588234,69.991219,70.184372,1624442,59.543232
"2013-12-24",70.0439,70.491661,69.885864,70.430199,682944,59.751762
"2013-12-26",70.632133,71.000877,70.351189,70.895523,996967,60.146545
"2013-12-27",71.079895,71.23793,70.728706,70.869186,823497,60.124191
"2013-12-30",70.956978,71.202812,70.684814,71.185249,818599,60.392349
"2013-12-31",71.325722,71.597893,70.807724,70.939423,1258139,60.183777
"2014-01-02",70.386307,70.632133,69.692711,70.114136,2239160,59.483616
"2014-01-03",70.421425,71.439857,70.237053,70.87796,2218886,60.131645
"2014-01-06",70.772606,71.088676,69.701492,70.070236,1748365,59.446384
"2014-01-07",70.21949,71.132568,70.140472,70.92186,1567492,60.16888
"2014-01-08",70.500443,70.886742,70.158035,70.544334,2130044,59.848591
"2014-01-09",72.870941,72.870941,70.70237,70.790169,1645513,60.057156
"2014-01-10",71.167694,71.211586,70.201935,70.544334,1679228,59.848591
"2014-01-13",70.48288,70.526779,69.218613,69.402985,2377663,58.880295
"2014-01-14",69.631256,70.26339,69.306412,70.193153,1830487,59.550674
"2014-01-15",70.237053,70.798943,69.982445,70.316071,2306589,59.654938
"2014-01-16",70.272171,70.465317,69.982445,70.070236,1196178,59.446384
"2014-01-17",69.815628,70.535561,69.745392,70.210709,3122113,59.565559
"2014-01-21",70.605797,70.939423,70.070236,70.517998,1649386,59.826256
"2014-01-22",70.597015,70.869186,70.272171,70.570679,1485712,59.870964
"2014-01-23",71.931519,72.431961,69.236176,69.631256,1633098,59.073963
"2014-01-24",69.192276,69.201057,67.568039,67.57682,2400898,57.331017
"2014-01-27",67.032486,68.068481,67.032486,67.164177,1976279,56.980934
"2014-01-28",67.058823,67.778755,66.909569,67.629501,1775929,57.375702
"2014-01-29",67.111504,67.813873,66.883232,67.190521,1866138,57.003277
"2014-01-30",67.559265,68.165054,67.032486,67.866547,1592550,57.576813
"2014-01-31",66.725197,67.726074,66.672523,67.251976,2120362,57.055416
"2014-02-03",67.260757,67.410011,64.784897,65.039505,3623501,55.178402
"2014-02-04",68.410889,68.410889,63.134327,65.803337,4449504,55.826427
"2014-02-05",67.006149,67.006149,63.819141,64.556625,3263349,54.768745
"2014-02-06",64.486389,65.259003,64.179108,65.144867,2685079,55.267792
"2014-02-07",65.320457,65.812119,64.925369,65.750656,1928783,55.781731
"2014-02-10",66.268654,66.38279,64.820015,65.364357,2286998,55.453999
"2014-02-11",65.074631,65.759438,64.97805,65.548729,2872672,55.610416
"2014-02-12",66.347672,66.637398,65.671638,66.356453,4587436,56.295681
"2014-02-13",66.066727,66.971024,66.022827,66.909569,2309323,56.764923
"2014-02-14",66.505707,67.155396,66.110626,66.96225,1944843,56.809616
"2014-02-18",67.120277,67.225639,66.514488,67.155396,2041771,56.973473
"2014-02-19",66.760315,67.568039,66.646179,66.856895,1825931,56.720238
"2014-02-20",66.935905,67.506584,66.60228,67.172958,1418283,56.988396
"2014-02-21",67.410011,67.594383,66.830551,66.900787,2227428,56.757473
"2014-02-24",66.997368,68.024582,66.900787,67.427567,1967281,57.204391
"2014-02-25",67.585602,67.805092,66.971024,67.611938,1770006,57.360817
"2014-02-26",67.998245,68.0597,67.436348,67.971909,2613322,57.666195
"2014-02-27",67.708519,68.393326,67.690956,68.235291,2288137,57.889645
"2014-02-28",68.375771,68.893768,67.778755,68.287971,2678245,57.934345
"2014-03-03",67.647057,67.769974,67.014923,67.313431,1996325,57.107563
"2014-03-04",68.217735,68.937668,68.094818,68.876205,2941468,58.433392
"2014-03-05",68.481125,68.63916,68.024582,68.235291,1894840,57.889645
"2014-03-06",68.375771,68.683052,68.165054,68.507462,1529221,58.120552
"2014-03-07",68.876205,69.29763,68.604042,68.972786,1830373,58.515324
"2014-03-10",68.999123,69.113258,68.27919,68.665497,1932427,58.254631
"2014-03-11",68.779633,68.884987,68.138718,68.393326,1555760,58.02372
"2014-03-12",67.84021,68.27919,67.603165,68.208954,1903497,58.226082
"2014-03-13",68.287971,68.446007,67.330994,67.594383,3153549,57.701466
"2014-03-14",68.077263,68.314308,67.436348,68.086037,2632115,58.121136
"2014-03-17",68.410889,68.920105,68.226517,68.911324,2947390,58.825653
"2014-03-18",68.805969,69.394203,68.726952,69.350304,1994275,59.20039
"2014-03-19",69.429321,69.429321,68.305534,68.735733,1577287,58.675777
"2014-03-20",68.349426,68.937668,68.182617,68.779633,1344020,58.713238
"2014-03-21",69.648811,69.701492,68.042145,68.261635,5281999,58.271042
"2014-03-24",68.358208,68.481125,66.865669,67.120277,2233010,57.296738
"2014-03-25",67.330994,67.901665,66.979805,67.322212,1823197,57.469131
"2014-03-26",67.690956,67.822655,66.900787,66.900787,1611913,57.109364
"2014-03-27",66.769096,67.35733,66.330116,67.313431,2465593,57.461628
"2014-03-28",67.611938,68.191399,67.225639,67.559265,1505986,57.671474
"2014-03-31",67.726074,68.147499,67.410011,67.831429,1653372,57.903824
"2014-04-01",67.647057,68.068481,67.287094,68.042145,2012841,58.083679
"2014-04-02",67.963127,68.384544,67.831429,68.191399,1898599,58.211102
"2014-04-03",68.463562,68.481125,67.62072,67.928009,1351537,57.986248
"2014-04-04",68.27919,68.287971,66.52327,66.567162,2304539,56.824574
"2014-04-07",66.69886,66.892014,65.864792,66.084282,1949854,56.412373
"2014-04-08",66.251099,66.672523,65.987709,66.338898,1896093,56.629711
"2014-04-09",66.25988,66.690079,65.89991,66.619843,1808276,56.869549
"2014-04-10",68.551361,68.595261,66.040382,66.040382,4243231,56.374882
"2014-04-11",65.55751,66.101845,64.697105,64.732224,3110040,55.258194
"2014-04-14",65.329239,65.469711,64.424934,65.179985,2255562,55.640423
"2014-04-15",65.232658,65.961372,64.793678,65.917473,2401923,56.26997
"2014-04-16",66.461807,66.461807,65.575066,66.224762,2195423,56.532284
"2014-04-17",66.057945,67.120277,66.022827,66.997368,2322877,57.191818
"2014-04-21",66.52327,67.111504,66.52327,66.777878,1054828,57.004444
"2014-04-22",66.839333,67.260757,66.514488,67.014923,1355068,57.206814
"2014-04-23",66.60228,67.199295,66.60228,66.979805,1582641,57.176819
"2014-04-24",67.462685,67.62072,67.006149,67.269531,1744948,57.424152
"2014-04-25",66.935905,67.322212,66.286217,66.426689,1637654,56.704659
"2014-04-28",66.760315,67.190521,65.838455,66.444252,2413655,56.71965
"2014-04-29",66.865669,67.717293,66.74276,67.594383,2152482,57.701466
"2014-04-30",66.769096,68.788414,66.760315,68.446007,2429487,58.428432
"2014-05-01",68.454788,68.718178,67.928009,68.147499,1468968,58.17363
"2014-05-02",68.217735,68.656715,67.866547,68.077263,2004640,58.113655
"2014-05-05",67.848991,68.437225,67.383667,68.366989,1389466,58.360985
"2014-05-06",67.989464,68.129936,67.57682,67.655838,1924113,57.753902
"2014-05-07",67.822655,68.0597,67.129059,68.007027,2406365,58.053707
"2014-05-08",67.884109,68.630379,67.726074,68.349426,2093026,58.345989
"2014-05-09",68.147499,68.709396,68.050919,68.54258,1540384,58.510868
"2014-05-12",68.472343,69.464439,68.472343,69.262512,1502797,59.125446
"2014-05-13",69.271294,69.464439,69.007904,69.288849,1416005,59.147915
"2014-05-14",69.376648,69.446884,68.428444,68.560143,1144467,58.525871
"2014-05-15",68.349426,68.481125,67.13784,67.383667,2406593,57.52158
"2014-05-16",67.524147,68.340652,67.120277,68.314308,2084142,58.316025
"2014-05-19",68.0597,68.586479,67.919228,68.525024,1277502,58.49588
"2014-05-20",68.612816,68.612816,67.928009,68.094818,1880489,58.128651
"2014-05-21",68.54258,68.54258,67.971909,68.235291,1481611,58.248558
"2014-05-22",68.384544,68.726952,68.0597,68.551361,1132166,58.518356
"2014-05-23",68.76207,69.253731,68.604042,69.227394,1103122,59.095455
"2014-05-27",69.367867,69.622475,69.236176,69.622475,1335364,59.432732
"2014-05-28",69.991219,70.052681,69.192276,69.244949,1426142,59.110443
"2014-05-29",69.51712,69.859528,69.271294,69.850746,1210529,59.627583
"2014-05-30",70.017555,70.131691,69.683929,69.9561,2530402,59.71751
"2014-06-02",69.929764,70.166817,69.490784,69.692711,1116676,59.492676
"2014-06-03",69.288849,69.692711,68.955223,69.104477,2615827,58.990543
"2014-06-04",68.770851,69.218613,68.551361,69.209831,2659109,59.080475
"2014-06-05",69.174713,69.218613,68.49868,69.095695,1725813,58.983055
"2014-06-06",69.508339,69.947319,69.183495,69.894646,1608724,59.66507
"2014-06-09",69.868309,70.351189,69.824409,70.237053,1460084,59.95734
"2014-06-10",69.991219,70.561897,69.683929,69.710274,2255448,59.507671
"2014-06-11",69.007904,69.323967,68.568916,68.955223,1827412,59.221146
"2014-06-12",68.551361,69.034241,68.437225,68.700615,1331947,59.002464
"2014-06-13",68.955223,69.420547,68.700615,69.192276,1233651,59.424713
"2014-06-16",68.893768,69.473221,68.876205,69.051804,1170095,59.304092
"2014-06-17",68.90255,69.201057,68.665497,68.674278,2226062,58.979851
"2014-06-18",68.674278,69.095695,68.410889,69.016678,2551360,59.273918
"2014-06-19",69.253731,69.288849,68.788414,68.884987,1875591,59.160824
"2014-06-20",69.236176,69.938545,68.920105,69.754173,3984792,59.907307
