"dates","SHW.Open","SHW.High","SHW.Low","SHW.Close","SHW.Volume","SHW.Adjusted"
"2013-02-05",163.830002,164.190002,161.759995,163.160004,733200,150.22673
"2013-02-06",163,163.75,161.639999,163.009995,710800,150.088593
"2013-02-07",162.770004,163.369995,160.75,162.889999,538900,149.978073
"2013-02-08",163.139999,164,162.679993,163.770004,379700,150.788361
"2013-02-11",163.440002,164.690002,162.649994,164.5,559600,151.460526
"2013-02-12",162.899994,165,162.259995,164.669998,701800,151.617004
"2013-02-13",165,165.699997,164.570007,165.449997,452300,152.33519
"2013-02-14",165.169998,165.490005,163.139999,163.669998,694400,150.696259
"2013-02-15",164.330002,167.270004,164.330002,166.699997,999600,153.486099
"2013-02-19",166.199997,166.5,162.210007,164.100006,873800,151.092209
"2013-02-20",164.100006,164.100006,159.229996,159.330002,926400,146.700256
"2013-02-21",158.5,158.770004,154.669998,155.910004,1239400,144.003342
"2013-02-22",157,157.979996,154.800003,157.850006,1069400,145.795151
"2013-02-25",158.490005,159.419998,154.270004,154.339996,985000,142.553146
"2013-02-26",154.369995,156.649994,153.940002,155.940002,981300,144.030975
"2013-02-27",156.270004,161.820007,156.100006,161.229996,1104200,148.916992
"2013-02-28",161.229996,163.460007,161.100006,161.589996,1449500,149.249496
"2013-03-01",160.490005,163.729996,159.729996,162.479996,934600,150.071579
"2013-03-04",161.949997,165.380005,161.809998,165.380005,826200,152.750107
"2013-03-05",166.25,167.5,164.410004,164.860001,759800,152.269775
"2013-03-06",165.690002,166.339996,163.009995,163.770004,705800,151.263062
"2013-03-07",164.139999,165.490005,163.919998,164.839996,508500,152.251282
"2013-03-08",165.529999,166.369995,163.919998,165.880005,458100,153.211884
"2013-03-11",166.160004,167.889999,166.009995,167.729996,537000,154.920609
"2013-03-12",168.160004,169,166.949997,167.630005,691700,154.828186
"2013-03-13",167.039993,170.160004,166.970001,169.100006,773400,156.186005
"2013-03-14",169.550003,171.25,168.660004,169.070007,814300,156.158264
"2013-03-15",168.610001,170.089996,168.380005,168.679993,1172900,155.798065
"2013-03-18",167.970001,170.550003,166.75,169.889999,546400,156.91568
"2013-03-19",170.130005,170.830002,168.149994,169.479996,439000,156.536957
"2013-03-20",170.029999,172.399994,169.860001,172.119995,468900,158.975357
"2013-03-21",171.130005,171.990005,168.869995,168.910004,623800,156.010498
"2013-03-22",169.259995,170.710007,167.869995,168.169998,506400,155.327011
"2013-03-25",169.039993,170.149994,167.339996,168.210007,455500,155.363983
"2013-03-26",169.720001,170.080002,168.429993,169.410004,555800,156.472382
"2013-03-27",168.5,169.460007,167.630005,169.279999,433100,156.352219
"2013-03-28",169.199997,170,168.029999,168.889999,547100,155.99202
"2013-04-01",168.369995,169.490005,167.020004,167.570007,626900,154.772873
"2013-04-02",168.529999,168.529999,166.929993,167.910004,448900,155.086853
"2013-04-03",168.270004,168.479996,162.220001,164.949997,902100,152.35289
"2013-04-04",165.339996,166.449997,164.199997,165.619995,530600,152.971741
"2013-04-05",163.490005,165.880005,162.639999,165.820007,573200,153.156448
"2013-04-08",165.619995,166.460007,164.050003,165.830002,519000,153.165726
"2013-04-09",166.259995,166.660004,164.389999,166.339996,480000,153.636749
"2013-04-10",166.460007,168.440002,165.720001,168.270004,498000,155.419373
"2013-04-11",168.169998,171.639999,167.630005,171.020004,751700,157.959366
"2013-04-12",170.259995,171.800003,169.460007,170.740005,619000,157.700806
"2013-04-15",172.610001,174.869995,168.369995,168.610001,1259700,155.733368
"2013-04-16",169.75,175.460007,169.75,174.529999,1574000,161.201294
"2013-04-17",173.800003,174.839996,170.479996,170.889999,1632200,157.839279
"2013-04-18",169.990005,177.009995,168.610001,174.880005,1886200,161.524582
"2013-04-19",175,179.809998,174.580002,179.039993,1541000,165.366882
"2013-04-22",177.929993,181.270004,176.75,180.690002,710300,166.890884
"2013-04-23",181.100006,182.339996,179.830002,181.449997,1070700,167.59285
"2013-04-24",181.800003,182.610001,180.610001,181.029999,501600,167.20488
"2013-04-25",182.100006,184.779999,181.699997,184.229996,894100,170.160568
"2013-04-26",184.279999,184.550003,181.229996,183.220001,674300,169.227631
"2013-04-29",183.369995,183.570007,181.880005,182.710007,520300,168.756577
"2013-04-30",182.229996,183.130005,180.839996,183.110001,575500,169.126083
"2013-05-01",182.5,183.210007,180.979996,181.100006,498400,167.269547
"2013-05-02",181.919998,184.690002,181.770004,184.130005,491000,170.068161
"2013-05-03",185,188.289993,185,187.979996,704700,173.624115
"2013-05-06",187.960007,188.080002,186.029999,187.770004,516300,173.430161
"2013-05-07",187.699997,189.690002,187.380005,189.279999,616400,174.824814
"2013-05-08",189.240005,189.979996,188.529999,189.619995,453300,175.138901
"2013-05-09",189.789993,190.139999,188.339996,188.399994,649200,174.012024
"2013-05-10",188.679993,189.660004,187.669998,188,630600,173.642593
"2013-05-13",187.770004,188.160004,186.839996,187.699997,754300,173.365448
"2013-05-14",187.779999,194.550003,187.779999,193.539993,1092400,178.759506
"2013-05-15",193.160004,194,192.100006,193.559998,537800,179.241043
"2013-05-16",193.229996,193.229996,189.470001,189.979996,627200,175.925903
"2013-05-17",190.75,191.889999,190.029999,190.820007,565100,176.703735
"2013-05-20",190.470001,191.440002,188.020004,188.710007,619100,174.749832
"2013-05-21",188.449997,190.839996,188.449997,189.949997,418200,175.898102
"2013-05-22",190,191.119995,186.550003,187.130005,617800,173.286728
"2013-05-23",185.410004,188.119995,184.169998,186.080002,561900,172.314438
"2013-05-24",188.039993,189.779999,186.130005,189.199997,549200,175.203613
"2013-05-28",191.039993,193.220001,190.880005,191.899994,647000,177.703857
"2013-05-29",190.029999,191.75,189.279999,189.990005,556200,175.935165
"2013-05-30",190.300003,192.300003,190.100006,190.940002,596100,176.814835
"2013-05-31",190.369995,191.889999,188.529999,188.529999,714100,174.583145
"2013-06-03",188.5,189.070007,184.550003,187.300003,640200,173.444153
"2013-06-04",186.389999,187.820007,182.139999,182.600006,661100,169.091858
"2013-06-05",181.199997,182.800003,178.009995,178.929993,842400,165.693314
"2013-06-06",178.539993,181.580002,178.119995,181.490005,696800,168.063934
"2013-06-07",183.479996,183.869995,181.830002,183.259995,425100,169.703018
"2013-06-10",183.860001,183.979996,182.470001,183.869995,409600,170.267883
"2013-06-11",181.429993,184.029999,180.860001,181.440002,468500,168.01767
"2013-06-12",181.740005,182.789993,177.940002,178.220001,503600,165.035843
"2013-06-13",178.210007,184.789993,177.5,184.479996,499800,170.832779
"2013-06-14",184.039993,184.5,182.440002,183.089996,398900,169.545578
"2013-06-17",184.429993,184.559998,181.899994,183.470001,545900,169.897476
"2013-06-18",183.600006,184.559998,182.199997,184.300003,274000,170.666077
"2013-06-19",183.770004,184.610001,181.520004,181.729996,435700,168.286194
"2013-06-20",179.5,181.410004,175.619995,175.899994,875700,162.887482
"2013-06-21",176.509995,176.520004,170.059998,173.100006,1510400,160.294632
"2013-06-24",171.740005,175.740005,170.600006,173.820007,790600,160.961349
"2013-06-25",174.75,177.740005,174.360001,175.779999,815400,162.776337
"2013-06-26",176.740005,178.759995,176.279999,178.110001,405200,164.933975
"2013-06-27",179.139999,180.110001,176.869995,179.179993,700300,165.924835
"2013-06-28",178.710007,179.139999,176.570007,176.600006,646800,163.53569
"2013-07-01",177.550003,180.25,177.160004,178.580002,322900,165.369247
"2013-07-02",178.309998,180.839996,178.309998,179.630005,527200,166.341568
"2013-07-03",178.199997,181.009995,178.199997,179.839996,224700,166.536011
"2013-07-05",180.610001,182.509995,178.619995,182.479996,300200,168.980667
"2013-07-08",182.600006,183.710007,181.309998,182.300003,501800,168.814056
"2013-07-09",183.240005,184.699997,182.520004,183.710007,487800,170.119736
"2013-07-10",184.309998,185.339996,182.360001,184.850006,752000,171.1754
"2013-07-11",188.720001,188.720001,186.110001,186.880005,775200,173.055206
"2013-07-12",186.399994,189.910004,185.970001,187.360001,655400,173.499771
"2013-07-15",187.360001,190.679993,184.119995,184.399994,748200,170.758667
"2013-07-16",184.399994,185.270004,182.350006,182.759995,858100,169.240051
"2013-07-17",180.570007,184.949997,180.570007,183.190002,722400,169.638184
"2013-07-18",164.75,172.820007,163.630005,167.940002,5804000,155.516327
"2013-07-19",168.350006,173.289993,168.050003,172.860001,1483700,160.072357
"2013-07-22",172.020004,173.479996,170.300003,171.550003,914900,158.859283
"2013-07-23",171.539993,172.710007,169.149994,171.800003,1141100,159.09079
"2013-07-24",172.029999,173.550003,170.380005,172.059998,1113300,159.331543
"2013-07-25",171.259995,174.399994,170.809998,172.940002,1365300,160.146454
"2013-07-26",172.179993,173.5,170.929993,172.830002,761100,160.044601
"2013-07-29",170.559998,174.600006,170.559998,174.309998,703500,161.415115
"2013-07-30",173.770004,175.369995,173.410004,174.979996,599000,162.035538
"2013-07-31",174.809998,175.649994,173.619995,174.169998,833800,161.285477
"2013-08-01",174.350006,177.039993,174.350006,176.429993,639600,163.378235
"2013-08-02",176.990005,179.279999,175.720001,179.050003,802500,165.804474
"2013-08-05",178.020004,178.630005,175.839996,176.830002,609400,163.748703
"2013-08-06",176.520004,177.210007,174.029999,177.169998,1266400,164.063553
"2013-08-07",176.270004,176.639999,172.830002,175.509995,1064900,162.526276
"2013-08-08",175.830002,177.720001,175.399994,177.149994,551200,164.044998
"2013-08-09",176.279999,177.600006,175.130005,177.070007,666600,163.970963
"2013-08-12",176.289993,178.050003,174.770004,177.839996,558800,164.68399
"2013-08-13",177,177.830002,175.160004,175.789993,716600,162.785675
"2013-08-14",175.110001,176,170,170.059998,1172600,157.928696
"2013-08-15",169.350006,169.529999,166.509995,168.979996,1253500,156.925797
"2013-08-16",168.210007,169.919998,168.119995,168.690002,713800,156.656479
"2013-08-19",168.639999,169.300003,166.660004,167.520004,944100,155.569901
"2013-08-20",167.589996,172.25,167.589996,171.910004,1150100,159.646774
"2013-08-21",172.130005,173.449997,170.610001,171.110001,764900,158.903793
"2013-08-22",171.190002,172.460007,169.759995,171.910004,368500,159.646774
"2013-08-23",171.75,172.949997,170.199997,172.520004,498100,160.213211
"2013-08-26",172.360001,172.919998,171.360001,171.850006,433500,159.591003
"2013-08-27",169.940002,169.990005,166.320007,167.199997,1032900,155.27272
"2013-08-28",167.410004,170.399994,167.080002,169.369995,479100,157.287933
"2013-08-29",168.940002,172.210007,168.399994,172.050003,646400,159.776718
"2013-08-30",172.070007,174.559998,171.910004,172.399994,848200,160.101761
"2013-09-03",172.919998,174.970001,170.320007,171.080002,522600,158.875916
"2013-09-04",171.089996,173.139999,170.399994,172.350006,534300,160.055328
"2013-09-05",173.289993,176.160004,173.289993,174.360001,545600,161.921951
"2013-09-06",174.360001,175.559998,171.979996,172.690002,816100,160.371094
"2013-09-09",173.850006,175.850006,173.050003,174.910004,379800,162.432739
"2013-09-10",175.610001,176,174.410004,175.229996,299300,162.729935
"2013-09-11",175.619995,177.479996,174.639999,176.610001,456000,164.011444
"2013-09-12",176.300003,177.139999,174.360001,174.630005,368600,162.172745
"2013-09-13",174.479996,175.520004,174.149994,174.919998,231900,162.442047
"2013-09-16",178.059998,179.770004,176.130005,177.5,848800,164.837952
"2013-09-17",177.360001,178.240005,175.470001,175.679993,1249800,163.147751
"2013-09-18",176.050003,182.610001,176.050003,182.039993,1598400,169.054092
"2013-09-19",182,184.470001,181.25,181.580002,1023900,168.626907
"2013-09-20",181.630005,182.490005,179.869995,180.110001,750000,167.261795
"2013-09-23",182.880005,183.149994,180.490005,181.5,745700,168.552704
"2013-09-24",180.419998,181.690002,178.910004,180,619700,167.159653
"2013-09-25",179.979996,180.369995,178.649994,179.860001,583000,167.029633
"2013-09-26",180,182.779999,179.850006,182.529999,466400,169.509155
"2013-09-27",181.940002,182.25,179.889999,180.429993,427400,167.558975
"2013-09-30",179.100006,182.320007,177.759995,182.179993,1042300,169.184052
"2013-10-01",182.160004,185.300003,181.559998,184.520004,641200,171.357193
"2013-10-02",182.179993,184.729996,182.179993,184.690002,460400,171.515091
"2013-10-03",183.539993,184.839996,182.089996,182.919998,504100,169.871323
"2013-10-04",183.309998,186.820007,183.100006,186.479996,864900,173.177368
"2013-10-07",185,185.300003,181.25,181.300003,582200,168.366898
"2013-10-08",182.029999,182.029999,176.309998,176.449997,722100,163.862869
"2013-10-09",178.070007,179.110001,174.490005,175.309998,646600,162.804184
"2013-10-10",178.009995,179.300003,177.050003,179.289993,730600,166.500259
"2013-10-11",179,182.199997,178.949997,180.169998,478700,167.317505
"2013-10-14",179.25,180.580002,178.729996,180.089996,337000,167.24321
"2013-10-15",179.289993,180.490005,177.899994,180.080002,428200,167.233948
"2013-10-16",180.949997,182.139999,178.779999,181.440002,840400,168.496902
"2013-10-17",181.169998,185.970001,181.169998,185,575300,171.802963
"2013-10-18",185.270004,185.899994,183.130005,184.559998,953800,171.394363
"2013-10-21",183.809998,184.199997,181.740005,183.210007,639200,170.140656
"2013-10-22",184.179993,187.229996,183.929993,186.380005,1018100,173.084503
"2013-10-23",185.330002,186.210007,184.119995,184.559998,757500,171.394363
"2013-10-24",184.929993,187.25,183.850006,187,1388100,173.660263
"2013-10-25",191,195.320007,190,195.070007,1231200,181.154617
"2013-10-28",194.580002,194.990005,191.770004,192.820007,815100,179.065079
"2013-10-29",192.550003,194.720001,191.520004,194.440002,518600,180.56955
"2013-10-30",185.990005,189.699997,185.979996,188.470001,1706000,175.025436
"2013-10-31",188.470001,189.009995,185.350006,188,764900,174.588943
"2013-11-01",188.809998,189.080002,184.389999,184.669998,911300,171.49646
"2013-11-04",185,186.839996,184.690002,186.020004,623200,172.750198
"2013-11-05",185.910004,186.020004,183.550003,184.559998,552400,171.394363
"2013-11-06",186.190002,186.660004,184.679993,185.539993,374000,172.304443
"2013-11-07",185.300003,186.210007,180.440002,181.020004,669300,168.106857
"2013-11-08",181.360001,185.539993,181.059998,185.509995,638900,172.276581
"2013-11-11",184.699997,185.339996,183.979996,184.369995,526200,171.217865
"2013-11-12",184.220001,185.850006,183.669998,184.5,637800,171.338608
"2013-11-13",183.669998,185.509995,183.649994,185.380005,944300,172.623672
"2013-11-14",181.600006,187.100006,181.600006,187.009995,562900,174.141495
"2013-11-15",186.800003,187.539993,186.330002,186.869995,615500,174.011139
"2013-11-18",187,187.399994,185.25,185.839996,447000,173.052017
"2013-11-19",185.179993,186.800003,185.089996,185.679993,327300,172.90303
"2013-11-20",185.679993,186.419998,184.169998,184.639999,408100,171.93457
"2013-11-21",184.979996,186.669998,184.399994,186.580002,402100,173.741058
"2013-11-22",186.270004,187.979996,185.660004,187.570007,450300,174.66301
"2013-11-25",187.490005,187.529999,184.380005,184.839996,417900,172.120773
"2013-11-26",184.820007,185.410004,183.449997,184.300003,496500,171.618011
"2013-11-27",184.949997,184.949997,182.949997,183.539993,207200,170.910278
"2013-11-29",183.479996,184.300003,182.830002,183.029999,153300,170.435394
"2013-12-02",183.410004,184.289993,180.779999,181.139999,438700,168.6754
"2013-12-03",180.5,181.130005,178.800003,179.809998,539200,167.436966
"2013-12-04",178.399994,181.660004,177.800003,181.080002,907600,168.619553
"2013-12-05",180.199997,182.710007,180.039993,181.729996,534000,169.224854
"2013-12-06",183.179993,186.270004,182.429993,184.830002,580900,172.111496
"2013-12-09",184.830002,187.330002,184.830002,185.520004,633800,172.754013
"2013-12-10",185.639999,187.5,184.5,184.690002,773400,171.98114
"2013-12-11",184.460007,184.460007,180.789993,181.190002,687000,168.722015
"2013-12-12",179.770004,180,177.669998,179.440002,1062000,167.092407
"2013-12-13",179.440002,180.190002,177.529999,177.970001,571700,165.723572
"2013-12-16",178.669998,179.389999,176.839996,177.309998,523700,165.109024
"2013-12-17",172.279999,178.320007,170.630005,177.309998,1397100,165.109024
"2013-12-18",177.089996,180,175.789993,179.919998,1056800,167.539352
"2013-12-19",179.929993,180.660004,178.539993,180.149994,442800,167.753586
"2013-12-20",181.179993,183.039993,179.779999,182.149994,992300,169.615906
"2013-12-23",180.899994,182.179993,177.320007,181.419998,833600,168.936172
"2013-12-24",181.380005,182.990005,180.910004,182.690002,207000,170.118759
"2013-12-26",183.339996,183.509995,182.210007,182.820007,200700,170.239822
"2013-12-27",183.279999,183.690002,181.820007,182.5,294100,169.941864
"2013-12-30",182.490005,183.300003,181.860001,182.25,314700,169.709045
"2013-12-31",182.660004,183.800003,182.619995,183.5,344900,170.873016
"2014-01-02",182.029999,183,180.690002,182.410004,515700,169.858032
"2014-01-03",181.860001,184.020004,181.720001,182.800003,407200,170.221222
"2014-01-06",183.270004,184.610001,182.279999,182.690002,584100,170.118759
"2014-01-07",184.899994,188.169998,184.570007,187.610001,1238700,174.700211
"2014-01-08",187.600006,189.759995,186.429993,189.679993,1248400,176.627731
"2014-01-09",189.600006,189.929993,188.070007,188.869995,681400,175.873489
"2014-01-10",189.919998,192.979996,189.179993,192.839996,931800,179.570328
"2014-01-13",191.860001,193,190.630005,191.190002,572100,178.03389
"2014-01-14",192.389999,193.520004,190.449997,193.479996,557500,180.16626
"2014-01-15",193.289993,193.839996,192.399994,193.139999,548600,179.849686
"2014-01-16",192.520004,194.25,192.080002,193.509995,415700,180.194183
"2014-01-17",194.149994,195.720001,193.699997,194.119995,797200,180.762222
"2014-01-21",196.009995,198.149994,195.279999,198.029999,955000,184.403198
"2014-01-22",197.240005,198.470001,196.570007,197.339996,610400,183.76062
"2014-01-23",195.779999,196.970001,194.559998,195.119995,677400,181.69342
"2014-01-24",194.910004,195.130005,190.619995,190.800003,810900,177.670746
"2014-01-27",191.490005,192.520004,189.309998,190.570007,720100,177.456528
"2014-01-28",194.630005,194.630005,190.360001,191.679993,539200,178.490158
"2014-01-29",190.130005,192.800003,187.75,189.119995,1021800,176.1064
"2014-01-30",183.990005,186.710007,181.589996,183.740005,1610800,171.096497
"2014-01-31",181.710007,183.679993,180.669998,183.259995,1089100,170.649536
"2014-02-03",183.539993,183.679993,176.610001,176.880005,1253000,164.708572
"2014-02-04",177.259995,179.429993,176.440002,177.949997,723400,165.704956
"2014-02-05",176.75,177.610001,174.289993,175.600006,1246700,163.516663
"2014-02-06",176.380005,179.229996,175.449997,179.190002,1070600,166.859604
"2014-02-07",178.089996,182.710007,178.089996,182.559998,907700,169.997711
"2014-02-10",181.339996,182.979996,180.820007,182.350006,578500,169.80217
"2014-02-11",183.110001,184.149994,181.789993,183.419998,663400,170.798523
"2014-02-12",184.539993,188.419998,184.210007,186.830002,1170400,173.973923
"2014-02-13",185.770004,190.570007,185.050003,190.419998,1047400,177.316833
"2014-02-14",189.770004,191.940002,189.059998,191.169998,740800,178.015259
"2014-02-18",191.009995,192.240005,190.830002,191.460007,741600,178.285309
"2014-02-19",191,194.759995,190.770004,193.080002,1029100,179.793777
"2014-02-20",193.850006,194.910004,192.539993,193.399994,836100,180.091812
"2014-02-21",193.070007,194.639999,192.470001,193.589996,734700,180.268738
"2014-02-24",193.610001,197.880005,193.610001,194.529999,956100,181.144058
"2014-02-25",194.360001,198.699997,193.800003,197.369995,975600,183.788605
"2014-02-26",197.619995,199.979996,197.339996,198.559998,716400,184.896713
"2014-02-27",197.669998,199.490005,197.210007,198.820007,634900,185.653091
"2014-02-28",198.839996,201.5,197.889999,200.479996,901500,187.203156
"2014-03-03",198.539993,200.199997,197.589996,199.5,560300,186.288025
"2014-03-04",202.210007,203.380005,200.100006,203.169998,639700,189.714981
"2014-03-05",203.110001,203.809998,202.289993,203.279999,597700,189.817719
"2014-03-06",203.309998,204.889999,202.179993,203,604000,189.556259
"2014-03-07",204.600006,208.630005,204.119995,206.710007,1341600,193.020554
"2014-03-10",205.820007,206.860001,204.589996,206.100006,565300,192.450989
"2014-03-11",206.259995,206.970001,204.809998,204.979996,537800,191.40509
"2014-03-12",204,204.899994,203.270004,204.240005,606600,190.714142
"2014-03-13",205.020004,206.190002,201.759995,202.190002,472900,188.799973
"2014-03-14",202,204.119995,201.25,202.080002,504200,188.697159
"2014-03-17",202.809998,205.369995,202.809998,204.220001,401000,190.69545
"2014-03-18",204.440002,205.619995,204,204.800003,454700,191.23703
"2014-03-19",205,205.889999,201.110001,202.229996,654500,188.837234
"2014-03-20",201.300003,202.610001,200.199997,202.119995,475600,188.734528
"2014-03-21",203.960007,203.970001,199.809998,200.410004,1026600,187.137802
"2014-03-24",201,201.479996,197.699997,198.570007,519300,185.419632
"2014-03-25",199.860001,200.839996,197.839996,197.970001,483100,184.85939
"2014-03-26",198.899994,199.570007,195.770004,195.770004,401500,182.805054
"2014-03-27",195.770004,195.770004,192.520004,194.210007,537400,181.348404
"2014-03-28",194.429993,196.449997,193.929993,194.690002,361600,181.79657
"2014-03-31",195.479996,197.350006,194.729996,197.130005,399200,184.074982
"2014-04-01",197.729996,199.210007,196.979996,199.089996,493800,185.905182
"2014-04-02",198.919998,200.979996,198.029999,200.070007,605000,186.820343
"2014-04-03",200.770004,202.979996,199.279999,200.5,665500,187.221848
"2014-04-04",198.820007,199.100006,192.330002,193.889999,1523900,181.049545
"2014-04-07",195.089996,195.729996,190.020004,190.320007,951200,177.716003
"2014-04-08",190.639999,192.440002,189.550003,191.899994,550800,179.19136
"2014-04-09",192.889999,194.770004,191.460007,194.639999,630400,181.749908
"2014-04-10",194.369995,195.360001,189.690002,190.029999,567100,177.445206
"2014-04-11",188.669998,191.070007,188.25,188.529999,541500,176.044556
"2014-04-14",189.570007,192.210007,188.460007,190.110001,534300,177.519867
"2014-04-15",190.589996,191.759995,188.25,191.559998,723500,178.87381
"2014-04-16",193.479996,194.240005,191.289993,192.25,898000,179.518173
"2014-04-17",194,200,193.300003,197.589996,1405500,184.504517
"2014-04-21",198.509995,199.380005,196.559998,197.759995,636700,184.663239
"2014-04-22",197.759995,203.050003,197.649994,202.729996,861900,189.304169
"2014-04-23",203.399994,204.309998,201.820007,201.949997,690100,188.575806
"2014-04-24",203.619995,203.929993,200.369995,201.039993,667400,187.726028
"2014-04-25",200.169998,201.009995,198.990005,200.729996,896800,187.4366
"2014-04-28",201.899994,202,195.610001,198.820007,956000,185.653091
"2014-04-29",199.199997,200,197.380005,199.789993,574800,186.558838
"2014-04-30",199.539993,200.460007,199.199997,199.839996,675700,186.605515
"2014-05-01",199.5,200.389999,198.630005,199.889999,435700,186.652222
"2014-05-02",199.880005,201.570007,199.830002,200.860001,597600,187.557983
"2014-05-05",199.309998,200.740005,198.289993,199.660004,500500,186.437469
"2014-05-06",198.960007,199.860001,197.330002,198.429993,611700,185.288895
"2014-05-07",199.509995,200.070007,197.289993,199.25,651100,186.054581
"2014-05-08",199.320007,199.889999,196.679993,197.460007,677600,184.383133
"2014-05-09",197.509995,199.860001,196.119995,199.800003,465200,186.568176
"2014-05-12",200.039993,202.580002,199.559998,201.839996,614100,188.473083
"2014-05-13",201.699997,202.160004,200.029999,200.259995,461100,186.997711
"2014-05-14",199.75,200.210007,198.710007,198.919998,384900,186.257996
"2014-05-15",198.429993,199.070007,195.850006,198.350006,496100,185.724289
"2014-05-16",198.199997,199.940002,197.080002,199.839996,521600,187.119446
"2014-05-19",199.399994,201.710007,199.309998,199.429993,480900,186.73555
"2014-05-20",199.75,201.570007,199.490005,200.320007,649000,187.568863
"2014-05-21",200.429993,201.449997,199.339996,200.440002,450200,187.681229
"2014-05-22",200.289993,201.479996,199.649994,200.440002,338800,187.681229
"2014-05-23",200.149994,202.710007,199.770004,202.410004,592400,189.525848
"2014-05-27",203.690002,203.690002,201.820007,202.020004,436400,189.16069
"2014-05-28",202.419998,203.910004,201.710007,201.710007,429400,188.870392
"2014-05-29",202.720001,203.600006,201.759995,203.369995,380700,190.424713
"2014-05-30",203.059998,205.320007,202.740005,204.610001,440700,191.585785
"2014-06-02",204.509995,205.130005,203.050003,203.570007,456100,190.612
"2014-06-03",202.720001,204.830002,202.720001,203.770004,363700,190.799286
"2014-06-04",203,204.279999,201.639999,203.869995,413100,190.892899
"2014-06-05",203.889999,204.740005,201.5,203.949997,386700,190.967804
"2014-06-06",204.429993,206,203.970001,204.429993,374700,191.417236
"2014-06-09",203.979996,205.259995,203.619995,204.300003,383300,191.295517
"2014-06-10",204.029999,204.830002,203.300003,204.419998,342300,191.407928
"2014-06-11",204.050003,204.509995,202.960007,203.25,285400,190.312378
"2014-06-12",203.110001,204.419998,201.660004,202.220001,393900,189.348007
"2014-06-13",202.839996,203.279999,201.660004,202.729996,261000,189.825485
"2014-06-16",202.639999,204.039993,201.520004,202.330002,332000,189.450912
"2014-06-17",201.720001,203.779999,201.5,202.770004,275400,189.8629
"2014-06-18",202.830002,203.929993,201.360001,203.720001,338500,190.752457
"2014-06-19",203.259995,203.630005,202.639999,203.320007,326600,190.37793
"2014-06-20",203.940002,204.960007,203.350006,203.990005,544200,191.005249
"2014-06-23",204.259995,205.100006,203.600006,204.589996,343600,191.567047
"2014-06-24",204,206.100006,203.880005,204.770004,523600,191.735596
"2014-06-25",204.809998,206.389999,204.649994,206.050003,396400,192.934143
"2014-06-26",205.949997,205.949997,203.610001,205.289993,356200,192.222534
"2014-06-27",204.289993,207.679993,204.289993,207.460007,624000,194.25441
"2014-06-30",208,208,206.520004,206.910004,676400,193.73938
"2014-07-01",207.020004,208.270004,206.899994,207.350006,431400,194.151443
"2014-07-02",207,207.899994,206.039993,206.589996,297400,193.439789
"2014-07-03",206.979996,207.679993,206.470001,207.460007,197300,194.25441
"2014-07-07",207.229996,207.649994,204.75,205.240005,389400,192.175735
"2014-07-08",205.330002,205.419998,202.649994,203.210007,545700,190.274918
"2014-07-09",203.419998,205.220001,202.990005,205.119995,506700,192.063339
"2014-07-10",202.910004,202.910004,201.850006,202.279999,658800,189.404099
"2014-07-11",202.460007,202.940002,201.470001,202.759995,346500,189.853577
"2014-07-14",202.820007,203.639999,202.759995,203.220001,354900,190.284286
"2014-07-15",203.979996,204.649994,201.770004,202.320007,586900,189.441574
"2014-07-16",203,203.169998,201.490005,201.729996,759200,188.88913
"2014-07-17",209.139999,211.369995,205.600006,210.949997,1656500,197.522263
"2014-07-18",210.809998,212.380005,209.740005,212.179993,1241100,198.673935
"2014-07-21",212.110001,212.660004,211.199997,212.580002,615300,199.048508
"2014-07-22",212.669998,214.929993,212.580002,213.960007,593500,200.340622
"2014-07-23",215,215.619995,213.809998,214.610001,474000,200.94928
"2014-07-24",215.050003,215.050003,213.179993,213.470001,544100,199.881821
"2014-07-25",213.470001,214.5,212.529999,212.770004,347900,199.226425
"2014-07-28",213,213.789993,211.600006,212.649994,529600,199.114029
"2014-07-29",212.949997,213.440002,210.729996,210.740005,574900,197.325638
"2014-07-30",210.940002,211.830002,209.720001,210.160004,561700,196.782516
"2014-07-31",209.779999,209.869995,206.050003,206.229996,595600,193.102676
"2014-08-01",205.440002,206.160004,203.649994,204.759995,882100,191.726257
"2014-08-04",205.830002,208.839996,203.919998,208.380005,520000,195.115845
"2014-08-05",207.279999,208.449997,204.630005,205.020004,777200,191.969742
"2014-08-06",204.970001,207.529999,204.970001,207.399994,828700,194.198196
"2014-08-07",208.130005,208.330002,205.270004,205.850006,748900,192.746872
"2014-08-08",206.699997,209.059998,206.110001,208.910004,605700,195.612122
"2014-08-11",209.210007,210.770004,208.550003,208.839996,339800,195.546555
"2014-08-12",208.679993,210.960007,208.630005,210.619995,530000,197.213257
"2014-08-13",211.130005,212.059998,209.910004,211.75,396800,198.790436
"2014-08-14",212.539993,212.830002,210.979996,211.809998,420700,198.846771
"2014-08-15",212.720001,213.839996,210.839996,212.800003,466100,199.776199
"2014-08-18",213.619995,214.490005,212.940002,214.130005,390900,201.024796
"2014-08-19",214.960007,214.979996,214.059998,214.350006,325900,201.231277
"2014-08-20",214.119995,215.449997,213.490005,215.039993,404600,201.879059
"2014-08-21",215.449997,217.850006,215.289993,217.25,482100,203.953812
"2014-08-22",217.25,217.990005,216.300003,216.960007,291500,203.681549
"2014-08-25",217.550003,218,216.589996,217.589996,350400,204.27301
