"dates","CAT.Open","CAT.High","CAT.Low","CAT.Close","CAT.Volume","CAT.Adjusted"
"2011-11-21",92.07,92.099998,89.470001,91.120003,9853100,69.88002
"2011-11-22",90.800003,91.220001,88.580002,89.989998,7490600,69.013435
"2011-11-23",89.389999,89.599998,87.43,87.760002,7643800,67.303246
"2011-11-25",87.300003,88.400002,86.629997,86.720001,3078700,66.505692
"2011-11-28",90.349998,91.889999,89.989998,91.480003,8339500,70.15612
"2011-11-29",91.639999,91.82,90.449997,90.540001,6054600,69.435242
"2011-11-30",94.650002,97.910004,94.650002,97.879997,13076500,75.06427
"2011-12-01",97.230003,98,95.760002,96.82,7491800,74.251366
"2011-12-02",97.75,98,96.010002,96.290001,7897900,73.844902
"2011-12-05",97.730003,97.970001,96.330002,96.849998,7484800,74.274399
"2011-12-06",96.620003,96.93,94.889999,95.959999,6443200,73.591835
"2011-12-07",94.980003,95.279999,93.800003,94.889999,8146300,72.771263
"2011-12-08",94.339996,95.529999,92.599998,92.919998,7842300,71.26046
"2011-12-09",93.629997,96.290001,93.440002,95.970001,7139000,73.599495
"2011-12-12",94.360001,94.5,92.309998,93.239998,6326700,71.505882
"2011-12-13",94.040001,94.68,90.099998,90.980003,8464700,69.772675
"2011-12-14",89.589996,89.800003,86.290001,87,13564500,66.720406
"2011-12-15",88.790001,88.879997,87.089996,87.699997,7645200,67.257233
"2011-12-16",88.82,89.510002,87.199997,87.199997,11556900,66.873772
"2011-12-19",88.089996,89.720001,86.940002,87.25,7919100,66.912117
"2011-12-20",89.260002,91.900002,89.230003,91.730003,7844300,70.347832
"2011-12-21",91.779999,92.010002,89.900002,91.629997,7177300,70.271156
"2011-12-22",92.029999,92.5,91.019997,91.809998,4766000,70.409203
"2011-12-23",92.199997,92.419998,91.650002,92.25,3368600,70.746635
"2011-12-27",91.699997,92.379997,91.510002,91.550003,3216200,70.209801
"2011-12-28",91.760002,91.800003,89.169998,89.370003,5248800,68.537964
"2011-12-29",89.459999,90.860001,89.459999,90.580002,3570800,69.465904
"2011-12-30",90.720001,91.419998,90.400002,90.599998,3279800,69.481247
"2012-01-03",92.769997,95.110001,92.769997,93.980003,8177000,72.07338
"2012-01-04",93.410004,95.510002,93.410004,94.849998,7335200,72.740593
"2012-01-05",94.839996,96.160004,93.900002,95.519997,5555900,73.254402
"2012-01-06",96.029999,96.199997,95.32,95.760002,5474100,73.438461
"2012-01-09",96.089996,97.410004,96,97.099998,6536300,74.466095
"2012-01-10",98.449997,99.980003,98.279999,99.959999,9545000,76.659454
"2012-01-11",99.830002,100.449997,99.400002,99.639999,7226500,76.414032
"2012-01-12",99.989998,102.040001,98.660004,101.940002,10471800,78.177902
"2012-01-13",100.720001,102.699997,100.550003,102.480003,9914300,78.592041
"2012-01-17",103.82,104.800003,103.32,103.370003,8864700,79.274582
"2012-01-18",102.660004,104.5,102.5,104.260002,6794400,80.314529
"2012-01-19",104.650002,105.760002,103.629997,105.75,9464800,81.46228
"2012-01-20",105.349998,105.919998,104.839996,105.639999,6601100,81.377571
"2012-01-23",105.910004,107.239998,105.639999,106.370003,7003800,81.939926
"2012-01-24",105.43,106.800003,105.150002,106.290001,5577300,81.878296
"2012-01-25",106,109.279999,105.989998,109.050003,10649400,84.004417
"2012-01-26",112.209999,114,110.699997,111.309998,18539000,85.745331
"2012-01-27",110.529999,111.980003,109.669998,111.279999,7835100,85.722244
"2012-01-30",110.019997,110.75,104.449997,110.410004,5968400,85.052048
"2012-01-31",111.290001,112,108.709999,109.120003,7608300,84.058311
"2012-02-01",110.75,111.389999,109.940002,110.519997,6737900,85.13681
"2012-02-02",110.800003,111.019997,109.860001,110.330002,5125400,84.990425
"2012-02-03",112.169998,114.650002,111.900002,113.940002,10225500,87.771301
"2012-02-06",113.239998,114.25,112.800003,113.779999,5029600,87.648064
"2012-02-07",113.050003,114.099998,112.489998,113.809998,5139200,87.671158
"2012-02-08",113.82,114.330002,113.220001,114.040001,4123800,87.848343
"2012-02-09",114.389999,114.639999,112.589996,112.830002,7566200,86.916252
"2012-02-10",111.010002,111.779999,110.330002,111.75,6351700,86.084297
"2012-02-13",112.699997,113.860001,111.68,113.699997,5702400,87.586433
"2012-02-14",113.32,114.480003,113.209999,114.449997,6425000,88.164185
"2012-02-15",114.489998,114.699997,111.940002,112.529999,8201900,86.685173
"2012-02-16",112.720001,114.050003,112.389999,113.959999,5456900,87.786697
"2012-02-17",114.379997,114.5,113.029999,113.949997,4296000,87.779022
"2012-02-21",114.5,116.440002,114.389999,115,7520200,88.587875
"2012-02-22",114.760002,116.449997,114.5,115.809998,5004800,89.211815
"2012-02-23",115.879997,116.449997,115,116.199997,5064900,89.512245
"2012-02-24",116.290001,116.949997,115.669998,116,4473500,89.358185
"2012-02-27",114.839996,116.5,114.550003,115.629997,4909600,89.073151
"2012-02-28",115.809998,116.220001,115.199997,115.760002,4013200,89.173325
"2012-02-29",116.129997,116.400002,113.68,114.209999,6780300,87.979294
"2012-03-01",114.669998,115.379997,113.010002,113.389999,7465000,87.347641
"2012-03-02",113.160004,113.940002,111.800003,112.489998,5404800,86.65432
"2012-03-05",111.550003,111.900002,109.519997,110.089996,8392200,84.805527
"2012-03-06",106.57,107.160004,105.199997,105.93,12630800,81.60096
"2012-03-07",106.660004,108.620003,106.32,108.279999,7385800,83.41124
"2012-03-08",109.589996,110.559998,108.660004,110.279999,6171200,84.951897
"2012-03-09",110.879997,111.089996,109.800003,110.220001,6526500,84.905716
"2012-03-12",110.110001,110.949997,108.68,108.940002,6499200,83.919655
"2012-03-13",109.730003,113.379997,109.309998,113.300003,8077600,87.27829
"2012-03-14",113.209999,113.449997,111.260002,112.269997,6181000,86.484833
"2012-03-15",112.879997,113.480003,111.389999,113.449997,5316700,87.393852
"2012-03-16",114.019997,114.25,113.040001,113.580002,5776000,87.493973
"2012-03-19",113.5,114.089996,112.779999,113.730003,4736500,87.609528
"2012-03-20",111.989998,112,110.510002,110.760002,8086900,85.321663
"2012-03-21",110.849998,111.349998,109,109,7925000,83.965889
"2012-03-22",107.279999,107.940002,105.699997,106.43,9449700,81.986122
"2012-03-23",106.589996,108.610001,105.800003,107.830002,6025000,83.064598
"2012-03-26",108.800003,109.699997,108.120003,108.75,4570800,83.7733
"2012-03-27",108.68,109.57,107.879997,108.059998,4211400,83.241776
"2012-03-28",107.959999,107.970001,103.550003,104.260002,10244900,80.314529
"2012-03-29",103.620003,106.269997,103.480003,106.019997,8316800,81.670296
"2012-03-30",106.699997,106.93,105.580002,106.519997,4780300,82.055458
"2012-04-02",105.989998,107.940002,105.040001,107.25,5211700,82.617805
"2012-04-03",107.639999,108.089996,105.82,106.209999,5828000,81.81665
"2012-04-04",104.769997,106.839996,104.339996,106.260002,5583200,81.855194
"2012-04-05",105.709999,107.139999,105.410004,105.870003,4576600,81.554756
"2012-04-09",103.57,104.290001,102.800003,103.57,6335700,79.782982
"2012-04-10",103.540001,103.660004,99.800003,100.43,9162300,77.364166
"2012-04-11",101.769997,102.5,100.5,101.75,6178100,78.381012
"2012-04-12",102.169998,106.5,102.129997,106.440002,8973200,81.993843
"2012-04-13",106.160004,106.919998,105.239998,105.889999,6321600,81.570168
"2012-04-16",107.919998,108.959999,106.160004,106.739998,6813500,82.224953
"2012-04-17",107.900002,109.199997,106.720001,108.410004,5321000,83.511398
"2012-04-18",107.650002,109.730003,107.650002,109.209999,4871700,84.127655
"2012-04-19",109.209999,109.769997,106.370003,107.360001,5628500,83.052353
"2012-04-20",107.769997,108.620003,107.610001,107.730003,4014600,83.33857
"2012-04-23",106.330002,107.040001,105.120003,106.900002,5462600,82.696518
"2012-04-24",107.25,108.790001,107.099998,108.400002,5703200,83.856911
"2012-04-25",106.849998,107.110001,102.300003,103.440002,15948300,80.019875
"2012-04-26",103.970001,104.550003,103,104.389999,7317200,80.754814
"2012-04-27",104.989998,105.050003,104.110001,104.559998,4687200,80.886307
"2012-04-30",103.989998,104.120003,102.550003,102.769997,5325600,79.501579
"2012-05-01",102.809998,103.5,101.739998,102.110001,5732800,78.991035
"2012-05-02",101.580002,102.720001,100.650002,102.629997,5620200,79.39328
"2012-05-03",102.900002,103.379997,100.5,100.669998,6102000,77.877052
"2012-05-04",100,100.129997,98,98.440002,9055000,76.15197
"2012-05-07",97.669998,98.199997,97.029999,97.190002,7245700,75.184975
"2012-05-08",96.839996,96.949997,93.919998,96.489998,10411600,74.643471
"2012-05-09",94.839996,97.300003,94.080002,95.989998,7733500,74.256668
"2012-05-10",97.150002,97.389999,95.18,95.440002,4982000,73.831207
"2012-05-11",94.5,96.690002,94.300003,95.5,4531900,73.877617
"2012-05-14",94.330002,94.769997,93.449997,93.599998,5213300,72.407791
"2012-05-15",93.849998,94.660004,92.290001,92.68,5304800,71.696098
"2012-05-16",93.43,94.080002,91.709999,91.860001,5803400,71.06176
"2012-05-17",91.019997,91.639999,87.599998,87.800003,12695100,67.920975
"2012-05-18",88.260002,89.809998,88.019997,88.68,8655900,68.60173
"2012-05-21",89.529999,92.300003,89.32,91.980003,6811300,71.154594
"2012-05-22",92.760002,92.980003,90.889999,91.489998,7210500,70.775543
"2012-05-23",90.510002,92.790001,89.860001,92.470001,6668600,71.533646
"2012-05-24",92.949997,92.959999,90.169998,91.419998,6421600,70.721375
"2012-05-25",91.389999,91.669998,89.629997,89.940002,4637400,69.576469
"2012-05-29",91.199997,93.93,90.889999,92.519997,8238800,71.572311
"2012-05-30",90.989998,91,89.5,90.18,6350800,69.762123
"2012-05-31",88.419998,88.5,86.010002,87.620003,12370400,67.781754
"2012-06-01",85.080002,86.800003,84.720001,85.519997,9572500,66.157219
"2012-06-04",85.940002,85.949997,82.730003,83.260002,9812600,64.40889
"2012-06-05",83.019997,84.800003,83.019997,83.650002,9212900,64.710609
"2012-06-06",84.720001,86.660004,84.519997,86.660004,8464000,67.039093
"2012-06-07",88.82,89.870003,86.919998,87.139999,7773300,67.4104
"2012-06-08",86.830002,87.669998,85.330002,87.599998,4399100,67.766289
"2012-06-11",89.199997,89.459999,85.089996,85.190002,6436400,65.901909
"2012-06-12",85.82,87.050003,84.760002,87.050003,5270100,67.34082
"2012-06-13",86.25,87,84.68,85.290001,8308300,65.979294
"2012-06-14",85.309998,86.25,84.5,85.889999,6124300,66.443459
"2012-06-15",86.400002,86.949997,85.690002,86.93,6571800,67.247971
"2012-06-18",86.349998,87.089996,85.669998,86.739998,4722600,67.10099
"2012-06-19",87.57,89.790001,87.199997,88.839996,6254700,68.725517
"2012-06-20",88.139999,88.720001,86.5,87.169998,9413700,67.43364
"2012-06-21",87.089996,87.449997,84.839996,84.980003,8578400,65.739479
"2012-06-22",85.5,86.050003,84.849998,84.959999,6408200,65.724007
"2012-06-25",83.949997,83.980003,82.120003,82.889999,7390700,64.122688
"2012-06-26",83.309998,83.519997,81.800003,82.730003,5590300,63.998894
"2012-06-27",82.629997,82.870003,81.709999,82.25,7407600,63.627579
"2012-06-28",81.660004,82.699997,80.959999,82.629997,9716100,63.921539
"2012-06-29",84.32,84.940002,83.809998,84.910004,7053400,65.685303
"2012-07-02",85.349998,85.480003,83.040001,83.68,6420600,64.733803
"2012-07-03",83.900002,86.699997,83.879997,86.459999,4357800,66.884369
"2012-07-05",86.629997,87.559998,85.629997,86.790001,5547600,67.139656
"2012-07-06",85.25,85.25,83.830002,84.610001,6952000,65.453262
"2012-07-09",83.940002,84.349998,82.959999,83.139999,6291200,64.316048
"2012-07-10",83.559998,84.300003,79.120003,80.269997,15154700,62.095879
"2012-07-11",80.519997,80.739998,79.25,79.739998,8184100,61.685894
"2012-07-12",78.980003,80.330002,78.25,79.639999,8743600,61.608505
"2012-07-13",79.949997,82.139999,79.550003,82.07,7619500,63.488316
"2012-07-16",81.849998,81.849998,80.199997,81.150002,4989800,62.776649
"2012-07-17",81.889999,82.290001,79.949997,81.910004,6462700,63.364578
"2012-07-18",80.529999,83.349998,80.089996,82.519997,7457800,64.244286
"2012-07-19",82.959999,83.400002,82.050003,82.629997,5616100,64.329948
"2012-07-20",81.93,82.57,80.660004,80.949997,5897000,63.021999
"2012-07-23",79.660004,82.599998,78.790001,81.580002,7567700,63.512486
"2012-07-24",82.75,83.300003,80.269997,81.43,8780500,63.395687
"2012-07-25",85.129997,85.449997,80.290001,82.599998,19877300,64.306572
"2012-07-26",83.839996,84.650002,82.099998,83.300003,10138200,64.851547
"2012-07-27",83.18,86.599998,82.029999,86.160004,11229000,67.078148
"2012-07-30",86.620003,86.970001,85,85.690002,6504600,66.712234
"2012-07-31",85.769997,86.360001,84.139999,84.209999,9192500,65.559998
"2012-08-01",85,85.07,82.5,82.650002,9366200,64.34552
"2012-08-02",82.459999,84.300003,82.099998,83.120003,8097300,64.711395
"2012-08-03",84.529999,86,84.07,85.019997,6941300,66.190605
"2012-08-06",85.730003,87,85.480003,86.349998,6384800,67.226067
"2012-08-07",87,88.32,86.75,87.220001,6049800,67.903374
"2012-08-08",86.489998,87.879997,86.349998,87.220001,6139600,67.903374
"2012-08-09",87.410004,88.790001,87.25,88.400002,6700600,68.82206
"2012-08-10",88.260002,88.959999,87.639999,88.940002,5500300,69.242447
"2012-08-13",88.839996,89.269997,87.599998,88.610001,5403400,68.985542
"2012-08-14",89.489998,89.650002,87.760002,87.870003,5485600,68.409447
"2012-08-15",87.25,87.730003,86.160004,87.610001,6345200,68.207016
"2012-08-16",87.739998,88.830002,87.230003,88.589996,4979200,68.969978
"2012-08-17",89.860001,90.099998,89.099998,90.010002,7848500,70.0755
"2012-08-20",89.739998,90.480003,89.230003,90.440002,5296000,70.410255
"2012-08-21",91,92.080002,89.949997,90.290001,7159700,70.29348
"2012-08-22",90.040001,90.279999,87.629997,88.720001,8843500,69.071182
"2012-08-23",88.639999,88.720001,87.139999,87.629997,5469400,68.222572
"2012-08-24",86.919998,87.75,86.400002,87.470001,4979000,68.098038
"2012-08-27",87.650002,88,86.540001,86.629997,4273400,67.444054
"2012-08-28",86.370003,86.989998,85.879997,86.010002,4697200,66.961365
"2012-08-29",85.580002,86.330002,84.449997,86.089996,8731900,67.023651
"2012-08-30",85.559998,85.82,84.459999,84.470001,5170100,65.762428
"2012-08-31",85.18,85.940002,84.25,85.330002,5481300,66.431969
"2012-09-04",85.029999,85.129997,82.209999,82.660004,11287600,64.353294
"2012-09-05",82.599998,83.080002,81.779999,82.75,6234700,64.423355
"2012-09-06",83.550003,84.93,83.349998,84.790001,6982600,66.011551
"2012-09-07",87.260002,88.440002,86.75,88.099998,10698000,68.588493
"2012-09-10",87.940002,88.629997,87.080002,87.099998,5591600,67.809975
"2012-09-11",87.699997,89.120003,87.410004,88.599998,5877800,68.977745
"2012-09-12",89.489998,90.239998,88.660004,89.120003,6016400,69.382607
"2012-09-13",88.629997,90.970001,88.300003,90.68,7836600,70.59713
"2012-09-14",92.209999,94.279999,91.980003,93.169998,11375700,72.535637
"2012-09-17",92.940002,93.5,91.730003,91.989998,7996500,71.616966
"2012-09-18",91.769997,93.07,91.769997,93.07,6596500,72.457764
"2012-09-19",93.300003,94.230003,92.809998,93.940002,6785200,73.135132
"2012-09-20",92.989998,92.989998,91.25,92.540001,7094100,72.045158
"2012-09-21",93.419998,93.419998,91.370003,91.720001,10786300,71.406769
"2012-09-24",90.449997,91.779999,90.449997,90.870003,8604700,70.745026
"2012-09-25",88.660004,89.550003,87,87.010002,13936300,67.739914
"2012-09-26",86.900002,87.93,85.800003,86.949997,8864800,67.693192
"2012-09-27",87.839996,87.949997,86.75,86.919998,7585300,67.669823
"2012-09-28",86.360001,86.589996,85.43,86.040001,7519300,66.984718
"2012-10-01",86.720001,87.150002,85.239998,85.470001,7385000,66.540947
"2012-10-02",85.629997,85.93,84.349998,85.470001,8819000,66.540947
"2012-10-03",85.510002,85.639999,84.550003,85.279999,5584500,66.393036
"2012-10-04",85.519997,86.5,85.199997,85.959999,5076900,66.922432
"2012-10-05",86.849998,87.339996,85.010002,85.43,6547700,66.509819
"2012-10-08",84.940002,85.809998,84.43,85.440002,4532600,66.517616
"2012-10-09",85.720001,86.150002,84.5,84.75,5810600,65.980415
"2012-10-10",83.889999,84.370003,82.599998,83.160004,10634900,64.742561
"2012-10-11",83.389999,83.699997,82.25,82.849998,7643800,64.501221
"2012-10-12",83,84.099998,82.459999,82.82,6012400,64.477867
"2012-10-15",82.910004,83.199997,82.099998,82.809998,6357300,64.470078
"2012-10-16",83.589996,85.040001,83.209999,84.959999,6943000,66.143913
"2012-10-17",85.620003,86.769997,85.209999,86.629997,7339000,67.444054
"2012-10-18",86.379997,87.529999,85.830002,86.620003,6813600,67.843513
"2012-10-19",85.330002,85.480003,83.489998,83.860001,9874300,65.681793
"2012-10-22",82.940002,86.040001,82.290001,85.080002,17158300,66.637337
"2012-10-23",83.900002,84.139999,82.980003,83.580002,7496100,65.462494
"2012-10-24",84.07,84.139999,82.519997,82.730003,5509000,64.796745
"2012-10-25",83.389999,83.540001,82.360001,83.529999,5983300,65.42334
"2012-10-26",83.480003,84.32,83.239998,84.25,7165300,65.987259
"2012-10-31",85.529999,85.919998,84.449997,84.809998,5914600,66.425865
"2012-11-01",85.220001,87.860001,85,87.650002,8550000,68.65023
"2012-11-02",88.489998,88.5,85.699997,85.790001,6982000,67.193413
"2012-11-05",85.849998,86.779999,85.589996,86.769997,4044600,67.960983
"2012-11-06",87.349998,88.599998,87.300003,88.080002,7048900,68.98703
"2012-11-07",86.730003,87.230003,84.839996,85.019997,8209200,66.590332
"2012-11-08",85.160004,85.239998,83.519997,83.660004,6240600,65.525131
"2012-11-09",83,85.290001,82.900002,84.949997,7282200,66.5355
"2012-11-12",84.440002,85.57,84.230003,85.18,5800500,66.715652
"2012-11-13",84.720001,85.18,83.169998,83.260002,7695300,65.21183
"2012-11-14",83.900002,83.900002,80.879997,81.099998,8497000,63.520061
"2012-11-15",81.349998,82.57,80.5,81.300003,7794600,63.67672
"2012-11-16",81.370003,82.209999,80.160004,81.93,8050900,64.170166
"2012-11-19",83.370003,83.839996,83.150002,83.620003,5674800,65.49382
"2012-11-20",83.699997,83.769997,82.589996,83.330002,5535900,65.26667
"2012-11-21",82.949997,83.739998,82.650002,83.050003,4517100,65.047363
"2012-11-23",83.620003,84.190002,83.25,84.160004,2663700,65.916771
"2012-11-26",83.809998,84.809998,83.809998,84.650002,4240800,66.300537
"2012-11-27",84.5,85.120003,83.900002,84.010002,4195600,65.799255
"2012-11-28",83.629997,85.089996,83,84.940002,4884700,66.527687
"2012-11-29",85.550003,86.480003,85.480003,86.25,7846300,67.553703
"2012-11-30",86.330002,86.349998,85.029999,85.239998,5663400,66.762634
"2012-12-03",85.919998,85.919998,84.43,84.489998,4714100,66.175209
"2012-12-04",84.050003,84.959999,83.75,84.160004,4468400,65.916771
"2012-12-05",84.620003,86.57,84.57,86.050003,8604400,67.397072
"2012-12-06",85.830002,86.330002,85.080002,85.949997,4132300,67.318741
"2012-12-07",86.699997,87.550003,86.519997,86.989998,7337200,68.133301
"2012-12-10",86.809998,87.449997,86.379997,87.230003,4336600,68.321281
"2012-12-11",87.599998,88.160004,87.040001,87.330002,5371600,68.399582
"2012-12-12",87.889999,88.769997,87.459999,87.949997,7093300,68.885201
"2012-12-13",87.849998,89.309998,87.82,88.360001,6100000,69.206314
"2012-12-14",88.349998,89.5,88.32,89,5866400,69.707596
"2012-12-17",89.25,89.690002,88.900002,89.639999,6092800,70.208878
"2012-12-18",89.669998,91.089996,89.669998,90.769997,6653300,71.093941
"2012-12-19",90.910004,91.830002,90.739998,90.790001,7065800,71.109581
"2012-12-20",89.900002,90.129997,88.639999,89.5,6893600,70.503029
"2012-12-21",87.5,88.18,86.480003,87.900002,10727800,69.24263
"2012-12-24",87.510002,87.830002,87.160004,87.480003,2326700,68.911797
"2012-12-26",87.669998,88.68,87.57,87.669998,3236100,69.06144
"2012-12-27",87.870003,88.410004,86.550003,87.660004,3953800,69.053574
"2012-12-28",87.089996,87.599998,86.690002,86.809998,3309200,68.383995
"2012-12-31",86.809998,89.800003,86.669998,89.610001,7213000,70.589645
"2013-01-02",92.949997,94.440002,92.949997,93.5,11590000,73.653999
"2013-01-03",93.220001,94.989998,92.889999,94.400002,9329000,74.362968
"2013-01-04",94.57,94.919998,94.040001,94.919998,5658600,74.772598
"2013-01-07",94.57,95.669998,94.400002,95.209999,5368800,75.001038
"2013-01-08",94.669998,95.190002,93.57,94,5616100,74.047859
"2013-01-09",94.099998,94.769997,94.099998,94.440002,3546100,74.394493
"2013-01-10",95.110001,95.190002,94.230003,95.080002,4596400,74.898651
"2013-01-11",94.559998,95.389999,94.120003,95.190002,4288500,74.985268
"2013-01-14",95.32,95.480003,94.150002,94.629997,3685800,74.544136
"2013-01-15",94.209999,95.830002,94.18,95.669998,4789800,75.363411
"2013-01-16",95.099998,95.669998,94.830002,95.190002,3809700,74.985268
"2013-01-17",95.709999,96.290001,95.089996,95.699997,4824100,75.387032
"2013-01-18",96.43,97.620003,96.089996,97.620003,8330900,76.899513
"2013-01-22",96.389999,97.730003,96.050003,97.720001,8330100,76.978264
"2013-01-23",97.480003,97.720001,96.599998,96.849998,4971000,76.292931
"2013-01-24",96,97.739998,96,96.599998,5816300,76.09597
"2013-01-25",95.919998,96.279999,94.660004,95.580002,8902700,75.292496
"2013-01-28",98.059998,98.739998,96.43,97.449997,15997500,76.765587
"2013-01-29",97.919998,99.199997,97.720001,98.599998,6961900,77.671478
"2013-01-30",98.830002,98.959999,98.25,98.650002,5681000,77.710861
"2013-01-31",97.989998,98.709999,97.900002,98.389999,7154500,77.506065
"2013-02-01",99,99.699997,98.949997,99.489998,6138500,78.372566
"2013-02-04",98.760002,98.870003,97.910004,98.260002,5765000,77.403633
"2013-02-05",98.580002,99.099998,98.32,98.440002,4178000,77.545456
"2013-02-06",97.870003,98.75,97.360001,97.699997,4489600,76.962509
"2013-02-07",97.419998,98.160004,95.209999,96.110001,6210100,75.709999
"2013-02-08",96.099998,97.5,96.099998,96.849998,3934200,76.292931
"2013-02-11",96.959999,96.989998,96.300003,96.599998,2739200,76.09597
"2013-02-12",96.669998,97.410004,96.669998,97.220001,4149000,76.584404
"2013-02-13",97.089996,97.5,96.019997,96.379997,3718500,75.922699
"2013-02-14",96.059998,96.68,95.68,96.07,3586300,75.67849
"2013-02-15",96.260002,96.419998,95.290001,95.610001,4377200,75.316124
"2013-02-19",95.739998,96.370003,95.129997,95.599998,4368800,75.308243
"2013-02-20",95,95.099998,93.050003,93.220001,8570800,73.433434
"2013-02-21",92.760002,92.790001,90.57,91.529999,7193400,72.102142
"2013-02-22",91.989998,92.489998,91.050003,91.540001,5851800,72.110008
"2013-02-25",91.809998,92.220001,89.080002,89.160004,7540300,70.235184
"2013-02-26",89.589996,90.199997,88.5,89.949997,7114200,70.857506
"2013-02-27",90.059998,92.360001,90.059998,92.25,6147300,72.669312
"2013-02-28",92.489998,93.160004,92.230003,92.370003,5446500,72.76384
"2013-03-01",91.540001,91.959999,90.129997,91.360001,4924400,71.968231
"2013-03-04",90.610001,90.75,89.190002,89.75,6350500,70.699966
"2013-03-05",90.489998,91.279999,89.989998,90.209999,5352500,71.062294
"2013-03-06",90.970001,91.050003,89.410004,89.639999,7135900,70.613312
"2013-03-07",89.900002,90.400002,89.269997,89.650002,4738200,70.62117
"2013-03-08",90.43,90.720001,90.010002,90.510002,5084900,71.298622
"2013-03-11",90.489998,91.519997,90.099998,91.18,4846300,71.826416
"2013-03-12",91.160004,91.160004,89.400002,89.739998,6593300,70.692108
"2013-03-13",89.800003,89.910004,89.129997,89.279999,5836100,70.329727
"2013-03-14",89.470001,89.550003,88.169998,88.699997,7328500,69.872803
"2013-03-15",88.610001,89.25,88.110001,88.830002,7379400,69.975235
"2013-03-18",87.889999,90.019997,87.669998,89.360001,7159800,70.392738
"2013-03-19",89.400002,89.400002,87.440002,88.269997,7509300,69.534096
"2013-03-20",87.610001,87.879997,86.419998,86.940002,9389000,68.486397
"2013-03-21",86.43,87.32,86.43,86.830002,5449600,68.399734
"2013-03-22",87.010002,87.629997,86.970001,87.480003,5115500,68.911797
"2013-03-25",87.93,87.959999,86.050003,86.639999,6685300,68.250076
"2013-03-26",87.059998,87.389999,86.660004,87,4173000,68.533646
"2013-03-27",86.43,87.160004,85.800003,86.900002,4838700,68.45491
"2013-03-28",87.050003,87.980003,86.650002,86.970001,6213400,68.510025
"2013-04-01",86.860001,86.940002,85.410004,85.639999,5666900,67.462326
"2013-04-02",86.019997,86.019997,84.470001,84.879997,6514300,66.863647
"2013-04-03",83.910004,84.620003,83.599998,84.120003,9222400,66.264977
"2013-04-04",84.169998,84.730003,83.839996,84.629997,7646200,66.666695
"2013-04-05",83.410004,85.360001,83.050003,84.599998,8985600,66.643066
"2013-04-08",84.690002,85.349998,83.709999,84.190002,6722000,66.320099
"2013-04-09",84.379997,86.650002,84.050003,85.900002,10533700,67.667152
"2013-04-10",86.379997,86.879997,85.900002,86.57,6258700,68.194916
"2013-04-11",86.889999,87,85.300003,85.699997,6920000,67.509598
"2013-04-12",84.989998,85.330002,84.300003,85.050003,4934500,66.997566
"2013-04-15",84.239998,84.330002,81.910004,82.269997,10345400,64.80764
"2013-04-16",83.629997,83.730003,82.120003,82.610001,6566500,65.075478
"2013-04-17",81.540001,81.620003,80.620003,81.470001,9405300,64.177437
"2013-04-18",81.339996,81.339996,80.050003,80.459999,6886900,63.788967
"2013-04-19",80.949997,81.160004,80.010002,80.43,7009500,63.76516
"2013-04-22",81.239998,83.129997,79.489998,82.709999,18449600,65.572769
"2013-04-23",83.910004,84.720001,82.739998,84.099998,12932500,66.674767
"2013-04-24",84.279999,84.650002,83.290001,83.779999,7022000,66.421097
"2013-04-25",84.699997,85.019997,84.019997,84.510002,6556100,66.999825
"2013-04-26",84.349998,85.080002,84.25,84.68,6160700,67.134605
"2013-04-29",85.110001,85.5,84.07,84.800003,6065100,67.229729
"2013-04-30",84.809998,85.379997,83.360001,84.669998,6954300,67.126694
"2013-05-01",84.07,84.349998,82.660004,83.080002,11607000,65.866112
"2013-05-02",83.339996,84.559998,83.099998,84.260002,5798600,66.801613
"2013-05-03",85.589996,87.480003,85.480003,86.980003,11890000,68.958038
"2013-05-06",87.129997,87.949997,86.879997,87.589996,6381000,69.441658
"2013-05-07",88.110001,89.809998,87.910004,89.790001,10406900,71.185822
"2013-05-08",89.760002,90.400002,89.18,90.309998,7431000,71.598083
"2013-05-09",89.980003,90.690002,89.550003,89.949997,5166100,71.31266
"2013-05-10",89.959999,90.25,87.900002,88.620003,6967500,70.258255
"2013-05-13",88.190002,88.489998,87.75,88.07,5483600,69.82222
"2013-05-14",87.82,88,86.860001,87.550003,6856900,69.409943
"2013-05-15",86.970001,87.18,86.440002,87,6925400,68.973892
"2013-05-16",86.550003,87.650002,86.099998,86.779999,8192200,68.799484
"2013-05-17",87.389999,87.860001,87.099998,87.669998,6690800,69.505081
"2013-05-20",87.57,88.75,87.269997,88.330002,5603200,70.028313
"2013-05-21",88.650002,88.980003,87.730003,88.099998,4730000,69.845985
"2013-05-22",88.089996,89.089996,87.150002,87.699997,6479100,69.528854
"2013-05-23",86.029999,87.379997,85.779999,86.949997,6026800,68.93428
"2013-05-24",86.260002,86.720001,85.769997,86.209999,4637400,68.347588
"2013-05-28",87.040001,87.389999,85.900002,86.190002,5800400,68.331734
"2013-05-29",85.730003,86.660004,85.330002,86.489998,5110500,68.569557
"2013-05-30",86.470001,87,85.989998,86.410004,3568000,68.506149
"2013-05-31",86.230003,86.949997,85.800003,85.800003,5522300,68.022522
"2013-06-03",85.910004,86.300003,85.739998,86.129997,6092700,68.28418
"2013-06-04",85.949997,86.470001,85.440002,85.919998,5105500,68.117661
"2013-06-05",85.470001,85.730003,84.230003,84.419998,7359000,66.928467
