"dates","SJM.Open","SJM.High","SJM.Low","SJM.Close","SJM.Volume","SJM.Adjusted"
"2013-02-22",92.050003,93.099998,92,92.989998,753000,75.54673
"2013-02-25",93.089996,93.5,91.5,91.510002,656500,74.344299
"2013-02-26",91.919998,93.18,91.919998,93.150002,644300,75.676689
"2013-02-27",93.099998,95.349998,93,95.120003,722500,77.277161
"2013-02-28",95.230003,95.860001,95.040001,95.300003,682000,77.423401
"2013-03-01",95.25,96.279999,94.68,96.269997,536600,78.211441
"2013-03-04",96.230003,96.639999,95.5,96.639999,389200,78.512032
"2013-03-05",97.040001,97.519997,96.540001,97.099998,499500,78.885735
"2013-03-06",97.360001,97.529999,96.589996,96.720001,683200,78.577019
"2013-03-07",96.790001,97.260002,96.43,97.089996,603800,78.877617
"2013-03-08",97.379997,97.75,96.879997,97.239998,329200,78.999489
"2013-03-11",97.120003,97.669998,96.959999,97.389999,681900,79.121353
"2013-03-12",97.400002,97.720001,97.25,97.470001,462100,79.186333
"2013-03-13",97.5,97.669998,97.25,97.580002,482400,79.275696
"2013-03-14",97.699997,97.839996,97.449997,97.839996,345700,79.486923
"2013-03-15",97.419998,97.940002,97.260002,97.400002,813700,79.129471
"2013-03-18",96.379997,96.980003,96.050003,96.379997,722500,78.300812
"2013-03-19",96.339996,96.5,95.029999,96.400002,1114200,78.317078
"2013-03-20",96.82,97.139999,96.029999,96.760002,761900,78.609528
"2013-03-21",96.529999,96.610001,95.989998,96,409600,77.992081
"2013-03-22",96.129997,96.550003,96.089996,96.440002,496300,78.349556
"2013-03-25",96.889999,97.330002,96.160004,96.379997,387600,78.300812
"2013-03-26",96.400002,97.779999,96.330002,97.410004,436000,79.137604
"2013-03-27",97.010002,97.360001,96.150002,97.309998,402800,79.056343
"2013-03-28",97.300003,99.290001,97.220001,99.160004,651300,80.559349
"2013-04-01",99.32,99.349998,98.269997,98.949997,446500,80.388725
"2013-04-02",99.129997,100.139999,98.68,99.169998,394200,80.567459
"2013-04-03",99.029999,99.110001,97.639999,97.849998,471400,79.495041
"2013-04-04",97.889999,98.989998,97.809998,98.980003,412600,80.413086
"2013-04-05",98.440002,98.440002,97.68,98.120003,487600,79.714417
"2013-04-08",97.949997,98.330002,97.580002,98.300003,507600,79.860626
"2013-04-09",98.419998,98.669998,97.82,98.199997,409700,79.779419
"2013-04-10",98.279999,99.019997,98.010002,99,581500,80.429352
"2013-04-11",99.260002,100,99.07,99.800003,490500,81.079292
"2013-04-12",99.660004,101.110001,99.290001,101.099998,502500,82.135422
"2013-04-15",101.040001,101.580002,99.510002,99.519997,434900,80.851791
"2013-04-16",100.120003,102.300003,99.919998,102.25,520500,83.069679
"2013-04-17",101.68,102.410004,100.949997,101.760002,763600,82.671623
"2013-04-18",101.940002,102.279999,101.330002,101.529999,421100,82.484779
"2013-04-19",101.650002,103.910004,101.519997,103.099998,461300,83.760223
"2013-04-22",103.239998,103.309998,102.059998,103.059998,341600,83.72776
"2013-04-23",103.540001,105.029999,103.089996,105,557300,85.303841
"2013-04-24",104.980003,105.18,102.459999,102.510002,468100,83.280907
"2013-04-25",103,103.120003,102.040001,102.230003,501900,83.053459
"2013-04-26",102.129997,102.709999,101.650002,101.919998,228600,82.801598
"2013-04-29",102.279999,102.43,101.449997,102.239998,310500,83.061569
"2013-04-30",102.160004,103.650002,101.919998,103.230003,519000,83.86586
"2013-05-01",102.940002,103.389999,101.43,102.110001,346500,82.955963
"2013-05-02",102.059998,103.540001,101.580002,102.889999,481800,83.589638
"2013-05-03",103.739998,103.839996,102.980003,103.559998,491000,84.133949
"2013-05-06",103.269997,103.269997,102.25,102.550003,286700,83.313408
"2013-05-07",102.790001,103.870003,102.599998,103.870003,332800,84.385803
"2013-05-08",103.720001,103.989998,103.07,103.839996,296900,84.36145
"2013-05-09",103.720001,103.879997,102.07,102.230003,353700,83.053459
"2013-05-10",102.389999,103.779999,102.139999,103.629997,439000,84.190819
"2013-05-13",103.370003,104.239998,103.110001,104.120003,261800,84.588928
"2013-05-14",104.300003,104.660004,104.18,104.529999,408100,84.921997
"2013-05-15",104.150002,105,103.480003,104.010002,587200,84.921997
"2013-05-16",103.730003,104.07,103.209999,103.32,345300,84.358635
"2013-05-17",103.190002,103.660004,101.970001,102.580002,850500,83.754463
"2013-05-20",102.709999,102.709999,101.870003,101.93,373400,83.223701
"2013-05-21",102.080002,102.629997,101.400002,102.110001,440500,83.370705
"2013-05-22",102.260002,104,102.050003,102.510002,651400,83.697296
"2013-05-23",101.410004,102.769997,101.199997,102.470001,466000,83.664635
"2013-05-24",102.110001,103.400002,101.489998,103.220001,408200,84.277
"2013-05-28",104.010002,105.169998,103.529999,104.519997,448700,85.338417
"2013-05-29",104.519997,104.730003,102.68,103.019997,492100,84.113686
"2013-05-30",103.059998,103.290001,102.389999,102.650002,330800,83.8116
"2013-05-31",102.449997,102.790001,100.949997,100.959999,853100,82.431755
"2013-06-03",101.230003,102.25,100.260002,102.18,804700,83.427856
"2013-06-04",102.139999,103.18,101.900002,102.639999,670000,83.803429
"2013-06-05",102.25,102.980003,102.139999,102.370003,860000,83.582985
"2013-06-06",103.800003,103.879997,96.75,98.379997,1910200,80.325226
"2013-06-07",98.980003,102.110001,98.970001,101.389999,1106900,82.782829
"2013-06-10",101.489998,101.489998,99.709999,100.239998,922200,81.843887
"2013-06-11",99.650002,100.690002,99.370003,100.510002,862500,82.064339
"2013-06-12",101.32,101.43,100.410004,100.830002,673900,82.325607
"2013-06-13",100.959999,102.440002,100.589996,102.169998,616800,83.419693
"2013-06-14",101.459999,103.290001,101.459999,103.010002,635200,84.105545
"2013-06-17",103.120003,103.82,102.760002,103.239998,393100,84.293312
"2013-06-18",103.07,104.18,102.870003,103.660004,326300,84.636253
"2013-06-19",103.5,103.760002,102.309998,102.379997,744300,83.591141
"2013-06-20",101.779999,102.290001,99.879997,99.980003,801500,81.631592
"2013-06-21",100.470001,101.120003,99.849998,100.709999,722600,82.227623
"2013-06-24",100.010002,100.949997,99.760002,99.809998,550000,81.49279
"2013-06-25",100.699997,101.260002,99.860001,100.900002,745600,82.382744
"2013-06-26",101.5,102.629997,101.300003,101.639999,726400,82.986961
"2013-06-27",102.220001,102.980003,101.870003,102.849998,542000,83.974884
"2013-06-28",102.5,104.059998,102.449997,103.150002,945200,84.219833
"2013-07-01",103.419998,104.309998,103.330002,104.080002,597100,84.979149
"2013-07-02",103.800003,104.169998,102.669998,103.150002,985800,84.219833
"2013-07-03",103.169998,103.43,102.339996,102.589996,494000,83.762619
"2013-07-05",102.919998,103.139999,101.440002,103.120003,393500,84.195358
"2013-07-08",103.580002,104.879997,103.269997,104.370003,571600,85.215935
"2013-07-09",104.860001,105.18,104.290001,104.620003,459800,85.420067
"2013-07-10",104.620003,104.900002,104.029999,104.529999,459400,85.346581
"2013-07-11",105.599998,106,105.029999,105.93,652400,86.489647
"2013-07-12",105.730003,106.190002,105.120003,106.010002,482700,86.55497
"2013-07-15",105.849998,106.870003,105.660004,106.660004,421100,87.085686
"2013-07-16",107.019997,107.449997,105.830002,107.160004,520000,87.493927
"2013-07-17",107.5,107.540001,106.199997,106.580002,310100,87.02037
"2013-07-18",106.660004,107.550003,106.559998,107.389999,364400,87.681694
"2013-07-19",107.43,108.279999,106.68,108.160004,330400,88.31041
"2013-07-22",108.199997,108.82,107.510002,108.790001,633300,88.824776
"2013-07-23",108.709999,109.940002,108.5,109.68,588900,89.551453
"2013-07-24",109.720001,109.919998,108.599998,109.510002,573600,89.412643
"2013-07-25",109.139999,110.849998,108.650002,110.720001,640800,90.400589
"2013-07-26",110.360001,111.599998,109.889999,111.540001,487800,91.070114
"2013-07-29",111.589996,112.449997,111.360001,112.050003,395100,91.486511
"2013-07-30",112.769997,113.120003,112.260002,112.389999,361800,91.764107
"2013-07-31",112.730003,113.18,112,112.519997,542200,91.870224
"2013-08-01",113.389999,114.07,113.089996,113.669998,503900,92.809212
"2013-08-02",113.620003,114.110001,112.480003,113.970001,415300,93.054146
"2013-08-05",113.970001,114.489998,113.209999,114.360001,289100,93.372543
"2013-08-06",114.360001,114.720001,113.629997,114.230003,390800,93.266426
"2013-08-07",113.589996,114.239998,113.370003,113.57,486000,92.727539
"2013-08-08",114.32,114.32,112.940002,113.059998,506300,92.311142
"2013-08-09",112.980003,113.900002,112.82,113.300003,365500,92.507103
"2013-08-12",113.25,113.589996,112.660004,113.510002,365600,92.678566
"2013-08-13",113.510002,114.389999,113.370003,113.910004,250100,93.005135
"2013-08-14",113.32,113.699997,112.529999,112.57,362000,92.381432
"2013-08-15",111.910004,112.040001,110.43,110.43,437100,90.625259
"2013-08-16",110.190002,110.900002,110.080002,110.32,410200,90.534973
"2013-08-19",110.18,110.540001,108.889999,109.059998,727900,89.500923
"2013-08-20",108.980003,109.510002,107.82,109.099998,825400,89.533768
"2013-08-21",109.199997,110.389999,107.400002,107.790001,848400,88.45871
"2013-08-22",107.699997,108.209999,106.650002,107.489998,535400,88.212517
"2013-08-23",107.410004,108.730003,107.220001,108.459999,521500,89.008545
"2013-08-26",108.839996,109.120003,107.309998,107.5,413100,88.220711
"2013-08-27",106.580002,107.68,106.519997,106.57,434800,87.45752
"2013-08-28",106.349998,106.839996,105.18,105.32,656400,86.431664
"2013-08-29",105,106.279999,104.5,105.800003,414500,86.825592
"2013-08-30",106.099998,106.230003,105.089996,106.139999,332300,87.104622
"2013-09-03",106.470001,107.150002,105.040001,105.389999,417600,86.489128
"2013-09-04",105.18,106.330002,104.879997,106.25,381100,87.194916
"2013-09-05",106.220001,107.529999,105.910004,106.779999,643000,87.629829
"2013-09-06",107.010002,107.169998,105.080002,105.989998,314500,86.981506
"2013-09-09",106.389999,108.139999,105.980003,108.139999,437000,88.745941
"2013-09-10",108.660004,109.639999,108.029999,108.910004,904900,89.377838
"2013-09-11",108.830002,108.830002,106.660004,107.779999,573000,88.450478
"2013-09-12",107.279999,108.540001,106.959999,107.269997,622300,88.031952
"2013-09-13",107.629997,108.040001,107.190002,107.870003,449600,88.524368
"2013-09-16",108.660004,108.980003,107.779999,107.919998,412500,88.565392
"2013-09-17",108.309998,108.760002,107.879997,108.300003,505100,88.877251
"2013-09-18",108.400002,108.720001,106.660004,108.480003,520200,89.024963
"2013-09-19",108.57,108.730003,107.110001,107.68,413100,88.368423
"2013-09-20",107.269997,107.699997,106.830002,107.139999,909500,87.92527
"2013-09-23",107.199997,107.239998,106.010002,106.559998,352800,87.44931
"2013-09-24",106.169998,107.120003,106.050003,106.389999,398400,87.309784
"2013-09-25",106.57,106.860001,105.809998,105.860001,372200,86.874847
"2013-09-26",105.870003,106.489998,105.129997,105.690002,379500,86.735313
"2013-09-27",105.050003,105.169998,104.370003,104.790001,460900,85.996758
"2013-09-30",104.650002,105.389999,104.440002,105.040001,845300,86.201897
"2013-10-01",105.099998,105.660004,104.599998,105.410004,517300,86.505539
"2013-10-02",105.160004,105.160004,103.800003,104.949997,587200,86.128044
"2013-10-03",104.639999,105.360001,103.900002,104.970001,400200,86.144478
"2013-10-04",104.68,106.389999,104.480003,105.93,397200,86.932297
"2013-10-07",105.699997,106.07,104.940002,105.779999,490900,86.809204
"2013-10-08",105.57,106.400002,105.540001,105.580002,609500,86.645073
"2013-10-09",105.529999,105.860001,104.18,104.379997,459800,85.660271
"2013-10-10",105.349998,106.57,105.300003,106.510002,455200,87.408272
"2013-10-11",106.050003,106.690002,105.82,106.599998,366800,87.482117
"2013-10-14",106.400002,106.82,105.940002,106.730003,378400,87.588814
"2013-10-15",106.449997,106.559998,105.730003,105.970001,595000,86.965126
"2013-10-16",106.459999,107.519997,106.230003,107.5,558900,88.220711
"2013-10-17",107.459999,108.519997,107.029999,108.440002,425600,88.992134
"2013-10-18",108.870003,108.870003,107.620003,107.879997,338000,88.532555
"2013-10-21",107.720001,107.720001,106.669998,106.860001,465100,87.695496
"2013-10-22",106.989998,108.949997,106.860001,108.730003,631500,89.230148
"2013-10-23",108.279999,109.080002,108.050003,108.849998,316900,89.328598
"2013-10-24",108.82,109.629997,108.32,109.599998,335200,89.944099
"2013-10-25",109.449997,110.43,109.099998,110.360001,315400,90.56781
"2013-10-28",110.209999,112.529999,110.209999,112.199997,452600,92.077805
"2013-10-29",112.150002,112.949997,111.93,112.900002,304100,92.65226
"2013-10-30",112.830002,112.860001,111.010002,111.5,333600,91.503365
"2013-10-31",111.269997,111.610001,110.629997,111.209999,460400,91.265358
"2013-11-01",111.089996,111.589996,110.410004,111.010002,310100,91.101212
"2013-11-04",111.389999,111.589996,110.07,110.620003,236600,90.781181
"2013-11-05",110.150002,110.93,109.779999,110.690002,434600,90.838608
"2013-11-06",111.360001,111.870003,110.940002,111.870003,327200,91.806984
"2013-11-07",111.82,112.050003,107.25,107.610001,727000,88.310982
"2013-11-08",107.459999,108.610001,106.379997,108.610001,520600,89.13163
"2013-11-11",108.68,109.120003,107.279999,107.639999,427800,88.335609
"2013-11-12",107.5,107.510002,106.480003,107.410004,395100,88.146858
"2013-11-13",105.459999,108.940002,105.459999,107.93,337500,89.054489
"2013-11-14",108.169998,109.400002,108.010002,108.93,320300,89.879578
"2013-11-15",109.029999,109.730003,107.839996,109.349998,483000,90.226151
"2013-11-18",109.730003,109.730003,108.489998,108.910004,327800,89.863083
"2013-11-19",108.370003,108.839996,107.730003,108.589996,313600,89.599045
"2013-11-20",101.970001,104.440002,99.470001,101.489998,2903400,83.740753
"2013-11-21",100.040001,103.959999,100.019997,103.019997,1393100,85.003174
"2013-11-22",102.910004,104.139999,102.910004,103.949997,680700,85.770523
"2013-11-25",104.190002,104.809998,103.449997,104.309998,533300,86.067574
"2013-11-26",104.309998,105.959999,104.309998,105.620003,773300,87.148483
"2013-11-27",105.620003,106.059998,105.209999,105.610001,451200,87.140221
"2013-11-29",105.769997,106.029999,104.190002,104.239998,316200,86.009827
"2013-12-02",104.5,105.160004,103.620003,104.449997,688900,86.183075
"2013-12-03",104.620003,105.18,104.019997,104.980003,1002900,86.620415
"2013-12-04",104.199997,105.150002,103.760002,104.75,1125100,86.430603
"2013-12-05",103.93,104.120003,102.160004,102.290001,1257600,84.400848
"2013-12-06",103.129997,104.419998,102.82,104.32,856500,86.075821
"2013-12-09",104.949997,106.199997,104.559998,104.879997,697900,86.53788
"2013-12-10",104.639999,105.040001,102.900002,103.199997,821700,85.151672
"2013-12-11",103.629997,104.690002,103.190002,103.989998,887200,85.803543
"2013-12-12",103.650002,103.82,101.290001,101.379997,726000,83.649994
"2013-12-13",101.510002,101.790001,100.18,100.410004,879600,82.849625
"2013-12-16",100.540001,102.199997,100.540001,101.599998,533700,83.831505
"2013-12-17",101.43,101.849998,100.309998,101.099998,608400,83.418968
"2013-12-18",101.019997,102.059998,100.400002,101.860001,885900,84.046028
"2013-12-19",101.5,102.199997,100.660004,101.949997,567800,84.120308
"2013-12-20",102.309998,103,101.650002,102.120003,766500,84.26059
"2013-12-23",102.5,102.75,101.389999,101.639999,702900,83.86451
"2013-12-24",101.889999,103.18,101.589996,102.360001,244900,84.458618
"2013-12-26",102.5,103.099998,102.199997,102.989998,382300,84.978416
"2013-12-27",102.940002,103.970001,102.940002,103.18,323400,85.135193
"2013-12-30",103,104.059998,103,103.650002,328000,85.52301
"2013-12-31",103.779999,104.309998,103.32,103.620003,436800,85.498238
"2014-01-02",103.639999,103.650002,101.830002,102.029999,878900,84.186317
"2014-01-03",102.050003,102.32,101.370003,101.510002,620900,83.757256
"2014-01-06",101.970001,101.989998,100.610001,100.900002,776200,83.253929
"2014-01-07",102.120003,102.470001,101.260002,101.519997,817800,83.765526
"2014-01-08",101.290001,101.290001,97.889999,98.169998,1424200,81.001389
"2014-01-09",98.150002,98.300003,97.669998,97.980003,1168300,80.844604
"2014-01-10",98,98.720001,97.699997,98.419998,908100,81.207642
"2014-01-13",98.330002,98.989998,97.120003,97.389999,1055300,80.35778
"2014-01-14",97.519997,99.519997,97.419998,99.339996,972500,81.966743
"2014-01-15",99.339996,99.879997,98.389999,98.690002,907000,81.430435
"2014-01-16",98.690002,98.989998,98.110001,98.550003,623900,81.314919
"2014-01-17",98.589996,98.599998,97.07,97.199997,668100,80.201027
"2014-01-21",97.800003,97.93,96.370003,97.199997,875000,80.201027
"2014-01-22",97.610001,98.860001,97.419998,98.449997,832100,81.232422
"2014-01-23",98.029999,98.419998,97.599998,98.080002,717100,80.927109
"2014-01-24",97.860001,98.779999,97.190002,97.970001,1074400,80.836365
"2014-01-27",98.050003,99.330002,97.809998,98.629997,997800,81.380928
"2014-01-28",98.510002,99.68,98.43,99.309998,931200,81.942001
"2014-01-29",98.139999,98.419998,96.599998,97.110001,1081600,80.12677
"2014-01-30",97.660004,98.169998,97.300003,97.860001,566600,80.74559
"2014-01-31",96.620003,97.760002,96.300003,96.389999,932600,79.532669
"2014-02-03",96.389999,96.5,93.779999,93.93,1119800,77.502914
"2014-02-04",94.239998,94.589996,93.360001,93.709999,746400,77.321381
"2014-02-05",93.110001,93.290001,91.940002,92.82,1105900,76.587013
"2014-02-06",93.389999,93.800003,93.169998,93.589996,598800,77.222351
"2014-02-07",93.769997,94.300003,93.019997,93.370003,874700,77.04081
"2014-02-10",93.209999,94.330002,93.080002,93.699997,901900,77.313118
"2014-02-11",93.910004,94.510002,93.139999,94.029999,1648200,77.585419
"2014-02-12",93.370003,93.900002,92.629997,93.709999,1199700,77.801277
"2014-02-13",93.370003,95.239998,93.209999,95.139999,1261200,78.988503
"2014-02-14",91.199997,92.239998,87.099998,91.809998,4272000,76.223839
"2014-02-18",92.760002,96.07,92.610001,95.309998,1869100,79.129662
"2014-02-19",95.309998,96.349998,94.870003,95.550003,1500100,79.328903
"2014-02-20",96.309998,98.580002,95.910004,98.279999,2207100,81.595459
"2014-02-21",98.290001,98.610001,97.669998,97.940002,1618100,81.313164
"2014-02-24",98.269997,99.379997,98.120003,98.699997,1136600,81.944138
"2014-02-25",98.550003,99.989998,98.510002,99.010002,1109400,82.201538
"2014-02-26",98.940002,99.650002,98.559998,98.610001,1153600,81.869415
"2014-02-27",98.510002,99.779999,98.470001,99.639999,1071500,82.724564
"2014-02-28",99.559998,100.889999,99.440002,100.010002,1185000,83.031754
"2014-03-03",99.089996,99.900002,98.639999,99.050003,1244900,82.234726
"2014-03-04",99.989998,100.610001,99.019997,99.269997,1155200,82.417374
"2014-03-05",99.160004,99.339996,98.25,98.43,723800,81.719978
"2014-03-06",98.370003,98.660004,97.559998,97.629997,794800,81.055779
"2014-03-07",98.089996,98.089996,96.849998,97.540001,613700,80.981071
"2014-03-10",97.330002,97.68,96.800003,97.209999,462700,80.707092
"2014-03-11",97.160004,97.370003,96.290001,96.550003,848500,80.159142
"2014-03-12",96.110001,98.019997,96.080002,97.980003,763300,81.34639
"2014-03-13",98.43,98.43,96.739998,96.989998,599500,80.524429
"2014-03-14",96.260002,96.860001,96.080002,96.18,1052800,79.851944
"2014-03-17",96.550003,96.830002,95.980003,96.120003,531800,79.802147
"2014-03-18",96.110001,97.970001,96.019997,97.720001,806300,81.130508
"2014-03-19",97.559998,97.559998,95.449997,96.139999,672600,79.818733
"2014-03-20",95.690002,96.779999,95.379997,96.699997,624700,80.283676
"2014-03-21",97.610001,97.760002,95.870003,96.019997,1213500,79.719093
"2014-03-24",96.459999,97.150002,95.879997,96.209999,664500,79.876862
"2014-03-25",95.970001,96.919998,95.709999,95.940002,496400,79.652702
"2014-03-26",96.120003,96.610001,95.480003,95.93,456600,79.644402
"2014-03-27",96.120003,96.480003,95.599998,96.07,499600,79.760605
"2014-03-28",96.599998,96.830002,96.220001,96.480003,344400,80.101013
"2014-03-31",96.870003,97.25,96.169998,97.239998,791400,80.731979
"2014-04-01",97.279999,97.489998,96.510002,97.139999,742300,80.648979
"2014-04-02",97.139999,97.900002,96.629997,97.790001,572700,81.188644
"2014-04-03",97.480003,98.029999,97.169998,97.900002,468800,81.279953
"2014-04-04",98.059998,98.360001,97.370003,97.550003,616000,80.989372
"2014-04-07",97.449997,98.550003,97.449997,97.900002,891400,81.279953
"2014-04-08",97.919998,97.989998,96.519997,97.110001,743600,80.624069
"2014-04-09",97.25,97.370003,96.730003,97.230003,600300,80.723694
"2014-04-10",97.230003,97.660004,95.489998,95.5,582100,79.287376
"2014-04-11",95,96,94.120003,94.330002,771400,78.316017
"2014-04-14",95.080002,95.82,94.459999,95.389999,575800,79.19606
"2014-04-15",95.760002,95.760002,94.480003,95.080002,482900,78.938705
"2014-04-16",96,96.900002,95.519997,96.830002,522200,80.391609
"2014-04-17",96.580002,96.860001,96.150002,96.699997,428900,80.283676
"2014-04-21",96.739998,96.870003,96.029999,96.730003,307000,80.308563
"2014-04-22",96.809998,97.099998,96.529999,96.93,443000,80.474617
"2014-04-23",96.839996,97.110001,96.349998,96.419998,397400,80.051201
"2014-04-24",96.540001,97.07,95.870003,96.989998,612600,80.524429
"2014-04-25",96.860001,97.019997,95.830002,96.019997,405800,79.719093
"2014-04-28",96.169998,97.580002,96.040001,97.459999,583700,80.914658
"2014-04-29",97.620003,97.940002,96.660004,96.730003,507700,80.308563
"2014-04-30",96.650002,96.949997,96.07,96.68,579500,80.267075
"2014-05-01",96.800003,97.230003,95.889999,97.169998,455300,80.673882
"2014-05-02",97.290001,97.339996,96.559998,96.940002,304800,80.48291
"2014-05-05",96.540001,97.220001,96.050003,97.199997,333100,80.698784
"2014-05-06",97.050003,97.230003,96.370003,96.449997,403100,80.076103
"2014-05-07",96.839996,98.660004,96.839996,98.610001,783800,81.869415
"2014-05-08",98.620003,100.129997,98.580002,99.190002,709000,82.350967
"2014-05-09",99.059998,100.169998,98.650002,100.150002,539700,83.147995
"2014-05-12",100.400002,100.660004,99.739998,100.610001,629200,83.529884
"2014-05-13",100.57,100.57,99.599998,100.400002,450800,83.355537
"2014-05-14",100.110001,100.110001,98.57,98.589996,538900,82.328415
"2014-05-15",98.309998,98.580002,97.300003,97.510002,484300,81.426559
"2014-05-16",97.629997,98.589996,97.5,98.559998,458800,82.303375
"2014-05-19",98.32,98.540001,98.019997,98.279999,401400,82.069565
"2014-05-20",98.089996,98.489998,97.910004,98.07,533700,81.89418
"2014-05-21",98.269997,99.129997,97.839996,99.050003,555600,82.712555
"2014-05-22",98.800003,98.970001,97.989998,98.75,389300,82.462036
"2014-05-23",98.730003,99.279999,98.489998,99.120003,250500,82.770981
"2014-05-27",99.529999,100.620003,99.529999,100.440002,524400,83.873283
"2014-05-28",100.269997,100.720001,99.959999,100.620003,562600,84.02359
"2014-05-29",101.07,103.089996,101.07,103,1084800,86.011017
"2014-05-30",102.68,103.209999,102.260002,102.599998,1012600,85.676994
"2014-06-02",102.690002,102.830002,102.160004,102.470001,538700,85.568428
"2014-06-03",102.449997,102.949997,102.120003,102.940002,658200,85.960915
"2014-06-04",102.690002,103.18,102.360001,102.830002,950300,85.869064
"2014-06-05",102.949997,105.419998,102.849998,104.309998,931800,87.10495
"2014-06-06",104.309998,105.699997,104.110001,105.690002,654500,88.257317
"2014-06-09",105.940002,106.68,104.849998,105.660004,751700,88.232269
"2014-06-10",105.199997,105.389999,104.68,105.099998,453700,87.764633
"2014-06-11",104.980003,105.580002,104.599998,104.800003,578900,87.51413
"2014-06-12",104.650002,105.169998,104.260002,104.93,527100,87.622681
"2014-06-13",104.800003,105.260002,104.019997,105.239998,592700,87.881538
"2014-06-16",104.739998,105.879997,104.629997,105.830002,642200,88.374229
"2014-06-17",105.330002,106.540001,104.889999,106.099998,680900,88.599701
"2014-06-18",105.32,106.650002,105.209999,106.629997,589500,89.042274
"2014-06-19",106.720001,106.980003,105.620003,106.599998,640500,89.017235
"2014-06-20",107.260002,107.260002,106.050003,106.459999,884200,88.90033
"2014-06-23",106.5,106.75,106.059998,106.709999,717600,89.109108
"2014-06-24",106.339996,106.639999,105.900002,106.339996,470100,88.80011
"2014-06-25",105.470001,106.110001,105.209999,105.790001,693800,88.340843
"2014-06-26",105.889999,106.059998,105.269997,105.480003,656300,88.08197
"2014-06-27",105.209999,106.059998,104.900002,106.050003,570100,88.557961
"2014-06-30",106.080002,106.980003,105.389999,106.57,496900,88.99218
"2014-07-01",106.809998,107.419998,106.650002,106.809998,570700,89.192589
"2014-07-02",106.43,106.779999,105.980003,106.629997,535300,89.042274
"2014-07-03",106.699997,107.699997,106.68,107.529999,442800,89.793839
"2014-07-07",107.139999,107.739998,106.860001,107.349998,413400,89.643539
"2014-07-08",107.150002,107.629997,106.5,106.660004,385800,89.067322
"2014-07-09",106.699997,107.059998,106.339996,106.599998,341500,89.017235
"2014-07-10",106.269997,106.580002,105.660004,106.209999,361300,88.691574
"2014-07-11",106.32,106.610001,105.730003,106.470001,237100,88.908669
"2014-07-14",106.760002,107.120003,106.040001,106.419998,275700,88.866928
"2014-07-15",106.169998,106.639999,105.379997,105.599998,517600,88.182175
"2014-07-16",106.209999,106.419998,105.290001,105.639999,269000,88.215576
"2014-07-17",105.550003,105.919998,104.589996,104.720001,346900,87.447327
"2014-07-18",105.160004,105.809998,104.720001,105.690002,333100,88.257317
"2014-07-21",105.440002,105.629997,104.720001,105.089996,208000,87.756302
"2014-07-22",105.360001,105.449997,104.860001,105.059998,350900,87.731224
"2014-07-23",105.370003,105.57,104.620003,104.75,239400,87.472359
"2014-07-24",104.959999,105.32,104.540001,105.160004,437500,87.814751
"2014-07-25",104.989998,105.360001,104.379997,104.629997,236700,87.372177
"2014-07-28",104.639999,104.779999,103.620003,104.080002,322800,86.912888
"2014-07-29",104.010002,104.529999,103.25,103.25,349400,86.219788
"2014-07-30",103.370003,103.540001,101.93,102.110001,480500,85.267815
"2014-07-31",102.110001,102.110001,99.540001,99.639999,834500,83.205223
"2014-08-01",99.489998,100.730003,98.620003,100.519997,852900,83.940063
"2014-08-04",100.540001,101.010002,100.239998,100.900002,457900,84.257385
"2014-08-05",100.550003,100.68,99.099998,99.370003,456500,82.979759
"2014-08-06",99.07,101.449997,99.07,101.209999,403200,84.516266
"2014-08-07",101.290001,101.580002,100.040001,100.620003,360100,84.02359
"2014-08-08",100.57,101.900002,100.57,101.830002,452300,85.034012
"2014-08-11",102.160004,103.440002,102,103.080002,305400,86.07782
"2014-08-12",102.870003,103.220001,102.400002,102.589996,443100,85.668648
"2014-08-13",102.330002,102.68,101.800003,102.669998,450900,86.273674
"2014-08-14",102.870003,103.449997,102.349998,103.300003,486400,86.803055
"2014-08-15",103.489998,104.029999,102.269997,102.870003,372300,86.441727
"2014-08-18",103.440002,103.589996,102.940002,103.129997,481700,86.66021
"2014-08-19",103.129997,103.529999,102.589996,103.449997,468900,86.9291
"2014-08-20",101.5,103.059998,100.440002,102.419998,795400,86.063568
"2014-08-21",102.25,102.709999,101.389999,101.650002,705900,85.416557
"2014-08-22",101.790001,101.919998,101.019997,101.360001,457400,85.172867
"2014-08-25",102.029999,102.080002,101.610001,101.949997,390400,85.668617
"2014-08-26",102.050003,102.599998,101.790001,102.470001,302200,86.105614
"2014-08-27",102.150002,102.589996,102.150002,102.419998,503700,86.063568
"2014-08-28",102.239998,102.440002,101.919998,102.360001,309700,86.013184
"2014-08-29",102.529999,102.660004,102.040001,102.599998,261900,86.214836
"2014-09-02",102.610001,103.389999,102.150002,102.660004,670300,86.265289
"2014-09-03",102.739998,103.150002,102.260002,102.389999,312000,86.038368
"2014-09-04",102.290001,102.739998,101.739998,102.019997,277000,85.727455
"2014-09-05",101.93,102.709999,101.5,102.709999,263900,86.307274
"2014-09-08",102.279999,102.610001,101.830002,101.970001,307400,85.68544
"2014-09-09",101.870003,101.989998,101.190002,101.260002,388400,85.08886
"2014-09-10",101.120003,101.419998,100.459999,101.080002,398500,84.937584
"2014-09-11",100.860001,101.169998,100.540001,101.129997,557300,84.979599
"2014-09-12",101.07,101.129997,99.599998,99.699997,504900,83.777962
