"dates","CME.Open","CME.High","CME.Low","CME.Close","CME.Volume","CME.Adjusted"
"2013-02-05",58.43,59.259998,58.200001,59.18,2287700,42.303429
"2013-02-06",56.939999,57.810001,56.389999,56.73,5042100,40.552109
"2013-02-07",56.869999,57.139999,56.41,56.900002,2214800,40.67363
"2013-02-08",57.07,57.360001,56.630001,57.27,1461900,40.938114
"2013-02-11",57.360001,57.73,56.610001,56.93,1936600,40.695076
"2013-02-12",56.830002,57.369999,56.689999,57.200001,1411900,40.888073
"2013-02-13",57.110001,57.27,56.599998,57.259998,2192600,40.930962
"2013-02-14",57.209999,58.459999,57.060001,58.439999,1966300,41.774456
"2013-02-15",58.32,58.799999,57.98,58.52,2145400,41.83165
"2013-02-19",58.720001,59.189999,58.580002,58.950001,1734200,42.139023
"2013-02-20",59.099998,59.119999,57.860001,58.02,2175400,41.474239
"2013-02-21",57.959999,58.119999,57.509998,57.619999,1310200,41.188305
"2013-02-22",57.720001,58.459999,57.52,58.310001,1290700,41.681541
"2013-02-25",58.560001,59.25,57.490002,57.779999,2423700,41.302677
"2013-02-26",57.720001,58.990002,57.549999,58.98,2874400,42.160469
"2013-02-27",58.759998,60.060001,58.549999,60.02,2786100,42.903896
"2013-02-28",59.919998,60.099998,59.299999,59.669998,3366200,42.653683
"2013-03-01",59.82,59.990002,59.110001,59.919998,2452900,42.832397
"2013-03-04",59.98,61.029999,59.619999,60.880001,3092200,43.518642
"2013-03-05",61.07,61.849998,60.91,61.630001,2488200,44.05476
"2013-03-06",61.32,62.330002,61.290001,62.009998,2167600,44.652424
"2013-03-07",62.32,62.369999,61.259998,61.73,1392000,44.450809
"2013-03-08",62.119999,62.810001,61.790001,62.34,1527400,44.890057
"2013-03-11",62.169998,62.759998,62.169998,62.59,1956300,45.070072
"2013-03-12",62.689999,62.919998,62.119999,62.5,1934500,45.00526
"2013-03-13",62.610001,62.84,62.490002,62.52,1315600,45.019653
"2013-03-14",62.529999,63.330002,62.5,63.080002,2156400,45.422909
"2013-03-15",63.630001,63.630001,62.799999,63.139999,3074400,45.466129
"2013-03-18",62.639999,62.93,62.41,62.580002,1420900,45.062885
"2013-03-19",62.66,62.66,61.040001,61.139999,2815700,44.025959
"2013-03-20",61.599998,62.200001,61.060001,62.029999,2458600,44.666821
"2013-03-21",61.84,62.099998,60.900002,60.93,1923600,43.874737
"2013-03-22",61.150002,61.630001,60.59,61.619999,1434300,44.371586
"2013-03-25",61.919998,61.990002,61,61.290001,1230400,44.133972
"2013-03-26",61.369999,61.720001,61.169998,61.560001,1128100,44.328388
"2013-03-27",61.029999,61.389999,60.669998,61.360001,1321300,44.184391
"2013-03-28",61.459999,61.580002,60.779999,61.41,1301900,44.220383
"2013-04-01",61.990002,61.990002,60.66,60.93,1018400,43.874737
"2013-04-02",60,61.099998,59.91,60.599998,2278900,43.637108
"2013-04-03",60.419998,60.560001,59.970001,60.040001,1745700,43.23386
"2013-04-04",60.259998,60.400002,59.849998,60.009998,1145000,43.212257
"2013-04-05",59.369999,60.619999,58.509998,59.439999,2146100,42.801811
"2013-04-08",59.290001,60.25,59.150002,60.25,1056000,43.385101
"2013-04-09",60.27,60.41,59.759998,59.959999,1129600,43.176254
"2013-04-10",59.91,60.330002,59.91,60.220001,1181100,43.363491
"2013-04-11",60.290001,60.990002,60.110001,60.790001,1664800,43.773922
"2013-04-12",60.68,60.990002,60.279999,60.48,955600,43.550686
"2013-04-15",60.32,60.75,58.810001,58.84,1638100,42.369755
"2013-04-16",59.23,59.650002,58.93,59.450001,1529600,42.809017
"2013-04-17",59,59.290001,58.639999,58.73,1270900,42.290558
"2013-04-18",58.950001,59.349998,58.360001,58.529999,1123600,42.146526
"2013-04-19",58.93,59.150002,58.509998,59.009998,1693100,42.492176
"2013-04-22",59.09,60.549999,58.93,60.279999,1859400,43.406677
"2013-04-23",60.509998,60.580002,59.540001,59.860001,2036300,43.10424
"2013-04-24",60.02,60.509998,59.790001,60.169998,737200,43.327465
"2013-04-25",60.299999,61.220001,60.259998,61.029999,1327800,43.946739
"2013-04-26",60.939999,61.25,60.759998,60.77,891600,43.759521
"2013-04-29",61.009998,61.25,60.669998,60.84,1174700,43.809917
"2013-04-30",60.799999,61.099998,60.560001,60.860001,1064800,43.824326
"2013-05-01",60.84,60.98,60.080002,60.130001,1508600,43.298668
"2013-05-02",60.07,60.450001,58.619999,60.400002,1947500,43.493099
"2013-05-03",60.669998,61.259998,60.32,60.639999,1808700,43.665909
"2013-05-06",60.599998,61.209999,60.560001,60.959999,1144300,43.896347
"2013-05-07",61.040001,61.240002,60.419998,60.48,1180300,43.550686
"2013-05-08",60.139999,60.950001,59.68,60.700001,1492900,43.709122
"2013-05-09",60.529999,61.200001,60.5,60.759998,855700,43.752316
"2013-05-10",60.77,62.66,60.459999,62.52,1875400,45.019653
"2013-05-13",62.52,63.330002,62.279999,62.869999,1218300,45.271706
"2013-05-14",62.779999,63.740002,62.18,63.709999,1763200,45.876579
"2013-05-15",63.669998,64.440002,63.080002,64.040001,1637400,46.114201
"2013-05-16",63.73,64.669998,63.59,64.230003,1578100,46.251015
"2013-05-17",64.220001,65.330002,64.110001,65.169998,1685400,46.927887
"2013-05-20",64.779999,65.739998,64.75,65.260002,1354200,46.992702
"2013-05-21",64.949997,65.199997,64.25,64.32,1758200,46.315826
"2013-05-22",64.190002,64.580002,62.810001,63.07,2451100,45.415718
"2013-05-23",62.77,64.370003,62.439999,64.129997,2638300,46.179005
"2013-05-24",63.990002,64.620003,63.099998,64.540001,1497400,46.474239
"2013-05-28",65.190002,66.089996,65.019997,65.489998,1745800,47.158321
"2013-05-29",65,67.980003,64.739998,67.620003,3247900,48.692097
"2013-05-30",67.470001,70.059998,67.470001,69.779999,4974900,50.24749
"2013-05-31",70.379997,70.400002,67.5,67.93,2604200,48.915325
"2013-06-03",67.970001,68.779999,66.580002,68.769997,2349500,49.520187
"2013-06-04",69.809998,69.860001,68.389999,69.169998,3554600,49.808231
"2013-06-05",69.080002,69.410004,68.349998,69.269997,2788600,49.880241
"2013-06-06",68.639999,69.370003,68.150002,68.919998,1889700,49.952721
"2013-06-07",69.360001,72.129997,69.360001,72,2655200,52.185085
"2013-06-10",72.389999,73.970001,72.07,73.010002,3508800,52.91711
"2013-06-11",72.5,72.889999,71.519997,72.389999,2177300,52.467754
"2013-06-12",72.650002,72.970001,72.07,72.279999,1617200,52.388012
"2013-06-13",72.370003,74.309998,72.050003,74.139999,2050900,53.736134
"2013-06-14",74.379997,74.769997,73.970001,74.290001,2456800,53.844856
"2013-06-17",74.769997,76.68,74.459999,76.389999,3260200,55.36692
"2013-06-18",76.5,77.709999,76.050003,77.279999,2798400,56.011986
"2013-06-19",77.25,77.279999,75.540001,75.959999,3626400,55.055264
"2013-06-20",75.199997,79.449997,75.139999,77.089996,4894100,55.87426
"2013-06-21",77.690002,77.760002,75.150002,76.790001,4624400,55.656845
"2013-06-24",77.150002,77.150002,75.760002,76.059998,3469900,55.12775
"2013-06-25",77.5,77.879997,75.900002,76.379997,2461000,55.359673
"2013-06-26",76.550003,77.370003,75.25,76.309998,3090700,55.308926
"2013-06-27",76.599998,77.050003,76.18,76.519997,1955500,55.46114
"2013-06-28",76.660004,76.769997,75.910004,75.949997,3248100,55.048008
"2013-07-01",76.010002,77.150002,75.860001,76.510002,1727400,55.453892
"2013-07-02",75.43,76.349998,74.949997,75.199997,2108500,54.504425
"2013-07-03",74.730003,76.18,74.599998,75.709999,1288900,54.874065
"2013-07-05",76.25,77.629997,76.139999,77.610001,1592200,56.251163
"2013-07-08",78.120003,78.120003,77.120003,77.290001,1199200,56.01923
"2013-07-09",77.699997,77.919998,76.489998,76.699997,2002100,55.591599
"2013-07-10",76.290001,76.75,75.93,76.449997,1103400,55.410416
"2013-07-11",77.480003,77.480003,76.120003,76.75,2828100,55.627853
"2013-07-12",77.040001,77.449997,76.050003,77.339996,3042700,56.055477
"2013-07-15",77.239998,77.400002,76.309998,77.120003,2002800,55.896049
"2013-07-16",77.239998,77.379997,75.940002,76.290001,2157600,55.294441
"2013-07-17",76.370003,76.889999,75.709999,76.029999,1640500,55.105999
"2013-07-18",76.269997,76.860001,75.720001,76.400002,1798200,55.374172
"2013-07-19",76.550003,76.550003,73.779999,74.75,2838700,54.17828
"2013-07-22",75.300003,75.300003,73.089996,73.720001,2640800,53.431725
"2013-07-23",73.949997,74.720001,73.629997,73.68,1300300,53.402725
"2013-07-24",73.779999,75.089996,73.449997,73.629997,1679300,53.366501
"2013-07-25",73.779999,74.120003,73.18,73.839996,1930400,53.518703
"2013-07-26",73.139999,73.849998,73.07,73.800003,1660500,53.489719
"2013-07-29",74,75.139999,73.860001,74.349998,1397100,53.888344
"2013-07-30",74.650002,74.75,74.059998,74.139999,1362200,53.736134
"2013-07-31",75,75.410004,73.629997,74.059998,2702200,53.678165
"2013-08-01",74.839996,74.839996,71.019997,72.169998,4743600,52.308289
"2013-08-02",72,72.370003,71.410004,72.300003,2747300,52.402531
"2013-08-05",71.980003,72.529999,71.440002,72.059998,1173200,52.228554
"2013-08-06",72.080002,72.519997,71.449997,72.389999,1567100,52.467754
"2013-08-07",72.300003,72.300003,70.849998,71.879997,1277800,52.098106
"2013-08-08",71.93,72.599998,71.690002,72.220001,1299700,52.344536
"2013-08-09",72.220001,72.75,72.019997,72.160004,808300,52.301044
"2013-08-12",71.800003,71.919998,71.150002,71.550003,984400,51.858929
"2013-08-13",71.5,74.720001,71.339996,74.440002,3005400,53.953583
"2013-08-14",74.349998,74.580002,73.230003,73.949997,2060700,53.598434
"2013-08-15",73.610001,75.370003,73.32,74.830002,2823500,54.236244
"2013-08-16",74.639999,74.889999,73.199997,73.349998,2246200,53.163551
"2013-08-19",72.830002,73.330002,72.260002,72.300003,2482900,52.402531
"2013-08-20",72.349998,72.669998,71.800003,72.389999,2072700,52.467754
"2013-08-21",72.480003,72.800003,71.93,72.290001,1410600,52.395264
"2013-08-22",72.419998,72.800003,72.190002,72.660004,963900,52.663441
"2013-08-23",72.870003,73.139999,71.769997,72.580002,1087300,52.605469
"2013-08-26",72.529999,73.050003,71.919998,71.940002,1116100,52.14159
"2013-08-27",71.599998,71.620003,70.309998,70.5,1585800,51.097885
"2013-08-28",70.610001,71.410004,70.610001,70.769997,1400600,51.293594
"2013-08-29",70.330002,71.209999,70.309998,70.470001,1361000,51.076149
"2013-08-30",70.43,71.290001,70.309998,71.110001,1189000,51.539997
"2013-09-03",71.940002,72.720001,71.660004,72.330002,1295700,52.424263
"2013-09-04",72.610001,73.849998,72.110001,73.650002,1842200,53.380989
"2013-09-05",73.82,73.889999,73.040001,73.370003,1384700,53.178059
"2013-09-06",73.169998,73.18,72,72.43,1838600,52.820724
"2013-09-09",72.57,72.870003,72.25,72.529999,1311000,52.89365
"2013-09-10",72.830002,73.739998,72.730003,73.230003,1818000,53.404125
"2013-09-11",73.18,73.660004,72.599998,72.690002,1773300,53.010315
"2013-09-12",72.57,73.5,72.25,72.720001,1828700,53.032196
"2013-09-13",72.760002,73.110001,72.110001,72.349998,1168700,52.762363
"2013-09-16",72.470001,72.879997,71.470001,71.730003,1916500,52.310219
"2013-09-17",71.730003,72.010002,71.510002,71.949997,1488500,52.470654
"2013-09-18",71.720001,72.580002,70.279999,70.879997,3324800,51.690331
"2013-09-19",70.839996,74.169998,70.730003,73.860001,3700800,53.863544
"2013-09-20",73.93,75.339996,73.790001,74.550003,4513500,54.366741
"2013-09-23",74.32,74.540001,73.32,73.610001,1351400,53.681244
"2013-09-24",73.529999,73.830002,72.849998,73.029999,1058200,53.25827
"2013-09-25",73.919998,74.849998,73.510002,74.559998,1952300,54.374039
"2013-09-26",74.730003,75.5,74.5,75.309998,1889800,54.920994
"2013-09-27",74.790001,75.059998,74.050003,74.830002,1050700,54.570946
"2013-09-30",74.220001,74.379997,73.489998,73.879997,1394200,53.878139
"2013-10-01",73.800003,74.830002,73.540001,74.800003,1033100,54.549095
"2013-10-02",74.059998,74.300003,72.709999,73.970001,1613300,53.943775
"2013-10-03",73.599998,74.25,73.029999,73.93,1408900,53.9146
"2013-10-04",74.25,75.43,73.830002,75,1877000,54.694908
"2013-10-07",74.730003,75.43,74.169998,74.389999,1548300,54.250076
"2013-10-08",74.419998,74.559998,72.349998,72.440002,1228800,52.827995
"2013-10-09",72.57,72.779999,71.580002,72.040001,910600,52.536312
"2013-10-10",72.699997,74.510002,72.290001,74.5,1219300,54.330288
"2013-10-11",74.110001,75.870003,74.110001,74.75,1272100,54.512608
"2013-10-14",74.629997,75.510002,73.980003,75.349998,638700,54.950172
"2013-10-15",74.970001,76.050003,74.889999,75.169998,1060900,54.818901
"2013-10-16",75.5,77.239998,75.169998,76.489998,1402700,55.781528
"2013-10-17",76.010002,76.989998,75.800003,76.760002,1067900,55.978413
"2013-10-18",77.019997,77.019997,75.550003,76.830002,1505000,56.029472
"2013-10-21",76.699997,77.260002,76.169998,76.639999,1305400,55.890911
"2013-10-22",76.870003,78.019997,76.360001,77.730003,2435500,56.685806
"2013-10-23",77.379997,77.919998,76.860001,77.220001,1742000,56.3139
"2013-10-24",77.480003,77.919998,76.599998,76.970001,1244700,56.131565
"2013-10-25",76.860001,77.029999,76.110001,76.5,1181000,55.788822
"2013-10-28",76.459999,76.5,75.099998,75.169998,1400200,54.818901
"2013-10-29",75.269997,75.580002,74.82,75.010002,1323800,54.702225
"2013-10-30",75,75.489998,74.480003,74.949997,1221500,54.658466
"2013-10-31",75.059998,75.18,74.169998,74.209999,1504600,54.118805
"2013-11-01",74.199997,75.190002,74.199997,74.699997,1372400,54.476128
"2013-11-04",73.93,74.330002,72.169998,73.82,2151300,53.834366
"2013-11-05",73.910004,75.029999,73.660004,73.660004,1408300,53.717716
"2013-11-06",73.660004,74.800003,73.550003,74.730003,1053000,54.498032
"2013-11-07",74.75,75.849998,74.610001,74.660004,1647000,54.446972
"2013-11-08",74.830002,78.029999,74.650002,77.809998,2152600,56.744164
"2013-11-11",77.279999,78.849998,77.25,77.940002,1462600,56.838955
"2013-11-12",77.900002,78.699997,77.620003,78.57,1901600,57.298386
"2013-11-13",78.459999,78.68,77.580002,78.629997,1345000,57.342163
"2013-11-14",78.690002,79.050003,77.800003,78.839996,1022800,57.495293
"2013-11-15",78.709999,79.690002,78.709999,79.559998,1531000,58.02037
"2013-11-18",79.589996,80.779999,79.150002,79.769997,1984300,58.173515
"2013-11-19",79.93,81.260002,79.309998,81.139999,1776300,59.172611
"2013-11-20",81.260002,82.5,80.919998,81.419998,2050400,59.376823
"2013-11-21",81.529999,83.82,81.480003,83.580002,1979300,60.952007
"2013-11-22",83.339996,84.349998,83.339996,83.849998,1756400,61.148914
"2013-11-25",83.989998,84,82.139999,82.290001,1305600,60.011276
"2013-11-26",82.169998,82.860001,81.57,81.949997,1940500,59.763317
"2013-11-27",82.440002,82.529999,81.75,82.309998,1020200,60.025841
"2013-11-29",82.080002,82.449997,81.760002,81.949997,667000,59.763317
"2013-12-02",82.019997,82.309998,81.330002,81.389999,1364900,59.354935
"2013-12-03",81.18,81.580002,80.400002,80.970001,1319000,59.048637
"2013-12-04",80.589996,81.18,79.32,80.059998,2536700,58.385002
"2013-12-05",79.800003,80.339996,77.93,79.110001,2882200,57.6922
"2013-12-06",79.440002,80.059998,78.480003,79.970001,2648900,58.652996
"2013-12-09",79.970001,81.830002,79.959999,81.029999,1846200,59.430447
"2013-12-10",80.660004,80.949997,78.959999,79.739998,1615700,58.48431
"2013-12-11",79.690002,80.239998,78.790001,78.93,1351900,57.890224
"2013-12-12",79.050003,80.129997,78.510002,80.110001,1519900,58.755676
"2013-12-13",80.139999,81.860001,80.110001,81.510002,1792000,59.782505
"2013-12-16",82,82.959999,81.849998,82.360001,1968200,60.405933
"2013-12-17",82.209999,83.059998,82.099998,82.889999,2430700,60.794651
"2013-12-18",83.199997,84.709999,82.419998,84.639999,2379700,62.078171
"2013-12-19",84.160004,84.699997,83.589996,83.68,2118300,61.374043
"2013-12-20",83.599998,84.410004,83.300003,83.790001,2693400,61.454742
"2013-12-23",84.360001,84.43,82.330002,83.120003,1962700,60.963341
"2013-12-24",80.379997,80.459999,78.68,80.029999,1715300,60.592361
"2013-12-26",80.370003,80.779999,79.550003,79.879997,2441800,60.478783
"2013-12-27",80.209999,80.209999,78.830002,78.910004,1438400,59.74437
"2013-12-30",79.110001,79.18,77.589996,78.440002,2752800,59.388535
"2013-12-31",78.93,79.459999,78.129997,78.459999,1307600,59.403687
"2014-01-02",77.959999,78.75,77.32,77.959999,2070900,59.025112
"2014-01-03",78.120003,79.550003,77.809998,79.199997,1343300,59.96394
"2014-01-06",79,79.970001,78.389999,78.400002,1961200,59.358246
"2014-01-07",78.550003,79.080002,77.290001,77.82,1598100,58.919113
"2014-01-08",76.82,78.040001,76.589996,77.059998,2578400,58.343716
"2014-01-09",77.339996,77.800003,76.919998,77.099998,1577700,58.373985
"2014-01-10",77.199997,77.480003,75.900002,76.489998,1727400,57.912128
"2014-01-13",76.389999,76.410004,73.849998,74.019997,2558300,56.042042
"2014-01-14",74.57,75.449997,74.190002,75.290001,1706000,57.003593
"2014-01-15",75.379997,76.699997,75.220001,75.760002,3598300,57.359432
"2014-01-16",75.32,75.900002,75.120003,75.5,1246700,57.162598
"2014-01-17",75.260002,75.82,75.050003,75.489998,1690400,57.15501
"2014-01-21",75.75,76.099998,75.57,75.730003,1223500,57.336742
"2014-01-22",75.75,76.379997,75.68,75.849998,1145900,57.427593
"2014-01-23",75.370003,75.720001,75.190002,75.510002,2061600,57.170174
"2014-01-24",75.010002,75.309998,74.199997,74.419998,2508600,56.344883
"2014-01-27",74.43,75.050003,72.889999,72.93,3849800,55.216782
"2014-01-28",73.18,73.410004,72.779999,73.199997,4170300,55.421215
"2014-01-29",72.709999,73.419998,72.110001,72.339996,2589600,54.770092
"2014-01-30",73.129997,74.800003,72.629997,74.32,4651700,56.26918
"2014-01-31",73.5,75.349998,73.230003,74.760002,4281100,56.602314
"2014-02-03",74.480003,75.209999,72.980003,73.18,2735400,55.406082
"2014-02-04",70.699997,74.199997,70.519997,73.610001,2456900,55.731628
"2014-02-05",74.050003,74.160004,72.400002,73.559998,2180900,55.693756
"2014-02-06",73.980003,76.139999,73.540001,75.980003,1902300,57.526012
"2014-02-07",76.709999,78,75.57,75.690002,1852000,57.306465
"2014-02-10",75.650002,76.32,75.029999,75.559998,1259400,57.208027
"2014-02-11",75.639999,77.050003,75.5,76.550003,1258500,57.957577
"2014-02-12",76.580002,77.169998,76.370003,76.800003,735900,58.146854
"2014-02-13",76.43,77.169998,76.029999,76.989998,884500,58.290714
"2014-02-14",76.760002,77.519997,76.699997,77.110001,910900,58.381557
"2014-02-18",77.139999,77.410004,76.129997,76.220001,1776300,57.707722
"2014-02-19",75.790001,76.690002,74.720001,74.769997,1943100,56.609894
"2014-02-20",74.68,75.059998,73.540001,73.760002,1694400,55.845207
"2014-02-21",73.900002,74.82,73.57,73.709999,1789100,55.807335
"2014-02-24",73.910004,74.940002,73.699997,74.32,2772200,56.26918
"2014-02-25",74.169998,74.910004,73.099998,73.260002,1421200,55.466648
"2014-02-26",73.309998,73.57,71.860001,72.580002,2314000,54.951809
"2014-02-27",72.410004,73.239998,72.099998,73.160004,1942300,55.390915
"2014-02-28",73.190002,73.970001,72.910004,73.82,1654500,55.890625
"2014-03-03",73.18,74.190002,72.769997,74.110001,1796100,56.110184
"2014-03-04",75.160004,76.230003,75.099998,76,2027600,57.541157
"2014-03-05",75.769997,76.970001,75.709999,76.419998,2588000,57.859138
"2014-03-06",76.230003,77.190002,75.889999,76.760002,1849700,58.476196
"2014-03-07",76.839996,77.540001,76.629997,76.970001,1961900,58.636177
"2014-03-10",77.050003,77.25,76.349998,76.730003,1066900,58.453362
"2014-03-11",76.650002,77.190002,75.669998,75.910004,1332700,57.828678
"2014-03-12",75.690002,76.050003,75,76.050003,1299600,57.935341
"2014-03-13",76.32,76.32,74.730003,74.779999,2200800,56.967842
"2014-03-14",75.059998,75.910004,74.459999,75.360001,1506300,57.409679
"2014-03-17",75.839996,76.470001,75.839996,76.260002,987500,58.095314
"2014-03-18",76.120003,76.360001,75.139999,75.910004,1674800,57.828678
"2014-03-19",75.760002,75.940002,74.900002,75.709999,2445200,57.6763
"2014-03-20",75.529999,77.07,75.360001,76.919998,2521300,58.59808
"2014-03-21",77.75,77.75,77,77.449997,2997500,59.001854
"2014-03-24",77.669998,77.669998,76.800003,77.040001,1526600,58.689503
"2014-03-25",77.370003,77.410004,76.330002,76.540001,1640100,58.308605
"2014-03-26",76.879997,76.879997,74.970001,75.019997,1769600,57.150665
"2014-03-27",74.870003,75,73.220001,73.919998,2019100,56.312691
"2014-03-28",74.18,74.860001,73.580002,73.830002,931000,56.244118
"2014-03-31",73.889999,74.739998,73.75,74.019997,1411600,56.388851
"2014-04-01",74.419998,75,72.25,72.660004,3638300,55.352798
"2014-04-02",72.730003,73.370003,71.75,72.269997,3379400,55.05571
"2014-04-03",72.110001,73.160004,71.940002,72.18,1843800,54.987144
"2014-04-04",73.019997,73.129997,70.540001,70.599998,2189800,53.783493
"2014-04-07",70.360001,70.57,67.510002,67.589996,5082900,51.49044
"2014-04-08",67.800003,69.339996,67.010002,69.129997,5285400,52.663616
"2014-04-09",68.089996,69.709999,68.089996,69.529999,2855700,52.968342
"2014-04-10",69.309998,70.260002,68.019997,68.370003,2683400,52.084652
"2014-04-11",67.760002,68.089996,66.75,66.949997,2073800,51.002895
"2014-04-14",67.220001,67.900002,66.620003,67.25,1426800,51.231441
"2014-04-15",67.580002,67.940002,66.440002,67.790001,1293000,51.642799
"2014-04-16",68.209999,68.830002,67.669998,68.730003,1191100,52.358921
"2014-04-17",68.730003,69.610001,68.639999,69.300003,1031100,52.793137
"2014-04-21",69.25,69.610001,68.809998,69.43,779400,52.892174
"2014-04-22",69.410004,71.25,69.099998,71.139999,1610900,54.194859
"2014-04-23",70.959999,71.639999,70.900002,71.400002,1283900,54.392918
"2014-04-24",71.889999,72,70.510002,70.900002,1119300,54.012016
"2014-04-25",70.82,70.980003,70.300003,70.389999,799200,53.623493
"2014-04-28",70.620003,70.940002,69.580002,70.75,1201600,53.897755
"2014-04-29",70.760002,71.389999,70.419998,70.830002,1187100,53.958698
"2014-04-30",70.650002,70.830002,69.889999,70.389999,2189500,53.623493
"2014-05-01",70.809998,71.239998,67.540001,70.68,2918400,53.844433
"2014-05-02",70.669998,71,69.519997,69.57,1662700,52.998825
"2014-05-05",69.190002,69.910004,68.459999,69.75,1209600,53.135956
"2014-05-06",69.400002,69.650002,68.489998,68.550003,1543200,52.221779
"2014-05-07",68.839996,70.419998,68.400002,70.360001,1621800,53.600655
"2014-05-08",70.010002,70.599998,69.040001,69.169998,1814400,52.694103
"2014-05-09",69.230003,69.919998,69,69.589996,1407200,53.014061
"2014-05-12",69.900002,71.010002,69.32,70.910004,1314700,54.01965
"2014-05-13",70.839996,71.010002,70.400002,70.589996,812700,53.775856
"2014-05-14",70.580002,70.699997,69.769997,69.809998,1120400,53.181671
"2014-05-15",69.800003,69.940002,69.220001,69.480003,1443800,52.930267
"2014-05-16",69.519997,69.519997,68.190002,68.68,1053500,52.320824
"2014-05-19",68.639999,70.419998,68.400002,70.349998,1204300,53.593021
"2014-05-20",70.330002,70.370003,67.900002,68.519997,1689600,52.198921
"2014-05-21",69,70.099998,68.660004,70.019997,996400,53.341637
"2014-05-22",69.839996,71.370003,69.739998,71.339996,1337800,54.347218
"2014-05-23",71.290001,71.400002,70.629997,71,1039800,54.088211
"2014-05-27",71.400002,72.029999,71.099998,71.669998,1553000,54.598614
"2014-05-28",71.529999,72.199997,71.32,71.93,1101700,54.79668
"2014-05-29",72.019997,72.480003,71.550003,72.459999,1003700,55.200447
"2014-05-30",72.410004,72.470001,71.82,72,1671200,54.850014
"2014-06-02",72.059998,72.269997,71.010002,71.949997,1892500,54.811916
"2014-06-03",71.589996,72,70.75,70.989998,1539300,54.080597
"2014-06-04",70.660004,70.970001,69.93,70.260002,1620700,53.524452
"2014-06-05",70.559998,70.650002,69.160004,69.510002,1660800,52.953117
"2014-06-06",69.300003,69.980003,69.300003,69.82,1079000,53.551365
"2014-06-09",69.919998,71.050003,69.620003,70.610001,1620500,54.157299
"2014-06-10",69.970001,70.120003,69.400002,70.029999,1327500,53.712429
"2014-06-11",69.870003,70.550003,69.650002,70.459999,1554300,54.042244
"2014-06-12",70.379997,71.169998,70.139999,70.889999,1463200,54.372047
"2014-06-13",70.989998,71.769997,70.830002,71.449997,1514000,54.801556
"2014-06-16",71.459999,71.599998,70.300003,70.900002,1547700,54.379711
"2014-06-17",70.779999,72.309998,70.480003,72.120003,1662000,55.315464
"2014-06-18",72.059998,72.489998,71.43,72.279999,1305700,55.438156
"2014-06-19",72.160004,72.279999,70.760002,71.730003,1398900,55.016327
"2014-06-20",72.120003,72.129997,71.290001,71.75,1771000,55.031643
"2014-06-23",71.650002,72.279999,71.389999,72.190002,788400,55.369141
"2014-06-24",71.879997,72,70.529999,70.769997,1229000,54.280014
"2014-06-25",70.910004,71.489998,70.529999,70.68,1074100,54.210987
"2014-06-26",70.529999,70.650002,69.860001,70.5,785700,54.072914
"2014-06-27",70.300003,70.639999,70.089996,70.419998,1089900,54.011562
"2014-06-30",70.849998,71.699997,70.559998,70.949997,1530100,54.418072
"2014-07-01",70.980003,71.309998,70.75,70.989998,1378600,54.448761
"2014-07-02",70.769997,71.18,70.610001,71.059998,1085000,54.502441
"2014-07-03",71.349998,72.459999,71.260002,72.360001,765400,55.499531
"2014-07-07",72.239998,72.279999,71.709999,72.139999,921700,55.330788
"2014-07-08",72.089996,72.220001,70.779999,71.050003,1346300,54.494778
"2014-07-09",71.279999,71.629997,70.449997,71.580002,3081700,54.901291
"2014-07-10",70.599998,70.809998,70.059998,70.129997,1372600,53.789131
"2014-07-11",69.940002,70.589996,69.739998,70.489998,1400100,54.065262
"2014-07-14",71.349998,71.519997,70.830002,71.279999,823100,54.671185
"2014-07-15",71.32,71.760002,71,71.279999,808800,54.671185
"2014-07-16",71.339996,71.580002,70.68,71.019997,831000,54.471775
"2014-07-17",70.540001,71.459999,70.540001,71.129997,1295400,54.556137
"2014-07-18",71.459999,72.949997,71.089996,72.459999,1375900,55.576229
"2014-07-21",72.209999,73.459999,71.879997,73.379997,1603900,56.281868
"2014-07-22",73.459999,74.760002,73.459999,74.57,1335300,57.19458
"2014-07-23",74.540001,75.099998,73.769997,74.879997,1835000,57.432354
"2014-07-24",74.900002,75.889999,74.790001,75.360001,1687700,57.800507
"2014-07-25",75.029999,75.589996,74.5,75.050003,1702700,57.56274
"2014-07-28",75.150002,75.449997,74.150002,75.139999,1176600,57.631771
"2014-07-29",75.110001,75.900002,74.959999,75.5,1419700,57.907894
"2014-07-30",75.900002,76.220001,75.230003,75.830002,1524900,58.160999
"2014-07-31",74.5,75.489998,73.599998,73.940002,2198700,56.711388
"2014-08-01",73.709999,74.68,73.349998,74.18,1692100,56.895462
"2014-08-04",74.330002,74.400002,73.709999,74.169998,1793400,56.887787
"2014-08-05",73.900002,74.120003,73.220001,73.650002,1974300,56.488945
"2014-08-06",73.550003,74.480003,73.440002,73.589996,1524800,56.442932
"2014-08-07",74.050003,74.050003,73.019997,73.220001,1617500,56.159134
"2014-08-08",73.5,73.620003,72.910004,73.349998,2550800,56.258858
"2014-08-11",73.690002,73.93,73.279999,73.370003,1325000,56.274181
"2014-08-12",73.25,73.529999,72.949997,73.209999,1712100,56.151482
"2014-08-13",72.25,73.699997,72.25,73.540001,1622500,56.404587
"2014-08-14",73.540001,73.75,73.360001,73.589996,923500,56.442932
"2014-08-15",73.949997,73.949997,72.889999,73.360001,1307400,56.266521
