"dates","OXY.Open","OXY.High","OXY.Low","OXY.Close","OXY.Volume","OXY.Adjusted"
"2012-12-12",73.109665,73.684502,72.611473,73.215057,5267616,52.667217
"2012-12-13",73.272537,73.31086,71.883347,72.266571,4934026,51.984936
"2012-12-14",72.074959,73.119247,72.055801,72.97554,3528166,52.494923
"2012-12-17",73.18631,73.579117,72.870155,73.31086,3994838,52.736141
"2012-12-18",73.454567,75.332367,73.272537,75.179077,5231189,54.080029
"2012-12-19",75.495239,75.734756,74.939568,74.958725,5289536,53.921516
"2012-12-20",75.15992,75.801819,74.901245,75.706017,4402223,54.459087
"2012-12-21",74.585083,75.102432,74.173119,74.862923,7241081,53.852615
"2012-12-24",74.5755,74.929985,74.096474,74.268921,1617850,53.425304
"2012-12-26",74.67131,74.75753,73.473732,73.665344,2731766,52.991131
"2012-12-27",73.971924,73.971924,72.85099,73.713249,2971104,53.0256
"2012-12-28",73.12883,73.377922,72.142029,72.218674,3433496,51.950478
"2012-12-31",72.017479,73.464149,71.682152,73.397087,4639264,52.798164
"2013-01-02",75.044952,75.207825,74.038986,74.88208,4022915,53.866386
"2013-01-03",74.747955,75.993431,74.585083,75.179077,3379637,54.080029
"2013-01-04",75.2174,76.529945,75.179077,76.491623,3940875,55.024204
"2013-01-07",76.223366,76.807785,75.935951,76.529945,3753308,55.051781
"2013-01-08",76.91317,78.561035,76.568268,78.292778,8759668,56.319893
"2013-01-09",78.187393,78.992165,78.177811,78.66642,5656735,56.588638
"2013-01-10",79.499939,79.681969,78.781387,79.528679,5375543,57.208935
"2013-01-11",79.452034,79.681969,79.126289,79.595741,3622732,57.257153
"2013-01-14",79.614906,79.998131,78.76223,79.202934,3212425,56.974598
"2013-01-15",78.877197,79.346649,78.752647,79.030487,2707760,56.850555
"2013-01-16",78.934677,79.097549,78.628098,78.838875,3206057,56.712727
"2013-01-17",79.260422,79.509514,78.925102,78.934677,3540483,56.781635
"2013-01-18",78.982582,79.116714,78.187393,79.116714,4991329,56.912567
"2013-01-22",78.934677,80.151421,78.723907,80.093933,5225448,57.61554
"2013-01-23",80.093933,80.2089,79.231682,79.442451,4325401,57.146904
"2013-01-24",79.567001,80.314285,79.567001,79.902321,3456981,57.477699
"2013-01-25",80.103516,80.61129,79.739449,80.534645,3522634,57.932556
"2013-01-28",80.984932,81.032837,79.538261,80.323868,3502594,57.780937
"2013-01-29",80.505898,81.674736,80.295128,81.540604,4385314,58.656193
"2013-01-30",81.588509,82.719025,81.473541,81.741798,6275172,58.800934
"2013-01-31",82.441185,84.874664,82.057961,84.568085,14498862,60.834034
"2013-02-01",84.798019,84.798019,83.504631,84.002823,7576028,60.427395
"2013-02-04",84.050728,84.807594,83.830376,84.299828,7106851,60.641048
"2013-02-05",84.807594,85.018372,84.127373,84.702209,4980787,60.930508
"2013-02-06",84.165695,84.999207,83.839958,84.960884,4278327,61.116596
"2013-02-07",84.903404,85.018372,84.069893,84.472275,4328846,60.765102
"2013-02-08",84.462692,84.884239,84.405212,84.654305,3312001,60.896042
"2013-02-11",84.539337,84.54892,83.437569,83.552536,3563237,60.103485
"2013-02-12",83.648346,83.830376,82.862732,83.284279,3674712,59.910519
"2013-02-13",83.447151,83.715408,82.939377,83.293861,2492742,59.9174
"2013-02-14",83.102249,83.648346,82.824409,83.265121,4328741,59.896729
"2013-02-15",83.542953,83.590858,81.071159,81.157387,9818786,58.380543
"2013-02-19",81.531029,82.680702,81.531029,82.201668,6043245,59.131741
"2013-02-20",82.163345,82.54657,80.879547,80.965775,6062764,58.242702
"2013-02-21",80.477158,80.745415,79.605324,79.931061,4370597,57.498375
"2013-02-22",80.477158,80.477158,79.863998,80.103516,3919582,57.622433
"2013-02-25",81.463966,81.962158,78.66642,78.685585,6660533,56.602444
"2013-02-26",79.049644,79.346649,77.708359,78.350266,5749945,56.361229
"2013-02-27",78.225716,79.164612,78.053261,78.781387,5301226,56.671368
"2013-02-28",78.79097,79.087967,78.48439,78.877197,5127855,56.740295
"2013-03-01",78.42691,79.384972,77.804169,79.183777,3725022,56.960827
"2013-03-04",78.934677,79.020905,77.535912,78.216133,3962481,56.264736
"2013-03-05",78.723907,79.356224,78.493973,78.992165,3842342,56.823002
"2013-03-06",79.145454,79.145454,77.957458,78.45565,3900794,56.878544
"2013-03-07",78.589775,78.76223,78.187393,78.264038,4219667,56.739624
"2013-03-08",78.618523,79.078392,78.407745,78.94426,4174367,57.232796
"2013-03-11",78.79097,79.835258,78.503555,79.404129,3116502,57.566185
"2013-03-12",79.624481,80.707092,79.538261,80.084351,3974589,58.059322
"2013-03-13",80.122681,80.438835,79.710709,79.787354,4872339,57.843998
"2013-03-14",80.084351,81.147804,79.931061,80.860382,5555802,58.621925
"2013-03-15",80.496323,80.965775,79.816093,80.160995,7964729,58.114891
"2013-03-18",79.231682,79.787354,78.800552,79.04007,4969619,57.302235
"2013-03-19",78.388588,78.503555,75.974274,76.817368,8469499,55.690842
"2013-03-20",77.382622,77.507172,75.207825,75.332367,8044161,54.614239
"2013-03-21",74.968307,75.734756,74.67131,75.073692,6421509,54.426712
"2013-03-22",75.303627,75.830559,75.121597,75.361115,4080532,54.635078
"2013-03-25",75.619789,75.926369,74.527596,74.776695,6317340,54.211388
"2013-03-26",74.872498,75.150337,73.971924,74.738373,6061929,54.183617
"2013-03-27",74.335983,75.06411,74.268921,74.85334,4106104,54.266949
"2013-03-28",74.8246,75.437759,74.556343,75.083275,5596405,54.433659
"2013-04-01",75.15992,75.888046,74.642563,75.638947,4376651,54.836498
"2013-04-02",76.261688,78.302361,75.926369,77.296394,8950574,56.038105
"2013-04-03",77.210167,78.254456,76.73114,77.660461,8666772,56.302055
"2013-04-04",77.593391,78.647263,77.133522,78.388588,7673412,56.829918
"2013-04-05",77.420944,78.561035,77.420944,78.417328,5539206,56.850754
"2013-04-08",79.365807,79.739449,76.625755,77.717941,10982490,56.343727
"2013-04-09",78.158653,78.63768,77.0952,78.149071,6703954,56.656292
"2013-04-10",78.196976,78.369423,77.602974,77.947876,5169293,56.510433
"2013-04-11",80.477158,81.186127,79.998131,80.66877,15316033,58.483009
"2013-04-12",80.055611,80.23764,79.001747,79.892738,8174215,57.920399
"2013-04-15",79.078392,79.327484,77.296394,77.315559,6382263,56.052013
"2013-04-16",78.407745,78.42691,77.152687,78.177811,4674752,56.67712
"2013-04-17",77.555069,77.909554,76.137138,77.076042,6184677,55.878353
"2013-04-18",77.210167,77.737106,76.070076,76.558685,4993208,55.503296
"2013-04-19",76.980232,77.219749,75.840141,76.271271,4709823,55.294933
"2013-04-22",76.338333,77.353882,75.686852,77.181427,4169357,55.954769
"2013-04-23",77.488007,79.087967,77.0952,78.264038,5725833,56.739624
"2013-04-24",78.42691,81.013672,78.42691,80.79332,7712345,58.573296
"2013-04-25",80.084351,84.232758,79.087967,81.962158,9961366,59.420677
"2013-04-26",81.818443,83.284279,80.965775,83.025604,5896699,60.191666
"2013-04-29",83.705826,84.347725,82.39328,84.175278,9771399,61.02515
"2013-04-30",84.692627,86.12014,84.481857,85.516563,8174632,61.99754
"2013-05-01",84.769272,85.123756,83.399246,83.878281,7570078,60.809826
"2013-05-02",84.39563,84.750114,83.265121,84.39563,5591291,61.184898
"2013-05-03",85.190819,88.132072,85.171661,86.953651,12371858,63.039417
"2013-05-06",86.886589,87.183586,85.363274,85.612366,6523903,62.067017
"2013-05-07",85.784821,86.177628,84.922562,85.506981,5802133,61.990604
"2013-05-08",85.497398,86.158463,85.123756,85.535721,4449923,62.011433
"2013-05-09",85.535721,85.593208,84.204018,84.501015,6160252,61.261314
"2013-05-10",84.2136,85.439919,84.2136,85.430336,5453826,61.935032
"2013-05-13",85.334534,86.733299,85.123756,86.733299,5828436,62.87965
"2013-05-14",86.704559,87.595558,86.484207,87.212334,6248556,63.226925
"2013-05-15",86.723717,87.269814,86.14888,87.116524,4203384,63.157482
"2013-05-16",86.742882,88.074585,86.445885,87.212334,4557641,63.226925
"2013-05-17",87.317719,88.946419,86.867432,88.946419,6758231,64.484108
"2013-05-20",88.946419,89.808678,88.793129,89.760773,3504994,65.074509
"2013-05-21",89.66497,90.460159,89.118874,89.157196,4434580,64.636917
"2013-05-22",88.697327,89.435036,86.503365,87.279396,7986231,63.275558
"2013-05-23",86.225525,86.771622,85.171661,86.733299,4851046,62.87965
"2013-05-24",86.417137,87.394363,85.679436,86.972816,4032936,63.053299
"2013-05-28",88.620682,89.56916,88.371582,88.764389,5233067,64.352119
"2013-05-29",88.563194,90.920029,88.285362,90.584709,7267697,65.671822
"2013-05-30",90.498482,91.552345,89.961967,90.776321,6389256,65.81076
"2013-05-31",90.776321,91.561928,88.208717,88.208717,10026184,63.949276
"2013-06-03",89.099709,90.345192,88.582359,90.316452,7061551,65.477341
"2013-06-04",90.009872,91.312836,89.847,90.30687,6706251,65.470406
"2013-06-05",89.511681,90.450577,88.879356,89.463776,5432220,64.859169
"2013-06-06",89.042229,89.482941,88.007523,88.668587,6056084,64.726303
"2013-06-07",89.109291,89.69371,88.17997,89.214676,6731301,65.124939
"2013-06-10",89.166779,89.473358,88.227875,88.419487,4485725,64.544456
"2013-06-11",87.557236,88.659004,86.809944,87.423103,5057922,63.817127
"2013-06-12",88.045845,88.419487,86.829109,87.135689,3161280,63.607338
"2013-06-13",87.193169,89.607483,87.001556,89.138039,4163929,65.068977
"2013-06-14",89.252998,89.435036,87.490166,88.036263,2508921,64.264725
"2013-06-17",88.773972,89.329643,87.959618,88.726067,2782494,64.768295
"2013-06-18",88.524872,89.339226,88.33326,88.553619,2964424,64.64238
"2013-06-19",88.745232,89.291321,87.911713,87.911713,3198751,64.173813
"2013-06-20",87.011139,87.126106,84.778854,85.209984,5681055,62.201607
"2013-06-21",85.99559,86.809944,84.845917,86.14888,7738439,62.886967
"2013-06-24",85.114174,85.8423,83.887856,84.912987,5889184,61.984791
"2013-06-25",85.506981,85.506981,84.204018,84.951309,3617096,62.012764
"2013-06-26",86.158463,86.27343,84.587242,85.506981,3608746,62.418385
"2013-06-27",86.139305,87.432686,85.765656,86.52253,3520442,63.159725
"2013-06-28",86.21595,86.484207,85.468658,85.487823,3592254,62.404423
"2013-07-01",86.14888,86.800362,85.93811,86.24469,2959414,62.956909
"2013-07-02",86.292595,87.528488,86.139305,86.771622,3433392,63.341545
"2013-07-03",86.321335,86.417137,85.296211,85.99559,2541904,62.775074
"2013-07-05",86.27343,87.269814,85.602791,87.020721,2464665,63.523403
"2013-07-08",87.710526,88.323685,86.742882,87.030296,3164724,63.530384
"2013-07-09",87.614716,87.835068,85.832726,86.168045,5461341,62.900944
"2013-07-10",86.378815,86.42672,85.382431,85.535721,4772450,62.439365
"2013-07-11",86.656654,86.915329,85.698593,86.627914,4046818,63.236649
"2013-07-12",86.436302,86.599174,85.727333,86.436302,4169148,63.096786
"2013-07-15",86.39798,87.145264,85.746498,86.714142,2814433,63.299587
"2013-07-16",86.838684,87.087784,85.018372,85.899788,4326758,62.705154
"2013-07-17",86.033913,86.445885,85.650688,86.168045,3299997,62.900944
"2013-07-18",86.417137,87.825493,86.359657,87.442268,2962754,63.831104
"2013-07-19",87.796745,88.534454,87.106941,88.227875,4195973,64.404579
"2013-07-22",88.237457,88.706909,87.768005,88.112907,2606200,64.320663
"2013-07-23",88.170395,88.783554,87.950035,88.170395,2811406,64.362648
"2013-07-24",88.294937,88.40033,86.589592,87.183586,3137586,63.642288
"2013-07-25",86.915329,87.403946,86.39798,87.231491,2409449,63.677265
"2013-07-26",86.52253,87.087784,86.014755,86.944077,2588561,63.467438
"2013-07-29",86.915329,86.934494,85.679436,86.685394,3974275,63.278606
"2013-07-30",86.608749,86.752464,82.508247,84.615982,8490687,61.767986
"2013-07-31",84.807594,86.033913,84.472275,85.315369,5524072,62.27853
"2013-08-01",85.890205,86.321335,85.372856,86.081818,3549564,62.838005
"2013-08-02",85.918945,86.187202,84.750114,85.190819,3720430,62.187618
"2013-08-05",85.123756,85.162079,84.376472,84.453117,3789006,61.649101
"2013-08-06",84.568085,85.027954,84.127373,84.481857,3400408,61.670082
"2013-08-07",84.299828,84.606407,83.945343,84.194435,3162636,61.460258
"2013-08-08",84.39563,85.095016,83.495056,84.769272,4169461,61.879875
"2013-08-09",84.52018,85.305786,84.223183,84.57766,3746524,61.739994
"2013-08-12",84.165695,84.711792,83.849533,84.587242,3171926,61.747013
"2013-08-13",84.615982,84.625565,84.108215,84.18486,4456917,61.45327
"2013-08-14",84.24234,84.596825,83.753731,84.002823,3363459,61.320381
"2013-08-15",83.677086,83.839958,83.063927,83.341766,3598725,60.837826
"2013-08-16",83.236374,83.332184,82.096283,82.881889,4247953,60.502136
"2013-08-19",82.776505,83.859116,82.412445,82.498672,2994693,60.222389
"2013-08-20",82.48909,83.111832,82.18251,82.345383,2926222,60.110497
"2013-08-21",81.990898,82.469925,81.348991,81.799286,4529668,59.711864
"2013-08-22",81.923836,83.159729,81.760963,82.508247,2567789,60.22937
"2013-08-23",82.69986,84.692627,82.527412,84.472275,4027508,61.663074
"2013-08-26",84.625565,85.238724,84.156113,84.232758,3064835,61.488247
"2013-08-27",83.667503,84.309402,83.456734,83.686668,3154913,61.089596
"2013-08-28",83.705826,85.027954,83.705826,84.472275,2871841,61.663074
"2013-08-29",84.318985,85.334534,84.261505,84.510597,3843491,61.691055
"2013-08-30",86.005173,86.100983,84.261505,84.510597,3144370,61.691055
"2013-09-03",85.209984,85.257889,84.03157,84.759697,2571651,61.872894
"2013-09-04",84.625565,86.465042,84.529762,86.005173,3670850,62.782074
"2013-09-05",85.947693,86.608749,85.8423,85.976433,2095377,62.761089
"2013-09-06",85.784821,86.005173,84.903404,85.267464,2597850,62.690647
"2013-09-09",85.257889,86.081818,85.248306,85.93811,2805770,63.18372
"2013-09-10",85.976433,86.21595,85.047112,85.899788,2877373,63.155556
"2013-09-11",85.899788,87.011139,85.784821,87.011139,2481991,63.972622
"2013-09-12",86.752464,87.78717,86.532104,87.193169,3939831,64.106461
"2013-09-13",87.461426,88.975166,85.545303,85.736916,9711799,63.035786
"2013-09-16",86.45546,86.656654,85.708176,85.918945,4381869,63.169643
"2013-09-17",86.043495,87.566811,85.918945,87.164429,2872363,64.085342
"2013-09-18",87.260231,88.956001,86.991974,88.438652,3944110,65.022163
"2013-09-19",88.563194,88.994324,87.950035,88.24704,3115354,64.881302
"2013-09-20",88.352425,88.515297,87.7201,87.7201,4974211,64.493889
"2013-09-23",87.308136,87.796745,87.106941,87.538071,4695419,64.360046
"2013-09-24",87.585976,89.559586,87.557236,88.908096,4045357,65.367325
"2013-09-25",89.291321,89.387131,88.515297,89.013489,4001309,65.444809
"2013-09-26",89.81826,90.440994,89.157196,89.655388,5344125,65.916748
"2013-09-27",89.942802,90.536804,89.387131,90.498482,4420072,66.536629
"2013-09-30",89.463776,89.72245,88.898521,89.617065,4175620,65.88858
"2013-10-01",89.521255,90.508064,89.444611,90.431419,2487941,66.48732
"2013-10-02",90.230225,90.987091,89.224258,90.833801,3526705,66.783142
"2013-10-03",90.766739,91.015839,89.789513,90.440994,3778046,66.494354
"2013-10-04",90.469742,91.619415,90.191902,91.408638,2650039,67.205795
"2013-10-07",90.642189,91.90683,90.469742,91.284096,2906285,67.114197
"2013-10-08",91.063736,91.236191,89.588326,89.636223,3396964,65.902649
"2013-10-09",89.885323,90.354774,89.023064,90.019447,3181529,66.184418
"2013-10-10",90.996674,91.858932,90.402679,91.111641,3429947,66.987427
"2013-10-11",90.699677,91.791862,90.287704,91.485283,2816730,67.262123
"2013-10-14",91.006256,91.916412,90.642189,91.69606,2479382,67.417091
"2013-10-15",91.54277,92.261314,91.044579,91.236191,3195411,67.078987
"2013-10-16",91.964317,93.161896,91.676895,92.903214,4152761,68.304642
"2013-10-17",92.740341,93.966667,92.615799,93.966667,3708635,69.086517
"2013-10-18",94.407372,94.560661,92.175087,94.167854,7148185,69.234428
"2013-10-21",94.091209,94.091209,92.702026,92.979858,3748403,68.360962
"2013-10-22",93.305603,93.88044,92.749924,93.717567,3773871,68.903351
"2013-10-23",93.171471,93.200218,91.408638,91.648155,3791824,67.381874
"2013-10-24",91.935577,93.228958,91.485283,92.960701,2336593,68.346886
"2013-10-25",92.836151,93.008606,92.06012,92.816994,2380849,68.241249
"2013-10-28",92.816994,93.688828,91.504448,93.44931,3535577,68.706131
"2013-10-29",93.775055,93.890022,91.973892,92.433769,5349970,67.959488
"2013-10-30",92.807411,93.861275,91.149963,92.03138,4069885,67.663635
"2013-10-31",92.165512,93.161896,91.389481,92.050545,3732537,67.677711
"2013-11-01",92.021797,92.232574,90.623032,91.638573,3238206,67.374832
"2013-11-04",92.194252,93.717567,91.90683,93.63134,4413600,68.839981
"2013-11-05",93.286438,93.286438,92.194252,92.634956,3862278,68.107399
"2013-11-06",92.989441,93.401405,92.00264,92.941536,3684837,68.332794
"2013-11-07",92.654121,92.826569,91.418221,91.830185,4033979,67.515709
"2013-11-08",91.69606,92.424187,91.552345,92.290054,5004481,67.853798
"2013-11-11",92.414604,93.008606,92.136765,92.941536,2381058,68.332794
"2013-11-12",92.615799,92.769089,91.341576,91.628998,3182051,67.367783
"2013-11-13",91.293671,92.970284,91.111641,92.931961,3392162,68.325775
"2013-11-14",92.951118,93.554695,92.433769,93.39183,3454163,68.663864
"2013-11-15",93.47805,93.660088,92.740341,93.44931,3490382,68.706131
"2013-11-18",93.506798,93.660088,92.606216,93.008606,2830716,68.382126
"2013-11-19",92.836151,93.248116,91.983475,92.836151,2933841,68.255318
"2013-11-20",93.056503,93.69841,92.730766,93.104408,2940626,68.452568
"2013-11-21",93.410988,94.579826,93.056503,94.512756,2752642,69.487999
"2013-11-22",94.627724,95.250465,93.8517,95.20256,3148337,69.995155
"2013-11-25",95.145081,95.145081,93.219376,93.382248,3982104,68.656868
"2013-11-26",93.401405,93.976242,92.979858,93.535538,2620918,68.769539
"2013-11-27",93.401405,93.506798,90.814644,91.207443,4711285,67.057861
"2013-11-29",91.217026,91.925995,90.555962,90.977509,2350997,66.888809
"2013-12-02",91.140381,91.389481,90.134415,90.785896,3213990,66.747925
"2013-12-03",90.757156,91.590675,90.115257,90.345192,5076501,66.423912
"2013-12-04",90.345192,91.073318,89.81826,90.623032,4173532,66.628197
"2013-12-05",90.440994,90.479324,89.444611,89.511681,4770153,65.811089
"2013-12-06",90.00029,90.575127,88.659004,88.764389,4405667,65.711792
"2013-12-09",88.687744,89.847,88.496132,89.233841,5280768,66.059334
"2013-12-10",89.243423,89.291321,88.572777,88.611099,4249414,65.598335
"2013-12-11",88.486549,88.898521,87.499748,87.700943,4825160,64.924538
"2013-12-12",87.605133,88.256615,87.164429,87.413521,4452429,64.711754
"2013-12-13",87.413521,87.653038,86.829109,87.288979,3455415,64.619553
"2013-12-16",87.490166,87.978783,86.924911,87.135689,3801113,64.506088
"2013-12-17",87.135689,87.145264,86.350075,86.42672,4778712,63.981247
"2013-12-18",86.944077,88.467392,86.599174,88.390747,5058235,65.435196
"2013-12-19",88.017105,89.224258,87.662621,89.032646,4418088,65.91037
"2013-12-20",88.908096,89.5979,88.659004,88.908096,5187559,65.818192
"2013-12-23",89.492516,89.942802,89.262581,89.320068,2335341,66.123169
"2013-12-24",89.329643,89.617065,88.773972,89.559586,996491,66.300484
"2013-12-26",89.550003,90.163162,89.224258,90.086517,2137546,66.690559
"2013-12-27",90.21106,90.967934,89.942802,90.872124,2089323,67.272148
"2013-12-30",90.670937,91.322418,90.393097,90.584709,2327826,67.059372
"2013-12-31",90.967934,91.322418,90.27813,91.111641,2807336,67.449455
"2014-01-02",90.546387,90.862541,89.492516,89.914063,2873093,66.562874
"2014-01-03",89.97155,90.297287,88.984741,89.5979,2972670,66.328842
"2014-01-06",89.923645,90.163162,89.291321,89.866158,3315863,66.527428
"2014-01-07",90.603867,91.676895,90.143997,91.54277,3852571,67.768623
"2014-01-08",91.006256,91.399063,90.24939,90.814644,3674503,67.229591
"2014-01-09",90.862541,91.130798,90.12484,90.862541,3266910,67.26503
"2014-01-10",91.063736,91.092484,89.492516,89.914063,3555513,66.562874
"2014-01-13",89.444611,90.15358,87.614716,87.700943,5376273,64.924538
"2014-01-14",88.074585,88.486549,87.633881,88.438652,4575072,65.47065
"2014-01-15",88.869774,88.975166,86.934494,87.624298,5104474,64.86779
"2014-01-16",87.499748,88.084167,87.241074,87.921295,3942336,65.087654
"2014-01-17",87.892555,88.103325,86.752464,86.771622,4104017,64.236549
"2014-01-21",87.394363,87.681778,85.631531,86.196785,5196848,63.81102
"2014-01-22",86.723717,87.451843,85.890205,87.145264,4096501,64.513153
"2014-01-23",86.857849,86.857849,85.430336,85.669853,4565365,63.420929
"2014-01-24",85.037529,85.104599,83.916603,84.309402,4941332,62.413792
"2014-01-27",84.261505,84.443535,83.159729,83.437569,3742558,61.768387
"2014-01-28",83.619598,84.836342,83.523796,84.606407,3093539,62.633667
"2014-01-29",83.629181,84.683052,83.351341,84.136955,4273943,62.286118
"2014-01-30",85.018372,85.487823,82.872314,84.596825,5764766,62.62656
"2014-01-31",84.098633,85.008789,83.169312,83.897438,6052326,62.108826
"2014-02-03",84.11779,84.64473,83.514214,83.581276,6500940,61.874763
"2014-02-04",83.753731,84.347725,82.948959,83.485474,6458459,61.803841
"2014-02-05",83.744148,84.098633,82.297478,83.629181,5835325,61.910259
"2014-02-06",83.93576,85.229141,83.93576,84.769272,5611331,62.754227
"2014-02-07",85.075851,87.097366,84.64473,86.790787,5158229,64.250732
"2014-02-10",86.656654,87.298553,86.378815,86.886589,4535722,64.321678
"2014-02-11",86.991974,88.237457,86.924911,87.758423,3937117,64.967087
"2014-02-12",88.218292,88.812294,87.99794,88.323685,3496331,65.385551
"2014-02-13",87.576393,88.630264,87.327301,88.40033,3870420,65.442284
"2014-02-14",90.690094,92.03138,90.316452,91.743965,9163817,67.917564
"2014-02-18",92.069702,92.481667,91.312836,92.242157,6052535,68.286346
"2014-02-19",92.021797,92.452927,90.891289,90.958351,5606217,67.335976
"2014-02-20",91.015839,91.581093,90.776321,91.399063,3995151,67.662216
"2014-02-21",91.322418,91.945152,90.929611,91.389481,3857895,67.655136
"2014-02-24",92.136765,92.529572,91.69606,92.040962,4829022,68.137451
"2014-02-25",91.84935,92.021797,91.121223,91.801445,3021623,67.960106
"2014-02-26",91.973892,91.973892,90.661354,91.207443,3914572,67.520386
"2014-02-27",91.102058,91.54277,90.709251,91.523605,2966303,67.754433
"2014-02-28",91.734383,93.094826,91.734383,92.472092,4173323,68.456581
"2014-03-03",91.772705,92.807411,91.4757,92.021797,3550086,68.123238
"2014-03-04",92.500832,93.57386,92.366699,93.142731,3452180,68.953056
"2014-03-05",93.372665,93.650505,92.711601,92.788246,3197290,68.690643
"2014-03-06",92.021797,92.500832,91.791862,92.232574,3116606,68.79068
"2014-03-07",93.200218,93.32476,92.299637,93.056503,3097401,69.405205
"2014-03-10",93.066086,93.286438,92.567894,93.142731,2502762,69.469513
"2014-03-11",93.315186,93.382248,92.050545,92.366699,2600251,68.890701
"2014-03-12",91.839767,92.433769,91.54277,92.347542,3178084,68.876427
"2014-03-13",92.654121,92.855316,91.523605,91.791862,2736672,68.46199
"2014-03-14",91.399063,92.519989,91.293671,92.472092,3080596,68.969315
"2014-03-17",92.587059,92.931961,92.337959,92.788246,2553594,69.205124
"2014-03-18",93.037346,93.736732,92.519989,93.181053,3019744,69.498085
"2014-03-19",93.171471,93.296021,90.565544,91.149963,4797709,67.983215
"2014-03-20",90.766739,90.776321,87.375198,89.032646,11349899,66.404037
"2014-03-21",89.454193,91.054153,88.821877,90.12484,11467532,67.218643
"2014-03-24",90.431419,90.642189,89.358391,89.933228,4577995,67.075737
"2014-03-25",90.584709,91.140381,90.201485,90.680511,4532069,67.63308
"2014-03-26",90.843384,90.967934,89.463776,89.617065,5498917,66.839928
"2014-03-27",89.617065,90.852966,89.147614,90.670937,4563382,67.625946
"2014-03-28",91.063736,91.581093,90.345192,91.54277,4450550,68.276207
"2014-03-31",91.993057,92.021797,91.044579,91.293671,4050784,68.090416
"2014-04-01",91.389481,91.399063,90.642189,90.920029,4604089,67.811722
"2014-04-02",90.642189,92.261314,90.421837,91.993057,6867723,68.612045
"2014-04-03",92.405022,92.606216,92.00264,92.462509,3724396,68.962173
"2014-04-04",92.884056,92.912796,90.393097,90.584709,5862255,67.56163
"2014-04-07",90.747581,90.833801,89.636223,89.66497,4641769,66.875671
"2014-04-08",89.885323,91.025414,89.358391,90.967934,3443725,67.847473
"2014-04-09",91.399063,92.00264,90.843384,91.945152,3247600,68.576309
"2014-04-10",91.772705,92.347542,90.393097,90.479324,4330307,67.483032
"2014-04-11",90.143997,91.092484,89.415871,89.415871,5336088,66.689873
"2014-04-14",90.076935,90.805061,89.396713,90.364349,3071202,67.397278
"2014-04-15",90.393097,91.178703,89.808678,90.920029,4191485,67.811722
"2014-04-16",91.638573,91.945152,91.140381,91.791862,3976885,68.46199
"2014-04-17",91.408638,92.721184,91.399063,92.548737,4810965,69.026489
"2014-04-21",92.673279,93.410988,92.548737,93.363083,2848252,69.633873
"2014-04-22",93.133148,93.583443,92.721184,92.864891,3436627,69.262283
"2014-04-23",92.615799,93.42057,92.548737,92.711601,3117337,69.147949
"2014-04-24",92.999023,93.296021,92.213409,93.066086,2057906,69.412331
"2014-04-25",93.066086,93.104408,92.242157,92.328377,2560379,68.862129
"2014-04-28",92.721184,93.152313,92.117607,92.625381,4409947,69.083633
"2014-04-29",93.171471,94.091209,92.749924,92.807411,3415439,69.219421
"2014-04-30",92.673279,92.673279,91.466125,91.734383,2934154,68.419113
"2014-05-01",91.7248,91.782288,90.948769,91.006256,3276199,67.876038
"2014-05-02",90.900871,91.178703,90.440994,90.479324,3680557,67.483032
"2014-05-05",90.852966,91.379898,89.866158,90.728416,5898682,67.668831
"2014-05-06",90.824226,92.117607,90.546387,91.811028,4859709,68.47628
"2014-05-07",92.175087,92.347542,91.389481,92.194252,3534533,68.7621
"2014-05-08",92.337959,92.452927,91.073318,91.197868,2787086,68.018967
"2014-05-09",91.801445,92.309219,91.360741,92.079285,3852258,68.676353
"2014-05-12",92.452927,92.673279,92.108025,92.376282,3709679,68.897865
"2014-05-13",92.692444,94.00499,92.424187,93.430153,3720012,69.683861
"2014-05-14",92.951118,93.439728,92.788246,93.296021,2650770,69.583824
"2014-05-15",92.999023,93.190636,92.079285,92.989441,3673460,69.355171
"2014-05-16",93.037346,93.037346,91.322418,91.676895,4115081,68.376221
"2014-05-19",91.69606,92.309219,91.66732,91.916412,2764854,68.554871
"2014-05-20",91.782288,92.232574,91.379898,91.456543,3237997,68.211884
"2014-05-21",91.609833,93.736732,91.494865,93.497215,4194303,69.73391
"2014-05-22",93.506798,93.918762,92.931961,93.152313,2858272,69.476662
"2014-05-23",93.410988,93.593018,92.845734,92.903214,2693877,69.290863
"2014-05-27",92.999023,93.47805,92.366699,93.363083,3450614,69.633873
"2014-05-28",93.525955,95.097176,93.267281,94.895981,5959952,70.777153
"2014-05-29",94.991791,95.691177,94.761856,95.643272,5137771,71.334511
"2014-05-30",95.231308,95.566628,94.867241,95.50914,4501173,71.234467
"2014-06-02",95.60495,96.256432,95.231308,95.57621,3365755,71.284492
"2014-06-03",95.60495,96.313911,95.32711,96.036079,3140613,71.627487
"2014-06-04",95.643272,96.122299,95.384598,95.959435,3224010,71.570313
"2014-06-05",96.476784,96.735458,95.470818,96.668396,4854699,72.099113
"2014-06-06",96.342659,96.639656,95.825302,96.170204,3995568,72.243027
"2014-06-09",95.978592,96.620491,95.75824,95.988174,2524682,72.106285
"2014-06-10",95.806145,96.064819,95.499565,95.78698,2855976,71.955147
"2014-06-11",95.499565,95.930687,95.489983,95.700752,3165872,71.890373
"2014-06-12",96.179787,97.38694,96.083977,97.003716,5237764,72.869156
