"dates","ESS.Open","ESS.High","ESS.Low","ESS.Close","ESS.Volume","ESS.Adjusted"
"2013-02-14",152.600006,153.529999,152.059998,152.490005,120100,119.399284
"2013-02-15",152.5,152.559998,151.550003,151.690002,260100,118.772873
"2013-02-19",152.279999,153.660004,151.630005,153.649994,314200,120.307541
"2013-02-20",153.610001,154.320007,152.399994,152.410004,195000,119.336639
"2013-02-21",152.529999,153.110001,150.940002,151.259995,275300,118.436188
"2013-02-22",151.460007,152.119995,150.820007,151.479996,235200,118.608452
"2013-02-25",151.470001,151.899994,149.440002,149.440002,216100,117.011147
"2013-02-26",150.139999,150.610001,148.820007,149.850006,275600,117.332169
"2013-02-27",149.729996,150.589996,149.119995,149.740005,152600,117.24604
"2013-02-28",149.720001,150.179993,148.990005,148.990005,381500,116.65876
"2013-03-01",148.5,149.490005,147.059998,149.240005,459500,116.854523
"2013-03-04",148.889999,149.369995,147.139999,148.520004,293100,116.290764
"2013-03-05",148.820007,150.800003,147.970001,150.800003,295600,118.076027
"2013-03-06",151.080002,151.080002,149.130005,150.789993,164400,118.068161
"2013-03-07",150.800003,151.360001,149.110001,149.619995,232900,117.152084
"2013-03-08",150.199997,150.600006,147.869995,150.050003,223300,117.48877
"2013-03-11",150.039993,150.179993,148.970001,149.889999,146300,117.36348
"2013-03-12",149.720001,150.429993,148.720001,149.639999,153000,117.16774
"2013-03-13",149.880005,150.779999,148.869995,149.979996,196200,117.433937
"2013-03-14",149.690002,151.669998,149.649994,151.119995,174700,118.326561
"2013-03-15",151.220001,152.669998,150.75,152.589996,506600,119.4776
"2013-03-18",151.770004,152.380005,150.5,151.809998,346700,118.866829
"2013-03-19",151.830002,152.940002,151.229996,152.050003,300500,119.054749
"2013-03-20",152.419998,152.419998,150.679993,151.539993,184600,118.655426
"2013-03-21",150.970001,152.089996,150,150.289993,176400,117.676697
"2013-03-22",150.789993,151.190002,149.440002,149.970001,244400,117.426132
"2013-03-25",150.210007,150.25,148.929993,149.490005,338700,117.050285
"2013-03-26",149,150.820007,148.5,150.289993,223600,118.636963
"2013-03-27",150.020004,150.970001,149.800003,150.850006,225500,119.078995
"2013-03-28",150.740005,151.119995,149.240005,150.580002,352800,118.865898
"2013-04-01",150.5,151.75,149.669998,151.5,298800,119.592094
"2013-04-02",152.210007,152.679993,151.479996,152.380005,190200,120.286797
"2013-04-03",152.880005,152.880005,151.110001,151.899994,228900,119.907822
"2013-04-04",152.149994,155.929993,151.539993,155.729996,436300,122.931229
"2013-04-05",154.610001,157.220001,154.5,156.619995,211600,123.633759
"2013-04-08",156.539993,157.809998,156.149994,157.389999,235000,124.241592
"2013-04-09",156,157.020004,152.639999,155.800003,771600,122.986465
"2013-04-10",155.830002,156.619995,155.25,155.470001,324300,122.726006
"2013-04-11",155.470001,157.399994,155.139999,156.720001,233300,123.712715
"2013-04-12",156.360001,158.169998,155.979996,158.139999,242500,124.833672
"2013-04-15",157.259995,157.779999,154.559998,155.009995,271500,122.362869
"2013-04-16",155.669998,157.119995,154.300003,156.910004,231500,123.862717
"2013-04-17",154.25,154.940002,152.229996,154.050003,263300,121.605019
"2013-04-18",153.809998,154.729996,153.259995,154.009995,142200,121.573463
"2013-04-19",154.330002,155.330002,153.589996,155.210007,111200,122.520737
"2013-04-22",155.210007,155.210007,153.649994,154,185700,121.56559
"2013-04-23",154.539993,154.539993,152.759995,153.869995,159300,121.462959
"2013-04-24",154.110001,154.889999,152.520004,152.990005,186900,120.768311
"2013-04-25",153.210007,153.759995,151.589996,152.550003,281800,120.420998
"2013-04-26",152.660004,153.550003,152.130005,152.740005,307700,120.570984
"2013-04-29",153.369995,155.139999,152.679993,155.020004,289700,122.370743
"2013-04-30",154.800003,157.259995,154.110001,157.050003,399100,123.973213
"2013-05-01",156.130005,157.820007,155.550003,156,353300,123.144356
"2013-05-02",152.5,155.869995,151.899994,154.800003,572200,122.197083
"2013-05-03",155.75,155.929993,154.119995,154.770004,308800,122.173401
"2013-05-06",154.809998,155.539993,154.139999,154.899994,201800,122.276024
"2013-05-07",154.789993,157.869995,154.789993,157.75,167400,124.525757
"2013-05-08",157.119995,158.770004,156.899994,158.720001,219800,125.291504
"2013-05-09",159,159.759995,157.929993,159.100006,301900,125.591476
"2013-05-10",158.960007,162.330002,158.830002,161.979996,260000,127.864891
"2013-05-13",161.979996,163.860001,161.520004,163.860001,259300,129.348953
"2013-05-14",163.690002,164.759995,163.399994,164.759995,347800,130.059357
"2013-05-15",164.630005,165.789993,164.070007,165.789993,230200,130.872406
"2013-05-16",165.770004,167.539993,165.770004,166.679993,208600,131.574982
"2013-05-17",167.259995,168.330002,166.139999,168.25,167200,132.814316
"2013-05-20",167.839996,169.160004,167.240005,168.979996,167500,133.390579
"2013-05-21",169,170.820007,169,170.470001,235500,134.566772
"2013-05-22",170.470001,171.110001,166.600006,167.720001,348300,132.395996
"2013-05-23",166.610001,166.610001,164.179993,164.309998,563600,129.704178
"2013-05-24",164.080002,164.130005,162.399994,163.899994,418800,129.380478
"2013-05-28",165.529999,165.649994,161.800003,163.539993,394100,129.096313
"2013-05-29",162.050003,162.550003,158.509995,161.130005,435100,127.193901
"2013-05-30",159.660004,161.380005,158.240005,158.330002,491300,124.98365
"2013-05-31",157.860001,159.830002,157.020004,157.139999,412800,124.044228
"2013-06-03",157.070007,160.770004,156.5,157.949997,495300,124.683655
"2013-06-04",158.279999,158.580002,155.820007,155.940002,362400,123.096985
"2013-06-05",155.809998,156.589996,153.429993,154.449997,269500,121.920792
"2013-06-06",154.050003,156.169998,152.520004,156.169998,266200,123.278564
"2013-06-07",156.259995,156.490005,153.679993,155.949997,219700,123.104874
"2013-06-10",156.130005,157.679993,154.740005,156,298800,123.144356
"2013-06-11",155.509995,156.139999,153.880005,154.039993,271900,121.59716
"2013-06-12",154.160004,154.160004,152.080002,152.699997,126800,120.539337
"2013-06-13",152.669998,157.630005,152.5,157.089996,158900,124.004776
"2013-06-14",156.850006,158.960007,155.570007,156.699997,125500,123.696907
"2013-06-17",157.830002,158.330002,154.339996,155.440002,124700,122.702309
"2013-06-18",155.929993,157.039993,154.960007,155.619995,162600,122.844398
"2013-06-19",155.860001,156.520004,151.550003,152.410004,317300,120.310455
"2013-06-20",150.990005,151.350006,147.559998,148.429993,266400,117.168694
"2013-06-21",149.149994,153.75,149.139999,152.600006,303600,120.460442
"2013-06-24",150.759995,157.179993,149.369995,153.509995,286600,121.17878
"2013-06-25",154.160004,157.270004,152.990005,156.5,222000,123.539063
"2013-06-26",156.380005,157.580002,155.300003,156.339996,238400,124.374359
"2013-06-27",156.789993,160.139999,156.789993,160.100006,182000,127.365578
"2013-06-28",159.889999,161.479996,158.699997,158.919998,584900,126.426849
"2013-07-01",159.740005,161.300003,158.320007,159.149994,162800,126.609833
"2013-07-02",159.149994,161.75,158.490005,160.720001,207500,127.858818
"2013-07-03",159.679993,160.389999,157.210007,159.289993,199800,126.721237
"2013-07-05",159.449997,159.970001,154.179993,158.539993,145300,126.12455
"2013-07-08",158.479996,160.119995,158.059998,159.660004,219800,127.015556
"2013-07-09",159.949997,163.479996,159.559998,162.759995,220600,129.48175
"2013-07-10",162.259995,163.199997,160.839996,163.009995,222000,129.680618
"2013-07-11",164.649994,167.929993,164.630005,167.679993,213100,133.395721
"2013-07-12",167.330002,167.330002,165.410004,165.889999,91700,131.971741
"2013-07-15",166.119995,167.470001,165.619995,165.960007,88700,132.027405
"2013-07-16",166.179993,167.960007,165.5,166.610001,96000,132.544525
"2013-07-17",167.039993,169.070007,166.279999,168.509995,234800,134.056061
"2013-07-18",168.360001,170.440002,167.789993,168.649994,262700,134.167419
"2013-07-19",168.529999,169.869995,168.029999,168.770004,240800,134.262924
"2013-07-22",168.869995,170.740005,168.630005,169.600006,215800,134.923203
"2013-07-23",169.509995,170.229996,166.970001,167.449997,314000,133.212799
"2013-07-24",167.559998,167.960007,162.080002,163.380005,217500,129.97496
"2013-07-25",163.330002,164.740005,162.550003,164.509995,117100,130.873901
"2013-07-26",164.039993,166.589996,164.009995,166.389999,137900,132.369553
"2013-07-29",165.960007,166.779999,162.929993,163.529999,299800,130.094299
"2013-07-30",164.839996,165,162.570007,164.050003,191400,130.507935
"2013-07-31",171.470001,172.160004,159.050003,161.289993,235700,128.312256
"2013-08-01",162.660004,164.279999,160,160.929993,544100,128.025864
"2013-08-02",160.570007,162.119995,157.679993,158.050003,219100,125.734795
"2013-08-05",158.210007,160.050003,157.649994,158.649994,239900,126.212013
"2013-08-06",158.619995,160.059998,157.179993,157.869995,77300,125.591537
"2013-08-07",157.710007,158.5,156.839996,157.429993,90700,125.241493
"2013-08-08",157.75,158.130005,155.979996,156.110001,146400,124.191391
"2013-08-09",155.690002,158.649994,155.509995,157.639999,100500,125.408554
"2013-08-12",157.639999,158.419998,154.929993,156.559998,108000,124.549393
"2013-08-13",155.759995,156.440002,153.470001,154.100006,105500,122.592384
"2013-08-14",154.339996,154.600006,152.570007,152.919998,106800,121.653633
"2013-08-15",151.600006,151.600006,149,150.199997,166000,119.489769
"2013-08-16",149.490005,149.729996,144.820007,144.940002,295400,115.305237
"2013-08-19",145,145.720001,144.080002,144.660004,231800,115.08252
"2013-08-20",144.979996,148.229996,144.979996,147.229996,224700,117.127014
"2013-08-21",146.550003,148.399994,145.009995,146.100006,237200,116.228104
"2013-08-22",146.699997,147.720001,144.839996,147.350006,158600,117.222488
"2013-08-23",147.380005,148.089996,145.979996,147.350006,303200,117.222488
"2013-08-26",147.199997,148.259995,147.119995,147.5,198800,117.341797
"2013-08-27",146.449997,148.320007,145.679993,146.059998,206100,116.19622
"2013-08-28",146.369995,146.529999,144.389999,144.75,132100,115.154076
"2013-08-29",144.470001,145.119995,143.5,144.449997,318600,114.915413
"2013-08-30",144.710007,146,143,143.309998,221200,114.00853
"2013-09-03",144.529999,144.529999,139.639999,141.490005,352900,112.560631
"2013-09-04",141.889999,144.410004,141.089996,143.619995,223000,114.255135
"2013-09-05",143.380005,143.490005,141.479996,142.110001,151600,113.053841
"2013-09-06",143.630005,146,143.419998,144.410004,140300,114.883614
"2013-09-09",144.479996,148.889999,143.699997,148.75,236500,118.336235
"2013-09-10",149,149.720001,147.539993,149.600006,146500,119.012405
"2013-09-11",149.630005,150.75,148.570007,150.600006,125800,119.807976
"2013-09-12",150.5,151.679993,149.240005,149.889999,123100,119.243134
"2013-09-13",149.440002,151.070007,149.440002,150.699997,162500,119.887489
"2013-09-16",155,155,151.320007,151.899994,230100,120.842194
"2013-09-17",151.720001,153.080002,150.589996,151.300003,161800,120.364891
"2013-09-18",151.779999,157.429993,149.729996,157.179993,181200,125.042618
"2013-09-19",157.179993,158.990005,155.669998,155.740005,139800,123.897011
"2013-09-20",156.100006,156.770004,152.350006,152.490005,352400,121.311554
"2013-09-23",152.75,153.240005,150.520004,150.75,159400,119.927345
"2013-09-24",150.919998,150.919998,148.449997,148.660004,172200,118.264633
"2013-09-25",148.619995,150.460007,147.789993,150.350006,152700,119.609077
"2013-09-26",148.899994,149.919998,148.589996,149.839996,144900,120.170471
"2013-09-27",149.520004,150.539993,148.229996,149.589996,104700,119.970001
"2013-09-30",148.880005,150.550003,147.259995,147.699997,140300,118.454201
"2013-10-01",148.139999,152.660004,147.059998,150.119995,400800,120.394989
"2013-10-02",149.419998,151.570007,148.160004,151.470001,159600,121.477715
"2013-10-03",150.600006,151.550003,147.880005,148.309998,323300,118.943428
"2013-10-04",150.279999,150.470001,147.289993,149.110001,173800,119.585052
"2013-10-07",148.850006,151.440002,147.380005,150.259995,256500,120.507317
"2013-10-08",149.289993,151.720001,149.289993,149.830002,246900,120.162483
"2013-10-09",149.770004,151.679993,148.669998,149.179993,142700,119.641136
"2013-10-10",150.350006,154.460007,149.630005,154.279999,148000,123.731331
"2013-10-11",153.399994,155.429993,153.240005,154.899994,166600,124.228531
"2013-10-14",154.229996,155.320007,153.300003,155.059998,128600,124.356903
"2013-10-15",154.669998,157.039993,153.960007,155.639999,231700,124.822029
"2013-10-16",155.940002,158.660004,155.220001,158.429993,132500,127.059547
"2013-10-17",157.5,161.169998,157.130005,160.690002,204500,128.872101
"2013-10-18",162.919998,162.919998,158.779999,160.050003,219600,128.358826
"2013-10-21",160,160.190002,158.059998,159.889999,259000,128.230515
"2013-10-22",160.369995,162.449997,159.039993,160.309998,254800,128.567368
"2013-10-23",160.020004,161.610001,159.220001,161.279999,175400,129.345291
"2013-10-24",160.820007,160.910004,158.070007,159.929993,232400,128.262604
"2013-10-25",159.960007,164.389999,159.470001,163.210007,283100,130.893127
"2013-10-28",163.649994,163.649994,160.720001,162.610001,184500,130.411926
"2013-10-29",161.119995,162.330002,159.880005,162.240005,232000,130.115219
"2013-10-30",161.350006,162.320007,159.960007,160.619995,264300,128.815948
"2013-10-31",160.279999,163.830002,158.330002,161,390600,129.120697
"2013-11-01",161.979996,164.179993,160.369995,163.889999,276100,131.438461
"2013-11-04",164,165.440002,162.279999,164,260300,131.526703
"2013-11-05",162.970001,163.720001,160.039993,160.25,260100,128.519226
"2013-11-06",161.289993,161.309998,158.809998,159.600006,265800,127.997925
"2013-11-07",160.080002,160.080002,156.740005,157.210007,289000,126.081116
"2013-11-08",156.729996,157.580002,152.570007,154.990005,236200,124.300713
"2013-11-11",155.649994,156.729996,154.850006,156.5,235100,125.511742
"2013-11-12",156.5,157.039993,154.169998,156.839996,272000,125.784416
"2013-11-13",155.850006,161.539993,155.75,161.410004,533300,129.449539
"2013-11-14",161.889999,162.550003,159.720001,159.949997,270000,128.278625
"2013-11-15",159.990005,160.160004,158.490005,159.389999,121200,127.829506
"2013-11-18",159.880005,160.589996,157.380005,157.949997,196600,126.674591
"2013-11-19",157.550003,158.330002,154.570007,154.960007,268900,124.27668
"2013-11-20",154.960007,156.830002,152.169998,153.119995,173100,122.801041
"2013-11-21",153.580002,154.600006,152.509995,154.539993,99000,123.939812
"2013-11-22",154.419998,155.419998,152.149994,153.190002,186700,122.85714
"2013-11-25",153.580002,153.580002,151.899994,152.490005,166900,122.295753
"2013-11-26",152.490005,152.990005,151.259995,152.020004,176000,121.918831
"2013-11-27",151.940002,153.419998,151.809998,153.050003,226900,122.744865
"2013-11-29",153.509995,153.729996,150.860001,151.809998,78000,121.75042
"2013-12-02",151.600006,154.119995,150.440002,152.279999,208900,122.127335
"2013-12-03",151.539993,155.289993,151.520004,154.029999,231100,123.530853
"2013-12-04",153.110001,157.190002,148.320007,150.649994,1289500,120.820068
"2013-12-05",150.649994,154.789993,149.630005,154.220001,736000,123.683228
"2013-12-06",155.869995,155.869995,153.570007,153.979996,447700,123.490715
"2013-12-09",153.410004,155.509995,151.889999,154.259995,592900,123.715279
"2013-12-10",154.5,154.949997,152.509995,152.630005,407600,122.40802
"2013-12-11",153.020004,153.020004,148.009995,148.600006,429000,119.176003
"2013-12-12",148.5,148.960007,146.160004,146.270004,366500,117.307396
"2013-12-13",147.309998,148.789993,144.100006,145.009995,444900,116.296875
"2013-12-16",145.339996,146.779999,144.580002,144.720001,464600,116.064285
"2013-12-17",145.009995,146.479996,144.520004,145.509995,513400,116.697861
"2013-12-18",145.960007,148.679993,144.009995,147.699997,538600,118.454201
"2013-12-19",147.539993,147.539993,142.539993,142.779999,1041100,114.508423
"2013-12-20",142.770004,143,140.369995,142.119995,943200,113.979126
"2013-12-23",143.039993,145.949997,142.889999,144.240005,496100,115.679344
"2013-12-24",143.789993,145.059998,143.630005,144.389999,129400,115.799622
"2013-12-26",143.520004,146.169998,143.520004,145.289993,305300,116.5214
"2013-12-27",145.330002,145.389999,144.279999,144.960007,246300,116.256752
"2013-12-30",140.919998,144.059998,137.529999,143.770004,282300,116.272926
"2013-12-31",144,144.429993,142.550003,143.509995,348300,116.062668
"2014-01-02",141.789993,147.539993,141.789993,146.300003,725400,118.319061
"2014-01-03",146.570007,148.190002,146.210007,148.190002,480500,119.847603
"2014-01-06",148,149.589996,146.729996,148.970001,466000,120.478386
"2014-01-07",149.460007,150.679993,148.330002,150.289993,436500,121.545929
"2014-01-08",150.270004,151,148.979996,149.309998,356300,120.753387
"2014-01-09",149.259995,149.889999,147.169998,149.440002,328600,120.858521
"2014-01-10",149.770004,151.130005,149.770004,151.059998,270000,122.168663
"2014-01-13",150.789993,152.300003,150.529999,151.369995,673900,122.41935
"2014-01-14",152,152.649994,150.949997,152.580002,394100,123.39798
"2014-01-15",152.990005,153.869995,152.210007,152.919998,260100,123.672935
"2014-01-16",152.460007,154.100006,152.460007,153.75,449100,124.344208
"2014-01-17",153.789993,154.520004,152.820007,153.210007,271900,123.907478
"2014-01-21",154.380005,155.050003,153.490005,154.449997,331100,124.910301
"2014-01-22",154.839996,155.779999,154.440002,155.149994,389700,125.476418
"2014-01-23",154.649994,155.809998,154.110001,154.639999,392400,125.063988
"2014-01-24",153.669998,154.009995,152.259995,152.580002,256200,123.39798
"2014-01-27",152.809998,153.529999,151.160004,151.479996,346800,122.508377
"2014-01-28",151.580002,153.949997,151.580002,153.119995,439700,123.834702
"2014-01-29",152.160004,153.529999,152,152.940002,518800,123.689156
"2014-01-30",154.75,156.729996,150.809998,156.369995,507200,126.463058
"2014-01-31",155.520004,159.279999,155.300003,158.369995,703000,128.080551
"2014-02-03",157.770004,157.770004,155.320007,156.589996,707100,126.641052
"2014-02-04",157.190002,159.789993,155.889999,159.410004,887400,128.921661
"2014-02-05",159.580002,162.210007,159.190002,161.169998,654600,130.345093
"2014-02-06",162.210007,164.059998,161.279999,163.600006,695000,132.310303
"2014-02-07",163.889999,166,163.539993,165.389999,596300,133.757965
"2014-02-10",165.039993,167.039993,164.570007,166.789993,462000,134.890182
"2014-02-11",166.380005,169.100006,165.800003,167.330002,409300,135.326935
"2014-02-12",167.460007,168.070007,166.509995,166.679993,312900,134.801208
"2014-02-13",166.470001,168.990005,165.75,166.580002,554900,134.720383
"2014-02-14",166.169998,167.360001,165.860001,166.190002,266100,134.404968
"2014-02-18",166.350006,166.850006,164.710007,166.539993,439500,134.687988
"2014-02-19",164.75,167.860001,164.75,165.669998,530700,133.984406
"2014-02-20",165.960007,167.089996,163.910004,164.220001,288600,132.811737
"2014-02-21",164.229996,166.25,163.419998,165.710007,296000,134.016769
"2014-02-24",165.830002,167.529999,165.130005,166.380005,432100,134.558609
"2014-02-25",165.970001,167.639999,165.389999,166.910004,201100,134.987228
"2014-02-26",167.729996,167.929993,165.899994,166.369995,331200,134.550552
"2014-02-27",166.520004,167.020004,164.419998,165.089996,436400,133.515366
"2014-02-28",165.039993,167.509995,164.960007,167.25,757600,135.262238
"2014-03-03",166.919998,169.089996,166.070007,168.559998,402700,136.32164
"2014-03-04",169.839996,171.830002,168.529999,171.800003,483800,138.942001
"2014-03-05",170.690002,173.009995,168.490005,170.550003,859200,137.931091
"2014-03-06",170.490005,171.350006,168.350006,169.309998,358500,136.928238
"2014-03-07",169,169,166.410004,168.110001,426000,135.957703
"2014-03-10",168,168.050003,166.009995,166.509995,251100,134.663773
"2014-03-11",166.910004,167.910004,166.25,167.070007,206800,135.116653
"2014-03-12",164.949997,166.179993,164.410004,165.360001,320700,134.70932
"2014-03-13",165.360001,165.419998,162.839996,162.910004,387000,132.713455
"2014-03-14",163.220001,165.889999,161.949997,164.919998,290400,134.350891
"2014-03-17",166.070007,166.669998,164.369995,165.070007,159500,134.473114
"2014-03-18",165.089996,166.279999,164.539993,165.699997,194500,134.986282
"2014-03-19",166.710007,170.039993,162.490005,163.149994,646600,132.90892
"2014-03-20",162.899994,165.240005,161.100006,165.059998,285500,134.464951
"2014-03-21",166.139999,167.729996,164.009995,166.179993,475600,135.377319
"2014-03-24",166.300003,167.139999,164.190002,166.199997,310200,135.393616
"2014-03-25",166.679993,169.630005,166.669998,169.440002,398300,138.033081
"2014-03-26",166.25,167.759995,164.75,165.309998,854600,134.668594
"2014-03-27",167.860001,168.360001,164.449997,167.610001,1107800,136.542297
"2014-03-28",168.429993,169.339996,167.089996,167.699997,511300,136.61557
"2014-03-31",168.169998,171.699997,166.949997,170.050003,1024500,138.530014
"2014-04-01",170.720001,174,170.050003,174,18953500,141.747833
"2014-04-02",171.610001,174,170.259995,172.300003,2081800,140.362961
"2014-04-03",171.800003,172.979996,167.619995,168.839996,1542900,137.544266
"2014-04-04",170.440002,171.509995,168.039993,170.119995,1042700,138.587036
"2014-04-07",171.630005,172.160004,168.300003,168.559998,1026300,137.316147
"2014-04-08",169.050003,169.880005,167.240005,169.610001,593100,138.171585
"2014-04-09",169.940002,169.990005,167.619995,169.020004,403900,137.690933
"2014-04-10",168.889999,169.330002,166.380005,167.160004,1018400,136.17569
"2014-04-11",166.830002,167.470001,164.820007,164.820007,566500,134.269424
"2014-04-14",165.529999,166.279999,164.759995,166.029999,438300,135.255173
"2014-04-15",166.229996,167.679993,165.690002,167.089996,497500,136.118683
"2014-04-16",167.429993,168.779999,166.429993,168.330002,405900,137.12883
"2014-04-17",167.610001,168.100006,166.559998,167.889999,336900,136.770386
"2014-04-21",167.880005,169.660004,167.210007,169.619995,557500,138.179718
"2014-04-22",169.199997,170.5,167.679993,170.389999,302200,138.806961
"2014-04-23",170.630005,171.270004,168.610001,168.789993,552500,137.503555
"2014-04-24",168.660004,170.710007,168.5,170.669998,224300,139.035065
"2014-04-25",170.600006,170.729996,169.25,169.919998,355600,138.424088
"2014-04-28",170.110001,173.139999,170.110001,172.889999,417800,140.843628
"2014-04-29",172.929993,173.850006,171.600006,172.559998,269100,140.574753
"2014-04-30",172.559998,173.259995,171.570007,173.259995,389100,141.144989
"2014-05-01",173.699997,175.479996,171.949997,174.690002,415400,142.309921
"2014-05-02",174.580002,176.559998,174.399994,175.850006,399800,143.254959
"2014-05-05",174.240005,177.449997,174.240005,177.309998,278400,144.444305
"2014-05-06",176.289993,177.5,175.449997,176.479996,458700,143.768158
"2014-05-07",176.580002,179.869995,176.580002,179.610001,417400,146.317993
"2014-05-08",179.119995,180.899994,178.100006,180.020004,358400,146.652039
"2014-05-09",179.630005,180.970001,179.039993,180.339996,439100,146.912674
"2014-05-12",180.529999,181.169998,179.179993,180.639999,629100,147.157074
"2014-05-13",180.559998,181.690002,178.880005,179.270004,286800,146.041
"2014-05-14",179.529999,180.440002,178.520004,179.470001,275400,146.203934
"2014-05-15",179.419998,180.070007,177.740005,179.429993,402600,146.171341
"2014-05-16",179.199997,181.089996,178.300003,181.059998,362500,147.499207
"2014-05-19",180.600006,180.600006,179.009995,179.279999,366800,146.049179
"2014-05-20",179.169998,180.429993,178.550003,179.190002,455600,145.975815
"2014-05-21",179.639999,179.850006,178.100006,178.610001,226700,145.503326
"2014-05-22",179.009995,179.699997,178.070007,178.619995,259400,145.51149
"2014-05-23",178.929993,180.229996,178.779999,179.619995,172300,146.326141
"2014-05-27",179.350006,180.350006,178.669998,179.570007,333100,146.285385
"2014-05-28",179.75,180.029999,177.779999,178.929993,354800,145.764008
"2014-05-29",179.309998,179.789993,178.880005,179.529999,189500,146.252808
"2014-05-30",179.669998,181.330002,179.289993,180.960007,715200,147.417801
"2014-06-02",180.770004,181.479996,180.039993,181.410004,443600,147.784363
"2014-06-03",180.919998,181.539993,180.270004,180.990005,324100,147.442169
"2014-06-04",180.809998,182.380005,179.929993,182,390800,148.264999
"2014-06-05",181.449997,185.399994,181.229996,185.25,433000,150.912552
"2014-06-06",185.990005,185.990005,183.899994,184.529999,309700,150.326019
"2014-06-09",184.320007,185.389999,180.75,181.809998,360400,148.110199
"2014-06-10",181.080002,182.110001,179.169998,179.479996,376600,146.212082
"2014-06-11",179.360001,180.270004,178.199997,179.160004,329300,145.951385
"2014-06-12",184.259995,184.259995,178.399994,179.300003,509100,146.06546
"2014-06-13",180.279999,180.279999,177.850006,179.380005,417300,146.13063
"2014-06-16",179.529999,180.139999,177.619995,178.089996,371900,145.079712
"2014-06-17",177.539993,179.710007,176.830002,179.210007,445700,145.992142
"2014-06-18",179.130005,181.789993,178.380005,181.309998,496200,147.702866
"2014-06-19",181.779999,183.449997,180.839996,183.080002,570800,149.144745
"2014-06-20",183.119995,184.020004,181.570007,183.779999,696000,149.715073
"2014-06-23",183.779999,184.970001,183.080002,183.929993,379300,149.837265
"2014-06-24",183.699997,184.75,183.339996,184.610001,317300,150.39119
"2014-06-25",184.309998,185.130005,184.309998,184.850006,428500,150.586731
"2014-06-26",183.630005,183.850006,182.479996,183.699997,392800,150.709778
"2014-06-27",183.75,184.869995,183.089996,184.520004,538200,151.382538
"2014-06-30",184.550003,185.660004,183.360001,184.910004,819600,151.702469
"2014-07-01",185.029999,186.5,184.270004,185.699997,424600,152.350586
"2014-07-02",185.330002,185.440002,183.779999,185.440002,482400,152.137283
"2014-07-03",185.190002,185.190002,183.619995,184.779999,353600,151.595856
"2014-07-07",184.910004,185.860001,184.649994,185.800003,378800,152.432632
"2014-07-08",185.869995,186.800003,185.779999,186.5,321100,153.006927
"2014-07-09",186.910004,186.910004,185.229996,186.589996,346400,153.08075
"2014-07-10",186.130005,187.919998,185.899994,187.460007,308900,153.794495
"2014-07-11",187.539993,187.940002,186.690002,187.600006,247100,153.909393
"2014-07-14",187.770004,189.179993,186.899994,189.110001,350700,155.148193
"2014-07-15",189.110001,189.839996,188.589996,189.5,215200,155.468185
"2014-07-16",190,190.050003,188.960007,189.529999,236200,155.492783
"2014-07-17",188.690002,189.929993,188.690002,189.070007,280500,155.115448
"2014-07-18",189.449997,191.220001,189.270004,191.100006,289500,156.780884
"2014-07-21",191.020004,191.020004,190.029999,190.190002,146300,156.034271
"2014-07-22",190.960007,191.690002,190.589996,191.330002,224600,156.969498
"2014-07-23",191.789993,191.949997,190.729996,191.520004,214200,157.125443
"2014-07-24",191.990005,192.580002,190.639999,192.270004,308100,157.740723
"2014-07-25",191.979996,192.550003,190.610001,190.779999,239900,156.518311
"2014-07-28",190.779999,193.5,189.789993,193.020004,194000,158.356018
"2014-07-29",192.770004,193.490005,191.770004,192.119995,197400,157.617661
"2014-07-30",191.949997,193.919998,191.949997,193.300003,276800,158.585739
"2014-07-31",191.009995,192.679993,189.550003,189.570007,324600,155.525574
"2014-08-01",189.619995,191.860001,189.009995,189.75,277500,155.673309
"2014-08-04",189.910004,191.669998,188.440002,191.179993,247000,156.846481
"2014-08-05",190.300003,191.479996,188.630005,188.860001,300200,154.94313
"2014-08-06",188.75,189.380005,187.910004,188.339996,295200,154.516464
"2014-08-07",189.360001,189.970001,186.960007,187.770004,363100,154.048828
"2014-08-08",188.399994,188.839996,186.199997,187.550003,4e+05,153.868347
"2014-08-11",187.690002,189.080002,187.529999,188.279999,270100,154.467255
"2014-08-12",188.039993,188.860001,187.639999,187.929993,307800,154.180115
"2014-08-13",188.550003,191.649994,187.919998,190.899994,389600,156.616791
"2014-08-14",191,191.179993,189.139999,189.740005,267200,155.665085
"2014-08-15",190,190.169998,189.080002,189.910004,425600,155.804535
"2014-08-18",190.639999,191.800003,190.080002,191.649994,302800,157.232071
"2014-08-19",191.759995,192.75,190.910004,192.240005,239700,157.71611
"2014-08-20",192.229996,193.800003,190.770004,193.330002,274300,158.610352
"2014-08-21",193.25,194.940002,193.130005,193.470001,267300,158.72522
"2014-08-22",193.009995,193.449997,191.190002,191.809998,191600,157.363312
"2014-08-25",192.5,192.970001,190.789993,191.690002,156800,157.264908
"2014-08-26",191.789993,192.929993,190.929993,191.940002,164100,157.469955
"2014-08-27",191.830002,192.960007,191.830002,192.960007,382400,158.306763
"2014-08-28",192.619995,193.679993,192.039993,192.270004,234900,157.740723
"2014-08-29",193.029999,193.779999,192.380005,193.449997,346600,158.708817
"2014-09-02",193.339996,194.190002,192.580002,193.070007,347200,158.397064
"2014-09-03",193.869995,194.460007,193.119995,193.990005,246300,159.151855
"2014-09-04",193.429993,194.869995,192.220001,193.910004,437700,159.086212
