"dates","ODFL.Open","ODFL.High","ODFL.Low","ODFL.Close","ODFL.Volume","ODFL.Adjusted"
"2013-01-29",25.146667,25.266666,24.926666,25.053333,797250,24.645844
"2013-01-30",24.98,25.08,24.553333,24.719999,897450,24.31793
"2013-01-31",24.566668,25.073334,24.566668,24.853333,1128750,24.449097
"2013-02-01",25.02,25.299999,24.853333,25.046667,430800,24.639286
"2013-02-04",24.853333,25.053333,24.459999,24.733334,679050,24.331047
"2013-02-05",24.806667,25.033333,24.68,24.879999,428400,24.475332
"2013-02-06",24.733334,24.860001,24.559999,24.700001,1307550,24.298262
"2013-02-07",24.113333,24.113333,23.1,23.393333,3208950,23.012846
"2013-02-08",23.473333,23.76,23.26,23.633333,1771650,23.248938
"2013-02-11",23.593332,23.74,23.433332,23.733334,1134000,23.347315
"2013-02-12",23.746668,23.826668,23.639999,23.74,1118700,23.35387
"2013-02-13",23.746668,24.120001,23.713333,24.120001,893400,23.727692
"2013-02-14",24,24.426666,23.966667,24.200001,912150,23.806393
"2013-02-15",24.353333,24.493334,24.02,24.040001,1079400,23.648994
"2013-02-19",23.926666,24.106667,23.866667,24.040001,1043850,23.648994
"2013-02-20",23.993334,24.313334,23.6,23.753332,1101900,23.366987
"2013-02-21",23.719999,23.753332,23.053333,23.166668,1004100,22.789867
"2013-02-22",23.306667,23.533333,23.106667,23.526667,733500,23.144011
"2013-02-25",23.573334,23.639999,23.086666,23.1,1366950,22.724281
"2013-02-26",23.313334,23.393333,23.146667,23.333332,1638300,22.953817
"2013-02-27",23.459999,23.966667,23.333332,23.753332,1458000,23.366987
"2013-02-28",23.766666,24.086666,23.606667,23.986668,768450,23.596527
"2013-03-01",23.746668,23.886667,23.426666,23.606667,847350,23.222708
"2013-03-04",23.493334,23.799999,23.493334,23.74,842700,23.35387
"2013-03-05",23.913334,24.466667,23.913334,24.280001,1080300,23.885092
"2013-03-06",24.266666,24.506666,23.913334,24.013332,957000,23.622763
"2013-03-07",23.953333,24.013332,23.719999,23.879999,753300,23.491592
"2013-03-08",24.093332,24.266666,23.84,24.266666,914550,23.871973
"2013-03-11",24.046667,24.226667,23.973333,24.059999,456300,23.668665
"2013-03-12",24.086666,24.113333,23.806667,24.02,483000,23.629318
"2013-03-13",24.02,24.966667,24.02,24.886667,1389300,24.48189
"2013-03-14",24.940001,25.193333,24.673332,25.193333,856500,24.783567
"2013-03-15",25.146667,25.18,24.753332,25.02,1342650,24.613052
"2013-03-18",24.766666,25.120001,24.693333,24.926666,619800,24.521238
"2013-03-19",24.9,24.98,24.459999,24.713333,657600,24.311377
"2013-03-20",24.573334,25.046667,24.52,24.860001,1029450,24.45566
"2013-03-21",24.793333,24.846666,24.073334,24.206667,688350,23.812952
"2013-03-22",25.040001,25.700001,24.726667,25.493334,1928400,25.07869
"2013-03-25",25.706667,25.84,25.046667,25.373333,857250,24.960638
"2013-03-26",25.5,25.726667,25.18,25.280001,938400,24.868826
"2013-03-27",25.173332,25.466667,24.92,25.440001,753900,25.026222
"2013-03-28",25.48,25.68,25.366667,25.466667,624450,25.05246
"2013-04-01",25.5,25.546667,24.846666,24.98,731100,24.573702
"2013-04-02",25.040001,25.453333,24.666668,24.706667,604800,24.304819
"2013-04-03",24.773333,24.806667,24.026667,24.34,1204500,23.944113
"2013-04-04",24.353333,24.393333,24.113333,24.346666,411150,23.95067
"2013-04-05",23.959999,24.966667,23.446667,24.879999,1170450,24.475332
"2013-04-08",24.873333,24.986668,24.719999,24.906668,453900,24.501564
"2013-04-09",24.986668,24.986668,24.633333,24.773333,531450,24.370399
"2013-04-10",24.9,25.686666,24.780001,25.606667,812250,25.190178
"2013-04-11",25.559999,25.793333,25.353333,25.459999,811950,25.0459
"2013-04-12",25.286667,25.5,25.18,25.48,581400,25.065573
"2013-04-15",25.326668,25.393333,23.973333,24.066668,1249350,23.675228
"2013-04-16",25.02,25.286667,24.746668,25.126667,1644150,24.717987
"2013-04-17",25.006666,25.106667,24.433332,24.893333,1166250,24.488449
"2013-04-18",24.986668,25.1,24.386667,24.546667,1333500,24.147417
"2013-04-19",24.573334,24.933332,24.426666,24.726667,769800,24.324492
"2013-04-22",24.82,25.046667,24.346666,24.82,523350,24.416311
"2013-04-23",25.066668,25.066668,24.506666,24.84,508950,24.43598
"2013-04-24",24.9,25.046667,24.620001,24.773333,1091100,24.370399
"2013-04-25",25.766666,25.933332,24.773333,25.4,1260600,24.986876
"2013-04-26",25.433332,25.586666,25.273333,25.440001,630300,25.026222
"2013-04-29",25.52,25.719999,25.413334,25.68,543600,25.26232
"2013-04-30",25.653334,25.813334,25.426666,25.666668,1227450,25.249201
"2013-05-01",25.666668,25.666668,24.700001,24.700001,867750,24.298262
"2013-05-02",24.793333,25.486668,24.793333,25.066668,756750,24.658962
"2013-05-03",25.453333,26,25.226667,25.966667,1065600,25.544327
"2013-05-06",26,26.666668,25.799999,26.513332,1401450,26.0821
"2013-05-07",26.626667,26.893333,26.373333,26.766666,630300,26.331316
"2013-05-08",26.633333,26.959999,26.413334,26.686666,755550,26.252613
"2013-05-09",26.726667,26.793333,26.173332,26.26,550500,25.832886
"2013-05-10",26.373333,26.513332,26.200001,26.473333,435000,26.042751
"2013-05-13",26.486668,26.52,26.186666,26.393333,354750,25.964046
"2013-05-14",26.459999,27.166668,26.459999,27.08,764250,26.639545
"2013-05-15",27.1,27.373333,26.986668,27.313334,569250,26.869085
"2013-05-16",27.293333,27.4,26.913334,26.993334,481200,26.554291
"2013-05-17",27.040001,27.486668,27.02,27.486668,568800,27.039602
"2013-05-20",27.446667,27.973333,27.299999,27.953333,1121850,27.498676
"2013-05-21",28.033333,28.6,27.866667,28.586666,2094600,28.121712
"2013-05-22",28.6,28.986668,28.540001,28.593332,3121950,28.128267
"2013-05-23",28.32,28.6,28.093332,28.58,976650,28.115147
"2013-05-24",28.440001,28.799999,28.139999,28.526667,741750,28.062687
"2013-05-28",28.873333,29.333332,28.773333,29.040001,974400,28.567669
"2013-05-29",28.886667,29.066668,28.586666,28.793333,829800,28.325016
"2013-05-30",28.886667,29.033333,28.666668,28.873333,685350,28.403713
"2013-05-31",28.646667,29.16,28.646667,28.706667,991650,28.239759
"2013-06-03",28.693333,28.746668,27.966667,28.486668,1557000,28.023335
"2013-06-04",28.433332,28.793333,27.940001,28.113333,837750,27.656078
"2013-06-05",28.066668,28.200001,27.459999,27.693333,918900,27.242905
"2013-06-06",27.620001,27.986668,27.459999,27.986668,870300,27.531467
"2013-06-07",28.386667,29.006666,28.253332,28.713333,575850,28.246315
"2013-06-10",29.006666,29.333332,28.693333,29.08,1167300,28.607018
"2013-06-11",28.726667,28.986668,28.52,28.68,512700,28.213528
"2013-06-12",28.933332,29.033333,28.379999,28.5,500550,28.036457
"2013-06-13",28.466667,28.940001,28.173332,28.766666,709800,28.29878
"2013-06-14",28.74,28.92,28.526667,28.639999,558150,28.174171
"2013-06-17",28.873333,28.973333,28.213333,28.366667,939150,27.905291
"2013-06-18",28.379999,28.866667,28.16,28.766666,572100,28.29878
"2013-06-19",28.853333,28.946667,28.526667,28.613333,384300,28.147945
"2013-06-20",28.306667,28.66,27.860001,28.053333,532050,27.597054
"2013-06-21",28.166668,28.313334,27.646667,28.146667,1046400,27.688866
"2013-06-24",27.866667,28.046667,27.34,27.486668,650400,27.039602
"2013-06-25",27.786667,28.026667,27.546667,27.746668,727350,27.295376
"2013-06-26",28.026667,28.186666,27.626667,27.639999,643950,27.190439
"2013-06-27",27.813334,28.253332,27.653334,28.166668,670650,27.708544
"2013-06-28",28.193333,28.473333,27.706667,27.746668,12710550,27.295376
"2013-07-01",27.966667,28.673332,27.953333,28.52,1123950,28.056131
"2013-07-02",28.533333,28.74,28.32,28.48,592350,28.016779
"2013-07-03",28.4,28.626667,28.200001,28.58,607350,28.115147
"2013-07-05",28.9,29.193333,28.706667,29.186666,357750,28.711952
"2013-07-08",29.379999,29.586666,29.173332,29.346666,639600,28.869349
"2013-07-09",29.493334,29.753332,29.459999,29.593332,728850,29.112003
"2013-07-10",29.613333,29.713333,29.153334,29.24,612900,28.764418
"2013-07-11",29.82,29.82,29.333332,29.546667,690750,29.066097
"2013-07-12",29.346666,29.66,29.24,29.453333,366150,28.974277
"2013-07-15",29.686666,29.686666,29.333332,29.533333,382200,29.052977
"2013-07-16",29.58,29.753332,28.793333,28.946667,736050,28.475853
"2013-07-17",29.173332,29.266666,28.693333,28.753332,746400,28.285667
"2013-07-18",28.893333,29.553333,28.873333,29.34,742350,28.862787
"2013-07-19",29.34,29.48,29.026667,29.253332,297750,28.777531
"2013-07-22",29.266666,29.453333,28.98,29.226667,315900,28.751303
"2013-07-23",29.326668,29.326668,28.646667,28.686666,726000,28.220083
"2013-07-24",28.706667,28.860001,28.293333,28.379999,1495200,27.918402
"2013-07-25",29.786667,29.860001,28.606667,28.846666,1937250,28.377485
"2013-07-26",28.84,29.68,28.706667,29.593332,887250,29.112003
"2013-07-29",29.52,29.52,29.106667,29.133333,650850,28.659485
"2013-07-30",29.286667,29.286667,28.879999,29.026667,719100,28.554554
"2013-07-31",29.013332,29.280001,28.953333,29.120001,710400,28.646372
"2013-08-01",29.346666,30.206667,29.200001,30.139999,1825200,29.649776
"2013-08-02",30.08,30.113333,29.673332,29.806667,595950,29.321869
"2013-08-05",29.726667,30.059999,29.653334,29.906668,602100,29.42024
"2013-08-06",30.333332,30.333332,29.780001,29.826668,870600,29.341541
"2013-08-07",29.639999,29.726667,29.219999,29.540001,702900,29.059536
"2013-08-08",29.806667,30.02,29.733334,29.84,687300,29.354658
"2013-08-09",29.700001,30.18,29.586666,30.08,687600,29.590755
"2013-08-12",29.893333,30.133333,29.813334,30.046667,633600,29.557961
"2013-08-13",30.086666,30.440001,29.799999,30.433332,892500,29.938341
"2013-08-14",30.413334,30.540001,30.193333,30.286667,765750,29.79406
"2013-08-15",30.040001,30.5,29.6,29.860001,521400,29.374332
"2013-08-16",29.753332,30.106667,29.6,29.753332,356550,29.2694
"2013-08-19",29.673332,29.799999,29.6,29.620001,484500,29.138237
"2013-08-20",29.626667,29.933332,29.506666,29.786667,543600,29.302189
"2013-08-21",29.726667,30.16,29.686666,30.040001,587400,29.551405
"2013-08-22",30.126667,30.446667,30.059999,30.333332,556350,29.839962
"2013-08-23",30.326668,30.459999,30.006666,30.133333,653250,29.643217
"2013-08-26",30.08,30.333332,29.986668,30.059999,434850,29.571081
"2013-08-27",29.653334,29.746668,29.226667,29.299999,602100,28.823442
"2013-08-28",29.306667,29.406668,28.953333,29.18,548100,28.705397
"2013-08-29",29.193333,29.546667,29.16,29.253332,418350,28.777531
"2013-08-30",29.353333,29.353333,28.873333,28.946667,304050,28.475853
"2013-09-03",29.306667,29.620001,28.833332,29.139999,582300,28.666039
"2013-09-04",29.153334,29.846666,29.093332,29.833332,952800,29.348097
"2013-09-05",29.98,30,29.593332,29.766666,457050,29.282515
"2013-09-06",29.879999,29.9,29.246668,29.746668,731700,29.262848
"2013-09-09",29.793333,30.093332,29.793333,29.966667,256650,29.479263
"2013-09-10",30.16,30.666668,30.026667,30.66,457350,30.16132
"2013-09-11",30.66,30.986668,30.34,30.953333,451050,30.449886
"2013-09-12",30.993334,31,30.52,30.793333,427500,30.292482
"2013-09-13",30.833332,30.933332,30.426666,30.753332,324300,30.253136
"2013-09-16",31.073334,31.186666,29.173332,30.493334,2929200,29.997368
"2013-09-17",30.373333,30.58,29.993334,30.219999,994350,29.728474
"2013-09-18",30.299999,30.360001,29.780001,30.086666,1034250,29.597311
"2013-09-19",30.133333,30.866667,30.133333,30.673332,694200,30.174435
"2013-09-20",30.673332,30.913334,30.453333,30.746668,896100,30.24658
"2013-09-23",30.713333,30.753332,30.393333,30.666668,384750,30.167879
"2013-09-24",31.773333,31.773333,30.426666,30.666668,457950,30.167879
"2013-09-25",30.6,30.68,29.946667,30.1,899700,29.610432
"2013-09-26",30.406668,30.566668,30.200001,30.446667,464400,29.951458
"2013-09-27",30.366667,30.506666,30.113333,30.206667,522900,29.715361
"2013-09-30",30,30.68,29.733334,30.66,1218750,30.16132
"2013-10-01",30.633333,31.233334,30.633333,31.206667,804000,30.6991
"2013-10-02",31.08,31.366667,30.826668,31.366667,904800,30.856493
"2013-10-03",31.233334,31.373333,30.913334,31.153334,567300,30.646626
"2013-10-04",31.166668,31.546667,31.040001,31.440001,480000,30.928633
"2013-10-07",31.24,31.333332,31.02,31.186666,417000,30.679422
"2013-10-08",31.166668,31.353333,30.673332,30.786667,780300,30.285929
"2013-10-09",30.76,30.833332,30.433332,30.586666,683700,30.08918
"2013-10-10",30.886667,31.166668,30.733334,31.106667,449550,30.600723
"2013-10-11",31.186666,31.48,31.186666,31.473333,481950,30.961428
"2013-10-14",31.353333,31.666668,31.24,31.546667,385200,31.033569
"2013-10-15",31.553333,31.673332,31.1,31.226667,900450,30.718771
"2013-10-16",31.453333,31.76,31.32,31.713333,619050,31.197523
"2013-10-17",31.653334,32.013332,31.34,31.973333,551550,31.4533
"2013-10-18",32.193333,32.193333,31.639999,31.873333,710550,31.354919
"2013-10-21",31.879999,32.253334,31.786667,32.166668,393600,31.64348
"2013-10-22",32.353333,32.446667,31.913334,31.933332,499950,31.413944
"2013-10-23",31.853333,32.106667,31.553333,31.826668,697050,31.309011
"2013-10-24",31.333332,31.733334,30.1,31.673332,1355700,31.158173
"2013-10-25",31.786667,31.833332,31.34,31.473333,675600,30.961428
"2013-10-28",31.52,31.686666,31.386667,31.4,409200,30.889284
"2013-10-29",31.42,31.646667,31.360001,31.493334,350700,30.981096
"2013-10-30",31.52,31.879999,31.139999,31.326668,1020600,30.817144
"2013-10-31",31.133333,31.426666,30.273333,31.266666,823200,30.758116
"2013-11-01",31.299999,31.646667,31.219999,31.273333,510150,30.764681
"2013-11-04",31.313334,31.853333,31.286667,31.853333,613800,31.335245
"2013-11-05",31.733334,31.966667,31.666668,31.786667,464850,31.269657
"2013-11-06",31.806667,31.966667,31.306667,31.360001,650700,30.849934
"2013-11-07",31.446667,31.653334,30.953333,30.986668,361200,30.482677
"2013-11-08",31.059999,31.74,30.940001,31.719999,566550,31.204082
"2013-11-11",31.846666,32.119999,31.593332,32.093334,683850,31.571339
"2013-11-12",32.166668,32.32,31.906668,32.053333,682350,31.531992
"2013-11-13",31.906668,32.200001,31.74,32.133331,554400,31.610691
"2013-11-14",32.133331,32.506668,31.973333,32.459999,403050,31.932039
"2013-11-15",32.466667,33.073334,32.466667,33,729600,32.463261
"2013-11-18",33.080002,33.426666,32.906666,33.053333,985650,32.515736
"2013-11-19",32.986668,33.080002,32.686668,32.793331,633750,32.259956
"2013-11-20",32.866669,33.073334,32.666668,32.953335,483900,32.417355
"2013-11-21",32.900002,33.526669,32.900002,33.513332,571350,32.968243
"2013-11-22",33.619999,33.82,33.426666,33.759998,549900,33.210903
"2013-11-25",33.873333,34.306667,33.720001,34.186668,942900,33.630638
"2013-11-26",34.240002,34.313332,33.986668,34.186668,511200,33.630638
"2013-11-27",34.299999,34.413334,34.146667,34.353333,298650,33.794579
"2013-11-29",34.373333,34.606667,34.313332,34.353333,446850,33.794579
"2013-12-02",34.360001,34.546665,34.166668,34.286667,551400,33.729004
"2013-12-03",34.173332,34.293331,33.52,33.84,956400,33.289597
"2013-12-04",33.773335,34.400002,33.606667,34.253334,758400,33.696209
"2013-12-05",34.253334,34.593334,34.186668,34.240002,803550,33.683098
"2013-12-06",34.540001,34.586666,34.133331,34.220001,1275450,33.663422
"2013-12-09",34.333332,34.466667,33.846668,33.966667,1016700,33.4142
"2013-12-10",33.513332,34.046665,33.16,33.206669,1230600,32.666561
"2013-12-11",33.346668,33.360001,32.779999,32.84,606900,32.30587
"2013-12-12",32.966667,33.393333,32.913334,33.326668,1024650,32.784611
"2013-12-13",33.466667,33.933334,33.186668,33.913334,1193550,33.361732
"2013-12-16",34.586666,34.593334,34.206669,34.513332,919650,33.951977
"2013-12-17",34.599998,34.866669,34.266666,34.773335,1045950,34.207752
"2013-12-18",34.759998,34.939999,34.313332,34.726665,1136700,34.161846
"2013-12-19",34.626667,34.740002,34.259998,34.493332,915450,33.932308
"2013-12-20",34.626667,35.413334,34.393333,35.113335,13511850,34.542229
"2013-12-23",35.393333,35.560001,35.02,35.34,1030650,34.765202
"2013-12-24",35.18,35.380001,34.946667,34.98,424650,34.411053
"2013-12-26",35.02,35.326668,35.02,35.153332,464700,34.58157
"2013-12-27",35.279999,35.32,35.033333,35.266666,400050,34.693054
"2013-12-30",35.259998,35.386665,35.106667,35.279999,478350,34.706177
"2013-12-31",35.306667,35.466667,35.206669,35.346668,386700,34.771763
"2014-01-02",35.306667,35.34,34.693333,34.82,689400,34.253658
"2014-01-03",34.880001,35.166668,34.779999,35.026669,511350,34.456966
"2014-01-06",35.286667,35.306667,34.693333,34.713333,611250,34.148731
"2014-01-07",34.919998,35.266666,34.693333,35.153332,522900,34.58157
"2014-01-08",35.173332,35.346668,34.873333,35.240002,658350,34.666824
"2014-01-09",35.286667,35.82,35.253334,35.793331,878250,35.211163
"2014-01-10",36.806667,37.693333,36.346668,36.846668,1930950,36.247356
"2014-01-13",36.866669,37.133331,36.5,36.666668,1291500,36.070282
"2014-01-14",36.84,36.966667,36.626667,36.926666,964650,36.326057
"2014-01-15",36.933334,37.206669,36.893333,37.206669,421950,36.601501
"2014-01-16",37.060001,37.173332,36.753334,37.060001,616800,36.457218
"2014-01-17",36.686668,36.98,36.366669,36.919998,648000,36.3195
"2014-01-21",37.086666,37.426666,37,37.426666,475800,36.817932
"2014-01-22",37.400002,38,37.333332,38,475950,37.381939
"2014-01-23",37.886665,37.886665,37.333332,37.573334,710100,36.962212
"2014-01-24",37.360001,37.733334,36.573334,36.773335,648150,36.17522
"2014-01-27",36.953335,36.953335,35.193333,35.226665,1915050,34.653706
"2014-01-28",35.240002,35.68,35.226665,35.546665,1221450,34.968498
"2014-01-29",35.326668,35.793331,35.166668,35.633331,781650,35.053764
"2014-01-30",35.919998,36.240002,35.813332,36.200001,497700,35.611217
"2014-01-31",35.826668,36.459999,35.653332,36.16,665700,35.571861
"2014-02-03",36.233334,36.386665,34.233334,34.68,1991700,34.11594
"2014-02-04",34.98,35.253334,34.453335,35.139999,927450,34.568451
"2014-02-05",34.900002,35.299999,34.573334,35.106667,1541850,34.535667
"2014-02-06",34.666668,35.373333,33.173332,35,2899050,34.430725
"2014-02-07",35.099998,35.700001,34.713333,35.053333,883650,34.483192
"2014-02-10",34.993332,35.053333,34.540001,34.919998,775800,34.352028
"2014-02-11",34.886665,35.419998,34.813332,35.246666,668700,34.673382
"2014-02-12",35.246666,35.5,35.040001,35.486668,672000,34.909485
"2014-02-13",35.266666,35.746666,35.126667,35.606667,423450,35.027531
"2014-02-14",35.619999,35.993332,35.5,35.973331,416400,35.388222
"2014-02-18",36.02,36.16,35.506668,35.573334,704400,34.994736
"2014-02-19",35.419998,35.786667,34.846668,34.866669,824250,34.299572
"2014-02-20",34.966667,35.299999,34.593334,35.293331,627600,34.719284
"2014-02-21",35.313332,35.66,35.113335,35.306667,626850,34.73241
"2014-02-24",35.406666,35.613335,35.186668,35.200001,538350,34.627476
"2014-02-25",35.200001,35.360001,34.893333,35.299999,649650,34.725842
"2014-02-26",35.446667,35.866669,35.439999,35.82,872250,35.237396
"2014-02-27",35.873333,35.98,35.080002,35.200001,898050,34.627476
"2014-02-28",35.186668,35.720001,35.18,35.493332,739350,34.91605
"2014-03-03",35.253334,35.553333,34.886665,35.246666,635100,34.673382
"2014-03-04",35.5,35.959999,35.473331,35.860001,681450,35.276733
"2014-03-05",35.873333,36.773335,35.633331,36.599998,963000,36.004704
"2014-03-06",36.639999,37.393333,36.626667,37.366669,838950,36.758907
"2014-03-07",37.426666,37.700001,37.34,37.613335,825450,37.001564
"2014-03-10",37.580002,38,37.34,37.853333,1283400,37.237656
"2014-03-11",37.833332,37.966667,37.406666,37.493332,657600,36.883511
"2014-03-12",37.386665,37.740002,37.193333,37.633331,592200,37.021229
"2014-03-13",37.726665,37.913334,37.013332,37.279999,473100,36.673649
"2014-03-14",37.200001,37.866669,36.926666,37.740002,750900,37.126167
"2014-03-17",37.973331,38.32,37.799999,38.013332,1211700,37.395054
"2014-03-18",38.16,38.266666,37.773335,38.006668,825750,37.388489
"2014-03-19",38.113335,38.220001,37.740002,37.993332,826950,37.37537
"2014-03-20",37.880001,37.993332,37.540001,37.693333,474900,37.080257
"2014-03-21",37.706669,38.213333,37.599998,37.793331,1264350,37.178623
"2014-03-24",37.926666,38.139999,37.093334,37.433334,829200,36.824493
"2014-03-25",37.593334,37.886665,37.093334,37.200001,588600,36.594952
"2014-03-26",37.266666,37.419998,36.433334,36.446667,737550,35.853863
"2014-03-27",36.34,36.52,36.173332,36.293331,730800,35.703026
"2014-03-28",36.306667,37.040001,36.173332,36.939999,742650,36.339169
"2014-03-31",37.253334,37.880001,37.033333,37.826668,945150,37.211422
"2014-04-01",37.933334,38.146667,37.546665,37.846668,643800,37.231098
"2014-04-02",37.933334,38.093334,37.646667,37.846668,796200,37.231098
"2014-04-03",37.900002,38.166668,37.68,37.853333,462750,37.237656
"2014-04-04",37.98,38.273335,37.16,37.360001,308550,36.75235
"2014-04-07",37.34,37.573334,36.759998,36.833332,682950,36.234257
"2014-04-08",36.713333,36.98,36.48,36.513332,918300,35.919449
"2014-04-09",36.639999,37.139999,36.473331,37.133331,399000,36.529362
"2014-04-10",37.106667,37.306667,36.266666,36.353333,765000,35.762047
"2014-04-11",36.086666,36.560001,35.786667,36.32,693900,35.729259
"2014-04-14",36.540001,36.939999,36.060001,36.333332,766050,35.742371
"2014-04-15",36.373333,36.580002,35.753334,36.166668,807300,35.578423
"2014-04-16",36.299999,36.786667,36.186668,36.693333,663000,36.096519
"2014-04-17",36.733334,37.040001,36.513332,36.866669,660150,36.267044
"2014-04-21",36.913334,37.313332,36.806667,37.226665,851250,36.621178
"2014-04-22",37.299999,38.053333,37.246666,37.993332,777000,37.37537
"2014-04-23",38.02,38.066666,37.573334,37.639999,841500,37.027798
"2014-04-24",37.973331,39.580002,37.966667,39.099998,1472850,38.464043
"2014-04-25",39.313332,39.700001,39.133331,39.513332,968100,38.870659
"2014-04-28",39.766666,40.119999,39.273335,39.666668,963900,39.021496
"2014-04-29",39.846668,39.959999,39.273335,39.346668,846000,38.706699
"2014-04-30",39.413334,40.439999,39.34,40.419998,1000500,39.762569
"2014-05-01",40.706669,40.706669,39.573334,40.206669,976800,39.552711
"2014-05-02",40.439999,40.913334,40.113335,40.486668,839550,39.828159
"2014-05-05",40.486668,40.486668,39.833332,39.98,774000,39.329731
"2014-05-06",39.906666,40.106667,39.653332,39.906666,1356900,39.257591
"2014-05-07",39.959999,40.326668,39.686668,39.993332,1222800,39.342846
"2014-05-08",39.939999,40.653332,39.84,40.066666,761550,39.414982
"2014-05-09",40.02,40.060001,39.619999,39.853333,964350,39.20512
"2014-05-12",40.146667,40.786667,40.033333,40.686668,813900,40.024906
"2014-05-13",40.82,41.153332,40.726665,41.073334,578250,40.405285
"2014-05-14",40.966667,41.173332,40.693333,40.806667,432900,40.142956
"2014-05-15",40.766666,40.799999,40,40.726665,700500,40.064251
"2014-05-16",40.733334,41.02,40.573334,41.006668,492900,40.339703
"2014-05-19",40.900002,41.746666,40.833332,41.599998,814800,40.923389
"2014-05-20",41.573334,41.766666,40.799999,41.246666,683250,40.575798
"2014-05-21",41.286667,41.553333,41.106667,41.533333,600600,40.857796
"2014-05-22",41.446667,41.713333,41.333332,41.52,700050,40.844688
"2014-05-23",41.540001,41.720001,41.333332,41.693333,485700,41.015205
"2014-05-27",41.866669,42.400002,41.700001,42.119999,955200,41.434921
"2014-05-28",42.48,42.606667,42.006668,42.053333,1170300,41.369335
"2014-05-29",42.086666,42.426666,41.866669,42.400002,694350,41.710381
"2014-05-30",42.580002,42.82,42.406666,42.639999,738150,41.946468
"2014-06-02",42.700001,43.02,42.279999,42.533333,545100,41.84153
"2014-06-03",42.413334,42.459999,41.98,42.02,732150,41.336559
"2014-06-04",41.946667,42.293331,41.906666,42.080002,483300,41.39558
"2014-06-05",42.240002,42.706669,42.093334,42.66,364200,41.966141
"2014-06-06",42.726665,43.206669,42.599998,43.053333,667350,42.353081
"2014-06-09",43.026669,43.566666,42.866669,42.993332,624150,42.29406
"2014-06-10",43.060001,43.073334,42.439999,42.986668,697500,42.287498
"2014-06-11",42.826668,43.166668,42.713333,43.106667,484500,42.405548
"2014-06-12",42.946667,42.946667,42.313332,42.553333,469800,41.861202
"2014-06-13",42.433334,42.633331,42.053333,42.259998,504750,41.572651
"2014-06-16",42.173332,42.333332,41.786667,42.026669,727800,41.343113
"2014-06-17",42.093334,42.52,41.833332,42.006668,707400,41.323437
"2014-06-18",42.173332,42.486668,41.959999,42.153332,681450,41.467716
"2014-06-19",42.240002,42.240002,41.993332,42.200001,469950,41.513618
"2014-06-20",42.226665,42.700001,42.226665,42.533333,688800,41.84153
"2014-06-23",42.453335,42.593334,41.860001,41.906666,691500,41.225067
"2014-06-24",41.779999,42.493332,41.540001,41.553333,650700,40.877476
"2014-06-25",41.540001,41.84,41.446667,41.833332,685650,41.152927
"2014-06-26",41.973331,42.133331,41.553333,42.033333,759450,41.349667
"2014-06-27",41.946667,42.153332,41.706669,41.84,1757400,41.159477
"2014-06-30",41.733334,42.526669,41.526669,42.453335,874950,41.76284
"2014-07-01",42.433334,43.259998,42.433334,42.913334,728100,42.215355
"2014-07-02",42.826668,43.326668,42.799999,42.82,405150,42.123539
"2014-07-03",42.860001,43.146667,42.720001,43.046665,263100,42.346527
"2014-07-07",41.946667,42.619999,41.720001,42.273335,775050,41.585766
"2014-07-08",42.213333,42.419998,41.613335,41.826668,668850,41.146366
"2014-07-09",41.939999,42.060001,41.626667,41.913334,482250,41.231621
"2014-07-10",41.540001,41.813332,41.193333,41.446667,509100,40.772537
"2014-07-11",41.313332,41.426666,41.02,41.099998,701850,40.431515
"2014-07-14",41.333332,41.493332,41.16,41.419998,788250,40.746307
"2014-07-15",41.526669,41.759998,41.406666,41.513332,573450,40.838123
"2014-07-16",41.606667,41.759998,41.093334,41.259998,648600,40.588909
"2014-07-17",41.240002,41.533333,40.866669,40.919998,840450,40.254436
"2014-07-18",40.946667,41.400002,40.779999,41.213333,470250,40.543011
"2014-07-21",42.139999,42.139999,40.846668,41.299999,795000,40.628262
"2014-07-22",41.413334,42.34,41.293331,42.166668,736800,41.480843
"2014-07-23",42.366669,42.419998,41.939999,42.126667,491550,41.441479
"2014-07-24",41.740002,42.593334,41.733334,42.439999,659100,41.749722
"2014-07-25",42.393333,42.446667,41.953335,42.200001,682350,41.513618
"2014-07-28",42.213333,42.286667,41.466667,41.84,667800,41.159477
"2014-07-29",41.826668,41.973331,41.133331,41.139999,618300,40.470867
"2014-07-30",41.233334,42.046665,41.233334,41.826668,750000,41.146366
"2014-07-31",41.493332,42.493332,41.060001,42.32,1663650,41.631676
"2014-08-01",42.32,42.733334,42.066666,42.419998,1081500,41.730053
"2014-08-04",42.593334,42.900002,42.233334,42.52,674550,41.828423
"2014-08-05",42.306667,42.693333,42.126667,42.313332,536100,41.625107
"2014-08-06",42.046665,42.34,41.866669,42.16,534450,41.474281
"2014-08-07",42.360001,42.546665,42.073334,42.400002,962700,41.710381
"2014-08-08",42.439999,42.753334,42.259998,42.700001,430650,42.005486
"2014-08-11",42.959999,43.540001,42.82,43.053333,429600,42.353081
"2014-08-12",43.053333,43.400002,42.946667,43.093334,535500,42.392433
"2014-08-13",43.353333,43.493332,43.080002,43.146667,466650,42.444901
"2014-08-14",43.293331,43.613335,43.093334,43.540001,389250,42.831833
"2014-08-15",43.779999,43.900002,42.966667,43.313332,481350,42.608841
"2014-08-18",43.740002,44.686668,43.400002,44.406666,621900,43.684399
