"dates","ALK.Open","ALK.High","ALK.Low","ALK.Close","ALK.Volume","ALK.Adjusted"
"2013-03-08",28.299999,28.780001,28.215,28.75,1817600,25.85376
"2013-03-11",28.559999,28.725,28.385,28.555,1198000,25.678406
"2013-03-12",28.49,28.709999,28.370001,28.514999,1227800,25.642439
"2013-03-13",28.715,29.940001,28.715,29.73,2302400,26.735035
"2013-03-14",29.754999,29.879999,29.5,29.775,1690000,26.775503
"2013-03-15",29.764999,29.875,29.42,29.620001,1885200,26.636116
"2013-03-18",29.415001,30.395,29.059999,30.290001,1182600,27.238628
"2013-03-19",30.424999,30.815001,30.025,30.459999,1299200,27.391499
"2013-03-20",30.674999,31.530001,30.469999,31.5,1905800,28.326735
"2013-03-21",31.355,31.639999,30.725,30.924999,1223800,27.809662
"2013-03-22",31.065001,31.495001,30.969999,31.424999,1042200,28.259289
"2013-03-25",31.584999,31.809999,31.02,31.16,1385200,28.020983
"2013-03-26",31.299999,31.74,31.16,31.395,1466200,28.232311
"2013-03-27",31.190001,31.745001,31.02,31.645,735600,28.457127
"2013-03-28",31.815001,32.275002,31.815001,31.98,1245800,28.758377
"2013-04-01",31.875,32.25,31.67,31.799999,1364800,28.59651
"2013-04-02",31.485001,31.559999,29.415001,29.629999,3937600,26.645111
"2013-04-03",29.735001,30.15,28.629999,28.91,2820000,25.997644
"2013-04-04",28.83,29.955,28.76,29.934999,1438400,26.919388
"2013-04-05",29.23,29.709999,28.355,29.684999,1144800,26.694572
"2013-04-08",29.77,30.129999,29.465,30.105,1330000,27.072256
"2013-04-09",30.365,30.42,29.450001,29.525,1217200,26.550694
"2013-04-10",29.530001,29.975,29.459999,29.85,1566600,26.842951
"2013-04-11",29.815001,30.205,29.559999,29.690001,1289000,26.69907
"2013-04-12",29.549999,29.98,29.32,29.57,1191200,26.591156
"2013-04-15",29.530001,29.860001,28.174999,28.315001,2257400,25.462582
"2013-04-16",29.125,30.674999,28.915001,30.559999,3660600,27.481424
"2013-04-17",30.405001,30.43,29.5,29.92,2121600,26.905899
"2013-04-18",29.905001,29.969999,29.24,29.355,1485400,26.397818
"2013-04-19",29.405001,30.4,29.07,30.174999,1615800,27.13521
"2013-04-22",30.174999,30.225,29.32,29.790001,1394600,26.788998
"2013-04-23",29.844999,30.844999,29.629999,30.57,1728400,27.490421
"2013-04-24",30.525,30.625,30.014999,30.440001,1374400,27.373512
"2013-04-25",30.645,31.065001,30.055,30.120001,1468600,27.085754
"2013-04-26",30.209999,30.615,29.924999,30.33,1352000,27.274599
"2013-04-29",30.34,30.775,30.34,30.58,1132000,27.499416
"2013-04-30",30.610001,30.889999,30.290001,30.82,1238400,27.715237
"2013-05-01",30.82,30.985001,29.68,29.865,1651200,26.85644
"2013-05-02",30.049999,30.424999,29.785,30.35,970600,27.292582
"2013-05-03",30.67,31.424999,30.565001,31.365,1596800,28.205336
"2013-05-06",31.5,33.240002,31.379999,33.075001,3252800,29.743065
"2013-05-07",33.240002,33.830002,33.150002,33.735001,2261200,30.336575
"2013-05-08",33.735001,34,33.384998,33.665001,1825600,30.273638
"2013-05-09",33.720001,33.900002,32.855,32.915001,1206800,29.599188
"2013-05-10",33.080002,33.470001,32.950001,33.075001,1238000,29.743065
"2013-05-13",32.610001,33.325001,32.549999,32.959999,1720400,29.63966
"2013-05-14",32.915001,33.189999,32.255001,32.735001,1816000,29.437321
"2013-05-15",32.59,33.970001,32.575001,32.955002,2182200,29.635159
"2013-05-16",32.959999,33.145,31.815001,31.975,1819800,28.753883
"2013-05-17",32.075001,32.779999,32.07,32.605,1917400,29.320419
"2013-05-20",32.610001,32.904999,29.615,29.865,6260400,26.85644
"2013-05-21",29.625,29.85,27.965,29.27,5833200,26.321381
"2013-05-22",29.299999,29.875,28.59,28.780001,2385800,25.880743
"2013-05-23",28.450001,29.690001,28.355,29.58,2783000,26.600153
"2013-05-24",29.129999,29.35,28.610001,29.315001,1224800,26.361843
"2013-05-28",29.635,29.705,28,28.094999,2817400,25.264744
"2013-05-29",27.934999,28.309999,27.575001,27.975,2218400,25.156834
"2013-05-30",27.955,28.43,27.955,28.120001,1260000,25.287231
"2013-05-31",28.025,29.135,27.879999,28.41,1934200,25.548016
"2013-06-03",28.475,28.834999,27.815001,28.209999,2706000,25.368164
"2013-06-04",28.290001,28.92,28.01,28.254999,1513000,25.408628
"2013-06-05",28.139999,28.254999,27.35,27.475,1430800,24.707207
"2013-06-06",27.424999,27.865,26.73,27.395,1635000,24.635263
"2013-06-07",27.700001,28.805,27.52,28.705,1729800,25.813297
"2013-06-10",28.700001,29.120001,28.035,28.125,1201000,25.291725
"2013-06-11",27.665001,28.365,27.235001,28.135,1768600,25.300718
"2013-06-12",28.379999,28.695,28.02,28.200001,1210000,25.359173
"2013-06-13",28.200001,28.65,27.950001,28.465,996600,25.597477
"2013-06-14",28.465,28.860001,27.865,28.01,993400,25.188311
"2013-06-17",28.23,28.360001,27.360001,27.665001,990600,24.878067
"2013-06-18",27.735001,28.25,27.415001,28.139999,935200,25.305212
"2013-06-19",28.049999,28.155001,27.405001,27.415001,1351000,24.653246
"2013-06-20",27.17,27.17,26.575001,26.780001,1327400,24.082224
"2013-06-21",26.955,26.965,25.48,26.075001,2769200,23.448238
"2013-06-24",25.52,25.745001,25.155001,25.48,1728800,22.913181
"2013-06-25",25.674999,25.855,25.43,25.594999,1804200,23.016594
"2013-06-26",25.865,25.870001,25.195,25.209999,1550400,22.670378
"2013-06-27",25.440001,26.065001,25.26,26.045,2371800,23.421261
"2013-06-28",26.025,26.450001,25.73,26,13313200,23.380793
"2013-07-01",26.1,26.934999,26.040001,26.424999,1919000,23.762978
"2013-07-02",26.445,26.535,25.92,25.975,1999600,23.358311
"2013-07-03",25.645,26.15,25.58,25.91,1149600,23.29986
"2013-07-05",26.25,26.290001,25.855,26.139999,612400,23.506691
"2013-07-08",26.200001,26.4,25.950001,25.975,1879200,23.358311
"2013-07-09",26.299999,28.530001,26.299999,27.965,3974800,25.14784
"2013-07-10",27.815001,28.969999,27.575001,28.77,3138000,25.871742
"2013-07-11",29.285,29.834999,28.75,29.780001,3050800,26.780003
"2013-07-12",29.99,31.09,29.915001,30.535,3161600,27.458942
"2013-07-15",30.559999,30.790001,30.25,30.535,1500600,27.458942
"2013-07-16",30.645,30.950001,29.965,30.08,1607200,27.049782
"2013-07-17",30.1,30.98,30.045,30.855,1951800,27.746712
"2013-07-18",30.875,31.48,30.73,30.934999,1944600,27.818647
"2013-07-19",30.5,31.02,30.389999,30.625,1276600,27.539877
"2013-07-22",30.75,31.110001,30.49,31.08,1238600,27.949045
"2013-07-23",31.334999,31.385,30.530001,31,1303400,27.877104
"2013-07-24",31.200001,31.475,30.559999,30.58,1393600,27.499416
"2013-07-25",30.6,30.924999,29.334999,30.184999,2119000,27.144203
"2013-07-26",29.969999,31.385,29.809999,31.290001,1372600,28.137896
"2013-07-29",31.110001,31.235001,29.73,29.775,2285800,26.775503
"2013-07-30",29.969999,30.34,29.525,30.139999,1393000,27.103737
"2013-07-31",30.4,30.945,30.15,30.584999,1390600,27.503906
"2013-08-01",30.754999,31.625,30.719999,31.209999,1562200,28.065945
"2013-08-02",31.035,31.594999,30.280001,31.559999,1524200,28.471916
"2013-08-05",31.360001,31.73,30.805,31.02,1844400,27.984753
"2013-08-06",31.014999,31.139999,29.975,30.385,1890200,27.411888
"2013-08-07",30.35,30.674999,29.83,30.535,1174200,27.547207
"2013-08-08",30.969999,31.165001,30.745001,30.959999,1969600,27.930624
"2013-08-09",30.809999,30.959999,30.030001,30.094999,1513000,27.150259
"2013-08-12",30,30.76,29.870001,30.305,2186400,27.33971
"2013-08-13",30.455,30.475,28.26,29.34,6106000,26.469137
"2013-08-14",29.24,29.615,28.535,29.280001,2737800,26.415012
"2013-08-15",28.98,29.32,28.415001,28.955,2129600,26.121811
"2013-08-16",28.940001,29.51,28.940001,29.245001,1033600,26.383436
"2013-08-19",29.334999,29.34,28.66,28.695,881000,25.887251
"2013-08-20",28.825001,29.469999,28.74,29.219999,1255000,26.360876
"2013-08-21",29.205,29.514999,29.025,29.325001,809000,26.455608
"2013-08-22",29.450001,30.135,29.440001,30.125,834800,27.17733
"2013-08-23",30.18,30.530001,29.969999,30.5,1415000,27.515638
"2013-08-26",30.504999,30.504999,30.08,30.16,1288200,27.208906
"2013-08-27",29.674999,29.674999,28.190001,28.485001,1876600,25.697798
"2013-08-28",28.450001,28.639999,28.1,28.415001,1303200,25.634644
"2013-08-29",28.43,29.174999,28.280001,28.865,1447200,26.040617
"2013-08-30",28.93,29.084999,28.235001,28.309999,1393200,25.539923
"2013-09-03",28.84,29.15,28.035,28.245001,1812000,25.481287
"2013-09-04",28.305,29.045,28.190001,28.985001,1257800,26.148872
"2013-09-05",29.059999,29.639999,28.959999,28.98,1095800,26.144363
"2013-09-06",28.995001,29.17,28.405001,28.690001,788400,25.882738
"2013-09-09",28.860001,29.33,28.74,29.264999,1095600,26.401476
"2013-09-10",29.735001,30.74,29.705,30.709999,1997200,27.705084
"2013-09-11",30.549999,30.625,30.135,30.385,736800,27.411888
"2013-09-12",30.285,30.565001,29.610001,29.65,1120600,26.748806
"2013-09-13",29.82,30.264999,29.629999,30.17,891200,27.217926
"2013-09-16",30.625,30.879999,30.315001,30.805,1009600,27.790792
"2013-09-17",30.9,31.209999,30.745001,31.190001,707600,28.138117
"2013-09-18",31.075001,31.34,30.85,31.305,726600,28.241867
"2013-09-19",31.389999,31.52,31.09,31.290001,866800,28.22834
"2013-09-20",31.360001,31.674999,31.045,31.059999,1392200,28.020838
"2013-09-23",31.17,31.535,30.870001,31.4,982000,28.327568
"2013-09-24",31.43,32.369999,31.43,31.870001,1061600,28.751577
"2013-09-25",31.950001,32.044998,31.450001,31.715,823400,28.611748
"2013-09-26",31.754999,32.244999,31.709999,32.105,1031400,28.963585
"2013-09-27",31.754999,31.995001,31.385,31.795,965600,28.683918
"2013-09-30",31.290001,31.51,31.02,31.309999,1458800,28.24637
"2013-10-01",31.43,32.855,31.215,32.625,2363400,29.432703
"2013-10-02",32.605,32.705002,32.130001,32.450001,841400,29.274826
"2013-10-03",32.424999,32.529999,31.76,32.400002,995400,29.229719
"2013-10-04",32.294998,32.634998,32.150002,32.389999,758400,29.220699
"2013-10-07",32.169998,32.654999,31.75,32.310001,1366800,29.148533
"2013-10-08",31.75,31.825001,30.540001,30.665001,2265000,27.66449
"2013-10-09",30.719999,31.030001,30.129999,30.719999,1547000,27.714109
"2013-10-10",31.285,31.375,31.040001,31.195,1178200,28.142628
"2013-10-11",31.405001,31.450001,30.834999,31.25,1689400,28.192251
"2013-10-14",31.059999,31.82,30.955,31.764999,1319200,28.656855
"2013-10-15",31.790001,31.959999,31.305,31.35,1348600,28.282465
"2013-10-16",31.83,32.450001,31.775,32.16,1749600,29.013206
"2013-10-17",32.185001,32.830002,32.075001,32.73,1271800,29.527433
"2013-10-18",33,33.110001,32.66,32.764999,839600,29.55901
"2013-10-21",32.950001,33.115002,32.685001,32.924999,822800,29.70335
"2013-10-22",33.224998,33.764999,33.025002,33.275002,757400,30.019104
"2013-10-23",33.200001,33.645,32.759998,33.514999,1523200,30.235615
"2013-10-24",34.494999,35.145,34.150002,34.84,1465200,31.430975
"2013-10-25",34.794998,35.279999,34.549999,35.075001,1060000,31.642984
"2013-10-28",34.959999,35.375,34.685001,35.055,1045200,31.624931
"2013-10-29",35.275002,35.720001,34.669998,35.275002,1454200,31.823423
"2013-10-30",35.345001,35.465,34.305,34.869999,1006800,31.458046
"2013-10-31",34.865002,35.580002,34.619999,35.330002,1171800,31.873032
"2013-11-01",35.57,36.169998,35.279999,36.099998,1027200,32.567688
"2013-11-04",36.23,36.875,36.23,36.389999,1175200,32.829315
"2013-11-05",36.110001,36.465,35.735001,36.209999,985600,32.66692
"2013-11-06",36.544998,36.68,35.764999,36.014999,1297200,32.491009
"2013-11-07",36.235001,36.43,35.255001,35.305,1234600,31.850471
"2013-11-08",35.755001,36.669998,35.740002,36.369999,1254600,32.81126
"2013-11-11",36.560001,36.845001,36.365002,36.68,760000,33.090942
"2013-11-12",36.66,37.895,36.66,37.404999,1536600,33.745003
"2013-11-13",37.345001,37.445,36.895,37.365002,934000,33.708916
"2013-11-14",37.599998,38.360001,37.599998,38.035,1410800,34.313354
"2013-11-15",38.02,38.279999,37.57,37.794998,908200,34.186714
"2013-11-18",37.939999,38.395,37.855,37.91,1127000,34.290745
"2013-11-19",38.334999,38.73,37.630001,37.845001,1303200,34.231934
"2013-11-20",37.93,38.165001,37.580002,37.790001,994200,34.18219
"2013-11-21",37.900002,38.220001,37.66,37.994999,1536000,34.367622
"2013-11-22",38.110001,38.709999,38.02,38.575001,809800,34.89225
"2013-11-25",38.799999,39.095001,38.66,38.994999,974200,35.272148
"2013-11-26",38.994999,39.02,38.025002,38.490002,1064200,34.815365
"2013-11-27",38.68,39.264999,38.68,39.095001,1038400,35.362606
"2013-11-29",39.084999,39.185001,38.73,38.869999,570600,35.159088
"2013-12-02",38.884998,39.195,38.400002,38.470001,983000,34.797276
"2013-12-03",38.474998,38.474998,37.439999,37.924999,1484200,34.30431
"2013-12-04",37.5,37.75,36.615002,37.290001,1356200,33.729923
"2013-12-05",37.275002,37.5,36.485001,37.209999,1604600,33.657558
"2013-12-06",36.415001,36.869999,35.674999,36.755001,2282200,33.24601
"2013-12-09",36.939999,37.485001,36.799999,37.349998,2147400,33.784195
"2013-12-10",37.285,37.665001,36.91,37.014999,2232400,33.48119
"2013-12-11",37.134998,37.220001,36.669998,36.735001,1749200,33.227917
"2013-12-12",36.5,36.549999,36.049999,36.154999,1814800,32.703278
"2013-12-13",36.310001,36.494999,35.889999,36.115002,1392600,32.667103
"2013-12-16",36.490002,36.59,35.794998,36.125,1203000,32.676147
"2013-12-17",36.215,36.275002,35.215,35.34,1312400,31.966084
"2013-12-18",35.485001,35.555,34.805,35.355,3635400,31.979664
"2013-12-19",35.560001,35.790001,35.150002,35.285,1555400,31.916344
"2013-12-20",35.505001,37.150002,35.244999,36.75,5830800,33.241482
"2013-12-23",36.755001,36.959999,35.75,36.165001,1926400,32.712334
"2013-12-24",36.145,36.665001,36.115002,36.57,506000,33.078667
"2013-12-26",36.665001,36.75,36.365002,36.41,1002600,32.933933
"2013-12-27",36.549999,36.610001,35.625,36.005001,972600,32.567604
"2013-12-30",36.005001,36.220001,35.799999,36.02,686600,32.581181
"2013-12-31",36.224998,36.775002,36.139999,36.685001,1161000,33.182686
"2014-01-02",36.665001,36.965,36.275002,36.59,900200,33.096752
"2014-01-03",37.145,37.455002,36.924999,37.259998,1615200,33.702793
"2014-01-06",37.630001,37.799999,36.924999,37.014999,1437200,33.48119
"2014-01-07",37.200001,37.41,36.724998,36.994999,1223600,33.463081
"2014-01-08",36.93,37.935001,36.889999,37.900002,1672600,34.281685
"2014-01-09",38.255001,40.099998,38.255001,38.695,2613600,35.00079
"2014-01-10",38.57,39.744999,38.5,39.540001,1499400,35.765125
"2014-01-13",39.73,39.845001,38.369999,38.724998,1523600,35.027927
"2014-01-14",38.889999,39.740002,38.740002,39.689999,1403200,35.900791
"2014-01-15",39.685001,39.825001,39.009998,39.365002,1523600,35.606827
"2014-01-16",39.279999,39.825001,39.134998,39.584999,802200,35.80582
"2014-01-17",39.645,39.825001,39.174999,39.255001,1021400,35.507328
"2014-01-21",39.884998,40.59,39.645,40.029999,2652000,36.208336
"2014-01-22",40.064999,40.970001,40.025002,40.935001,2288800,37.026951
"2014-01-23",41,41,39.529999,40.674999,2202600,36.791759
"2014-01-24",40.5,41.040001,39.634998,39.825001,2201600,36.022915
"2014-01-27",39.814999,40.02,38.220001,39.400002,1733200,35.638493
"2014-01-28",39.299999,40.41,39.299999,39.764999,1393400,35.968628
"2014-01-29",39.290001,39.814999,38.209999,38.369999,1200400,34.706818
"2014-01-30",38.855,39.285,38.435001,38.939999,756600,35.222408
"2014-01-31",39.27,40,39.049999,39.535,1762600,35.760601
"2014-02-03",39.299999,39.485001,37.330002,37.345001,2608400,33.779671
"2014-02-04",37.174999,37.955002,36.310001,37.810001,2251600,34.200283
"2014-02-05",37.57,37.91,37.23,37.549999,1373400,33.965111
"2014-02-06",37.584999,38.77,37.584999,38.169998,1637800,34.525921
"2014-02-07",38.285,38.955002,38.27,38.91,1632800,35.195263
"2014-02-10",38.955002,39,37.825001,38.355,1459000,34.693253
"2014-02-11",38.575001,38.935001,37.705002,38.755001,1683200,35.055065
"2014-02-12",38.755001,39.185001,38.380001,39.119999,1463800,35.38522
"2014-02-13",38.470001,40.25,38.470001,39.73,2090000,35.936977
"2014-02-14",39.799999,41,39.605,40.744999,1911600,36.85508
"2014-02-18",40.560001,40.945,39.435001,39.490002,1722600,35.719894
"2014-02-19",39.294998,39.669998,39.119999,39.169998,1010800,35.430431
"2014-02-20",39.255001,40.119999,39.189999,40.084999,1185600,36.258091
"2014-02-21",40.075001,41.025002,40.07,40.77,1608200,36.993053
"2014-02-24",40.84,42.055,40.84,41.75,1422200,37.882256
"2014-02-25",42.939999,43.264999,42.150002,42.544998,1790800,38.603622
"2014-02-26",42.785,43.264999,42.040001,42.939999,1370600,38.962021
"2014-02-27",42.895,43.634998,42.779999,43.150002,1117600,39.152565
"2014-02-28",42.990002,43.720001,42.919998,43.32,1276800,39.306805
"2014-03-03",42.689999,43.34,42.150002,43.055,1076800,39.066372
"2014-03-04",43.549999,44.805,43.529999,44.555,1634000,40.42741
"2014-03-05",44.555,44.990002,44.52,44.735001,1107000,40.590729
"2014-03-06",44.855,45.865002,44.845001,45.470001,1396600,41.257648
"2014-03-07",45.605,45.735001,44.259998,44.700001,1614400,40.558975
"2014-03-10",44.52,45.419998,44.27,44.459999,828400,40.341206
"2014-03-11",44.68,45.084999,44.099998,44.404999,1066200,40.291306
"2014-03-12",44.279999,44.654999,43.939999,44.415001,883600,40.300377
"2014-03-13",44.445,44.615002,43.195,43.705002,1496600,39.656151
"2014-03-14",44.029999,45.985001,43.880001,45.744999,1939000,41.507164
"2014-03-17",46.134998,46.544998,45.285,45.950001,1590400,41.693172
"2014-03-18",45.93,46.889999,45.93,46.279999,1399600,41.992592
"2014-03-19",46.209999,46.974998,46.035,46.189999,1421400,41.910938
"2014-03-20",46.099998,46.32,45.514999,46.209999,1118800,41.929085
"2014-03-21",46.599998,46.825001,45.360001,45.380001,1910800,41.175972
"2014-03-24",45.66,46.139999,44.799999,45.66,1387000,41.430035
"2014-03-25",45.959999,46.91,45.884998,46.415001,1598800,42.115093
"2014-03-26",46.814999,46.955002,45.830002,46.009998,1636000,41.74762
"2014-03-27",45.759998,46.154999,45.035,45.790001,1148600,41.547993
"2014-03-28",45.75,46.715,45.255001,45.365002,1417600,41.162365
"2014-03-31",45.575001,46.805,45.41,46.654999,1275600,42.332855
"2014-04-01",46.365002,47.060001,45.759998,47.049999,1990400,42.691261
"2014-04-02",47,47.990002,46.810001,47.439999,1842600,43.045139
"2014-04-03",47.294998,47.75,46.779999,47.404999,1621200,43.013386
"2014-04-04",47.525002,47.73,45.845001,46.165001,1818800,41.888264
"2014-04-07",45.974998,46.650002,44.474998,44.91,2768800,40.749519
"2014-04-08",45.189999,45.57,43.91,45.404999,2598600,41.198654
"2014-04-09",45.84,47.889999,45.5,47.52,2521800,43.117729
"2014-04-10",47.43,47.540001,45.715,45.834999,2620600,41.588837
"2014-04-11",45.5,46.514999,44.709999,45.259998,1597200,41.067089
"2014-04-14",45.779999,46.02,44.110001,44.674999,1311200,40.536278
"2014-04-15",44.880001,45.490002,43.919998,44.924999,1244200,40.763119
"2014-04-16",44.990002,46.25,44.990002,46.16,1396000,41.883724
"2014-04-17",46.16,46.705002,45.485001,46.470001,1184400,42.165001
"2014-04-21",46.470001,46.470001,45.689999,46.310001,1117200,42.019821
"2014-04-22",46.540001,47.34,46.470001,46.895,1127600,42.550632
"2014-04-23",47.465,48.384998,47.375,47.98,2069800,43.53511
"2014-04-24",48.044998,48.110001,46.935001,47.375,2436000,42.986156
"2014-04-25",47.525002,47.825001,46.435001,46.715,1657600,42.387302
"2014-04-28",47.200001,47.299999,45.860001,46.685001,1535800,42.360085
"2014-04-29",46.889999,47.095001,46.259998,46.970001,1406800,42.618687
"2014-04-30",47.174999,47.415001,46.59,47.040001,1317200,42.682201
"2014-05-01",47.220001,48.264999,47.095001,47.990002,1639800,43.544193
"2014-05-02",48.005001,48.174999,47.549999,47.799999,1041000,43.37178
"2014-05-05",47.720001,48.025002,47.099998,47.584999,1101200,43.176704
"2014-05-06",47.740002,47.895,46.895,47.345001,1462600,42.958935
"2014-05-07",47.485001,47.584999,46.615002,47.035,1353600,42.67765
"2014-05-08",46.994999,47.990002,46.764999,47.349998,1545600,42.963474
"2014-05-09",47.255001,47.455002,46.740002,47.330002,940000,42.945328
"2014-05-12",48.044998,49.029999,48.044998,48.945,1560600,44.410728
"2014-05-13",48.830002,49.240002,48.700001,48.91,1356000,44.37896
"2014-05-14",48.950001,49.049999,48.165001,48.509998,998600,44.016014
"2014-05-15",48.264999,48.264999,47.005001,47.825001,1368400,43.394474
"2014-05-16",47.700001,48,47.305,47.805,867400,43.37632
"2014-05-19",47.744999,48.875,47.514999,48.505001,928000,44.011467
"2014-05-20",48.59,48.779999,47.419998,47.904999,1358400,43.467056
"2014-05-21",47.805,48.415001,47.669998,47.939999,860000,43.612617
"2014-05-22",48.075001,48.744999,48.075001,48.424999,741600,44.053837
"2014-05-23",48.450001,49.345001,48.380001,49.025002,893200,44.599678
"2014-05-27",49.830002,49.895,49.07,49.110001,1438400,44.677006
"2014-05-28",49.119999,49.875,48.66,49.705002,1471800,45.218296
"2014-05-29",49.744999,50.044998,49.130001,49.705002,890800,45.218296
"2014-05-30",49.130001,49.639999,48.955002,49.23,1540200,44.786182
"2014-06-02",49.360001,50.43,49.044998,50.035,1227600,45.518513
"2014-06-03",50.049999,50.490002,49.75,49.945,1636600,45.436626
"2014-06-04",49.869999,49.985001,49.459999,49.615002,1901000,45.136429
"2014-06-05",49.945,50.355,49.279999,49.450001,1707600,44.986317
"2014-06-06",49.674999,49.959999,49.375,49.955002,1617200,45.445736
"2014-06-09",50,50.035,49.32,49.505001,1534800,45.036346
"2014-06-10",49.48,49.669998,48.869999,49.369999,1119400,44.913536
"2014-06-11",48.849998,48.919998,48.25,48.419998,1688000,44.049286
"2014-06-12",47.845001,47.895,46.125,46.485001,3068000,42.288956
"2014-06-13",46.525002,47.825001,46.525002,47.57,1778400,43.276009
"2014-06-16",47.145,47.474998,46.43,46.705002,1756000,42.489098
"2014-06-17",46.799999,47.709999,46.77,47.470001,1246800,43.185047
"2014-06-18",47.615002,47.700001,47.09,47.580002,1153200,43.285122
"2014-06-19",47.685001,47.959999,46.919998,47.439999,1220400,43.157757
"2014-06-20",47.700001,47.849998,47.355,47.509998,1365200,43.221428
"2014-06-23",47.445,47.724998,46.32,46.91,1390200,42.675602
"2014-06-24",46.73,47.564999,46.645,46.794998,1631800,42.570969
"2014-06-25",46.764999,47.674999,46.450001,47.650002,1306200,43.348789
"2014-06-26",47.639999,47.639999,47.130001,47.27,1239800,43.003094
"2014-06-27",47.209999,47.709999,46.900002,47.689999,2326400,43.385185
"2014-06-30",47.695,48.075001,47.310001,47.525002,1709000,43.235081
"2014-07-01",47.625,48.904999,47.625,48.790001,1718400,44.385891
"2014-07-02",48.215,48.215,47.25,47.904999,1709200,43.58078
"2014-07-03",48.005001,48.720001,47.955002,48.400002,675200,44.031086
"2014-07-07",48.43,48.705002,47.209999,47.325001,1416600,43.053135
"2014-07-08",46.615002,48.560001,46.055,48.395,2644400,44.026539
"2014-07-09",48.994999,49.450001,48.02,48.43,2292000,44.058388
"2014-07-10",48.150002,49.09,46.889999,49.009998,1597000,44.586033
"2014-07-11",49.130001,49.779999,49.009998,49.34,1260500,44.886242
"2014-07-14",49.799999,49.990002,49.34,49.75,841800,45.259232
"2014-07-15",49.75,49.919998,48.990002,49.779999,1118100,45.286533
"2014-07-16",50.029999,50.139999,49.310001,49.439999,1041400,44.977215
"2014-07-17",49.27,49.720001,48.099998,48.16,1221800,43.812763
"2014-07-18",48.150002,49.099998,48.150002,48.73,901500,44.331314
"2014-07-21",48.610001,48.610001,48.139999,48.349998,964100,43.985607
"2014-07-22",48.779999,48.93,48.349998,48.869999,977500,44.458664
"2014-07-23",49.189999,49.91,48.959999,49.689999,1643400,45.204647
"2014-07-24",49.700001,49.91,44.529999,45.029999,4454300,40.965298
"2014-07-25",45.810001,46.880001,45.169998,45.77,3343700,41.638496
"2014-07-28",46.32,46.32,45.380001,45.68,1889400,41.556622
"2014-07-29",45.98,46.790001,45.68,46.18,2819200,42.01149
"2014-07-30",46.040001,46.630001,44.439999,44.900002,2556400,40.847034
"2014-07-31",44.5,44.77,43.880001,43.970001,1870400,40.000969
"2014-08-01",43.66,44.549999,43.400002,44.450001,1667500,40.437641
"2014-08-04",44.459999,44.82,43.349998,43.5,1402000,39.57341
"2014-08-05",43.48,43.970001,42.599998,42.720001,2185300,38.863819
"2014-08-06",42.700001,43.259998,42.119999,42.939999,1372200,39.063946
"2014-08-07",42.959999,43.34,42.34,42.759998,1482100,38.900208
"2014-08-08",42.709999,43.27,41.84,43.209999,1315200,39.30957
"2014-08-11",43.560001,44.200001,43.279999,43.880001,1023900,39.919106
"2014-08-12",43.880001,44.189999,43.439999,43.669998,955800,39.72805
"2014-08-13",43.799999,44.91,43.59,44.669998,1025700,40.637783
"2014-08-14",44.84,45.27,44.389999,45.200001,1338000,41.119942
"2014-08-15",45.439999,45.669998,44.970001,45.459999,1184100,41.471165
"2014-08-18",45.84,47.080002,45.77,47.009998,1480200,42.885162
"2014-08-19",47.18,47.189999,46.360001,46.799999,931200,42.693588
"2014-08-20",46.82,47.360001,46.740002,47.139999,1042200,43.003757
"2014-08-21",47.23,47.290001,46,46.029999,1214800,41.99115
"2014-08-22",46.150002,46.740002,45.869999,46.490002,1015600,42.410793
"2014-08-25",46.990002,47.09,46.200001,46.889999,756600,42.775692
"2014-08-26",46.959999,47.119999,46.23,46.279999,774400,42.219208
"2014-08-27",46.41,46.66,46.02,46.5,575600,42.419918
"2014-08-28",46.209999,46.939999,46.029999,46.529999,695900,42.447285
"2014-08-29",46.720001,46.790001,46.119999,46.34,577800,42.273952
"2014-09-02",46.34,48.25,46.32,48.240002,1610300,44.007248
"2014-09-03",48.049999,48.049999,47.110001,47.540001,1023100,43.368668
"2014-09-04",47.68,48.209999,47.490002,47.630001,1016000,43.450771
"2014-09-05",47.02,47.220001,46.330002,47.139999,905700,43.003757
"2014-09-08",47.27,47.549999,47.060001,47.330002,888400,43.17709
"2014-09-09",47.080002,47.59,46.540001,46.599998,825100,42.511135
"2014-09-10",46.810001,47.700001,46.41,47.490002,811600,43.323044
"2014-09-11",47.549999,47.849998,46.970001,47.360001,769400,43.204449
"2014-09-12",47.43,47.639999,47.009998,47.27,987200,43.122349
"2014-09-15",47.279999,47.310001,46.209999,46.259998,894600,42.200977
"2014-09-16",46.220001,47.080002,45.700001,46.75,1335500,42.647972
"2014-09-17",46.799999,47.150002,45.869999,46.16,833900,42.109749
"2014-09-18",46.360001,46.880001,46.16,46.84,642400,42.73008
"2014-09-19",46.860001,46.990002,46.18,46.220001,1466400,42.164486
"2014-09-22",46.25,46.310001,45.18,45.209999,1031600,41.243088
"2014-09-23",44.84,45.16,44.080002,44.099998,1188100,40.230495
"2014-09-24",44.139999,45.049999,43.919998,44.84,872800,40.905563
"2014-09-25",44.57,44.73,43.709999,43.720001,947400,39.883839
"2014-09-26",43.82,44.540001,43.599998,44.419998,970400,40.522419
"2014-09-29",43.790001,44.32,43.549999,43.849998,1067000,40.002438
"2014-09-30",43.830002,44.080002,43.189999,43.540001,1353200,39.719635
