"dates","ROP.Open","ROP.High","ROP.Low","ROP.Close","ROP.Volume","ROP.Adjusted"
"2011-10-19",76.93,77.900002,76.370003,76.57,620900,72.491333
"2011-10-20",76.639999,77.239998,75.610001,76.32,643800,72.254662
"2011-10-21",77.540001,77.879997,76.260002,77.690002,1071500,73.551682
"2011-10-24",69.800003,79.459999,69.800003,78.849998,1215700,74.649918
"2011-10-25",78.510002,79.279999,76.709999,78.5,844100,74.318565
"2011-10-26",79.580002,79.919998,77.940002,79.540001,643600,75.303154
"2011-10-27",82.029999,82.800003,81.419998,82.43,960700,78.039207
"2011-10-28",81.93,83.330002,81.709999,82.889999,527900,78.474701
"2011-10-31",81.480003,82.669998,80.709999,81.099998,578300,76.780052
"2011-11-01",78.650002,80.099998,77.980003,78.919998,713400,74.716179
"2011-11-02",80.330002,81.489998,79.790001,81.010002,415400,76.694855
"2011-11-03",82.089996,84.489998,80.889999,84.239998,528000,79.752777
"2011-11-04",83.800003,83.800003,82.440002,83.300003,480200,78.862885
"2011-11-07",82.919998,84.199997,82.089996,84.169998,522500,79.686531
"2011-11-08",84.660004,85.25,83.480003,84.809998,434000,80.292435
"2011-11-09",82.639999,83.190002,81.059998,81.589996,510500,77.243958
"2011-11-10",82.669998,83.349998,81.870003,82.550003,443800,78.152817
"2011-11-11",83.75,85.669998,83.75,85.410004,452600,80.860489
"2011-11-14",85.010002,85.949997,85.010002,85.529999,515400,80.974075
"2011-11-15",85.209999,87.080002,85.160004,86.699997,492300,82.081757
"2011-11-16",85.709999,86.400002,84.739998,84.900002,547900,80.377625
"2011-11-17",84.459999,84.860001,81.949997,82.730003,718000,78.323204
"2011-11-18",83.720001,84.160004,82.510002,83.279999,503900,78.843925
"2011-11-21",81.769997,82.349998,80.660004,81.459999,417200,77.120872
"2011-11-22",81.43,81.980003,80.769997,81.559998,417800,77.215538
"2011-11-23",80.669998,80.800003,79.25,79.5,366800,75.265289
"2011-11-25",79.32,80.660004,78.949997,79.43,178000,75.19899
"2011-11-28",81.839996,83.290001,81.610001,82.599998,381300,78.200142
"2011-11-29",82.769997,83.580002,82.550003,82.830002,480900,78.417885
"2011-11-30",85.860001,86.18,84.239998,85.190002,1075800,80.652168
"2011-12-01",84.860001,85.760002,84.639999,84.669998,471300,80.159904
"2011-12-02",85.440002,86.129997,84.470001,84.529999,373200,80.027336
"2011-12-05",85.519997,85.790001,84.559998,85.169998,487300,80.63327
"2011-12-06",85.150002,85.400002,84.360001,84.669998,358300,80.159904
"2011-12-07",84.239998,84.57,82.910004,84.220001,406300,79.733841
"2011-12-08",84.089996,84.660004,82.919998,83.160004,512400,78.730331
"2011-12-09",83.589996,84.830002,83.059998,84.57,348000,80.065224
"2011-12-12",83.809998,83.809998,81.900002,82.949997,482000,78.531494
"2011-12-13",83.290001,84.110001,82.349998,82.709999,920400,78.304298
"2011-12-14",82.199997,82.290001,81.160004,81.419998,655500,77.083023
"2011-12-15",82.400002,82.540001,81.470001,81.989998,462400,77.622643
"2011-12-16",82.800003,84.080002,82.400002,83.080002,733400,78.654587
"2011-12-19",83.470001,84.260002,82.739998,82.970001,662400,78.550438
"2011-12-20",84.690002,87.089996,84.550003,86.949997,550100,82.318436
"2011-12-21",86.830002,87.160004,85.260002,86.099998,552700,81.513718
"2011-12-22",86.519997,87.800003,86.230003,87.489998,422800,82.829659
"2011-12-23",87.720001,88.5,87.209999,88.199997,241400,83.501846
"2011-12-27",88.120003,88.919998,87.290001,88.419998,200700,83.710121
"2011-12-28",88.419998,88.669998,85.959999,86.480003,358300,81.873474
"2011-12-29",86.839996,87.480003,86.519997,86.989998,619100,82.356331
"2011-12-30",87.139999,87.589996,86.660004,86.870003,266800,82.242706
"2012-01-03",88.690002,89.129997,87.330002,88.209999,559700,83.511314
"2012-01-04",87.769997,88.419998,87.110001,88.019997,281000,83.462029
"2012-01-05",87.610001,89.599998,86.68,89.470001,527100,84.836929
"2012-01-06",89.410004,90.290001,89.349998,89.839996,478400,85.187759
"2012-01-09",89.879997,90.540001,88.949997,90.400002,308700,85.718773
"2012-01-10",91.440002,91.980003,91.32,91.650002,557300,86.904037
"2012-01-11",91.43,92.440002,91.160004,92.059998,304400,87.292778
"2012-01-12",91.879997,92.839996,91.5,92.620003,405400,87.82383
"2012-01-13",91.849998,92.82,91.809998,92.82,347400,88.013451
"2012-01-17",93.139999,93.769997,92.709999,92.940002,538300,88.127235
"2012-01-18",92.739998,93.620003,91.889999,93.620003,544700,88.772026
"2012-01-19",94,95.099998,93.82,94.779999,530800,89.871971
"2012-01-20",94.660004,95.089996,93.839996,94.080002,346200,89.208199
"2012-01-23",94.339996,95.230003,93.5,94.150002,423400,89.274582
"2012-01-24",93.43,95.050003,93.43,95,234100,90.080544
"2012-01-25",94.800003,95.5,94.010002,95.300003,471400,90.365021
"2012-01-26",95.400002,96,93.919998,94.25,499300,89.369408
"2012-01-27",93.980003,95.059998,93.57,94.370003,372900,89.483208
"2012-01-30",93.589996,94.519997,93.209999,94.339996,422700,89.454742
"2012-01-31",94.779999,95.220001,93.169998,93.389999,864300,88.553932
"2012-02-01",93.629997,96.910004,93.629997,96.480003,939200,91.483932
"2012-02-02",94.870003,95.879997,90.980003,93.43,1730800,88.59185
"2012-02-03",95.25,95.25,93.480003,93.860001,1108700,88.999603
"2012-02-06",93.419998,94.559998,93.199997,94.309998,738700,89.426308
"2012-02-07",93.849998,94.75,93.519997,94.599998,419100,89.701294
"2012-02-08",94.540001,94.989998,93.57,94.43,436800,89.540077
"2012-02-09",94.190002,94.529999,93.370003,94.419998,264500,89.530579
"2012-02-10",93.07,93.309998,92.25,93.209999,443700,88.383263
"2012-02-13",93.650002,94.300003,93.059998,94.290001,420600,89.407333
"2012-02-14",93.769997,94.220001,93.309998,94.209999,326300,89.331482
"2012-02-15",94.400002,94.610001,92.800003,93.349998,328500,88.516006
"2012-02-16",93.419998,94.589996,93.349998,94.519997,253000,89.62542
"2012-02-17",95.040001,95.160004,94.129997,94.660004,342800,89.758171
"2012-02-21",94.989998,95.529999,94.720001,95.290001,322900,90.355545
"2012-02-22",95.110001,95.730003,94.480003,95,380600,90.080544
"2012-02-23",94.860001,95.209999,94.239998,94.330002,394400,89.445236
"2012-02-24",94.580002,95.349998,93.849998,94.580002,439500,89.68232
"2012-02-27",93.809998,94.910004,92.889999,94.5,658900,89.606483
"2012-02-28",94.489998,94.489998,92.730003,93.190002,675400,88.364288
"2012-02-29",93.419998,93.970001,91.519997,91.519997,1579200,86.780792
"2012-03-01",91.690002,93.610001,91.690002,93.400002,697900,88.563408
"2012-03-02",93.330002,93.870003,92.919998,93.529999,569700,88.686668
"2012-03-05",93.25,93.82,92.690002,93.550003,500400,88.705643
"2012-03-06",92.18,92.459999,91.309998,91.650002,581000,86.904037
"2012-03-07",91.910004,93.330002,91.669998,93,601600,88.184151
"2012-03-08",93.610001,94.440002,93,94.239998,457700,89.359924
"2012-03-09",94.370003,95.739998,94.360001,95.050003,618900,90.127975
"2012-03-12",94.919998,95.830002,94.919998,95.550003,540900,90.602081
"2012-03-13",95.860001,98,95.860001,97.870003,734100,92.801964
"2012-03-14",98.279999,99.519997,97.879997,99.150002,1144300,94.015671
"2012-03-15",98.989998,99.379997,98.389999,99.080002,639600,93.949303
"2012-03-16",99.5,99.790001,98.870003,99.400002,768200,94.252701
"2012-03-19",99.559998,99.589996,98.650002,99.440002,362200,94.290665
"2012-03-20",98.959999,99.809998,98.150002,99.779999,623900,94.613045
"2012-03-21",99.5,99.989998,99.190002,99.830002,339100,94.660461
"2012-03-22",99.080002,99.300003,98.410004,99.300003,503800,94.157883
"2012-03-23",99.440002,99.889999,98.769997,99.699997,392300,94.53717
"2012-03-26",100.370003,101.059998,100.370003,100.489998,561500,95.286263
"2012-03-27",100.57,101.019997,100.389999,100.709999,357000,95.494896
"2012-03-28",100.489998,100.489998,98.199997,99.150002,586700,94.015671
"2012-03-29",98.480003,99.099998,98.089996,98.779999,782200,93.664848
"2012-03-30",99.470001,99.809998,98.550003,99.160004,968200,94.025169
"2012-04-02",99.18,99.809998,98.529999,99.260002,612700,94.119987
"2012-04-03",99.209999,99.330002,98.57,99.110001,645900,93.977745
"2012-04-04",98.370003,98.599998,97.57,98.260002,366700,93.171738
"2012-04-05",97.970001,98.410004,97.68,98.07,239700,92.991608
"2012-04-09",96.550003,97.379997,95.730003,96.940002,417200,91.920105
"2012-04-10",96.709999,96.940002,95.050003,95.239998,644400,90.308136
"2012-04-11",96.160004,97.660004,95.32,96.360001,446400,91.502739
"2012-04-12",96.470001,98.739998,96.400002,98.599998,312000,93.629799
"2012-04-13",98.470001,98.709999,97.440002,97.690002,385400,92.765701
"2012-04-16",98.290001,98.709999,97.5,97.949997,437700,93.012558
"2012-04-17",98.709999,100.660004,98.459999,99.900002,609900,94.864288
"2012-04-18",99.410004,99.839996,98.790001,98.839996,536800,93.857689
"2012-04-19",99.019997,99.080002,96.260002,96.949997,1009400,92.062973
"2012-04-20",97.25,99.690002,97.209999,98.139999,671600,93.193016
"2012-04-23",97.029999,99.809998,97,98.849998,913000,93.867195
"2012-04-24",98.239998,99.410004,97.709999,98.800003,511900,93.819733
"2012-04-25",99.650002,101.449997,99.330002,101.239998,664800,96.136757
"2012-04-26",100.580002,102.120003,100.580002,102.120003,818300,96.972389
"2012-04-27",102.410004,102.970001,102.120003,102.690002,556500,97.513626
"2012-04-30",102.489998,102.540001,101.290001,101.900002,558900,96.763466
"2012-05-01",102,103.5,100.690002,102.790001,530000,97.60862
"2012-05-02",102.059998,103.18,101.650002,102.989998,450600,97.798515
"2012-05-03",103.040001,103.470001,101.93,102.220001,311200,97.067345
"2012-05-04",101.730003,101.779999,99.440002,100.730003,557900,95.652412
"2012-05-07",100.760002,101.300003,100.470001,100.959999,420000,95.870865
"2012-05-08",100.480003,101.489998,99.629997,101.129997,480400,96.032272
"2012-05-09",99.830002,101.779999,99.809998,100.830002,483600,95.747398
"2012-05-10",101.860001,101.980003,100.839996,101.660004,430700,96.535576
"2012-05-11",101.209999,102.160004,100.93,101.860001,428500,96.725494
"2012-05-14",100.93,102.050003,100.459999,101,465000,95.908852
"2012-05-15",101.080002,101.830002,100.440002,100.949997,430400,95.861336
"2012-05-16",101.480003,101.849998,100.25,100.440002,412400,95.377045
"2012-05-17",100.639999,100.889999,96.559998,96.860001,890100,91.977501
"2012-05-18",96.650002,97.43,95.309998,95.580002,834800,90.762032
"2012-05-21",96.529999,98.809998,95.870003,98.760002,440000,93.781776
"2012-05-22",99.309998,99.790001,98.379997,99.360001,644300,94.351517
"2012-05-23",98.510002,100.349998,97.230003,100.199997,520000,95.149147
"2012-05-24",100.57,100.949997,99.489998,100.360001,383000,95.301079
"2012-05-25",100.550003,100.919998,99.769997,100.339996,309900,95.282104
"2012-05-29",101.459999,102.589996,101.029999,102.580002,326700,97.40918
"2012-05-30",101.339996,102.400002,100.879997,101.690002,488400,96.564064
"2012-05-31",101.449997,101.940002,100.220001,101.220001,490600,96.117752
"2012-06-01",100.129997,100.129997,97.440002,97.5,591300,92.585274
"2012-06-04",97.43,97.839996,95.080002,95.910004,692900,91.075401
"2012-06-05",95.559998,97.089996,95.470001,96.839996,603900,91.958534
"2012-06-06",97.82,99.379997,97.339996,99.379997,389300,94.370499
"2012-06-07",101.230003,103.330002,98.720001,99.050003,462100,94.057129
"2012-06-08",99.050003,100.519997,98.419998,100.160004,404400,95.111183
"2012-06-11",101.160004,101.160004,98.43,98.519997,366600,93.553841
"2012-06-12",98.93,100.790001,98.589996,100.699997,342400,95.623955
"2012-06-13",100.330002,101.169998,98.879997,99.309998,326800,94.304016
"2012-06-14",99.5,100.620003,99.010002,99.980003,355100,94.940254
"2012-06-15",100.739998,101.07,99.849998,100.779999,559300,95.699921
"2012-06-18",100.629997,101.610001,99.849998,101.43,478700,96.317162
"2012-06-19",101.779999,103.470001,101.440002,102.889999,383400,97.703568
"2012-06-20",102.879997,103.050003,100.889999,101.790001,350700,96.658997
"2012-06-21",102.019997,102.160004,98.879997,99.110001,323200,94.11412
"2012-06-22",99.330002,99.809998,98.269997,99.209999,383900,94.209053
"2012-06-25",98.349998,98.349998,95.459999,96.139999,497400,91.293816
"2012-06-26",96.309998,96.449997,94.830002,95.599998,541200,90.781044
"2012-06-27",96.349998,96.459999,95.730003,96.220001,360400,91.369774
"2012-06-28",95.050003,96.080002,94.339996,95.379997,634300,90.572121
"2012-06-29",97.349998,98.809998,97.349998,98.580002,780600,93.610809
"2012-07-02",97.199997,98.449997,96.669998,97.519997,509700,92.604248
"2012-07-03",97.760002,98.900002,97.360001,98.75,229600,93.772255
"2012-07-05",98.330002,99.650002,98.080002,99.07,276600,94.076134
"2012-07-06",98.139999,98.839996,96.330002,97.120003,288000,92.224411
"2012-07-09",97.959999,97.959999,96.339996,97.050003,244500,92.157944
"2012-07-10",97.480003,97.900002,95.610001,96.300003,422600,91.44574
"2012-07-11",96.169998,96.68,94.32,94.82,880500,90.169601
"2012-07-12",94.059998,95,92.529999,94.440002,552000,89.80822
"2012-07-13",94.599998,96.559998,94.510002,96.190002,259000,91.472366
"2012-07-16",95.720001,95.779999,94.440002,94.68,433000,90.036438
"2012-07-17",94.940002,95.519997,93.75,94.580002,460900,89.941338
"2012-07-18",94.25,97.260002,94.169998,96.279999,594500,91.557953
"2012-07-19",96.629997,97.379997,96.5,96.610001,391800,91.871788
"2012-07-20",95.910004,97.68,95.620003,97.029999,575700,92.271172
"2012-07-23",95.150002,96.190002,94.620003,95.809998,378100,91.111008
"2012-07-24",95.660004,95.879997,92.879997,93.730003,483900,89.133041
"2012-07-25",94.209999,94.629997,93.190002,93.82,363200,89.218613
"2012-07-26",95.629997,96.099998,94.449997,95.870003,579400,91.16806
"2012-07-27",96.099998,98.900002,96.099998,98.589996,605000,93.754669
"2012-07-30",102.82,108.889999,99.339996,99.639999,2458600,94.753181
"2012-07-31",99.940002,101.07,98.769997,99.449997,1108700,94.572495
"2012-08-01",99.699997,102.620003,99.470001,101.440002,934000,96.464897
"2012-08-02",100.529999,102.139999,100.07,102.059998,463400,97.054482
"2012-08-03",103.639999,104.190002,103.129997,103.540001,415600,98.461899
"2012-08-06",103.57,104.800003,103.160004,103.269997,609900,98.205132
"2012-08-07",103.629997,104.129997,102.919998,103.339996,733000,98.271706
"2012-08-08",103.360001,104.220001,102.970001,104.139999,472700,99.032448
"2012-08-09",104.089996,104.32,103.639999,103.879997,251600,98.78521
"2012-08-10",103.43,104.769997,103.160004,104.760002,286700,99.622055
"2012-08-13",104.330002,105.169998,103.400002,104.980003,470300,99.831276
"2012-08-14",105.129997,105.449997,104.43,104.769997,432500,99.631584
"2012-08-15",104.410004,105.400002,104.269997,105,400300,99.850288
"2012-08-16",104.940002,106.449997,104.699997,105.800003,544000,100.611061
"2012-08-17",106.199997,106.75,105.879997,106.080002,457000,100.877319
"2012-08-20",105.620003,106.099998,104.650002,105.150002,261800,99.992928
"2012-08-21",105.459999,105.800003,104.169998,104.190002,358200,99.080032
"2012-08-22",103.75,104.400002,103.269997,103.959999,365400,98.861298
"2012-08-23",103.93,104.839996,103.540001,104.510002,382400,99.384315
"2012-08-24",104.139999,105,103.639999,104.18,346100,99.070488
"2012-08-27",104.220001,104.610001,103.730003,103.830002,324500,98.737663
"2012-08-28",103.510002,103.839996,103,103.209999,192500,98.148064
"2012-08-29",103.43,103.480003,102.440002,103.169998,274100,98.110031
"2012-08-30",102.400002,102.959999,101.989998,102.519997,288700,97.49189
"2012-08-31",103.339996,103.660004,102.050003,102.790001,386600,97.748688
"2012-09-04",102.709999,103,101.209999,102.489998,299600,97.463379
"2012-09-05",102.699997,102.760002,101.330002,102.019997,203200,97.016441
"2012-09-06",103.019997,104.949997,102.849998,104.910004,299100,99.764717
"2012-09-07",105.019997,105.639999,104.339996,104.849998,247100,99.707672
"2012-09-10",104.800003,105.459999,104.519997,104.650002,308400,99.517479
"2012-09-11",104.580002,104.809998,104.220001,104.459999,285400,99.336739
"2012-09-12",103.580002,104.510002,103.580002,104.07,308500,98.965889
"2012-09-13",104.370003,105.199997,103.470001,105.050003,411700,99.89782
"2012-09-14",105.019997,105.93,104.660004,105.199997,319000,100.040459
"2012-09-17",105.059998,105.120003,104.360001,104.849998,232700,99.707672
"2012-09-18",104.839996,106.300003,104.5,106.290001,617500,101.077003
"2012-09-19",106.43,109.330002,106.300003,109,729900,103.654106
"2012-09-20",108.720001,109.330002,107.919998,108.790001,933100,103.454422
"2012-09-21",109.209999,109.470001,108.480003,109.209999,651100,103.853798
"2012-09-24",109.209999,111.32,108.440002,111.080002,819000,105.632111
"2012-09-25",111.129997,111.400002,110,110.139999,589900,104.73819
"2012-09-26",110.269997,110.5,108.639999,109.470001,344900,104.101082
"2012-09-27",109.949997,110.400002,109.160004,110.120003,315000,104.719193
"2012-09-28",109.82,110.160004,109.169998,109.889999,531400,104.50045
"2012-10-01",110.190002,110.809998,108.660004,109.230003,517300,103.872849
"2012-10-02",109.720001,110,108.75,109.480003,264500,104.110542
"2012-10-03",109.709999,109.739998,108.75,109.260002,259800,103.901344
"2012-10-04",109.690002,110.400002,109.360001,110.139999,205500,104.73819
"2012-10-05",110.620003,111.519997,110.349998,111.220001,423300,105.765221
"2012-10-08",110.589996,111.029999,109.919998,111.029999,526800,105.584541
"2012-10-09",110.989998,110.989998,108.599998,108.739998,628000,103.40686
"2012-10-10",108.790001,109.089996,107.739998,108.519997,570900,103.328773
"2012-10-11",109.440002,110.239998,108.839996,109.699997,546700,104.452347
"2012-10-12",110.019997,110.019997,109.220001,109.550003,340400,104.309509
"2012-10-15",109.699997,110.209999,108.910004,110.089996,289000,104.823662
"2012-10-16",110.440002,111.419998,110.440002,110.830002,381400,105.528282
"2012-10-17",111.110001,111.660004,110.349998,110.849998,389100,105.547325
"2012-10-18",110.860001,110.870003,109.809998,110.059998,380600,104.795105
"2012-10-19",109.57,109.57,107.43,107.809998,651400,102.652733
"2012-10-22",107.720001,108.230003,106.68,107.599998,325900,102.452797
"2012-10-23",106.5,107.050003,105.459999,106.75,329800,101.643463
"2012-10-24",107.529999,107.989998,106.18,106.309998,643100,101.22451
"2012-10-25",107.410004,109.510002,106.349998,108.839996,518400,103.633476
"2012-10-26",109.040001,109.5,107.360001,108.800003,426900,103.59539
"2012-10-31",108.779999,109.970001,107.82,109.169998,382800,103.947685
"2012-11-01",109.160004,110.379997,108.919998,109.830002,435800,104.576126
"2012-11-02",110.620003,111.519997,110.199997,110.43,724800,105.147423
"2012-11-05",110.309998,110.660004,109.910004,110.379997,246700,105.099808
"2012-11-06",110.690002,111.75,109.839996,111.470001,316300,106.13768
"2012-11-07",110.089996,110.760002,109.050003,109.230003,219800,104.004822
"2012-11-08",109.150002,109.57,107.809998,108.25,279700,103.071693
"2012-11-09",107.940002,109.720001,107.940002,108.599998,252800,103.404961
"2012-11-12",108.599998,109.300003,108.269997,108.849998,159800,103.64299
"2012-11-13",103.610001,109.349998,102.849998,108,172000,102.833656
"2012-11-14",108.099998,108.449997,106.919998,107,590500,101.881493
"2012-11-15",107.290001,108.260002,106.580002,107.690002,645500,102.538513
"2012-11-16",108.050003,108.650002,107.25,107.879997,966900,102.719421
"2012-11-19",108.82,111.209999,108.519997,111.07,475700,105.756828
"2012-11-20",110.980003,113.169998,110.82,112.980003,812200,107.575439
"2012-11-21",112.82,113.089996,111.629997,111.860001,517600,106.50901
"2012-11-23",112.360001,113.25,112.050003,113.139999,196100,107.727783
"2012-11-26",112.660004,113.209999,111.309998,111.779999,482800,106.432854
"2012-11-27",111.400002,112.279999,110.910004,111.07,426500,105.756828
"2012-11-28",110.889999,111.449997,110,111.370003,512400,106.042473
"2012-11-29",112.019997,112.120003,110.629997,111.230003,343700,105.909172
"2012-11-30",111.370003,111.839996,109.879997,111.529999,712100,106.194832
"2012-12-03",110.980003,112.970001,109.900002,110.150002,423400,104.880806
"2012-12-04",109.949997,110.260002,108.260002,109.110001,525600,103.890572
"2012-12-05",109.25,110.629997,108.790001,110.540001,597800,105.252167
"2012-12-06",110.220001,111.580002,110.120003,111.459999,490600,106.128166
"2012-12-07",111.720001,111.989998,111.07,111.769997,412900,106.423317
"2012-12-10",111.830002,112.330002,111.529999,112.230003,365300,106.861336
"2012-12-11",112.440002,113.239998,112.059998,112.760002,491000,107.365967
"2012-12-12",113.029999,113.419998,112.019997,112.160004,290900,106.79467
"2012-12-13",112,112.879997,111.209999,111.300003,319200,105.975815
"2012-12-14",111.660004,111.660004,109.989998,110,494700,104.737991
"2012-12-17",110.639999,110.639999,109.599998,110.129997,653000,104.861771
"2012-12-18",110.389999,111.470001,110.080002,111.230003,868200,105.909172
"2012-12-19",111.139999,111.419998,109.379997,109.449997,874300,104.369118
"2012-12-20",109.43,110.760002,109.370003,110.75,474800,105.60878
"2012-12-21",109.089996,111.5,108.970001,111.029999,884600,105.875771
"2012-12-24",110.559998,110.860001,110.379997,110.760002,113300,105.618317
"2012-12-26",110.809998,110.970001,109.480003,109.720001,268100,104.626587
"2012-12-27",109.610001,110.370003,109.010002,110.07,222800,104.960358
"2012-12-28",109.269997,110.129997,108.940002,108.949997,252600,103.892349
"2012-12-31",108.449997,111.5,108.029999,111.480003,391700,106.304901
"2013-01-02",113.360001,114.669998,113.190002,114.480003,494500,109.165619
"2013-01-03",114.25,115.730003,114,114.610001,428300,109.289589
"2013-01-04",114.959999,115.879997,114.43,115.519997,280200,110.157333
"2013-01-07",115.029999,115.699997,114.790001,115.040001,350300,109.699638
"2013-01-08",114.620003,115.879997,114.449997,114.790001,641100,109.461235
"2013-01-09",115.080002,115.440002,114.940002,115.199997,793500,109.852196
"2013-01-10",115.699997,115.699997,113.82,114.470001,709200,109.156075
"2013-01-11",114.730003,115.110001,114.18,114.379997,463000,109.070244
"2013-01-14",114.419998,114.790001,113.43,114.279999,320600,108.97493
"2013-01-15",113.830002,114.379997,113.309998,114.32,205200,109.013084
"2013-01-16",113.800003,114.449997,113.260002,114.139999,347800,108.8414
"2013-01-17",114.269997,115.5,114.269997,115.220001,306900,109.871277
"2013-01-18",115.57,116.669998,115.57,116.360001,1075800,110.958344
"2013-01-22",116.379997,118.120003,116.220001,118.07,435000,112.588974
"2013-01-23",117.720001,118.129997,117.129997,117.699997,239900,112.23613
"2013-01-24",117.800003,119,117.669998,118.599998,409900,113.09436
"2013-01-25",119.089996,119.18,117.849998,118.830002,291600,113.31369
"2013-01-28",117.260002,120.669998,117.260002,118.5,419200,112.999008
"2013-01-29",118.580002,119.940002,118.290001,119.199997,349700,113.666512
"2013-01-30",118.57,118.879997,117.480003,117.709999,432900,112.245674
"2013-01-31",117.510002,118.059998,116.449997,117.449997,620500,111.997749
"2013-02-01",118.580002,119.870003,117.949997,119.290001,418600,113.752335
"2013-02-04",118.489998,118.5,117.279999,117.480003,343100,112.026375
"2013-02-05",118.150002,119.120003,117.959999,118.709999,335000,113.199257
"2013-02-06",118.379997,119.529999,118.290001,119.339996,277200,113.800011
"2013-02-07",119.349998,119.5,117.82,118.419998,365800,112.922722
"2013-02-08",118.639999,119.699997,118.480003,119.339996,215800,113.800011
"2013-02-11",119.190002,119.510002,118.279999,119.120003,215400,113.59024
"2013-02-12",119.150002,120.080002,119.150002,119.57,209100,114.019348
"2013-02-13",119.989998,120.360001,119.309998,119.779999,245900,114.219589
"2013-02-14",119.120003,120.279999,119.120003,119.860001,243400,114.295876
"2013-02-15",119.989998,120.260002,119.620003,120.040001,311500,114.467514
"2013-02-19",120.019997,122.160004,120.019997,121.660004,582600,116.012321
"2013-02-20",121.489998,122.769997,120.889999,121.599998,755500,115.955093
"2013-02-21",121.099998,122.290001,120.949997,122,832700,116.336525
"2013-02-22",122.43,124.660004,122.279999,124.309998,744300,118.539276
"2013-02-25",124.809998,125.360001,121.300003,121.300003,470300,115.669044
"2013-02-26",121.93,122.709999,121.230003,122.260002,406400,116.58445
"2013-02-27",122.120003,124.660004,122.110001,124.389999,303200,118.61557
"2013-02-28",124.440002,125.279999,124.040001,124.610001,315600,118.825378
"2013-03-01",124.209999,125.099998,122.620003,124.940002,434600,119.140053
"2013-03-04",124.599998,125.080002,122.68,125.040001,404300,119.235405
"2013-03-05",125.68,126.669998,125.459999,125.75,410300,119.91246
"2013-03-06",126.239998,126.449997,124.980003,124.980003,343700,119.1782
"2013-03-07",125.120003,125.82,124.870003,125.57,377000,119.740799
"2013-03-08",126.25,126.419998,125.160004,125.860001,443600,120.017357
"2013-03-11",125.870003,126.32,125.5,126.239998,404600,120.379715
"2013-03-12",126.129997,126.139999,123.980003,124.620003,464300,118.834915
"2013-03-13",124.519997,124.949997,124.029999,124.660004,415200,118.873047
"2013-03-14",125,126.889999,124.599998,125.910004,443000,120.06501
"2013-03-15",125.529999,125.529999,124.660004,124.739998,543700,118.949341
"2013-03-18",123.910004,125.169998,123.510002,124.480003,308200,118.701401
"2013-03-19",124.790001,125.559998,123.879997,125.32,392100,119.502426
"2013-03-20",126.330002,127.339996,125.620003,126.07,435600,120.217606
"2013-03-21",124.879997,125.760002,124.400002,124.419998,382300,118.644188
"2013-03-22",124.82,125.709999,124.709999,125.650002,319500,119.817093
"2013-03-25",125.959999,126.25,123.589996,124.889999,338100,119.092354
"2013-03-26",125.529999,126.150002,125.32,126.110001,364500,120.255745
"2013-03-27",125.18,126.269997,124.440002,126.129997,265800,120.274803
"2013-03-28",125.790001,127.419998,125.739998,127.309998,526000,121.400024
"2013-04-01",127.269997,127.309998,125.580002,125.919998,188500,120.074524
"2013-04-02",126.93,126.93,124.169998,124.669998,338700,118.882576
"2013-04-03",124.57,125.629997,123.300003,123.43,380500,117.700142
"2013-04-04",123.720001,124.690002,123.589996,123.940002,267500,118.186478
"2013-04-05",122.309998,122.779999,121.720001,122.629997,300700,116.937286
"2013-04-08",122.389999,123.389999,121.839996,123.309998,406500,117.585701
"2013-04-09",123.870003,124.050003,122.139999,122.790001,392900,117.089851
"2013-04-10",123.07,124.739998,122.43,124.389999,465500,118.775185
"2013-04-11",124.400002,125.169998,123.989998,124.349998,292200,118.736969
"2013-04-12",123.900002,124.410004,123.059998,123.360001,252500,117.791679
"2013-04-15",122.769997,122.970001,119,119.080002,556100,113.70488
"2013-04-16",120.120003,121.300003,119.989998,121.260002,445700,115.786476
"2013-04-17",120.370003,121.919998,118.830002,120.540001,671400,115.098976
"2013-04-18",121.169998,124,121.169998,122.349998,1175600,116.827286
"2013-04-19",122.43,123.349998,121.290001,122.5,578600,116.970505
"2013-04-22",122.739998,123.360001,122.07,122.489998,384200,116.960968
"2013-04-23",122.989998,124.18,122.349998,123.949997,419700,118.355057
"2013-04-24",124.300003,124.699997,123.559998,123.959999,403900,118.364586
"2013-04-25",124.300003,125.129997,123.489998,123.660004,438000,118.07814
"2013-04-26",123.82,123.839996,122.389999,123.309998,253600,117.743919
"2013-04-29",123,123,118.5,118.68,1350800,113.322945
"2013-04-30",118.870003,120.010002,118.389999,119.650002,1127800,114.249161
"2013-05-01",118.970001,119.449997,118.010002,118.120003,481300,112.788231
"2013-05-02",118.760002,119.120003,118.279999,118.529999,447200,113.179703
"2013-05-03",119.419998,120.480003,119.169998,119.769997,553000,114.363716
"2013-05-06",119.639999,120.57,119.459999,120.199997,421100,114.77433
"2013-05-07",120.540001,121.410004,120.190002,121.040001,563600,115.576424
"2013-05-08",120.989998,121.25,120.699997,121.080002,593200,115.614624
"2013-05-09",121.360001,121.550003,120.519997,120.879997,516000,115.423622
"2013-05-10",121.32,122.099998,121.18,121.629997,324400,116.139755
"2013-05-13",121.529999,121.559998,120.559998,121,656100,115.5382
"2013-05-14",121.010002,122.5,121.010002,122.309998,549300,116.789055
"2013-05-15",122.220001,122.309998,121.730003,122.029999,526600,116.521706
