"dates","JCI.Open","JCI.High","JCI.Low","JCI.Close","JCI.Volume","JCI.Adjusted"
"2011-09-09",20.664785,20.888611,20.326445,20.654375,8905649,14.758418
"2011-09-12",20.310829,20.982306,20.237955,20.966688,9856230,14.981579
"2011-09-13",21.075998,21.591316,20.893816,21.482006,7764490,15.349793
"2011-09-14",21.586111,21.783911,21.258183,21.518444,7395823,15.375832
"2011-09-15",21.789116,22.132662,21.695421,22.059788,6303653,15.762639
"2011-09-16",22.184713,23.866005,21.95048,22.74688,35155757,16.253592
"2011-09-19",23.793133,24.037779,22.991526,23.293428,48905183,16.644125
"2011-09-20",23.428764,23.683823,23.303841,23.449587,18757844,16.755709
"2011-09-21",23.376713,23.657797,22.85619,22.882215,13427442,16.350298
"2011-09-22",22.491823,22.533464,21.877605,22.377308,20389471,15.98952
"2011-09-23",22.210739,22.736469,22.153482,22.372103,11482477,15.985808
"2011-09-26",22.53867,22.689623,22.137867,22.361692,9055882,15.978371
"2011-09-27",22.840574,22.903036,21.986916,22.158688,10566092,15.833308
"2011-09-28",22.273203,22.424154,21.45598,21.549675,11129371,15.398137
"2011-09-29",21.8724,21.98171,21.440365,21.98171,8896812,15.70685
"2011-09-30",21.53406,21.966093,21.174898,21.211334,10357648,15.156385
"2011-10-03",21.018742,21.34667,20.420139,20.43055,10511724,14.598482
"2011-10-04",20.102619,21.023947,19.936052,21.013536,12103199,15.015048
"2011-10-05",21.112436,21.523649,20.86779,21.377903,7272678,15.275401
"2011-10-06",21.185308,21.898426,21.180103,21.877605,5425115,15.632465
"2011-10-07",22.064995,22.346075,21.700626,22.059788,7390636,15.762639
"2011-10-10",22.45018,22.658392,22.273203,22.528259,6103278,16.097382
"2011-10-11",22.325254,22.882215,22.325254,22.835369,4502198,16.316828
"2011-10-12",22.752085,23.402739,22.741674,23.069605,7418876,16.484194
"2011-10-13",22.908241,23.001936,22.632364,22.923859,4942139,16.380053
"2011-10-14",23.111246,23.256992,22.731264,23.199736,5136943,16.577179
"2011-10-17",23.001936,23.080015,22.569902,22.606339,4697578,16.153168
"2011-10-18",22.569902,23.553692,22.481413,23.277815,5592446,16.632971
"2011-10-19",23.137272,23.215351,22.585518,22.674006,5642588,16.201525
"2011-10-20",22.783316,23.033169,22.45018,22.788521,4538123,16.283354
"2011-10-21",23.059195,23.303841,22.903036,23.288223,5453932,16.640408
"2011-10-24",23.272608,23.798338,23.204941,23.621359,4110477,16.878445
"2011-10-25",23.423559,23.694233,23.147682,23.491228,7891285,16.785467
"2011-10-26",23.610949,23.855595,23.012346,23.262197,8251692,16.714399
"2011-10-27",23.949289,24.38653,23.777515,24.18873,7435206,17.380138
"2011-10-28",23.98052,24.542686,23.98052,24.490635,5002655,17.597063
"2011-10-31",23.996136,24.18873,23.683823,23.709848,4956548,17.036049
"2011-11-01",22.882215,23.610949,22.778111,23.053988,6803919,16.5648
"2011-11-02",23.694233,23.777515,23.210146,23.407946,4191165,16.819128
"2011-11-03",23.631769,23.918058,23.439177,23.663,6477517,17.002386
"2011-11-04",23.407946,23.657797,23.090425,23.605743,3625196,16.961254
"2011-11-07",23.527664,24.204346,23.527664,24.18873,7666512,17.380138
"2011-11-08",24.318861,24.495838,23.897238,24.433376,7893399,17.555923
"2011-11-09",23.787928,23.912851,23.184118,23.288223,5597249,16.733105
"2011-11-10",23.631769,23.678617,22.929064,23.210146,5697148,16.677006
"2011-11-11",23.590128,24.084625,23.459997,24.006548,5612810,17.249235
"2011-11-14",23.829569,24.615559,23.787928,23.975315,9973228,17.226791
"2011-11-15",23.8608,24.095036,23.538074,23.834774,6760309,17.125811
"2011-11-16",23.918058,25.255802,23.694233,24.459402,15455400,17.574619
"2011-11-17",24.282425,24.563507,23.829569,24.084625,10920735,17.305336
"2011-11-18",24.06901,24.38653,23.990931,24.313656,7964865,17.469904
"2011-11-21",23.918058,24.193935,23.798338,24.048187,7710698,17.279158
"2011-11-22",23.902443,23.933674,23.418356,23.652592,6542067,16.994911
"2011-11-23",23.423559,23.459997,23.116451,23.152887,5869859,16.63586
"2011-11-25",23.027962,23.444382,23.012346,23.074808,1889060,16.579758
"2011-11-28",23.897238,24.27722,23.834774,24.037779,6073116,17.271667
"2011-11-29",24.157497,24.318861,23.886826,23.933674,4268395,17.196875
"2011-11-30",24.678022,24.995541,24.568712,24.96431,6794121,17.93741
"2011-12-01",24.828974,25.031979,24.448992,24.678022,5062403,17.731705
"2011-12-02",24.922668,25.005953,24.688433,24.714458,7393710,17.757881
"2011-12-05",25.031979,25.042389,24.350092,24.532274,6357253,17.626978
"2011-12-06",24.547892,24.823769,24.448992,24.599943,6148041,17.675602
"2011-12-07",24.438581,24.761307,24.121061,24.599943,6134401,17.675602
"2011-12-08",24.422964,24.542686,23.902443,23.975315,4926770,17.226791
"2011-12-09",24.147087,24.605148,24.042982,24.506248,4301438,17.608282
"2011-12-12",24.245987,24.272015,23.715054,23.996136,5051452,17.241756
"2011-12-13",24.152292,24.407351,23.647385,23.782721,6243906,17.088408
"2011-12-14",23.610949,23.725464,23.262197,23.376713,5819525,16.796684
"2011-12-15",23.647385,23.730669,23.272608,23.371508,4935223,16.79294
"2011-12-16",23.584923,23.803541,23.189325,23.350687,7733175,16.777979
"2011-12-19",23.355892,23.558895,23.095631,23.178913,5835279,16.65456
"2011-12-20",23.558895,24.318861,23.506844,24.204346,5616460,17.391359
"2011-12-21",24.204346,24.240782,23.767105,24.105446,4911785,17.320295
"2011-12-22",24.204346,24.350092,23.996136,24.18873,4741572,17.380138
"2011-12-23",24.219961,24.599943,24.183525,24.516661,2358971,17.615759
"2011-12-27",24.469812,24.599943,24.230371,24.38653,1805298,17.522264
"2011-12-28",24.417761,24.428171,24.022161,24.235577,2125168,17.413799
"2011-12-29",24.370913,24.527069,24.235577,24.428171,2044096,17.552179
"2011-12-30",24.360502,24.438581,24.17832,24.313656,3444225,17.469904
"2012-01-03",24.709253,25.120466,24.709253,24.907051,9844319,17.896267
"2012-01-04",24.802948,25.011156,24.724869,24.98513,7434246,17.952372
"2012-01-05",24.761307,25.18293,24.678022,25.099646,6710167,18.034649
"2012-01-06",25.089235,25.188135,24.912258,25.09444,3948140,18.030907
"2012-01-09",25.08403,25.307856,25.021568,25.250599,4651471,18.143114
"2012-01-10",25.651402,25.823174,25.349497,25.469217,5413204,18.300194
"2012-01-11",25.240187,25.516066,25.214161,25.313061,3589079,18.187992
"2012-01-12",25.385935,25.583733,25.276625,25.562912,3524336,18.367516
"2012-01-13",25.318266,25.406755,25.078825,25.27142,4100679,18.158072
"2012-01-17",25.651402,25.765917,25.276625,25.313061,4064561,18.187992
"2012-01-18",25.219366,25.620171,24.896643,25.469217,4774616,18.300194
"2012-01-19",25.573322,25.687838,25.40155,25.604553,7100927,18.397442
"2012-01-20",25.568117,26.005358,25.479628,25.932484,5504458,18.633066
"2012-01-23",25.870022,26.005358,25.651402,25.750301,3338177,18.502155
"2012-01-24",25.562912,25.713863,25.453602,25.635784,3332030,18.419874
"2012-01-25",25.521271,26.125076,25.432781,25.890842,7699171,18.698053
"2012-01-26",25.948099,26.281235,25.500448,25.646196,5877544,18.521383
"2012-01-27",25.516066,25.755507,25.40155,25.609758,4362915,18.495064
"2012-01-30",25.287035,25.854404,25.240187,25.614964,5436257,18.498817
"2012-01-31",26.234386,26.728886,26.000153,26.520676,12162754,19.152912
"2012-02-01",26.619576,26.942299,26.28644,26.312466,6680389,19.002548
"2012-02-02",26.250004,26.583138,26.218773,26.27603,5092181,18.976236
"2012-02-03",26.411366,26.588343,26.265619,26.473827,7629434,19.119078
"2012-02-06",26.328081,26.546701,26.328081,26.421776,3250189,19.081493
"2012-02-07",26.27603,26.354109,26.041794,26.135489,4005390,18.874739
"2012-02-08",26.07823,26.260414,25.984535,26.08864,4567324,18.840906
"2012-02-09",26.083435,26.239594,25.817968,25.864817,4802664,18.679258
"2012-02-10",25.417166,25.776327,25.375525,25.635784,5321949,18.513851
"2012-02-13",25.750301,25.97933,25.698248,25.875225,6333047,18.686777
"2012-02-14",25.745094,25.838791,25.29224,25.526476,7100159,18.434919
"2012-02-15",25.620171,25.687838,25.266214,25.323471,4399032,18.288309
"2012-02-16",25.307856,25.599348,25.047594,25.542091,6631400,18.446196
"2012-02-17",25.693043,26.046999,25.656607,26.000153,6517284,18.777
"2012-02-21",26.239594,26.806963,26.239594,26.744501,7468826,19.314558
"2012-02-22",26.832991,27.062019,26.619576,26.765322,5088146,19.329597
"2012-02-23",26.744501,27.046404,26.661217,26.832991,3878979,19.378464
"2012-02-24",26.791348,26.905863,26.609163,26.624781,3558917,19.228096
"2012-02-27",26.801758,27.327488,26.676832,27.119276,7591587,19.585213
"2012-02-28",27.088045,27.29105,26.859016,27.067225,4039010,19.547628
"2012-02-29",27.171329,27.327488,26.786142,26.973532,4828600,19.479961
"2012-03-01",27.046404,27.134893,26.749706,26.968327,5118692,19.4762
"2012-03-02",26.937094,26.989147,26.749706,26.885042,2575292,19.416061
"2012-03-05",26.812168,27.098457,26.676832,27.088045,5047994,19.562662
"2012-03-06",26.70286,26.999557,26.697653,26.780937,7181423,19.34087
"2012-03-07",26.822578,27.28064,26.713268,27.207766,6226615,19.649124
"2012-03-08",27.30146,27.426386,27.145304,27.379539,5108702,19.773174
"2012-03-09",27.468027,27.639801,27.275434,27.546106,5651617,19.893467
"2012-03-12",27.587749,27.61898,27.306665,27.327488,3573710,19.735582
"2012-03-13",27.415976,27.59816,27.09325,27.566929,8247273,19.908504
"2012-03-14",27.592955,27.946911,27.421181,27.478439,5270463,19.844597
"2012-03-15",27.546106,27.816778,27.363924,27.764727,5131756,20.051353
"2012-03-16",27.801163,27.978142,27.754316,27.910473,4701612,20.156609
"2012-03-19",27.801163,27.926088,27.634596,27.816778,3936613,20.088947
"2012-03-20",27.650211,27.764727,27.405565,27.50967,3491485,19.867155
"2012-03-21",27.582542,27.728291,27.48885,27.624186,2870763,19.949858
"2012-03-22",27.468027,27.587749,27.306665,27.561724,3134921,19.904753
"2012-03-23",27.665827,27.665827,27.28064,27.514875,3142797,19.870913
"2012-03-26",27.691853,27.848009,27.634596,27.686647,3667269,19.994957
"2012-03-27",27.686647,27.926088,27.660622,27.863626,4107211,20.12278
"2012-03-28",28.967136,29.492865,28.59236,29.050421,34677009,20.979864
"2012-03-29",28.90988,29.326298,28.758926,29.159731,10532857,21.058815
"2012-03-30",29.440813,29.487659,28.946316,29.243013,5448745,21.11895
"2012-04-02",29.138908,29.216988,28.894262,29.045216,6652341,20.97611
"2012-04-03",29.008778,29.201372,28.769337,29.154526,4216140,21.055048
"2012-04-04",28.873442,28.982752,28.555923,28.753721,5193041,20.765596
"2012-04-05",28.628796,28.790157,28.467434,28.488255,4490671,20.573875
"2012-04-09",28.160324,28.248814,27.988552,28.134298,8855315,20.318254
"2012-04-10",28.077042,28.134298,27.59816,27.650211,4987863,19.968655
"2012-04-11",27.967731,28.113478,27.613775,28.061424,10108668,20.265627
"2012-04-12",28.035398,28.529896,27.941706,28.50387,5659494,20.585154
"2012-04-13",28.373739,28.483049,28.019783,28.326893,5839313,20.457346
"2012-04-16",28.389355,28.61318,28.113478,28.410175,4560216,20.51749
"2012-04-17",28.62359,28.727695,28.430998,28.576742,4139870,20.637779
"2012-04-18",28.446613,28.748516,28.332096,28.680847,3485913,20.712965
"2012-04-19",28.680847,28.758926,28.39456,28.62359,5098136,20.671618
"2012-04-20",28.816183,29.086857,28.670439,28.779749,5624145,20.784388
"2012-04-23",28.451818,28.555923,28.19676,28.441406,3756602,20.540045
"2012-04-24",28.597565,28.654821,28.326893,28.430998,4029020,20.53253
"2012-04-25",28.680847,28.784952,28.373739,28.451818,6271762,20.64204
"2012-04-26",28.634001,29.81559,28.462229,29.482454,9554611,21.389776
"2012-04-27",29.70628,30.060236,29.336708,29.966541,6414311,21.740986
"2012-04-30",29.763536,29.898872,29.045216,29.216988,7950072,21.19718
"2012-05-01",29.149319,29.49807,28.977547,29.190962,4380397,21.178299
"2012-05-02",28.915085,29.159731,28.837006,28.993162,5301969,21.03479
"2012-05-03",29.024393,29.118088,28.62359,28.769337,4670298,20.872412
"2012-05-04",28.691259,28.868237,28.50387,28.753721,5245104,20.861076
"2012-05-07",28.628796,28.894262,28.50387,28.706875,3353931,20.827087
"2012-05-08",28.483049,28.61318,28.019783,28.498665,6310185,20.676033
"2012-05-09",28.165529,28.686052,27.926088,28.581949,5959577,20.736448
"2012-05-10",28.779749,28.998367,28.545511,28.660027,5122535,20.793098
"2012-05-11",28.472639,29.055626,28.472639,28.587154,3912599,20.740232
"2012-05-14",28.233198,28.706875,28.191557,28.524691,4763857,20.694912
"2012-05-15",28.571539,28.878647,28.430998,28.555923,4188475,20.717573
"2012-05-16",28.62359,28.758926,27.889652,27.900063,8558114,20.241739
"2012-05-17",27.889652,27.889652,27.129688,27.275434,6661370,19.788567
"2012-05-18",27.363924,27.587749,27.134893,27.223383,5615884,19.750801
"2012-05-21",27.592955,28.024988,27.478439,27.972937,4724474,20.294605
"2012-05-22",28.092657,28.446613,27.884447,28.155119,7553549,20.426788
"2012-05-23",27.837601,28.457024,27.29105,28.38415,4325068,20.592945
"2012-05-24",28.378944,28.628796,28.227993,28.607975,3800981,20.755333
"2012-05-25",28.550716,28.925493,28.363329,28.420586,4002701,20.619383
"2012-05-29",28.587154,28.691259,28.207172,28.420586,3668230,20.619383
"2012-05-30",28.155119,28.19676,27.613775,27.790752,5676976,20.162436
"2012-05-31",27.775137,27.900063,27.311871,27.671032,4811117,20.075579
"2012-06-01",27.249409,27.369129,26.525881,26.796553,8404807,19.441137
"2012-06-04",26.791348,26.978737,26.510265,26.895452,4697386,19.512886
"2012-06-05",26.775732,27.082842,26.546701,26.973532,4511996,19.569534
"2012-06-06",27.134893,27.655416,27.009968,27.655416,3433466,20.064251
"2012-06-07",27.686647,28.155119,27.655416,27.759521,4517951,20.139776
"2012-06-08",27.634596,27.967731,27.473234,27.842806,3165275,20.200193
"2012-06-11",28.030193,28.097862,27.384745,27.421181,3262292,19.894308
"2012-06-12",27.759521,27.759521,27.233793,27.613775,3469584,20.034035
"2012-06-13",27.395155,27.478439,26.916273,27.041199,4546384,19.618626
"2012-06-14",27.041199,27.639801,26.843399,27.592955,5170755,20.018925
"2012-06-15",27.71788,28.108273,27.70747,28.040604,6780289,20.343704
"2012-06-18",27.842806,27.998962,27.61898,27.905268,4730237,20.245522
"2012-06-19",28.024988,28.212378,27.874037,28.123888,4294906,20.404125
"2012-06-20",28.066629,28.160324,27.50967,27.82719,5091412,20.188871
"2012-06-21",28.056219,28.269634,27.046404,27.124483,5497734,19.67905
"2012-06-22",27.145304,27.265024,27.020378,27.212973,4657234,19.74325
"2012-06-25",26.869427,26.900658,26.40616,26.447802,7053667,19.188108
"2012-06-26",26.531086,26.697653,26.270824,26.307261,6125179,19.086149
"2012-06-27",26.312466,26.96312,26.312466,26.957914,4485868,19.558203
"2012-06-28",26.671627,26.937094,26.39575,26.760117,3944106,19.414694
"2012-06-29",28.092657,28.123888,27.343103,27.50967,5672174,19.958509
"2012-07-02",27.639801,27.790752,27.150509,27.754316,5545955,20.136005
"2012-07-03",27.816778,28.300865,27.738701,28.28525,3338177,20.521194
"2012-07-05",28.097862,28.342508,28.024988,28.097862,2496717,20.385242
"2012-07-06",27.842806,27.868832,27.322283,27.415976,4323531,19.890528
"2012-07-09",27.592955,27.816778,27.337896,27.759521,5387076,20.139776
"2012-07-10",27.754316,28.071836,26.957914,27.129688,9231475,19.682825
"2012-07-11",27.067225,27.160919,26.59355,26.931889,6622947,19.539316
"2012-07-12",26.734091,26.744501,26.39575,26.536291,8443806,19.252314
"2012-07-13",26.515471,27.129688,26.432186,26.978737,6333815,19.573311
"2012-07-16",26.937094,27.228586,26.645601,27.134893,4497587,19.686605
"2012-07-17",27.254614,27.395155,26.916273,27.249409,3699352,19.769686
"2012-07-18",27.09325,27.671032,27.025583,27.59816,5207833,20.022709
"2012-07-19",27.629391,27.650211,27.358719,27.587749,3748918,20.015156
"2012-07-20",27.374334,27.61898,27.285845,27.337896,5060674,19.833885
"2012-07-23",26.978737,27.004763,26.728886,26.874632,6362824,19.49778
"2012-07-24",26.843399,27.035994,26.437391,26.640396,8115867,19.327841
"2012-07-25",26.692448,27.103662,26.468622,26.895452,4829368,19.608671
"2012-07-26",27.337896,27.629391,27.077637,27.296255,5890992,19.900879
"2012-07-27",27.40036,28.19676,27.348309,28.087452,7213506,20.47772
"2012-07-30",28.097862,28.217583,27.879242,27.993757,4762897,20.40941
"2012-07-31",28.051016,28.993162,28.051016,28.597565,9493134,20.84963
"2012-08-01",28.727695,28.748516,28.441406,28.524691,6157838,20.796499
"2012-08-02",28.181147,28.816183,28.077042,28.62359,4933302,20.868601
"2012-08-03",28.842211,29.305475,27.785547,29.263836,7991569,21.335384
"2012-08-06",29.373144,29.560534,29.216988,29.216988,3465165,21.301231
"2012-08-07",29.393965,29.669844,29.310682,29.602175,4351388,21.582062
"2012-08-08",29.461634,29.576149,29.347118,29.404375,4310468,21.437851
"2012-08-09",29.341913,29.591764,29.279449,29.446018,2533603,21.468208
"2012-08-10",29.284655,29.654226,29.274244,29.602175,2186452,21.582062
"2012-08-13",29.419992,29.539713,29.232603,29.529303,2871532,21.528934
"2012-08-14",29.529303,29.61779,29.321093,29.430403,2578750,21.45682
"2012-08-15",29.347118,29.560534,29.269039,29.487659,2636576,21.498571
"2012-08-16",29.466839,30.221598,29.446018,30.159136,7616562,21.988123
"2012-08-17",30.252829,30.252829,29.70628,29.831205,5806077,21.749039
"2012-08-20",29.721895,29.826,29.539713,29.784357,3198510,21.71488
"2012-08-21",29.924898,30.044621,29.544916,29.685459,3397541,21.642782
"2012-08-22",29.59697,29.669844,29.378349,29.539713,2551085,21.536518
"2012-08-23",29.347118,29.539713,29.232603,29.347118,3273435,21.396103
"2012-08-24",29.227398,29.560534,29.133703,29.393965,3677067,21.430254
"2012-08-27",29.399172,29.857231,29.310682,29.555328,4540621,21.547903
"2012-08-28",29.503275,29.669844,29.315887,29.367939,4322379,21.41128
"2012-08-29",29.347118,29.456429,29.123293,29.216988,4217677,21.301231
"2012-08-30",29.071241,29.216988,29.003572,29.180552,6902281,21.274666
"2012-08-31",29.295067,29.435608,29.029598,29.347118,6769722,21.396103
"2012-09-04",29.305475,29.383554,29.019188,29.190962,3406954,21.282257
"2012-09-05",29.243013,29.310682,28.795362,28.90988,4131225,21.077332
"2012-09-06",29.102472,29.570944,29.092062,29.544916,5895410,21.540318
"2012-09-07",29.550123,29.826,29.404375,29.477249,5046650,21.490984
"2012-09-10",29.060829,29.180552,28.81098,28.941111,6941280,21.100096
"2012-09-11",28.81098,29.180552,28.784952,28.987957,6120953,21.134251
"2012-09-12",29.123293,29.30027,28.993162,29.258629,3627886,21.331591
"2012-09-13",29.060829,29.201372,28.28525,28.967136,16425769,21.119076
"2012-09-14",28.889057,28.951521,28.389355,28.753721,14976459,20.963476
"2012-09-17",28.60277,29.274244,28.509075,28.576742,16059792,20.834446
"2012-09-18",28.576742,28.628796,28.227993,28.316483,17500265,20.644699
"2012-09-19",28.316483,29.404375,28.280045,28.71208,18923063,20.933119
"2012-09-20",28.61318,28.816183,28.50387,28.795362,10227011,20.993835
"2012-09-21",28.883852,29.362734,28.774542,29.164934,20606176,21.263277
"2012-09-24",28.961931,29.227398,28.81098,29.222193,13348099,21.305029
"2012-09-25",29.190962,29.279449,28.509075,28.529896,18877724,20.800293
"2012-09-26",28.50387,28.581949,28.321688,28.457024,12647842,20.747166
"2012-09-27",28.535103,29.253424,28.420586,29.175346,15104984,21.27087
"2012-09-28",29.190962,29.336708,28.941111,29.284655,13364044,21.350569
"2012-10-01",29.13089,30,29.13089,29.842932,8411258,21.757587
"2012-10-02",30.052357,30.638742,29.989529,30.345551,11991267,22.124033
"2012-10-03",30.335079,30.397905,29.842932,30.020943,8399798,21.887373
"2012-10-04",29.979057,30.198954,29.821989,30.052357,4775478,21.910276
"2012-10-05",30.188482,30.188482,29.507853,29.539267,4904976,21.536192
"2012-10-08",29.424084,29.560209,29.308901,29.497381,4293871,21.505663
"2012-10-09",29.518326,29.581152,29.287958,29.39267,3626708,21.429317
"2012-10-10",29.141361,29.486912,28.994764,29.434555,5553707,21.459854
"2012-10-11",29.528795,29.528795,28.638742,28.753927,8464929,20.963629
"2012-10-12",28.638742,28.743456,28.09424,28.356022,9378482,20.787077
"2012-10-15",27.968586,28.691099,27.842932,28.680628,4259778,21.02504
"2012-10-16",28.806284,29.162304,28.701571,29.078533,4675298,21.316729
"2012-10-17",28.984293,29.298429,28.701571,29.151833,4514285,21.370464
"2012-10-18",29.057592,29.256544,28.879581,29.151833,3807299,21.370464
"2012-10-19",29.03665,29.057592,28.743456,28.879581,3459679,21.170883
"2012-10-22",28.701571,28.879581,28.356022,28.691099,2659007,21.032711
"2012-10-23",28.429319,28.429319,27.90576,28.083771,4294253,20.58749
"2012-10-24",28.251308,28.251308,27.685863,27.769634,3795934,20.357204
"2012-10-25",28.031414,28.052357,27.675392,28.041885,2679348,20.556791
"2012-10-26",27.989529,28.272251,27.926702,28.136126,3785716,20.625872
"2012-10-31",28.16754,28.376963,28.020943,28.136126,2574107,20.625872
"2012-11-01",28.146597,28.973822,28.020943,28.952881,2719554,21.224615
"2012-11-02",29.057592,29.319372,28.827225,29.120419,4034684,21.347435
"2012-11-05",29.005236,29.246073,28.900524,29.068064,2018584,21.309055
"2012-11-06",29.183247,30.209423,29.057592,29.895288,4845766,21.915466
"2012-11-07",29.570681,29.570681,28.722513,29.078533,4220909,21.316729
"2012-11-08",29.057592,29.382198,28.900524,28.900524,2663304,21.186235
"2012-11-09",28.827225,29.204187,28.743456,28.858639,2173580,21.155531
"2012-11-12",28.848167,29.03665,28.596859,28.701571,2120769,21.040388
"2012-11-13",28.481674,29.005236,28.376963,28.617802,3674172,20.978979
"2012-11-14",28.230366,29.298429,27.863874,27.863874,8311938,20.426292
"2012-11-15",27.863874,28.418848,27.549738,27.748692,5707271,20.341858
"2012-11-16",27.801046,28.052357,27.403141,28.031414,5290796,20.549112
"2012-11-19",28.303665,28.418848,27.937174,28.272251,4583618,20.725666
"2012-11-20",28.282722,28.460733,28.041885,28.418848,3364370,20.833128
"2012-11-21",28.376963,28.795813,28.282722,28.492147,2768545,20.88686
"2012-11-23",28.492147,29.193716,28.492147,28.96335,1890136,21.232298
"2012-11-26",28.795813,28.984293,28.554974,28.973822,3053708,21.239975
"2012-11-27",29.005236,29.308901,28.795813,28.837696,2680876,21.140177
"2012-11-28",28.722513,29.643978,28.638742,29.633509,3774924,21.723568
"2012-11-29",29.780106,30.052357,29.717278,29.811518,5076971,21.854061
"2012-11-30",29.790577,30.041885,29.602095,29.706806,2987622,21.777298
"2012-12-03",29.727749,29.863874,29.151833,29.214661,3410496,21.416523
"2012-12-04",29.287958,29.549738,28.984293,29.47644,2594067,21.608427
"2012-12-05",29.539267,30.073298,29.445026,29.989529,4013292,21.984552
"2012-12-06",29.937174,30.146597,29.780106,29.947643,4285276,21.95385
"2012-12-07",30.010471,30.125654,29.664921,30.010471,2052486,21.999908
"2012-12-10",30,30.052357,29.842932,29.979057,2207483,21.976877
"2012-12-11",30.052357,30.366491,29.675392,29.73822,3593856,21.800333
"2012-12-12",29.989529,30.314137,29.90576,30.09424,2936530,22.061316
"2012-12-13",30.104712,30.293194,29.884817,29.947643,3602833,21.95385
"2012-12-14",29.884817,30.209423,29.801046,29.895288,2017247,21.915466
"2012-12-17",29.916229,30.471205,29.916229,30.450262,4290242,22.322308
"2012-12-18",30.502619,30.806284,30.366491,30.680628,3923331,22.491188
"2012-12-19",30.628271,30.848167,30.293194,30.617802,2931277,22.445127
"2012-12-20",30.659685,30.86911,30.429319,30.86911,2560928,22.629356
"2012-12-21",30.617802,31.078533,30.418848,30.764399,4313353,22.552595
"2012-12-24",30.638742,30.764399,30.366491,30.628271,1000363,22.452803
"2012-12-26",30.691099,30.722513,30.230366,30.397905,2497039,22.283928
"2012-12-27",30.418848,30.565445,29.979057,30.272251,2826036,22.191811
"2012-12-28",30.115183,30.303665,29.895288,29.916229,2238329,21.930822
"2012-12-31",29.769634,30.628271,29.664921,30.628271,3511631,22.452803
"2013-01-02",31.162304,32.010471,31.120419,32.010471,4557642,23.466061
"2013-01-03",31.926702,32.020943,31.141361,31.22513,4381254,22.890345
"2013-01-04",31.382198,31.445026,31.109947,31.183247,2990869,22.85964
"2013-01-07",31.026178,31.361258,30.973822,31.22513,1705821,22.890345
"2013-01-08",31.183247,31.267015,30.984293,31.172775,1876002,22.851963
"2013-01-09",31.298429,32,31.256544,31.989529,3610187,23.450714
"2013-01-10",32.125652,32.198952,31.560209,31.821989,4142981,23.327887
"2013-01-11",31.958115,31.989529,31.518326,31.675392,2023550,23.220417
"2013-01-14",31.581152,31.727749,31.361258,31.727749,1813927,23.258801
"2013-01-15",31.497381,31.968586,31.413612,31.968586,2169760,23.435356
"2013-01-16",31.811518,32.020943,31.591623,31.979057,1864733,23.443031
"2013-01-17",32.083771,32.94241,32.052357,32.816753,3809304,24.057125
"2013-01-18",32.806282,32.858639,32.282722,32.848167,3333905,24.080158
"2013-01-22",32.764397,32.931938,32.534031,32.722511,2918098,23.988039
"2013-01-23",32.52356,32.691097,32.366493,32.565445,2149514,23.988033
"2013-01-24",32.460732,32.764397,32.219894,32.397907,2872163,23.864632
"2013-01-25",32.481674,32.732983,32.209423,32.701572,2377664,24.088316
"2013-01-28",32.617802,32.701572,32.104713,32.146599,3988176,23.679516
"2013-01-29",31.90576,32.303665,31.654449,31.947643,4088355,23.532959
"2013-01-30",31.979057,32.230366,31.486912,31.581152,2738272,23.262995
"2013-01-31",31.602095,31.780106,31.497381,31.654449,2714683,23.316992
"2013-02-01",31.83246,32.094242,31.570681,31.675392,2711150,23.332413
"2013-02-04",31.47644,31.549738,31.371729,31.424084,2577068,23.147297
"2013-02-05",31.549738,32.18848,31.465969,32.041885,2760237,23.602377
"2013-02-06",31.853403,32.031414,31.570681,31.874346,3670256,23.47897
"2013-02-07",31.801046,31.937174,31.549738,31.874346,2231358,23.47897
"2013-02-08",31.958115,32.293194,31.895288,32.209423,1887558,23.72579
"2013-02-11",32.178009,32.502617,32.115185,32.178009,2011994,23.702652
"2013-02-12",32.272251,32.481674,32.198952,32.471203,2211207,23.918615
"2013-02-13",32.324608,33.036648,32.324608,32.984295,3591755,24.296568
"2013-02-14",32.722511,33.371727,32.722511,33.371727,3327793,24.581957
"2013-02-15",33.497383,33.727749,33.403141,33.560207,4003074,24.720787
"2013-02-19",33.539268,33.863873,33.465969,33.863873,2442126,24.944473
"2013-02-20",33.769634,33.958115,33.581154,33.821991,3759262,24.913624
"2013-02-21",33.643978,33.643978,32.921467,33.256546,3966306,24.497107
"2013-02-22",33.413612,33.560207,33.225132,33.350784,2030521,24.566532
"2013-02-25",33.47644,33.518326,32.764397,32.774868,2693769,24.142302
"2013-02-26",32.910995,32.994762,32.68063,32.743454,3473144,24.119165
"2013-02-27",32.649216,33.539268,32.554974,33.424084,2829092,24.620516
"2013-02-28",33.445026,33.853401,33.371727,33.518326,2904824,24.689945
"2013-03-01",33.298428,33.623035,33.047119,33.162304,2717166,24.427692
"2013-03-04",33.036648,33.445026,32.984295,33.39267,2464187,24.597382
"2013-03-05",33.539268,33.947643,33.518326,33.790577,2466765,24.890478
"2013-03-06",34,34.020943,33.643978,33.748692,1616338,24.859629
"2013-03-07",33.769634,33.769634,33.329842,33.340313,2451676,24.558813
"2013-03-08",33.47644,33.654449,33.298428,33.591621,2039021,24.743933
"2013-03-11",33.497383,33.769634,33.465969,33.759163,1383795,24.867342
"2013-03-12",33.706806,33.73822,33.078533,33.13089,2449862,24.404549
