"dates","TFX.Open","TFX.High","TFX.Low","TFX.Close","TFX.Volume","TFX.Adjusted"
"2013-03-13",81.260002,81.489998,81.040001,81.370003,393600,76.228813
"2013-03-14",81.559998,82.379997,81.480003,82.260002,343600,77.062584
"2013-03-15",81.93,82.019997,81.379997,81.849998,232000,76.67849
"2013-03-18",81.190002,81.610001,80.919998,81.199997,206200,76.069542
"2013-03-19",81.209999,81.440002,80.709999,81.370003,191400,76.228813
"2013-03-20",81.650002,81.970001,81.400002,81.480003,178600,76.331863
"2013-03-21",81.139999,81.699997,80.910004,81.18,258600,76.050789
"2013-03-22",81.120003,81.699997,81.010002,81.440002,250900,76.294388
"2013-03-25",81.739998,82.099998,81.18,81.949997,231700,76.772156
"2013-03-26",82.330002,83.010002,82.300003,83.010002,108400,77.76519
"2013-03-27",82.75,83.349998,82.129997,83.349998,185300,78.083702
"2013-03-28",83.610001,84.580002,83.279999,84.510002,311100,79.170425
"2013-04-01",84.099998,84.309998,83.75,84.260002,627900,78.936234
"2013-04-02",84.059998,85.150002,84.059998,84.879997,490300,79.517059
"2013-04-03",84.940002,85.080002,84.160004,84.480003,477400,79.142326
"2013-04-04",84.650002,85.309998,84.330002,85.309998,274300,79.919853
"2013-04-05",84.529999,85.349998,84.059998,84.940002,609300,79.573257
"2013-04-08",85.010002,85.610001,84.5,85.540001,600400,80.135338
"2013-04-09",86.010002,86.809998,85.550003,86.190002,678300,80.74427
"2013-04-10",86.18,87.459999,85.980003,87.010002,412800,81.512451
"2013-04-11",86.980003,87.449997,86.389999,86.459999,377200,80.997192
"2013-04-12",86.459999,86.480003,84.660004,85.5,762800,80.097862
"2013-04-15",85.290001,85.709999,84.010002,84.099998,299300,78.786316
"2013-04-16",84.550003,85.029999,83.690002,84.959999,256400,79.591972
"2013-04-17",84.449997,84.639999,83.279999,83.68,247600,78.392838
"2013-04-18",83.699997,83.760002,82.370003,82.860001,398600,77.624649
"2013-04-19",82.980003,83.860001,82.519997,83.510002,333500,78.233604
"2013-04-22",83.5,83.5,82.889999,83.230003,219100,77.971291
"2013-04-23",83.629997,83.760002,83,83.699997,340700,78.411583
"2013-04-24",83.760002,83.769997,83.150002,83.32,161600,78.055588
"2013-04-25",83.650002,83.650002,82.839996,82.980003,182000,77.737083
"2013-04-26",82.900002,83.110001,82.120003,82.260002,201300,77.062584
"2013-04-29",82.629997,82.629997,81.970001,82.239998,404300,77.043839
"2013-04-30",82.019997,82.019997,77.459999,78.129997,1195400,73.193504
"2013-05-01",77.720001,78.190002,76.900002,77.360001,666800,72.472176
"2013-05-02",77.589996,78.510002,77.32,77.739998,335800,72.828148
"2013-05-03",78.120003,78.5,77.940002,78.339996,384900,73.390228
"2013-05-06",78.339996,78.5,77.730003,77.760002,275900,72.846893
"2013-05-07",77.709999,78.410004,77.519997,78.279999,320800,73.334053
"2013-05-08",78.309998,79.309998,78.07,79.300003,279300,74.289604
"2013-05-09",79.25,80.059998,79.190002,79.889999,350200,74.842323
"2013-05-10",80.139999,80.5,79.949997,80.43,322100,75.348183
"2013-05-13",80.129997,80.139999,79.650002,79.760002,171000,75.037727
"2013-05-14",79.480003,80.419998,79.480003,80.389999,332500,75.630432
"2013-05-15",80.129997,80.650002,79.940002,80.639999,262200,75.865639
"2013-05-16",80.440002,80.639999,80.160004,80.599998,590700,75.827988
"2013-05-17",80.900002,81.07,80.169998,80.419998,155000,75.658676
"2013-05-20",80.43,80.720001,79.800003,79.870003,116000,75.141212
"2013-05-21",79.959999,80.019997,79.099998,79.25,297000,74.557922
"2013-05-22",79.300003,80.18,77.690002,77.980003,194700,73.363121
"2013-05-23",77.529999,78.610001,77.379997,78.300003,179700,73.664185
"2013-05-24",78.660004,78.949997,77.940002,78.709999,130000,74.049904
"2013-05-28",79.309998,80.099998,78.739998,78.830002,121700,74.162819
"2013-05-29",78.580002,78.580002,77.620003,78.129997,200200,73.504234
"2013-05-30",78.209999,78.889999,77.970001,78.870003,150200,74.200424
"2013-05-31",78.629997,79.110001,78.269997,78.330002,186400,73.692398
"2013-06-03",78.419998,78.419998,76.730003,77.720001,188900,73.118507
"2013-06-04",77.68,78.07,77.199997,77.830002,219000,73.222008
"2013-06-05",77.540001,77.610001,76.389999,76.510002,204100,71.980141
"2013-06-06",76.699997,77.379997,76.010002,77.379997,179000,72.79863
"2013-06-07",78.339996,79.190002,78.089996,78.419998,265200,73.777061
"2013-06-10",78.5,78.5,77.760002,78.169998,198200,73.541862
"2013-06-11",77.980003,78.32,77.330002,77.879997,134500,73.269051
"2013-06-12",77.900002,78.040001,77.199997,77.400002,132100,72.817459
"2013-06-13",77.269997,77.860001,76.739998,77.779999,171300,73.174973
"2013-06-14",77.760002,78.029999,77.449997,77.900002,180400,73.287842
"2013-06-17",78.330002,78.599998,77.669998,77.910004,201200,73.297264
"2013-06-18",78.050003,78.839996,77.910004,78.639999,98300,73.984055
"2013-06-19",78.480003,78.519997,77.199997,77.239998,92600,72.666924
"2013-06-20",76.410004,76.589996,75.230003,75.639999,181900,71.161659
"2013-06-21",76,76,75.330002,75.660004,297800,71.180473
"2013-06-24",74.879997,75.349998,73.830002,75.110001,168500,70.663025
"2013-06-25",75.269997,75.989998,74.849998,75.839996,214600,71.349823
"2013-06-26",76.330002,76.949997,76.07,76.660004,229800,72.121246
"2013-06-27",77.07,77.660004,76.940002,77.510002,157200,72.920952
"2013-06-28",77.470001,78.010002,76.940002,77.489998,201400,72.902122
"2013-07-01",77.699997,78.779999,77.540001,78.5,181800,73.852325
"2013-07-02",78.5,79.370003,77.620003,78.010002,151300,73.391365
"2013-07-03",77.809998,78.93,77.330002,78.050003,226000,73.42897
"2013-07-05",78.57,78.57,77.75,78.410004,128800,73.767647
"2013-07-08",78.440002,79.099998,78.260002,78.57,160000,73.918167
"2013-07-09",79.019997,79.019997,77.480003,77.519997,222200,72.930344
"2013-07-10",77.519997,77.959999,77.410004,77.730003,198100,73.12793
"2013-07-11",78.510002,78.510002,77.839996,78.010002,216300,73.391365
"2013-07-12",77.959999,79.5,77.82,79.110001,330100,74.426208
"2013-07-15",78.910004,79.5,77.730003,78.279999,336800,73.645355
"2013-07-16",78.169998,78.400002,77.089996,77.330002,297600,72.751595
"2013-07-17",77.769997,78.290001,77.510002,78.010002,195500,73.391365
"2013-07-18",78.150002,79.080002,78.150002,79.019997,211900,74.34153
"2013-07-19",78.720001,79.82,78.650002,79.410004,390000,74.708458
"2013-07-22",79.269997,80.18,79.269997,79.720001,329900,75.000084
"2013-07-23",79.879997,79.970001,79.419998,79.919998,129400,75.188263
"2013-07-24",79.970001,80.110001,79.309998,79.389999,136700,74.689621
"2013-07-25",79.360001,79.68,78.919998,79.43,147600,74.727257
"2013-07-26",79.129997,79.900002,78.589996,79.68,172900,74.962456
"2013-07-29",79.440002,79.769997,78.779999,79.480003,117900,74.7743
"2013-07-30",79.830002,80.349998,79.099998,79.150002,220500,74.463837
"2013-07-31",78,80.57,78,79.43,431500,74.727257
"2013-08-01",80.099998,80.349998,78.790001,79.279999,413100,74.586143
"2013-08-02",79.129997,79.220001,78.550003,79.089996,161100,74.407387
"2013-08-05",78.82,79.190002,78.559998,78.860001,196700,74.191017
"2013-08-06",78.730003,78.970001,78.029999,78.349998,407900,73.71122
"2013-08-07",78.220001,78.370003,77.589996,77.760002,178300,73.156151
"2013-08-08",78.190002,78.190002,77.349998,77.480003,542300,72.892738
"2013-08-09",77.160004,77.870003,76.889999,77.25,248500,72.676346
"2013-08-12",76.949997,77.559998,76.699997,77.400002,382000,72.817459
"2013-08-13",77.160004,77.480003,76.760002,77.360001,433700,73.100937
"2013-08-14",77.370003,77.57,77.019997,77.080002,356400,72.836365
"2013-08-15",76.269997,76.849998,75.150002,75.730003,386400,71.560707
"2013-08-16",75.389999,75.669998,74.419998,75.010002,179500,70.880295
"2013-08-19",75,75.480003,74.769997,75.360001,239100,71.211052
"2013-08-20",75.470001,76.459999,75.230003,76.440002,297600,72.231598
"2013-08-21",76.279999,76.349998,75.300003,75.75,309600,71.579567
"2013-08-22",75.739998,77.040001,75.290001,76.790001,189200,72.562286
"2013-08-23",76.980003,77.360001,76.150002,77.07,220100,72.826904
"2013-08-26",77.099998,78.629997,76.82,78.599998,410200,74.272667
"2013-08-27",78.209999,78.410004,77.849998,78.190002,324400,73.885254
"2013-08-28",78.040001,78.309998,77.739998,77.830002,378700,73.545082
"2013-08-29",77.879997,78.199997,77.43,78.050003,132900,73.75296
"2013-08-30",77.949997,78.18,76.970001,77.080002,191700,72.836365
"2013-09-03",77.440002,78,75.68,76.120003,419000,71.929214
"2013-09-04",75.959999,77.660004,75.959999,77.440002,264200,73.176537
"2013-09-05",77.589996,77.779999,76.739998,77.139999,150800,72.893082
"2013-09-06",77.440002,78.110001,76.099998,77.599998,358800,73.327721
"2013-09-09",77.669998,77.949997,77.360001,77.839996,149400,73.554512
"2013-09-10",77.910004,78.309998,77.529999,78.019997,258700,73.724602
"2013-09-11",78.190002,79.099998,78.07,78.610001,298000,74.28212
"2013-09-12",78.620003,78.620003,77.75,78.300003,171700,73.989197
"2013-09-13",78.220001,78.440002,78.059998,78.169998,83700,73.866325
"2013-09-16",79.889999,80.080002,79.040001,79.529999,268200,75.151474
"2013-09-17",79.529999,80.900002,79.32,80.769997,271300,76.323204
"2013-09-18",81.349998,82.349998,81.050003,82.07,362400,77.551636
"2013-09-19",82.07,82.410004,81.489998,81.660004,145600,77.164207
"2013-09-20",81.980003,81.980003,81.360001,81.43,237800,76.946861
"2013-09-23",81.43,81.690002,81.010002,81.440002,114200,76.956322
"2013-09-24",81.269997,82.080002,81.169998,81.699997,337000,77.201981
"2013-09-25",81.559998,81.870003,81.230003,81.410004,469100,76.927971
"2013-09-26",81.629997,81.800003,80.900002,81.480003,150300,76.994133
"2013-09-27",81.110001,82,80.970001,81.980003,198100,77.466568
"2013-09-30",81.050003,82.699997,81.050003,82.279999,400900,77.750069
"2013-10-01",82.029999,82.830002,82.019997,82.5,560100,77.957962
"2013-10-02",82.269997,82.739998,81.639999,82.5,179900,77.957962
"2013-10-03",82.5,83.050003,81.610001,82.419998,359500,77.882362
"2013-10-04",82.32,82.639999,82.25,82.410004,114600,77.872902
"2013-10-07",81.940002,82.860001,81.550003,82.349998,200800,77.816208
"2013-10-08",82.290001,82.650002,81.919998,82.050003,181400,77.532753
"2013-10-09",82.07,82.940002,82.019997,82.709999,328800,78.15638
"2013-10-10",83.099998,83.5,82.779999,83.290001,220500,78.704475
"2013-10-11",83.010002,84.099998,82.790001,84.059998,151500,79.432091
"2013-10-14",83.889999,85.269997,83.849998,85.169998,208500,80.480972
"2013-10-15",84.830002,84.989998,84.300003,84.330002,206000,79.68721
"2013-10-16",84.93,85.550003,84.790001,85.370003,195200,80.669952
"2013-10-17",85.059998,86.370003,84.919998,86.32,151900,81.56765
"2013-10-18",86.389999,86.43,84.889999,86.239998,192600,81.492043
"2013-10-21",86.169998,86.949997,85.949997,86.43,414000,81.671577
"2013-10-22",86.480003,86.949997,86,86.459999,393500,81.699936
"2013-10-23",86.260002,87.330002,86.239998,87.330002,204300,82.522041
"2013-10-24",87.360001,87.650002,86.230003,86.400002,151700,81.64325
"2013-10-25",86.480003,86.849998,86.080002,86.669998,166200,81.898376
"2013-10-28",86.57,87.25,86.209999,86.720001,146600,81.945618
"2013-10-29",86.949997,87.410004,86.57,87.400002,248900,82.588219
"2013-10-30",88.529999,91.910004,87.400002,91.489998,639800,86.452995
"2013-10-31",91.660004,92.889999,91.529999,92.18,422100,87.105034
"2013-11-01",92.25,92.940002,91.57,92.510002,175000,87.416855
"2013-11-04",92.970001,93.43,92,93.410004,367800,88.267311
"2013-11-05",92.769997,93.150002,92.209999,93.010002,170500,87.889343
"2013-11-06",93.209999,93.43,92.449997,93.029999,179300,87.908226
"2013-11-07",93.029999,93.650002,92.269997,92.290001,209700,87.208961
"2013-11-08",91.889999,93.029999,91.889999,92.970001,130000,87.851547
"2013-11-11",92.440002,94.260002,92.160004,94.019997,279600,88.843704
"2013-11-12",93.989998,94.739998,93.599998,94.510002,536000,89.306755
"2013-11-13",94,95.330002,93.889999,95.300003,231000,90.378387
"2013-11-14",95.309998,95.620003,94.809998,95.040001,226000,90.131844
"2013-11-15",94.779999,95.120003,94.629997,94.639999,343300,89.752495
"2013-11-18",94.639999,95.389999,94.370003,94.550003,300600,89.667107
"2013-11-19",94.550003,96.25,94.440002,95.980003,252500,91.023277
"2013-11-20",96.290001,96.32,94.989998,96.199997,220200,91.231903
"2013-11-21",96.209999,97.480003,96.169998,97.330002,161800,92.303589
"2013-11-22",97.230003,97.900002,96.519997,97.279999,167100,92.256134
"2013-11-25",97.209999,99.080002,97.209999,97.93,139900,92.872574
"2013-11-26",97.720001,99.129997,97.440002,98.82,219700,93.716591
"2013-11-27",98.870003,99.080002,98.129997,98.660004,191500,93.56488
"2013-11-29",98.68,99.059998,98.120003,98.309998,70000,93.232925
"2013-12-02",98.330002,98.599998,96.709999,97.449997,469200,92.417343
"2013-12-03",97.089996,97.239998,96.040001,97.089996,214000,92.075943
"2013-12-04",96.589996,97.370003,95.889999,96.849998,424600,91.848328
"2013-12-05",96.720001,97.169998,95.769997,96.389999,154200,91.412079
"2013-12-06",96.559998,97.889999,96.449997,97.18,117800,92.161293
"2013-12-09",97.279999,97.839996,96.050003,97.169998,187500,92.151794
"2013-12-10",96.790001,97,96.260002,96.360001,157800,91.383652
"2013-12-11",96.580002,96.580002,94.669998,94.809998,236800,89.913681
"2013-12-12",94.800003,95.580002,94.360001,94.900002,137900,89.999046
"2013-12-13",95.370003,95.379997,94,94.220001,229400,89.354156
"2013-12-16",94.93,95.940002,94.489998,94.629997,298000,89.742996
"2013-12-17",94.400002,94.400002,92.360001,93.849998,316200,89.003273
"2013-12-18",93.860001,94.629997,92.889999,94.419998,338600,89.543823
"2013-12-19",94.330002,94.330002,92.910004,93.489998,276100,88.66185
"2013-12-20",93.309998,93.989998,92.910004,93.540001,387000,88.709282
"2013-12-23",93.540001,94.389999,93.389999,94.339996,149800,89.467964
"2013-12-24",94.559998,95.050003,94.129997,94.360001,71900,89.486954
"2013-12-26",94.480003,94.839996,93.68,94.419998,73000,89.543823
"2013-12-27",94.540001,94.540001,93.57,94.139999,132600,89.278297
"2013-12-30",94.129997,94.400002,93.970001,94.059998,127100,89.202393
"2013-12-31",94.18,94.330002,93.559998,93.860001,102700,89.012756
"2014-01-02",93.650002,93.650002,92.389999,92.75,216100,87.960075
"2014-01-03",93.589996,93.730003,92.510002,92.849998,230400,88.054924
"2014-01-06",93.349998,93.449997,92.690002,92.919998,275300,88.121307
"2014-01-07",93.07,94.349998,92.879997,94.120003,235500,89.259331
"2014-01-08",94.120003,95.449997,94.120003,94.650002,238600,89.761955
"2014-01-09",94.75,97,94.589996,97,350100,91.990601
"2014-01-10",96.870003,97.489998,96.190002,97.089996,434000,92.075943
"2014-01-13",96.839996,97.099998,96.169998,96.370003,195700,91.393143
"2014-01-14",96.559998,96.949997,95.860001,96.879997,217500,91.876793
"2014-01-15",96.910004,97.25,96.080002,96.800003,235600,91.800941
"2014-01-16",96.5,97.300003,96.279999,97,185100,91.990601
"2014-01-17",96.949997,97.419998,96.330002,96.449997,115500,91.469002
"2014-01-21",96.779999,96.839996,95.389999,96.629997,219000,91.639687
"2014-01-22",96.800003,96.839996,96.309998,96.639999,279300,91.649185
"2014-01-23",96.230003,96.739998,95.720001,96.459999,154600,91.478477
"2014-01-24",96.089996,96.089996,93.120003,94.370003,382000,89.496414
"2014-01-27",94.360001,94.5,93.089996,93.089996,214200,88.282516
"2014-01-28",93.32,94.139999,93.239998,93.599998,158100,88.766182
"2014-01-29",92.839996,93.769997,92.5,93.5,200600,88.671333
"2014-01-30",93.889999,94.650002,93.110001,94.309998,202500,89.439507
"2014-01-31",93.839996,93.989998,92.989998,93.639999,224700,88.8041
"2014-02-03",93.639999,93.949997,90.150002,90.940002,447400,86.243561
"2014-02-04",91.230003,91.790001,90.480003,91.18,366200,86.471161
"2014-02-05",91.019997,93.010002,90.75,91.849998,282600,87.106552
"2014-02-06",92.07,92.830002,91.330002,91.480003,226100,86.755684
"2014-02-07",91.75,92.800003,91.489998,92.769997,146200,87.979027
"2014-02-10",92.599998,93.239998,92.239998,92.639999,279000,87.855736
"2014-02-11",92.860001,94.110001,92.160004,94.099998,303000,89.240356
"2014-02-12",94.099998,94.699997,93.68,94.629997,321600,89.742996
"2014-02-13",94.339996,96.550003,93.879997,96.410004,253600,91.431068
"2014-02-14",96.440002,97.110001,95.959999,96.120003,228500,91.156052
"2014-02-18",96.269997,97.629997,95.650002,97.139999,248200,92.12336
"2014-02-19",96.849998,97.839996,96.480003,96.610001,199300,91.620735
"2014-02-20",96.690002,97.82,96.040001,97.669998,293000,92.625999
"2014-02-21",100.830002,103.510002,97.669998,101.190002,991800,95.964211
"2014-02-24",101.470001,102.510002,100.489998,100.57,562500,95.376244
"2014-02-25",100.870003,102.480003,100.209999,102.129997,521300,96.855659
"2014-02-26",102.160004,102.809998,100.879997,101.120003,316300,95.89782
"2014-02-27",101.120003,102.080002,100.360001,101.959999,206200,96.694427
"2014-02-28",101.550003,102.919998,101.010002,101.989998,170900,97.046494
"2014-03-03",101.190002,101.940002,100.190002,100.440002,425700,95.571632
"2014-03-04",101.059998,101.580002,100.5,100.830002,624500,95.942741
"2014-03-05",100.830002,102.120003,100.290001,101.32,507700,96.408989
"2014-03-06",101.07,102.959999,101.07,102.389999,273100,97.427116
"2014-03-07",102.800003,103.330002,101.889999,102.889999,202400,97.90287
"2014-03-10",102.889999,103.800003,102.099998,102.209999,212900,97.255844
"2014-03-11",102.010002,103.540001,101.730003,102.050003,443200,97.103592
"2014-03-12",101.720001,102.839996,101.290001,102.82,300400,97.836281
"2014-03-13",103,103.690002,102.080002,102.309998,265600,97.350998
"2014-03-14",102.18,103.339996,102.139999,102.940002,162500,97.95047
"2014-03-17",103.379997,104.330002,103.370003,103.900002,153200,98.863945
"2014-03-18",104.239998,104.459999,103.830002,104.019997,306000,98.978104
"2014-03-19",104.93,105.169998,103.949997,104.480003,252800,99.415817
"2014-03-20",104.410004,104.459999,103.599998,103.980003,562600,98.940056
"2014-03-21",104.669998,106.220001,104.139999,105.32,745000,100.215126
"2014-03-24",106.07,106.209999,104.43,105.489998,421800,100.376862
"2014-03-25",105.660004,106.589996,105.040001,105.400002,506000,100.291229
"2014-03-26",105.790001,106.699997,105.550003,106.099998,343800,100.957283
"2014-03-27",106.370003,106.370003,104.18,105.18,437300,100.081894
"2014-03-28",105.32,106.349998,104.699997,105.660004,246100,100.538628
"2014-03-31",106.120003,107.43,105.690002,107.239998,270200,102.042038
"2014-04-01",107.449997,108,106.389999,107.470001,458000,102.26088
"2014-04-02",107.489998,108.970001,107.07,108.400002,401000,103.145805
"2014-04-03",108.589996,108.989998,107.550003,108.690002,334100,103.421753
"2014-04-04",109.519997,109.730003,106.510002,106.660004,262200,101.490143
"2014-04-07",106.160004,106.690002,104.919998,105.470001,309500,100.357841
"2014-04-08",105.279999,105.57,104.050003,104.93,236500,99.844002
"2014-04-09",105.080002,105.739998,104.470001,105.239998,216000,100.138985
"2014-04-10",104.889999,105.120003,102.129997,102.410004,364200,97.446152
"2014-04-11",102.050003,102.970001,101.790001,102.050003,249100,97.103592
"2014-04-14",102.139999,103.139999,101.629997,102.400002,199700,97.436615
"2014-04-15",102.419998,103.089996,101.029999,102.400002,348800,97.436615
"2014-04-16",103.410004,103.440002,102.050003,102.18,193100,97.227303
"2014-04-17",102.07,102.610001,101.519997,101.839996,284700,96.90377
"2014-04-21",102.110001,103.309998,101.879997,103.230003,227500,98.226402
"2014-04-22",103.290001,104.209999,102.550003,102.709999,223400,97.731621
"2014-04-23",102.330002,102.690002,101.57,102.110001,204200,97.160683
"2014-04-24",102.610001,102.610001,101.199997,101.589996,208100,96.665894
"2014-04-25",101.220001,101.300003,100.040001,100.440002,225300,95.571632
"2014-04-28",100.68,101.150002,99.559998,100.839996,246600,95.95224
"2014-04-29",101.18,101.860001,100.410004,101.550003,424500,96.627838
"2014-04-30",100.919998,102.769997,100.410004,102.089996,339100,97.141647
"2014-05-01",102.730003,105.400002,101.620003,103.139999,570800,98.140762
"2014-05-02",103.25,104.860001,103,103.959999,315600,98.921005
"2014-05-05",103.629997,104.230003,102.760002,103.620003,204000,98.597519
"2014-05-06",103.300003,104.099998,102.739998,103.949997,210700,98.911484
"2014-05-07",104.419998,105.440002,103.120003,105.360001,226200,100.253174
"2014-05-08",105.260002,106.129997,103.830002,104.260002,249600,99.20649
"2014-05-09",104.07,105.080002,103.220001,105.080002,453600,99.986732
"2014-05-12",105.510002,106.68,105.510002,106.32,161700,101.166634
"2014-05-13",106,106.650002,105.599998,105.919998,219400,101.10936
"2014-05-14",105.610001,106.32,105.239998,105.910004,260200,101.099823
"2014-05-15",105.779999,105.779999,104.349998,104.860001,171800,100.097511
"2014-05-16",104.849998,105.269997,103.790001,104.870003,136100,100.10704
"2014-05-19",104.900002,105.900002,104.519997,105.75,152100,100.947083
"2014-05-20",105.830002,105.830002,104.139999,104.779999,151200,100.021149
"2014-05-21",104.980003,105.620003,104.860001,105.580002,158300,100.784813
"2014-05-22",105.559998,105.889999,105.010002,105.5,95200,100.708435
"2014-05-23",105.43,105.599998,104.720001,105.290001,152800,100.50795
"2014-05-27",105.540001,106.169998,104.980003,106.099998,100500,101.281166
"2014-05-28",106.040001,106.949997,105.830002,106.389999,210700,101.558006
"2014-05-29",107,107.199997,106.050003,106.68,132700,101.834846
"2014-05-30",106.580002,107.489998,106.07,106.639999,108900,101.796638
"2014-06-02",106.800003,106.800003,105.610001,106.040001,248400,101.223907
"2014-06-03",105.779999,107.110001,105.410004,106.910004,121600,102.05439
"2014-06-04",106.900002,107.989998,106.690002,107.529999,172900,102.646248
"2014-06-05",107.559998,108.190002,107.110001,107.699997,74900,102.808517
"2014-06-06",107.760002,107.970001,107.440002,107.75,139300,102.856247
"2014-06-09",107.610001,108.080002,107.110001,107.589996,90400,102.703499
"2014-06-10",107.25,107.800003,106.339996,106.949997,165300,102.092606
"2014-06-11",106.699997,107.169998,106.019997,106.459999,57600,101.624825
"2014-06-12",106.269997,106.620003,105.389999,106.309998,153900,101.481682
"2014-06-13",106.32,106.660004,104.43,104.82,122700,100.059319
"2014-06-16",105.099998,105.589996,104.089996,104.129997,173700,99.400665
"2014-06-17",104.32,106.080002,104.019997,104.419998,233500,99.677498
"2014-06-18",104.580002,105.480003,104.010002,105.370003,199800,100.584335
"2014-06-19",105.230003,106.040001,104.839996,105.269997,94400,100.488876
"2014-06-20",104.870003,105.629997,104.860001,105.290001,241300,100.50795
"2014-06-23",105.440002,105.830002,104.82,105.18,96700,100.402977
"2014-06-24",105.010002,106.040001,104.519997,104.75,107700,99.992508
"2014-06-25",104.639999,105.5,104.25,105.199997,124400,100.422066
"2014-06-26",105.190002,105.43,104.239998,105.18,78600,100.402977
"2014-06-27",104.82,105.580002,104.82,105.169998,79700,100.393417
"2014-06-30",105.290001,105.68,104.440002,105.599998,141900,100.803886
"2014-07-01",105.800003,108.050003,105.800003,107.709999,233400,102.818062
"2014-07-02",107.43,107.839996,107.160004,107.459999,144100,102.579414
"2014-07-03",107.529999,107.949997,107.220001,107.339996,67500,102.464874
"2014-07-07",106.860001,106.870003,105.849998,105.949997,104300,101.137993
"2014-07-08",106.07,106.129997,104.959999,105.82,146900,101.013893
"2014-07-09",105.879997,106.620003,105.589996,106.209999,250700,101.386185
"2014-07-10",105.5,106.82,104.900002,106.650002,124100,101.806198
"2014-07-11",106.620003,107.120003,106.129997,106.970001,65700,102.111664
"2014-07-14",107.540001,107.540001,106.730003,107.190002,108100,102.321686
"2014-07-15",107.190002,107.5,106.260002,107.089996,97900,102.226227
"2014-07-16",107.43,107.43,105.370003,106.260002,318700,101.433914
"2014-07-17",105.889999,106.879997,105.019997,105.300003,308100,100.517517
"2014-07-18",105.720001,106.120003,104.93,105.709999,181600,100.908905
"2014-07-21",105.019997,105.730003,104.559998,105.410004,94000,100.62252
"2014-07-22",105.620003,106.610001,104.769997,106.279999,177700,101.453018
"2014-07-23",107.25,107.25,106.110001,106.480003,52700,101.643921
"2014-07-24",106.410004,106.879997,105.989998,106.360001,153500,101.529373
"2014-07-25",106.110001,106.25,105.5,105.959999,201800,101.147552
"2014-07-28",105.809998,107.089996,105.190002,106.779999,198700,101.930298
"2014-07-29",106.769997,107.379997,105.699997,105.769997,223200,100.966164
"2014-07-30",109,111.239998,107.830002,108.900002,765900,103.954018
"2014-07-31",108.889999,109.129997,107.440002,107.739998,217100,102.84671
"2014-08-01",107.559998,107.779999,105.360001,106.150002,254600,101.328911
"2014-08-04",106.169998,106.980003,104.779999,106.889999,174300,102.035316
"2014-08-05",106.459999,107.660004,106.300003,106.360001,231700,101.529373
"2014-08-06",106.410004,106.669998,105.040001,105.129997,268100,100.355232
"2014-08-07",105.169998,105.25,103.760002,104.099998,275200,99.372032
"2014-08-08",103.949997,105.43,103.370003,105.349998,125600,100.565216
"2014-08-11",106,106.540001,105.169998,105.190002,154800,100.412514
"2014-08-12",104.980003,105.440002,104.300003,104.510002,236000,99.763397
"2014-08-13",104.410004,106.209999,104.410004,105.639999,272700,101.171234
"2014-08-14",105.879997,106.230003,105.349998,106.089996,122700,101.602173
"2014-08-15",106.739998,107.129997,104.959999,106.239998,93300,101.745834
"2014-08-18",106.25,107.080002,106.040001,106.949997,176300,102.425819
"2014-08-19",106.949997,107.57,106.839996,107.32,99800,102.780159
"2014-08-20",107.010002,107.860001,106.730003,107.480003,92700,102.93338
"2014-08-21",107.68,108.239998,107.150002,108.230003,100800,103.651657
"2014-08-22",108.5,108.760002,107.779999,108.370003,154200,103.785736
"2014-08-25",108.910004,109.639999,108.629997,108.970001,232900,104.360359
"2014-08-26",109.400002,109.75,108.489998,109.139999,397000,104.523163
"2014-08-27",109,109.589996,108.580002,109.190002,112800,104.571045
"2014-08-28",109.18,109.290001,108.400002,108.839996,118500,104.23587
"2014-08-29",109.290001,109.669998,108.43,109.480003,118300,104.848778
"2014-09-02",109.379997,110.300003,109.190002,109.919998,204200,105.270157
"2014-09-03",110.529999,110.879997,109.489998,109.970001,173200,105.318039
"2014-09-04",110.32,110.360001,109.209999,109.599998,109300,104.963707
"2014-09-05",109.639999,110.720001,108.739998,109.690002,110700,105.049881
"2014-09-08",109.360001,109.809998,108.849998,109.75,96200,105.107353
"2014-09-09",109.349998,110.169998,108.860001,109.690002,143400,105.049881
"2014-09-10",109.599998,110.279999,109.209999,109.5,136500,104.867928
"2014-09-11",109.260002,110.400002,109.220001,110.209999,138600,105.547882
"2014-09-12",110.449997,110.449997,109.400002,109.599998,178300,104.963707
"2014-09-15",109.699997,109.699997,108.300003,108.690002,92400,104.092186
"2014-09-16",108.839996,109.580002,108.010002,109.5,184200,104.867928
"2014-09-17",109.370003,109.370003,108.489998,108.989998,179400,104.379509
"2014-09-18",109.269997,109.760002,109,109.309998,101600,104.685982
"2014-09-19",109.330002,109.330002,107.959999,108.349998,250000,103.766556
"2014-09-22",108.349998,108.419998,107.129997,107.519997,121200,102.971672
"2014-09-23",106.879997,107.080002,105.900002,106.160004,188300,101.669205
"2014-09-24",105.839996,106.769997,105.459999,106.720001,164800,102.205528
"2014-09-25",106.050003,106.800003,105.059998,106.260002,269000,101.764984
"2014-09-26",106.209999,107.07,105.949997,106.190002,112300,101.697952
"2014-09-29",105.25,106.989998,105.25,106.529999,139400,102.023567
"2014-09-30",106.75,106.970001,104.910004,105.040001,193300,100.596596
"2014-10-01",105.209999,105.769997,104.019997,105.190002,245500,100.74025
"2014-10-02",105.470001,106.010002,104.980003,105.739998,155900,101.266998
