"dates","COO.Open","COO.High","COO.Low","COO.Close","COO.Volume","COO.Adjusted"
"2013-02-27",104.07,106.139999,104.040001,105.5,181800,105.243065
"2013-02-28",105.489998,106.75,105.489998,106.059998,191700,105.801689
"2013-03-01",105.68,105.970001,104.410004,105.080002,360100,104.824081
"2013-03-04",104.830002,105.529999,104.190002,105.190002,233800,104.93383
"2013-03-05",105.809998,106.309998,105.529999,105.870003,483600,105.612167
"2013-03-06",106.209999,106.519997,105.110001,105.550003,346500,105.292953
"2013-03-07",105.690002,105.900002,103.879997,104.699997,701600,104.444992
"2013-03-08",104.300003,109.559998,103.57,108.230003,881100,107.966415
"2013-03-11",106.540001,106.980003,105.879997,106.25,373100,105.991234
"2013-03-12",105.669998,106.370003,104.959999,105.400002,415400,105.143318
"2013-03-13",105.389999,105.389999,104.919998,105.25,290100,104.993675
"2013-03-14",105,105.75,104.440002,104.82,276100,104.564735
"2013-03-15",104.660004,104.93,103.459999,103.82,373400,103.567146
"2013-03-18",103.419998,104.419998,102.720001,104.089996,242400,103.836494
"2013-03-19",104.339996,104.760002,103.650002,104.419998,247000,104.165703
"2013-03-20",105.059998,109.82,104.43,105.480003,303500,105.223114
"2013-03-21",104.919998,109.650002,103.68,103.980003,169600,103.726784
"2013-03-22",104.370003,104.489998,103.730003,104.160004,125400,103.906326
"2013-03-25",104.639999,104.970001,103.68,104.389999,215900,104.135765
"2013-03-26",104.279999,104.989998,103.870003,104.93,262900,104.674446
"2013-03-27",104.370003,106.790001,104.199997,106.739998,310800,106.480042
"2013-03-28",106.739998,108.040001,106.480003,107.879997,333800,107.617271
"2013-04-01",107.800003,108.25,105.760002,106.550003,203200,106.290504
"2013-04-02",107.199997,108.290001,107.199997,107.709999,235600,107.447685
"2013-04-03",107.699997,107.93,106.650002,107.050003,323800,106.789284
"2013-04-04",107.220001,108.010002,106.739998,107.980003,288800,107.717026
"2013-04-05",107,107.550003,105.760002,106.169998,532800,105.911446
"2013-04-08",106.209999,106.550003,105.389999,106.389999,207500,106.130898
"2013-04-09",106.309998,106.980003,105.949997,106.610001,193300,106.350357
"2013-04-10",106.699997,108.480003,106.400002,108.169998,331000,107.906563
"2013-04-11",108.5,109.93,107.940002,109.889999,313600,109.62236
"2013-04-12",109.629997,109.790001,108.309998,108.949997,308300,108.684662
"2013-04-15",108.739998,108.760002,106.639999,107.080002,419800,106.819237
"2013-04-16",107.639999,108.809998,107,108.629997,375200,108.365425
"2013-04-17",108.25,108.379997,107.199997,107.879997,391900,107.617271
"2013-04-18",107.900002,108.480003,105.389999,105.860001,174000,105.602165
"2013-04-19",105.800003,106.910004,104.239998,106.25,160400,105.991234
"2013-04-22",106.449997,106.449997,104.93,106.080002,116000,105.821655
"2013-04-23",106.660004,108.480003,106.389999,108.199997,282900,107.936501
"2013-04-24",107.989998,108.050003,107.019997,107.620003,183500,107.35791
"2013-04-25",105.379997,110.449997,105.349998,107.290001,174700,107.028709
"2013-04-26",107.18,107.720001,106.089996,107.720001,177000,107.457672
"2013-04-29",108.209999,108.940002,107,108.760002,164800,108.495125
"2013-04-30",108.559998,110.849998,108.290001,110.400002,348400,110.131134
"2013-05-01",110.400002,110.57,108.529999,108.669998,143800,108.405342
"2013-05-02",108.919998,109.93,108.190002,109.860001,366700,109.592453
"2013-05-03",110.639999,112.029999,110.510002,112,320300,111.727257
"2013-05-06",112.230003,113.5,111.75,113.32,282100,113.044029
"2013-05-07",113.32,113.709999,112.660004,113.529999,219600,113.253494
"2013-05-08",113.620003,115.169998,112.860001,115.059998,304300,114.779793
"2013-05-09",114.980003,116.099998,114.959999,115.339996,203100,115.059105
"2013-05-10",115.629997,116.639999,115.279999,115.970001,187700,115.687561
"2013-05-13",116.010002,116.459999,115.709999,116,308500,115.717484
"2013-05-14",115.849998,116.790001,114.870003,114.970001,319600,114.690025
"2013-05-15",113.889999,113.889999,111.389999,111.93,740000,111.657402
"2013-05-16",111.93,111.949997,110.389999,110.519997,349300,110.250854
"2013-05-17",111.080002,111.610001,110.800003,111.220001,253800,110.94915
"2013-05-20",111.25,112.150002,110.650002,111.07,320100,110.7995
"2013-05-21",111.160004,111.980003,110.57,110.989998,189400,110.719681
"2013-05-22",111.110001,111.449997,106.599998,107.220001,603900,106.958878
"2013-05-23",106.839996,107.660004,105.709999,107.120003,371000,106.859123
"2013-05-24",107.050003,109.849998,106.290001,109.040001,939300,108.774452
"2013-05-28",109.879997,111.639999,109.279999,110.940002,563900,110.66983
"2013-05-29",110.550003,111.129997,108.57,110.790001,442800,110.520195
"2013-05-30",110.57,114.370003,110.300003,114.300003,401200,114.021629
"2013-05-31",113.690002,115.32,112.959999,113.010002,349000,112.734772
"2013-06-03",113,114.099998,112.93,113.199997,573700,112.924316
"2013-06-04",113.199997,113.989998,111.690002,111.830002,415000,111.557663
"2013-06-05",111.419998,112.330002,110.75,111,236200,110.729668
"2013-06-06",110.629997,113.220001,110.330002,113.129997,391200,112.854485
"2013-06-07",116.610001,120.559998,116.610001,120,1143300,119.707756
"2013-06-10",120.220001,122.769997,119.599998,121.629997,674500,121.333786
"2013-06-11",120.459999,122.080002,119.059998,120.959999,253800,120.665413
"2013-06-12",121.919998,121.949997,119.919998,120.410004,186800,120.116753
"2013-06-13",120.5,121.43,119.720001,121.220001,269900,120.924789
"2013-06-14",121.220001,121.779999,119.970001,121.529999,341400,121.234032
"2013-06-17",122.169998,124.080002,121.709999,122.800003,359600,122.500954
"2013-06-18",123.089996,123.290001,121.57,121.690002,236200,121.393646
"2013-06-19",121.849998,122.199997,120.610001,120.75,195900,120.455933
"2013-06-20",119.510002,119.919998,116.910004,117.309998,220800,117.024307
"2013-06-21",117.970001,119,117.480003,118.599998,324800,118.311165
"2013-06-24",117.480003,119.050003,116.75,117.849998,233800,117.562973
"2013-06-25",118.959999,119.389999,116.269997,116.839996,311600,116.555458
"2013-06-26",117.919998,118.580002,117.18,117.660004,240800,117.373436
"2013-06-27",118.379997,118.489998,117.300003,117.800003,314400,117.513123
"2013-06-28",117.699997,120.919998,116.809998,119.050003,583100,118.760086
"2013-07-01",119.639999,121.07,119.230003,120.889999,232500,120.595589
"2013-07-02",120.959999,122.540001,120.830002,121.93,238800,121.633057
"2013-07-03",121.099998,121.970001,120,121.650002,150000,121.353745
"2013-07-05",122.559998,123.779999,121.809998,123.639999,267800,123.338882
"2013-07-08",124.099998,124.730003,123.169998,123.339996,366000,123.039619
"2013-07-09",123.620003,124.25,122.610001,123.790001,189500,123.488541
"2013-07-10",124.010002,124.900002,122.959999,124.419998,256300,124.116989
"2013-07-11",125.470001,125.599998,123.650002,123.699997,296300,123.398727
"2013-07-12",123.610001,125.489998,122.029999,125.360001,304500,125.054718
"2013-07-15",125.18,127.459999,124.550003,127.07,396600,126.760536
"2013-07-16",127.389999,128.369995,124.589996,125.07,304100,124.765419
"2013-07-17",125.800003,126.769997,125.68,125.779999,133700,125.473671
"2013-07-18",125.970001,127.209999,125.889999,126.620003,129700,126.311646
"2013-07-19",126.5,127.010002,125.82,126.839996,209500,126.531097
"2013-07-22",126.879997,128.309998,125.669998,128.309998,389600,128.027786
"2013-07-23",128.149994,129.059998,127.010002,127.5,332600,127.219574
"2013-07-24",128.089996,128.449997,126.400002,126.889999,223300,126.610916
"2013-07-25",126.839996,127.459999,125.360001,126.220001,178000,125.942398
"2013-07-26",126.18,126.18,124.669998,125.790001,150900,125.513359
"2013-07-29",125.470001,126.339996,124.080002,125.720001,236100,125.443497
"2013-07-30",126.389999,126.389999,124.400002,125.32,266200,125.044373
"2013-07-31",125.830002,128.289993,125.669998,127.349998,326400,127.069901
"2013-08-01",128.470001,130.369995,128.050003,129.610001,356800,129.324951
"2013-08-02",129.169998,129.169998,127.650002,129.050003,131900,128.766174
"2013-08-05",128.75,130.470001,127.480003,130.470001,185100,130.183029
"2013-08-06",130,130.690002,128.220001,130.149994,295300,129.863754
"2013-08-07",130,130.830002,128,130.139999,214800,129.853775
"2013-08-08",130.850006,131.940002,129.910004,131.660004,180500,131.370453
"2013-08-09",131.199997,132.289993,130.470001,131.610001,132600,131.320511
"2013-08-12",131.130005,132.729996,131.130005,131.720001,152000,131.430283
"2013-08-13",131.649994,133.529999,129.850006,131.5,162900,131.2108
"2013-08-14",131.990005,131.990005,131.110001,131.740005,116100,131.450241
"2013-08-15",130.830002,130.910004,129,129.419998,196800,129.13533
"2013-08-16",129.440002,130.210007,128.020004,129.429993,201200,129.145325
"2013-08-19",129.279999,130.360001,128.059998,128.940002,180900,128.656403
"2013-08-20",128.759995,129.850006,127.540001,129.740005,195000,129.454651
"2013-08-21",129.470001,130.240005,128.529999,129.220001,155900,128.935806
"2013-08-22",129.490005,130.419998,128.399994,130,91400,129.714081
"2013-08-23",130.050003,130.860001,129.210007,130.160004,201100,129.873703
"2013-08-26",130.089996,130.759995,128.779999,129.630005,178200,129.344879
"2013-08-27",128.740005,130.279999,128.029999,129.529999,321600,129.245117
"2013-08-28",129.770004,131.139999,128.600006,130.419998,213700,130.133163
"2013-08-29",130.449997,132.169998,129.389999,131.729996,211800,131.440277
"2013-08-30",131.729996,132.210007,129.759995,130.610001,320900,130.322739
"2013-09-03",131.789993,132.990005,129.809998,131.820007,479500,131.530106
"2013-09-04",131.759995,133.580002,131.759995,133.360001,266900,133.066711
"2013-09-05",132.699997,134.199997,131.419998,133.25,360400,132.956894
"2013-09-06",131.899994,131.899994,126.790001,130.919998,667500,130.632065
"2013-09-09",131.330002,133.270004,131.330002,133.119995,280900,132.827225
"2013-09-10",133.949997,135.009995,133.320007,134.970001,231400,134.673187
"2013-09-11",135.059998,135.410004,134.130005,134.470001,158700,134.174271
"2013-09-12",134.539993,134.770004,131.789993,132.029999,370500,131.739624
"2013-09-13",132.199997,132.740005,131.550003,132.070007,190200,131.779541
"2013-09-16",133.800003,134.399994,132.800003,133.320007,150500,133.026794
"2013-09-17",133.320007,134.520004,133.270004,134.410004,133200,134.11438
"2013-09-18",134.199997,134.75,132.490005,134.720001,123600,134.423721
"2013-09-19",134.759995,135.220001,131.470001,131.990005,263000,131.699722
"2013-09-20",131.720001,132.619995,130.759995,131.309998,364100,131.021194
"2013-09-23",131.110001,131.270004,129.020004,129.25,208500,128.965729
"2013-09-24",129.240005,129.25,127.610001,127.790001,303800,127.508934
"2013-09-25",127.959999,129.660004,125.879997,129.240005,484700,128.955734
"2013-09-26",129.580002,130.740005,128.639999,129.979996,304300,129.694077
"2013-09-27",129.660004,130.779999,128.479996,130.529999,234500,130.242874
"2013-09-30",129,130.369995,128.440002,129.690002,377500,129.404785
"2013-10-01",130,131.990005,129.369995,130.759995,461600,130.472427
"2013-10-02",130.289993,130.289993,128.029999,129.470001,365900,129.185272
"2013-10-03",129.199997,129.929993,126.830002,126.860001,836200,126.580994
"2013-10-04",126.949997,128.059998,126.230003,127.07,395400,126.790527
"2013-10-07",126.209999,127.209999,124,126.410004,390000,126.131981
"2013-10-08",126.75,127.720001,124.879997,124.959999,343800,124.685158
"2013-10-09",124.989998,126.339996,124.040001,125.510002,468000,125.233963
"2013-10-10",126.669998,127.43,126.080002,127.269997,340000,126.990089
"2013-10-11",127.629997,129.759995,126.870003,129.679993,345000,129.394806
"2013-10-14",128.990005,129.960007,127.919998,129.600006,305700,129.314972
"2013-10-15",129.770004,129.779999,127.629997,127.860001,346200,127.578789
"2013-10-16",128.190002,128.949997,127.550003,127.910004,303700,127.628685
"2013-10-17",127.68,127.849998,126.919998,127.129997,548900,126.850388
"2013-10-18",127.699997,127.839996,125.489998,125.919998,411400,125.643051
"2013-10-21",126.190002,127.580002,125.290001,127.370003,306100,127.089874
"2013-10-22",127.040001,129.080002,127.040001,128.399994,273300,128.117599
"2013-10-23",128.100006,128.660004,127.07,128.350006,168300,128.067719
"2013-10-24",128.800003,129.149994,127.830002,128.770004,193800,128.486771
"2013-10-25",128.639999,129.279999,127.610001,129.179993,266500,128.895874
"2013-10-28",128.929993,129.869995,128.270004,129.639999,199400,129.354858
"2013-10-29",130,131.160004,130,131.160004,268300,130.871552
"2013-10-30",130.919998,132.149994,129,129.75,162300,129.464615
"2013-10-31",129.949997,130.259995,128.029999,129.210007,192900,128.925842
"2013-11-01",129.440002,130.509995,127.529999,128.350006,206400,128.067719
"2013-11-04",128.25,129.179993,127.330002,129.050003,203800,128.766174
"2013-11-05",126.470001,129.110001,126.470001,128.490005,224200,128.207397
"2013-11-06",129.240005,129.240005,127.709999,127.879997,178100,127.598755
"2013-11-07",128.279999,129.039993,125.639999,125.720001,179600,125.443497
"2013-11-08",125.669998,127.580002,125.480003,127.07,129500,126.790527
"2013-11-11",127.389999,128.490005,126.709999,127.160004,158300,126.880325
"2013-11-12",127.019997,128.110001,126.040001,127.849998,99400,127.568802
"2013-11-13",127.110001,128.820007,127.110001,127.599998,222800,127.319359
"2013-11-14",127.629997,128.490005,126.489998,126.980003,248800,126.700737
"2013-11-15",126.699997,129.410004,126.510002,129.350006,184600,129.065491
"2013-11-18",129.229996,129.270004,127.230003,128,229700,127.718491
"2013-11-19",127.75,128.559998,127.330002,127.959999,174600,127.678566
"2013-11-20",127.959999,129.210007,127.699997,128,162500,127.718491
"2013-11-21",128.460007,132.229996,128.460007,132.220001,321600,131.929199
"2013-11-22",132.490005,134.470001,131.869995,133.610001,410200,133.316147
"2013-11-25",133.559998,133.970001,132.600006,132.830002,243800,132.537857
"2013-11-26",132.559998,132.809998,130.600006,130.639999,309300,130.352692
"2013-11-27",130.720001,131.869995,129.990005,131.789993,460400,131.500137
"2013-11-29",132.119995,133.419998,131.449997,131.740005,91500,131.450241
"2013-12-02",131.639999,132.720001,130.679993,132.259995,231400,131.969101
"2013-12-03",131.399994,133.059998,130.419998,132.789993,433000,132.49794
"2013-12-04",133.520004,133.520004,130.639999,131.880005,218100,131.589951
"2013-12-05",134.380005,135,132.190002,133.729996,367900,133.435883
"2013-12-06",126.669998,127.400002,125.019997,125.760002,1923900,125.483398
"2013-12-09",125.339996,126.860001,125.099998,126.580002,544800,126.301598
"2013-12-10",126.059998,127.169998,123.68,123.739998,710700,123.467834
"2013-12-11",123.080002,124.400002,119.599998,119.889999,912100,119.626305
"2013-12-12",119.559998,121.330002,118.580002,119.529999,1140300,119.267097
"2013-12-13",119.639999,124.230003,119.639999,121.209999,1105500,120.943413
"2013-12-16",120.839996,122.07,120.419998,120.559998,511700,120.294853
"2013-12-17",120.339996,123.529999,119.309998,122.139999,753800,121.871376
"2013-12-18",122.93,123.870003,119.900002,121.43,786400,121.16291
"2013-12-19",121.129997,122.889999,121.019997,122.599998,705000,122.330353
"2013-12-20",122.620003,127,122.519997,127,1084900,126.720688
"2013-12-23",126.93,128.050003,125.489998,126.089996,495600,125.812683
"2013-12-24",126.230003,127.190002,125.559998,126.660004,224900,126.381432
"2013-12-26",126.660004,127,125.389999,125.650002,265600,125.373642
"2013-12-27",126.010002,126.440002,125.459999,125.580002,303000,125.303795
"2013-12-30",125.879997,126.989998,124.910004,124.989998,344100,124.715088
"2013-12-31",125.370003,125.839996,123.349998,123.839996,451100,123.567627
"2014-01-02",123.25,123.970001,122.290001,123.050003,320700,122.779373
"2014-01-03",123.089996,124.120003,122.470001,123.550003,218700,123.278259
"2014-01-06",123.849998,124.489998,121.019997,122.269997,901100,122.001091
"2014-01-07",120.419998,124.510002,120.160004,123.949997,785400,123.677376
"2014-01-08",123.760002,124.639999,123.239998,124.07,513100,123.797119
"2014-01-09",124.269997,126.690002,124.150002,125.830002,666900,125.553246
"2014-01-10",125.82,127.169998,125.349998,126.139999,785700,125.862564
"2014-01-13",125.870003,125.989998,123.860001,124.050003,606500,123.777176
"2014-01-14",124.389999,126.940002,124.389999,126.379997,367700,126.102036
"2014-01-15",126.199997,129.979996,126.199997,129.070007,673800,128.786133
"2014-01-16",128.910004,131.300003,128.710007,130.619995,511900,130.332687
"2014-01-17",130.539993,131.520004,129.419998,129.699997,399400,129.414749
"2014-01-21",130.860001,130.860001,127.809998,129.410004,331000,129.125397
"2014-01-22",129.720001,129.949997,127.199997,127.349998,439900,127.099373
"2014-01-23",126.400002,127.760002,125.620003,126.300003,491900,126.05143
"2014-01-24",126.18,126.18,122.110001,122.699997,953000,122.458527
"2014-01-27",122.910004,125.169998,121.470001,123.800003,581700,123.556358
"2014-01-28",123.940002,124.690002,123.019997,123.720001,340000,123.476509
"2014-01-29",123.57,125.290001,122.5,123.059998,484400,122.81781
"2014-01-30",124.550003,125.360001,123.709999,125.239998,257200,124.993523
"2014-01-31",123.330002,124.949997,122.419998,124.279999,236500,124.035416
"2014-02-03",123.290001,123.5,117.230003,117.300003,1472800,117.069153
"2014-02-04",117.580002,120.470001,116.949997,119.370003,717800,119.135078
"2014-02-05",119.419998,120.449997,118.330002,119.739998,221600,119.504349
"2014-02-06",120.029999,120.970001,119.059998,120.150002,274700,119.913544
"2014-02-07",120.550003,123.540001,120.489998,123.400002,506500,123.157143
"2014-02-10",123.379997,124.889999,122.919998,124.849998,413700,124.604286
"2014-02-11",124.730003,126.769997,124.57,126.150002,457100,125.901741
"2014-02-12",126.169998,127.239998,125.5,126.589996,292700,126.340858
"2014-02-13",125.910004,127.879997,125.910004,126.540001,350900,126.290962
"2014-02-14",126.410004,126.75,124.230003,124.959999,706300,124.714066
"2014-02-18",125.199997,127.43,124.839996,127.389999,375600,127.139305
"2014-02-19",126.809998,128.119995,126.120003,126.980003,309600,126.730087
"2014-02-20",126.919998,128.710007,125.389999,128.520004,238400,128.267105
"2014-02-21",127.25,128.839996,126.260002,127.540001,252700,127.289001
"2014-02-24",127.449997,129.660004,127.389999,128.300003,312600,128.047516
"2014-02-25",128.360001,128.619995,126.599998,128.600006,211400,128.346909
"2014-02-26",128.729996,129.820007,127.160004,129.440002,317700,129.185287
"2014-02-27",129.220001,130.139999,127.699997,129.649994,301000,129.394867
"2014-02-28",130.369995,131.199997,127.339996,128.210007,345700,127.957695
"2014-03-03",127.870003,129.660004,127.550003,128.139999,643400,127.887825
"2014-03-04",129.279999,132.529999,129.020004,132.399994,607900,132.139465
"2014-03-05",132.449997,132.660004,130.880005,130.880005,381100,130.622437
"2014-03-06",130.880005,132.949997,129.589996,130.089996,748600,129.833954
"2014-03-07",136.649994,145.339996,133,136.479996,1582400,136.211365
"2014-03-10",135.520004,136.660004,133.839996,134.229996,698500,133.965836
"2014-03-11",134.429993,134.910004,132.850006,133.050003,416100,132.788147
"2014-03-12",132.039993,134.850006,130.970001,134.440002,767000,134.175415
"2014-03-13",134.850006,136.199997,133.089996,133.550003,440900,133.287201
"2014-03-14",132.729996,134.630005,132.100006,132.350006,340100,132.089539
"2014-03-17",133.089996,134.449997,132.679993,133.669998,388200,133.406921
"2014-03-18",134.380005,137.5,133.490005,136.589996,574400,136.321182
"2014-03-19",136.589996,138.919998,136.220001,137.619995,467800,137.349136
"2014-03-20",137.330002,139.309998,136.380005,138.580002,471200,138.307281
"2014-03-21",139.470001,139.470001,134,134,939000,133.736313
"2014-03-24",134.699997,135.899994,132.809998,134.410004,641000,134.145493
"2014-03-25",135.699997,135.979996,132.770004,133.970001,298500,133.706345
"2014-03-26",134.929993,135.490005,133.160004,133.25,385100,132.987778
"2014-03-27",133.429993,133.580002,131.229996,131.570007,348900,131.31105
"2014-03-28",132.039993,133,131.199997,132.300003,245200,132.039612
"2014-03-31",133.860001,137.600006,132.479996,137.360001,638300,137.08963
"2014-04-01",136.919998,139.300003,136.539993,138.369995,513100,138.097672
"2014-04-02",138.570007,139.380005,136.740005,137.399994,594600,137.129578
"2014-04-03",137.419998,138.270004,136.119995,137.5,559400,137.229401
"2014-04-04",138.100006,138.940002,132.399994,132.580002,511700,132.319092
"2014-04-07",132.369995,132.449997,128.639999,130.660004,549100,130.402863
"2014-04-08",130.649994,131.410004,129.350006,130.429993,494400,130.173294
"2014-04-09",130.779999,132.75,129,132.720001,346700,132.458786
"2014-04-10",132.309998,132.309998,125.839996,126.099998,679600,125.851822
"2014-04-11",124.959999,125.669998,123.489998,123.620003,581200,123.376709
"2014-04-14",124.93,127.07,124.220001,126.790001,572900,126.540466
"2014-04-15",127.290001,129.179993,124.019997,126.669998,702500,126.420708
"2014-04-16",127.949997,129.979996,126.550003,129.179993,460700,128.925766
"2014-04-17",128.520004,129.820007,126.300003,128.660004,399700,128.406799
"2014-04-21",126.099998,129.449997,126.099998,128.039993,156300,127.788017
"2014-04-22",128.839996,130.479996,127.919998,130.070007,322900,129.813995
"2014-04-23",129.970001,130.229996,128.759995,129.300003,205600,129.045547
"2014-04-24",130.070007,130.949997,128.809998,130.529999,381100,130.273117
"2014-04-25",129.460007,130.220001,128.320007,129.100006,348700,128.845947
"2014-04-28",129.869995,131.029999,128.350006,130.119995,356800,129.863937
"2014-04-29",131,132.559998,130.119995,131.809998,349100,131.550583
"2014-04-30",131.320007,132.119995,130.75,131.910004,320600,131.650406
"2014-05-01",132.119995,133.419998,130.970001,132.270004,202500,132.009689
"2014-05-02",132.679993,134.470001,132.080002,133.800003,263500,133.536667
"2014-05-05",132.580002,134.570007,132.380005,134.110001,291400,133.846054
"2014-05-06",133.610001,134.479996,132.369995,133.850006,315900,133.586594
"2014-05-07",134.619995,134.619995,131.300003,133.570007,318400,133.307159
"2014-05-08",133.660004,135.570007,131.860001,132.199997,247000,131.93985
"2014-05-09",132.110001,133.660004,129.809998,132.729996,285400,132.468781
"2014-05-12",134.029999,136.589996,133.070007,135.240005,291800,134.973877
"2014-05-13",135.720001,136.460007,134.149994,134.720001,143300,134.454895
"2014-05-14",134.240005,135.5,133.199997,133.399994,364000,133.137436
"2014-05-15",133.270004,133.289993,130.720001,132.240005,355100,131.979767
"2014-05-16",132.919998,133.259995,131.389999,133.220001,198800,132.957794
"2014-05-19",132.880005,134.559998,132.809998,133.850006,145400,133.586594
"2014-05-20",133.619995,133.699997,127.019997,131.080002,864200,130.822021
"2014-05-21",131.850006,132.490005,129.899994,130.009995,406000,129.754166
"2014-05-22",130.050003,131.259995,129.600006,129.940002,386800,129.684265
"2014-05-23",130,130.539993,129.339996,130.149994,232300,129.89386
"2014-05-27",131.149994,131.470001,129.380005,129.880005,360500,129.624405
"2014-05-28",130,130.210007,127.379997,127.449997,748000,127.199165
"2014-05-29",128.039993,129.119995,127.360001,128.389999,469000,128.137329
"2014-05-30",128.649994,129.589996,128.070007,129.020004,475100,128.766083
"2014-06-02",129.649994,131.160004,128.800003,131.089996,384300,130.831985
"2014-06-03",130.229996,132.619995,130.229996,130.979996,411700,130.722229
"2014-06-04",130.690002,131.440002,130.050003,131.070007,226800,130.812027
"2014-06-05",130.75,131.669998,129.830002,131.110001,447900,130.851974
"2014-06-06",130.820007,133.559998,127.620003,133.360001,1576400,133.097549
"2014-06-09",133.389999,133.990005,130.75,133.179993,680500,132.917908
"2014-06-10",133.330002,133.630005,131.940002,132.570007,245300,132.309097
"2014-06-11",132.490005,133.100006,131.669998,133.029999,204300,132.768158
"2014-06-12",132.830002,133.449997,131.149994,131.449997,360200,131.191269
"2014-06-13",131.710007,131.710007,129.970001,130.639999,423600,130.382904
"2014-06-16",131,133.089996,130.410004,132.070007,617300,131.810089
"2014-06-17",132.410004,135.630005,132.169998,135.279999,580900,135.013763
"2014-06-18",135.300003,135.800003,133.550003,134.949997,345400,134.684433
"2014-06-19",135.449997,136.289993,134.5,136.029999,525600,135.762314
"2014-06-20",136.289993,137.240005,135.619995,137.179993,662400,136.910004
"2014-06-23",137.25,137.25,136.179993,136.509995,367300,136.241333
"2014-06-24",135.710007,136.050003,134.929993,134.990005,328800,134.724304
"2014-06-25",134.979996,136.929993,134.440002,136.860001,404400,136.590637
"2014-06-26",137.100006,137.100006,135.009995,135.649994,177100,135.383041
"2014-06-27",135.169998,137.119995,134.419998,137.039993,378400,136.770279
"2014-06-30",136.990005,137.070007,134.720001,135.529999,431900,135.263275
"2014-07-01",140.479996,147.559998,140.429993,146.949997,2324300,146.660782
"2014-07-02",146.5,147.520004,145.759995,146.660004,887100,146.371353
"2014-07-03",146.479996,146.699997,144.539993,145.320007,665100,145.034027
"2014-07-07",145.160004,145.160004,143.970001,144.660004,481800,144.37532
"2014-07-08",144.940002,145.5,143.929993,145.25,533300,144.964127
"2014-07-09",146.210007,149.949997,145.360001,149.539993,988500,149.245682
"2014-07-10",148.820007,149.869995,147.669998,148.830002,563400,148.537094
"2014-07-11",148.380005,150.440002,148.050003,150.210007,426400,149.914398
"2014-07-14",150.759995,151.229996,149.570007,150.389999,543400,150.094025
"2014-07-15",150.559998,151.029999,149.080002,150.779999,739700,150.483246
"2014-07-16",151.229996,151.550003,149.539993,151.089996,611600,150.792648
"2014-07-17",150.070007,150.339996,148.350006,148.759995,620100,148.467224
"2014-07-18",148.970001,151.309998,148.429993,151,352200,150.702835
"2014-07-21",149.630005,152.460007,148.830002,152.139999,578500,151.840591
"2014-07-22",152.190002,154.979996,152.080002,154.600006,562400,154.326187
"2014-07-23",154.929993,157.199997,154.009995,156.009995,868900,155.733673
"2014-07-24",155.979996,161.649994,155.429993,160.850006,1339000,160.565109
"2014-07-25",160.759995,160.929993,158,159.970001,1393300,159.686676
"2014-07-28",159.589996,160.389999,158.919998,159.669998,708200,159.387192
"2014-07-29",159.779999,161.389999,159.139999,160.449997,696700,160.165787
"2014-07-30",161.220001,163.199997,160.539993,163.130005,595700,162.841064
"2014-07-31",162.080002,163.240005,159.839996,160.880005,1067100,160.595047
"2014-08-01",160.490005,161.690002,159.220001,159.899994,764300,159.61676
"2014-08-04",160.710007,160.770004,158.419998,159.460007,490900,159.177551
"2014-08-05",159.050003,160.589996,158,158.300003,447100,158.019608
"2014-08-06",158,158.789993,157.559998,158.009995,870700,157.730133
"2014-08-07",158.460007,160.389999,157.690002,158.070007,393600,157.790054
"2014-08-08",158.240005,159.190002,157.880005,158.389999,435100,158.109436
"2014-08-11",159.139999,159.880005,157.960007,158.130005,548600,157.849915
"2014-08-12",158.080002,158.589996,157.649994,158.440002,348700,158.159393
"2014-08-13",159,161.630005,159,161.440002,302700,161.154022
"2014-08-14",161.589996,162.330002,160.080002,160.470001,236700,160.185776
"2014-08-15",161.649994,161.940002,159.320007,160.649994,381300,160.365479
"2014-08-18",161.580002,163.570007,161.580002,161.910004,291000,161.623245
"2014-08-19",162.039993,162.830002,161.210007,161.850006,407500,161.563324
"2014-08-20",161.160004,162.369995,160.179993,161.830002,466700,161.54335
"2014-08-21",162.309998,163.75,162.070007,162.800003,386300,162.511658
"2014-08-22",162.990005,163.339996,161.729996,162.080002,245500,161.792923
"2014-08-25",163.190002,163.190002,160.520004,161.259995,596100,160.97435
"2014-08-26",161.399994,163.899994,161.399994,162.630005,416400,162.34198
"2014-08-27",162.990005,163.880005,161.470001,163.610001,357000,163.320206
"2014-08-28",163.570007,164.169998,162.429993,162.979996,311900,162.691345
"2014-08-29",163.550003,164.479996,162.25,163.029999,338900,162.741241
"2014-09-02",163.490005,164.850006,162.949997,162.990005,585100,162.701294
"2014-09-03",163.389999,163.539993,161.139999,161.289993,830100,161.004333
"2014-09-04",161.919998,163.990005,160.600006,160.949997,753800,160.664917
"2014-09-05",160.440002,162.429993,157.759995,162.419998,783200,162.132324
"2014-09-08",162.520004,164.570007,161.679993,164.289993,550300,163.999023
"2014-09-09",164.25,164.309998,161.839996,162.550003,424200,162.2621
"2014-09-10",163,163.550003,161.619995,162.619995,403200,162.33197
"2014-09-11",161.490005,162.729996,160.039993,161.330002,652600,161.04425
"2014-09-12",161.240005,161.240005,158.25,158.470001,582000,158.189346
"2014-09-15",158.850006,158.860001,157.669998,157.770004,464100,157.49054
"2014-09-16",157.630005,158.089996,155.539993,158.050003,670100,157.770081
"2014-09-17",158.25,159.210007,157.089996,157.399994,358700,157.121201
"2014-09-18",157.899994,158.160004,156.25,157.009995,542400,156.731918
