"dates","GPN.Open","GPN.High","GPN.Low","GPN.Close","GPN.Volume","GPN.Adjusted"
"2013-03-15",24.264999,24.299999,23.684999,23.965,2526400,23.702196
"2013-03-18",23.700001,23.83,23.485001,23.629999,1268400,23.370869
"2013-03-19",23.629999,23.775,23.434999,23.695,1024000,23.435148
"2013-03-20",23.77,23.93,23.674999,23.885,752400,23.623068
"2013-03-21",23.754999,24.190001,23.754999,24.139999,1489400,23.875277
"2013-03-22",24.174999,24.285,23.940001,24.225,1184000,23.959337
"2013-03-25",24.309999,24.475,24.17,24.450001,944200,24.18187
"2013-03-26",24.549999,24.74,24.475,24.700001,1147000,24.429136
"2013-03-27",24.540001,24.735001,24.325001,24.715,1285000,24.443966
"2013-03-28",24.705,24.885,24.559999,24.83,1395600,24.557703
"2013-04-01",24.879999,24.950001,24.415001,24.57,1740800,24.300556
"2013-04-02",24.6,24.645,24.355,24.504999,1618800,24.236267
"2013-04-03",22.9,23.385,22.075001,22.26,10829000,22.015892
"2013-04-04",22.235001,22.424999,21.865,22.344999,3158400,22.099957
"2013-04-05",22.049999,22.25,22.014999,22.219999,2446400,21.976324
"2013-04-08",22.200001,22.615,22.155001,22.6,2113000,22.352165
"2013-04-09",23.049999,23.205,22.764999,22.775,2792600,22.525242
"2013-04-10",22.785,23.155001,22.780001,23.045,1607400,22.792278
"2013-04-11",23.049999,23.195,23.030001,23.174999,1248600,22.920851
"2013-04-12",23.15,23.155001,22.684999,22.77,1147200,22.520296
"2013-04-15",22.620001,22.674999,22.264999,22.27,1676600,22.025782
"2013-04-16",22.415001,22.629999,22.25,22.610001,1448600,22.362053
"2013-04-17",22.469999,22.52,22.145,22.5,1752600,22.253258
"2013-04-18",22.575001,22.594999,22.209999,22.32,1869800,22.075235
"2013-04-19",22.4,22.514999,22.15,22.379999,1919400,22.134571
"2013-04-22",22.415001,22.655001,22.184999,22.635,1390200,22.38678
"2013-04-23",22.754999,22.985001,22.639999,22.965,1660600,22.713158
"2013-04-24",23,23.035,22.825001,22.91,1611800,22.65876
"2013-04-25",22.93,23.07,22.815001,22.870001,836400,22.619204
"2013-04-26",22.82,22.959999,22.75,22.959999,1081400,22.708216
"2013-04-29",22.995001,23.110001,22.885,23.055,1201000,22.80217
"2013-04-30",22.635,23.485001,22.635,23.200001,1877800,22.945585
"2013-05-01",23.035,23.405001,22.940001,23.370001,1958000,23.113718
"2013-05-02",23.405001,23.58,23.389999,23.445,1335200,23.187901
"2013-05-03",23.584999,23.76,23.43,23.450001,1595200,23.192839
"2013-05-06",23.450001,23.690001,23.385,23.540001,1965000,23.281858
"2013-05-07",23.629999,23.719999,23.514999,23.575001,1672600,23.316469
"2013-05-08",23.6,23.68,23.52,23.59,938800,23.331303
"2013-05-09",23.6,23.655001,23.440001,23.475,713800,23.217569
"2013-05-10",23.48,23.605,23.334999,23.389999,986200,23.133497
"2013-05-13",23.4,23.4,23.125,23.280001,1084000,23.024704
"2013-05-14",23.24,23.690001,23.24,23.635,900800,23.375811
"2013-05-15",23.545,23.674999,23.254999,23.315001,1926400,23.069082
"2013-05-16",23.26,23.83,23.225,23.379999,2076600,23.133392
"2013-05-17",23.389999,23.844999,23.344999,23.690001,1534800,23.440123
"2013-05-20",23.610001,23.75,23.565001,23.639999,1340200,23.390656
"2013-05-21",23.625,23.865,23.58,23.700001,1678600,23.450022
"2013-05-22",23.684999,23.879999,23.389999,23.49,1510600,23.242233
"2013-05-23",23.295,23.620001,23.24,23.485001,2290000,23.237284
"2013-05-24",23.41,23.555,23.24,23.549999,1018200,23.301598
"2013-05-28",23.754999,23.98,23.43,23.440001,1065800,23.19276
"2013-05-29",23.424999,24.065001,23.389999,24,2516800,23.746857
"2013-05-30",24.030001,24.455,24,24.35,1855800,24.093164
"2013-05-31",24.225,24.360001,23.934999,23.98,1336800,23.727066
"2013-06-03",23.955,24.09,23.674999,24.07,1652600,23.816113
"2013-06-04",24.045,24.165001,23.695,23.809999,1717400,23.558855
"2013-06-05",23.73,23.889999,23.555,23.565001,1519000,23.316442
"2013-06-06",23.475,23.575001,23.375,23.57,1270400,23.321398
"2013-06-07",23.74,23.889999,23.555,23.625,1510000,23.375807
"2013-06-10",23.66,24,23.565001,23.84,1384200,23.588541
"2013-06-11",23.655001,24,23.51,23.895,1910200,23.64296
"2013-06-12",23.965,24,23.805,23.85,1220200,23.598433
"2013-06-13",23.809999,24.26,23.575001,24.215,1844200,23.959583
"2013-06-14",24.254999,24.379999,24.075001,24.08,1255600,23.826012
"2013-06-17",24.235001,24.299999,24.125,24.190001,1066200,23.934855
"2013-06-18",24.254999,24.469999,24.174999,24.450001,885400,24.192102
"2013-06-19",24.34,24.375,23.965,23.985001,1234200,23.732016
"2013-06-20",23.780001,23.9,23.360001,23.360001,904400,23.113607
"2013-06-21",23.5,23.549999,22.889999,22.934999,2998200,22.693085
"2013-06-24",22.825001,23.030001,22.42,22.905001,1999600,22.663406
"2013-06-25",23.055,23.135,22.955,23.004999,874600,22.76235
"2013-06-26",23.225,23.309999,23,23.16,761400,22.915716
"2013-06-27",23.285,23.555,23.200001,23.469999,823000,23.222443
"2013-06-28",23.434999,23.445,23.049999,23.16,2356400,22.915716
"2013-07-01",23.25,23.555,23.215,23.365,1386400,23.118555
"2013-07-02",23.389999,23.555,23.18,23.295,1198200,23.049292
"2013-07-03",23.264999,23.375,23.094999,23.23,826200,22.98498
"2013-07-05",23.385,23.514999,23.309999,23.504999,912200,23.257065
"2013-07-08",23.620001,23.915001,23.610001,23.77,1431200,23.519283
"2013-07-09",23.875,23.99,23.795,23.865,1445600,23.613274
"2013-07-10",23.865,23.985001,23.77,23.870001,1472000,23.618229
"2013-07-11",24.07,24.25,23.924999,24.040001,1285400,23.786436
"2013-07-12",24.030001,24.23,23.945,24.01,975600,23.756752
"2013-07-15",23.995001,24.184999,23.955,23.995001,867200,23.741909
"2013-07-16",24,24.030001,23.855,23.905001,933000,23.652853
"2013-07-17",24,24.049999,23.889999,23.969999,1965200,23.717169
"2013-07-18",23.975,24.305,23.940001,24.139999,1310000,23.885378
"2013-07-19",24.094999,24.25,24.059999,24.17,1400000,23.91506
"2013-07-22",24.200001,24.629999,24.174999,24.495001,1592600,24.236635
"2013-07-23",24.625,24.875,24.424999,24.705,1675000,24.44442
"2013-07-24",24.82,24.825001,24.415001,24.469999,2658400,24.211897
"2013-07-25",24.405001,24.6,24.290001,24.34,2784200,24.083267
"2013-07-26",22.91,23.325001,22.48,23.084999,6855200,22.841507
"2013-07-29",23.02,23.125,22.695,22.945,2564000,22.702986
"2013-07-30",23.030001,23.469999,22.93,23.424999,1755200,23.177916
"2013-07-31",23.52,23.735001,23.135,23.155001,2056400,22.91077
"2013-08-01",23.605,24.305,23.58,24.25,3560400,23.994213
"2013-08-02",24.275,24.48,24.049999,24.115,1148000,23.860638
"2013-08-05",24.045,24.24,24.035,24.18,623200,23.924955
"2013-08-06",24.135,24.25,24.014999,24.23,1025800,23.97443
"2013-08-07",24.219999,24.219999,23.785,23.85,1092400,23.598433
"2013-08-08",23.969999,24.155001,23.865,23.969999,1177000,23.717169
"2013-08-09",23.945,24.08,23.83,23.865,544600,23.613274
"2013-08-12",23.799999,23.99,23.725,23.809999,637400,23.558855
"2013-08-13",24.01,24.059999,23.65,23.82,1275600,23.568748
"2013-08-14",23.434999,23.995001,23.405001,23.995001,1978400,23.751881
"2013-08-15",23.73,23.885,23.695,23.860001,1317200,23.618248
"2013-08-16",23.834999,24.004999,23.785,23.99,1159200,23.746931
"2013-08-19",23.959999,24.075001,23.855,23.959999,1500600,23.71723
"2013-08-20",23.93,24.24,23.77,24.184999,1189000,23.939953
"2013-08-21",24.1,24.305,24,24.190001,1012800,23.944906
"2013-08-22",24.174999,24.495001,24.174999,24.445,519800,24.197319
"2013-08-23",24.495001,24.5,24.305,24.48,745600,24.231964
"2013-08-26",24.5,24.68,24.424999,24.504999,973400,24.256706
"2013-08-27",24.325001,24.379999,23.965,24,661600,23.756828
"2013-08-28",23.955,24.15,23.885,24.08,538000,23.836014
"2013-08-29",23.985001,24.120001,23.92,24.025,1012400,23.78157
"2013-08-30",24.049999,24.049999,23.775,23.825001,880200,23.583597
"2013-09-03",24.030001,24.040001,23.674999,23.924999,3013800,23.682592
"2013-09-04",23.955,24.084999,23.940001,23.975,573800,23.732079
"2013-09-05",23.924999,24.030001,23.855,23.889999,912200,23.647938
"2013-09-06",24.014999,24.27,23.84,24.135,760800,23.890457
"2013-09-09",24.245001,24.594999,24.245001,24.51,737400,24.261665
"2013-09-10",24.65,24.754999,24.594999,24.639999,746400,24.390335
"2013-09-11",24.645,24.85,24.594999,24.82,631200,24.56852
"2013-09-12",24.83,24.965,24.665001,24.684999,516000,24.434891
"2013-09-13",24.790001,24.790001,24.525,24.695,597400,24.444784
"2013-09-16",24.889999,25.135,24.83,24.959999,1063000,24.7071
"2013-09-17",24.959999,25.09,24.855,24.965,947400,24.712048
"2013-09-18",24.885,25.125,24.790001,25.094999,935200,24.840734
"2013-09-19",25.155001,25.209999,24.950001,24.959999,698800,24.7071
"2013-09-20",25.094999,25.190001,24.834999,24.99,1841400,24.736797
"2013-09-23",24.99,25.055,24.715,24.76,910400,24.509129
"2013-09-24",24.875,25.075001,24.684999,24.799999,710000,24.548723
"2013-09-25",24.855,25.145,24.754999,24.969999,1045800,24.717003
"2013-09-26",25.035,25.26,24.965,25.209999,960200,24.954571
"2013-09-27",25.209999,25.375,25.02,25.245001,1667400,24.989212
"2013-09-30",25.174999,25.725,25.059999,25.540001,2399800,25.281219
"2013-10-01",25.450001,25.725,25.245001,25.35,4146200,25.093149
"2013-10-02",27.129999,28.709999,27,28.245001,16312600,27.958817
"2013-10-03",28.245001,28.555,27.9,28.51,3878400,28.221132
"2013-10-04",28.469999,28.549999,28.245001,28.465,1867600,28.176592
"2013-10-07",27.975,28.215,27.379999,27.415001,2888400,27.137222
"2013-10-08",27.465,27.665001,26.615,26.870001,2663800,26.597744
"2013-10-09",27.264999,27.285,26.924999,27.15,2292000,26.874907
"2013-10-10",27.4,27.764999,27.370001,27.59,1579800,27.310455
"2013-10-11",27.66,27.809999,27.475,27.625,979800,27.345102
"2013-10-14",27.445,27.745001,27.370001,27.745001,1089800,27.463882
"2013-10-15",27.66,27.735001,27.5,27.674999,1495400,27.394588
"2013-10-16",27.860001,28.200001,27.790001,28.184999,1847800,27.899426
"2013-10-17",28.15,28.17,27.879999,27.975,1030200,27.691553
"2013-10-18",28.145,28.450001,28.035,28.42,1354400,28.13204
"2013-10-21",28.469999,28.875,28.405001,28.809999,1376600,28.518097
"2013-10-22",28.950001,29.610001,28.9,29.594999,2887000,29.295137
"2013-10-23",29.385,29.6,29.225,29.48,2143600,29.181299
"2013-10-24",29.605,29.875,29.344999,29.82,2306400,29.517859
"2013-10-25",29.790001,29.860001,29.440001,29.85,1818800,29.547556
"2013-10-28",29.885,30.025,29.65,29.905001,1625400,29.601997
"2013-10-29",30.02,30.125,29.705,30.01,2394800,29.705933
"2013-10-30",29.959999,30.139999,29.725,29.895,1289400,29.592102
"2013-10-31",29.795,29.945,29.620001,29.74,1585800,29.438669
"2013-11-01",29.799999,29.924999,29.584999,29.85,1206200,29.547556
"2013-11-04",30.004999,30.08,29.885,30.02,1155800,29.715832
"2013-11-05",29.85,30.129999,29.65,29.905001,1447600,29.601997
"2013-11-06",29.969999,30.290001,29.950001,30.26,1168800,29.953403
"2013-11-07",30.34,30.385,29.959999,29.975,1773600,29.671291
"2013-11-08",29.985001,30.42,29.9,30.41,1007200,30.101879
"2013-11-11",30.32,30.639999,30.209999,30.525,697600,30.215719
"2013-11-12",30.459999,30.76,30.385,30.73,1063800,30.418638
"2013-11-13",30.610001,31.155001,30.450001,31.15,1646600,30.844425
"2013-11-14",31.469999,31.545,31.110001,31.52,2273000,31.210791
"2013-11-15",31.5,31.76,31.360001,31.745001,904600,31.433586
"2013-11-18",31.940001,32.205002,31.695,31.855,1462600,31.542503
"2013-11-19",31.855,31.969999,31.549999,31.709999,1528800,31.398928
"2013-11-20",31.74,31.91,31.370001,31.405001,1009800,31.096924
"2013-11-21",31.52,31.865,31.434999,31.754999,900200,31.443483
"2013-11-22",31.83,31.895,31.48,31.5,992400,31.190983
"2013-11-25",31.629999,31.879999,31.485001,31.77,1551800,31.45834
"2013-11-26",31.9,31.945,31.715,31.735001,971000,31.423687
"2013-11-27",31.75,31.76,31.325001,31.51,1629400,31.200893
"2013-11-29",31.5,31.785,31.455,31.525,428400,31.21574
"2013-12-02",31.559999,31.764999,31.299999,31.334999,1185400,31.027611
"2013-12-03",31.25,31.52,31.25,31.450001,1305000,31.141479
"2013-12-04",31.365,31.57,31.059999,31.084999,955200,30.780062
"2013-12-05",31.23,31.370001,31.08,31.110001,1051600,30.804811
"2013-12-06",31.35,31.709999,31.17,31.684999,1071400,31.374166
"2013-12-09",31.73,31.915001,31.73,31.775,1087800,31.463285
"2013-12-10",31.68,31.855,31.674999,31.75,902400,31.438538
"2013-12-11",31.75,31.84,31.43,31.6,1116600,31.290009
"2013-12-12",31.584999,31.625,31.275,31.405001,1104600,31.096924
"2013-12-13",31.5,31.610001,31.280001,31.389999,742000,31.082069
"2013-12-16",31.540001,31.594999,31.344999,31.525,1073000,31.21574
"2013-12-17",31.575001,31.725,31.355,31.68,972800,31.369228
"2013-12-18",31.190001,31.424999,30.795,31.379999,1844200,31.072165
"2013-12-19",31.469999,31.545,30.610001,30.754999,1739200,30.453291
"2013-12-20",30.780001,31.775,30.754999,31.745001,2247800,31.433586
"2013-12-23",31.754999,31.91,31.545,31.799999,1164400,31.488043
"2013-12-24",31.799999,31.924999,31.725,31.815001,606800,31.502899
"2013-12-26",32.005001,32.009998,31.785,31.889999,1259600,31.577162
"2013-12-27",32.064999,32.075001,31.895,31.92,611800,31.606867
"2013-12-30",31.895,32.334999,31.875,32.240002,657600,31.923738
"2013-12-31",32.355,32.564999,32.334999,32.494999,518800,32.17622
"2014-01-02",32.445,32.744999,32.445,32.724998,1658600,32.403976
"2014-01-03",33.169998,33.485001,32.904999,33.310001,2058800,32.983238
"2014-01-06",33.5,33.610001,32.634998,32.645,2298200,32.324757
"2014-01-07",32.630001,32.849998,32.435001,32.445,2357600,32.126717
"2014-01-08",32.380001,32.474998,32.064999,32.205002,3379400,31.889074
"2014-01-09",32.939999,34.224998,32.884998,33.52,7755600,33.191166
"2014-01-10",33.715,34.275002,33.619999,34.27,3015000,33.933811
"2014-01-13",34.375,34.66,34.275002,34.555,2889400,34.216015
"2014-01-14",34.669998,35.150002,34.560001,34.915001,1885200,34.572491
"2014-01-15",34.900002,35.16,34.865002,34.875,1007200,34.532879
"2014-01-16",34.650002,34.939999,34.650002,34.720001,1046600,34.379395
"2014-01-17",34.764999,34.775002,34.505001,34.605,892000,34.265526
"2014-01-21",34.884998,34.889999,34.34,34.419998,1477200,34.082348
"2014-01-22",34.525002,35,34.43,34.924999,1315400,34.582382
"2014-01-23",34.615002,34.82,34.365002,34.400002,1195800,34.062542
"2014-01-24",34.424999,34.424999,33.325001,33.455002,2450200,33.126823
"2014-01-27",33.845001,33.845001,32.970001,33.259998,1594000,32.933716
"2014-01-28",33.439999,34.195,33.424999,33.73,1965800,33.399113
"2014-01-29",33.619999,33.860001,33.215,33.375,1140400,33.047596
"2014-01-30",33.605,33.895,33.48,33.834999,1033600,33.503086
"2014-01-31",33.384998,33.549999,32.985001,33.044998,2056400,32.720821
"2014-02-03",32.990002,33.154999,31.57,31.805,2508600,31.492994
"2014-02-04",31.950001,32.150002,31.68,32.049999,1592400,31.735592
"2014-02-05",32,32.165001,31.719999,32.060001,1648600,31.745491
"2014-02-06",32.044998,32.525002,32.044998,32.490002,836200,32.171276
"2014-02-07",32.544998,33.080002,32.52,32.98,1128800,32.656467
"2014-02-10",32.924999,33.275002,32.880001,33.244999,1020400,32.918869
"2014-02-11",33.25,33.674999,33.095001,33.560001,1325400,33.230782
"2014-02-12",33.48,33.654999,33.32,33.435001,806600,33.116875
"2014-02-13",33.18,33.634998,33.169998,33.599998,867800,33.280304
"2014-02-14",33.5,33.52,33.169998,33.505001,908200,33.186218
"2014-02-18",33.584999,33.654999,33.314999,33.424999,1294400,33.10696
"2014-02-19",33.365002,33.775002,33.220001,33.605,1373000,33.285252
"2014-02-20",33.59,33.84,33.375,33.740002,1028400,33.418976
"2014-02-21",33.73,34.459999,33.669998,34.360001,1279800,34.033066
"2014-02-24",34.349998,34.764999,34.23,34.419998,1115800,34.092499
"2014-02-25",34.314999,34.669998,34.119999,34.154999,951400,33.830017
"2014-02-26",34.299999,34.424999,34.07,34.240002,764200,33.914215
"2014-02-27",34.259998,34.93,34.16,34.779999,1262200,34.449074
"2014-02-28",34.82,35.384998,34.73,35.165001,1328200,34.830418
"2014-03-03",35.705002,35.705002,34.785,35.040001,1246000,34.706593
"2014-03-04",35.419998,35.744999,35.119999,35.605,1183000,35.266232
"2014-03-05",35.695,35.935001,35.435001,35.810001,1076600,35.46928
"2014-03-06",35.965,36.02,35.625,35.84,1849000,35.498989
"2014-03-07",35.919998,36.415001,35.860001,36.290001,1627200,35.944717
"2014-03-10",36.345001,36.400002,36.105,36.224998,1296800,35.880329
"2014-03-11",36.334999,36.68,36.029999,36.244999,917000,35.900143
"2014-03-12",36.169998,36.334999,35.959999,36.310001,933200,35.96452
"2014-03-13",36.445,36.919998,35.419998,35.470001,1146200,35.132511
"2014-03-14",35.465,35.93,35.355,35.450001,1306000,35.112694
"2014-03-17",35.625,35.91,35.525002,35.845001,809800,35.503944
"2014-03-18",35.919998,36.52,35.775002,36.5,878000,36.152702
"2014-03-19",36.73,36.73,35.98,36.240002,966400,35.89518
"2014-03-20",36.220001,36.525002,36.105,36.459999,765600,36.113079
"2014-03-21",36.555,36.615002,35.985001,36.27,2567200,35.924889
"2014-03-24",36.345001,36.645,35.700001,35.970001,841400,35.627754
"2014-03-25",36.150002,36.334999,35.005001,35.035,1750400,34.701649
"2014-03-26",35.130001,35.139999,34.240002,34.240002,1756800,33.914215
"2014-03-27",34.465,35.189999,33.970001,34.935001,1931400,34.602596
"2014-03-28",35.16,35.345001,34.799999,35.215,1144800,34.879936
"2014-03-31",35.360001,35.744999,35.275002,35.555,784600,35.216702
"2014-04-01",35.77,36.154999,35.700001,36.099998,1592200,35.7565
"2014-04-02",36.334999,36.384998,35.82,35.93,1368800,35.588139
"2014-04-03",35.849998,36.02,35.490002,35.82,1949400,35.479176
"2014-04-04",35,35.125,33.974998,34.139999,6742400,33.815163
"2014-04-07",33.924999,34.115002,32.419998,33.185001,3498200,32.869251
"2014-04-08",33.060001,33.619999,32.630001,33.494999,2279400,33.176296
"2014-04-09",33.5,33.75,33.23,33.695,1576600,33.374405
"2014-04-10",33.645,33.759998,33,33.200001,2057200,32.884117
"2014-04-11",32.865002,33.384998,32.650002,32.91,1795400,32.596867
"2014-04-14",33.07,33.185001,32.689999,33.064999,1866200,32.750389
"2014-04-15",33.154999,33.555,32.599998,33.415001,1610600,33.097057
"2014-04-16",33.695,34.080002,33.654999,33.924999,1369800,33.602207
"2014-04-17",33.875,34.134998,33.855,33.945,1131600,33.622017
"2014-04-21",33.959999,34.005001,33.75,33.860001,1306200,33.537819
"2014-04-22",33.904999,34.139999,33.724998,33.895,1781000,33.572495
"2014-04-23",33.895,33.98,33.345001,33.349998,1930800,33.032677
"2014-04-24",33.509998,33.540001,32.860001,33.209999,2596600,32.894009
"2014-04-25",33.075001,33.365002,32.855,32.860001,1507000,32.547344
"2014-04-28",33.029999,33.150002,32.43,32.625,1620000,32.314583
"2014-04-29",32.759998,32.869999,32.330002,32.810001,2445800,32.497826
"2014-04-30",32.77,33.445,32.59,33.415001,1360200,33.097057
"2014-05-01",33.5,33.830002,32.98,33.02,1733400,32.705826
"2014-05-02",33.084999,33.595001,32.994999,33.325001,1521000,33.007931
"2014-05-05",33.115002,33.5,32.869999,33.439999,1275000,33.121826
"2014-05-06",33.334999,33.700001,33.23,33.459999,1479000,33.141621
"2014-05-07",33.474998,33.830002,33.165001,33.810001,1314000,33.488312
"2014-05-08",33.805,34.625,33.794998,34.049999,1839000,33.726028
"2014-05-09",33.93,34.465,33.82,34.34,1939600,34.01326
"2014-05-12",34.32,34.860001,33.950001,34.16,2189800,33.834976
"2014-05-13",33.950001,34.009998,33.505001,33.695,3086000,33.374405
"2014-05-14",33.73,33.915001,33.450001,33.689999,1502000,33.379341
"2014-05-15",33.674999,33.919998,33.294998,33.744999,1482000,33.433842
"2014-05-16",33.779999,33.955002,33.544998,33.919998,1684600,33.607227
"2014-05-19",33.935001,34.59,33.895,34.375,1415200,34.058029
"2014-05-20",34.360001,34.450001,33.665001,33.68,1127400,33.369457
"2014-05-21",33.869999,34.105,33.775002,33.799999,1528000,33.488342
"2014-05-22",33.810001,34.110001,33.605,33.950001,1269800,33.636963
"2014-05-23",34.029999,34.560001,34.029999,34.5,1169400,34.181889
"2014-05-27",34.695,34.84,34.494999,34.639999,896000,34.320591
"2014-05-28",34.720001,35.119999,34.560001,34.924999,1204200,34.602951
"2014-05-29",35.040001,35.145,34.630001,34.669998,1064600,34.350315
"2014-05-30",34.630001,34.724998,34.255001,34.279999,1269600,33.963913
"2014-06-02",34.27,34.720001,34.264999,34.57,1044600,34.25124
"2014-06-03",34.389999,34.77,34.360001,34.705002,1318200,34.385006
"2014-06-04",34.465,34.764999,34.294998,34.709999,689800,34.389954
"2014-06-05",34.779999,34.869999,34.5,34.529999,1198600,34.211609
"2014-06-06",34.700001,35.134998,34.560001,35.07,1506000,34.746628
"2014-06-09",35.055,35.625,35,35.580002,1082800,35.25193
"2014-06-10",35.470001,35.709999,35.419998,35.580002,1317800,35.25193
"2014-06-11",35.435001,35.605,35.285,35.470001,744800,35.142941
"2014-06-12",35.419998,35.59,35.165001,35.395,1038800,35.06863
"2014-06-13",35.605,35.889999,35.32,35.764999,1266800,35.435219
"2014-06-16",35.740002,35.814999,35.290001,35.380001,1142400,35.053768
"2014-06-17",35.209999,35.395,35.060001,35.255001,1645200,34.929924
"2014-06-18",35.330002,35.424999,34.915001,35.095001,1496000,34.7714
"2014-06-19",35.099998,35.509998,35.044998,35.445,1270200,35.118179
"2014-06-20",35.529999,35.779999,35.435001,35.720001,1864200,35.390636
"2014-06-23",35.645,35.994999,35.43,35.959999,905800,35.628429
"2014-06-24",35.875,36.369999,35.794998,35.950001,1069000,35.618523
"2014-06-25",35.830002,36.279999,35.759998,36.105,584600,35.772083
"2014-06-26",36.075001,36.205002,35.799999,36.025002,470800,35.692825
"2014-06-27",35.935001,36.314999,35.935001,36.259998,645200,35.92564
"2014-06-30",36.244999,36.439999,36.095001,36.424999,839000,36.089142
"2014-07-01",36.470001,37.205002,36.380001,36.75,1422400,36.411137
"2014-07-02",36.689999,36.895,36.384998,36.435001,654400,36.099037
"2014-07-03",36.619999,37.009998,35.965,36.904999,686800,36.564709
"2014-07-07",36.27,36.740002,36.27,36.715,744600,36.376461
"2014-07-08",36.66,36.66,36.400002,36.549999,776800,36.212978
"2014-07-09",36.700001,36.849998,36.490002,36.720001,616400,36.381409
"2014-07-10",36.299999,36.700001,36.165001,36.439999,682600,36.103996
"2014-07-11",36.485001,36.605,36.215,36.549999,702600,36.212978
"2014-07-14",36.779999,37.150002,36.689999,36.974998,557600,36.634056
"2014-07-15",36.994999,37.23,36.445,36.799999,898200,36.460678
"2014-07-16",36.970001,37.119999,36.290001,36.474998,859400,36.138664
"2014-07-17",36.285,36.459999,35.610001,35.639999,1090400,35.311371
"2014-07-18",35.82,36.439999,35.759998,36.380001,1096000,36.044548
"2014-07-21",36.294998,36.625,36.150002,36.509998,707200,36.173351
"2014-07-22",36.639999,37.040001,36.540001,36.895,875200,36.554787
"2014-07-23",36.994999,37.055,36.814999,36.904999,446000,36.564709
"2014-07-24",37.105,37.105,36.275002,36.330002,1344000,35.995018
"2014-07-25",36.130001,36.134998,35.740002,35.884998,1248600,35.554119
"2014-07-28",35.91,35.959999,35.494999,35.720001,1485800,35.390636
"2014-07-29",35.695,36.049999,35.485001,35.865002,1865400,35.534302
"2014-07-30",35.5,35.5,34.424999,35.325001,3754800,34.999268
"2014-07-31",35.154999,35.299999,34.580002,34.634998,2187600,34.315636
"2014-08-01",34.509998,34.73,34.279999,34.634998,1757000,34.315636
"2014-08-04",34.705002,34.759998,34.465,34.674999,1366400,34.355267
"2014-08-05",34.509998,34.610001,34.040001,34.064999,1570000,33.750896
"2014-08-06",33.764999,34.450001,33.764999,33.985001,1431800,33.671646
"2014-08-07",34.119999,34.119999,33.669998,34.009998,1907200,33.696407
"2014-08-08",34.044998,34.59,34.044998,34.48,2594400,34.162071
"2014-08-11",34.625,35.02,34.599998,34.740002,973400,34.41967
"2014-08-12",34.615002,34.974998,34.455002,34.564999,786800,34.246281
"2014-08-13",34.669998,35.404999,34.669998,35.375,2211200,35.058952
"2014-08-14",35.355,35.610001,35.294998,35.514999,1111400,35.197704
"2014-08-15",35.634998,35.814999,35.285,35.485001,1264600,35.167976
"2014-08-18",35.695,35.950001,35.525002,35.775002,644400,35.455387
"2014-08-19",35.924999,36.044998,35.865002,35.950001,681400,35.628826
"2014-08-20",35.889999,36.040001,35.549999,35.974998,748400,35.653587
"2014-08-21",36.044998,36.220001,35.875,36.014999,636200,35.693241
"2014-08-22",35.945,36.25,35.869999,36.064999,535600,35.742794
"2014-08-25",36.290001,36.290001,36.064999,36.174999,497000,35.85181
"2014-08-26",36.279999,36.369999,36.105,36.235001,446600,35.911274
"2014-08-27",36.224998,36.235001,35.93,36.165001,740600,35.8419
"2014-08-28",36.095001,36.195,35.884998,36.095001,552800,35.77253
"2014-08-29",36.139999,36.455002,35.970001,36.360001,717800,36.03516
"2014-09-02",36.360001,36.889999,36.325001,36.424999,1445800,36.099586
"2014-09-03",36.544998,36.695,35.855,36.07,1054000,35.747753
"2014-09-04",36.145,36.345001,35.98,35.98,1137800,35.658554
"2014-09-05",36.025002,36.259998,36,36.244999,391200,35.921173
"2014-09-08",36.220001,36.310001,35.93,36.095001,392000,35.77253
"2014-09-09",36.02,36.185001,35.450001,35.474998,1793200,35.158062
"2014-09-10",35.404999,35.900002,35.285,35.830002,1048400,35.509899
"2014-09-11",35.755001,35.865002,35.494999,35.665001,887000,35.346375
"2014-09-12",35.68,35.814999,35.259998,35.525002,997200,35.207619
"2014-09-15",35.529999,35.615002,35.259998,35.445,1058200,35.128334
"2014-09-16",35.275002,35.939999,35.035,35.764999,1325600,35.445477
"2014-09-17",35.740002,36,35.575001,35.700001,655400,35.381054
"2014-09-18",35.830002,36.18,35.735001,35.904999,799800,35.584229
"2014-09-19",36.125,36.150002,35.445,35.52,1965000,35.20266
"2014-09-22",35.424999,35.919998,35.235001,35.264999,787600,34.949936
"2014-09-23",35.095001,35.355,34.73,34.73,924400,34.419724
"2014-09-24",34.775002,34.945,34.695,34.814999,1316200,34.503963
"2014-09-25",34.790001,35.02,34.365002,34.669998,1697400,34.360268
"2014-09-26",34.810001,35.474998,34.68,35.305,1502400,34.989597
"2014-09-29",34.939999,35.360001,34.904999,35.105,1263200,34.79137
"2014-09-30",35.195,35.34,34.875,34.939999,1888600,34.627853
"2014-10-01",34.950001,35.025002,34.299999,34.395,2336200,34.087715
"2014-10-02",36.049999,36.799999,35.244999,36.125,3865400,35.802261
"2014-10-03",36.455002,38.345001,36.23,38.16,4146600,37.819069
"2014-10-06",38.380001,39.040001,38.310001,38.599998,3607400,38.255142
"2014-10-07",38.384998,38.419998,37.810001,37.810001,1685600,37.47221
"2014-10-08",37.82,37.990002,37.325001,37.865002,1976000,37.526718
"2014-10-09",37.865002,38.02,36.970001,36.985001,1707200,36.654583
"2014-10-10",37.029999,37.404999,36.419998,36.439999,2062600,36.114437
