"dates","ARE.Open","ARE.High","ARE.Low","ARE.Close","ARE.Volume","ARE.Adjusted"
"2013-02-21",71.75,71.849998,71.199997,71.43,523100,54.945652
"2013-02-22",71.870003,72.260002,71.75,72.120003,270300,55.476418
"2013-02-25",72.190002,72.239998,70.550003,70.580002,363700,54.291809
"2013-02-26",70.970001,71.150002,70.07,70.879997,297200,54.522564
"2013-02-27",70.800003,71.519997,70.5,71.239998,262600,54.799484
"2013-02-28",71.029999,71.599998,71.019997,71.139999,475300,54.722572
"2013-03-01",70.849998,71.370003,70.199997,71.010002,429700,54.622574
"2013-03-04",70.889999,71.949997,70.68,71.849998,406100,55.268726
"2013-03-05",71.690002,72.519997,71.690002,72.519997,234800,55.784111
"2013-03-06",72.839996,72.839996,71.779999,72.290001,261300,55.607185
"2013-03-07",72.410004,72.720001,71.970001,72.25,295800,55.576412
"2013-03-08",72.480003,72.529999,71.790001,71.970001,306700,55.361023
"2013-03-11",71.900002,72.309998,71.519997,72.290001,307900,55.607185
"2013-03-12",72.059998,72.209999,71.610001,72.029999,313400,55.407166
"2013-03-13",72.150002,72.300003,71.760002,71.82,274600,55.245644
"2013-03-14",71.720001,72.309998,71.449997,71.510002,370100,55.007191
"2013-03-15",71.709999,71.720001,71.269997,71.410004,709100,54.930267
"2013-03-18",71.089996,71.5,70.809998,70.910004,602100,54.545662
"2013-03-19",71.050003,71.239998,70.489998,71,251100,54.614876
"2013-03-20",71.220001,71.260002,70.699997,71.029999,266700,54.63797
"2013-03-21",70.650002,71.559998,70.650002,71.339996,427300,54.876419
"2013-03-22",71.559998,71.93,71.410004,71.610001,298900,55.084118
"2013-03-25",71.860001,71.889999,71.209999,71.43,244300,54.945652
"2013-03-26",71,71.610001,70.870003,71.489998,249400,55.457634
"2013-03-27",71,71,70.199997,70.860001,552700,54.968925
"2013-03-28",70.970001,71.18,70.709999,70.980003,457000,55.062027
"2013-04-01",70.709999,71.089996,70.540001,70.870003,308600,54.976681
"2013-04-02",71.029999,71.379997,70.599998,70.669998,336100,54.821522
"2013-04-03",70.839996,71.150002,70,70.209999,333600,54.464695
"2013-04-04",70.489998,70.739998,70.150002,70.610001,879600,54.774982
"2013-04-05",70.089996,70.669998,69.68,70.589996,654100,54.759483
"2013-04-08",70.760002,71.650002,70.410004,71.650002,625600,55.581749
"2013-04-09",71.620003,71.790001,70.870003,71.419998,309900,55.403336
"2013-04-10",71.629997,71.879997,71.5,71.589996,415600,55.53521
"2013-04-11",71.599998,72.459999,71.599998,72.089996,374900,55.923084
"2013-04-12",71.910004,72.239998,71.730003,72.239998,342200,56.039444
"2013-04-15",71.889999,72.25,70.709999,70.889999,602400,54.992199
"2013-04-16",71.379997,71.449997,70.699997,71.449997,447900,55.426605
"2013-04-17",71,71.360001,70.029999,70.43,427100,54.635365
"2013-04-18",70.529999,70.529999,70,70.330002,283500,54.557774
"2013-04-19",70.349998,71.529999,70.169998,71.239998,566200,55.263706
"2013-04-22",71.169998,71.370003,70.639999,70.800003,276200,54.922382
"2013-04-23",71.169998,71.610001,70.93,71.580002,589800,55.527447
"2013-04-24",71.410004,71.900002,71.400002,71.580002,458800,55.527447
"2013-04-25",71.529999,71.849998,70.900002,71,445400,55.077534
"2013-04-26",71.099998,71.099998,70.089996,70.550003,607700,54.728455
"2013-04-29",70.849998,71.519997,70.480003,71.489998,567100,55.457634
"2013-04-30",71.120003,72.769997,70.769997,72.769997,637400,56.4506
"2013-05-01",72.300003,73.040001,72.25,72.629997,468800,56.341984
"2013-05-02",72.580002,73.589996,72.529999,73.150002,375900,56.745373
"2013-05-03",73.400002,74.010002,73.260002,73.419998,570500,56.954823
"2013-05-06",73.610001,73.720001,73.220001,73.629997,481300,57.117729
"2013-05-07",73.550003,74.389999,73.550003,74.279999,424300,57.621937
"2013-05-08",73.989998,75.300003,73.989998,75.300003,554200,58.413216
"2013-05-09",75.220001,75.410004,74.830002,75.269997,941800,58.389935
"2013-05-10",75.209999,75.639999,74.849998,75.400002,447000,58.49078
"2013-05-13",75.400002,75.629997,75.169998,75.629997,415700,58.669197
"2013-05-14",74.389999,77.540001,74.25,77.400002,4649100,60.042274
"2013-05-15",77.080002,78.110001,76.620003,78.089996,1098800,60.577515
"2013-05-16",78.07,78.43,77.489998,77.800003,801400,60.352581
"2013-05-17",77.860001,78.129997,77.129997,77.309998,633800,59.972458
"2013-05-20",77.019997,77.260002,76.830002,77.199997,634900,59.887119
"2013-05-21",77.349998,77.650002,76.900002,77.040001,1330100,59.763
"2013-05-22",76.970001,77.110001,73.290001,74.169998,1397700,57.536621
"2013-05-23",73.379997,73.93,72.010002,73.629997,1413300,57.117729
"2013-05-24",73.25,73.739998,72.410004,73.699997,1362900,57.172016
"2013-05-28",74.279999,74.360001,71.809998,72.220001,650500,56.023926
"2013-05-29",71.709999,71.839996,69.760002,70.410004,898000,54.619846
"2013-05-30",70.349998,70.93,69.629997,69.769997,972700,54.123379
"2013-05-31",69.75,70.080002,68.470001,68.5,1471300,53.138184
"2013-06-03",68.620003,68.860001,67.550003,68.699997,932800,53.293331
"2013-06-04",68.860001,69.110001,67.889999,67.889999,762200,52.664974
"2013-06-05",67.870003,68.120003,66.970001,67.290001,635400,52.199543
"2013-06-06",67.18,68.050003,66.459999,68.040001,627300,52.781342
"2013-06-07",68.190002,68.510002,66.269997,67.260002,421000,52.176258
"2013-06-10",67.800003,68.220001,67.080002,67.449997,512500,52.323647
"2013-06-11",66.410004,67.309998,66.260002,66.309998,398700,51.439308
"2013-06-12",66.760002,66.760002,65.029999,65.209999,381600,50.585991
"2013-06-13",65.029999,67.440002,65.019997,67.239998,550900,52.16074
"2013-06-14",67.150002,68.470001,66.989998,67.75,513200,52.55637
"2013-06-17",68.089996,68.459999,67.080002,67.43,538700,52.30814
"2013-06-18",67.330002,68.25,67.139999,68.089996,460100,52.820126
"2013-06-19",68.18,68.18,65.010002,65.400002,401900,50.733379
"2013-06-20",64.809998,64.959999,63.07,63.279999,565400,49.088825
"2013-06-21",63.560001,64.389999,62.599998,62.889999,798800,48.786278
"2013-06-24",61.990002,64.080002,61.200001,62.66,673700,48.607857
"2013-06-25",63.07,63.459999,62.490002,63.150002,653100,48.987976
"2013-06-26",63.259998,64.160004,62.950001,63.869999,606100,50.061779
"2013-06-27",64.779999,66.580002,64.68,65.860001,647000,51.621574
"2013-06-28",65.989998,66.660004,65.160004,65.720001,944400,51.511845
"2013-07-01",66.019997,66.889999,65.459999,66.019997,662200,51.746971
"2013-07-02",65.879997,67.550003,65.879997,67.440002,662600,52.859989
"2013-07-03",67.110001,67.57,66.489998,66.919998,338300,52.452396
"2013-07-05",67.260002,67.510002,65.459999,66.709999,406200,52.287792
"2013-07-08",67.160004,67.650002,66.940002,67.32,333700,52.765919
"2013-07-09",67.43,68.779999,67.360001,68.290001,286800,53.526211
"2013-07-10",68.080002,68.849998,67.779999,68.440002,466500,53.643791
"2013-07-11",69.269997,69.93,69.190002,69.93,512600,54.811668
"2013-07-12",69.779999,70.150002,68.779999,68.790001,404700,53.918121
"2013-07-15",68.959999,69.900002,68.959999,69.470001,283900,54.451118
"2013-07-16",69.440002,69.93,68.970001,69.32,316500,54.333542
"2013-07-17",69.68,69.82,69.160004,69.529999,228100,54.498127
"2013-07-18",69.559998,70.620003,69.559998,70.379997,348000,55.164368
"2013-07-19",70.400002,70.639999,69.940002,70.080002,287000,54.929237
"2013-07-22",70.080002,70.370003,69.75,70.360001,355600,55.148708
"2013-07-23",70.440002,71.290001,70.07,71.110001,462600,55.736546
"2013-07-24",71.169998,71.169998,69.010002,69.68,398900,54.615704
"2013-07-25",69.489998,70.199997,69.209999,70.040001,279200,54.897873
"2013-07-26",69.860001,70.360001,69.25,69.620003,298600,54.568684
"2013-07-29",69.629997,69.839996,68.540001,68.730003,442700,53.87109
"2013-07-30",69.089996,70.050003,68.790001,69.360001,289700,54.364887
"2013-07-31",69.480003,69.809998,67.629997,68.5,436500,53.690819
"2013-08-01",68.910004,69.690002,68.269997,68.440002,815400,53.643791
"2013-08-02",68.400002,68.660004,67.010002,67.879997,491000,53.204861
"2013-08-05",67.690002,68.400002,67.650002,68.099998,521600,53.377296
"2013-08-06",67.889999,68.970001,67.760002,68.650002,573800,53.808399
"2013-08-07",68.449997,68.739998,67.870003,68.150002,247000,53.416489
"2013-08-08",68.389999,68.400002,67.580002,67.709999,249100,53.071598
"2013-08-09",67.449997,68.980003,66.080002,68.449997,244000,53.651615
"2013-08-12",68.260002,68.330002,67.230003,67.410004,224400,52.836468
"2013-08-13",67.360001,67.360001,65.919998,66.150002,465900,51.848869
"2013-08-14",66.080002,66.510002,65.800003,65.849998,253100,51.613716
"2013-08-15",65.519997,65.519997,64.07,64.07,445700,50.218548
"2013-08-16",63.830002,64.019997,62.080002,62.150002,355200,48.71365
"2013-08-19",61.959999,62.34,60.91,61.02,468800,47.827927
"2013-08-20",61.16,62.709999,61.16,62.459999,407000,48.956619
"2013-08-21",62.259998,62.810001,61.400002,61.880001,360700,48.50201
"2013-08-22",61.860001,62.259998,61.290001,62.040001,323200,48.627415
"2013-08-23",62.259998,62.400002,61.82,61.970001,922200,48.572556
"2013-08-26",62.139999,62.509998,61.77,62.25,305800,48.792015
"2013-08-27",61.810001,62.509998,61.52,62.299999,248900,48.831203
"2013-08-28",62.41,62.41,61.790001,61.919998,254100,48.533363
"2013-08-29",61.950001,62.169998,61.57,62.16,213300,48.72147
"2013-08-30",62.299999,62.59,61.490002,61.669998,407400,48.337406
"2013-09-03",62.209999,62.439999,60.860001,61.5,938900,48.204151
"2013-09-04",61.689999,62.119999,61.34,61.77,812100,48.415787
"2013-09-05",61.849998,62.290001,61.380001,61.43,439100,48.149288
"2013-09-06",61.990002,62.400002,61.689999,61.919998,626600,48.533363
"2013-09-09",62.200001,63.52,61.830002,63.299999,992000,49.615017
"2013-09-10",63.470001,63.880001,62.700001,63.279999,876400,49.59935
"2013-09-11",63.119999,63.610001,62.900002,63.389999,355300,49.685558
"2013-09-12",63.459999,63.919998,62.77,62.990002,462100,49.37204
"2013-09-13",63.220001,63.279999,62.860001,63.099998,335800,49.458248
"2013-09-16",64.160004,64.669998,63.43,63.529999,401600,49.795288
"2013-09-17",63.689999,64.099998,63.470001,64,271600,50.163681
"2013-09-18",63.84,66.970001,63.16,66.949997,472500,52.47591
"2013-09-19",66.980003,67.620003,66.580002,67.400002,591400,52.828625
"2013-09-20",67.559998,67.629997,65.800003,65.889999,563400,51.645073
"2013-09-23",65.75,66.550003,65.519997,66.25,423300,51.927246
"2013-09-24",66.169998,66.360001,65.370003,65.440002,292900,51.292362
"2013-09-25",65.489998,66.139999,65.050003,65.389999,274000,51.253174
"2013-09-26",64.720001,65.190002,64.25,64.889999,286000,51.395744
"2013-09-27",64.580002,64.940002,63.889999,64.290001,349100,50.920506
"2013-09-30",63.919998,64.5,63.16,63.849998,461900,50.572018
"2013-10-01",63.91,65.389999,63.810001,64.510002,722600,51.094772
"2013-10-02",64.279999,64.720001,63.619999,64.559998,499500,51.134365
"2013-10-03",64.559998,64.720001,63.380001,63.459999,438900,50.263115
"2013-10-04",63.439999,63.990002,63,63.360001,251100,50.183922
"2013-10-07",63.02,63.880001,63.02,63.5,309000,50.294804
"2013-10-08",63.52,63.959999,63.18,63.48,348400,50.278954
"2013-10-09",63.689999,64.43,63.169998,63.330002,437800,50.160149
"2013-10-10",63.790001,64.57,63.790001,64.470001,471000,51.063087
"2013-10-11",64.160004,64.830002,63.439999,63.860001,739900,50.579929
"2013-10-14",63.400002,64.169998,63.240002,63.560001,722900,50.342327
"2013-10-15",63.509998,63.669998,62.939999,63.189999,626700,50.049267
"2013-10-16",63.360001,64.360001,63.23,64.110001,486100,50.77795
"2013-10-17",63.900002,66.059998,63.799999,65.980003,601100,52.259071
"2013-10-18",66.089996,66.209999,65.43,66.010002,615800,52.282829
"2013-10-21",66.209999,66.220001,65.32,65.739998,325700,52.068981
"2013-10-22",65.93,66.809998,64.760002,66.330002,333300,52.536289
"2013-10-23",66.18,66.629997,65.720001,66.599998,270700,52.750149
"2013-10-24",66.540001,66.769997,65.980003,66.43,440400,52.615498
"2013-10-25",66.360001,67.989998,65.660004,67.849998,428400,53.740196
"2013-10-28",67.589996,67.68,66.459999,67.150002,434500,53.185764
"2013-10-29",67.050003,67.190002,65.620003,66.849998,636900,52.948147
"2013-10-30",66.660004,66.720001,66.160004,66.610001,305900,52.758068
"2013-10-31",66.470001,66.959999,64.849998,65.779999,735600,52.100666
"2013-11-01",65.889999,67.260002,65.449997,66.419998,317100,52.607571
"2013-11-04",66.419998,66.709999,65.620003,66.370003,385000,52.56797
"2013-11-05",66.110001,66.18,64.889999,65.269997,473300,51.696716
"2013-11-06",65.639999,65.690002,64.980003,65.080002,240500,51.54623
"2013-11-07",65.230003,65.290001,64.110001,64.400002,289100,51.007645
"2013-11-08",64.110001,65.18,62.59,63.669998,268200,50.429451
"2013-11-11",63.77,64.139999,63.27,63.630001,164300,50.397762
"2013-11-12",63.599998,63.599998,62.66,63.09,179000,49.970074
"2013-11-13",62.970001,63.619999,62.52,63.610001,278400,50.381927
"2013-11-14",63.810001,64.730003,63.810001,64.239998,138000,50.880913
"2013-11-15",64.470001,64.970001,63.900002,64.93,247600,51.427429
"2013-11-18",64.959999,65.169998,64.43,64.629997,272100,51.189796
"2013-11-19",64.370003,64.410004,63.529999,63.939999,355200,50.643295
"2013-11-20",63.93,64.440002,63.220001,63.509998,326100,50.302727
"2013-11-21",63.700001,64.75,63.349998,64.580002,455300,51.150215
"2013-11-22",64.510002,64.760002,63.84,64.599998,399500,51.166054
"2013-11-25",64.75,64.75,64,64.260002,474100,50.896751
"2013-11-26",64.529999,64.599998,63.830002,64.099998,386500,50.770027
"2013-11-27",64.169998,64.389999,63.689999,64.150002,303900,50.809628
"2013-11-29",64.269997,64.550003,63.200001,63.259998,216900,50.104717
"2013-12-02",63.169998,63.709999,62.32,63.150002,341100,50.017586
"2013-12-03",62.93,64.099998,62.759998,63.200001,550300,50.057198
"2013-12-04",65.769997,66.300003,62.080002,62.32,563100,49.360195
"2013-12-05",62.139999,62.889999,61.869999,62.650002,782800,49.621574
"2013-12-06",63.119999,63.610001,62.779999,63.290001,554600,50.128475
"2013-12-09",63.34,63.810001,63.02,63.599998,542100,50.373997
"2013-12-10",63.549999,63.98,63.330002,63.349998,350400,50.175999
"2013-12-11",63.549999,64,61.720001,61.84,401500,48.980019
"2013-12-12",61.900002,62.509998,61.110001,61.119999,426200,48.40974
"2013-12-13",61.459999,62.290001,61.080002,61.450001,548800,48.67112
"2013-12-16",61.720001,62.419998,61.240002,61.630001,414500,48.813675
"2013-12-17",61.779999,63.330002,61.5,63.299999,565000,50.136402
"2013-12-18",63.330002,64.309998,62.43,64.269997,452100,50.904671
"2013-12-19",63.830002,64.019997,62.610001,62.630001,362600,49.605721
"2013-12-20",62.610001,64.239998,62.490002,64.199997,1018300,50.849228
"2013-12-23",64.300003,64.709999,64.040001,64.220001,567500,50.865067
"2013-12-24",64.169998,64.639999,63.880001,64.300003,141200,50.92844
"2013-12-26",64.309998,64.769997,63.610001,63.98,293600,50.67498
"2013-12-27",63.080002,63.639999,62.639999,63.57,261900,50.891136
"2013-12-30",63.700001,63.950001,63.209999,63.77,316300,51.051239
"2013-12-31",63.639999,64.370003,63.459999,63.619999,408700,50.93116
"2014-01-02",63.34,64.110001,62.93,63.73,402700,51.019222
"2014-01-03",63.759998,64.879997,63.59,64.400002,361200,51.555592
"2014-01-06",64.449997,65.089996,64.059998,64.160004,447100,51.363457
"2014-01-07",64.230003,64.769997,63.75,64.339996,310600,51.507553
"2014-01-08",64.309998,64.620003,63.650002,64.199997,244600,51.395481
"2014-01-09",64.519997,64.550003,63.619999,64.120003,329100,51.331436
"2014-01-10",64.519997,64.889999,63.990002,64.75,394300,51.835785
"2014-01-13",64.650002,64.910004,64.209999,64.419998,298200,51.571594
"2014-01-14",64.68,65.300003,64.669998,65.040001,399300,52.067951
"2014-01-15",65.360001,65.970001,65.309998,65.839996,235100,52.708393
"2014-01-16",65.889999,66.190002,65.449997,66.010002,399200,52.844498
"2014-01-17",66.410004,66.470001,65.919998,66.220001,965400,53.0126
"2014-01-21",66.410004,67.790001,66.199997,67.550003,640800,54.077332
"2014-01-22",67.760002,68.410004,67.760002,68.339996,1097400,54.709766
"2014-01-23",68.050003,68.949997,67.970001,68.699997,759900,54.997959
"2014-01-24",68.660004,68.870003,67.879997,68.059998,439600,54.485615
"2014-01-27",67.660004,68.279999,67.230003,67.760002,541200,54.245453
"2014-01-28",67.830002,68.800003,67.830002,68.5,425400,54.837849
"2014-01-29",68.089996,68.660004,67.839996,68.5,652300,54.837849
"2014-01-30",68.889999,69.440002,68.339996,69.25,407900,55.438271
"2014-01-31",68.660004,70.519997,68.489998,70.129997,683900,56.142757
"2014-02-03",70.57,70.57,69.010002,69.5,1171700,55.638416
"2014-02-04",68.480003,70.379997,67.529999,70.150002,1095300,56.158768
"2014-02-05",70.230003,70.57,69.900002,70.230003,789700,56.222805
"2014-02-06",70.360001,71.209999,70.199997,71.080002,434900,56.903282
"2014-02-07",71.230003,71.639999,70.550003,70.730003,481100,56.623104
"2014-02-10",70.620003,71.75,70.510002,71.660004,567900,57.367607
"2014-02-11",71.540001,71.93,71.129997,71.150002,567600,56.959316
"2014-02-12",71.330002,71.629997,70.629997,71.239998,422500,57.03138
"2014-02-13",70.879997,72.029999,70.699997,71.639999,306000,57.351593
"2014-02-14",71.529999,72.160004,71.43,72.010002,226400,57.647804
"2014-02-18",72.089996,72.529999,71.769997,72.529999,322900,58.064072
"2014-02-19",72.300003,73.410004,72.290001,72.580002,388800,58.104107
"2014-02-20",72.650002,73.32,71.629997,72.089996,604600,57.711834
"2014-02-21",72.230003,73.110001,71.660004,72.900002,633200,58.360291
"2014-02-24",72.910004,73.5,72.330002,72.339996,463700,57.91198
"2014-02-25",72.410004,73.300003,72.279999,72.800003,327800,58.280228
"2014-02-26",73.07,73.269997,72.57,72.610001,352600,58.128128
"2014-02-27",72.68,73.089996,72.029999,72.529999,230600,58.064072
"2014-02-28",72.529999,72.889999,72.370003,72.449997,755800,58.000042
"2014-03-03",72.029999,73.150002,72,72.839996,500700,58.312256
"2014-03-04",73.459999,74.110001,73.230003,74.089996,501300,59.312943
"2014-03-05",73.959999,74.339996,72.949997,73.690002,466200,58.992737
"2014-03-06",73.910004,73.910004,72.910004,73.300003,290100,58.680523
"2014-03-07",73.129997,73.199997,71.879997,72.459999,379400,58.008064
"2014-03-10",72.330002,72.510002,71.699997,71.989998,378500,57.631783
"2014-03-11",72.269997,73.690002,72.269997,73.279999,373300,58.66449
"2014-03-12",73.110001,73.669998,73.019997,73.209999,449800,58.608459
"2014-03-13",73.300003,73.300003,72.540001,73.07,267200,58.496391
"2014-03-14",73.010002,73.650002,72.860001,72.970001,203500,58.416321
"2014-03-17",73.330002,73.730003,72.919998,73.57,461800,58.896645
"2014-03-18",73.419998,73.809998,73.089996,73.720001,357800,59.016743
"2014-03-19",73.830002,74.239998,71.900002,71.940002,259700,57.591763
"2014-03-20",71.919998,72.199997,71,72.18,386500,57.783901
"2014-03-21",72.199997,73.400002,72.199997,73.160004,615500,58.568439
"2014-03-24",73.169998,73.639999,71.989998,72.5,343500,58.04007
"2014-03-25",72.790001,73.480003,72.220001,72.580002,242800,58.104107
"2014-03-26",72.669998,72.809998,71.410004,71.459999,389400,57.207481
"2014-03-27",70.730003,71.389999,70.089996,71.279999,224900,57.627892
"2014-03-28",71.32,72.379997,71.269997,72.019997,237500,58.22617
"2014-03-31",72.199997,73.040001,71.32,72.559998,277500,58.662743
"2014-04-01",71.809998,72.239998,70.970001,71.900002,839400,58.129143
"2014-04-02",71.839996,72.459999,71.440002,72.370003,432500,58.509132
"2014-04-03",72.25,72.610001,71.989998,72.410004,526700,58.541466
"2014-04-04",72.790001,72.959999,72.220001,72.529999,275500,58.638474
"2014-04-07",72.629997,73.860001,72.580002,73.360001,407700,59.309521
"2014-04-08",73.330002,73.739998,72.879997,73.019997,432700,59.034645
"2014-04-09",73.089996,73.349998,72.5,72.830002,194600,58.881039
"2014-04-10",72.959999,73.220001,71.370003,71.480003,374300,57.789581
"2014-04-11",71.419998,72.059998,71.029999,71.150002,388000,57.522793
"2014-04-14",71.580002,72.559998,71.150002,72.459999,397900,58.581913
"2014-04-15",72.510002,73.739998,72.040001,73.68,355800,59.568237
"2014-04-16",73.900002,74.389999,73.440002,73.980003,446000,59.81078
"2014-04-17",73.690002,73.870003,73.089996,73.279999,302300,59.244827
"2014-04-21",73.220001,73.959999,73,73.43,226400,59.366108
"2014-04-22",73.580002,73.849998,72.980003,73.610001,261200,59.511642
"2014-04-23",73.650002,74.010002,73.269997,73.589996,677000,59.495453
"2014-04-24",73.910004,74.169998,73.419998,74.010002,454500,59.835026
"2014-04-25",73.550003,73.970001,73.199997,73.370003,185200,59.317604
"2014-04-28",73.550003,73.949997,73.029999,73.68,374300,59.568237
"2014-04-29",73.900002,74.150002,73.080002,73.480003,228600,59.406544
"2014-04-30",73.529999,73.860001,73.190002,73.82,239700,59.681416
"2014-05-01",73.760002,73.860001,72.889999,73.57,386200,59.479282
"2014-05-02",73.470001,74.669998,73.440002,74.300003,260400,60.069489
"2014-05-05",73.959999,74.5,73.830002,74.25,320600,60.029072
"2014-05-06",73,74.690002,73,74.68,559700,60.376709
"2014-05-07",74.889999,75.440002,74.220001,74.769997,494100,60.449474
"2014-05-08",74.730003,75.660004,74.599998,74.739998,384100,60.425217
"2014-05-09",74.800003,75.25,74.489998,74.970001,290100,60.611153
"2014-05-12",75.190002,75.639999,74.900002,75.290001,283900,60.869884
"2014-05-13",75.370003,76.07,74.68,75,207200,60.635414
"2014-05-14",75.080002,75.519997,74.419998,75.239998,281300,60.829437
"2014-05-15",75.050003,75.440002,74.290001,75.43,293200,60.983055
"2014-05-16",75.269997,75.989998,74.970001,75.980003,160800,61.427715
"2014-05-19",76.050003,76.300003,75.459999,75.660004,257300,61.16901
"2014-05-20",75.580002,76.019997,75.059998,75.169998,271100,60.772854
"2014-05-21",75.360001,75.639999,74.760002,74.980003,171000,60.619259
"2014-05-22",74.970001,75.290001,74.529999,74.610001,218200,60.320126
"2014-05-23",74.849998,75.410004,74.489998,75.199997,265400,60.797104
"2014-05-27",75.239998,75.309998,74.260002,74.849998,590600,60.514149
"2014-05-28",74.790001,74.93,74.18,74.860001,454800,60.522224
"2014-05-29",75.019997,75.529999,74.709999,75.470001,188800,61.015411
"2014-05-30",75.449997,76.279999,75.269997,76.089996,521900,61.51664
"2014-06-02",75.919998,77.080002,75.809998,76.889999,348300,62.163425
"2014-06-03",76.860001,77.150002,76.419998,76.989998,241700,62.244267
"2014-06-04",76.860001,77.190002,76.519997,77.019997,227100,62.268524
"2014-06-05",77.129997,78.360001,76.900002,78.300003,360000,63.303375
"2014-06-06",78.379997,78.690002,77.599998,77.779999,330300,62.882965
"2014-06-09",77.809998,78.07,76.959999,77.18,210700,62.397873
"2014-06-10",77.07,77.339996,76.370003,76.650002,255400,61.969383
"2014-06-11",76.599998,76.940002,76.099998,76.400002,226300,61.767277
"2014-06-12",76.25,76.980003,75.739998,76.910004,450200,62.1796
"2014-06-13",77.099998,77.300003,76.309998,76.730003,214300,62.034073
"2014-06-16",76.75,77.139999,76.209999,76.559998,199700,61.896614
"2014-06-17",76.660004,77.160004,76.419998,76.860001,362400,62.139172
"2014-06-18",76.830002,77.519997,76.75,77.370003,246500,62.551498
"2014-06-19",77.519997,77.830002,77.199997,77.5,255400,62.656586
"2014-06-20",77.489998,77.580002,76.480003,76.940002,666300,62.203873
"2014-06-23",77.040001,77.400002,76.730003,76.779999,220200,62.074505
"2014-06-24",76.860001,77.150002,76.580002,76.940002,241900,62.203873
"2014-06-25",76.980003,77.370003,76.82,77.129997,224900,62.357452
"2014-06-26",76.43,76.43,75.900002,76.32,203200,62.284012
"2014-06-27",76.279999,77.080002,75.739998,77.059998,441600,62.887897
"2014-06-30",76.910004,77.650002,76.760002,77.639999,551100,63.361248
"2014-07-01",77.889999,78.150002,77.150002,77.830002,727600,63.516319
"2014-07-02",77.580002,78.089996,77.080002,77.900002,380000,63.573437
"2014-07-03",77.690002,77.709999,76.980003,77.360001,269400,63.132763
"2014-07-07",77.080002,77.650002,77.07,77.349998,222100,63.124569
"2014-07-08",77.480003,77.650002,77.220001,77.540001,220300,63.279663
"2014-07-09",77.519997,77.959999,76.940002,77.489998,246100,63.238827
"2014-07-10",77.089996,78.129997,77.040001,77.870003,310500,63.548946
"2014-07-11",78.040001,78.150002,77.610001,77.980003,208400,63.638702
"2014-07-14",78.209999,78.370003,77.610001,78.160004,284400,63.78561
"2014-07-15",78.300003,78.43,77.68,78.220001,209100,63.834568
"2014-07-16",78.410004,78.470001,77.639999,78.199997,327700,63.81826
"2014-07-17",77.889999,78.239998,77.650002,77.690002,186400,63.402054
"2014-07-18",77.690002,78.68,77.690002,78.669998,430500,64.20182
"2014-07-21",78.550003,78.779999,78.110001,78.690002,237900,64.218147
"2014-07-22",79.019997,79.440002,78.830002,79.400002,442000,64.797577
"2014-07-23",79.449997,79.540001,79.18,79.25,217100,64.675133
"2014-07-24",79.43,79.730003,79.080002,79.32,263300,64.732277
"2014-07-25",79.160004,79.400002,78.809998,78.870003,424200,64.365044
"2014-07-28",78.839996,79.440002,78.599998,79.279999,319200,64.699608
"2014-07-29",79.089996,79.25,77.660004,78.5,612600,64.063095
"2014-07-30",79.010002,79.010002,77.830002,78.480003,393700,64.046776
"2014-07-31",77.220001,79.080002,76.980003,78.599998,766800,64.144707
"2014-08-01",78.449997,78.959999,78.040001,78.07,760000,63.712173
"2014-08-04",78.139999,78.139999,77.150002,77.809998,463800,63.499962
"2014-08-05",77.709999,77.839996,76.860001,77.120003,360400,62.936871
"2014-08-06",76.980003,77.769997,76.959999,77.57,435100,63.304108
"2014-08-07",77.589996,77.889999,76.980003,77.279999,314400,63.067459
"2014-08-08",77.300003,77.669998,76.82,77.629997,269900,63.353092
"2014-08-11",77.889999,78.110001,77.480003,77.650002,257900,63.369411
"2014-08-12",77.870003,78.050003,77.470001,77.879997,377100,63.557133
"2014-08-13",77.980003,78.779999,77.980003,78.589996,378400,64.136536
"2014-08-14",78.309998,78.910004,78.220001,78.389999,348400,63.973331
"2014-08-15",78.790001,78.790001,77.870003,78.080002,398900,63.720337
"2014-08-18",78.529999,79.580002,78.43,79.550003,519400,64.919991
"2014-08-19",79.790001,79.870003,79.18,79.75,291300,65.083183
"2014-08-20",79.870003,80.489998,79.269997,80.300003,370100,65.532043
"2014-08-21",80.480003,80.650002,79.75,80.199997,315400,65.450432
"2014-08-22",80.010002,80.370003,79.07,79.309998,223700,64.724113
"2014-08-25",79.709999,80,78.660004,78.949997,193400,64.430336
"2014-08-26",78.93,79.290001,78.879997,78.949997,250600,64.430336
"2014-08-27",79.18,79.25,78.760002,78.93,202700,64.413994
"2014-08-28",78.910004,79.169998,78.529999,78.82,221000,64.324234
"2014-08-29",78.830002,79.18,78.720001,79.059998,397700,64.520096
"2014-09-02",79.209999,79.540001,78.82,79.120003,604000,64.569061
"2014-09-03",79.389999,79.639999,79.230003,79.589996,393200,64.952644
"2014-09-04",79.529999,79.860001,79.190002,79.419998,441400,64.813889
"2014-09-05",79.470001,80.230003,79.190002,79.879997,515200,65.189285
"2014-09-08",79.629997,80.129997,79.620003,79.769997,245700,65.099503
"2014-09-09",79.629997,79.629997,79.029999,79.029999,495100,64.495613
"2014-09-10",78.830002,79.059998,78.150002,78.220001,482200,63.834568
"2014-09-11",78.290001,78.919998,78.080002,78.800003,379400,64.307915
"2014-09-12",78.559998,78.57,76.139999,76.610001,536800,62.520676
