"dates","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"2013-01-24",107.699997,111.580002,107.610001,110.019997,1486200,88.982246
"2013-01-25",110.510002,111.25,109.260002,109.68,973900,88.707253
"2013-01-28",110.830002,111.040001,104.389999,106.290001,1655800,85.965462
"2013-01-29",106.199997,109.519997,105.230003,109.360001,871100,88.448448
"2013-01-30",109.099998,109.699997,107.919998,108.720001,1166900,87.930817
"2013-01-31",112.650002,115.669998,110.349998,115.379997,2924800,93.317314
"2013-02-01",114.650002,115.5,112.459999,112.739998,1264000,91.182091
"2013-02-04",111.629997,113.779999,111.339996,111.610001,993400,90.268188
"2013-02-05",112.230003,112.580002,110.260002,110.889999,1101800,89.685867
"2013-02-06",109.809998,111.099998,107.949997,108.400002,1375000,87.672005
"2013-02-07",108.690002,109.760002,106.839996,107,1595500,86.539688
"2013-02-08",107,107.949997,106.68,107.32,596800,86.798561
"2013-02-11",107.330002,108.220001,105.93,106.470001,777100,86.111076
"2013-02-12",106.720001,110.830002,106.610001,110.809998,1204200,89.621178
"2013-02-13",110.879997,111.650002,110.239998,110.980003,1124700,89.758675
"2013-02-14",110.220001,111.400002,110.129997,111,633100,89.774857
"2013-02-15",111.18,111.620003,110.199997,111.330002,922200,90.041748
"2013-02-19",111.360001,112.860001,109.110001,112.610001,1491900,91.076981
"2013-02-20",112.690002,112.889999,107.220001,107.57,1129600,87.000732
"2013-02-21",107.099998,107.25,104.059998,107.110001,1774700,86.628685
"2013-02-22",107.220001,110.129997,106.949997,109.550003,1250400,88.602112
"2013-02-25",109.699997,110.529999,107.110001,107.110001,1588800,86.628685
"2013-02-26",108.239998,110.550003,107.849998,110.099998,1166700,89.046944
"2013-02-27",109.709999,111.5,109.620003,111.040001,1080000,90.216911
"2013-02-28",111.080002,114.300003,110.839996,112.949997,1227000,91.768707
"2013-03-01",112.019997,114.489998,110.900002,114.349998,1657300,92.906181
"2013-03-04",113.970001,117.629997,113.599998,117.360001,2083100,95.351715
"2013-03-05",117.949997,120,117.160004,118.879997,2092100,96.586678
"2013-03-06",118.910004,119.989998,117.940002,118.510002,1775500,96.286057
"2013-03-07",118.279999,118.309998,116,116.080002,1667900,94.31176
"2013-03-08",117.800003,119.290001,116.529999,117.75,1719300,95.668594
"2013-03-11",117.769997,119.68,117.769997,119.290001,1553500,96.9198
"2013-03-12",119.010002,119.540001,117.849998,118.860001,1013100,96.57045
"2013-03-13",118.75,119.050003,116.82,118.129997,1158900,95.977325
"2013-03-14",118.360001,118.849998,117.089996,117.489998,1304100,95.457367
"2013-03-15",116.900002,117.57,114.900002,115.199997,1561700,93.596771
"2013-03-18",114.290001,115.699997,112.629997,114.839996,690100,93.304306
"2013-03-19",115.25,116.089996,113.839996,115.169998,900500,93.572418
"2013-03-20",116,117.330002,115.360001,116.279999,731600,94.474251
"2013-03-21",115.739998,115.910004,113.57,113.839996,840600,92.491814
"2013-03-22",114.400002,114.889999,113.25,114.389999,538600,92.938683
"2013-03-25",114.879997,115.739998,113.010002,113.760002,1001400,92.426849
"2013-03-26",114.739998,114.790001,113.809998,114.290001,758200,92.857445
"2013-03-27",113.239998,116.559998,113.220001,116.230003,1518800,94.43364
"2013-03-28",116.230003,118.849998,116.120003,118.459999,1373100,96.245461
"2013-04-01",118.400002,118.919998,115.889999,116.07,1011200,94.303642
"2013-04-02",116.5,117.190002,114.589996,114.989998,1149200,93.426178
"2013-04-03",115.339996,116.099998,111.959999,112.610001,1719400,91.492485
"2013-04-04",112.510002,113.190002,111.349998,112.080002,920800,91.061882
"2013-04-05",110.239998,113.540001,108.959999,113.400002,989300,92.134323
"2013-04-08",113.129997,114.480003,111.82,114.459999,722100,92.995544
"2013-04-09",114.540001,116.910004,114.540001,115.230003,789400,93.621178
"2013-04-10",115.580002,118.029999,115.040001,117.959999,795900,95.839218
"2013-04-11",117.900002,120.410004,117.75,119.589996,881600,97.163536
"2013-04-12",119.169998,120,117.75,119,526700,96.684189
"2013-04-15",118.029999,118.82,113.120003,113.120003,870500,91.906837
"2013-04-16",114.150002,116.949997,114.150002,116.779999,1018200,94.880493
"2013-04-17",115.57,117,115.290001,116.529999,892100,94.677368
"2013-04-18",116.790001,117.139999,111.93,112.339996,1300000,91.273125
"2013-04-19",112.900002,118.160004,112.260002,117.129997,1325300,95.164856
"2013-04-22",117.510002,118.559998,114.860001,118.019997,878100,95.887947
"2013-04-23",118.489998,122.389999,118.080002,122,1910800,99.121605
"2013-04-24",119.809998,120.459999,112.559998,119.25,2433500,96.887299
"2013-04-25",119.260002,120.470001,116.769997,117.370003,1403900,95.35984
"2013-04-26",117.349998,117.75,114.980003,116.199997,955400,94.409248
"2013-04-29",116.260002,116.480003,115.290001,116.07,993300,94.303642
"2013-04-30",115.839996,116.129997,113.139999,114.279999,1121600,92.849304
"2013-05-01",114.080002,115.209999,112.580002,112.900002,1190800,91.728096
"2013-05-02",113.260002,116.300003,113,116,1020700,94.246765
"2013-05-03",118.059998,120.080002,117.790001,118.419998,1237200,96.212959
"2013-05-06",118.160004,119.160004,117.5,119,697600,96.684189
"2013-05-07",119.07,122.800003,118.209999,122.650002,1011000,99.649719
"2013-05-08",122.650002,123.639999,121.400002,123.599998,830000,100.421539
"2013-05-09",123.849998,127.330002,123.739998,124.709999,1547800,101.32338
"2013-05-10",124.980003,127.989998,124.93,127.900002,922200,103.915192
"2013-05-13",127.809998,128.570007,126.139999,127.269997,584600,103.403297
"2013-05-14",127.489998,129.919998,127.440002,129,1252500,104.808914
"2013-05-15",130.389999,130.490005,127.809998,129.669998,765000,105.86618
"2013-05-16",129.339996,130.729996,127.989998,128.100006,832200,104.584404
"2013-05-17",129.149994,130.990005,128.949997,130.710007,719200,106.715248
"2013-05-20",130.5,131.5,129.149994,129.529999,513100,105.751869
"2013-05-21",129.839996,131.309998,128.740005,130.970001,784500,106.927551
"2013-05-22",131.830002,134.089996,127.720001,128.720001,1230000,105.090569
"2013-05-23",126.220001,131.320007,125.660004,130.580002,911600,106.609116
"2013-05-24",128.910004,129.369995,126.870003,129.190002,537000,105.474297
"2013-05-28",130.990005,131.520004,128.75,129.610001,496300,105.817192
"2013-05-29",128.570007,129.199997,126.5,127.769997,487300,104.314957
"2013-05-30",127.980003,129.869995,127.610001,128.929993,550100,105.261986
"2013-05-31",127.919998,130.929993,127.75,127.760002,520600,104.306808
"2013-06-03",127.790001,127.910004,122.5,126.419998,1329500,103.212799
"2013-06-04",126.089996,127.470001,121.739998,122.629997,881700,100.118515
"2013-06-05",121.949997,123.510002,119.139999,119.720001,819200,97.742737
"2013-06-06",119.540001,123.099998,118.739998,122.879997,578800,100.322617
"2013-06-07",123.489998,125.18,120.43,124.550003,528300,101.686089
"2013-06-10",125.730003,127.620003,124.720001,126.279999,678000,103.098488
"2013-06-11",124.900002,126.620003,123.410004,124.099998,777400,101.318695
"2013-06-12",124.959999,125.379997,122.690002,122.849998,517500,100.298149
"2013-06-13",122.839996,128.259995,122.269997,127.82,834000,104.355774
"2013-06-14",127.099998,130.210007,127.099998,129.240005,880100,105.515106
"2013-06-17",130.440002,131.589996,128.179993,129.279999,543400,105.54776
"2013-06-18",130.020004,130.339996,127.949997,129.610001,456900,105.817192
"2013-06-19",129.429993,130.110001,126.779999,126.800003,542100,103.523026
"2013-06-20",125.150002,125.150002,119.25,120.300003,1330700,98.216255
"2013-06-21",121.790001,121.790001,110.879997,113.32,3302600,92.51757
"2013-06-24",111,112.970001,107.879997,111.769997,2335900,91.252106
"2013-06-25",112.550003,116.349998,112.550003,114,1289200,93.072746
"2013-06-26",114.849998,116.730003,111.940002,112.550003,1226300,91.888924
"2013-06-27",113.720001,116,112.529999,115.43,898000,94.24025
"2013-06-28",115.309998,115.739998,114.059998,114.360001,1136000,93.366661
"2013-07-01",115.550003,117.760002,114.540001,115.900002,884100,94.62394
"2013-07-02",116.010002,117.949997,115.669998,116.349998,1150900,94.991364
"2013-07-03",116.349998,116.349998,114.300003,114.989998,665100,93.88102
"2013-07-05",115.279999,115.739998,111.699997,114.5,1093400,93.480949
"2013-07-08",114.82,116.099998,113.370003,113.589996,768100,92.738022
"2013-07-09",114.75,115.449997,114,114.290001,1047400,93.309525
"2013-07-10",114.309998,120.040001,113.839996,119.620003,1513800,97.661087
"2013-07-11",121.980003,124.540001,121.839996,123.360001,1701100,100.714508
"2013-07-12",122.980003,123.910004,122.209999,123.349998,595400,100.706329
"2013-07-15",123.739998,125.190002,123.050003,124.830002,1114000,101.91465
"2013-07-16",124.730003,124.769997,119.720001,121.080002,1764400,98.853058
"2013-07-17",121.57,122.139999,119.25,120.599998,979100,98.461182
"2013-07-18",121.239998,123.639999,118.919998,119.370003,1774800,97.456955
"2013-07-19",126.050003,129.990005,124.059998,128.910004,2581500,105.245689
"2013-07-22",128.979996,132.559998,128.550003,131.679993,1423500,107.507195
"2013-07-23",131.759995,132.630005,130.399994,131.039993,1312600,106.984673
"2013-07-24",131.5,131.979996,128.550003,129.820007,1144800,105.988655
"2013-07-25",129.089996,131.869995,127.040001,129.479996,1803900,105.711075
"2013-07-26",128.240005,130.559998,128.039993,130.389999,988400,106.454025
"2013-07-29",130.130005,131.440002,129.509995,130.559998,787300,106.592789
"2013-07-30",131.479996,131.850006,129.789993,131.660004,807100,107.49086
"2013-07-31",132.119995,136.440002,131.910004,133.940002,1299400,109.352318
"2013-08-01",135.690002,137.179993,135.059998,136.669998,1140500,111.581161
"2013-08-02",136.669998,138.330002,136.059998,137.720001,783200,112.438393
"2013-08-05",137.190002,137.820007,135.869995,137.050003,521500,111.891411
"2013-08-06",136.080002,137.179993,131.369995,131.809998,1348400,107.613312
"2013-08-07",130.710007,133.539993,130.139999,132.770004,1265800,108.397102
"2013-08-08",133.339996,135,132.850006,133.009995,897600,108.59304
"2013-08-09",133,134.550003,132.080002,133.259995,789100,108.79715
"2013-08-12",132.449997,136.25,132.449997,135.059998,697300,110.266708
"2013-08-13",135.199997,135.490005,132.710007,134.419998,962000,109.744232
"2013-08-14",134.300003,134.880005,131.020004,132.460007,668100,108.144012
"2013-08-15",130.490005,133.020004,128.899994,132.710007,1341100,108.348122
"2013-08-16",132.869995,135.179993,132.470001,133.660004,1012200,109.123726
"2013-08-19",133.360001,134.520004,131.789993,131.809998,716800,107.613312
"2013-08-20",132.309998,135.110001,132.300003,134.25,644800,109.605431
"2013-08-21",133.539993,134.389999,131.320007,131.699997,915800,107.523544
"2013-08-22",132.149994,137.350006,132.070007,136.860001,1019300,111.736282
"2013-08-23",136.899994,137.490005,134.210007,134.300003,892900,109.646225
"2013-08-26",134.119995,136.660004,132.699997,133.100006,644200,108.666542
"2013-08-27",131.529999,132.470001,127.589996,128.740005,1197600,105.106903
"2013-08-28",128.479996,130.199997,128.119995,128.839996,523400,105.701691
"2013-08-29",128.550003,131.5,128.550003,129.779999,467900,106.47287
"2013-08-30",129.880005,130.610001,127.980003,128.649994,552400,105.545822
"2013-09-03",131.029999,131.160004,128,128.559998,562700,105.471962
"2013-09-04",128.429993,132,128.210007,131.759995,979400,108.097282
"2013-09-05",131.600006,132.009995,129.389999,129.479996,572600,106.226753
"2013-09-06",130.619995,132.5,128.779999,131.369995,771900,107.777351
"2013-09-09",132.210007,136.460007,131.529999,135.619995,914000,111.264084
"2013-09-10",136.360001,136.990005,134.990005,136.960007,566900,112.363441
"2013-09-11",137,137.429993,134.860001,135.789993,1166700,111.403534
"2013-09-12",135.779999,137.070007,134.5,134.929993,670700,110.697983
"2013-09-13",135.710007,137.199997,134.729996,137,739800,112.396233
"2013-09-16",139.699997,141.860001,139.25,141.240005,1541900,115.874825
"2013-09-17",141.179993,144,140.5,143.029999,950400,117.343338
"2013-09-18",144.600006,149.809998,141.940002,149.809998,1777200,122.905678
"2013-09-19",150.610001,151.839996,148.979996,149.710007,1420600,122.823677
"2013-09-20",150.229996,150.759995,147.860001,148.050003,1256600,121.461807
"2013-09-23",148.199997,148.279999,144.479996,146.309998,763500,120.034271
"2013-09-24",146.309998,150.479996,145.889999,148.779999,812100,122.060707
"2013-09-25",148.550003,149.639999,146.080002,148.509995,770200,121.839157
"2013-09-26",149.220001,149.850006,146.770004,147.660004,817900,121.141815
"2013-09-27",147.479996,149,146.770004,147.410004,442500,120.93676
"2013-09-30",145.479996,147.320007,144.289993,146.440002,690200,120.140945
"2013-10-01",146.050003,147.110001,144.009995,144.690002,1264700,118.705208
"2013-10-02",143.289993,143.520004,140.410004,141.619995,2223000,116.186546
"2013-10-03",141.520004,142.320007,138.059998,139.419998,1877200,114.381638
"2013-10-04",139.419998,141.050003,138.179993,139.679993,904700,114.594933
"2013-10-07",138,138.75,136.100006,136.630005,1160000,112.092705
"2013-10-08",135.960007,137.5,133.660004,134.070007,1131000,109.992432
"2013-10-09",133.720001,138.070007,132.880005,136.130005,1120600,111.682472
"2013-10-10",137.509995,140.380005,136.649994,139.360001,722700,114.332413
"2013-10-11",139.669998,140.449997,138.320007,140.419998,450900,115.202042
"2013-10-14",138.759995,138.759995,129.220001,131.289993,3701600,107.711685
"2013-10-15",131.270004,132.639999,129.570007,132.050003,1686500,108.33522
"2013-10-16",133.119995,134.479996,131.5,133.740005,1106400,109.72171
"2013-10-17",132.850006,134.869995,131.970001,134.699997,1199200,110.509308
"2013-10-18",135.960007,136.029999,132.399994,133.429993,1071900,109.467384
"2013-10-21",133.25,135,129.389999,130.970001,2373700,107.449173
"2013-10-22",140.850006,147.440002,138.009995,146.190002,4149700,119.935814
"2013-10-23",145.759995,147.080002,143.740005,144.399994,1251900,118.467285
"2013-10-24",144.580002,147.619995,143.699997,147.259995,1090000,120.813644
"2013-10-25",147.600006,147.919998,144.190002,146.179993,712200,119.927612
"2013-10-28",146.5,147.320007,144.699997,145.990005,564900,119.771759
"2013-10-29",146.320007,148.949997,145.889999,148.929993,891000,122.183739
"2013-10-30",149,149.470001,144.850006,147.029999,971600,120.624985
"2013-10-31",146.559998,147.929993,145.259995,146.009995,828200,119.788124
"2013-11-01",146.020004,147.279999,145.139999,147.059998,779100,120.649559
"2013-11-04",148.240005,150.309998,147.929993,150.259995,678800,123.274872
"2013-11-05",149.399994,149.490005,147,147.850006,823700,121.297684
"2013-11-06",147.630005,148.729996,146.210007,146.529999,857100,120.214767
"2013-11-07",147.630005,149.139999,143.800003,143.949997,844000,118.098106
"2013-11-08",144.020004,145.259995,142.660004,145.25,681800,119.164658
"2013-11-11",144.820007,145.529999,141.919998,142.509995,1067200,116.916718
"2013-11-12",142.610001,143.699997,141.119995,142.770004,845100,117.130013
"2013-11-13",141.300003,144.529999,141.300003,144.25,714400,118.864563
"2013-11-14",144.559998,150.440002,144.559998,149.050003,1411500,122.819855
"2013-11-15",149.899994,152.270004,149.059998,150.839996,1575700,124.294846
"2013-11-18",151.509995,152.929993,150.229996,150.539993,1198200,124.047638
"2013-11-19",148.619995,151.649994,147.399994,149.259995,898700,122.992905
"2013-11-20",149.25,150.75,144.509995,145.619995,1126200,119.993454
"2013-11-21",145.369995,150.460007,145.369995,150.229996,934900,123.792168
"2013-11-22",150.160004,151.399994,149.350006,150.279999,836000,123.833405
"2013-11-25",150.279999,152.380005,149.559998,151.270004,791400,124.649162
"2013-11-26",151.490005,154,150.889999,153.110001,589300,126.165375
"2013-11-27",153.289993,154.240005,151.669998,152.320007,447300,125.514412
"2013-11-29",152.779999,154.429993,152.220001,152.759995,267700,125.876968
"2013-12-02",153.009995,153.600006,149.089996,149.289993,595700,123.017609
"2013-12-03",148.160004,149.220001,147.539993,148.990005,783800,122.770401
"2013-12-04",148.949997,150.410004,146.570007,148.080002,715100,122.020576
"2013-12-05",147.929993,148.059998,146.220001,146.949997,648200,121.089424
"2013-12-06",148.25,150.259995,147.399994,149.550003,755500,123.23185
"2013-12-09",149.550003,152.479996,149.289993,149.990005,835400,123.594475
"2013-12-10",150.320007,155.050003,149.259995,151.600006,935400,124.921097
"2013-12-11",151.199997,151.860001,147.690002,147.889999,867300,121.863991
"2013-12-12",148.130005,149.130005,147.729996,148.630005,1036800,122.473808
"2013-12-13",149.25,149.789993,147.220001,148.850006,983100,122.655045
"2013-12-16",149.600006,152.259995,149.600006,149.940002,908400,123.553246
"2013-12-17",150.619995,152.080002,148.850006,151.529999,872800,124.863411
"2013-12-18",152.610001,156.690002,150.740005,156.149994,1122400,128.67038
"2013-12-19",155.919998,156.130005,152.729996,153.520004,716900,126.503242
"2013-12-20",154.949997,156.570007,153.490005,155.279999,955800,127.953476
"2013-12-23",156.610001,157.020004,155.440002,156.589996,535900,129.032944
"2013-12-24",156.169998,157.710007,155.979996,156.940002,289800,129.321335
"2013-12-26",155.830002,159.220001,155.770004,157.800003,443500,130.030045
"2013-12-27",158.75,159.039993,156.169998,156.960007,341100,129.337845
"2013-12-30",156.630005,157.570007,155.949997,157.039993,283700,129.403748
"2013-12-31",157.070007,157.5,156.350006,156.860001,340500,129.255417
"2014-01-02",156.520004,157.110001,155.110001,156.029999,407400,128.571518
"2014-01-03",156.289993,158.559998,156.289993,156.899994,442400,129.288361
"2014-01-06",157.369995,157.699997,154.369995,154.449997,594900,127.269524
"2014-01-07",154.910004,156.160004,154.460007,154.580002,664400,127.376678
"2014-01-08",155.5,157.610001,153.460007,157.600006,813500,129.865219
"2014-01-09",158.050003,159.360001,156.580002,159.009995,788900,131.027054
"2014-01-10",159.910004,160.009995,156.289993,156.639999,852600,129.074142
"2014-01-13",156.210007,156.539993,152.789993,153.5,696500,126.486755
"2014-01-14",153.559998,155.369995,153.300003,155.25,1097500,127.928764
"2014-01-15",155.25,158.110001,155.220001,157.600006,753100,129.865219
"2014-01-16",157.619995,159.259995,156.800003,159.070007,714600,131.076492
"2014-01-17",157.429993,159.75,156.199997,156.839996,772900,129.238922
"2014-01-21",157.279999,157.889999,151.619995,153.699997,1072500,126.65155
"2014-01-22",153.729996,153.729996,150.160004,150.979996,1239600,124.410233
"2014-01-23",149.509995,153.380005,149.509995,153.330002,993600,126.346664
"2014-01-24",150.389999,152.259995,145.5,145.679993,1330900,120.042938
"2014-01-27",147.600006,147.600006,141.880005,142.490005,1925800,117.414299
"2014-01-28",142.240005,145.190002,140.729996,143.899994,1642900,118.576157
"2014-01-29",142.789993,144.449997,140.970001,141.630005,1473000,116.705658
"2014-01-30",146.449997,147,130.050003,132.220001,4738100,108.951622
"2014-01-31",131,136.320007,130.320007,133.300003,3119400,109.841576
"2014-02-03",133.300003,134.320007,124.389999,126.690002,3605300,104.394829
"2014-02-04",128.279999,130.970001,127.589996,130.600006,2339300,107.616707
"2014-02-05",129.539993,130.729996,128.240005,130.380005,1876000,107.435463
"2014-02-06",130.789993,133.630005,130.520004,133.600006,1890900,110.088806
"2014-02-07",134.539993,137.270004,133.600006,136.550003,1958000,112.519669
"2014-02-10",136.580002,138.820007,135.729996,136.589996,1519900,112.552567
"2014-02-11",136.570007,138.539993,136.279999,137.970001,1507800,113.689735
"2014-02-12",138.630005,139.820007,136.589996,137.929993,1250100,113.656738
"2014-02-13",136.740005,139.089996,136.259995,138.429993,868300,114.068771
"2014-02-14",138.410004,140.380005,137.619995,138.559998,1381000,114.175896
"2014-02-18",139.059998,140.25,135.860001,136.660004,1432900,112.610283
"2014-02-19",136.679993,137.070007,134.690002,135.110001,1257000,111.333061
"2014-02-20",135.429993,138.259995,133.389999,138.009995,1314500,113.722687
"2014-02-21",138.289993,139.660004,138.050003,138.800003,1170900,114.37365
"2014-02-24",139.509995,142.089996,138.820007,140.869995,1219300,116.079391
"2014-02-25",140.869995,142.210007,140.240005,140.729996,1195300,115.963997
"2014-02-26",140.850006,143.619995,138.899994,142.300003,1190600,117.780785
"2014-02-27",142.070007,145.490005,142,145.029999,1110700,120.04039
"2014-02-28",144.740005,146.5,143.029999,144.630005,1284000,119.709351
"2014-03-03",142.440002,144.380005,141.759995,143.139999,1382700,118.476082
"2014-03-04",144.919998,146.789993,144.580002,145.880005,1108300,120.743973
"2014-03-05",145.649994,148.630005,144.869995,147.779999,1318200,122.316559
"2014-03-06",148.270004,148.869995,146.949997,147.490005,648900,122.076546
"2014-03-07",148.960007,149.399994,145.720001,145.990005,903400,120.835014
"2014-03-10",145.729996,145.779999,144.580002,145.699997,985500,120.595001
"2014-03-11",145.949997,146.649994,143.740005,144.419998,891400,119.535492
"2014-03-12",144.410004,144.429993,142,144.050003,865300,119.229271
"2014-03-13",144.399994,145.300003,140.490005,141.690002,933500,117.27594
"2014-03-14",141.630005,143.009995,140.800003,142.080002,1026000,117.598747
"2014-03-17",142.5,146.369995,142.5,144.979996,985200,119.999054
"2014-03-18",145.470001,146.800003,144.809998,146.330002,644600,121.116425
"2014-03-19",146.960007,147.889999,144.740005,146.350006,663900,121.132988
"2014-03-20",145.860001,145.910004,143.809998,144.720001,739400,119.783875
"2014-03-21",145.789993,146.610001,144.479996,144.929993,1264300,119.957642
"2014-03-24",145.869995,146.070007,141.600006,142.949997,756300,118.318802
"2014-03-25",143.880005,145.809998,143.429993,145.350006,772100,120.305267
"2014-03-26",146.050003,147.039993,142.520004,142.639999,677800,118.062248
"2014-03-27",142.350006,144.300003,142.050003,143.080002,681300,118.42643
"2014-03-28",143.779999,147.119995,143.539993,146.75,761200,121.464035
"2014-03-31",147.580002,149.570007,146.830002,149.460007,909500,123.707077
"2014-04-01",149.729996,154.210007,149.059998,153.300003,1237500,126.885437
"2014-04-02",153.300003,154.360001,152.240005,153.630005,781600,127.158592
"2014-04-03",154.210007,154.410004,152.149994,153.089996,835100,126.711639
"2014-04-04",154.699997,156.710007,151.729996,152,1361100,125.809433
"2014-04-07",151.639999,153.350006,145.940002,147.820007,1276900,122.349655
"2014-04-08",147.529999,149.869995,146.029999,147.979996,982300,122.482124
"2014-04-09",149.339996,151.089996,147.309998,150.080002,871200,124.220276
"2014-04-10",149.690002,151.039993,147.179993,147.380005,916900,121.985497
"2014-04-11",146.429993,150.830002,145.5,147.779999,1230900,122.316559
"2014-04-14",149.059998,150.570007,146.960007,148.369995,717500,122.804893
"2014-04-15",149.300003,152.369995,148.429993,151.460007,1120800,125.362488
"2014-04-16",152.929993,154.800003,151.710007,154.759995,1010400,128.093826
"2014-04-17",154.940002,155.649994,153.119995,153.75,785300,127.257957
"2014-04-21",154.369995,154.850006,153,154.380005,597500,127.779358
"2014-04-22",154.5,155.580002,153.660004,154.860001,869200,128.176666
"2014-04-23",154.339996,154.389999,152.539993,153.529999,722400,127.075813
"2014-04-24",154.300003,155.25,152.339996,154.660004,859800,128.011108
"2014-04-25",151.330002,155.809998,149.020004,155.419998,1533600,128.640152
"2014-04-28",155.899994,156.660004,151,154.380005,1414000,127.779358
"2014-04-29",154.210007,154.389999,150.720001,152.259995,984500,126.024635
"2014-04-30",152.169998,153.589996,151.470001,153.380005,585900,126.951668
"2014-05-01",152.960007,154.970001,151.419998,152.199997,752500,125.974968
"2014-05-02",152.550003,154.940002,151.389999,152.5,643200,126.223297
"2014-05-05",152.009995,153.779999,151.039993,152.490005,487100,126.214981
"2014-05-06",152.020004,152.880005,149.220001,149.380005,884700,123.640915
"2014-05-07",149.960007,151.839996,147.660004,151.770004,872900,125.61908
"2014-05-08",151.619995,152.820007,150.070007,150.960007,560500,124.948685
"2014-05-09",150.589996,151.600006,149.149994,151.529999,562500,125.420425
"2014-05-12",152.369995,156.279999,152.270004,155.880005,886600,129.020905
"2014-05-13",155.029999,155.330002,149.830002,151.550003,1615800,125.437004
"2014-05-14",150.720001,151,143.419998,144.529999,2546300,120.221535
"2014-05-15",144.119995,144.220001,140.740005,144.130005,1800100,119.888809
"2014-05-16",144.580002,146.360001,142.779999,145.979996,1491300,121.427658
"2014-05-19",144.970001,145.820007,143.910004,145.479996,830900,121.011757
"2014-05-20",145.020004,146.089996,143.470001,144.410004,573300,120.121704
"2014-05-21",144.789993,145.660004,144.539993,145.410004,725200,120.953545
"2014-05-22",144.940002,146.779999,144.399994,145.889999,597800,121.352806
"2014-05-23",146.259995,147.520004,145.770004,147.259995,554700,122.492355
"2014-05-27",147.75,147.979996,142.809998,143.710007,1281000,119.539429
"2014-05-28",144,144.589996,142.550003,143.259995,661700,119.165115
"2014-05-29",144.020004,144.919998,142.419998,143.220001,637000,119.131851
"2014-05-30",143.279999,144.259995,142.509995,143.550003,1053300,119.406364
"2014-06-02",144.179993,144.179993,142.880005,143.410004,492600,119.289932
"2014-06-03",143.240005,144.570007,142.869995,143.5,747800,119.364746
"2014-06-04",142.789993,143.360001,141.570007,141.589996,986000,117.776001
"2014-06-05",143.050003,143.910004,141.139999,143.199997,891700,119.115234
"2014-06-06",143.279999,144.309998,142.860001,144.070007,672100,119.838898
"2014-06-09",144.259995,144.429993,141.770004,141.929993,981400,118.058838
"2014-06-10",141.929993,143.369995,141.050003,143.350006,926400,119.239983
"2014-06-11",142.190002,142.800003,140.470001,140.960007,884400,117.251991
"2014-06-12",140.809998,141.350006,138.25,138.559998,1331900,115.255615
"2014-06-13",138.440002,138.589996,136.940002,138.229996,1179800,114.98111
"2014-06-16",138.539993,139.589996,137.050003,138.380005,756200,115.105911
"2014-06-17",138.039993,138.729996,136.639999,138,932700,114.789787
"2014-06-18",138.25,140.020004,137.089996,139.789993,684100,116.278786
"2014-06-19",139.869995,140.380005,139.009995,139.300003,643700,115.871185
"2014-06-20",140.050003,140.289993,138.630005,138.869995,997700,115.513481
"2014-06-23",138.330002,140.929993,137.130005,139.330002,952100,115.896133
"2014-06-24",139.350006,141.25,138.490005,138.929993,782400,115.563408
"2014-06-25",138.470001,139.130005,137.210007,138.990005,964900,115.613289
"2014-06-26",139.160004,139.160004,136.860001,138.110001,839600,114.881302
"2014-06-27",138.119995,139.300003,137.619995,138.460007,1459400,115.17244
"2014-06-30",138.910004,139.970001,137.660004,139.220001,775300,115.804611
"2014-07-01",139.699997,142.910004,139.699997,141.869995,1058100,118.008911
"2014-07-02",141.449997,141.910004,139.820007,140.259995,631000,116.669693
"2014-07-03",140.669998,142.649994,140.270004,142.539993,405600,118.566223
"2014-07-07",141.490005,142.339996,139.960007,140.160004,907400,116.586517
"2014-07-08",140.029999,144.320007,139.279999,142.729996,1973200,118.724274
"2014-07-09",142.75,143.369995,140.850006,141.110001,1452100,117.376755
"2014-07-10",138.320007,139.710007,137.550003,139.210007,1655500,115.796318
"2014-07-11",139.919998,144.179993,139.149994,140.759995,1451500,117.085587
"2014-07-14",141.289993,141.330002,138.539993,139.309998,1043600,115.879486
"2014-07-15",139.25,140.660004,138.649994,139.970001,1035000,116.428482
"2014-07-16",140.419998,141.809998,139.25,140.600006,1654900,116.952507
"2014-07-17",139.479996,139.929993,138.570007,138.960007,969500,115.588348
"2014-07-18",140.089996,140.970001,139.399994,139.5,940100,116.037514
"2014-07-21",138.649994,140.729996,138.649994,140.350006,744500,116.744583
"2014-07-22",140.600006,144.089996,140.529999,143.199997,1536400,119.115234
"2014-07-23",136.899994,145.339996,135.369995,145.240005,5960500,120.812119
"2014-07-24",144.990005,148.800003,144.300003,146.910004,3281800,122.201248
"2014-07-25",146.410004,149.080002,145.580002,148.889999,1587000,123.848221
"2014-07-28",148.869995,149.240005,147.5,147.630005,1575800,122.800179
"2014-07-29",147.630005,148.149994,145.119995,145.5,1536900,121.028397
"2014-07-30",145.449997,146.130005,141.630005,142.789993,2393500,118.774178
"2014-07-31",142.649994,143.839996,140.899994,142.639999,1902700,118.649414
"2014-08-01",142.160004,145.600006,141.550003,143.509995,1539600,119.373047
"2014-08-04",144.100006,146.679993,144.100006,145.779999,1233400,121.261269
"2014-08-05",144.690002,146.360001,143.320007,143.889999,1020600,119.689148
"2014-08-06",143.449997,146.860001,143.389999,145.800003,1104900,121.277954
"2014-08-07",146.100006,146.25,142.220001,142.580002,1297100,118.599503
