"dates","UPS.Open","UPS.High","UPS.Low","UPS.Close","UPS.Volume","UPS.Adjusted"
"2013-01-16",79.050003,79.709999,79,79.660004,3018700,62.116573
"2013-01-17",79.809998,80.050003,79.599998,79.790001,3076500,62.21793
"2013-01-18",79.949997,80.309998,79.309998,80.25,5850000,62.576622
"2013-01-22",79.949997,80.690002,79.900002,80.68,3310000,62.911934
"2013-01-23",80.360001,80.879997,80.220001,80.339996,3029500,62.646809
"2013-01-24",80.959999,82.489998,80.800003,82.139999,6434300,64.050377
"2013-01-25",82.389999,82.760002,81.839996,82.449997,4211300,64.292091
"2013-01-28",82.620003,82.75,81.860001,82.510002,3083800,64.338905
"2013-01-29",82.419998,82.5,82.040001,82.209999,4021600,64.104965
"2013-01-30",81.940002,82.169998,81.199997,81.230003,3877000,63.340778
"2013-01-31",79.75,80.830002,79.25,79.290001,9502800,61.828068
"2013-02-01",79.199997,80,79,79.970001,5220500,62.358276
"2013-02-04",79.610001,80.25,79.510002,79.910004,4074200,62.311523
"2013-02-05",80.239998,80.959999,80.040001,80.800003,3394100,63.005512
"2013-02-06",80.419998,80.959999,80.279999,80.910004,3733500,63.091278
"2013-02-07",80.860001,81.809998,80.669998,81.800003,4602400,63.785294
"2013-02-08",81.75,82.459999,81.660004,82.379997,3805400,64.237541
"2013-02-11",82.110001,82.730003,82.110001,82.690002,3063900,64.479256
"2013-02-12",83.07,83.080002,82.230003,82.309998,3941800,64.182938
"2013-02-13",82.440002,82.690002,82.389999,82.5,2926400,64.331085
"2013-02-14",82.190002,82.830002,81.889999,82.690002,3761400,64.479256
"2013-02-15",83.139999,84.110001,82.790001,83.480003,4983000,65.095276
"2013-02-19",83.5,84.870003,83.480003,84.760002,5442400,66.093384
"2013-02-20",84.639999,84.690002,83.809998,83.809998,4456000,65.352592
"2013-02-21",82.870003,83.139999,82.269997,82.610001,5027400,64.896988
"2013-02-22",82.989998,83.190002,82.669998,82.940002,2394500,65.156212
"2013-02-25",83.279999,83.669998,81.940002,81.940002,3996800,64.370621
"2013-02-26",82.330002,82.510002,81.510002,81.940002,3806400,64.370621
"2013-02-27",81.839996,83.089996,81.779999,82.830002,4015400,65.069794
"2013-02-28",82.989998,83.199997,82.650002,82.650002,3744700,64.928391
"2013-03-01",82.550003,82.989998,82.279999,82.870003,2722800,65.101219
"2013-03-04",82.849998,82.949997,82.400002,82.93,2737600,65.148346
"2013-03-05",83.230003,84.459999,83.120003,84.07,3581100,66.043922
"2013-03-06",84.519997,84.739998,84.209999,84.43,3221500,66.326729
"2013-03-07",84.440002,84.650002,83.980003,84.300003,2404600,66.224602
"2013-03-08",84.699997,84.75,84.239998,84.440002,2225800,66.334602
"2013-03-11",84.330002,84.949997,84.330002,84.68,2793400,66.52314
"2013-03-12",84.800003,84.949997,84.120003,84.529999,2503500,66.405281
"2013-03-13",84.529999,85.32,84.480003,85.18,2885700,66.915909
"2013-03-14",85.220001,85.699997,85.18,85.629997,3410800,67.269432
"2013-03-15",85.150002,85.660004,84.980003,85.470001,5015600,67.143738
"2013-03-18",84.809998,85.620003,84.589996,85.43,3374300,67.112305
"2013-03-19",85.559998,85.849998,84.82,85.080002,3640300,66.837364
"2013-03-20",84.169998,84.959999,83.830002,84.029999,5285400,66.012489
"2013-03-21",83.790001,84.150002,82.669998,83,5824100,65.203346
"2013-03-22",83.300003,84.860001,83.269997,84.760002,4667000,66.585968
"2013-03-25",84.980003,85.029999,84.110001,84.610001,4080300,66.468124
"2013-03-26",84.849998,85.080002,84.519997,85.040001,3184600,66.805939
"2013-03-27",84.839996,85.540001,84.650002,85.43,2611500,67.112305
"2013-03-28",85.160004,85.93,85.010002,85.900002,3498300,67.481537
"2013-04-01",85.809998,85.949997,84.330002,84.470001,2959800,66.358147
"2013-04-02",83.839996,84.349998,83.650002,83.919998,4133000,65.926079
"2013-04-03",84.010002,84.080002,83.110001,83.330002,4010900,65.46257
"2013-04-04",83.459999,83.860001,83.269997,83.669998,2730700,65.729675
"2013-04-05",82.809998,83.639999,82.330002,83.540001,3031000,65.627556
"2013-04-08",83.550003,83.699997,82.849998,83.230003,3057900,65.384026
"2013-04-09",83.5,83.82,82.970001,83.550003,3164600,65.635422
"2013-04-10",83.730003,84.82,83.669998,84.559998,3446100,66.428864
"2013-04-11",84.660004,84.779999,84.169998,84.32,3788200,66.240341
"2013-04-12",84.150002,84.379997,83.879997,84.139999,2491500,66.098907
"2013-04-15",83.970001,84.089996,82.370003,82.410004,3678000,64.739853
"2013-04-16",82.870003,83.230003,82.5,83.220001,2365500,65.376205
"2013-04-17",82.889999,83,82.089996,82.519997,3113900,64.826279
"2013-04-18",83.050003,83.190002,81.949997,82.370003,4188900,64.708435
"2013-04-19",82.68,83.43,82.410004,82.989998,3115200,65.195503
"2013-04-22",83.010002,83.43,82.239998,83.260002,3410400,65.407608
"2013-04-23",83.379997,83.989998,83.010002,83.739998,3729400,65.784653
"2013-04-24",83.800003,83.940002,83.120003,83.5,4387400,65.596138
"2013-04-25",84.550003,85.879997,84.18,85.419998,4825000,67.104439
"2013-04-26",85.360001,85.980003,85.129997,85.709999,3266300,67.332275
"2013-04-29",85.769997,86.459999,85.599998,86.269997,3000300,67.772202
"2013-04-30",86.389999,86.389999,85.610001,85.839996,4296400,67.43441
"2013-05-01",85.82,85.900002,84.650002,84.82,3372200,66.63311
"2013-05-02",84.830002,85.449997,84.800003,85.330002,3566400,67.033737
"2013-05-03",85.93,86.480003,85.800003,86.089996,3471700,67.630806
"2013-05-06",86.129997,87.550003,86.07,87.040001,3259000,68.377121
"2013-05-07",87.43,88.949997,87.309998,88.660004,4853800,69.64975
"2013-05-08",88.389999,89.959999,87.839996,89.029999,6309100,69.940414
"2013-05-09",88.5,89,88.029999,88.230003,4937000,69.798004
"2013-05-10",88.160004,88.830002,88.110001,88.339996,2604900,69.88504
"2013-05-13",88.139999,88.379997,87.800003,88.040001,1858700,69.647705
"2013-05-14",88.260002,88.720001,88.160004,88.400002,3233400,69.93248
"2013-05-15",88.339996,88.690002,88.099998,88.599998,3534400,70.090729
"2013-05-16",88.389999,88.650002,87.699997,87.849998,3115400,69.497406
"2013-05-17",87.959999,88.739998,87.870003,88.699997,3440500,70.169823
"2013-05-20",88.620003,88.849998,88.349998,88.550003,2640000,70.051163
"2013-05-21",88.550003,89.419998,88.510002,88.779999,2907300,70.233109
"2013-05-22",88.730003,89.540001,87.769997,88.139999,4191600,69.726807
"2013-05-23",87.599998,87.809998,87,87.309998,5157400,69.070221
"2013-05-24",86.720001,86.900002,86.379997,86.830002,3587400,68.690498
"2013-05-28",87.230003,87.5,86.360001,86.75,4191300,68.627197
"2013-05-29",86.349998,86.610001,86.059998,86.339996,3306300,68.302834
"2013-05-30",86.410004,86.769997,86.309998,86.360001,2882600,68.318665
"2013-05-31",86.32,86.779999,85.870003,85.900002,4082000,67.954773
"2013-06-03",85.870003,86.419998,85.620003,86.25,4186800,68.231651
"2013-06-04",86.25,86.839996,85.779999,85.959999,3454900,68.002243
"2013-06-05",85.769997,85.910004,84.68,84.959999,4156200,67.211159
"2013-06-06",84.709999,85.050003,84.199997,84.760002,3918000,67.052917
"2013-06-07",85.209999,86.5,85.099998,86.370003,4231900,68.326599
"2013-06-10",86.540001,86.57,85.940002,86.349998,2101600,68.310776
"2013-06-11",85.739998,86.25,85.5,85.650002,2478600,67.756989
"2013-06-12",86.220001,86.419998,85.139999,85.510002,2771200,67.646233
"2013-06-13",85.510002,86.480003,85.110001,86.32,2282000,68.287018
"2013-06-14",86.230003,86.809998,85.589996,85.910004,2505600,67.962662
"2013-06-17",86.440002,86.800003,85.959999,86.540001,3198600,68.46109
"2013-06-18",86.800003,87.82,86.769997,87.43,2916200,69.165154
"2013-06-19",87.519997,87.660004,86.309998,86.370003,3027000,68.326599
"2013-06-20",85.82,85.839996,84.379997,84.889999,4213900,67.155777
"2013-06-21",85.589996,85.860001,84.910004,85.410004,4676900,67.567123
"2013-06-24",84.980003,86.290001,84.699997,85.269997,3472300,67.456383
"2013-06-25",85.82,86.040001,85.290001,85.720001,2661300,67.812378
"2013-06-26",86.309998,86.919998,86.209999,86.419998,2291800,68.36615
"2013-06-27",87.019997,87.300003,86.620003,87.089996,3002700,68.896179
"2013-06-28",86.970001,87.459999,86.470001,86.480003,3271100,68.41362
"2013-07-01",86.919998,87.650002,86.870003,87.050003,2556200,68.864517
"2013-07-02",86.879997,87.480003,86.269997,86.610001,2127800,68.516441
"2013-07-03",86.339996,86.480003,85.839996,86.160004,1223300,68.160446
"2013-07-05",86.68,87.720001,86.629997,87.540001,1994800,69.252151
"2013-07-08",88,88.779999,87.849998,88.349998,2852500,69.892937
"2013-07-09",88.639999,91.040001,88.639999,89.730003,5645300,70.98465
"2013-07-10",89.629997,91.029999,89.419998,90.239998,3625400,71.388123
"2013-07-11",91.25,91.779999,91.059998,91.449997,3446700,72.345329
"2013-07-12",86.589996,87.5,85.489998,86.120003,15335100,68.128822
"2013-07-15",85.629997,86.309998,85.449997,85.480003,6194200,67.622498
"2013-07-16",85.5,86.059998,85.25,85.980003,4152400,68.018059
"2013-07-17",86.419998,86.790001,86.25,86.650002,3185700,68.548096
"2013-07-18",86.720001,88.309998,86.620003,87.849998,4752400,69.497406
"2013-07-19",87.910004,88.089996,87.389999,88.080002,3172000,69.679367
"2013-07-22",87.82,88.129997,87.410004,87.610001,2946200,69.307541
"2013-07-23",87.709999,88,86.650002,87.510002,3141600,69.228432
"2013-07-24",87.849998,88.059998,86.900002,86.980003,3720300,68.809151
"2013-07-25",86.910004,87.190002,86.300003,86.830002,3190500,68.690498
"2013-07-26",86.440002,87.110001,86.25,86.989998,2820600,68.817039
"2013-07-29",86.75,87.050003,86.629997,86.809998,2786000,68.67466
"2013-07-30",86.93,87.220001,86.300003,86.410004,3191400,68.358215
"2013-07-31",86.379997,87.639999,86.379997,86.800003,3386300,68.666733
"2013-08-01",87.370003,88.489998,87.360001,88.040001,2942300,69.647705
"2013-08-02",87.650002,87.989998,87.389999,87.919998,2253200,69.552765
"2013-08-05",87.629997,88.269997,87.599998,87.860001,2086500,69.505325
"2013-08-06",87.82,88.690002,87.730003,87.949997,2700700,69.5765
"2013-08-07",87.68,87.980003,87.360001,87.879997,2039900,69.521133
"2013-08-08",88.18,88.480003,87.809998,88.120003,2029200,69.711006
"2013-08-09",88.120003,88.279999,87.559998,87.809998,1828100,69.465752
"2013-08-12",87.480003,87.93,87.400002,87.769997,2160900,69.434113
"2013-08-13",87.860001,88,87.370003,87.709999,2384900,69.38662
"2013-08-14",87.480003,87.790001,87.339996,87.449997,2435400,69.180969
"2013-08-15",86.290001,86.32,85.389999,85.959999,4775800,68.487801
"2013-08-16",85.839996,86.480003,85.830002,86.050003,2822900,68.559502
"2013-08-19",85.809998,86.25,85.739998,86.080002,2682500,68.58342
"2013-08-20",86.099998,86.75,85.910004,86.300003,2205300,68.758713
"2013-08-21",86.260002,86.599998,85.900002,86.089996,4179700,68.591377
"2013-08-22",86.099998,87.300003,85.989998,86.959999,2872900,69.284554
"2013-08-23",86.919998,87.440002,86.870003,87.169998,1805000,69.451836
"2013-08-26",87.150002,87.940002,87.150002,87.199997,2208100,69.475754
"2013-08-27",86.470001,86.57,85.599998,85.839996,3425100,68.392197
"2013-08-28",85.809998,86.080002,85.589996,85.639999,1964400,68.232826
"2013-08-29",85.480003,86.57,85.339996,85.709999,1571600,68.28862
"2013-08-30",85.760002,85.93,85.18,85.580002,2471100,68.185059
"2013-09-03",86.230003,86.5,85.699997,85.959999,2006800,68.487801
"2013-09-04",86.07,87,85.879997,86.550003,2187600,68.957886
"2013-09-05",86.540001,87.260002,86.449997,86.809998,1429700,69.165031
"2013-09-06",87.059998,87.379997,86.059998,86.760002,1861500,69.125206
"2013-09-09",86.919998,87.269997,86.839996,87.129997,2099100,69.419975
"2013-09-10",87.580002,88.199997,87.459999,88.07,2828000,70.168922
"2013-09-11",88.089996,88.910004,87.93,88.75,2763900,70.710693
"2013-09-12",88.860001,89.269997,88.5,88.589996,2187900,70.583229
"2013-09-13",88.769997,88.989998,88.440002,88.660004,1553100,70.639023
"2013-09-16",89.919998,90.410004,89.519997,89.589996,3454700,71.379982
"2013-09-17",89.620003,90.199997,89.25,89.889999,2355900,71.618996
"2013-09-18",89.989998,91.099998,89.75,90.970001,4019200,72.479469
"2013-09-19",90.949997,92.050003,90.809998,91.699997,3140800,73.061073
"2013-09-20",91.720001,92.120003,91.43,91.550003,5317500,72.941574
"2013-09-23",91.519997,91.589996,90.360001,91.290001,3229200,72.734428
"2013-09-24",91.199997,91.989998,91.040001,91.260002,2931200,72.710526
"2013-09-25",91.190002,91.540001,90.660004,91,2544100,72.503365
"2013-09-26",91.18,91.800003,91.07,91.800003,2734300,73.140778
"2013-09-27",91.5,91.699997,90.75,91.25,2390500,72.702545
"2013-09-30",90.690002,91.870003,90.449997,91.370003,2436600,72.798157
"2013-10-01",91.43,91.849998,91.370003,91.800003,1800900,73.140778
"2013-10-02",91.260002,91.440002,90.82,91.279999,2558900,72.726471
"2013-10-03",91.089996,91.150002,89.800003,90.099998,3168000,71.786316
"2013-10-04",90.160004,91.080002,89.639999,91,2253700,72.503365
"2013-10-07",90.209999,90.540001,89.529999,90.029999,1707200,71.730537
"2013-10-08",89.879997,90.160004,88.900002,88.93,2149200,70.854126
"2013-10-09",89.18,89.25,88.449997,88.699997,2455300,70.670868
"2013-10-10",89.379997,90.32,88.910004,90.279999,2540900,71.929733
"2013-10-11",90.209999,90.800003,90.209999,90.769997,1825800,72.320114
"2013-10-14",90.339996,90.68,90.150002,90.360001,2283200,71.993469
"2013-10-15",90.379997,91.559998,90.18,90.279999,3144200,71.929733
"2013-10-16",90.559998,91.470001,90.5,91.330002,2607500,72.766304
"2013-10-17",91.209999,92.010002,91.029999,91.919998,1954900,73.236366
"2013-10-18",92.309998,93.010002,91.940002,93,3168500,74.09684
"2013-10-21",93.099998,93.940002,92.93,93.779999,3778800,74.718315
"2013-10-22",93.959999,94.839996,93.650002,93.769997,3000900,74.710335
"2013-10-23",93.519997,94.029999,93.220001,93.949997,2654400,74.85376
"2013-10-24",94.18,95.400002,94.18,94.489998,4802700,75.284004
"2013-10-25",96.669998,97,94.160004,95.610001,5203400,76.176346
"2013-10-28",95.449997,98.779999,95.449997,97.769997,5926700,77.897316
"2013-10-29",97.82,98.410004,96.660004,98.309998,6452700,78.327545
"2013-10-30",98.209999,98.790001,98.010002,98.279999,3975200,78.303635
"2013-10-31",97.849998,98.989998,97.339996,98.239998,4213200,78.27179
"2013-11-01",98.279999,98.82,97.75,98.220001,2944500,78.255844
"2013-11-04",98.769997,99.900002,98.639999,99.879997,3009600,79.578415
"2013-11-05",99.360001,100.669998,99.010002,100.300003,3912700,79.913048
"2013-11-06",100.309998,100.589996,98.779999,99.099998,4088400,78.95697
"2013-11-07",99.519997,99.93,98.540001,98.589996,2961400,78.550606
"2013-11-08",98.480003,99.870003,98.470001,99.620003,3886000,79.371284
"2013-11-11",99.510002,99.800003,99.089996,99.279999,4214600,79.100395
"2013-11-12",98.940002,100.080002,98.760002,99.82,3549900,79.530617
"2013-11-13",99.239998,101.059998,99.150002,101.040001,3862700,80.50264
"2013-11-14",100.769997,101.559998,100.269997,100.970001,6082800,80.94355
"2013-11-15",101.099998,101.370003,100.349998,100.940002,4083600,80.91954
"2013-11-18",101.209999,101.75,100.970001,101.279999,2448900,81.192078
"2013-11-19",101.18,101.360001,100.5,100.720001,2447200,80.743149
"2013-11-20",100.839996,100.940002,100.110001,100.129997,2128400,80.27018
"2013-11-21",100.360001,101.269997,100.199997,101.129997,2262600,81.071808
"2013-11-22",101.440002,102,100.860001,101.980003,2014300,81.753242
"2013-11-25",102.199997,102.230003,101.190002,101.220001,2219000,81.143959
"2013-11-26",101.32,102.349998,101.32,102.290001,3997300,82.001755
"2013-11-27",102.300003,102.82,102.019997,102.540001,1879700,82.202171
"2013-11-29",102.699997,103.040001,102.370003,102.379997,1281700,82.073898
"2013-12-02",102.139999,102.900002,102.129997,102.330002,2336900,82.033813
"2013-12-03",102.449997,102.779999,101.489998,101.900002,2600100,81.689095
"2013-12-04",101.870003,102.239998,100.75,101.720001,2249300,81.544815
"2013-12-05",101.459999,102.080002,101.459999,101.629997,2230900,81.472656
"2013-12-06",102.379997,102.919998,101.940002,102.43,3723900,82.113991
"2013-12-09",103.019997,103.040001,101.970001,102.339996,2373400,82.041832
"2013-12-10",102.150002,102.410004,101.550003,101.730003,2199300,81.552811
"2013-12-11",101.949997,102.080002,100.669998,100.870003,3010000,80.863403
"2013-12-12",100.760002,101.489998,100.760002,100.949997,2303200,80.927528
"2013-12-13",101.050003,101.769997,100.650002,101.379997,2712600,81.27224
"2013-12-16",101.639999,102.400002,101.629997,102.129997,3116600,81.873474
"2013-12-17",102.230003,102.599998,101.690002,101.980003,3190600,81.753242
"2013-12-18",102.129997,103.040001,101.239998,102.980003,4224900,82.554916
"2013-12-19",102.730003,103.239998,102.400002,103.18,2508600,82.71521
"2013-12-20",103.230003,104.559998,103,103.330002,8363500,82.83548
"2013-12-23",103.800003,104.07,103.449997,103.959999,2155500,83.340508
"2013-12-24",104.129997,104.5,103.919998,104.459999,904500,83.741348
"2013-12-26",104.349998,104.900002,104.040001,104.669998,2108300,83.909698
"2013-12-27",105,105.089996,104.580002,104.720001,3433500,83.949776
"2013-12-30",104.949997,105.059998,104.589996,104.919998,1479800,84.110107
"2013-12-31",104.940002,105.370003,104.669998,105.080002,1778400,84.238388
"2014-01-02",104.629997,104.910004,102.82,103.32,2799700,82.827461
"2014-01-03",103.480003,103.940002,103.050003,103.089996,3719600,82.643074
"2014-01-06",103.529999,103.669998,101.230003,101.75,3884800,81.568855
"2014-01-07",101.839996,102.889999,101.800003,102.080002,3385700,81.833397
"2014-01-08",102.120003,102.279999,101.410004,102,3024400,81.769272
"2014-01-09",102.269997,102.540001,101.529999,102.120003,2352000,81.865463
"2014-01-10",102.269997,102.639999,101.330002,102.519997,3499500,82.186134
"2014-01-13",101.639999,102.529999,100.029999,100.230003,3510100,80.350311
"2014-01-14",100.360001,100.989998,99.629997,100.93,3620300,80.911484
"2014-01-15",101.220001,101.440002,100.709999,101.050003,2027700,81.007713
"2014-01-16",100.779999,101.07,100.099998,100.489998,2603900,80.558746
"2014-01-17",97.510002,100.309998,97,99.910004,10135500,80.093826
"2014-01-21",100.459999,100.589996,97.540001,98.57,5783200,79.019585
"2014-01-22",99.260002,99.360001,98.5,98.989998,3234100,79.356285
"2014-01-23",98.389999,98.540001,97.610001,97.940002,4255100,78.514534
"2014-01-24",97.580002,97.690002,96.279999,96.330002,5251600,77.223846
"2014-01-27",96.139999,96.620003,95.010002,95.169998,4973700,76.293945
"2014-01-28",95.309998,95.809998,95.169998,95.809998,3881700,76.806999
"2014-01-29",95.519997,96,94.949997,95.330002,4554500,76.42218
"2014-01-30",96.720001,97,95.650002,95.779999,4010000,76.782928
"2014-01-31",94.470001,95.970001,94.019997,95.230003,4082600,76.342026
"2014-02-03",95.099998,95.919998,93.519997,93.620003,5448600,75.051376
"2014-02-04",94.139999,94.230003,93.190002,93.889999,3537300,75.267815
"2014-02-05",93.849998,94.330002,93.5,93.760002,4591300,75.163597
"2014-02-06",94.150002,94.93,94.010002,94.739998,4195600,75.949196
"2014-02-07",95.300003,95.599998,94.57,95.370003,2889700,76.454254
"2014-02-10",95.25,95.459999,94.459999,94.730003,4233800,75.941216
"2014-02-11",94.709999,96.470001,94.709999,96.160004,3264600,77.087563
"2014-02-12",96.150002,96.760002,95.870003,96.029999,2471300,76.983368
"2014-02-13",95.690002,96.739998,95.440002,96.559998,2376400,77.408234
"2014-02-14",96.449997,97.370003,96.290001,97.239998,3304300,77.953377
"2014-02-18",97.150002,97.910004,96.18,96.489998,3037500,77.352127
"2014-02-19",96.029999,96.370003,95.029999,95.18,4445200,76.301971
"2014-02-20",94.849998,96.239998,94.120003,95.669998,4908700,77.238464
"2014-02-21",95.949997,96.730003,95.790001,96.110001,3422600,77.593681
"2014-02-24",96.209999,97,95.919998,95.949997,2762600,77.464508
"2014-02-25",95.989998,96.190002,95.25,95.449997,3291400,77.06086
"2014-02-26",95.5,95.849998,94.910004,95.199997,2915700,76.859016
"2014-02-27",95.07,95.639999,94.900002,95.550003,2681600,77.141602
"2014-02-28",95.419998,96.339996,95.050003,95.769997,4097100,77.319191
"2014-03-03",95.260002,95.800003,94.809998,95.779999,3013500,77.327263
"2014-03-04",96.449997,97.199997,96.43,96.980003,3310100,78.296082
"2014-03-05",97,97.379997,96.800003,97.080002,2444900,78.376823
"2014-03-06",97.370003,97.989998,97.160004,97.860001,3229100,79.006546
"2014-03-07",98.260002,98.800003,98,98.220001,2741400,79.297188
"2014-03-10",98.199997,98.75,98,98.739998,2630100,79.717003
"2014-03-11",99,99.07,98.120003,98.309998,2583500,79.36985
"2014-03-12",98,98.589996,97.489998,98.519997,2625300,79.539383
"2014-03-13",98.82,98.93,96.580002,97.099998,4769500,78.392952
"2014-03-14",97.080002,97.230003,96.080002,96.269997,4129300,77.722862
"2014-03-17",96.800003,97.349998,96.75,96.989998,2130500,78.304153
"2014-03-18",96.849998,97.82,96.849998,97.410004,2023100,78.64325
"2014-03-19",97.540001,97.989998,96.379997,96.949997,2511300,78.271866
"2014-03-20",96.790001,96.949997,96.230003,96.910004,1941700,78.239586
"2014-03-21",97.720001,98.050003,96.639999,96.860001,4303700,78.199196
"2014-03-24",97.07,97.459999,96.330002,97.339996,3500000,78.586716
"2014-03-25",97.599998,98.010002,97.32,97.650002,2308300,78.83699
"2014-03-26",98,98.239998,96.720001,96.75,3253100,78.110382
"2014-03-27",96.849998,97.089996,96.25,97.050003,2846100,78.3526
"2014-03-28",97.150002,97.779999,97.080002,97.339996,1937100,78.586716
"2014-03-31",97.589996,97.760002,97.080002,97.379997,2397600,78.619011
"2014-04-01",97.739998,97.800003,97.089996,97.339996,2552200,78.586716
"2014-04-02",97.459999,98.25,97.400002,97.970001,3117400,79.095352
"2014-04-03",98.07,98.82,97.980003,98.519997,2182600,79.539383
"2014-04-04",98.889999,99.410004,97.739998,98.099998,2958400,79.20031
"2014-04-07",98.349998,98.43,97.339996,97.360001,2899300,78.602867
"2014-04-08",97.110001,97.809998,96.82,97.419998,3315400,78.651321
"2014-04-09",97.510002,98.110001,97.160004,97.849998,2984800,78.998474
"2014-04-10",97.949997,98.129997,96.43,96.629997,3962800,78.013504
"2014-04-11",96.419998,96.900002,96.190002,96.269997,2899400,77.722862
"2014-04-14",96.849998,97.089996,95.739998,96.089996,3179700,77.577522
"2014-04-15",96.400002,96.580002,95.449997,95.779999,6511200,77.327263
"2014-04-16",96.400002,97.370003,95.900002,97.349998,3636500,78.59481
"2014-04-17",97.050003,98.120003,96.800003,98,3261200,79.119576
"2014-04-21",98.239998,98.980003,97.919998,98.900002,2660400,79.846191
"2014-04-22",99.150002,99.389999,98.800003,99,2156400,79.926926
"2014-04-23",98.989998,99.849998,98.779999,99.239998,3132800,80.120682
"2014-04-24",99.099998,99.790001,98.5,98.639999,3568400,79.636269
"2014-04-25",98.339996,98.739998,97.199997,97.400002,2708900,78.63517
"2014-04-28",97.800003,98.480003,97.440002,98.260002,3387400,79.329491
"2014-04-29",98.32,98.709999,97.940002,98.010002,2803100,79.12764
"2014-04-30",98.169998,98.800003,97.919998,98.5,2546500,79.523254
"2014-05-01",98.5,98.599998,97.849998,98.110001,2383600,79.208374
"2014-05-02",98.080002,99.18,98.019997,98.559998,2280300,79.571678
"2014-05-05",98.269997,98.290001,97.599998,97.949997,2390200,79.079208
"2014-05-06",97.699997,97.93,97.339996,97.379997,1876200,78.619011
"2014-05-07",97.809998,98.879997,97.599998,98.830002,1922900,79.78968
"2014-05-08",98.800003,99.449997,98.650002,98.989998,2246500,79.918854
"2014-05-09",99.07,99.989998,98.870003,99.760002,2340500,80.540504
"2014-05-12",100,101.510002,99.940002,101.510002,2861300,81.953354
"2014-05-13",101.75,102.720001,101.660004,102.510002,3687500,82.760704
"2014-05-14",102.389999,102.389999,101.43,102.040001,3410500,82.381233
"2014-05-15",101.339996,101.599998,100.199997,100.459999,4405800,81.641716
"2014-05-16",100.620003,101.400002,100.480003,101.330002,2278100,82.348724
"2014-05-19",101.059998,101.610001,101.050003,101.389999,1455500,82.397499
"2014-05-20",101.330002,101.580002,100.209999,100.529999,2090000,81.698578
"2014-05-21",100.690002,101.769997,100.690002,101.739998,2017500,82.681915
"2014-05-22",101.629997,101.779999,101.330002,101.660004,2316600,82.616913
"2014-05-23",101.639999,102.940002,101.559998,102.730003,1867600,83.486481
"2014-05-27",102.959999,103.480003,102.93,103.169998,1982500,83.84407
"2014-05-28",103.470001,103.769997,103.239998,103.410004,1866200,84.039108
"2014-05-29",103.93,104.18,103.43,104.059998,1890700,84.567329
"2014-05-30",104,104.150002,103.720001,103.879997,2627800,84.421074
"2014-06-02",104.129997,104.300003,103.599998,104.080002,2914100,84.583595
"2014-06-03",103.910004,104.160004,103.07,103.43,2319200,84.055367
"2014-06-04",103.389999,103.5,102.599998,102.970001,2822100,83.681534
"2014-06-05",103.330002,103.639999,102.970001,103.620003,2514900,84.209763
"2014-06-06",103.739998,103.849998,103.43,103.589996,2103700,84.185379
"2014-06-09",103.400002,104.029999,103.339996,103.489998,3199000,84.104118
"2014-06-10",103.150002,103.349998,102.599998,102.910004,2578100,83.632774
"2014-06-11",102.580002,103.029999,102.300003,102.5,2106000,83.299561
"2014-06-12",102.440002,102.529999,100.839996,100.889999,3116800,81.991165
"2014-06-13",100.989998,101.510002,100.800003,101.029999,1942300,82.104919
"2014-06-16",100.900002,101.32,100.529999,101.18,1918400,82.22683
"2014-06-17",101.010002,101.699997,100.519997,101.610001,2057800,82.576279
"2014-06-18",102.620003,102.980003,101.699997,102.790001,4459900,83.535233
"2014-06-19",102.709999,102.970001,102.139999,102.370003,2159300,83.193916
"2014-06-20",102.419998,102.830002,102.339996,102.5,3193900,83.299561
"2014-06-23",102.730003,102.879997,101.639999,102.459999,1768300,83.267052
"2014-06-24",102.120003,102.790001,101.709999,101.730003,1685000,82.673813
"2014-06-25",101.68,102.57,101.510002,102.410004,1575500,83.22644
"2014-06-26",102.290001,102.75,101.629997,102.639999,1557900,83.41333
"2014-06-27",102.559998,102.900002,102.300003,102.709999,2370200,83.470238
"2014-06-30",102.559998,102.889999,102.129997,102.660004,2069400,83.429596
"2014-07-01",103.400002,103.5,102.650002,102.849998,1496700,83.584015
"2014-07-02",102.699997,103.559998,102.699997,103.550003,2175100,84.152893
"2014-07-03",103.720001,103.959999,103.550003,103.879997,1269200,84.421074
"2014-07-07",103.940002,103.949997,102.949997,103.239998,1700200,83.900955
"2014-07-08",103.120003,103.120003,102.07,102.900002,2299300,83.624649
"2014-07-09",103.279999,103.32,102.519997,102.980003,1188800,83.689659
"2014-07-10",102.160004,102.449997,101.940002,102.089996,1597300,82.966393
"2014-07-11",102.110001,102.900002,102.050003,102.529999,1559100,83.323944
"2014-07-14",102.900002,103.720001,102.839996,103.449997,2054900,84.071617
"2014-07-15",103.470001,104.370003,103.230003,104.290001,2201800,84.754257
"2014-07-16",104.449997,105.089996,104.25,104.519997,2309200,84.941185
"2014-07-17",103.980003,104.230003,102.529999,102.650002,2842600,83.421463
"2014-07-18",102.989998,103.82,102.839996,103.82,1943700,84.372292
"2014-07-21",103.550003,104.470001,103.400002,104.059998,1766800,84.567329
"2014-07-22",104.269997,105.040001,104.209999,104.480003,1471600,84.908661
"2014-07-23",104.529999,104.790001,104.260002,104.339996,1138300,84.794891
"2014-07-24",104.199997,104.559998,103.849998,104.089996,1274500,84.591705
"2014-07-25",103.760002,104.25,103.440002,103.57,1192100,84.169136
