"dates","MNST.Open","MNST.High","MNST.Low","MNST.Close","MNST.Volume","MNST.Adjusted"
"2013-02-04",15.85,16.003332,15.746667,15.866667,3530400,15.866667
"2013-02-05",16.016666,16.316668,15.813333,16.110001,5097000,16.110001
"2013-02-06",16.053333,16.74,16.053333,16.483334,5046000,16.483334
"2013-02-07",16.536667,16.566668,15.953333,16.049999,4878900,16.049999
"2013-02-08",16.093332,16.176666,15.486667,15.613333,6569400,15.613333
"2013-02-11",15.65,15.923333,15.556667,15.816667,3587400,15.816667
"2013-02-12",15.803333,15.85,15.51,15.586667,3565800,15.586667
"2013-02-13",15.556667,16.440001,15.316667,15.896667,9666900,15.896667
"2013-02-14",15.896667,16.053333,15.486667,15.896667,6043500,15.896667
"2013-02-15",15.806667,17.293333,15.693333,17.026667,20551200,17.026667
"2013-02-19",16.886667,16.926666,16.343332,16.559999,8006400,16.559999
"2013-02-20",16.553333,16.99,16.373333,16.889999,6912000,16.889999
"2013-02-21",16.816668,17.200001,16.370001,16.586666,6828000,16.586666
"2013-02-22",16.613333,17.186666,16.6,16.896667,4036500,16.896667
"2013-02-25",17.01,17.193333,16.543333,16.546667,4812600,16.546667
"2013-02-26",16.573334,16.646667,16.086666,16.316668,4447200,16.316668
"2013-02-27",16.27,16.75,16.126667,16.540001,7804200,16.540001
"2013-02-28",17.546667,17.959999,16.753332,16.82,19852800,16.82
"2013-03-01",16.713333,17.003332,16.35,16.886667,8244600,16.886667
"2013-03-04",16.77,16.77,16.379999,16.603333,6056400,16.603333
"2013-03-05",16.616667,16.756666,16.253332,16.35,5818200,16.35
"2013-03-06",16.376667,16.436666,16.073334,16.226667,5342700,16.226667
"2013-03-07",16.360001,16.376667,15.886667,15.916667,7232400,15.916667
"2013-03-08",16.026667,16.056667,15.746667,15.78,5184900,15.78
"2013-03-11",15.746667,15.8,15.28,15.696667,7257000,15.696667
"2013-03-12",15.633333,15.723333,15.126667,15.396667,7429200,15.396667
"2013-03-13",15.5,15.953333,15.423333,15.696667,6896100,15.696667
"2013-03-14",15.69,15.893333,15.56,15.71,3751200,15.71
"2013-03-15",15.726667,16.17,15.656667,16.126667,12036900,16.126667
"2013-03-18",16.026667,16.056667,15.866667,16.040001,5400900,16.040001
"2013-03-19",16.106667,16.773333,16.076668,16.573334,9326400,16.573334
"2013-03-20",16.646667,17.030001,16.566668,17,4483800,17
"2013-03-21",16.846666,17.006666,16.676666,16.783333,4780500,16.783333
"2013-03-22",16.25,16.703333,16.02,16.166668,8985900,16.166668
"2013-03-25",16.236668,16.290001,16.02,16.126667,4831200,16.126667
"2013-03-26",16.200001,16.343332,16.120001,16.276667,3605100,16.276667
"2013-03-27",16.136667,16.213333,15.8,16.003332,5203500,16.003332
"2013-03-28",16.016666,16.026667,15.746667,15.913333,4625400,15.913333
"2013-04-01",15.913333,16.02,15.72,15.886667,3599400,15.886667
"2013-04-02",15.97,16.4,15.873333,16.203333,5246100,16.203333
"2013-04-03",16.123333,16.276667,15.943333,16.093332,4263900,16.093332
"2013-04-04",16.166668,16.766666,16.059999,16.76,8266800,16.76
"2013-04-05",16.523333,16.746668,16.383333,16.559999,5461800,16.559999
"2013-04-08",16.623333,17.389999,16.559999,17.336666,9898500,17.336666
"2013-04-09",17.433332,17.893333,17.290001,17.556667,8571900,17.556667
"2013-04-10",17.523333,18.486668,17.523333,18.263332,8029800,18.263332
"2013-04-11",18.356667,18.643333,18.266666,18.620001,7245600,18.620001
"2013-04-12",18.643333,18.98,18.35,18.916668,5968200,18.916668
"2013-04-15",18.879999,19.196667,18.423332,18.440001,6979200,18.440001
"2013-04-16",18.493334,18.923332,18.42,18.83,4904700,18.83
"2013-04-17",18.693333,19.276667,18.476667,18.559999,6115800,18.559999
"2013-04-18",18.516666,18.883333,18.316668,18.406668,3942900,18.406668
"2013-04-19",18.299999,18.780001,18.236668,18.57,3837900,18.57
"2013-04-22",18.553333,18.763332,18.426666,18.530001,4559400,18.530001
"2013-04-23",18.636667,19.1,18.586666,18.896667,4104600,18.896667
"2013-04-24",18.98,19.523333,18.98,19.163334,8015400,19.163334
"2013-04-25",19.25,19.326668,18.913334,18.953333,6626400,18.953333
"2013-04-26",18.833332,19.036667,18.82,18.883333,3387900,18.883333
"2013-04-29",18.883333,18.933332,18.763332,18.833332,2888400,18.833332
"2013-04-30",18.793333,18.946667,18.483334,18.799999,3831600,18.799999
"2013-05-01",18.486668,18.753332,18.293333,18.639999,5776800,18.639999
"2013-05-02",18.573334,18.833332,18.483334,18.5,3040800,18.5
"2013-05-03",18.656668,19.43,18.656668,19.146667,4230900,19.146667
"2013-05-06",19.093332,19.133333,18.446667,18.726667,5793900,18.726667
"2013-05-07",18.75,19.086666,18.573334,19.049999,5131500,19.049999
"2013-05-08",19.07,19.26,18.77,18.99,10516500,18.99
"2013-05-09",17.083332,18.003332,16.916668,18.003332,28317000,18.003332
"2013-05-10",18,18.123333,17.703333,18.076668,8511900,18.076668
"2013-05-13",17.9,18.290001,17.613333,17.943333,9673200,17.943333
"2013-05-14",18.416668,18.92,18.166668,18.806667,9469200,18.806667
"2013-05-15",18.766666,19.296667,18.663334,19.266666,6396600,19.266666
"2013-05-16",19.203333,19.610001,19.056667,19.07,6011700,19.07
"2013-05-17",19.166668,19.18,18.696667,18.969999,4466400,18.969999
"2013-05-20",18.836666,18.946667,18.58,18.756666,3862200,18.756666
"2013-05-21",18.756666,18.963333,18.639999,18.809999,6090600,18.809999
"2013-05-22",19.083332,19.780001,18.876667,18.959999,6594600,18.959999
"2013-05-23",18.896667,18.986668,18.67,18.916668,3653400,18.916668
"2013-05-24",18.793333,18.836666,18.503332,18.636667,3261900,18.636667
"2013-05-28",18.816668,18.956667,18.416668,18.496668,3194400,18.496668
"2013-05-29",18.393333,18.496668,18.076668,18.290001,3731100,18.290001
"2013-05-30",18.353333,18.52,18.25,18.273333,2885400,18.273333
"2013-05-31",18.253332,18.546667,18.17,18.196667,4572600,18.196667
"2013-06-03",18.143333,18.273333,17.856667,17.986668,5482200,17.986668
"2013-06-04",18.76,19.93,18.58,19.866667,16773300,19.866667
"2013-06-05",19.76,20.493334,19.426666,19.540001,11623800,19.540001
"2013-06-06",19.6,19.99,19.450001,19.913334,6329700,19.913334
"2013-06-07",19.940001,20.780001,19.863333,20.540001,9734700,20.540001
"2013-06-10",20.613333,20.773333,20.436666,20.733334,3477600,20.733334
"2013-06-11",20.543333,20.809999,20.433332,20.456667,3013800,20.456667
"2013-06-12",20.586666,20.83,20.563334,20.633333,3683400,20.633333
"2013-06-13",20.57,20.700001,20.433332,20.666668,4354200,20.666668
"2013-06-14",20.556667,20.98,19.57,19.753332,8211900,19.753332
"2013-06-17",19.893333,20.406668,19.73,19.870001,5653800,19.870001
"2013-06-18",19.996668,20.116667,19.723333,19.876667,3223200,19.876667
"2013-06-19",19.860001,20.256666,19.426666,19.453333,4533300,19.453333
"2013-06-20",19.253332,19.309999,18.633333,18.68,4124700,18.68
"2013-06-21",18.706667,18.956667,18.196667,18.74,8866800,18.74
"2013-06-24",18.686666,19.066668,18.506666,18.940001,5011800,18.940001
"2013-06-25",19.066668,19.256666,18.943333,19.066668,3166500,19.066668
"2013-06-26",19.173332,19.443333,19.129999,19.25,2533500,19.25
"2013-06-27",19.336666,19.903334,19.333332,19.883333,3677400,19.883333
"2013-06-28",20.030001,20.606667,19.946667,20.276667,8914800,20.276667
"2013-07-01",20.366667,20.613333,20.200001,20.273333,3995400,20.273333
"2013-07-02",20.096666,20.253332,19.953333,20.133333,3328800,20.133333
"2013-07-03",20.043333,20.193333,19.853333,20.083332,1600500,20.083332
"2013-07-05",20.263332,20.326668,19.953333,20.196667,1429500,20.196667
"2013-07-08",20.376667,20.440001,20.096666,20.206667,2363400,20.206667
"2013-07-09",20.273333,20.456667,19.903334,19.926666,2805600,19.926666
"2013-07-10",19.873333,20.040001,19.716667,19.866667,3209100,19.866667
"2013-07-11",20.1,20.323334,19.983334,20.15,3198600,20.15
"2013-07-12",20.183332,20.33,19.809999,19.953333,3496500,19.953333
"2013-07-15",20.299999,20.383333,20.146667,20.266666,4697400,20.266666
"2013-07-16",20.299999,20.346666,20.123333,20.209999,3467400,20.209999
"2013-07-17",20.296667,21.25,20.296667,20.906668,6580800,20.906668
"2013-07-18",21.253332,21.253332,20.766666,21.086666,3556200,21.086666
"2013-07-19",21.133333,21.219999,20.799999,21.129999,3225300,21.129999
"2013-07-22",21.32,21.610001,21.26,21.543333,4785300,21.543333
"2013-07-23",21.536667,21.626667,21.296667,21.549999,2884200,21.549999
"2013-07-24",21.549999,21.613333,20.796667,21.076668,3887400,21.076668
"2013-07-25",20.986668,21.15,20.853333,21.1,2097300,21.1
"2013-07-26",20.893333,21.059999,20.663334,20.959999,1639500,20.959999
"2013-07-29",21.076668,21.203333,20.133333,20.203333,5609700,20.203333
"2013-07-30",20.313334,20.533333,20.049999,20.09,6273300,20.09
"2013-07-31",20.24,20.563334,20.146667,20.33,7337700,20.33
"2013-08-01",20.473333,20.986668,20.473333,20.84,3669900,20.84
"2013-08-02",20.883333,21.156668,20.846666,21.123333,2358000,21.123333
"2013-08-05",21.146667,21.203333,20.813334,21.146667,1935900,21.146667
"2013-08-06",21.123333,21.209999,20.809999,20.993334,3131100,20.993334
"2013-08-07",20.93,21.123333,20.809999,20.82,4738200,20.82
"2013-08-08",20.933332,21.216667,20.809999,21.156668,7055400,21.156668
"2013-08-09",21.333332,22.040001,21.213333,21.233334,13877400,21.233334
"2013-08-12",21.086666,21.09,20.366667,20.92,6069000,20.92
"2013-08-13",21.049999,21.18,20.540001,20.6,3806100,20.6
"2013-08-14",20.546667,20.596666,20.129999,20.190001,4101900,20.190001
"2013-08-15",20.01,20.059999,19.51,19.526667,4314300,19.526667
"2013-08-16",19.459999,19.596666,19.209999,19.413334,3414600,19.413334
"2013-08-19",19.413334,19.776667,19.33,19.703333,3510300,19.703333
"2013-08-20",19.690001,19.863333,19.549999,19.746668,3201900,19.746668
"2013-08-21",19.723333,19.926666,19.616667,19.663334,3282000,19.663334
"2013-08-22",19.639999,20.053333,19.623333,20.030001,1583400,20.030001
"2013-08-23",20.110001,20.386667,19.766666,19.866667,4769100,19.866667
"2013-08-26",19.843332,19.99,19.553333,19.663334,2748300,19.663334
"2013-08-27",19.43,19.523333,19.303333,19.326668,2620200,19.326668
"2013-08-28",19.33,19.476667,19.18,19.219999,2393400,19.219999
"2013-08-29",19.143333,19.296667,18.976667,18.993334,2840400,18.993334
"2013-08-30",19.086666,19.166668,18.926666,19.129999,2820600,19.129999
"2013-09-03",19.386667,19.396667,17.98,18.006666,13668300,18.006666
"2013-09-04",17.916668,18.889999,17.843332,18.683332,8064600,18.683332
"2013-09-05",18.743334,18.83,18.59,18.713333,2983800,18.713333
"2013-09-06",18.823334,18.823334,18.373333,18.416668,3306000,18.416668
"2013-09-09",18.366667,18.776667,18.296667,18.74,3688500,18.74
"2013-09-10",18.846666,18.846666,18.596666,18.676666,3190200,18.676666
"2013-09-11",18.59,18.746668,18.42,18.506666,4422900,18.506666
"2013-09-12",18.446667,18.476667,18.296667,18.366667,2857800,18.366667
"2013-09-13",18.383333,18.450001,18.113333,18.35,2988600,18.35
"2013-09-16",18.603333,18.863333,18.496668,18.583332,2214300,18.583332
"2013-09-17",18.66,19.273333,18.603333,19.01,3408300,19.01
"2013-09-18",19.013332,19.389999,18.83,19.343332,3686700,19.343332
"2013-09-19",19.416668,19.58,18.703333,18.723333,5655900,18.723333
"2013-09-20",18.546667,18.673332,17.950001,18.633333,17035800,18.633333
"2013-09-23",18.290001,18.606667,18.113333,18.286667,4534200,18.286667
"2013-09-24",18.426666,18.526667,18.193333,18.246668,2833800,18.246668
"2013-09-25",18.200001,18.406668,17.983334,18.113333,2468400,18.113333
"2013-09-26",18.133333,18.299999,17.686666,17.856667,3791100,17.856667
"2013-09-27",17.803333,17.870001,17.59,17.690001,3114000,17.690001
"2013-09-30",17.633333,17.66,17.283333,17.416668,5072700,17.416668
"2013-10-01",17.476667,17.546667,17.336666,17.533333,5010000,17.533333
"2013-10-02",17.323334,17.416668,17.236668,17.406668,6153600,17.406668
"2013-10-03",17.363333,17.383333,17.206667,17.25,5433900,17.25
"2013-10-04",17.27,17.48,17.17,17.290001,5628600,17.290001
"2013-10-07",17.136667,17.34,17.049999,17.216667,4380300,17.216667
"2013-10-08",17.173332,18.216667,17.086666,17.863333,11620800,17.863333
"2013-10-09",17.84,18.163334,17.643333,17.753332,8443200,17.753332
"2013-10-10",17.873333,17.963333,17.643333,17.950001,2892300,17.950001
"2013-10-11",17.863333,17.98,17.706667,17.916668,2864700,17.916668
"2013-10-14",17.783333,18.466667,17.756666,18.376667,4121100,18.376667
"2013-10-15",18.32,18.583332,18.26,18.52,5265900,18.52
"2013-10-16",18.613333,18.946667,18.559999,18.823334,4751700,18.823334
"2013-10-17",18.926666,19.549999,18.84,19.15,6910800,19.15
"2013-10-18",19.316668,19.530001,19.066668,19.24,5111700,19.24
"2013-10-21",19.32,19.379999,19.02,19.143333,4234800,19.143333
"2013-10-22",19.16,19.360001,19.123333,19.193333,2394900,19.193333
"2013-10-23",19.030001,19.24,18.903334,18.913334,2947800,18.913334
"2013-10-24",18.946667,19.203333,18.809999,19.120001,5025600,19.120001
"2013-10-25",19.209999,19.456667,19.146667,19.383333,2447700,19.383333
"2013-10-28",19.646667,19.666668,19.379999,19.5,3169800,19.5
"2013-10-29",19.573334,19.66,19.343332,19.51,3132900,19.51
"2013-10-30",19.440001,19.639999,19.166668,19.333332,2124300,19.333332
"2013-10-31",19.32,19.4,19.049999,19.076668,2937900,19.076668
"2013-11-01",19.183332,19.233334,18.816668,18.896667,3109500,18.896667
"2013-11-04",18.92,19.110001,18.863333,18.9,3357900,18.9
"2013-11-05",18.936666,19.393333,18.833332,19.173332,3227100,19.173332
"2013-11-06",19.17,19.333332,18.953333,19.276667,3571500,19.276667
"2013-11-07",19.25,19.283333,19.01,19.036667,5649600,19.036667
"2013-11-08",18.636667,19.226667,18.136667,18.386667,9997800,18.386667
"2013-11-11",18.393333,18.673332,18.353333,18.6,4505400,18.6
"2013-11-12",18.516666,18.846666,18.48,18.663334,4954800,18.663334
"2013-11-13",18.633333,19.049999,18.546667,19.030001,3742200,19.030001
"2013-11-14",19.09,19.383333,19.030001,19.24,3196800,19.24
"2013-11-15",19.496668,19.496668,18.886667,19.153334,3600600,19.153334
"2013-11-18",19.213333,19.316668,18.993334,19.01,3719700,19.01
"2013-11-19",18.986668,19.203333,18.926666,19.02,3826500,19.02
"2013-11-20",19.030001,19.146667,18.913334,18.950001,4029600,18.950001
"2013-11-21",18.966667,19.183332,18.92,19.046667,4166100,19.046667
"2013-11-22",19.023333,19.16,18.973333,19.106667,5057700,19.106667
"2013-11-25",19.223333,19.513332,19.023333,19.073334,5211300,19.073334
"2013-11-26",19.236668,19.666668,19.190001,19.6,7904400,19.6
"2013-11-27",19.73,19.996668,19.59,19.950001,3550500,19.950001
"2013-11-29",20,20.083332,19.693333,19.726667,1516500,19.726667
"2013-12-02",20.546667,20.549999,19.763332,19.836666,6364200,19.836666
"2013-12-03",19.719999,20.459999,19.719999,20.423332,7055400,20.423332
"2013-12-04",20.346666,20.853333,20.190001,20.83,6794400,20.83
"2013-12-05",20.73,20.843332,20.393333,20.763332,4361700,20.763332
"2013-12-06",20.966667,21.123333,20.726667,21.016666,3154500,21.016666
"2013-12-09",21.013332,21.1,20.896667,21.036667,2395500,21.036667
"2013-12-10",21.040001,21.15,20.99,21.09,3234300,21.09
"2013-12-11",21.18,21.190001,20.873333,20.896667,2964000,20.896667
"2013-12-12",20.790001,20.913334,20.446667,20.530001,3497100,20.530001
"2013-12-13",20.643333,20.76,20.43,20.486668,2575500,20.486668
"2013-12-16",21.226667,21.403334,20.976667,21.200001,6039300,21.200001
"2013-12-17",20.566668,21.34,20.553333,21.129999,4606200,21.129999
"2013-12-18",21.166668,21.75,21.013332,21.719999,5609700,21.719999
"2013-12-19",21.803333,22.183332,21.543333,22.08,5688000,22.08
"2013-12-20",22.206667,22.473333,22.063334,22.08,6419700,22.08
"2013-12-23",22.143333,22.453333,22.120001,22.370001,4139100,22.370001
"2013-12-24",22.450001,22.476667,22.200001,22.453333,887100,22.453333
"2013-12-26",22.41,22.573334,22.316668,22.486668,1793100,22.486668
"2013-12-27",22.576668,22.776667,22.34,22.473333,1555800,22.473333
"2013-12-30",22.52,22.74,22.476667,22.6,1882800,22.6
"2013-12-31",22.646667,22.67,22.43,22.59,1754400,22.59
"2014-01-02",22.626667,22.663334,22.216667,22.26,4590300,22.26
"2014-01-03",22.766666,22.766666,22.416668,22.506666,4854600,22.506666
"2014-01-06",22.49,22.583332,22.15,22.153334,6559200,22.153334
"2014-01-07",22.423332,22.870001,22.370001,22.58,5609700,22.58
"2014-01-08",22.723333,23.173332,22.709999,22.796667,7842300,22.796667
"2014-01-09",22.886667,22.923332,22.360001,22.516666,4117800,22.516666
"2014-01-10",22.549999,23.469999,22.436666,23.273333,9868200,23.273333
"2014-01-13",23.483334,23.496668,23.033333,23.24,8106300,23.24
"2014-01-14",23.280001,23.280001,22.916668,23.073334,3900600,23.073334
"2014-01-15",23.043333,23.116667,22.756666,23.030001,2613600,23.030001
"2014-01-16",23.110001,23.27,22.99,23.18,1929900,23.18
"2014-01-17",22.906668,23.166668,22.906668,23.040001,2509200,23.040001
"2014-01-21",23.176666,23.433332,23.083332,23.26,3755100,23.26
"2014-01-22",23.253332,23.370001,23.136667,23.303333,2380500,23.303333
"2014-01-23",23.096666,23.25,22.799999,23.013332,2742600,23.013332
"2014-01-24",22.906668,22.906668,22.326668,22.516666,3385500,22.516666
"2014-01-27",22.58,22.700001,22.389999,22.573334,4513800,22.573334
"2014-01-28",22.613333,23.083332,22.523333,22.983334,4710900,22.983334
"2014-01-29",22.856667,22.873333,22.536667,22.59,3614400,22.59
"2014-01-30",22.696667,23.053333,22.633333,22.889999,3646800,22.889999
"2014-01-31",22.326668,22.83,22.103333,22.633333,3959700,22.633333
"2014-02-03",22.703333,22.809999,22.146667,22.313334,5498400,22.313334
"2014-02-04",22.423332,22.530001,22.18,22.463333,4220100,22.463333
"2014-02-05",22.290001,22.463333,22.173332,22.216667,5462400,22.216667
"2014-02-06",22.33,22.82,22.200001,22.673332,4765800,22.673332
"2014-02-07",22.700001,23.133333,22.326668,22.823334,4936200,22.823334
"2014-02-10",22.606667,23.59,22.386667,23.563334,4181400,23.563334
"2014-02-11",23.646667,24.413334,23.623333,24.326668,7539300,24.326668
"2014-02-12",24.433332,24.433332,23.85,23.933332,5472900,23.933332
"2014-02-13",23.763332,23.836666,23.443333,23.776667,4443300,23.776667
"2014-02-14",23.666668,23.956667,23.6,23.863333,2794500,23.863333
"2014-02-18",23.996668,24.073334,23.676666,24.003332,3361800,24.003332
"2014-02-19",23.943333,24.396667,23.813334,24.383333,3904500,24.383333
"2014-02-20",24.393333,25.013332,24.393333,24.9,5956200,24.9
"2014-02-21",25.053333,25.136667,24.75,24.93,5144100,24.93
"2014-02-24",25,25.209999,24.813334,24.84,5753700,24.84
"2014-02-25",24.51,24.583332,23.719999,23.796667,7566000,23.796667
"2014-02-26",23.863333,23.963333,23.639999,23.666668,4108200,23.666668
"2014-02-27",24.013332,24.023333,23.563334,23.719999,6311400,23.719999
"2014-02-28",24.893333,25.163334,24.266666,24.666668,12737100,24.666668
"2014-03-03",24.446667,24.639999,24.07,24.196667,6194100,24.196667
"2014-03-04",24.27,24.85,24.27,24.823334,7191000,24.823334
"2014-03-05",24.726667,24.743334,24.43,24.48,3811800,24.48
"2014-03-06",24.643333,24.723333,24.26,24.280001,3560700,24.280001
"2014-03-07",24.309999,24.530001,24.176666,24.463333,4358100,24.463333
"2014-03-10",24.440001,24.513332,24.286667,24.440001,2257200,24.440001
"2014-03-11",24.366667,24.673332,24.299999,24.566668,3991500,24.566668
"2014-03-12",24.373333,24.506666,24.219999,24.426666,2356800,24.426666
"2014-03-13",24.503332,24.533333,23.24,23.383333,6214200,23.383333
"2014-03-14",23.360001,23.643333,23.33,23.353333,3964200,23.353333
"2014-03-17",23.523333,23.77,23.370001,23.636667,4743000,23.636667
"2014-03-18",23.67,23.863333,23.613333,23.663334,2486100,23.663334
"2014-03-19",23.700001,23.833332,23.08,23.206667,3423300,23.206667
"2014-03-20",23.059999,23.326668,22.973333,23.216667,2514300,23.216667
"2014-03-21",23.496668,23.633333,22.879999,22.943333,6384300,22.943333
"2014-03-24",23.026667,23.093332,22.573334,22.629999,4364100,22.629999
"2014-03-25",22.836666,23.093332,22.620001,22.733334,3576900,22.733334
"2014-03-26",22.796667,22.996668,22.723333,22.726667,2844000,22.726667
"2014-03-27",22.74,22.973333,22.690001,22.853333,3118800,22.853333
"2014-03-28",23.030001,23.253332,22.91,23.163334,2350200,23.163334
"2014-03-31",23.313334,23.459999,23.129999,23.15,3707700,23.15
"2014-04-01",23.246668,23.84,23.18,23.683332,3743400,23.683332
"2014-04-02",23.646667,23.74,23.190001,23.216667,2541900,23.216667
"2014-04-03",23.196667,23.243334,22.653334,22.67,4154700,22.67
"2014-04-04",22.746668,22.956667,22.193333,22.219999,5529300,22.219999
"2014-04-07",22.133333,22.416668,21.903334,22.276667,3746400,22.276667
"2014-04-08",22.236668,22.333332,21.809999,21.950001,3829500,21.950001
"2014-04-09",22.073334,23.026667,21.943333,22.963333,6120300,22.963333
"2014-04-10",22.726667,22.913334,21.303333,21.346666,9874800,21.346666
"2014-04-11",21.176666,21.629999,21.066668,21.09,7527300,21.09
"2014-04-14",21.4,21.636667,21.1,21.33,2872800,21.33
"2014-04-15",21.463333,21.663334,21.053333,21.290001,3600900,21.290001
"2014-04-16",21.186666,21.836666,21.186666,21.806667,4463700,21.806667
"2014-04-17",21.843332,22.559999,21.663334,22.516666,4800600,22.516666
"2014-04-21",22.423332,22.5,21.973333,22.41,2433600,22.41
"2014-04-22",22.379999,22.713333,22.266666,22.586666,2778600,22.586666
"2014-04-23",22.549999,22.610001,22.236668,22.360001,2388900,22.360001
"2014-04-24",22.540001,22.606667,22.163334,22.25,2457900,22.25
"2014-04-25",22.360001,22.503332,21.793333,21.926666,3027300,21.926666
"2014-04-28",22.056667,22.26,21.84,22.246668,3380700,22.246668
"2014-04-29",22.306667,22.386667,22.09,22.146667,1943100,22.146667
"2014-04-30",22.076668,22.453333,21.860001,22.32,2543700,22.32
"2014-05-01",22.353333,22.396667,22.076668,22.326668,1512900,22.326668
"2014-05-02",22.41,22.416668,22.083332,22.306667,1863900,22.306667
"2014-05-05",22.023333,22.376667,21.926666,22.173332,2386800,22.173332
"2014-05-06",22.120001,22.280001,21.933332,22.016666,1719300,22.016666
"2014-05-07",22.049999,22.266666,21.713333,21.726667,5358000,21.726667
"2014-05-08",21.676666,22.286667,21.666668,22.040001,5034900,22.040001
"2014-05-09",21.25,22.576668,21,22.33,9975600,22.33
"2014-05-12",22.496668,23.486668,22.396667,23.366667,5927100,23.366667
"2014-05-13",23.456667,23.66,23.316668,23.353333,4134000,23.353333
"2014-05-14",23.406668,23.623333,23.18,23.443333,2649600,23.443333
"2014-05-15",23.389999,23.5,23.190001,23.416668,3386400,23.416668
"2014-05-16",23.42,23.59,23.129999,23.516666,2784300,23.516666
"2014-05-19",23.4,23.763332,23.303333,23.483334,2277600,23.483334
"2014-05-20",23.25,23.326668,22.976667,23.15,3026400,23.15
"2014-05-21",23.280001,23.496668,23.046667,23.26,2865900,23.26
"2014-05-22",23.213333,23.283333,23.043333,23.120001,2652300,23.120001
"2014-05-23",23.176666,23.286667,23.026667,23.223333,1587300,23.223333
"2014-05-27",23.223333,23.299999,22.806667,22.886667,3708600,22.886667
"2014-05-28",22.986668,23.16,22.746668,22.823334,3740100,22.823334
"2014-05-29",22.906668,23.103333,22.816668,23.006666,2542500,23.006666
"2014-05-30",23.026667,23.193333,22.906668,23.126667,3321900,23.126667
"2014-06-02",23.093332,23.299999,22.860001,23,3626700,23
"2014-06-03",22.833332,22.833332,22.09,22.246668,10497000,22.246668
"2014-06-04",22.52,22.743334,22.286667,22.700001,5704500,22.700001
"2014-06-05",22.68,22.853333,22.543333,22.673332,5128800,22.673332
"2014-06-06",22.753332,22.83,22.633333,22.756666,3106500,22.756666
"2014-06-09",22.793333,22.806667,22.643333,22.76,2383800,22.76
"2014-06-10",22.783333,23.4,22.67,23.299999,4019700,23.299999
"2014-06-11",23.129999,23.57,23.120001,23.34,2990100,23.34
"2014-06-12",23.333332,23.610001,23.216667,23.543333,3096000,23.543333
"2014-06-13",23.333332,23.35,22.639999,22.956667,6740700,22.956667
"2014-06-16",22.933332,23.546667,22.786667,23.459999,4974600,23.459999
"2014-06-17",23.333332,23.49,23.016666,23.413334,2973900,23.413334
"2014-06-18",23.389999,23.99,23.326668,23.793333,4786200,23.793333
"2014-06-19",24.166668,24.413334,24,24.25,6327900,24.25
"2014-06-20",24.299999,24.313334,23.98,24.23,5155800,24.23
"2014-06-23",24.246668,24.459999,24.126667,24.416668,4090800,24.416668
"2014-06-24",24.306667,24.306667,23.723333,23.74,4149000,23.74
"2014-06-25",23.736668,23.790001,23.406668,23.483334,2713200,23.483334
"2014-06-26",23.483334,23.483334,23.273333,23.290001,2349900,23.290001
"2014-06-27",23.296667,23.413334,23.036667,23.083332,4815000,23.083332
"2014-06-30",23.133333,23.686666,23.093332,23.676666,5187900,23.676666
"2014-07-01",23.629999,23.653334,23.263332,23.379999,2596800,23.379999
"2014-07-02",23.333332,23.676666,23.26,23.283333,2650200,23.283333
"2014-07-03",23.343332,23.540001,23.309999,23.383333,3118500,23.383333
"2014-07-07",23.383333,23.513332,23.216667,23.323334,2430900,23.323334
"2014-07-08",23.296667,23.323334,23.056667,23.116667,3964800,23.116667
"2014-07-09",23.120001,23.283333,22.959999,22.993334,3872700,22.993334
"2014-07-10",22.756666,23.646667,22.556667,23.620001,4434000,23.620001
"2014-07-11",23.793333,24,23.383333,23.666668,3098100,23.666668
"2014-07-14",23.66,23.799999,23.396667,23.436666,3631500,23.436666
"2014-07-15",23.333332,23.443333,22.686666,23.023333,6706500,23.023333
"2014-07-16",22.84,22.996668,22.333332,22.35,5693700,22.35
"2014-07-17",22.33,22.333332,22.073334,22.093332,5658000,22.093332
"2014-07-18",22.233334,22.616667,22.083332,22.603333,3453900,22.603333
"2014-07-21",22.059999,22.233334,21.540001,21.58,7722900,21.58
"2014-07-22",21.576668,22.113333,21.573334,21.816668,4979700,21.816668
"2014-07-23",21.826668,22.023333,21.639999,21.806667,3555000,21.806667
"2014-07-24",21.913334,22.283333,21.833332,22.223333,3815400,22.223333
"2014-07-25",22.176666,22.413334,22.133333,22.336666,3170700,22.336666
"2014-07-28",21.723333,22.053333,21.503332,21.666668,6174300,21.666668
"2014-07-29",21.693333,21.886667,21.610001,21.696667,3196500,21.696667
"2014-07-30",21.85,21.876667,21.440001,21.620001,4194300,21.620001
"2014-07-31",21.506666,21.626667,21.273333,21.32,6399900,21.32
"2014-08-01",21.416668,21.870001,21.389999,21.736668,5040000,21.736668
"2014-08-04",21.83,21.983334,21.673332,21.85,3624000,21.85
"2014-08-05",21.736668,21.976667,21.483334,21.703333,4490400,21.703333
"2014-08-06",21.423332,22.08,21.423332,22.013332,4908300,22.013332
"2014-08-07",22.103333,22.166668,21.623333,21.700001,4995900,21.700001
"2014-08-08",23.120001,23.733334,22.83,23.15,9701400,23.15
"2014-08-11",23.290001,23.52,23,23.379999,4068600,23.379999
"2014-08-12",23.406668,23.620001,23.343332,23.566668,3448200,23.566668
"2014-08-13",23.620001,23.776667,23.556667,23.716667,2279400,23.716667
"2014-08-14",23.743334,23.946667,23.633333,23.883333,5934900,23.883333
"2014-08-15",30.813334,31.643333,30.01,31.163334,59048400,31.163334
