"dates","PH.Open","PH.High","PH.Low","PH.Close","PH.Volume","PH.Adjusted"
"2012-02-07",86.260002,88.370003,86.050003,87.75,2194700,73.777687
"2012-02-08",87.699997,88.269997,87.32,88.160004,2179200,74.453316
"2012-02-09",88.139999,88.529999,87.629997,88.18,1150300,74.470184
"2012-02-10",87.07,87.589996,86.279999,87.510002,1121200,73.904366
"2012-02-13",88.519997,90.370003,88.010002,90.25,1921200,76.218361
"2012-02-14",89.419998,89.690002,88.279999,88.980003,1511100,75.145805
"2012-02-15",89.349998,89.410004,87.220001,87.599998,1896200,73.980354
"2012-02-16",87.580002,89.550003,87.57,89.260002,1357700,75.382263
"2012-02-17",89.889999,89.919998,88.529999,88.57,1311100,74.799553
"2012-02-21",88.639999,91,88.639999,90,2193600,76.007225
"2012-02-22",89.830002,90.440002,89.209999,90,1210900,76.007225
"2012-02-23",89.68,90.650002,89.279999,90.419998,1425000,76.361923
"2012-02-24",90.589996,91,89.510002,89.629997,854900,75.694748
"2012-02-27",88.669998,90.68,88.620003,90.239998,1008900,76.209908
"2012-02-28",90.300003,90.690002,89.389999,90.239998,1331600,76.209908
"2012-02-29",90.540001,91.470001,89.739998,89.809998,1379800,75.846756
"2012-03-01",90.07,90.68,88.360001,89.339996,1471000,75.449844
"2012-03-02",89.339996,89.660004,88.419998,88.540001,831000,74.774231
"2012-03-05",88.470001,88.769997,87.379997,88.150002,1007400,74.44487
"2012-03-06",86.900002,86.919998,85.300003,85.540001,1912600,72.240639
"2012-03-07",85.879997,86.669998,85.580002,86.190002,1107800,72.789581
"2012-03-08",87.230003,87.970001,86.57,87.849998,978200,74.191505
"2012-03-09",87.940002,89.199997,87.470001,88.220001,637500,74.503975
"2012-03-12",88.199997,89.209999,87.970001,89.129997,1553900,75.272484
"2012-03-13",89.589996,89.940002,88.790001,89.699997,1296800,75.75386
"2012-03-14",89.519997,90.110001,88.959999,89.239998,835300,75.365379
"2012-03-15",89.330002,90.879997,88.910004,90.75,924800,76.640617
"2012-03-16",90.970001,91,90.089996,90.150002,870400,76.133896
"2012-03-19",90,90.18,88.68,89.580002,1001600,75.652519
"2012-03-20",88.82,89.010002,87.349998,87.900002,966300,74.233727
"2012-03-21",87.830002,88.269997,87.190002,87.339996,667800,73.760773
"2012-03-22",86.230003,86.330002,83.699997,84.889999,1879800,71.691696
"2012-03-23",85.080002,85.949997,84.040001,85.629997,1037100,72.316643
"2012-03-26",86.300003,87.309998,86.080002,86.970001,1232900,73.448326
"2012-03-27",86.970001,87.309998,85.959999,85.989998,1097400,72.620697
"2012-03-28",85.900002,86.029999,83.75,84.43,1269100,71.303207
"2012-03-29",83.800003,84.760002,83.720001,84.589996,1130100,71.438347
"2012-03-30",84.989998,85.43,83.800003,84.550003,987500,71.404556
"2012-04-02",84.519997,86.339996,83.839996,86.029999,1011400,72.654472
"2012-04-03",85.669998,86.099998,84.68,85.290001,1117300,72.029526
"2012-04-04",84.059998,84.669998,83.330002,83.470001,1487000,70.49247
"2012-04-05",83.190002,83.849998,82.959999,83.099998,875900,70.18
"2012-04-09",81.900002,82.870003,81.529999,82.599998,1008100,69.757767
"2012-04-10",82.239998,82.589996,80.989998,81.440002,1513700,68.778091
"2012-04-11",82.550003,83.07,81.230003,82.010002,1255900,69.259506
"2012-04-12",82.169998,84.080002,82.169998,83.690002,1303100,70.678284
"2012-04-13",83.239998,83.57,81.959999,82.029999,1007300,69.276352
"2012-04-16",82.5,83.150002,81.68,81.959999,808500,69.217255
"2012-04-17",82.489998,83.970001,82.190002,83.260002,935500,70.315132
"2012-04-18",82.529999,83.160004,82.25,82.699997,910200,69.842209
"2012-04-19",82.610001,82.779999,80.949997,81.580002,938400,68.896317
"2012-04-20",81.910004,83.120003,81.540001,82.790001,1065600,69.918198
"2012-04-23",81.169998,81.82,80.440002,80.940002,1875700,68.355843
"2012-04-24",83.540001,88.25,82.919998,87.959999,5323800,74.284378
"2012-04-25",87.389999,89.449997,86.129997,87.080002,2874000,73.541237
"2012-04-26",87.099998,87.919998,86.650002,87.32,1280400,73.743904
"2012-04-27",87.769997,89.209999,87.620003,88.989998,1747100,75.154221
"2012-04-30",89,89,87.080002,87.690002,1269700,74.056351
"2012-05-01",87.330002,88.720001,86.029999,87.580002,1893000,73.963486
"2012-05-02",87.190002,88.379997,87.139999,88.169998,1449300,74.461754
"2012-05-03",88.209999,88.519997,86.349998,86.760002,1439100,73.27095
"2012-05-04",86.459999,86.459999,84.269997,85.139999,1401700,71.902832
"2012-05-07",84.709999,86.080002,84.459999,84.709999,1718600,71.539658
"2012-05-08",83.940002,85.690002,82.809998,85.389999,2938800,72.464706
"2012-05-09",84.190002,87.709999,83.900002,85.540001,2427100,72.59201
"2012-05-10",86.309998,87.169998,85.910004,86.209999,2053200,73.160568
"2012-05-11",85.760002,87.989998,85.470001,86.849998,1579500,73.703712
"2012-05-14",85.5,86.07,85.029999,85.110001,1882300,72.227081
"2012-05-15",84.910004,85.32,83.910004,84.230003,1081300,71.480286
"2012-05-16",84.860001,84.860001,83.059998,83.18,1729300,70.589218
"2012-05-17",83.269997,83.389999,80.370003,81.199997,2409400,68.908936
"2012-05-18",81.610001,82.32,80.010002,80.610001,2206500,68.408234
"2012-05-21",81.120003,83.18,81.120003,82.760002,1716500,70.232803
"2012-05-22",82.959999,83.989998,82.330002,83.610001,1549300,70.954132
"2012-05-23",82.849998,84.989998,81.830002,84.800003,1477300,71.964005
"2012-05-24",84.959999,85.139999,83.290001,84.459999,1488800,71.675476
"2012-05-25",84.330002,84.889999,83.660004,84.360001,1208700,71.590622
"2012-05-29",85.110001,87,84.93,86.480003,1542000,73.389694
"2012-05-30",85.199997,85.279999,84.25,84.489998,1094400,71.700935
"2012-05-31",82.93,83.589996,81,81.739998,2607600,69.367188
"2012-06-01",80.139999,80.18,77.639999,77.870003,3441100,66.082985
"2012-06-04",77.949997,78.339996,75.650002,77.830002,2830300,66.049042
"2012-06-05",77.379997,78.589996,76.75,78.360001,1538900,66.498817
"2012-06-06",79.080002,80.300003,78.849998,80.25,1461800,68.102722
"2012-06-07",80.580002,82.970001,80.559998,80.790001,1546100,68.560989
"2012-06-08",80.220001,81.669998,79.870003,81.269997,948800,68.968323
"2012-06-11",82.32,82.470001,80.199997,80.300003,1650800,68.14518
"2012-06-12",80.800003,82.099998,80.599998,81.790001,1765200,69.409622
"2012-06-13",81.139999,81.139999,78.650002,78.93,2738800,66.982529
"2012-06-14",78.870003,79.599998,77.779999,78.459999,1731900,66.583649
"2012-06-15",78.360001,78.860001,78.059998,78.730003,1614800,66.812805
"2012-06-18",78.279999,79.43,77.809998,79.110001,865300,67.135277
"2012-06-19",79.599998,81.970001,79.599998,81.410004,1341300,69.087151
"2012-06-20",81.32,81.529999,79.220001,79.610001,1699000,67.559593
"2012-06-21",79.93,80.309998,77,77.089996,1694500,65.421028
"2012-06-22",77.199997,77.68,75.68,76.68,2750800,65.073105
"2012-06-25",75.309998,75.669998,73.760002,74.389999,1959800,63.129749
"2012-06-26",74.550003,74.779999,72.800003,73.730003,2596900,62.569645
"2012-06-27",74.120003,75.059998,73.849998,74.879997,1366400,63.545578
"2012-06-28",74.139999,74.519997,71.900002,73.099998,2525600,62.035023
"2012-06-29",74.510002,77.080002,74.510002,76.879997,1908000,65.242813
"2012-07-02",77.199997,77.239998,74.959999,75.690002,1399700,64.232971
"2012-07-03",75.470001,77.18,74.690002,77.18,854100,65.497429
"2012-07-05",76.800003,78.080002,76.139999,77.5,1130600,65.768997
"2012-07-06",76.419998,76.419998,75.019997,75.739998,1375500,64.275398
"2012-07-09",75.349998,76.050003,74.309998,74.599998,2308200,63.307957
"2012-07-10",74.57,76.199997,71.760002,72.610001,3264300,61.619186
"2012-07-11",73.760002,73.760002,71.550003,71.839996,1938000,60.965748
"2012-07-12",70.68,72.75,70.419998,72.25,1594300,61.31366
"2012-07-13",72.330002,74.029999,72.279999,73.900002,1205900,62.713905
"2012-07-16",72.470001,73.379997,72.040001,72.980003,1783900,61.933174
"2012-07-17",73.300003,74.169998,72.370003,73.879997,1231600,62.696934
"2012-07-18",72.989998,77.400002,72.199997,76.489998,2926200,64.911888
"2012-07-19",76.410004,78.790001,76.160004,77.830002,2752700,66.049042
"2012-07-20",76.889999,78.099998,76.370003,76.959999,1187200,65.31073
"2012-07-23",73.160004,78.629997,72.519997,76.760002,2435300,65.140999
"2012-07-24",76.800003,77.190002,75.080002,76.010002,1316900,64.504532
"2012-07-25",76.790001,77.870003,75.75,76.610001,1109500,65.013718
"2012-07-26",78.300003,79.480003,77.43,78.440002,1185500,66.566673
"2012-07-27",76.93,81.75,76.93,81.400002,1708300,69.078651
"2012-07-30",81.300003,81.730003,79.949997,80.739998,1458600,68.518562
"2012-07-31",80.459999,81.5,80.18,80.32,1529700,68.16214
"2012-08-01",80.980003,82.559998,80.830002,81.559998,2247400,69.214455
"2012-08-02",79.5,80.489998,76.160004,78.849998,3632900,66.914642
"2012-08-03",80.400002,80.75,79.190002,79.970001,1764800,67.865105
"2012-08-06",80.5,80.989998,79.699997,80.559998,1762100,68.365776
"2012-08-07",81.199997,83.120003,80.980003,82.300003,1466700,69.842422
"2012-08-08",81.720001,82.239998,81.32,81.830002,1018100,69.443573
"2012-08-09",81.93,82.730003,81.790001,82.120003,1490100,69.689674
"2012-08-10",81.760002,83.75,81.639999,83.470001,1177700,70.835327
"2012-08-13",83.120003,83.410004,82.25,82.940002,880800,70.385551
"2012-08-14",83.57,83.57,81.980003,82.300003,870100,69.842422
"2012-08-15",81.849998,82.010002,81.089996,81.860001,1574900,69.469002
"2012-08-16",82,83.459999,81.800003,83.139999,1009300,70.555283
"2012-08-17",83.43,83.889999,83.160004,83.830002,965700,71.140839
"2012-08-20",83.449997,83.610001,82.050003,82.82,868600,70.283714
"2012-08-21",83.160004,84,82.010002,82.269997,1038800,69.816956
"2012-08-22",82.230003,82.5,81.360001,82.18,804000,69.740601
"2012-08-23",81.93,82.169998,81,81.760002,779300,69.384171
"2012-08-24",81.440002,81.940002,80.529999,81.580002,1272300,69.580322
"2012-08-27",81.940002,82.059998,81.080002,81.400002,1016100,69.426804
"2012-08-28",81.209999,81.449997,80.709999,80.769997,805200,68.889473
"2012-08-29",80.889999,80.980003,79.639999,80.169998,923500,68.377731
"2012-08-30",79.589996,80.010002,78.639999,79.290001,1383600,67.627167
"2012-08-31",80.120003,80.470001,79.120003,79.980003,697500,68.215698
"2012-09-04",79.690002,80.400002,78.959999,80.010002,1243800,68.241272
"2012-09-05",80.18,80.300003,79.25,79.43,1397600,67.746552
"2012-09-06",80.129997,82.32,80.019997,82.290001,2222400,70.18589
"2012-09-07",82.690002,85.260002,82.519997,83.690002,1631200,71.379974
"2012-09-10",83.349998,84.489998,83.160004,83.709999,1175400,71.397034
"2012-09-11",83.760002,84.910004,83.610001,84.410004,873100,71.994057
"2012-09-12",84.599998,85.220001,83.959999,84.169998,840800,71.789368
"2012-09-13",83.980003,85.949997,83.220001,85.620003,1177400,73.026085
"2012-09-14",85.559998,87.709999,85.559998,86.379997,2078900,73.674294
"2012-09-17",85.959999,86.129997,84.599998,84.919998,1296100,72.429047
"2012-09-18",84.769997,85.199997,84.349998,85.18,1058900,72.650795
"2012-09-19",85.169998,86.150002,84.949997,85.93,936100,73.290497
"2012-09-20",85.199997,85.629997,84.339996,85.550003,1267900,72.966377
"2012-09-21",86.040001,86.370003,85.279999,85.5,812800,72.923714
"2012-09-24",85,85.959999,84.82,85.589996,874800,73.000488
"2012-09-25",85.040001,85.480003,83.120003,83.18,1673500,70.944969
"2012-09-26",83.099998,83.43,81.839996,82.260002,1140200,70.160316
"2012-09-27",82.900002,84.279999,82.629997,83.68,1277400,71.371437
"2012-09-28",83.169998,84.150002,82.169998,83.580002,1232300,71.286148
"2012-10-01",83.769997,85.339996,83.25,83.43,1157800,71.158226
"2012-10-02",83.760002,84.18,83.019997,83.599998,781900,71.303207
"2012-10-03",83.720001,84.110001,83.07,83.519997,563400,71.23497
"2012-10-04",84,84.25,83.25,83.269997,1470200,71.021744
"2012-10-05",84.099998,84.980003,83.709999,84.410004,723500,71.994057
"2012-10-08",83.25,83.769997,82.849998,83.25,898100,71.004684
"2012-10-09",83.480003,83.480003,81.449997,81.480003,1203300,69.495041
"2012-10-10",80.769997,80.779999,78.300003,79.239998,2630200,67.584511
"2012-10-11",79.980003,80.790001,79.019997,79.18,1081300,67.533363
"2012-10-12",79.379997,79.980003,78.690002,79.400002,941100,67.720978
"2012-10-15",79.5,80.790001,78.739998,80.669998,1565300,68.804192
"2012-10-16",80.639999,82.269997,80.629997,81.970001,1611200,69.912971
"2012-10-17",82,84.5,81.889999,84.110001,2033900,71.738174
"2012-10-18",83.580002,85.419998,83.18,85.07,2507000,72.556984
"2012-10-19",78.07,80.150002,76.760002,78.5,6173800,66.953362
"2012-10-22",78.120003,79.379997,77.110001,78.099998,2296400,66.612198
"2012-10-23",76.699997,77.029999,75.800003,76.739998,2111600,65.452255
"2012-10-24",76.970001,77.510002,75.93,76.139999,1069300,64.940491
"2012-10-25",77.209999,78.199997,77.050003,77.580002,1543900,66.168701
"2012-10-26",77.760002,77.900002,76.830002,77.580002,1241900,66.168701
"2012-10-31",77.669998,79.349998,77.540001,78.660004,1388500,67.089844
"2012-11-01",78.730003,81.160004,78.550003,80.870003,2810200,68.974777
"2012-11-02",81.290001,81.860001,79.32,79.43,1420600,67.746552
"2012-11-05",78.730003,80.120003,78.120003,79.959999,1246600,68.198616
"2012-11-06",80.419998,81.029999,80.07,80.419998,911000,68.59095
"2012-11-07",79.290001,79.290001,77.370003,77.449997,1982600,66.396317
"2012-11-08",78.419998,79.809998,78.18,78.519997,2594300,67.313583
"2012-11-09",78.18,79.68,77.5,79.089996,2253400,67.802238
"2012-11-12",79.029999,79.650002,78.410004,79.139999,846400,67.845123
"2012-11-13",78.169998,79.620003,78.029999,78.230003,1054200,67.06498
"2012-11-14",78.639999,79.279999,77.339996,77.529999,1728400,66.46489
"2012-11-15",77.760002,79.5,77.5,78.589996,1775100,67.373596
"2012-11-16",78.739998,80.160004,78.360001,80.010002,1991100,68.590958
"2012-11-19",80.699997,81.5,80.349998,81.050003,1169700,69.482536
"2012-11-20",80.760002,80.940002,79.059998,79.709999,1471300,68.333755
"2012-11-21",79.839996,80.690002,79.449997,80.099998,1057600,68.668121
"2012-11-23",80.589996,81.730003,79.980003,81.43,381000,69.808289
"2012-11-26",80.989998,82.120003,80.690002,81.410004,1214400,69.791168
"2012-11-27",81.18,82.080002,80.010002,81.07,1010600,69.499687
"2012-11-28",80.690002,82.860001,80.290001,82.639999,1310300,70.845612
"2012-11-29",83.169998,83.599998,82.699997,83.389999,1350500,71.488586
"2012-11-30",83.260002,83.370003,81.599998,82.150002,2209700,70.425529
"2012-12-03",82.75,82.779999,80.269997,80.300003,1497300,68.839554
"2012-12-04",80.470001,81.440002,80.150002,81.18,964400,69.593941
"2012-12-05",81.269997,83.089996,81.040001,82.900002,1522800,71.068474
"2012-12-06",82.610001,82.940002,81.580002,82.330002,1213900,70.579842
"2012-12-07",82.790001,83.879997,82.669998,83.809998,975500,71.848595
"2012-12-10",83.830002,84.400002,83.480003,83.93,1049100,71.951485
"2012-12-11",84.199997,84.489998,83.150002,83.400002,1336500,71.497131
"2012-12-12",83.910004,84.419998,83.040001,83.120003,883300,71.257103
"2012-12-13",82.93,83.650002,82.650002,83.239998,1060500,71.359947
"2012-12-14",83,84.410004,83,83.489998,1055400,71.574287
"2012-12-17",83.730003,84.080002,83.18,83.589996,1089700,71.660011
"2012-12-18",83.879997,87.040001,83.720001,86.650002,2241500,74.283279
"2012-12-19",86.519997,86.720001,85.919998,86.209999,1366400,73.906105
"2012-12-20",86.080002,86.620003,85.709999,86.550003,1055200,74.197563
"2012-12-21",85.160004,85.580002,84,85.150002,2423600,72.997391
"2012-12-24",85.07,86,84.720001,84.870003,315500,72.757332
"2012-12-26",85.230003,85.230003,84.519997,84.669998,497700,72.585884
"2012-12-27",84.68,85.07,83.389999,84.489998,599500,72.431564
"2012-12-28",83.739998,84.800003,83.690002,83.860001,491400,71.891495
"2012-12-31",83.529999,85.169998,83.160004,85.059998,831700,72.920219
"2013-01-02",87.449997,88.580002,86.510002,87.660004,1962800,75.149147
"2013-01-03",87.599998,88.730003,87.449997,88.339996,1336100,75.732071
"2013-01-04",88.650002,88.919998,88.300003,88.82,775700,76.1436
"2013-01-07",88.080002,88.349998,87.260002,88.25,1447300,75.65493
"2013-01-08",88.669998,88.980003,87.510002,88.32,1242600,75.714928
"2013-01-09",88.620003,90.25,88.589996,90.169998,1482500,77.300919
"2013-01-10",90.639999,90.730003,88.639999,89.599998,1636500,76.812248
"2013-01-11",89.519997,89.519997,88.349998,89.040001,903000,76.332191
"2013-01-14",88.989998,89.489998,88.480003,89.32,957800,76.572205
"2013-01-15",88.57,90,88.540001,89.639999,833500,76.846558
"2013-01-16",89.120003,89.949997,88.730003,89.839996,933400,77.018028
"2013-01-17",90,91.93,89.699997,91.360001,2330600,78.321075
"2013-01-18",92.5,93.699997,90,93.699997,4266000,80.32711
"2013-01-22",93.260002,93.57,91.910004,93.279999,1933900,79.967049
"2013-01-23",93.239998,93.650002,92.669998,93.050003,1378400,79.76989
"2013-01-24",92.989998,94.690002,92.830002,93.970001,1225700,80.558586
"2013-01-25",94.379997,94.57,93.690002,94.370003,723900,80.901505
"2013-01-28",94.75,94.809998,93.580002,93.82,1262500,80.43
"2013-01-29",93.580002,94.300003,93.279999,94.150002,952600,80.712891
"2013-01-30",94.099998,94.769997,93.089996,93.279999,1052800,79.967049
"2013-01-31",93.410004,94.139999,92.800003,92.970001,1199400,79.701279
"2013-02-01",93.919998,94.110001,93.339996,93.849998,1509100,80.455704
"2013-02-04",93.050003,93.639999,92.449997,92.510002,1032000,79.306938
"2013-02-05",93.540001,94.360001,93.050003,93.949997,1709000,80.54142
"2013-02-06",92.879997,93.830002,92.129997,93.449997,1010000,80.48114
"2013-02-07",93.68,94.639999,93.07,93.800003,1047700,80.78257
"2013-02-08",93.830002,94.480003,93.690002,94.32,566500,81.230415
"2013-02-11",94.099998,94.57,93.43,94.389999,640000,81.29071
"2013-02-12",94.279999,95.589996,93.949997,95.18,1152700,81.971054
"2013-02-13",95.599998,96.57,95.370003,96.330002,1549900,82.961472
"2013-02-14",95.769997,97.029999,95.529999,96.309998,1044900,82.94426
"2013-02-15",96.269997,97.290001,95.709999,96.040001,1215200,82.711716
"2013-02-19",96.309998,97.5,96.279999,97.459999,1113000,83.934639
"2013-02-20",97.43,97.43,94.75,95.019997,1364000,81.833267
"2013-02-21",94.580002,94.580002,92.620003,93.260002,1335500,80.317497
"2013-02-22",93.889999,94.639999,93.620003,94.540001,898900,81.419884
"2013-02-25",95.089996,95.25,90.830002,90.900002,1650500,78.285027
"2013-02-26",91.629997,92.269997,91.040001,91.650002,1576600,78.930954
"2013-02-27",91.5,93.769997,91.449997,93.559998,1144800,80.57589
"2013-02-28",93.650002,95.260002,93.059998,94.480003,1036700,81.368233
"2013-03-01",93.82,94.900002,92.75,94.449997,924200,81.342361
"2013-03-04",94.150002,94.169998,92.519997,93.650002,960800,80.653419
"2013-03-05",94.540001,96.720001,94.540001,96.449997,1281200,83.064819
"2013-03-06",96.980003,97.209999,95.93,96.419998,741800,83.038986
"2013-03-07",96.629997,97.75,96.419998,97.239998,1067500,83.745171
"2013-03-08",97.669998,98.150002,97.040001,97.949997,971800,84.356667
"2013-03-11",97.599998,98.059998,97.32,97.93,602500,84.339424
"2013-03-12",97.699997,97.75,96.029999,97.050003,1078600,83.581551
"2013-03-13",97.07,97.220001,96.239998,96.989998,644800,83.529877
"2013-03-14",97.309998,97.949997,97.07,97.25,1006800,83.753777
"2013-03-15",96.709999,97.32,96.300003,96.720001,1174900,83.297333
"2013-03-18",95.559998,96.739998,94.959999,96.080002,1106900,82.746155
"2013-03-19",96.269997,96.459999,93.870003,95.18,1120800,81.971054
"2013-03-20",95.639999,95.919998,94.379997,94.970001,1107800,81.790215
"2013-03-21",93.800003,94.209999,91.900002,92.019997,1700400,79.249603
"2013-03-22",91.879997,92.370003,91.709999,92.080002,1342800,79.301277
"2013-03-25",92.68,92.809998,90.330002,90.980003,1177300,78.353928
"2013-03-26",91.839996,91.839996,90.190002,90.279999,1549800,77.751068
"2013-03-27",89.440002,90.32,88.690002,90.150002,1458500,77.63913
"2013-03-28",90.269997,91.580002,89.669998,91.580002,1241700,78.870651
"2013-04-01",91.389999,91.599998,89.510002,89.650002,895900,77.208496
"2013-04-02",90.139999,90.360001,88.309998,88.790001,1164200,76.467865
"2013-04-03",88.660004,88.940002,87.209999,87.529999,1824700,75.382713
"2013-04-04",87.760002,89.669998,87.730003,89.419998,1686400,77.010414
"2013-04-05",87.769997,89.669998,87.709999,89.379997,1767300,76.975967
"2013-04-08",89.290001,90.220001,89.089996,89.900002,969500,77.423828
"2013-04-09",90.330002,91.089996,89.709999,90.550003,777400,77.983612
"2013-04-10",90.690002,91.089996,89.989998,90.410004,1387800,77.86306
"2013-04-11",90.510002,90.610001,89.709999,89.959999,1429400,77.475487
"2013-04-12",89.510002,89.739998,88.470001,89.040001,1037200,76.683174
"2013-04-15",88.370003,88.480003,85.959999,85.959999,1795400,74.030594
"2013-04-16",86.93,88.120003,86.419998,88.019997,1159200,75.80471
"2013-04-17",87.080002,88.059998,85.959999,87.75,1593900,75.572189
"2013-04-18",87.800003,88.040001,85.589996,85.93,901400,74.004768
"2013-04-19",86.410004,86.519997,85.129997,85.550003,1529000,73.677505
"2013-04-22",85.82,87.370003,84.5,86.629997,1438700,74.60762
"2013-04-23",87.059998,87.870003,86.779999,87.68,959700,75.511917
"2013-04-24",88.089996,89.519997,88.050003,89.370003,1316300,76.967369
"2013-04-25",89.599998,91.25,89.300003,90.550003,1336600,77.983612
"2013-04-26",90.660004,91.120003,88.07,88.739998,894900,76.424805
"2013-04-29",89.389999,89.989998,88.57,88.830002,762800,76.502312
"2013-04-30",88.68,88.730003,87.309998,88.57,1540100,76.278404
"2013-05-01",88.040001,88.279999,87.059998,87.199997,1288300,75.098503
"2013-05-02",87.599998,88.57,87.360001,88.489998,1068900,76.209496
"2013-05-03",89.959999,92.730003,89.959999,91.379997,1327900,78.698425
"2013-05-06",91.220001,92.18,91.019997,91.879997,1076600,79.129021
"2013-05-07",92.260002,93.489998,92.07,93.139999,854000,80.214172
"2013-05-08",92.5,93.230003,92.18,93.230003,1054600,80.681488
"2013-05-09",93.150002,93.879997,92.790001,92.949997,825400,80.439186
"2013-05-10",93.150002,94.449997,93.120003,94.050003,920900,81.391121
"2013-05-13",93.75,94.900002,93.279999,93.989998,917300,81.339188
"2013-05-14",93.879997,96.809998,93.879997,96.68,1293200,83.667137
"2013-05-15",95.889999,97.949997,95.410004,97.830002,1447700,84.662331
"2013-05-16",97.419998,98.150002,96.93,97.589996,1480400,84.454636
"2013-05-17",98.260002,100.010002,98.029999,100.010002,1857700,86.548935
"2013-05-20",99.650002,101.209999,99.269997,100.580002,723500,87.042198
"2013-05-21",100.470001,101.199997,99.75,100.959999,1240600,87.371056
"2013-05-22",101.019997,101.879997,99.239998,99.620003,763000,86.211418
"2013-05-23",98.639999,99.580002,97.910004,99.32,812900,85.95179
"2013-05-24",98.449997,98.779999,97.519997,98.290001,749800,85.06041
"2013-05-28",99.720001,99.93,98.209999,98.300003,799800,85.069077
"2013-05-29",97.480003,98.879997,97.339996,97.93,864700,84.748894
"2013-05-30",98.199997,100.43,97.739998,99.860001,966500,86.419098
"2013-05-31",99.510002,101.760002,99.010002,99.760002,1319200,86.332573
"2013-06-03",99.959999,100.269997,97.760002,98.779999,1414300,85.484474
"2013-06-04",98.910004,100.269997,98.290001,98.440002,1562800,85.190224
"2013-06-05",97.959999,98.349998,96.260002,96.550003,1173300,83.554626
"2013-06-06",96.589996,97.279999,96,97.050003,1527500,83.98732
"2013-06-07",97.870003,98.809998,97.139999,98.339996,750300,85.103668
"2013-06-10",98.599998,98.879997,97.980003,98.610001,763500,85.337341
"2013-06-11",97.339996,98.629997,97.110001,98.18,1146500,84.965225
"2013-06-12",98.879997,98.879997,96.800003,96.879997,913800,83.840187
"2013-06-13",96.919998,98.410004,96.290001,98.019997,837400,84.826759
"2013-06-14",96.480003,98.010002,96.480003,97.410004,477700,84.298874
"2013-06-17",98.089996,98.279999,97.18,97.769997,762600,84.61042
"2013-06-18",97.800003,98.989998,97.620003,98.699997,1042500,85.415253
"2013-06-19",98.790001,99.269997,97.75,97.830002,1150900,84.662331
"2013-06-20",96.879997,96.879997,95.309998,95.709999,1651600,82.82769
"2013-06-21",96.440002,96.639999,94.589996,94.849998,2063000,82.083412
"2013-06-24",93.800003,93.800003,92.080002,92.889999,1520900,80.387253
"2013-06-25",93.849998,94.589996,93.32,94.309998,1084800,81.616119
"2013-06-26",95.120003,96.139999,94.769997,95.529999,1235100,82.67189
"2013-06-27",96.150002,96.660004,95.339996,96.370003,742800,83.398842
"2013-06-28",96,96.480003,95.400002,95.400002,2440300,82.55941
"2013-07-01",96.360001,97.550003,95.940002,96.980003,752200,83.926758
"2013-07-02",96.809998,97.25,95.349998,95.540001,1106100,82.680573
"2013-07-03",95.010002,95.690002,94.809998,95.32,566000,82.490158
"2013-07-05",96.160004,97.620003,96.160004,97.620003,799100,84.480621
"2013-07-08",98.029999,98.099998,96.269997,96.400002,1218400,83.424835
"2013-07-09",97.050003,98.459999,96.900002,98.010002,959900,84.818123
"2013-07-10",97.330002,98.419998,97.230003,98.129997,742900,84.921959
"2013-07-11",99.730003,100.260002,99.400002,99.93,809000,86.47966
"2013-07-12",99.669998,99.889999,98.650002,99.160004,1042500,85.813324
"2013-07-15",99.260002,100.269997,98.980003,99.730003,664600,86.306618
"2013-07-16",99.959999,100.120003,99.110001,99.889999,887600,86.445045
"2013-07-17",100.370003,100.660004,99.529999,99.769997,740400,86.341225
"2013-07-18",100.099998,101.849998,99.779999,101.050003,689500,87.448952
"2013-07-19",101.07,103.169998,100.980003,103.110001,1543900,89.231689
"2013-07-22",103.18,103.809998,102.379997,102.860001,720200,89.01532
"2013-07-23",103.129997,103.690002,102.5,102.720001,584200,88.89418
"2013-07-24",103,103.099998,101.260002,101.309998,735600,87.673943
"2013-07-25",100.370003,101.540001,99.480003,101.410004,822600,87.760483
"2013-07-26",101.040001,102.230003,100.57,102.120003,819000,88.374924
"2013-07-29",101.900002,102.510002,101.25,101.339996,541700,87.699898
"2013-07-30",101.889999,103.269997,101.32,102.510002,722600,88.712425
"2013-07-31",103,104.379997,102.82,103.279999,724200,89.378761
"2013-08-01",104.470001,107.120003,104.110001,106.790001,1035000,92.416374
"2013-08-02",105.160004,105.389999,104.190002,105.239998,1031800,91.074966
"2013-08-05",105,106.190002,104.760002,104.93,1314700,90.806709
"2013-08-06",100,101.889999,99.919998,101.5,2798900,87.838364
"2013-08-07",102.059998,102.239998,100.629997,101.959999,1517600,88.236458
"2013-08-08",102.349998,104.080002,102.349998,103.93,895500,89.941307
"2013-08-09",103.760002,104.5,102.82,104.139999,814800,90.123032
"2013-08-12",103.699997,106.059998,103.699997,105.989998,902500,91.72403
"2013-08-13",106.389999,107.260002,105.580002,106.870003,872400,92.485565
"2013-08-14",106.809998,107.099998,105.919998,106.18,953300,91.888443
"2013-08-15",104.970001,105.080002,103.440002,103.769997,1123700,89.802818
"2013-08-16",103.519997,104.879997,103.389999,103.400002,1126700,89.482643
"2013-08-19",102.839996,104.169998,102.339996,102.459999,992700,88.669167
"2013-08-20",102.370003,103,101.660004,102.389999,870600,88.608566
"2013-08-21",102.150002,102.660004,101.519997,101.779999,653100,88.080681
"2013-08-22",102.129997,104.529999,102.110001,103.699997,555600,89.742256
