"dates","SNA.Open","SNA.High","SNA.Low","SNA.Close","SNA.Volume","SNA.Adjusted"
"2013-03-11",81.589996,82.379997,81.580002,82.330002,229800,70.338799
"2013-03-12",82.370003,82.370003,81.330002,81.75,233800,69.843292
"2013-03-13",81.889999,81.889999,80.370003,80.800003,354100,69.031647
"2013-03-14",81.260002,81.709999,81,81.360001,178200,69.510071
"2013-03-15",81.059998,81.93,80.529999,81.230003,547400,69.39904
"2013-03-18",80.75,81.82,80.370003,81.18,288500,69.356308
"2013-03-19",81.540001,81.989998,80.82,81.400002,235600,69.54425
"2013-03-20",82,82.599998,81.449997,81.830002,106400,69.911636
"2013-03-21",81.440002,81.989998,81.059998,81.239998,220300,69.407555
"2013-03-22",81.459999,81.809998,81.139999,81.589996,161100,69.706573
"2013-03-25",81.720001,82.169998,81.389999,81.790001,542800,69.877464
"2013-03-26",82.129997,82.57,81.540001,82.559998,185600,70.535294
"2013-03-27",81.830002,82.330002,81.150002,81.690002,305400,69.79203
"2013-03-28",81.690002,82.839996,81.349998,82.699997,204700,70.654892
"2013-04-01",82.709999,83.089996,81.25,81.870003,237500,69.945801
"2013-04-02",82.269997,82.529999,81.470001,81.760002,234300,69.851822
"2013-04-03",81.800003,82.260002,80.82,81.059998,280100,69.253777
"2013-04-04",81.239998,82.050003,80.5,82.029999,228600,70.082489
"2013-04-05",81.050003,81.709999,80.449997,81.599998,245200,69.715134
"2013-04-08",81.629997,82.529999,81.410004,82.480003,137800,70.466965
"2013-04-09",82.75,83.25,82.139999,83.099998,165000,70.996651
"2013-04-10",83.220001,84.720001,82.879997,84.68,404500,72.346527
"2013-04-11",84.650002,85.5,84.160004,85.25,300100,72.833519
"2013-04-12",84.889999,85.419998,84.190002,84.870003,176200,72.508858
"2013-04-15",84.419998,84.949997,81.660004,81.660004,326200,69.766396
"2013-04-16",82.330002,83.5,82.050003,82.650002,418400,70.612206
"2013-04-17",82,82.699997,81.290001,82.510002,406800,70.492599
"2013-04-18",82.699997,82.699997,80.650002,80.879997,359100,69.099998
"2013-04-19",81.209999,81.260002,79.879997,81.169998,466900,69.347748
"2013-04-22",81.169998,82.459999,80.910004,81.970001,213100,70.03125
"2013-04-23",82.370003,82.68,81.5,82.330002,362600,70.338799
"2013-04-24",82.43,84.629997,82.379997,84.379997,377400,72.090233
"2013-04-25",84.599998,85.879997,84.089996,85.089996,306000,72.696808
"2013-04-26",85.199997,85.220001,84.410004,84.510002,290800,72.201286
"2013-04-29",84.959999,85.669998,84.349998,85.139999,264900,72.739532
"2013-04-30",85.019997,86.239998,84.68,86.199997,231900,73.645157
"2013-05-01",86.199997,86.760002,84.32,84.360001,495400,72.073166
"2013-05-02",84.419998,85.879997,84.419998,85.629997,251100,73.158165
"2013-05-03",86.239998,87.93,86.239998,87.25,210700,74.542221
"2013-05-06",87.370003,87.82,87.07,87.290001,229500,74.576393
"2013-05-07",87.349998,88.650002,87.349998,88.620003,160900,75.712677
"2013-05-08",88.580002,89.400002,88.580002,89.279999,162100,76.276566
"2013-05-09",89.190002,89.949997,88.82,89.029999,155300,76.062958
"2013-05-10",89.139999,89.760002,88.790001,89.339996,161400,76.327805
"2013-05-13",89.139999,89.559998,88.690002,89.110001,170300,76.131332
"2013-05-14",88.989998,91.629997,88.989998,91.489998,259100,78.164673
"2013-05-15",91.300003,93.019997,91.059998,92.919998,394600,79.386375
"2013-05-16",92.139999,92.879997,90.519997,90.839996,440600,77.928024
"2013-05-17",90.830002,92,90.720001,91.669998,444700,78.640038
"2013-05-20",91.400002,92.139999,91.400002,91.75,392600,78.708694
"2013-05-21",91.660004,92.300003,91.160004,92.279999,281000,79.163368
"2013-05-22",92.379997,93.260002,90.339996,90.760002,291900,77.859406
"2013-05-23",89.830002,90.629997,89.660004,90.349998,367200,77.507675
"2013-05-24",89.910004,90.480003,89.029999,90.230003,356400,77.404724
"2013-05-28",91.419998,92.339996,90.860001,91.419998,282600,78.425575
"2013-05-29",90.690002,91.400002,90.410004,90.760002,263200,77.859406
"2013-05-30",90.93,92.089996,90.5,91.470001,188300,78.468491
"2013-05-31",90.980003,92.760002,90.93,91.089996,233100,78.142509
"2013-06-03",91.260002,91.809998,90.089996,91.739998,217400,78.700119
"2013-06-04",91.690002,92.5,90.959999,91.610001,270800,78.58857
"2013-06-05",91.339996,91.639999,90.25,90.370003,224000,77.524834
"2013-06-06",90.239998,91.110001,89.580002,90.730003,254900,77.833664
"2013-06-07",91.330002,92.040001,91.029999,91.82,277900,78.768738
"2013-06-10",92.029999,92.239998,91.550003,91.769997,212100,78.725815
"2013-06-11",90.790001,91.559998,90.050003,90.309998,249400,77.473358
"2013-06-12",90.889999,91.169998,88.690002,89.160004,301200,76.486824
"2013-06-13",89.199997,91.169998,88.779999,90.879997,207500,77.962341
"2013-06-14",90.82,91.260002,90.540001,91.050003,319800,78.108177
"2013-06-17",91.720001,92.330002,91.339996,91.870003,242700,78.811592
"2013-06-18",92.080002,92.480003,91.739998,92.209999,234800,79.103302
"2013-06-19",92.139999,92.629997,91.18,91.18,222700,78.219704
"2013-06-20",90.150002,90.629997,88.769997,89.010002,365000,76.358139
"2013-06-21",89.660004,89.779999,86.730003,88.07,516400,75.551765
"2013-06-24",86.809998,87.199997,86.019997,86.269997,418200,74.007614
"2013-06-25",87,88.139999,86.889999,87.800003,228200,75.320145
"2013-06-26",88.650002,89.43,88.470001,88.900002,184200,76.263794
"2013-06-27",89.610001,90.059998,89.120003,89.910004,220100,77.130219
"2013-06-28",89.550003,90.089996,88.959999,89.379997,381000,76.675552
"2013-07-01",89.830002,91.610001,89.830002,91.169998,233800,78.211128
"2013-07-02",90.970001,91.589996,90.209999,90.5,247400,77.636383
"2013-07-03",90.07,91,89.699997,90.620003,137700,77.739296
"2013-07-05",91.550003,92.199997,91.18,92.07,194900,78.9832
"2013-07-08",92.360001,92.599998,91.540001,91.57,197600,78.55426
"2013-07-09",92.449997,92.839996,91.739998,92.349998,137300,79.223404
"2013-07-10",92.18,92.279999,91.169998,91.720001,253300,78.682976
"2013-07-11",93,94.07,92.870003,93.410004,300800,80.132736
"2013-07-12",93.449997,93.540001,92.980003,93.260002,188200,80.004066
"2013-07-15",93.5,95.5,93.300003,94.690002,251200,81.230782
"2013-07-16",94.889999,95.059998,93.199997,93.290001,197900,80.02977
"2013-07-17",93.839996,93.839996,92.370003,93.110001,297900,79.875366
"2013-07-18",93.5,95.699997,93.5,95,600400,81.496735
"2013-07-19",95.010002,95.769997,94.620003,95.440002,666100,81.874191
"2013-07-22",95.610001,96.5,95.349998,95.470001,303700,81.899933
"2013-07-23",95.599998,95.720001,94.720001,95.010002,304100,81.50531
"2013-07-24",95.330002,95.459999,94.620003,94.959999,305200,81.462418
"2013-07-25",94.510002,95.029999,93.699997,94.669998,204900,81.213631
"2013-07-26",94.260002,94.629997,93.57,94.089996,176200,80.716087
"2013-07-29",93.980003,95.010002,93.769997,94.57,361900,81.127853
"2013-07-30",95,95.370003,94.279999,94.870003,284900,81.385223
"2013-07-31",95.089996,95.68,94.650002,94.849998,334300,81.368065
"2013-08-01",95.580002,96.169998,95.419998,95.949997,428200,82.311707
"2013-08-02",95.620003,95.940002,95.169998,95.800003,199100,82.183022
"2013-08-05",95.449997,96.089996,93.889999,95.959999,218500,82.320282
"2013-08-06",95.580002,96.029999,94.980003,95.529999,341400,81.951378
"2013-08-07",95.339996,95.739998,94.919998,95.510002,256600,81.934219
"2013-08-08",95.769997,96.199997,95.379997,96,189500,82.354584
"2013-08-09",95.690002,96.599998,95.43,96.470001,153700,82.757797
"2013-08-12",96,98.230003,96,97.699997,279300,83.812927
"2013-08-13",97.809998,99.050003,97.629997,98.540001,252600,84.533546
"2013-08-14",98.419998,98.599998,97.5,97.730003,210400,83.838699
"2013-08-15",96.730003,97.260002,95.650002,96.209999,261200,82.534729
"2013-08-16",95.889999,98.550003,95.339996,98.389999,411400,84.404884
"2013-08-19",98.349998,98.629997,95.910004,95.970001,279300,82.32885
"2013-08-20",96.019997,97.139999,95.5,96.239998,210100,82.560486
"2013-08-21",95.769997,96.25,94.82,95.110001,203200,81.914536
"2013-08-22",95.349998,96.779999,95.220001,95.839996,316100,82.543259
"2013-08-23",96.040001,96.419998,95.169998,95.669998,198900,82.396858
"2013-08-26",95.709999,96.199997,94.93,95.18,160500,81.974823
"2013-08-27",94.300003,94.709999,93.849998,94.169998,243900,81.104942
"2013-08-28",94.139999,94.480003,93.650002,94.160004,372500,81.096352
"2013-08-29",93.790001,95.220001,93.790001,94.809998,145300,81.656143
"2013-08-30",94.970001,95.330002,93.449997,93.599998,182200,80.614037
"2013-09-03",95.400002,95.629997,93.349998,93.449997,337000,80.484825
"2013-09-04",93.43,95.019997,93.43,94.849998,183500,81.69062
"2013-09-05",94.769997,96.529999,94.769997,96.080002,281700,82.749947
"2013-09-06",96.470001,96.900002,95.110001,95.889999,145100,82.586334
"2013-09-09",96.010002,97.410004,96.010002,96.959999,180400,83.507843
"2013-09-10",97.620003,99.110001,97.5,98.010002,159700,84.412186
"2013-09-11",97.989998,99.68,97.989998,98.949997,184200,85.221779
"2013-09-12",98.889999,99.330002,98.269997,98.480003,96300,84.816978
"2013-09-13",98.779999,99.550003,97.779999,99.519997,188500,85.7127
"2013-09-16",100,100.959999,99.459999,99.589996,181300,85.772972
"2013-09-17",99.480003,99.910004,99.110001,99.739998,129300,85.902161
"2013-09-18",99.57,100.370003,99.199997,100,345400,86.126114
"2013-09-19",100.139999,101.669998,99.650002,100.980003,409200,86.970139
"2013-09-20",101,101.419998,100.510002,100.839996,618900,86.849541
"2013-09-23",100.629997,101,99.260002,100.080002,242100,86.195
"2013-09-24",99.690002,101.019997,99.690002,100.419998,268800,86.487823
"2013-09-25",100.389999,100.720001,99.379997,99.580002,170300,85.764366
"2013-09-26",99.660004,100.150002,99.349998,100.150002,155800,86.255295
"2013-09-27",99.419998,100.339996,99.07,99.720001,127700,85.884956
"2013-09-30",98.639999,99.849998,98.639999,99.5,146200,85.695473
"2013-10-01",99.980003,100.910004,99.709999,100.75,299300,86.772057
"2013-10-02",100.120003,100.599998,99.010002,100.400002,153100,86.470612
"2013-10-03",99.900002,100.339996,98.309998,99.110001,184100,85.359581
"2013-10-04",99.120003,100.129997,99.110001,99.589996,139600,85.772972
"2013-10-07",98.849998,99.330002,97.07,97.209999,404600,83.72319
"2013-10-08",96.940002,97.470001,95.540001,95.629997,237200,82.362396
"2013-10-09",95.760002,96.470001,94.529999,95.82,299200,82.526016
"2013-10-10",96.919998,98.599998,96.809998,98.599998,222500,84.920341
"2013-10-11",98.18,99.269997,97.82,98.93,160100,85.204536
"2013-10-14",98.620003,99.260002,98.220001,99.059998,168500,85.316513
"2013-10-15",99.019997,99.629997,97.610001,98.25,174300,84.618866
"2013-10-16",98.389999,98.559998,97.300003,98.459999,450600,84.799744
"2013-10-17",100.010002,100.760002,99.050003,100.400002,1025500,86.470612
"2013-10-18",100.360001,101.870003,100.010002,101.589996,710900,87.495499
"2013-10-21",102,102.239998,101.660004,102.059998,207700,87.900284
"2013-10-22",102.620003,102.760002,101.760002,101.900002,291600,87.762505
"2013-10-23",101.519997,101.989998,100.720001,101.300003,395900,87.245743
"2013-10-24",101.459999,101.790001,101.040001,101.389999,337700,87.323227
"2013-10-25",101.480003,102.199997,101.379997,102.089996,280100,87.926132
"2013-10-28",101.900002,102.300003,101.370003,101.739998,275300,87.624672
"2013-10-29",101.900002,102.589996,101.669998,102.589996,233700,88.356781
"2013-10-30",102.860001,102.860001,101.220001,101.339996,177900,87.28019
"2013-10-31",101.489998,104.239998,100.940002,104.07,482500,89.631454
"2013-11-01",104.629997,104.75,103.129997,103.800003,281600,89.39888
"2013-11-04",104.5,105.059998,103.970001,104.980003,189200,90.415169
"2013-11-05",104.330002,105.300003,103.93,104.910004,173500,90.354904
"2013-11-06",105.279999,105.760002,104.419998,104.989998,143100,90.423775
"2013-11-07",105.019997,105.639999,103.470001,103.839996,239300,89.433327
"2013-11-08",103.57,105.019997,103.129997,104.959999,142700,90.397987
"2013-11-11",105.089996,105.580002,104.849998,105.010002,112500,90.441017
"2013-11-12",104.980003,105.139999,104.260002,104.349998,253700,89.872574
"2013-11-13",103.989998,106.010002,103.989998,105.980003,418900,91.276451
"2013-11-14",106.349998,107.449997,106.089996,107,216700,92.154945
"2013-11-15",106.980003,107.440002,106.459999,107.040001,183100,92.189392
"2013-11-18",107.489998,107.540001,106,106.18,297000,91.448685
"2013-11-19",106.230003,106.459999,104.940002,105.309998,273200,90.699379
"2013-11-20",105,105.699997,104.220001,104.610001,132800,90.474518
"2013-11-21",104.760002,106.160004,104.709999,105.93,111400,91.616173
"2013-11-22",105.849998,106.279999,105.260002,106.239998,143100,91.884262
"2013-11-25",106.449997,106.75,105.839996,106.419998,145600,92.039948
"2013-11-26",106.32,106.849998,106.099998,106.349998,135400,91.979416
"2013-11-27",106.309998,106.910004,105.400002,106.040001,136800,91.711288
"2013-11-29",106.120003,106.650002,105.290001,106.150002,64600,91.80645
"2013-12-02",105.860001,105.860001,104.699997,105.269997,387500,91.045334
"2013-12-03",104.860001,105.489998,104.699997,105.400002,157300,91.157799
"2013-12-04",104.620003,105.589996,103.410004,104.519997,172900,90.396698
"2013-12-05",104.169998,105.150002,103.910004,104.029999,291400,89.972893
"2013-12-06",105.040001,106.220001,104.860001,105.959999,214300,91.642105
"2013-12-09",106.019997,106.809998,105.879997,106.209999,199300,91.858322
"2013-12-10",105.849998,106.580002,105.330002,105.589996,167900,91.322105
"2013-12-11",105.510002,105.82,103.260002,103.440002,271200,89.462608
"2013-12-12",103.519997,103.699997,102.889999,103.190002,306100,89.246414
"2013-12-13",103.489998,104.220001,102.879997,103.790001,253200,89.765327
"2013-12-16",104.419998,105.220001,103.379997,104.68,204200,90.535072
"2013-12-17",104.620003,105.339996,103.720001,104.989998,293600,90.803169
"2013-12-18",105.360001,107.510002,104.540001,107.43,248900,92.913467
"2013-12-19",106.93,106.980003,106.300003,106.540001,346800,92.143723
"2013-12-20",106.610001,107.93,106.360001,106.889999,294200,92.446457
"2013-12-23",107.459999,108.129997,106.910004,107.93,187000,93.345909
"2013-12-24",108.050003,108.529999,108.050003,108.5,73000,93.838882
"2013-12-26",108.599998,109.239998,108.389999,108.879997,102100,94.167557
"2013-12-27",108.910004,108.910004,108.080002,108.269997,98300,93.639977
"2013-12-30",108.239998,108.839996,108,108.739998,117000,94.046455
"2013-12-31",109.120003,109.739998,108.660004,109.519997,257500,94.721054
"2014-01-02",109.279999,109.669998,108.139999,108.550003,252500,93.882141
"2014-01-03",108.730003,109.290001,108.470001,108.760002,155200,94.063759
"2014-01-06",109.07,109.57,107.269997,107.629997,151300,93.086449
"2014-01-07",108.190002,108.360001,107.419998,107.879997,164300,93.30265
"2014-01-08",107.830002,108.18,107,107.760002,188500,93.198898
"2014-01-09",108.089996,108.489998,107.110001,107.5,260400,92.974022
"2014-01-10",108.150002,108.300003,107.129997,107.529999,230100,92.999954
"2014-01-13",106.989998,107.800003,105.669998,105.989998,206400,91.668068
"2014-01-14",106.309998,107.93,106.089996,107.910004,163800,93.328613
"2014-01-15",107.989998,108.300003,107.650002,107.980003,152100,93.389153
"2014-01-16",107.510002,108.519997,107.510002,107.900002,190900,93.319962
"2014-01-17",108.010002,108.400002,107.32,107.669998,209200,93.121033
"2014-01-21",108.120003,108.410004,105.790001,105.989998,301900,91.668068
"2014-01-22",106.080002,106.269997,105.379997,105.489998,286700,91.235611
"2014-01-23",105.010002,105.330002,103.529999,103.809998,349300,89.782631
"2014-01-24",102.730003,103.169998,100,100.010002,546300,86.496094
"2014-01-27",100.300003,100.330002,98.480003,99.419998,462700,85.985817
"2014-01-28",99.599998,100.419998,98.599998,100.330002,370200,86.772865
"2014-01-29",99.309998,100.650002,99.169998,100.07,392100,86.547981
"2014-01-30",100.900002,101.379997,100.139999,100.730003,297100,87.118805
"2014-01-31",99.230003,101.379997,99.150002,100.150002,401900,86.617195
"2014-02-03",99.669998,100.550003,96.93,97.230003,668400,84.091759
"2014-02-04",97.5,98.650002,96.239998,98.080002,453700,84.826904
"2014-02-05",97.769997,98.599998,96.760002,97.559998,437400,84.377167
"2014-02-06",100.099998,105.239998,100.099998,105.129997,784500,90.924263
"2014-02-07",106.190002,108.790001,105.32,108.660004,656000,93.977287
"2014-02-10",107.529999,108.190002,106.309998,107.699997,650000,93.146973
"2014-02-11",107.449997,109.730003,107.050003,109.150002,640000,94.401039
"2014-02-12",109.5,109.889999,108.879997,109.010002,425000,94.279984
"2014-02-13",108.029999,109.519997,107.699997,109.43,290800,94.643234
"2014-02-14",108.690002,109.900002,108.470001,109.57,306100,94.764305
"2014-02-18",109.43,109.889999,108.900002,109.410004,295700,94.625938
"2014-02-19",109.25,110.120003,108.330002,108.43,269600,93.778358
"2014-02-20",108.360001,109.260002,107.82,108.989998,268000,94.646736
"2014-02-21",109.290001,109.449997,108.620003,108.769997,236800,94.455704
"2014-02-24",109.07,109.970001,108.5,109.269997,4e+05,94.889893
"2014-02-25",109.040001,109.610001,108.269997,108.519997,293900,94.238586
"2014-02-26",108.849998,110.540001,108.839996,109.68,432700,95.245941
"2014-02-27",109.559998,111.300003,109.440002,111.089996,385400,96.470398
"2014-02-28",111.25,112.610001,110.830002,112.169998,452600,97.408249
"2014-03-03",110.620003,112,110.199997,111.550003,376200,96.869865
"2014-03-04",113.050003,113.589996,112.410004,112.900002,391700,98.042213
"2014-03-05",112.870003,113.25,112.440002,112.849998,253000,97.998772
"2014-03-06",113.080002,113.779999,112.769997,113.419998,232400,98.493752
"2014-03-07",113.910004,114.370003,113.480003,114.18,200100,99.153748
"2014-03-10",113.839996,113.919998,112.639999,113.190002,165600,98.294044
"2014-03-11",113.639999,114.07,112.309998,112.599998,226700,97.781677
"2014-03-12",111.550003,112.370003,111.379997,111.949997,185900,97.217224
"2014-03-13",112.550003,112.57,109.910004,110.169998,222700,95.671448
"2014-03-14",110.169998,111.550003,110.169998,111.059998,201600,96.444344
"2014-03-17",111.669998,112.650002,111.230003,111.68,157400,96.98275
"2014-03-18",111.739998,112.860001,111.739998,112.769997,184900,97.929306
"2014-03-19",112.639999,113.339996,111.720001,112.110001,273100,97.35614
"2014-03-20",111.699997,112.5,111.339996,112.449997,152000,97.651382
"2014-03-21",113.32,115.290001,112.480003,112.480003,731000,97.67746
"2014-03-24",112.760002,113.699997,109.949997,110.5,307700,95.958023
"2014-03-25",111.379997,113.019997,110.970001,112.980003,316500,98.111649
"2014-03-26",113.779999,114.339996,111,111.040001,383700,96.426956
"2014-03-27",110.550003,110.860001,109.550003,110.389999,192400,95.862511
"2014-03-28",110.82,112.730003,110.239998,112.199997,208100,97.434326
"2014-03-31",113.510002,115.510002,112.730003,113.480003,333900,98.54586
"2014-04-01",113.879997,114.040001,113.150002,113.949997,296900,98.95401
"2014-04-02",114.139999,114.68,113.370003,113.540001,328700,98.597961
"2014-04-03",114.18,114.370003,113.160004,113.800003,256600,98.823746
"2014-04-04",114.709999,115.260002,111.669998,111.800003,273600,97.086952
"2014-04-07",111.790001,111.870003,109.150002,109.879997,340300,95.419632
"2014-04-08",109.830002,110.739998,108.82,110.330002,297700,95.81041
"2014-04-09",110.68,112.32,110.400002,112.230003,192800,97.460365
"2014-04-10",112.110001,112.410004,109.779999,110.010002,235000,95.532524
"2014-04-11",109.550003,110.379997,109.330002,109.360001,231400,94.968056
"2014-04-14",110.32,110.43,109.209999,109.889999,237000,95.428299
"2014-04-15",109.919998,110.889999,108.940002,110.529999,252100,95.9841
"2014-04-16",111.269997,112.610001,111.169998,112.559998,230500,97.746933
"2014-04-17",113.75,116.169998,112.82,115.940002,404000,100.682137
"2014-04-21",115.75,116.610001,114.779999,116.370003,337800,101.055542
"2014-04-22",116.839996,117.519997,116.269997,117,311900,101.602615
"2014-04-23",116.839996,117.889999,116.629997,116.910004,261500,101.52446
"2014-04-24",117.639999,117.75,116.239998,117.059998,307500,101.654732
"2014-04-25",116.610001,116.839996,115.209999,115.470001,259300,100.273979
"2014-04-28",116.339996,116.57,113.470001,115.080002,408600,99.935287
"2014-04-29",115.830002,115.919998,114.25,115,390600,99.865807
"2014-04-30",115.089996,116.550003,114.639999,116,339900,100.734215
"2014-05-01",115.839996,116.169998,114.989998,116.010002,459800,100.742905
"2014-05-02",115.959999,116.900002,115.300003,115.370003,329700,100.187149
"2014-05-05",115.5,116.699997,115.459999,116.010002,331000,100.742905
"2014-05-06",115.610001,116.480003,115.110001,115.269997,396400,100.100288
"2014-05-07",115.470001,116.18,114.559998,115.760002,374900,100.525795
"2014-05-08",115.769997,116.68,114.959999,115.290001,325100,100.117676
"2014-05-09",115.110001,115.279999,113.699997,114.790001,434400,99.683464
"2014-05-12",115.489998,116.970001,115.480003,116.68,283600,101.32473
"2014-05-13",117.029999,117.349998,116.169998,116.300003,336900,100.994736
"2014-05-14",116.370003,116.389999,115.260002,115.529999,221500,100.32608
"2014-05-15",115.120003,115.120003,112.709999,113.959999,357400,98.962708
"2014-05-16",116.839996,116.919998,113.470001,114.959999,382800,100.218033
"2014-05-19",114.339996,115.790001,114.139999,115.519997,217300,100.706215
"2014-05-20",115.860001,115.93,112.629997,113.25,259600,98.727318
"2014-05-21",113.610001,115.599998,113.260002,115.300003,348800,100.514412
"2014-05-22",115.309998,115.860001,114.779999,114.849998,202700,100.122139
"2014-05-23",114.889999,115.949997,114.489998,115.830002,192700,100.97644
"2014-05-27",116.07,117.18,116.019997,116.32,205600,101.403641
"2014-05-28",116.370003,117.129997,116.169998,116.75,356300,101.778488
"2014-05-29",116.82,117.220001,116.190002,117,284100,101.996437
"2014-05-30",116.540001,117.489998,116.540001,117.269997,196200,102.231796
"2014-06-02",117.559998,118.120003,116.410004,117.830002,299700,102.719994
"2014-06-03",117.830002,117.830002,116.800003,116.989998,194900,101.987709
"2014-06-04",117.220001,117.220001,116.230003,116.279999,250700,101.368759
"2014-06-05",116.330002,117.25,116.150002,116.800003,478400,101.822083
"2014-06-06",117.160004,118.510002,116.800003,118.25,268800,103.086143
"2014-06-09",117.93,119.080002,117.32,118.529999,233400,103.330231
"2014-06-10",118.860001,118.870003,117.690002,118.540001,166800,103.338951
"2014-06-11",118.050003,118.050003,117.300003,117.839996,101900,102.728722
"2014-06-12",117.68,117.839996,116.480003,116.660004,140000,101.700035
"2014-06-13",117.239998,117.410004,116.480003,116.82,115500,101.839516
"2014-06-16",116.43,116.75,115.830002,116.580002,132400,101.630287
"2014-06-17",116.160004,117.919998,116.160004,117.769997,236900,102.667686
"2014-06-18",117.669998,118.720001,116.82,118.650002,231400,103.434837
"2014-06-19",118.510002,118.849998,117.25,118.739998,168400,103.513329
"2014-06-20",118.940002,119.459999,118.379997,119.459999,605900,104.140961
"2014-06-23",119.529999,119.57,118,118.269997,220100,103.103561
"2014-06-24",118.010002,118.82,117.169998,117.239998,351300,102.205643
"2014-06-25",117.089996,118.220001,116.739998,118.110001,200300,102.964081
"2014-06-26",118.010002,118.349998,116.82,118.269997,180400,103.103561
"2014-06-27",117.889999,119,117.889999,118.650002,278300,103.434837
"2014-06-30",118.510002,118.849998,117.769997,118.519997,218200,103.32151
"2014-07-01",118.660004,120,118.269997,119.629997,194300,104.289162
"2014-07-02",119.379997,120.400002,118.769997,119.309998,196500,104.010193
"2014-07-03",119.720001,120.440002,119.610001,120.360001,89700,104.925529
"2014-07-07",119.599998,120.220001,118.82,119.410004,182100,104.097382
"2014-07-08",119.309998,119.330002,118.290001,118.769997,176400,103.539444
"2014-07-09",119.290001,119.370003,118.839996,119.18,175700,103.896881
"2014-07-10",117.43,118.43,117.360001,117.839996,144400,102.728722
"2014-07-11",118.050003,118.199997,117.489998,118.169998,224100,103.016396
"2014-07-14",119.129997,119.980003,118.660004,119.169998,326200,103.888153
"2014-07-15",118.690002,119.779999,118.190002,118.470001,334200,103.277924
"2014-07-16",119,119.529999,118.120003,119.040001,331100,103.774841
"2014-07-17",123,126.589996,122.510002,123.870003,969800,107.985466
"2014-07-18",124.019997,124.769997,123.5,123.629997,689700,107.77623
"2014-07-21",122.730003,123.760002,122.730003,122.93,384800,107.165985
"2014-07-22",123.690002,124.459999,123.349998,123.650002,371300,107.793671
"2014-07-23",123.800003,124.029999,122.919998,123.300003,378000,107.488571
"2014-07-24",123.589996,123.760002,122.629997,123.529999,423900,107.689056
"2014-07-25",123.709999,124.879997,123.339996,124.669998,387900,108.682861
"2014-07-28",124.300003,125.010002,123.410004,124.330002,558800,108.386475
"2014-07-29",124.599998,125.110001,123.589996,123.610001,587400,107.75882
"2014-07-30",123.839996,124.279999,122.050003,123.040001,319600,107.261894
"2014-07-31",121.959999,122.339996,120.110001,120.199997,379000,104.786079
"2014-08-01",120.18,120.620003,118.410004,119.75,396300,104.393799
"2014-08-04",120.209999,121.480003,119.330002,121.190002,651900,105.649109
"2014-08-05",120.699997,121.199997,119.059998,119.440002,384000,104.123535
"2014-08-06",119,119.370003,118.279999,118.959999,446100,103.705093
"2014-08-07",119.709999,119.709999,118.760002,119.169998,368300,103.888153
"2014-08-08",119.300003,121.279999,118.949997,121.239998,279000,105.692726
"2014-08-11",121.709999,122.449997,121.419998,121.75,201800,106.137306
"2014-08-12",121.93,122.82,121.82,122.279999,262900,106.599358
"2014-08-13",122.730003,123.889999,122.410004,123.589996,307300,107.741356
"2014-08-14",123.849998,124.57,123.809998,124.550003,247600,108.578262
"2014-08-15",125,125,123.07,123.849998,376700,107.96801
"2014-08-18",124.510002,125.18,124.040001,125.029999,165500,108.996712
"2014-08-19",125.120003,125.839996,125.040001,125.449997,207000,109.362831
"2014-08-20",125.470001,126.599998,125.169998,126.339996,266300,110.138695
"2014-08-21",125.760002,126.209999,125.110001,126,259200,110.226196
"2014-08-22",125.75,125.940002,124.809998,125,292300,109.351372
"2014-08-25",125.449997,126,124.910004,125.849998,161200,110.094955
"2014-08-26",125.690002,125.949997,124.919998,125.019997,183900,109.368866
"2014-08-27",124.989998,125.220001,124.330002,124.949997,192600,109.307648
"2014-08-28",124.660004,125.400002,123.879997,125.230003,221000,109.552597
"2014-08-29",125.440002,125.5,124.669998,124.949997,308900,109.307648
"2014-09-02",125.290001,125.870003,124.82,125.43,428500,109.727539
"2014-09-03",126,126.339996,125.610001,126.080002,412800,110.296165
"2014-09-04",126.290001,127.32,125.660004,126.010002,261800,110.234947
"2014-09-05",126.019997,127.019997,125.139999,127.010002,241900,111.109764
"2014-09-08",126.870003,126.970001,125.07,125.629997,471800,109.902496
"2014-09-09",125.75,126.059998,124.940002,124.989998,350600,109.342636
"2014-09-10",125.160004,125.660004,124.269997,125.290001,216400,109.60508
"2014-09-11",124.959999,125.470001,124.690002,125.220001,366100,109.543816
"2014-09-12",125.269997,125.870003,124.900002,125.730003,388400,109.98999
"2014-09-15",125.599998,125.769997,124.830002,125.360001,203800,109.666306
"2014-09-16",125.389999,126.160004,124.400002,125.839996,260400,110.086197
"2014-09-17",126.260002,126.449997,124.300003,124.989998,295000,109.342636
"2014-09-18",125.260002,126,124.550003,125.330002,374700,109.640076
"2014-09-19",126.220001,126.220001,123.610001,123.849998,577500,108.345345
"2014-09-22",123.459999,123.459999,122.370003,122.82,286000,107.444275
"2014-09-23",122.669998,123.269997,121.900002,121.919998,366900,106.656944
"2014-09-24",121.970001,123.160004,121.449997,122.919998,355300,107.531769
"2014-09-25",122.419998,122.419998,120.540001,120.629997,337600,105.528465
"2014-09-26",121.209999,122.080002,120.639999,121.75,307500,106.508255
"2014-09-29",120.760002,121.559998,120.540001,121.379997,309400,106.184563
"2014-09-30",121.050003,121.68,120.43,121.080002,415100,105.922127
"2014-10-01",120.980003,120.980003,118.139999,118.529999,461300,103.691353
"2014-10-02",118.68,119.440002,117.470001,118.419998,312000,103.595108
