"dates","VTR.Open","VTR.High","VTR.Low","VTR.Close","VTR.Volume","VTR.Adjusted"
"2011-10-07",56.503368,57.028664,54.938908,55.258652,2692340,34.925022
"2011-10-10",56.412014,58.490353,55.909557,58.398994,2596888,36.909813
"2011-10-11",57.907959,58.067829,56.617561,56.903049,2112101,35.964329
"2011-10-12",57.234215,58.227703,56.880211,57.199955,1644827,36.151997
"2011-10-13",56.560467,56.777435,55.110199,56.263561,1791770,35.560154
"2011-10-14",57.005825,58.090672,56.937305,57.896542,1607698,36.592255
"2011-10-17",57.485439,57.668152,56.126526,56.309238,1811385,35.589035
"2011-10-18",56.412014,58.73016,56.25214,58.364738,1857535,36.888165
"2011-10-19",58.376156,59.198357,58.022156,58.821514,2124798,37.176865
"2011-10-20",58.867191,59.129841,57.576797,58.992805,1654460,37.28513
"2011-10-21",59.438164,60.842754,59.438164,60.557266,2225504,38.273899
"2011-10-24",60.545849,61.927601,60.454494,61.836246,1478707,39.082256
"2011-10-25",60.625786,61.036884,60.054813,60.557266,1854295,38.273899
"2011-10-26",61.573597,61.653534,60.454494,60.819916,1846851,38.439907
"2011-10-27",62.73838,62.898254,61.516502,62.430058,3128000,39.45755
"2011-10-28",62.384377,64.200066,62.384377,63.994518,2028559,40.446339
"2011-10-31",63.138062,64.782463,62.93251,63.503483,2009031,40.13599
"2011-11-01",61.767731,62.624187,61.036884,61.196758,2385232,38.678078
"2011-11-02",62.384377,62.441475,60.922691,62.030376,2146866,39.204952
"2011-11-03",62.921093,63.297932,61.356628,62.795479,2481384,39.688526
"2011-11-04",61.585018,62.658443,60.808495,62.007538,1650344,39.190521
"2011-11-07",62.155991,62.943932,61.310951,61.904762,1256454,39.125557
"2011-11-08",62.338699,62.715542,61.162498,62.57851,1754377,39.551384
"2011-11-09",61.17392,61.642117,59.677971,59.780746,2106934,37.783131
"2011-11-10",60.68288,60.842754,59.426743,60.203266,1368369,38.050159
"2011-11-11",61.116821,62.041794,60.534431,61.961861,1274581,39.161648
"2011-11-14",61.56218,61.642117,59.997715,60.237522,1206890,38.071823
"2011-11-15",59.963459,61.059723,59.620876,60.774239,918872,38.411037
"2011-11-16",60.271782,61.425144,59.986298,60.271782,1090597,38.093464
"2011-11-17",60.031975,60.214684,58.50177,58.764416,1486413,37.140774
"2011-11-18",59.186935,59.894939,58.741577,59.849262,1927766,37.826427
"2011-11-21",58.513187,59.106998,57.668152,58.033573,1387897,36.678864
"2011-11-22",57.88512,58.490353,57.165695,57.816605,1473190,36.541733
"2011-11-23",57.485439,57.485439,55.955235,56.183624,1820931,35.50964
"2011-11-25",56.263561,57.713829,56.172207,56.606144,608174,35.77668
"2011-11-28",58.216286,58.261963,57.040081,57.599636,1765937,36.404591
"2011-11-29",57.91938,57.942219,57.108601,57.474022,982798,36.325211
"2011-11-30",59.186935,60.385979,58.490353,60.248943,2841997,38.079025
"2011-12-01",60.043392,60.054813,58.764416,59.027065,1273531,37.30677
"2011-12-02",59.358227,59.632294,58.398994,58.513187,1946856,36.981991
"2011-12-05",59.301132,59.346809,58.478931,58.947128,1384920,37.256248
"2011-12-06",59.004227,60.32888,58.844353,59.906361,1452961,37.862507
"2011-12-07",59.723652,60.94553,59.31255,60.705723,1604107,38.367729
"2011-12-08",60.431656,60.591526,59.598038,59.803585,1832490,37.797558
"2011-12-09",59.94062,61.242435,59.883522,60.97979,1407250,38.540955
"2011-12-12",60.123329,60.271782,59.027065,59.381065,1556995,37.530506
"2011-12-13",58.855774,59.426743,57.725246,58.124928,1558658,37.147362
"2011-12-14",57.896542,59.403904,57.816605,59.015644,1815589,37.716618
"2011-12-15",59.757908,60.614365,59.403904,60.351719,1387021,38.57048
"2011-12-16",60.865593,61.482243,60.111912,60.408817,2085392,38.606983
"2011-12-19",60.637203,60.705723,59.495262,59.563778,1569605,38.066917
"2011-12-20",60.602947,61.710632,60.32888,61.265274,1580901,39.154354
"2011-12-21",61.402306,61.664955,60.854176,61.482243,994182,39.293007
"2011-12-22",61.72205,62.498573,61.653534,62.247345,1073783,39.781982
"2011-12-23",62.635605,62.806896,62.133152,62.73838,759319,40.095798
"2011-12-27",62.77264,63.434967,62.395798,63.229416,793997,40.409622
"2011-12-28",63.309353,63.38929,62.601349,62.77264,1017914,40.117687
"2011-12-29",62.77264,63.446384,62.669865,63.149479,1003377,40.358517
"2011-12-30",63.263676,63.686195,62.955349,62.955349,917121,40.234455
"2012-01-03",64.154388,64.496971,62.978188,63.480644,1908938,40.570171
"2012-01-04",61.208176,61.664955,61.059723,61.436565,7189234,39.263813
"2012-01-05",61.33379,61.664955,60.797077,61.596436,1800789,39.365982
"2012-01-06",61.619274,61.801987,61.151077,61.322372,1896066,39.190838
"2012-01-09",61.459404,61.596436,61.025463,61.299534,974391,39.176243
"2012-01-10",61.984699,62.258762,61.56218,62.110313,2244507,39.694405
"2012-01-11",62.053215,62.521412,61.744888,62.418636,1831614,39.891449
"2012-01-12",62.624187,62.726959,61.619274,62.121731,1875837,39.701702
"2012-01-13",61.653534,62.921093,61.653534,62.749802,3938986,40.103088
"2012-01-17",63.058125,63.766129,62.978188,63.377869,1949308,40.504494
"2012-01-18",63.263676,63.868904,63.046703,63.594837,1653497,40.643154
"2012-01-19",63.857487,64.177231,63.446384,63.97168,2101155,40.883987
"2012-01-20",63.948841,64.428459,63.537743,64.428459,2598727,41.175922
"2012-01-23",64.496971,65.090782,64.291428,65.010849,1745445,41.548126
"2012-01-24",64.63401,65.53614,64.519814,65.53614,1916907,41.883827
"2012-01-25",65.296333,66.244148,64.668266,66.141373,2313337,42.270622
"2012-01-26",66.57531,67.35183,66.129951,67.35183,2273230,43.044235
"2012-01-27",67.203377,67.420349,66.495377,67.169121,1548588,42.927464
"2012-01-30",66.620987,66.655251,65.958664,66.301247,1411366,42.372807
"2012-01-31",66.643829,66.792282,65.935822,66.586731,2100279,42.555256
"2012-02-01",66.997833,67.374672,66.563889,66.84938,1251988,42.723114
"2012-02-02",67.054924,67.203377,66.369759,66.541054,898381,42.526066
"2012-02-03",67.1577,67.43177,66.483955,66.860794,1827236,42.730415
"2012-02-06",66.643829,67.169121,66.449699,67.123444,896016,42.89827
"2012-02-07",66.735184,67.35183,66.518211,67.226219,876050,42.963959
"2012-02-08",67.077766,67.214798,66.472534,67.089188,780949,42.876381
"2012-02-09",67.146286,67.203377,66.266983,66.712341,713083,42.635529
"2012-02-10",66.289825,66.552475,65.890144,66.369759,946369,42.416595
"2012-02-13",66.837959,67.112022,66.586731,67.066345,664919,42.861782
"2012-02-14",66.895058,66.906471,65.981499,66.301247,952849,42.372807
"2012-02-15",66.472534,66.712341,65.513306,65.741692,1240954,42.015213
"2012-02-16",66.050018,66.541054,65.67318,65.775948,2125236,42.037086
"2012-02-17",65.136459,66.552475,63.834648,65.284912,2011308,41.72327
"2012-02-21",65.34201,65.421951,63.77755,64.142967,2200722,40.99345
"2012-02-22",63.948841,64.314262,63.594837,64.051613,2224891,40.935074
"2012-02-23",64.131554,64.988007,64.005936,64.82814,1765937,41.431351
"2012-02-24",64.394196,64.474136,63.183739,63.948841,3050764,40.869404
"2012-02-27",62.624187,64.188652,62.624187,64.085876,2230583,40.956978
"2012-02-28",64.131554,64.474136,63.674774,63.880325,1549551,40.825611
"2012-02-29",64.222908,64.291428,63.560581,63.857487,1597189,40.811012
"2012-03-01",63.800388,64.200066,63.480644,63.846066,1074571,40.803707
"2012-03-02",63.868904,64.793877,63.846066,64.542648,1565226,41.248894
"2012-03-05",64.611168,64.896652,64.314262,64.668266,1348403,41.329182
"2012-03-06",64.108711,64.793877,64.051613,64.211487,1598065,41.037254
"2012-03-07",63.914581,63.926003,62.978188,63.560581,1527046,41.074154
"2012-03-08",63.834648,63.97168,63.38929,63.58342,1468899,41.088898
"2012-03-09",63.606258,63.720451,63.12664,63.252254,1737652,40.874905
"2012-03-12",63.252254,64.051613,63.138062,63.697613,1207941,41.162693
"2012-03-13",64.063034,65.456207,63.983101,65.330589,1298751,42.217964
"2012-03-14",65.239235,65.60466,64.850975,65.399109,1331414,42.262241
"2012-03-15",65.319176,65.490463,64.965172,65.307755,1349191,42.20322
"2012-03-16",65.239235,65.570404,64.976593,65.056526,2132767,42.040855
"2012-03-19",65.010849,65.581818,64.816719,65.34201,1496221,42.225357
"2012-03-20",65.056526,65.399109,64.862396,65.273499,954688,42.181072
"2012-03-21",65.41053,65.513306,65.056526,65.204979,721840,42.136791
"2012-03-22",64.782463,64.782463,63.81181,63.948841,1840546,41.325058
"2012-03-23",63.960258,64.508392,63.571999,64.177231,1124311,41.472633
"2012-03-26",64.839554,65.330589,64.542648,64.793877,1194455,41.871136
"2012-03-27",65.056526,65.67318,64.816719,65.170723,1164418,42.114655
"2012-03-28",65.090782,65.273499,64.291428,65.067947,1524419,42.048244
"2012-03-29",64.702522,65.090782,64.405617,64.953751,982973,41.974449
"2012-03-30",65.456207,65.787369,65.182137,65.204979,2010782,42.136791
"2012-04-02",65.125046,65.741692,65.102203,65.421951,1606472,42.276993
"2012-04-03",65.319176,65.524719,64.428459,64.576912,1532387,41.730919
"2012-04-04",64.177231,64.314262,63.560581,63.766129,1827761,41.206985
"2012-04-05",63.526321,63.823227,63.172318,63.377869,814664,40.956078
"2012-04-09",62.441475,63.286514,62.407215,62.909672,849429,40.65353
"2012-04-10",62.943932,63.046703,61.596436,61.733471,2046336,39.893433
"2012-04-11",62.281605,63.252254,62.213085,63.138062,2376913,40.801109
"2012-04-12",63.080963,64.051613,62.841156,64.051613,1473716,41.39146
"2012-04-13",63.983101,64.417038,63.663357,63.857487,1735200,41.266018
"2012-04-16",64.177231,64.839554,63.97168,64.302841,1364778,41.553822
"2012-04-17",64.725365,65.273499,64.142967,65.125046,1333078,42.085136
"2012-04-18",64.759621,65.113625,64.245743,64.268585,1307770,41.531677
"2012-04-19",64.268585,64.371361,63.651936,63.81181,1677053,41.236496
"2012-04-20",64.040199,65.307755,64.005936,64.896652,1549551,41.937546
"2012-04-23",64.417038,64.588326,63.629097,64.142967,1687649,41.450493
"2012-04-24",64.234329,65.353432,64.234329,65.307755,1211443,42.20322
"2012-04-25",65.901566,66.826538,65.775948,66.826538,1669084,43.184669
"2012-04-26",66.666664,67.1577,66.358345,67.04351,1292971,43.324894
"2012-04-27",67.328995,67.808609,66.712341,67.603058,1379403,43.686489
"2012-04-30",67.545959,67.545959,66.746605,67.134865,1633181,43.383926
"2012-05-01",67.169121,68.27681,66.929314,67.705833,1129303,43.752895
"2012-05-02",67.488869,67.591644,66.906471,67.35183,1105659,43.524139
"2012-05-03",67.386093,67.728676,67.123444,67.169121,1142613,43.406063
"2012-05-04",67.020668,67.203377,66.632408,66.837959,1418371,43.192047
"2012-05-07",66.758018,67.842873,66.758018,67.511703,963270,43.627449
"2012-05-08",67.100601,67.340416,66.632408,67.23764,1007756,43.450348
"2012-05-09",66.620987,67.774353,66.541054,67.191963,1589746,43.420815
"2012-05-10",67.740097,67.911385,66.952156,67.340416,1260220,43.516758
"2012-05-11",66.917892,67.648735,66.712341,67.271896,999524,43.472485
"2012-05-14",66.529633,67.317574,66.038597,66.792282,1247435,43.162548
"2012-05-15",66.883636,66.883636,66.244148,66.426857,919748,42.926399
"2012-05-16",66.826538,66.826538,65.524719,65.753113,1291132,42.491005
"2012-05-17",65.878723,66.050018,64.736778,64.736778,1268451,41.83424
"2012-05-18",65.41053,65.970078,63.994518,64.291428,1431507,41.54644
"2012-05-21",63.891743,66.015762,63.891743,65.764534,1453399,42.498394
"2012-05-22",66.06144,66.472534,65.547562,65.901566,1176591,42.586937
"2012-05-23",65.593239,66.506798,65.033684,66.38118,963270,42.896877
"2012-05-24",65.86731,67.1577,65.821625,66.495377,1047162,42.970669
"2012-05-25",66.57531,67.032089,66.152794,66.335503,911078,42.867363
"2012-05-29",66.643829,67.408928,66.266983,67.35183,1080439,43.524139
"2012-05-30",66.792282,67.089188,65.99292,66.06144,1491843,42.690266
"2012-05-31",66.221306,67.991318,65.593239,67.169121,3482221,43.406063
"2012-06-01",64.942329,65.399109,64.816719,64.965172,4206513,41.981831
"2012-06-04",64.942329,65.079369,63.800388,64.325684,1998698,41.568573
"2012-06-05",64.35994,65.421951,64.120132,65.079369,2013059,42.055618
"2012-06-06",65.182137,65.73027,64.759621,65.718857,2448632,42.935974
"2012-06-07",66.289825,66.529633,65.307755,65.501884,1418546,42.794209
"2012-06-08",65.204979,66.563889,65.204979,66.563889,1023168,43.488068
"2012-06-11",67.054924,67.146286,65.787369,65.890144,1396216,43.047882
"2012-06-12",66.06144,66.449699,65.558983,66.404022,1004515,43.383614
"2012-06-13",66.06144,67.020668,65.935822,66.335503,954338,43.338856
"2012-06-14",66.495377,68.025581,66.449699,67.728676,1410052,44.249054
"2012-06-15",68.105515,68.66507,67.591644,68.653648,2128476,44.853355
"2012-06-18",68.139771,69.921204,68.139771,69.704239,2017525,45.539738
"2012-06-19",69.829849,70.332306,69.133263,69.84127,2027246,45.629261
"2012-06-20",69.944046,70.366562,69.590042,69.955467,1408914,45.703873
"2012-06-21",70.183853,70.206696,68.950554,69.224617,1615842,45.226383
"2012-06-22",69.681396,69.727074,68.779259,68.950554,4218510,45.047337
"2012-06-25",68.185455,69.201782,67.740097,68.927711,1498936,45.03241
"2012-06-26",69.121841,69.818428,68.950554,69.453011,1957540,45.37561
"2012-06-27",69.681396,70.058243,69.293137,69.647141,1364165,45.502434
"2012-06-28",69.315979,70.720566,68.824944,70.629211,1604282,46.144039
"2012-06-29",71.851089,72.079475,71.188766,72.079475,1621008,47.091545
"2012-07-02",72.342125,72.604774,71.725479,72.342125,1361714,47.263149
"2012-07-03",72.444901,73.369873,72.262192,72.913101,1136834,47.636169
"2012-07-05",72.810326,73.02729,72.033798,72.159416,1567591,47.143776
"2012-07-06",71.577026,72.51342,71.46283,72.433479,610100,47.322807
"2012-07-09",72.547676,73.072968,72.330704,72.970192,1041207,47.673481
"2012-07-10",73.187164,73.187164,71.451408,71.862511,1137359,46.949799
"2012-07-11",71.873932,72.51342,71.302956,72.364967,1494032,47.278061
"2012-07-12",71.828255,72.798904,71.554184,72.479156,1156800,47.352673
"2012-07-13",72.718971,73.632523,72.547676,73.632523,1225805,48.106201
"2012-07-16",73.609688,74.055038,73.301361,73.895172,1026058,48.277794
"2012-07-17",74.203491,75.402534,73.780975,75.265503,1654810,49.173073
"2012-07-18",75.002853,75.322601,74.842979,75.082794,1601042,49.053699
"2012-07-19",75.059952,75.254082,73.975105,74.831566,1142438,48.889572
"2012-07-20",74.386208,74.717369,74.1464,74.671692,1321694,48.78511
"2012-07-23",74.203491,74.694527,73.895172,74.431885,1220638,48.628437
"2012-07-24",74.351944,74.820145,74.055038,74.568916,1346914,48.717972
"2012-07-25",74.865822,75.025696,73.940849,74.648849,1222302,48.770191
"2012-07-26",75.528152,75.973511,74.237755,75.048531,1660677,49.031319
"2012-07-27",75.562408,76.47596,75.242661,76.270409,1289293,49.829601
"2012-07-30",76.179054,77.229645,76.064865,76.887062,1047950,50.232483
"2012-07-31",76.875641,77.286743,76.521637,76.795708,1377564,50.172806
"2012-08-01",76.909904,77.743523,76.236153,76.293251,1493069,49.844532
"2012-08-02",75.939247,76.761452,75.653763,76.761452,1112139,50.150406
"2012-08-03",77.446617,77.823456,76.350349,76.567322,1812524,50.023582
"2012-08-06",76.989838,77.435196,76.270409,76.304672,971764,49.851986
"2012-08-07",76.156219,76.418861,74.466141,74.774467,2079262,48.852264
"2012-08-08",74.705948,74.820145,72.70755,73.061554,2891211,47.73317
"2012-08-09",72.890259,73.461227,72.570518,72.730385,2081802,47.5168
"2012-08-10",72.741806,73.232841,72.547676,72.844582,1783013,47.591423
"2012-08-13",72.673286,72.993034,72.524834,72.650452,1222214,47.464581
"2012-08-14",72.764648,73.175743,72.593353,72.718971,1032888,47.509354
"2012-08-15",72.810326,73.16433,72.63903,73.038712,745396,47.718246
"2012-08-16",72.981613,73.426971,72.433479,73.41555,982360,47.964455
"2012-08-17",73.175743,73.232841,72.547676,73.061554,1126763,47.73317
"2012-08-20",72.947357,73.130066,72.467743,73.061554,1023956,47.73317
"2012-08-21",73.084389,73.575424,73.061554,73.141487,801441,47.785385
"2012-08-22",72.764648,73.449814,72.490578,73.438393,1775482,47.979378
"2012-08-23",73.187164,73.381294,72.70755,72.787483,1476430,47.554111
"2012-08-24",72.730385,73.392715,72.581932,73.255684,970451,47.860016
"2012-08-27",73.369873,73.803818,73.312775,73.632523,651959,48.106201
"2012-08-28",73.609688,74.180656,73.232841,74.043625,1200410,48.374786
"2012-08-29",73.940849,74.386208,73.838074,74.134979,1017301,48.434467
"2012-08-30",73.723877,74.557495,73.541168,74.420464,863353,48.620979
"2012-08-31",74.648849,74.854401,74.043625,74.785889,1652709,48.85973
"2012-09-04",74.831566,75.859314,74.351944,75.745117,1277646,49.486431
"2012-09-05",75.950668,76.133377,75.31118,75.642342,1149269,49.419273
"2012-09-06",76.042023,76.304672,75.733696,75.984924,1717686,49.643078
"2012-09-07",75.653763,75.790794,74.134979,74.272011,1499198,48.980381
"2012-09-10",74.272011,74.420464,73.335617,73.347038,1644127,48.370384
"2012-09-11",73.335617,73.963684,73.278519,73.895172,957403,48.731869
"2012-09-12",74.112137,74.226334,73.541168,74.112137,1217661,48.874958
"2012-09-13",73.826653,74.763046,73.826653,74.637436,1743519,49.221359
"2012-09-14",74.877243,75.151306,74.192078,74.306267,2089420,49.002956
"2012-09-17",74.26059,74.888664,74.226334,74.466141,1351818,49.10841
"2012-09-18",73.997948,74.134979,71.725479,71.999542,2840333,47.48175
"2012-09-19",72.022385,72.570518,71.999542,72.262192,1578537,47.654949
"2012-09-20",72.068062,72.433479,71.759735,71.828255,1604020,47.368786
"2012-09-21",72.033798,72.068062,71.497086,71.542763,3078173,47.180515
"2012-09-24",71.485672,72.045219,71.371475,71.873932,1701660,47.398903
"2012-09-25",72.079475,72.113739,70.846184,70.88044,1481334,46.743732
"2012-09-26",70.960373,71.736893,70.960373,71.07457,1596839,46.871758
"2012-09-27",71.20018,71.451408,70.572113,70.731987,1635720,46.645817
"2012-09-28",70.572113,71.20018,70.252373,71.085991,2042745,46.879276
"2012-10-01",71.474251,71.645538,70.001144,70.594955,1238503,46.555458
"2012-10-02",70.914696,71.65696,70.61779,71.65696,1187099,47.255825
"2012-10-03",71.782578,72.456322,71.405731,71.497086,1841947,47.150391
"2012-10-04",71.851089,71.862511,71.051727,71.542763,1671799,47.180515
"2012-10-05",71.782578,72.387802,71.531349,72.136574,1651395,47.572132
"2012-10-08",71.862511,72.273613,71.554184,72.056641,679718,47.519386
"2012-10-09",72.170837,72.593353,72.056641,72.068062,1073170,47.526932
"2012-10-10",72.399223,73.09581,71.942444,73.004456,1588695,48.144459
"2012-10-11",73.278519,73.438393,72.696129,72.696129,1027984,47.941128
"2012-10-12",72.70755,73.301361,72.467743,72.559097,1106622,47.85075
"2012-10-15",72.570518,73.449814,72.353546,73.438393,945143,48.430637
"2012-10-16",73.666779,73.906586,73.369873,73.895172,911954,48.731869
